game,2013,4,20130929,201309290rai,was,"Washington Redskins",24,rai,"Oakland Raiders",14
player,201309290rai,rai,SanfBr00,def_int_yds,0,,,,,
player,201309290rai,rai,SanfBr00,def_int_td,0,,,,,
player,201309290rai,rai,SanfBr00,def_int_long,0,,,,,
player,201309290rai,rai,SanfBr00,pass_defended,0,,,,,
player,201309290rai,rai,SanfBr00,sacks,0.0,,,,,
player,201309290rai,rai,SanfBr00,tackles_combined,4,,,,,
player,201309290rai,rai,SanfBr00,tackles_solo,2,,,,,
player,201309290rai,rai,SanfBr00,tackles_assists,2,,,,,
player,201309290rai,rai,SanfBr00,tackles_loss,1,,,,,
player,201309290rai,rai,SanfBr00,qb_hits,0,,,,,
player,201309290rai,rai,SanfBr00,fumbles_rec,0,,,,,
player,201309290rai,rai,SanfBr00,fumbles_rec_yds,0,,,,,
player,201309290rai,rai,SanfBr00,fumbles_rec_td,0,,,,,
player,201309290rai,rai,SanfBr00,fumbles_forced,0,,,,,
player,201309290rai,rai,SimsPa99,def_int,0,,,,,
player,201309290rai,rai,SimsPa99,def_int_yds,0,,,,,
player,201309290rai,rai,SimsPa99,def_int_td,0,,,,,
player,201309290rai,rai,SimsPa99,def_int_long,0,,,,,
player,201309290rai,rai,SimsPa99,pass_defended,0,,,,,
player,201309290rai,rai,SimsPa99,sacks,0.0,,,,,
player,201309290rai,rai,SimsPa99,tackles_combined,4,,,,,
player,201309290rai,rai,SimsPa99,tackles_solo,3,,,,,
player,201309290rai,rai,SimsPa99,tackles_assists,1,,,,,
player,201309290rai,rai,SimsPa99,tackles_loss,0,,,,,
player,201309290rai,rai,SimsPa99,qb_hits,0,,,,,
player,201309290rai,rai,SimsPa99,fumbles_rec,0,,,,,
player,201309290rai,rai,SimsPa99,fumbles_rec_yds,0,,,,,
player,201309290rai,rai,SimsPa99,fumbles_rec_td,0,,,,,
player,201309290rai,rai,SimsPa99,fumbles_forced,0,,,,,
player,201309290rai,rai,HousLa99,def_int,0,,,,,
player,201309290rai,rai,HousLa99,def_int_yds,0,,,,,
player,201309290rai,rai,HousLa99,def_int_td,0,,,,,
player,201309290rai,rai,HousLa99,def_int_long,0,,,,,
player,201309290rai,rai,HousLa99,pass_defended,0,,,,,
player,201309290rai,rai,HousLa99,sacks,0.0,,,,,
player,201309290rai,rai,HousLa99,tackles_combined,3,,,,,
player,201309290rai,rai,HousLa99,tackles_solo,2,,,,,
player,201309290rai,rai,HousLa99,tackles_assists,1,,,,,
player,201309290rai,rai,HousLa99,tackles_loss,0,,,,,
player,201309290rai,rai,HousLa99,qb_hits,2,,,,,
player,201309290rai,rai,HousLa99,fumbles_rec,0,,,,,
player,201309290rai,rai,HousLa99,fumbles_rec_yds,0,,,,,
player,201309290rai,rai,HousLa99,fumbles_rec_td,0,,,,,
player,201309290rai,rai,HousLa99,fumbles_forced,0,,,,,
player,201309290rai,rai,WalkVa99,def_int,0,,,,,
player,201309290rai,rai,WalkVa99,def_int_yds,0,,,,,
player,201309290rai,rai,WalkVa99,def_int_td,0,,,,,
player,201309290rai,rai,WalkVa99,def_int_long,0,,,,,
player,201309290rai,rai,WalkVa99,pass_defended,0,,,,,
player,201309290rai,rai,WalkVa99,sacks,0.0,,,,,
player,201309290rai,rai,WalkVa99,tackles_combined,3,,,,,
player,201309290rai,rai,WalkVa99,tackles_solo,2,,,,,
player,201309290rai,rai,WalkVa99,tackles_assists,1,,,,,
player,201309290rai,rai,WalkVa99,tackles_loss,1,,,,,
player,201309290rai,rai,WalkVa99,qb_hits,0,,,,,
player,201309290rai,rai,WalkVa99,fumbles_rec,0,,,,,
player,201309290rai,rai,WalkVa99,fumbles_rec_yds,0,,,,,
player,201309290rai,rai,WalkVa99,fumbles_rec_td,0,,,,,
player,201309290rai,rai,WalkVa99,fumbles_forced,0,,,,,
player,201309290rai,rai,BiluCh00,def_int,0,,,,,
player,201309290rai,rai,BiluCh00,def_int_yds,0,,,,,
player,201309290rai,rai,BiluCh00,def_int_td,0,,,,,
player,201309290rai,rai,BiluCh00,def_int_long,0,,,,,
player,201309290rai,rai,BiluCh00,pass_defended,0,,,,,
player,201309290rai,rai,BiluCh00,sacks,0.0,,,,,
player,201309290rai,rai,BiluCh00,tackles_combined,2,,,,,
player,201309290rai,rai,BiluCh00,tackles_solo,2,,,,,
player,201309290rai,rai,BiluCh00,tackles_assists,0,,,,,
player,201309290rai,rai,BiluCh00,tackles_loss,0,,,,,
player,201309290rai,rai,BiluCh00,qb_hits,0,,,,,
player,201309290rai,rai,BiluCh00,fumbles_rec,0,,,,,
player,201309290rai,rai,BiluCh00,fumbles_rec_yds,0,,,,,
player,201309290rai,rai,BiluCh00,fumbles_rec_td,0,,,,,
player,201309290rai,rai,BiluCh00,fumbles_forced,0,,,,,
player,201309290rai,rai,JenkMi99,def_int,0,,,,,
player,201309290rai,rai,JenkMi99,def_int_yds,0,,,,,
player,201309290rai,rai,JenkMi99,def_int_td,0,,,,,
player,201309290rai,rai,JenkMi99,def_int_long,0,,,,,
player,201309290rai,rai,JenkMi99,pass_defended,0,,,,,
player,201309290rai,rai,JenkMi99,sacks,0.0,,,,,
player,201309290rai,rai,JenkMi99,tackles_combined,2,,,,,
player,201309290rai,rai,JenkMi99,tackles_solo,2,,,,,
player,201309290rai,rai,JenkMi99,tackles_assists,0,,,,,
player,201309290rai,rai,JenkMi99,tackles_loss,0,,,,,
player,201309290rai,rai,JenkMi99,qb_hits,0,,,,,
player,201309290rai,rai,JenkMi99,fumbles_rec,0,,,,,
player,201309290rai,rai,JenkMi99,fumbles_rec_yds,0,,,,,
player,201309290rai,rai,JenkMi99,fumbles_rec_td,0,,,,,
player,201309290rai,rai,JenkMi99,fumbles_forced,0,,,,,
player,201309290rai,rai,BurnKa00,def_int,0,,,,,
player,201309290rai,rai,BurnKa00,def_int_yds,0,,,,,
player,201309290rai,rai,BurnKa00,def_int_td,0,,,,,
player,201309290rai,rai,BurnKa00,def_int_long,0,,,,,
player,201309290rai,rai,BurnKa00,pass_defended,0,,,,,
player,201309290rai,rai,BurnKa00,sacks,0.0,,,,,
player,201309290rai,rai,BurnKa00,tackles_combined,1,,,,,
player,201309290rai,rai,BurnKa00,tackles_solo,1,,,,,
player,201309290rai,rai,BurnKa00,tackles_assists,0,,,,,
player,201309290rai,rai,BurnKa00,tackles_loss,0,,,,,
player,201309290rai,rai,BurnKa00,qb_hits,0,,,,,
player,201309290rai,rai,BurnKa00,fumbles_rec,0,,,,,
player,201309290rai,rai,BurnKa00,fumbles_rec_yds,0,,,,,
player,201309290rai,rai,BurnKa00,fumbles_rec_td,0,,,,,
player,201309290rai,rai,BurnKa00,fumbles_forced,0,,,,,
player,201309290rai,rai,JoneTa00,def_int,0,,,,,
player,201309290rai,rai,JoneTa00,def_int_yds,0,,,,,
player,201309290rai,rai,JoneTa00,def_int_td,0,,,,,
player,201309290rai,rai,JoneTa00,def_int_long,0,,,,,
player,201309290rai,rai,JoneTa00,pass_defended,0,,,,,
player,201309290rai,rai,JoneTa00,sacks,0.0,,,,,
player,201309290rai,rai,JoneTa00,tackles_combined,1,,,,,
player,201309290rai,rai,JoneTa00,tackles_solo,1,,,,,
player,201309290rai,rai,JoneTa00,tackles_assists,0,,,,,
player,201309290rai,rai,JoneTa00,tackles_loss,0,,,,,
player,201309290rai,rai,JoneTa00,qb_hits,0,,,,,
player,201309290rai,rai,JoneTa00,fumbles_rec,0,,,,,
player,201309290rai,rai,JoneTa00,fumbles_rec_yds,0,,,,,
player,201309290rai,rai,JoneTa00,fumbles_rec_td,0,,,,,
player,201309290rai,rai,JoneTa00,fumbles_forced,0,,,,,
player,201309290rai,rai,McGeSt01,def_int,0,,,,,
player,201309290rai,rai,McGeSt01,def_int_yds,0,,,,,
player,201309290rai,rai,McGeSt01,def_int_td,0,,,,,
player,201309290rai,rai,McGeSt01,def_int_long,0,,,,,
player,201309290rai,rai,McGeSt01,pass_defended,0,,,,,
player,201309290rai,rai,McGeSt01,sacks,0.0,,,,,
player,201309290rai,rai,McGeSt01,tackles_combined,1,,,,,
player,201309290rai,rai,McGeSt01,tackles_solo,1,,,,,
player,201309290rai,rai,McGeSt01,tackles_assists,0,,,,,
player,201309290rai,rai,McGeSt01,tackles_loss,0,,,,,
player,201309290rai,rai,McGeSt01,qb_hits,0,,,,,
player,201309290rai,rai,McGeSt01,fumbles_rec,0,,,,,
player,201309290rai,rai,McGeSt01,fumbles_rec_yds,0,,,,,
player,201309290rai,rai,McGeSt01,fumbles_rec_td,0,,,,,
player,201309290rai,rai,McGeSt01,fumbles_forced,0,,,,,
player,201309290rai,rai,FlynMa00,def_int,0,,,,,
player,201309290rai,rai,FlynMa00,def_int_yds,0,,,,,
player,201309290rai,rai,FlynMa00,def_int_td,0,,,,,
player,201309290rai,rai,FlynMa00,def_int_long,0,,,,,
player,201309290rai,rai,FlynMa00,pass_defended,0,,,,,
player,201309290rai,rai,FlynMa00,sacks,0.0,,,,,
player,201309290rai,rai,FlynMa00,tackles_combined,0,,,,,
player,201309290rai,rai,FlynMa00,tackles_solo,0,,,,,
player,201309290rai,rai,FlynMa00,tackles_assists,0,,,,,
player,201309290rai,rai,FlynMa00,tackles_loss,,,,,,
player,201309290rai,rai,FlynMa00,qb_hits,,,,,,
player,201309290rai,rai,FlynMa00,fumbles_rec,1,,,,,
player,201309290rai,rai,FlynMa00,fumbles_rec_yds,0,,,,,
player,201309290rai,rai,FlynMa00,fumbles_rec_td,0,,,,,
player,201309290rai,rai,FlynMa00,fumbles_forced,0,,,,,
player,201309290rai,rai,MoorSi00,def_int,,,,,,
player,201309290rai,rai,MoorSi00,def_int_yds,,,,,,
player,201309290rai,rai,MoorSi00,def_int_td,,,,,,
player,201309290rai,rai,MoorSi00,def_int_long,,,,,,
player,201309290rai,rai,MoorSi00,pass_defended,0,,,,,
player,201309290rai,rai,MoorSi00,sacks,0.0,,,,,
player,201309290rai,rai,MoorSi00,tackles_combined,1,,,,,
player,201309290rai,rai,MoorSi00,tackles_solo,0,,,,,
player,201309290rai,rai,MoorSi00,tackles_assists,1,,,,,
player,201309290rai,rai,MoorSi00,tackles_loss,0,,,,,
player,201309290rai,rai,MoorSi00,qb_hits,0,,,,,
player,201309290rai,rai,MoorSi00,fumbles_rec,0,,,,,
player,201309290rai,rai,MoorSi00,fumbles_rec_yds,,,,,,
player,201309290rai,rai,MoorSi00,fumbles_rec_td,,,,,,
player,201309290rai,rai,MoorSi00,fumbles_forced,0,,,,,
player,201309290rai,was,ThomCh03,kick_ret,0,,,,,
player,201309290rai,was,ThomCh03,kick_ret_yds,0,,,,,
player,201309290rai,was,ThomCh03,kick_ret_yds_per_ret,,,,,,
player,201309290rai,was,ThomCh03,kick_ret_td,0,,,,,
player,201309290rai,was,ThomCh03,kick_ret_long,0,,,,,
player,201309290rai,was,ThomCh03,punt_ret,2,,,,,
player,201309290rai,was,ThomCh03,punt_ret_yds,11,,,,,
player,201309290rai,was,ThomCh03,punt_ret_yds_per_ret,5.5,,,,,
player,201309290rai,was,ThomCh03,punt_ret_td,0,,,,,
player,201309290rai,was,ThomCh03,punt_ret_long,11,,,,,
player,201309290rai,rai,FordJa01,kick_ret,1,,,,,
player,201309290rai,rai,FordJa01,kick_ret_yds,25,,,,,
player,201309290rai,rai,FordJa01,kick_ret_yds_per_ret,25.0,,,,,
player,201309290rai,rai,FordJa01,kick_ret_td,0,,,,,
player,201309290rai,rai,FordJa01,kick_ret_long,25,,,,,
player,201309290rai,rai,FordJa01,punt_ret,2,,,,,
player,201309290rai,rai,FordJa01,punt_ret_yds,15,,,,,
player,201309290rai,rai,FordJa01,punt_ret_yds_per_ret,7.5,,,,,
player,201309290rai,rai,FordJa01,punt_ret_td,0,,,,,
player,201309290rai,rai,FordJa01,punt_ret_long,9,,,,,
player,201309290rai,rai,AdamPh00,kick_ret,0,,,,,
player,201309290rai,rai,AdamPh00,kick_ret_yds,0,,,,,
player,201309290rai,rai,AdamPh00,kick_ret_yds_per_ret,,,,,,
player,201309290rai,rai,AdamPh00,kick_ret_td,0,,,,,
player,201309290rai,rai,AdamPh00,kick_ret_long,0,,,,,
player,201309290rai,rai,AdamPh00,punt_ret,1,,,,,
player,201309290rai,rai,AdamPh00,punt_ret_yds,9,,,,,
player,201309290rai,rai,AdamPh00,punt_ret_yds_per_ret,9.0,,,,,
player,201309290rai,rai,AdamPh00,punt_ret_td,0,,,,,
player,201309290rai,rai,AdamPh00,punt_ret_long,9,,,,,
player,201309290rai,rai,StewJe00,kick_ret,1,,,,,
player,201309290rai,rai,StewJe00,kick_ret_yds,24,,,,,
player,201309290rai,rai,StewJe00,kick_ret_yds_per_ret,24.0,,,,,
player,201309290rai,rai,StewJe00,kick_ret_td,0,,,,,
player,201309290rai,rai,StewJe00,kick_ret_long,24,,,,,
player,201309290rai,rai,StewJe00,punt_ret,0,,,,,
player,201309290rai,rai,StewJe00,punt_ret_yds,0,,,,,
player,201309290rai,rai,StewJe00,punt_ret_yds_per_ret,,,,,,
player,201309290rai,rai,StewJe00,punt_ret_td,0,,,,,
player,201309290rai,rai,StewJe00,punt_ret_long,0,,,,,
player,201309290rai,was,PottJo00,xpm,3,,,,,
player,201309290rai,was,PottJo00,xpa,3,,,,,
player,201309290rai,was,PottJo00,fgm,1,,,,,
player,201309290rai,was,PottJo00,fga,1,,,,,
player,201309290rai,was,PottJo00,punt,0,,,,,
player,201309290rai,was,PottJo00,punt_yds,0,,,,,
player,201309290rai,was,PottJo00,punt_yds_per_punt,,,,,,
player,201309290rai,was,PottJo00,punt_long,0,,,,,
player,201309290rai,was,RoccSa20,xpm,,,,,,
player,201309290rai,was,RoccSa20,xpa,,,,,,
player,201309290rai,was,RoccSa20,fgm,,,,,,
player,201309290rai,was,RoccSa20,fga,,,,,,
player,201309290rai,was,RoccSa20,punt,7,,,,,
player,201309290rai,was,RoccSa20,punt_yds,280,,,,,
player,201309290rai,was,RoccSa20,punt_yds_per_punt,40.0,,,,,
player,201309290rai,was,RoccSa20,punt_long,51,,,,,
player,201309290rai,rai,janikseb01,xpm,2,,,,,
player,201309290rai,rai,janikseb01,xpa,2,,,,,
player,201309290rai,rai,janikseb01,fgm,,,,,,
player,201309290rai,rai,janikseb01,fga,1,,,,,
player,201309290rai,rai,janikseb01,punt,0,,,,,
player,201309290rai,rai,janikseb01,punt_yds,0,,,,,
player,201309290rai,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201309290rai,rai,janikseb01,punt_long,0,,,,,
player,201309290rai,rai,KingMa00,xpm,,,,,,
player,201309290rai,rai,KingMa00,xpa,,,,,,
player,201309290rai,rai,KingMa00,fgm,,,,,,
player,201309290rai,rai,KingMa00,fga,,,,,,
player,201309290rai,rai,KingMa00,punt,7,,,,,
player,201309290rai,rai,KingMa00,punt_yds,314,,,,,
player,201309290rai,rai,KingMa00,punt_yds_per_punt,44.9,,,,,
player,201309290rai,rai,KingMa00,punt_long,48,,,,,
player,201309290rai,rai,GuroAn20,pos,G,,,,,
player,201309290rai,rai,GuroAn20,offense,66,,,,,
player,201309290rai,rai,GuroAn20,off_pct,100%,,,,,
player,201309290rai,rai,GuroAn20,defense,0,,,,,
player,201309290rai,rai,GuroAn20,def_pct,0%,,,,,
player,201309290rai,rai,GuroAn20,special_teams,3,,,,,
player,201309290rai,rai,GuroAn20,st_pct,10%,,,,,
player,201309290rai,rai,BarnKh20,pos,T,,,,,
player,201309290rai,rai,BarnKh20,offense,66,,,,,
player,201309290rai,rai,BarnKh20,off_pct,100%,,,,,
player,201309290rai,rai,BarnKh20,defense,0,,,,,
player,201309290rai,rai,BarnKh20,def_pct,0%,,,,,
player,201309290rai,rai,BarnKh20,special_teams,3,,,,,
player,201309290rai,rai,BarnKh20,st_pct,10%,,,,,
player,201309290rai,rai,PashTo20,pos,T,,,,,
player,201309290rai,rai,PashTo20,offense,66,,,,,
player,201309290rai,rai,PashTo20,off_pct,100%,,,,,
player,201309290rai,rai,PashTo20,defense,0,,,,,
player,201309290rai,rai,PashTo20,def_pct,0%,,,,,
player,201309290rai,rai,PashTo20,special_teams,3,,,,,
player,201309290rai,rai,PashTo20,st_pct,10%,,,,,
player,201309290rai,rai,BrisMi20,pos,G,,,,,
player,201309290rai,rai,BrisMi20,offense,66,,,,,
player,201309290rai,rai,BrisMi20,off_pct,100%,,,,,
player,201309290rai,rai,BrisMi20,defense,0,,,,,
player,201309290rai,rai,BrisMi20,def_pct,0%,,,,,
player,201309290rai,rai,BrisMi20,special_teams,3,,,,,
player,201309290rai,rai,BrisMi20,st_pct,10%,,,,,
player,201309290rai,rai,WisnSt01,pos,C,,,,,
player,201309290rai,rai,WisnSt01,offense,66,,,,,
player,201309290rai,rai,WisnSt01,off_pct,100%,,,,,
player,201309290rai,rai,WisnSt01,defense,0,,,,,
player,201309290rai,rai,WisnSt01,def_pct,0%,,,,,
player,201309290rai,rai,WisnSt01,special_teams,3,,,,,
player,201309290rai,rai,WisnSt01,st_pct,10%,,,,,
player,201309290rai,rai,FlynMa00,pos,QB,,,,,
player,201309290rai,rai,FlynMa00,offense,66,,,,,
player,201309290rai,rai,FlynMa00,off_pct,100%,,,,,
player,201309290rai,rai,FlynMa00,defense,0,,,,,
player,201309290rai,rai,FlynMa00,def_pct,0%,,,,,
player,201309290rai,rai,FlynMa00,special_teams,0,,,,,
player,201309290rai,rai,FlynMa00,st_pct,0%,,,,,
player,201309290rai,rai,JennRa00,pos,RB,,,,,
player,201309290rai,rai,JennRa00,offense,56,,,,,
player,201309290rai,rai,JennRa00,off_pct,85%,,,,,
player,201309290rai,rai,JennRa00,defense,0,,,,,
player,201309290rai,rai,JennRa00,def_pct,0%,,,,,
player,201309290rai,rai,JennRa00,special_teams,13,,,,,
player,201309290rai,rai,JennRa00,st_pct,42%,,,,,
player,201309290rai,rai,StreRo00,pos,WR,,,,,
player,201309290rai,rai,StreRo00,offense,50,,,,,
player,201309290rai,rai,StreRo00,off_pct,76%,,,,,
player,201309290rai,rai,StreRo00,defense,0,,,,,
player,201309290rai,rai,StreRo00,def_pct,0%,,,,,
player,201309290rai,rai,StreRo00,special_teams,0,,,,,
player,201309290rai,rai,StreRo00,st_pct,0%,,,,,
player,201309290rai,rai,MoorDe02,pos,WR,,,,,
player,201309290rai,rai,MoorDe02,offense,49,,,,,
player,201309290rai,rai,MoorDe02,off_pct,74%,,,,,
player,201309290rai,rai,MoorDe02,defense,0,,,,,
player,201309290rai,rai,MoorDe02,def_pct,0%,,,,,
player,201309290rai,rai,MoorDe02,special_teams,0,,,,,
player,201309290rai,rai,MoorDe02,st_pct,0%,,,,,
player,201309290rai,rai,RiveMy00,pos,TE,,,,,
player,201309290rai,rai,RiveMy00,offense,40,,,,,
player,201309290rai,rai,RiveMy00,off_pct,61%,,,,,
player,201309290rai,rai,RiveMy00,defense,0,,,,,
player,201309290rai,rai,RiveMy00,def_pct,0%,,,,,
player,201309290rai,rai,RiveMy00,special_teams,9,,,,,
player,201309290rai,rai,RiveMy00,st_pct,29%,,,,,
player,201309290rai,rai,ButlBr00,pos,WR,,,,,
player,201309290rai,rai,ButlBr00,offense,40,,,,,
player,201309290rai,rai,ButlBr00,off_pct,61%,,,,,
player,201309290rai,rai,ButlBr00,defense,0,,,,,
player,201309290rai,rai,ButlBr00,def_pct,0%,,,,,
player,201309290rai,rai,ButlBr00,special_teams,7,,,,,
player,201309290rai,rai,ButlBr00,st_pct,23%,,,,,
player,201309290rai,rai,MastJe20,pos,TE,,,,,
player,201309290rai,rai,MastJe20,offense,33,,,,,
player,201309290rai,rai,MastJe20,off_pct,50%,,,,,
player,201309290rai,rai,MastJe20,defense,0,,,,,
player,201309290rai,rai,MastJe20,def_pct,0%,,,,,
player,201309290rai,rai,MastJe20,special_teams,16,,,,,
player,201309290rai,rai,MastJe20,st_pct,52%,,,,,
player,201309290rai,rai,OlawJa00,pos,FB,,,,,
player,201309290rai,rai,OlawJa00,offense,28,,,,,
player,201309290rai,rai,OlawJa00,off_pct,42%,,,,,
player,201309290rai,rai,OlawJa00,defense,0,,,,,
player,201309290rai,rai,OlawJa00,def_pct,0%,,,,,
player,201309290rai,rai,OlawJa00,special_teams,21,,,,,
player,201309290rai,rai,OlawJa00,st_pct,68%,,,,,
player,201309290rai,rai,FordJa01,pos,WR,,,,,
player,201309290rai,rai,FordJa01,offense,17,,,,,
player,201309290rai,rai,FordJa01,off_pct,26%,,,,,
player,201309290rai,rai,FordJa01,defense,0,,,,,
player,201309290rai,rai,FordJa01,def_pct,0%,,,,,
player,201309290rai,rai,FordJa01,special_teams,12,,,,,
player,201309290rai,rai,FordJa01,st_pct,39%,,,,,
player,201309290rai,rai,McFaDa00,pos,RB,,,,,
player,201309290rai,rai,McFaDa00,offense,7,,,,,
player,201309290rai,rai,McFaDa00,off_pct,11%,,,,,
player,201309290rai,rai,McFaDa00,defense,0,,,,,
player,201309290rai,rai,McFaDa00,def_pct,0%,,,,,
player,201309290rai,rai,McFaDa00,special_teams,0,,,,,
player,201309290rai,rai,McFaDa00,st_pct,0%,,,,,
player,201309290rai,rai,ReecMa00,pos,FB,,,,,
player,201309290rai,rai,ReecMa00,offense,6,,,,,
player,201309290rai,rai,ReecMa00,off_pct,9%,,,,,
player,201309290rai,rai,ReecMa00,defense,0,,,,,
player,201309290rai,rai,ReecMa00,def_pct,0%,,,,,
player,201309290rai,rai,ReecMa00,special_teams,0,,,,,
player,201309290rai,rai,ReecMa00,st_pct,0%,,,,,
player,201309290rai,rai,StewJe00,pos,RB,,,,,
player,201309290rai,rai,StewJe00,offense,3,,,,,
player,201309290rai,rai,StewJe00,off_pct,5%,,,,,
player,201309290rai,rai,StewJe00,defense,0,,,,,
player,201309290rai,rai,StewJe00,def_pct,0%,,,,,
player,201309290rai,rai,StewJe00,special_teams,24,,,,,
player,201309290rai,rai,StewJe00,st_pct,77%,,,,,
player,201309290rai,rai,KasaNi00,pos,TE,,,,,
player,201309290rai,rai,KasaNi00,offense,1,,,,,
player,201309290rai,rai,KasaNi00,off_pct,2%,,,,,
player,201309290rai,rai,KasaNi00,defense,0,,,,,
player,201309290rai,rai,KasaNi00,def_pct,0%,,,,,
player,201309290rai,rai,KasaNi00,special_teams,7,,,,,
player,201309290rai,rai,KasaNi00,st_pct,23%,,,,,
player,201309290rai,rai,RossBr00,pos,SS,,,,,
player,201309290rai,rai,RossBr00,offense,0,,,,,
player,201309290rai,rai,RossBr00,off_pct,0%,,,,,
player,201309290rai,rai,RossBr00,defense,66,,,,,
player,201309290rai,rai,RossBr00,def_pct,100%,,,,,
player,201309290rai,rai,RossBr00,special_teams,6,,,,,
player,201309290rai,rai,RossBr00,st_pct,19%,,,,,
player,201309290rai,rai,HousLa99,pos,DE,,,,,
player,201309290rai,rai,HousLa99,offense,0,,,,,
player,201309290rai,rai,HousLa99,off_pct,0%,,,,,
player,201309290rai,rai,HousLa99,defense,66,,,,,
player,201309290rai,rai,HousLa99,def_pct,100%,,,,,
player,201309290rai,rai,HousLa99,special_teams,4,,,,,
player,201309290rai,rai,HousLa99,st_pct,13%,,,,,
player,201309290rai,rai,RoacNi99,pos,LB,,,,,
player,201309290rai,rai,RoacNi99,offense,0,,,,,
player,201309290rai,rai,RoacNi99,off_pct,0%,,,,,
player,201309290rai,rai,RoacNi99,defense,66,,,,,
player,201309290rai,rai,RoacNi99,def_pct,100%,,,,,
player,201309290rai,rai,RoacNi99,special_teams,4,,,,,
player,201309290rai,rai,RoacNi99,st_pct,13%,,,,,
player,201309290rai,rai,PortTr99,pos,CB,,,,,
player,201309290rai,rai,PortTr99,offense,0,,,,,
player,201309290rai,rai,PortTr99,off_pct,0%,,,,,
player,201309290rai,rai,PortTr99,defense,64,,,,,
player,201309290rai,rai,PortTr99,def_pct,97%,,,,,
player,201309290rai,rai,PortTr99,special_teams,4,,,,,
player,201309290rai,rai,PortTr99,st_pct,13%,,,,,
player,201309290rai,rai,WoodCh00,pos,FS,,,,,
player,201309290rai,rai,WoodCh00,offense,0,,,,,
player,201309290rai,rai,WoodCh00,off_pct,0%,,,,,
player,201309290rai,rai,WoodCh00,defense,63,,,,,
player,201309290rai,rai,WoodCh00,def_pct,95%,,,,,
player,201309290rai,rai,WoodCh00,special_teams,4,,,,,
player,201309290rai,rai,WoodCh00,st_pct,13%,,,,,
player,201309290rai,rai,JenkMi99,pos,CB,,,,,
player,201309290rai,rai,JenkMi99,offense,0,,,,,
player,201309290rai,rai,JenkMi99,off_pct,0%,,,,,
player,201309290rai,rai,JenkMi99,defense,61,,,,,
player,201309290rai,rai,JenkMi99,def_pct,92%,,,,,
player,201309290rai,rai,JenkMi99,special_teams,3,,,,,
player,201309290rai,rai,JenkMi99,st_pct,10%,,,,,
player,201309290rai,rai,WalkVa99,pos,DT,,,,,
player,201309290rai,rai,WalkVa99,offense,0,,,,,
player,201309290rai,rai,WalkVa99,off_pct,0%,,,,,
player,201309290rai,rai,WalkVa99,defense,53,,,,,
player,201309290rai,rai,WalkVa99,def_pct,80%,,,,,
player,201309290rai,rai,WalkVa99,special_teams,4,,,,,
player,201309290rai,rai,WalkVa99,st_pct,13%,,,,,
player,201309290rai,rai,MoorSi00,pos,LB,,,,,
player,201309290rai,rai,MoorSi00,offense,0,,,,,
player,201309290rai,rai,MoorSi00,off_pct,0%,,,,,
player,201309290rai,rai,MoorSi00,defense,53,,,,,
player,201309290rai,rai,MoorSi00,def_pct,80%,,,,,
player,201309290rai,rai,MoorSi00,special_teams,3,,,,,
player,201309290rai,rai,MoorSi00,st_pct,10%,,,,,
player,201309290rai,rai,SimsPa99,pos,NT,,,,,
player,201309290rai,rai,SimsPa99,offense,0,,,,,
player,201309290rai,rai,SimsPa99,off_pct,0%,,,,,
player,201309290rai,rai,SimsPa99,defense,52,,,,,
player,201309290rai,rai,SimsPa99,def_pct,79%,,,,,
player,201309290rai,rai,SimsPa99,special_teams,3,,,,,
player,201309290rai,rai,SimsPa99,st_pct,10%,,,,,
player,201309290rai,rai,BurnKe20,pos,LB,,,,,
player,201309290rai,rai,BurnKe20,offense,0,,,,,
player,201309290rai,rai,BurnKe20,off_pct,0%,,,,,
player,201309290rai,rai,BurnKe20,defense,38,,,,,
player,201309290rai,rai,BurnKe20,def_pct,58%,,,,,
player,201309290rai,rai,BurnKe20,special_teams,1,,,,,
player,201309290rai,rai,BurnKe20,st_pct,3%,,,,,
player,201309290rai,rai,MaiaKa99,pos,LB,,,,,
player,201309290rai,rai,MaiaKa99,offense,0,,,,,
player,201309290rai,rai,MaiaKa99,off_pct,0%,,,,,
player,201309290rai,rai,MaiaKa99,defense,30,,,,,
player,201309290rai,rai,MaiaKa99,def_pct,45%,,,,,
player,201309290rai,rai,MaiaKa99,special_teams,28,,,,,
player,201309290rai,rai,MaiaKa99,st_pct,90%,,,,,
player,201309290rai,rai,SanfBr00,pos,DT,,,,,
player,201309290rai,rai,SanfBr00,offense,0,,,,,
player,201309290rai,rai,SanfBr00,off_pct,0%,,,,,
player,201309290rai,rai,SanfBr00,defense,24,,,,,
player,201309290rai,rai,SanfBr00,def_pct,36%,,,,,
player,201309290rai,rai,SanfBr00,special_teams,1,,,,,
player,201309290rai,rai,SanfBr00,st_pct,3%,,,,,
player,201309290rai,rai,HaydDJ00,pos,CB,,,,,
player,201309290rai,rai,HaydDJ00,offense,0,,,,,
player,201309290rai,rai,HaydDJ00,off_pct,0%,,,,,
player,201309290rai,rai,HaydDJ00,defense,23,,,,,
player,201309290rai,rai,HaydDJ00,def_pct,35%,,,,,
player,201309290rai,rai,HaydDJ00,special_teams,12,,,,,
player,201309290rai,rai,HaydDJ00,st_pct,39%,,,,,
player,201309290rai,rai,CrawJa00,pos,DE,,,,,
player,201309290rai,rai,CrawJa00,offense,0,,,,,
