game,2013,9,20131103,201311030sea,tam,"Tampa Bay Buccaneers",24,sea,"Seattle Seahawks",27
player,201311030sea,sea,SherRi00,def_int_long,0,,,,,
player,201311030sea,sea,SherRi00,pass_defended,0,,,,,
player,201311030sea,sea,SherRi00,sacks,0.0,,,,,
player,201311030sea,sea,SherRi00,tackles_combined,3,,,,,
player,201311030sea,sea,SherRi00,tackles_solo,2,,,,,
player,201311030sea,sea,SherRi00,tackles_assists,1,,,,,
player,201311030sea,sea,SherRi00,tackles_loss,0,,,,,
player,201311030sea,sea,SherRi00,qb_hits,1,,,,,
player,201311030sea,sea,SherRi00,fumbles_rec,0,,,,,
player,201311030sea,sea,SherRi00,fumbles_rec_yds,0,,,,,
player,201311030sea,sea,SherRi00,fumbles_rec_td,0,,,,,
player,201311030sea,sea,SherRi00,fumbles_forced,0,,,,,
player,201311030sea,sea,BryaRe99,def_int,0,,,,,
player,201311030sea,sea,BryaRe99,def_int_yds,0,,,,,
player,201311030sea,sea,BryaRe99,def_int_td,0,,,,,
player,201311030sea,sea,BryaRe99,def_int_long,0,,,,,
player,201311030sea,sea,BryaRe99,pass_defended,0,,,,,
player,201311030sea,sea,BryaRe99,sacks,0.0,,,,,
player,201311030sea,sea,BryaRe99,tackles_combined,2,,,,,
player,201311030sea,sea,BryaRe99,tackles_solo,0,,,,,
player,201311030sea,sea,BryaRe99,tackles_assists,2,,,,,
player,201311030sea,sea,BryaRe99,tackles_loss,0,,,,,
player,201311030sea,sea,BryaRe99,qb_hits,0,,,,,
player,201311030sea,sea,BryaRe99,fumbles_rec,0,,,,,
player,201311030sea,sea,BryaRe99,fumbles_rec_yds,0,,,,,
player,201311030sea,sea,BryaRe99,fumbles_rec_td,0,,,,,
player,201311030sea,sea,BryaRe99,fumbles_forced,0,,,,,
player,201311030sea,sea,MaraCh99,def_int,0,,,,,
player,201311030sea,sea,MaraCh99,def_int_yds,0,,,,,
player,201311030sea,sea,MaraCh99,def_int_td,0,,,,,
player,201311030sea,sea,MaraCh99,def_int_long,0,,,,,
player,201311030sea,sea,MaraCh99,pass_defended,0,,,,,
player,201311030sea,sea,MaraCh99,sacks,0.0,,,,,
player,201311030sea,sea,MaraCh99,tackles_combined,2,,,,,
player,201311030sea,sea,MaraCh99,tackles_solo,1,,,,,
player,201311030sea,sea,MaraCh99,tackles_assists,1,,,,,
player,201311030sea,sea,MaraCh99,tackles_loss,0,,,,,
player,201311030sea,sea,MaraCh99,qb_hits,0,,,,,
player,201311030sea,sea,MaraCh99,fumbles_rec,0,,,,,
player,201311030sea,sea,MaraCh99,fumbles_rec_yds,0,,,,,
player,201311030sea,sea,MaraCh99,fumbles_rec_td,0,,,,,
player,201311030sea,sea,MaraCh99,fumbles_forced,0,,,,,
player,201311030sea,sea,McDoCl99,def_int,0,,,,,
player,201311030sea,sea,McDoCl99,def_int_yds,0,,,,,
player,201311030sea,sea,McDoCl99,def_int_td,0,,,,,
player,201311030sea,sea,McDoCl99,def_int_long,0,,,,,
player,201311030sea,sea,McDoCl99,pass_defended,0,,,,,
player,201311030sea,sea,McDoCl99,sacks,0.0,,,,,
player,201311030sea,sea,McDoCl99,tackles_combined,2,,,,,
player,201311030sea,sea,McDoCl99,tackles_solo,0,,,,,
player,201311030sea,sea,McDoCl99,tackles_assists,2,,,,,
player,201311030sea,sea,McDoCl99,tackles_loss,0,,,,,
player,201311030sea,sea,McDoCl99,qb_hits,0,,,,,
player,201311030sea,sea,McDoCl99,fumbles_rec,0,,,,,
player,201311030sea,sea,McDoCl99,fumbles_rec_yds,0,,,,,
player,201311030sea,sea,McDoCl99,fumbles_rec_td,0,,,,,
player,201311030sea,sea,McDoCl99,fumbles_forced,0,,,,,
player,201311030sea,sea,BrowBr00,def_int,0,,,,,
player,201311030sea,sea,BrowBr00,def_int_yds,0,,,,,
player,201311030sea,sea,BrowBr00,def_int_td,0,,,,,
player,201311030sea,sea,BrowBr00,def_int_long,0,,,,,
player,201311030sea,sea,BrowBr00,pass_defended,1,,,,,
player,201311030sea,sea,BrowBr00,sacks,0.0,,,,,
player,201311030sea,sea,BrowBr00,tackles_combined,1,,,,,
player,201311030sea,sea,BrowBr00,tackles_solo,1,,,,,
player,201311030sea,sea,BrowBr00,tackles_assists,0,,,,,
player,201311030sea,sea,BrowBr00,tackles_loss,0,,,,,
player,201311030sea,sea,BrowBr00,qb_hits,0,,,,,
player,201311030sea,sea,BrowBr00,fumbles_rec,0,,,,,
player,201311030sea,sea,BrowBr00,fumbles_rec_yds,0,,,,,
player,201311030sea,sea,BrowBr00,fumbles_rec_td,0,,,,,
player,201311030sea,sea,BrowBr00,fumbles_forced,0,,,,,
player,201311030sea,sea,HillJo01,def_int,0,,,,,
player,201311030sea,sea,HillJo01,def_int_yds,0,,,,,
player,201311030sea,sea,HillJo01,def_int_td,0,,,,,
player,201311030sea,sea,HillJo01,def_int_long,0,,,,,
player,201311030sea,sea,HillJo01,pass_defended,0,,,,,
player,201311030sea,sea,HillJo01,sacks,0.0,,,,,
player,201311030sea,sea,HillJo01,tackles_combined,1,,,,,
player,201311030sea,sea,HillJo01,tackles_solo,0,,,,,
player,201311030sea,sea,HillJo01,tackles_assists,1,,,,,
player,201311030sea,sea,HillJo01,tackles_loss,0,,,,,
player,201311030sea,sea,HillJo01,qb_hits,0,,,,,
player,201311030sea,sea,HillJo01,fumbles_rec,0,,,,,
player,201311030sea,sea,HillJo01,fumbles_rec_yds,0,,,,,
player,201311030sea,sea,HillJo01,fumbles_rec_td,0,,,,,
player,201311030sea,sea,HillJo01,fumbles_forced,0,,,,,
player,201311030sea,sea,KearJe01,def_int,0,,,,,
player,201311030sea,sea,KearJe01,def_int_yds,0,,,,,
player,201311030sea,sea,KearJe01,def_int_td,0,,,,,
player,201311030sea,sea,KearJe01,def_int_long,0,,,,,
player,201311030sea,sea,KearJe01,pass_defended,0,,,,,
player,201311030sea,sea,KearJe01,sacks,0.0,,,,,
player,201311030sea,sea,KearJe01,tackles_combined,1,,,,,
player,201311030sea,sea,KearJe01,tackles_solo,0,,,,,
player,201311030sea,sea,KearJe01,tackles_assists,1,,,,,
player,201311030sea,sea,KearJe01,tackles_loss,0,,,,,
player,201311030sea,sea,KearJe01,qb_hits,0,,,,,
player,201311030sea,sea,KearJe01,fumbles_rec,0,,,,,
player,201311030sea,sea,KearJe01,fumbles_rec_yds,0,,,,,
player,201311030sea,sea,KearJe01,fumbles_rec_td,0,,,,,
player,201311030sea,sea,KearJe01,fumbles_forced,0,,,,,
player,201311030sea,sea,LaneJe00,def_int,0,,,,,
player,201311030sea,sea,LaneJe00,def_int_yds,0,,,,,
player,201311030sea,sea,LaneJe00,def_int_td,0,,,,,
player,201311030sea,sea,LaneJe00,def_int_long,0,,,,,
player,201311030sea,sea,LaneJe00,pass_defended,0,,,,,
player,201311030sea,sea,LaneJe00,sacks,0.0,,,,,
player,201311030sea,sea,LaneJe00,tackles_combined,1,,,,,
player,201311030sea,sea,LaneJe00,tackles_solo,1,,,,,
player,201311030sea,sea,LaneJe00,tackles_assists,0,,,,,
player,201311030sea,sea,LaneJe00,tackles_loss,0,,,,,
player,201311030sea,sea,LaneJe00,qb_hits,0,,,,,
player,201311030sea,sea,LaneJe00,fumbles_rec,0,,,,,
player,201311030sea,sea,LaneJe00,fumbles_rec_yds,0,,,,,
player,201311030sea,sea,LaneJe00,fumbles_rec_td,0,,,,,
player,201311030sea,sea,LaneJe00,fumbles_forced,0,,,,,
player,201311030sea,sea,MaxwBy00,def_int,0,,,,,
player,201311030sea,sea,MaxwBy00,def_int_yds,0,,,,,
player,201311030sea,sea,MaxwBy00,def_int_td,0,,,,,
player,201311030sea,sea,MaxwBy00,def_int_long,0,,,,,
player,201311030sea,sea,MaxwBy00,pass_defended,0,,,,,
player,201311030sea,sea,MaxwBy00,sacks,0.0,,,,,
player,201311030sea,sea,MaxwBy00,tackles_combined,1,,,,,
player,201311030sea,sea,MaxwBy00,tackles_solo,0,,,,,
player,201311030sea,sea,MaxwBy00,tackles_assists,1,,,,,
player,201311030sea,sea,MaxwBy00,tackles_loss,0,,,,,
player,201311030sea,sea,MaxwBy00,qb_hits,0,,,,,
player,201311030sea,sea,MaxwBy00,fumbles_rec,0,,,,,
player,201311030sea,sea,MaxwBy00,fumbles_rec_yds,0,,,,,
player,201311030sea,sea,MaxwBy00,fumbles_rec_td,0,,,,,
player,201311030sea,sea,MaxwBy00,fumbles_forced,0,,,,,
player,201311030sea,sea,MorgMi00,def_int,0,,,,,
player,201311030sea,sea,MorgMi00,def_int_yds,0,,,,,
player,201311030sea,sea,MorgMi00,def_int_td,0,,,,,
player,201311030sea,sea,MorgMi00,def_int_long,0,,,,,
player,201311030sea,sea,MorgMi00,pass_defended,0,,,,,
player,201311030sea,sea,MorgMi00,sacks,0.0,,,,,
player,201311030sea,sea,MorgMi00,tackles_combined,1,,,,,
player,201311030sea,sea,MorgMi00,tackles_solo,0,,,,,
player,201311030sea,sea,MorgMi00,tackles_assists,1,,,,,
player,201311030sea,sea,MorgMi00,tackles_loss,0,,,,,
player,201311030sea,sea,MorgMi00,qb_hits,0,,,,,
player,201311030sea,sea,MorgMi00,fumbles_rec,0,,,,,
player,201311030sea,sea,MorgMi00,fumbles_rec_yds,0,,,,,
player,201311030sea,sea,MorgMi00,fumbles_rec_td,0,,,,,
player,201311030sea,sea,MorgMi00,fumbles_forced,0,,,,,
player,201311030sea,sea,ThurWa99,def_int,0,,,,,
player,201311030sea,sea,ThurWa99,def_int_yds,0,,,,,
player,201311030sea,sea,ThurWa99,def_int_td,0,,,,,
player,201311030sea,sea,ThurWa99,def_int_long,0,,,,,
player,201311030sea,sea,ThurWa99,pass_defended,0,,,,,
player,201311030sea,sea,ThurWa99,sacks,0.0,,,,,
player,201311030sea,sea,ThurWa99,tackles_combined,1,,,,,
player,201311030sea,sea,ThurWa99,tackles_solo,1,,,,,
player,201311030sea,sea,ThurWa99,tackles_assists,0,,,,,
player,201311030sea,sea,ThurWa99,tackles_loss,0,,,,,
player,201311030sea,sea,ThurWa99,qb_hits,0,,,,,
player,201311030sea,sea,ThurWa99,fumbles_rec,0,,,,,
player,201311030sea,sea,ThurWa99,fumbles_rec_yds,0,,,,,
player,201311030sea,sea,ThurWa99,fumbles_rec_td,0,,,,,
player,201311030sea,sea,ThurWa99,fumbles_forced,0,,,,,
player,201311030sea,tam,DawsSk00,kick_ret,0,,,,,
player,201311030sea,tam,DawsSk00,kick_ret_yds,0,,,,,
player,201311030sea,tam,DawsSk00,kick_ret_yds_per_ret,,,,,,
player,201311030sea,tam,DawsSk00,kick_ret_td,0,,,,,
player,201311030sea,tam,DawsSk00,kick_ret_long,0,,,,,
player,201311030sea,tam,DawsSk00,punt_ret,1,,,,,
player,201311030sea,tam,DawsSk00,punt_ret_yds,0,,,,,
player,201311030sea,tam,DawsSk00,punt_ret_yds_per_ret,0.0,,,,,
player,201311030sea,tam,DawsSk00,punt_ret_td,0,,,,,
player,201311030sea,tam,DawsSk00,punt_ret_long,0,,,,,
player,201311030sea,tam,PageEr00,kick_ret,2,,,,,
player,201311030sea,tam,PageEr00,kick_ret_yds,43,,,,,
player,201311030sea,tam,PageEr00,kick_ret_yds_per_ret,21.5,,,,,
player,201311030sea,tam,PageEr00,kick_ret_td,0,,,,,
player,201311030sea,tam,PageEr00,kick_ret_long,25,,,,,
player,201311030sea,tam,PageEr00,punt_ret,0,,,,,
player,201311030sea,tam,PageEr00,punt_ret_yds,0,,,,,
player,201311030sea,tam,PageEr00,punt_ret_yds_per_ret,,,,,,
player,201311030sea,tam,PageEr00,punt_ret_td,0,,,,,
player,201311030sea,tam,PageEr00,punt_ret_long,0,,,,,
player,201311030sea,sea,TateGo00,kick_ret,0,,,,,
player,201311030sea,sea,TateGo00,kick_ret_yds,0,,,,,
player,201311030sea,sea,TateGo00,kick_ret_yds_per_ret,,,,,,
player,201311030sea,sea,TateGo00,kick_ret_td,0,,,,,
player,201311030sea,sea,TateGo00,kick_ret_long,0,,,,,
player,201311030sea,sea,TateGo00,punt_ret,3,,,,,
player,201311030sea,sea,TateGo00,punt_ret_yds,92,,,,,
player,201311030sea,sea,TateGo00,punt_ret_yds_per_ret,30.7,,,,,
player,201311030sea,sea,TateGo00,punt_ret_td,0,,,,,
player,201311030sea,sea,TateGo00,punt_ret_long,71,,,,,
player,201311030sea,sea,KearJe01,kick_ret,3,,,,,
player,201311030sea,sea,KearJe01,kick_ret_yds,56,,,,,
player,201311030sea,sea,KearJe01,kick_ret_yds_per_ret,18.7,,,,,
player,201311030sea,sea,KearJe01,kick_ret_td,0,,,,,
player,201311030sea,sea,KearJe01,kick_ret_long,30,,,,,
player,201311030sea,sea,KearJe01,punt_ret,0,,,,,
player,201311030sea,sea,KearJe01,punt_ret_yds,0,,,,,
player,201311030sea,sea,KearJe01,punt_ret_yds_per_ret,,,,,,
player,201311030sea,sea,KearJe01,punt_ret_td,0,,,,,
player,201311030sea,sea,KearJe01,punt_ret_long,0,,,,,
player,201311030sea,tam,linderia01,xpm,3,,,,,
player,201311030sea,tam,linderia01,xpa,3,,,,,
player,201311030sea,tam,linderia01,fgm,1,,,,,
player,201311030sea,tam,linderia01,fga,1,,,,,
player,201311030sea,tam,linderia01,punt,0,,,,,
player,201311030sea,tam,linderia01,punt_yds,0,,,,,
player,201311030sea,tam,linderia01,punt_yds_per_punt,,,,,,
player,201311030sea,tam,linderia01,punt_long,0,,,,,
player,201311030sea,tam,koenemic01,xpm,,,,,,
player,201311030sea,tam,koenemic01,xpa,,,,,,
player,201311030sea,tam,koenemic01,fgm,,,,,,
player,201311030sea,tam,koenemic01,fga,,,,,,
player,201311030sea,tam,koenemic01,punt,6,,,,,
player,201311030sea,tam,koenemic01,punt_yds,268,,,,,
player,201311030sea,tam,koenemic01,punt_yds_per_punt,44.7,,,,,
player,201311030sea,tam,koenemic01,punt_long,57,,,,,
player,201311030sea,sea,HausSt00,xpm,3,,,,,
player,201311030sea,sea,HausSt00,xpa,3,,,,,
player,201311030sea,sea,HausSt00,fgm,2,,,,,
player,201311030sea,sea,HausSt00,fga,2,,,,,
player,201311030sea,sea,HausSt00,punt,0,,,,,
player,201311030sea,sea,HausSt00,punt_yds,0,,,,,
player,201311030sea,sea,HausSt00,punt_yds_per_punt,,,,,,
player,201311030sea,sea,HausSt00,punt_long,0,,,,,
player,201311030sea,sea,RyanJo21,xpm,,,,,,
player,201311030sea,sea,RyanJo21,xpa,,,,,,
player,201311030sea,sea,RyanJo21,fgm,,,,,,
player,201311030sea,sea,RyanJo21,fga,,,,,,
player,201311030sea,sea,RyanJo21,punt,2,,,,,
player,201311030sea,sea,RyanJo21,punt_yds,85,,,,,
player,201311030sea,sea,RyanJo21,punt_yds_per_punt,42.5,,,,,
player,201311030sea,sea,RyanJo21,punt_long,46,,,,,
player,201311030sea,sea,SweeJ.00,pos,G,,,,,
player,201311030sea,sea,SweeJ.00,offense,63,,,,,
player,201311030sea,sea,SweeJ.00,off_pct,100%,,,,,
player,201311030sea,sea,SweeJ.00,defense,0,,,,,
player,201311030sea,sea,SweeJ.00,def_pct,0%,,,,,
player,201311030sea,sea,SweeJ.00,special_teams,11,,,,,
player,201311030sea,sea,SweeJ.00,st_pct,38%,,,,,
player,201311030sea,sea,McQuPa21,pos,G,,,,,
player,201311030sea,sea,McQuPa21,offense,63,,,,,
player,201311030sea,sea,McQuPa21,off_pct,100%,,,,,
player,201311030sea,sea,McQuPa21,defense,0,,,,,
player,201311030sea,sea,McQuPa21,def_pct,0%,,,,,
player,201311030sea,sea,McQuPa21,special_teams,5,,,,,
player,201311030sea,sea,McQuPa21,st_pct,17%,,,,,
player,201311030sea,sea,BowiMi00,pos,T,,,,,
player,201311030sea,sea,BowiMi00,offense,63,,,,,
player,201311030sea,sea,BowiMi00,off_pct,100%,,,,,
player,201311030sea,sea,BowiMi00,defense,0,,,,,
player,201311030sea,sea,BowiMi00,def_pct,0%,,,,,
player,201311030sea,sea,BowiMi00,special_teams,2,,,,,
player,201311030sea,sea,BowiMi00,st_pct,7%,,,,,
player,201311030sea,sea,WilsRu00,pos,QB,,,,,
player,201311030sea,sea,WilsRu00,offense,63,,,,,
player,201311030sea,sea,WilsRu00,off_pct,100%,,,,,
player,201311030sea,sea,WilsRu00,defense,0,,,,,
player,201311030sea,sea,WilsRu00,def_pct,0%,,,,,
player,201311030sea,sea,WilsRu00,special_teams,0,,,,,
player,201311030sea,sea,WilsRu00,st_pct,0%,,,,,
player,201311030sea,sea,CarpJa00,pos,G,,,,,
player,201311030sea,sea,CarpJa00,offense,59,,,,,
player,201311030sea,sea,CarpJa00,off_pct,94%,,,,,
player,201311030sea,sea,CarpJa00,defense,0,,,,,
player,201311030sea,sea,CarpJa00,def_pct,0%,,,,,
player,201311030sea,sea,CarpJa00,special_teams,5,,,,,
player,201311030sea,sea,CarpJa00,st_pct,17%,,,,,
player,201311030sea,sea,BaldDo00,pos,WR,,,,,
player,201311030sea,sea,BaldDo00,offense,55,,,,,
player,201311030sea,sea,BaldDo00,off_pct,87%,,,,,
player,201311030sea,sea,BaldDo00,defense,0,,,,,
player,201311030sea,sea,BaldDo00,def_pct,0%,,,,,
player,201311030sea,sea,BaldDo00,special_teams,10,,,,,
player,201311030sea,sea,BaldDo00,st_pct,34%,,,,,
player,201311030sea,sea,TateGo00,pos,WR,,,,,
player,201311030sea,sea,TateGo00,offense,55,,,,,
player,201311030sea,sea,TateGo00,off_pct,87%,,,,,
player,201311030sea,sea,TateGo00,defense,0,,,,,
player,201311030sea,sea,TateGo00,def_pct,0%,,,,,
player,201311030sea,sea,TateGo00,special_teams,6,,,,,
player,201311030sea,sea,TateGo00,st_pct,21%,,,,,
player,201311030sea,sea,MillZa01,pos,TE,,,,,
player,201311030sea,sea,MillZa01,offense,52,,,,,
player,201311030sea,sea,MillZa01,off_pct,83%,,,,,
player,201311030sea,sea,MillZa01,defense,0,,,,,
player,201311030sea,sea,MillZa01,def_pct,0%,,,,,
player,201311030sea,sea,MillZa01,special_teams,5,,,,,
player,201311030sea,sea,MillZa01,st_pct,17%,,,,,
player,201311030sea,sea,UngeMa20,pos,C,,,,,
player,201311030sea,sea,UngeMa20,offense,44,,,,,
player,201311030sea,sea,UngeMa20,off_pct,70%,,,,,
player,201311030sea,sea,UngeMa20,defense,0,,,,,
player,201311030sea,sea,UngeMa20,def_pct,0%,,,,,
player,201311030sea,sea,UngeMa20,special_teams,3,,,,,
player,201311030sea,sea,UngeMa20,st_pct,10%,,,,,
player,201311030sea,sea,LyncMa00,pos,RB,,,,,
player,201311030sea,sea,LyncMa00,offense,44,,,,,
player,201311030sea,sea,LyncMa00,off_pct,70%,,,,,
player,201311030sea,sea,LyncMa00,defense,0,,,,,
player,201311030sea,sea,LyncMa00,def_pct,0%,,,,,
player,201311030sea,sea,LyncMa00,special_teams,0,,,,,
player,201311030sea,sea,LyncMa00,st_pct,0%,,,,,
player,201311030sea,sea,KearJe01,pos,WR,,,,,
player,201311030sea,sea,KearJe01,offense,38,,,,,
player,201311030sea,sea,KearJe01,off_pct,60%,,,,,
player,201311030sea,sea,KearJe01,defense,0,,,,,
player,201311030sea,sea,KearJe01,def_pct,0%,,,,,
player,201311030sea,sea,KearJe01,special_teams,12,,,,,
player,201311030sea,sea,KearJe01,st_pct,41%,,,,,
player,201311030sea,sea,WillLu00,pos,TE,,,,,
player,201311030sea,sea,WillLu00,offense,22,,,,,
player,201311030sea,sea,WillLu00,off_pct,35%,,,,,
player,201311030sea,sea,WillLu00,defense,0,,,,,
player,201311030sea,sea,WillLu00,def_pct,0%,,,,,
player,201311030sea,sea,WillLu00,special_teams,0,,,,,
player,201311030sea,sea,WillLu00,st_pct,0%,,,,,
player,201311030sea,sea,JeanLe00,pos,C,,,,,
player,201311030sea,sea,JeanLe00,offense,19,,,,,
player,201311030sea,sea,JeanLe00,off_pct,30%,,,,,
player,201311030sea,sea,JeanLe00,defense,0,,,,,
player,201311030sea,sea,JeanLe00,def_pct,0%,,,,,
player,201311030sea,sea,JeanLe00,special_teams,11,,,,,
player,201311030sea,sea,JeanLe00,st_pct,38%,,,,,
player,201311030sea,sea,RobiMi00,pos,FB,,,,,
player,201311030sea,sea,RobiMi00,offense,18,,,,,
player,201311030sea,sea,RobiMi00,off_pct,29%,,,,,
player,201311030sea,sea,RobiMi00,defense,0,,,,,
player,201311030sea,sea,RobiMi00,def_pct,0%,,,,,
player,201311030sea,sea,RobiMi00,special_teams,14,,,,,
player,201311030sea,sea,RobiMi00,st_pct,48%,,,,,
player,201311030sea,sea,TurbRo00,pos,RB,,,,,
player,201311030sea,sea,TurbRo00,offense,17,,,,,
player,201311030sea,sea,TurbRo00,off_pct,27%,,,,,
player,201311030sea,sea,TurbRo00,defense,0,,,,,
player,201311030sea,sea,TurbRo00,def_pct,0%,,,,,
player,201311030sea,sea,TurbRo00,special_teams,0,,,,,
player,201311030sea,sea,TurbRo00,st_pct,0%,,,,,
player,201311030sea,sea,WaltBr00,pos,WR,,,,,
player,201311030sea,sea,WaltBr00,offense,9,,,,,
player,201311030sea,sea,WaltBr00,off_pct,14%,,,,,
player,201311030sea,sea,WaltBr00,defense,0,,,,,
player,201311030sea,sea,WaltBr00,def_pct,0%,,,,,
player,201311030sea,sea,WaltBr00,special_teams,0,,,,,
player,201311030sea,sea,WaltBr00,st_pct,0%,,,,,
player,201311030sea,sea,BailAl01,pos,T,,,,,
player,201311030sea,sea,BailAl01,offense,4,,,,,
player,201311030sea,sea,BailAl01,off_pct,6%,,,,,
player,201311030sea,sea,BailAl01,defense,0,,,,,
player,201311030sea,sea,BailAl01,def_pct,0%,,,,,
player,201311030sea,sea,BailAl01,special_teams,5,,,,,
player,201311030sea,sea,BailAl01,st_pct,17%,,,,,
player,201311030sea,sea,LockRi00,pos,WR,,,,,
player,201311030sea,sea,LockRi00,offense,4,,,,,
player,201311030sea,sea,LockRi00,off_pct,6%,,,,,
player,201311030sea,sea,LockRi00,defense,0,,,,,
player,201311030sea,sea,LockRi00,def_pct,0%,,,,,
player,201311030sea,sea,LockRi00,special_teams,0,,,,,
player,201311030sea,sea,LockRi00,st_pct,0%,,,,,
player,201311030sea,sea,DaviKe01,pos,TE,,,,,
player,201311030sea,sea,DaviKe01,offense,1,,,,,
player,201311030sea,sea,DaviKe01,off_pct,2%,,,,,
player,201311030sea,sea,DaviKe01,defense,0,,,,,
player,201311030sea,sea,DaviKe01,def_pct,0%,,,,,
player,201311030sea,sea,DaviKe01,special_teams,9,,,,,
player,201311030sea,sea,DaviKe01,st_pct,31%,,,,,
player,201311030sea,sea,ChanKa99,pos,SS,,,,,
player,201311030sea,sea,ChanKa99,offense,0,,,,,
player,201311030sea,sea,ChanKa99,off_pct,0%,,,,,
player,201311030sea,sea,ChanKa99,defense,69,,,,,
player,201311030sea,sea,ChanKa99,def_pct,100%,,,,,
player,201311030sea,sea,ChanKa99,special_teams,12,,,,,
player,201311030sea,sea,ChanKa99,st_pct,41%,,,,,
player,201311030sea,sea,WrigK.00,pos,LB,,,,,
player,201311030sea,sea,WrigK.00,offense,0,,,,,
player,201311030sea,sea,WrigK.00,off_pct,0%,,,,,
player,201311030sea,sea,WrigK.00,defense,69,,,,,
player,201311030sea,sea,WrigK.00,def_pct,100%,,,,,
player,201311030sea,sea,WrigK.00,special_teams,8,,,,,
player,201311030sea,sea,WrigK.00,st_pct,28%,,,,,
player,201311030sea,sea,ThomEa99,pos,FS,,,,,
player,201311030sea,sea,ThomEa99,offense,0,,,,,
player,201311030sea,sea,ThomEa99,off_pct,0%,,,,,
player,201311030sea,sea,ThomEa99,defense,69,,,,,
player,201311030sea,sea,ThomEa99,def_pct,100%,,,,,
player,201311030sea,sea,ThomEa99,special_teams,6,,,,,
player,201311030sea,sea,ThomEa99,st_pct,21%,,,,,
player,201311030sea,sea,WagnBo00,pos,LB,,,,,
player,201311030sea,sea,WagnBo00,offense,0,,,,,
player,201311030sea,sea,WagnBo00,off_pct,0%,,,,,
player,201311030sea,sea,WagnBo00,defense,69,,,,,
player,201311030sea,sea,WagnBo00,def_pct,100%,,,,,
player,201311030sea,sea,WagnBo00,special_teams,2,,,,,
player,201311030sea,sea,WagnBo00,st_pct,7%,,,,,
player,201311030sea,sea,BrowBr00,pos,CB,,,,,
player,201311030sea,sea,BrowBr00,offense,0,,,,,
player,201311030sea,sea,BrowBr00,off_pct,0%,,,,,
player,201311030sea,sea,BrowBr00,defense,69,,,,,
player,201311030sea,sea,BrowBr00,def_pct,100%,,,,,
player,201311030sea,sea,BrowBr00,special_teams,2,,,,,
player,201311030sea,sea,BrowBr00,st_pct,7%,,,,,
player,201311030sea,sea,SherRi00,pos,CB,,,,,
player,201311030sea,sea,SherRi00,offense,0,,,,,
player,201311030sea,sea,SherRi00,off_pct,0%,,,,,
player,201311030sea,sea,SherRi00,defense,68,,,,,
player,201311030sea,sea,SherRi00,def_pct,99%,,,,,
player,201311030sea,sea,SherRi00,special_teams,6,,,,,
player,201311030sea,sea,SherRi00,st_pct,21%,,,,,
player,201311030sea,sea,IrviBr00,pos,DE,,,,,
player,201311030sea,sea,IrviBr00,offense,0,,,,,
player,201311030sea,sea,IrviBr00,off_pct,0%,,,,,
player,201311030sea,sea,IrviBr00,defense,51,,,,,
player,201311030sea,sea,IrviBr00,def_pct,74%,,,,,
player,201311030sea,sea,IrviBr00,special_teams,2,,,,,
player,201311030sea,sea,IrviBr00,st_pct,7%,,,,,
player,201311030sea,sea,ClemCh23,pos,DE,,,,,
player,201311030sea,sea,ClemCh23,offense,0,,,,,
player,201311030sea,sea,ClemCh23,off_pct,0%,,,,,
player,201311030sea,sea,ClemCh23,defense,48,,,,,
player,201311030sea,sea,ClemCh23,def_pct,70%,,,,,
player,201311030sea,sea,ClemCh23,special_teams,5,,,,,
player,201311030sea,sea,ClemCh23,st_pct,17%,,,,,
player,201311030sea,sea,McDaTo20,pos,DT,,,,,
player,201311030sea,sea,McDaTo20,offense,0,,,,,
player,201311030sea,sea,McDaTo20,off_pct,0%,,,,,
player,201311030sea,sea,McDaTo20,defense,42,,,,,
player,201311030sea,sea,McDaTo20,def_pct,61%,,,,,
player,201311030sea,sea,McDaTo20,special_teams,6,,,,,
player,201311030sea,sea,McDaTo20,st_pct,21%,,,,,
player,201311030sea,sea,BryaRe99,pos,DE,,,,,
player,201311030sea,sea,BryaRe99,offense,0,,,,,
player,201311030sea,sea,BryaRe99,off_pct,0%,,,,,
player,201311030sea,sea,BryaRe99,defense,39,,,,,
player,201311030sea,sea,BryaRe99,def_pct,57%,,,,,
player,201311030sea,sea,BryaRe99,special_teams,6,,,,,
player,201311030sea,sea,BryaRe99,st_pct,21%,,,,,
player,201311030sea,sea,McDoCl99,pos,DT,,,,,
player,201311030sea,sea,McDoCl99,offense,0,,,,,
player,201311030sea,sea,McDoCl99,off_pct,0%,,,,,
player,201311030sea,sea,McDoCl99,defense,37,,,,,
player,201311030sea,sea,McDoCl99,def_pct,54%,,,,,
player,201311030sea,sea,McDoCl99,special_teams,0,,,,,
player,201311030sea,sea,McDoCl99,st_pct,0%,,,,,
player,201311030sea,sea,MebaBr99,pos,DT,,,,,
player,201311030sea,sea,MebaBr99,offense,0,,,,,
player,201311030sea,sea,MebaBr99,off_pct,0%,,,,,
player,201311030sea,sea,MebaBr99,defense,34,,,,,
player,201311030sea,sea,MebaBr99,def_pct,49%,,,,,
player,201311030sea,sea,MebaBr99,special_teams,2,,,,,
player,201311030sea,sea,MebaBr99,st_pct,7%,,,,,
player,201311030sea,sea,AvriCl99,pos,DE,,,,,
player,201311030sea,sea,AvriCl99,offense,0,,,,,
player,201311030sea,sea,AvriCl99,off_pct,0%,,,,,
player,201311030sea,sea,AvriCl99,defense,31,,,,,
