game,2013,12,20131124,201311240crd,clt,"Indianapolis Colts",11,crd,"Arizona Cardinals",40
player,201311240crd,crd,Ta'aAl00,off_pct,0%,,,,,
player,201311240crd,crd,Ta'aAl00,defense,5,,,,,
player,201311240crd,crd,Ta'aAl00,def_pct,8%,,,,,
player,201311240crd,crd,Ta'aAl00,special_teams,1,,,,,
player,201311240crd,crd,Ta'aAl00,st_pct,4%,,,,,
player,201311240crd,crd,CasoAn99,pos,CB,,,,,
player,201311240crd,crd,CasoAn99,offense,0,,,,,
player,201311240crd,crd,CasoAn99,off_pct,0%,,,,,
player,201311240crd,crd,CasoAn99,defense,1,,,,,
player,201311240crd,crd,CasoAn99,def_pct,2%,,,,,
player,201311240crd,crd,CasoAn99,special_teams,13,,,,,
player,201311240crd,crd,CasoAn99,st_pct,46%,,,,,
player,201311240crd,crd,BethJu00,pos,CB,,,,,
player,201311240crd,crd,BethJu00,offense,0,,,,,
player,201311240crd,crd,BethJu00,off_pct,0%,,,,,
player,201311240crd,crd,BethJu00,defense,0,,,,,
player,201311240crd,crd,BethJu00,def_pct,0%,,,,,
player,201311240crd,crd,BethJu00,special_teams,17,,,,,
player,201311240crd,crd,BethJu00,st_pct,61%,,,,,
player,201311240crd,crd,McCaBr01,pos,CB,,,,,
player,201311240crd,crd,McCaBr01,offense,0,,,,,
player,201311240crd,crd,McCaBr01,off_pct,0%,,,,,
player,201311240crd,crd,McCaBr01,defense,0,,,,,
player,201311240crd,crd,McCaBr01,def_pct,0%,,,,,
player,201311240crd,crd,McCaBr01,special_teams,17,,,,,
player,201311240crd,crd,McCaBr01,st_pct,61%,,,,,
player,201311240crd,crd,feelyjay01,pos,K,,,,,
player,201311240crd,crd,feelyjay01,offense,0,,,,,
player,201311240crd,crd,feelyjay01,off_pct,0%,,,,,
player,201311240crd,crd,feelyjay01,defense,0,,,,,
player,201311240crd,crd,feelyjay01,def_pct,0%,,,,,
player,201311240crd,crd,feelyjay01,special_teams,17,,,,,
player,201311240crd,crd,feelyjay01,st_pct,61%,,,,,
player,201311240crd,crd,ArenJa99,pos,CB,,,,,
player,201311240crd,crd,ArenJa99,offense,0,,,,,
player,201311240crd,crd,ArenJa99,off_pct,0%,,,,,
player,201311240crd,crd,ArenJa99,defense,0,,,,,
player,201311240crd,crd,ArenJa99,def_pct,0%,,,,,
player,201311240crd,crd,ArenJa99,special_teams,15,,,,,
player,201311240crd,crd,ArenJa99,st_pct,54%,,,,,
player,201311240crd,crd,JeffTo00,pos,SS,,,,,
player,201311240crd,crd,JeffTo00,offense,0,,,,,
player,201311240crd,crd,JeffTo00,off_pct,0%,,,,,
player,201311240crd,crd,JeffTo00,defense,0,,,,,
player,201311240crd,crd,JeffTo00,def_pct,0%,,,,,
player,201311240crd,crd,JeffTo00,special_teams,15,,,,,
player,201311240crd,crd,JeffTo00,st_pct,54%,,,,,
player,201311240crd,crd,MintKe00,pos,LB,,,,,
player,201311240crd,crd,MintKe00,offense,0,,,,,
player,201311240crd,crd,MintKe00,off_pct,0%,,,,,
player,201311240crd,crd,MintKe00,defense,0,,,,,
player,201311240crd,crd,MintKe00,def_pct,0%,,,,,
player,201311240crd,crd,MintKe00,special_teams,14,,,,,
player,201311240crd,crd,MintKe00,st_pct,50%,,,,,
player,201311240crd,crd,LeacMi00,pos,LS,,,,,
player,201311240crd,crd,LeacMi00,offense,0,,,,,
player,201311240crd,crd,LeacMi00,off_pct,0%,,,,,
player,201311240crd,crd,LeacMi00,defense,0,,,,,
player,201311240crd,crd,LeacMi00,def_pct,0%,,,,,
player,201311240crd,crd,LeacMi00,special_teams,11,,,,,
player,201311240crd,crd,LeacMi00,st_pct,39%,,,,,
player,201311240crd,crd,GibsMi20,pos,C,,,,,
player,201311240crd,crd,GibsMi20,offense,0,,,,,
player,201311240crd,crd,GibsMi20,off_pct,0%,,,,,
player,201311240crd,crd,GibsMi20,defense,0,,,,,
player,201311240crd,crd,GibsMi20,def_pct,0%,,,,,
player,201311240crd,crd,GibsMi20,special_teams,11,,,,,
player,201311240crd,crd,GibsMi20,st_pct,39%,,,,,
player,201311240crd,crd,ZastDa20,pos,P,,,,,
player,201311240crd,crd,ZastDa20,offense,0,,,,,
player,201311240crd,crd,ZastDa20,off_pct,0%,,,,,
player,201311240crd,crd,ZastDa20,defense,0,,,,,
player,201311240crd,crd,ZastDa20,def_pct,0%,,,,,
player,201311240crd,crd,ZastDa20,special_teams,11,,,,,
player,201311240crd,crd,ZastDa20,st_pct,39%,,,,,
player,201311240crd,crd,PottNa00,pos,T,,,,,
player,201311240crd,crd,PottNa00,offense,0,,,,,
player,201311240crd,crd,PottNa00,off_pct,0%,,,,,
player,201311240crd,crd,PottNa00,defense,0,,,,,
player,201311240crd,crd,PottNa00,def_pct,0%,,,,,
player,201311240crd,crd,PottNa00,special_teams,9,,,,,
player,201311240crd,crd,PottNa00,st_pct,32%,,,,,
player,201311240crd,clt,CastAn00,pos,T,,,,,
player,201311240crd,clt,CastAn00,offense,60,,,,,
player,201311240crd,clt,CastAn00,off_pct,100%,,,,,
player,201311240crd,clt,CastAn00,defense,0,,,,,
player,201311240crd,clt,CastAn00,def_pct,0%,,,,,
player,201311240crd,clt,CastAn00,special_teams,1,,,,,
player,201311240crd,clt,CastAn00,st_pct,4%,,,,,
player,201311240crd,clt,CherGo20,pos,T,,,,,
player,201311240crd,clt,CherGo20,offense,60,,,,,
player,201311240crd,clt,CherGo20,off_pct,100%,,,,,
player,201311240crd,clt,CherGo20,defense,0,,,,,
player,201311240crd,clt,CherGo20,def_pct,0%,,,,,
player,201311240crd,clt,CherGo20,special_teams,1,,,,,
player,201311240crd,clt,CherGo20,st_pct,4%,,,,,
player,201311240crd,clt,ThorHu00,pos,G,,,,,
player,201311240crd,clt,ThorHu00,offense,60,,,,,
player,201311240crd,clt,ThorHu00,off_pct,100%,,,,,
player,201311240crd,clt,ThorHu00,defense,0,,,,,
player,201311240crd,clt,ThorHu00,def_pct,0%,,,,,
player,201311240crd,clt,ThorHu00,special_teams,1,,,,,
player,201311240crd,clt,ThorHu00,st_pct,4%,,,,,
player,201311240crd,clt,McGlMi20,pos,G,,,,,
player,201311240crd,clt,McGlMi20,offense,60,,,,,
player,201311240crd,clt,McGlMi20,off_pct,100%,,,,,
player,201311240crd,clt,McGlMi20,defense,0,,,,,
player,201311240crd,clt,McGlMi20,def_pct,0%,,,,,
player,201311240crd,clt,McGlMi20,special_teams,1,,,,,
player,201311240crd,clt,McGlMi20,st_pct,4%,,,,,
player,201311240crd,clt,SateSa20,pos,C,,,,,
player,201311240crd,clt,SateSa20,offense,60,,,,,
player,201311240crd,clt,SateSa20,off_pct,100%,,,,,
player,201311240crd,clt,SateSa20,defense,0,,,,,
player,201311240crd,clt,SateSa20,def_pct,0%,,,,,
player,201311240crd,clt,SateSa20,special_teams,0,,,,,
player,201311240crd,clt,SateSa20,st_pct,0%,,,,,
player,201311240crd,clt,LuckAn00,pos,QB,,,,,
player,201311240crd,clt,LuckAn00,offense,60,,,,,
player,201311240crd,clt,LuckAn00,off_pct,100%,,,,,
player,201311240crd,clt,LuckAn00,defense,0,,,,,
player,201311240crd,clt,LuckAn00,def_pct,0%,,,,,
player,201311240crd,clt,LuckAn00,special_teams,0,,,,,
player,201311240crd,clt,LuckAn00,st_pct,0%,,,,,
player,201311240crd,clt,FleeCo00,pos,TE,,,,,
player,201311240crd,clt,FleeCo00,offense,53,,,,,
player,201311240crd,clt,FleeCo00,off_pct,88%,,,,,
player,201311240crd,clt,FleeCo00,defense,0,,,,,
player,201311240crd,clt,FleeCo00,def_pct,0%,,,,,
player,201311240crd,clt,FleeCo00,special_teams,0,,,,,
player,201311240crd,clt,FleeCo00,st_pct,0%,,,,,
player,201311240crd,clt,HiltT.00,pos,WR,,,,,
player,201311240crd,clt,HiltT.00,offense,49,,,,,
player,201311240crd,clt,HiltT.00,off_pct,82%,,,,,
player,201311240crd,clt,HiltT.00,defense,0,,,,,
player,201311240crd,clt,HiltT.00,def_pct,0%,,,,,
player,201311240crd,clt,HiltT.00,special_teams,0,,,,,
player,201311240crd,clt,HiltT.00,st_pct,0%,,,,,
player,201311240crd,clt,HeywDa00,pos,WR,,,,,
player,201311240crd,clt,HeywDa00,offense,49,,,,,
player,201311240crd,clt,HeywDa00,off_pct,82%,,,,,
player,201311240crd,clt,HeywDa00,defense,0,,,,,
player,201311240crd,clt,HeywDa00,def_pct,0%,,,,,
player,201311240crd,clt,HeywDa00,special_teams,0,,,,,
player,201311240crd,clt,HeywDa00,st_pct,0%,,,,,
player,201311240crd,clt,RichTr00,pos,RB,,,,,
player,201311240crd,clt,RichTr00,offense,40,,,,,
player,201311240crd,clt,RichTr00,off_pct,67%,,,,,
player,201311240crd,clt,RichTr00,defense,0,,,,,
player,201311240crd,clt,RichTr00,def_pct,0%,,,,,
player,201311240crd,clt,RichTr00,special_teams,0,,,,,
player,201311240crd,clt,RichTr00,st_pct,0%,,,,,
player,201311240crd,clt,BrazLa00,pos,WR,,,,,
player,201311240crd,clt,BrazLa00,offense,29,,,,,
player,201311240crd,clt,BrazLa00,off_pct,48%,,,,,
player,201311240crd,clt,BrazLa00,defense,0,,,,,
player,201311240crd,clt,BrazLa00,def_pct,0%,,,,,
player,201311240crd,clt,BrazLa00,special_teams,7,,,,,
player,201311240crd,clt,BrazLa00,st_pct,25%,,,,,
player,201311240crd,clt,SaunWe00,pos,TE,,,,,
player,201311240crd,clt,SaunWe00,offense,21,,,,,
player,201311240crd,clt,SaunWe00,off_pct,35%,,,,,
player,201311240crd,clt,SaunWe00,defense,0,,,,,
player,201311240crd,clt,SaunWe00,def_pct,0%,,,,,
player,201311240crd,clt,SaunWe00,special_teams,1,,,,,
player,201311240crd,clt,SaunWe00,st_pct,4%,,,,,
player,201311240crd,clt,BrowDo00,pos,RB,,,,,
player,201311240crd,clt,BrowDo00,offense,16,,,,,
player,201311240crd,clt,BrowDo00,off_pct,27%,,,,,
player,201311240crd,clt,BrowDo00,defense,0,,,,,
player,201311240crd,clt,BrowDo00,def_pct,0%,,,,,
player,201311240crd,clt,BrowDo00,special_teams,1,,,,,
player,201311240crd,clt,BrowDo00,st_pct,4%,,,,,
player,201311240crd,clt,CunnJu00,pos,TE,,,,,
player,201311240crd,clt,CunnJu00,offense,14,,,,,
player,201311240crd,clt,CunnJu00,off_pct,23%,,,,,
player,201311240crd,clt,CunnJu00,defense,0,,,,,
player,201311240crd,clt,CunnJu00,def_pct,0%,,,,,
player,201311240crd,clt,CunnJu00,special_teams,0,,,,,
player,201311240crd,clt,CunnJu00,st_pct,0%,,,,,
player,201311240crd,clt,ReedDa00,pos,WR,,,,,
player,201311240crd,clt,ReedDa00,offense,13,,,,,
player,201311240crd,clt,ReedDa00,off_pct,22%,,,,,
player,201311240crd,clt,ReedDa00,defense,0,,,,,
player,201311240crd,clt,ReedDa00,def_pct,0%,,,,,
player,201311240crd,clt,ReedDa00,special_teams,10,,,,,
player,201311240crd,clt,ReedDa00,st_pct,36%,,,,,
player,201311240crd,clt,DoylJa00,pos,TE,,,,,
player,201311240crd,clt,DoylJa00,offense,11,,,,,
player,201311240crd,clt,DoylJa00,off_pct,18%,,,,,
player,201311240crd,clt,DoylJa00,defense,0,,,,,
player,201311240crd,clt,DoylJa00,def_pct,0%,,,,,
player,201311240crd,clt,DoylJa00,special_teams,14,,,,,
player,201311240crd,clt,DoylJa00,st_pct,50%,,,,,
player,201311240crd,clt,HerrDa00,pos,RB,,,,,
player,201311240crd,clt,HerrDa00,offense,4,,,,,
player,201311240crd,clt,HerrDa00,off_pct,7%,,,,,
player,201311240crd,clt,HerrDa00,defense,0,,,,,
player,201311240crd,clt,HerrDa00,def_pct,0%,,,,,
player,201311240crd,clt,HerrDa00,special_teams,17,,,,,
player,201311240crd,clt,HerrDa00,st_pct,61%,,,,,
player,201311240crd,clt,LinkJe20,pos,G,,,,,
player,201311240crd,clt,LinkJe20,offense,1,,,,,
player,201311240crd,clt,LinkJe20,off_pct,2%,,,,,
player,201311240crd,clt,LinkJe20,defense,0,,,,,
player,201311240crd,clt,LinkJe20,def_pct,0%,,,,,
player,201311240crd,clt,LinkJe20,special_teams,1,,,,,
player,201311240crd,clt,LinkJe20,st_pct,4%,,,,,
player,201311240crd,clt,BethAn20,pos,SS,,,,,
player,201311240crd,clt,BethAn20,offense,0,,,,,
player,201311240crd,clt,BethAn20,off_pct,0%,,,,,
player,201311240crd,clt,BethAn20,defense,75,,,,,
player,201311240crd,clt,BethAn20,def_pct,100%,,,,,
player,201311240crd,clt,BethAn20,special_teams,0,,,,,
player,201311240crd,clt,BethAn20,st_pct,0%,,,,,
player,201311240crd,clt,FreeJe00,pos,LB,,,,,
player,201311240crd,clt,FreeJe00,offense,0,,,,,
player,201311240crd,clt,FreeJe00,off_pct,0%,,,,,
player,201311240crd,clt,FreeJe00,defense,75,,,,,
player,201311240crd,clt,FreeJe00,def_pct,100%,,,,,
player,201311240crd,clt,FreeJe00,special_teams,0,,,,,
player,201311240crd,clt,FreeJe00,st_pct,0%,,,,,
player,201311240crd,clt,VaugCa00,pos,CB,,,,,
player,201311240crd,clt,VaugCa00,offense,0,,,,,
player,201311240crd,clt,VaugCa00,off_pct,0%,,,,,
player,201311240crd,clt,VaugCa00,defense,73,,,,,
player,201311240crd,clt,VaugCa00,def_pct,97%,,,,,
player,201311240crd,clt,VaugCa00,special_teams,9,,,,,
player,201311240crd,clt,VaugCa00,st_pct,32%,,,,,
player,201311240crd,clt,LandLa99,pos,FS,,,,,
player,201311240crd,clt,LandLa99,offense,0,,,,,
player,201311240crd,clt,LandLa99,off_pct,0%,,,,,
player,201311240crd,clt,LandLa99,defense,73,,,,,
player,201311240crd,clt,LandLa99,def_pct,97%,,,,,
player,201311240crd,clt,LandLa99,special_teams,0,,,,,
player,201311240crd,clt,LandLa99,st_pct,0%,,,,,
player,201311240crd,clt,DaviVo99,pos,CB,,,,,
player,201311240crd,clt,DaviVo99,offense,0,,,,,
player,201311240crd,clt,DaviVo99,off_pct,0%,,,,,
player,201311240crd,clt,DaviVo99,defense,59,,,,,
player,201311240crd,clt,DaviVo99,def_pct,79%,,,,,
player,201311240crd,clt,DaviVo99,special_teams,0,,,,,
player,201311240crd,clt,DaviVo99,st_pct,0%,,,,,
player,201311240crd,clt,MathRo20,pos,LB,,,,,
player,201311240crd,clt,MathRo20,offense,0,,,,,
player,201311240crd,clt,MathRo20,off_pct,0%,,,,,
player,201311240crd,clt,MathRo20,defense,59,,,,,
player,201311240crd,clt,MathRo20,def_pct,79%,,,,,
player,201311240crd,clt,MathRo20,special_teams,0,,,,,
player,201311240crd,clt,MathRo20,st_pct,0%,,,,,
player,201311240crd,clt,WernBj00,pos,LB,,,,,
player,201311240crd,clt,WernBj00,offense,0,,,,,
player,201311240crd,clt,WernBj00,off_pct,0%,,,,,
player,201311240crd,clt,WernBj00,defense,59,,,,,
player,201311240crd,clt,WernBj00,def_pct,79%,,,,,
player,201311240crd,clt,WernBj00,special_teams,0,,,,,
player,201311240crd,clt,WernBj00,st_pct,0%,,,,,
player,201311240crd,clt,ReddCo20,pos,DT,,,,,
player,201311240crd,clt,ReddCo20,offense,0,,,,,
player,201311240crd,clt,ReddCo20,off_pct,0%,,,,,
player,201311240crd,clt,ReddCo20,defense,51,,,,,
player,201311240crd,clt,ReddCo20,def_pct,68%,,,,,
player,201311240crd,clt,ReddCo20,special_teams,9,,,,,
player,201311240crd,clt,ReddCo20,st_pct,32%,,,,,
player,201311240crd,clt,ButlDa99,pos,CB,,,,,
player,201311240crd,clt,ButlDa99,offense,0,,,,,
player,201311240crd,clt,ButlDa99,off_pct,0%,,,,,
player,201311240crd,clt,ButlDa99,defense,48,,,,,
player,201311240crd,clt,ButlDa99,def_pct,64%,,,,,
player,201311240crd,clt,ButlDa99,special_teams,4,,,,,
player,201311240crd,clt,ButlDa99,st_pct,14%,,,,,
player,201311240crd,clt,JeanRi99,pos,DE,,,,,
player,201311240crd,clt,JeanRi99,offense,0,,,,,
player,201311240crd,clt,JeanRi99,off_pct,0%,,,,,
player,201311240crd,clt,JeanRi99,defense,42,,,,,
player,201311240crd,clt,JeanRi99,def_pct,56%,,,,,
player,201311240crd,clt,JeanRi99,special_teams,9,,,,,
player,201311240crd,clt,JeanRi99,st_pct,32%,,,,,
player,201311240crd,clt,AngePa99,pos,LB,,,,,
player,201311240crd,clt,AngePa99,offense,0,,,,,
player,201311240crd,clt,AngePa99,off_pct,0%,,,,,
player,201311240crd,clt,AngePa99,defense,35,,,,,
player,201311240crd,clt,AngePa99,def_pct,47%,,,,,
player,201311240crd,clt,AngePa99,special_teams,9,,,,,
player,201311240crd,clt,AngePa99,st_pct,32%,,,,,
player,201311240crd,clt,MoalFi99,pos,DE,,,,,
player,201311240crd,clt,MoalFi99,offense,0,,,,,
player,201311240crd,clt,MoalFi99,off_pct,0%,,,,,
player,201311240crd,clt,MoalFi99,defense,31,,,,,
player,201311240crd,clt,MoalFi99,def_pct,41%,,,,,
player,201311240crd,clt,MoalFi99,special_teams,10,,,,,
player,201311240crd,clt,MoalFi99,st_pct,36%,,,,,
player,201311240crd,clt,ShepKe00,pos,LB,,,,,
player,201311240crd,clt,ShepKe00,offense,0,,,,,
player,201311240crd,clt,ShepKe00,off_pct,0%,,,,,
player,201311240crd,clt,ShepKe00,defense,30,,,,,
player,201311240crd,clt,ShepKe00,def_pct,40%,,,,,
player,201311240crd,clt,ShepKe00,special_teams,16,,,,,
player,201311240crd,clt,ShepKe00,st_pct,57%,,,,,
player,201311240crd,clt,FranAu20,pos,NT,,,,,
player,201311240crd,clt,FranAu20,offense,0,,,,,
player,201311240crd,clt,FranAu20,off_pct,0%,,,,,
player,201311240crd,clt,FranAu20,defense,25,,,,,
player,201311240crd,clt,FranAu20,def_pct,33%,,,,,
player,201311240crd,clt,FranAu20,special_teams,0,,,,,
player,201311240crd,clt,FranAu20,st_pct,0%,,,,,
player,201311240crd,clt,MathRi99,pos,DE,,,,,
player,201311240crd,clt,MathRi99,offense,0,,,,,
player,201311240crd,clt,MathRi99,off_pct,0%,,,,,
player,201311240crd,clt,MathRi99,defense,24,,,,,
player,201311240crd,clt,MathRi99,def_pct,32%,,,,,
player,201311240crd,clt,MathRi99,special_teams,18,,,,,
player,201311240crd,clt,MathRi99,st_pct,64%,,,,,
player,201311240crd,clt,ChapJo00,pos,NT,,,,,
player,201311240crd,clt,ChapJo00,offense,0,,,,,
player,201311240crd,clt,ChapJo00,off_pct,0%,,,,,
player,201311240crd,clt,ChapJo00,defense,18,,,,,
player,201311240crd,clt,ChapJo00,def_pct,24%,,,,,
player,201311240crd,clt,ChapJo00,special_teams,1,,,,,
player,201311240crd,clt,ChapJo00,st_pct,4%,,,,,
player,201311240crd,clt,JohnCa01,pos,LB,,,,,
player,201311240crd,clt,JohnCa01,offense,0,,,,,
player,201311240crd,clt,JohnCa01,off_pct,0%,,,,,
player,201311240crd,clt,JohnCa01,defense,16,,,,,
player,201311240crd,clt,JohnCa01,def_pct,21%,,,,,
player,201311240crd,clt,JohnCa01,special_teams,18,,,,,
player,201311240crd,clt,JohnCa01,st_pct,64%,,,,,
player,201311240crd,clt,StudAn99,pos,LB,,,,,
player,201311240crd,clt,StudAn99,offense,0,,,,,
player,201311240crd,clt,StudAn99,off_pct,0%,,,,,
player,201311240crd,clt,StudAn99,defense,15,,,,,
player,201311240crd,clt,StudAn99,def_pct,20%,,,,,
player,201311240crd,clt,StudAn99,special_teams,27,,,,,
player,201311240crd,clt,StudAn99,st_pct,96%,,,,,
player,201311240crd,clt,GordJo01,pos,CB,,,,,
player,201311240crd,clt,GordJo01,offense,0,,,,,
player,201311240crd,clt,GordJo01,off_pct,0%,,,,,
player,201311240crd,clt,GordJo01,defense,12,,,,,
player,201311240crd,clt,GordJo01,def_pct,16%,,,,,
player,201311240crd,clt,GordJo01,special_teams,2,,,,,
player,201311240crd,clt,GordJo01,st_pct,7%,,,,,
player,201311240crd,clt,BrowJa00,pos,CB,,,,,
player,201311240crd,clt,BrowJa00,offense,0,,,,,
player,201311240crd,clt,BrowJa00,off_pct,0%,,,,,
player,201311240crd,clt,BrowJa00,defense,5,,,,,
player,201311240crd,clt,BrowJa00,def_pct,7%,,,,,
player,201311240crd,clt,BrowJa00,special_teams,25,,,,,
player,201311240crd,clt,BrowJa00,st_pct,89%,,,,,
player,201311240crd,clt,HoweDe00,pos,FS,,,,,
player,201311240crd,clt,HoweDe00,offense,0,,,,,
player,201311240crd,clt,HoweDe00,off_pct,0%,,,,,
player,201311240crd,clt,HoweDe00,defense,0,,,,,
player,201311240crd,clt,HoweDe00,def_pct,0%,,,,,
player,201311240crd,clt,HoweDe00,special_teams,27,,,,,
player,201311240crd,clt,HoweDe00,st_pct,96%,,,,,
player,201311240crd,clt,HarvMa00,pos,LB,,,,,
player,201311240crd,clt,HarvMa00,offense,0,,,,,
player,201311240crd,clt,HarvMa00,off_pct,0%,,,,,
player,201311240crd,clt,HarvMa00,defense,0,,,,,
player,201311240crd,clt,HarvMa00,def_pct,0%,,,,,
player,201311240crd,clt,HarvMa00,special_teams,27,,,,,
player,201311240crd,clt,HarvMa00,st_pct,96%,,,,,
player,201311240crd,clt,BrowSe00,pos,FS,,,,,
player,201311240crd,clt,BrowSe00,offense,0,,,,,
player,201311240crd,clt,BrowSe00,off_pct,0%,,,,,
player,201311240crd,clt,BrowSe00,defense,0,,,,,
player,201311240crd,clt,BrowSe00,def_pct,0%,,,,,
player,201311240crd,clt,BrowSe00,special_teams,25,,,,,
player,201311240crd,clt,BrowSe00,st_pct,89%,,,,,
player,201311240crd,clt,McAfPa44,pos,P,,,,,
player,201311240crd,clt,McAfPa44,offense,0,,,,,
player,201311240crd,clt,McAfPa44,off_pct,0%,,,,,
player,201311240crd,clt,McAfPa44,defense,0,,,,,
player,201311240crd,clt,McAfPa44,def_pct,0%,,,,,
player,201311240crd,clt,McAfPa44,special_teams,9,,,,,
player,201311240crd,clt,McAfPa44,st_pct,32%,,,,,
player,201311240crd,clt,OverMa00,pos,LS,,,,,
player,201311240crd,clt,OverMa00,offense,0,,,,,
player,201311240crd,clt,OverMa00,off_pct,0%,,,,,
player,201311240crd,clt,OverMa00,defense,0,,,,,
player,201311240crd,clt,OverMa00,def_pct,0%,,,,,
player,201311240crd,clt,OverMa00,special_teams,6,,,,,
player,201311240crd,clt,OverMa00,st_pct,21%,,,,,
player,201311240crd,clt,ReitJo00,pos,G,,,,,
player,201311240crd,clt,ReitJo00,offense,0,,,,,
player,201311240crd,clt,ReitJo00,off_pct,0%,,,,,
player,201311240crd,clt,ReitJo00,defense,0,,,,,
player,201311240crd,clt,ReitJo00,def_pct,0%,,,,,
player,201311240crd,clt,ReitJo00,special_teams,1,,,,,
player,201311240crd,clt,ReitJo00,st_pct,4%,,,,,
player,201311240crd,clt,vinatada01,pos,K,,,,,
player,201311240crd,clt,vinatada01,offense,0,,,,,
player,201311240crd,clt,vinatada01,off_pct,0%,,,,,
player,201311240crd,clt,vinatada01,defense,0,,,,,
player,201311240crd,clt,vinatada01,def_pct,0%,,,,,
player,201311240crd,clt,vinatada01,special_teams,1,,,,,
player,201311240crd,clt,vinatada01,st_pct,4%,,,,,
