game,2013,6,20131013,201310130nwe,nor,"New Orleans Saints",27,nwe,"New England Patriots",30
player,201310130nwe,nor,ReddKe00,offense,0,,,,,
player,201310130nwe,nor,ReddKe00,off_pct,0%,,,,,
player,201310130nwe,nor,ReddKe00,defense,7,,,,,
player,201310130nwe,nor,ReddKe00,def_pct,8%,,,,,
player,201310130nwe,nor,ReddKe00,special_teams,22,,,,,
player,201310130nwe,nor,ReddKe00,st_pct,65%,,,,,
player,201310130nwe,nor,BunkBr20,pos,NT,,,,,
player,201310130nwe,nor,BunkBr20,offense,0,,,,,
player,201310130nwe,nor,BunkBr20,off_pct,0%,,,,,
player,201310130nwe,nor,BunkBr20,defense,7,,,,,
player,201310130nwe,nor,BunkBr20,def_pct,8%,,,,,
player,201310130nwe,nor,BunkBr20,special_teams,0,,,,,
player,201310130nwe,nor,BunkBr20,st_pct,0%,,,,,
player,201310130nwe,nor,CarrCh22,pos,CB,,,,,
player,201310130nwe,nor,CarrCh22,offense,0,,,,,
player,201310130nwe,nor,CarrCh22,off_pct,0%,,,,,
player,201310130nwe,nor,CarrCh22,defense,4,,,,,
player,201310130nwe,nor,CarrCh22,def_pct,5%,,,,,
player,201310130nwe,nor,CarrCh22,special_teams,16,,,,,
player,201310130nwe,nor,CarrCh22,st_pct,47%,,,,,
player,201310130nwe,nor,HerrWi99,pos,LB,,,,,
player,201310130nwe,nor,HerrWi99,offense,0,,,,,
player,201310130nwe,nor,HerrWi99,off_pct,0%,,,,,
player,201310130nwe,nor,HerrWi99,defense,2,,,,,
player,201310130nwe,nor,HerrWi99,def_pct,2%,,,,,
player,201310130nwe,nor,HerrWi99,special_teams,29,,,,,
player,201310130nwe,nor,HerrWi99,st_pct,85%,,,,,
player,201310130nwe,nor,AbduIs00,pos,FS,,,,,
player,201310130nwe,nor,AbduIs00,offense,0,,,,,
player,201310130nwe,nor,AbduIs00,off_pct,0%,,,,,
player,201310130nwe,nor,AbduIs00,defense,0,,,,,
player,201310130nwe,nor,AbduIs00,def_pct,0%,,,,,
player,201310130nwe,nor,AbduIs00,special_teams,27,,,,,
player,201310130nwe,nor,AbduIs00,st_pct,79%,,,,,
player,201310130nwe,nor,MorsTh00,pos,P,,,,,
player,201310130nwe,nor,MorsTh00,offense,0,,,,,
player,201310130nwe,nor,MorsTh00,off_pct,0%,,,,,
player,201310130nwe,nor,MorsTh00,defense,0,,,,,
player,201310130nwe,nor,MorsTh00,def_pct,0%,,,,,
player,201310130nwe,nor,MorsTh00,special_teams,12,,,,,
player,201310130nwe,nor,MorsTh00,st_pct,35%,,,,,
player,201310130nwe,nor,DresJu20,pos,LS,,,,,
player,201310130nwe,nor,DresJu20,offense,0,,,,,
player,201310130nwe,nor,DresJu20,off_pct,0%,,,,,
player,201310130nwe,nor,DresJu20,defense,0,,,,,
player,201310130nwe,nor,DresJu20,def_pct,0%,,,,,
player,201310130nwe,nor,DresJu20,special_teams,11,,,,,
player,201310130nwe,nor,DresJu20,st_pct,32%,,,,,
player,201310130nwe,nor,ArmsTe00,pos,T,,,,,
player,201310130nwe,nor,ArmsTe00,offense,0,,,,,
player,201310130nwe,nor,ArmsTe00,off_pct,0%,,,,,
player,201310130nwe,nor,ArmsTe00,defense,0,,,,,
player,201310130nwe,nor,ArmsTe00,def_pct,0%,,,,,
player,201310130nwe,nor,ArmsTe00,special_teams,6,,,,,
player,201310130nwe,nor,ArmsTe00,st_pct,18%,,,,,
player,201310130nwe,nor,McCoLu00,pos,QB,,,,,
player,201310130nwe,nor,McCoLu00,offense,0,,,,,
player,201310130nwe,nor,McCoLu00,off_pct,0%,,,,,
player,201310130nwe,nor,McCoLu00,defense,0,,,,,
player,201310130nwe,nor,McCoLu00,def_pct,0%,,,,,
player,201310130nwe,nor,McCoLu00,special_teams,5,,,,,
player,201310130nwe,nor,McCoLu00,st_pct,15%,,,,,
player,201310130nwe,nor,HartGa00,pos,K,,,,,
player,201310130nwe,nor,HartGa00,offense,0,,,,,
player,201310130nwe,nor,HartGa00,off_pct,0%,,,,,
player,201310130nwe,nor,HartGa00,defense,0,,,,,
player,201310130nwe,nor,HartGa00,def_pct,0%,,,,,
player,201310130nwe,nor,HartGa00,special_teams,5,,,,,
player,201310130nwe,nor,HartGa00,st_pct,15%,,,,,
player,201310130nwe,nor,LeliTi00,pos,G,,,,,
player,201310130nwe,nor,LeliTi00,offense,0,,,,,
player,201310130nwe,nor,LeliTi00,off_pct,0%,,,,,
player,201310130nwe,nor,LeliTi00,defense,0,,,,,
player,201310130nwe,nor,LeliTi00,def_pct,0%,,,,,
player,201310130nwe,nor,LeliTi00,special_teams,5,,,,,
player,201310130nwe,nor,LeliTi00,st_pct,15%,,,,,
