game,2013,14,20131208,201312080rav,min,"Minnesota Vikings",26,rav,"Baltimore Ravens",29
player,201312080rav,rav,CoxxMo00,off_pct,0%,,,,,
player,201312080rav,rav,CoxxMo00,defense,0,,,,,
player,201312080rav,rav,CoxxMo00,def_pct,0%,,,,,
player,201312080rav,rav,CoxxMo00,special_teams,9,,,,,
player,201312080rav,rav,CoxxMo00,st_pct,27%,,,,,
player,201312080rav,rav,KochSa20,pos,P,,,,,
player,201312080rav,rav,KochSa20,offense,0,,,,,
player,201312080rav,rav,KochSa20,off_pct,0%,,,,,
player,201312080rav,rav,KochSa20,defense,0,,,,,
player,201312080rav,rav,KochSa20,def_pct,0%,,,,,
player,201312080rav,rav,KochSa20,special_teams,9,,,,,
player,201312080rav,rav,KochSa20,st_pct,27%,,,,,
player,201312080rav,rav,TuckJu00,pos,K,,,,,
player,201312080rav,rav,TuckJu00,offense,0,,,,,
player,201312080rav,rav,TuckJu00,off_pct,0%,,,,,
player,201312080rav,rav,TuckJu00,defense,0,,,,,
player,201312080rav,rav,TuckJu00,def_pct,0%,,,,,
player,201312080rav,rav,TuckJu00,special_teams,8,,,,,
player,201312080rav,rav,TuckJu00,st_pct,24%,,,,,
player,201312080rav,rav,DossTa00,pos,WR,,,,,
player,201312080rav,rav,DossTa00,offense,0,,,,,
player,201312080rav,rav,DossTa00,off_pct,0%,,,,,
player,201312080rav,rav,DossTa00,defense,0,,,,,
player,201312080rav,rav,DossTa00,def_pct,0%,,,,,
player,201312080rav,rav,DossTa00,special_teams,5,,,,,
player,201312080rav,rav,DossTa00,st_pct,15%,,,,,
player,201312080rav,min,KaliMa00,pos,T,,,,,
player,201312080rav,min,KaliMa00,offense,66,,,,,
player,201312080rav,min,KaliMa00,off_pct,100%,,,,,
player,201312080rav,min,KaliMa00,defense,0,,,,,
player,201312080rav,min,KaliMa00,def_pct,0%,,,,,
player,201312080rav,min,KaliMa00,special_teams,4,,,,,
player,201312080rav,min,KaliMa00,st_pct,12%,,,,,
player,201312080rav,min,SullJo24,pos,C,,,,,
player,201312080rav,min,SullJo24,offense,66,,,,,
player,201312080rav,min,SullJo24,off_pct,100%,,,,,
player,201312080rav,min,SullJo24,defense,0,,,,,
player,201312080rav,min,SullJo24,def_pct,0%,,,,,
player,201312080rav,min,SullJo24,special_teams,4,,,,,
player,201312080rav,min,SullJo24,st_pct,12%,,,,,
player,201312080rav,min,JohnCh23,pos,G,,,,,
player,201312080rav,min,JohnCh23,offense,66,,,,,
player,201312080rav,min,JohnCh23,off_pct,100%,,,,,
player,201312080rav,min,JohnCh23,defense,0,,,,,
player,201312080rav,min,JohnCh23,def_pct,0%,,,,,
player,201312080rav,min,JohnCh23,special_teams,4,,,,,
player,201312080rav,min,JohnCh23,st_pct,12%,,,,,
player,201312080rav,min,CassMa00,pos,QB,,,,,
player,201312080rav,min,CassMa00,offense,66,,,,,
player,201312080rav,min,CassMa00,off_pct,100%,,,,,
player,201312080rav,min,CassMa00,defense,0,,,,,
player,201312080rav,min,CassMa00,def_pct,0%,,,,,
player,201312080rav,min,CassMa00,special_teams,0,,,,,
player,201312080rav,min,CassMa00,st_pct,0%,,,,,
player,201312080rav,min,LoadPh20,pos,T,,,,,
player,201312080rav,min,LoadPh20,offense,64,,,,,
player,201312080rav,min,LoadPh20,off_pct,97%,,,,,
player,201312080rav,min,LoadPh20,defense,0,,,,,
player,201312080rav,min,LoadPh20,def_pct,0%,,,,,
player,201312080rav,min,LoadPh20,special_teams,4,,,,,
player,201312080rav,min,LoadPh20,st_pct,12%,,,,,
player,201312080rav,min,BergJo20,pos,C,,,,,
player,201312080rav,min,BergJo20,offense,61,,,,,
player,201312080rav,min,BergJo20,off_pct,92%,,,,,
player,201312080rav,min,BergJo20,defense,0,,,,,
player,201312080rav,min,BergJo20,def_pct,0%,,,,,
player,201312080rav,min,BergJo20,special_teams,6,,,,,
player,201312080rav,min,BergJo20,st_pct,18%,,,,,
player,201312080rav,min,JennGr00,pos,WR,,,,,
player,201312080rav,min,JennGr00,offense,56,,,,,
player,201312080rav,min,JennGr00,off_pct,85%,,,,,
player,201312080rav,min,JennGr00,defense,0,,,,,
player,201312080rav,min,JennGr00,def_pct,0%,,,,,
player,201312080rav,min,JennGr00,special_teams,0,,,,,
player,201312080rav,min,JennGr00,st_pct,0%,,,,,
player,201312080rav,min,PattCo00,pos,WR,,,,,
player,201312080rav,min,PattCo00,offense,50,,,,,
player,201312080rav,min,PattCo00,off_pct,76%,,,,,
player,201312080rav,min,PattCo00,defense,0,,,,,
player,201312080rav,min,PattCo00,def_pct,0%,,,,,
player,201312080rav,min,PattCo00,special_teams,5,,,,,
player,201312080rav,min,PattCo00,st_pct,15%,,,,,
player,201312080rav,min,SimpJe00,pos,WR,,,,,
player,201312080rav,min,SimpJe00,offense,47,,,,,
player,201312080rav,min,SimpJe00,off_pct,71%,,,,,
player,201312080rav,min,SimpJe00,defense,0,,,,,
player,201312080rav,min,SimpJe00,def_pct,0%,,,,,
player,201312080rav,min,SimpJe00,special_teams,6,,,,,
player,201312080rav,min,SimpJe00,st_pct,18%,,,,,
player,201312080rav,min,GerhTo00,pos,RB,,,,,
player,201312080rav,min,GerhTo00,offense,44,,,,,
player,201312080rav,min,GerhTo00,off_pct,67%,,,,,
player,201312080rav,min,GerhTo00,defense,0,,,,,
player,201312080rav,min,GerhTo00,def_pct,0%,,,,,
player,201312080rav,min,GerhTo00,special_teams,3,,,,,
player,201312080rav,min,GerhTo00,st_pct,9%,,,,,
player,201312080rav,min,CarlJo00,pos,TE,,,,,
player,201312080rav,min,CarlJo00,offense,39,,,,,
player,201312080rav,min,CarlJo00,off_pct,59%,,,,,
player,201312080rav,min,CarlJo00,defense,0,,,,,
player,201312080rav,min,CarlJo00,def_pct,0%,,,,,
player,201312080rav,min,CarlJo00,special_teams,0,,,,,
player,201312080rav,min,CarlJo00,st_pct,0%,,,,,
player,201312080rav,min,ElliRh00,pos,TE,,,,,
player,201312080rav,min,ElliRh00,offense,32,,,,,
player,201312080rav,min,ElliRh00,off_pct,48%,,,,,
player,201312080rav,min,ElliRh00,defense,0,,,,,
player,201312080rav,min,ElliRh00,def_pct,0%,,,,,
player,201312080rav,min,ElliRh00,special_teams,19,,,,,
player,201312080rav,min,ElliRh00,st_pct,58%,,,,,
player,201312080rav,min,FeltJe00,pos,FB,,,,,
player,201312080rav,min,FeltJe00,offense,18,,,,,
player,201312080rav,min,FeltJe00,off_pct,27%,,,,,
player,201312080rav,min,FeltJe00,defense,0,,,,,
player,201312080rav,min,FeltJe00,def_pct,0%,,,,,
player,201312080rav,min,FeltJe00,special_teams,5,,,,,
player,201312080rav,min,FeltJe00,st_pct,15%,,,,,
player,201312080rav,min,PeteAd01,pos,RB,,,,,
player,201312080rav,min,PeteAd01,offense,16,,,,,
player,201312080rav,min,PeteAd01,off_pct,24%,,,,,
player,201312080rav,min,PeteAd01,defense,0,,,,,
player,201312080rav,min,PeteAd01,def_pct,0%,,,,,
player,201312080rav,min,PeteAd01,special_teams,0,,,,,
player,201312080rav,min,PeteAd01,st_pct,0%,,,,,
player,201312080rav,min,WebbJo00,pos,WR,,,,,
player,201312080rav,min,WebbJo00,offense,10,,,,,
player,201312080rav,min,WebbJo00,off_pct,15%,,,,,
player,201312080rav,min,WebbJo00,defense,0,,,,,
player,201312080rav,min,WebbJo00,def_pct,0%,,,,,
player,201312080rav,min,WebbJo00,special_teams,0,,,,,
player,201312080rav,min,WebbJo00,st_pct,0%,,,,,
player,201312080rav,min,WrigJa02,pos,WR,,,,,
player,201312080rav,min,WrigJa02,offense,7,,,,,
player,201312080rav,min,WrigJa02,off_pct,11%,,,,,
player,201312080rav,min,WrigJa02,defense,0,,,,,
player,201312080rav,min,WrigJa02,def_pct,0%,,,,,
player,201312080rav,min,WrigJa02,special_teams,4,,,,,
player,201312080rav,min,WrigJa02,st_pct,12%,,,,,
player,201312080rav,min,FordCh00,pos,TE,,,,,
player,201312080rav,min,FordCh00,offense,6,,,,,
player,201312080rav,min,FordCh00,off_pct,9%,,,,,
player,201312080rav,min,FordCh00,defense,0,,,,,
player,201312080rav,min,FordCh00,def_pct,0%,,,,,
player,201312080rav,min,FordCh00,special_teams,3,,,,,
player,201312080rav,min,FordCh00,st_pct,9%,,,,,
player,201312080rav,min,FuscBr00,pos,G,,,,,
player,201312080rav,min,FuscBr00,offense,5,,,,,
player,201312080rav,min,FuscBr00,off_pct,8%,,,,,
player,201312080rav,min,FuscBr00,defense,0,,,,,
player,201312080rav,min,FuscBr00,def_pct,0%,,,,,
player,201312080rav,min,FuscBr00,special_teams,0,,,,,
player,201312080rav,min,FuscBr00,st_pct,0%,,,,,
player,201312080rav,min,WebbJM20,pos,T,,,,,
player,201312080rav,min,WebbJM20,offense,4,,,,,
player,201312080rav,min,WebbJM20,off_pct,6%,,,,,
player,201312080rav,min,WebbJM20,defense,0,,,,,
player,201312080rav,min,WebbJM20,def_pct,0%,,,,,
player,201312080rav,min,WebbJM20,special_teams,4,,,,,
player,201312080rav,min,WebbJM20,st_pct,12%,,,,,
player,201312080rav,min,AsiaMa00,pos,RB,,,,,
player,201312080rav,min,AsiaMa00,offense,3,,,,,
player,201312080rav,min,AsiaMa00,off_pct,5%,,,,,
player,201312080rav,min,AsiaMa00,defense,0,,,,,
player,201312080rav,min,AsiaMa00,def_pct,0%,,,,,
player,201312080rav,min,AsiaMa00,special_teams,26,,,,,
player,201312080rav,min,AsiaMa00,st_pct,79%,,,,,
player,201312080rav,min,ColeAu00,pos,LB,,,,,
player,201312080rav,min,ColeAu00,offense,0,,,,,
player,201312080rav,min,ColeAu00,off_pct,0%,,,,,
player,201312080rav,min,ColeAu00,defense,85,,,,,
player,201312080rav,min,ColeAu00,def_pct,100%,,,,,
player,201312080rav,min,ColeAu00,special_teams,12,,,,,
player,201312080rav,min,ColeAu00,st_pct,36%,,,,,
player,201312080rav,min,CookCh99,pos,CB,,,,,
player,201312080rav,min,CookCh99,offense,0,,,,,
player,201312080rav,min,CookCh99,off_pct,0%,,,,,
player,201312080rav,min,CookCh99,defense,85,,,,,
player,201312080rav,min,CookCh99,def_pct,100%,,,,,
player,201312080rav,min,CookCh99,special_teams,9,,,,,
player,201312080rav,min,CookCh99,st_pct,27%,,,,,
player,201312080rav,min,SanfJa99,pos,SS,,,,,
player,201312080rav,min,SanfJa99,offense,0,,,,,
player,201312080rav,min,SanfJa99,off_pct,0%,,,,,
player,201312080rav,min,SanfJa99,defense,85,,,,,
player,201312080rav,min,SanfJa99,def_pct,100%,,,,,
player,201312080rav,min,SanfJa99,special_teams,4,,,,,
player,201312080rav,min,SanfJa99,st_pct,12%,,,,,
player,201312080rav,min,GreeCh99,pos,LB,,,,,
player,201312080rav,min,GreeCh99,offense,0,,,,,
player,201312080rav,min,GreeCh99,off_pct,0%,,,,,
player,201312080rav,min,GreeCh99,defense,85,,,,,
player,201312080rav,min,GreeCh99,def_pct,100%,,,,,
player,201312080rav,min,GreeCh99,special_teams,3,,,,,
player,201312080rav,min,GreeCh99,st_pct,9%,,,,,
player,201312080rav,min,SendAn00,pos,FS,,,,,
player,201312080rav,min,SendAn00,offense,0,,,,,
player,201312080rav,min,SendAn00,off_pct,0%,,,,,
player,201312080rav,min,SendAn00,defense,80,,,,,
player,201312080rav,min,SendAn00,def_pct,94%,,,,,
player,201312080rav,min,SendAn00,special_teams,18,,,,,
player,201312080rav,min,SendAn00,st_pct,55%,,,,,
player,201312080rav,min,AlleJa22,pos,DE,,,,,
player,201312080rav,min,AlleJa22,offense,0,,,,,
player,201312080rav,min,AlleJa22,off_pct,0%,,,,,
player,201312080rav,min,AlleJa22,defense,78,,,,,
player,201312080rav,min,AlleJa22,def_pct,92%,,,,,
player,201312080rav,min,AlleJa22,special_teams,3,,,,,
player,201312080rav,min,AlleJa22,st_pct,9%,,,,,
player,201312080rav,min,BlanRo00,pos,SS,,,,,
player,201312080rav,min,BlanRo00,offense,0,,,,,
player,201312080rav,min,BlanRo00,off_pct,0%,,,,,
player,201312080rav,min,BlanRo00,defense,74,,,,,
player,201312080rav,min,BlanRo00,def_pct,87%,,,,,
player,201312080rav,min,BlanRo00,special_teams,11,,,,,
player,201312080rav,min,BlanRo00,st_pct,33%,,,,,
player,201312080rav,min,RobiBr98,pos,DE,,,,,
player,201312080rav,min,RobiBr98,offense,0,,,,,
player,201312080rav,min,RobiBr98,off_pct,0%,,,,,
player,201312080rav,min,RobiBr98,defense,64,,,,,
player,201312080rav,min,RobiBr98,def_pct,75%,,,,,
player,201312080rav,min,RobiBr98,special_teams,3,,,,,
player,201312080rav,min,RobiBr98,st_pct,9%,,,,,
player,201312080rav,min,GrifEv99,pos,DE,,,,,
player,201312080rav,min,GrifEv99,offense,0,,,,,
player,201312080rav,min,GrifEv99,off_pct,0%,,,,,
player,201312080rav,min,GrifEv99,defense,60,,,,,
player,201312080rav,min,GrifEv99,def_pct,71%,,,,,
player,201312080rav,min,GrifEv99,special_teams,1,,,,,
player,201312080rav,min,GrifEv99,st_pct,3%,,,,,
player,201312080rav,min,RhodXa00,pos,CB,,,,,
player,201312080rav,min,RhodXa00,offense,0,,,,,
player,201312080rav,min,RhodXa00,off_pct,0%,,,,,
player,201312080rav,min,RhodXa00,defense,60,,,,,
player,201312080rav,min,RhodXa00,def_pct,71%,,,,,
player,201312080rav,min,RhodXa00,special_teams,1,,,,,
player,201312080rav,min,RhodXa00,st_pct,3%,,,,,
player,201312080rav,min,WillKe98,pos,DT,,,,,
player,201312080rav,min,WillKe98,offense,0,,,,,
player,201312080rav,min,WillKe98,off_pct,0%,,,,,
player,201312080rav,min,WillKe98,defense,53,,,,,
player,201312080rav,min,WillKe98,def_pct,62%,,,,,
player,201312080rav,min,WillKe98,special_teams,3,,,,,
player,201312080rav,min,WillKe98,st_pct,9%,,,,,
player,201312080rav,min,FloySh00,pos,DT,,,,,
player,201312080rav,min,FloySh00,offense,0,,,,,
player,201312080rav,min,FloySh00,off_pct,0%,,,,,
player,201312080rav,min,FloySh00,defense,34,,,,,
player,201312080rav,min,FloySh00,def_pct,40%,,,,,
player,201312080rav,min,FloySh00,special_teams,4,,,,,
player,201312080rav,min,FloySh00,st_pct,12%,,,,,
player,201312080rav,min,GuioLe99,pos,NT,,,,,
player,201312080rav,min,GuioLe99,offense,0,,,,,
player,201312080rav,min,GuioLe99,off_pct,0%,,,,,
player,201312080rav,min,GuioLe99,defense,34,,,,,
player,201312080rav,min,GuioLe99,def_pct,40%,,,,,
player,201312080rav,min,GuioLe99,special_teams,3,,,,,
player,201312080rav,min,GuioLe99,st_pct,9%,,,,,
player,201312080rav,min,EvanFr21,pos,NT,,,,,
player,201312080rav,min,EvanFr21,offense,0,,,,,
player,201312080rav,min,EvanFr21,off_pct,0%,,,,,
player,201312080rav,min,EvanFr21,defense,27,,,,,
player,201312080rav,min,EvanFr21,def_pct,32%,,,,,
player,201312080rav,min,EvanFr21,special_teams,0,,,,,
player,201312080rav,min,EvanFr21,st_pct,0%,,,,,
player,201312080rav,min,SherMa20,pos,CB,,,,,
player,201312080rav,min,SherMa20,offense,0,,,,,
player,201312080rav,min,SherMa20,off_pct,0%,,,,,
player,201312080rav,min,SherMa20,defense,20,,,,,
player,201312080rav,min,SherMa20,def_pct,24%,,,,,
player,201312080rav,min,SherMa20,special_teams,25,,,,,
player,201312080rav,min,SherMa20,st_pct,76%,,,,,
player,201312080rav,min,HendEr99,pos,LB,,,,,
player,201312080rav,min,HendEr99,offense,0,,,,,
player,201312080rav,min,HendEr99,off_pct,0%,,,,,
player,201312080rav,min,HendEr99,defense,7,,,,,
player,201312080rav,min,HendEr99,def_pct,8%,,,,,
player,201312080rav,min,HendEr99,special_teams,0,,,,,
player,201312080rav,min,HendEr99,st_pct,0%,,,,,
player,201312080rav,min,MitcMa99,pos,LB,,,,,
player,201312080rav,min,MitcMa99,offense,0,,,,,
player,201312080rav,min,MitcMa99,off_pct,0%,,,,,
player,201312080rav,min,MitcMa99,defense,5,,,,,
player,201312080rav,min,MitcMa99,def_pct,6%,,,,,
player,201312080rav,min,MitcMa99,special_teams,18,,,,,
player,201312080rav,min,MitcMa99,st_pct,55%,,,,,
player,201312080rav,min,PratSh00,pos,CB,,,,,
player,201312080rav,min,PratSh00,offense,0,,,,,
player,201312080rav,min,PratSh00,off_pct,0%,,,,,
player,201312080rav,min,PratSh00,defense,0,,,,,
player,201312080rav,min,PratSh00,def_pct,0%,,,,,
player,201312080rav,min,PratSh00,special_teams,26,,,,,
player,201312080rav,min,PratSh00,st_pct,79%,,,,,
player,201312080rav,min,MautMi00,pos,LB,,,,,
player,201312080rav,min,MautMi00,offense,0,,,,,
player,201312080rav,min,MautMi00,off_pct,0%,,,,,
player,201312080rav,min,MautMi00,defense,0,,,,,
player,201312080rav,min,MautMi00,def_pct,0%,,,,,
player,201312080rav,min,MautMi00,special_teams,26,,,,,
player,201312080rav,min,MautMi00,st_pct,79%,,,,,
player,201312080rav,min,RaymMi00,pos,SS,,,,,
player,201312080rav,min,RaymMi00,offense,0,,,,,
player,201312080rav,min,RaymMi00,off_pct,0%,,,,,
player,201312080rav,min,RaymMi00,defense,0,,,,,
player,201312080rav,min,RaymMi00,def_pct,0%,,,,,
player,201312080rav,min,RaymMi00,special_teams,22,,,,,
player,201312080rav,min,RaymMi00,st_pct,67%,,,,,
player,201312080rav,min,DeanLa00,pos,LB,,,,,
player,201312080rav,min,DeanLa00,offense,0,,,,,
player,201312080rav,min,DeanLa00,off_pct,0%,,,,,
player,201312080rav,min,DeanLa00,defense,0,,,,,
player,201312080rav,min,DeanLa00,def_pct,0%,,,,,
player,201312080rav,min,DeanLa00,special_teams,21,,,,,
player,201312080rav,min,DeanLa00,st_pct,64%,,,,,
player,201312080rav,min,HodgGe00,pos,LB,,,,,
player,201312080rav,min,HodgGe00,offense,0,,,,,
player,201312080rav,min,HodgGe00,off_pct,0%,,,,,
player,201312080rav,min,HodgGe00,defense,0,,,,,
player,201312080rav,min,HodgGe00,def_pct,0%,,,,,
player,201312080rav,min,HodgGe00,special_teams,17,,,,,
player,201312080rav,min,HodgGe00,st_pct,52%,,,,,
player,201312080rav,min,LoefCu20,pos,LS,,,,,
player,201312080rav,min,LoefCu20,offense,0,,,,,
player,201312080rav,min,LoefCu20,off_pct,0%,,,,,
player,201312080rav,min,LoefCu20,defense,0,,,,,
player,201312080rav,min,LoefCu20,def_pct,0%,,,,,
player,201312080rav,min,LoefCu20,special_teams,13,,,,,
player,201312080rav,min,LoefCu20,st_pct,39%,,,,,
player,201312080rav,min,LockJe00,pos,P,,,,,
player,201312080rav,min,LockJe00,offense,0,,,,,
player,201312080rav,min,LockJe00,off_pct,0%,,,,,
player,201312080rav,min,LockJe00,defense,0,,,,,
player,201312080rav,min,LockJe00,def_pct,0%,,,,,
player,201312080rav,min,LockJe00,special_teams,13,,,,,
player,201312080rav,min,LockJe00,st_pct,39%,,,,,
player,201312080rav,min,WalsBl00,pos,K,,,,,
player,201312080rav,min,WalsBl00,offense,0,,,,,
player,201312080rav,min,WalsBl00,off_pct,0%,,,,,
player,201312080rav,min,WalsBl00,defense,0,,,,,
player,201312080rav,min,WalsBl00,def_pct,0%,,,,,
player,201312080rav,min,WalsBl00,special_teams,10,,,,,
player,201312080rav,min,WalsBl00,st_pct,30%,,,,,
