game,2013,10,20131107,201311070min,was,"Washington Redskins",27,min,"Minnesota Vikings",34
player,201311070min,was,YounDa01,pos,FB,,,,,
player,201311070min,was,YounDa01,offense,17,,,,,
player,201311070min,was,YounDa01,off_pct,22%,,,,,
player,201311070min,was,YounDa01,defense,0,,,,,
player,201311070min,was,YounDa01,def_pct,0%,,,,,
player,201311070min,was,YounDa01,special_teams,17,,,,,
player,201311070min,was,YounDa01,st_pct,61%,,,,,
player,201311070min,was,RobiAl00,pos,WR,,,,,
player,201311070min,was,RobiAl00,offense,9,,,,,
player,201311070min,was,RobiAl00,off_pct,11%,,,,,
player,201311070min,was,RobiAl00,defense,0,,,,,
player,201311070min,was,RobiAl00,def_pct,0%,,,,,
player,201311070min,was,RobiAl00,special_teams,0,,,,,
player,201311070min,was,RobiAl00,st_pct,0%,,,,,
player,201311070min,was,PaulNi00,pos,TE,,,,,
player,201311070min,was,PaulNi00,offense,8,,,,,
player,201311070min,was,PaulNi00,off_pct,10%,,,,,
player,201311070min,was,PaulNi00,defense,0,,,,,
player,201311070min,was,PaulNi00,def_pct,0%,,,,,
player,201311070min,was,PaulNi00,special_teams,17,,,,,
player,201311070min,was,PaulNi00,st_pct,61%,,,,,
player,201311070min,was,CompTo00,pos,T,,,,,
player,201311070min,was,CompTo00,offense,2,,,,,
player,201311070min,was,CompTo00,off_pct,3%,,,,,
player,201311070min,was,CompTo00,defense,0,,,,,
player,201311070min,was,CompTo00,def_pct,0%,,,,,
player,201311070min,was,CompTo00,special_teams,5,,,,,
player,201311070min,was,CompTo00,st_pct,18%,,,,,
player,201311070min,was,KerrRy00,pos,LB,,,,,
player,201311070min,was,KerrRy00,offense,0,,,,,
player,201311070min,was,KerrRy00,off_pct,0%,,,,,
player,201311070min,was,KerrRy00,defense,52,,,,,
player,201311070min,was,KerrRy00,def_pct,100%,,,,,
player,201311070min,was,KerrRy00,special_teams,6,,,,,
player,201311070min,was,KerrRy00,st_pct,21%,,,,,
player,201311070min,was,MeriBr99,pos,SS,,,,,
player,201311070min,was,MeriBr99,offense,0,,,,,
player,201311070min,was,MeriBr99,off_pct,0%,,,,,
player,201311070min,was,MeriBr99,defense,52,,,,,
player,201311070min,was,MeriBr99,def_pct,100%,,,,,
player,201311070min,was,MeriBr99,special_teams,6,,,,,
player,201311070min,was,MeriBr99,st_pct,21%,,,,,
player,201311070min,was,WilsJo99,pos,CB,,,,,
player,201311070min,was,WilsJo99,offense,0,,,,,
player,201311070min,was,WilsJo99,off_pct,0%,,,,,
player,201311070min,was,WilsJo99,defense,51,,,,,
player,201311070min,was,WilsJo99,def_pct,98%,,,,,
player,201311070min,was,WilsJo99,special_teams,12,,,,,
player,201311070min,was,WilsJo99,st_pct,43%,,,,,
player,201311070min,was,FletLo20,pos,LB,,,,,
player,201311070min,was,FletLo20,offense,0,,,,,
player,201311070min,was,FletLo20,off_pct,0%,,,,,
player,201311070min,was,FletLo20,defense,49,,,,,
player,201311070min,was,FletLo20,def_pct,94%,,,,,
player,201311070min,was,FletLo20,special_teams,6,,,,,
player,201311070min,was,FletLo20,st_pct,21%,,,,,
player,201311070min,was,RilePe00,pos,LB,,,,,
player,201311070min,was,RilePe00,offense,0,,,,,
player,201311070min,was,RilePe00,off_pct,0%,,,,,
player,201311070min,was,RilePe00,defense,48,,,,,
player,201311070min,was,RilePe00,def_pct,92%,,,,,
player,201311070min,was,RilePe00,special_teams,13,,,,,
player,201311070min,was,RilePe00,st_pct,46%,,,,,
player,201311070min,was,OrakBr99,pos,LB,,,,,
player,201311070min,was,OrakBr99,offense,0,,,,,
player,201311070min,was,OrakBr99,off_pct,0%,,,,,
player,201311070min,was,OrakBr99,defense,46,,,,,
player,201311070min,was,OrakBr99,def_pct,88%,,,,,
player,201311070min,was,OrakBr99,special_teams,0,,,,,
player,201311070min,was,OrakBr99,st_pct,0%,,,,,
player,201311070min,was,HallDe99,pos,CB,,,,,
player,201311070min,was,HallDe99,offense,0,,,,,
player,201311070min,was,HallDe99,off_pct,0%,,,,,
player,201311070min,was,HallDe99,defense,45,,,,,
player,201311070min,was,HallDe99,def_pct,87%,,,,,
player,201311070min,was,HallDe99,special_teams,4,,,,,
player,201311070min,was,HallDe99,st_pct,14%,,,,,
player,201311070min,was,DougRe20,pos,SS,,,,,
player,201311070min,was,DougRe20,offense,0,,,,,
player,201311070min,was,DougRe20,off_pct,0%,,,,,
player,201311070min,was,DougRe20,defense,36,,,,,
player,201311070min,was,DougRe20,def_pct,69%,,,,,
player,201311070min,was,DougRe20,special_teams,23,,,,,
player,201311070min,was,DougRe20,st_pct,82%,,,,,
player,201311070min,was,BoweSt20,pos,DE,,,,,
player,201311070min,was,BoweSt20,offense,0,,,,,
player,201311070min,was,BoweSt20,off_pct,0%,,,,,
player,201311070min,was,BoweSt20,defense,33,,,,,
player,201311070min,was,BoweSt20,def_pct,63%,,,,,
player,201311070min,was,BoweSt20,special_teams,0,,,,,
player,201311070min,was,BoweSt20,st_pct,0%,,,,,
player,201311070min,was,CofiBa20,pos,NT,,,,,
player,201311070min,was,CofiBa20,offense,0,,,,,
player,201311070min,was,CofiBa20,off_pct,0%,,,,,
player,201311070min,was,CofiBa20,defense,33,,,,,
player,201311070min,was,CofiBa20,def_pct,63%,,,,,
player,201311070min,was,CofiBa20,special_teams,0,,,,,
player,201311070min,was,CofiBa20,st_pct,0%,,,,,
player,201311070min,was,JenkJa01,pos,DE,,,,,
player,201311070min,was,JenkJa01,offense,0,,,,,
player,201311070min,was,JenkJa01,off_pct,0%,,,,,
player,201311070min,was,JenkJa01,defense,32,,,,,
player,201311070min,was,JenkJa01,def_pct,62%,,,,,
player,201311070min,was,JenkJa01,special_teams,6,,,,,
player,201311070min,was,JenkJa01,st_pct,21%,,,,,
player,201311070min,was,GolsKe20,pos,DE,,,,,
player,201311070min,was,GolsKe20,offense,0,,,,,
player,201311070min,was,GolsKe20,off_pct,0%,,,,,
player,201311070min,was,GolsKe20,defense,24,,,,,
player,201311070min,was,GolsKe20,def_pct,46%,,,,,
player,201311070min,was,GolsKe20,special_teams,11,,,,,
player,201311070min,was,GolsKe20,st_pct,39%,,,,,
player,201311070min,was,BakeCh99,pos,DE,,,,,
player,201311070min,was,BakeCh99,offense,0,,,,,
player,201311070min,was,BakeCh99,off_pct,0%,,,,,
player,201311070min,was,BakeCh99,defense,20,,,,,
player,201311070min,was,BakeCh99,def_pct,38%,,,,,
player,201311070min,was,BakeCh99,special_teams,6,,,,,
player,201311070min,was,BakeCh99,st_pct,21%,,,,,
player,201311070min,was,AmerDa00,pos,CB,,,,,
player,201311070min,was,AmerDa00,offense,0,,,,,
player,201311070min,was,AmerDa00,off_pct,0%,,,,,
player,201311070min,was,AmerDa00,defense,20,,,,,
player,201311070min,was,AmerDa00,def_pct,38%,,,,,
player,201311070min,was,AmerDa00,special_teams,2,,,,,
player,201311070min,was,AmerDa00,st_pct,7%,,,,,
player,201311070min,was,BiggE.99,pos,CB,,,,,
player,201311070min,was,BiggE.99,offense,0,,,,,
player,201311070min,was,BiggE.99,off_pct,0%,,,,,
player,201311070min,was,BiggE.99,defense,15,,,,,
player,201311070min,was,BiggE.99,def_pct,29%,,,,,
player,201311070min,was,BiggE.99,special_teams,14,,,,,
player,201311070min,was,BiggE.99,st_pct,50%,,,,,
player,201311070min,was,JackRo99,pos,LB,,,,,
player,201311070min,was,JackRo99,offense,0,,,,,
player,201311070min,was,JackRo99,off_pct,0%,,,,,
player,201311070min,was,JackRo99,defense,6,,,,,
player,201311070min,was,JackRo99,def_pct,12%,,,,,
player,201311070min,was,JackRo99,special_teams,13,,,,,
player,201311070min,was,JackRo99,st_pct,46%,,,,,
player,201311070min,was,RambBa00,pos,FS,,,,,
player,201311070min,was,RambBa00,offense,0,,,,,
player,201311070min,was,RambBa00,off_pct,0%,,,,,
player,201311070min,was,RambBa00,defense,6,,,,,
player,201311070min,was,RambBa00,def_pct,12%,,,,,
player,201311070min,was,RambBa00,special_teams,13,,,,,
player,201311070min,was,RambBa00,st_pct,46%,,,,,
player,201311070min,was,BarnNi20,pos,LB,,,,,
player,201311070min,was,BarnNi20,offense,0,,,,,
player,201311070min,was,BarnNi20,off_pct,0%,,,,,
player,201311070min,was,BarnNi20,defense,4,,,,,
player,201311070min,was,BarnNi20,def_pct,8%,,,,,
player,201311070min,was,BarnNi20,special_teams,12,,,,,
player,201311070min,was,BarnNi20,st_pct,43%,,,,,
player,201311070min,was,MurpJe99,pos,CB,,,,,
player,201311070min,was,MurpJe99,offense,0,,,,,
player,201311070min,was,MurpJe99,off_pct,0%,,,,,
player,201311070min,was,MurpJe99,defense,0,,,,,
player,201311070min,was,MurpJe99,def_pct,0%,,,,,
player,201311070min,was,MurpJe99,special_teams,17,,,,,
player,201311070min,was,MurpJe99,st_pct,61%,,,,,
player,201311070min,was,HullJo99,pos,LB,,,,,
player,201311070min,was,HullJo99,offense,0,,,,,
player,201311070min,was,HullJo99,off_pct,0%,,,,,
player,201311070min,was,HullJo99,defense,0,,,,,
player,201311070min,was,HullJo99,def_pct,0%,,,,,
player,201311070min,was,HullJo99,special_teams,17,,,,,
player,201311070min,was,HullJo99,st_pct,61%,,,,,
player,201311070min,was,RobiTr02,pos,DB,,,,,
player,201311070min,was,RobiTr02,offense,0,,,,,
player,201311070min,was,RobiTr02,off_pct,0%,,,,,
player,201311070min,was,RobiTr02,defense,0,,,,,
player,201311070min,was,RobiTr02,def_pct,0%,,,,,
player,201311070min,was,RobiTr02,special_teams,14,,,,,
player,201311070min,was,RobiTr02,st_pct,50%,,,,,
player,201311070min,was,ForbKa00,pos,K,,,,,
player,201311070min,was,ForbKa00,offense,0,,,,,
player,201311070min,was,ForbKa00,off_pct,0%,,,,,
player,201311070min,was,ForbKa00,defense,0,,,,,
player,201311070min,was,ForbKa00,def_pct,0%,,,,,
player,201311070min,was,ForbKa00,special_teams,11,,,,,
player,201311070min,was,ForbKa00,st_pct,39%,,,,,
player,201311070min,was,RoccSa20,pos,P,,,,,
player,201311070min,was,RoccSa20,offense,0,,,,,
player,201311070min,was,RoccSa20,off_pct,0%,,,,,
player,201311070min,was,RoccSa20,defense,0,,,,,
player,201311070min,was,RoccSa20,def_pct,0%,,,,,
player,201311070min,was,RoccSa20,special_teams,8,,,,,
player,201311070min,was,RoccSa20,st_pct,29%,,,,,
player,201311070min,was,NelsKy00,pos,LS,,,,,
player,201311070min,was,NelsKy00,offense,0,,,,,
player,201311070min,was,NelsKy00,off_pct,0%,,,,,
player,201311070min,was,NelsKy00,defense,0,,,,,
player,201311070min,was,NelsKy00,def_pct,0%,,,,,
player,201311070min,was,NelsKy00,special_teams,8,,,,,
player,201311070min,was,NelsKy00,st_pct,29%,,,,,
player,201311070min,was,GettAd00,pos,G,,,,,
player,201311070min,was,GettAd00,offense,0,,,,,
player,201311070min,was,GettAd00,off_pct,0%,,,,,
player,201311070min,was,GettAd00,defense,0,,,,,
player,201311070min,was,GettAd00,def_pct,0%,,,,,
player,201311070min,was,GettAd00,special_teams,5,,,,,
player,201311070min,was,GettAd00,st_pct,18%,,,,,
player,201311070min,was,RoysEv00,pos,RB,,,,,
player,201311070min,was,RoysEv00,offense,0,,,,,
player,201311070min,was,RoysEv00,off_pct,0%,,,,,
player,201311070min,was,RoysEv00,defense,0,,,,,
player,201311070min,was,RoysEv00,def_pct,0%,,,,,
player,201311070min,was,RoysEv00,special_teams,4,,,,,
player,201311070min,was,RoysEv00,st_pct,14%,,,,,
