game,2013,12,20131124,201311240det,tam,"Tampa Bay Buccaneers",24,det,"Detroit Lions",21
player,201311240det,tam,SpenAk00,defense,54,,,,,
player,201311240det,tam,SpenAk00,def_pct,71%,,,,,
player,201311240det,tam,SpenAk00,special_teams,5,,,,,
player,201311240det,tam,SpenAk00,st_pct,19%,,,,,
player,201311240det,tam,GorrDa00,pos,DB,,,,,
player,201311240det,tam,GorrDa00,offense,0,,,,,
player,201311240det,tam,GorrDa00,off_pct,0%,,,,,
player,201311240det,tam,GorrDa00,defense,49,,,,,
player,201311240det,tam,GorrDa00,def_pct,64%,,,,,
player,201311240det,tam,GorrDa00,special_teams,8,,,,,
player,201311240det,tam,GorrDa00,st_pct,30%,,,,,
player,201311240det,tam,Teo-Da99,pos,DE,,,,,
player,201311240det,tam,Teo-Da99,offense,0,,,,,
player,201311240det,tam,Teo-Da99,off_pct,0%,,,,,
player,201311240det,tam,Teo-Da99,defense,36,,,,,
player,201311240det,tam,Teo-Da99,def_pct,47%,,,,,
player,201311240det,tam,Teo-Da99,special_teams,4,,,,,
player,201311240det,tam,Teo-Da99,st_pct,15%,,,,,
player,201311240det,tam,GholWi00,pos,DE,,,,,
player,201311240det,tam,GholWi00,offense,0,,,,,
player,201311240det,tam,GholWi00,off_pct,0%,,,,,
player,201311240det,tam,GholWi00,defense,35,,,,,
player,201311240det,tam,GholWi00,def_pct,46%,,,,,
player,201311240det,tam,GholWi00,special_teams,1,,,,,
player,201311240det,tam,GholWi00,st_pct,4%,,,,,
player,201311240det,tam,ReviDa99,pos,CB,,,,,
player,201311240det,tam,ReviDa99,offense,0,,,,,
player,201311240det,tam,ReviDa99,off_pct,0%,,,,,
player,201311240det,tam,ReviDa99,defense,34,,,,,
player,201311240det,tam,ReviDa99,def_pct,45%,,,,,
player,201311240det,tam,ReviDa99,special_teams,2,,,,,
player,201311240det,tam,ReviDa99,st_pct,7%,,,,,
player,201311240det,tam,McCrKe00,pos,FS,,,,,
player,201311240det,tam,McCrKe00,offense,0,,,,,
player,201311240det,tam,McCrKe00,off_pct,0%,,,,,
player,201311240det,tam,McCrKe00,defense,21,,,,,
player,201311240det,tam,McCrKe00,def_pct,28%,,,,,
player,201311240det,tam,McCrKe00,special_teams,12,,,,,
player,201311240det,tam,McCrKe00,st_pct,44%,,,,,
player,201311240det,tam,BoweDa00,pos,DE,,,,,
player,201311240det,tam,BoweDa00,offense,0,,,,,
player,201311240det,tam,BoweDa00,off_pct,0%,,,,,
player,201311240det,tam,BoweDa00,defense,18,,,,,
player,201311240det,tam,BoweDa00,def_pct,24%,,,,,
player,201311240det,tam,BoweDa00,special_teams,1,,,,,
player,201311240det,tam,BoweDa00,st_pct,4%,,,,,
player,201311240det,tam,WatsDe99,pos,LB,,,,,
player,201311240det,tam,WatsDe99,offense,0,,,,,
player,201311240det,tam,WatsDe99,off_pct,0%,,,,,
player,201311240det,tam,WatsDe99,defense,12,,,,,
player,201311240det,tam,WatsDe99,def_pct,16%,,,,,
player,201311240det,tam,WatsDe99,special_teams,18,,,,,
player,201311240det,tam,WatsDe99,st_pct,67%,,,,,
player,201311240det,tam,CasiJo99,pos,LB,,,,,
player,201311240det,tam,CasiJo99,offense,0,,,,,
player,201311240det,tam,CasiJo99,off_pct,0%,,,,,
player,201311240det,tam,CasiJo99,defense,11,,,,,
player,201311240det,tam,CasiJo99,def_pct,14%,,,,,
player,201311240det,tam,CasiJo99,special_teams,20,,,,,
player,201311240det,tam,CasiJo99,st_pct,74%,,,,,
player,201311240det,tam,LandDe99,pos,DT,,,,,
player,201311240det,tam,LandDe99,offense,0,,,,,
player,201311240det,tam,LandDe99,off_pct,0%,,,,,
player,201311240det,tam,LandDe99,defense,4,,,,,
player,201311240det,tam,LandDe99,def_pct,5%,,,,,
player,201311240det,tam,LandDe99,special_teams,0,,,,,
player,201311240det,tam,LandDe99,st_pct,0%,,,,,
player,201311240det,tam,koenemic01,pos,P,,,,,
player,201311240det,tam,koenemic01,offense,0,,,,,
player,201311240det,tam,koenemic01,off_pct,0%,,,,,
player,201311240det,tam,koenemic01,defense,0,,,,,
player,201311240det,tam,koenemic01,def_pct,0%,,,,,
player,201311240det,tam,koenemic01,special_teams,16,,,,,
player,201311240det,tam,koenemic01,st_pct,59%,,,,,
player,201311240det,tam,GlauKa00,pos,LB,,,,,
player,201311240det,tam,GlauKa00,offense,0,,,,,
player,201311240det,tam,GlauKa00,off_pct,0%,,,,,
player,201311240det,tam,GlauKa00,defense,0,,,,,
player,201311240det,tam,GlauKa00,def_pct,0%,,,,,
player,201311240det,tam,GlauKa00,special_teams,12,,,,,
player,201311240det,tam,GlauKa00,st_pct,44%,,,,,
player,201311240det,tam,CarrDe01,pos,DB,,,,,
player,201311240det,tam,CarrDe01,offense,0,,,,,
player,201311240det,tam,CarrDe01,off_pct,0%,,,,,
player,201311240det,tam,CarrDe01,defense,0,,,,,
player,201311240det,tam,CarrDe01,def_pct,0%,,,,,
player,201311240det,tam,CarrDe01,special_teams,11,,,,,
player,201311240det,tam,CarrDe01,st_pct,41%,,,,,
player,201311240det,tam,EconAn20,pos,LS,,,,,
player,201311240det,tam,EconAn20,offense,0,,,,,
player,201311240det,tam,EconAn20,off_pct,0%,,,,,
player,201311240det,tam,EconAn20,defense,0,,,,,
player,201311240det,tam,EconAn20,def_pct,0%,,,,,
player,201311240det,tam,EconAn20,special_teams,11,,,,,
player,201311240det,tam,EconAn20,st_pct,41%,,,,,
player,201311240det,tam,LarsTe20,pos,C,,,,,
player,201311240det,tam,LarsTe20,offense,0,,,,,
player,201311240det,tam,LarsTe20,off_pct,0%,,,,,
player,201311240det,tam,LarsTe20,defense,0,,,,,
player,201311240det,tam,LarsTe20,def_pct,0%,,,,,
player,201311240det,tam,LarsTe20,special_teams,10,,,,,
player,201311240det,tam,LarsTe20,st_pct,37%,,,,,
player,201311240det,tam,PageEr00,pos,WR,,,,,
player,201311240det,tam,PageEr00,offense,0,,,,,
player,201311240det,tam,PageEr00,off_pct,0%,,,,,
player,201311240det,tam,PageEr00,defense,0,,,,,
player,201311240det,tam,PageEr00,def_pct,0%,,,,,
player,201311240det,tam,PageEr00,special_teams,8,,,,,
player,201311240det,tam,PageEr00,st_pct,30%,,,,,
player,201311240det,tam,linderia01,pos,K,,,,,
player,201311240det,tam,linderia01,offense,0,,,,,
player,201311240det,tam,linderia01,off_pct,0%,,,,,
player,201311240det,tam,linderia01,defense,0,,,,,
player,201311240det,tam,linderia01,def_pct,0%,,,,,
player,201311240det,tam,linderia01,special_teams,6,,,,,
player,201311240det,tam,linderia01,st_pct,22%,,,,,
player,201311240det,tam,McDoBr01,pos,FS,,,,,
player,201311240det,tam,McDoBr01,offense,0,,,,,
player,201311240det,tam,McDoBr01,off_pct,0%,,,,,
player,201311240det,tam,McDoBr01,defense,0,,,,,
player,201311240det,tam,McDoBr01,def_pct,0%,,,,,
player,201311240det,tam,McDoBr01,special_teams,4,,,,,
player,201311240det,tam,McDoBr01,st_pct,15%,,,,,
player,201311240det,tam,HillMi00,pos,RB,,,,,
player,201311240det,tam,HillMi00,offense,0,,,,,
player,201311240det,tam,HillMi00,off_pct,0%,,,,,
player,201311240det,tam,HillMi00,defense,0,,,,,
player,201311240det,tam,HillMi00,def_pct,0%,,,,,
player,201311240det,tam,HillMi00,special_teams,3,,,,,
player,201311240det,tam,HillMi00,st_pct,11%,,,,,
