game,2013,3,20130922,201309220sfo,clt,"Indianapolis Colts",27,sfo,"San Francisco 49ers",7
player,201309220sfo,sfo,BrocTr00,defense,0,,,,,
player,201309220sfo,sfo,BrocTr00,def_pct,0%,,,,,
player,201309220sfo,sfo,BrocTr00,special_teams,16,,,,,
player,201309220sfo,sfo,BrocTr00,st_pct,62%,,,,,
player,201309220sfo,sfo,LeexAn20,pos,P,,,,,
player,201309220sfo,sfo,LeexAn20,offense,0,,,,,
player,201309220sfo,sfo,LeexAn20,off_pct,0%,,,,,
player,201309220sfo,sfo,LeexAn20,defense,0,,,,,
player,201309220sfo,sfo,LeexAn20,def_pct,0%,,,,,
player,201309220sfo,sfo,LeexAn20,special_teams,8,,,,,
player,201309220sfo,sfo,LeexAn20,st_pct,31%,,,,,
player,201309220sfo,sfo,McDeKe00,pos,LS,,,,,
player,201309220sfo,sfo,McDeKe00,offense,0,,,,,
player,201309220sfo,sfo,McDeKe00,off_pct,0%,,,,,
player,201309220sfo,sfo,McDeKe00,defense,0,,,,,
player,201309220sfo,sfo,McDeKe00,def_pct,0%,,,,,
player,201309220sfo,sfo,McDeKe00,special_teams,8,,,,,
player,201309220sfo,sfo,McDeKe00,st_pct,31%,,,,,
player,201309220sfo,sfo,KilgDa00,pos,C,,,,,
player,201309220sfo,sfo,KilgDa00,offense,0,,,,,
player,201309220sfo,sfo,KilgDa00,off_pct,0%,,,,,
player,201309220sfo,sfo,KilgDa00,defense,0,,,,,
player,201309220sfo,sfo,KilgDa00,def_pct,0%,,,,,
player,201309220sfo,sfo,KilgDa00,special_teams,7,,,,,
player,201309220sfo,sfo,KilgDa00,st_pct,27%,,,,,
player,201309220sfo,sfo,VentRa20,pos,SS,,,,,
player,201309220sfo,sfo,VentRa20,offense,0,,,,,
player,201309220sfo,sfo,VentRa20,off_pct,0%,,,,,
player,201309220sfo,sfo,VentRa20,defense,0,,,,,
player,201309220sfo,sfo,VentRa20,def_pct,0%,,,,,
player,201309220sfo,sfo,VentRa20,special_teams,6,,,,,
player,201309220sfo,sfo,VentRa20,st_pct,23%,,,,,
player,201309220sfo,sfo,LemoCo00,pos,LB,,,,,
player,201309220sfo,sfo,LemoCo00,offense,0,,,,,
player,201309220sfo,sfo,LemoCo00,off_pct,0%,,,,,
player,201309220sfo,sfo,LemoCo00,defense,0,,,,,
player,201309220sfo,sfo,LemoCo00,def_pct,0%,,,,,
player,201309220sfo,sfo,LemoCo00,special_teams,4,,,,,
player,201309220sfo,sfo,LemoCo00,st_pct,15%,,,,,
player,201309220sfo,sfo,dawsophi01,pos,K,,,,,
player,201309220sfo,sfo,dawsophi01,offense,0,,,,,
player,201309220sfo,sfo,dawsophi01,off_pct,0%,,,,,
player,201309220sfo,sfo,dawsophi01,defense,0,,,,,
player,201309220sfo,sfo,dawsophi01,def_pct,0%,,,,,
player,201309220sfo,sfo,dawsophi01,special_teams,3,,,,,
player,201309220sfo,sfo,dawsophi01,st_pct,12%,,,,,
player,201309220sfo,clt,CastAn00,pos,T,,,,,
player,201309220sfo,clt,CastAn00,offense,72,,,,,
player,201309220sfo,clt,CastAn00,off_pct,100%,,,,,
player,201309220sfo,clt,CastAn00,defense,0,,,,,
player,201309220sfo,clt,CastAn00,def_pct,0%,,,,,
player,201309220sfo,clt,CastAn00,special_teams,6,,,,,
player,201309220sfo,clt,CastAn00,st_pct,23%,,,,,
player,201309220sfo,clt,McGlMi20,pos,G,,,,,
player,201309220sfo,clt,McGlMi20,offense,72,,,,,
player,201309220sfo,clt,McGlMi20,off_pct,100%,,,,,
player,201309220sfo,clt,McGlMi20,defense,0,,,,,
player,201309220sfo,clt,McGlMi20,def_pct,0%,,,,,
player,201309220sfo,clt,McGlMi20,special_teams,6,,,,,
player,201309220sfo,clt,McGlMi20,st_pct,23%,,,,,
player,201309220sfo,clt,CherGo20,pos,T,,,,,
player,201309220sfo,clt,CherGo20,offense,72,,,,,
player,201309220sfo,clt,CherGo20,off_pct,100%,,,,,
player,201309220sfo,clt,CherGo20,defense,0,,,,,
player,201309220sfo,clt,CherGo20,def_pct,0%,,,,,
player,201309220sfo,clt,CherGo20,special_teams,6,,,,,
player,201309220sfo,clt,CherGo20,st_pct,23%,,,,,
player,201309220sfo,clt,LinkJe20,pos,T,,,,,
player,201309220sfo,clt,LinkJe20,offense,72,,,,,
player,201309220sfo,clt,LinkJe20,off_pct,100%,,,,,
player,201309220sfo,clt,LinkJe20,defense,0,,,,,
player,201309220sfo,clt,LinkJe20,def_pct,0%,,,,,
player,201309220sfo,clt,LinkJe20,special_teams,6,,,,,
player,201309220sfo,clt,LinkJe20,st_pct,23%,,,,,
player,201309220sfo,clt,ThorHu00,pos,G,,,,,
player,201309220sfo,clt,ThorHu00,offense,72,,,,,
player,201309220sfo,clt,ThorHu00,off_pct,100%,,,,,
player,201309220sfo,clt,ThorHu00,defense,0,,,,,
player,201309220sfo,clt,ThorHu00,def_pct,0%,,,,,
player,201309220sfo,clt,ThorHu00,special_teams,6,,,,,
player,201309220sfo,clt,ThorHu00,st_pct,23%,,,,,
player,201309220sfo,clt,LuckAn00,pos,QB,,,,,
player,201309220sfo,clt,LuckAn00,offense,72,,,,,
player,201309220sfo,clt,LuckAn00,off_pct,100%,,,,,
player,201309220sfo,clt,LuckAn00,defense,0,,,,,
player,201309220sfo,clt,LuckAn00,def_pct,0%,,,,,
player,201309220sfo,clt,LuckAn00,special_teams,0,,,,,
player,201309220sfo,clt,LuckAn00,st_pct,0%,,,,,
player,201309220sfo,clt,WaynRe00,pos,WR,,,,,
player,201309220sfo,clt,WaynRe00,offense,70,,,,,
player,201309220sfo,clt,WaynRe00,off_pct,97%,,,,,
player,201309220sfo,clt,WaynRe00,defense,0,,,,,
player,201309220sfo,clt,WaynRe00,def_pct,0%,,,,,
player,201309220sfo,clt,WaynRe00,special_teams,0,,,,,
player,201309220sfo,clt,WaynRe00,st_pct,0%,,,,,
player,201309220sfo,clt,HeywDa00,pos,WR,,,,,
player,201309220sfo,clt,HeywDa00,offense,58,,,,,
player,201309220sfo,clt,HeywDa00,off_pct,81%,,,,,
player,201309220sfo,clt,HeywDa00,defense,0,,,,,
player,201309220sfo,clt,HeywDa00,def_pct,0%,,,,,
player,201309220sfo,clt,HeywDa00,special_teams,0,,,,,
player,201309220sfo,clt,HeywDa00,st_pct,0%,,,,,
player,201309220sfo,clt,FleeCo00,pos,TE,,,,,
player,201309220sfo,clt,FleeCo00,offense,49,,,,,
player,201309220sfo,clt,FleeCo00,off_pct,68%,,,,,
player,201309220sfo,clt,FleeCo00,defense,0,,,,,
player,201309220sfo,clt,FleeCo00,def_pct,0%,,,,,
player,201309220sfo,clt,FleeCo00,special_teams,0,,,,,
player,201309220sfo,clt,FleeCo00,st_pct,0%,,,,,
player,201309220sfo,clt,HiltT.00,pos,WR,,,,,
player,201309220sfo,clt,HiltT.00,offense,39,,,,,
player,201309220sfo,clt,HiltT.00,off_pct,54%,,,,,
player,201309220sfo,clt,HiltT.00,defense,0,,,,,
player,201309220sfo,clt,HiltT.00,def_pct,0%,,,,,
player,201309220sfo,clt,HiltT.00,special_teams,7,,,,,
player,201309220sfo,clt,HiltT.00,st_pct,27%,,,,,
player,201309220sfo,clt,BradAh00,pos,RB,,,,,
player,201309220sfo,clt,BradAh00,offense,38,,,,,
player,201309220sfo,clt,BradAh00,off_pct,53%,,,,,
player,201309220sfo,clt,BradAh00,defense,0,,,,,
player,201309220sfo,clt,BradAh00,def_pct,0%,,,,,
player,201309220sfo,clt,BradAh00,special_teams,0,,,,,
player,201309220sfo,clt,BradAh00,st_pct,0%,,,,,
player,201309220sfo,clt,HaviSt00,pos,FB,,,,,
player,201309220sfo,clt,HaviSt00,offense,36,,,,,
player,201309220sfo,clt,HaviSt00,off_pct,50%,,,,,
player,201309220sfo,clt,HaviSt00,defense,0,,,,,
player,201309220sfo,clt,HaviSt00,def_pct,0%,,,,,
player,201309220sfo,clt,HaviSt00,special_teams,15,,,,,
player,201309220sfo,clt,HaviSt00,st_pct,58%,,,,,
player,201309220sfo,clt,RichTr00,pos,RB,,,,,
player,201309220sfo,clt,RichTr00,offense,29,,,,,
player,201309220sfo,clt,RichTr00,off_pct,40%,,,,,
player,201309220sfo,clt,RichTr00,defense,0,,,,,
player,201309220sfo,clt,RichTr00,def_pct,0%,,,,,
player,201309220sfo,clt,RichTr00,special_teams,0,,,,,
player,201309220sfo,clt,RichTr00,st_pct,0%,,,,,
player,201309220sfo,clt,JoneDo01,pos,TE,,,,,
player,201309220sfo,clt,JoneDo01,offense,21,,,,,
player,201309220sfo,clt,JoneDo01,off_pct,29%,,,,,
player,201309220sfo,clt,JoneDo01,defense,0,,,,,
player,201309220sfo,clt,JoneDo01,def_pct,0%,,,,,
player,201309220sfo,clt,JoneDo01,special_teams,4,,,,,
player,201309220sfo,clt,JoneDo01,st_pct,15%,,,,,
player,201309220sfo,clt,ReitJo00,pos,G,,,,,
player,201309220sfo,clt,ReitJo00,offense,13,,,,,
player,201309220sfo,clt,ReitJo00,off_pct,18%,,,,,
player,201309220sfo,clt,ReitJo00,defense,0,,,,,
player,201309220sfo,clt,ReitJo00,def_pct,0%,,,,,
player,201309220sfo,clt,ReitJo00,special_teams,6,,,,,
player,201309220sfo,clt,ReitJo00,st_pct,23%,,,,,
player,201309220sfo,clt,BrowDo00,pos,RB,,,,,
player,201309220sfo,clt,BrowDo00,offense,5,,,,,
player,201309220sfo,clt,BrowDo00,off_pct,7%,,,,,
player,201309220sfo,clt,BrowDo00,defense,0,,,,,
player,201309220sfo,clt,BrowDo00,def_pct,0%,,,,,
player,201309220sfo,clt,BrowDo00,special_teams,15,,,,,
player,201309220sfo,clt,BrowDo00,st_pct,58%,,,,,
player,201309220sfo,clt,WhalGr00,pos,WR,,,,,
player,201309220sfo,clt,WhalGr00,offense,2,,,,,
player,201309220sfo,clt,WhalGr00,off_pct,3%,,,,,
player,201309220sfo,clt,WhalGr00,defense,0,,,,,
player,201309220sfo,clt,WhalGr00,def_pct,0%,,,,,
player,201309220sfo,clt,WhalGr00,special_teams,6,,,,,
player,201309220sfo,clt,WhalGr00,st_pct,23%,,,,,
player,201309220sfo,clt,ToleGr99,pos,CB,,,,,
player,201309220sfo,clt,ToleGr99,offense,0,,,,,
player,201309220sfo,clt,ToleGr99,off_pct,0%,,,,,
player,201309220sfo,clt,ToleGr99,defense,53,,,,,
player,201309220sfo,clt,ToleGr99,def_pct,100%,,,,,
player,201309220sfo,clt,ToleGr99,special_teams,1,,,,,
player,201309220sfo,clt,ToleGr99,st_pct,4%,,,,,
player,201309220sfo,clt,HoweDe00,pos,FS,,,,,
player,201309220sfo,clt,HoweDe00,offense,0,,,,,
player,201309220sfo,clt,HoweDe00,off_pct,0%,,,,,
player,201309220sfo,clt,HoweDe00,defense,53,,,,,
player,201309220sfo,clt,HoweDe00,def_pct,100%,,,,,
player,201309220sfo,clt,HoweDe00,special_teams,0,,,,,
player,201309220sfo,clt,HoweDe00,st_pct,0%,,,,,
player,201309220sfo,clt,FreeJe00,pos,LB,,,,,
player,201309220sfo,clt,FreeJe00,offense,0,,,,,
player,201309220sfo,clt,FreeJe00,off_pct,0%,,,,,
player,201309220sfo,clt,FreeJe00,defense,53,,,,,
player,201309220sfo,clt,FreeJe00,def_pct,100%,,,,,
player,201309220sfo,clt,FreeJe00,special_teams,0,,,,,
player,201309220sfo,clt,FreeJe00,st_pct,0%,,,,,
player,201309220sfo,clt,BethAn20,pos,SS,,,,,
player,201309220sfo,clt,BethAn20,offense,0,,,,,
player,201309220sfo,clt,BethAn20,off_pct,0%,,,,,
player,201309220sfo,clt,BethAn20,defense,53,,,,,
player,201309220sfo,clt,BethAn20,def_pct,100%,,,,,
player,201309220sfo,clt,BethAn20,special_teams,0,,,,,
player,201309220sfo,clt,BethAn20,st_pct,0%,,,,,
player,201309220sfo,clt,DaviVo99,pos,CB,,,,,
player,201309220sfo,clt,DaviVo99,offense,0,,,,,
player,201309220sfo,clt,DaviVo99,off_pct,0%,,,,,
player,201309220sfo,clt,DaviVo99,defense,46,,,,,
player,201309220sfo,clt,DaviVo99,def_pct,87%,,,,,
player,201309220sfo,clt,DaviVo99,special_teams,0,,,,,
player,201309220sfo,clt,DaviVo99,st_pct,0%,,,,,
player,201309220sfo,clt,MathRo20,pos,LB,,,,,
player,201309220sfo,clt,MathRo20,offense,0,,,,,
player,201309220sfo,clt,MathRo20,off_pct,0%,,,,,
player,201309220sfo,clt,MathRo20,defense,44,,,,,
player,201309220sfo,clt,MathRo20,def_pct,83%,,,,,
player,201309220sfo,clt,MathRo20,special_teams,0,,,,,
player,201309220sfo,clt,MathRo20,st_pct,0%,,,,,
player,201309220sfo,clt,WaldEr99,pos,LB,,,,,
player,201309220sfo,clt,WaldEr99,offense,0,,,,,
player,201309220sfo,clt,WaldEr99,off_pct,0%,,,,,
player,201309220sfo,clt,WaldEr99,defense,39,,,,,
player,201309220sfo,clt,WaldEr99,def_pct,74%,,,,,
player,201309220sfo,clt,WaldEr99,special_teams,0,,,,,
player,201309220sfo,clt,WaldEr99,st_pct,0%,,,,,
player,201309220sfo,clt,ReddCo20,pos,DE,,,,,
player,201309220sfo,clt,ReddCo20,offense,0,,,,,
player,201309220sfo,clt,ReddCo20,off_pct,0%,,,,,
player,201309220sfo,clt,ReddCo20,defense,35,,,,,
player,201309220sfo,clt,ReddCo20,def_pct,66%,,,,,
player,201309220sfo,clt,ReddCo20,special_teams,1,,,,,
player,201309220sfo,clt,ReddCo20,st_pct,4%,,,,,
player,201309220sfo,clt,ShepKe00,pos,LB,,,,,
player,201309220sfo,clt,ShepKe00,offense,0,,,,,
player,201309220sfo,clt,ShepKe00,off_pct,0%,,,,,
player,201309220sfo,clt,ShepKe00,defense,32,,,,,
player,201309220sfo,clt,ShepKe00,def_pct,60%,,,,,
player,201309220sfo,clt,ShepKe00,special_teams,9,,,,,
player,201309220sfo,clt,ShepKe00,st_pct,35%,,,,,
player,201309220sfo,clt,MoalFi99,pos,DT,,,,,
player,201309220sfo,clt,MoalFi99,offense,0,,,,,
player,201309220sfo,clt,MoalFi99,off_pct,0%,,,,,
player,201309220sfo,clt,MoalFi99,defense,26,,,,,
player,201309220sfo,clt,MoalFi99,def_pct,49%,,,,,
player,201309220sfo,clt,MoalFi99,special_teams,4,,,,,
player,201309220sfo,clt,MoalFi99,st_pct,15%,,,,,
player,201309220sfo,clt,WernBj00,pos,LB,,,,,
player,201309220sfo,clt,WernBj00,offense,0,,,,,
player,201309220sfo,clt,WernBj00,off_pct,0%,,,,,
player,201309220sfo,clt,WernBj00,defense,23,,,,,
player,201309220sfo,clt,WernBj00,def_pct,43%,,,,,
player,201309220sfo,clt,WernBj00,special_teams,9,,,,,
player,201309220sfo,clt,WernBj00,st_pct,35%,,,,,
player,201309220sfo,clt,JeanRi99,pos,DT,,,,,
player,201309220sfo,clt,JeanRi99,offense,0,,,,,
player,201309220sfo,clt,JeanRi99,off_pct,0%,,,,,
player,201309220sfo,clt,JeanRi99,defense,23,,,,,
player,201309220sfo,clt,JeanRi99,def_pct,43%,,,,,
player,201309220sfo,clt,JeanRi99,special_teams,1,,,,,
player,201309220sfo,clt,JeanRi99,st_pct,4%,,,,,
player,201309220sfo,clt,MathRi99,pos,DE,,,,,
player,201309220sfo,clt,MathRi99,offense,0,,,,,
player,201309220sfo,clt,MathRi99,off_pct,0%,,,,,
player,201309220sfo,clt,MathRi99,defense,22,,,,,
player,201309220sfo,clt,MathRi99,def_pct,42%,,,,,
player,201309220sfo,clt,MathRi99,special_teams,7,,,,,
player,201309220sfo,clt,MathRi99,st_pct,27%,,,,,
player,201309220sfo,clt,ButlDa99,pos,CB,,,,,
player,201309220sfo,clt,ButlDa99,offense,0,,,,,
player,201309220sfo,clt,ButlDa99,off_pct,0%,,,,,
player,201309220sfo,clt,ButlDa99,defense,21,,,,,
player,201309220sfo,clt,ButlDa99,def_pct,40%,,,,,
player,201309220sfo,clt,ButlDa99,special_teams,13,,,,,
player,201309220sfo,clt,ButlDa99,st_pct,50%,,,,,
player,201309220sfo,clt,FranAu20,pos,NT,,,,,
player,201309220sfo,clt,FranAu20,offense,0,,,,,
player,201309220sfo,clt,FranAu20,off_pct,0%,,,,,
player,201309220sfo,clt,FranAu20,defense,18,,,,,
player,201309220sfo,clt,FranAu20,def_pct,34%,,,,,
player,201309220sfo,clt,FranAu20,special_teams,0,,,,,
player,201309220sfo,clt,FranAu20,st_pct,0%,,,,,
player,201309220sfo,clt,ConnKa99,pos,LB,,,,,
player,201309220sfo,clt,ConnKa99,offense,0,,,,,
player,201309220sfo,clt,ConnKa99,off_pct,0%,,,,,
player,201309220sfo,clt,ConnKa99,defense,17,,,,,
player,201309220sfo,clt,ConnKa99,def_pct,32%,,,,,
player,201309220sfo,clt,ConnKa99,special_teams,12,,,,,
player,201309220sfo,clt,ConnKa99,st_pct,46%,,,,,
player,201309220sfo,clt,ChapJo00,pos,NT,,,,,
player,201309220sfo,clt,ChapJo00,offense,0,,,,,
player,201309220sfo,clt,ChapJo00,off_pct,0%,,,,,
player,201309220sfo,clt,ChapJo00,defense,14,,,,,
player,201309220sfo,clt,ChapJo00,def_pct,26%,,,,,
player,201309220sfo,clt,ChapJo00,special_teams,6,,,,,
player,201309220sfo,clt,ChapJo00,st_pct,23%,,,,,
player,201309220sfo,clt,VaugCa00,pos,CB,,,,,
player,201309220sfo,clt,VaugCa00,offense,0,,,,,
player,201309220sfo,clt,VaugCa00,off_pct,0%,,,,,
player,201309220sfo,clt,VaugCa00,defense,7,,,,,
player,201309220sfo,clt,VaugCa00,def_pct,13%,,,,,
player,201309220sfo,clt,VaugCa00,special_teams,5,,,,,
player,201309220sfo,clt,VaugCa00,st_pct,19%,,,,,
player,201309220sfo,clt,JohnCa01,pos,LB,,,,,
player,201309220sfo,clt,JohnCa01,offense,0,,,,,
player,201309220sfo,clt,JohnCa01,off_pct,0%,,,,,
player,201309220sfo,clt,JohnCa01,defense,3,,,,,
player,201309220sfo,clt,JohnCa01,def_pct,6%,,,,,
player,201309220sfo,clt,JohnCa01,special_teams,19,,,,,
player,201309220sfo,clt,JohnCa01,st_pct,73%,,,,,
player,201309220sfo,clt,GordJo01,pos,CB,,,,,
player,201309220sfo,clt,GordJo01,offense,0,,,,,
player,201309220sfo,clt,GordJo01,off_pct,0%,,,,,
player,201309220sfo,clt,GordJo01,defense,1,,,,,
player,201309220sfo,clt,GordJo01,def_pct,2%,,,,,
player,201309220sfo,clt,GordJo01,special_teams,16,,,,,
player,201309220sfo,clt,GordJo01,st_pct,62%,,,,,
player,201309220sfo,clt,HarvMa00,pos,LB,,,,,
player,201309220sfo,clt,HarvMa00,offense,0,,,,,
player,201309220sfo,clt,HarvMa00,off_pct,0%,,,,,
player,201309220sfo,clt,HarvMa00,defense,0,,,,,
player,201309220sfo,clt,HarvMa00,def_pct,0%,,,,,
player,201309220sfo,clt,HarvMa00,special_teams,20,,,,,
player,201309220sfo,clt,HarvMa00,st_pct,77%,,,,,
player,201309220sfo,clt,LefeJo00,pos,SS,,,,,
player,201309220sfo,clt,LefeJo00,offense,0,,,,,
player,201309220sfo,clt,LefeJo00,off_pct,0%,,,,,
player,201309220sfo,clt,LefeJo00,defense,0,,,,,
player,201309220sfo,clt,LefeJo00,def_pct,0%,,,,,
player,201309220sfo,clt,LefeJo00,special_teams,20,,,,,
player,201309220sfo,clt,LefeJo00,st_pct,77%,,,,,
player,201309220sfo,clt,BrowSe00,pos,FS,,,,,
player,201309220sfo,clt,BrowSe00,offense,0,,,,,
player,201309220sfo,clt,BrowSe00,off_pct,0%,,,,,
player,201309220sfo,clt,BrowSe00,defense,0,,,,,
player,201309220sfo,clt,BrowSe00,def_pct,0%,,,,,
player,201309220sfo,clt,BrowSe00,special_teams,20,,,,,
player,201309220sfo,clt,BrowSe00,st_pct,77%,,,,,
player,201309220sfo,clt,McAfPa44,pos,P,,,,,
player,201309220sfo,clt,McAfPa44,offense,0,,,,,
player,201309220sfo,clt,McAfPa44,off_pct,0%,,,,,
player,201309220sfo,clt,McAfPa44,defense,0,,,,,
player,201309220sfo,clt,McAfPa44,def_pct,0%,,,,,
player,201309220sfo,clt,McAfPa44,special_teams,16,,,,,
player,201309220sfo,clt,McAfPa44,st_pct,62%,,,,,
player,201309220sfo,clt,OverMa00,pos,LS,,,,,
player,201309220sfo,clt,OverMa00,offense,0,,,,,
player,201309220sfo,clt,OverMa00,off_pct,0%,,,,,
player,201309220sfo,clt,OverMa00,defense,0,,,,,
player,201309220sfo,clt,OverMa00,def_pct,0%,,,,,
player,201309220sfo,clt,OverMa00,special_teams,10,,,,,
player,201309220sfo,clt,OverMa00,st_pct,38%,,,,,
player,201309220sfo,clt,DoylJa00,pos,TE,,,,,
player,201309220sfo,clt,DoylJa00,offense,0,,,,,
player,201309220sfo,clt,DoylJa00,off_pct,0%,,,,,
player,201309220sfo,clt,DoylJa00,defense,0,,,,,
player,201309220sfo,clt,DoylJa00,def_pct,0%,,,,,
player,201309220sfo,clt,DoylJa00,special_teams,8,,,,,
player,201309220sfo,clt,DoylJa00,st_pct,31%,,,,,
player,201309220sfo,clt,vinatada01,pos,K,,,,,
player,201309220sfo,clt,vinatada01,offense,0,,,,,
player,201309220sfo,clt,vinatada01,off_pct,0%,,,,,
player,201309220sfo,clt,vinatada01,defense,0,,,,,
player,201309220sfo,clt,vinatada01,def_pct,0%,,,,,
player,201309220sfo,clt,vinatada01,special_teams,6,,,,,
player,201309220sfo,clt,vinatada01,st_pct,23%,,,,,
