game,2013,4,20130929,201309290sdg,dal,"Dallas Cowboys",21,sdg,"San Diego Chargers",30
player,201309290sdg,sdg,BirdBr00,def_int_yds,0,,,,,
player,201309290sdg,sdg,BirdBr00,def_int_td,0,,,,,
player,201309290sdg,sdg,BirdBr00,def_int_long,0,,,,,
player,201309290sdg,sdg,BirdBr00,pass_defended,0,,,,,
player,201309290sdg,sdg,BirdBr00,sacks,0.0,,,,,
player,201309290sdg,sdg,BirdBr00,tackles_combined,1,,,,,
player,201309290sdg,sdg,BirdBr00,tackles_solo,0,,,,,
player,201309290sdg,sdg,BirdBr00,tackles_assists,1,,,,,
player,201309290sdg,sdg,BirdBr00,tackles_loss,0,,,,,
player,201309290sdg,sdg,BirdBr00,qb_hits,0,,,,,
player,201309290sdg,sdg,BirdBr00,fumbles_rec,0,,,,,
player,201309290sdg,sdg,BirdBr00,fumbles_rec_yds,0,,,,,
player,201309290sdg,sdg,BirdBr00,fumbles_rec_td,0,,,,,
player,201309290sdg,sdg,BirdBr00,fumbles_forced,0,,,,,
player,201309290sdg,sdg,ButlCr99,def_int,0,,,,,
player,201309290sdg,sdg,ButlCr99,def_int_yds,0,,,,,
player,201309290sdg,sdg,ButlCr99,def_int_td,0,,,,,
player,201309290sdg,sdg,ButlCr99,def_int_long,0,,,,,
player,201309290sdg,sdg,ButlCr99,pass_defended,0,,,,,
player,201309290sdg,sdg,ButlCr99,sacks,0.0,,,,,
player,201309290sdg,sdg,ButlCr99,tackles_combined,1,,,,,
player,201309290sdg,sdg,ButlCr99,tackles_solo,0,,,,,
player,201309290sdg,sdg,ButlCr99,tackles_assists,1,,,,,
player,201309290sdg,sdg,ButlCr99,tackles_loss,0,,,,,
player,201309290sdg,sdg,ButlCr99,qb_hits,0,,,,,
player,201309290sdg,sdg,ButlCr99,fumbles_rec,0,,,,,
player,201309290sdg,sdg,ButlCr99,fumbles_rec_yds,0,,,,,
player,201309290sdg,sdg,ButlCr99,fumbles_rec_td,0,,,,,
player,201309290sdg,sdg,ButlCr99,fumbles_forced,1,,,,,
player,201309290sdg,sdg,GreeLa00,def_int,0,,,,,
player,201309290sdg,sdg,GreeLa00,def_int_yds,0,,,,,
player,201309290sdg,sdg,GreeLa00,def_int_td,0,,,,,
player,201309290sdg,sdg,GreeLa00,def_int_long,0,,,,,
player,201309290sdg,sdg,GreeLa00,pass_defended,0,,,,,
player,201309290sdg,sdg,GreeLa00,sacks,0.0,,,,,
player,201309290sdg,sdg,GreeLa00,tackles_combined,1,,,,,
player,201309290sdg,sdg,GreeLa00,tackles_solo,1,,,,,
player,201309290sdg,sdg,GreeLa00,tackles_assists,0,,,,,
player,201309290sdg,sdg,GreeLa00,tackles_loss,0,,,,,
player,201309290sdg,sdg,GreeLa00,qb_hits,0,,,,,
player,201309290sdg,sdg,GreeLa00,fumbles_rec,0,,,,,
player,201309290sdg,sdg,GreeLa00,fumbles_rec_yds,0,,,,,
player,201309290sdg,sdg,GreeLa00,fumbles_rec_td,0,,,,,
player,201309290sdg,sdg,GreeLa00,fumbles_forced,0,,,,,
player,201309290sdg,sdg,LissSe99,def_int,0,,,,,
player,201309290sdg,sdg,LissSe99,def_int_yds,0,,,,,
player,201309290sdg,sdg,LissSe99,def_int_td,0,,,,,
player,201309290sdg,sdg,LissSe99,def_int_long,0,,,,,
player,201309290sdg,sdg,LissSe99,pass_defended,0,,,,,
player,201309290sdg,sdg,LissSe99,sacks,0.0,,,,,
player,201309290sdg,sdg,LissSe99,tackles_combined,1,,,,,
player,201309290sdg,sdg,LissSe99,tackles_solo,1,,,,,
player,201309290sdg,sdg,LissSe99,tackles_assists,0,,,,,
player,201309290sdg,sdg,LissSe99,tackles_loss,0,,,,,
player,201309290sdg,sdg,LissSe99,qb_hits,0,,,,,
player,201309290sdg,sdg,LissSe99,fumbles_rec,0,,,,,
player,201309290sdg,sdg,LissSe99,fumbles_rec_yds,0,,,,,
player,201309290sdg,sdg,LissSe99,fumbles_rec_td,0,,,,,
player,201309290sdg,sdg,LissSe99,fumbles_forced,0,,,,,
player,201309290sdg,sdg,ScifMi20,def_int,0,,,,,
player,201309290sdg,sdg,ScifMi20,def_int_yds,0,,,,,
player,201309290sdg,sdg,ScifMi20,def_int_td,0,,,,,
player,201309290sdg,sdg,ScifMi20,def_int_long,0,,,,,
player,201309290sdg,sdg,ScifMi20,pass_defended,0,,,,,
player,201309290sdg,sdg,ScifMi20,sacks,0.0,,,,,
player,201309290sdg,sdg,ScifMi20,tackles_combined,1,,,,,
player,201309290sdg,sdg,ScifMi20,tackles_solo,1,,,,,
player,201309290sdg,sdg,ScifMi20,tackles_assists,0,,,,,
player,201309290sdg,sdg,ScifMi20,tackles_loss,0,,,,,
player,201309290sdg,sdg,ScifMi20,qb_hits,0,,,,,
player,201309290sdg,sdg,ScifMi20,fumbles_rec,0,,,,,
player,201309290sdg,sdg,ScifMi20,fumbles_rec_yds,0,,,,,
player,201309290sdg,sdg,ScifMi20,fumbles_rec_td,0,,,,,
player,201309290sdg,sdg,ScifMi20,fumbles_forced,0,,,,,
player,201309290sdg,sdg,StucDa20,def_int,0,,,,,
player,201309290sdg,sdg,StucDa20,def_int_yds,0,,,,,
player,201309290sdg,sdg,StucDa20,def_int_td,0,,,,,
player,201309290sdg,sdg,StucDa20,def_int_long,0,,,,,
player,201309290sdg,sdg,StucDa20,pass_defended,0,,,,,
player,201309290sdg,sdg,StucDa20,sacks,0.0,,,,,
player,201309290sdg,sdg,StucDa20,tackles_combined,1,,,,,
player,201309290sdg,sdg,StucDa20,tackles_solo,0,,,,,
player,201309290sdg,sdg,StucDa20,tackles_assists,1,,,,,
player,201309290sdg,sdg,StucDa20,tackles_loss,0,,,,,
player,201309290sdg,sdg,StucDa20,qb_hits,0,,,,,
player,201309290sdg,sdg,StucDa20,fumbles_rec,0,,,,,
player,201309290sdg,sdg,StucDa20,fumbles_rec_yds,0,,,,,
player,201309290sdg,sdg,StucDa20,fumbles_rec_td,0,,,,,
player,201309290sdg,sdg,StucDa20,fumbles_forced,0,,,,,
player,201309290sdg,sdg,ThomCa99,def_int,0,,,,,
player,201309290sdg,sdg,ThomCa99,def_int_yds,0,,,,,
player,201309290sdg,sdg,ThomCa99,def_int_td,0,,,,,
player,201309290sdg,sdg,ThomCa99,def_int_long,0,,,,,
player,201309290sdg,sdg,ThomCa99,pass_defended,0,,,,,
player,201309290sdg,sdg,ThomCa99,sacks,0.0,,,,,
player,201309290sdg,sdg,ThomCa99,tackles_combined,1,,,,,
player,201309290sdg,sdg,ThomCa99,tackles_solo,1,,,,,
player,201309290sdg,sdg,ThomCa99,tackles_assists,0,,,,,
player,201309290sdg,sdg,ThomCa99,tackles_loss,0,,,,,
player,201309290sdg,sdg,ThomCa99,qb_hits,0,,,,,
player,201309290sdg,sdg,ThomCa99,fumbles_rec,0,,,,,
player,201309290sdg,sdg,ThomCa99,fumbles_rec_yds,0,,,,,
player,201309290sdg,sdg,ThomCa99,fumbles_rec_td,0,,,,,
player,201309290sdg,sdg,ThomCa99,fumbles_forced,0,,,,,
player,201309290sdg,dal,HarrDw00,kick_ret,3,,,,,
player,201309290sdg,dal,HarrDw00,kick_ret_yds,85,,,,,
player,201309290sdg,dal,HarrDw00,kick_ret_yds_per_ret,28.3,,,,,
player,201309290sdg,dal,HarrDw00,kick_ret_td,0,,,,,
player,201309290sdg,dal,HarrDw00,kick_ret_long,33,,,,,
player,201309290sdg,dal,HarrDw00,punt_ret,1,,,,,
player,201309290sdg,dal,HarrDw00,punt_ret_yds,38,,,,,
player,201309290sdg,dal,HarrDw00,punt_ret_yds_per_ret,38.0,,,,,
player,201309290sdg,dal,HarrDw00,punt_ret_td,0,,,,,
player,201309290sdg,dal,HarrDw00,punt_ret_long,38,,,,,
player,201309290sdg,sdg,RoyaEd00,kick_ret,0,,,,,
player,201309290sdg,sdg,RoyaEd00,kick_ret_yds,0,,,,,
player,201309290sdg,sdg,RoyaEd00,kick_ret_yds_per_ret,,,,,,
player,201309290sdg,sdg,RoyaEd00,kick_ret_td,0,,,,,
player,201309290sdg,sdg,RoyaEd00,kick_ret_long,0,,,,,
player,201309290sdg,sdg,RoyaEd00,punt_ret,1,,,,,
player,201309290sdg,sdg,RoyaEd00,punt_ret_yds,12,,,,,
player,201309290sdg,sdg,RoyaEd00,punt_ret_yds_per_ret,12.0,,,,,
player,201309290sdg,sdg,RoyaEd00,punt_ret_td,0,,,,,
player,201309290sdg,sdg,RoyaEd00,punt_ret_long,12,,,,,
player,201309290sdg,sdg,WoodDa02,kick_ret,1,,,,,
player,201309290sdg,sdg,WoodDa02,kick_ret_yds,18,,,,,
player,201309290sdg,sdg,WoodDa02,kick_ret_yds_per_ret,18.0,,,,,
player,201309290sdg,sdg,WoodDa02,kick_ret_td,0,,,,,
player,201309290sdg,sdg,WoodDa02,kick_ret_long,18,,,,,
player,201309290sdg,sdg,WoodDa02,punt_ret,0,,,,,
player,201309290sdg,sdg,WoodDa02,punt_ret_yds,0,,,,,
player,201309290sdg,sdg,WoodDa02,punt_ret_yds_per_ret,,,,,,
player,201309290sdg,sdg,WoodDa02,punt_ret_td,0,,,,,
player,201309290sdg,sdg,WoodDa02,punt_ret_long,0,,,,,
player,201309290sdg,dal,BailDa00,xpm,3,,,,,
player,201309290sdg,dal,BailDa00,xpa,3,,,,,
player,201309290sdg,dal,BailDa00,fgm,,,,,,
player,201309290sdg,dal,BailDa00,fga,1,,,,,
player,201309290sdg,dal,BailDa00,punt,0,,,,,
player,201309290sdg,dal,BailDa00,punt_yds,0,,,,,
player,201309290sdg,dal,BailDa00,punt_yds_per_punt,,,,,,
player,201309290sdg,dal,BailDa00,punt_long,0,,,,,
player,201309290sdg,dal,JoneCh02,xpm,,,,,,
player,201309290sdg,dal,JoneCh02,xpa,,,,,,
player,201309290sdg,dal,JoneCh02,fgm,,,,,,
player,201309290sdg,dal,JoneCh02,fga,,,,,,
player,201309290sdg,dal,JoneCh02,punt,5,,,,,
player,201309290sdg,dal,JoneCh02,punt_yds,203,,,,,
player,201309290sdg,dal,JoneCh02,punt_yds_per_punt,40.6,,,,,
player,201309290sdg,dal,JoneCh02,punt_long,51,,,,,
player,201309290sdg,sdg,novaknic01,xpm,3,,,,,
player,201309290sdg,sdg,novaknic01,xpa,3,,,,,
player,201309290sdg,sdg,novaknic01,fgm,3,,,,,
player,201309290sdg,sdg,novaknic01,fga,3,,,,,
player,201309290sdg,sdg,novaknic01,punt,0,,,,,
player,201309290sdg,sdg,novaknic01,punt_yds,0,,,,,
player,201309290sdg,sdg,novaknic01,punt_yds_per_punt,,,,,,
player,201309290sdg,sdg,novaknic01,punt_long,0,,,,,
player,201309290sdg,sdg,ScifMi20,xpm,,,,,,
player,201309290sdg,sdg,ScifMi20,xpa,,,,,,
player,201309290sdg,sdg,ScifMi20,fgm,,,,,,
player,201309290sdg,sdg,ScifMi20,fga,,,,,,
player,201309290sdg,sdg,ScifMi20,punt,4,,,,,
player,201309290sdg,sdg,ScifMi20,punt_yds,159,,,,,
player,201309290sdg,sdg,ScifMi20,punt_yds_per_punt,39.8,,,,,
player,201309290sdg,sdg,ScifMi20,punt_long,51,,,,,
player,201309290sdg,sdg,FlukDJ00,pos,T,,,,,
player,201309290sdg,sdg,FlukDJ00,offense,72,,,,,
player,201309290sdg,sdg,FlukDJ00,off_pct,100%,,,,,
player,201309290sdg,sdg,FlukDJ00,defense,0,,,,,
player,201309290sdg,sdg,FlukDJ00,def_pct,0%,,,,,
player,201309290sdg,sdg,FlukDJ00,special_teams,6,,,,,
player,201309290sdg,sdg,FlukDJ00,st_pct,21%,,,,,
player,201309290sdg,sdg,HarrMi01,pos,T,,,,,
player,201309290sdg,sdg,HarrMi01,offense,72,,,,,
player,201309290sdg,sdg,HarrMi01,off_pct,100%,,,,,
player,201309290sdg,sdg,HarrMi01,defense,0,,,,,
player,201309290sdg,sdg,HarrMi01,def_pct,0%,,,,,
player,201309290sdg,sdg,HarrMi01,special_teams,6,,,,,
player,201309290sdg,sdg,HarrMi01,st_pct,21%,,,,,
player,201309290sdg,sdg,TrouJo00,pos,G,,,,,
player,201309290sdg,sdg,TrouJo00,offense,72,,,,,
player,201309290sdg,sdg,TrouJo00,off_pct,100%,,,,,
player,201309290sdg,sdg,TrouJo00,defense,0,,,,,
player,201309290sdg,sdg,TrouJo00,def_pct,0%,,,,,
player,201309290sdg,sdg,TrouJo00,special_teams,5,,,,,
player,201309290sdg,sdg,TrouJo00,st_pct,17%,,,,,
player,201309290sdg,sdg,HardNi55,pos,C,,,,,
player,201309290sdg,sdg,HardNi55,offense,72,,,,,
player,201309290sdg,sdg,HardNi55,off_pct,100%,,,,,
player,201309290sdg,sdg,HardNi55,defense,0,,,,,
player,201309290sdg,sdg,HardNi55,def_pct,0%,,,,,
player,201309290sdg,sdg,HardNi55,special_teams,0,,,,,
player,201309290sdg,sdg,HardNi55,st_pct,0%,,,,,
player,201309290sdg,sdg,RivePh00,pos,QB,,,,,
player,201309290sdg,sdg,RivePh00,offense,72,,,,,
player,201309290sdg,sdg,RivePh00,off_pct,100%,,,,,
player,201309290sdg,sdg,RivePh00,defense,0,,,,,
player,201309290sdg,sdg,RivePh00,def_pct,0%,,,,,
player,201309290sdg,sdg,RivePh00,special_teams,0,,,,,
player,201309290sdg,sdg,RivePh00,st_pct,0%,,,,,
player,201309290sdg,sdg,BrowVi00,pos,WR,,,,,
player,201309290sdg,sdg,BrowVi00,offense,71,,,,,
player,201309290sdg,sdg,BrowVi00,off_pct,99%,,,,,
player,201309290sdg,sdg,BrowVi00,defense,0,,,,,
player,201309290sdg,sdg,BrowVi00,def_pct,0%,,,,,
player,201309290sdg,sdg,BrowVi00,special_teams,0,,,,,
player,201309290sdg,sdg,BrowVi00,st_pct,0%,,,,,
player,201309290sdg,sdg,AlleKe00,pos,WR,,,,,
player,201309290sdg,sdg,AlleKe00,offense,68,,,,,
player,201309290sdg,sdg,AlleKe00,off_pct,94%,,,,,
player,201309290sdg,sdg,AlleKe00,defense,0,,,,,
player,201309290sdg,sdg,AlleKe00,def_pct,0%,,,,,
player,201309290sdg,sdg,AlleKe00,special_teams,0,,,,,
player,201309290sdg,sdg,AlleKe00,st_pct,0%,,,,,
player,201309290sdg,sdg,GateAn00,pos,TE,,,,,
player,201309290sdg,sdg,GateAn00,offense,66,,,,,
player,201309290sdg,sdg,GateAn00,off_pct,92%,,,,,
player,201309290sdg,sdg,GateAn00,defense,0,,,,,
player,201309290sdg,sdg,GateAn00,def_pct,0%,,,,,
player,201309290sdg,sdg,GateAn00,special_teams,0,,,,,
player,201309290sdg,sdg,GateAn00,st_pct,0%,,,,,
player,201309290sdg,sdg,RoyaEd00,pos,WR,,,,,
player,201309290sdg,sdg,RoyaEd00,offense,61,,,,,
player,201309290sdg,sdg,RoyaEd00,off_pct,85%,,,,,
player,201309290sdg,sdg,RoyaEd00,defense,0,,,,,
player,201309290sdg,sdg,RoyaEd00,def_pct,0%,,,,,
player,201309290sdg,sdg,RoyaEd00,special_teams,5,,,,,
player,201309290sdg,sdg,RoyaEd00,st_pct,17%,,,,,
player,201309290sdg,sdg,SchiSt00,pos,T,,,,,
player,201309290sdg,sdg,SchiSt00,offense,47,,,,,
player,201309290sdg,sdg,SchiSt00,off_pct,65%,,,,,
player,201309290sdg,sdg,SchiSt00,defense,0,,,,,
player,201309290sdg,sdg,SchiSt00,def_pct,0%,,,,,
player,201309290sdg,sdg,SchiSt00,special_teams,6,,,,,
player,201309290sdg,sdg,SchiSt00,st_pct,21%,,,,,
player,201309290sdg,sdg,MathRy00,pos,RB,,,,,
player,201309290sdg,sdg,MathRy00,offense,35,,,,,
player,201309290sdg,sdg,MathRy00,off_pct,49%,,,,,
player,201309290sdg,sdg,MathRy00,defense,0,,,,,
player,201309290sdg,sdg,MathRy00,def_pct,0%,,,,,
player,201309290sdg,sdg,MathRy00,special_teams,0,,,,,
player,201309290sdg,sdg,MathRy00,st_pct,0%,,,,,
player,201309290sdg,sdg,WoodDa02,pos,RB,,,,,
player,201309290sdg,sdg,WoodDa02,offense,32,,,,,
player,201309290sdg,sdg,WoodDa02,off_pct,44%,,,,,
player,201309290sdg,sdg,WoodDa02,defense,0,,,,,
player,201309290sdg,sdg,WoodDa02,def_pct,0%,,,,,
player,201309290sdg,sdg,WoodDa02,special_teams,6,,,,,
player,201309290sdg,sdg,WoodDa02,st_pct,21%,,,,,
player,201309290sdg,sdg,OhrnRi20,pos,G,,,,,
player,201309290sdg,sdg,OhrnRi20,offense,25,,,,,
player,201309290sdg,sdg,OhrnRi20,off_pct,35%,,,,,
player,201309290sdg,sdg,OhrnRi20,defense,0,,,,,
player,201309290sdg,sdg,OhrnRi20,def_pct,0%,,,,,
player,201309290sdg,sdg,OhrnRi20,special_teams,1,,,,,
player,201309290sdg,sdg,OhrnRi20,st_pct,3%,,,,,
player,201309290sdg,sdg,PhilJo00,pos,TE,,,,,
player,201309290sdg,sdg,PhilJo00,offense,12,,,,,
player,201309290sdg,sdg,PhilJo00,off_pct,17%,,,,,
player,201309290sdg,sdg,PhilJo00,defense,0,,,,,
player,201309290sdg,sdg,PhilJo00,def_pct,0%,,,,,
player,201309290sdg,sdg,PhilJo00,special_teams,16,,,,,
player,201309290sdg,sdg,PhilJo00,st_pct,55%,,,,,
player,201309290sdg,sdg,McClLe00,pos,FB,,,,,
player,201309290sdg,sdg,McClLe00,offense,6,,,,,
player,201309290sdg,sdg,McClLe00,off_pct,8%,,,,,
player,201309290sdg,sdg,McClLe00,defense,0,,,,,
player,201309290sdg,sdg,McClLe00,def_pct,0%,,,,,
player,201309290sdg,sdg,McClLe00,special_teams,8,,,,,
player,201309290sdg,sdg,McClLe00,st_pct,28%,,,,,
player,201309290sdg,sdg,BrowRo05,pos,RB,,,,,
player,201309290sdg,sdg,BrowRo05,offense,5,,,,,
player,201309290sdg,sdg,BrowRo05,off_pct,7%,,,,,
player,201309290sdg,sdg,BrowRo05,defense,0,,,,,
player,201309290sdg,sdg,BrowRo05,def_pct,0%,,,,,
player,201309290sdg,sdg,BrowRo05,special_teams,4,,,,,
player,201309290sdg,sdg,BrowRo05,st_pct,14%,,,,,
player,201309290sdg,sdg,GreeLa00,pos,TE,,,,,
player,201309290sdg,sdg,GreeLa00,offense,3,,,,,
player,201309290sdg,sdg,GreeLa00,off_pct,4%,,,,,
player,201309290sdg,sdg,GreeLa00,defense,0,,,,,
player,201309290sdg,sdg,GreeLa00,def_pct,0%,,,,,
player,201309290sdg,sdg,GreeLa00,special_teams,20,,,,,
player,201309290sdg,sdg,GreeLa00,st_pct,69%,,,,,
player,201309290sdg,sdg,AjirSe00,pos,WR,,,,,
player,201309290sdg,sdg,AjirSe00,offense,1,,,,,
player,201309290sdg,sdg,AjirSe00,off_pct,1%,,,,,
player,201309290sdg,sdg,AjirSe00,defense,0,,,,,
player,201309290sdg,sdg,AjirSe00,def_pct,0%,,,,,
player,201309290sdg,sdg,AjirSe00,special_teams,13,,,,,
player,201309290sdg,sdg,AjirSe00,st_pct,45%,,,,,
player,201309290sdg,sdg,WeddEr99,pos,FS,,,,,
player,201309290sdg,sdg,WeddEr99,offense,0,,,,,
player,201309290sdg,sdg,WeddEr99,off_pct,0%,,,,,
player,201309290sdg,sdg,WeddEr99,defense,59,,,,,
player,201309290sdg,sdg,WeddEr99,def_pct,100%,,,,,
player,201309290sdg,sdg,WeddEr99,special_teams,16,,,,,
player,201309290sdg,sdg,WeddEr99,st_pct,55%,,,,,
player,201309290sdg,sdg,GilcMa00,pos,SS,,,,,
player,201309290sdg,sdg,GilcMa00,offense,0,,,,,
player,201309290sdg,sdg,GilcMa00,off_pct,0%,,,,,
player,201309290sdg,sdg,GilcMa00,defense,59,,,,,
player,201309290sdg,sdg,GilcMa00,def_pct,100%,,,,,
player,201309290sdg,sdg,GilcMa00,special_teams,8,,,,,
player,201309290sdg,sdg,GilcMa00,st_pct,28%,,,,,
player,201309290sdg,sdg,PatrJo00,pos,CB,,,,,
player,201309290sdg,sdg,PatrJo00,offense,0,,,,,
player,201309290sdg,sdg,PatrJo00,off_pct,0%,,,,,
player,201309290sdg,sdg,PatrJo00,defense,56,,,,,
player,201309290sdg,sdg,PatrJo00,def_pct,95%,,,,,
player,201309290sdg,sdg,PatrJo00,special_teams,9,,,,,
player,201309290sdg,sdg,PatrJo00,st_pct,31%,,,,,
player,201309290sdg,sdg,MarsRi20,pos,CB,,,,,
player,201309290sdg,sdg,MarsRi20,offense,0,,,,,
player,201309290sdg,sdg,MarsRi20,off_pct,0%,,,,,
player,201309290sdg,sdg,MarsRi20,defense,51,,,,,
player,201309290sdg,sdg,MarsRi20,def_pct,86%,,,,,
player,201309290sdg,sdg,MarsRi20,special_teams,11,,,,,
player,201309290sdg,sdg,MarsRi20,st_pct,38%,,,,,
player,201309290sdg,sdg,JohnJa23,pos,LB,,,,,
player,201309290sdg,sdg,JohnJa23,offense,0,,,,,
player,201309290sdg,sdg,JohnJa23,off_pct,0%,,,,,
player,201309290sdg,sdg,JohnJa23,defense,49,,,,,
player,201309290sdg,sdg,JohnJa23,def_pct,83%,,,,,
player,201309290sdg,sdg,JohnJa23,special_teams,6,,,,,
player,201309290sdg,sdg,JohnJa23,st_pct,21%,,,,,
player,201309290sdg,sdg,ButlDo99,pos,LB,,,,,
player,201309290sdg,sdg,ButlDo99,offense,0,,,,,
player,201309290sdg,sdg,ButlDo99,off_pct,0%,,,,,
player,201309290sdg,sdg,ButlDo99,defense,47,,,,,
player,201309290sdg,sdg,ButlDo99,def_pct,80%,,,,,
player,201309290sdg,sdg,ButlDo99,special_teams,5,,,,,
player,201309290sdg,sdg,ButlDo99,st_pct,17%,,,,,
player,201309290sdg,sdg,ReyeKe00,pos,DE,,,,,
player,201309290sdg,sdg,ReyeKe00,offense,0,,,,,
player,201309290sdg,sdg,ReyeKe00,off_pct,0%,,,,,
player,201309290sdg,sdg,ReyeKe00,defense,45,,,,,
player,201309290sdg,sdg,ReyeKe00,def_pct,76%,,,,,
player,201309290sdg,sdg,ReyeKe00,special_teams,12,,,,,
player,201309290sdg,sdg,ReyeKe00,st_pct,41%,,,,,
player,201309290sdg,sdg,WalkRe00,pos,LB,,,,,
player,201309290sdg,sdg,WalkRe00,offense,0,,,,,
player,201309290sdg,sdg,WalkRe00,off_pct,0%,,,,,
player,201309290sdg,sdg,WalkRe00,defense,43,,,,,
player,201309290sdg,sdg,WalkRe00,def_pct,73%,,,,,
player,201309290sdg,sdg,WalkRe00,special_teams,10,,,,,
player,201309290sdg,sdg,WalkRe00,st_pct,34%,,,,,
player,201309290sdg,sdg,LiugCo00,pos,DE,,,,,
player,201309290sdg,sdg,LiugCo00,offense,0,,,,,
player,201309290sdg,sdg,LiugCo00,off_pct,0%,,,,,
player,201309290sdg,sdg,LiugCo00,defense,37,,,,,
player,201309290sdg,sdg,LiugCo00,def_pct,63%,,,,,
player,201309290sdg,sdg,LiugCo00,special_teams,2,,,,,
player,201309290sdg,sdg,LiugCo00,st_pct,7%,,,,,
player,201309290sdg,sdg,EnglLa99,pos,LB,,,,,
player,201309290sdg,sdg,EnglLa99,offense,0,,,,,
player,201309290sdg,sdg,EnglLa99,off_pct,0%,,,,,
player,201309290sdg,sdg,EnglLa99,defense,36,,,,,
player,201309290sdg,sdg,EnglLa99,def_pct,61%,,,,,
player,201309290sdg,sdg,EnglLa99,special_teams,20,,,,,
player,201309290sdg,sdg,EnglLa99,st_pct,69%,,,,,
player,201309290sdg,sdg,CoxxDe99,pos,CB,,,,,
player,201309290sdg,sdg,CoxxDe99,offense,0,,,,,
player,201309290sdg,sdg,CoxxDe99,off_pct,0%,,,,,
player,201309290sdg,sdg,CoxxDe99,defense,33,,,,,
player,201309290sdg,sdg,CoxxDe99,def_pct,56%,,,,,
player,201309290sdg,sdg,CoxxDe99,special_teams,5,,,,,
player,201309290sdg,sdg,CoxxDe99,st_pct,17%,,,,,
player,201309290sdg,sdg,AddaJa00,pos,FS,,,,,
player,201309290sdg,sdg,AddaJa00,offense,0,,,,,
player,201309290sdg,sdg,AddaJa00,off_pct,0%,,,,,
player,201309290sdg,sdg,AddaJa00,defense,29,,,,,
player,201309290sdg,sdg,AddaJa00,def_pct,49%,,,,,
player,201309290sdg,sdg,AddaJa00,special_teams,15,,,,,
player,201309290sdg,sdg,AddaJa00,st_pct,52%,,,,,
player,201309290sdg,sdg,ThomCa99,pos,DT,,,,,
player,201309290sdg,sdg,ThomCa99,offense,0,,,,,
player,201309290sdg,sdg,ThomCa99,off_pct,0%,,,,,
player,201309290sdg,sdg,ThomCa99,defense,28,,,,,
player,201309290sdg,sdg,ThomCa99,def_pct,47%,,,,,
player,201309290sdg,sdg,ThomCa99,special_teams,10,,,,,
player,201309290sdg,sdg,ThomCa99,st_pct,34%,,,,,
player,201309290sdg,sdg,FreeDw00,pos,LB,,,,,
player,201309290sdg,sdg,FreeDw00,offense,0,,,,,
player,201309290sdg,sdg,FreeDw00,off_pct,0%,,,,,
player,201309290sdg,sdg,FreeDw00,defense,21,,,,,
player,201309290sdg,sdg,FreeDw00,def_pct,36%,,,,,
player,201309290sdg,sdg,FreeDw00,special_teams,0,,,,,
player,201309290sdg,sdg,FreeDw00,st_pct,0%,,,,,
player,201309290sdg,sdg,TeoxMa00,pos,LB,,,,,
player,201309290sdg,sdg,TeoxMa00,offense,0,,,,,
player,201309290sdg,sdg,TeoxMa00,off_pct,0%,,,,,
player,201309290sdg,sdg,TeoxMa00,defense,14,,,,,
player,201309290sdg,sdg,TeoxMa00,def_pct,24%,,,,,
player,201309290sdg,sdg,TeoxMa00,special_teams,4,,,,,
player,201309290sdg,sdg,TeoxMa00,st_pct,14%,,,,,
player,201309290sdg,sdg,WynnJa99,pos,DE,,,,,
player,201309290sdg,sdg,WynnJa99,offense,0,,,,,
player,201309290sdg,sdg,WynnJa99,off_pct,0%,,,,,
player,201309290sdg,sdg,WynnJa99,defense,14,,,,,
player,201309290sdg,sdg,WynnJa99,def_pct,24%,,,,,
player,201309290sdg,sdg,WynnJa99,special_teams,0,,,,,
player,201309290sdg,sdg,WynnJa99,st_pct,0%,,,,,
player,201309290sdg,sdg,WillTo00,pos,LB,,,,,
player,201309290sdg,sdg,WillTo00,offense,0,,,,,
player,201309290sdg,sdg,WillTo00,off_pct,0%,,,,,
player,201309290sdg,sdg,WillTo00,defense,11,,,,,
player,201309290sdg,sdg,WillTo00,def_pct,19%,,,,,
player,201309290sdg,sdg,WillTo00,special_teams,0,,,,,
player,201309290sdg,sdg,WillTo00,st_pct,0%,,,,,
player,201309290sdg,sdg,LissSe99,pos,DE,,,,,
player,201309290sdg,sdg,LissSe99,offense,0,,,,,
player,201309290sdg,sdg,LissSe99,off_pct,0%,,,,,
player,201309290sdg,sdg,LissSe99,defense,9,,,,,
player,201309290sdg,sdg,LissSe99,def_pct,15%,,,,,
player,201309290sdg,sdg,LissSe99,special_teams,0,,,,,
player,201309290sdg,sdg,LissSe99,st_pct,0%,,,,,
player,201309290sdg,sdg,ButlCr99,pos,CB,,,,,
player,201309290sdg,sdg,ButlCr99,offense,0,,,,,
player,201309290sdg,sdg,ButlCr99,off_pct,0%,,,,,
player,201309290sdg,sdg,ButlCr99,defense,8,,,,,
player,201309290sdg,sdg,ButlCr99,def_pct,14%,,,,,
player,201309290sdg,sdg,ButlCr99,special_teams,3,,,,,
player,201309290sdg,sdg,ButlCr99,st_pct,10%,,,,,
player,201309290sdg,sdg,BirdBr00,pos,LB,,,,,
player,201309290sdg,sdg,BirdBr00,offense,0,,,,,
player,201309290sdg,sdg,BirdBr00,off_pct,0%,,,,,
player,201309290sdg,sdg,BirdBr00,defense,0,,,,,
player,201309290sdg,sdg,BirdBr00,def_pct,0%,,,,,
