game,2013,4,20130929,201309290kan,nyg,"New York Giants",7,kan,"Kansas City Chiefs",31
player,201309290kan,kan,JohnJa04,offense,0,,,,,
player,201309290kan,kan,JohnJa04,off_pct,0%,,,,,
player,201309290kan,kan,JohnJa04,defense,0,,,,,
player,201309290kan,kan,JohnJa04,def_pct,0%,,,,,
player,201309290kan,kan,JohnJa04,special_teams,21,,,,,
player,201309290kan,kan,JohnJa04,st_pct,72%,,,,,
player,201309290kan,kan,SuccRy44,pos,K,,,,,
player,201309290kan,kan,SuccRy44,offense,0,,,,,
player,201309290kan,kan,SuccRy44,off_pct,0%,,,,,
player,201309290kan,kan,SuccRy44,defense,0,,,,,
player,201309290kan,kan,SuccRy44,def_pct,0%,,,,,
player,201309290kan,kan,SuccRy44,special_teams,12,,,,,
player,201309290kan,kan,SuccRy44,st_pct,41%,,,,,
player,201309290kan,kan,GaffTh20,pos,LS,,,,,
player,201309290kan,kan,GaffTh20,offense,0,,,,,
player,201309290kan,kan,GaffTh20,off_pct,0%,,,,,
player,201309290kan,kan,GaffTh20,defense,0,,,,,
player,201309290kan,kan,GaffTh20,def_pct,0%,,,,,
player,201309290kan,kan,GaffTh20,special_teams,11,,,,,
player,201309290kan,kan,GaffTh20,st_pct,38%,,,,,
player,201309290kan,kan,ColqDu20,pos,P,,,,,
player,201309290kan,kan,ColqDu20,offense,0,,,,,
player,201309290kan,kan,ColqDu20,off_pct,0%,,,,,
player,201309290kan,kan,ColqDu20,defense,0,,,,,
player,201309290kan,kan,ColqDu20,def_pct,0%,,,,,
player,201309290kan,kan,ColqDu20,special_teams,11,,,,,
player,201309290kan,kan,ColqDu20,st_pct,38%,,,,,
player,201309290kan,kan,HallCh00,pos,WR,,,,,
player,201309290kan,kan,HallCh00,offense,0,,,,,
player,201309290kan,kan,HallCh00,off_pct,0%,,,,,
player,201309290kan,kan,HallCh00,defense,0,,,,,
player,201309290kan,kan,HallCh00,def_pct,0%,,,,,
player,201309290kan,kan,HallCh00,special_teams,9,,,,,
player,201309290kan,kan,HallCh00,st_pct,31%,,,,,
player,201309290kan,kan,KushEr00,pos,C,,,,,
player,201309290kan,kan,KushEr00,offense,0,,,,,
player,201309290kan,kan,KushEr00,off_pct,0%,,,,,
player,201309290kan,kan,KushEr00,defense,0,,,,,
player,201309290kan,kan,KushEr00,def_pct,0%,,,,,
player,201309290kan,kan,KushEr00,special_teams,5,,,,,
player,201309290kan,kan,KushEr00,st_pct,17%,,,,,
player,201309290kan,kan,JohnNi00,pos,LB,,,,,
player,201309290kan,kan,JohnNi00,offense,0,,,,,
player,201309290kan,kan,JohnNi00,off_pct,0%,,,,,
player,201309290kan,kan,JohnNi00,defense,0,,,,,
player,201309290kan,kan,JohnNi00,def_pct,0%,,,,,
player,201309290kan,kan,JohnNi00,special_teams,2,,,,,
player,201309290kan,kan,JohnNi00,st_pct,7%,,,,,
player,201309290kan,nyg,BeatWi20,pos,T,,,,,
player,201309290kan,nyg,BeatWi20,offense,63,,,,,
player,201309290kan,nyg,BeatWi20,off_pct,100%,,,,,
player,201309290kan,nyg,BeatWi20,defense,0,,,,,
player,201309290kan,nyg,BeatWi20,def_pct,0%,,,,,
player,201309290kan,nyg,BeatWi20,special_teams,2,,,,,
player,201309290kan,nyg,BeatWi20,st_pct,7%,,,,,
player,201309290kan,nyg,BootKe20,pos,G,,,,,
player,201309290kan,nyg,BootKe20,offense,63,,,,,
player,201309290kan,nyg,BootKe20,off_pct,100%,,,,,
player,201309290kan,nyg,BootKe20,defense,0,,,,,
player,201309290kan,nyg,BootKe20,def_pct,0%,,,,,
player,201309290kan,nyg,BootKe20,special_teams,2,,,,,
player,201309290kan,nyg,BootKe20,st_pct,7%,,,,,
player,201309290kan,nyg,PughJu00,pos,T,,,,,
player,201309290kan,nyg,PughJu00,offense,63,,,,,
player,201309290kan,nyg,PughJu00,off_pct,100%,,,,,
player,201309290kan,nyg,PughJu00,defense,0,,,,,
player,201309290kan,nyg,PughJu00,def_pct,0%,,,,,
player,201309290kan,nyg,PughJu00,special_teams,2,,,,,
player,201309290kan,nyg,PughJu00,st_pct,7%,,,,,
player,201309290kan,nyg,MannEl00,pos,QB,,,,,
player,201309290kan,nyg,MannEl00,offense,63,,,,,
player,201309290kan,nyg,MannEl00,off_pct,100%,,,,,
player,201309290kan,nyg,MannEl00,defense,0,,,,,
player,201309290kan,nyg,MannEl00,def_pct,0%,,,,,
player,201309290kan,nyg,MannEl00,special_teams,0,,,,,
player,201309290kan,nyg,MannEl00,st_pct,0%,,,,,
player,201309290kan,nyg,CordJi00,pos,C,,,,,
player,201309290kan,nyg,CordJi00,offense,63,,,,,
player,201309290kan,nyg,CordJi00,off_pct,100%,,,,,
player,201309290kan,nyg,CordJi00,defense,0,,,,,
player,201309290kan,nyg,CordJi00,def_pct,0%,,,,,
player,201309290kan,nyg,CordJi00,special_teams,0,,,,,
player,201309290kan,nyg,CordJi00,st_pct,0%,,,,,
player,201309290kan,nyg,CruzVi00,pos,WR,,,,,
player,201309290kan,nyg,CruzVi00,offense,60,,,,,
player,201309290kan,nyg,CruzVi00,off_pct,95%,,,,,
player,201309290kan,nyg,CruzVi00,defense,0,,,,,
player,201309290kan,nyg,CruzVi00,def_pct,0%,,,,,
player,201309290kan,nyg,CruzVi00,special_teams,0,,,,,
player,201309290kan,nyg,CruzVi00,st_pct,0%,,,,,
player,201309290kan,nyg,NickHa01,pos,WR,,,,,
player,201309290kan,nyg,NickHa01,offense,60,,,,,
player,201309290kan,nyg,NickHa01,off_pct,95%,,,,,
player,201309290kan,nyg,NickHa01,defense,0,,,,,
player,201309290kan,nyg,NickHa01,def_pct,0%,,,,,
player,201309290kan,nyg,NickHa01,special_teams,0,,,,,
player,201309290kan,nyg,NickHa01,st_pct,0%,,,,,
player,201309290kan,nyg,BrewJa00,pos,G,,,,,
player,201309290kan,nyg,BrewJa00,offense,58,,,,,
player,201309290kan,nyg,BrewJa00,off_pct,92%,,,,,
player,201309290kan,nyg,BrewJa00,defense,0,,,,,
player,201309290kan,nyg,BrewJa00,def_pct,0%,,,,,
player,201309290kan,nyg,BrewJa00,special_teams,2,,,,,
player,201309290kan,nyg,BrewJa00,st_pct,7%,,,,,
player,201309290kan,nyg,MyerBr00,pos,TE,,,,,
player,201309290kan,nyg,MyerBr00,offense,56,,,,,
player,201309290kan,nyg,MyerBr00,off_pct,89%,,,,,
player,201309290kan,nyg,MyerBr00,defense,0,,,,,
player,201309290kan,nyg,MyerBr00,def_pct,0%,,,,,
player,201309290kan,nyg,MyerBr00,special_teams,2,,,,,
player,201309290kan,nyg,MyerBr00,st_pct,7%,,,,,
player,201309290kan,nyg,RandRu00,pos,WR,,,,,
player,201309290kan,nyg,RandRu00,offense,39,,,,,
player,201309290kan,nyg,RandRu00,off_pct,62%,,,,,
player,201309290kan,nyg,RandRu00,defense,0,,,,,
player,201309290kan,nyg,RandRu00,def_pct,0%,,,,,
player,201309290kan,nyg,RandRu00,special_teams,5,,,,,
player,201309290kan,nyg,RandRu00,st_pct,17%,,,,,
player,201309290kan,nyg,WilsDa01,pos,RB,,,,,
player,201309290kan,nyg,WilsDa01,offense,29,,,,,
player,201309290kan,nyg,WilsDa01,off_pct,46%,,,,,
player,201309290kan,nyg,WilsDa01,defense,0,,,,,
player,201309290kan,nyg,WilsDa01,def_pct,0%,,,,,
player,201309290kan,nyg,WilsDa01,special_teams,5,,,,,
player,201309290kan,nyg,WilsDa01,st_pct,17%,,,,,
player,201309290kan,nyg,ScotDa01,pos,RB,,,,,
player,201309290kan,nyg,ScotDa01,offense,27,,,,,
player,201309290kan,nyg,ScotDa01,off_pct,43%,,,,,
player,201309290kan,nyg,ScotDa01,defense,0,,,,,
player,201309290kan,nyg,ScotDa01,def_pct,0%,,,,,
player,201309290kan,nyg,ScotDa01,special_teams,2,,,,,
player,201309290kan,nyg,ScotDa01,st_pct,7%,,,,,
player,201309290kan,nyg,PascBe00,pos,TE,,,,,
player,201309290kan,nyg,PascBe00,offense,22,,,,,
player,201309290kan,nyg,PascBe00,off_pct,35%,,,,,
player,201309290kan,nyg,PascBe00,defense,0,,,,,
player,201309290kan,nyg,PascBe00,def_pct,0%,,,,,
player,201309290kan,nyg,PascBe00,special_teams,2,,,,,
player,201309290kan,nyg,PascBe00,st_pct,7%,,,,,
player,201309290kan,nyg,DonnLa00,pos,TE,,,,,
player,201309290kan,nyg,DonnLa00,offense,9,,,,,
player,201309290kan,nyg,DonnLa00,off_pct,14%,,,,,
player,201309290kan,nyg,DonnLa00,defense,0,,,,,
player,201309290kan,nyg,DonnLa00,def_pct,0%,,,,,
player,201309290kan,nyg,DonnLa00,special_teams,20,,,,,
player,201309290kan,nyg,DonnLa00,st_pct,69%,,,,,
player,201309290kan,nyg,JacoBr00,pos,RB,,,,,
player,201309290kan,nyg,JacoBr00,offense,5,,,,,
player,201309290kan,nyg,JacoBr00,off_pct,8%,,,,,
player,201309290kan,nyg,JacoBr00,defense,0,,,,,
player,201309290kan,nyg,JacoBr00,def_pct,0%,,,,,
player,201309290kan,nyg,JacoBr00,special_teams,8,,,,,
player,201309290kan,nyg,JacoBr00,st_pct,28%,,,,,
player,201309290kan,nyg,MoslBr00,pos,G,,,,,
player,201309290kan,nyg,MoslBr00,offense,5,,,,,
player,201309290kan,nyg,MoslBr00,off_pct,8%,,,,,
player,201309290kan,nyg,MoslBr00,defense,0,,,,,
player,201309290kan,nyg,MoslBr00,def_pct,0%,,,,,
player,201309290kan,nyg,MoslBr00,special_teams,2,,,,,
player,201309290kan,nyg,MoslBr00,st_pct,7%,,,,,
player,201309290kan,nyg,JernJe00,pos,WR,,,,,
player,201309290kan,nyg,JernJe00,offense,5,,,,,
player,201309290kan,nyg,JernJe00,off_pct,8%,,,,,
player,201309290kan,nyg,JernJe00,defense,0,,,,,
player,201309290kan,nyg,JernJe00,def_pct,0%,,,,,
player,201309290kan,nyg,JernJe00,special_teams,1,,,,,
player,201309290kan,nyg,JernJe00,st_pct,3%,,,,,
player,201309290kan,nyg,MurpLo00,pos,WR,,,,,
player,201309290kan,nyg,MurpLo00,offense,3,,,,,
player,201309290kan,nyg,MurpLo00,off_pct,5%,,,,,
player,201309290kan,nyg,MurpLo00,defense,0,,,,,
player,201309290kan,nyg,MurpLo00,def_pct,0%,,,,,
player,201309290kan,nyg,MurpLo00,special_teams,9,,,,,
player,201309290kan,nyg,MurpLo00,st_pct,31%,,,,,
player,201309290kan,nyg,PaysSp00,pos,LB,,,,,
player,201309290kan,nyg,PaysSp00,offense,0,,,,,
player,201309290kan,nyg,PaysSp00,off_pct,0%,,,,,
player,201309290kan,nyg,PaysSp00,defense,75,,,,,
player,201309290kan,nyg,PaysSp00,def_pct,100%,,,,,
player,201309290kan,nyg,PaysSp00,special_teams,18,,,,,
player,201309290kan,nyg,PaysSp00,st_pct,62%,,,,,
player,201309290kan,nyg,AmukPr00,pos,CB,,,,,
player,201309290kan,nyg,AmukPr00,offense,0,,,,,
player,201309290kan,nyg,AmukPr00,off_pct,0%,,,,,
player,201309290kan,nyg,AmukPr00,defense,75,,,,,
player,201309290kan,nyg,AmukPr00,def_pct,100%,,,,,
player,201309290kan,nyg,AmukPr00,special_teams,11,,,,,
player,201309290kan,nyg,AmukPr00,st_pct,38%,,,,,
player,201309290kan,nyg,MundRy00,pos,FS,,,,,
player,201309290kan,nyg,MundRy00,offense,0,,,,,
player,201309290kan,nyg,MundRy00,off_pct,0%,,,,,
player,201309290kan,nyg,MundRy00,defense,75,,,,,
player,201309290kan,nyg,MundRy00,def_pct,100%,,,,,
player,201309290kan,nyg,MundRy00,special_teams,8,,,,,
player,201309290kan,nyg,MundRy00,st_pct,28%,,,,,
player,201309290kan,nyg,RollAn20,pos,SS,,,,,
player,201309290kan,nyg,RollAn20,offense,0,,,,,
player,201309290kan,nyg,RollAn20,off_pct,0%,,,,,
player,201309290kan,nyg,RollAn20,defense,75,,,,,
player,201309290kan,nyg,RollAn20,def_pct,100%,,,,,
player,201309290kan,nyg,RollAn20,special_teams,2,,,,,
player,201309290kan,nyg,RollAn20,st_pct,7%,,,,,
player,201309290kan,nyg,ThomTe99,pos,CB,,,,,
player,201309290kan,nyg,ThomTe99,offense,0,,,,,
player,201309290kan,nyg,ThomTe99,off_pct,0%,,,,,
player,201309290kan,nyg,ThomTe99,defense,66,,,,,
player,201309290kan,nyg,ThomTe99,def_pct,88%,,,,,
player,201309290kan,nyg,ThomTe99,special_teams,6,,,,,
player,201309290kan,nyg,ThomTe99,st_pct,21%,,,,,
player,201309290kan,nyg,HerzMa00,pos,LB,,,,,
player,201309290kan,nyg,HerzMa00,offense,0,,,,,
player,201309290kan,nyg,HerzMa00,off_pct,0%,,,,,
player,201309290kan,nyg,HerzMa00,defense,64,,,,,
player,201309290kan,nyg,HerzMa00,def_pct,85%,,,,,
player,201309290kan,nyg,HerzMa00,special_teams,18,,,,,
player,201309290kan,nyg,HerzMa00,st_pct,62%,,,,,
player,201309290kan,nyg,PierJa99,pos,DE,,,,,
player,201309290kan,nyg,PierJa99,offense,0,,,,,
player,201309290kan,nyg,PierJa99,off_pct,0%,,,,,
player,201309290kan,nyg,PierJa99,defense,61,,,,,
player,201309290kan,nyg,PierJa99,def_pct,81%,,,,,
player,201309290kan,nyg,PierJa99,special_teams,0,,,,,
player,201309290kan,nyg,PierJa99,st_pct,0%,,,,,
player,201309290kan,nyg,TuckJu20,pos,DE,,,,,
player,201309290kan,nyg,TuckJu20,offense,0,,,,,
player,201309290kan,nyg,TuckJu20,off_pct,0%,,,,,
player,201309290kan,nyg,TuckJu20,defense,54,,,,,
player,201309290kan,nyg,TuckJu20,def_pct,72%,,,,,
player,201309290kan,nyg,TuckJu20,special_teams,7,,,,,
player,201309290kan,nyg,TuckJu20,st_pct,24%,,,,,
player,201309290kan,nyg,JenkCu20,pos,DT,,,,,
player,201309290kan,nyg,JenkCu20,offense,0,,,,,
player,201309290kan,nyg,JenkCu20,off_pct,0%,,,,,
player,201309290kan,nyg,JenkCu20,defense,50,,,,,
player,201309290kan,nyg,JenkCu20,def_pct,67%,,,,,
player,201309290kan,nyg,JenkCu20,special_teams,7,,,,,
player,201309290kan,nyg,JenkCu20,st_pct,24%,,,,,
player,201309290kan,nyg,RossAa99,pos,CB,,,,,
player,201309290kan,nyg,RossAa99,offense,0,,,,,
player,201309290kan,nyg,RossAa99,off_pct,0%,,,,,
player,201309290kan,nyg,RossAa99,defense,45,,,,,
player,201309290kan,nyg,RossAa99,def_pct,60%,,,,,
player,201309290kan,nyg,RossAa99,special_teams,5,,,,,
player,201309290kan,nyg,RossAa99,st_pct,17%,,,,,
player,201309290kan,nyg,KiwaMa20,pos,DE,,,,,
player,201309290kan,nyg,KiwaMa20,offense,0,,,,,
player,201309290kan,nyg,KiwaMa20,off_pct,0%,,,,,
player,201309290kan,nyg,KiwaMa20,defense,43,,,,,
player,201309290kan,nyg,KiwaMa20,def_pct,57%,,,,,
player,201309290kan,nyg,KiwaMa20,special_teams,8,,,,,
player,201309290kan,nyg,KiwaMa20,st_pct,28%,,,,,
player,201309290kan,nyg,RogeSh99,pos,DT,,,,,
player,201309290kan,nyg,RogeSh99,offense,0,,,,,
player,201309290kan,nyg,RogeSh99,off_pct,0%,,,,,
player,201309290kan,nyg,RogeSh99,defense,36,,,,,
player,201309290kan,nyg,RogeSh99,def_pct,48%,,,,,
player,201309290kan,nyg,RogeSh99,special_teams,9,,,,,
player,201309290kan,nyg,RogeSh99,st_pct,31%,,,,,
player,201309290kan,nyg,JoseLi99,pos,DT,,,,,
player,201309290kan,nyg,JoseLi99,offense,0,,,,,
player,201309290kan,nyg,JoseLi99,off_pct,0%,,,,,
player,201309290kan,nyg,JoseLi99,defense,35,,,,,
player,201309290kan,nyg,JoseLi99,def_pct,47%,,,,,
player,201309290kan,nyg,JoseLi99,special_teams,0,,,,,
player,201309290kan,nyg,JoseLi99,st_pct,0%,,,,,
player,201309290kan,nyg,PattMi20,pos,DT,,,,,
player,201309290kan,nyg,PattMi20,offense,0,,,,,
player,201309290kan,nyg,PattMi20,off_pct,0%,,,,,
player,201309290kan,nyg,PattMi20,defense,29,,,,,
player,201309290kan,nyg,PattMi20,def_pct,39%,,,,,
player,201309290kan,nyg,PattMi20,special_teams,7,,,,,
player,201309290kan,nyg,PattMi20,st_pct,24%,,,,,
player,201309290kan,nyg,McBrTr99,pos,CB,,,,,
player,201309290kan,nyg,McBrTr99,offense,0,,,,,
player,201309290kan,nyg,McBrTr99,off_pct,0%,,,,,
player,201309290kan,nyg,McBrTr99,defense,19,,,,,
player,201309290kan,nyg,McBrTr99,def_pct,25%,,,,,
player,201309290kan,nyg,McBrTr99,special_teams,25,,,,,
player,201309290kan,nyg,McBrTr99,st_pct,86%,,,,,
player,201309290kan,nyg,WillJa02,pos,LB,,,,,
player,201309290kan,nyg,WillJa02,offense,0,,,,,
player,201309290kan,nyg,WillJa02,off_pct,0%,,,,,
player,201309290kan,nyg,WillJa02,defense,11,,,,,
player,201309290kan,nyg,WillJa02,def_pct,15%,,,,,
player,201309290kan,nyg,WillJa02,special_teams,0,,,,,
player,201309290kan,nyg,WillJa02,st_pct,0%,,,,,
player,201309290kan,nyg,RiveKe99,pos,LB,,,,,
player,201309290kan,nyg,RiveKe99,offense,0,,,,,
player,201309290kan,nyg,RiveKe99,off_pct,0%,,,,,
player,201309290kan,nyg,RiveKe99,defense,9,,,,,
player,201309290kan,nyg,RiveKe99,def_pct,12%,,,,,
player,201309290kan,nyg,RiveKe99,special_teams,21,,,,,
player,201309290kan,nyg,RiveKe99,st_pct,72%,,,,,
player,201309290kan,nyg,MoorDa01,pos,DE,,,,,
player,201309290kan,nyg,MoorDa01,offense,0,,,,,
player,201309290kan,nyg,MoorDa01,off_pct,0%,,,,,
player,201309290kan,nyg,MoorDa01,defense,3,,,,,
player,201309290kan,nyg,MoorDa01,def_pct,4%,,,,,
player,201309290kan,nyg,MoorDa01,special_teams,23,,,,,
player,201309290kan,nyg,MoorDa01,st_pct,79%,,,,,
player,201309290kan,nyg,BradAl00,pos,LB,,,,,
player,201309290kan,nyg,BradAl00,offense,0,,,,,
player,201309290kan,nyg,BradAl00,off_pct,0%,,,,,
player,201309290kan,nyg,BradAl00,defense,0,,,,,
player,201309290kan,nyg,BradAl00,def_pct,0%,,,,,
player,201309290kan,nyg,BradAl00,special_teams,20,,,,,
player,201309290kan,nyg,BradAl00,st_pct,69%,,,,,
player,201309290kan,nyg,TratJu00,pos,DE,,,,,
player,201309290kan,nyg,TratJu00,offense,0,,,,,
player,201309290kan,nyg,TratJu00,off_pct,0%,,,,,
player,201309290kan,nyg,TratJu00,defense,0,,,,,
player,201309290kan,nyg,TratJu00,def_pct,0%,,,,,
player,201309290kan,nyg,TratJu00,special_teams,15,,,,,
player,201309290kan,nyg,TratJu00,st_pct,52%,,,,,
player,201309290kan,nyg,DeOsZa99,pos,LS,,,,,
player,201309290kan,nyg,DeOsZa99,offense,0,,,,,
player,201309290kan,nyg,DeOsZa99,off_pct,0%,,,,,
player,201309290kan,nyg,DeOsZa99,defense,0,,,,,
player,201309290kan,nyg,DeOsZa99,def_pct,0%,,,,,
player,201309290kan,nyg,DeOsZa99,special_teams,10,,,,,
player,201309290kan,nyg,DeOsZa99,st_pct,34%,,,,,
player,201309290kan,nyg,WeatSt20,pos,P,,,,,
player,201309290kan,nyg,WeatSt20,offense,0,,,,,
player,201309290kan,nyg,WeatSt20,off_pct,0%,,,,,
player,201309290kan,nyg,WeatSt20,defense,0,,,,,
player,201309290kan,nyg,WeatSt20,def_pct,0%,,,,,
player,201309290kan,nyg,WeatSt20,special_teams,10,,,,,
player,201309290kan,nyg,WeatSt20,st_pct,34%,,,,,
player,201309290kan,nyg,CoxxMi00,pos,RB,,,,,
player,201309290kan,nyg,CoxxMi00,offense,0,,,,,
player,201309290kan,nyg,CoxxMi00,off_pct,0%,,,,,
player,201309290kan,nyg,CoxxMi00,defense,0,,,,,
player,201309290kan,nyg,CoxxMi00,def_pct,0%,,,,,
player,201309290kan,nyg,CoxxMi00,special_teams,8,,,,,
player,201309290kan,nyg,CoxxMi00,st_pct,28%,,,,,
player,201309290kan,nyg,ConnJo00,pos,FB,,,,,
player,201309290kan,nyg,ConnJo00,offense,0,,,,,
player,201309290kan,nyg,ConnJo00,off_pct,0%,,,,,
player,201309290kan,nyg,ConnJo00,defense,0,,,,,
player,201309290kan,nyg,ConnJo00,def_pct,0%,,,,,
player,201309290kan,nyg,ConnJo00,special_teams,6,,,,,
player,201309290kan,nyg,ConnJo00,st_pct,21%,,,,,
player,201309290kan,nyg,HoslJa00,pos,CB,,,,,
player,201309290kan,nyg,HoslJa00,offense,0,,,,,
player,201309290kan,nyg,HoslJa00,off_pct,0%,,,,,
player,201309290kan,nyg,HoslJa00,defense,0,,,,,
player,201309290kan,nyg,HoslJa00,def_pct,0%,,,,,
player,201309290kan,nyg,HoslJa00,special_teams,6,,,,,
player,201309290kan,nyg,HoslJa00,st_pct,21%,,,,,
player,201309290kan,nyg,brownjos01,pos,K,,,,,
player,201309290kan,nyg,brownjos01,offense,0,,,,,
player,201309290kan,nyg,brownjos01,off_pct,0%,,,,,
player,201309290kan,nyg,brownjos01,defense,0,,,,,
player,201309290kan,nyg,brownjos01,def_pct,0%,,,,,
player,201309290kan,nyg,brownjos01,special_teams,4,,,,,
player,201309290kan,nyg,brownjos01,st_pct,14%,,,,,
