game,2013,4,20130929,201309290htx,sea,"Seattle Seahawks",23,htx,"Houston Texans",20
player,201309290htx,htx,BramBr00,tackles_combined,1,,,,,
player,201309290htx,htx,BramBr00,tackles_solo,1,,,,,
player,201309290htx,htx,BramBr00,tackles_assists,0,,,,,
player,201309290htx,htx,BramBr00,tackles_loss,0,,,,,
player,201309290htx,htx,BramBr00,qb_hits,0,,,,,
player,201309290htx,htx,BramBr00,fumbles_rec,0,,,,,
player,201309290htx,htx,BramBr00,fumbles_rec_yds,0,,,,,
player,201309290htx,htx,BramBr00,fumbles_rec_td,0,,,,,
player,201309290htx,htx,BramBr00,fumbles_forced,0,,,,,
player,201309290htx,htx,GrifRy00,def_int,0,,,,,
player,201309290htx,htx,GrifRy00,def_int_yds,0,,,,,
player,201309290htx,htx,GrifRy00,def_int_td,0,,,,,
player,201309290htx,htx,GrifRy00,def_int_long,0,,,,,
player,201309290htx,htx,GrifRy00,pass_defended,0,,,,,
player,201309290htx,htx,GrifRy00,sacks,0.0,,,,,
player,201309290htx,htx,GrifRy00,tackles_combined,1,,,,,
player,201309290htx,htx,GrifRy00,tackles_solo,1,,,,,
player,201309290htx,htx,GrifRy00,tackles_assists,0,,,,,
player,201309290htx,htx,GrifRy00,tackles_loss,0,,,,,
player,201309290htx,htx,GrifRy00,qb_hits,0,,,,,
player,201309290htx,htx,GrifRy00,fumbles_rec,0,,,,,
player,201309290htx,htx,GrifRy00,fumbles_rec_yds,0,,,,,
player,201309290htx,htx,GrifRy00,fumbles_rec_td,0,,,,,
player,201309290htx,htx,GrifRy00,fumbles_forced,0,,,,,
player,201309290htx,htx,HarrBr00,def_int,0,,,,,
player,201309290htx,htx,HarrBr00,def_int_yds,0,,,,,
player,201309290htx,htx,HarrBr00,def_int_td,0,,,,,
player,201309290htx,htx,HarrBr00,def_int_long,0,,,,,
player,201309290htx,htx,HarrBr00,pass_defended,0,,,,,
player,201309290htx,htx,HarrBr00,sacks,0.0,,,,,
player,201309290htx,htx,HarrBr00,tackles_combined,1,,,,,
player,201309290htx,htx,HarrBr00,tackles_solo,1,,,,,
player,201309290htx,htx,HarrBr00,tackles_assists,0,,,,,
player,201309290htx,htx,HarrBr00,tackles_loss,0,,,,,
player,201309290htx,htx,HarrBr00,qb_hits,0,,,,,
player,201309290htx,htx,HarrBr00,fumbles_rec,0,,,,,
player,201309290htx,htx,HarrBr00,fumbles_rec_yds,0,,,,,
player,201309290htx,htx,HarrBr00,fumbles_rec_td,0,,,,,
player,201309290htx,htx,HarrBr00,fumbles_forced,0,,,,,
player,201309290htx,htx,JeffWi00,def_int,0,,,,,
player,201309290htx,htx,JeffWi00,def_int_yds,0,,,,,
player,201309290htx,htx,JeffWi00,def_int_td,0,,,,,
player,201309290htx,htx,JeffWi00,def_int_long,0,,,,,
player,201309290htx,htx,JeffWi00,pass_defended,0,,,,,
player,201309290htx,htx,JeffWi00,sacks,0.0,,,,,
player,201309290htx,htx,JeffWi00,tackles_combined,1,,,,,
player,201309290htx,htx,JeffWi00,tackles_solo,0,,,,,
player,201309290htx,htx,JeffWi00,tackles_assists,1,,,,,
player,201309290htx,htx,JeffWi00,tackles_loss,0,,,,,
player,201309290htx,htx,JeffWi00,qb_hits,0,,,,,
player,201309290htx,htx,JeffWi00,fumbles_rec,0,,,,,
player,201309290htx,htx,JeffWi00,fumbles_rec_yds,0,,,,,
player,201309290htx,htx,JeffWi00,fumbles_rec_td,0,,,,,
player,201309290htx,htx,JeffWi00,fumbles_forced,0,,,,,
player,201309290htx,htx,LechSh20,def_int,0,,,,,
player,201309290htx,htx,LechSh20,def_int_yds,0,,,,,
player,201309290htx,htx,LechSh20,def_int_td,0,,,,,
player,201309290htx,htx,LechSh20,def_int_long,0,,,,,
player,201309290htx,htx,LechSh20,pass_defended,0,,,,,
player,201309290htx,htx,LechSh20,sacks,0.0,,,,,
player,201309290htx,htx,LechSh20,tackles_combined,1,,,,,
player,201309290htx,htx,LechSh20,tackles_solo,1,,,,,
player,201309290htx,htx,LechSh20,tackles_assists,0,,,,,
player,201309290htx,htx,LechSh20,tackles_loss,0,,,,,
player,201309290htx,htx,LechSh20,qb_hits,0,,,,,
player,201309290htx,htx,LechSh20,fumbles_rec,0,,,,,
player,201309290htx,htx,LechSh20,fumbles_rec_yds,0,,,,,
player,201309290htx,htx,LechSh20,fumbles_rec_td,0,,,,,
player,201309290htx,htx,LechSh20,fumbles_forced,0,,,,,
player,201309290htx,htx,PleaEd00,def_int,0,,,,,
player,201309290htx,htx,PleaEd00,def_int_yds,0,,,,,
player,201309290htx,htx,PleaEd00,def_int_td,0,,,,,
player,201309290htx,htx,PleaEd00,def_int_long,0,,,,,
player,201309290htx,htx,PleaEd00,pass_defended,0,,,,,
player,201309290htx,htx,PleaEd00,sacks,0.0,,,,,
player,201309290htx,htx,PleaEd00,tackles_combined,1,,,,,
player,201309290htx,htx,PleaEd00,tackles_solo,1,,,,,
player,201309290htx,htx,PleaEd00,tackles_assists,0,,,,,
player,201309290htx,htx,PleaEd00,tackles_loss,0,,,,,
player,201309290htx,htx,PleaEd00,qb_hits,0,,,,,
player,201309290htx,htx,PleaEd00,fumbles_rec,0,,,,,
player,201309290htx,htx,PleaEd00,fumbles_rec_yds,0,,,,,
player,201309290htx,htx,PleaEd00,fumbles_rec_td,0,,,,,
player,201309290htx,htx,PleaEd00,fumbles_forced,0,,,,,
player,201309290htx,htx,SweaDJ00,def_int,0,,,,,
player,201309290htx,htx,SweaDJ00,def_int_yds,0,,,,,
player,201309290htx,htx,SweaDJ00,def_int_td,0,,,,,
player,201309290htx,htx,SweaDJ00,def_int_long,0,,,,,
player,201309290htx,htx,SweaDJ00,pass_defended,0,,,,,
player,201309290htx,htx,SweaDJ00,sacks,0.0,,,,,
player,201309290htx,htx,SweaDJ00,tackles_combined,1,,,,,
player,201309290htx,htx,SweaDJ00,tackles_solo,1,,,,,
player,201309290htx,htx,SweaDJ00,tackles_assists,0,,,,,
player,201309290htx,htx,SweaDJ00,tackles_loss,0,,,,,
player,201309290htx,htx,SweaDJ00,qb_hits,0,,,,,
player,201309290htx,htx,SweaDJ00,fumbles_rec,0,,,,,
player,201309290htx,htx,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201309290htx,htx,SweaDJ00,fumbles_rec_td,0,,,,,
player,201309290htx,htx,SweaDJ00,fumbles_forced,0,,,,,
player,201309290htx,htx,McClTe00,def_int,0,,,,,
player,201309290htx,htx,McClTe00,def_int_yds,0,,,,,
player,201309290htx,htx,McClTe00,def_int_td,0,,,,,
player,201309290htx,htx,McClTe00,def_int_long,0,,,,,
player,201309290htx,htx,McClTe00,pass_defended,0,,,,,
player,201309290htx,htx,McClTe00,sacks,0.0,,,,,
player,201309290htx,htx,McClTe00,tackles_combined,0,,,,,
player,201309290htx,htx,McClTe00,tackles_solo,0,,,,,
player,201309290htx,htx,McClTe00,tackles_assists,0,,,,,
player,201309290htx,htx,McClTe00,tackles_loss,0,,,,,
player,201309290htx,htx,McClTe00,qb_hits,0,,,,,
player,201309290htx,htx,McClTe00,fumbles_rec,1,,,,,
player,201309290htx,htx,McClTe00,fumbles_rec_yds,0,,,,,
player,201309290htx,htx,McClTe00,fumbles_rec_td,0,,,,,
player,201309290htx,htx,McClTe00,fumbles_forced,0,,,,,
player,201309290htx,sea,TateGo00,kick_ret,0,,,,,
player,201309290htx,sea,TateGo00,kick_ret_yds,0,,,,,
player,201309290htx,sea,TateGo00,kick_ret_yds_per_ret,,,,,,
player,201309290htx,sea,TateGo00,kick_ret_td,0,,,,,
player,201309290htx,sea,TateGo00,kick_ret_long,0,,,,,
player,201309290htx,sea,TateGo00,punt_ret,4,,,,,
player,201309290htx,sea,TateGo00,punt_ret_yds,60,,,,,
player,201309290htx,sea,TateGo00,punt_ret_yds_per_ret,15.0,,,,,
player,201309290htx,sea,TateGo00,punt_ret_td,0,,,,,
player,201309290htx,sea,TateGo00,punt_ret_long,32,,,,,
player,201309290htx,sea,ColeDe00,kick_ret,1,,,,,
player,201309290htx,sea,ColeDe00,kick_ret_yds,0,,,,,
player,201309290htx,sea,ColeDe00,kick_ret_yds_per_ret,0.0,,,,,
player,201309290htx,sea,ColeDe00,kick_ret_td,0,,,,,
player,201309290htx,sea,ColeDe00,kick_ret_long,0,,,,,
player,201309290htx,sea,ColeDe00,punt_ret,0,,,,,
player,201309290htx,sea,ColeDe00,punt_ret_yds,0,,,,,
player,201309290htx,sea,ColeDe00,punt_ret_yds_per_ret,,,,,,
player,201309290htx,sea,ColeDe00,punt_ret_td,0,,,,,
player,201309290htx,sea,ColeDe00,punt_ret_long,0,,,,,
player,201309290htx,sea,KearJe01,kick_ret,1,,,,,
player,201309290htx,sea,KearJe01,kick_ret_yds,30,,,,,
player,201309290htx,sea,KearJe01,kick_ret_yds_per_ret,30.0,,,,,
player,201309290htx,sea,KearJe01,kick_ret_td,0,,,,,
player,201309290htx,sea,KearJe01,kick_ret_long,30,,,,,
player,201309290htx,sea,KearJe01,punt_ret,0,,,,,
player,201309290htx,sea,KearJe01,punt_ret_yds,0,,,,,
player,201309290htx,sea,KearJe01,punt_ret_yds_per_ret,,,,,,
player,201309290htx,sea,KearJe01,punt_ret_td,0,,,,,
player,201309290htx,sea,KearJe01,punt_ret_long,0,,,,,
player,201309290htx,sea,LaneJe00,kick_ret,1,,,,,
player,201309290htx,sea,LaneJe00,kick_ret_yds,25,,,,,
player,201309290htx,sea,LaneJe00,kick_ret_yds_per_ret,25.0,,,,,
player,201309290htx,sea,LaneJe00,kick_ret_td,0,,,,,
player,201309290htx,sea,LaneJe00,kick_ret_long,25,,,,,
player,201309290htx,sea,LaneJe00,punt_ret,0,,,,,
player,201309290htx,sea,LaneJe00,punt_ret_yds,0,,,,,
player,201309290htx,sea,LaneJe00,punt_ret_yds_per_ret,,,,,,
player,201309290htx,sea,LaneJe00,punt_ret_td,0,,,,,
player,201309290htx,sea,LaneJe00,punt_ret_long,0,,,,,
player,201309290htx,htx,MartKe01,kick_ret,2,,,,,
player,201309290htx,htx,MartKe01,kick_ret_yds,52,,,,,
player,201309290htx,htx,MartKe01,kick_ret_yds_per_ret,26.0,,,,,
player,201309290htx,htx,MartKe01,kick_ret_td,0,,,,,
player,201309290htx,htx,MartKe01,kick_ret_long,28,,,,,
player,201309290htx,htx,MartKe01,punt_ret,1,,,,,
player,201309290htx,htx,MartKe01,punt_ret_yds,1,,,,,
player,201309290htx,htx,MartKe01,punt_ret_yds_per_ret,1.0,,,,,
player,201309290htx,htx,MartKe01,punt_ret_td,0,,,,,
player,201309290htx,htx,MartKe01,punt_ret_long,1,,,,,
player,201309290htx,sea,HausSt00,xpm,2,,,,,
player,201309290htx,sea,HausSt00,xpa,2,,,,,
player,201309290htx,sea,HausSt00,fgm,3,,,,,
player,201309290htx,sea,HausSt00,fga,3,,,,,
player,201309290htx,sea,HausSt00,punt,0,,,,,
player,201309290htx,sea,HausSt00,punt_yds,0,,,,,
player,201309290htx,sea,HausSt00,punt_yds_per_punt,,,,,,
player,201309290htx,sea,HausSt00,punt_long,0,,,,,
player,201309290htx,sea,RyanJo21,xpm,,,,,,
player,201309290htx,sea,RyanJo21,xpa,,,,,,
player,201309290htx,sea,RyanJo21,fgm,,,,,,
player,201309290htx,sea,RyanJo21,fga,,,,,,
player,201309290htx,sea,RyanJo21,punt,6,,,,,
player,201309290htx,sea,RyanJo21,punt_yds,278,,,,,
player,201309290htx,sea,RyanJo21,punt_yds_per_punt,46.3,,,,,
player,201309290htx,sea,RyanJo21,punt_long,60,,,,,
player,201309290htx,htx,BullRa00,xpm,2,,,,,
player,201309290htx,htx,BullRa00,xpa,2,,,,,
player,201309290htx,htx,BullRa00,fgm,2,,,,,
player,201309290htx,htx,BullRa00,fga,2,,,,,
player,201309290htx,htx,BullRa00,punt,0,,,,,
player,201309290htx,htx,BullRa00,punt_yds,0,,,,,
player,201309290htx,htx,BullRa00,punt_yds_per_punt,,,,,,
player,201309290htx,htx,BullRa00,punt_long,0,,,,,
player,201309290htx,htx,LechSh20,xpm,,,,,,
player,201309290htx,htx,LechSh20,xpa,,,,,,
player,201309290htx,htx,LechSh20,fgm,,,,,,
player,201309290htx,htx,LechSh20,fga,,,,,,
player,201309290htx,htx,LechSh20,punt,7,,,,,
player,201309290htx,htx,LechSh20,punt_yds,317,,,,,
player,201309290htx,htx,LechSh20,punt_yds_per_punt,45.3,,,,,
player,201309290htx,htx,LechSh20,punt_long,61,,,,,
player,201309290htx,htx,HarrRy20,pos,T,,,,,
player,201309290htx,htx,HarrRy20,offense,91,,,,,
player,201309290htx,htx,HarrRy20,off_pct,100%,,,,,
player,201309290htx,htx,HarrRy20,defense,0,,,,,
player,201309290htx,htx,HarrRy20,def_pct,0%,,,,,
player,201309290htx,htx,HarrRy20,special_teams,4,,,,,
player,201309290htx,htx,HarrRy20,st_pct,12%,,,,,
player,201309290htx,htx,BrooBr00,pos,G,,,,,
player,201309290htx,htx,BrooBr00,offense,91,,,,,
player,201309290htx,htx,BrooBr00,off_pct,100%,,,,,
player,201309290htx,htx,BrooBr00,defense,0,,,,,
player,201309290htx,htx,BrooBr00,def_pct,0%,,,,,
player,201309290htx,htx,BrooBr00,special_teams,4,,,,,
player,201309290htx,htx,BrooBr00,st_pct,12%,,,,,
player,201309290htx,htx,NewtDe00,pos,T,,,,,
player,201309290htx,htx,NewtDe00,offense,91,,,,,
player,201309290htx,htx,NewtDe00,off_pct,100%,,,,,
player,201309290htx,htx,NewtDe00,defense,0,,,,,
player,201309290htx,htx,NewtDe00,def_pct,0%,,,,,
player,201309290htx,htx,NewtDe00,special_teams,4,,,,,
player,201309290htx,htx,NewtDe00,st_pct,12%,,,,,
player,201309290htx,htx,MyerCh20,pos,C,,,,,
player,201309290htx,htx,MyerCh20,offense,91,,,,,
player,201309290htx,htx,MyerCh20,off_pct,100%,,,,,
player,201309290htx,htx,MyerCh20,defense,0,,,,,
player,201309290htx,htx,MyerCh20,def_pct,0%,,,,,
player,201309290htx,htx,MyerCh20,special_teams,0,,,,,
player,201309290htx,htx,MyerCh20,st_pct,0%,,,,,
player,201309290htx,htx,SchaMa00,pos,QB,,,,,
player,201309290htx,htx,SchaMa00,offense,91,,,,,
player,201309290htx,htx,SchaMa00,off_pct,100%,,,,,
player,201309290htx,htx,SchaMa00,defense,0,,,,,
player,201309290htx,htx,SchaMa00,def_pct,0%,,,,,
player,201309290htx,htx,SchaMa00,special_teams,0,,,,,
player,201309290htx,htx,SchaMa00,st_pct,0%,,,,,
player,201309290htx,htx,DaniOw00,pos,TE,,,,,
player,201309290htx,htx,DaniOw00,offense,85,,,,,
player,201309290htx,htx,DaniOw00,off_pct,93%,,,,,
player,201309290htx,htx,DaniOw00,defense,0,,,,,
player,201309290htx,htx,DaniOw00,def_pct,0%,,,,,
player,201309290htx,htx,DaniOw00,special_teams,4,,,,,
player,201309290htx,htx,DaniOw00,st_pct,12%,,,,,
player,201309290htx,htx,JohnAn02,pos,WR,,,,,
player,201309290htx,htx,JohnAn02,offense,83,,,,,
player,201309290htx,htx,JohnAn02,off_pct,91%,,,,,
player,201309290htx,htx,JohnAn02,defense,0,,,,,
player,201309290htx,htx,JohnAn02,def_pct,0%,,,,,
player,201309290htx,htx,JohnAn02,special_teams,0,,,,,
player,201309290htx,htx,JohnAn02,st_pct,0%,,,,,
player,201309290htx,htx,SmitWa21,pos,G,,,,,
player,201309290htx,htx,SmitWa21,offense,81,,,,,
player,201309290htx,htx,SmitWa21,off_pct,89%,,,,,
player,201309290htx,htx,SmitWa21,defense,0,,,,,
player,201309290htx,htx,SmitWa21,def_pct,0%,,,,,
player,201309290htx,htx,SmitWa21,special_teams,4,,,,,
player,201309290htx,htx,SmitWa21,st_pct,12%,,,,,
player,201309290htx,htx,HopkDe00,pos,WR,,,,,
player,201309290htx,htx,HopkDe00,offense,81,,,,,
player,201309290htx,htx,HopkDe00,off_pct,89%,,,,,
player,201309290htx,htx,HopkDe00,defense,0,,,,,
player,201309290htx,htx,HopkDe00,def_pct,0%,,,,,
player,201309290htx,htx,HopkDe00,special_teams,0,,,,,
player,201309290htx,htx,HopkDe00,st_pct,0%,,,,,
player,201309290htx,htx,FostAr00,pos,RB,,,,,
player,201309290htx,htx,FostAr00,offense,65,,,,,
player,201309290htx,htx,FostAr00,off_pct,71%,,,,,
player,201309290htx,htx,FostAr00,defense,0,,,,,
player,201309290htx,htx,FostAr00,def_pct,0%,,,,,
player,201309290htx,htx,FostAr00,special_teams,0,,,,,
player,201309290htx,htx,FostAr00,st_pct,0%,,,,,
player,201309290htx,htx,GrahGa00,pos,TE,,,,,
player,201309290htx,htx,GrahGa00,offense,59,,,,,
player,201309290htx,htx,GrahGa00,off_pct,65%,,,,,
player,201309290htx,htx,GrahGa00,defense,0,,,,,
player,201309290htx,htx,GrahGa00,def_pct,0%,,,,,
player,201309290htx,htx,GrahGa00,special_teams,10,,,,,
player,201309290htx,htx,GrahGa00,st_pct,29%,,,,,
player,201309290htx,htx,MartKe01,pos,WR,,,,,
player,201309290htx,htx,MartKe01,offense,36,,,,,
player,201309290htx,htx,MartKe01,off_pct,40%,,,,,
player,201309290htx,htx,MartKe01,defense,0,,,,,
player,201309290htx,htx,MartKe01,def_pct,0%,,,,,
player,201309290htx,htx,MartKe01,special_teams,12,,,,,
player,201309290htx,htx,MartKe01,st_pct,35%,,,,,
player,201309290htx,htx,JoneGr01,pos,FB,,,,,
player,201309290htx,htx,JoneGr01,offense,30,,,,,
player,201309290htx,htx,JoneGr01,off_pct,33%,,,,,
player,201309290htx,htx,JoneGr01,defense,0,,,,,
player,201309290htx,htx,JoneGr01,def_pct,0%,,,,,
player,201309290htx,htx,JoneGr01,special_teams,14,,,,,
player,201309290htx,htx,JoneGr01,st_pct,41%,,,,,
player,201309290htx,htx,TateBe00,pos,RB,,,,,
player,201309290htx,htx,TateBe00,offense,11,,,,,
player,201309290htx,htx,TateBe00,off_pct,12%,,,,,
player,201309290htx,htx,TateBe00,defense,0,,,,,
player,201309290htx,htx,TateBe00,def_pct,0%,,,,,
player,201309290htx,htx,TateBe00,special_teams,0,,,,,
player,201309290htx,htx,TateBe00,st_pct,0%,,,,,
player,201309290htx,htx,JoneBe01,pos,C,,,,,
player,201309290htx,htx,JoneBe01,offense,10,,,,,
player,201309290htx,htx,JoneBe01,off_pct,11%,,,,,
player,201309290htx,htx,JoneBe01,defense,0,,,,,
player,201309290htx,htx,JoneBe01,def_pct,0%,,,,,
player,201309290htx,htx,JoneBe01,special_teams,10,,,,,
player,201309290htx,htx,JoneBe01,st_pct,29%,,,,,
player,201309290htx,htx,GrifRy00,pos,TE,,,,,
player,201309290htx,htx,GrifRy00,offense,4,,,,,
player,201309290htx,htx,GrifRy00,off_pct,4%,,,,,
player,201309290htx,htx,GrifRy00,defense,0,,,,,
player,201309290htx,htx,GrifRy00,def_pct,0%,,,,,
player,201309290htx,htx,GrifRy00,special_teams,24,,,,,
player,201309290htx,htx,GrifRy00,st_pct,71%,,,,,
player,201309290htx,htx,PoseDe00,pos,WR,,,,,
player,201309290htx,htx,PoseDe00,offense,1,,,,,
player,201309290htx,htx,PoseDe00,off_pct,1%,,,,,
player,201309290htx,htx,PoseDe00,defense,0,,,,,
player,201309290htx,htx,PoseDe00,def_pct,0%,,,,,
player,201309290htx,htx,PoseDe00,special_teams,0,,,,,
player,201309290htx,htx,PoseDe00,st_pct,0%,,,,,
player,201309290htx,htx,MannDa21,pos,SS,,,,,
player,201309290htx,htx,MannDa21,offense,0,,,,,
player,201309290htx,htx,MannDa21,off_pct,0%,,,,,
player,201309290htx,htx,MannDa21,defense,61,,,,,
player,201309290htx,htx,MannDa21,def_pct,100%,,,,,
player,201309290htx,htx,MannDa21,special_teams,11,,,,,
player,201309290htx,htx,MannDa21,st_pct,32%,,,,,
player,201309290htx,htx,WattJ.00,pos,DE,,,,,
player,201309290htx,htx,WattJ.00,offense,0,,,,,
player,201309290htx,htx,WattJ.00,off_pct,0%,,,,,
player,201309290htx,htx,WattJ.00,defense,61,,,,,
player,201309290htx,htx,WattJ.00,def_pct,100%,,,,,
player,201309290htx,htx,WattJ.00,special_teams,5,,,,,
player,201309290htx,htx,WattJ.00,st_pct,15%,,,,,
player,201309290htx,htx,ReedBr00,pos,LB,,,,,
player,201309290htx,htx,ReedBr00,offense,0,,,,,
player,201309290htx,htx,ReedBr00,off_pct,0%,,,,,
player,201309290htx,htx,ReedBr00,defense,59,,,,,
player,201309290htx,htx,ReedBr00,def_pct,97%,,,,,
player,201309290htx,htx,ReedBr00,special_teams,5,,,,,
player,201309290htx,htx,ReedBr00,st_pct,15%,,,,,
player,201309290htx,htx,ReedEd00,pos,FS,,,,,
player,201309290htx,htx,ReedEd00,offense,0,,,,,
player,201309290htx,htx,ReedEd00,off_pct,0%,,,,,
player,201309290htx,htx,ReedEd00,defense,59,,,,,
player,201309290htx,htx,ReedEd00,def_pct,97%,,,,,
player,201309290htx,htx,ReedEd00,special_teams,0,,,,,
player,201309290htx,htx,ReedEd00,st_pct,0%,,,,,
player,201309290htx,htx,MercWh00,pos,LB,,,,,
player,201309290htx,htx,MercWh00,offense,0,,,,,
player,201309290htx,htx,MercWh00,off_pct,0%,,,,,
player,201309290htx,htx,MercWh00,defense,58,,,,,
player,201309290htx,htx,MercWh00,def_pct,95%,,,,,
player,201309290htx,htx,MercWh00,special_teams,5,,,,,
player,201309290htx,htx,MercWh00,st_pct,15%,,,,,
player,201309290htx,htx,JackKa99,pos,CB,,,,,
player,201309290htx,htx,JackKa99,offense,0,,,,,
player,201309290htx,htx,JackKa99,off_pct,0%,,,,,
player,201309290htx,htx,JackKa99,defense,57,,,,,
player,201309290htx,htx,JackKa99,def_pct,93%,,,,,
player,201309290htx,htx,JackKa99,special_teams,4,,,,,
player,201309290htx,htx,JackKa99,st_pct,12%,,,,,
player,201309290htx,htx,SmitAn22,pos,DE,,,,,
player,201309290htx,htx,SmitAn22,offense,0,,,,,
player,201309290htx,htx,SmitAn22,off_pct,0%,,,,,
player,201309290htx,htx,SmitAn22,defense,54,,,,,
player,201309290htx,htx,SmitAn22,def_pct,89%,,,,,
player,201309290htx,htx,SmitAn22,special_teams,5,,,,,
player,201309290htx,htx,SmitAn22,st_pct,15%,,,,,
player,201309290htx,htx,JoseJo20,pos,CB,,,,,
player,201309290htx,htx,JoseJo20,offense,0,,,,,
player,201309290htx,htx,JoseJo20,off_pct,0%,,,,,
player,201309290htx,htx,JoseJo20,defense,51,,,,,
player,201309290htx,htx,JoseJo20,def_pct,84%,,,,,
player,201309290htx,htx,JoseJo20,special_teams,3,,,,,
player,201309290htx,htx,JoseJo20,st_pct,9%,,,,,
player,201309290htx,htx,SharDa01,pos,LB,,,,,
player,201309290htx,htx,SharDa01,offense,0,,,,,
player,201309290htx,htx,SharDa01,off_pct,0%,,,,,
player,201309290htx,htx,SharDa01,defense,43,,,,,
player,201309290htx,htx,SharDa01,def_pct,70%,,,,,
player,201309290htx,htx,SharDa01,special_teams,7,,,,,
player,201309290htx,htx,SharDa01,st_pct,21%,,,,,
player,201309290htx,htx,MitcEa99,pos,NT,,,,,
player,201309290htx,htx,MitcEa99,offense,0,,,,,
player,201309290htx,htx,MitcEa99,off_pct,0%,,,,,
player,201309290htx,htx,MitcEa99,defense,38,,,,,
player,201309290htx,htx,MitcEa99,def_pct,62%,,,,,
player,201309290htx,htx,MitcEa99,special_teams,3,,,,,
player,201309290htx,htx,MitcEa99,st_pct,9%,,,,,
player,201309290htx,htx,MaysJo99,pos,LB,,,,,
player,201309290htx,htx,MaysJo99,offense,0,,,,,
player,201309290htx,htx,MaysJo99,off_pct,0%,,,,,
player,201309290htx,htx,MaysJo99,defense,36,,,,,
player,201309290htx,htx,MaysJo99,def_pct,59%,,,,,
player,201309290htx,htx,MaysJo99,special_teams,9,,,,,
player,201309290htx,htx,MaysJo99,st_pct,26%,,,,,
player,201309290htx,htx,CushBr99,pos,LB,,,,,
player,201309290htx,htx,CushBr99,offense,0,,,,,
player,201309290htx,htx,CushBr99,off_pct,0%,,,,,
player,201309290htx,htx,CushBr99,defense,25,,,,,
player,201309290htx,htx,CushBr99,def_pct,41%,,,,,
player,201309290htx,htx,CushBr99,special_teams,2,,,,,
player,201309290htx,htx,CushBr99,st_pct,6%,,,,,
player,201309290htx,htx,McCaBr99,pos,CB,,,,,
player,201309290htx,htx,McCaBr99,offense,0,,,,,
player,201309290htx,htx,McCaBr99,off_pct,0%,,,,,
player,201309290htx,htx,McCaBr99,defense,22,,,,,
player,201309290htx,htx,McCaBr99,def_pct,36%,,,,,
player,201309290htx,htx,McCaBr99,special_teams,13,,,,,
player,201309290htx,htx,McCaBr99,st_pct,38%,,,,,
player,201309290htx,htx,SweaDJ00,pos,FS,,,,,
player,201309290htx,htx,SweaDJ00,offense,0,,,,,
player,201309290htx,htx,SweaDJ00,off_pct,0%,,,,,
player,201309290htx,htx,SweaDJ00,defense,19,,,,,
player,201309290htx,htx,SweaDJ00,def_pct,31%,,,,,
player,201309290htx,htx,SweaDJ00,special_teams,24,,,,,
player,201309290htx,htx,SweaDJ00,st_pct,71%,,,,,
player,201309290htx,htx,CricJa00,pos,DE,,,,,
player,201309290htx,htx,CricJa00,offense,0,,,,,
player,201309290htx,htx,CricJa00,off_pct,0%,,,,,
player,201309290htx,htx,CricJa00,defense,7,,,,,
player,201309290htx,htx,CricJa00,def_pct,11%,,,,,
player,201309290htx,htx,CricJa00,special_teams,10,,,,,
player,201309290htx,htx,CricJa00,st_pct,29%,,,,,
player,201309290htx,htx,TuggJu00,pos,LB,,,,,
player,201309290htx,htx,TuggJu00,offense,0,,,,,
player,201309290htx,htx,TuggJu00,off_pct,0%,,,,,
player,201309290htx,htx,TuggJu00,defense,6,,,,,
player,201309290htx,htx,TuggJu00,def_pct,10%,,,,,
player,201309290htx,htx,TuggJu00,special_teams,24,,,,,
player,201309290htx,htx,TuggJu00,st_pct,71%,,,,,
player,201309290htx,htx,HarrBr00,pos,CB,,,,,
player,201309290htx,htx,HarrBr00,offense,0,,,,,
player,201309290htx,htx,HarrBr00,off_pct,0%,,,,,
player,201309290htx,htx,HarrBr00,defense,4,,,,,
player,201309290htx,htx,HarrBr00,def_pct,7%,,,,,
player,201309290htx,htx,HarrBr00,special_teams,13,,,,,
player,201309290htx,htx,HarrBr00,st_pct,38%,,,,,
player,201309290htx,htx,JeffWi00,pos,LB,,,,,
player,201309290htx,htx,JeffWi00,offense,0,,,,,
player,201309290htx,htx,JeffWi00,off_pct,0%,,,,,
player,201309290htx,htx,JeffWi00,defense,3,,,,,
player,201309290htx,htx,JeffWi00,def_pct,5%,,,,,
player,201309290htx,htx,JeffWi00,special_teams,9,,,,,
player,201309290htx,htx,JeffWi00,st_pct,26%,,,,,
player,201309290htx,htx,McClTe00,pos,DT,,,,,
player,201309290htx,htx,McClTe00,offense,0,,,,,
player,201309290htx,htx,McClTe00,off_pct,0%,,,,,
player,201309290htx,htx,McClTe00,defense,3,,,,,
player,201309290htx,htx,McClTe00,def_pct,5%,,,,,
player,201309290htx,htx,McClTe00,special_teams,1,,,,,
player,201309290htx,htx,McClTe00,st_pct,3%,,,,,
player,201309290htx,htx,KeoxSh00,pos,FS,,,,,
player,201309290htx,htx,KeoxSh00,offense,0,,,,,
player,201309290htx,htx,KeoxSh00,off_pct,0%,,,,,
player,201309290htx,htx,KeoxSh00,defense,2,,,,,
player,201309290htx,htx,KeoxSh00,def_pct,3%,,,,,
player,201309290htx,htx,KeoxSh00,special_teams,29,,,,,
player,201309290htx,htx,KeoxSh00,st_pct,85%,,,,,
player,201309290htx,htx,BramBr00,pos,LB,,,,,
player,201309290htx,htx,BramBr00,offense,0,,,,,
