game,2013,6,20131014,201310140sdg,clt,"Indianapolis Colts",9,sdg,"San Diego Chargers",19
player,201310140sdg,sdg,EnglLa99,pass_defended,0,,,,,
player,201310140sdg,sdg,EnglLa99,sacks,0.0,,,,,
player,201310140sdg,sdg,EnglLa99,tackles_combined,2,,,,,
player,201310140sdg,sdg,EnglLa99,tackles_solo,1,,,,,
player,201310140sdg,sdg,EnglLa99,tackles_assists,1,,,,,
player,201310140sdg,sdg,EnglLa99,tackles_loss,0,,,,,
player,201310140sdg,sdg,EnglLa99,qb_hits,0,,,,,
player,201310140sdg,sdg,EnglLa99,fumbles_rec,0,,,,,
player,201310140sdg,sdg,EnglLa99,fumbles_rec_yds,0,,,,,
player,201310140sdg,sdg,EnglLa99,fumbles_rec_td,0,,,,,
player,201310140sdg,sdg,EnglLa99,fumbles_forced,0,,,,,
player,201310140sdg,sdg,LiugCo00,def_int,0,,,,,
player,201310140sdg,sdg,LiugCo00,def_int_yds,0,,,,,
player,201310140sdg,sdg,LiugCo00,def_int_td,0,,,,,
player,201310140sdg,sdg,LiugCo00,def_int_long,0,,,,,
player,201310140sdg,sdg,LiugCo00,pass_defended,0,,,,,
player,201310140sdg,sdg,LiugCo00,sacks,0.0,,,,,
player,201310140sdg,sdg,LiugCo00,tackles_combined,2,,,,,
player,201310140sdg,sdg,LiugCo00,tackles_solo,2,,,,,
player,201310140sdg,sdg,LiugCo00,tackles_assists,0,,,,,
player,201310140sdg,sdg,LiugCo00,tackles_loss,0,,,,,
player,201310140sdg,sdg,LiugCo00,qb_hits,1,,,,,
player,201310140sdg,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201310140sdg,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201310140sdg,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201310140sdg,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201310140sdg,sdg,WalkRe00,def_int,0,,,,,
player,201310140sdg,sdg,WalkRe00,def_int_yds,0,,,,,
player,201310140sdg,sdg,WalkRe00,def_int_td,0,,,,,
player,201310140sdg,sdg,WalkRe00,def_int_long,0,,,,,
player,201310140sdg,sdg,WalkRe00,pass_defended,0,,,,,
player,201310140sdg,sdg,WalkRe00,sacks,0.0,,,,,
player,201310140sdg,sdg,WalkRe00,tackles_combined,2,,,,,
player,201310140sdg,sdg,WalkRe00,tackles_solo,2,,,,,
player,201310140sdg,sdg,WalkRe00,tackles_assists,0,,,,,
player,201310140sdg,sdg,WalkRe00,tackles_loss,0,,,,,
player,201310140sdg,sdg,WalkRe00,qb_hits,0,,,,,
player,201310140sdg,sdg,WalkRe00,fumbles_rec,0,,,,,
player,201310140sdg,sdg,WalkRe00,fumbles_rec_yds,0,,,,,
player,201310140sdg,sdg,WalkRe00,fumbles_rec_td,0,,,,,
player,201310140sdg,sdg,WalkRe00,fumbles_forced,0,,,,,
player,201310140sdg,sdg,WillTo00,def_int,0,,,,,
player,201310140sdg,sdg,WillTo00,def_int_yds,0,,,,,
player,201310140sdg,sdg,WillTo00,def_int_td,0,,,,,
player,201310140sdg,sdg,WillTo00,def_int_long,0,,,,,
player,201310140sdg,sdg,WillTo00,pass_defended,0,,,,,
player,201310140sdg,sdg,WillTo00,sacks,0.0,,,,,
player,201310140sdg,sdg,WillTo00,tackles_combined,2,,,,,
player,201310140sdg,sdg,WillTo00,tackles_solo,2,,,,,
player,201310140sdg,sdg,WillTo00,tackles_assists,0,,,,,
player,201310140sdg,sdg,WillTo00,tackles_loss,0,,,,,
player,201310140sdg,sdg,WillTo00,qb_hits,0,,,,,
player,201310140sdg,sdg,WillTo00,fumbles_rec,0,,,,,
player,201310140sdg,sdg,WillTo00,fumbles_rec_yds,0,,,,,
player,201310140sdg,sdg,WillTo00,fumbles_rec_td,0,,,,,
player,201310140sdg,sdg,WillTo00,fumbles_forced,0,,,,,
player,201310140sdg,sdg,AjirSe00,def_int,0,,,,,
player,201310140sdg,sdg,AjirSe00,def_int_yds,0,,,,,
player,201310140sdg,sdg,AjirSe00,def_int_td,0,,,,,
player,201310140sdg,sdg,AjirSe00,def_int_long,0,,,,,
player,201310140sdg,sdg,AjirSe00,pass_defended,0,,,,,
player,201310140sdg,sdg,AjirSe00,sacks,0.0,,,,,
player,201310140sdg,sdg,AjirSe00,tackles_combined,1,,,,,
player,201310140sdg,sdg,AjirSe00,tackles_solo,1,,,,,
player,201310140sdg,sdg,AjirSe00,tackles_assists,0,,,,,
player,201310140sdg,sdg,AjirSe00,tackles_loss,0,,,,,
player,201310140sdg,sdg,AjirSe00,qb_hits,0,,,,,
player,201310140sdg,sdg,AjirSe00,fumbles_rec,0,,,,,
player,201310140sdg,sdg,AjirSe00,fumbles_rec_yds,0,,,,,
player,201310140sdg,sdg,AjirSe00,fumbles_rec_td,0,,,,,
player,201310140sdg,sdg,AjirSe00,fumbles_forced,0,,,,,
player,201310140sdg,sdg,GeatKw00,def_int,0,,,,,
player,201310140sdg,sdg,GeatKw00,def_int_yds,0,,,,,
player,201310140sdg,sdg,GeatKw00,def_int_td,0,,,,,
player,201310140sdg,sdg,GeatKw00,def_int_long,0,,,,,
player,201310140sdg,sdg,GeatKw00,pass_defended,0,,,,,
player,201310140sdg,sdg,GeatKw00,sacks,0.0,,,,,
player,201310140sdg,sdg,GeatKw00,tackles_combined,1,,,,,
player,201310140sdg,sdg,GeatKw00,tackles_solo,1,,,,,
player,201310140sdg,sdg,GeatKw00,tackles_assists,0,,,,,
player,201310140sdg,sdg,GeatKw00,tackles_loss,0,,,,,
player,201310140sdg,sdg,GeatKw00,qb_hits,0,,,,,
player,201310140sdg,sdg,GeatKw00,fumbles_rec,0,,,,,
player,201310140sdg,sdg,GeatKw00,fumbles_rec_yds,0,,,,,
player,201310140sdg,sdg,GeatKw00,fumbles_rec_td,0,,,,,
player,201310140sdg,sdg,GeatKw00,fumbles_forced,0,,,,,
player,201310140sdg,sdg,MarsRi20,def_int,0,,,,,
player,201310140sdg,sdg,MarsRi20,def_int_yds,0,,,,,
player,201310140sdg,sdg,MarsRi20,def_int_td,0,,,,,
player,201310140sdg,sdg,MarsRi20,def_int_long,0,,,,,
player,201310140sdg,sdg,MarsRi20,pass_defended,0,,,,,
player,201310140sdg,sdg,MarsRi20,sacks,0.0,,,,,
player,201310140sdg,sdg,MarsRi20,tackles_combined,1,,,,,
player,201310140sdg,sdg,MarsRi20,tackles_solo,1,,,,,
player,201310140sdg,sdg,MarsRi20,tackles_assists,0,,,,,
player,201310140sdg,sdg,MarsRi20,tackles_loss,0,,,,,
player,201310140sdg,sdg,MarsRi20,qb_hits,0,,,,,
player,201310140sdg,sdg,MarsRi20,fumbles_rec,0,,,,,
player,201310140sdg,sdg,MarsRi20,fumbles_rec_yds,0,,,,,
player,201310140sdg,sdg,MarsRi20,fumbles_rec_td,0,,,,,
player,201310140sdg,sdg,MarsRi20,fumbles_forced,0,,,,,
player,201310140sdg,sdg,StucDa20,def_int,0,,,,,
player,201310140sdg,sdg,StucDa20,def_int_yds,0,,,,,
player,201310140sdg,sdg,StucDa20,def_int_td,0,,,,,
player,201310140sdg,sdg,StucDa20,def_int_long,0,,,,,
player,201310140sdg,sdg,StucDa20,pass_defended,0,,,,,
player,201310140sdg,sdg,StucDa20,sacks,0.0,,,,,
player,201310140sdg,sdg,StucDa20,tackles_combined,1,,,,,
player,201310140sdg,sdg,StucDa20,tackles_solo,1,,,,,
player,201310140sdg,sdg,StucDa20,tackles_assists,0,,,,,
player,201310140sdg,sdg,StucDa20,tackles_loss,0,,,,,
player,201310140sdg,sdg,StucDa20,qb_hits,0,,,,,
player,201310140sdg,sdg,StucDa20,fumbles_rec,0,,,,,
player,201310140sdg,sdg,StucDa20,fumbles_rec_yds,0,,,,,
player,201310140sdg,sdg,StucDa20,fumbles_rec_td,0,,,,,
player,201310140sdg,sdg,StucDa20,fumbles_forced,0,,,,,
player,201310140sdg,sdg,WrigSh00,def_int,0,,,,,
player,201310140sdg,sdg,WrigSh00,def_int_yds,0,,,,,
player,201310140sdg,sdg,WrigSh00,def_int_td,0,,,,,
player,201310140sdg,sdg,WrigSh00,def_int_long,0,,,,,
player,201310140sdg,sdg,WrigSh00,pass_defended,0,,,,,
player,201310140sdg,sdg,WrigSh00,sacks,0.0,,,,,
player,201310140sdg,sdg,WrigSh00,tackles_combined,1,,,,,
player,201310140sdg,sdg,WrigSh00,tackles_solo,1,,,,,
player,201310140sdg,sdg,WrigSh00,tackles_assists,0,,,,,
player,201310140sdg,sdg,WrigSh00,tackles_loss,0,,,,,
player,201310140sdg,sdg,WrigSh00,qb_hits,0,,,,,
player,201310140sdg,sdg,WrigSh00,fumbles_rec,0,,,,,
player,201310140sdg,sdg,WrigSh00,fumbles_rec_yds,0,,,,,
player,201310140sdg,sdg,WrigSh00,fumbles_rec_td,0,,,,,
player,201310140sdg,sdg,WrigSh00,fumbles_forced,0,,,,,
player,201310140sdg,clt,HiltT.00,kick_ret,0,,,,,
player,201310140sdg,clt,HiltT.00,kick_ret_yds,0,,,,,
player,201310140sdg,clt,HiltT.00,kick_ret_yds_per_ret,,,,,,
player,201310140sdg,clt,HiltT.00,kick_ret_td,0,,,,,
player,201310140sdg,clt,HiltT.00,kick_ret_long,0,,,,,
player,201310140sdg,clt,HiltT.00,punt_ret,2,,,,,
player,201310140sdg,clt,HiltT.00,punt_ret_yds,10,,,,,
player,201310140sdg,clt,HiltT.00,punt_ret_yds_per_ret,5.0,,,,,
player,201310140sdg,clt,HiltT.00,punt_ret_td,0,,,,,
player,201310140sdg,clt,HiltT.00,punt_ret_long,5,,,,,
player,201310140sdg,clt,ReedDa00,kick_ret,5,,,,,
player,201310140sdg,clt,ReedDa00,kick_ret_yds,124,,,,,
player,201310140sdg,clt,ReedDa00,kick_ret_yds_per_ret,24.8,,,,,
player,201310140sdg,clt,ReedDa00,kick_ret_td,0,,,,,
player,201310140sdg,clt,ReedDa00,kick_ret_long,31,,,,,
player,201310140sdg,clt,ReedDa00,punt_ret,0,,,,,
player,201310140sdg,clt,ReedDa00,punt_ret_yds,0,,,,,
player,201310140sdg,clt,ReedDa00,punt_ret_yds_per_ret,,,,,,
player,201310140sdg,clt,ReedDa00,punt_ret_td,0,,,,,
player,201310140sdg,clt,ReedDa00,punt_ret_long,0,,,,,
player,201310140sdg,sdg,HawkLa00,kick_ret,1,,,,,
player,201310140sdg,sdg,HawkLa00,kick_ret_yds,24,,,,,
player,201310140sdg,sdg,HawkLa00,kick_ret_yds_per_ret,24.0,,,,,
player,201310140sdg,sdg,HawkLa00,kick_ret_td,0,,,,,
player,201310140sdg,sdg,HawkLa00,kick_ret_long,24,,,,,
player,201310140sdg,sdg,HawkLa00,punt_ret,0,,,,,
player,201310140sdg,sdg,HawkLa00,punt_ret_yds,0,,,,,
player,201310140sdg,sdg,HawkLa00,punt_ret_yds_per_ret,,,,,,
player,201310140sdg,sdg,HawkLa00,punt_ret_td,0,,,,,
player,201310140sdg,sdg,HawkLa00,punt_ret_long,0,,,,,
player,201310140sdg,clt,McAfPa44,xpm,,,,,,
player,201310140sdg,clt,McAfPa44,xpa,,,,,,
player,201310140sdg,clt,McAfPa44,fgm,,,,,,
player,201310140sdg,clt,McAfPa44,fga,,,,,,
player,201310140sdg,clt,McAfPa44,punt,5,,,,,
player,201310140sdg,clt,McAfPa44,punt_yds,203,,,,,
player,201310140sdg,clt,McAfPa44,punt_yds_per_punt,40.6,,,,,
player,201310140sdg,clt,McAfPa44,punt_long,52,,,,,
player,201310140sdg,clt,vinatada01,xpm,,,,,,
player,201310140sdg,clt,vinatada01,xpa,,,,,,
player,201310140sdg,clt,vinatada01,fgm,3,,,,,
player,201310140sdg,clt,vinatada01,fga,3,,,,,
player,201310140sdg,clt,vinatada01,punt,0,,,,,
player,201310140sdg,clt,vinatada01,punt_yds,0,,,,,
player,201310140sdg,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201310140sdg,clt,vinatada01,punt_long,0,,,,,
player,201310140sdg,sdg,novaknic01,xpm,1,,,,,
player,201310140sdg,sdg,novaknic01,xpa,1,,,,,
player,201310140sdg,sdg,novaknic01,fgm,4,,,,,
player,201310140sdg,sdg,novaknic01,fga,4,,,,,
player,201310140sdg,sdg,novaknic01,punt,0,,,,,
player,201310140sdg,sdg,novaknic01,punt_yds,0,,,,,
player,201310140sdg,sdg,novaknic01,punt_yds_per_punt,,,,,,
player,201310140sdg,sdg,novaknic01,punt_long,0,,,,,
player,201310140sdg,sdg,ScifMi20,xpm,,,,,,
player,201310140sdg,sdg,ScifMi20,xpa,,,,,,
player,201310140sdg,sdg,ScifMi20,fgm,,,,,,
player,201310140sdg,sdg,ScifMi20,fga,,,,,,
player,201310140sdg,sdg,ScifMi20,punt,3,,,,,
player,201310140sdg,sdg,ScifMi20,punt_yds,145,,,,,
player,201310140sdg,sdg,ScifMi20,punt_yds_per_punt,48.3,,,,,
player,201310140sdg,sdg,ScifMi20,punt_long,49,,,,,
player,201310140sdg,sdg,DunlKi20,pos,T,,,,,
player,201310140sdg,sdg,DunlKi20,offense,75,,,,,
player,201310140sdg,sdg,DunlKi20,off_pct,100%,,,,,
player,201310140sdg,sdg,DunlKi20,defense,0,,,,,
player,201310140sdg,sdg,DunlKi20,def_pct,0%,,,,,
player,201310140sdg,sdg,DunlKi20,special_teams,5,,,,,
player,201310140sdg,sdg,DunlKi20,st_pct,20%,,,,,
player,201310140sdg,sdg,FlukDJ00,pos,T,,,,,
player,201310140sdg,sdg,FlukDJ00,offense,75,,,,,
player,201310140sdg,sdg,FlukDJ00,off_pct,100%,,,,,
player,201310140sdg,sdg,FlukDJ00,defense,0,,,,,
player,201310140sdg,sdg,FlukDJ00,def_pct,0%,,,,,
player,201310140sdg,sdg,FlukDJ00,special_teams,1,,,,,
player,201310140sdg,sdg,FlukDJ00,st_pct,4%,,,,,
player,201310140sdg,sdg,RivePh00,pos,QB,,,,,
player,201310140sdg,sdg,RivePh00,offense,75,,,,,
player,201310140sdg,sdg,RivePh00,off_pct,100%,,,,,
player,201310140sdg,sdg,RivePh00,defense,0,,,,,
player,201310140sdg,sdg,RivePh00,def_pct,0%,,,,,
player,201310140sdg,sdg,RivePh00,special_teams,0,,,,,
player,201310140sdg,sdg,RivePh00,st_pct,0%,,,,,
player,201310140sdg,sdg,HardNi55,pos,C,,,,,
player,201310140sdg,sdg,HardNi55,offense,75,,,,,
player,201310140sdg,sdg,HardNi55,off_pct,100%,,,,,
player,201310140sdg,sdg,HardNi55,defense,0,,,,,
player,201310140sdg,sdg,HardNi55,def_pct,0%,,,,,
player,201310140sdg,sdg,HardNi55,special_teams,0,,,,,
player,201310140sdg,sdg,HardNi55,st_pct,0%,,,,,
player,201310140sdg,sdg,ClarJe20,pos,G,,,,,
player,201310140sdg,sdg,ClarJe20,offense,75,,,,,
player,201310140sdg,sdg,ClarJe20,off_pct,100%,,,,,
player,201310140sdg,sdg,ClarJe20,defense,0,,,,,
player,201310140sdg,sdg,ClarJe20,def_pct,0%,,,,,
player,201310140sdg,sdg,ClarJe20,special_teams,0,,,,,
player,201310140sdg,sdg,ClarJe20,st_pct,0%,,,,,
player,201310140sdg,sdg,AlleKe00,pos,WR,,,,,
player,201310140sdg,sdg,AlleKe00,offense,74,,,,,
player,201310140sdg,sdg,AlleKe00,off_pct,99%,,,,,
player,201310140sdg,sdg,AlleKe00,defense,0,,,,,
player,201310140sdg,sdg,AlleKe00,def_pct,0%,,,,,
player,201310140sdg,sdg,AlleKe00,special_teams,2,,,,,
player,201310140sdg,sdg,AlleKe00,st_pct,8%,,,,,
player,201310140sdg,sdg,TrouJo00,pos,G,,,,,
player,201310140sdg,sdg,TrouJo00,offense,67,,,,,
player,201310140sdg,sdg,TrouJo00,off_pct,89%,,,,,
player,201310140sdg,sdg,TrouJo00,defense,0,,,,,
player,201310140sdg,sdg,TrouJo00,def_pct,0%,,,,,
player,201310140sdg,sdg,TrouJo00,special_teams,4,,,,,
player,201310140sdg,sdg,TrouJo00,st_pct,16%,,,,,
player,201310140sdg,sdg,BrowVi00,pos,WR,,,,,
player,201310140sdg,sdg,BrowVi00,offense,65,,,,,
player,201310140sdg,sdg,BrowVi00,off_pct,87%,,,,,
player,201310140sdg,sdg,BrowVi00,defense,0,,,,,
player,201310140sdg,sdg,BrowVi00,def_pct,0%,,,,,
player,201310140sdg,sdg,BrowVi00,special_teams,0,,,,,
player,201310140sdg,sdg,BrowVi00,st_pct,0%,,,,,
player,201310140sdg,sdg,GateAn00,pos,TE,,,,,
player,201310140sdg,sdg,GateAn00,offense,62,,,,,
player,201310140sdg,sdg,GateAn00,off_pct,83%,,,,,
player,201310140sdg,sdg,GateAn00,defense,0,,,,,
player,201310140sdg,sdg,GateAn00,def_pct,0%,,,,,
player,201310140sdg,sdg,GateAn00,special_teams,0,,,,,
player,201310140sdg,sdg,GateAn00,st_pct,0%,,,,,
player,201310140sdg,sdg,PhilJo00,pos,TE,,,,,
player,201310140sdg,sdg,PhilJo00,offense,43,,,,,
player,201310140sdg,sdg,PhilJo00,off_pct,57%,,,,,
player,201310140sdg,sdg,PhilJo00,defense,0,,,,,
player,201310140sdg,sdg,PhilJo00,def_pct,0%,,,,,
player,201310140sdg,sdg,PhilJo00,special_teams,14,,,,,
player,201310140sdg,sdg,PhilJo00,st_pct,56%,,,,,
player,201310140sdg,sdg,MathRy00,pos,RB,,,,,
player,201310140sdg,sdg,MathRy00,offense,40,,,,,
player,201310140sdg,sdg,MathRy00,off_pct,53%,,,,,
player,201310140sdg,sdg,MathRy00,defense,0,,,,,
player,201310140sdg,sdg,MathRy00,def_pct,0%,,,,,
player,201310140sdg,sdg,MathRy00,special_teams,0,,,,,
player,201310140sdg,sdg,MathRy00,st_pct,0%,,,,,
player,201310140sdg,sdg,WoodDa02,pos,RB,,,,,
player,201310140sdg,sdg,WoodDa02,offense,28,,,,,
player,201310140sdg,sdg,WoodDa02,off_pct,37%,,,,,
player,201310140sdg,sdg,WoodDa02,defense,0,,,,,
player,201310140sdg,sdg,WoodDa02,def_pct,0%,,,,,
player,201310140sdg,sdg,WoodDa02,special_teams,3,,,,,
player,201310140sdg,sdg,WoodDa02,st_pct,12%,,,,,
player,201310140sdg,sdg,GreeLa00,pos,TE,,,,,
player,201310140sdg,sdg,GreeLa00,offense,16,,,,,
player,201310140sdg,sdg,GreeLa00,off_pct,21%,,,,,
player,201310140sdg,sdg,GreeLa00,defense,0,,,,,
player,201310140sdg,sdg,GreeLa00,def_pct,0%,,,,,
player,201310140sdg,sdg,GreeLa00,special_teams,18,,,,,
player,201310140sdg,sdg,GreeLa00,st_pct,72%,,,,,
player,201310140sdg,sdg,RoyaEd00,pos,WR,,,,,
player,201310140sdg,sdg,RoyaEd00,offense,16,,,,,
player,201310140sdg,sdg,RoyaEd00,off_pct,21%,,,,,
player,201310140sdg,sdg,RoyaEd00,defense,0,,,,,
player,201310140sdg,sdg,RoyaEd00,def_pct,0%,,,,,
player,201310140sdg,sdg,RoyaEd00,special_teams,3,,,,,
player,201310140sdg,sdg,RoyaEd00,st_pct,12%,,,,,
player,201310140sdg,sdg,McClLe00,pos,FB,,,,,
player,201310140sdg,sdg,McClLe00,offense,13,,,,,
player,201310140sdg,sdg,McClLe00,off_pct,17%,,,,,
player,201310140sdg,sdg,McClLe00,defense,0,,,,,
player,201310140sdg,sdg,McClLe00,def_pct,0%,,,,,
player,201310140sdg,sdg,McClLe00,special_teams,6,,,,,
player,201310140sdg,sdg,McClLe00,st_pct,24%,,,,,
player,201310140sdg,sdg,HawkLa00,pos,WR,,,,,
player,201310140sdg,sdg,HawkLa00,offense,11,,,,,
player,201310140sdg,sdg,HawkLa00,off_pct,15%,,,,,
player,201310140sdg,sdg,HawkLa00,defense,0,,,,,
player,201310140sdg,sdg,HawkLa00,def_pct,0%,,,,,
player,201310140sdg,sdg,HawkLa00,special_teams,3,,,,,
player,201310140sdg,sdg,HawkLa00,st_pct,12%,,,,,
player,201310140sdg,sdg,SchiSt00,pos,T,,,,,
player,201310140sdg,sdg,SchiSt00,offense,8,,,,,
player,201310140sdg,sdg,SchiSt00,off_pct,11%,,,,,
player,201310140sdg,sdg,SchiSt00,defense,0,,,,,
player,201310140sdg,sdg,SchiSt00,def_pct,0%,,,,,
player,201310140sdg,sdg,SchiSt00,special_teams,5,,,,,
player,201310140sdg,sdg,SchiSt00,st_pct,20%,,,,,
player,201310140sdg,sdg,BrowRo05,pos,RB,,,,,
player,201310140sdg,sdg,BrowRo05,offense,7,,,,,
player,201310140sdg,sdg,BrowRo05,off_pct,9%,,,,,
player,201310140sdg,sdg,BrowRo05,defense,0,,,,,
player,201310140sdg,sdg,BrowRo05,def_pct,0%,,,,,
player,201310140sdg,sdg,BrowRo05,special_teams,0,,,,,
player,201310140sdg,sdg,BrowRo05,st_pct,0%,,,,,
player,201310140sdg,sdg,WeddEr99,pos,FS,,,,,
player,201310140sdg,sdg,WeddEr99,offense,0,,,,,
player,201310140sdg,sdg,WeddEr99,off_pct,0%,,,,,
player,201310140sdg,sdg,WeddEr99,defense,48,,,,,
player,201310140sdg,sdg,WeddEr99,def_pct,100%,,,,,
player,201310140sdg,sdg,WeddEr99,special_teams,14,,,,,
player,201310140sdg,sdg,WeddEr99,st_pct,56%,,,,,
player,201310140sdg,sdg,GilcMa00,pos,SS,,,,,
player,201310140sdg,sdg,GilcMa00,offense,0,,,,,
player,201310140sdg,sdg,GilcMa00,off_pct,0%,,,,,
player,201310140sdg,sdg,GilcMa00,defense,48,,,,,
player,201310140sdg,sdg,GilcMa00,def_pct,100%,,,,,
player,201310140sdg,sdg,GilcMa00,special_teams,10,,,,,
player,201310140sdg,sdg,GilcMa00,st_pct,40%,,,,,
player,201310140sdg,sdg,EnglLa99,pos,LB,,,,,
player,201310140sdg,sdg,EnglLa99,offense,0,,,,,
player,201310140sdg,sdg,EnglLa99,off_pct,0%,,,,,
player,201310140sdg,sdg,EnglLa99,defense,48,,,,,
player,201310140sdg,sdg,EnglLa99,def_pct,100%,,,,,
player,201310140sdg,sdg,EnglLa99,special_teams,8,,,,,
player,201310140sdg,sdg,EnglLa99,st_pct,32%,,,,,
player,201310140sdg,sdg,WrigSh00,pos,CB,,,,,
player,201310140sdg,sdg,WrigSh00,offense,0,,,,,
player,201310140sdg,sdg,WrigSh00,off_pct,0%,,,,,
player,201310140sdg,sdg,WrigSh00,defense,45,,,,,
player,201310140sdg,sdg,WrigSh00,def_pct,94%,,,,,
player,201310140sdg,sdg,WrigSh00,special_teams,8,,,,,
player,201310140sdg,sdg,WrigSh00,st_pct,32%,,,,,
player,201310140sdg,sdg,CoxxDe99,pos,CB,,,,,
player,201310140sdg,sdg,CoxxDe99,offense,0,,,,,
player,201310140sdg,sdg,CoxxDe99,off_pct,0%,,,,,
player,201310140sdg,sdg,CoxxDe99,defense,44,,,,,
player,201310140sdg,sdg,CoxxDe99,def_pct,92%,,,,,
player,201310140sdg,sdg,CoxxDe99,special_teams,2,,,,,
player,201310140sdg,sdg,CoxxDe99,st_pct,8%,,,,,
player,201310140sdg,sdg,LiugCo00,pos,DE,,,,,
player,201310140sdg,sdg,LiugCo00,offense,0,,,,,
player,201310140sdg,sdg,LiugCo00,off_pct,0%,,,,,
player,201310140sdg,sdg,LiugCo00,defense,36,,,,,
player,201310140sdg,sdg,LiugCo00,def_pct,75%,,,,,
player,201310140sdg,sdg,LiugCo00,special_teams,1,,,,,
player,201310140sdg,sdg,LiugCo00,st_pct,4%,,,,,
player,201310140sdg,sdg,PatrJo00,pos,CB,,,,,
player,201310140sdg,sdg,PatrJo00,offense,0,,,,,
player,201310140sdg,sdg,PatrJo00,off_pct,0%,,,,,
player,201310140sdg,sdg,PatrJo00,defense,34,,,,,
player,201310140sdg,sdg,PatrJo00,def_pct,71%,,,,,
player,201310140sdg,sdg,PatrJo00,special_teams,4,,,,,
player,201310140sdg,sdg,PatrJo00,st_pct,16%,,,,,
player,201310140sdg,sdg,ReyeKe00,pos,DE,,,,,
player,201310140sdg,sdg,ReyeKe00,offense,0,,,,,
player,201310140sdg,sdg,ReyeKe00,off_pct,0%,,,,,
player,201310140sdg,sdg,ReyeKe00,defense,32,,,,,
player,201310140sdg,sdg,ReyeKe00,def_pct,67%,,,,,
player,201310140sdg,sdg,ReyeKe00,special_teams,9,,,,,
player,201310140sdg,sdg,ReyeKe00,st_pct,36%,,,,,
player,201310140sdg,sdg,KeisTh00,pos,LB,,,,,
player,201310140sdg,sdg,KeisTh00,offense,0,,,,,
player,201310140sdg,sdg,KeisTh00,off_pct,0%,,,,,
player,201310140sdg,sdg,KeisTh00,defense,32,,,,,
player,201310140sdg,sdg,KeisTh00,def_pct,67%,,,,,
player,201310140sdg,sdg,KeisTh00,special_teams,2,,,,,
player,201310140sdg,sdg,KeisTh00,st_pct,8%,,,,,
player,201310140sdg,sdg,TeoxMa00,pos,LB,,,,,
player,201310140sdg,sdg,TeoxMa00,offense,0,,,,,
player,201310140sdg,sdg,TeoxMa00,off_pct,0%,,,,,
player,201310140sdg,sdg,TeoxMa00,defense,31,,,,,
player,201310140sdg,sdg,TeoxMa00,def_pct,65%,,,,,
player,201310140sdg,sdg,TeoxMa00,special_teams,7,,,,,
player,201310140sdg,sdg,TeoxMa00,st_pct,28%,,,,,
player,201310140sdg,sdg,GachAn00,pos,LB,,,,,
player,201310140sdg,sdg,GachAn00,offense,0,,,,,
player,201310140sdg,sdg,GachAn00,off_pct,0%,,,,,
player,201310140sdg,sdg,GachAn00,defense,28,,,,,
player,201310140sdg,sdg,GachAn00,def_pct,58%,,,,,
player,201310140sdg,sdg,GachAn00,special_teams,13,,,,,
player,201310140sdg,sdg,GachAn00,st_pct,52%,,,,,
player,201310140sdg,sdg,ThomCa99,pos,DT,,,,,
player,201310140sdg,sdg,ThomCa99,offense,0,,,,,
player,201310140sdg,sdg,ThomCa99,off_pct,0%,,,,,
player,201310140sdg,sdg,ThomCa99,defense,23,,,,,
player,201310140sdg,sdg,ThomCa99,def_pct,48%,,,,,
player,201310140sdg,sdg,ThomCa99,special_teams,10,,,,,
player,201310140sdg,sdg,ThomCa99,st_pct,40%,,,,,
player,201310140sdg,sdg,WalkRe00,pos,LB,,,,,
player,201310140sdg,sdg,WalkRe00,offense,0,,,,,
player,201310140sdg,sdg,WalkRe00,off_pct,0%,,,,,
player,201310140sdg,sdg,WalkRe00,defense,20,,,,,
player,201310140sdg,sdg,WalkRe00,def_pct,42%,,,,,
player,201310140sdg,sdg,WalkRe00,special_teams,15,,,,,
player,201310140sdg,sdg,WalkRe00,st_pct,60%,,,,,
player,201310140sdg,sdg,AddaJa00,pos,FS,,,,,
player,201310140sdg,sdg,AddaJa00,offense,0,,,,,
player,201310140sdg,sdg,AddaJa00,off_pct,0%,,,,,
player,201310140sdg,sdg,AddaJa00,defense,19,,,,,
player,201310140sdg,sdg,AddaJa00,def_pct,40%,,,,,
player,201310140sdg,sdg,AddaJa00,special_teams,13,,,,,
player,201310140sdg,sdg,AddaJa00,st_pct,52%,,,,,
player,201310140sdg,sdg,LissSe99,pos,DE,,,,,
player,201310140sdg,sdg,LissSe99,offense,0,,,,,
player,201310140sdg,sdg,LissSe99,off_pct,0%,,,,,
player,201310140sdg,sdg,LissSe99,defense,16,,,,,
player,201310140sdg,sdg,LissSe99,def_pct,33%,,,,,
player,201310140sdg,sdg,LissSe99,special_teams,0,,,,,
player,201310140sdg,sdg,LissSe99,st_pct,0%,,,,,
player,201310140sdg,sdg,WillTo00,pos,LB,,,,,
player,201310140sdg,sdg,WillTo00,offense,0,,,,,
player,201310140sdg,sdg,WillTo00,off_pct,0%,,,,,
player,201310140sdg,sdg,WillTo00,defense,12,,,,,
player,201310140sdg,sdg,WillTo00,def_pct,25%,,,,,
