game,2013,3,20130922,201309220nor,crd,"Arizona Cardinals",7,nor,"New Orleans Saints",31
player,201309220nor,nor,CadeTr00,st_pct,54%,,,,,
player,201309220nor,nor,MorsTh00,pos,P,,,,,
player,201309220nor,nor,MorsTh00,offense,0,,,,,
player,201309220nor,nor,MorsTh00,off_pct,0%,,,,,
player,201309220nor,nor,MorsTh00,defense,0,,,,,
player,201309220nor,nor,MorsTh00,def_pct,0%,,,,,
player,201309220nor,nor,MorsTh00,special_teams,10,,,,,
player,201309220nor,nor,MorsTh00,st_pct,38%,,,,,
player,201309220nor,nor,DresJu20,pos,LS,,,,,
player,201309220nor,nor,DresJu20,offense,0,,,,,
player,201309220nor,nor,DresJu20,off_pct,0%,,,,,
player,201309220nor,nor,DresJu20,defense,0,,,,,
player,201309220nor,nor,DresJu20,def_pct,0%,,,,,
player,201309220nor,nor,DresJu20,special_teams,9,,,,,
player,201309220nor,nor,DresJu20,st_pct,35%,,,,,
player,201309220nor,nor,HartGa00,pos,K,,,,,
player,201309220nor,nor,HartGa00,offense,0,,,,,
player,201309220nor,nor,HartGa00,off_pct,0%,,,,,
player,201309220nor,nor,HartGa00,defense,0,,,,,
player,201309220nor,nor,HartGa00,def_pct,0%,,,,,
player,201309220nor,nor,HartGa00,special_teams,5,,,,,
player,201309220nor,nor,HartGa00,st_pct,19%,,,,,
player,201309220nor,nor,McCoLu00,pos,QB,,,,,
player,201309220nor,nor,McCoLu00,offense,0,,,,,
player,201309220nor,nor,McCoLu00,off_pct,0%,,,,,
player,201309220nor,nor,McCoLu00,defense,0,,,,,
player,201309220nor,nor,McCoLu00,def_pct,0%,,,,,
player,201309220nor,nor,McCoLu00,special_teams,5,,,,,
player,201309220nor,nor,McCoLu00,st_pct,19%,,,,,
player,201309220nor,nor,ArmsTe00,pos,T,,,,,
player,201309220nor,nor,ArmsTe00,offense,0,,,,,
player,201309220nor,nor,ArmsTe00,off_pct,0%,,,,,
player,201309220nor,nor,ArmsTe00,defense,0,,,,,
player,201309220nor,nor,ArmsTe00,def_pct,0%,,,,,
player,201309220nor,nor,ArmsTe00,special_teams,2,,,,,
player,201309220nor,nor,ArmsTe00,st_pct,8%,,,,,
player,201309220nor,crd,BrowLe20,pos,T,,,,,
player,201309220nor,crd,BrowLe20,offense,58,,,,,
player,201309220nor,crd,BrowLe20,off_pct,100%,,,,,
player,201309220nor,crd,BrowLe20,defense,0,,,,,
player,201309220nor,crd,BrowLe20,def_pct,0%,,,,,
player,201309220nor,crd,BrowLe20,special_teams,1,,,,,
player,201309220nor,crd,BrowLe20,st_pct,4%,,,,,
player,201309220nor,crd,FanaPa20,pos,G,,,,,
player,201309220nor,crd,FanaPa20,offense,58,,,,,
player,201309220nor,crd,FanaPa20,off_pct,100%,,,,,
player,201309220nor,crd,FanaPa20,defense,0,,,,,
player,201309220nor,crd,FanaPa20,def_pct,0%,,,,,
player,201309220nor,crd,FanaPa20,special_teams,1,,,,,
player,201309220nor,crd,FanaPa20,st_pct,4%,,,,,
player,201309220nor,crd,WinsEr20,pos,T,,,,,
player,201309220nor,crd,WinsEr20,offense,58,,,,,
player,201309220nor,crd,WinsEr20,off_pct,100%,,,,,
player,201309220nor,crd,WinsEr20,defense,0,,,,,
player,201309220nor,crd,WinsEr20,def_pct,0%,,,,,
player,201309220nor,crd,WinsEr20,special_teams,1,,,,,
player,201309220nor,crd,WinsEr20,st_pct,4%,,,,,
player,201309220nor,crd,SendLy20,pos,C,,,,,
player,201309220nor,crd,SendLy20,offense,58,,,,,
player,201309220nor,crd,SendLy20,off_pct,100%,,,,,
player,201309220nor,crd,SendLy20,defense,0,,,,,
player,201309220nor,crd,SendLy20,def_pct,0%,,,,,
player,201309220nor,crd,SendLy20,special_teams,0,,,,,
player,201309220nor,crd,SendLy20,st_pct,0%,,,,,
player,201309220nor,crd,PalmCa00,pos,QB,,,,,
player,201309220nor,crd,PalmCa00,offense,58,,,,,
player,201309220nor,crd,PalmCa00,off_pct,100%,,,,,
player,201309220nor,crd,PalmCa00,defense,0,,,,,
player,201309220nor,crd,PalmCa00,def_pct,0%,,,,,
player,201309220nor,crd,PalmCa00,special_teams,0,,,,,
player,201309220nor,crd,PalmCa00,st_pct,0%,,,,,
player,201309220nor,crd,CollDa20,pos,G,,,,,
player,201309220nor,crd,CollDa20,offense,58,,,,,
player,201309220nor,crd,CollDa20,off_pct,100%,,,,,
player,201309220nor,crd,CollDa20,defense,0,,,,,
player,201309220nor,crd,CollDa20,def_pct,0%,,,,,
player,201309220nor,crd,CollDa20,special_teams,0,,,,,
player,201309220nor,crd,CollDa20,st_pct,0%,,,,,
player,201309220nor,crd,FitzLa00,pos,WR,,,,,
player,201309220nor,crd,FitzLa00,offense,57,,,,,
player,201309220nor,crd,FitzLa00,off_pct,98%,,,,,
player,201309220nor,crd,FitzLa00,defense,0,,,,,
player,201309220nor,crd,FitzLa00,def_pct,0%,,,,,
player,201309220nor,crd,FitzLa00,special_teams,0,,,,,
player,201309220nor,crd,FitzLa00,st_pct,0%,,,,,
player,201309220nor,crd,FloyMi00,pos,WR,,,,,
player,201309220nor,crd,FloyMi00,offense,55,,,,,
player,201309220nor,crd,FloyMi00,off_pct,95%,,,,,
player,201309220nor,crd,FloyMi00,defense,0,,,,,
player,201309220nor,crd,FloyMi00,def_pct,0%,,,,,
player,201309220nor,crd,FloyMi00,special_teams,0,,,,,
player,201309220nor,crd,FloyMi00,st_pct,0%,,,,,
player,201309220nor,crd,HousRo01,pos,TE,,,,,
player,201309220nor,crd,HousRo01,offense,41,,,,,
player,201309220nor,crd,HousRo01,off_pct,71%,,,,,
player,201309220nor,crd,HousRo01,defense,0,,,,,
player,201309220nor,crd,HousRo01,def_pct,0%,,,,,
player,201309220nor,crd,HousRo01,special_teams,0,,,,,
player,201309220nor,crd,HousRo01,st_pct,0%,,,,,
player,201309220nor,crd,RobeAn00,pos,WR,,,,,
player,201309220nor,crd,RobeAn00,offense,31,,,,,
player,201309220nor,crd,RobeAn00,off_pct,53%,,,,,
player,201309220nor,crd,RobeAn00,defense,0,,,,,
player,201309220nor,crd,RobeAn00,def_pct,0%,,,,,
player,201309220nor,crd,RobeAn00,special_teams,0,,,,,
player,201309220nor,crd,RobeAn00,st_pct,0%,,,,,
player,201309220nor,crd,ElliAn00,pos,RB,,,,,
player,201309220nor,crd,ElliAn00,offense,27,,,,,
player,201309220nor,crd,ElliAn00,off_pct,47%,,,,,
player,201309220nor,crd,ElliAn00,defense,0,,,,,
player,201309220nor,crd,ElliAn00,def_pct,0%,,,,,
player,201309220nor,crd,ElliAn00,special_teams,2,,,,,
player,201309220nor,crd,ElliAn00,st_pct,8%,,,,,
player,201309220nor,crd,MendRa00,pos,RB,,,,,
player,201309220nor,crd,MendRa00,offense,23,,,,,
player,201309220nor,crd,MendRa00,off_pct,40%,,,,,
player,201309220nor,crd,MendRa00,defense,0,,,,,
player,201309220nor,crd,MendRa00,def_pct,0%,,,,,
player,201309220nor,crd,MendRa00,special_teams,0,,,,,
player,201309220nor,crd,MendRa00,st_pct,0%,,,,,
player,201309220nor,crd,SmitAl22,pos,RB,,,,,
player,201309220nor,crd,SmitAl22,offense,18,,,,,
player,201309220nor,crd,SmitAl22,off_pct,31%,,,,,
player,201309220nor,crd,SmitAl22,defense,0,,,,,
player,201309220nor,crd,SmitAl22,def_pct,0%,,,,,
player,201309220nor,crd,SmitAl22,special_teams,18,,,,,
player,201309220nor,crd,SmitAl22,st_pct,69%,,,,,
player,201309220nor,crd,DrayJi00,pos,TE,,,,,
player,201309220nor,crd,DrayJi00,offense,17,,,,,
player,201309220nor,crd,DrayJi00,off_pct,29%,,,,,
player,201309220nor,crd,DrayJi00,defense,0,,,,,
player,201309220nor,crd,DrayJi00,def_pct,0%,,,,,
player,201309220nor,crd,DrayJi00,special_teams,9,,,,,
player,201309220nor,crd,DrayJi00,st_pct,35%,,,,,
player,201309220nor,crd,BrowJa03,pos,WR,,,,,
player,201309220nor,crd,BrowJa03,offense,8,,,,,
player,201309220nor,crd,BrowJa03,off_pct,14%,,,,,
player,201309220nor,crd,BrowJa03,defense,0,,,,,
player,201309220nor,crd,BrowJa03,def_pct,0%,,,,,
player,201309220nor,crd,BrowJa03,special_teams,12,,,,,
player,201309220nor,crd,BrowJa03,st_pct,46%,,,,,
player,201309220nor,crd,PetePa00,pos,CB,,,,,
player,201309220nor,crd,PetePa00,offense,5,,,,,
player,201309220nor,crd,PetePa00,off_pct,9%,,,,,
player,201309220nor,crd,PetePa00,defense,75,,,,,
player,201309220nor,crd,PetePa00,def_pct,100%,,,,,
player,201309220nor,crd,PetePa00,special_teams,9,,,,,
player,201309220nor,crd,PetePa00,st_pct,35%,,,,,
player,201309220nor,crd,SperKo00,pos,TE,,,,,
player,201309220nor,crd,SperKo00,offense,5,,,,,
player,201309220nor,crd,SperKo00,off_pct,9%,,,,,
player,201309220nor,crd,SperKo00,defense,0,,,,,
player,201309220nor,crd,SperKo00,def_pct,0%,,,,,
player,201309220nor,crd,SperKo00,special_teams,19,,,,,
player,201309220nor,crd,SperKo00,st_pct,73%,,,,,
player,201309220nor,crd,PottNa00,pos,T,,,,,
player,201309220nor,crd,PottNa00,offense,2,,,,,
player,201309220nor,crd,PottNa00,off_pct,3%,,,,,
player,201309220nor,crd,PottNa00,defense,0,,,,,
player,201309220nor,crd,PottNa00,def_pct,0%,,,,,
player,201309220nor,crd,PottNa00,special_teams,0,,,,,
player,201309220nor,crd,PottNa00,st_pct,0%,,,,,
player,201309220nor,crd,TaylSt00,pos,RB,,,,,
player,201309220nor,crd,TaylSt00,offense,1,,,,,
player,201309220nor,crd,TaylSt00,off_pct,2%,,,,,
player,201309220nor,crd,TaylSt00,defense,0,,,,,
player,201309220nor,crd,TaylSt00,def_pct,0%,,,,,
player,201309220nor,crd,TaylSt00,special_teams,5,,,,,
player,201309220nor,crd,TaylSt00,st_pct,19%,,,,,
player,201309220nor,crd,DansKa20,pos,LB,,,,,
player,201309220nor,crd,DansKa20,offense,0,,,,,
player,201309220nor,crd,DansKa20,off_pct,0%,,,,,
player,201309220nor,crd,DansKa20,defense,75,,,,,
player,201309220nor,crd,DansKa20,def_pct,100%,,,,,
player,201309220nor,crd,DansKa20,special_teams,4,,,,,
player,201309220nor,crd,DansKa20,st_pct,15%,,,,,
player,201309220nor,crd,PoweJe99,pos,CB,,,,,
player,201309220nor,crd,PoweJe99,offense,0,,,,,
player,201309220nor,crd,PoweJe99,off_pct,0%,,,,,
player,201309220nor,crd,PoweJe99,defense,74,,,,,
player,201309220nor,crd,PoweJe99,def_pct,99%,,,,,
player,201309220nor,crd,PoweJe99,special_teams,4,,,,,
player,201309220nor,crd,PoweJe99,st_pct,15%,,,,,
player,201309220nor,crd,BellYe20,pos,SS,,,,,
player,201309220nor,crd,BellYe20,offense,0,,,,,
player,201309220nor,crd,BellYe20,off_pct,0%,,,,,
player,201309220nor,crd,BellYe20,defense,73,,,,,
player,201309220nor,crd,BellYe20,def_pct,97%,,,,,
player,201309220nor,crd,BellYe20,special_teams,13,,,,,
player,201309220nor,crd,BellYe20,st_pct,50%,,,,,
player,201309220nor,crd,MathTy00,pos,FS,,,,,
player,201309220nor,crd,MathTy00,offense,0,,,,,
player,201309220nor,crd,MathTy00,off_pct,0%,,,,,
player,201309220nor,crd,MathTy00,defense,64,,,,,
player,201309220nor,crd,MathTy00,def_pct,85%,,,,,
player,201309220nor,crd,MathTy00,special_teams,10,,,,,
player,201309220nor,crd,MathTy00,st_pct,38%,,,,,
player,201309220nor,crd,CampCa99,pos,DE,,,,,
player,201309220nor,crd,CampCa99,offense,0,,,,,
player,201309220nor,crd,CampCa99,off_pct,0%,,,,,
player,201309220nor,crd,CampCa99,defense,64,,,,,
player,201309220nor,crd,CampCa99,def_pct,85%,,,,,
player,201309220nor,crd,CampCa99,special_teams,6,,,,,
player,201309220nor,crd,CampCa99,st_pct,23%,,,,,
player,201309220nor,crd,ShauMa99,pos,LB,,,,,
player,201309220nor,crd,ShauMa99,offense,0,,,,,
player,201309220nor,crd,ShauMa99,off_pct,0%,,,,,
player,201309220nor,crd,ShauMa99,defense,63,,,,,
player,201309220nor,crd,ShauMa99,def_pct,84%,,,,,
player,201309220nor,crd,ShauMa99,special_teams,11,,,,,
player,201309220nor,crd,ShauMa99,st_pct,42%,,,,,
player,201309220nor,crd,DockDa20,pos,DT,,,,,
player,201309220nor,crd,DockDa20,offense,0,,,,,
player,201309220nor,crd,DockDa20,off_pct,0%,,,,,
player,201309220nor,crd,DockDa20,defense,55,,,,,
player,201309220nor,crd,DockDa20,def_pct,73%,,,,,
player,201309220nor,crd,DockDa20,special_teams,4,,,,,
player,201309220nor,crd,DockDa20,st_pct,15%,,,,,
player,201309220nor,crd,BrinJa99,pos,LB,,,,,
player,201309220nor,crd,BrinJa99,offense,0,,,,,
player,201309220nor,crd,BrinJa99,off_pct,0%,,,,,
player,201309220nor,crd,BrinJa99,defense,51,,,,,
player,201309220nor,crd,BrinJa99,def_pct,68%,,,,,
player,201309220nor,crd,BrinJa99,special_teams,13,,,,,
player,201309220nor,crd,BrinJa99,st_pct,50%,,,,,
player,201309220nor,crd,AbraJo00,pos,LB,,,,,
player,201309220nor,crd,AbraJo00,offense,0,,,,,
player,201309220nor,crd,AbraJo00,off_pct,0%,,,,,
player,201309220nor,crd,AbraJo00,defense,44,,,,,
player,201309220nor,crd,AbraJo00,def_pct,59%,,,,,
player,201309220nor,crd,AbraJo00,special_teams,2,,,,,
player,201309220nor,crd,AbraJo00,st_pct,8%,,,,,
player,201309220nor,crd,AchoSa00,pos,LB,,,,,
player,201309220nor,crd,AchoSa00,offense,0,,,,,
player,201309220nor,crd,AchoSa00,off_pct,0%,,,,,
player,201309220nor,crd,AchoSa00,defense,41,,,,,
player,201309220nor,crd,AchoSa00,def_pct,55%,,,,,
player,201309220nor,crd,AchoSa00,special_teams,17,,,,,
player,201309220nor,crd,AchoSa00,st_pct,65%,,,,,
player,201309220nor,crd,Ta'aAl00,pos,NT,,,,,
player,201309220nor,crd,Ta'aAl00,offense,0,,,,,
player,201309220nor,crd,Ta'aAl00,off_pct,0%,,,,,
player,201309220nor,crd,Ta'aAl00,defense,33,,,,,
player,201309220nor,crd,Ta'aAl00,def_pct,44%,,,,,
player,201309220nor,crd,Ta'aAl00,special_teams,5,,,,,
player,201309220nor,crd,Ta'aAl00,st_pct,19%,,,,,
player,201309220nor,crd,ArenJa99,pos,CB,,,,,
player,201309220nor,crd,ArenJa99,offense,0,,,,,
player,201309220nor,crd,ArenJa99,off_pct,0%,,,,,
player,201309220nor,crd,ArenJa99,defense,28,,,,,
player,201309220nor,crd,ArenJa99,def_pct,37%,,,,,
player,201309220nor,crd,ArenJa99,special_teams,18,,,,,
player,201309220nor,crd,ArenJa99,st_pct,69%,,,,,
player,201309220nor,crd,RuckFr99,pos,DT,,,,,
player,201309220nor,crd,RuckFr99,offense,0,,,,,
player,201309220nor,crd,RuckFr99,off_pct,0%,,,,,
player,201309220nor,crd,RuckFr99,defense,27,,,,,
player,201309220nor,crd,RuckFr99,def_pct,36%,,,,,
player,201309220nor,crd,RuckFr99,special_teams,1,,,,,
player,201309220nor,crd,RuckFr99,st_pct,4%,,,,,
player,201309220nor,crd,JohnRa98,pos,FS,,,,,
player,201309220nor,crd,JohnRa98,offense,0,,,,,
player,201309220nor,crd,JohnRa98,off_pct,0%,,,,,
player,201309220nor,crd,JohnRa98,defense,21,,,,,
player,201309220nor,crd,JohnRa98,def_pct,28%,,,,,
player,201309220nor,crd,JohnRa98,special_teams,5,,,,,
player,201309220nor,crd,JohnRa98,st_pct,19%,,,,,
player,201309220nor,crd,TallRo00,pos,DE,,,,,
player,201309220nor,crd,TallRo00,offense,0,,,,,
player,201309220nor,crd,TallRo00,off_pct,0%,,,,,
player,201309220nor,crd,TallRo00,defense,13,,,,,
player,201309220nor,crd,TallRo00,def_pct,17%,,,,,
player,201309220nor,crd,TallRo00,special_teams,2,,,,,
player,201309220nor,crd,TallRo00,st_pct,8%,,,,,
player,201309220nor,crd,AlexLo99,pos,LB,,,,,
player,201309220nor,crd,AlexLo99,offense,0,,,,,
player,201309220nor,crd,AlexLo99,off_pct,0%,,,,,
player,201309220nor,crd,AlexLo99,defense,12,,,,,
player,201309220nor,crd,AlexLo99,def_pct,16%,,,,,
player,201309220nor,crd,AlexLo99,special_teams,3,,,,,
player,201309220nor,crd,AlexLo99,st_pct,12%,,,,,
player,201309220nor,crd,JeffTo00,pos,SS,,,,,
player,201309220nor,crd,JeffTo00,offense,0,,,,,
player,201309220nor,crd,JeffTo00,off_pct,0%,,,,,
player,201309220nor,crd,JeffTo00,defense,6,,,,,
player,201309220nor,crd,JeffTo00,def_pct,8%,,,,,
player,201309220nor,crd,JeffTo00,special_teams,11,,,,,
player,201309220nor,crd,JeffTo00,st_pct,42%,,,,,
player,201309220nor,crd,OkafAl00,pos,LB,,,,,
player,201309220nor,crd,OkafAl00,offense,0,,,,,
player,201309220nor,crd,OkafAl00,off_pct,0%,,,,,
player,201309220nor,crd,OkafAl00,defense,5,,,,,
player,201309220nor,crd,OkafAl00,def_pct,7%,,,,,
player,201309220nor,crd,OkafAl00,special_teams,20,,,,,
player,201309220nor,crd,OkafAl00,st_pct,77%,,,,,
player,201309220nor,crd,BethJu00,pos,CB,,,,,
player,201309220nor,crd,BethJu00,offense,0,,,,,
player,201309220nor,crd,BethJu00,off_pct,0%,,,,,
player,201309220nor,crd,BethJu00,defense,0,,,,,
player,201309220nor,crd,BethJu00,def_pct,0%,,,,,
player,201309220nor,crd,BethJu00,special_teams,21,,,,,
player,201309220nor,crd,BethJu00,st_pct,81%,,,,,
player,201309220nor,crd,TaylKe00,pos,WR,,,,,
player,201309220nor,crd,TaylKe00,offense,0,,,,,
player,201309220nor,crd,TaylKe00,off_pct,0%,,,,,
player,201309220nor,crd,TaylKe00,defense,0,,,,,
player,201309220nor,crd,TaylKe00,def_pct,0%,,,,,
player,201309220nor,crd,TaylKe00,special_teams,10,,,,,
player,201309220nor,crd,TaylKe00,st_pct,38%,,,,,
player,201309220nor,crd,LeacMi00,pos,LS,,,,,
player,201309220nor,crd,LeacMi00,offense,0,,,,,
player,201309220nor,crd,LeacMi00,off_pct,0%,,,,,
player,201309220nor,crd,LeacMi00,defense,0,,,,,
player,201309220nor,crd,LeacMi00,def_pct,0%,,,,,
player,201309220nor,crd,LeacMi00,special_teams,9,,,,,
player,201309220nor,crd,LeacMi00,st_pct,35%,,,,,
player,201309220nor,crd,ZastDa20,pos,P,,,,,
player,201309220nor,crd,ZastDa20,offense,0,,,,,
player,201309220nor,crd,ZastDa20,off_pct,0%,,,,,
player,201309220nor,crd,ZastDa20,defense,0,,,,,
player,201309220nor,crd,ZastDa20,def_pct,0%,,,,,
player,201309220nor,crd,ZastDa20,special_teams,9,,,,,
player,201309220nor,crd,ZastDa20,st_pct,35%,,,,,
player,201309220nor,crd,CasoAn99,pos,CB,,,,,
player,201309220nor,crd,CasoAn99,offense,0,,,,,
player,201309220nor,crd,CasoAn99,off_pct,0%,,,,,
player,201309220nor,crd,CasoAn99,defense,0,,,,,
player,201309220nor,crd,CasoAn99,def_pct,0%,,,,,
player,201309220nor,crd,CasoAn99,special_teams,6,,,,,
player,201309220nor,crd,CasoAn99,st_pct,23%,,,,,
player,201309220nor,crd,feelyjay01,pos,K,,,,,
player,201309220nor,crd,feelyjay01,offense,0,,,,,
player,201309220nor,crd,feelyjay01,off_pct,0%,,,,,
player,201309220nor,crd,feelyjay01,defense,0,,,,,
player,201309220nor,crd,feelyjay01,def_pct,0%,,,,,
player,201309220nor,crd,feelyjay01,special_teams,3,,,,,
player,201309220nor,crd,feelyjay01,st_pct,12%,,,,,
player,201309220nor,crd,SoweBr00,pos,T,,,,,
player,201309220nor,crd,SoweBr00,offense,0,,,,,
player,201309220nor,crd,SoweBr00,off_pct,0%,,,,,
player,201309220nor,crd,SoweBr00,defense,0,,,,,
player,201309220nor,crd,SoweBr00,def_pct,0%,,,,,
player,201309220nor,crd,SoweBr00,special_teams,1,,,,,
player,201309220nor,crd,SoweBr00,st_pct,4%,,,,,
player,201309220nor,crd,GibsMi20,pos,C,,,,,
player,201309220nor,crd,GibsMi20,offense,0,,,,,
player,201309220nor,crd,GibsMi20,off_pct,0%,,,,,
player,201309220nor,crd,GibsMi20,defense,0,,,,,
player,201309220nor,crd,GibsMi20,def_pct,0%,,,,,
player,201309220nor,crd,GibsMi20,special_teams,1,,,,,
player,201309220nor,crd,GibsMi20,st_pct,4%,,,,,
