game,2013,10,20131110,201311100nyg,rai,"Oakland Raiders",20,nyg,"New York Giants",24
player,201311100nyg,nyg,TaylCo01,fumbles_rec,0,,,,,
player,201311100nyg,nyg,TaylCo01,fumbles_rec_yds,0,,,,,
player,201311100nyg,nyg,TaylCo01,fumbles_rec_td,0,,,,,
player,201311100nyg,nyg,TaylCo01,fumbles_forced,0,,,,,
player,201311100nyg,nyg,MannEl00,def_int,0,,,,,
player,201311100nyg,nyg,MannEl00,def_int_yds,0,,,,,
player,201311100nyg,nyg,MannEl00,def_int_td,0,,,,,
player,201311100nyg,nyg,MannEl00,def_int_long,0,,,,,
player,201311100nyg,nyg,MannEl00,pass_defended,0,,,,,
player,201311100nyg,nyg,MannEl00,sacks,0.0,,,,,
player,201311100nyg,nyg,MannEl00,tackles_combined,0,,,,,
player,201311100nyg,nyg,MannEl00,tackles_solo,0,,,,,
player,201311100nyg,nyg,MannEl00,tackles_assists,0,,,,,
player,201311100nyg,nyg,MannEl00,tackles_loss,,,,,,
player,201311100nyg,nyg,MannEl00,qb_hits,,,,,,
player,201311100nyg,nyg,MannEl00,fumbles_rec,1,,,,,
player,201311100nyg,nyg,MannEl00,fumbles_rec_yds,0,,,,,
player,201311100nyg,nyg,MannEl00,fumbles_rec_td,0,,,,,
player,201311100nyg,nyg,MannEl00,fumbles_forced,0,,,,,
player,201311100nyg,rai,CrawJa00,kick_ret,0,,,,,
player,201311100nyg,rai,CrawJa00,kick_ret_yds,0,,,,,
player,201311100nyg,rai,CrawJa00,kick_ret_yds_per_ret,,,,,,
player,201311100nyg,rai,CrawJa00,kick_ret_td,0,,,,,
player,201311100nyg,rai,CrawJa00,kick_ret_long,0,,,,,
player,201311100nyg,rai,CrawJa00,punt_ret,1,,,,,
player,201311100nyg,rai,CrawJa00,punt_ret_yds,-1,,,,,
player,201311100nyg,rai,CrawJa00,punt_ret_yds_per_ret,-1.0,,,,,
player,201311100nyg,rai,CrawJa00,punt_ret_td,0,,,,,
player,201311100nyg,rai,CrawJa00,punt_ret_long,-1,,,,,
player,201311100nyg,rai,JoneTa00,kick_ret,2,,,,,
player,201311100nyg,rai,JoneTa00,kick_ret_yds,77,,,,,
player,201311100nyg,rai,JoneTa00,kick_ret_yds_per_ret,38.5,,,,,
player,201311100nyg,rai,JoneTa00,kick_ret_td,0,,,,,
player,201311100nyg,rai,JoneTa00,kick_ret_long,41,,,,,
player,201311100nyg,rai,JoneTa00,punt_ret,0,,,,,
player,201311100nyg,rai,JoneTa00,punt_ret_yds,0,,,,,
player,201311100nyg,rai,JoneTa00,punt_ret_yds_per_ret,,,,,,
player,201311100nyg,rai,JoneTa00,punt_ret_td,0,,,,,
player,201311100nyg,rai,JoneTa00,punt_ret_long,0,,,,,
player,201311100nyg,nyg,RandRu00,kick_ret,0,,,,,
player,201311100nyg,nyg,RandRu00,kick_ret_yds,0,,,,,
player,201311100nyg,nyg,RandRu00,kick_ret_yds_per_ret,,,,,,
player,201311100nyg,nyg,RandRu00,kick_ret_td,0,,,,,
player,201311100nyg,nyg,RandRu00,kick_ret_long,0,,,,,
player,201311100nyg,nyg,RandRu00,punt_ret,3,,,,,
player,201311100nyg,nyg,RandRu00,punt_ret_yds,30,,,,,
player,201311100nyg,nyg,RandRu00,punt_ret_yds_per_ret,10.0,,,,,
player,201311100nyg,nyg,RandRu00,punt_ret_td,0,,,,,
player,201311100nyg,nyg,RandRu00,punt_ret_long,12,,,,,
player,201311100nyg,nyg,JernJe00,kick_ret,1,,,,,
player,201311100nyg,nyg,JernJe00,kick_ret_yds,19,,,,,
player,201311100nyg,nyg,JernJe00,kick_ret_yds_per_ret,19.0,,,,,
player,201311100nyg,nyg,JernJe00,kick_ret_td,0,,,,,
player,201311100nyg,nyg,JernJe00,kick_ret_long,19,,,,,
player,201311100nyg,nyg,JernJe00,punt_ret,0,,,,,
player,201311100nyg,nyg,JernJe00,punt_ret_yds,0,,,,,
player,201311100nyg,nyg,JernJe00,punt_ret_yds_per_ret,,,,,,
player,201311100nyg,nyg,JernJe00,punt_ret_td,0,,,,,
player,201311100nyg,nyg,JernJe00,punt_ret_long,0,,,,,
player,201311100nyg,rai,janikseb01,xpm,2,,,,,
player,201311100nyg,rai,janikseb01,xpa,2,,,,,
player,201311100nyg,rai,janikseb01,fgm,2,,,,,
player,201311100nyg,rai,janikseb01,fga,2,,,,,
player,201311100nyg,rai,janikseb01,punt,0,,,,,
player,201311100nyg,rai,janikseb01,punt_yds,0,,,,,
player,201311100nyg,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201311100nyg,rai,janikseb01,punt_long,0,,,,,
player,201311100nyg,rai,KingMa00,xpm,,,,,,
player,201311100nyg,rai,KingMa00,xpa,,,,,,
player,201311100nyg,rai,KingMa00,fgm,,,,,,
player,201311100nyg,rai,KingMa00,fga,,,,,,
player,201311100nyg,rai,KingMa00,punt,5,,,,,
player,201311100nyg,rai,KingMa00,punt_yds,254,,,,,
player,201311100nyg,rai,KingMa00,punt_yds_per_punt,50.8,,,,,
player,201311100nyg,rai,KingMa00,punt_long,61,,,,,
player,201311100nyg,nyg,brownjos01,xpm,3,,,,,
player,201311100nyg,nyg,brownjos01,xpa,3,,,,,
player,201311100nyg,nyg,brownjos01,fgm,1,,,,,
player,201311100nyg,nyg,brownjos01,fga,1,,,,,
player,201311100nyg,nyg,brownjos01,punt,0,,,,,
player,201311100nyg,nyg,brownjos01,punt_yds,0,,,,,
player,201311100nyg,nyg,brownjos01,punt_yds_per_punt,,,,,,
player,201311100nyg,nyg,brownjos01,punt_long,0,,,,,
player,201311100nyg,nyg,WeatSt20,xpm,,,,,,
player,201311100nyg,nyg,WeatSt20,xpa,,,,,,
player,201311100nyg,nyg,WeatSt20,fgm,,,,,,
player,201311100nyg,nyg,WeatSt20,fga,,,,,,
player,201311100nyg,nyg,WeatSt20,punt,4,,,,,
player,201311100nyg,nyg,WeatSt20,punt_yds,121,,,,,
player,201311100nyg,nyg,WeatSt20,punt_yds_per_punt,30.3,,,,,
player,201311100nyg,nyg,WeatSt20,punt_long,51,,,,,
player,201311100nyg,nyg,DiehDa21,pos,T,,,,,
player,201311100nyg,nyg,DiehDa21,offense,65,,,,,
player,201311100nyg,nyg,DiehDa21,off_pct,100%,,,,,
player,201311100nyg,nyg,DiehDa21,defense,0,,,,,
player,201311100nyg,nyg,DiehDa21,def_pct,0%,,,,,
player,201311100nyg,nyg,DiehDa21,special_teams,4,,,,,
player,201311100nyg,nyg,DiehDa21,st_pct,14%,,,,,
player,201311100nyg,nyg,CordJi00,pos,C,,,,,
player,201311100nyg,nyg,CordJi00,offense,65,,,,,
player,201311100nyg,nyg,CordJi00,off_pct,100%,,,,,
player,201311100nyg,nyg,CordJi00,defense,0,,,,,
player,201311100nyg,nyg,CordJi00,def_pct,0%,,,,,
player,201311100nyg,nyg,CordJi00,special_teams,4,,,,,
player,201311100nyg,nyg,CordJi00,st_pct,14%,,,,,
player,201311100nyg,nyg,PughJu00,pos,T,,,,,
player,201311100nyg,nyg,PughJu00,offense,65,,,,,
player,201311100nyg,nyg,PughJu00,off_pct,100%,,,,,
player,201311100nyg,nyg,PughJu00,defense,0,,,,,
player,201311100nyg,nyg,PughJu00,def_pct,0%,,,,,
player,201311100nyg,nyg,PughJu00,special_teams,4,,,,,
player,201311100nyg,nyg,PughJu00,st_pct,14%,,,,,
player,201311100nyg,nyg,BootKe20,pos,G,,,,,
player,201311100nyg,nyg,BootKe20,offense,65,,,,,
player,201311100nyg,nyg,BootKe20,off_pct,100%,,,,,
player,201311100nyg,nyg,BootKe20,defense,0,,,,,
player,201311100nyg,nyg,BootKe20,def_pct,0%,,,,,
player,201311100nyg,nyg,BootKe20,special_teams,4,,,,,
player,201311100nyg,nyg,BootKe20,st_pct,14%,,,,,
player,201311100nyg,nyg,MannEl00,pos,QB,,,,,
player,201311100nyg,nyg,MannEl00,offense,65,,,,,
player,201311100nyg,nyg,MannEl00,off_pct,100%,,,,,
player,201311100nyg,nyg,MannEl00,defense,0,,,,,
player,201311100nyg,nyg,MannEl00,def_pct,0%,,,,,
player,201311100nyg,nyg,MannEl00,special_teams,0,,,,,
player,201311100nyg,nyg,MannEl00,st_pct,0%,,,,,
player,201311100nyg,nyg,BeatWi20,pos,T,,,,,
player,201311100nyg,nyg,BeatWi20,offense,65,,,,,
player,201311100nyg,nyg,BeatWi20,off_pct,100%,,,,,
player,201311100nyg,nyg,BeatWi20,defense,0,,,,,
player,201311100nyg,nyg,BeatWi20,def_pct,0%,,,,,
player,201311100nyg,nyg,BeatWi20,special_teams,0,,,,,
player,201311100nyg,nyg,BeatWi20,st_pct,0%,,,,,
player,201311100nyg,nyg,CruzVi00,pos,WR,,,,,
player,201311100nyg,nyg,CruzVi00,offense,56,,,,,
player,201311100nyg,nyg,CruzVi00,off_pct,86%,,,,,
player,201311100nyg,nyg,CruzVi00,defense,0,,,,,
player,201311100nyg,nyg,CruzVi00,def_pct,0%,,,,,
player,201311100nyg,nyg,CruzVi00,special_teams,0,,,,,
player,201311100nyg,nyg,CruzVi00,st_pct,0%,,,,,
player,201311100nyg,nyg,NickHa01,pos,WR,,,,,
player,201311100nyg,nyg,NickHa01,offense,53,,,,,
player,201311100nyg,nyg,NickHa01,off_pct,82%,,,,,
player,201311100nyg,nyg,NickHa01,defense,0,,,,,
player,201311100nyg,nyg,NickHa01,def_pct,0%,,,,,
player,201311100nyg,nyg,NickHa01,special_teams,0,,,,,
player,201311100nyg,nyg,NickHa01,st_pct,0%,,,,,
player,201311100nyg,nyg,MyerBr00,pos,TE,,,,,
player,201311100nyg,nyg,MyerBr00,offense,48,,,,,
player,201311100nyg,nyg,MyerBr00,off_pct,74%,,,,,
player,201311100nyg,nyg,MyerBr00,defense,0,,,,,
player,201311100nyg,nyg,MyerBr00,def_pct,0%,,,,,
player,201311100nyg,nyg,MyerBr00,special_teams,4,,,,,
player,201311100nyg,nyg,MyerBr00,st_pct,14%,,,,,
player,201311100nyg,nyg,BrowAn03,pos,RB,,,,,
player,201311100nyg,nyg,BrowAn03,offense,48,,,,,
player,201311100nyg,nyg,BrowAn03,off_pct,74%,,,,,
player,201311100nyg,nyg,BrowAn03,defense,0,,,,,
player,201311100nyg,nyg,BrowAn03,def_pct,0%,,,,,
player,201311100nyg,nyg,BrowAn03,special_teams,0,,,,,
player,201311100nyg,nyg,BrowAn03,st_pct,0%,,,,,
player,201311100nyg,nyg,PascBe00,pos,TE,,,,,
player,201311100nyg,nyg,PascBe00,offense,30,,,,,
player,201311100nyg,nyg,PascBe00,off_pct,46%,,,,,
player,201311100nyg,nyg,PascBe00,defense,0,,,,,
player,201311100nyg,nyg,PascBe00,def_pct,0%,,,,,
player,201311100nyg,nyg,PascBe00,special_teams,9,,,,,
player,201311100nyg,nyg,PascBe00,st_pct,32%,,,,,
player,201311100nyg,nyg,ConnJo00,pos,FB,,,,,
player,201311100nyg,nyg,ConnJo00,offense,28,,,,,
player,201311100nyg,nyg,ConnJo00,off_pct,43%,,,,,
player,201311100nyg,nyg,ConnJo00,defense,0,,,,,
player,201311100nyg,nyg,ConnJo00,def_pct,0%,,,,,
player,201311100nyg,nyg,ConnJo00,special_teams,5,,,,,
player,201311100nyg,nyg,ConnJo00,st_pct,18%,,,,,
player,201311100nyg,nyg,RandRu00,pos,WR,,,,,
player,201311100nyg,nyg,RandRu00,offense,20,,,,,
player,201311100nyg,nyg,RandRu00,off_pct,31%,,,,,
player,201311100nyg,nyg,RandRu00,defense,0,,,,,
player,201311100nyg,nyg,RandRu00,def_pct,0%,,,,,
player,201311100nyg,nyg,RandRu00,special_teams,6,,,,,
player,201311100nyg,nyg,RandRu00,st_pct,21%,,,,,
player,201311100nyg,nyg,HillPe00,pos,RB,,,,,
player,201311100nyg,nyg,HillPe00,offense,17,,,,,
player,201311100nyg,nyg,HillPe00,off_pct,26%,,,,,
player,201311100nyg,nyg,HillPe00,defense,0,,,,,
player,201311100nyg,nyg,HillPe00,def_pct,0%,,,,,
player,201311100nyg,nyg,HillPe00,special_teams,0,,,,,
player,201311100nyg,nyg,HillPe00,st_pct,0%,,,,,
player,201311100nyg,nyg,BrewJa00,pos,G,,,,,
player,201311100nyg,nyg,BrewJa00,offense,15,,,,,
player,201311100nyg,nyg,BrewJa00,off_pct,23%,,,,,
player,201311100nyg,nyg,BrewJa00,defense,0,,,,,
player,201311100nyg,nyg,BrewJa00,def_pct,0%,,,,,
player,201311100nyg,nyg,BrewJa00,special_teams,4,,,,,
player,201311100nyg,nyg,BrewJa00,st_pct,14%,,,,,
player,201311100nyg,nyg,JernJe00,pos,WR,,,,,
player,201311100nyg,nyg,JernJe00,offense,4,,,,,
player,201311100nyg,nyg,JernJe00,off_pct,6%,,,,,
player,201311100nyg,nyg,JernJe00,defense,0,,,,,
player,201311100nyg,nyg,JernJe00,def_pct,0%,,,,,
player,201311100nyg,nyg,JernJe00,special_teams,5,,,,,
player,201311100nyg,nyg,JernJe00,st_pct,18%,,,,,
player,201311100nyg,nyg,DonnLa00,pos,TE,,,,,
player,201311100nyg,nyg,DonnLa00,offense,3,,,,,
player,201311100nyg,nyg,DonnLa00,off_pct,5%,,,,,
player,201311100nyg,nyg,DonnLa00,defense,0,,,,,
player,201311100nyg,nyg,DonnLa00,def_pct,0%,,,,,
player,201311100nyg,nyg,DonnLa00,special_teams,0,,,,,
player,201311100nyg,nyg,DonnLa00,st_pct,0%,,,,,
player,201311100nyg,nyg,MurpLo00,pos,WR,,,,,
player,201311100nyg,nyg,MurpLo00,offense,3,,,,,
player,201311100nyg,nyg,MurpLo00,off_pct,5%,,,,,
player,201311100nyg,nyg,MurpLo00,defense,0,,,,,
player,201311100nyg,nyg,MurpLo00,def_pct,0%,,,,,
player,201311100nyg,nyg,MurpLo00,special_teams,0,,,,,
player,201311100nyg,nyg,MurpLo00,st_pct,0%,,,,,
player,201311100nyg,nyg,BeasJo99,pos,LB,,,,,
player,201311100nyg,nyg,BeasJo99,offense,0,,,,,
player,201311100nyg,nyg,BeasJo99,off_pct,0%,,,,,
player,201311100nyg,nyg,BeasJo99,defense,57,,,,,
player,201311100nyg,nyg,BeasJo99,def_pct,100%,,,,,
player,201311100nyg,nyg,BeasJo99,special_teams,0,,,,,
player,201311100nyg,nyg,BeasJo99,st_pct,0%,,,,,
player,201311100nyg,nyg,AmukPr00,pos,CB,,,,,
player,201311100nyg,nyg,AmukPr00,offense,0,,,,,
player,201311100nyg,nyg,AmukPr00,off_pct,0%,,,,,
player,201311100nyg,nyg,AmukPr00,defense,56,,,,,
player,201311100nyg,nyg,AmukPr00,def_pct,98%,,,,,
player,201311100nyg,nyg,AmukPr00,special_teams,10,,,,,
player,201311100nyg,nyg,AmukPr00,st_pct,36%,,,,,
player,201311100nyg,nyg,HillWi01,pos,FS,,,,,
player,201311100nyg,nyg,HillWi01,offense,0,,,,,
player,201311100nyg,nyg,HillWi01,off_pct,0%,,,,,
player,201311100nyg,nyg,HillWi01,defense,56,,,,,
player,201311100nyg,nyg,HillWi01,def_pct,98%,,,,,
player,201311100nyg,nyg,HillWi01,special_teams,9,,,,,
player,201311100nyg,nyg,HillWi01,st_pct,32%,,,,,
player,201311100nyg,nyg,RollAn20,pos,SS,,,,,
player,201311100nyg,nyg,RollAn20,offense,0,,,,,
player,201311100nyg,nyg,RollAn20,off_pct,0%,,,,,
player,201311100nyg,nyg,RollAn20,defense,56,,,,,
player,201311100nyg,nyg,RollAn20,def_pct,98%,,,,,
player,201311100nyg,nyg,RollAn20,special_teams,5,,,,,
player,201311100nyg,nyg,RollAn20,st_pct,18%,,,,,
player,201311100nyg,nyg,WillJa02,pos,LB,,,,,
player,201311100nyg,nyg,WillJa02,offense,0,,,,,
player,201311100nyg,nyg,WillJa02,off_pct,0%,,,,,
player,201311100nyg,nyg,WillJa02,defense,44,,,,,
player,201311100nyg,nyg,WillJa02,def_pct,77%,,,,,
player,201311100nyg,nyg,WillJa02,special_teams,8,,,,,
player,201311100nyg,nyg,WillJa02,st_pct,29%,,,,,
player,201311100nyg,nyg,McBrTr99,pos,CB,,,,,
player,201311100nyg,nyg,McBrTr99,offense,0,,,,,
player,201311100nyg,nyg,McBrTr99,off_pct,0%,,,,,
player,201311100nyg,nyg,McBrTr99,defense,44,,,,,
player,201311100nyg,nyg,McBrTr99,def_pct,77%,,,,,
player,201311100nyg,nyg,McBrTr99,special_teams,0,,,,,
player,201311100nyg,nyg,McBrTr99,st_pct,0%,,,,,
player,201311100nyg,nyg,PierJa99,pos,DE,,,,,
player,201311100nyg,nyg,PierJa99,offense,0,,,,,
player,201311100nyg,nyg,PierJa99,off_pct,0%,,,,,
player,201311100nyg,nyg,PierJa99,defense,42,,,,,
player,201311100nyg,nyg,PierJa99,def_pct,74%,,,,,
player,201311100nyg,nyg,PierJa99,special_teams,2,,,,,
player,201311100nyg,nyg,PierJa99,st_pct,7%,,,,,
player,201311100nyg,nyg,TuckJu20,pos,DE,,,,,
player,201311100nyg,nyg,TuckJu20,offense,0,,,,,
player,201311100nyg,nyg,TuckJu20,off_pct,0%,,,,,
player,201311100nyg,nyg,TuckJu20,defense,39,,,,,
player,201311100nyg,nyg,TuckJu20,def_pct,68%,,,,,
player,201311100nyg,nyg,TuckJu20,special_teams,5,,,,,
player,201311100nyg,nyg,TuckJu20,st_pct,18%,,,,,
player,201311100nyg,nyg,JoseLi99,pos,DT,,,,,
player,201311100nyg,nyg,JoseLi99,offense,0,,,,,
player,201311100nyg,nyg,JoseLi99,off_pct,0%,,,,,
player,201311100nyg,nyg,JoseLi99,defense,38,,,,,
player,201311100nyg,nyg,JoseLi99,def_pct,67%,,,,,
player,201311100nyg,nyg,JoseLi99,special_teams,5,,,,,
player,201311100nyg,nyg,JoseLi99,st_pct,18%,,,,,
player,201311100nyg,nyg,RiveKe99,pos,LB,,,,,
player,201311100nyg,nyg,RiveKe99,offense,0,,,,,
player,201311100nyg,nyg,RiveKe99,off_pct,0%,,,,,
player,201311100nyg,nyg,RiveKe99,defense,37,,,,,
player,201311100nyg,nyg,RiveKe99,def_pct,65%,,,,,
player,201311100nyg,nyg,RiveKe99,special_teams,9,,,,,
player,201311100nyg,nyg,RiveKe99,st_pct,32%,,,,,
player,201311100nyg,nyg,JenkCu20,pos,DT,,,,,
player,201311100nyg,nyg,JenkCu20,offense,0,,,,,
player,201311100nyg,nyg,JenkCu20,off_pct,0%,,,,,
player,201311100nyg,nyg,JenkCu20,defense,37,,,,,
player,201311100nyg,nyg,JenkCu20,def_pct,65%,,,,,
player,201311100nyg,nyg,JenkCu20,special_teams,0,,,,,
player,201311100nyg,nyg,JenkCu20,st_pct,0%,,,,,
player,201311100nyg,nyg,KiwaMa20,pos,DE,,,,,
player,201311100nyg,nyg,KiwaMa20,offense,0,,,,,
player,201311100nyg,nyg,KiwaMa20,off_pct,0%,,,,,
player,201311100nyg,nyg,KiwaMa20,defense,36,,,,,
player,201311100nyg,nyg,KiwaMa20,def_pct,63%,,,,,
player,201311100nyg,nyg,KiwaMa20,special_teams,7,,,,,
player,201311100nyg,nyg,KiwaMa20,st_pct,25%,,,,,
player,201311100nyg,nyg,PattMi20,pos,DT,,,,,
player,201311100nyg,nyg,PattMi20,offense,0,,,,,
player,201311100nyg,nyg,PattMi20,off_pct,0%,,,,,
player,201311100nyg,nyg,PattMi20,defense,22,,,,,
player,201311100nyg,nyg,PattMi20,def_pct,39%,,,,,
player,201311100nyg,nyg,PattMi20,special_teams,5,,,,,
player,201311100nyg,nyg,PattMi20,st_pct,18%,,,,,
player,201311100nyg,nyg,ThomTe99,pos,CB,,,,,
player,201311100nyg,nyg,ThomTe99,offense,0,,,,,
player,201311100nyg,nyg,ThomTe99,off_pct,0%,,,,,
player,201311100nyg,nyg,ThomTe99,defense,20,,,,,
player,201311100nyg,nyg,ThomTe99,def_pct,35%,,,,,
player,201311100nyg,nyg,ThomTe99,special_teams,5,,,,,
player,201311100nyg,nyg,ThomTe99,st_pct,18%,,,,,
player,201311100nyg,nyg,HankJo00,pos,DT,,,,,
player,201311100nyg,nyg,HankJo00,offense,0,,,,,
player,201311100nyg,nyg,HankJo00,off_pct,0%,,,,,
player,201311100nyg,nyg,HankJo00,defense,14,,,,,
player,201311100nyg,nyg,HankJo00,def_pct,25%,,,,,
player,201311100nyg,nyg,HankJo00,special_teams,0,,,,,
player,201311100nyg,nyg,HankJo00,st_pct,0%,,,,,
player,201311100nyg,nyg,PaysSp00,pos,LB,,,,,
player,201311100nyg,nyg,PaysSp00,offense,0,,,,,
player,201311100nyg,nyg,PaysSp00,off_pct,0%,,,,,
player,201311100nyg,nyg,PaysSp00,defense,13,,,,,
player,201311100nyg,nyg,PaysSp00,def_pct,23%,,,,,
player,201311100nyg,nyg,PaysSp00,special_teams,24,,,,,
player,201311100nyg,nyg,PaysSp00,st_pct,86%,,,,,
player,201311100nyg,nyg,MundRy00,pos,FS,,,,,
player,201311100nyg,nyg,MundRy00,offense,0,,,,,
player,201311100nyg,nyg,MundRy00,off_pct,0%,,,,,
player,201311100nyg,nyg,MundRy00,defense,13,,,,,
player,201311100nyg,nyg,MundRy00,def_pct,23%,,,,,
player,201311100nyg,nyg,MundRy00,special_teams,24,,,,,
player,201311100nyg,nyg,MundRy00,st_pct,86%,,,,,
player,201311100nyg,nyg,MoorDa01,pos,DE,,,,,
player,201311100nyg,nyg,MoorDa01,offense,0,,,,,
player,201311100nyg,nyg,MoorDa01,off_pct,0%,,,,,
player,201311100nyg,nyg,MoorDa01,defense,2,,,,,
player,201311100nyg,nyg,MoorDa01,def_pct,4%,,,,,
player,201311100nyg,nyg,MoorDa01,special_teams,19,,,,,
player,201311100nyg,nyg,MoorDa01,st_pct,68%,,,,,
player,201311100nyg,nyg,HerzMa00,pos,LB,,,,,
player,201311100nyg,nyg,HerzMa00,offense,0,,,,,
player,201311100nyg,nyg,HerzMa00,off_pct,0%,,,,,
player,201311100nyg,nyg,HerzMa00,defense,1,,,,,
player,201311100nyg,nyg,HerzMa00,def_pct,2%,,,,,
player,201311100nyg,nyg,HerzMa00,special_teams,24,,,,,
player,201311100nyg,nyg,HerzMa00,st_pct,86%,,,,,
player,201311100nyg,nyg,TaylCo01,pos,SS,,,,,
player,201311100nyg,nyg,TaylCo01,offense,0,,,,,
player,201311100nyg,nyg,TaylCo01,off_pct,0%,,,,,
player,201311100nyg,nyg,TaylCo01,defense,0,,,,,
player,201311100nyg,nyg,TaylCo01,def_pct,0%,,,,,
player,201311100nyg,nyg,TaylCo01,special_teams,24,,,,,
player,201311100nyg,nyg,TaylCo01,st_pct,86%,,,,,
player,201311100nyg,nyg,JameCh00,pos,DB,,,,,
player,201311100nyg,nyg,JameCh00,offense,0,,,,,
player,201311100nyg,nyg,JameCh00,off_pct,0%,,,,,
player,201311100nyg,nyg,JameCh00,defense,0,,,,,
player,201311100nyg,nyg,JameCh00,def_pct,0%,,,,,
player,201311100nyg,nyg,JameCh00,special_teams,19,,,,,
player,201311100nyg,nyg,JameCh00,st_pct,68%,,,,,
player,201311100nyg,nyg,CoxxMi00,pos,RB,,,,,
player,201311100nyg,nyg,CoxxMi00,offense,0,,,,,
player,201311100nyg,nyg,CoxxMi00,off_pct,0%,,,,,
player,201311100nyg,nyg,CoxxMi00,defense,0,,,,,
player,201311100nyg,nyg,CoxxMi00,def_pct,0%,,,,,
player,201311100nyg,nyg,CoxxMi00,special_teams,15,,,,,
player,201311100nyg,nyg,CoxxMi00,st_pct,54%,,,,,
player,201311100nyg,nyg,BradAl00,pos,LB,,,,,
player,201311100nyg,nyg,BradAl00,offense,0,,,,,
player,201311100nyg,nyg,BradAl00,off_pct,0%,,,,,
player,201311100nyg,nyg,BradAl00,defense,0,,,,,
player,201311100nyg,nyg,BradAl00,def_pct,0%,,,,,
player,201311100nyg,nyg,BradAl00,special_teams,11,,,,,
player,201311100nyg,nyg,BradAl00,st_pct,39%,,,,,
player,201311100nyg,nyg,brownjos01,pos,K,,,,,
player,201311100nyg,nyg,brownjos01,offense,0,,,,,
player,201311100nyg,nyg,brownjos01,off_pct,0%,,,,,
player,201311100nyg,nyg,brownjos01,defense,0,,,,,
player,201311100nyg,nyg,brownjos01,def_pct,0%,,,,,
player,201311100nyg,nyg,brownjos01,special_teams,9,,,,,
player,201311100nyg,nyg,brownjos01,st_pct,32%,,,,,
player,201311100nyg,nyg,WeatSt20,pos,P,,,,,
player,201311100nyg,nyg,WeatSt20,offense,0,,,,,
player,201311100nyg,nyg,WeatSt20,off_pct,0%,,,,,
player,201311100nyg,nyg,WeatSt20,defense,0,,,,,
player,201311100nyg,nyg,WeatSt20,def_pct,0%,,,,,
player,201311100nyg,nyg,WeatSt20,special_teams,8,,,,,
player,201311100nyg,nyg,WeatSt20,st_pct,29%,,,,,
player,201311100nyg,nyg,DeOsZa99,pos,LS,,,,,
player,201311100nyg,nyg,DeOsZa99,offense,0,,,,,
player,201311100nyg,nyg,DeOsZa99,off_pct,0%,,,,,
player,201311100nyg,nyg,DeOsZa99,defense,0,,,,,
player,201311100nyg,nyg,DeOsZa99,def_pct,0%,,,,,
player,201311100nyg,nyg,DeOsZa99,special_teams,8,,,,,
player,201311100nyg,nyg,DeOsZa99,st_pct,29%,,,,,
player,201311100nyg,nyg,MoslBr00,pos,G,,,,,
player,201311100nyg,nyg,MoslBr00,offense,0,,,,,
player,201311100nyg,nyg,MoslBr00,off_pct,0%,,,,,
player,201311100nyg,nyg,MoslBr00,defense,0,,,,,
player,201311100nyg,nyg,MoslBr00,def_pct,0%,,,,,
player,201311100nyg,nyg,MoslBr00,special_teams,4,,,,,
player,201311100nyg,nyg,MoslBr00,st_pct,14%,,,,,
player,201311100nyg,rai,BarnKh20,pos,T,,,,,
player,201311100nyg,rai,BarnKh20,offense,57,,,,,
player,201311100nyg,rai,BarnKh20,off_pct,100%,,,,,
player,201311100nyg,rai,BarnKh20,defense,0,,,,,
player,201311100nyg,rai,BarnKh20,def_pct,0%,,,,,
player,201311100nyg,rai,BarnKh20,special_teams,4,,,,,
player,201311100nyg,rai,BarnKh20,st_pct,14%,,,,,
player,201311100nyg,rai,BrisMi20,pos,G,,,,,
player,201311100nyg,rai,BrisMi20,offense,57,,,,,
player,201311100nyg,rai,BrisMi20,off_pct,100%,,,,,
player,201311100nyg,rai,BrisMi20,defense,0,,,,,
player,201311100nyg,rai,BrisMi20,def_pct,0%,,,,,
player,201311100nyg,rai,BrisMi20,special_teams,4,,,,,
player,201311100nyg,rai,BrisMi20,st_pct,14%,,,,,
player,201311100nyg,rai,WisnSt01,pos,C,,,,,
player,201311100nyg,rai,WisnSt01,offense,57,,,,,
player,201311100nyg,rai,WisnSt01,off_pct,100%,,,,,
player,201311100nyg,rai,WisnSt01,defense,0,,,,,
player,201311100nyg,rai,WisnSt01,def_pct,0%,,,,,
player,201311100nyg,rai,WisnSt01,special_teams,4,,,,,
player,201311100nyg,rai,WisnSt01,st_pct,14%,,,,,
player,201311100nyg,rai,PryoTe00,pos,QB,,,,,
player,201311100nyg,rai,PryoTe00,offense,57,,,,,
player,201311100nyg,rai,PryoTe00,off_pct,100%,,,,,
player,201311100nyg,rai,PryoTe00,defense,0,,,,,
player,201311100nyg,rai,PryoTe00,def_pct,0%,,,,,
player,201311100nyg,rai,PryoTe00,special_teams,0,,,,,
player,201311100nyg,rai,PryoTe00,st_pct,0%,,,,,
player,201311100nyg,rai,WatsMe00,pos,T,,,,,
player,201311100nyg,rai,WatsMe00,offense,56,,,,,
player,201311100nyg,rai,WatsMe00,off_pct,98%,,,,,
player,201311100nyg,rai,WatsMe00,defense,0,,,,,
player,201311100nyg,rai,WatsMe00,def_pct,0%,,,,,
player,201311100nyg,rai,WatsMe00,special_teams,4,,,,,
