game,2013,1,20130909,201309090sdg,htx,"Houston Texans",31,sdg,"San Diego Chargers",28
player,201309090sdg,sdg,GachAn00,fumbles_rec_yds,0,,,,,
player,201309090sdg,sdg,GachAn00,fumbles_rec_td,0,,,,,
player,201309090sdg,sdg,GachAn00,fumbles_forced,0,,,,,
player,201309090sdg,sdg,GeatKw00,def_int,0,,,,,
player,201309090sdg,sdg,GeatKw00,def_int_yds,0,,,,,
player,201309090sdg,sdg,GeatKw00,def_int_td,0,,,,,
player,201309090sdg,sdg,GeatKw00,def_int_long,0,,,,,
player,201309090sdg,sdg,GeatKw00,pass_defended,0,,,,,
player,201309090sdg,sdg,GeatKw00,sacks,0.0,,,,,
player,201309090sdg,sdg,GeatKw00,tackles_combined,1,,,,,
player,201309090sdg,sdg,GeatKw00,tackles_solo,0,,,,,
player,201309090sdg,sdg,GeatKw00,tackles_assists,1,,,,,
player,201309090sdg,sdg,GeatKw00,tackles_loss,0,,,,,
player,201309090sdg,sdg,GeatKw00,qb_hits,0,,,,,
player,201309090sdg,sdg,GeatKw00,fumbles_rec,0,,,,,
player,201309090sdg,sdg,GeatKw00,fumbles_rec_yds,0,,,,,
player,201309090sdg,sdg,GeatKw00,fumbles_rec_td,0,,,,,
player,201309090sdg,sdg,GeatKw00,fumbles_forced,0,,,,,
player,201309090sdg,sdg,PatrJo00,def_int,0,,,,,
player,201309090sdg,sdg,PatrJo00,def_int_yds,0,,,,,
player,201309090sdg,sdg,PatrJo00,def_int_td,0,,,,,
player,201309090sdg,sdg,PatrJo00,def_int_long,0,,,,,
player,201309090sdg,sdg,PatrJo00,pass_defended,0,,,,,
player,201309090sdg,sdg,PatrJo00,sacks,0.0,,,,,
player,201309090sdg,sdg,PatrJo00,tackles_combined,1,,,,,
player,201309090sdg,sdg,PatrJo00,tackles_solo,1,,,,,
player,201309090sdg,sdg,PatrJo00,tackles_assists,0,,,,,
player,201309090sdg,sdg,PatrJo00,tackles_loss,0,,,,,
player,201309090sdg,sdg,PatrJo00,qb_hits,0,,,,,
player,201309090sdg,sdg,PatrJo00,fumbles_rec,0,,,,,
player,201309090sdg,sdg,PatrJo00,fumbles_rec_yds,0,,,,,
player,201309090sdg,sdg,PatrJo00,fumbles_rec_td,0,,,,,
player,201309090sdg,sdg,PatrJo00,fumbles_forced,0,,,,,
player,201309090sdg,sdg,WynnJa99,def_int,0,,,,,
player,201309090sdg,sdg,WynnJa99,def_int_yds,0,,,,,
player,201309090sdg,sdg,WynnJa99,def_int_td,0,,,,,
player,201309090sdg,sdg,WynnJa99,def_int_long,0,,,,,
player,201309090sdg,sdg,WynnJa99,pass_defended,0,,,,,
player,201309090sdg,sdg,WynnJa99,sacks,0.0,,,,,
player,201309090sdg,sdg,WynnJa99,tackles_combined,1,,,,,
player,201309090sdg,sdg,WynnJa99,tackles_solo,1,,,,,
player,201309090sdg,sdg,WynnJa99,tackles_assists,0,,,,,
player,201309090sdg,sdg,WynnJa99,tackles_loss,0,,,,,
player,201309090sdg,sdg,WynnJa99,qb_hits,0,,,,,
player,201309090sdg,sdg,WynnJa99,fumbles_rec,0,,,,,
player,201309090sdg,sdg,WynnJa99,fumbles_rec_yds,0,,,,,
player,201309090sdg,sdg,WynnJa99,fumbles_rec_td,0,,,,,
player,201309090sdg,sdg,WynnJa99,fumbles_forced,0,,,,,
player,201309090sdg,htx,MartKe01,kick_ret,4,,,,,
player,201309090sdg,htx,MartKe01,kick_ret_yds,116,,,,,
player,201309090sdg,htx,MartKe01,kick_ret_yds_per_ret,29.0,,,,,
player,201309090sdg,htx,MartKe01,kick_ret_td,0,,,,,
player,201309090sdg,htx,MartKe01,kick_ret_long,46,,,,,
player,201309090sdg,htx,MartKe01,punt_ret,3,,,,,
player,201309090sdg,htx,MartKe01,punt_ret_yds,21,,,,,
player,201309090sdg,htx,MartKe01,punt_ret_yds_per_ret,7.0,,,,,
player,201309090sdg,htx,MartKe01,punt_ret_td,0,,,,,
player,201309090sdg,htx,MartKe01,punt_ret_long,9,,,,,
player,201309090sdg,sdg,RoyaEd00,kick_ret,0,,,,,
player,201309090sdg,sdg,RoyaEd00,kick_ret_yds,0,,,,,
player,201309090sdg,sdg,RoyaEd00,kick_ret_yds_per_ret,,,,,,
player,201309090sdg,sdg,RoyaEd00,kick_ret_td,0,,,,,
player,201309090sdg,sdg,RoyaEd00,kick_ret_long,0,,,,,
player,201309090sdg,sdg,RoyaEd00,punt_ret,1,,,,,
player,201309090sdg,sdg,RoyaEd00,punt_ret_yds,5,,,,,
player,201309090sdg,sdg,RoyaEd00,punt_ret_yds_per_ret,5.0,,,,,
player,201309090sdg,sdg,RoyaEd00,punt_ret_td,0,,,,,
player,201309090sdg,sdg,RoyaEd00,punt_ret_long,5,,,,,
player,201309090sdg,sdg,WhitFo00,kick_ret,1,,,,,
player,201309090sdg,sdg,WhitFo00,kick_ret_yds,42,,,,,
player,201309090sdg,sdg,WhitFo00,kick_ret_yds_per_ret,42.0,,,,,
player,201309090sdg,sdg,WhitFo00,kick_ret_td,0,,,,,
player,201309090sdg,sdg,WhitFo00,kick_ret_long,42,,,,,
player,201309090sdg,sdg,WhitFo00,punt_ret,0,,,,,
player,201309090sdg,sdg,WhitFo00,punt_ret_yds,0,,,,,
player,201309090sdg,sdg,WhitFo00,punt_ret_yds_per_ret,,,,,,
player,201309090sdg,sdg,WhitFo00,punt_ret_td,0,,,,,
player,201309090sdg,sdg,WhitFo00,punt_ret_long,0,,,,,
player,201309090sdg,htx,BullRa00,xpm,4,,,,,
player,201309090sdg,htx,BullRa00,xpa,4,,,,,
player,201309090sdg,htx,BullRa00,fgm,1,,,,,
player,201309090sdg,htx,BullRa00,fga,2,,,,,
player,201309090sdg,htx,BullRa00,punt,0,,,,,
player,201309090sdg,htx,BullRa00,punt_yds,0,,,,,
player,201309090sdg,htx,BullRa00,punt_yds_per_punt,,,,,,
player,201309090sdg,htx,BullRa00,punt_long,0,,,,,
player,201309090sdg,htx,LechSh20,xpm,,,,,,
player,201309090sdg,htx,LechSh20,xpa,,,,,,
player,201309090sdg,htx,LechSh20,fgm,,,,,,
player,201309090sdg,htx,LechSh20,fga,,,,,,
player,201309090sdg,htx,LechSh20,punt,3,,,,,
player,201309090sdg,htx,LechSh20,punt_yds,135,,,,,
player,201309090sdg,htx,LechSh20,punt_yds_per_punt,45.0,,,,,
player,201309090sdg,htx,LechSh20,punt_long,58,,,,,
player,201309090sdg,sdg,novaknic01,xpm,4,,,,,
player,201309090sdg,sdg,novaknic01,xpa,4,,,,,
player,201309090sdg,sdg,novaknic01,fgm,,,,,,
player,201309090sdg,sdg,novaknic01,fga,,,,,,
player,201309090sdg,sdg,novaknic01,punt,0,,,,,
player,201309090sdg,sdg,novaknic01,punt_yds,0,,,,,
player,201309090sdg,sdg,novaknic01,punt_yds_per_punt,,,,,,
player,201309090sdg,sdg,novaknic01,punt_long,0,,,,,
player,201309090sdg,sdg,ScifMi20,xpm,,,,,,
player,201309090sdg,sdg,ScifMi20,xpa,,,,,,
player,201309090sdg,sdg,ScifMi20,fgm,,,,,,
player,201309090sdg,sdg,ScifMi20,fga,,,,,,
player,201309090sdg,sdg,ScifMi20,punt,6,,,,,
player,201309090sdg,sdg,ScifMi20,punt_yds,287,,,,,
player,201309090sdg,sdg,ScifMi20,punt_yds_per_punt,47.8,,,,,
player,201309090sdg,sdg,ScifMi20,punt_long,61,,,,,
player,201309090sdg,sdg,DunlKi20,pos,T,,,,,
player,201309090sdg,sdg,DunlKi20,offense,53,,,,,
player,201309090sdg,sdg,DunlKi20,off_pct,100%,,,,,
player,201309090sdg,sdg,DunlKi20,defense,0,,,,,
player,201309090sdg,sdg,DunlKi20,def_pct,0%,,,,,
player,201309090sdg,sdg,DunlKi20,special_teams,5,,,,,
player,201309090sdg,sdg,DunlKi20,st_pct,16%,,,,,
player,201309090sdg,sdg,FlukDJ00,pos,T,,,,,
player,201309090sdg,sdg,FlukDJ00,offense,53,,,,,
player,201309090sdg,sdg,FlukDJ00,off_pct,100%,,,,,
player,201309090sdg,sdg,FlukDJ00,defense,0,,,,,
player,201309090sdg,sdg,FlukDJ00,def_pct,0%,,,,,
player,201309090sdg,sdg,FlukDJ00,special_teams,4,,,,,
player,201309090sdg,sdg,FlukDJ00,st_pct,13%,,,,,
player,201309090sdg,sdg,ClarJe20,pos,G,,,,,
player,201309090sdg,sdg,ClarJe20,offense,53,,,,,
player,201309090sdg,sdg,ClarJe20,off_pct,100%,,,,,
player,201309090sdg,sdg,ClarJe20,defense,0,,,,,
player,201309090sdg,sdg,ClarJe20,def_pct,0%,,,,,
player,201309090sdg,sdg,ClarJe20,special_teams,4,,,,,
player,201309090sdg,sdg,ClarJe20,st_pct,13%,,,,,
player,201309090sdg,sdg,RineCh20,pos,G,,,,,
player,201309090sdg,sdg,RineCh20,offense,53,,,,,
player,201309090sdg,sdg,RineCh20,off_pct,100%,,,,,
player,201309090sdg,sdg,RineCh20,defense,0,,,,,
player,201309090sdg,sdg,RineCh20,def_pct,0%,,,,,
player,201309090sdg,sdg,RineCh20,special_teams,4,,,,,
player,201309090sdg,sdg,RineCh20,st_pct,13%,,,,,
player,201309090sdg,sdg,HardNi55,pos,C,,,,,
player,201309090sdg,sdg,HardNi55,offense,53,,,,,
player,201309090sdg,sdg,HardNi55,off_pct,100%,,,,,
player,201309090sdg,sdg,HardNi55,defense,0,,,,,
player,201309090sdg,sdg,HardNi55,def_pct,0%,,,,,
player,201309090sdg,sdg,HardNi55,special_teams,0,,,,,
player,201309090sdg,sdg,HardNi55,st_pct,0%,,,,,
player,201309090sdg,sdg,RivePh00,pos,QB,,,,,
player,201309090sdg,sdg,RivePh00,offense,53,,,,,
player,201309090sdg,sdg,RivePh00,off_pct,100%,,,,,
player,201309090sdg,sdg,RivePh00,defense,0,,,,,
player,201309090sdg,sdg,RivePh00,def_pct,0%,,,,,
player,201309090sdg,sdg,RivePh00,special_teams,0,,,,,
player,201309090sdg,sdg,RivePh00,st_pct,0%,,,,,
player,201309090sdg,sdg,FloyMa00,pos,WR,,,,,
player,201309090sdg,sdg,FloyMa00,offense,52,,,,,
player,201309090sdg,sdg,FloyMa00,off_pct,98%,,,,,
player,201309090sdg,sdg,FloyMa00,defense,0,,,,,
player,201309090sdg,sdg,FloyMa00,def_pct,0%,,,,,
player,201309090sdg,sdg,FloyMa00,special_teams,0,,,,,
player,201309090sdg,sdg,FloyMa00,st_pct,0%,,,,,
player,201309090sdg,sdg,BrowVi00,pos,WR,,,,,
player,201309090sdg,sdg,BrowVi00,offense,48,,,,,
player,201309090sdg,sdg,BrowVi00,off_pct,91%,,,,,
player,201309090sdg,sdg,BrowVi00,defense,0,,,,,
player,201309090sdg,sdg,BrowVi00,def_pct,0%,,,,,
player,201309090sdg,sdg,BrowVi00,special_teams,0,,,,,
player,201309090sdg,sdg,BrowVi00,st_pct,0%,,,,,
player,201309090sdg,sdg,GateAn00,pos,TE,,,,,
player,201309090sdg,sdg,GateAn00,offense,46,,,,,
player,201309090sdg,sdg,GateAn00,off_pct,87%,,,,,
player,201309090sdg,sdg,GateAn00,defense,0,,,,,
player,201309090sdg,sdg,GateAn00,def_pct,0%,,,,,
player,201309090sdg,sdg,GateAn00,special_teams,0,,,,,
player,201309090sdg,sdg,GateAn00,st_pct,0%,,,,,
player,201309090sdg,sdg,RoyaEd00,pos,WR,,,,,
player,201309090sdg,sdg,RoyaEd00,offense,29,,,,,
player,201309090sdg,sdg,RoyaEd00,off_pct,55%,,,,,
player,201309090sdg,sdg,RoyaEd00,defense,0,,,,,
player,201309090sdg,sdg,RoyaEd00,def_pct,0%,,,,,
player,201309090sdg,sdg,RoyaEd00,special_teams,4,,,,,
player,201309090sdg,sdg,RoyaEd00,st_pct,13%,,,,,
player,201309090sdg,sdg,BrowRo05,pos,RB,,,,,
player,201309090sdg,sdg,BrowRo05,offense,24,,,,,
player,201309090sdg,sdg,BrowRo05,off_pct,45%,,,,,
player,201309090sdg,sdg,BrowRo05,defense,0,,,,,
player,201309090sdg,sdg,BrowRo05,def_pct,0%,,,,,
player,201309090sdg,sdg,BrowRo05,special_teams,0,,,,,
player,201309090sdg,sdg,BrowRo05,st_pct,0%,,,,,
player,201309090sdg,sdg,PhilJo00,pos,TE,,,,,
player,201309090sdg,sdg,PhilJo00,offense,20,,,,,
player,201309090sdg,sdg,PhilJo00,off_pct,38%,,,,,
player,201309090sdg,sdg,PhilJo00,defense,0,,,,,
player,201309090sdg,sdg,PhilJo00,def_pct,0%,,,,,
player,201309090sdg,sdg,PhilJo00,special_teams,12,,,,,
player,201309090sdg,sdg,PhilJo00,st_pct,39%,,,,,
player,201309090sdg,sdg,MathRy00,pos,RB,,,,,
player,201309090sdg,sdg,MathRy00,offense,20,,,,,
player,201309090sdg,sdg,MathRy00,off_pct,38%,,,,,
player,201309090sdg,sdg,MathRy00,defense,0,,,,,
player,201309090sdg,sdg,MathRy00,def_pct,0%,,,,,
player,201309090sdg,sdg,MathRy00,special_teams,0,,,,,
player,201309090sdg,sdg,MathRy00,st_pct,0%,,,,,
player,201309090sdg,sdg,GreeLa00,pos,TE,,,,,
player,201309090sdg,sdg,GreeLa00,offense,9,,,,,
player,201309090sdg,sdg,GreeLa00,off_pct,17%,,,,,
player,201309090sdg,sdg,GreeLa00,defense,0,,,,,
player,201309090sdg,sdg,GreeLa00,def_pct,0%,,,,,
player,201309090sdg,sdg,GreeLa00,special_teams,23,,,,,
player,201309090sdg,sdg,GreeLa00,st_pct,74%,,,,,
player,201309090sdg,sdg,WoodDa02,pos,RB,,,,,
player,201309090sdg,sdg,WoodDa02,offense,9,,,,,
player,201309090sdg,sdg,WoodDa02,off_pct,17%,,,,,
player,201309090sdg,sdg,WoodDa02,defense,0,,,,,
player,201309090sdg,sdg,WoodDa02,def_pct,0%,,,,,
player,201309090sdg,sdg,WoodDa02,special_teams,5,,,,,
player,201309090sdg,sdg,WoodDa02,st_pct,16%,,,,,
player,201309090sdg,sdg,McClLe00,pos,FB,,,,,
player,201309090sdg,sdg,McClLe00,offense,8,,,,,
player,201309090sdg,sdg,McClLe00,off_pct,15%,,,,,
player,201309090sdg,sdg,McClLe00,defense,0,,,,,
player,201309090sdg,sdg,McClLe00,def_pct,0%,,,,,
player,201309090sdg,sdg,McClLe00,special_teams,11,,,,,
player,201309090sdg,sdg,McClLe00,st_pct,35%,,,,,
player,201309090sdg,sdg,WeddEr99,pos,FS,,,,,
player,201309090sdg,sdg,WeddEr99,offense,0,,,,,
player,201309090sdg,sdg,WeddEr99,off_pct,0%,,,,,
player,201309090sdg,sdg,WeddEr99,defense,76,,,,,
player,201309090sdg,sdg,WeddEr99,def_pct,100%,,,,,
player,201309090sdg,sdg,WeddEr99,special_teams,18,,,,,
player,201309090sdg,sdg,WeddEr99,st_pct,58%,,,,,
player,201309090sdg,sdg,ButlDo99,pos,LB,,,,,
player,201309090sdg,sdg,ButlDo99,offense,0,,,,,
player,201309090sdg,sdg,ButlDo99,off_pct,0%,,,,,
player,201309090sdg,sdg,ButlDo99,defense,76,,,,,
player,201309090sdg,sdg,ButlDo99,def_pct,100%,,,,,
player,201309090sdg,sdg,ButlDo99,special_teams,13,,,,,
player,201309090sdg,sdg,ButlDo99,st_pct,42%,,,,,
player,201309090sdg,sdg,WrigSh00,pos,CB,,,,,
player,201309090sdg,sdg,WrigSh00,offense,0,,,,,
player,201309090sdg,sdg,WrigSh00,off_pct,0%,,,,,
player,201309090sdg,sdg,WrigSh00,defense,75,,,,,
player,201309090sdg,sdg,WrigSh00,def_pct,99%,,,,,
player,201309090sdg,sdg,WrigSh00,special_teams,16,,,,,
player,201309090sdg,sdg,WrigSh00,st_pct,52%,,,,,
player,201309090sdg,sdg,CoxxDe99,pos,CB,,,,,
player,201309090sdg,sdg,CoxxDe99,offense,0,,,,,
player,201309090sdg,sdg,CoxxDe99,off_pct,0%,,,,,
player,201309090sdg,sdg,CoxxDe99,defense,74,,,,,
player,201309090sdg,sdg,CoxxDe99,def_pct,97%,,,,,
player,201309090sdg,sdg,CoxxDe99,special_teams,8,,,,,
player,201309090sdg,sdg,CoxxDe99,st_pct,26%,,,,,
player,201309090sdg,sdg,GilcMa00,pos,SS,,,,,
player,201309090sdg,sdg,GilcMa00,offense,0,,,,,
player,201309090sdg,sdg,GilcMa00,off_pct,0%,,,,,
player,201309090sdg,sdg,GilcMa00,defense,73,,,,,
player,201309090sdg,sdg,GilcMa00,def_pct,96%,,,,,
player,201309090sdg,sdg,GilcMa00,special_teams,9,,,,,
player,201309090sdg,sdg,GilcMa00,st_pct,29%,,,,,
player,201309090sdg,sdg,JohnJa23,pos,LB,,,,,
player,201309090sdg,sdg,JohnJa23,offense,0,,,,,
player,201309090sdg,sdg,JohnJa23,off_pct,0%,,,,,
player,201309090sdg,sdg,JohnJa23,defense,60,,,,,
player,201309090sdg,sdg,JohnJa23,def_pct,79%,,,,,
player,201309090sdg,sdg,JohnJa23,special_teams,8,,,,,
player,201309090sdg,sdg,JohnJa23,st_pct,26%,,,,,
player,201309090sdg,sdg,BirdBr00,pos,LB,,,,,
player,201309090sdg,sdg,BirdBr00,offense,0,,,,,
player,201309090sdg,sdg,BirdBr00,off_pct,0%,,,,,
player,201309090sdg,sdg,BirdBr00,defense,59,,,,,
player,201309090sdg,sdg,BirdBr00,def_pct,78%,,,,,
player,201309090sdg,sdg,BirdBr00,special_teams,18,,,,,
player,201309090sdg,sdg,BirdBr00,st_pct,58%,,,,,
player,201309090sdg,sdg,LiugCo00,pos,DE,,,,,
player,201309090sdg,sdg,LiugCo00,offense,0,,,,,
player,201309090sdg,sdg,LiugCo00,off_pct,0%,,,,,
player,201309090sdg,sdg,LiugCo00,defense,55,,,,,
player,201309090sdg,sdg,LiugCo00,def_pct,72%,,,,,
player,201309090sdg,sdg,LiugCo00,special_teams,1,,,,,
player,201309090sdg,sdg,LiugCo00,st_pct,3%,,,,,
player,201309090sdg,sdg,ReyeKe00,pos,DE,,,,,
player,201309090sdg,sdg,ReyeKe00,offense,0,,,,,
player,201309090sdg,sdg,ReyeKe00,off_pct,0%,,,,,
player,201309090sdg,sdg,ReyeKe00,defense,54,,,,,
player,201309090sdg,sdg,ReyeKe00,def_pct,71%,,,,,
player,201309090sdg,sdg,ReyeKe00,special_teams,12,,,,,
player,201309090sdg,sdg,ReyeKe00,st_pct,39%,,,,,
player,201309090sdg,sdg,FreeDw00,pos,LB,,,,,
player,201309090sdg,sdg,FreeDw00,offense,0,,,,,
player,201309090sdg,sdg,FreeDw00,off_pct,0%,,,,,
player,201309090sdg,sdg,FreeDw00,defense,54,,,,,
player,201309090sdg,sdg,FreeDw00,def_pct,71%,,,,,
player,201309090sdg,sdg,FreeDw00,special_teams,1,,,,,
player,201309090sdg,sdg,FreeDw00,st_pct,3%,,,,,
player,201309090sdg,sdg,ThomCa99,pos,DT,,,,,
player,201309090sdg,sdg,ThomCa99,offense,0,,,,,
player,201309090sdg,sdg,ThomCa99,off_pct,0%,,,,,
player,201309090sdg,sdg,ThomCa99,defense,48,,,,,
player,201309090sdg,sdg,ThomCa99,def_pct,63%,,,,,
player,201309090sdg,sdg,ThomCa99,special_teams,7,,,,,
player,201309090sdg,sdg,ThomCa99,st_pct,23%,,,,,
player,201309090sdg,sdg,EnglLa99,pos,LB,,,,,
player,201309090sdg,sdg,EnglLa99,offense,0,,,,,
player,201309090sdg,sdg,EnglLa99,off_pct,0%,,,,,
player,201309090sdg,sdg,EnglLa99,defense,37,,,,,
player,201309090sdg,sdg,EnglLa99,def_pct,49%,,,,,
player,201309090sdg,sdg,EnglLa99,special_teams,20,,,,,
player,201309090sdg,sdg,EnglLa99,st_pct,65%,,,,,
player,201309090sdg,sdg,MarsRi20,pos,CB,,,,,
player,201309090sdg,sdg,MarsRi20,offense,0,,,,,
player,201309090sdg,sdg,MarsRi20,off_pct,0%,,,,,
player,201309090sdg,sdg,MarsRi20,defense,25,,,,,
player,201309090sdg,sdg,MarsRi20,def_pct,33%,,,,,
player,201309090sdg,sdg,MarsRi20,special_teams,8,,,,,
player,201309090sdg,sdg,MarsRi20,st_pct,26%,,,,,
player,201309090sdg,sdg,AddaJa00,pos,FS,,,,,
player,201309090sdg,sdg,AddaJa00,offense,0,,,,,
player,201309090sdg,sdg,AddaJa00,off_pct,0%,,,,,
player,201309090sdg,sdg,AddaJa00,defense,20,,,,,
player,201309090sdg,sdg,AddaJa00,def_pct,26%,,,,,
player,201309090sdg,sdg,AddaJa00,special_teams,14,,,,,
player,201309090sdg,sdg,AddaJa00,st_pct,45%,,,,,
player,201309090sdg,sdg,WynnJa99,pos,DE,,,,,
player,201309090sdg,sdg,WynnJa99,offense,0,,,,,
player,201309090sdg,sdg,WynnJa99,off_pct,0%,,,,,
player,201309090sdg,sdg,WynnJa99,defense,18,,,,,
player,201309090sdg,sdg,WynnJa99,def_pct,24%,,,,,
player,201309090sdg,sdg,WynnJa99,special_teams,0,,,,,
player,201309090sdg,sdg,WynnJa99,st_pct,0%,,,,,
player,201309090sdg,sdg,PatrJo00,pos,CB,,,,,
player,201309090sdg,sdg,PatrJo00,offense,0,,,,,
player,201309090sdg,sdg,PatrJo00,off_pct,0%,,,,,
player,201309090sdg,sdg,PatrJo00,defense,16,,,,,
player,201309090sdg,sdg,PatrJo00,def_pct,21%,,,,,
player,201309090sdg,sdg,PatrJo00,special_teams,13,,,,,
player,201309090sdg,sdg,PatrJo00,st_pct,42%,,,,,
player,201309090sdg,sdg,GeatKw00,pos,DT,,,,,
player,201309090sdg,sdg,GeatKw00,offense,0,,,,,
player,201309090sdg,sdg,GeatKw00,off_pct,0%,,,,,
player,201309090sdg,sdg,GeatKw00,defense,13,,,,,
player,201309090sdg,sdg,GeatKw00,def_pct,17%,,,,,
player,201309090sdg,sdg,GeatKw00,special_teams,7,,,,,
player,201309090sdg,sdg,GeatKw00,st_pct,23%,,,,,
player,201309090sdg,sdg,LissSe99,pos,DE,,,,,
player,201309090sdg,sdg,LissSe99,offense,0,,,,,
player,201309090sdg,sdg,LissSe99,off_pct,0%,,,,,
player,201309090sdg,sdg,LissSe99,defense,2,,,,,
player,201309090sdg,sdg,LissSe99,def_pct,3%,,,,,
player,201309090sdg,sdg,LissSe99,special_teams,0,,,,,
player,201309090sdg,sdg,LissSe99,st_pct,0%,,,,,
player,201309090sdg,sdg,GachAn00,pos,LB,,,,,
player,201309090sdg,sdg,GachAn00,offense,0,,,,,
player,201309090sdg,sdg,GachAn00,off_pct,0%,,,,,
player,201309090sdg,sdg,GachAn00,defense,1,,,,,
player,201309090sdg,sdg,GachAn00,def_pct,1%,,,,,
player,201309090sdg,sdg,GachAn00,special_teams,19,,,,,
player,201309090sdg,sdg,GachAn00,st_pct,61%,,,,,
player,201309090sdg,sdg,WalkRe00,pos,LB,,,,,
player,201309090sdg,sdg,WalkRe00,offense,0,,,,,
player,201309090sdg,sdg,WalkRe00,off_pct,0%,,,,,
player,201309090sdg,sdg,WalkRe00,defense,0,,,,,
player,201309090sdg,sdg,WalkRe00,def_pct,0%,,,,,
player,201309090sdg,sdg,WalkRe00,special_teams,19,,,,,
player,201309090sdg,sdg,WalkRe00,st_pct,61%,,,,,
player,201309090sdg,sdg,StucDa20,pos,SS,,,,,
player,201309090sdg,sdg,StucDa20,offense,0,,,,,
player,201309090sdg,sdg,StucDa20,off_pct,0%,,,,,
player,201309090sdg,sdg,StucDa20,defense,0,,,,,
player,201309090sdg,sdg,StucDa20,def_pct,0%,,,,,
player,201309090sdg,sdg,StucDa20,special_teams,19,,,,,
player,201309090sdg,sdg,StucDa20,st_pct,61%,,,,,
player,201309090sdg,sdg,ScifMi20,pos,P,,,,,
player,201309090sdg,sdg,ScifMi20,offense,0,,,,,
player,201309090sdg,sdg,ScifMi20,off_pct,0%,,,,,
player,201309090sdg,sdg,ScifMi20,defense,0,,,,,
player,201309090sdg,sdg,ScifMi20,def_pct,0%,,,,,
player,201309090sdg,sdg,ScifMi20,special_teams,10,,,,,
player,201309090sdg,sdg,ScifMi20,st_pct,32%,,,,,
player,201309090sdg,sdg,WindMi00,pos,LS,,,,,
player,201309090sdg,sdg,WindMi00,offense,0,,,,,
player,201309090sdg,sdg,WindMi00,off_pct,0%,,,,,
player,201309090sdg,sdg,WindMi00,defense,0,,,,,
player,201309090sdg,sdg,WindMi00,def_pct,0%,,,,,
player,201309090sdg,sdg,WindMi00,special_teams,10,,,,,
player,201309090sdg,sdg,WindMi00,st_pct,32%,,,,,
player,201309090sdg,sdg,novaknic01,pos,K,,,,,
player,201309090sdg,sdg,novaknic01,offense,0,,,,,
player,201309090sdg,sdg,novaknic01,off_pct,0%,,,,,
player,201309090sdg,sdg,novaknic01,defense,0,,,,,
player,201309090sdg,sdg,novaknic01,def_pct,0%,,,,,
player,201309090sdg,sdg,novaknic01,special_teams,9,,,,,
player,201309090sdg,sdg,novaknic01,st_pct,29%,,,,,
player,201309090sdg,sdg,WhitFo00,pos,RB,,,,,
player,201309090sdg,sdg,WhitFo00,offense,0,,,,,
player,201309090sdg,sdg,WhitFo00,off_pct,0%,,,,,
player,201309090sdg,sdg,WhitFo00,defense,0,,,,,
player,201309090sdg,sdg,WhitFo00,def_pct,0%,,,,,
player,201309090sdg,sdg,WhitFo00,special_teams,5,,,,,
player,201309090sdg,sdg,WhitFo00,st_pct,16%,,,,,
player,201309090sdg,sdg,HarrMi01,pos,T,,,,,
player,201309090sdg,sdg,HarrMi01,offense,0,,,,,
player,201309090sdg,sdg,HarrMi01,off_pct,0%,,,,,
player,201309090sdg,sdg,HarrMi01,defense,0,,,,,
player,201309090sdg,sdg,HarrMi01,def_pct,0%,,,,,
player,201309090sdg,sdg,HarrMi01,special_teams,4,,,,,
player,201309090sdg,sdg,HarrMi01,st_pct,13%,,,,,
player,201309090sdg,htx,SmitWa21,pos,G,,,,,
player,201309090sdg,htx,SmitWa21,offense,76,,,,,
player,201309090sdg,htx,SmitWa21,off_pct,100%,,,,,
player,201309090sdg,htx,SmitWa21,defense,0,,,,,
player,201309090sdg,htx,SmitWa21,def_pct,0%,,,,,
player,201309090sdg,htx,SmitWa21,special_teams,7,,,,,
player,201309090sdg,htx,SmitWa21,st_pct,23%,,,,,
player,201309090sdg,htx,BrowDu20,pos,T,,,,,
player,201309090sdg,htx,BrowDu20,offense,76,,,,,
player,201309090sdg,htx,BrowDu20,off_pct,100%,,,,,
player,201309090sdg,htx,BrowDu20,defense,0,,,,,
player,201309090sdg,htx,BrowDu20,def_pct,0%,,,,,
player,201309090sdg,htx,BrowDu20,special_teams,7,,,,,
player,201309090sdg,htx,BrowDu20,st_pct,23%,,,,,
player,201309090sdg,htx,BrooBr00,pos,G,,,,,
player,201309090sdg,htx,BrooBr00,offense,76,,,,,
player,201309090sdg,htx,BrooBr00,off_pct,100%,,,,,
player,201309090sdg,htx,BrooBr00,defense,0,,,,,
player,201309090sdg,htx,BrooBr00,def_pct,0%,,,,,
player,201309090sdg,htx,BrooBr00,special_teams,7,,,,,
player,201309090sdg,htx,BrooBr00,st_pct,23%,,,,,
player,201309090sdg,htx,NewtDe00,pos,T,,,,,
player,201309090sdg,htx,NewtDe00,offense,76,,,,,
player,201309090sdg,htx,NewtDe00,off_pct,100%,,,,,
player,201309090sdg,htx,NewtDe00,defense,0,,,,,
player,201309090sdg,htx,NewtDe00,def_pct,0%,,,,,
player,201309090sdg,htx,NewtDe00,special_teams,7,,,,,
player,201309090sdg,htx,NewtDe00,st_pct,23%,,,,,
player,201309090sdg,htx,MyerCh20,pos,C,,,,,
player,201309090sdg,htx,MyerCh20,offense,76,,,,,
player,201309090sdg,htx,MyerCh20,off_pct,100%,,,,,
player,201309090sdg,htx,MyerCh20,defense,0,,,,,
