game,2013,2,20130915,201309150kan,dal,"Dallas Cowboys",16,kan,"Kansas City Chiefs",17
player,201309150kan,kan,ToriAn20,qb_hits,0,,,,,
player,201309150kan,kan,ToriAn20,fumbles_rec,0,,,,,
player,201309150kan,kan,ToriAn20,fumbles_rec_yds,0,,,,,
player,201309150kan,kan,ToriAn20,fumbles_rec_td,0,,,,,
player,201309150kan,kan,ToriAn20,fumbles_forced,0,,,,,
player,201309150kan,dal,HarrDw00,kick_ret,1,,,,,
player,201309150kan,dal,HarrDw00,kick_ret_yds,35,,,,,
player,201309150kan,dal,HarrDw00,kick_ret_yds_per_ret,35.0,,,,,
player,201309150kan,dal,HarrDw00,kick_ret_td,0,,,,,
player,201309150kan,dal,HarrDw00,kick_ret_long,35,,,,,
player,201309150kan,dal,HarrDw00,punt_ret,1,,,,,
player,201309150kan,dal,HarrDw00,punt_ret_yds,22,,,,,
player,201309150kan,dal,HarrDw00,punt_ret_yds_per_ret,22.0,,,,,
player,201309150kan,dal,HarrDw00,punt_ret_td,0,,,,,
player,201309150kan,dal,HarrDw00,punt_ret_long,22,,,,,
player,201309150kan,kan,McClDe00,kick_ret,0,,,,,
player,201309150kan,kan,McClDe00,kick_ret_yds,0,,,,,
player,201309150kan,kan,McClDe00,kick_ret_yds_per_ret,,,,,,
player,201309150kan,kan,McClDe00,kick_ret_td,0,,,,,
player,201309150kan,kan,McClDe00,kick_ret_long,0,,,,,
player,201309150kan,kan,McClDe00,punt_ret,3,,,,,
player,201309150kan,kan,McClDe00,punt_ret_yds,41,,,,,
player,201309150kan,kan,McClDe00,punt_ret_yds_per_ret,13.7,,,,,
player,201309150kan,kan,McClDe00,punt_ret_td,0,,,,,
player,201309150kan,kan,McClDe00,punt_ret_long,20,,,,,
player,201309150kan,kan,DaviKn00,kick_ret,1,,,,,
player,201309150kan,kan,DaviKn00,kick_ret_yds,0,,,,,
player,201309150kan,kan,DaviKn00,kick_ret_yds_per_ret,0.0,,,,,
player,201309150kan,kan,DaviKn00,kick_ret_td,0,,,,,
player,201309150kan,kan,DaviKn00,kick_ret_long,0,,,,,
player,201309150kan,kan,DaviKn00,punt_ret,0,,,,,
player,201309150kan,kan,DaviKn00,punt_ret_yds,0,,,,,
player,201309150kan,kan,DaviKn00,punt_ret_yds_per_ret,,,,,,
player,201309150kan,kan,DaviKn00,punt_ret_td,0,,,,,
player,201309150kan,kan,DaviKn00,punt_ret_long,0,,,,,
player,201309150kan,kan,DempQu99,kick_ret,1,,,,,
player,201309150kan,kan,DempQu99,kick_ret_yds,25,,,,,
player,201309150kan,kan,DempQu99,kick_ret_yds_per_ret,25.0,,,,,
player,201309150kan,kan,DempQu99,kick_ret_td,0,,,,,
player,201309150kan,kan,DempQu99,kick_ret_long,25,,,,,
player,201309150kan,kan,DempQu99,punt_ret,0,,,,,
player,201309150kan,kan,DempQu99,punt_ret_yds,0,,,,,
player,201309150kan,kan,DempQu99,punt_ret_yds_per_ret,,,,,,
player,201309150kan,kan,DempQu99,punt_ret_td,0,,,,,
player,201309150kan,kan,DempQu99,punt_ret_long,0,,,,,
player,201309150kan,dal,BailDa00,xpm,1,,,,,
player,201309150kan,dal,BailDa00,xpa,1,,,,,
player,201309150kan,dal,BailDa00,fgm,3,,,,,
player,201309150kan,dal,BailDa00,fga,3,,,,,
player,201309150kan,dal,BailDa00,punt,0,,,,,
player,201309150kan,dal,BailDa00,punt_yds,0,,,,,
player,201309150kan,dal,BailDa00,punt_yds_per_punt,,,,,,
player,201309150kan,dal,BailDa00,punt_long,0,,,,,
player,201309150kan,dal,JoneCh02,xpm,,,,,,
player,201309150kan,dal,JoneCh02,xpa,,,,,,
player,201309150kan,dal,JoneCh02,fgm,,,,,,
player,201309150kan,dal,JoneCh02,fga,,,,,,
player,201309150kan,dal,JoneCh02,punt,4,,,,,
player,201309150kan,dal,JoneCh02,punt_yds,200,,,,,
player,201309150kan,dal,JoneCh02,punt_yds_per_punt,50.0,,,,,
player,201309150kan,dal,JoneCh02,punt_long,62,,,,,
player,201309150kan,kan,SuccRy44,xpm,2,,,,,
player,201309150kan,kan,SuccRy44,xpa,2,,,,,
player,201309150kan,kan,SuccRy44,fgm,1,,,,,
player,201309150kan,kan,SuccRy44,fga,2,,,,,
player,201309150kan,kan,SuccRy44,punt,0,,,,,
player,201309150kan,kan,SuccRy44,punt_yds,0,,,,,
player,201309150kan,kan,SuccRy44,punt_yds_per_punt,,,,,,
player,201309150kan,kan,SuccRy44,punt_long,0,,,,,
player,201309150kan,kan,ColqDu20,xpm,,,,,,
player,201309150kan,kan,ColqDu20,xpa,,,,,,
player,201309150kan,kan,ColqDu20,fgm,,,,,,
player,201309150kan,kan,ColqDu20,fga,,,,,,
player,201309150kan,kan,ColqDu20,punt,7,,,,,
player,201309150kan,kan,ColqDu20,punt_yds,307,,,,,
player,201309150kan,kan,ColqDu20,punt_yds_per_punt,43.9,,,,,
player,201309150kan,kan,ColqDu20,punt_long,65,,,,,
player,201309150kan,kan,FishEr00,pos,T,,,,,
player,201309150kan,kan,FishEr00,offense,67,,,,,
player,201309150kan,kan,FishEr00,off_pct,100%,,,,,
player,201309150kan,kan,FishEr00,defense,0,,,,,
player,201309150kan,kan,FishEr00,def_pct,0%,,,,,
player,201309150kan,kan,FishEr00,special_teams,4,,,,,
player,201309150kan,kan,FishEr00,st_pct,14%,,,,,
player,201309150kan,kan,HudsRo00,pos,C,,,,,
player,201309150kan,kan,HudsRo00,offense,67,,,,,
player,201309150kan,kan,HudsRo00,off_pct,100%,,,,,
player,201309150kan,kan,HudsRo00,defense,0,,,,,
player,201309150kan,kan,HudsRo00,def_pct,0%,,,,,
player,201309150kan,kan,HudsRo00,special_teams,4,,,,,
player,201309150kan,kan,HudsRo00,st_pct,14%,,,,,
player,201309150kan,kan,AlleJe01,pos,G,,,,,
player,201309150kan,kan,AlleJe01,offense,67,,,,,
player,201309150kan,kan,AlleJe01,off_pct,100%,,,,,
player,201309150kan,kan,AlleJe01,defense,0,,,,,
player,201309150kan,kan,AlleJe01,def_pct,0%,,,,,
player,201309150kan,kan,AlleJe01,special_teams,4,,,,,
player,201309150kan,kan,AlleJe01,st_pct,14%,,,,,
player,201309150kan,kan,AsamJo20,pos,G,,,,,
player,201309150kan,kan,AsamJo20,offense,67,,,,,
player,201309150kan,kan,AsamJo20,off_pct,100%,,,,,
player,201309150kan,kan,AsamJo20,defense,0,,,,,
player,201309150kan,kan,AsamJo20,def_pct,0%,,,,,
player,201309150kan,kan,AsamJo20,special_teams,4,,,,,
player,201309150kan,kan,AsamJo20,st_pct,14%,,,,,
player,201309150kan,kan,SmitAl03,pos,QB,,,,,
player,201309150kan,kan,SmitAl03,offense,67,,,,,
player,201309150kan,kan,SmitAl03,off_pct,100%,,,,,
player,201309150kan,kan,SmitAl03,defense,0,,,,,
player,201309150kan,kan,SmitAl03,def_pct,0%,,,,,
player,201309150kan,kan,SmitAl03,special_teams,0,,,,,
player,201309150kan,kan,SmitAl03,st_pct,0%,,,,,
player,201309150kan,kan,CharJa00,pos,RB,,,,,
player,201309150kan,kan,CharJa00,offense,66,,,,,
player,201309150kan,kan,CharJa00,off_pct,99%,,,,,
player,201309150kan,kan,CharJa00,defense,0,,,,,
player,201309150kan,kan,CharJa00,def_pct,0%,,,,,
player,201309150kan,kan,CharJa00,special_teams,0,,,,,
player,201309150kan,kan,CharJa00,st_pct,0%,,,,,
player,201309150kan,kan,AlbeBr20,pos,T,,,,,
player,201309150kan,kan,AlbeBr20,offense,63,,,,,
player,201309150kan,kan,AlbeBr20,off_pct,94%,,,,,
player,201309150kan,kan,AlbeBr20,defense,0,,,,,
player,201309150kan,kan,AlbeBr20,def_pct,0%,,,,,
player,201309150kan,kan,AlbeBr20,special_teams,4,,,,,
player,201309150kan,kan,AlbeBr20,st_pct,14%,,,,,
player,201309150kan,kan,BoweDw00,pos,WR,,,,,
player,201309150kan,kan,BoweDw00,offense,61,,,,,
player,201309150kan,kan,BoweDw00,off_pct,91%,,,,,
player,201309150kan,kan,BoweDw00,defense,0,,,,,
player,201309150kan,kan,BoweDw00,def_pct,0%,,,,,
player,201309150kan,kan,BoweDw00,special_teams,0,,,,,
player,201309150kan,kan,BoweDw00,st_pct,0%,,,,,
player,201309150kan,kan,FasaAn00,pos,TE,,,,,
player,201309150kan,kan,FasaAn00,offense,53,,,,,
player,201309150kan,kan,FasaAn00,off_pct,79%,,,,,
player,201309150kan,kan,FasaAn00,defense,0,,,,,
player,201309150kan,kan,FasaAn00,def_pct,0%,,,,,
player,201309150kan,kan,FasaAn00,special_teams,2,,,,,
player,201309150kan,kan,FasaAn00,st_pct,7%,,,,,
player,201309150kan,kan,AverDo00,pos,WR,,,,,
player,201309150kan,kan,AverDo00,offense,46,,,,,
player,201309150kan,kan,AverDo00,off_pct,69%,,,,,
player,201309150kan,kan,AverDo00,defense,0,,,,,
player,201309150kan,kan,AverDo00,def_pct,0%,,,,,
player,201309150kan,kan,AverDo00,special_teams,0,,,,,
player,201309150kan,kan,AverDo00,st_pct,0%,,,,,
player,201309150kan,kan,McClDe00,pos,WR,,,,,
player,201309150kan,kan,McClDe00,offense,39,,,,,
player,201309150kan,kan,McClDe00,off_pct,58%,,,,,
player,201309150kan,kan,McClDe00,defense,0,,,,,
player,201309150kan,kan,McClDe00,def_pct,0%,,,,,
player,201309150kan,kan,McClDe00,special_teams,4,,,,,
player,201309150kan,kan,McClDe00,st_pct,14%,,,,,
player,201309150kan,kan,McGrSe00,pos,TE,,,,,
player,201309150kan,kan,McGrSe00,offense,34,,,,,
player,201309150kan,kan,McGrSe00,off_pct,51%,,,,,
player,201309150kan,kan,McGrSe00,defense,0,,,,,
player,201309150kan,kan,McGrSe00,def_pct,0%,,,,,
player,201309150kan,kan,McGrSe00,special_teams,2,,,,,
player,201309150kan,kan,McGrSe00,st_pct,7%,,,,,
player,201309150kan,kan,SherAn00,pos,FB,,,,,
player,201309150kan,kan,SherAn00,offense,22,,,,,
player,201309150kan,kan,SherAn00,off_pct,33%,,,,,
player,201309150kan,kan,SherAn00,defense,0,,,,,
player,201309150kan,kan,SherAn00,def_pct,0%,,,,,
player,201309150kan,kan,SherAn00,special_teams,17,,,,,
player,201309150kan,kan,SherAn00,st_pct,61%,,,,,
player,201309150kan,kan,JenkA.00,pos,WR,,,,,
player,201309150kan,kan,JenkA.00,offense,10,,,,,
player,201309150kan,kan,JenkA.00,off_pct,15%,,,,,
player,201309150kan,kan,JenkA.00,defense,0,,,,,
player,201309150kan,kan,JenkA.00,def_pct,0%,,,,,
player,201309150kan,kan,JenkA.00,special_teams,0,,,,,
player,201309150kan,kan,JenkA.00,st_pct,0%,,,,,
player,201309150kan,kan,StepDo00,pos,T,,,,,
player,201309150kan,kan,StepDo00,offense,4,,,,,
player,201309150kan,kan,StepDo00,off_pct,6%,,,,,
player,201309150kan,kan,StepDo00,defense,0,,,,,
player,201309150kan,kan,StepDo00,def_pct,0%,,,,,
player,201309150kan,kan,StepDo00,special_teams,0,,,,,
player,201309150kan,kan,StepDo00,st_pct,0%,,,,,
player,201309150kan,kan,HemiJu00,pos,WR,,,,,
player,201309150kan,kan,HemiJu00,offense,3,,,,,
player,201309150kan,kan,HemiJu00,off_pct,4%,,,,,
player,201309150kan,kan,HemiJu00,defense,0,,,,,
player,201309150kan,kan,HemiJu00,def_pct,0%,,,,,
player,201309150kan,kan,HemiJu00,special_teams,13,,,,,
player,201309150kan,kan,HemiJu00,st_pct,46%,,,,,
player,201309150kan,kan,GrayCy00,pos,RB,,,,,
player,201309150kan,kan,GrayCy00,offense,1,,,,,
player,201309150kan,kan,GrayCy00,off_pct,1%,,,,,
player,201309150kan,kan,GrayCy00,defense,0,,,,,
player,201309150kan,kan,GrayCy00,def_pct,0%,,,,,
player,201309150kan,kan,GrayCy00,special_teams,20,,,,,
player,201309150kan,kan,GrayCy00,st_pct,71%,,,,,
player,201309150kan,kan,HaliTa20,pos,LB,,,,,
player,201309150kan,kan,HaliTa20,offense,0,,,,,
player,201309150kan,kan,HaliTa20,off_pct,0%,,,,,
player,201309150kan,kan,HaliTa20,defense,64,,,,,
player,201309150kan,kan,HaliTa20,def_pct,100%,,,,,
player,201309150kan,kan,HaliTa20,special_teams,4,,,,,
player,201309150kan,kan,HaliTa20,st_pct,14%,,,,,
player,201309150kan,kan,JohnDe25,pos,LB,,,,,
player,201309150kan,kan,JohnDe25,offense,0,,,,,
player,201309150kan,kan,JohnDe25,off_pct,0%,,,,,
player,201309150kan,kan,JohnDe25,defense,64,,,,,
player,201309150kan,kan,JohnDe25,def_pct,100%,,,,,
player,201309150kan,kan,JohnDe25,special_teams,4,,,,,
player,201309150kan,kan,JohnDe25,st_pct,14%,,,,,
player,201309150kan,kan,HousJu00,pos,LB,,,,,
player,201309150kan,kan,HousJu00,offense,0,,,,,
player,201309150kan,kan,HousJu00,off_pct,0%,,,,,
player,201309150kan,kan,HousJu00,defense,64,,,,,
player,201309150kan,kan,HousJu00,def_pct,100%,,,,,
player,201309150kan,kan,HousJu00,special_teams,4,,,,,
player,201309150kan,kan,HousJu00,st_pct,14%,,,,,
player,201309150kan,kan,PoexDo00,pos,NT,,,,,
player,201309150kan,kan,PoexDo00,offense,0,,,,,
player,201309150kan,kan,PoexDo00,off_pct,0%,,,,,
player,201309150kan,kan,PoexDo00,defense,64,,,,,
player,201309150kan,kan,PoexDo00,def_pct,100%,,,,,
player,201309150kan,kan,PoexDo00,special_teams,4,,,,,
player,201309150kan,kan,PoexDo00,st_pct,14%,,,,,
player,201309150kan,kan,BerrEr99,pos,SS,,,,,
player,201309150kan,kan,BerrEr99,offense,0,,,,,
player,201309150kan,kan,BerrEr99,off_pct,0%,,,,,
player,201309150kan,kan,BerrEr99,defense,64,,,,,
player,201309150kan,kan,BerrEr99,def_pct,100%,,,,,
player,201309150kan,kan,BerrEr99,special_teams,0,,,,,
player,201309150kan,kan,BerrEr99,st_pct,0%,,,,,
player,201309150kan,kan,FlowBr99,pos,CB,,,,,
player,201309150kan,kan,FlowBr99,offense,0,,,,,
player,201309150kan,kan,FlowBr99,off_pct,0%,,,,,
player,201309150kan,kan,FlowBr99,defense,64,,,,,
player,201309150kan,kan,FlowBr99,def_pct,100%,,,,,
player,201309150kan,kan,FlowBr99,special_teams,0,,,,,
player,201309150kan,kan,FlowBr99,st_pct,0%,,,,,
player,201309150kan,kan,LewiKe00,pos,FS,,,,,
player,201309150kan,kan,LewiKe00,offense,0,,,,,
player,201309150kan,kan,LewiKe00,off_pct,0%,,,,,
player,201309150kan,kan,LewiKe00,defense,63,,,,,
player,201309150kan,kan,LewiKe00,def_pct,98%,,,,,
player,201309150kan,kan,LewiKe00,special_teams,0,,,,,
player,201309150kan,kan,LewiKe00,st_pct,0%,,,,,
player,201309150kan,kan,SmitSe99,pos,CB,,,,,
player,201309150kan,kan,SmitSe99,offense,0,,,,,
player,201309150kan,kan,SmitSe99,off_pct,0%,,,,,
player,201309150kan,kan,SmitSe99,defense,61,,,,,
player,201309150kan,kan,SmitSe99,def_pct,95%,,,,,
player,201309150kan,kan,SmitSe99,special_teams,0,,,,,
player,201309150kan,kan,SmitSe99,st_pct,0%,,,,,
player,201309150kan,kan,JackTy98,pos,DE,,,,,
player,201309150kan,kan,JackTy98,offense,0,,,,,
player,201309150kan,kan,JackTy98,off_pct,0%,,,,,
player,201309150kan,kan,JackTy98,defense,43,,,,,
player,201309150kan,kan,JackTy98,def_pct,67%,,,,,
player,201309150kan,kan,JackTy98,special_teams,4,,,,,
player,201309150kan,kan,JackTy98,st_pct,14%,,,,,
player,201309150kan,kan,JordAk99,pos,LB,,,,,
player,201309150kan,kan,JordAk99,offense,0,,,,,
player,201309150kan,kan,JordAk99,off_pct,0%,,,,,
player,201309150kan,kan,JordAk99,defense,37,,,,,
player,201309150kan,kan,JordAk99,def_pct,58%,,,,,
player,201309150kan,kan,JordAk99,special_teams,20,,,,,
player,201309150kan,kan,JordAk99,st_pct,71%,,,,,
player,201309150kan,kan,DeViMi99,pos,DE,,,,,
player,201309150kan,kan,DeViMi99,offense,0,,,,,
player,201309150kan,kan,DeViMi99,off_pct,0%,,,,,
player,201309150kan,kan,DeViMi99,defense,32,,,,,
player,201309150kan,kan,DeViMi99,def_pct,50%,,,,,
player,201309150kan,kan,DeViMi99,special_teams,3,,,,,
player,201309150kan,kan,DeViMi99,st_pct,11%,,,,,
player,201309150kan,kan,AbduHu99,pos,FS,,,,,
player,201309150kan,kan,AbduHu99,offense,0,,,,,
player,201309150kan,kan,AbduHu99,off_pct,0%,,,,,
player,201309150kan,kan,AbduHu99,defense,27,,,,,
player,201309150kan,kan,AbduHu99,def_pct,42%,,,,,
player,201309150kan,kan,AbduHu99,special_teams,24,,,,,
player,201309150kan,kan,AbduHu99,st_pct,86%,,,,,
player,201309150kan,kan,DempQu99,pos,SS,,,,,
player,201309150kan,kan,DempQu99,offense,0,,,,,
player,201309150kan,kan,DempQu99,off_pct,0%,,,,,
player,201309150kan,kan,DempQu99,defense,27,,,,,
player,201309150kan,kan,DempQu99,def_pct,42%,,,,,
player,201309150kan,kan,DempQu99,special_teams,15,,,,,
player,201309150kan,kan,DempQu99,st_pct,54%,,,,,
player,201309150kan,kan,BailAl00,pos,DE,,,,,
player,201309150kan,kan,BailAl00,offense,0,,,,,
player,201309150kan,kan,BailAl00,off_pct,0%,,,,,
player,201309150kan,kan,BailAl00,defense,15,,,,,
player,201309150kan,kan,BailAl00,def_pct,23%,,,,,
player,201309150kan,kan,BailAl00,special_teams,2,,,,,
player,201309150kan,kan,BailAl00,st_pct,7%,,,,,
player,201309150kan,kan,ToriAn20,pos,DE,,,,,
player,201309150kan,kan,ToriAn20,offense,0,,,,,
player,201309150kan,kan,ToriAn20,off_pct,0%,,,,,
player,201309150kan,kan,ToriAn20,defense,8,,,,,
player,201309150kan,kan,ToriAn20,def_pct,12%,,,,,
player,201309150kan,kan,ToriAn20,special_teams,0,,,,,
player,201309150kan,kan,ToriAn20,st_pct,0%,,,,,
player,201309150kan,kan,ParkRo01,pos,DB,,,,,
player,201309150kan,kan,ParkRo01,offense,0,,,,,
player,201309150kan,kan,ParkRo01,off_pct,0%,,,,,
player,201309150kan,kan,ParkRo01,defense,5,,,,,
player,201309150kan,kan,ParkRo01,def_pct,8%,,,,,
player,201309150kan,kan,ParkRo01,special_teams,19,,,,,
player,201309150kan,kan,ParkRo01,st_pct,68%,,,,,
player,201309150kan,kan,CoopMa00,pos,CB,,,,,
player,201309150kan,kan,CoopMa00,offense,0,,,,,
player,201309150kan,kan,CoopMa00,off_pct,0%,,,,,
player,201309150kan,kan,CoopMa00,defense,2,,,,,
player,201309150kan,kan,CoopMa00,def_pct,3%,,,,,
player,201309150kan,kan,CoopMa00,special_teams,24,,,,,
player,201309150kan,kan,CoopMa00,st_pct,86%,,,,,
player,201309150kan,kan,JohnJa04,pos,LB,,,,,
player,201309150kan,kan,JohnJa04,offense,0,,,,,
player,201309150kan,kan,JohnJa04,off_pct,0%,,,,,
player,201309150kan,kan,JohnJa04,defense,0,,,,,
player,201309150kan,kan,JohnJa04,def_pct,0%,,,,,
player,201309150kan,kan,JohnJa04,special_teams,20,,,,,
player,201309150kan,kan,JohnJa04,st_pct,71%,,,,,
player,201309150kan,kan,MoseDe00,pos,LB,,,,,
player,201309150kan,kan,MoseDe00,offense,0,,,,,
player,201309150kan,kan,MoseDe00,off_pct,0%,,,,,
player,201309150kan,kan,MoseDe00,defense,0,,,,,
player,201309150kan,kan,MoseDe00,def_pct,0%,,,,,
player,201309150kan,kan,MoseDe00,special_teams,20,,,,,
player,201309150kan,kan,MoseDe00,st_pct,71%,,,,,
player,201309150kan,kan,ZombFr00,pos,LB,,,,,
player,201309150kan,kan,ZombFr00,offense,0,,,,,
player,201309150kan,kan,ZombFr00,off_pct,0%,,,,,
player,201309150kan,kan,ZombFr00,defense,0,,,,,
player,201309150kan,kan,ZombFr00,def_pct,0%,,,,,
player,201309150kan,kan,ZombFr00,special_teams,20,,,,,
player,201309150kan,kan,ZombFr00,st_pct,71%,,,,,
player,201309150kan,kan,ColqDu20,pos,P,,,,,
player,201309150kan,kan,ColqDu20,offense,0,,,,,
player,201309150kan,kan,ColqDu20,off_pct,0%,,,,,
player,201309150kan,kan,ColqDu20,defense,0,,,,,
player,201309150kan,kan,ColqDu20,def_pct,0%,,,,,
player,201309150kan,kan,ColqDu20,special_teams,11,,,,,
player,201309150kan,kan,ColqDu20,st_pct,39%,,,,,
player,201309150kan,kan,GaffTh20,pos,LS,,,,,
player,201309150kan,kan,GaffTh20,offense,0,,,,,
player,201309150kan,kan,GaffTh20,off_pct,0%,,,,,
player,201309150kan,kan,GaffTh20,defense,0,,,,,
player,201309150kan,kan,GaffTh20,def_pct,0%,,,,,
player,201309150kan,kan,GaffTh20,special_teams,11,,,,,
player,201309150kan,kan,GaffTh20,st_pct,39%,,,,,
player,201309150kan,kan,SuccRy44,pos,K,,,,,
player,201309150kan,kan,SuccRy44,offense,0,,,,,
player,201309150kan,kan,SuccRy44,off_pct,0%,,,,,
player,201309150kan,kan,SuccRy44,defense,0,,,,,
player,201309150kan,kan,SuccRy44,def_pct,0%,,,,,
player,201309150kan,kan,SuccRy44,special_teams,8,,,,,
player,201309150kan,kan,SuccRy44,st_pct,29%,,,,,
player,201309150kan,kan,CataMi00,pos,DE,,,,,
player,201309150kan,kan,CataMi00,offense,0,,,,,
player,201309150kan,kan,CataMi00,off_pct,0%,,,,,
player,201309150kan,kan,CataMi00,defense,0,,,,,
player,201309150kan,kan,CataMi00,def_pct,0%,,,,,
player,201309150kan,kan,CataMi00,special_teams,6,,,,,
player,201309150kan,kan,CataMi00,st_pct,21%,,,,,
player,201309150kan,kan,SchwGe20,pos,T,,,,,
player,201309150kan,kan,SchwGe20,offense,0,,,,,
player,201309150kan,kan,SchwGe20,off_pct,0%,,,,,
player,201309150kan,kan,SchwGe20,defense,0,,,,,
player,201309150kan,kan,SchwGe20,def_pct,0%,,,,,
player,201309150kan,kan,SchwGe20,special_teams,4,,,,,
player,201309150kan,kan,SchwGe20,st_pct,14%,,,,,
player,201309150kan,kan,DaviKn00,pos,RB,,,,,
player,201309150kan,kan,DaviKn00,offense,0,,,,,
player,201309150kan,kan,DaviKn00,off_pct,0%,,,,,
player,201309150kan,kan,DaviKn00,defense,0,,,,,
player,201309150kan,kan,DaviKn00,def_pct,0%,,,,,
player,201309150kan,kan,DaviKn00,special_teams,2,,,,,
player,201309150kan,kan,DaviKn00,st_pct,7%,,,,,
player,201309150kan,kan,KelcTr00,pos,TE,,,,,
player,201309150kan,kan,KelcTr00,offense,0,,,,,
player,201309150kan,kan,KelcTr00,off_pct,0%,,,,,
player,201309150kan,kan,KelcTr00,defense,0,,,,,
player,201309150kan,kan,KelcTr00,def_pct,0%,,,,,
player,201309150kan,kan,KelcTr00,special_teams,1,,,,,
player,201309150kan,kan,KelcTr00,st_pct,4%,,,,,
player,201309150kan,dal,SmitTy00,pos,T,,,,,
player,201309150kan,dal,SmitTy00,offense,64,,,,,
player,201309150kan,dal,SmitTy00,off_pct,100%,,,,,
player,201309150kan,dal,SmitTy00,defense,0,,,,,
player,201309150kan,dal,SmitTy00,def_pct,0%,,,,,
player,201309150kan,dal,SmitTy00,special_teams,4,,,,,
player,201309150kan,dal,SmitTy00,st_pct,14%,,,,,
player,201309150kan,dal,FreeDo20,pos,T,,,,,
player,201309150kan,dal,FreeDo20,offense,64,,,,,
player,201309150kan,dal,FreeDo20,off_pct,100%,,,,,
player,201309150kan,dal,FreeDo20,defense,0,,,,,
player,201309150kan,dal,FreeDo20,def_pct,0%,,,,,
player,201309150kan,dal,FreeDo20,special_teams,4,,,,,
player,201309150kan,dal,FreeDo20,st_pct,14%,,,,,
player,201309150kan,dal,WittJa00,pos,TE,,,,,
player,201309150kan,dal,WittJa00,offense,64,,,,,
player,201309150kan,dal,WittJa00,off_pct,100%,,,,,
player,201309150kan,dal,WittJa00,defense,0,,,,,
player,201309150kan,dal,WittJa00,def_pct,0%,,,,,
player,201309150kan,dal,WittJa00,special_teams,4,,,,,
player,201309150kan,dal,WittJa00,st_pct,14%,,,,,
player,201309150kan,dal,FredTr00,pos,C,,,,,
player,201309150kan,dal,FredTr00,offense,64,,,,,
player,201309150kan,dal,FredTr00,off_pct,100%,,,,,
player,201309150kan,dal,FredTr00,defense,0,,,,,
player,201309150kan,dal,FredTr00,def_pct,0%,,,,,
player,201309150kan,dal,FredTr00,special_teams,0,,,,,
player,201309150kan,dal,FredTr00,st_pct,0%,,,,,
player,201309150kan,dal,LearRo00,pos,G,,,,,
player,201309150kan,dal,LearRo00,offense,64,,,,,
player,201309150kan,dal,LearRo00,off_pct,100%,,,,,
player,201309150kan,dal,LearRo00,defense,0,,,,,
player,201309150kan,dal,LearRo00,def_pct,0%,,,,,
player,201309150kan,dal,LearRo00,special_teams,0,,,,,
player,201309150kan,dal,LearRo00,st_pct,0%,,,,,
player,201309150kan,dal,RomoTo00,pos,QB,,,,,
player,201309150kan,dal,RomoTo00,offense,64,,,,,
player,201309150kan,dal,RomoTo00,off_pct,100%,,,,,
player,201309150kan,dal,RomoTo00,defense,0,,,,,
player,201309150kan,dal,RomoTo00,def_pct,0%,,,,,
player,201309150kan,dal,RomoTo00,special_teams,0,,,,,
player,201309150kan,dal,RomoTo00,st_pct,0%,,,,,
player,201309150kan,dal,AustMi00,pos,WR,,,,,
player,201309150kan,dal,AustMi00,offense,59,,,,,
player,201309150kan,dal,AustMi00,off_pct,92%,,,,,
player,201309150kan,dal,AustMi00,defense,0,,,,,
player,201309150kan,dal,AustMi00,def_pct,0%,,,,,
player,201309150kan,dal,AustMi00,special_teams,0,,,,,
player,201309150kan,dal,AustMi00,st_pct,0%,,,,,
player,201309150kan,dal,BryaDe01,pos,WR,,,,,
player,201309150kan,dal,BryaDe01,offense,56,,,,,
player,201309150kan,dal,BryaDe01,off_pct,88%,,,,,
player,201309150kan,dal,BryaDe01,defense,0,,,,,
player,201309150kan,dal,BryaDe01,def_pct,0%,,,,,
player,201309150kan,dal,BryaDe01,special_teams,0,,,,,
player,201309150kan,dal,BryaDe01,st_pct,0%,,,,,
player,201309150kan,dal,MurrDe00,pos,RB,,,,,
player,201309150kan,dal,MurrDe00,offense,56,,,,,
player,201309150kan,dal,MurrDe00,off_pct,88%,,,,,
player,201309150kan,dal,MurrDe00,defense,0,,,,,
player,201309150kan,dal,MurrDe00,def_pct,0%,,,,,
player,201309150kan,dal,MurrDe00,special_teams,0,,,,,
player,201309150kan,dal,MurrDe00,st_pct,0%,,,,,
player,201309150kan,dal,BernMa20,pos,G,,,,,
player,201309150kan,dal,BernMa20,offense,46,,,,,
player,201309150kan,dal,BernMa20,off_pct,72%,,,,,
player,201309150kan,dal,BernMa20,defense,0,,,,,
player,201309150kan,dal,BernMa20,def_pct,0%,,,,,
player,201309150kan,dal,BernMa20,special_teams,0,,,,,
player,201309150kan,dal,BernMa20,st_pct,0%,,,,,
player,201309150kan,dal,WillTe01,pos,WR,,,,,
player,201309150kan,dal,WillTe01,offense,26,,,,,
player,201309150kan,dal,WillTe01,off_pct,41%,,,,,
player,201309150kan,dal,WillTe01,defense,0,,,,,
player,201309150kan,dal,WillTe01,def_pct,0%,,,,,
player,201309150kan,dal,WillTe01,special_teams,0,,,,,
player,201309150kan,dal,WillTe01,st_pct,0%,,,,,
player,201309150kan,dal,EscoGa00,pos,TE,,,,,
player,201309150kan,dal,EscoGa00,offense,22,,,,,
player,201309150kan,dal,EscoGa00,off_pct,34%,,,,,
player,201309150kan,dal,EscoGa00,defense,0,,,,,
player,201309150kan,dal,EscoGa00,def_pct,0%,,,,,
player,201309150kan,dal,EscoGa00,special_teams,4,,,,,
