game,2013,7,20131020,201310200kan,htx,"Houston Texans",16,kan,"Kansas City Chiefs",17
player,201310200kan,htx,PoseDe00,def_pct,0%,,,,,
player,201310200kan,htx,PoseDe00,special_teams,9,,,,,
player,201310200kan,htx,PoseDe00,st_pct,36%,,,,,
player,201310200kan,htx,JoneGr01,pos,FB,,,,,
player,201310200kan,htx,JoneGr01,offense,11,,,,,
player,201310200kan,htx,JoneGr01,off_pct,20%,,,,,
player,201310200kan,htx,JoneGr01,defense,0,,,,,
player,201310200kan,htx,JoneGr01,def_pct,0%,,,,,
player,201310200kan,htx,JoneGr01,special_teams,4,,,,,
player,201310200kan,htx,JoneGr01,st_pct,16%,,,,,
player,201310200kan,htx,FostAr00,pos,RB,,,,,
player,201310200kan,htx,FostAr00,offense,7,,,,,
player,201310200kan,htx,FostAr00,off_pct,12%,,,,,
player,201310200kan,htx,FostAr00,defense,0,,,,,
player,201310200kan,htx,FostAr00,def_pct,0%,,,,,
player,201310200kan,htx,FostAr00,special_teams,0,,,,,
player,201310200kan,htx,FostAr00,st_pct,0%,,,,,
player,201310200kan,htx,MercWh00,pos,LB,,,,,
player,201310200kan,htx,MercWh00,offense,0,,,,,
player,201310200kan,htx,MercWh00,off_pct,0%,,,,,
player,201310200kan,htx,MercWh00,defense,68,,,,,
player,201310200kan,htx,MercWh00,def_pct,100%,,,,,
player,201310200kan,htx,MercWh00,special_teams,3,,,,,
player,201310200kan,htx,MercWh00,st_pct,12%,,,,,
player,201310200kan,htx,ReedBr00,pos,LB,,,,,
player,201310200kan,htx,ReedBr00,offense,0,,,,,
player,201310200kan,htx,ReedBr00,off_pct,0%,,,,,
player,201310200kan,htx,ReedBr00,defense,68,,,,,
player,201310200kan,htx,ReedBr00,def_pct,100%,,,,,
player,201310200kan,htx,ReedBr00,special_teams,3,,,,,
player,201310200kan,htx,ReedBr00,st_pct,12%,,,,,
player,201310200kan,htx,WattJ.00,pos,DE,,,,,
player,201310200kan,htx,WattJ.00,offense,0,,,,,
player,201310200kan,htx,WattJ.00,off_pct,0%,,,,,
player,201310200kan,htx,WattJ.00,defense,63,,,,,
player,201310200kan,htx,WattJ.00,def_pct,93%,,,,,
player,201310200kan,htx,WattJ.00,special_teams,3,,,,,
player,201310200kan,htx,WattJ.00,st_pct,12%,,,,,
player,201310200kan,htx,JoseJo20,pos,CB,,,,,
player,201310200kan,htx,JoseJo20,offense,0,,,,,
player,201310200kan,htx,JoseJo20,off_pct,0%,,,,,
player,201310200kan,htx,JoseJo20,defense,62,,,,,
player,201310200kan,htx,JoseJo20,def_pct,91%,,,,,
player,201310200kan,htx,JoseJo20,special_teams,0,,,,,
player,201310200kan,htx,JoseJo20,st_pct,0%,,,,,
player,201310200kan,htx,SweaDJ00,pos,FS,,,,,
player,201310200kan,htx,SweaDJ00,offense,0,,,,,
player,201310200kan,htx,SweaDJ00,off_pct,0%,,,,,
player,201310200kan,htx,SweaDJ00,defense,58,,,,,
player,201310200kan,htx,SweaDJ00,def_pct,85%,,,,,
player,201310200kan,htx,SweaDJ00,special_teams,10,,,,,
player,201310200kan,htx,SweaDJ00,st_pct,40%,,,,,
player,201310200kan,htx,SmitAn22,pos,DE,,,,,
player,201310200kan,htx,SmitAn22,offense,0,,,,,
player,201310200kan,htx,SmitAn22,off_pct,0%,,,,,
player,201310200kan,htx,SmitAn22,defense,57,,,,,
player,201310200kan,htx,SmitAn22,def_pct,84%,,,,,
player,201310200kan,htx,SmitAn22,special_teams,3,,,,,
player,201310200kan,htx,SmitAn22,st_pct,12%,,,,,
player,201310200kan,htx,JackKa99,pos,CB,,,,,
player,201310200kan,htx,JackKa99,offense,0,,,,,
player,201310200kan,htx,JackKa99,off_pct,0%,,,,,
player,201310200kan,htx,JackKa99,defense,56,,,,,
player,201310200kan,htx,JackKa99,def_pct,82%,,,,,
player,201310200kan,htx,JackKa99,special_teams,3,,,,,
player,201310200kan,htx,JackKa99,st_pct,12%,,,,,
player,201310200kan,htx,ReedEd00,pos,FS,,,,,
player,201310200kan,htx,ReedEd00,offense,0,,,,,
player,201310200kan,htx,ReedEd00,off_pct,0%,,,,,
player,201310200kan,htx,ReedEd00,defense,54,,,,,
player,201310200kan,htx,ReedEd00,def_pct,79%,,,,,
player,201310200kan,htx,ReedEd00,special_teams,0,,,,,
player,201310200kan,htx,ReedEd00,st_pct,0%,,,,,
player,201310200kan,htx,MaysJo99,pos,LB,,,,,
player,201310200kan,htx,MaysJo99,offense,0,,,,,
player,201310200kan,htx,MaysJo99,off_pct,0%,,,,,
player,201310200kan,htx,MaysJo99,defense,53,,,,,
player,201310200kan,htx,MaysJo99,def_pct,78%,,,,,
player,201310200kan,htx,MaysJo99,special_teams,3,,,,,
player,201310200kan,htx,MaysJo99,st_pct,12%,,,,,
player,201310200kan,htx,CushBr99,pos,LB,,,,,
player,201310200kan,htx,CushBr99,offense,0,,,,,
player,201310200kan,htx,CushBr99,off_pct,0%,,,,,
player,201310200kan,htx,CushBr99,defense,41,,,,,
player,201310200kan,htx,CushBr99,def_pct,60%,,,,,
player,201310200kan,htx,CushBr99,special_teams,2,,,,,
player,201310200kan,htx,CushBr99,st_pct,8%,,,,,
player,201310200kan,htx,MitcEa99,pos,NT,,,,,
player,201310200kan,htx,MitcEa99,offense,0,,,,,
player,201310200kan,htx,MitcEa99,off_pct,0%,,,,,
player,201310200kan,htx,MitcEa99,defense,39,,,,,
player,201310200kan,htx,MitcEa99,def_pct,57%,,,,,
player,201310200kan,htx,MitcEa99,special_teams,1,,,,,
player,201310200kan,htx,MitcEa99,st_pct,4%,,,,,
player,201310200kan,htx,SharDa01,pos,LB,,,,,
player,201310200kan,htx,SharDa01,offense,0,,,,,
player,201310200kan,htx,SharDa01,off_pct,0%,,,,,
player,201310200kan,htx,SharDa01,defense,36,,,,,
player,201310200kan,htx,SharDa01,def_pct,53%,,,,,
player,201310200kan,htx,SharDa01,special_teams,1,,,,,
player,201310200kan,htx,SharDa01,st_pct,4%,,,,,
player,201310200kan,htx,McCaBr99,pos,CB,,,,,
player,201310200kan,htx,McCaBr99,offense,0,,,,,
player,201310200kan,htx,McCaBr99,off_pct,0%,,,,,
player,201310200kan,htx,McCaBr99,defense,27,,,,,
player,201310200kan,htx,McCaBr99,def_pct,40%,,,,,
player,201310200kan,htx,McCaBr99,special_teams,9,,,,,
player,201310200kan,htx,McCaBr99,st_pct,36%,,,,,
player,201310200kan,htx,KeoxSh00,pos,FS,,,,,
player,201310200kan,htx,KeoxSh00,offense,0,,,,,
player,201310200kan,htx,KeoxSh00,off_pct,0%,,,,,
player,201310200kan,htx,KeoxSh00,defense,26,,,,,
player,201310200kan,htx,KeoxSh00,def_pct,38%,,,,,
player,201310200kan,htx,KeoxSh00,special_teams,21,,,,,
player,201310200kan,htx,KeoxSh00,st_pct,84%,,,,,
player,201310200kan,htx,McClTe00,pos,DT,,,,,
player,201310200kan,htx,McClTe00,offense,0,,,,,
player,201310200kan,htx,McClTe00,off_pct,0%,,,,,
player,201310200kan,htx,McClTe00,defense,16,,,,,
player,201310200kan,htx,McClTe00,def_pct,24%,,,,,
player,201310200kan,htx,McClTe00,special_teams,2,,,,,
player,201310200kan,htx,McClTe00,st_pct,8%,,,,,
player,201310200kan,htx,CricJa00,pos,DE,,,,,
player,201310200kan,htx,CricJa00,offense,0,,,,,
player,201310200kan,htx,CricJa00,off_pct,0%,,,,,
player,201310200kan,htx,CricJa00,defense,10,,,,,
player,201310200kan,htx,CricJa00,def_pct,15%,,,,,
player,201310200kan,htx,CricJa00,special_teams,7,,,,,
player,201310200kan,htx,CricJa00,st_pct,28%,,,,,
player,201310200kan,htx,JamiTi99,pos,DE,,,,,
player,201310200kan,htx,JamiTi99,offense,0,,,,,
player,201310200kan,htx,JamiTi99,off_pct,0%,,,,,
player,201310200kan,htx,JamiTi99,defense,6,,,,,
player,201310200kan,htx,JamiTi99,def_pct,9%,,,,,
player,201310200kan,htx,JamiTi99,special_teams,0,,,,,
player,201310200kan,htx,JamiTi99,st_pct,0%,,,,,
player,201310200kan,htx,TuggJu00,pos,LB,,,,,
player,201310200kan,htx,TuggJu00,offense,0,,,,,
player,201310200kan,htx,TuggJu00,off_pct,0%,,,,,
player,201310200kan,htx,TuggJu00,defense,5,,,,,
player,201310200kan,htx,TuggJu00,def_pct,7%,,,,,
player,201310200kan,htx,TuggJu00,special_teams,18,,,,,
player,201310200kan,htx,TuggJu00,st_pct,72%,,,,,
player,201310200kan,htx,HarrBr00,pos,CB,,,,,
player,201310200kan,htx,HarrBr00,offense,0,,,,,
player,201310200kan,htx,HarrBr00,off_pct,0%,,,,,
player,201310200kan,htx,HarrBr00,defense,3,,,,,
player,201310200kan,htx,HarrBr00,def_pct,4%,,,,,
player,201310200kan,htx,HarrBr00,special_teams,9,,,,,
player,201310200kan,htx,HarrBr00,st_pct,36%,,,,,
player,201310200kan,htx,PleaEd00,pos,SS,,,,,
player,201310200kan,htx,PleaEd00,offense,0,,,,,
player,201310200kan,htx,PleaEd00,off_pct,0%,,,,,
player,201310200kan,htx,PleaEd00,defense,0,,,,,
player,201310200kan,htx,PleaEd00,def_pct,0%,,,,,
player,201310200kan,htx,PleaEd00,special_teams,18,,,,,
player,201310200kan,htx,PleaEd00,st_pct,72%,,,,,
player,201310200kan,htx,MohaMi00,pos,LB,,,,,
player,201310200kan,htx,MohaMi00,offense,0,,,,,
player,201310200kan,htx,MohaMi00,off_pct,0%,,,,,
player,201310200kan,htx,MohaMi00,defense,0,,,,,
player,201310200kan,htx,MohaMi00,def_pct,0%,,,,,
player,201310200kan,htx,MohaMi00,special_teams,18,,,,,
player,201310200kan,htx,MohaMi00,st_pct,72%,,,,,
player,201310200kan,htx,BramBr00,pos,LB,,,,,
player,201310200kan,htx,BramBr00,offense,0,,,,,
player,201310200kan,htx,BramBr00,off_pct,0%,,,,,
player,201310200kan,htx,BramBr00,defense,0,,,,,
player,201310200kan,htx,BramBr00,def_pct,0%,,,,,
player,201310200kan,htx,BramBr00,special_teams,18,,,,,
player,201310200kan,htx,BramBr00,st_pct,72%,,,,,
player,201310200kan,htx,MackEl20,pos,CB,,,,,
player,201310200kan,htx,MackEl20,offense,0,,,,,
player,201310200kan,htx,MackEl20,off_pct,0%,,,,,
player,201310200kan,htx,MackEl20,defense,0,,,,,
player,201310200kan,htx,MackEl20,def_pct,0%,,,,,
player,201310200kan,htx,MackEl20,special_teams,17,,,,,
player,201310200kan,htx,MackEl20,st_pct,68%,,,,,
player,201310200kan,htx,BullRa00,pos,K,,,,,
player,201310200kan,htx,BullRa00,offense,0,,,,,
player,201310200kan,htx,BullRa00,off_pct,0%,,,,,
player,201310200kan,htx,BullRa00,defense,0,,,,,
player,201310200kan,htx,BullRa00,def_pct,0%,,,,,
player,201310200kan,htx,BullRa00,special_teams,9,,,,,
player,201310200kan,htx,BullRa00,st_pct,36%,,,,,
player,201310200kan,htx,LechSh20,pos,P,,,,,
player,201310200kan,htx,LechSh20,offense,0,,,,,
player,201310200kan,htx,LechSh20,off_pct,0%,,,,,
player,201310200kan,htx,LechSh20,defense,0,,,,,
player,201310200kan,htx,LechSh20,def_pct,0%,,,,,
player,201310200kan,htx,LechSh20,special_teams,9,,,,,
player,201310200kan,htx,LechSh20,st_pct,36%,,,,,
player,201310200kan,htx,WeekJo00,pos,LS,,,,,
player,201310200kan,htx,WeekJo00,offense,0,,,,,
player,201310200kan,htx,WeekJo00,off_pct,0%,,,,,
player,201310200kan,htx,WeekJo00,defense,0,,,,,
player,201310200kan,htx,WeekJo00,def_pct,0%,,,,,
player,201310200kan,htx,WeekJo00,special_teams,9,,,,,
player,201310200kan,htx,WeekJo00,st_pct,36%,,,,,
player,201310200kan,htx,MartKe01,pos,WR,,,,,
player,201310200kan,htx,MartKe01,offense,0,,,,,
player,201310200kan,htx,MartKe01,off_pct,0%,,,,,
player,201310200kan,htx,MartKe01,defense,0,,,,,
player,201310200kan,htx,MartKe01,def_pct,0%,,,,,
player,201310200kan,htx,MartKe01,special_teams,8,,,,,
player,201310200kan,htx,MartKe01,st_pct,32%,,,,,
player,201310200kan,htx,JoneBe01,pos,C,,,,,
player,201310200kan,htx,JoneBe01,offense,0,,,,,
player,201310200kan,htx,JoneBe01,off_pct,0%,,,,,
player,201310200kan,htx,JoneBe01,defense,0,,,,,
player,201310200kan,htx,JoneBe01,def_pct,0%,,,,,
player,201310200kan,htx,JoneBe01,special_teams,8,,,,,
player,201310200kan,htx,JoneBe01,st_pct,32%,,,,,
player,201310200kan,htx,ByrnJa00,pos,TE,,,,,
player,201310200kan,htx,ByrnJa00,offense,0,,,,,
player,201310200kan,htx,ByrnJa00,off_pct,0%,,,,,
player,201310200kan,htx,ByrnJa00,defense,0,,,,,
player,201310200kan,htx,ByrnJa00,def_pct,0%,,,,,
player,201310200kan,htx,ByrnJa00,special_teams,1,,,,,
player,201310200kan,htx,ByrnJa00,st_pct,4%,,,,,
