game,2013,2,20130915,201309150atl,ram,"St. Louis Rams",24,atl,"Atlanta Falcons",31
player,201309150atl,atl,BoshMa00,st_pct,53%,,,,,
player,201309150atl,atl,SmitAn01,pos,RB,,,,,
player,201309150atl,atl,SmitAn01,offense,0,,,,,
player,201309150atl,atl,SmitAn01,off_pct,0%,,,,,
player,201309150atl,atl,SmitAn01,defense,0,,,,,
player,201309150atl,atl,SmitAn01,def_pct,0%,,,,,
player,201309150atl,atl,SmitAn01,special_teams,17,,,,,
player,201309150atl,atl,SmitAn01,st_pct,53%,,,,,
player,201309150atl,atl,WorrPa00,pos,LB,,,,,
player,201309150atl,atl,WorrPa00,offense,0,,,,,
player,201309150atl,atl,WorrPa00,off_pct,0%,,,,,
player,201309150atl,atl,WorrPa00,defense,0,,,,,
player,201309150atl,atl,WorrPa00,def_pct,0%,,,,,
player,201309150atl,atl,WorrPa00,special_teams,15,,,,,
player,201309150atl,atl,WorrPa00,st_pct,47%,,,,,
player,201309150atl,atl,HarrJo02,pos,LS,,,,,
player,201309150atl,atl,HarrJo02,offense,0,,,,,
player,201309150atl,atl,HarrJo02,off_pct,0%,,,,,
player,201309150atl,atl,HarrJo02,defense,0,,,,,
player,201309150atl,atl,HarrJo02,def_pct,0%,,,,,
player,201309150atl,atl,HarrJo02,special_teams,11,,,,,
player,201309150atl,atl,HarrJo02,st_pct,34%,,,,,
player,201309150atl,atl,bryanmat01,pos,K,,,,,
player,201309150atl,atl,bryanmat01,offense,0,,,,,
player,201309150atl,atl,bryanmat01,off_pct,0%,,,,,
player,201309150atl,atl,bryanmat01,defense,0,,,,,
player,201309150atl,atl,bryanmat01,def_pct,0%,,,,,
player,201309150atl,atl,bryanmat01,special_teams,5,,,,,
player,201309150atl,atl,bryanmat01,st_pct,16%,,,,,
player,201309150atl,atl,FranDo99,pos,CB,,,,,
player,201309150atl,atl,FranDo99,offense,0,,,,,
player,201309150atl,atl,FranDo99,off_pct,0%,,,,,
player,201309150atl,atl,FranDo99,defense,0,,,,,
player,201309150atl,atl,FranDo99,def_pct,0%,,,,,
player,201309150atl,atl,FranDo99,special_teams,5,,,,,
player,201309150atl,atl,FranDo99,st_pct,16%,,,,,
player,201309150atl,ram,WillCh03,pos,G,,,,,
player,201309150atl,ram,WillCh03,offense,77,,,,,
player,201309150atl,ram,WillCh03,off_pct,100%,,,,,
player,201309150atl,ram,WillCh03,defense,0,,,,,
player,201309150atl,ram,WillCh03,def_pct,0%,,,,,
player,201309150atl,ram,WillCh03,special_teams,4,,,,,
player,201309150atl,ram,WillCh03,st_pct,12%,,,,,
player,201309150atl,ram,LongJa20,pos,T,,,,,
player,201309150atl,ram,LongJa20,offense,77,,,,,
player,201309150atl,ram,LongJa20,off_pct,100%,,,,,
player,201309150atl,ram,LongJa20,defense,0,,,,,
player,201309150atl,ram,LongJa20,def_pct,0%,,,,,
player,201309150atl,ram,LongJa20,special_teams,4,,,,,
player,201309150atl,ram,LongJa20,st_pct,12%,,,,,
player,201309150atl,ram,DahlHa20,pos,G,,,,,
player,201309150atl,ram,DahlHa20,offense,77,,,,,
player,201309150atl,ram,DahlHa20,off_pct,100%,,,,,
player,201309150atl,ram,DahlHa20,defense,0,,,,,
player,201309150atl,ram,DahlHa20,def_pct,0%,,,,,
player,201309150atl,ram,DahlHa20,special_teams,4,,,,,
player,201309150atl,ram,DahlHa20,st_pct,12%,,,,,
player,201309150atl,ram,WellSc20,pos,C,,,,,
player,201309150atl,ram,WellSc20,offense,77,,,,,
player,201309150atl,ram,WellSc20,off_pct,100%,,,,,
player,201309150atl,ram,WellSc20,defense,0,,,,,
player,201309150atl,ram,WellSc20,def_pct,0%,,,,,
player,201309150atl,ram,WellSc20,special_teams,0,,,,,
player,201309150atl,ram,WellSc20,st_pct,0%,,,,,
player,201309150atl,ram,BradSa00,pos,QB,,,,,
player,201309150atl,ram,BradSa00,offense,77,,,,,
player,201309150atl,ram,BradSa00,off_pct,100%,,,,,
player,201309150atl,ram,BradSa00,defense,0,,,,,
player,201309150atl,ram,BradSa00,def_pct,0%,,,,,
player,201309150atl,ram,BradSa00,special_teams,0,,,,,
player,201309150atl,ram,BradSa00,st_pct,0%,,,,,
player,201309150atl,ram,PettAu00,pos,WR,,,,,
player,201309150atl,ram,PettAu00,offense,69,,,,,
player,201309150atl,ram,PettAu00,off_pct,90%,,,,,
player,201309150atl,ram,PettAu00,defense,0,,,,,
player,201309150atl,ram,PettAu00,def_pct,0%,,,,,
player,201309150atl,ram,PettAu00,special_teams,1,,,,,
player,201309150atl,ram,PettAu00,st_pct,3%,,,,,
player,201309150atl,ram,CookJa02,pos,TE,,,,,
player,201309150atl,ram,CookJa02,offense,59,,,,,
player,201309150atl,ram,CookJa02,off_pct,77%,,,,,
player,201309150atl,ram,CookJa02,defense,0,,,,,
player,201309150atl,ram,CookJa02,def_pct,0%,,,,,
player,201309150atl,ram,CookJa02,special_teams,0,,,,,
player,201309150atl,ram,CookJa02,st_pct,0%,,,,,
player,201309150atl,ram,AustTa00,pos,WR,,,,,
player,201309150atl,ram,AustTa00,offense,58,,,,,
player,201309150atl,ram,AustTa00,off_pct,75%,,,,,
player,201309150atl,ram,AustTa00,defense,0,,,,,
player,201309150atl,ram,AustTa00,def_pct,0%,,,,,
player,201309150atl,ram,AustTa00,special_teams,7,,,,,
player,201309150atl,ram,AustTa00,st_pct,22%,,,,,
player,201309150atl,ram,BarkJo00,pos,T,,,,,
player,201309150atl,ram,BarkJo00,offense,51,,,,,
player,201309150atl,ram,BarkJo00,off_pct,66%,,,,,
player,201309150atl,ram,BarkJo00,defense,0,,,,,
player,201309150atl,ram,BarkJo00,def_pct,0%,,,,,
player,201309150atl,ram,BarkJo00,special_teams,4,,,,,
player,201309150atl,ram,BarkJo00,st_pct,12%,,,,,
player,201309150atl,ram,GiveCh00,pos,WR,,,,,
player,201309150atl,ram,GiveCh00,offense,50,,,,,
player,201309150atl,ram,GiveCh00,off_pct,65%,,,,,
player,201309150atl,ram,GiveCh00,defense,0,,,,,
player,201309150atl,ram,GiveCh00,def_pct,0%,,,,,
player,201309150atl,ram,GiveCh00,special_teams,0,,,,,
player,201309150atl,ram,GiveCh00,st_pct,0%,,,,,
player,201309150atl,ram,RichDa00,pos,RB,,,,,
player,201309150atl,ram,RichDa00,offense,39,,,,,
player,201309150atl,ram,RichDa00,off_pct,51%,,,,,
player,201309150atl,ram,RichDa00,defense,0,,,,,
player,201309150atl,ram,RichDa00,def_pct,0%,,,,,
player,201309150atl,ram,RichDa00,special_teams,0,,,,,
player,201309150atl,ram,RichDa00,st_pct,0%,,,,,
player,201309150atl,ram,QuicBr00,pos,WR,,,,,
player,201309150atl,ram,QuicBr00,offense,33,,,,,
player,201309150atl,ram,QuicBr00,off_pct,43%,,,,,
player,201309150atl,ram,QuicBr00,defense,0,,,,,
player,201309150atl,ram,QuicBr00,def_pct,0%,,,,,
player,201309150atl,ram,QuicBr00,special_teams,1,,,,,
player,201309150atl,ram,QuicBr00,st_pct,3%,,,,,
player,201309150atl,ram,KendLa00,pos,TE,,,,,
player,201309150atl,ram,KendLa00,offense,31,,,,,
player,201309150atl,ram,KendLa00,off_pct,40%,,,,,
player,201309150atl,ram,KendLa00,defense,0,,,,,
player,201309150atl,ram,KendLa00,def_pct,0%,,,,,
player,201309150atl,ram,KendLa00,special_teams,3,,,,,
player,201309150atl,ram,KendLa00,st_pct,9%,,,,,
player,201309150atl,ram,PeadIs00,pos,RB,,,,,
player,201309150atl,ram,PeadIs00,offense,30,,,,,
player,201309150atl,ram,PeadIs00,off_pct,39%,,,,,
player,201309150atl,ram,PeadIs00,defense,0,,,,,
player,201309150atl,ram,PeadIs00,def_pct,0%,,,,,
player,201309150atl,ram,PeadIs00,special_teams,0,,,,,
player,201309150atl,ram,PeadIs00,st_pct,0%,,,,,
player,201309150atl,ram,SaffRo20,pos,T,,,,,
player,201309150atl,ram,SaffRo20,offense,26,,,,,
player,201309150atl,ram,SaffRo20,off_pct,34%,,,,,
player,201309150atl,ram,SaffRo20,defense,0,,,,,
player,201309150atl,ram,SaffRo20,def_pct,0%,,,,,
player,201309150atl,ram,SaffRo20,special_teams,0,,,,,
player,201309150atl,ram,SaffRo20,st_pct,0%,,,,,
player,201309150atl,ram,CunnBe01,pos,RB,,,,,
player,201309150atl,ram,CunnBe01,offense,7,,,,,
player,201309150atl,ram,CunnBe01,off_pct,9%,,,,,
player,201309150atl,ram,CunnBe01,defense,0,,,,,
player,201309150atl,ram,CunnBe01,def_pct,0%,,,,,
player,201309150atl,ram,CunnBe01,special_teams,11,,,,,
player,201309150atl,ram,CunnBe01,st_pct,34%,,,,,
player,201309150atl,ram,BailSt01,pos,WR,,,,,
player,201309150atl,ram,BailSt01,offense,4,,,,,
player,201309150atl,ram,BailSt01,off_pct,5%,,,,,
player,201309150atl,ram,BailSt01,defense,0,,,,,
player,201309150atl,ram,BailSt01,def_pct,0%,,,,,
player,201309150atl,ram,BailSt01,special_teams,18,,,,,
player,201309150atl,ram,BailSt01,st_pct,56%,,,,,
player,201309150atl,ram,McNeMi00,pos,TE,,,,,
player,201309150atl,ram,McNeMi00,offense,3,,,,,
player,201309150atl,ram,McNeMi00,off_pct,4%,,,,,
player,201309150atl,ram,McNeMi00,defense,0,,,,,
player,201309150atl,ram,McNeMi00,def_pct,0%,,,,,
player,201309150atl,ram,McNeMi00,special_teams,16,,,,,
player,201309150atl,ram,McNeMi00,st_pct,50%,,,,,
player,201309150atl,ram,HarkCo00,pos,TE,,,,,
player,201309150atl,ram,HarkCo00,offense,2,,,,,
player,201309150atl,ram,HarkCo00,off_pct,3%,,,,,
player,201309150atl,ram,HarkCo00,defense,0,,,,,
player,201309150atl,ram,HarkCo00,def_pct,0%,,,,,
player,201309150atl,ram,HarkCo00,special_teams,20,,,,,
player,201309150atl,ram,HarkCo00,st_pct,62%,,,,,
player,201309150atl,ram,JenkJa03,pos,CB,,,,,
player,201309150atl,ram,JenkJa03,offense,0,,,,,
player,201309150atl,ram,JenkJa03,off_pct,0%,,,,,
player,201309150atl,ram,JenkJa03,defense,64,,,,,
player,201309150atl,ram,JenkJa03,def_pct,100%,,,,,
player,201309150atl,ram,JenkJa03,special_teams,11,,,,,
player,201309150atl,ram,JenkJa03,st_pct,34%,,,,,
player,201309150atl,ram,McDoTJ00,pos,SS,,,,,
player,201309150atl,ram,McDoTJ00,offense,0,,,,,
player,201309150atl,ram,McDoTJ00,off_pct,0%,,,,,
player,201309150atl,ram,McDoTJ00,defense,64,,,,,
player,201309150atl,ram,McDoTJ00,def_pct,100%,,,,,
player,201309150atl,ram,McDoTJ00,special_teams,9,,,,,
player,201309150atl,ram,McDoTJ00,st_pct,28%,,,,,
player,201309150atl,ram,McLeRo00,pos,FS,,,,,
player,201309150atl,ram,McLeRo00,offense,0,,,,,
player,201309150atl,ram,McLeRo00,off_pct,0%,,,,,
player,201309150atl,ram,McLeRo00,defense,64,,,,,
player,201309150atl,ram,McLeRo00,def_pct,100%,,,,,
player,201309150atl,ram,McLeRo00,special_teams,9,,,,,
player,201309150atl,ram,McLeRo00,st_pct,28%,,,,,
player,201309150atl,ram,LaurJa99,pos,LB,,,,,
player,201309150atl,ram,LaurJa99,offense,0,,,,,
player,201309150atl,ram,LaurJa99,off_pct,0%,,,,,
player,201309150atl,ram,LaurJa99,defense,64,,,,,
player,201309150atl,ram,LaurJa99,def_pct,100%,,,,,
player,201309150atl,ram,LaurJa99,special_teams,5,,,,,
player,201309150atl,ram,LaurJa99,st_pct,16%,,,,,
player,201309150atl,ram,FinnCo20,pos,CB,,,,,
player,201309150atl,ram,FinnCo20,offense,0,,,,,
player,201309150atl,ram,FinnCo20,off_pct,0%,,,,,
player,201309150atl,ram,FinnCo20,defense,64,,,,,
player,201309150atl,ram,FinnCo20,def_pct,100%,,,,,
player,201309150atl,ram,FinnCo20,special_teams,5,,,,,
player,201309150atl,ram,FinnCo20,st_pct,16%,,,,,
player,201309150atl,ram,OgleAl00,pos,LB,,,,,
player,201309150atl,ram,OgleAl00,offense,0,,,,,
player,201309150atl,ram,OgleAl00,off_pct,0%,,,,,
player,201309150atl,ram,OgleAl00,defense,63,,,,,
player,201309150atl,ram,OgleAl00,def_pct,98%,,,,,
player,201309150atl,ram,OgleAl00,special_teams,2,,,,,
player,201309150atl,ram,OgleAl00,st_pct,6%,,,,,
player,201309150atl,ram,LongCh99,pos,DE,,,,,
player,201309150atl,ram,LongCh99,offense,0,,,,,
player,201309150atl,ram,LongCh99,off_pct,0%,,,,,
player,201309150atl,ram,LongCh99,defense,54,,,,,
player,201309150atl,ram,LongCh99,def_pct,84%,,,,,
player,201309150atl,ram,LongCh99,special_teams,5,,,,,
player,201309150atl,ram,LongCh99,st_pct,16%,,,,,
player,201309150atl,ram,QuinRo00,pos,DE,,,,,
player,201309150atl,ram,QuinRo00,offense,0,,,,,
player,201309150atl,ram,QuinRo00,off_pct,0%,,,,,
player,201309150atl,ram,QuinRo00,defense,52,,,,,
player,201309150atl,ram,QuinRo00,def_pct,81%,,,,,
player,201309150atl,ram,QuinRo00,special_teams,5,,,,,
player,201309150atl,ram,QuinRo00,st_pct,16%,,,,,
player,201309150atl,ram,JohnTr05,pos,CB,,,,,
player,201309150atl,ram,JohnTr05,offense,0,,,,,
player,201309150atl,ram,JohnTr05,off_pct,0%,,,,,
player,201309150atl,ram,JohnTr05,defense,42,,,,,
player,201309150atl,ram,JohnTr05,def_pct,66%,,,,,
player,201309150atl,ram,JohnTr05,special_teams,16,,,,,
player,201309150atl,ram,JohnTr05,st_pct,50%,,,,,
player,201309150atl,ram,LangKe98,pos,DT,,,,,
player,201309150atl,ram,LangKe98,offense,0,,,,,
player,201309150atl,ram,LangKe98,off_pct,0%,,,,,
player,201309150atl,ram,LangKe98,defense,41,,,,,
player,201309150atl,ram,LangKe98,def_pct,64%,,,,,
player,201309150atl,ram,LangKe98,special_teams,5,,,,,
player,201309150atl,ram,LangKe98,st_pct,16%,,,,,
player,201309150atl,ram,BrocMi00,pos,DT,,,,,
player,201309150atl,ram,BrocMi00,offense,0,,,,,
player,201309150atl,ram,BrocMi00,off_pct,0%,,,,,
player,201309150atl,ram,BrocMi00,defense,40,,,,,
player,201309150atl,ram,BrocMi00,def_pct,62%,,,,,
player,201309150atl,ram,BrocMi00,special_teams,4,,,,,
player,201309150atl,ram,BrocMi00,st_pct,12%,,,,,
player,201309150atl,ram,SimsEu99,pos,DE,,,,,
player,201309150atl,ram,SimsEu99,offense,0,,,,,
player,201309150atl,ram,SimsEu99,off_pct,0%,,,,,
player,201309150atl,ram,SimsEu99,defense,26,,,,,
player,201309150atl,ram,SimsEu99,def_pct,41%,,,,,
player,201309150atl,ram,SimsEu99,special_teams,7,,,,,
player,201309150atl,ram,SimsEu99,st_pct,22%,,,,,
player,201309150atl,ram,HayeWi99,pos,DE,,,,,
player,201309150atl,ram,HayeWi99,offense,0,,,,,
player,201309150atl,ram,HayeWi99,off_pct,0%,,,,,
player,201309150atl,ram,HayeWi99,defense,24,,,,,
player,201309150atl,ram,HayeWi99,def_pct,38%,,,,,
player,201309150atl,ram,HayeWi99,special_teams,6,,,,,
player,201309150atl,ram,HayeWi99,st_pct,19%,,,,,
player,201309150atl,ram,WithWi20,pos,LB,,,,,
player,201309150atl,ram,WithWi20,offense,0,,,,,
player,201309150atl,ram,WithWi20,off_pct,0%,,,,,
player,201309150atl,ram,WithWi20,defense,23,,,,,
player,201309150atl,ram,WithWi20,def_pct,36%,,,,,
player,201309150atl,ram,WithWi20,special_teams,11,,,,,
player,201309150atl,ram,WithWi20,st_pct,34%,,,,,
player,201309150atl,ram,CudjJe00,pos,DT,,,,,
player,201309150atl,ram,CudjJe00,offense,0,,,,,
player,201309150atl,ram,CudjJe00,off_pct,0%,,,,,
player,201309150atl,ram,CudjJe00,defense,10,,,,,
player,201309150atl,ram,CudjJe00,def_pct,16%,,,,,
player,201309150atl,ram,CudjJe00,special_teams,6,,,,,
player,201309150atl,ram,CudjJe00,st_pct,19%,,,,,
player,201309150atl,ram,ConrMa00,pos,DT,,,,,
player,201309150atl,ram,ConrMa00,offense,0,,,,,
player,201309150atl,ram,ConrMa00,off_pct,0%,,,,,
player,201309150atl,ram,ConrMa00,defense,9,,,,,
player,201309150atl,ram,ConrMa00,def_pct,14%,,,,,
player,201309150atl,ram,ConrMa00,special_teams,9,,,,,
player,201309150atl,ram,ConrMa00,st_pct,28%,,,,,
player,201309150atl,ram,BateDa00,pos,LB,,,,,
player,201309150atl,ram,BateDa00,offense,0,,,,,
player,201309150atl,ram,BateDa00,off_pct,0%,,,,,
player,201309150atl,ram,BateDa00,defense,0,,,,,
player,201309150atl,ram,BateDa00,def_pct,0%,,,,,
player,201309150atl,ram,BateDa00,special_teams,23,,,,,
player,201309150atl,ram,BateDa00,st_pct,72%,,,,,
player,201309150atl,ram,ArmsRa01,pos,LB,,,,,
player,201309150atl,ram,ArmsRa01,offense,0,,,,,
player,201309150atl,ram,ArmsRa01,off_pct,0%,,,,,
player,201309150atl,ram,ArmsRa01,defense,0,,,,,
player,201309150atl,ram,ArmsRa01,def_pct,0%,,,,,
player,201309150atl,ram,ArmsRa01,special_teams,23,,,,,
player,201309150atl,ram,ArmsRa01,st_pct,72%,,,,,
player,201309150atl,ram,GiorMa20,pos,SS,,,,,
player,201309150atl,ram,GiorMa20,offense,0,,,,,
player,201309150atl,ram,GiorMa20,off_pct,0%,,,,,
player,201309150atl,ram,GiorMa20,defense,0,,,,,
player,201309150atl,ram,GiorMa20,def_pct,0%,,,,,
player,201309150atl,ram,GiorMa20,special_teams,21,,,,,
player,201309150atl,ram,GiorMa20,st_pct,66%,,,,,
player,201309150atl,ram,ReynCh00,pos,RB,,,,,
player,201309150atl,ram,ReynCh00,offense,0,,,,,
player,201309150atl,ram,ReynCh00,off_pct,0%,,,,,
player,201309150atl,ram,ReynCh00,defense,0,,,,,
player,201309150atl,ram,ReynCh00,def_pct,0%,,,,,
player,201309150atl,ram,ReynCh00,special_teams,20,,,,,
player,201309150atl,ram,ReynCh00,st_pct,62%,,,,,
player,201309150atl,ram,McGeBr00,pos,CB,,,,,
player,201309150atl,ram,McGeBr00,offense,0,,,,,
player,201309150atl,ram,McGeBr00,off_pct,0%,,,,,
player,201309150atl,ram,McGeBr00,defense,0,,,,,
player,201309150atl,ram,McGeBr00,def_pct,0%,,,,,
player,201309150atl,ram,McGeBr00,special_teams,17,,,,,
player,201309150atl,ram,McGeBr00,st_pct,53%,,,,,
player,201309150atl,ram,HekkJo00,pos,P,,,,,
player,201309150atl,ram,HekkJo00,offense,0,,,,,
player,201309150atl,ram,HekkJo00,off_pct,0%,,,,,
player,201309150atl,ram,HekkJo00,defense,0,,,,,
player,201309150atl,ram,HekkJo00,def_pct,0%,,,,,
player,201309150atl,ram,HekkJo00,special_teams,10,,,,,
player,201309150atl,ram,HekkJo00,st_pct,31%,,,,,
player,201309150atl,ram,McQuJa00,pos,LS,,,,,
player,201309150atl,ram,McQuJa00,offense,0,,,,,
player,201309150atl,ram,McQuJa00,off_pct,0%,,,,,
player,201309150atl,ram,McQuJa00,defense,0,,,,,
player,201309150atl,ram,McQuJa00,def_pct,0%,,,,,
player,201309150atl,ram,McQuJa00,special_teams,10,,,,,
player,201309150atl,ram,McQuJa00,st_pct,31%,,,,,
player,201309150atl,ram,BarnTi01,pos,C,,,,,
player,201309150atl,ram,BarnTi01,offense,0,,,,,
player,201309150atl,ram,BarnTi01,off_pct,0%,,,,,
player,201309150atl,ram,BarnTi01,defense,0,,,,,
player,201309150atl,ram,BarnTi01,def_pct,0%,,,,,
player,201309150atl,ram,BarnTi01,special_teams,9,,,,,
player,201309150atl,ram,BarnTi01,st_pct,28%,,,,,
player,201309150atl,ram,ZuerGr00,pos,K,,,,,
player,201309150atl,ram,ZuerGr00,offense,0,,,,,
player,201309150atl,ram,ZuerGr00,off_pct,0%,,,,,
player,201309150atl,ram,ZuerGr00,defense,0,,,,,
player,201309150atl,ram,ZuerGr00,def_pct,0%,,,,,
player,201309150atl,ram,ZuerGr00,special_teams,9,,,,,
player,201309150atl,ram,ZuerGr00,st_pct,28%,,,,,
player,201309150atl,ram,DaniMa00,pos,SS,,,,,
player,201309150atl,ram,DaniMa00,offense,0,,,,,
player,201309150atl,ram,DaniMa00,off_pct,0%,,,,,
player,201309150atl,ram,DaniMa00,defense,0,,,,,
player,201309150atl,ram,DaniMa00,def_pct,0%,,,,,
player,201309150atl,ram,DaniMa00,special_teams,2,,,,,
player,201309150atl,ram,DaniMa00,st_pct,6%,,,,,
