game,2013,8,20131027,201310270den,was,"Washington Redskins",21,den,"Denver Broncos",45
player,201310270den,was,LichKo20,def_pct,0%,,,,,
player,201310270den,was,LichKo20,special_teams,0,,,,,
player,201310270den,was,LichKo20,st_pct,0%,,,,,
player,201310270den,was,GarcPi00,pos,WR,,,,,
player,201310270den,was,GarcPi00,offense,64,,,,,
player,201310270den,was,GarcPi00,off_pct,90%,,,,,
player,201310270den,was,GarcPi00,defense,0,,,,,
player,201310270den,was,GarcPi00,def_pct,0%,,,,,
player,201310270den,was,GarcPi00,special_teams,0,,,,,
player,201310270den,was,GarcPi00,st_pct,0%,,,,,
player,201310270den,was,GrifRo01,pos,QB,,,,,
player,201310270den,was,GrifRo01,offense,61,,,,,
player,201310270den,was,GrifRo01,off_pct,86%,,,,,
player,201310270den,was,GrifRo01,defense,0,,,,,
player,201310270den,was,GrifRo01,def_pct,0%,,,,,
player,201310270den,was,GrifRo01,special_teams,0,,,,,
player,201310270den,was,GrifRo01,st_pct,0%,,,,,
player,201310270den,was,ReedJo02,pos,TE,,,,,
player,201310270den,was,ReedJo02,offense,50,,,,,
player,201310270den,was,ReedJo02,off_pct,70%,,,,,
player,201310270den,was,ReedJo02,defense,0,,,,,
player,201310270den,was,ReedJo02,def_pct,0%,,,,,
player,201310270den,was,ReedJo02,special_teams,0,,,,,
player,201310270den,was,ReedJo02,st_pct,0%,,,,,
player,201310270den,was,PaulLo00,pos,TE,,,,,
player,201310270den,was,PaulLo00,offense,41,,,,,
player,201310270den,was,PaulLo00,off_pct,58%,,,,,
player,201310270den,was,PaulLo00,defense,0,,,,,
player,201310270den,was,PaulLo00,def_pct,0%,,,,,
player,201310270den,was,PaulLo00,special_teams,9,,,,,
player,201310270den,was,PaulLo00,st_pct,28%,,,,,
player,201310270den,was,HeluRo00,pos,RB,,,,,
player,201310270den,was,HeluRo00,offense,41,,,,,
player,201310270den,was,HeluRo00,off_pct,58%,,,,,
player,201310270den,was,HeluRo00,defense,0,,,,,
player,201310270den,was,HeluRo00,def_pct,0%,,,,,
player,201310270den,was,HeluRo00,special_teams,3,,,,,
player,201310270den,was,HeluRo00,st_pct,9%,,,,,
player,201310270den,was,HankLe00,pos,WR,,,,,
player,201310270den,was,HankLe00,offense,33,,,,,
player,201310270den,was,HankLe00,off_pct,46%,,,,,
player,201310270den,was,HankLe00,defense,0,,,,,
player,201310270den,was,HankLe00,def_pct,0%,,,,,
player,201310270den,was,HankLe00,special_teams,0,,,,,
player,201310270den,was,HankLe00,st_pct,0%,,,,,
player,201310270den,was,MossSa00,pos,WR,,,,,
player,201310270den,was,MossSa00,offense,31,,,,,
player,201310270den,was,MossSa00,off_pct,44%,,,,,
player,201310270den,was,MossSa00,defense,0,,,,,
player,201310270den,was,MossSa00,def_pct,0%,,,,,
player,201310270den,was,MossSa00,special_teams,0,,,,,
player,201310270den,was,MossSa00,st_pct,0%,,,,,
player,201310270den,was,MorrAl00,pos,RB,,,,,
player,201310270den,was,MorrAl00,offense,30,,,,,
player,201310270den,was,MorrAl00,off_pct,42%,,,,,
player,201310270den,was,MorrAl00,defense,0,,,,,
player,201310270den,was,MorrAl00,def_pct,0%,,,,,
player,201310270den,was,MorrAl00,special_teams,0,,,,,
player,201310270den,was,MorrAl00,st_pct,0%,,,,,
player,201310270den,was,RobiAl00,pos,WR,,,,,
player,201310270den,was,RobiAl00,offense,24,,,,,
player,201310270den,was,RobiAl00,off_pct,34%,,,,,
player,201310270den,was,RobiAl00,defense,0,,,,,
player,201310270den,was,RobiAl00,def_pct,0%,,,,,
player,201310270den,was,RobiAl00,special_teams,0,,,,,
player,201310270den,was,RobiAl00,st_pct,0%,,,,,
player,201310270den,was,YounDa01,pos,FB,,,,,
player,201310270den,was,YounDa01,offense,20,,,,,
player,201310270den,was,YounDa01,off_pct,28%,,,,,
player,201310270den,was,YounDa01,defense,0,,,,,
player,201310270den,was,YounDa01,def_pct,0%,,,,,
player,201310270den,was,YounDa01,special_teams,22,,,,,
player,201310270den,was,YounDa01,st_pct,69%,,,,,
player,201310270den,was,MorgJo00,pos,WR,,,,,
player,201310270den,was,MorgJo00,offense,19,,,,,
player,201310270den,was,MorgJo00,off_pct,27%,,,,,
player,201310270den,was,MorgJo00,defense,0,,,,,
player,201310270den,was,MorgJo00,def_pct,0%,,,,,
player,201310270den,was,MorgJo00,special_teams,14,,,,,
player,201310270den,was,MorgJo00,st_pct,44%,,,,,
player,201310270den,was,CousKi00,pos,QB,,,,,
player,201310270den,was,CousKi00,offense,10,,,,,
player,201310270den,was,CousKi00,off_pct,14%,,,,,
player,201310270den,was,CousKi00,defense,0,,,,,
player,201310270den,was,CousKi00,def_pct,0%,,,,,
player,201310270den,was,CousKi00,special_teams,0,,,,,
player,201310270den,was,CousKi00,st_pct,0%,,,,,
player,201310270den,was,PaulNi00,pos,TE,,,,,
player,201310270den,was,PaulNi00,offense,2,,,,,
player,201310270den,was,PaulNi00,off_pct,3%,,,,,
player,201310270den,was,PaulNi00,defense,0,,,,,
player,201310270den,was,PaulNi00,def_pct,0%,,,,,
player,201310270den,was,PaulNi00,special_teams,22,,,,,
player,201310270den,was,PaulNi00,st_pct,69%,,,,,
player,201310270den,was,BiggE.99,pos,CB,,,,,
player,201310270den,was,BiggE.99,offense,0,,,,,
player,201310270den,was,BiggE.99,off_pct,0%,,,,,
player,201310270den,was,BiggE.99,defense,80,,,,,
player,201310270den,was,BiggE.99,def_pct,99%,,,,,
player,201310270den,was,BiggE.99,special_teams,22,,,,,
player,201310270den,was,BiggE.99,st_pct,69%,,,,,
player,201310270den,was,HallDe99,pos,CB,,,,,
player,201310270den,was,HallDe99,offense,0,,,,,
player,201310270den,was,HallDe99,off_pct,0%,,,,,
player,201310270den,was,HallDe99,defense,80,,,,,
player,201310270den,was,HallDe99,def_pct,99%,,,,,
player,201310270den,was,HallDe99,special_teams,5,,,,,
player,201310270den,was,HallDe99,st_pct,16%,,,,,
player,201310270den,was,WilsJo99,pos,CB,,,,,
player,201310270den,was,WilsJo99,offense,0,,,,,
player,201310270den,was,WilsJo99,off_pct,0%,,,,,
player,201310270den,was,WilsJo99,defense,78,,,,,
player,201310270den,was,WilsJo99,def_pct,96%,,,,,
player,201310270den,was,WilsJo99,special_teams,10,,,,,
player,201310270den,was,WilsJo99,st_pct,31%,,,,,
player,201310270den,was,AmerDa00,pos,CB,,,,,
player,201310270den,was,AmerDa00,offense,0,,,,,
player,201310270den,was,AmerDa00,off_pct,0%,,,,,
player,201310270den,was,AmerDa00,defense,74,,,,,
player,201310270den,was,AmerDa00,def_pct,91%,,,,,
player,201310270den,was,AmerDa00,special_teams,2,,,,,
player,201310270den,was,AmerDa00,st_pct,6%,,,,,
player,201310270den,was,FletLo20,pos,LB,,,,,
player,201310270den,was,FletLo20,offense,0,,,,,
player,201310270den,was,FletLo20,off_pct,0%,,,,,
player,201310270den,was,FletLo20,defense,73,,,,,
player,201310270den,was,FletLo20,def_pct,90%,,,,,
player,201310270den,was,FletLo20,special_teams,6,,,,,
player,201310270den,was,FletLo20,st_pct,19%,,,,,
player,201310270den,was,KerrRy00,pos,LB,,,,,
player,201310270den,was,KerrRy00,offense,0,,,,,
player,201310270den,was,KerrRy00,off_pct,0%,,,,,
player,201310270den,was,KerrRy00,defense,69,,,,,
player,201310270den,was,KerrRy00,def_pct,85%,,,,,
player,201310270den,was,KerrRy00,special_teams,7,,,,,
player,201310270den,was,KerrRy00,st_pct,22%,,,,,
player,201310270den,was,RilePe00,pos,LB,,,,,
player,201310270den,was,RilePe00,offense,0,,,,,
player,201310270den,was,RilePe00,off_pct,0%,,,,,
player,201310270den,was,RilePe00,defense,65,,,,,
player,201310270den,was,RilePe00,def_pct,80%,,,,,
player,201310270den,was,RilePe00,special_teams,17,,,,,
player,201310270den,was,RilePe00,st_pct,53%,,,,,
player,201310270den,was,OrakBr99,pos,LB,,,,,
player,201310270den,was,OrakBr99,offense,0,,,,,
player,201310270den,was,OrakBr99,off_pct,0%,,,,,
player,201310270den,was,OrakBr99,defense,61,,,,,
player,201310270den,was,OrakBr99,def_pct,75%,,,,,
player,201310270den,was,OrakBr99,special_teams,0,,,,,
player,201310270den,was,OrakBr99,st_pct,0%,,,,,
player,201310270den,was,RambBa00,pos,FS,,,,,
player,201310270den,was,RambBa00,offense,0,,,,,
player,201310270den,was,RambBa00,off_pct,0%,,,,,
player,201310270den,was,RambBa00,defense,56,,,,,
player,201310270den,was,RambBa00,def_pct,69%,,,,,
player,201310270den,was,RambBa00,special_teams,8,,,,,
player,201310270den,was,RambBa00,st_pct,25%,,,,,
player,201310270den,was,CofiBa20,pos,NT,,,,,
player,201310270den,was,CofiBa20,offense,0,,,,,
player,201310270den,was,CofiBa20,off_pct,0%,,,,,
player,201310270den,was,CofiBa20,defense,44,,,,,
player,201310270den,was,CofiBa20,def_pct,54%,,,,,
player,201310270den,was,CofiBa20,special_teams,0,,,,,
player,201310270den,was,CofiBa20,st_pct,0%,,,,,
player,201310270den,was,BoweSt20,pos,DE,,,,,
player,201310270den,was,BoweSt20,offense,0,,,,,
player,201310270den,was,BoweSt20,off_pct,0%,,,,,
player,201310270den,was,BoweSt20,defense,43,,,,,
player,201310270den,was,BoweSt20,def_pct,53%,,,,,
player,201310270den,was,BoweSt20,special_teams,3,,,,,
player,201310270den,was,BoweSt20,st_pct,9%,,,,,
player,201310270den,was,BakeCh99,pos,DE,,,,,
player,201310270den,was,BakeCh99,offense,0,,,,,
player,201310270den,was,BakeCh99,off_pct,0%,,,,,
player,201310270den,was,BakeCh99,defense,33,,,,,
player,201310270den,was,BakeCh99,def_pct,41%,,,,,
player,201310270den,was,BakeCh99,special_teams,7,,,,,
player,201310270den,was,BakeCh99,st_pct,22%,,,,,
player,201310270den,was,JenkJa01,pos,DE,,,,,
player,201310270den,was,JenkJa01,offense,0,,,,,
player,201310270den,was,JenkJa01,off_pct,0%,,,,,
player,201310270den,was,JenkJa01,defense,30,,,,,
player,201310270den,was,JenkJa01,def_pct,37%,,,,,
player,201310270den,was,JenkJa01,special_teams,4,,,,,
player,201310270den,was,JenkJa01,st_pct,12%,,,,,
player,201310270den,was,BarnNi20,pos,LB,,,,,
player,201310270den,was,BarnNi20,offense,0,,,,,
player,201310270den,was,BarnNi20,off_pct,0%,,,,,
player,201310270den,was,BarnNi20,defense,24,,,,,
player,201310270den,was,BarnNi20,def_pct,30%,,,,,
player,201310270den,was,BarnNi20,special_teams,16,,,,,
player,201310270den,was,BarnNi20,st_pct,50%,,,,,
player,201310270den,was,JackRo99,pos,LB,,,,,
player,201310270den,was,JackRo99,offense,0,,,,,
player,201310270den,was,JackRo99,off_pct,0%,,,,,
player,201310270den,was,JackRo99,defense,21,,,,,
player,201310270den,was,JackRo99,def_pct,26%,,,,,
player,201310270den,was,JackRo99,special_teams,19,,,,,
player,201310270den,was,JackRo99,st_pct,59%,,,,,
player,201310270den,was,GolsKe20,pos,DE,,,,,
player,201310270den,was,GolsKe20,offense,0,,,,,
player,201310270den,was,GolsKe20,off_pct,0%,,,,,
player,201310270den,was,GolsKe20,defense,20,,,,,
player,201310270den,was,GolsKe20,def_pct,25%,,,,,
player,201310270den,was,GolsKe20,special_teams,10,,,,,
player,201310270den,was,GolsKe20,st_pct,31%,,,,,
player,201310270den,was,GumbJo00,pos,SS,,,,,
player,201310270den,was,GumbJo00,offense,0,,,,,
player,201310270den,was,GumbJo00,off_pct,0%,,,,,
player,201310270den,was,GumbJo00,defense,17,,,,,
player,201310270den,was,GumbJo00,def_pct,21%,,,,,
player,201310270den,was,GumbJo00,special_teams,17,,,,,
player,201310270den,was,GumbJo00,st_pct,53%,,,,,
player,201310270den,was,TappDa20,pos,LB,,,,,
player,201310270den,was,TappDa20,offense,0,,,,,
player,201310270den,was,TappDa20,off_pct,0%,,,,,
player,201310270den,was,TappDa20,defense,12,,,,,
player,201310270den,was,TappDa20,def_pct,15%,,,,,
player,201310270den,was,TappDa20,special_teams,0,,,,,
player,201310270den,was,TappDa20,st_pct,0%,,,,,
player,201310270den,was,PughJo99,pos,FS,,,,,
player,201310270den,was,PughJo99,offense,0,,,,,
player,201310270den,was,PughJo99,off_pct,0%,,,,,
player,201310270den,was,PughJo99,defense,10,,,,,
player,201310270den,was,PughJo99,def_pct,12%,,,,,
player,201310270den,was,PughJo99,special_teams,15,,,,,
player,201310270den,was,PughJo99,st_pct,47%,,,,,
player,201310270den,was,HullJo99,pos,LB,,,,,
player,201310270den,was,HullJo99,offense,0,,,,,
player,201310270den,was,HullJo99,off_pct,0%,,,,,
player,201310270den,was,HullJo99,defense,1,,,,,
player,201310270den,was,HullJo99,def_pct,1%,,,,,
player,201310270den,was,HullJo99,special_teams,22,,,,,
player,201310270den,was,HullJo99,st_pct,69%,,,,,
player,201310270den,was,MurpJe99,pos,CB,,,,,
player,201310270den,was,MurpJe99,offense,0,,,,,
player,201310270den,was,MurpJe99,off_pct,0%,,,,,
player,201310270den,was,MurpJe99,defense,0,,,,,
player,201310270den,was,MurpJe99,def_pct,0%,,,,,
player,201310270den,was,MurpJe99,special_teams,22,,,,,
player,201310270den,was,MurpJe99,st_pct,69%,,,,,
player,201310270den,was,RobiTr02,pos,DB,,,,,
player,201310270den,was,RobiTr02,offense,0,,,,,
player,201310270den,was,RobiTr02,off_pct,0%,,,,,
player,201310270den,was,RobiTr02,defense,0,,,,,
player,201310270den,was,RobiTr02,def_pct,0%,,,,,
player,201310270den,was,RobiTr02,special_teams,15,,,,,
player,201310270den,was,RobiTr02,st_pct,47%,,,,,
player,201310270den,was,RoysEv00,pos,RB,,,,,
player,201310270den,was,RoysEv00,offense,0,,,,,
player,201310270den,was,RoysEv00,off_pct,0%,,,,,
player,201310270den,was,RoysEv00,defense,0,,,,,
player,201310270den,was,RoysEv00,def_pct,0%,,,,,
player,201310270den,was,RoysEv00,special_teams,13,,,,,
player,201310270den,was,RoysEv00,st_pct,41%,,,,,
player,201310270den,was,NelsKy00,pos,LS,,,,,
player,201310270den,was,NelsKy00,offense,0,,,,,
player,201310270den,was,NelsKy00,off_pct,0%,,,,,
player,201310270den,was,NelsKy00,defense,0,,,,,
player,201310270den,was,NelsKy00,def_pct,0%,,,,,
player,201310270den,was,NelsKy00,special_teams,10,,,,,
player,201310270den,was,NelsKy00,st_pct,31%,,,,,
player,201310270den,was,RoccSa20,pos,P,,,,,
player,201310270den,was,RoccSa20,offense,0,,,,,
player,201310270den,was,RoccSa20,off_pct,0%,,,,,
player,201310270den,was,RoccSa20,defense,0,,,,,
player,201310270den,was,RoccSa20,def_pct,0%,,,,,
player,201310270den,was,RoccSa20,special_teams,10,,,,,
player,201310270den,was,RoccSa20,st_pct,31%,,,,,
player,201310270den,was,ForbKa00,pos,K,,,,,
player,201310270den,was,ForbKa00,offense,0,,,,,
player,201310270den,was,ForbKa00,off_pct,0%,,,,,
player,201310270den,was,ForbKa00,defense,0,,,,,
player,201310270den,was,ForbKa00,def_pct,0%,,,,,
player,201310270den,was,ForbKa00,special_teams,7,,,,,
player,201310270den,was,ForbKa00,st_pct,22%,,,,,
player,201310270den,was,GettAd00,pos,G,,,,,
player,201310270den,was,GettAd00,offense,0,,,,,
player,201310270den,was,GettAd00,off_pct,0%,,,,,
player,201310270den,was,GettAd00,defense,0,,,,,
player,201310270den,was,GettAd00,def_pct,0%,,,,,
player,201310270den,was,GettAd00,special_teams,3,,,,,
player,201310270den,was,GettAd00,st_pct,9%,,,,,
player,201310270den,was,CompTo00,pos,T,,,,,
player,201310270den,was,CompTo00,offense,0,,,,,
player,201310270den,was,CompTo00,off_pct,0%,,,,,
player,201310270den,was,CompTo00,defense,0,,,,,
player,201310270den,was,CompTo00,def_pct,0%,,,,,
player,201310270den,was,CompTo00,special_teams,3,,,,,
player,201310270den,was,CompTo00,st_pct,9%,,,,,
