game,2013,7,20131020,201310200car,ram,"St. Louis Rams",15,car,"Carolina Panthers",30
player,201310200car,ram,JenkJa03,special_teams,9,,,,,
player,201310200car,ram,JenkJa03,st_pct,32%,,,,,
player,201310200car,ram,JohnTr05,pos,CB,,,,,
player,201310200car,ram,JohnTr05,offense,0,,,,,
player,201310200car,ram,JohnTr05,off_pct,0%,,,,,
player,201310200car,ram,JohnTr05,defense,55,,,,,
player,201310200car,ram,JohnTr05,def_pct,93%,,,,,
player,201310200car,ram,JohnTr05,special_teams,0,,,,,
player,201310200car,ram,JohnTr05,st_pct,0%,,,,,
player,201310200car,ram,BrocMi00,pos,DT,,,,,
player,201310200car,ram,BrocMi00,offense,0,,,,,
player,201310200car,ram,BrocMi00,off_pct,0%,,,,,
player,201310200car,ram,BrocMi00,defense,50,,,,,
player,201310200car,ram,BrocMi00,def_pct,85%,,,,,
player,201310200car,ram,BrocMi00,special_teams,6,,,,,
player,201310200car,ram,BrocMi00,st_pct,21%,,,,,
player,201310200car,ram,QuinRo00,pos,DE,,,,,
player,201310200car,ram,QuinRo00,offense,0,,,,,
player,201310200car,ram,QuinRo00,off_pct,0%,,,,,
player,201310200car,ram,QuinRo00,defense,47,,,,,
player,201310200car,ram,QuinRo00,def_pct,80%,,,,,
player,201310200car,ram,QuinRo00,special_teams,6,,,,,
player,201310200car,ram,QuinRo00,st_pct,21%,,,,,
player,201310200car,ram,LangKe98,pos,DT,,,,,
player,201310200car,ram,LangKe98,offense,0,,,,,
player,201310200car,ram,LangKe98,off_pct,0%,,,,,
player,201310200car,ram,LangKe98,defense,46,,,,,
player,201310200car,ram,LangKe98,def_pct,78%,,,,,
player,201310200car,ram,LangKe98,special_teams,6,,,,,
player,201310200car,ram,LangKe98,st_pct,21%,,,,,
player,201310200car,ram,DunbJo20,pos,LB,,,,,
player,201310200car,ram,DunbJo20,offense,0,,,,,
player,201310200car,ram,DunbJo20,off_pct,0%,,,,,
player,201310200car,ram,DunbJo20,defense,40,,,,,
player,201310200car,ram,DunbJo20,def_pct,68%,,,,,
player,201310200car,ram,DunbJo20,special_teams,0,,,,,
player,201310200car,ram,DunbJo20,st_pct,0%,,,,,
player,201310200car,ram,SimsEu99,pos,DE,,,,,
player,201310200car,ram,SimsEu99,offense,0,,,,,
player,201310200car,ram,SimsEu99,off_pct,0%,,,,,
player,201310200car,ram,SimsEu99,defense,31,,,,,
player,201310200car,ram,SimsEu99,def_pct,53%,,,,,
player,201310200car,ram,SimsEu99,special_teams,7,,,,,
player,201310200car,ram,SimsEu99,st_pct,25%,,,,,
player,201310200car,ram,HayeWi99,pos,DE,,,,,
player,201310200car,ram,HayeWi99,offense,0,,,,,
player,201310200car,ram,HayeWi99,off_pct,0%,,,,,
player,201310200car,ram,HayeWi99,defense,27,,,,,
player,201310200car,ram,HayeWi99,def_pct,46%,,,,,
player,201310200car,ram,HayeWi99,special_teams,6,,,,,
player,201310200car,ram,HayeWi99,st_pct,21%,,,,,
player,201310200car,ram,LongCh99,pos,DE,,,,,
player,201310200car,ram,LongCh99,offense,0,,,,,
player,201310200car,ram,LongCh99,off_pct,0%,,,,,
player,201310200car,ram,LongCh99,defense,25,,,,,
player,201310200car,ram,LongCh99,def_pct,42%,,,,,
player,201310200car,ram,LongCh99,special_teams,3,,,,,
player,201310200car,ram,LongCh99,st_pct,11%,,,,,
player,201310200car,ram,GiorMa20,pos,SS,,,,,
player,201310200car,ram,GiorMa20,offense,0,,,,,
player,201310200car,ram,GiorMa20,off_pct,0%,,,,,
player,201310200car,ram,GiorMa20,defense,18,,,,,
player,201310200car,ram,GiorMa20,def_pct,31%,,,,,
player,201310200car,ram,GiorMa20,special_teams,18,,,,,
player,201310200car,ram,GiorMa20,st_pct,64%,,,,,
player,201310200car,ram,CudjJe00,pos,DT,,,,,
player,201310200car,ram,CudjJe00,offense,0,,,,,
player,201310200car,ram,CudjJe00,off_pct,0%,,,,,
player,201310200car,ram,CudjJe00,defense,14,,,,,
player,201310200car,ram,CudjJe00,def_pct,24%,,,,,
player,201310200car,ram,CudjJe00,special_teams,8,,,,,
player,201310200car,ram,CudjJe00,st_pct,29%,,,,,
player,201310200car,ram,McGeBr00,pos,CB,,,,,
player,201310200car,ram,McGeBr00,offense,0,,,,,
player,201310200car,ram,McGeBr00,off_pct,0%,,,,,
player,201310200car,ram,McGeBr00,defense,4,,,,,
player,201310200car,ram,McGeBr00,def_pct,7%,,,,,
player,201310200car,ram,McGeBr00,special_teams,17,,,,,
player,201310200car,ram,McGeBr00,st_pct,61%,,,,,
player,201310200car,ram,ReynCh00,pos,RB,,,,,
player,201310200car,ram,ReynCh00,offense,0,,,,,
player,201310200car,ram,ReynCh00,off_pct,0%,,,,,
player,201310200car,ram,ReynCh00,defense,0,,,,,
player,201310200car,ram,ReynCh00,def_pct,0%,,,,,
player,201310200car,ram,ReynCh00,special_teams,19,,,,,
player,201310200car,ram,ReynCh00,st_pct,68%,,,,,
player,201310200car,ram,BateDa00,pos,LB,,,,,
player,201310200car,ram,BateDa00,offense,0,,,,,
player,201310200car,ram,BateDa00,off_pct,0%,,,,,
player,201310200car,ram,BateDa00,defense,0,,,,,
player,201310200car,ram,BateDa00,def_pct,0%,,,,,
player,201310200car,ram,BateDa00,special_teams,19,,,,,
player,201310200car,ram,BateDa00,st_pct,68%,,,,,
player,201310200car,ram,ArmsRa01,pos,LB,,,,,
player,201310200car,ram,ArmsRa01,offense,0,,,,,
player,201310200car,ram,ArmsRa01,off_pct,0%,,,,,
player,201310200car,ram,ArmsRa01,defense,0,,,,,
player,201310200car,ram,ArmsRa01,def_pct,0%,,,,,
player,201310200car,ram,ArmsRa01,special_teams,19,,,,,
player,201310200car,ram,ArmsRa01,st_pct,68%,,,,,
player,201310200car,ram,BailSt01,pos,WR,,,,,
player,201310200car,ram,BailSt01,offense,0,,,,,
player,201310200car,ram,BailSt01,off_pct,0%,,,,,
player,201310200car,ram,BailSt01,defense,0,,,,,
player,201310200car,ram,BailSt01,def_pct,0%,,,,,
player,201310200car,ram,BailSt01,special_teams,19,,,,,
player,201310200car,ram,BailSt01,st_pct,68%,,,,,
player,201310200car,ram,DaviCo02,pos,DB,,,,,
player,201310200car,ram,DaviCo02,offense,0,,,,,
player,201310200car,ram,DaviCo02,off_pct,0%,,,,,
player,201310200car,ram,DaviCo02,defense,0,,,,,
player,201310200car,ram,DaviCo02,def_pct,0%,,,,,
player,201310200car,ram,DaviCo02,special_teams,15,,,,,
player,201310200car,ram,DaviCo02,st_pct,54%,,,,,
player,201310200car,ram,BarnTi01,pos,C,,,,,
player,201310200car,ram,BarnTi01,offense,0,,,,,
player,201310200car,ram,BarnTi01,off_pct,0%,,,,,
player,201310200car,ram,BarnTi01,defense,0,,,,,
player,201310200car,ram,BarnTi01,def_pct,0%,,,,,
player,201310200car,ram,BarnTi01,special_teams,11,,,,,
player,201310200car,ram,BarnTi01,st_pct,39%,,,,,
player,201310200car,ram,McQuJa00,pos,LS,,,,,
player,201310200car,ram,McQuJa00,offense,0,,,,,
player,201310200car,ram,McQuJa00,off_pct,0%,,,,,
player,201310200car,ram,McQuJa00,defense,0,,,,,
player,201310200car,ram,McQuJa00,def_pct,0%,,,,,
player,201310200car,ram,McQuJa00,special_teams,7,,,,,
player,201310200car,ram,McQuJa00,st_pct,25%,,,,,
player,201310200car,ram,HekkJo00,pos,P,,,,,
player,201310200car,ram,HekkJo00,offense,0,,,,,
player,201310200car,ram,HekkJo00,off_pct,0%,,,,,
player,201310200car,ram,HekkJo00,defense,0,,,,,
player,201310200car,ram,HekkJo00,def_pct,0%,,,,,
player,201310200car,ram,HekkJo00,special_teams,7,,,,,
player,201310200car,ram,HekkJo00,st_pct,25%,,,,,
player,201310200car,ram,ZuerGr00,pos,K,,,,,
player,201310200car,ram,ZuerGr00,offense,0,,,,,
player,201310200car,ram,ZuerGr00,off_pct,0%,,,,,
player,201310200car,ram,ZuerGr00,defense,0,,,,,
player,201310200car,ram,ZuerGr00,def_pct,0%,,,,,
player,201310200car,ram,ZuerGr00,special_teams,7,,,,,
player,201310200car,ram,ZuerGr00,st_pct,25%,,,,,
player,201310200car,ram,WithWi20,pos,LB,,,,,
player,201310200car,ram,WithWi20,offense,0,,,,,
player,201310200car,ram,WithWi20,off_pct,0%,,,,,
player,201310200car,ram,WithWi20,defense,0,,,,,
player,201310200car,ram,WithWi20,def_pct,0%,,,,,
player,201310200car,ram,WithWi20,special_teams,6,,,,,
player,201310200car,ram,WithWi20,st_pct,21%,,,,,
