game,2013,5,20131006,201310060oti,kan,"Kansas City Chiefs",26,oti,"Tennessee Titans",17
player,201310060oti,oti,StafDa00,def_pct,0%,,,,,
player,201310060oti,oti,StafDa00,special_teams,20,,,,,
player,201310060oti,oti,StafDa00,st_pct,61%,,,,,
player,201310060oti,oti,ReynDa00,pos,RB,,,,,
player,201310060oti,oti,ReynDa00,offense,0,,,,,
player,201310060oti,oti,ReynDa00,off_pct,0%,,,,,
player,201310060oti,oti,ReynDa00,defense,0,,,,,
player,201310060oti,oti,ReynDa00,def_pct,0%,,,,,
player,201310060oti,oti,ReynDa00,special_teams,17,,,,,
player,201310060oti,oti,ReynDa00,st_pct,52%,,,,,
player,201310060oti,oti,BrinBe00,pos,LS,,,,,
player,201310060oti,oti,BrinBe00,offense,0,,,,,
player,201310060oti,oti,BrinBe00,off_pct,0%,,,,,
player,201310060oti,oti,BrinBe00,defense,0,,,,,
player,201310060oti,oti,BrinBe00,def_pct,0%,,,,,
player,201310060oti,oti,BrinBe00,special_teams,10,,,,,
player,201310060oti,oti,BrinBe00,st_pct,30%,,,,,
player,201310060oti,oti,KernBr20,pos,P,,,,,
player,201310060oti,oti,KernBr20,offense,0,,,,,
player,201310060oti,oti,KernBr20,off_pct,0%,,,,,
player,201310060oti,oti,KernBr20,defense,0,,,,,
player,201310060oti,oti,KernBr20,def_pct,0%,,,,,
player,201310060oti,oti,KernBr20,special_teams,10,,,,,
player,201310060oti,oti,KernBr20,st_pct,30%,,,,,
player,201310060oti,oti,GoodZa00,pos,LB,,,,,
player,201310060oti,oti,GoodZa00,offense,0,,,,,
player,201310060oti,oti,GoodZa00,off_pct,0%,,,,,
player,201310060oti,oti,GoodZa00,defense,0,,,,,
player,201310060oti,oti,GoodZa00,def_pct,0%,,,,,
player,201310060oti,oti,GoodZa00,special_teams,10,,,,,
player,201310060oti,oti,GoodZa00,st_pct,30%,,,,,
player,201310060oti,oti,bironrob01,pos,K,,,,,
player,201310060oti,oti,bironrob01,offense,0,,,,,
player,201310060oti,oti,bironrob01,off_pct,0%,,,,,
player,201310060oti,oti,bironrob01,defense,0,,,,,
player,201310060oti,oti,bironrob01,def_pct,0%,,,,,
player,201310060oti,oti,bironrob01,special_teams,8,,,,,
player,201310060oti,oti,bironrob01,st_pct,24%,,,,,
player,201310060oti,oti,BailPa99,pos,LB,,,,,
player,201310060oti,oti,BailPa99,offense,0,,,,,
player,201310060oti,oti,BailPa99,off_pct,0%,,,,,
player,201310060oti,oti,BailPa99,defense,0,,,,,
player,201310060oti,oti,BailPa99,def_pct,0%,,,,,
player,201310060oti,oti,BailPa99,special_teams,6,,,,,
player,201310060oti,oti,BailPa99,st_pct,18%,,,,,
player,201310060oti,oti,SpenCh21,pos,C,,,,,
player,201310060oti,oti,SpenCh21,offense,0,,,,,
player,201310060oti,oti,SpenCh21,off_pct,0%,,,,,
player,201310060oti,oti,SpenCh21,defense,0,,,,,
player,201310060oti,oti,SpenCh21,def_pct,0%,,,,,
player,201310060oti,oti,SpenCh21,special_teams,4,,,,,
player,201310060oti,oti,SpenCh21,st_pct,12%,,,,,
player,201310060oti,oti,OttoMi20,pos,T,,,,,
player,201310060oti,oti,OttoMi20,offense,0,,,,,
player,201310060oti,oti,OttoMi20,off_pct,0%,,,,,
player,201310060oti,oti,OttoMi20,defense,0,,,,,
player,201310060oti,oti,OttoMi20,def_pct,0%,,,,,
player,201310060oti,oti,OttoMi20,special_teams,4,,,,,
player,201310060oti,oti,OttoMi20,st_pct,12%,,,,,
player,201310060oti,kan,AlbeBr20,pos,T,,,,,
player,201310060oti,kan,AlbeBr20,offense,70,,,,,
player,201310060oti,kan,AlbeBr20,off_pct,100%,,,,,
player,201310060oti,kan,AlbeBr20,defense,0,,,,,
player,201310060oti,kan,AlbeBr20,def_pct,0%,,,,,
player,201310060oti,kan,AlbeBr20,special_teams,6,,,,,
player,201310060oti,kan,AlbeBr20,st_pct,18%,,,,,
player,201310060oti,kan,HudsRo00,pos,C,,,,,
player,201310060oti,kan,HudsRo00,offense,70,,,,,
player,201310060oti,kan,HudsRo00,off_pct,100%,,,,,
player,201310060oti,kan,HudsRo00,defense,0,,,,,
player,201310060oti,kan,HudsRo00,def_pct,0%,,,,,
player,201310060oti,kan,HudsRo00,special_teams,6,,,,,
player,201310060oti,kan,HudsRo00,st_pct,18%,,,,,
player,201310060oti,kan,StepDo00,pos,T,,,,,
player,201310060oti,kan,StepDo00,offense,70,,,,,
player,201310060oti,kan,StepDo00,off_pct,100%,,,,,
player,201310060oti,kan,StepDo00,defense,0,,,,,
player,201310060oti,kan,StepDo00,def_pct,0%,,,,,
player,201310060oti,kan,StepDo00,special_teams,6,,,,,
player,201310060oti,kan,StepDo00,st_pct,18%,,,,,
player,201310060oti,kan,SmitAl03,pos,QB,,,,,
player,201310060oti,kan,SmitAl03,offense,70,,,,,
player,201310060oti,kan,SmitAl03,off_pct,100%,,,,,
player,201310060oti,kan,SmitAl03,defense,0,,,,,
player,201310060oti,kan,SmitAl03,def_pct,0%,,,,,
player,201310060oti,kan,SmitAl03,special_teams,0,,,,,
player,201310060oti,kan,SmitAl03,st_pct,0%,,,,,
player,201310060oti,kan,AsamJo20,pos,G,,,,,
player,201310060oti,kan,AsamJo20,offense,69,,,,,
player,201310060oti,kan,AsamJo20,off_pct,99%,,,,,
player,201310060oti,kan,AsamJo20,defense,0,,,,,
player,201310060oti,kan,AsamJo20,def_pct,0%,,,,,
player,201310060oti,kan,AsamJo20,special_teams,6,,,,,
player,201310060oti,kan,AsamJo20,st_pct,18%,,,,,
player,201310060oti,kan,AlleJe01,pos,G,,,,,
player,201310060oti,kan,AlleJe01,offense,68,,,,,
player,201310060oti,kan,AlleJe01,off_pct,97%,,,,,
player,201310060oti,kan,AlleJe01,defense,0,,,,,
player,201310060oti,kan,AlleJe01,def_pct,0%,,,,,
player,201310060oti,kan,AlleJe01,special_teams,6,,,,,
player,201310060oti,kan,AlleJe01,st_pct,18%,,,,,
player,201310060oti,kan,BoweDw00,pos,WR,,,,,
player,201310060oti,kan,BoweDw00,offense,65,,,,,
player,201310060oti,kan,BoweDw00,off_pct,93%,,,,,
player,201310060oti,kan,BoweDw00,defense,0,,,,,
player,201310060oti,kan,BoweDw00,def_pct,0%,,,,,
player,201310060oti,kan,BoweDw00,special_teams,0,,,,,
player,201310060oti,kan,BoweDw00,st_pct,0%,,,,,
player,201310060oti,kan,CharJa00,pos,RB,,,,,
player,201310060oti,kan,CharJa00,offense,63,,,,,
player,201310060oti,kan,CharJa00,off_pct,90%,,,,,
player,201310060oti,kan,CharJa00,defense,0,,,,,
player,201310060oti,kan,CharJa00,def_pct,0%,,,,,
player,201310060oti,kan,CharJa00,special_teams,0,,,,,
player,201310060oti,kan,CharJa00,st_pct,0%,,,,,
player,201310060oti,kan,McGrSe00,pos,TE,,,,,
player,201310060oti,kan,McGrSe00,offense,62,,,,,
player,201310060oti,kan,McGrSe00,off_pct,89%,,,,,
player,201310060oti,kan,McGrSe00,defense,0,,,,,
player,201310060oti,kan,McGrSe00,def_pct,0%,,,,,
player,201310060oti,kan,McGrSe00,special_teams,0,,,,,
player,201310060oti,kan,McGrSe00,st_pct,0%,,,,,
player,201310060oti,kan,McClDe00,pos,WR,,,,,
player,201310060oti,kan,McClDe00,offense,46,,,,,
player,201310060oti,kan,McClDe00,off_pct,66%,,,,,
player,201310060oti,kan,McClDe00,defense,0,,,,,
player,201310060oti,kan,McClDe00,def_pct,0%,,,,,
player,201310060oti,kan,McClDe00,special_teams,6,,,,,
player,201310060oti,kan,McClDe00,st_pct,18%,,,,,
player,201310060oti,kan,JenkA.00,pos,WR,,,,,
player,201310060oti,kan,JenkA.00,offense,29,,,,,
player,201310060oti,kan,JenkA.00,off_pct,41%,,,,,
player,201310060oti,kan,JenkA.00,defense,0,,,,,
player,201310060oti,kan,JenkA.00,def_pct,0%,,,,,
player,201310060oti,kan,JenkA.00,special_teams,0,,,,,
player,201310060oti,kan,JenkA.00,st_pct,0%,,,,,
player,201310060oti,kan,AverDo00,pos,WR,,,,,
player,201310060oti,kan,AverDo00,offense,25,,,,,
player,201310060oti,kan,AverDo00,off_pct,36%,,,,,
player,201310060oti,kan,AverDo00,defense,0,,,,,
player,201310060oti,kan,AverDo00,def_pct,0%,,,,,
player,201310060oti,kan,AverDo00,special_teams,0,,,,,
player,201310060oti,kan,AverDo00,st_pct,0%,,,,,
player,201310060oti,kan,SherAn00,pos,FB,,,,,
player,201310060oti,kan,SherAn00,offense,17,,,,,
player,201310060oti,kan,SherAn00,off_pct,24%,,,,,
player,201310060oti,kan,SherAn00,defense,0,,,,,
player,201310060oti,kan,SherAn00,def_pct,0%,,,,,
player,201310060oti,kan,SherAn00,special_teams,23,,,,,
player,201310060oti,kan,SherAn00,st_pct,70%,,,,,
player,201310060oti,kan,HallCh00,pos,WR,,,,,
player,201310060oti,kan,HallCh00,offense,16,,,,,
player,201310060oti,kan,HallCh00,off_pct,23%,,,,,
player,201310060oti,kan,HallCh00,defense,0,,,,,
player,201310060oti,kan,HallCh00,def_pct,0%,,,,,
player,201310060oti,kan,HallCh00,special_teams,3,,,,,
player,201310060oti,kan,HallCh00,st_pct,9%,,,,,
player,201310060oti,kan,BrocKe00,pos,TE,,,,,
player,201310060oti,kan,BrocKe00,offense,13,,,,,
player,201310060oti,kan,BrocKe00,off_pct,19%,,,,,
player,201310060oti,kan,BrocKe00,defense,0,,,,,
player,201310060oti,kan,BrocKe00,def_pct,0%,,,,,
player,201310060oti,kan,BrocKe00,special_teams,0,,,,,
player,201310060oti,kan,BrocKe00,st_pct,0%,,,,,
player,201310060oti,kan,HemiJu00,pos,WR,,,,,
player,201310060oti,kan,HemiJu00,offense,6,,,,,
player,201310060oti,kan,HemiJu00,off_pct,9%,,,,,
player,201310060oti,kan,HemiJu00,defense,0,,,,,
player,201310060oti,kan,HemiJu00,def_pct,0%,,,,,
player,201310060oti,kan,HemiJu00,special_teams,19,,,,,
player,201310060oti,kan,HemiJu00,st_pct,58%,,,,,
player,201310060oti,kan,DaviKn00,pos,RB,,,,,
player,201310060oti,kan,DaviKn00,offense,5,,,,,
player,201310060oti,kan,DaviKn00,off_pct,7%,,,,,
player,201310060oti,kan,DaviKn00,defense,0,,,,,
player,201310060oti,kan,DaviKn00,def_pct,0%,,,,,
player,201310060oti,kan,DaviKn00,special_teams,0,,,,,
player,201310060oti,kan,DaviKn00,st_pct,0%,,,,,
player,201310060oti,kan,SchwGe20,pos,T,,,,,
player,201310060oti,kan,SchwGe20,offense,3,,,,,
player,201310060oti,kan,SchwGe20,off_pct,4%,,,,,
player,201310060oti,kan,SchwGe20,defense,0,,,,,
player,201310060oti,kan,SchwGe20,def_pct,0%,,,,,
player,201310060oti,kan,SchwGe20,special_teams,6,,,,,
player,201310060oti,kan,SchwGe20,st_pct,18%,,,,,
player,201310060oti,kan,GrayCy00,pos,RB,,,,,
player,201310060oti,kan,GrayCy00,offense,2,,,,,
player,201310060oti,kan,GrayCy00,off_pct,3%,,,,,
player,201310060oti,kan,GrayCy00,defense,0,,,,,
player,201310060oti,kan,GrayCy00,def_pct,0%,,,,,
player,201310060oti,kan,GrayCy00,special_teams,22,,,,,
player,201310060oti,kan,GrayCy00,st_pct,67%,,,,,
player,201310060oti,kan,JohnRi02,pos,G,,,,,
player,201310060oti,kan,JohnRi02,offense,1,,,,,
player,201310060oti,kan,JohnRi02,off_pct,1%,,,,,
player,201310060oti,kan,JohnRi02,defense,0,,,,,
player,201310060oti,kan,JohnRi02,def_pct,0%,,,,,
player,201310060oti,kan,JohnRi02,special_teams,0,,,,,
player,201310060oti,kan,JohnRi02,st_pct,0%,,,,,
player,201310060oti,kan,JohnDe25,pos,LB,,,,,
player,201310060oti,kan,JohnDe25,offense,0,,,,,
player,201310060oti,kan,JohnDe25,off_pct,0%,,,,,
player,201310060oti,kan,JohnDe25,defense,69,,,,,
player,201310060oti,kan,JohnDe25,def_pct,100%,,,,,
player,201310060oti,kan,JohnDe25,special_teams,5,,,,,
player,201310060oti,kan,JohnDe25,st_pct,15%,,,,,
player,201310060oti,kan,HaliTa20,pos,LB,,,,,
player,201310060oti,kan,HaliTa20,offense,0,,,,,
player,201310060oti,kan,HaliTa20,off_pct,0%,,,,,
player,201310060oti,kan,HaliTa20,defense,69,,,,,
player,201310060oti,kan,HaliTa20,def_pct,100%,,,,,
player,201310060oti,kan,HaliTa20,special_teams,5,,,,,
player,201310060oti,kan,HaliTa20,st_pct,15%,,,,,
player,201310060oti,kan,HousJu00,pos,LB,,,,,
player,201310060oti,kan,HousJu00,offense,0,,,,,
player,201310060oti,kan,HousJu00,off_pct,0%,,,,,
player,201310060oti,kan,HousJu00,defense,69,,,,,
player,201310060oti,kan,HousJu00,def_pct,100%,,,,,
player,201310060oti,kan,HousJu00,special_teams,5,,,,,
player,201310060oti,kan,HousJu00,st_pct,15%,,,,,
player,201310060oti,kan,BerrEr99,pos,SS,,,,,
player,201310060oti,kan,BerrEr99,offense,0,,,,,
player,201310060oti,kan,BerrEr99,off_pct,0%,,,,,
player,201310060oti,kan,BerrEr99,defense,69,,,,,
player,201310060oti,kan,BerrEr99,def_pct,100%,,,,,
player,201310060oti,kan,BerrEr99,special_teams,2,,,,,
player,201310060oti,kan,BerrEr99,st_pct,6%,,,,,
player,201310060oti,kan,FlowBr99,pos,CB,,,,,
player,201310060oti,kan,FlowBr99,offense,0,,,,,
player,201310060oti,kan,FlowBr99,off_pct,0%,,,,,
player,201310060oti,kan,FlowBr99,defense,69,,,,,
player,201310060oti,kan,FlowBr99,def_pct,100%,,,,,
player,201310060oti,kan,FlowBr99,special_teams,2,,,,,
player,201310060oti,kan,FlowBr99,st_pct,6%,,,,,
player,201310060oti,kan,SmitSe99,pos,CB,,,,,
player,201310060oti,kan,SmitSe99,offense,0,,,,,
player,201310060oti,kan,SmitSe99,off_pct,0%,,,,,
player,201310060oti,kan,SmitSe99,defense,64,,,,,
player,201310060oti,kan,SmitSe99,def_pct,93%,,,,,
player,201310060oti,kan,SmitSe99,special_teams,2,,,,,
player,201310060oti,kan,SmitSe99,st_pct,6%,,,,,
player,201310060oti,kan,PoexDo00,pos,NT,,,,,
player,201310060oti,kan,PoexDo00,offense,0,,,,,
player,201310060oti,kan,PoexDo00,off_pct,0%,,,,,
player,201310060oti,kan,PoexDo00,defense,62,,,,,
player,201310060oti,kan,PoexDo00,def_pct,90%,,,,,
player,201310060oti,kan,PoexDo00,special_teams,4,,,,,
player,201310060oti,kan,PoexDo00,st_pct,12%,,,,,
player,201310060oti,kan,LewiKe00,pos,FS,,,,,
player,201310060oti,kan,LewiKe00,offense,0,,,,,
player,201310060oti,kan,LewiKe00,off_pct,0%,,,,,
player,201310060oti,kan,LewiKe00,defense,58,,,,,
player,201310060oti,kan,LewiKe00,def_pct,84%,,,,,
player,201310060oti,kan,LewiKe00,special_teams,1,,,,,
player,201310060oti,kan,LewiKe00,st_pct,3%,,,,,
player,201310060oti,kan,CoopMa00,pos,CB,,,,,
player,201310060oti,kan,CoopMa00,offense,0,,,,,
player,201310060oti,kan,CoopMa00,off_pct,0%,,,,,
player,201310060oti,kan,CoopMa00,defense,56,,,,,
player,201310060oti,kan,CoopMa00,def_pct,81%,,,,,
player,201310060oti,kan,CoopMa00,special_teams,17,,,,,
player,201310060oti,kan,CoopMa00,st_pct,52%,,,,,
player,201310060oti,kan,DempQu99,pos,SS,,,,,
player,201310060oti,kan,DempQu99,offense,0,,,,,
player,201310060oti,kan,DempQu99,off_pct,0%,,,,,
player,201310060oti,kan,DempQu99,defense,50,,,,,
player,201310060oti,kan,DempQu99,def_pct,72%,,,,,
player,201310060oti,kan,DempQu99,special_teams,20,,,,,
player,201310060oti,kan,DempQu99,st_pct,61%,,,,,
player,201310060oti,kan,DeViMi99,pos,DE,,,,,
player,201310060oti,kan,DeViMi99,offense,0,,,,,
player,201310060oti,kan,DeViMi99,off_pct,0%,,,,,
player,201310060oti,kan,DeViMi99,defense,38,,,,,
player,201310060oti,kan,DeViMi99,def_pct,55%,,,,,
player,201310060oti,kan,DeViMi99,special_teams,4,,,,,
player,201310060oti,kan,DeViMi99,st_pct,12%,,,,,
player,201310060oti,kan,JackTy98,pos,DE,,,,,
player,201310060oti,kan,JackTy98,offense,0,,,,,
player,201310060oti,kan,JackTy98,off_pct,0%,,,,,
player,201310060oti,kan,JackTy98,defense,29,,,,,
player,201310060oti,kan,JackTy98,def_pct,42%,,,,,
player,201310060oti,kan,JackTy98,special_teams,4,,,,,
player,201310060oti,kan,JackTy98,st_pct,12%,,,,,
player,201310060oti,kan,BailAl00,pos,DE,,,,,
player,201310060oti,kan,BailAl00,offense,0,,,,,
player,201310060oti,kan,BailAl00,off_pct,0%,,,,,
player,201310060oti,kan,BailAl00,defense,25,,,,,
player,201310060oti,kan,BailAl00,def_pct,36%,,,,,
player,201310060oti,kan,BailAl00,special_teams,7,,,,,
player,201310060oti,kan,BailAl00,st_pct,21%,,,,,
player,201310060oti,kan,JordAk99,pos,LB,,,,,
player,201310060oti,kan,JordAk99,offense,0,,,,,
player,201310060oti,kan,JordAk99,off_pct,0%,,,,,
player,201310060oti,kan,JordAk99,defense,13,,,,,
player,201310060oti,kan,JordAk99,def_pct,19%,,,,,
player,201310060oti,kan,JordAk99,special_teams,19,,,,,
player,201310060oti,kan,JordAk99,st_pct,58%,,,,,
player,201310060oti,kan,ToriAn20,pos,DE,,,,,
player,201310060oti,kan,ToriAn20,offense,0,,,,,
player,201310060oti,kan,ToriAn20,off_pct,0%,,,,,
player,201310060oti,kan,ToriAn20,defense,8,,,,,
player,201310060oti,kan,ToriAn20,def_pct,12%,,,,,
player,201310060oti,kan,ToriAn20,special_teams,0,,,,,
player,201310060oti,kan,ToriAn20,st_pct,0%,,,,,
player,201310060oti,kan,CataMi00,pos,DE,,,,,
player,201310060oti,kan,CataMi00,offense,0,,,,,
player,201310060oti,kan,CataMi00,off_pct,0%,,,,,
player,201310060oti,kan,CataMi00,defense,7,,,,,
player,201310060oti,kan,CataMi00,def_pct,10%,,,,,
player,201310060oti,kan,CataMi00,special_teams,5,,,,,
player,201310060oti,kan,CataMi00,st_pct,15%,,,,,
player,201310060oti,kan,AbduHu99,pos,FS,,,,,
player,201310060oti,kan,AbduHu99,offense,0,,,,,
player,201310060oti,kan,AbduHu99,off_pct,0%,,,,,
player,201310060oti,kan,AbduHu99,defense,4,,,,,
player,201310060oti,kan,AbduHu99,def_pct,6%,,,,,
player,201310060oti,kan,AbduHu99,special_teams,25,,,,,
player,201310060oti,kan,AbduHu99,st_pct,76%,,,,,
player,201310060oti,kan,ParkRo01,pos,DB,,,,,
player,201310060oti,kan,ParkRo01,offense,0,,,,,
player,201310060oti,kan,ParkRo01,off_pct,0%,,,,,
player,201310060oti,kan,ParkRo01,defense,0,,,,,
player,201310060oti,kan,ParkRo01,def_pct,0%,,,,,
player,201310060oti,kan,ParkRo01,special_teams,24,,,,,
player,201310060oti,kan,ParkRo01,st_pct,73%,,,,,
player,201310060oti,kan,ZombFr00,pos,LB,,,,,
player,201310060oti,kan,ZombFr00,offense,0,,,,,
player,201310060oti,kan,ZombFr00,off_pct,0%,,,,,
player,201310060oti,kan,ZombFr00,defense,0,,,,,
player,201310060oti,kan,ZombFr00,def_pct,0%,,,,,
player,201310060oti,kan,ZombFr00,special_teams,22,,,,,
player,201310060oti,kan,ZombFr00,st_pct,67%,,,,,
player,201310060oti,kan,MoseDe00,pos,LB,,,,,
player,201310060oti,kan,MoseDe00,offense,0,,,,,
player,201310060oti,kan,MoseDe00,off_pct,0%,,,,,
player,201310060oti,kan,MoseDe00,defense,0,,,,,
player,201310060oti,kan,MoseDe00,def_pct,0%,,,,,
player,201310060oti,kan,MoseDe00,special_teams,22,,,,,
player,201310060oti,kan,MoseDe00,st_pct,67%,,,,,
player,201310060oti,kan,JohnJa04,pos,LB,,,,,
player,201310060oti,kan,JohnJa04,offense,0,,,,,
player,201310060oti,kan,JohnJa04,off_pct,0%,,,,,
player,201310060oti,kan,JohnJa04,defense,0,,,,,
player,201310060oti,kan,JohnJa04,def_pct,0%,,,,,
player,201310060oti,kan,JohnJa04,special_teams,22,,,,,
player,201310060oti,kan,JohnJa04,st_pct,67%,,,,,
player,201310060oti,kan,SuccRy44,pos,K,,,,,
player,201310060oti,kan,SuccRy44,offense,0,,,,,
player,201310060oti,kan,SuccRy44,off_pct,0%,,,,,
player,201310060oti,kan,SuccRy44,defense,0,,,,,
player,201310060oti,kan,SuccRy44,def_pct,0%,,,,,
player,201310060oti,kan,SuccRy44,special_teams,13,,,,,
player,201310060oti,kan,SuccRy44,st_pct,39%,,,,,
player,201310060oti,kan,GaffTh20,pos,LS,,,,,
player,201310060oti,kan,GaffTh20,offense,0,,,,,
player,201310060oti,kan,GaffTh20,off_pct,0%,,,,,
player,201310060oti,kan,GaffTh20,defense,0,,,,,
player,201310060oti,kan,GaffTh20,def_pct,0%,,,,,
player,201310060oti,kan,GaffTh20,special_teams,12,,,,,
player,201310060oti,kan,GaffTh20,st_pct,36%,,,,,
player,201310060oti,kan,ColqDu20,pos,P,,,,,
player,201310060oti,kan,ColqDu20,offense,0,,,,,
player,201310060oti,kan,ColqDu20,off_pct,0%,,,,,
player,201310060oti,kan,ColqDu20,defense,0,,,,,
player,201310060oti,kan,ColqDu20,def_pct,0%,,,,,
player,201310060oti,kan,ColqDu20,special_teams,12,,,,,
player,201310060oti,kan,ColqDu20,st_pct,36%,,,,,
