game,2013,9,20131103,201311030dal,min,"Minnesota Vikings",23,dal,"Dallas Cowboys",27
player,201311030dal,dal,BoswKy00,tackles_solo,0,,,,,
player,201311030dal,dal,BoswKy00,tackles_assists,1,,,,,
player,201311030dal,dal,BoswKy00,tackles_loss,0,,,,,
player,201311030dal,dal,BoswKy00,qb_hits,0,,,,,
player,201311030dal,dal,BoswKy00,fumbles_rec,0,,,,,
player,201311030dal,dal,BoswKy00,fumbles_rec_yds,0,,,,,
player,201311030dal,dal,BoswKy00,fumbles_rec_td,0,,,,,
player,201311030dal,dal,BoswKy00,fumbles_forced,0,,,,,
player,201311030dal,dal,JoneCh02,def_int,0,,,,,
player,201311030dal,dal,JoneCh02,def_int_yds,0,,,,,
player,201311030dal,dal,JoneCh02,def_int_td,0,,,,,
player,201311030dal,dal,JoneCh02,def_int_long,0,,,,,
player,201311030dal,dal,JoneCh02,pass_defended,0,,,,,
player,201311030dal,dal,JoneCh02,sacks,0.0,,,,,
player,201311030dal,dal,JoneCh02,tackles_combined,1,,,,,
player,201311030dal,dal,JoneCh02,tackles_solo,1,,,,,
player,201311030dal,dal,JoneCh02,tackles_assists,0,,,,,
player,201311030dal,dal,JoneCh02,tackles_loss,0,,,,,
player,201311030dal,dal,JoneCh02,qb_hits,0,,,,,
player,201311030dal,dal,JoneCh02,fumbles_rec,0,,,,,
player,201311030dal,dal,JoneCh02,fumbles_rec_yds,0,,,,,
player,201311030dal,dal,JoneCh02,fumbles_rec_td,0,,,,,
player,201311030dal,dal,JoneCh02,fumbles_forced,0,,,,,
player,201311030dal,dal,McCrDa00,def_int,0,,,,,
player,201311030dal,dal,McCrDa00,def_int_yds,0,,,,,
player,201311030dal,dal,McCrDa00,def_int_td,0,,,,,
player,201311030dal,dal,McCrDa00,def_int_long,0,,,,,
player,201311030dal,dal,McCrDa00,pass_defended,0,,,,,
player,201311030dal,dal,McCrDa00,sacks,0.0,,,,,
player,201311030dal,dal,McCrDa00,tackles_combined,1,,,,,
player,201311030dal,dal,McCrDa00,tackles_solo,1,,,,,
player,201311030dal,dal,McCrDa00,tackles_assists,0,,,,,
player,201311030dal,dal,McCrDa00,tackles_loss,0,,,,,
player,201311030dal,dal,McCrDa00,qb_hits,0,,,,,
player,201311030dal,dal,McCrDa00,fumbles_rec,0,,,,,
player,201311030dal,dal,McCrDa00,fumbles_rec_yds,0,,,,,
player,201311030dal,dal,McCrDa00,fumbles_rec_td,0,,,,,
player,201311030dal,dal,McCrDa00,fumbles_forced,0,,,,,
player,201311030dal,dal,NeviDr00,def_int,0,,,,,
player,201311030dal,dal,NeviDr00,def_int_yds,0,,,,,
player,201311030dal,dal,NeviDr00,def_int_td,0,,,,,
player,201311030dal,dal,NeviDr00,def_int_long,0,,,,,
player,201311030dal,dal,NeviDr00,pass_defended,0,,,,,
player,201311030dal,dal,NeviDr00,sacks,0.0,,,,,
player,201311030dal,dal,NeviDr00,tackles_combined,1,,,,,
player,201311030dal,dal,NeviDr00,tackles_solo,0,,,,,
player,201311030dal,dal,NeviDr00,tackles_assists,1,,,,,
player,201311030dal,dal,NeviDr00,tackles_loss,0,,,,,
player,201311030dal,dal,NeviDr00,qb_hits,0,,,,,
player,201311030dal,dal,NeviDr00,fumbles_rec,0,,,,,
player,201311030dal,dal,NeviDr00,fumbles_rec_yds,0,,,,,
player,201311030dal,dal,NeviDr00,fumbles_rec_td,0,,,,,
player,201311030dal,dal,NeviDr00,fumbles_forced,0,,,,,
player,201311030dal,dal,RandJo01,def_int,0,,,,,
player,201311030dal,dal,RandJo01,def_int_yds,0,,,,,
player,201311030dal,dal,RandJo01,def_int_td,0,,,,,
player,201311030dal,dal,RandJo01,def_int_long,0,,,,,
player,201311030dal,dal,RandJo01,pass_defended,0,,,,,
player,201311030dal,dal,RandJo01,sacks,0.0,,,,,
player,201311030dal,dal,RandJo01,tackles_combined,1,,,,,
player,201311030dal,dal,RandJo01,tackles_solo,1,,,,,
player,201311030dal,dal,RandJo01,tackles_assists,0,,,,,
player,201311030dal,dal,RandJo01,tackles_loss,0,,,,,
player,201311030dal,dal,RandJo01,qb_hits,0,,,,,
player,201311030dal,dal,RandJo01,fumbles_rec,0,,,,,
player,201311030dal,dal,RandJo01,fumbles_rec_yds,0,,,,,
player,201311030dal,dal,RandJo01,fumbles_rec_td,0,,,,,
player,201311030dal,dal,RandJo01,fumbles_forced,0,,,,,
player,201311030dal,dal,RayfCa00,def_int,0,,,,,
player,201311030dal,dal,RayfCa00,def_int_yds,0,,,,,
player,201311030dal,dal,RayfCa00,def_int_td,0,,,,,
player,201311030dal,dal,RayfCa00,def_int_long,0,,,,,
player,201311030dal,dal,RayfCa00,pass_defended,0,,,,,
player,201311030dal,dal,RayfCa00,sacks,0.0,,,,,
player,201311030dal,dal,RayfCa00,tackles_combined,1,,,,,
player,201311030dal,dal,RayfCa00,tackles_solo,1,,,,,
player,201311030dal,dal,RayfCa00,tackles_assists,0,,,,,
player,201311030dal,dal,RayfCa00,tackles_loss,0,,,,,
player,201311030dal,dal,RayfCa00,qb_hits,0,,,,,
player,201311030dal,dal,RayfCa00,fumbles_rec,0,,,,,
player,201311030dal,dal,RayfCa00,fumbles_rec_yds,0,,,,,
player,201311030dal,dal,RayfCa00,fumbles_rec_td,0,,,,,
player,201311030dal,dal,RayfCa00,fumbles_forced,0,,,,,
player,201311030dal,dal,TannPh00,def_int,0,,,,,
player,201311030dal,dal,TannPh00,def_int_yds,0,,,,,
player,201311030dal,dal,TannPh00,def_int_td,0,,,,,
player,201311030dal,dal,TannPh00,def_int_long,0,,,,,
player,201311030dal,dal,TannPh00,pass_defended,0,,,,,
player,201311030dal,dal,TannPh00,sacks,0.0,,,,,
player,201311030dal,dal,TannPh00,tackles_combined,1,,,,,
player,201311030dal,dal,TannPh00,tackles_solo,0,,,,,
player,201311030dal,dal,TannPh00,tackles_assists,1,,,,,
player,201311030dal,dal,TannPh00,tackles_loss,0,,,,,
player,201311030dal,dal,TannPh00,qb_hits,0,,,,,
player,201311030dal,dal,TannPh00,fumbles_rec,0,,,,,
player,201311030dal,dal,TannPh00,fumbles_rec_yds,0,,,,,
player,201311030dal,dal,TannPh00,fumbles_rec_td,0,,,,,
player,201311030dal,dal,TannPh00,fumbles_forced,0,,,,,
player,201311030dal,dal,WilbKy00,def_int,0,,,,,
player,201311030dal,dal,WilbKy00,def_int_yds,0,,,,,
player,201311030dal,dal,WilbKy00,def_int_td,0,,,,,
player,201311030dal,dal,WilbKy00,def_int_long,0,,,,,
player,201311030dal,dal,WilbKy00,pass_defended,0,,,,,
player,201311030dal,dal,WilbKy00,sacks,0.0,,,,,
player,201311030dal,dal,WilbKy00,tackles_combined,1,,,,,
player,201311030dal,dal,WilbKy00,tackles_solo,1,,,,,
player,201311030dal,dal,WilbKy00,tackles_assists,0,,,,,
player,201311030dal,dal,WilbKy00,tackles_loss,0,,,,,
player,201311030dal,dal,WilbKy00,qb_hits,0,,,,,
player,201311030dal,dal,WilbKy00,fumbles_rec,0,,,,,
player,201311030dal,dal,WilbKy00,fumbles_rec_yds,0,,,,,
player,201311030dal,dal,WilbKy00,fumbles_rec_td,0,,,,,
player,201311030dal,dal,WilbKy00,fumbles_forced,0,,,,,
player,201311030dal,dal,WynnJa99,def_int,0,,,,,
player,201311030dal,dal,WynnJa99,def_int_yds,0,,,,,
player,201311030dal,dal,WynnJa99,def_int_td,0,,,,,
player,201311030dal,dal,WynnJa99,def_int_long,0,,,,,
player,201311030dal,dal,WynnJa99,pass_defended,0,,,,,
player,201311030dal,dal,WynnJa99,sacks,0.0,,,,,
player,201311030dal,dal,WynnJa99,tackles_combined,1,,,,,
player,201311030dal,dal,WynnJa99,tackles_solo,1,,,,,
player,201311030dal,dal,WynnJa99,tackles_assists,0,,,,,
player,201311030dal,dal,WynnJa99,tackles_loss,0,,,,,
player,201311030dal,dal,WynnJa99,qb_hits,0,,,,,
player,201311030dal,dal,WynnJa99,fumbles_rec,0,,,,,
player,201311030dal,dal,WynnJa99,fumbles_rec_yds,0,,,,,
player,201311030dal,dal,WynnJa99,fumbles_rec_td,0,,,,,
player,201311030dal,dal,WynnJa99,fumbles_forced,0,,,,,
player,201311030dal,min,SherMa20,kick_ret,0,,,,,
player,201311030dal,min,SherMa20,kick_ret_yds,0,,,,,
player,201311030dal,min,SherMa20,kick_ret_yds_per_ret,,,,,,
player,201311030dal,min,SherMa20,kick_ret_td,0,,,,,
player,201311030dal,min,SherMa20,kick_ret_long,0,,,,,
player,201311030dal,min,SherMa20,punt_ret,2,,,,,
player,201311030dal,min,SherMa20,punt_ret_yds,35,,,,,
player,201311030dal,min,SherMa20,punt_ret_yds_per_ret,17.5,,,,,
player,201311030dal,min,SherMa20,punt_ret_td,0,,,,,
player,201311030dal,min,SherMa20,punt_ret_long,26,,,,,
player,201311030dal,min,PattCo00,kick_ret,4,,,,,
player,201311030dal,min,PattCo00,kick_ret_yds,105,,,,,
player,201311030dal,min,PattCo00,kick_ret_yds_per_ret,26.3,,,,,
player,201311030dal,min,PattCo00,kick_ret_td,0,,,,,
player,201311030dal,min,PattCo00,kick_ret_long,45,,,,,
player,201311030dal,min,PattCo00,punt_ret,0,,,,,
player,201311030dal,min,PattCo00,punt_ret_yds,0,,,,,
player,201311030dal,min,PattCo00,punt_ret_yds_per_ret,,,,,,
player,201311030dal,min,PattCo00,punt_ret_td,0,,,,,
player,201311030dal,min,PattCo00,punt_ret_long,0,,,,,
player,201311030dal,min,FloySh00,kick_ret,1,,,,,
player,201311030dal,min,FloySh00,kick_ret_yds,0,,,,,
player,201311030dal,min,FloySh00,kick_ret_yds_per_ret,0.0,,,,,
player,201311030dal,min,FloySh00,kick_ret_td,0,,,,,
player,201311030dal,min,FloySh00,kick_ret_long,0,,,,,
player,201311030dal,min,FloySh00,punt_ret,0,,,,,
player,201311030dal,min,FloySh00,punt_ret_yds,0,,,,,
player,201311030dal,min,FloySh00,punt_ret_yds_per_ret,,,,,,
player,201311030dal,min,FloySh00,punt_ret_td,0,,,,,
player,201311030dal,min,FloySh00,punt_ret_long,0,,,,,
player,201311030dal,min,GerhTo00,kick_ret,1,,,,,
player,201311030dal,min,GerhTo00,kick_ret_yds,20,,,,,
player,201311030dal,min,GerhTo00,kick_ret_yds_per_ret,20.0,,,,,
player,201311030dal,min,GerhTo00,kick_ret_td,0,,,,,
player,201311030dal,min,GerhTo00,kick_ret_long,20,,,,,
player,201311030dal,min,GerhTo00,punt_ret,0,,,,,
player,201311030dal,min,GerhTo00,punt_ret_yds,0,,,,,
player,201311030dal,min,GerhTo00,punt_ret_yds_per_ret,,,,,,
player,201311030dal,min,GerhTo00,punt_ret_td,0,,,,,
player,201311030dal,min,GerhTo00,punt_ret_long,0,,,,,
player,201311030dal,dal,HarrDw00,kick_ret,2,,,,,
player,201311030dal,dal,HarrDw00,kick_ret_yds,60,,,,,
player,201311030dal,dal,HarrDw00,kick_ret_yds_per_ret,30.0,,,,,
player,201311030dal,dal,HarrDw00,kick_ret_td,0,,,,,
player,201311030dal,dal,HarrDw00,kick_ret_long,31,,,,,
player,201311030dal,dal,HarrDw00,punt_ret,1,,,,,
player,201311030dal,dal,HarrDw00,punt_ret_yds,5,,,,,
player,201311030dal,dal,HarrDw00,punt_ret_yds_per_ret,5.0,,,,,
player,201311030dal,dal,HarrDw00,punt_ret_td,0,,,,,
player,201311030dal,dal,HarrDw00,punt_ret_long,5,,,,,
player,201311030dal,min,WalsBl00,xpm,2,,,,,
player,201311030dal,min,WalsBl00,xpa,3,,,,,
player,201311030dal,min,WalsBl00,fgm,1,,,,,
player,201311030dal,min,WalsBl00,fga,1,,,,,
player,201311030dal,min,WalsBl00,punt,0,,,,,
player,201311030dal,min,WalsBl00,punt_yds,0,,,,,
player,201311030dal,min,WalsBl00,punt_yds_per_punt,,,,,,
player,201311030dal,min,WalsBl00,punt_long,0,,,,,
player,201311030dal,min,LockJe00,xpm,,,,,,
player,201311030dal,min,LockJe00,xpa,,,,,,
player,201311030dal,min,LockJe00,fgm,,,,,,
player,201311030dal,min,LockJe00,fga,,,,,,
player,201311030dal,min,LockJe00,punt,3,,,,,
player,201311030dal,min,LockJe00,punt_yds,113,,,,,
player,201311030dal,min,LockJe00,punt_yds_per_punt,37.7,,,,,
player,201311030dal,min,LockJe00,punt_long,48,,,,,
player,201311030dal,dal,BailDa00,xpm,3,,,,,
player,201311030dal,dal,BailDa00,xpa,3,,,,,
player,201311030dal,dal,BailDa00,fgm,2,,,,,
player,201311030dal,dal,BailDa00,fga,2,,,,,
player,201311030dal,dal,BailDa00,punt,0,,,,,
player,201311030dal,dal,BailDa00,punt_yds,0,,,,,
player,201311030dal,dal,BailDa00,punt_yds_per_punt,,,,,,
player,201311030dal,dal,BailDa00,punt_long,0,,,,,
player,201311030dal,dal,JoneCh02,xpm,,,,,,
player,201311030dal,dal,JoneCh02,xpa,,,,,,
player,201311030dal,dal,JoneCh02,fgm,,,,,,
player,201311030dal,dal,JoneCh02,fga,,,,,,
player,201311030dal,dal,JoneCh02,punt,5,,,,,
player,201311030dal,dal,JoneCh02,punt_yds,222,,,,,
player,201311030dal,dal,JoneCh02,punt_yds_per_punt,44.4,,,,,
player,201311030dal,dal,JoneCh02,punt_long,53,,,,,
player,201311030dal,dal,FreeDo20,pos,T,,,,,
player,201311030dal,dal,FreeDo20,offense,65,,,,,
player,201311030dal,dal,FreeDo20,off_pct,100%,,,,,
player,201311030dal,dal,FreeDo20,defense,0,,,,,
player,201311030dal,dal,FreeDo20,def_pct,0%,,,,,
player,201311030dal,dal,FreeDo20,special_teams,5,,,,,
player,201311030dal,dal,FreeDo20,st_pct,18%,,,,,
player,201311030dal,dal,LearRo00,pos,G,,,,,
player,201311030dal,dal,LearRo00,offense,65,,,,,
player,201311030dal,dal,LearRo00,off_pct,100%,,,,,
player,201311030dal,dal,LearRo00,defense,0,,,,,
player,201311030dal,dal,LearRo00,def_pct,0%,,,,,
player,201311030dal,dal,LearRo00,special_teams,5,,,,,
player,201311030dal,dal,LearRo00,st_pct,18%,,,,,
player,201311030dal,dal,BernMa20,pos,G,,,,,
player,201311030dal,dal,BernMa20,offense,65,,,,,
player,201311030dal,dal,BernMa20,off_pct,100%,,,,,
player,201311030dal,dal,BernMa20,defense,0,,,,,
player,201311030dal,dal,BernMa20,def_pct,0%,,,,,
player,201311030dal,dal,BernMa20,special_teams,5,,,,,
player,201311030dal,dal,BernMa20,st_pct,18%,,,,,
player,201311030dal,dal,WittJa00,pos,TE,,,,,
player,201311030dal,dal,WittJa00,offense,65,,,,,
player,201311030dal,dal,WittJa00,off_pct,100%,,,,,
player,201311030dal,dal,WittJa00,defense,0,,,,,
player,201311030dal,dal,WittJa00,def_pct,0%,,,,,
player,201311030dal,dal,WittJa00,special_teams,5,,,,,
player,201311030dal,dal,WittJa00,st_pct,18%,,,,,
player,201311030dal,dal,FredTr00,pos,C,,,,,
player,201311030dal,dal,FredTr00,offense,65,,,,,
player,201311030dal,dal,FredTr00,off_pct,100%,,,,,
player,201311030dal,dal,FredTr00,defense,0,,,,,
player,201311030dal,dal,FredTr00,def_pct,0%,,,,,
player,201311030dal,dal,FredTr00,special_teams,5,,,,,
player,201311030dal,dal,FredTr00,st_pct,18%,,,,,
player,201311030dal,dal,SmitTy00,pos,T,,,,,
player,201311030dal,dal,SmitTy00,offense,65,,,,,
player,201311030dal,dal,SmitTy00,off_pct,100%,,,,,
player,201311030dal,dal,SmitTy00,defense,0,,,,,
player,201311030dal,dal,SmitTy00,def_pct,0%,,,,,
player,201311030dal,dal,SmitTy00,special_teams,5,,,,,
player,201311030dal,dal,SmitTy00,st_pct,18%,,,,,
player,201311030dal,dal,RomoTo00,pos,QB,,,,,
player,201311030dal,dal,RomoTo00,offense,65,,,,,
player,201311030dal,dal,RomoTo00,off_pct,100%,,,,,
player,201311030dal,dal,RomoTo00,defense,0,,,,,
player,201311030dal,dal,RomoTo00,def_pct,0%,,,,,
player,201311030dal,dal,RomoTo00,special_teams,0,,,,,
player,201311030dal,dal,RomoTo00,st_pct,0%,,,,,
player,201311030dal,dal,BryaDe01,pos,WR,,,,,
player,201311030dal,dal,BryaDe01,offense,63,,,,,
player,201311030dal,dal,BryaDe01,off_pct,97%,,,,,
player,201311030dal,dal,BryaDe01,defense,1,,,,,
player,201311030dal,dal,BryaDe01,def_pct,1%,,,,,
player,201311030dal,dal,BryaDe01,special_teams,0,,,,,
player,201311030dal,dal,BryaDe01,st_pct,0%,,,,,
player,201311030dal,dal,WillTe01,pos,WR,,,,,
player,201311030dal,dal,WillTe01,offense,61,,,,,
player,201311030dal,dal,WillTe01,off_pct,94%,,,,,
player,201311030dal,dal,WillTe01,defense,0,,,,,
player,201311030dal,dal,WillTe01,def_pct,0%,,,,,
player,201311030dal,dal,WillTe01,special_teams,1,,,,,
player,201311030dal,dal,WillTe01,st_pct,4%,,,,,
player,201311030dal,dal,MurrDe00,pos,RB,,,,,
player,201311030dal,dal,MurrDe00,offense,39,,,,,
player,201311030dal,dal,MurrDe00,off_pct,60%,,,,,
player,201311030dal,dal,MurrDe00,defense,0,,,,,
player,201311030dal,dal,MurrDe00,def_pct,0%,,,,,
player,201311030dal,dal,MurrDe00,special_teams,0,,,,,
player,201311030dal,dal,MurrDe00,st_pct,0%,,,,,
player,201311030dal,dal,BeasCo00,pos,WR,,,,,
player,201311030dal,dal,BeasCo00,offense,38,,,,,
player,201311030dal,dal,BeasCo00,off_pct,58%,,,,,
player,201311030dal,dal,BeasCo00,defense,0,,,,,
player,201311030dal,dal,BeasCo00,def_pct,0%,,,,,
player,201311030dal,dal,BeasCo00,special_teams,0,,,,,
player,201311030dal,dal,BeasCo00,st_pct,0%,,,,,
player,201311030dal,dal,HannJa00,pos,TE,,,,,
player,201311030dal,dal,HannJa00,offense,19,,,,,
player,201311030dal,dal,HannJa00,off_pct,29%,,,,,
player,201311030dal,dal,HannJa00,defense,0,,,,,
player,201311030dal,dal,HannJa00,def_pct,0%,,,,,
player,201311030dal,dal,HannJa00,special_teams,6,,,,,
player,201311030dal,dal,HannJa00,st_pct,21%,,,,,
player,201311030dal,dal,HarrDw00,pos,WR,,,,,
player,201311030dal,dal,HarrDw00,offense,18,,,,,
player,201311030dal,dal,HarrDw00,off_pct,28%,,,,,
player,201311030dal,dal,HarrDw00,defense,0,,,,,
player,201311030dal,dal,HarrDw00,def_pct,0%,,,,,
player,201311030dal,dal,HarrDw00,special_teams,19,,,,,
player,201311030dal,dal,HarrDw00,st_pct,68%,,,,,
player,201311030dal,dal,EscoGa00,pos,TE,,,,,
player,201311030dal,dal,EscoGa00,offense,9,,,,,
player,201311030dal,dal,EscoGa00,off_pct,14%,,,,,
player,201311030dal,dal,EscoGa00,defense,0,,,,,
player,201311030dal,dal,EscoGa00,def_pct,0%,,,,,
player,201311030dal,dal,EscoGa00,special_teams,6,,,,,
player,201311030dal,dal,EscoGa00,st_pct,21%,,,,,
player,201311030dal,dal,DunbLa00,pos,RB,,,,,
player,201311030dal,dal,DunbLa00,offense,8,,,,,
player,201311030dal,dal,DunbLa00,off_pct,12%,,,,,
player,201311030dal,dal,DunbLa00,defense,0,,,,,
player,201311030dal,dal,DunbLa00,def_pct,0%,,,,,
player,201311030dal,dal,DunbLa00,special_teams,18,,,,,
player,201311030dal,dal,DunbLa00,st_pct,64%,,,,,
player,201311030dal,dal,BoswKy00,pos,LB,,,,,
player,201311030dal,dal,BoswKy00,offense,2,,,,,
player,201311030dal,dal,BoswKy00,off_pct,3%,,,,,
player,201311030dal,dal,BoswKy00,defense,0,,,,,
player,201311030dal,dal,BoswKy00,def_pct,0%,,,,,
player,201311030dal,dal,BoswKy00,special_teams,17,,,,,
player,201311030dal,dal,BoswKy00,st_pct,61%,,,,,
player,201311030dal,dal,ParnJe00,pos,T,,,,,
player,201311030dal,dal,ParnJe00,offense,2,,,,,
player,201311030dal,dal,ParnJe00,off_pct,3%,,,,,
player,201311030dal,dal,ParnJe00,defense,0,,,,,
player,201311030dal,dal,ParnJe00,def_pct,0%,,,,,
player,201311030dal,dal,ParnJe00,special_teams,5,,,,,
player,201311030dal,dal,ParnJe00,st_pct,18%,,,,,
player,201311030dal,dal,RandJo01,pos,RB,,,,,
player,201311030dal,dal,RandJo01,offense,1,,,,,
player,201311030dal,dal,RandJo01,off_pct,2%,,,,,
player,201311030dal,dal,RandJo01,defense,0,,,,,
player,201311030dal,dal,RandJo01,def_pct,0%,,,,,
player,201311030dal,dal,RandJo01,special_teams,8,,,,,
player,201311030dal,dal,RandJo01,st_pct,29%,,,,,
player,201311030dal,dal,HeatJe00,pos,FS,,,,,
player,201311030dal,dal,HeatJe00,offense,0,,,,,
player,201311030dal,dal,HeatJe00,off_pct,0%,,,,,
player,201311030dal,dal,HeatJe00,defense,70,,,,,
player,201311030dal,dal,HeatJe00,def_pct,100%,,,,,
player,201311030dal,dal,HeatJe00,special_teams,16,,,,,
player,201311030dal,dal,HeatJe00,st_pct,57%,,,,,
player,201311030dal,dal,ChurBa99,pos,FS,,,,,
player,201311030dal,dal,ChurBa99,offense,0,,,,,
player,201311030dal,dal,ChurBa99,off_pct,0%,,,,,
player,201311030dal,dal,ChurBa99,defense,70,,,,,
player,201311030dal,dal,ChurBa99,def_pct,100%,,,,,
player,201311030dal,dal,ChurBa99,special_teams,11,,,,,
player,201311030dal,dal,ChurBa99,st_pct,39%,,,,,
player,201311030dal,dal,CarrBr99,pos,CB,,,,,
player,201311030dal,dal,CarrBr99,offense,0,,,,,
player,201311030dal,dal,CarrBr99,off_pct,0%,,,,,
player,201311030dal,dal,CarrBr99,defense,70,,,,,
player,201311030dal,dal,CarrBr99,def_pct,100%,,,,,
player,201311030dal,dal,CarrBr99,special_teams,7,,,,,
player,201311030dal,dal,CarrBr99,st_pct,25%,,,,,
player,201311030dal,dal,LeexSe99,pos,LB,,,,,
player,201311030dal,dal,LeexSe99,offense,0,,,,,
player,201311030dal,dal,LeexSe99,off_pct,0%,,,,,
player,201311030dal,dal,LeexSe99,defense,70,,,,,
player,201311030dal,dal,LeexSe99,def_pct,100%,,,,,
player,201311030dal,dal,LeexSe99,special_teams,5,,,,,
player,201311030dal,dal,LeexSe99,st_pct,18%,,,,,
player,201311030dal,dal,ScanOr99,pos,CB,,,,,
player,201311030dal,dal,ScanOr99,offense,0,,,,,
player,201311030dal,dal,ScanOr99,off_pct,0%,,,,,
player,201311030dal,dal,ScanOr99,defense,68,,,,,
player,201311030dal,dal,ScanOr99,def_pct,97%,,,,,
player,201311030dal,dal,ScanOr99,special_teams,7,,,,,
player,201311030dal,dal,ScanOr99,st_pct,25%,,,,,
player,201311030dal,dal,HaydNi99,pos,DT,,,,,
player,201311030dal,dal,HaydNi99,offense,0,,,,,
player,201311030dal,dal,HaydNi99,off_pct,0%,,,,,
player,201311030dal,dal,HaydNi99,defense,58,,,,,
player,201311030dal,dal,HaydNi99,def_pct,83%,,,,,
player,201311030dal,dal,HaydNi99,special_teams,5,,,,,
player,201311030dal,dal,HaydNi99,st_pct,18%,,,,,
player,201311030dal,dal,SelvGe99,pos,DE,,,,,
player,201311030dal,dal,SelvGe99,offense,0,,,,,
player,201311030dal,dal,SelvGe99,off_pct,0%,,,,,
player,201311030dal,dal,SelvGe99,defense,46,,,,,
player,201311030dal,dal,SelvGe99,def_pct,66%,,,,,
player,201311030dal,dal,SelvGe99,special_teams,4,,,,,
player,201311030dal,dal,SelvGe99,st_pct,14%,,,,,
player,201311030dal,dal,DuraJu99,pos,LB,,,,,
player,201311030dal,dal,DuraJu99,offense,0,,,,,
player,201311030dal,dal,DuraJu99,off_pct,0%,,,,,
player,201311030dal,dal,DuraJu99,defense,42,,,,,
player,201311030dal,dal,DuraJu99,def_pct,60%,,,,,
player,201311030dal,dal,DuraJu99,special_teams,1,,,,,
player,201311030dal,dal,DuraJu99,st_pct,4%,,,,,
player,201311030dal,dal,WynnJa99,pos,DE,,,,,
player,201311030dal,dal,WynnJa99,offense,0,,,,,
player,201311030dal,dal,WynnJa99,off_pct,0%,,,,,
player,201311030dal,dal,WynnJa99,defense,40,,,,,
player,201311030dal,dal,WynnJa99,def_pct,57%,,,,,
player,201311030dal,dal,WynnJa99,special_teams,2,,,,,
player,201311030dal,dal,WynnJa99,st_pct,7%,,,,,
player,201311030dal,dal,SimsEr20,pos,LB,,,,,
player,201311030dal,dal,SimsEr20,offense,0,,,,,
player,201311030dal,dal,SimsEr20,off_pct,0%,,,,,
player,201311030dal,dal,SimsEr20,defense,39,,,,,
player,201311030dal,dal,SimsEr20,def_pct,56%,,,,,
player,201311030dal,dal,SimsEr20,special_teams,9,,,,,
player,201311030dal,dal,SimsEr20,st_pct,32%,,,,,
player,201311030dal,dal,HatcJa20,pos,DT,,,,,
player,201311030dal,dal,HatcJa20,offense,0,,,,,
player,201311030dal,dal,HatcJa20,off_pct,0%,,,,,
player,201311030dal,dal,HatcJa20,defense,39,,,,,
player,201311030dal,dal,HatcJa20,def_pct,56%,,,,,
player,201311030dal,dal,HatcJa20,special_teams,7,,,,,
player,201311030dal,dal,HatcJa20,st_pct,25%,,,,,
player,201311030dal,dal,CartBr00,pos,LB,,,,,
player,201311030dal,dal,CartBr00,offense,0,,,,,
player,201311030dal,dal,CartBr00,off_pct,0%,,,,,
player,201311030dal,dal,CartBr00,defense,31,,,,,
player,201311030dal,dal,CartBr00,def_pct,44%,,,,,
player,201311030dal,dal,CartBr00,special_teams,5,,,,,
player,201311030dal,dal,CartBr00,st_pct,18%,,,,,
player,201311030dal,dal,NeviDr00,pos,DT,,,,,
player,201311030dal,dal,NeviDr00,offense,0,,,,,
player,201311030dal,dal,NeviDr00,off_pct,0%,,,,,
player,201311030dal,dal,NeviDr00,defense,31,,,,,
player,201311030dal,dal,NeviDr00,def_pct,44%,,,,,
player,201311030dal,dal,NeviDr00,special_teams,2,,,,,
player,201311030dal,dal,NeviDr00,st_pct,7%,,,,,
player,201311030dal,dal,BrowEv99,pos,DE,,,,,
player,201311030dal,dal,BrowEv99,offense,0,,,,,
player,201311030dal,dal,BrowEv99,off_pct,0%,,,,,
player,201311030dal,dal,BrowEv99,defense,30,,,,,
player,201311030dal,dal,BrowEv99,def_pct,43%,,,,,
player,201311030dal,dal,BrowEv99,special_teams,6,,,,,
player,201311030dal,dal,BrowEv99,st_pct,21%,,,,,
player,201311030dal,dal,WebbBW00,pos,CB,,,,,
player,201311030dal,dal,WebbBW00,offense,0,,,,,
player,201311030dal,dal,WebbBW00,off_pct,0%,,,,,
player,201311030dal,dal,WebbBW00,defense,28,,,,,
player,201311030dal,dal,WebbBW00,def_pct,40%,,,,,
player,201311030dal,dal,WebbBW00,special_teams,8,,,,,
player,201311030dal,dal,WebbBW00,st_pct,29%,,,,,
player,201311030dal,dal,WilbKy00,pos,DE,,,,,
player,201311030dal,dal,WilbKy00,offense,0,,,,,
player,201311030dal,dal,WilbKy00,off_pct,0%,,,,,
player,201311030dal,dal,WilbKy00,defense,27,,,,,
player,201311030dal,dal,WilbKy00,def_pct,39%,,,,,
player,201311030dal,dal,WilbKy00,special_teams,17,,,,,
player,201311030dal,dal,WilbKy00,st_pct,61%,,,,,
player,201311030dal,dal,RayfCa00,pos,DT,,,,,
player,201311030dal,dal,RayfCa00,offense,0,,,,,
player,201311030dal,dal,RayfCa00,off_pct,0%,,,,,
player,201311030dal,dal,RayfCa00,defense,10,,,,,
player,201311030dal,dal,RayfCa00,def_pct,14%,,,,,
player,201311030dal,dal,RayfCa00,special_teams,0,,,,,
player,201311030dal,dal,RayfCa00,st_pct,0%,,,,,
player,201311030dal,dal,LawrCa01,pos,LB,,,,,
player,201311030dal,dal,LawrCa01,offense,0,,,,,
player,201311030dal,dal,LawrCa01,off_pct,0%,,,,,
