game,2013,1,20130908,201309080car,sea,"Seattle Seahawks",12,car,"Carolina Panthers",7
player,201309080car,sea,MayoBe00,defense,13,,,,,
player,201309080car,sea,MayoBe00,def_pct,25%,,,,,
player,201309080car,sea,MayoBe00,special_teams,0,,,,,
player,201309080car,sea,MayoBe00,st_pct,0%,,,,,
player,201309080car,sea,MaraCh99,pos,FS,,,,,
player,201309080car,sea,MaraCh99,offense,0,,,,,
player,201309080car,sea,MaraCh99,off_pct,0%,,,,,
player,201309080car,sea,MaraCh99,defense,1,,,,,
player,201309080car,sea,MaraCh99,def_pct,2%,,,,,
player,201309080car,sea,MaraCh99,special_teams,17,,,,,
player,201309080car,sea,MaraCh99,st_pct,89%,,,,,
player,201309080car,sea,FarwHe20,pos,LB,,,,,
player,201309080car,sea,FarwHe20,offense,0,,,,,
player,201309080car,sea,FarwHe20,off_pct,0%,,,,,
player,201309080car,sea,FarwHe20,defense,0,,,,,
player,201309080car,sea,FarwHe20,def_pct,0%,,,,,
player,201309080car,sea,FarwHe20,special_teams,17,,,,,
player,201309080car,sea,FarwHe20,st_pct,89%,,,,,
player,201309080car,sea,LaneJe00,pos,CB,,,,,
player,201309080car,sea,LaneJe00,offense,0,,,,,
player,201309080car,sea,LaneJe00,off_pct,0%,,,,,
player,201309080car,sea,LaneJe00,defense,0,,,,,
player,201309080car,sea,LaneJe00,def_pct,0%,,,,,
player,201309080car,sea,LaneJe00,special_teams,15,,,,,
player,201309080car,sea,LaneJe00,st_pct,79%,,,,,
player,201309080car,sea,BradAl00,pos,LB,,,,,
player,201309080car,sea,BradAl00,offense,0,,,,,
player,201309080car,sea,BradAl00,off_pct,0%,,,,,
player,201309080car,sea,BradAl00,defense,0,,,,,
player,201309080car,sea,BradAl00,def_pct,0%,,,,,
player,201309080car,sea,BradAl00,special_teams,12,,,,,
player,201309080car,sea,BradAl00,st_pct,63%,,,,,
player,201309080car,sea,WareSp00,pos,FB,,,,,
player,201309080car,sea,WareSp00,offense,0,,,,,
player,201309080car,sea,WareSp00,off_pct,0%,,,,,
player,201309080car,sea,WareSp00,defense,0,,,,,
player,201309080car,sea,WareSp00,def_pct,0%,,,,,
player,201309080car,sea,WareSp00,special_teams,11,,,,,
player,201309080car,sea,WareSp00,st_pct,58%,,,,,
player,201309080car,sea,HausSt00,pos,K,,,,,
player,201309080car,sea,HausSt00,offense,0,,,,,
player,201309080car,sea,HausSt00,off_pct,0%,,,,,
player,201309080car,sea,HausSt00,defense,0,,,,,
player,201309080car,sea,HausSt00,def_pct,0%,,,,,
player,201309080car,sea,HausSt00,special_teams,6,,,,,
player,201309080car,sea,HausSt00,st_pct,32%,,,,,
player,201309080car,sea,GresCl00,pos,LS,,,,,
player,201309080car,sea,GresCl00,offense,0,,,,,
player,201309080car,sea,GresCl00,off_pct,0%,,,,,
player,201309080car,sea,GresCl00,defense,0,,,,,
player,201309080car,sea,GresCl00,def_pct,0%,,,,,
player,201309080car,sea,GresCl00,special_teams,6,,,,,
player,201309080car,sea,GresCl00,st_pct,32%,,,,,
player,201309080car,sea,RyanJo21,pos,P,,,,,
player,201309080car,sea,RyanJo21,offense,0,,,,,
player,201309080car,sea,RyanJo21,off_pct,0%,,,,,
player,201309080car,sea,RyanJo21,defense,0,,,,,
player,201309080car,sea,RyanJo21,def_pct,0%,,,,,
player,201309080car,sea,RyanJo21,special_teams,6,,,,,
player,201309080car,sea,RyanJo21,st_pct,32%,,,,,
player,201309080car,sea,JeanLe00,pos,C,,,,,
player,201309080car,sea,JeanLe00,offense,0,,,,,
player,201309080car,sea,JeanLe00,off_pct,0%,,,,,
player,201309080car,sea,JeanLe00,defense,0,,,,,
player,201309080car,sea,JeanLe00,def_pct,0%,,,,,
player,201309080car,sea,JeanLe00,special_teams,4,,,,,
player,201309080car,sea,JeanLe00,st_pct,21%,,,,,
player,201309080car,sea,JohnJe02,pos,SS,,,,,
player,201309080car,sea,JohnJe02,offense,0,,,,,
player,201309080car,sea,JohnJe02,off_pct,0%,,,,,
player,201309080car,sea,JohnJe02,defense,0,,,,,
player,201309080car,sea,JohnJe02,def_pct,0%,,,,,
player,201309080car,sea,JohnJe02,special_teams,1,,,,,
player,201309080car,sea,JohnJe02,st_pct,5%,,,,,
