game,2013,4,20130930,201309300nor,mia,"Miami Dolphins",17,nor,"New Orleans Saints",38
player,201309300nor,nor,VaccKe00,def_int_long,0,,,,,
player,201309300nor,nor,VaccKe00,pass_defended,1,,,,,
player,201309300nor,nor,VaccKe00,sacks,0.0,,,,,
player,201309300nor,nor,VaccKe00,tackles_combined,4,,,,,
player,201309300nor,nor,VaccKe00,tackles_solo,3,,,,,
player,201309300nor,nor,VaccKe00,tackles_assists,1,,,,,
player,201309300nor,nor,VaccKe00,tackles_loss,0,,,,,
player,201309300nor,nor,VaccKe00,qb_hits,0,,,,,
player,201309300nor,nor,VaccKe00,fumbles_rec,0,,,,,
player,201309300nor,nor,VaccKe00,fumbles_rec_yds,0,,,,,
player,201309300nor,nor,VaccKe00,fumbles_rec_td,0,,,,,
player,201309300nor,nor,VaccKe00,fumbles_forced,0,,,,,
player,201309300nor,nor,HumbRa00,def_int,0,,,,,
player,201309300nor,nor,HumbRa00,def_int_yds,0,,,,,
player,201309300nor,nor,HumbRa00,def_int_td,0,,,,,
player,201309300nor,nor,HumbRa00,def_int_long,0,,,,,
player,201309300nor,nor,HumbRa00,pass_defended,0,,,,,
player,201309300nor,nor,HumbRa00,sacks,0.0,,,,,
player,201309300nor,nor,HumbRa00,tackles_combined,3,,,,,
player,201309300nor,nor,HumbRa00,tackles_solo,2,,,,,
player,201309300nor,nor,HumbRa00,tackles_assists,1,,,,,
player,201309300nor,nor,HumbRa00,tackles_loss,0,,,,,
player,201309300nor,nor,HumbRa00,qb_hits,0,,,,,
player,201309300nor,nor,HumbRa00,fumbles_rec,0,,,,,
player,201309300nor,nor,HumbRa00,fumbles_rec_yds,0,,,,,
player,201309300nor,nor,HumbRa00,fumbles_rec_td,0,,,,,
player,201309300nor,nor,HumbRa00,fumbles_forced,0,,,,,
player,201309300nor,nor,LewiKe96,def_int,0,,,,,
player,201309300nor,nor,LewiKe96,def_int_yds,0,,,,,
player,201309300nor,nor,LewiKe96,def_int_td,0,,,,,
player,201309300nor,nor,LewiKe96,def_int_long,0,,,,,
player,201309300nor,nor,LewiKe96,pass_defended,0,,,,,
player,201309300nor,nor,LewiKe96,sacks,0.0,,,,,
player,201309300nor,nor,LewiKe96,tackles_combined,3,,,,,
player,201309300nor,nor,LewiKe96,tackles_solo,3,,,,,
player,201309300nor,nor,LewiKe96,tackles_assists,0,,,,,
player,201309300nor,nor,LewiKe96,tackles_loss,0,,,,,
player,201309300nor,nor,LewiKe96,qb_hits,0,,,,,
player,201309300nor,nor,LewiKe96,fumbles_rec,0,,,,,
player,201309300nor,nor,LewiKe96,fumbles_rec_yds,0,,,,,
player,201309300nor,nor,LewiKe96,fumbles_rec_td,0,,,,,
player,201309300nor,nor,LewiKe96,fumbles_forced,0,,,,,
player,201309300nor,nor,AbduIs00,def_int,0,,,,,
player,201309300nor,nor,AbduIs00,def_int_yds,0,,,,,
player,201309300nor,nor,AbduIs00,def_int_td,0,,,,,
player,201309300nor,nor,AbduIs00,def_int_long,0,,,,,
player,201309300nor,nor,AbduIs00,pass_defended,0,,,,,
player,201309300nor,nor,AbduIs00,sacks,0.0,,,,,
player,201309300nor,nor,AbduIs00,tackles_combined,2,,,,,
player,201309300nor,nor,AbduIs00,tackles_solo,2,,,,,
player,201309300nor,nor,AbduIs00,tackles_assists,0,,,,,
player,201309300nor,nor,AbduIs00,tackles_loss,0,,,,,
player,201309300nor,nor,AbduIs00,qb_hits,0,,,,,
player,201309300nor,nor,AbduIs00,fumbles_rec,0,,,,,
player,201309300nor,nor,AbduIs00,fumbles_rec_yds,0,,,,,
player,201309300nor,nor,AbduIs00,fumbles_rec_td,0,,,,,
player,201309300nor,nor,AbduIs00,fumbles_forced,0,,,,,
player,201309300nor,nor,JenkJo00,def_int,0,,,,,
player,201309300nor,nor,JenkJo00,def_int_yds,0,,,,,
player,201309300nor,nor,JenkJo00,def_int_td,0,,,,,
player,201309300nor,nor,JenkJo00,def_int_long,0,,,,,
player,201309300nor,nor,JenkJo00,pass_defended,0,,,,,
player,201309300nor,nor,JenkJo00,sacks,0.0,,,,,
player,201309300nor,nor,JenkJo00,tackles_combined,2,,,,,
player,201309300nor,nor,JenkJo00,tackles_solo,2,,,,,
player,201309300nor,nor,JenkJo00,tackles_assists,0,,,,,
player,201309300nor,nor,JenkJo00,tackles_loss,1,,,,,
player,201309300nor,nor,JenkJo00,qb_hits,1,,,,,
player,201309300nor,nor,JenkJo00,fumbles_rec,0,,,,,
player,201309300nor,nor,JenkJo00,fumbles_rec_yds,0,,,,,
player,201309300nor,nor,JenkJo00,fumbles_rec_td,0,,,,,
player,201309300nor,nor,JenkJo00,fumbles_forced,0,,,,,
player,201309300nor,nor,FostGl00,def_int,0,,,,,
player,201309300nor,nor,FostGl00,def_int_yds,0,,,,,
player,201309300nor,nor,FostGl00,def_int_td,0,,,,,
player,201309300nor,nor,FostGl00,def_int_long,0,,,,,
player,201309300nor,nor,FostGl00,pass_defended,0,,,,,
player,201309300nor,nor,FostGl00,sacks,0.0,,,,,
player,201309300nor,nor,FostGl00,tackles_combined,1,,,,,
player,201309300nor,nor,FostGl00,tackles_solo,0,,,,,
player,201309300nor,nor,FostGl00,tackles_assists,1,,,,,
player,201309300nor,nor,FostGl00,tackles_loss,0,,,,,
player,201309300nor,nor,FostGl00,qb_hits,1,,,,,
player,201309300nor,nor,FostGl00,fumbles_rec,0,,,,,
player,201309300nor,nor,FostGl00,fumbles_rec_yds,0,,,,,
player,201309300nor,nor,FostGl00,fumbles_rec_td,0,,,,,
player,201309300nor,nor,FostGl00,fumbles_forced,0,,,,,
player,201309300nor,nor,RobiKh00,def_int,0,,,,,
player,201309300nor,nor,RobiKh00,def_int_yds,0,,,,,
player,201309300nor,nor,RobiKh00,def_int_td,0,,,,,
player,201309300nor,nor,RobiKh00,def_int_long,0,,,,,
player,201309300nor,nor,RobiKh00,pass_defended,0,,,,,
player,201309300nor,nor,RobiKh00,sacks,0.0,,,,,
player,201309300nor,nor,RobiKh00,tackles_combined,1,,,,,
player,201309300nor,nor,RobiKh00,tackles_solo,1,,,,,
player,201309300nor,nor,RobiKh00,tackles_assists,0,,,,,
player,201309300nor,nor,RobiKh00,tackles_loss,0,,,,,
player,201309300nor,nor,RobiKh00,qb_hits,0,,,,,
player,201309300nor,nor,RobiKh00,fumbles_rec,0,,,,,
player,201309300nor,nor,RobiKh00,fumbles_rec_yds,0,,,,,
player,201309300nor,nor,RobiKh00,fumbles_rec_td,0,,,,,
player,201309300nor,nor,RobiKh00,fumbles_forced,0,,,,,
player,201309300nor,nor,WhitCo01,def_int,0,,,,,
player,201309300nor,nor,WhitCo01,def_int_yds,0,,,,,
player,201309300nor,nor,WhitCo01,def_int_td,0,,,,,
player,201309300nor,nor,WhitCo01,def_int_long,0,,,,,
player,201309300nor,nor,WhitCo01,pass_defended,0,,,,,
player,201309300nor,nor,WhitCo01,sacks,0.0,,,,,
player,201309300nor,nor,WhitCo01,tackles_combined,1,,,,,
player,201309300nor,nor,WhitCo01,tackles_solo,1,,,,,
player,201309300nor,nor,WhitCo01,tackles_assists,0,,,,,
player,201309300nor,nor,WhitCo01,tackles_loss,0,,,,,
player,201309300nor,nor,WhitCo01,qb_hits,0,,,,,
player,201309300nor,nor,WhitCo01,fumbles_rec,0,,,,,
player,201309300nor,nor,WhitCo01,fumbles_rec_yds,0,,,,,
player,201309300nor,nor,WhitCo01,fumbles_rec_td,0,,,,,
player,201309300nor,nor,WhitCo01,fumbles_forced,0,,,,,
player,201309300nor,nor,HaraPa20,def_int,,,,,,
player,201309300nor,nor,HaraPa20,def_int_yds,,,,,,
player,201309300nor,nor,HaraPa20,def_int_td,,,,,,
player,201309300nor,nor,HaraPa20,def_int_long,,,,,,
player,201309300nor,nor,HaraPa20,pass_defended,0,,,,,
player,201309300nor,nor,HaraPa20,sacks,0.0,,,,,
player,201309300nor,nor,HaraPa20,tackles_combined,0,,,,,
player,201309300nor,nor,HaraPa20,tackles_solo,0,,,,,
player,201309300nor,nor,HaraPa20,tackles_assists,0,,,,,
player,201309300nor,nor,HaraPa20,tackles_loss,0,,,,,
player,201309300nor,nor,HaraPa20,qb_hits,1,,,,,
player,201309300nor,nor,HaraPa20,fumbles_rec,0,,,,,
player,201309300nor,nor,HaraPa20,fumbles_rec_yds,,,,,,
player,201309300nor,nor,HaraPa20,fumbles_rec_td,,,,,,
player,201309300nor,nor,HaraPa20,fumbles_forced,0,,,,,
player,201309300nor,mia,ThigMa00,kick_ret,3,,,,,
player,201309300nor,mia,ThigMa00,kick_ret_yds,68,,,,,
player,201309300nor,mia,ThigMa00,kick_ret_yds_per_ret,22.7,,,,,
player,201309300nor,mia,ThigMa00,kick_ret_td,0,,,,,
player,201309300nor,mia,ThigMa00,kick_ret_long,28,,,,,
player,201309300nor,mia,ThigMa00,punt_ret,1,,,,,
player,201309300nor,mia,ThigMa00,punt_ret_yds,5,,,,,
player,201309300nor,mia,ThigMa00,punt_ret_yds_per_ret,5.0,,,,,
player,201309300nor,mia,ThigMa00,punt_ret_td,0,,,,,
player,201309300nor,mia,ThigMa00,punt_ret_long,5,,,,,
player,201309300nor,nor,SproDa00,kick_ret,2,,,,,
player,201309300nor,nor,SproDa00,kick_ret_yds,36,,,,,
player,201309300nor,nor,SproDa00,kick_ret_yds_per_ret,18.0,,,,,
player,201309300nor,nor,SproDa00,kick_ret_td,0,,,,,
player,201309300nor,nor,SproDa00,kick_ret_long,24,,,,,
player,201309300nor,nor,SproDa00,punt_ret,3,,,,,
player,201309300nor,nor,SproDa00,punt_ret_yds,44,,,,,
player,201309300nor,nor,SproDa00,punt_ret_yds_per_ret,14.7,,,,,
player,201309300nor,nor,SproDa00,punt_ret_td,0,,,,,
player,201309300nor,nor,SproDa00,punt_ret_long,18,,,,,
player,201309300nor,mia,SturCa00,xpm,2,,,,,
player,201309300nor,mia,SturCa00,xpa,2,,,,,
player,201309300nor,mia,SturCa00,fgm,1,,,,,
player,201309300nor,mia,SturCa00,fga,1,,,,,
player,201309300nor,mia,SturCa00,punt,0,,,,,
player,201309300nor,mia,SturCa00,punt_yds,0,,,,,
player,201309300nor,mia,SturCa00,punt_yds_per_punt,,,,,,
player,201309300nor,mia,SturCa00,punt_long,0,,,,,
player,201309300nor,mia,FielBr20,xpm,,,,,,
player,201309300nor,mia,FielBr20,xpa,,,,,,
player,201309300nor,mia,FielBr20,fgm,,,,,,
player,201309300nor,mia,FielBr20,fga,,,,,,
player,201309300nor,mia,FielBr20,punt,4,,,,,
player,201309300nor,mia,FielBr20,punt_yds,208,,,,,
player,201309300nor,mia,FielBr20,punt_yds_per_punt,52.0,,,,,
player,201309300nor,mia,FielBr20,punt_long,57,,,,,
player,201309300nor,nor,HartGa00,xpm,5,,,,,
player,201309300nor,nor,HartGa00,xpa,5,,,,,
player,201309300nor,nor,HartGa00,fgm,1,,,,,
player,201309300nor,nor,HartGa00,fga,2,,,,,
player,201309300nor,nor,HartGa00,punt,0,,,,,
player,201309300nor,nor,HartGa00,punt_yds,0,,,,,
player,201309300nor,nor,HartGa00,punt_yds_per_punt,,,,,,
player,201309300nor,nor,HartGa00,punt_long,0,,,,,
player,201309300nor,nor,MorsTh00,xpm,,,,,,
player,201309300nor,nor,MorsTh00,xpa,,,,,,
player,201309300nor,nor,MorsTh00,fgm,,,,,,
player,201309300nor,nor,MorsTh00,fga,,,,,,
player,201309300nor,nor,MorsTh00,punt,3,,,,,
player,201309300nor,nor,MorsTh00,punt_yds,142,,,,,
player,201309300nor,nor,MorsTh00,punt_yds_per_punt,47.3,,,,,
player,201309300nor,nor,MorsTh00,punt_long,49,,,,,
player,201309300nor,nor,EvanJa21,pos,G,,,,,
player,201309300nor,nor,EvanJa21,offense,67,,,,,
player,201309300nor,nor,EvanJa21,off_pct,100%,,,,,
player,201309300nor,nor,EvanJa21,defense,0,,,,,
player,201309300nor,nor,EvanJa21,def_pct,0%,,,,,
player,201309300nor,nor,EvanJa21,special_teams,7,,,,,
player,201309300nor,nor,EvanJa21,st_pct,25%,,,,,
player,201309300nor,nor,GrubBe20,pos,G,,,,,
player,201309300nor,nor,GrubBe20,offense,67,,,,,
player,201309300nor,nor,GrubBe20,off_pct,100%,,,,,
player,201309300nor,nor,GrubBe20,defense,0,,,,,
player,201309300nor,nor,GrubBe20,def_pct,0%,,,,,
player,201309300nor,nor,GrubBe20,special_teams,7,,,,,
player,201309300nor,nor,GrubBe20,st_pct,25%,,,,,
player,201309300nor,nor,BrowCh28,pos,T,,,,,
player,201309300nor,nor,BrowCh28,offense,67,,,,,
player,201309300nor,nor,BrowCh28,off_pct,100%,,,,,
player,201309300nor,nor,BrowCh28,defense,0,,,,,
player,201309300nor,nor,BrowCh28,def_pct,0%,,,,,
player,201309300nor,nor,BrowCh28,special_teams,7,,,,,
player,201309300nor,nor,BrowCh28,st_pct,25%,,,,,
player,201309300nor,nor,StriZa20,pos,T,,,,,
player,201309300nor,nor,StriZa20,offense,67,,,,,
player,201309300nor,nor,StriZa20,off_pct,100%,,,,,
player,201309300nor,nor,StriZa20,defense,0,,,,,
player,201309300nor,nor,StriZa20,def_pct,0%,,,,,
player,201309300nor,nor,StriZa20,special_teams,7,,,,,
player,201309300nor,nor,StriZa20,st_pct,25%,,,,,
player,201309300nor,nor,BreeDr00,pos,QB,,,,,
player,201309300nor,nor,BreeDr00,offense,67,,,,,
player,201309300nor,nor,BreeDr00,off_pct,100%,,,,,
player,201309300nor,nor,BreeDr00,defense,0,,,,,
player,201309300nor,nor,BreeDr00,def_pct,0%,,,,,
player,201309300nor,nor,BreeDr00,special_teams,0,,,,,
player,201309300nor,nor,BreeDr00,st_pct,0%,,,,,
player,201309300nor,nor,DeLaBr00,pos,C,,,,,
player,201309300nor,nor,DeLaBr00,offense,67,,,,,
player,201309300nor,nor,DeLaBr00,off_pct,100%,,,,,
player,201309300nor,nor,DeLaBr00,defense,0,,,,,
player,201309300nor,nor,DeLaBr00,def_pct,0%,,,,,
player,201309300nor,nor,DeLaBr00,special_teams,0,,,,,
player,201309300nor,nor,DeLaBr00,st_pct,0%,,,,,
player,201309300nor,nor,GrahJi00,pos,TE,,,,,
player,201309300nor,nor,GrahJi00,offense,52,,,,,
player,201309300nor,nor,GrahJi00,off_pct,78%,,,,,
player,201309300nor,nor,GrahJi00,defense,0,,,,,
player,201309300nor,nor,GrahJi00,def_pct,0%,,,,,
player,201309300nor,nor,GrahJi00,special_teams,1,,,,,
player,201309300nor,nor,GrahJi00,st_pct,4%,,,,,
player,201309300nor,nor,ColsMa00,pos,WR,,,,,
player,201309300nor,nor,ColsMa00,offense,44,,,,,
player,201309300nor,nor,ColsMa00,off_pct,66%,,,,,
player,201309300nor,nor,ColsMa00,defense,0,,,,,
player,201309300nor,nor,ColsMa00,def_pct,0%,,,,,
player,201309300nor,nor,ColsMa00,special_teams,1,,,,,
player,201309300nor,nor,ColsMa00,st_pct,4%,,,,,
player,201309300nor,nor,StilKe00,pos,WR,,,,,
player,201309300nor,nor,StilKe00,offense,35,,,,,
player,201309300nor,nor,StilKe00,off_pct,52%,,,,,
player,201309300nor,nor,StilKe00,defense,0,,,,,
player,201309300nor,nor,StilKe00,def_pct,0%,,,,,
player,201309300nor,nor,StilKe00,special_teams,0,,,,,
player,201309300nor,nor,StilKe00,st_pct,0%,,,,,
player,201309300nor,nor,WatsBe00,pos,TE,,,,,
player,201309300nor,nor,WatsBe00,offense,34,,,,,
player,201309300nor,nor,WatsBe00,off_pct,51%,,,,,
player,201309300nor,nor,WatsBe00,defense,0,,,,,
player,201309300nor,nor,WatsBe00,def_pct,0%,,,,,
player,201309300nor,nor,WatsBe00,special_teams,8,,,,,
player,201309300nor,nor,WatsBe00,st_pct,29%,,,,,
player,201309300nor,nor,ToonNi00,pos,WR,,,,,
player,201309300nor,nor,ToonNi00,offense,32,,,,,
player,201309300nor,nor,ToonNi00,off_pct,48%,,,,,
player,201309300nor,nor,ToonNi00,defense,0,,,,,
player,201309300nor,nor,ToonNi00,def_pct,0%,,,,,
player,201309300nor,nor,ToonNi00,special_teams,0,,,,,
player,201309300nor,nor,ToonNi00,st_pct,0%,,,,,
player,201309300nor,nor,SproDa00,pos,RB,,,,,
player,201309300nor,nor,SproDa00,offense,31,,,,,
player,201309300nor,nor,SproDa00,off_pct,46%,,,,,
player,201309300nor,nor,SproDa00,defense,0,,,,,
player,201309300nor,nor,SproDa00,def_pct,0%,,,,,
player,201309300nor,nor,SproDa00,special_teams,8,,,,,
player,201309300nor,nor,SproDa00,st_pct,29%,,,,,
player,201309300nor,nor,MeacRo00,pos,WR,,,,,
player,201309300nor,nor,MeacRo00,offense,28,,,,,
player,201309300nor,nor,MeacRo00,off_pct,42%,,,,,
player,201309300nor,nor,MeacRo00,defense,0,,,,,
player,201309300nor,nor,MeacRo00,def_pct,0%,,,,,
player,201309300nor,nor,MeacRo00,special_teams,0,,,,,
player,201309300nor,nor,MeacRo00,st_pct,0%,,,,,
player,201309300nor,nor,CollJe01,pos,FB,,,,,
player,201309300nor,nor,CollJe01,offense,26,,,,,
player,201309300nor,nor,CollJe01,off_pct,39%,,,,,
player,201309300nor,nor,CollJe01,defense,0,,,,,
player,201309300nor,nor,CollJe01,def_pct,0%,,,,,
player,201309300nor,nor,CollJe01,special_teams,4,,,,,
player,201309300nor,nor,CollJe01,st_pct,14%,,,,,
player,201309300nor,nor,ThomPi00,pos,RB,,,,,
player,201309300nor,nor,ThomPi00,offense,26,,,,,
player,201309300nor,nor,ThomPi00,off_pct,39%,,,,,
player,201309300nor,nor,ThomPi00,defense,0,,,,,
player,201309300nor,nor,ThomPi00,def_pct,0%,,,,,
player,201309300nor,nor,ThomPi00,special_teams,3,,,,,
player,201309300nor,nor,ThomPi00,st_pct,11%,,,,,
player,201309300nor,nor,RobiKh00,pos,RB,,,,,
player,201309300nor,nor,RobiKh00,offense,15,,,,,
player,201309300nor,nor,RobiKh00,off_pct,22%,,,,,
player,201309300nor,nor,RobiKh00,defense,0,,,,,
player,201309300nor,nor,RobiKh00,def_pct,0%,,,,,
player,201309300nor,nor,RobiKh00,special_teams,11,,,,,
player,201309300nor,nor,RobiKh00,st_pct,39%,,,,,
player,201309300nor,nor,HarrBr01,pos,T,,,,,
player,201309300nor,nor,HarrBr01,offense,7,,,,,
player,201309300nor,nor,HarrBr01,off_pct,10%,,,,,
player,201309300nor,nor,HarrBr01,defense,0,,,,,
player,201309300nor,nor,HarrBr01,def_pct,0%,,,,,
player,201309300nor,nor,HarrBr01,special_teams,10,,,,,
player,201309300nor,nor,HarrBr01,st_pct,36%,,,,,
player,201309300nor,nor,JenkMa99,pos,FS,,,,,
player,201309300nor,nor,JenkMa99,offense,3,,,,,
player,201309300nor,nor,JenkMa99,off_pct,4%,,,,,
player,201309300nor,nor,JenkMa99,defense,54,,,,,
player,201309300nor,nor,JenkMa99,def_pct,90%,,,,,
player,201309300nor,nor,JenkMa99,special_teams,8,,,,,
player,201309300nor,nor,JenkMa99,st_pct,29%,,,,,
player,201309300nor,nor,HillJo02,pos,TE,,,,,
player,201309300nor,nor,HillJo02,offense,2,,,,,
player,201309300nor,nor,HillJo02,off_pct,3%,,,,,
player,201309300nor,nor,HillJo02,defense,0,,,,,
player,201309300nor,nor,HillJo02,def_pct,0%,,,,,
player,201309300nor,nor,HillJo02,special_teams,25,,,,,
player,201309300nor,nor,HillJo02,st_pct,89%,,,,,
player,201309300nor,nor,GreeJa22,pos,CB,,,,,
player,201309300nor,nor,GreeJa22,offense,0,,,,,
player,201309300nor,nor,GreeJa22,off_pct,0%,,,,,
player,201309300nor,nor,GreeJa22,defense,58,,,,,
player,201309300nor,nor,GreeJa22,def_pct,97%,,,,,
player,201309300nor,nor,GreeJa22,special_teams,0,,,,,
player,201309300nor,nor,GreeJa22,st_pct,0%,,,,,
player,201309300nor,nor,VaccKe00,pos,SS,,,,,
player,201309300nor,nor,VaccKe00,offense,0,,,,,
player,201309300nor,nor,VaccKe00,off_pct,0%,,,,,
player,201309300nor,nor,VaccKe00,defense,54,,,,,
player,201309300nor,nor,VaccKe00,def_pct,90%,,,,,
player,201309300nor,nor,VaccKe00,special_teams,4,,,,,
player,201309300nor,nor,VaccKe00,st_pct,14%,,,,,
player,201309300nor,nor,JordCa00,pos,DE,,,,,
player,201309300nor,nor,JordCa00,offense,0,,,,,
player,201309300nor,nor,JordCa00,off_pct,0%,,,,,
player,201309300nor,nor,JordCa00,defense,54,,,,,
player,201309300nor,nor,JordCa00,def_pct,90%,,,,,
player,201309300nor,nor,JordCa00,special_teams,3,,,,,
player,201309300nor,nor,JordCa00,st_pct,11%,,,,,
player,201309300nor,nor,LoftCu99,pos,LB,,,,,
player,201309300nor,nor,LoftCu99,offense,0,,,,,
player,201309300nor,nor,LoftCu99,off_pct,0%,,,,,
player,201309300nor,nor,LoftCu99,defense,53,,,,,
player,201309300nor,nor,LoftCu99,def_pct,88%,,,,,
player,201309300nor,nor,LoftCu99,special_teams,3,,,,,
player,201309300nor,nor,LoftCu99,st_pct,11%,,,,,
player,201309300nor,nor,BushRa00,pos,FS,,,,,
player,201309300nor,nor,BushRa00,offense,0,,,,,
player,201309300nor,nor,BushRa00,off_pct,0%,,,,,
player,201309300nor,nor,BushRa00,defense,49,,,,,
player,201309300nor,nor,BushRa00,def_pct,82%,,,,,
player,201309300nor,nor,BushRa00,special_teams,19,,,,,
player,201309300nor,nor,BushRa00,st_pct,68%,,,,,
player,201309300nor,nor,GaleJu00,pos,LB,,,,,
player,201309300nor,nor,GaleJu00,offense,0,,,,,
player,201309300nor,nor,GaleJu00,off_pct,0%,,,,,
player,201309300nor,nor,GaleJu00,defense,47,,,,,
player,201309300nor,nor,GaleJu00,def_pct,78%,,,,,
player,201309300nor,nor,GaleJu00,special_teams,0,,,,,
player,201309300nor,nor,GaleJu00,st_pct,0%,,,,,
player,201309300nor,nor,LewiKe96,pos,CB,,,,,
player,201309300nor,nor,LewiKe96,offense,0,,,,,
player,201309300nor,nor,LewiKe96,off_pct,0%,,,,,
player,201309300nor,nor,LewiKe96,defense,38,,,,,
player,201309300nor,nor,LewiKe96,def_pct,63%,,,,,
player,201309300nor,nor,LewiKe96,special_teams,0,,,,,
player,201309300nor,nor,LewiKe96,st_pct,0%,,,,,
player,201309300nor,nor,JenkJo00,pos,NT,,,,,
player,201309300nor,nor,JenkJo00,offense,0,,,,,
player,201309300nor,nor,JenkJo00,off_pct,0%,,,,,
player,201309300nor,nor,JenkJo00,defense,36,,,,,
player,201309300nor,nor,JenkJo00,def_pct,60%,,,,,
player,201309300nor,nor,JenkJo00,special_teams,3,,,,,
player,201309300nor,nor,JenkJo00,st_pct,11%,,,,,
player,201309300nor,nor,HickAk00,pos,DE,,,,,
player,201309300nor,nor,HickAk00,offense,0,,,,,
player,201309300nor,nor,HickAk00,off_pct,0%,,,,,
player,201309300nor,nor,HickAk00,defense,36,,,,,
player,201309300nor,nor,HickAk00,def_pct,60%,,,,,
player,201309300nor,nor,HickAk00,special_teams,3,,,,,
player,201309300nor,nor,HickAk00,st_pct,11%,,,,,
player,201309300nor,nor,HawtDa20,pos,LB,,,,,
player,201309300nor,nor,HawtDa20,offense,0,,,,,
player,201309300nor,nor,HawtDa20,off_pct,0%,,,,,
player,201309300nor,nor,HawtDa20,defense,34,,,,,
player,201309300nor,nor,HawtDa20,def_pct,57%,,,,,
player,201309300nor,nor,HawtDa20,special_teams,3,,,,,
player,201309300nor,nor,HawtDa20,st_pct,11%,,,,,
player,201309300nor,nor,CarrCh22,pos,CB,,,,,
player,201309300nor,nor,CarrCh22,offense,0,,,,,
player,201309300nor,nor,CarrCh22,off_pct,0%,,,,,
player,201309300nor,nor,CarrCh22,defense,27,,,,,
player,201309300nor,nor,CarrCh22,def_pct,45%,,,,,
player,201309300nor,nor,CarrCh22,special_teams,14,,,,,
player,201309300nor,nor,CarrCh22,st_pct,50%,,,,,
player,201309300nor,nor,WalkTy00,pos,DT,,,,,
player,201309300nor,nor,WalkTy00,offense,0,,,,,
player,201309300nor,nor,WalkTy00,off_pct,0%,,,,,
player,201309300nor,nor,WalkTy00,defense,24,,,,,
player,201309300nor,nor,WalkTy00,def_pct,40%,,,,,
player,201309300nor,nor,WalkTy00,special_teams,0,,,,,
player,201309300nor,nor,WalkTy00,st_pct,0%,,,,,
player,201309300nor,nor,FostGl00,pos,DE,,,,,
player,201309300nor,nor,FostGl00,offense,0,,,,,
player,201309300nor,nor,FostGl00,off_pct,0%,,,,,
player,201309300nor,nor,FostGl00,defense,24,,,,,
player,201309300nor,nor,FostGl00,def_pct,40%,,,,,
player,201309300nor,nor,FostGl00,special_teams,0,,,,,
player,201309300nor,nor,FostGl00,st_pct,0%,,,,,
player,201309300nor,nor,WhitCo01,pos,CB,,,,,
player,201309300nor,nor,WhitCo01,offense,0,,,,,
player,201309300nor,nor,WhitCo01,off_pct,0%,,,,,
player,201309300nor,nor,WhitCo01,defense,22,,,,,
player,201309300nor,nor,WhitCo01,def_pct,37%,,,,,
player,201309300nor,nor,WhitCo01,special_teams,20,,,,,
player,201309300nor,nor,WhitCo01,st_pct,71%,,,,,
player,201309300nor,nor,AbduIs00,pos,FS,,,,,
player,201309300nor,nor,AbduIs00,offense,0,,,,,
player,201309300nor,nor,AbduIs00,off_pct,0%,,,,,
player,201309300nor,nor,AbduIs00,defense,14,,,,,
player,201309300nor,nor,AbduIs00,def_pct,23%,,,,,
player,201309300nor,nor,AbduIs00,special_teams,10,,,,,
player,201309300nor,nor,AbduIs00,st_pct,36%,,,,,
player,201309300nor,nor,WilsMa01,pos,DE,,,,,
player,201309300nor,nor,WilsMa01,offense,0,,,,,
player,201309300nor,nor,WilsMa01,off_pct,0%,,,,,
player,201309300nor,nor,WilsMa01,defense,12,,,,,
player,201309300nor,nor,WilsMa01,def_pct,20%,,,,,
player,201309300nor,nor,WilsMa01,special_teams,3,,,,,
player,201309300nor,nor,WilsMa01,st_pct,11%,,,,,
player,201309300nor,nor,HaraPa20,pos,LB,,,,,
player,201309300nor,nor,HaraPa20,offense,0,,,,,
player,201309300nor,nor,HaraPa20,off_pct,0%,,,,,
player,201309300nor,nor,HaraPa20,defense,10,,,,,
player,201309300nor,nor,HaraPa20,def_pct,17%,,,,,
player,201309300nor,nor,HaraPa20,special_teams,3,,,,,
player,201309300nor,nor,HaraPa20,st_pct,11%,,,,,
player,201309300nor,nor,HerrWi99,pos,LB,,,,,
player,201309300nor,nor,HerrWi99,offense,0,,,,,
player,201309300nor,nor,HerrWi99,off_pct,0%,,,,,
player,201309300nor,nor,HerrWi99,defense,7,,,,,
player,201309300nor,nor,HerrWi99,def_pct,12%,,,,,
player,201309300nor,nor,HerrWi99,special_teams,21,,,,,
player,201309300nor,nor,HerrWi99,st_pct,75%,,,,,
player,201309300nor,nor,HumbRa00,pos,LB,,,,,
player,201309300nor,nor,HumbRa00,offense,0,,,,,
player,201309300nor,nor,HumbRa00,off_pct,0%,,,,,
player,201309300nor,nor,HumbRa00,defense,7,,,,,
player,201309300nor,nor,HumbRa00,def_pct,12%,,,,,
player,201309300nor,nor,HumbRa00,special_teams,18,,,,,
player,201309300nor,nor,HumbRa00,st_pct,64%,,,,,
player,201309300nor,nor,ReddKe00,pos,LB,,,,,
player,201309300nor,nor,ReddKe00,offense,0,,,,,
player,201309300nor,nor,ReddKe00,off_pct,0%,,,,,
player,201309300nor,nor,ReddKe00,defense,0,,,,,
player,201309300nor,nor,ReddKe00,def_pct,0%,,,,,
player,201309300nor,nor,ReddKe00,special_teams,17,,,,,
player,201309300nor,nor,ReddKe00,st_pct,61%,,,,,
player,201309300nor,nor,CadeTr00,pos,RB,,,,,
player,201309300nor,nor,CadeTr00,offense,0,,,,,
