game,2013,5,20131006,201310060clt,sea,"Seattle Seahawks",28,clt,"Indianapolis Colts",34
player,201310060clt,sea,McQuPa21,offense,69,,,,,
player,201310060clt,sea,McQuPa21,off_pct,100%,,,,,
player,201310060clt,sea,McQuPa21,defense,0,,,,,
player,201310060clt,sea,McQuPa21,def_pct,0%,,,,,
player,201310060clt,sea,McQuPa21,special_teams,7,,,,,
player,201310060clt,sea,McQuPa21,st_pct,23%,,,,,
player,201310060clt,sea,CarpJa00,pos,G,,,,,
player,201310060clt,sea,CarpJa00,offense,69,,,,,
player,201310060clt,sea,CarpJa00,off_pct,100%,,,,,
player,201310060clt,sea,CarpJa00,defense,0,,,,,
player,201310060clt,sea,CarpJa00,def_pct,0%,,,,,
player,201310060clt,sea,CarpJa00,special_teams,7,,,,,
player,201310060clt,sea,CarpJa00,st_pct,23%,,,,,
player,201310060clt,sea,BowiMi00,pos,T,,,,,
player,201310060clt,sea,BowiMi00,offense,69,,,,,
player,201310060clt,sea,BowiMi00,off_pct,100%,,,,,
player,201310060clt,sea,BowiMi00,defense,0,,,,,
player,201310060clt,sea,BowiMi00,def_pct,0%,,,,,
player,201310060clt,sea,BowiMi00,special_teams,7,,,,,
player,201310060clt,sea,BowiMi00,st_pct,23%,,,,,
player,201310060clt,sea,JeanLe00,pos,C,,,,,
player,201310060clt,sea,JeanLe00,offense,69,,,,,
player,201310060clt,sea,JeanLe00,off_pct,100%,,,,,
player,201310060clt,sea,JeanLe00,defense,0,,,,,
player,201310060clt,sea,JeanLe00,def_pct,0%,,,,,
player,201310060clt,sea,JeanLe00,special_teams,7,,,,,
player,201310060clt,sea,JeanLe00,st_pct,23%,,,,,
player,201310060clt,sea,WilsRu00,pos,QB,,,,,
player,201310060clt,sea,WilsRu00,offense,69,,,,,
player,201310060clt,sea,WilsRu00,off_pct,100%,,,,,
player,201310060clt,sea,WilsRu00,defense,0,,,,,
player,201310060clt,sea,WilsRu00,def_pct,0%,,,,,
player,201310060clt,sea,WilsRu00,special_teams,0,,,,,
player,201310060clt,sea,WilsRu00,st_pct,0%,,,,,
player,201310060clt,sea,TateGo00,pos,WR,,,,,
player,201310060clt,sea,TateGo00,offense,65,,,,,
player,201310060clt,sea,TateGo00,off_pct,94%,,,,,
player,201310060clt,sea,TateGo00,defense,0,,,,,
player,201310060clt,sea,TateGo00,def_pct,0%,,,,,
player,201310060clt,sea,TateGo00,special_teams,4,,,,,
player,201310060clt,sea,TateGo00,st_pct,13%,,,,,
player,201310060clt,sea,BaldDo00,pos,WR,,,,,
player,201310060clt,sea,BaldDo00,offense,60,,,,,
player,201310060clt,sea,BaldDo00,off_pct,87%,,,,,
player,201310060clt,sea,BaldDo00,defense,0,,,,,
player,201310060clt,sea,BaldDo00,def_pct,0%,,,,,
player,201310060clt,sea,BaldDo00,special_teams,1,,,,,
player,201310060clt,sea,BaldDo00,st_pct,3%,,,,,
player,201310060clt,sea,RiceSi01,pos,WR,,,,,
player,201310060clt,sea,RiceSi01,offense,58,,,,,
player,201310060clt,sea,RiceSi01,off_pct,84%,,,,,
player,201310060clt,sea,RiceSi01,defense,0,,,,,
player,201310060clt,sea,RiceSi01,def_pct,0%,,,,,
player,201310060clt,sea,RiceSi01,special_teams,0,,,,,
player,201310060clt,sea,RiceSi01,st_pct,0%,,,,,
player,201310060clt,sea,LyncMa00,pos,RB,,,,,
player,201310060clt,sea,LyncMa00,offense,51,,,,,
player,201310060clt,sea,LyncMa00,off_pct,74%,,,,,
player,201310060clt,sea,LyncMa00,defense,0,,,,,
player,201310060clt,sea,LyncMa00,def_pct,0%,,,,,
player,201310060clt,sea,LyncMa00,special_teams,0,,,,,
player,201310060clt,sea,LyncMa00,st_pct,0%,,,,,
player,201310060clt,sea,WillLu00,pos,TE,,,,,
player,201310060clt,sea,WillLu00,offense,48,,,,,
player,201310060clt,sea,WillLu00,off_pct,70%,,,,,
player,201310060clt,sea,WillLu00,defense,0,,,,,
player,201310060clt,sea,WillLu00,def_pct,0%,,,,,
player,201310060clt,sea,WillLu00,special_teams,7,,,,,
player,201310060clt,sea,WillLu00,st_pct,23%,,,,,
player,201310060clt,sea,KearJe01,pos,WR,,,,,
player,201310060clt,sea,KearJe01,offense,25,,,,,
player,201310060clt,sea,KearJe01,off_pct,36%,,,,,
player,201310060clt,sea,KearJe01,defense,0,,,,,
player,201310060clt,sea,KearJe01,def_pct,0%,,,,,
player,201310060clt,sea,KearJe01,special_teams,16,,,,,
player,201310060clt,sea,KearJe01,st_pct,52%,,,,,
player,201310060clt,sea,DaviKe01,pos,TE,,,,,
player,201310060clt,sea,DaviKe01,offense,16,,,,,
player,201310060clt,sea,DaviKe01,off_pct,23%,,,,,
player,201310060clt,sea,DaviKe01,defense,0,,,,,
player,201310060clt,sea,DaviKe01,def_pct,0%,,,,,
player,201310060clt,sea,DaviKe01,special_teams,7,,,,,
player,201310060clt,sea,DaviKe01,st_pct,23%,,,,,
player,201310060clt,sea,TurbRo00,pos,RB,,,,,
player,201310060clt,sea,TurbRo00,offense,14,,,,,
player,201310060clt,sea,TurbRo00,off_pct,20%,,,,,
player,201310060clt,sea,TurbRo00,defense,0,,,,,
player,201310060clt,sea,TurbRo00,def_pct,0%,,,,,
player,201310060clt,sea,TurbRo00,special_teams,0,,,,,
player,201310060clt,sea,TurbRo00,st_pct,0%,,,,,
player,201310060clt,sea,ColeDe00,pos,FB,,,,,
player,201310060clt,sea,ColeDe00,offense,8,,,,,
player,201310060clt,sea,ColeDe00,off_pct,12%,,,,,
player,201310060clt,sea,ColeDe00,defense,0,,,,,
player,201310060clt,sea,ColeDe00,def_pct,0%,,,,,
player,201310060clt,sea,ColeDe00,special_teams,19,,,,,
player,201310060clt,sea,ColeDe00,st_pct,61%,,,,,
player,201310060clt,sea,ChanKa99,pos,SS,,,,,
player,201310060clt,sea,ChanKa99,offense,0,,,,,
player,201310060clt,sea,ChanKa99,off_pct,0%,,,,,
player,201310060clt,sea,ChanKa99,defense,65,,,,,
player,201310060clt,sea,ChanKa99,def_pct,100%,,,,,
player,201310060clt,sea,ChanKa99,special_teams,11,,,,,
player,201310060clt,sea,ChanKa99,st_pct,35%,,,,,
player,201310060clt,sea,ThomEa99,pos,FS,,,,,
player,201310060clt,sea,ThomEa99,offense,0,,,,,
player,201310060clt,sea,ThomEa99,off_pct,0%,,,,,
player,201310060clt,sea,ThomEa99,defense,65,,,,,
player,201310060clt,sea,ThomEa99,def_pct,100%,,,,,
player,201310060clt,sea,ThomEa99,special_teams,7,,,,,
player,201310060clt,sea,ThomEa99,st_pct,23%,,,,,
player,201310060clt,sea,BrowBr00,pos,CB,,,,,
player,201310060clt,sea,BrowBr00,offense,0,,,,,
player,201310060clt,sea,BrowBr00,off_pct,0%,,,,,
player,201310060clt,sea,BrowBr00,defense,65,,,,,
player,201310060clt,sea,BrowBr00,def_pct,100%,,,,,
player,201310060clt,sea,BrowBr00,special_teams,4,,,,,
player,201310060clt,sea,BrowBr00,st_pct,13%,,,,,
player,201310060clt,sea,SherRi00,pos,CB,,,,,
player,201310060clt,sea,SherRi00,offense,0,,,,,
player,201310060clt,sea,SherRi00,off_pct,0%,,,,,
player,201310060clt,sea,SherRi00,defense,64,,,,,
player,201310060clt,sea,SherRi00,def_pct,98%,,,,,
player,201310060clt,sea,SherRi00,special_teams,3,,,,,
player,201310060clt,sea,SherRi00,st_pct,10%,,,,,
player,201310060clt,sea,WrigK.00,pos,LB,,,,,
player,201310060clt,sea,WrigK.00,offense,0,,,,,
player,201310060clt,sea,WrigK.00,off_pct,0%,,,,,
player,201310060clt,sea,WrigK.00,defense,62,,,,,
player,201310060clt,sea,WrigK.00,def_pct,95%,,,,,
player,201310060clt,sea,WrigK.00,special_teams,6,,,,,
player,201310060clt,sea,WrigK.00,st_pct,19%,,,,,
player,201310060clt,sea,WagnBo00,pos,LB,,,,,
player,201310060clt,sea,WagnBo00,offense,0,,,,,
player,201310060clt,sea,WagnBo00,off_pct,0%,,,,,
player,201310060clt,sea,WagnBo00,defense,62,,,,,
player,201310060clt,sea,WagnBo00,def_pct,95%,,,,,
player,201310060clt,sea,WagnBo00,special_teams,5,,,,,
player,201310060clt,sea,WagnBo00,st_pct,16%,,,,,
player,201310060clt,sea,ClemCh23,pos,DE,,,,,
player,201310060clt,sea,ClemCh23,offense,0,,,,,
player,201310060clt,sea,ClemCh23,off_pct,0%,,,,,
player,201310060clt,sea,ClemCh23,defense,44,,,,,
player,201310060clt,sea,ClemCh23,def_pct,68%,,,,,
player,201310060clt,sea,ClemCh23,special_teams,4,,,,,
player,201310060clt,sea,ClemCh23,st_pct,13%,,,,,
player,201310060clt,sea,ThurWa99,pos,CB,,,,,
player,201310060clt,sea,ThurWa99,offense,0,,,,,
player,201310060clt,sea,ThurWa99,off_pct,0%,,,,,
player,201310060clt,sea,ThurWa99,defense,40,,,,,
player,201310060clt,sea,ThurWa99,def_pct,62%,,,,,
player,201310060clt,sea,ThurWa99,special_teams,1,,,,,
player,201310060clt,sea,ThurWa99,st_pct,3%,,,,,
player,201310060clt,sea,BennMi99,pos,DE,,,,,
player,201310060clt,sea,BennMi99,offense,0,,,,,
player,201310060clt,sea,BennMi99,off_pct,0%,,,,,
player,201310060clt,sea,BennMi99,defense,39,,,,,
player,201310060clt,sea,BennMi99,def_pct,60%,,,,,
player,201310060clt,sea,BennMi99,special_teams,3,,,,,
player,201310060clt,sea,BennMi99,st_pct,10%,,,,,
player,201310060clt,sea,AvriCl99,pos,DE,,,,,
player,201310060clt,sea,AvriCl99,offense,0,,,,,
player,201310060clt,sea,AvriCl99,off_pct,0%,,,,,
player,201310060clt,sea,AvriCl99,defense,38,,,,,
player,201310060clt,sea,AvriCl99,def_pct,58%,,,,,
player,201310060clt,sea,AvriCl99,special_teams,1,,,,,
player,201310060clt,sea,AvriCl99,st_pct,3%,,,,,
player,201310060clt,sea,IrviBr00,pos,DE,,,,,
player,201310060clt,sea,IrviBr00,offense,0,,,,,
player,201310060clt,sea,IrviBr00,off_pct,0%,,,,,
player,201310060clt,sea,IrviBr00,defense,37,,,,,
player,201310060clt,sea,IrviBr00,def_pct,57%,,,,,
player,201310060clt,sea,IrviBr00,special_teams,2,,,,,
player,201310060clt,sea,IrviBr00,st_pct,6%,,,,,
player,201310060clt,sea,MebaBr99,pos,DT,,,,,
player,201310060clt,sea,MebaBr99,offense,0,,,,,
player,201310060clt,sea,MebaBr99,off_pct,0%,,,,,
player,201310060clt,sea,MebaBr99,defense,30,,,,,
player,201310060clt,sea,MebaBr99,def_pct,46%,,,,,
player,201310060clt,sea,MebaBr99,special_teams,4,,,,,
player,201310060clt,sea,MebaBr99,st_pct,13%,,,,,
player,201310060clt,sea,BryaRe99,pos,DE,,,,,
player,201310060clt,sea,BryaRe99,offense,0,,,,,
player,201310060clt,sea,BryaRe99,off_pct,0%,,,,,
player,201310060clt,sea,BryaRe99,defense,30,,,,,
player,201310060clt,sea,BryaRe99,def_pct,46%,,,,,
player,201310060clt,sea,BryaRe99,special_teams,4,,,,,
player,201310060clt,sea,BryaRe99,st_pct,13%,,,,,
player,201310060clt,sea,McDoCl99,pos,DT,,,,,
player,201310060clt,sea,McDoCl99,offense,0,,,,,
player,201310060clt,sea,McDoCl99,off_pct,0%,,,,,
player,201310060clt,sea,McDoCl99,defense,28,,,,,
player,201310060clt,sea,McDoCl99,def_pct,43%,,,,,
player,201310060clt,sea,McDoCl99,special_teams,8,,,,,
player,201310060clt,sea,McDoCl99,st_pct,26%,,,,,
player,201310060clt,sea,McDaTo20,pos,DT,,,,,
player,201310060clt,sea,McDaTo20,offense,0,,,,,
player,201310060clt,sea,McDaTo20,off_pct,0%,,,,,
player,201310060clt,sea,McDaTo20,defense,20,,,,,
player,201310060clt,sea,McDaTo20,def_pct,31%,,,,,
player,201310060clt,sea,McDaTo20,special_teams,0,,,,,
player,201310060clt,sea,McDaTo20,st_pct,0%,,,,,
player,201310060clt,sea,HillJo01,pos,DT,,,,,
player,201310060clt,sea,HillJo01,offense,0,,,,,
player,201310060clt,sea,HillJo01,off_pct,0%,,,,,
player,201310060clt,sea,HillJo01,defense,15,,,,,
player,201310060clt,sea,HillJo01,def_pct,23%,,,,,
player,201310060clt,sea,HillJo01,special_teams,0,,,,,
player,201310060clt,sea,HillJo01,st_pct,0%,,,,,
player,201310060clt,sea,SmitMa02,pos,LB,,,,,
player,201310060clt,sea,SmitMa02,offense,0,,,,,
player,201310060clt,sea,SmitMa02,off_pct,0%,,,,,
player,201310060clt,sea,SmitMa02,defense,6,,,,,
player,201310060clt,sea,SmitMa02,def_pct,9%,,,,,
player,201310060clt,sea,SmitMa02,special_teams,20,,,,,
player,201310060clt,sea,SmitMa02,st_pct,65%,,,,,
player,201310060clt,sea,FarwHe20,pos,LB,,,,,
player,201310060clt,sea,FarwHe20,offense,0,,,,,
player,201310060clt,sea,FarwHe20,off_pct,0%,,,,,
player,201310060clt,sea,FarwHe20,defense,3,,,,,
player,201310060clt,sea,FarwHe20,def_pct,5%,,,,,
player,201310060clt,sea,FarwHe20,special_teams,24,,,,,
player,201310060clt,sea,FarwHe20,st_pct,77%,,,,,
player,201310060clt,sea,SchoOB99,pos,DE,,,,,
player,201310060clt,sea,SchoOB99,offense,0,,,,,
player,201310060clt,sea,SchoOB99,off_pct,0%,,,,,
player,201310060clt,sea,SchoOB99,defense,1,,,,,
player,201310060clt,sea,SchoOB99,def_pct,2%,,,,,
player,201310060clt,sea,SchoOB99,special_teams,10,,,,,
player,201310060clt,sea,SchoOB99,st_pct,32%,,,,,
player,201310060clt,sea,MaxwBy00,pos,CB,,,,,
player,201310060clt,sea,MaxwBy00,offense,0,,,,,
player,201310060clt,sea,MaxwBy00,off_pct,0%,,,,,
player,201310060clt,sea,MaxwBy00,defense,0,,,,,
player,201310060clt,sea,MaxwBy00,def_pct,0%,,,,,
player,201310060clt,sea,MaxwBy00,special_teams,24,,,,,
player,201310060clt,sea,MaxwBy00,st_pct,77%,,,,,
player,201310060clt,sea,MaraCh99,pos,FS,,,,,
player,201310060clt,sea,MaraCh99,offense,0,,,,,
player,201310060clt,sea,MaraCh99,off_pct,0%,,,,,
player,201310060clt,sea,MaraCh99,defense,0,,,,,
player,201310060clt,sea,MaraCh99,def_pct,0%,,,,,
player,201310060clt,sea,MaraCh99,special_teams,24,,,,,
player,201310060clt,sea,MaraCh99,st_pct,77%,,,,,
player,201310060clt,sea,MorgMi00,pos,LB,,,,,
player,201310060clt,sea,MorgMi00,offense,0,,,,,
player,201310060clt,sea,MorgMi00,off_pct,0%,,,,,
player,201310060clt,sea,MorgMi00,defense,0,,,,,
player,201310060clt,sea,MorgMi00,def_pct,0%,,,,,
player,201310060clt,sea,MorgMi00,special_teams,20,,,,,
player,201310060clt,sea,MorgMi00,st_pct,65%,,,,,
player,201310060clt,sea,JohnJe02,pos,SS,,,,,
player,201310060clt,sea,JohnJe02,offense,0,,,,,
player,201310060clt,sea,JohnJe02,off_pct,0%,,,,,
player,201310060clt,sea,JohnJe02,defense,0,,,,,
player,201310060clt,sea,JohnJe02,def_pct,0%,,,,,
player,201310060clt,sea,JohnJe02,special_teams,18,,,,,
player,201310060clt,sea,JohnJe02,st_pct,58%,,,,,
player,201310060clt,sea,HausSt00,pos,K,,,,,
player,201310060clt,sea,HausSt00,offense,0,,,,,
player,201310060clt,sea,HausSt00,off_pct,0%,,,,,
player,201310060clt,sea,HausSt00,defense,0,,,,,
player,201310060clt,sea,HausSt00,def_pct,0%,,,,,
player,201310060clt,sea,HausSt00,special_teams,14,,,,,
player,201310060clt,sea,HausSt00,st_pct,45%,,,,,
player,201310060clt,sea,GresCl00,pos,LS,,,,,
player,201310060clt,sea,GresCl00,offense,0,,,,,
player,201310060clt,sea,GresCl00,off_pct,0%,,,,,
player,201310060clt,sea,GresCl00,defense,0,,,,,
player,201310060clt,sea,GresCl00,def_pct,0%,,,,,
player,201310060clt,sea,GresCl00,special_teams,9,,,,,
player,201310060clt,sea,GresCl00,st_pct,29%,,,,,
player,201310060clt,sea,RyanJo21,pos,P,,,,,
player,201310060clt,sea,RyanJo21,offense,0,,,,,
player,201310060clt,sea,RyanJo21,off_pct,0%,,,,,
player,201310060clt,sea,RyanJo21,defense,0,,,,,
player,201310060clt,sea,RyanJo21,def_pct,0%,,,,,
player,201310060clt,sea,RyanJo21,special_teams,9,,,,,
player,201310060clt,sea,RyanJo21,st_pct,29%,,,,,
player,201310060clt,sea,BailAl01,pos,T,,,,,
player,201310060clt,sea,BailAl01,offense,0,,,,,
player,201310060clt,sea,BailAl01,off_pct,0%,,,,,
player,201310060clt,sea,BailAl01,defense,0,,,,,
player,201310060clt,sea,BailAl01,def_pct,0%,,,,,
player,201310060clt,sea,BailAl01,special_teams,7,,,,,
player,201310060clt,sea,BailAl01,st_pct,23%,,,,,
player,201310060clt,sea,MichCh00,pos,RB,,,,,
player,201310060clt,sea,MichCh00,offense,0,,,,,
player,201310060clt,sea,MichCh00,off_pct,0%,,,,,
player,201310060clt,sea,MichCh00,defense,0,,,,,
player,201310060clt,sea,MichCh00,def_pct,0%,,,,,
player,201310060clt,sea,MichCh00,special_teams,2,,,,,
player,201310060clt,sea,MichCh00,st_pct,6%,,,,,
