game,2013,16,20131222,201312220det,nyg,"New York Giants",23,det,"Detroit Lions",20
player,201312220det,det,WendJo99,fumbles_rec,0,,,,,
player,201312220det,det,WendJo99,fumbles_rec_yds,0,,,,,
player,201312220det,det,WendJo99,fumbles_rec_td,0,,,,,
player,201312220det,det,WendJo99,fumbles_forced,0,,,,,
player,201312220det,det,YounWi99,def_int,0,,,,,
player,201312220det,det,YounWi99,def_int_yds,0,,,,,
player,201312220det,det,YounWi99,def_int_td,0,,,,,
player,201312220det,det,YounWi99,def_int_long,0,,,,,
player,201312220det,det,YounWi99,pass_defended,1,,,,,
player,201312220det,det,YounWi99,sacks,0.0,,,,,
player,201312220det,det,YounWi99,tackles_combined,1,,,,,
player,201312220det,det,YounWi99,tackles_solo,0,,,,,
player,201312220det,det,YounWi99,tackles_assists,1,,,,,
player,201312220det,det,YounWi99,tackles_loss,0,,,,,
player,201312220det,det,YounWi99,qb_hits,0,,,,,
player,201312220det,det,YounWi99,fumbles_rec,1,,,,,
player,201312220det,det,YounWi99,fumbles_rec_yds,0,,,,,
player,201312220det,det,YounWi99,fumbles_rec_td,0,,,,,
player,201312220det,det,YounWi99,fumbles_forced,0,,,,,
player,201312220det,nyg,RandRu00,kick_ret,0,,,,,
player,201312220det,nyg,RandRu00,kick_ret_yds,0,,,,,
player,201312220det,nyg,RandRu00,kick_ret_yds_per_ret,,,,,,
player,201312220det,nyg,RandRu00,kick_ret_td,0,,,,,
player,201312220det,nyg,RandRu00,kick_ret_long,0,,,,,
player,201312220det,nyg,RandRu00,punt_ret,3,,,,,
player,201312220det,nyg,RandRu00,punt_ret_yds,23,,,,,
player,201312220det,nyg,RandRu00,punt_ret_yds_per_ret,7.7,,,,,
player,201312220det,nyg,RandRu00,punt_ret_td,0,,,,,
player,201312220det,nyg,RandRu00,punt_ret_long,9,,,,,
player,201312220det,nyg,CoxxMi00,kick_ret,1,,,,,
player,201312220det,nyg,CoxxMi00,kick_ret_yds,56,,,,,
player,201312220det,nyg,CoxxMi00,kick_ret_yds_per_ret,56.0,,,,,
player,201312220det,nyg,CoxxMi00,kick_ret_td,0,,,,,
player,201312220det,nyg,CoxxMi00,kick_ret_long,56,,,,,
player,201312220det,nyg,CoxxMi00,punt_ret,0,,,,,
player,201312220det,nyg,CoxxMi00,punt_ret_yds,0,,,,,
player,201312220det,nyg,CoxxMi00,punt_ret_yds_per_ret,,,,,,
player,201312220det,nyg,CoxxMi00,punt_ret_td,0,,,,,
player,201312220det,nyg,CoxxMi00,punt_ret_long,0,,,,,
player,201312220det,det,RossJe01,kick_ret,3,,,,,
player,201312220det,det,RossJe01,kick_ret_yds,51,,,,,
player,201312220det,det,RossJe01,kick_ret_yds_per_ret,17.0,,,,,
player,201312220det,det,RossJe01,kick_ret_td,0,,,,,
player,201312220det,det,RossJe01,kick_ret_long,23,,,,,
player,201312220det,det,RossJe01,punt_ret,1,,,,,
player,201312220det,det,RossJe01,punt_ret_yds,50,,,,,
player,201312220det,det,RossJe01,punt_ret_yds_per_ret,50.0,,,,,
player,201312220det,det,RossJe01,punt_ret_td,0,,,,,
player,201312220det,det,RossJe01,punt_ret_long,50,,,,,
player,201312220det,det,BellJo01,kick_ret,1,,,,,
player,201312220det,det,BellJo01,kick_ret_yds,4,,,,,
player,201312220det,det,BellJo01,kick_ret_yds_per_ret,4.0,,,,,
player,201312220det,det,BellJo01,kick_ret_td,0,,,,,
player,201312220det,det,BellJo01,kick_ret_long,4,,,,,
player,201312220det,det,BellJo01,punt_ret,0,,,,,
player,201312220det,det,BellJo01,punt_ret_yds,0,,,,,
player,201312220det,det,BellJo01,punt_ret_yds_per_ret,,,,,,
player,201312220det,det,BellJo01,punt_ret_td,0,,,,,
player,201312220det,det,BellJo01,punt_ret_long,0,,,,,
player,201312220det,nyg,brownjos01,xpm,2,,,,,
player,201312220det,nyg,brownjos01,xpa,2,,,,,
player,201312220det,nyg,brownjos01,fgm,3,,,,,
player,201312220det,nyg,brownjos01,fga,3,,,,,
player,201312220det,nyg,brownjos01,punt,0,,,,,
player,201312220det,nyg,brownjos01,punt_yds,0,,,,,
player,201312220det,nyg,brownjos01,punt_yds_per_punt,,,,,,
player,201312220det,nyg,brownjos01,punt_long,0,,,,,
player,201312220det,nyg,WeatSt20,xpm,,,,,,
player,201312220det,nyg,WeatSt20,xpa,,,,,,
player,201312220det,nyg,WeatSt20,fgm,,,,,,
player,201312220det,nyg,WeatSt20,fga,,,,,,
player,201312220det,nyg,WeatSt20,punt,6,,,,,
player,201312220det,nyg,WeatSt20,punt_yds,279,,,,,
player,201312220det,nyg,WeatSt20,punt_yds_per_punt,46.5,,,,,
player,201312220det,nyg,WeatSt20,punt_long,54,,,,,
player,201312220det,det,akersdav01,xpm,1,,,,,
player,201312220det,det,akersdav01,xpa,1,,,,,
player,201312220det,det,akersdav01,fgm,1,,,,,
player,201312220det,det,akersdav01,fga,1,,,,,
player,201312220det,det,akersdav01,punt,0,,,,,
player,201312220det,det,akersdav01,punt_yds,0,,,,,
player,201312220det,det,akersdav01,punt_yds_per_punt,,,,,,
player,201312220det,det,akersdav01,punt_long,0,,,,,
player,201312220det,det,MartSa01,xpm,,,,,,
player,201312220det,det,MartSa01,xpa,,,,,,
player,201312220det,det,MartSa01,fgm,,,,,,
player,201312220det,det,MartSa01,fga,,,,,,
player,201312220det,det,MartSa01,punt,6,,,,,
player,201312220det,det,MartSa01,punt_yds,270,,,,,
player,201312220det,det,MartSa01,punt_yds_per_punt,45.0,,,,,
player,201312220det,det,MartSa01,punt_long,55,,,,,
player,201312220det,det,RaioDo20,pos,C,,,,,
player,201312220det,det,RaioDo20,offense,85,,,,,
player,201312220det,det,RaioDo20,off_pct,100%,,,,,
player,201312220det,det,RaioDo20,defense,0,,,,,
player,201312220det,det,RaioDo20,def_pct,0%,,,,,
player,201312220det,det,RaioDo20,special_teams,2,,,,,
player,201312220det,det,RaioDo20,st_pct,6%,,,,,
player,201312220det,det,WarfLa00,pos,G,,,,,
player,201312220det,det,WarfLa00,offense,85,,,,,
player,201312220det,det,WarfLa00,off_pct,100%,,,,,
player,201312220det,det,WarfLa00,defense,0,,,,,
player,201312220det,det,WarfLa00,def_pct,0%,,,,,
player,201312220det,det,WarfLa00,special_teams,2,,,,,
player,201312220det,det,WarfLa00,st_pct,6%,,,,,
player,201312220det,det,SimsRo20,pos,G,,,,,
player,201312220det,det,SimsRo20,offense,85,,,,,
player,201312220det,det,SimsRo20,off_pct,100%,,,,,
player,201312220det,det,SimsRo20,defense,0,,,,,
player,201312220det,det,SimsRo20,def_pct,0%,,,,,
player,201312220det,det,SimsRo20,special_teams,2,,,,,
player,201312220det,det,SimsRo20,st_pct,6%,,,,,
player,201312220det,det,ReifRi00,pos,T,,,,,
player,201312220det,det,ReifRi00,offense,85,,,,,
player,201312220det,det,ReifRi00,off_pct,100%,,,,,
player,201312220det,det,ReifRi00,defense,0,,,,,
player,201312220det,det,ReifRi00,def_pct,0%,,,,,
player,201312220det,det,ReifRi00,special_teams,2,,,,,
player,201312220det,det,ReifRi00,st_pct,6%,,,,,
player,201312220det,det,StafMa00,pos,QB,,,,,
player,201312220det,det,StafMa00,offense,85,,,,,
player,201312220det,det,StafMa00,off_pct,100%,,,,,
player,201312220det,det,StafMa00,defense,0,,,,,
player,201312220det,det,StafMa00,def_pct,0%,,,,,
player,201312220det,det,StafMa00,special_teams,0,,,,,
player,201312220det,det,StafMa00,st_pct,0%,,,,,
player,201312220det,det,DurhKr00,pos,WR,,,,,
player,201312220det,det,DurhKr00,offense,79,,,,,
player,201312220det,det,DurhKr00,off_pct,93%,,,,,
player,201312220det,det,DurhKr00,defense,0,,,,,
player,201312220det,det,DurhKr00,def_pct,0%,,,,,
player,201312220det,det,DurhKr00,special_teams,0,,,,,
player,201312220det,det,DurhKr00,st_pct,0%,,,,,
player,201312220det,det,FaurJo00,pos,TE,,,,,
player,201312220det,det,FaurJo00,offense,62,,,,,
player,201312220det,det,FaurJo00,off_pct,73%,,,,,
player,201312220det,det,FaurJo00,defense,0,,,,,
player,201312220det,det,FaurJo00,def_pct,0%,,,,,
player,201312220det,det,FaurJo00,special_teams,0,,,,,
player,201312220det,det,FaurJo00,st_pct,0%,,,,,
player,201312220det,det,BurlNa00,pos,WR,,,,,
player,201312220det,det,BurlNa00,offense,62,,,,,
player,201312220det,det,BurlNa00,off_pct,73%,,,,,
player,201312220det,det,BurlNa00,defense,0,,,,,
player,201312220det,det,BurlNa00,def_pct,0%,,,,,
player,201312220det,det,BurlNa00,special_teams,0,,,,,
player,201312220det,det,BurlNa00,st_pct,0%,,,,,
player,201312220det,det,WaddLa01,pos,T,,,,,
player,201312220det,det,WaddLa01,offense,56,,,,,
player,201312220det,det,WaddLa01,off_pct,66%,,,,,
player,201312220det,det,WaddLa01,defense,0,,,,,
player,201312220det,det,WaddLa01,def_pct,0%,,,,,
player,201312220det,det,WaddLa01,special_teams,2,,,,,
player,201312220det,det,WaddLa01,st_pct,6%,,,,,
player,201312220det,det,BellJo01,pos,RB,,,,,
player,201312220det,det,BellJo01,offense,54,,,,,
player,201312220det,det,BellJo01,off_pct,64%,,,,,
player,201312220det,det,BellJo01,defense,0,,,,,
player,201312220det,det,BellJo01,def_pct,0%,,,,,
player,201312220det,det,BellJo01,special_teams,1,,,,,
player,201312220det,det,BellJo01,st_pct,3%,,,,,
player,201312220det,det,JohnCa00,pos,WR,,,,,
player,201312220det,det,JohnCa00,offense,48,,,,,
player,201312220det,det,JohnCa00,off_pct,56%,,,,,
player,201312220det,det,JohnCa00,defense,0,,,,,
player,201312220det,det,JohnCa00,def_pct,0%,,,,,
player,201312220det,det,JohnCa00,special_teams,0,,,,,
player,201312220det,det,JohnCa00,st_pct,0%,,,,,
player,201312220det,det,OgleKe00,pos,WR,,,,,
player,201312220det,det,OgleKe00,offense,40,,,,,
player,201312220det,det,OgleKe00,off_pct,47%,,,,,
player,201312220det,det,OgleKe00,defense,0,,,,,
player,201312220det,det,OgleKe00,def_pct,0%,,,,,
player,201312220det,det,OgleKe00,special_teams,7,,,,,
player,201312220det,det,OgleKe00,st_pct,23%,,,,,
player,201312220det,det,DickDo00,pos,TE,,,,,
player,201312220det,det,DickDo00,offense,32,,,,,
player,201312220det,det,DickDo00,off_pct,38%,,,,,
player,201312220det,det,DickDo00,defense,0,,,,,
player,201312220det,det,DickDo00,def_pct,0%,,,,,
player,201312220det,det,DickDo00,special_teams,11,,,,,
player,201312220det,det,DickDo00,st_pct,35%,,,,,
player,201312220det,det,BushRe00,pos,RB,,,,,
player,201312220det,det,BushRe00,offense,32,,,,,
player,201312220det,det,BushRe00,off_pct,38%,,,,,
player,201312220det,det,BushRe00,defense,0,,,,,
player,201312220det,det,BushRe00,def_pct,0%,,,,,
player,201312220det,det,BushRe00,special_teams,0,,,,,
player,201312220det,det,BushRe00,st_pct,0%,,,,,
player,201312220det,det,FoxxJa20,pos,T,,,,,
player,201312220det,det,FoxxJa20,offense,29,,,,,
player,201312220det,det,FoxxJa20,off_pct,34%,,,,,
player,201312220det,det,FoxxJa20,defense,0,,,,,
player,201312220det,det,FoxxJa20,def_pct,0%,,,,,
player,201312220det,det,FoxxJa20,special_teams,0,,,,,
player,201312220det,det,FoxxJa20,st_pct,0%,,,,,
player,201312220det,det,HillCo21,pos,T,,,,,
player,201312220det,det,HillCo21,offense,7,,,,,
player,201312220det,det,HillCo21,off_pct,8%,,,,,
player,201312220det,det,HillCo21,defense,0,,,,,
player,201312220det,det,HillCo21,def_pct,0%,,,,,
player,201312220det,det,HillCo21,special_teams,0,,,,,
player,201312220det,det,HillCo21,st_pct,0%,,,,,
player,201312220det,det,RossJe01,pos,WR,,,,,
player,201312220det,det,RossJe01,offense,6,,,,,
player,201312220det,det,RossJe01,off_pct,7%,,,,,
player,201312220det,det,RossJe01,defense,0,,,,,
player,201312220det,det,RossJe01,def_pct,0%,,,,,
player,201312220det,det,RossJe01,special_teams,19,,,,,
player,201312220det,det,RossJe01,st_pct,61%,,,,,
player,201312220det,det,RiddTh00,pos,RB,,,,,
player,201312220det,det,RiddTh00,offense,3,,,,,
player,201312220det,det,RiddTh00,off_pct,4%,,,,,
player,201312220det,det,RiddTh00,defense,0,,,,,
player,201312220det,det,RiddTh00,def_pct,0%,,,,,
player,201312220det,det,RiddTh00,special_teams,22,,,,,
player,201312220det,det,RiddTh00,st_pct,71%,,,,,
player,201312220det,det,TullSt20,pos,LB,,,,,
player,201312220det,det,TullSt20,offense,0,,,,,
player,201312220det,det,TullSt20,off_pct,0%,,,,,
player,201312220det,det,TullSt20,defense,66,,,,,
player,201312220det,det,TullSt20,def_pct,100%,,,,,
player,201312220det,det,TullSt20,special_teams,6,,,,,
player,201312220det,det,TullSt20,st_pct,19%,,,,,
player,201312220det,det,GreeJo03,pos,CB,,,,,
player,201312220det,det,GreeJo03,offense,0,,,,,
player,201312220det,det,GreeJo03,off_pct,0%,,,,,
player,201312220det,det,GreeJo03,defense,66,,,,,
player,201312220det,det,GreeJo03,def_pct,100%,,,,,
player,201312220det,det,GreeJo03,special_teams,1,,,,,
player,201312220det,det,GreeJo03,st_pct,3%,,,,,
player,201312220det,det,QuinGl99,pos,SS,,,,,
player,201312220det,det,QuinGl99,offense,0,,,,,
player,201312220det,det,QuinGl99,off_pct,0%,,,,,
player,201312220det,det,QuinGl99,defense,66,,,,,
player,201312220det,det,QuinGl99,def_pct,100%,,,,,
player,201312220det,det,QuinGl99,special_teams,1,,,,,
player,201312220det,det,QuinGl99,st_pct,3%,,,,,
player,201312220det,det,LevyDe99,pos,LB,,,,,
player,201312220det,det,LevyDe99,offense,0,,,,,
player,201312220det,det,LevyDe99,off_pct,0%,,,,,
player,201312220det,det,LevyDe99,defense,65,,,,,
player,201312220det,det,LevyDe99,def_pct,98%,,,,,
player,201312220det,det,LevyDe99,special_teams,6,,,,,
player,201312220det,det,LevyDe99,st_pct,19%,,,,,
player,201312220det,det,DelmLo99,pos,FS,,,,,
player,201312220det,det,DelmLo99,offense,0,,,,,
player,201312220det,det,DelmLo99,off_pct,0%,,,,,
player,201312220det,det,DelmLo99,defense,62,,,,,
player,201312220det,det,DelmLo99,def_pct,94%,,,,,
player,201312220det,det,DelmLo99,special_teams,0,,,,,
player,201312220det,det,DelmLo99,st_pct,0%,,,,,
player,201312220det,det,SuhxNd99,pos,DT,,,,,
player,201312220det,det,SuhxNd99,offense,0,,,,,
player,201312220det,det,SuhxNd99,off_pct,0%,,,,,
player,201312220det,det,SuhxNd99,defense,61,,,,,
player,201312220det,det,SuhxNd99,def_pct,92%,,,,,
player,201312220det,det,SuhxNd99,special_teams,6,,,,,
player,201312220det,det,SuhxNd99,st_pct,19%,,,,,
player,201312220det,det,YounWi99,pos,DE,,,,,
player,201312220det,det,YounWi99,offense,0,,,,,
player,201312220det,det,YounWi99,off_pct,0%,,,,,
player,201312220det,det,YounWi99,defense,59,,,,,
player,201312220det,det,YounWi99,def_pct,89%,,,,,
player,201312220det,det,YounWi99,special_teams,4,,,,,
player,201312220det,det,YounWi99,st_pct,13%,,,,,
player,201312220det,det,FairNi00,pos,DT,,,,,
player,201312220det,det,FairNi00,offense,0,,,,,
player,201312220det,det,FairNi00,off_pct,0%,,,,,
player,201312220det,det,FairNi00,defense,56,,,,,
player,201312220det,det,FairNi00,def_pct,85%,,,,,
player,201312220det,det,FairNi00,special_teams,5,,,,,
player,201312220det,det,FairNi00,st_pct,16%,,,,,
player,201312220det,det,AnsaEz00,pos,DE,,,,,
player,201312220det,det,AnsaEz00,offense,0,,,,,
player,201312220det,det,AnsaEz00,off_pct,0%,,,,,
player,201312220det,det,AnsaEz00,defense,49,,,,,
player,201312220det,det,AnsaEz00,def_pct,74%,,,,,
player,201312220det,det,AnsaEz00,special_teams,0,,,,,
player,201312220det,det,AnsaEz00,st_pct,0%,,,,,
player,201312220det,det,GreeCh01,pos,DB,,,,,
player,201312220det,det,GreeCh01,offense,0,,,,,
player,201312220det,det,GreeCh01,off_pct,0%,,,,,
player,201312220det,det,GreeCh01,defense,44,,,,,
player,201312220det,det,GreeCh01,def_pct,67%,,,,,
player,201312220det,det,GreeCh01,special_teams,14,,,,,
player,201312220det,det,GreeCh01,st_pct,45%,,,,,
player,201312220det,det,CareDo00,pos,FS,,,,,
player,201312220det,det,CareDo00,offense,0,,,,,
player,201312220det,det,CareDo00,off_pct,0%,,,,,
player,201312220det,det,CareDo00,defense,39,,,,,
player,201312220det,det,CareDo00,def_pct,59%,,,,,
player,201312220det,det,CareDo00,special_teams,26,,,,,
player,201312220det,det,CareDo00,st_pct,84%,,,,,
player,201312220det,det,BentBi00,pos,CB,,,,,
player,201312220det,det,BentBi00,offense,0,,,,,
player,201312220det,det,BentBi00,off_pct,0%,,,,,
player,201312220det,det,BentBi00,defense,25,,,,,
player,201312220det,det,BentBi00,def_pct,38%,,,,,
player,201312220det,det,BentBi00,special_teams,1,,,,,
player,201312220det,det,BentBi00,st_pct,3%,,,,,
player,201312220det,det,PalmAs99,pos,LB,,,,,
player,201312220det,det,PalmAs99,offense,0,,,,,
player,201312220det,det,PalmAs99,off_pct,0%,,,,,
player,201312220det,det,PalmAs99,defense,24,,,,,
player,201312220det,det,PalmAs99,def_pct,36%,,,,,
player,201312220det,det,PalmAs99,special_teams,18,,,,,
player,201312220det,det,PalmAs99,st_pct,58%,,,,,
player,201312220det,det,TaylDe00,pos,DE,,,,,
player,201312220det,det,TaylDe00,offense,0,,,,,
player,201312220det,det,TaylDe00,off_pct,0%,,,,,
player,201312220det,det,TaylDe00,defense,22,,,,,
player,201312220det,det,TaylDe00,def_pct,33%,,,,,
player,201312220det,det,TaylDe00,special_teams,8,,,,,
player,201312220det,det,TaylDe00,st_pct,26%,,,,,
player,201312220det,det,MoslC.20,pos,DT,,,,,
player,201312220det,det,MoslC.20,offense,0,,,,,
player,201312220det,det,MoslC.20,off_pct,0%,,,,,
player,201312220det,det,MoslC.20,defense,8,,,,,
player,201312220det,det,MoslC.20,def_pct,12%,,,,,
player,201312220det,det,MoslC.20,special_teams,3,,,,,
player,201312220det,det,MoslC.20,st_pct,10%,,,,,
player,201312220det,det,FlueAn99,pos,DT,,,,,
player,201312220det,det,FlueAn99,offense,0,,,,,
player,201312220det,det,FlueAn99,off_pct,0%,,,,,
player,201312220det,det,FlueAn99,defense,7,,,,,
player,201312220det,det,FlueAn99,def_pct,11%,,,,,
player,201312220det,det,FlueAn99,special_teams,8,,,,,
player,201312220det,det,FlueAn99,st_pct,26%,,,,,
player,201312220det,det,GomeDe00,pos,SS,,,,,
player,201312220det,det,GomeDe00,offense,0,,,,,
player,201312220det,det,GomeDe00,off_pct,0%,,,,,
player,201312220det,det,GomeDe00,defense,4,,,,,
player,201312220det,det,GomeDe00,def_pct,6%,,,,,
player,201312220det,det,GomeDe00,special_teams,28,,,,,
player,201312220det,det,GomeDe00,st_pct,90%,,,,,
player,201312220det,det,IdonIs20,pos,DE,,,,,
player,201312220det,det,IdonIs20,offense,0,,,,,
player,201312220det,det,IdonIs20,off_pct,0%,,,,,
player,201312220det,det,IdonIs20,defense,2,,,,,
player,201312220det,det,IdonIs20,def_pct,3%,,,,,
player,201312220det,det,IdonIs20,special_teams,5,,,,,
player,201312220det,det,IdonIs20,st_pct,16%,,,,,
player,201312220det,det,McInRo20,pos,LB,,,,,
player,201312220det,det,McInRo20,offense,0,,,,,
player,201312220det,det,McInRo20,off_pct,0%,,,,,
player,201312220det,det,McInRo20,defense,1,,,,,
player,201312220det,det,McInRo20,def_pct,2%,,,,,
player,201312220det,det,McInRo20,special_teams,23,,,,,
player,201312220det,det,McInRo20,st_pct,74%,,,,,
player,201312220det,det,WendJo99,pos,SS,,,,,
player,201312220det,det,WendJo99,offense,0,,,,,
player,201312220det,det,WendJo99,off_pct,0%,,,,,
player,201312220det,det,WendJo99,defense,0,,,,,
player,201312220det,det,WendJo99,def_pct,0%,,,,,
player,201312220det,det,WendJo99,special_teams,28,,,,,
player,201312220det,det,WendJo99,st_pct,90%,,,,,
player,201312220det,det,StanJu00,pos,LB,,,,,
player,201312220det,det,StanJu00,offense,0,,,,,
player,201312220det,det,StanJu00,off_pct,0%,,,,,
player,201312220det,det,StanJu00,defense,0,,,,,
player,201312220det,det,StanJu00,def_pct,0%,,,,,
player,201312220det,det,StanJu00,special_teams,23,,,,,
player,201312220det,det,StanJu00,st_pct,74%,,,,,
player,201312220det,det,WhitTa00,pos,LB,,,,,
player,201312220det,det,WhitTa00,offense,0,,,,,
player,201312220det,det,WhitTa00,off_pct,0%,,,,,
player,201312220det,det,WhitTa00,defense,0,,,,,
player,201312220det,det,WhitTa00,def_pct,0%,,,,,
player,201312220det,det,WhitTa00,special_teams,23,,,,,
player,201312220det,det,WhitTa00,st_pct,74%,,,,,
player,201312220det,det,MartSa01,pos,P,,,,,
player,201312220det,det,MartSa01,offense,0,,,,,
player,201312220det,det,MartSa01,off_pct,0%,,,,,
player,201312220det,det,MartSa01,defense,0,,,,,
player,201312220det,det,MartSa01,def_pct,0%,,,,,
player,201312220det,det,MartSa01,special_teams,9,,,,,
player,201312220det,det,MartSa01,st_pct,29%,,,,,
player,201312220det,det,MuhlDo20,pos,LS,,,,,
player,201312220det,det,MuhlDo20,offense,0,,,,,
player,201312220det,det,MuhlDo20,off_pct,0%,,,,,
player,201312220det,det,MuhlDo20,defense,0,,,,,
player,201312220det,det,MuhlDo20,def_pct,0%,,,,,
player,201312220det,det,MuhlDo20,special_teams,9,,,,,
player,201312220det,det,MuhlDo20,st_pct,29%,,,,,
player,201312220det,det,GandDy20,pos,G,,,,,
player,201312220det,det,GandDy20,offense,0,,,,,
player,201312220det,det,GandDy20,off_pct,0%,,,,,
player,201312220det,det,GandDy20,defense,0,,,,,
player,201312220det,det,GandDy20,def_pct,0%,,,,,
player,201312220det,det,GandDy20,special_teams,8,,,,,
player,201312220det,det,GandDy20,st_pct,26%,,,,,
player,201312220det,det,akersdav01,pos,K,,,,,
player,201312220det,det,akersdav01,offense,0,,,,,
player,201312220det,det,akersdav01,off_pct,0%,,,,,
player,201312220det,det,akersdav01,defense,0,,,,,
player,201312220det,det,akersdav01,def_pct,0%,,,,,
player,201312220det,det,akersdav01,special_teams,7,,,,,
player,201312220det,det,akersdav01,st_pct,23%,,,,,
player,201312220det,nyg,PughJu00,pos,T,,,,,
player,201312220det,nyg,PughJu00,offense,66,,,,,
player,201312220det,nyg,PughJu00,off_pct,100%,,,,,
player,201312220det,nyg,PughJu00,defense,0,,,,,
player,201312220det,nyg,PughJu00,def_pct,0%,,,,,
player,201312220det,nyg,PughJu00,special_teams,5,,,,,
player,201312220det,nyg,PughJu00,st_pct,16%,,,,,
player,201312220det,nyg,BeatWi20,pos,T,,,,,
player,201312220det,nyg,BeatWi20,offense,66,,,,,
player,201312220det,nyg,BeatWi20,off_pct,100%,,,,,
player,201312220det,nyg,BeatWi20,defense,0,,,,,
player,201312220det,nyg,BeatWi20,def_pct,0%,,,,,
player,201312220det,nyg,BeatWi20,special_teams,5,,,,,
player,201312220det,nyg,BeatWi20,st_pct,16%,,,,,
player,201312220det,nyg,BootKe20,pos,G,,,,,
player,201312220det,nyg,BootKe20,offense,66,,,,,
player,201312220det,nyg,BootKe20,off_pct,100%,,,,,
player,201312220det,nyg,BootKe20,defense,0,,,,,
player,201312220det,nyg,BootKe20,def_pct,0%,,,,,
player,201312220det,nyg,BootKe20,special_teams,5,,,,,
player,201312220det,nyg,BootKe20,st_pct,16%,,,,,
player,201312220det,nyg,BrewJa00,pos,G,,,,,
player,201312220det,nyg,BrewJa00,offense,66,,,,,
player,201312220det,nyg,BrewJa00,off_pct,100%,,,,,
player,201312220det,nyg,BrewJa00,defense,0,,,,,
player,201312220det,nyg,BrewJa00,def_pct,0%,,,,,
player,201312220det,nyg,BrewJa00,special_teams,4,,,,,
player,201312220det,nyg,BrewJa00,st_pct,13%,,,,,
player,201312220det,nyg,MannEl00,pos,QB,,,,,
player,201312220det,nyg,MannEl00,offense,66,,,,,
player,201312220det,nyg,MannEl00,off_pct,100%,,,,,
player,201312220det,nyg,MannEl00,defense,0,,,,,
player,201312220det,nyg,MannEl00,def_pct,0%,,,,,
player,201312220det,nyg,MannEl00,special_teams,0,,,,,
player,201312220det,nyg,MannEl00,st_pct,0%,,,,,
player,201312220det,nyg,NickHa01,pos,WR,,,,,
player,201312220det,nyg,NickHa01,offense,64,,,,,
player,201312220det,nyg,NickHa01,off_pct,97%,,,,,
player,201312220det,nyg,NickHa01,defense,0,,,,,
player,201312220det,nyg,NickHa01,def_pct,0%,,,,,
player,201312220det,nyg,NickHa01,special_teams,0,,,,,
player,201312220det,nyg,NickHa01,st_pct,0%,,,,,
player,201312220det,nyg,MyerBr00,pos,TE,,,,,
player,201312220det,nyg,MyerBr00,offense,59,,,,,
player,201312220det,nyg,MyerBr00,off_pct,89%,,,,,
player,201312220det,nyg,MyerBr00,defense,0,,,,,
player,201312220det,nyg,MyerBr00,def_pct,0%,,,,,
player,201312220det,nyg,MyerBr00,special_teams,5,,,,,
player,201312220det,nyg,MyerBr00,st_pct,16%,,,,,
player,201312220det,nyg,JernJe00,pos,WR,,,,,
player,201312220det,nyg,JernJe00,offense,55,,,,,
player,201312220det,nyg,JernJe00,off_pct,83%,,,,,
player,201312220det,nyg,JernJe00,defense,0,,,,,
player,201312220det,nyg,JernJe00,def_pct,0%,,,,,
player,201312220det,nyg,JernJe00,special_teams,0,,,,,
player,201312220det,nyg,JernJe00,st_pct,0%,,,,,
player,201312220det,nyg,ReynDa01,pos,C,,,,,
player,201312220det,nyg,ReynDa01,offense,52,,,,,
player,201312220det,nyg,ReynDa01,off_pct,79%,,,,,
player,201312220det,nyg,ReynDa01,defense,0,,,,,
player,201312220det,nyg,ReynDa01,def_pct,0%,,,,,
player,201312220det,nyg,ReynDa01,special_teams,0,,,,,
player,201312220det,nyg,ReynDa01,st_pct,0%,,,,,
player,201312220det,nyg,BrowAn03,pos,RB,,,,,
player,201312220det,nyg,BrowAn03,offense,51,,,,,
player,201312220det,nyg,BrowAn03,off_pct,77%,,,,,
player,201312220det,nyg,BrowAn03,defense,0,,,,,
player,201312220det,nyg,BrowAn03,def_pct,0%,,,,,
player,201312220det,nyg,BrowAn03,special_teams,0,,,,,
player,201312220det,nyg,BrowAn03,st_pct,0%,,,,,
player,201312220det,nyg,RandRu00,pos,WR,,,,,
player,201312220det,nyg,RandRu00,offense,50,,,,,
player,201312220det,nyg,RandRu00,off_pct,76%,,,,,
player,201312220det,nyg,RandRu00,defense,0,,,,,
player,201312220det,nyg,RandRu00,def_pct,0%,,,,,
player,201312220det,nyg,RandRu00,special_teams,7,,,,,
player,201312220det,nyg,RandRu00,st_pct,23%,,,,,
player,201312220det,nyg,PascBe00,pos,TE,,,,,
player,201312220det,nyg,PascBe00,offense,24,,,,,
player,201312220det,nyg,PascBe00,off_pct,36%,,,,,
player,201312220det,nyg,PascBe00,defense,0,,,,,
player,201312220det,nyg,PascBe00,def_pct,0%,,,,,
player,201312220det,nyg,PascBe00,special_teams,10,,,,,
player,201312220det,nyg,PascBe00,st_pct,32%,,,,,
player,201312220det,nyg,ConnJo00,pos,FB,,,,,
player,201312220det,nyg,ConnJo00,offense,16,,,,,
player,201312220det,nyg,ConnJo00,off_pct,24%,,,,,
player,201312220det,nyg,ConnJo00,defense,0,,,,,
player,201312220det,nyg,ConnJo00,def_pct,0%,,,,,
player,201312220det,nyg,ConnJo00,special_teams,0,,,,,
player,201312220det,nyg,ConnJo00,st_pct,0%,,,,,
player,201312220det,nyg,MoslBr00,pos,G,,,,,
player,201312220det,nyg,MoslBr00,offense,14,,,,,
player,201312220det,nyg,MoslBr00,off_pct,21%,,,,,
