game,2013,11,20131117,201311170nyg,gnb,"Green Bay Packers",13,nyg,"New York Giants",27
player,201311170nyg,nyg,PattMi20,fumbles_rec_yds,0,,,,,
player,201311170nyg,nyg,PattMi20,fumbles_rec_td,0,,,,,
player,201311170nyg,nyg,PattMi20,fumbles_forced,0,,,,,
player,201311170nyg,nyg,PaysSp00,def_int,0,,,,,
player,201311170nyg,nyg,PaysSp00,def_int_yds,0,,,,,
player,201311170nyg,nyg,PaysSp00,def_int_td,0,,,,,
player,201311170nyg,nyg,PaysSp00,def_int_long,0,,,,,
player,201311170nyg,nyg,PaysSp00,pass_defended,0,,,,,
player,201311170nyg,nyg,PaysSp00,sacks,0.0,,,,,
player,201311170nyg,nyg,PaysSp00,tackles_combined,3,,,,,
player,201311170nyg,nyg,PaysSp00,tackles_solo,2,,,,,
player,201311170nyg,nyg,PaysSp00,tackles_assists,1,,,,,
player,201311170nyg,nyg,PaysSp00,tackles_loss,0,,,,,
player,201311170nyg,nyg,PaysSp00,qb_hits,0,,,,,
player,201311170nyg,nyg,PaysSp00,fumbles_rec,0,,,,,
player,201311170nyg,nyg,PaysSp00,fumbles_rec_yds,0,,,,,
player,201311170nyg,nyg,PaysSp00,fumbles_rec_td,0,,,,,
player,201311170nyg,nyg,PaysSp00,fumbles_forced,0,,,,,
player,201311170nyg,nyg,JenkCu20,def_int,0,,,,,
player,201311170nyg,nyg,JenkCu20,def_int_yds,0,,,,,
player,201311170nyg,nyg,JenkCu20,def_int_td,0,,,,,
player,201311170nyg,nyg,JenkCu20,def_int_long,0,,,,,
player,201311170nyg,nyg,JenkCu20,pass_defended,0,,,,,
player,201311170nyg,nyg,JenkCu20,sacks,0.0,,,,,
player,201311170nyg,nyg,JenkCu20,tackles_combined,2,,,,,
player,201311170nyg,nyg,JenkCu20,tackles_solo,2,,,,,
player,201311170nyg,nyg,JenkCu20,tackles_assists,0,,,,,
player,201311170nyg,nyg,JenkCu20,tackles_loss,0,,,,,
player,201311170nyg,nyg,JenkCu20,qb_hits,0,,,,,
player,201311170nyg,nyg,JenkCu20,fumbles_rec,0,,,,,
player,201311170nyg,nyg,JenkCu20,fumbles_rec_yds,0,,,,,
player,201311170nyg,nyg,JenkCu20,fumbles_rec_td,0,,,,,
player,201311170nyg,nyg,JenkCu20,fumbles_forced,0,,,,,
player,201311170nyg,nyg,JoseLi99,def_int,0,,,,,
player,201311170nyg,nyg,JoseLi99,def_int_yds,0,,,,,
player,201311170nyg,nyg,JoseLi99,def_int_td,0,,,,,
player,201311170nyg,nyg,JoseLi99,def_int_long,0,,,,,
player,201311170nyg,nyg,JoseLi99,pass_defended,0,,,,,
player,201311170nyg,nyg,JoseLi99,sacks,0.0,,,,,
player,201311170nyg,nyg,JoseLi99,tackles_combined,2,,,,,
player,201311170nyg,nyg,JoseLi99,tackles_solo,0,,,,,
player,201311170nyg,nyg,JoseLi99,tackles_assists,2,,,,,
player,201311170nyg,nyg,JoseLi99,tackles_loss,0,,,,,
player,201311170nyg,nyg,JoseLi99,qb_hits,0,,,,,
player,201311170nyg,nyg,JoseLi99,fumbles_rec,0,,,,,
player,201311170nyg,nyg,JoseLi99,fumbles_rec_yds,0,,,,,
player,201311170nyg,nyg,JoseLi99,fumbles_rec_td,0,,,,,
player,201311170nyg,nyg,JoseLi99,fumbles_forced,0,,,,,
player,201311170nyg,nyg,TuckJu20,def_int,0,,,,,
player,201311170nyg,nyg,TuckJu20,def_int_yds,0,,,,,
player,201311170nyg,nyg,TuckJu20,def_int_td,0,,,,,
player,201311170nyg,nyg,TuckJu20,def_int_long,0,,,,,
player,201311170nyg,nyg,TuckJu20,pass_defended,0,,,,,
player,201311170nyg,nyg,TuckJu20,sacks,0.0,,,,,
player,201311170nyg,nyg,TuckJu20,tackles_combined,2,,,,,
player,201311170nyg,nyg,TuckJu20,tackles_solo,1,,,,,
player,201311170nyg,nyg,TuckJu20,tackles_assists,1,,,,,
player,201311170nyg,nyg,TuckJu20,tackles_loss,0,,,,,
player,201311170nyg,nyg,TuckJu20,qb_hits,2,,,,,
player,201311170nyg,nyg,TuckJu20,fumbles_rec,0,,,,,
player,201311170nyg,nyg,TuckJu20,fumbles_rec_yds,0,,,,,
player,201311170nyg,nyg,TuckJu20,fumbles_rec_td,0,,,,,
player,201311170nyg,nyg,TuckJu20,fumbles_forced,0,,,,,
player,201311170nyg,nyg,DonnLa00,def_int,0,,,,,
player,201311170nyg,nyg,DonnLa00,def_int_yds,0,,,,,
player,201311170nyg,nyg,DonnLa00,def_int_td,0,,,,,
player,201311170nyg,nyg,DonnLa00,def_int_long,0,,,,,
player,201311170nyg,nyg,DonnLa00,pass_defended,0,,,,,
player,201311170nyg,nyg,DonnLa00,sacks,0.0,,,,,
player,201311170nyg,nyg,DonnLa00,tackles_combined,1,,,,,
player,201311170nyg,nyg,DonnLa00,tackles_solo,1,,,,,
player,201311170nyg,nyg,DonnLa00,tackles_assists,0,,,,,
player,201311170nyg,nyg,DonnLa00,tackles_loss,0,,,,,
player,201311170nyg,nyg,DonnLa00,qb_hits,0,,,,,
player,201311170nyg,nyg,DonnLa00,fumbles_rec,0,,,,,
player,201311170nyg,nyg,DonnLa00,fumbles_rec_yds,0,,,,,
player,201311170nyg,nyg,DonnLa00,fumbles_rec_td,0,,,,,
player,201311170nyg,nyg,DonnLa00,fumbles_forced,0,,,,,
player,201311170nyg,nyg,HankJo00,def_int,0,,,,,
player,201311170nyg,nyg,HankJo00,def_int_yds,0,,,,,
player,201311170nyg,nyg,HankJo00,def_int_td,0,,,,,
player,201311170nyg,nyg,HankJo00,def_int_long,0,,,,,
player,201311170nyg,nyg,HankJo00,pass_defended,0,,,,,
player,201311170nyg,nyg,HankJo00,sacks,0.0,,,,,
player,201311170nyg,nyg,HankJo00,tackles_combined,1,,,,,
player,201311170nyg,nyg,HankJo00,tackles_solo,0,,,,,
player,201311170nyg,nyg,HankJo00,tackles_assists,1,,,,,
player,201311170nyg,nyg,HankJo00,tackles_loss,0,,,,,
player,201311170nyg,nyg,HankJo00,qb_hits,1,,,,,
player,201311170nyg,nyg,HankJo00,fumbles_rec,0,,,,,
player,201311170nyg,nyg,HankJo00,fumbles_rec_yds,0,,,,,
player,201311170nyg,nyg,HankJo00,fumbles_rec_td,0,,,,,
player,201311170nyg,nyg,HankJo00,fumbles_forced,0,,,,,
player,201311170nyg,nyg,KiwaMa20,def_int,0,,,,,
player,201311170nyg,nyg,KiwaMa20,def_int_yds,0,,,,,
player,201311170nyg,nyg,KiwaMa20,def_int_td,0,,,,,
player,201311170nyg,nyg,KiwaMa20,def_int_long,0,,,,,
player,201311170nyg,nyg,KiwaMa20,pass_defended,0,,,,,
player,201311170nyg,nyg,KiwaMa20,sacks,0.0,,,,,
player,201311170nyg,nyg,KiwaMa20,tackles_combined,1,,,,,
player,201311170nyg,nyg,KiwaMa20,tackles_solo,0,,,,,
player,201311170nyg,nyg,KiwaMa20,tackles_assists,1,,,,,
player,201311170nyg,nyg,KiwaMa20,tackles_loss,0,,,,,
player,201311170nyg,nyg,KiwaMa20,qb_hits,1,,,,,
player,201311170nyg,nyg,KiwaMa20,fumbles_rec,0,,,,,
player,201311170nyg,nyg,KiwaMa20,fumbles_rec_yds,0,,,,,
player,201311170nyg,nyg,KiwaMa20,fumbles_rec_td,0,,,,,
player,201311170nyg,nyg,KiwaMa20,fumbles_forced,0,,,,,
player,201311170nyg,nyg,RiveKe99,def_int,0,,,,,
player,201311170nyg,nyg,RiveKe99,def_int_yds,0,,,,,
player,201311170nyg,nyg,RiveKe99,def_int_td,0,,,,,
player,201311170nyg,nyg,RiveKe99,def_int_long,0,,,,,
player,201311170nyg,nyg,RiveKe99,pass_defended,0,,,,,
player,201311170nyg,nyg,RiveKe99,sacks,0.0,,,,,
player,201311170nyg,nyg,RiveKe99,tackles_combined,1,,,,,
player,201311170nyg,nyg,RiveKe99,tackles_solo,1,,,,,
player,201311170nyg,nyg,RiveKe99,tackles_assists,0,,,,,
player,201311170nyg,nyg,RiveKe99,tackles_loss,0,,,,,
player,201311170nyg,nyg,RiveKe99,qb_hits,0,,,,,
player,201311170nyg,nyg,RiveKe99,fumbles_rec,0,,,,,
player,201311170nyg,nyg,RiveKe99,fumbles_rec_yds,0,,,,,
player,201311170nyg,nyg,RiveKe99,fumbles_rec_td,0,,,,,
player,201311170nyg,nyg,RiveKe99,fumbles_forced,0,,,,,
player,201311170nyg,gnb,HydeMi00,kick_ret,3,,,,,
player,201311170nyg,gnb,HydeMi00,kick_ret_yds,69,,,,,
player,201311170nyg,gnb,HydeMi00,kick_ret_yds_per_ret,23.0,,,,,
player,201311170nyg,gnb,HydeMi00,kick_ret_td,0,,,,,
player,201311170nyg,gnb,HydeMi00,kick_ret_long,27,,,,,
player,201311170nyg,gnb,HydeMi00,punt_ret,3,,,,,
player,201311170nyg,gnb,HydeMi00,punt_ret_yds,34,,,,,
player,201311170nyg,gnb,HydeMi00,punt_ret_yds_per_ret,11.3,,,,,
player,201311170nyg,gnb,HydeMi00,punt_ret_td,0,,,,,
player,201311170nyg,gnb,HydeMi00,punt_ret_long,14,,,,,
player,201311170nyg,nyg,RandRu00,kick_ret,0,,,,,
player,201311170nyg,nyg,RandRu00,kick_ret_yds,0,,,,,
player,201311170nyg,nyg,RandRu00,kick_ret_yds_per_ret,,,,,,
player,201311170nyg,nyg,RandRu00,kick_ret_td,0,,,,,
player,201311170nyg,nyg,RandRu00,kick_ret_long,0,,,,,
player,201311170nyg,nyg,RandRu00,punt_ret,1,,,,,
player,201311170nyg,nyg,RandRu00,punt_ret_yds,32,,,,,
player,201311170nyg,nyg,RandRu00,punt_ret_yds_per_ret,32.0,,,,,
player,201311170nyg,nyg,RandRu00,punt_ret_td,0,,,,,
player,201311170nyg,nyg,RandRu00,punt_ret_long,32,,,,,
player,201311170nyg,nyg,CoxxMi00,kick_ret,2,,,,,
player,201311170nyg,nyg,CoxxMi00,kick_ret_yds,35,,,,,
player,201311170nyg,nyg,CoxxMi00,kick_ret_yds_per_ret,17.5,,,,,
player,201311170nyg,nyg,CoxxMi00,kick_ret_td,0,,,,,
player,201311170nyg,nyg,CoxxMi00,kick_ret_long,23,,,,,
player,201311170nyg,nyg,CoxxMi00,punt_ret,0,,,,,
player,201311170nyg,nyg,CoxxMi00,punt_ret_yds,0,,,,,
player,201311170nyg,nyg,CoxxMi00,punt_ret_yds_per_ret,,,,,,
player,201311170nyg,nyg,CoxxMi00,punt_ret_td,0,,,,,
player,201311170nyg,nyg,CoxxMi00,punt_ret_long,0,,,,,
player,201311170nyg,gnb,CrosMa20,xpm,1,,,,,
player,201311170nyg,gnb,CrosMa20,xpa,1,,,,,
player,201311170nyg,gnb,CrosMa20,fgm,2,,,,,
player,201311170nyg,gnb,CrosMa20,fga,2,,,,,
player,201311170nyg,gnb,CrosMa20,punt,0,,,,,
player,201311170nyg,gnb,CrosMa20,punt_yds,0,,,,,
player,201311170nyg,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201311170nyg,gnb,CrosMa20,punt_long,0,,,,,
player,201311170nyg,gnb,MastTi99,xpm,,,,,,
player,201311170nyg,gnb,MastTi99,xpa,,,,,,
player,201311170nyg,gnb,MastTi99,fgm,,,,,,
player,201311170nyg,gnb,MastTi99,fga,,,,,,
player,201311170nyg,gnb,MastTi99,punt,4,,,,,
player,201311170nyg,gnb,MastTi99,punt_yds,180,,,,,
player,201311170nyg,gnb,MastTi99,punt_yds_per_punt,45.0,,,,,
player,201311170nyg,gnb,MastTi99,punt_long,52,,,,,
player,201311170nyg,nyg,brownjos01,xpm,3,,,,,
player,201311170nyg,nyg,brownjos01,xpa,3,,,,,
player,201311170nyg,nyg,brownjos01,fgm,2,,,,,
player,201311170nyg,nyg,brownjos01,fga,2,,,,,
player,201311170nyg,nyg,brownjos01,punt,0,,,,,
player,201311170nyg,nyg,brownjos01,punt_yds,0,,,,,
player,201311170nyg,nyg,brownjos01,punt_yds_per_punt,,,,,,
player,201311170nyg,nyg,brownjos01,punt_long,0,,,,,
player,201311170nyg,nyg,WeatSt20,xpm,,,,,,
player,201311170nyg,nyg,WeatSt20,xpa,,,,,,
player,201311170nyg,nyg,WeatSt20,fgm,,,,,,
player,201311170nyg,nyg,WeatSt20,fga,,,,,,
player,201311170nyg,nyg,WeatSt20,punt,5,,,,,
player,201311170nyg,nyg,WeatSt20,punt_yds,265,,,,,
player,201311170nyg,nyg,WeatSt20,punt_yds_per_punt,53.0,,,,,
player,201311170nyg,nyg,WeatSt20,punt_long,61,,,,,
player,201311170nyg,nyg,BootKe20,pos,G,,,,,
player,201311170nyg,nyg,BootKe20,offense,66,,,,,
player,201311170nyg,nyg,BootKe20,off_pct,100%,,,,,
player,201311170nyg,nyg,BootKe20,defense,0,,,,,
player,201311170nyg,nyg,BootKe20,def_pct,0%,,,,,
player,201311170nyg,nyg,BootKe20,special_teams,5,,,,,
player,201311170nyg,nyg,BootKe20,st_pct,18%,,,,,
player,201311170nyg,nyg,PughJu00,pos,T,,,,,
player,201311170nyg,nyg,PughJu00,offense,66,,,,,
player,201311170nyg,nyg,PughJu00,off_pct,100%,,,,,
player,201311170nyg,nyg,PughJu00,defense,0,,,,,
player,201311170nyg,nyg,PughJu00,def_pct,0%,,,,,
player,201311170nyg,nyg,PughJu00,special_teams,5,,,,,
player,201311170nyg,nyg,PughJu00,st_pct,18%,,,,,
player,201311170nyg,nyg,CordJi00,pos,C,,,,,
player,201311170nyg,nyg,CordJi00,offense,66,,,,,
player,201311170nyg,nyg,CordJi00,off_pct,100%,,,,,
player,201311170nyg,nyg,CordJi00,defense,0,,,,,
player,201311170nyg,nyg,CordJi00,def_pct,0%,,,,,
player,201311170nyg,nyg,CordJi00,special_teams,5,,,,,
player,201311170nyg,nyg,CordJi00,st_pct,18%,,,,,
player,201311170nyg,nyg,DiehDa21,pos,T,,,,,
player,201311170nyg,nyg,DiehDa21,offense,66,,,,,
player,201311170nyg,nyg,DiehDa21,off_pct,100%,,,,,
player,201311170nyg,nyg,DiehDa21,defense,0,,,,,
player,201311170nyg,nyg,DiehDa21,def_pct,0%,,,,,
player,201311170nyg,nyg,DiehDa21,special_teams,5,,,,,
player,201311170nyg,nyg,DiehDa21,st_pct,18%,,,,,
player,201311170nyg,nyg,MannEl00,pos,QB,,,,,
player,201311170nyg,nyg,MannEl00,offense,66,,,,,
player,201311170nyg,nyg,MannEl00,off_pct,100%,,,,,
player,201311170nyg,nyg,MannEl00,defense,0,,,,,
player,201311170nyg,nyg,MannEl00,def_pct,0%,,,,,
player,201311170nyg,nyg,MannEl00,special_teams,0,,,,,
player,201311170nyg,nyg,MannEl00,st_pct,0%,,,,,
player,201311170nyg,nyg,BeatWi20,pos,T,,,,,
player,201311170nyg,nyg,BeatWi20,offense,66,,,,,
player,201311170nyg,nyg,BeatWi20,off_pct,100%,,,,,
player,201311170nyg,nyg,BeatWi20,defense,0,,,,,
player,201311170nyg,nyg,BeatWi20,def_pct,0%,,,,,
player,201311170nyg,nyg,BeatWi20,special_teams,0,,,,,
player,201311170nyg,nyg,BeatWi20,st_pct,0%,,,,,
player,201311170nyg,nyg,MyerBr00,pos,TE,,,,,
player,201311170nyg,nyg,MyerBr00,offense,60,,,,,
player,201311170nyg,nyg,MyerBr00,off_pct,91%,,,,,
player,201311170nyg,nyg,MyerBr00,defense,0,,,,,
player,201311170nyg,nyg,MyerBr00,def_pct,0%,,,,,
player,201311170nyg,nyg,MyerBr00,special_teams,5,,,,,
player,201311170nyg,nyg,MyerBr00,st_pct,18%,,,,,
player,201311170nyg,nyg,CruzVi00,pos,WR,,,,,
player,201311170nyg,nyg,CruzVi00,offense,60,,,,,
player,201311170nyg,nyg,CruzVi00,off_pct,91%,,,,,
player,201311170nyg,nyg,CruzVi00,defense,0,,,,,
player,201311170nyg,nyg,CruzVi00,def_pct,0%,,,,,
player,201311170nyg,nyg,CruzVi00,special_teams,0,,,,,
player,201311170nyg,nyg,CruzVi00,st_pct,0%,,,,,
player,201311170nyg,nyg,NickHa01,pos,WR,,,,,
player,201311170nyg,nyg,NickHa01,offense,60,,,,,
player,201311170nyg,nyg,NickHa01,off_pct,91%,,,,,
player,201311170nyg,nyg,NickHa01,defense,0,,,,,
player,201311170nyg,nyg,NickHa01,def_pct,0%,,,,,
player,201311170nyg,nyg,NickHa01,special_teams,0,,,,,
player,201311170nyg,nyg,NickHa01,st_pct,0%,,,,,
player,201311170nyg,nyg,BrowAn03,pos,RB,,,,,
player,201311170nyg,nyg,BrowAn03,offense,56,,,,,
player,201311170nyg,nyg,BrowAn03,off_pct,85%,,,,,
player,201311170nyg,nyg,BrowAn03,defense,0,,,,,
player,201311170nyg,nyg,BrowAn03,def_pct,0%,,,,,
player,201311170nyg,nyg,BrowAn03,special_teams,0,,,,,
player,201311170nyg,nyg,BrowAn03,st_pct,0%,,,,,
player,201311170nyg,nyg,RandRu00,pos,WR,,,,,
player,201311170nyg,nyg,RandRu00,offense,30,,,,,
player,201311170nyg,nyg,RandRu00,off_pct,45%,,,,,
player,201311170nyg,nyg,RandRu00,defense,0,,,,,
player,201311170nyg,nyg,RandRu00,def_pct,0%,,,,,
player,201311170nyg,nyg,RandRu00,special_teams,6,,,,,
player,201311170nyg,nyg,RandRu00,st_pct,21%,,,,,
player,201311170nyg,nyg,ConnJo00,pos,FB,,,,,
player,201311170nyg,nyg,ConnJo00,offense,24,,,,,
player,201311170nyg,nyg,ConnJo00,off_pct,36%,,,,,
player,201311170nyg,nyg,ConnJo00,defense,0,,,,,
player,201311170nyg,nyg,ConnJo00,def_pct,0%,,,,,
player,201311170nyg,nyg,ConnJo00,special_teams,3,,,,,
player,201311170nyg,nyg,ConnJo00,st_pct,11%,,,,,
player,201311170nyg,nyg,PascBe00,pos,TE,,,,,
player,201311170nyg,nyg,PascBe00,offense,19,,,,,
player,201311170nyg,nyg,PascBe00,off_pct,29%,,,,,
player,201311170nyg,nyg,PascBe00,defense,0,,,,,
player,201311170nyg,nyg,PascBe00,def_pct,0%,,,,,
player,201311170nyg,nyg,PascBe00,special_teams,8,,,,,
player,201311170nyg,nyg,PascBe00,st_pct,29%,,,,,
player,201311170nyg,nyg,JacoBr00,pos,RB,,,,,
player,201311170nyg,nyg,JacoBr00,offense,10,,,,,
player,201311170nyg,nyg,JacoBr00,off_pct,15%,,,,,
player,201311170nyg,nyg,JacoBr00,defense,0,,,,,
player,201311170nyg,nyg,JacoBr00,def_pct,0%,,,,,
player,201311170nyg,nyg,JacoBr00,special_teams,0,,,,,
player,201311170nyg,nyg,JacoBr00,st_pct,0%,,,,,
player,201311170nyg,nyg,BrewJa00,pos,G,,,,,
player,201311170nyg,nyg,BrewJa00,offense,5,,,,,
player,201311170nyg,nyg,BrewJa00,off_pct,8%,,,,,
player,201311170nyg,nyg,BrewJa00,defense,0,,,,,
player,201311170nyg,nyg,BrewJa00,def_pct,0%,,,,,
player,201311170nyg,nyg,BrewJa00,special_teams,5,,,,,
player,201311170nyg,nyg,BrewJa00,st_pct,18%,,,,,
player,201311170nyg,nyg,JernJe00,pos,WR,,,,,
player,201311170nyg,nyg,JernJe00,offense,3,,,,,
player,201311170nyg,nyg,JernJe00,off_pct,5%,,,,,
player,201311170nyg,nyg,JernJe00,defense,0,,,,,
player,201311170nyg,nyg,JernJe00,def_pct,0%,,,,,
player,201311170nyg,nyg,JernJe00,special_teams,0,,,,,
player,201311170nyg,nyg,JernJe00,st_pct,0%,,,,,
player,201311170nyg,nyg,DonnLa00,pos,TE,,,,,
player,201311170nyg,nyg,DonnLa00,offense,2,,,,,
player,201311170nyg,nyg,DonnLa00,off_pct,3%,,,,,
player,201311170nyg,nyg,DonnLa00,defense,0,,,,,
player,201311170nyg,nyg,DonnLa00,def_pct,0%,,,,,
player,201311170nyg,nyg,DonnLa00,special_teams,12,,,,,
player,201311170nyg,nyg,DonnLa00,st_pct,43%,,,,,
player,201311170nyg,nyg,MurpLo00,pos,WR,,,,,
player,201311170nyg,nyg,MurpLo00,offense,1,,,,,
player,201311170nyg,nyg,MurpLo00,off_pct,2%,,,,,
player,201311170nyg,nyg,MurpLo00,defense,0,,,,,
player,201311170nyg,nyg,MurpLo00,def_pct,0%,,,,,
player,201311170nyg,nyg,MurpLo00,special_teams,6,,,,,
player,201311170nyg,nyg,MurpLo00,st_pct,21%,,,,,
player,201311170nyg,nyg,HillWi01,pos,FS,,,,,
player,201311170nyg,nyg,HillWi01,offense,0,,,,,
player,201311170nyg,nyg,HillWi01,off_pct,0%,,,,,
player,201311170nyg,nyg,HillWi01,defense,54,,,,,
player,201311170nyg,nyg,HillWi01,def_pct,100%,,,,,
player,201311170nyg,nyg,HillWi01,special_teams,11,,,,,
player,201311170nyg,nyg,HillWi01,st_pct,39%,,,,,
player,201311170nyg,nyg,AmukPr00,pos,CB,,,,,
player,201311170nyg,nyg,AmukPr00,offense,0,,,,,
player,201311170nyg,nyg,AmukPr00,off_pct,0%,,,,,
player,201311170nyg,nyg,AmukPr00,defense,54,,,,,
player,201311170nyg,nyg,AmukPr00,def_pct,100%,,,,,
player,201311170nyg,nyg,AmukPr00,special_teams,8,,,,,
player,201311170nyg,nyg,AmukPr00,st_pct,29%,,,,,
player,201311170nyg,nyg,RollAn20,pos,SS,,,,,
player,201311170nyg,nyg,RollAn20,offense,0,,,,,
player,201311170nyg,nyg,RollAn20,off_pct,0%,,,,,
player,201311170nyg,nyg,RollAn20,defense,54,,,,,
player,201311170nyg,nyg,RollAn20,def_pct,100%,,,,,
player,201311170nyg,nyg,RollAn20,special_teams,5,,,,,
player,201311170nyg,nyg,RollAn20,st_pct,18%,,,,,
player,201311170nyg,nyg,BeasJo99,pos,LB,,,,,
player,201311170nyg,nyg,BeasJo99,offense,0,,,,,
player,201311170nyg,nyg,BeasJo99,off_pct,0%,,,,,
player,201311170nyg,nyg,BeasJo99,defense,54,,,,,
player,201311170nyg,nyg,BeasJo99,def_pct,100%,,,,,
player,201311170nyg,nyg,BeasJo99,special_teams,0,,,,,
player,201311170nyg,nyg,BeasJo99,st_pct,0%,,,,,
player,201311170nyg,nyg,WillJa02,pos,LB,,,,,
player,201311170nyg,nyg,WillJa02,offense,0,,,,,
player,201311170nyg,nyg,WillJa02,off_pct,0%,,,,,
player,201311170nyg,nyg,WillJa02,defense,52,,,,,
player,201311170nyg,nyg,WillJa02,def_pct,96%,,,,,
player,201311170nyg,nyg,WillJa02,special_teams,8,,,,,
player,201311170nyg,nyg,WillJa02,st_pct,29%,,,,,
player,201311170nyg,nyg,McBrTr99,pos,CB,,,,,
player,201311170nyg,nyg,McBrTr99,offense,0,,,,,
player,201311170nyg,nyg,McBrTr99,off_pct,0%,,,,,
player,201311170nyg,nyg,McBrTr99,defense,52,,,,,
player,201311170nyg,nyg,McBrTr99,def_pct,96%,,,,,
player,201311170nyg,nyg,McBrTr99,special_teams,0,,,,,
player,201311170nyg,nyg,McBrTr99,st_pct,0%,,,,,
player,201311170nyg,nyg,KiwaMa20,pos,DE,,,,,
player,201311170nyg,nyg,KiwaMa20,offense,0,,,,,
player,201311170nyg,nyg,KiwaMa20,off_pct,0%,,,,,
player,201311170nyg,nyg,KiwaMa20,defense,42,,,,,
player,201311170nyg,nyg,KiwaMa20,def_pct,78%,,,,,
player,201311170nyg,nyg,KiwaMa20,special_teams,8,,,,,
player,201311170nyg,nyg,KiwaMa20,st_pct,29%,,,,,
player,201311170nyg,nyg,TuckJu20,pos,DE,,,,,
player,201311170nyg,nyg,TuckJu20,offense,0,,,,,
player,201311170nyg,nyg,TuckJu20,off_pct,0%,,,,,
player,201311170nyg,nyg,TuckJu20,defense,42,,,,,
player,201311170nyg,nyg,TuckJu20,def_pct,78%,,,,,
player,201311170nyg,nyg,TuckJu20,special_teams,3,,,,,
player,201311170nyg,nyg,TuckJu20,st_pct,11%,,,,,
player,201311170nyg,nyg,PierJa99,pos,DE,,,,,
player,201311170nyg,nyg,PierJa99,offense,0,,,,,
player,201311170nyg,nyg,PierJa99,off_pct,0%,,,,,
player,201311170nyg,nyg,PierJa99,defense,41,,,,,
player,201311170nyg,nyg,PierJa99,def_pct,76%,,,,,
player,201311170nyg,nyg,PierJa99,special_teams,0,,,,,
player,201311170nyg,nyg,PierJa99,st_pct,0%,,,,,
player,201311170nyg,nyg,JenkCu20,pos,DT,,,,,
player,201311170nyg,nyg,JenkCu20,offense,0,,,,,
player,201311170nyg,nyg,JenkCu20,off_pct,0%,,,,,
player,201311170nyg,nyg,JenkCu20,defense,39,,,,,
player,201311170nyg,nyg,JenkCu20,def_pct,72%,,,,,
player,201311170nyg,nyg,JenkCu20,special_teams,3,,,,,
player,201311170nyg,nyg,JenkCu20,st_pct,11%,,,,,
player,201311170nyg,nyg,ThomTe99,pos,CB,,,,,
player,201311170nyg,nyg,ThomTe99,offense,0,,,,,
player,201311170nyg,nyg,ThomTe99,off_pct,0%,,,,,
player,201311170nyg,nyg,ThomTe99,defense,35,,,,,
player,201311170nyg,nyg,ThomTe99,def_pct,65%,,,,,
player,201311170nyg,nyg,ThomTe99,special_teams,3,,,,,
player,201311170nyg,nyg,ThomTe99,st_pct,11%,,,,,
player,201311170nyg,nyg,JoseLi99,pos,DT,,,,,
player,201311170nyg,nyg,JoseLi99,offense,0,,,,,
player,201311170nyg,nyg,JoseLi99,off_pct,0%,,,,,
player,201311170nyg,nyg,JoseLi99,defense,23,,,,,
player,201311170nyg,nyg,JoseLi99,def_pct,43%,,,,,
player,201311170nyg,nyg,JoseLi99,special_teams,3,,,,,
player,201311170nyg,nyg,JoseLi99,st_pct,11%,,,,,
player,201311170nyg,nyg,RiveKe99,pos,LB,,,,,
player,201311170nyg,nyg,RiveKe99,offense,0,,,,,
player,201311170nyg,nyg,RiveKe99,off_pct,0%,,,,,
player,201311170nyg,nyg,RiveKe99,defense,18,,,,,
player,201311170nyg,nyg,RiveKe99,def_pct,33%,,,,,
player,201311170nyg,nyg,RiveKe99,special_teams,8,,,,,
player,201311170nyg,nyg,RiveKe99,st_pct,29%,,,,,
player,201311170nyg,nyg,PattMi20,pos,DT,,,,,
player,201311170nyg,nyg,PattMi20,offense,0,,,,,
player,201311170nyg,nyg,PattMi20,off_pct,0%,,,,,
player,201311170nyg,nyg,PattMi20,defense,17,,,,,
player,201311170nyg,nyg,PattMi20,def_pct,31%,,,,,
player,201311170nyg,nyg,PattMi20,special_teams,0,,,,,
player,201311170nyg,nyg,PattMi20,st_pct,0%,,,,,
player,201311170nyg,nyg,HankJo00,pos,DT,,,,,
player,201311170nyg,nyg,HankJo00,offense,0,,,,,
player,201311170nyg,nyg,HankJo00,off_pct,0%,,,,,
player,201311170nyg,nyg,HankJo00,defense,10,,,,,
player,201311170nyg,nyg,HankJo00,def_pct,19%,,,,,
player,201311170nyg,nyg,HankJo00,special_teams,0,,,,,
player,201311170nyg,nyg,HankJo00,st_pct,0%,,,,,
player,201311170nyg,nyg,PaysSp00,pos,LB,,,,,
player,201311170nyg,nyg,PaysSp00,offense,0,,,,,
player,201311170nyg,nyg,PaysSp00,off_pct,0%,,,,,
player,201311170nyg,nyg,PaysSp00,defense,2,,,,,
player,201311170nyg,nyg,PaysSp00,def_pct,4%,,,,,
player,201311170nyg,nyg,PaysSp00,special_teams,23,,,,,
player,201311170nyg,nyg,PaysSp00,st_pct,82%,,,,,
player,201311170nyg,nyg,MundRy00,pos,FS,,,,,
player,201311170nyg,nyg,MundRy00,offense,0,,,,,
player,201311170nyg,nyg,MundRy00,off_pct,0%,,,,,
player,201311170nyg,nyg,MundRy00,defense,2,,,,,
player,201311170nyg,nyg,MundRy00,def_pct,4%,,,,,
player,201311170nyg,nyg,MundRy00,special_teams,23,,,,,
player,201311170nyg,nyg,MundRy00,st_pct,82%,,,,,
