game,2013,3,20130922,201309220was,det,"Detroit Lions",27,was,"Washington Redskins",20
player,201309220was,was,MurpJe99,def_int_long,0,,,,,
player,201309220was,was,MurpJe99,pass_defended,0,,,,,
player,201309220was,was,MurpJe99,sacks,0.0,,,,,
player,201309220was,was,MurpJe99,tackles_combined,1,,,,,
player,201309220was,was,MurpJe99,tackles_solo,1,,,,,
player,201309220was,was,MurpJe99,tackles_assists,0,,,,,
player,201309220was,was,MurpJe99,tackles_loss,0,,,,,
player,201309220was,was,MurpJe99,qb_hits,0,,,,,
player,201309220was,was,MurpJe99,fumbles_rec,0,,,,,
player,201309220was,was,MurpJe99,fumbles_rec_yds,0,,,,,
player,201309220was,was,MurpJe99,fumbles_rec_td,0,,,,,
player,201309220was,was,MurpJe99,fumbles_forced,0,,,,,
player,201309220was,was,PaulLo00,def_int,0,,,,,
player,201309220was,was,PaulLo00,def_int_yds,0,,,,,
player,201309220was,was,PaulLo00,def_int_td,0,,,,,
player,201309220was,was,PaulLo00,def_int_long,0,,,,,
player,201309220was,was,PaulLo00,pass_defended,0,,,,,
player,201309220was,was,PaulLo00,sacks,0.0,,,,,
player,201309220was,was,PaulLo00,tackles_combined,1,,,,,
player,201309220was,was,PaulLo00,tackles_solo,1,,,,,
player,201309220was,was,PaulLo00,tackles_assists,0,,,,,
player,201309220was,was,PaulLo00,tackles_loss,0,,,,,
player,201309220was,was,PaulLo00,qb_hits,0,,,,,
player,201309220was,was,PaulLo00,fumbles_rec,0,,,,,
player,201309220was,was,PaulLo00,fumbles_rec_yds,0,,,,,
player,201309220was,was,PaulLo00,fumbles_rec_td,0,,,,,
player,201309220was,was,PaulLo00,fumbles_forced,0,,,,,
player,201309220was,was,YounDa01,def_int,0,,,,,
player,201309220was,was,YounDa01,def_int_yds,0,,,,,
player,201309220was,was,YounDa01,def_int_td,0,,,,,
player,201309220was,was,YounDa01,def_int_long,0,,,,,
player,201309220was,was,YounDa01,pass_defended,0,,,,,
player,201309220was,was,YounDa01,sacks,0.0,,,,,
player,201309220was,was,YounDa01,tackles_combined,1,,,,,
player,201309220was,was,YounDa01,tackles_solo,0,,,,,
player,201309220was,was,YounDa01,tackles_assists,1,,,,,
player,201309220was,was,YounDa01,tackles_loss,0,,,,,
player,201309220was,was,YounDa01,qb_hits,0,,,,,
player,201309220was,was,YounDa01,fumbles_rec,0,,,,,
player,201309220was,was,YounDa01,fumbles_rec_yds,0,,,,,
player,201309220was,was,YounDa01,fumbles_rec_td,0,,,,,
player,201309220was,was,YounDa01,fumbles_forced,0,,,,,
player,201309220was,det,SpurMi00,kick_ret,1,,,,,
player,201309220was,det,SpurMi00,kick_ret_yds,15,,,,,
player,201309220was,det,SpurMi00,kick_ret_yds_per_ret,15.0,,,,,
player,201309220was,det,SpurMi00,kick_ret_td,0,,,,,
player,201309220was,det,SpurMi00,kick_ret_long,15,,,,,
player,201309220was,det,SpurMi00,punt_ret,2,,,,,
player,201309220was,det,SpurMi00,punt_ret_yds,9,,,,,
player,201309220was,det,SpurMi00,punt_ret_yds_per_ret,4.5,,,,,
player,201309220was,det,SpurMi00,punt_ret_td,0,,,,,
player,201309220was,det,SpurMi00,punt_ret_long,9,,,,,
player,201309220was,was,ThomCh03,kick_ret,2,,,,,
player,201309220was,was,ThomCh03,kick_ret_yds,45,,,,,
player,201309220was,was,ThomCh03,kick_ret_yds_per_ret,22.5,,,,,
player,201309220was,was,ThomCh03,kick_ret_td,0,,,,,
player,201309220was,was,ThomCh03,kick_ret_long,26,,,,,
player,201309220was,was,ThomCh03,punt_ret,2,,,,,
player,201309220was,was,ThomCh03,punt_ret_yds,11,,,,,
player,201309220was,was,ThomCh03,punt_ret_yds_per_ret,5.5,,,,,
player,201309220was,was,ThomCh03,punt_ret_td,0,,,,,
player,201309220was,was,ThomCh03,punt_ret_long,7,,,,,
player,201309220was,was,MorgJo00,kick_ret,2,,,,,
player,201309220was,was,MorgJo00,kick_ret_yds,43,,,,,
player,201309220was,was,MorgJo00,kick_ret_yds_per_ret,21.5,,,,,
player,201309220was,was,MorgJo00,kick_ret_td,0,,,,,
player,201309220was,was,MorgJo00,kick_ret_long,24,,,,,
player,201309220was,was,MorgJo00,punt_ret,0,,,,,
player,201309220was,was,MorgJo00,punt_ret_yds,0,,,,,
player,201309220was,was,MorgJo00,punt_ret_yds_per_ret,,,,,,
player,201309220was,was,MorgJo00,punt_ret_td,0,,,,,
player,201309220was,was,MorgJo00,punt_ret_long,0,,,,,
player,201309220was,det,akersdav01,xpm,3,,,,,
player,201309220was,det,akersdav01,xpa,3,,,,,
player,201309220was,det,akersdav01,fgm,2,,,,,
player,201309220was,det,akersdav01,fga,2,,,,,
player,201309220was,det,akersdav01,punt,0,,,,,
player,201309220was,det,akersdav01,punt_yds,0,,,,,
player,201309220was,det,akersdav01,punt_yds_per_punt,,,,,,
player,201309220was,det,akersdav01,punt_long,0,,,,,
player,201309220was,det,MartSa01,xpm,,,,,,
player,201309220was,det,MartSa01,xpa,,,,,,
player,201309220was,det,MartSa01,fgm,,,,,,
player,201309220was,det,MartSa01,fga,,,,,,
player,201309220was,det,MartSa01,punt,6,,,,,
player,201309220was,det,MartSa01,punt_yds,315,,,,,
player,201309220was,det,MartSa01,punt_yds_per_punt,52.5,,,,,
player,201309220was,det,MartSa01,punt_long,72,,,,,
player,201309220was,was,PottJo00,xpm,2,,,,,
player,201309220was,was,PottJo00,xpa,2,,,,,
player,201309220was,was,PottJo00,fgm,2,,,,,
player,201309220was,was,PottJo00,fga,2,,,,,
player,201309220was,was,PottJo00,punt,0,,,,,
player,201309220was,was,PottJo00,punt_yds,0,,,,,
player,201309220was,was,PottJo00,punt_yds_per_punt,,,,,,
player,201309220was,was,PottJo00,punt_long,0,,,,,
player,201309220was,was,RoccSa20,xpm,,,,,,
player,201309220was,was,RoccSa20,xpa,,,,,,
player,201309220was,was,RoccSa20,fgm,,,,,,
player,201309220was,was,RoccSa20,fga,,,,,,
player,201309220was,was,RoccSa20,punt,5,,,,,
player,201309220was,was,RoccSa20,punt_yds,231,,,,,
player,201309220was,was,RoccSa20,punt_yds_per_punt,46.2,,,,,
player,201309220was,was,RoccSa20,punt_long,63,,,,,
player,201309220was,was,MontWi20,pos,C,,,,,
player,201309220was,was,MontWi20,offense,77,,,,,
player,201309220was,was,MontWi20,off_pct,100%,,,,,
player,201309220was,was,MontWi20,defense,0,,,,,
player,201309220was,was,MontWi20,def_pct,0%,,,,,
player,201309220was,was,MontWi20,special_teams,4,,,,,
player,201309220was,was,MontWi20,st_pct,12%,,,,,
player,201309220was,was,WillTr21,pos,T,,,,,
player,201309220was,was,WillTr21,offense,77,,,,,
player,201309220was,was,WillTr21,off_pct,100%,,,,,
player,201309220was,was,WillTr21,defense,0,,,,,
player,201309220was,was,WillTr21,def_pct,0%,,,,,
player,201309220was,was,WillTr21,special_teams,4,,,,,
player,201309220was,was,WillTr21,st_pct,12%,,,,,
player,201309220was,was,PoluTy20,pos,T,,,,,
player,201309220was,was,PoluTy20,offense,77,,,,,
player,201309220was,was,PoluTy20,off_pct,100%,,,,,
player,201309220was,was,PoluTy20,defense,0,,,,,
player,201309220was,was,PoluTy20,def_pct,0%,,,,,
player,201309220was,was,PoluTy20,special_teams,4,,,,,
player,201309220was,was,PoluTy20,st_pct,12%,,,,,
player,201309220was,was,ChesCh21,pos,G,,,,,
player,201309220was,was,ChesCh21,offense,77,,,,,
player,201309220was,was,ChesCh21,off_pct,100%,,,,,
player,201309220was,was,ChesCh21,defense,0,,,,,
player,201309220was,was,ChesCh21,def_pct,0%,,,,,
player,201309220was,was,ChesCh21,special_teams,4,,,,,
player,201309220was,was,ChesCh21,st_pct,12%,,,,,
player,201309220was,was,LichKo20,pos,G,,,,,
player,201309220was,was,LichKo20,offense,77,,,,,
player,201309220was,was,LichKo20,off_pct,100%,,,,,
player,201309220was,was,LichKo20,defense,0,,,,,
player,201309220was,was,LichKo20,def_pct,0%,,,,,
player,201309220was,was,LichKo20,special_teams,0,,,,,
player,201309220was,was,LichKo20,st_pct,0%,,,,,
player,201309220was,was,GrifRo01,pos,QB,,,,,
player,201309220was,was,GrifRo01,offense,77,,,,,
player,201309220was,was,GrifRo01,off_pct,100%,,,,,
player,201309220was,was,GrifRo01,defense,0,,,,,
player,201309220was,was,GrifRo01,def_pct,0%,,,,,
player,201309220was,was,GrifRo01,special_teams,0,,,,,
player,201309220was,was,GrifRo01,st_pct,0%,,,,,
player,201309220was,was,GarcPi00,pos,WR,,,,,
player,201309220was,was,GarcPi00,offense,68,,,,,
player,201309220was,was,GarcPi00,off_pct,88%,,,,,
player,201309220was,was,GarcPi00,defense,0,,,,,
player,201309220was,was,GarcPi00,def_pct,0%,,,,,
player,201309220was,was,GarcPi00,special_teams,0,,,,,
player,201309220was,was,GarcPi00,st_pct,0%,,,,,
player,201309220was,was,PaulLo00,pos,TE,,,,,
player,201309220was,was,PaulLo00,offense,54,,,,,
player,201309220was,was,PaulLo00,off_pct,70%,,,,,
player,201309220was,was,PaulLo00,defense,0,,,,,
player,201309220was,was,PaulLo00,def_pct,0%,,,,,
player,201309220was,was,PaulLo00,special_teams,20,,,,,
player,201309220was,was,PaulLo00,st_pct,62%,,,,,
player,201309220was,was,HankLe00,pos,WR,,,,,
player,201309220was,was,HankLe00,offense,54,,,,,
player,201309220was,was,HankLe00,off_pct,70%,,,,,
player,201309220was,was,HankLe00,defense,0,,,,,
player,201309220was,was,HankLe00,def_pct,0%,,,,,
player,201309220was,was,HankLe00,special_teams,0,,,,,
player,201309220was,was,HankLe00,st_pct,0%,,,,,
player,201309220was,was,MorrAl00,pos,RB,,,,,
player,201309220was,was,MorrAl00,offense,43,,,,,
player,201309220was,was,MorrAl00,off_pct,56%,,,,,
player,201309220was,was,MorrAl00,defense,0,,,,,
player,201309220was,was,MorrAl00,def_pct,0%,,,,,
player,201309220was,was,MorrAl00,special_teams,0,,,,,
player,201309220was,was,MorrAl00,st_pct,0%,,,,,
player,201309220was,was,MossSa00,pos,WR,,,,,
player,201309220was,was,MossSa00,offense,41,,,,,
player,201309220was,was,MossSa00,off_pct,53%,,,,,
player,201309220was,was,MossSa00,defense,0,,,,,
player,201309220was,was,MossSa00,def_pct,0%,,,,,
player,201309220was,was,MossSa00,special_teams,0,,,,,
player,201309220was,was,MossSa00,st_pct,0%,,,,,
player,201309220was,was,HeluRo00,pos,RB,,,,,
player,201309220was,was,HeluRo00,offense,34,,,,,
player,201309220was,was,HeluRo00,off_pct,44%,,,,,
player,201309220was,was,HeluRo00,defense,0,,,,,
player,201309220was,was,HeluRo00,def_pct,0%,,,,,
player,201309220was,was,HeluRo00,special_teams,0,,,,,
player,201309220was,was,HeluRo00,st_pct,0%,,,,,
player,201309220was,was,ReedJo02,pos,TE,,,,,
player,201309220was,was,ReedJo02,offense,30,,,,,
player,201309220was,was,ReedJo02,off_pct,39%,,,,,
player,201309220was,was,ReedJo02,defense,0,,,,,
player,201309220was,was,ReedJo02,def_pct,0%,,,,,
player,201309220was,was,ReedJo02,special_teams,8,,,,,
player,201309220was,was,ReedJo02,st_pct,25%,,,,,
player,201309220was,was,MorgJo00,pos,WR,,,,,
player,201309220was,was,MorgJo00,offense,24,,,,,
player,201309220was,was,MorgJo00,off_pct,31%,,,,,
player,201309220was,was,MorgJo00,defense,0,,,,,
player,201309220was,was,MorgJo00,def_pct,0%,,,,,
player,201309220was,was,MorgJo00,special_teams,3,,,,,
player,201309220was,was,MorgJo00,st_pct,9%,,,,,
player,201309220was,was,YounDa01,pos,FB,,,,,
player,201309220was,was,YounDa01,offense,19,,,,,
player,201309220was,was,YounDa01,off_pct,25%,,,,,
player,201309220was,was,YounDa01,defense,0,,,,,
player,201309220was,was,YounDa01,def_pct,0%,,,,,
player,201309220was,was,YounDa01,special_teams,13,,,,,
player,201309220was,was,YounDa01,st_pct,41%,,,,,
player,201309220was,was,RobiAl00,pos,WR,,,,,
player,201309220was,was,RobiAl00,offense,11,,,,,
player,201309220was,was,RobiAl00,off_pct,14%,,,,,
player,201309220was,was,RobiAl00,defense,0,,,,,
player,201309220was,was,RobiAl00,def_pct,0%,,,,,
player,201309220was,was,RobiAl00,special_teams,11,,,,,
player,201309220was,was,RobiAl00,st_pct,34%,,,,,
player,201309220was,was,PaulNi00,pos,TE,,,,,
player,201309220was,was,PaulNi00,offense,7,,,,,
player,201309220was,was,PaulNi00,off_pct,9%,,,,,
player,201309220was,was,PaulNi00,defense,0,,,,,
player,201309220was,was,PaulNi00,def_pct,0%,,,,,
player,201309220was,was,PaulNi00,special_teams,23,,,,,
player,201309220was,was,PaulNi00,st_pct,72%,,,,,
player,201309220was,was,RilePe00,pos,LB,,,,,
player,201309220was,was,RilePe00,offense,0,,,,,
player,201309220was,was,RilePe00,off_pct,0%,,,,,
player,201309220was,was,RilePe00,defense,67,,,,,
player,201309220was,was,RilePe00,def_pct,100%,,,,,
player,201309220was,was,RilePe00,special_teams,14,,,,,
player,201309220was,was,RilePe00,st_pct,44%,,,,,
player,201309220was,was,AmerDa00,pos,CB,,,,,
player,201309220was,was,AmerDa00,offense,0,,,,,
player,201309220was,was,AmerDa00,off_pct,0%,,,,,
player,201309220was,was,AmerDa00,defense,67,,,,,
player,201309220was,was,AmerDa00,def_pct,100%,,,,,
player,201309220was,was,AmerDa00,special_teams,10,,,,,
player,201309220was,was,AmerDa00,st_pct,31%,,,,,
player,201309220was,was,HallDe99,pos,CB,,,,,
player,201309220was,was,HallDe99,offense,0,,,,,
player,201309220was,was,HallDe99,off_pct,0%,,,,,
player,201309220was,was,HallDe99,defense,67,,,,,
player,201309220was,was,HallDe99,def_pct,100%,,,,,
player,201309220was,was,HallDe99,special_teams,6,,,,,
player,201309220was,was,HallDe99,st_pct,19%,,,,,
player,201309220was,was,KerrRy00,pos,LB,,,,,
player,201309220was,was,KerrRy00,offense,0,,,,,
player,201309220was,was,KerrRy00,off_pct,0%,,,,,
player,201309220was,was,KerrRy00,defense,67,,,,,
player,201309220was,was,KerrRy00,def_pct,100%,,,,,
player,201309220was,was,KerrRy00,special_teams,5,,,,,
player,201309220was,was,KerrRy00,st_pct,16%,,,,,
player,201309220was,was,MeriBr99,pos,SS,,,,,
player,201309220was,was,MeriBr99,offense,0,,,,,
player,201309220was,was,MeriBr99,off_pct,0%,,,,,
player,201309220was,was,MeriBr99,defense,67,,,,,
player,201309220was,was,MeriBr99,def_pct,100%,,,,,
player,201309220was,was,MeriBr99,special_teams,5,,,,,
player,201309220was,was,MeriBr99,st_pct,16%,,,,,
player,201309220was,was,WilsJo99,pos,CB,,,,,
player,201309220was,was,WilsJo99,offense,0,,,,,
player,201309220was,was,WilsJo99,off_pct,0%,,,,,
player,201309220was,was,WilsJo99,defense,67,,,,,
player,201309220was,was,WilsJo99,def_pct,100%,,,,,
player,201309220was,was,WilsJo99,special_teams,5,,,,,
player,201309220was,was,WilsJo99,st_pct,16%,,,,,
player,201309220was,was,OrakBr99,pos,LB,,,,,
player,201309220was,was,OrakBr99,offense,0,,,,,
player,201309220was,was,OrakBr99,off_pct,0%,,,,,
player,201309220was,was,OrakBr99,defense,64,,,,,
player,201309220was,was,OrakBr99,def_pct,96%,,,,,
player,201309220was,was,OrakBr99,special_teams,2,,,,,
player,201309220was,was,OrakBr99,st_pct,6%,,,,,
player,201309220was,was,FletLo20,pos,LB,,,,,
player,201309220was,was,FletLo20,offense,0,,,,,
player,201309220was,was,FletLo20,off_pct,0%,,,,,
player,201309220was,was,FletLo20,defense,59,,,,,
player,201309220was,was,FletLo20,def_pct,88%,,,,,
player,201309220was,was,FletLo20,special_teams,5,,,,,
player,201309220was,was,FletLo20,st_pct,16%,,,,,
player,201309220was,was,GolsKe20,pos,DE,,,,,
player,201309220was,was,GolsKe20,offense,0,,,,,
player,201309220was,was,GolsKe20,off_pct,0%,,,,,
player,201309220was,was,GolsKe20,defense,57,,,,,
player,201309220was,was,GolsKe20,def_pct,85%,,,,,
player,201309220was,was,GolsKe20,special_teams,0,,,,,
player,201309220was,was,GolsKe20,st_pct,0%,,,,,
player,201309220was,was,BoweSt20,pos,DE,,,,,
player,201309220was,was,BoweSt20,offense,0,,,,,
player,201309220was,was,BoweSt20,off_pct,0%,,,,,
player,201309220was,was,BoweSt20,defense,54,,,,,
player,201309220was,was,BoweSt20,def_pct,81%,,,,,
player,201309220was,was,BoweSt20,special_teams,5,,,,,
player,201309220was,was,BoweSt20,st_pct,16%,,,,,
player,201309220was,was,CofiBa20,pos,NT,,,,,
player,201309220was,was,CofiBa20,offense,0,,,,,
player,201309220was,was,CofiBa20,off_pct,0%,,,,,
player,201309220was,was,CofiBa20,defense,54,,,,,
player,201309220was,was,CofiBa20,def_pct,81%,,,,,
player,201309220was,was,CofiBa20,special_teams,0,,,,,
player,201309220was,was,CofiBa20,st_pct,0%,,,,,
player,201309220was,was,MerlPh99,pos,DE,,,,,
player,201309220was,was,MerlPh99,offense,0,,,,,
player,201309220was,was,MerlPh99,off_pct,0%,,,,,
player,201309220was,was,MerlPh99,defense,19,,,,,
player,201309220was,was,MerlPh99,def_pct,28%,,,,,
player,201309220was,was,MerlPh99,special_teams,5,,,,,
player,201309220was,was,MerlPh99,st_pct,16%,,,,,
player,201309220was,was,NeilCh00,pos,NT,,,,,
player,201309220was,was,NeilCh00,offense,0,,,,,
player,201309220was,was,NeilCh00,off_pct,0%,,,,,
player,201309220was,was,NeilCh00,defense,13,,,,,
player,201309220was,was,NeilCh00,def_pct,19%,,,,,
player,201309220was,was,NeilCh00,special_teams,5,,,,,
player,201309220was,was,NeilCh00,st_pct,16%,,,,,
player,201309220was,was,BarnNi20,pos,LB,,,,,
player,201309220was,was,BarnNi20,offense,0,,,,,
player,201309220was,was,BarnNi20,off_pct,0%,,,,,
player,201309220was,was,BarnNi20,defense,8,,,,,
player,201309220was,was,BarnNi20,def_pct,12%,,,,,
player,201309220was,was,BarnNi20,special_teams,7,,,,,
player,201309220was,was,BarnNi20,st_pct,22%,,,,,
player,201309220was,was,BiggE.99,pos,CB,,,,,
player,201309220was,was,BiggE.99,offense,0,,,,,
player,201309220was,was,BiggE.99,off_pct,0%,,,,,
player,201309220was,was,BiggE.99,defense,4,,,,,
player,201309220was,was,BiggE.99,def_pct,6%,,,,,
player,201309220was,was,BiggE.99,special_teams,17,,,,,
player,201309220was,was,BiggE.99,st_pct,53%,,,,,
player,201309220was,was,TappDa20,pos,LB,,,,,
player,201309220was,was,TappDa20,offense,0,,,,,
player,201309220was,was,TappDa20,off_pct,0%,,,,,
player,201309220was,was,TappDa20,defense,3,,,,,
player,201309220was,was,TappDa20,def_pct,4%,,,,,
player,201309220was,was,TappDa20,special_teams,19,,,,,
player,201309220was,was,TappDa20,st_pct,59%,,,,,
player,201309220was,was,KehlBr99,pos,LB,,,,,
player,201309220was,was,KehlBr99,offense,0,,,,,
player,201309220was,was,KehlBr99,off_pct,0%,,,,,
player,201309220was,was,KehlBr99,defense,0,,,,,
player,201309220was,was,KehlBr99,def_pct,0%,,,,,
player,201309220was,was,KehlBr99,special_teams,23,,,,,
player,201309220was,was,KehlBr99,st_pct,72%,,,,,
player,201309220was,was,MurpJe99,pos,CB,,,,,
player,201309220was,was,MurpJe99,offense,0,,,,,
player,201309220was,was,MurpJe99,off_pct,0%,,,,,
player,201309220was,was,MurpJe99,defense,0,,,,,
player,201309220was,was,MurpJe99,def_pct,0%,,,,,
player,201309220was,was,MurpJe99,special_teams,23,,,,,
player,201309220was,was,MurpJe99,st_pct,72%,,,,,
player,201309220was,was,DougRe20,pos,SS,,,,,
player,201309220was,was,DougRe20,offense,0,,,,,
player,201309220was,was,DougRe20,off_pct,0%,,,,,
player,201309220was,was,DougRe20,defense,0,,,,,
player,201309220was,was,DougRe20,def_pct,0%,,,,,
player,201309220was,was,DougRe20,special_teams,23,,,,,
player,201309220was,was,DougRe20,st_pct,72%,,,,,
player,201309220was,was,RambBa00,pos,FS,,,,,
player,201309220was,was,RambBa00,offense,0,,,,,
player,201309220was,was,RambBa00,off_pct,0%,,,,,
player,201309220was,was,RambBa00,defense,0,,,,,
player,201309220was,was,RambBa00,def_pct,0%,,,,,
player,201309220was,was,RambBa00,special_teams,19,,,,,
player,201309220was,was,RambBa00,st_pct,59%,,,,,
player,201309220was,was,ThomCh03,pos,RB,,,,,
player,201309220was,was,ThomCh03,offense,0,,,,,
player,201309220was,was,ThomCh03,off_pct,0%,,,,,
player,201309220was,was,ThomCh03,defense,0,,,,,
player,201309220was,was,ThomCh03,def_pct,0%,,,,,
player,201309220was,was,ThomCh03,special_teams,10,,,,,
player,201309220was,was,ThomCh03,st_pct,31%,,,,,
player,201309220was,was,RoccSa20,pos,P,,,,,
player,201309220was,was,RoccSa20,offense,0,,,,,
player,201309220was,was,RoccSa20,off_pct,0%,,,,,
player,201309220was,was,RoccSa20,defense,0,,,,,
player,201309220was,was,RoccSa20,def_pct,0%,,,,,
player,201309220was,was,RoccSa20,special_teams,9,,,,,
player,201309220was,was,RoccSa20,st_pct,28%,,,,,
player,201309220was,was,SundNi00,pos,LS,,,,,
player,201309220was,was,SundNi00,offense,0,,,,,
player,201309220was,was,SundNi00,off_pct,0%,,,,,
player,201309220was,was,SundNi00,defense,0,,,,,
player,201309220was,was,SundNi00,def_pct,0%,,,,,
player,201309220was,was,SundNi00,special_teams,9,,,,,
player,201309220was,was,SundNi00,st_pct,28%,,,,,
player,201309220was,was,PottJo00,pos,K,,,,,
player,201309220was,was,PottJo00,offense,0,,,,,
player,201309220was,was,PottJo00,off_pct,0%,,,,,
player,201309220was,was,PottJo00,defense,0,,,,,
player,201309220was,was,PottJo00,def_pct,0%,,,,,
player,201309220was,was,PottJo00,special_teams,9,,,,,
player,201309220was,was,PottJo00,st_pct,28%,,,,,
player,201309220was,was,JenkBr00,pos,LB,,,,,
player,201309220was,was,JenkBr00,offense,0,,,,,
player,201309220was,was,JenkBr00,off_pct,0%,,,,,
player,201309220was,was,JenkBr00,defense,0,,,,,
player,201309220was,was,JenkBr00,def_pct,0%,,,,,
player,201309220was,was,JenkBr00,special_teams,8,,,,,
player,201309220was,was,JenkBr00,st_pct,25%,,,,,
player,201309220was,was,PughJo99,pos,FS,,,,,
player,201309220was,was,PughJo99,offense,0,,,,,
player,201309220was,was,PughJo99,off_pct,0%,,,,,
player,201309220was,was,PughJo99,defense,0,,,,,
player,201309220was,was,PughJo99,def_pct,0%,,,,,
player,201309220was,was,PughJo99,special_teams,7,,,,,
player,201309220was,was,PughJo99,st_pct,22%,,,,,
player,201309220was,was,GettAd00,pos,G,,,,,
player,201309220was,was,GettAd00,offense,0,,,,,
player,201309220was,was,GettAd00,off_pct,0%,,,,,
player,201309220was,was,GettAd00,defense,0,,,,,
player,201309220was,was,GettAd00,def_pct,0%,,,,,
player,201309220was,was,GettAd00,special_teams,4,,,,,
player,201309220was,was,GettAd00,st_pct,12%,,,,,
player,201309220was,was,CompTo00,pos,T,,,,,
player,201309220was,was,CompTo00,offense,0,,,,,
player,201309220was,was,CompTo00,off_pct,0%,,,,,
player,201309220was,was,CompTo00,defense,0,,,,,
player,201309220was,was,CompTo00,def_pct,0%,,,,,
player,201309220was,was,CompTo00,special_teams,4,,,,,
player,201309220was,was,CompTo00,st_pct,12%,,,,,
player,201309220was,det,HillCo21,pos,T,,,,,
player,201309220was,det,HillCo21,offense,67,,,,,
player,201309220was,det,HillCo21,off_pct,100%,,,,,
player,201309220was,det,HillCo21,defense,0,,,,,
player,201309220was,det,HillCo21,def_pct,0%,,,,,
player,201309220was,det,HillCo21,special_teams,5,,,,,
player,201309220was,det,HillCo21,st_pct,16%,,,,,
player,201309220was,det,RaioDo20,pos,C,,,,,
player,201309220was,det,RaioDo20,offense,67,,,,,
player,201309220was,det,RaioDo20,off_pct,100%,,,,,
player,201309220was,det,RaioDo20,defense,0,,,,,
player,201309220was,det,RaioDo20,def_pct,0%,,,,,
player,201309220was,det,RaioDo20,special_teams,5,,,,,
player,201309220was,det,RaioDo20,st_pct,16%,,,,,
player,201309220was,det,ReifRi00,pos,T,,,,,
player,201309220was,det,ReifRi00,offense,67,,,,,
player,201309220was,det,ReifRi00,off_pct,100%,,,,,
player,201309220was,det,ReifRi00,defense,0,,,,,
player,201309220was,det,ReifRi00,def_pct,0%,,,,,
player,201309220was,det,ReifRi00,special_teams,5,,,,,
player,201309220was,det,ReifRi00,st_pct,16%,,,,,
player,201309220was,det,SimsRo20,pos,G,,,,,
player,201309220was,det,SimsRo20,offense,67,,,,,
player,201309220was,det,SimsRo20,off_pct,100%,,,,,
player,201309220was,det,SimsRo20,defense,0,,,,,
player,201309220was,det,SimsRo20,def_pct,0%,,,,,
player,201309220was,det,SimsRo20,special_teams,5,,,,,
player,201309220was,det,SimsRo20,st_pct,16%,,,,,
player,201309220was,det,WarfLa00,pos,G,,,,,
player,201309220was,det,WarfLa00,offense,67,,,,,
player,201309220was,det,WarfLa00,off_pct,100%,,,,,
player,201309220was,det,WarfLa00,defense,0,,,,,
player,201309220was,det,WarfLa00,def_pct,0%,,,,,
player,201309220was,det,WarfLa00,special_teams,5,,,,,
player,201309220was,det,WarfLa00,st_pct,16%,,,,,
player,201309220was,det,StafMa00,pos,QB,,,,,
player,201309220was,det,StafMa00,offense,67,,,,,
player,201309220was,det,StafMa00,off_pct,100%,,,,,
player,201309220was,det,StafMa00,defense,0,,,,,
player,201309220was,det,StafMa00,def_pct,0%,,,,,
player,201309220was,det,StafMa00,special_teams,0,,,,,
player,201309220was,det,StafMa00,st_pct,0%,,,,,
player,201309220was,det,JohnCa00,pos,WR,,,,,
player,201309220was,det,JohnCa00,offense,66,,,,,
player,201309220was,det,JohnCa00,off_pct,99%,,,,,
player,201309220was,det,JohnCa00,defense,1,,,,,
player,201309220was,det,JohnCa00,def_pct,1%,,,,,
player,201309220was,det,JohnCa00,special_teams,1,,,,,
player,201309220was,det,JohnCa00,st_pct,3%,,,,,
player,201309220was,det,BurlNa00,pos,WR,,,,,
player,201309220was,det,BurlNa00,offense,62,,,,,
player,201309220was,det,BurlNa00,off_pct,93%,,,,,
player,201309220was,det,BurlNa00,defense,0,,,,,
player,201309220was,det,BurlNa00,def_pct,0%,,,,,
player,201309220was,det,BurlNa00,special_teams,1,,,,,
player,201309220was,det,BurlNa00,st_pct,3%,,,,,
player,201309220was,det,PettBr00,pos,TE,,,,,
player,201309220was,det,PettBr00,offense,54,,,,,
player,201309220was,det,PettBr00,off_pct,81%,,,,,
player,201309220was,det,PettBr00,defense,0,,,,,
player,201309220was,det,PettBr00,def_pct,0%,,,,,
player,201309220was,det,PettBr00,special_teams,6,,,,,
player,201309220was,det,PettBr00,st_pct,19%,,,,,
player,201309220was,det,BellJo01,pos,RB,,,,,
player,201309220was,det,BellJo01,offense,53,,,,,
player,201309220was,det,BellJo01,off_pct,79%,,,,,
player,201309220was,det,BellJo01,defense,0,,,,,
player,201309220was,det,BellJo01,def_pct,0%,,,,,
player,201309220was,det,BellJo01,special_teams,1,,,,,
player,201309220was,det,BellJo01,st_pct,3%,,,,,
player,201309220was,det,DurhKr00,pos,WR,,,,,
player,201309220was,det,DurhKr00,offense,34,,,,,
player,201309220was,det,DurhKr00,off_pct,51%,,,,,
player,201309220was,det,DurhKr00,defense,0,,,,,
player,201309220was,det,DurhKr00,def_pct,0%,,,,,
player,201309220was,det,DurhKr00,special_teams,16,,,,,
player,201309220was,det,DurhKr00,st_pct,50%,,,,,
player,201309220was,det,ScheTo00,pos,TE,,,,,
player,201309220was,det,ScheTo00,offense,21,,,,,
player,201309220was,det,ScheTo00,off_pct,31%,,,,,
player,201309220was,det,ScheTo00,defense,0,,,,,
player,201309220was,det,ScheTo00,def_pct,0%,,,,,
player,201309220was,det,ScheTo00,special_teams,1,,,,,
