game,2013,16,20131222,201312220gnb,pit,"Pittsburgh Steelers",38,gnb,"Green Bay Packers",31
player,201312220gnb,gnb,RichSe00,fumbles_rec_yds,0,,,,,
player,201312220gnb,gnb,RichSe00,fumbles_rec_td,0,,,,,
player,201312220gnb,gnb,RichSe00,fumbles_forced,0,,,,,
player,201312220gnb,gnb,JennM.00,def_int,0,,,,,
player,201312220gnb,gnb,JennM.00,def_int_yds,0,,,,,
player,201312220gnb,gnb,JennM.00,def_int_td,0,,,,,
player,201312220gnb,gnb,JennM.00,def_int_long,0,,,,,
player,201312220gnb,gnb,JennM.00,pass_defended,0,,,,,
player,201312220gnb,gnb,JennM.00,sacks,0.0,,,,,
player,201312220gnb,gnb,JennM.00,tackles_combined,4,,,,,
player,201312220gnb,gnb,JennM.00,tackles_solo,2,,,,,
player,201312220gnb,gnb,JennM.00,tackles_assists,2,,,,,
player,201312220gnb,gnb,JennM.00,tackles_loss,0,,,,,
player,201312220gnb,gnb,JennM.00,qb_hits,0,,,,,
player,201312220gnb,gnb,JennM.00,fumbles_rec,0,,,,,
player,201312220gnb,gnb,JennM.00,fumbles_rec_yds,0,,,,,
player,201312220gnb,gnb,JennM.00,fumbles_rec_td,0,,,,,
player,201312220gnb,gnb,JennM.00,fumbles_forced,0,,,,,
player,201312220gnb,gnb,LattJa00,def_int,0,,,,,
player,201312220gnb,gnb,LattJa00,def_int_yds,0,,,,,
player,201312220gnb,gnb,LattJa00,def_int_td,0,,,,,
player,201312220gnb,gnb,LattJa00,def_int_long,0,,,,,
player,201312220gnb,gnb,LattJa00,pass_defended,0,,,,,
player,201312220gnb,gnb,LattJa00,sacks,0.0,,,,,
player,201312220gnb,gnb,LattJa00,tackles_combined,3,,,,,
player,201312220gnb,gnb,LattJa00,tackles_solo,3,,,,,
player,201312220gnb,gnb,LattJa00,tackles_assists,0,,,,,
player,201312220gnb,gnb,LattJa00,tackles_loss,0,,,,,
player,201312220gnb,gnb,LattJa00,qb_hits,0,,,,,
player,201312220gnb,gnb,LattJa00,fumbles_rec,0,,,,,
player,201312220gnb,gnb,LattJa00,fumbles_rec_yds,0,,,,,
player,201312220gnb,gnb,LattJa00,fumbles_rec_td,0,,,,,
player,201312220gnb,gnb,LattJa00,fumbles_forced,1,,,,,
player,201312220gnb,gnb,ShieSa00,def_int,0,,,,,
player,201312220gnb,gnb,ShieSa00,def_int_yds,0,,,,,
player,201312220gnb,gnb,ShieSa00,def_int_td,0,,,,,
player,201312220gnb,gnb,ShieSa00,def_int_long,0,,,,,
player,201312220gnb,gnb,ShieSa00,pass_defended,1,,,,,
player,201312220gnb,gnb,ShieSa00,sacks,0.0,,,,,
player,201312220gnb,gnb,ShieSa00,tackles_combined,3,,,,,
player,201312220gnb,gnb,ShieSa00,tackles_solo,3,,,,,
player,201312220gnb,gnb,ShieSa00,tackles_assists,0,,,,,
player,201312220gnb,gnb,ShieSa00,tackles_loss,0,,,,,
player,201312220gnb,gnb,ShieSa00,qb_hits,0,,,,,
player,201312220gnb,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201312220gnb,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201312220gnb,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201312220gnb,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201312220gnb,gnb,AiyeVi00,def_int,0,,,,,
player,201312220gnb,gnb,AiyeVi00,def_int_yds,0,,,,,
player,201312220gnb,gnb,AiyeVi00,def_int_td,0,,,,,
player,201312220gnb,gnb,AiyeVi00,def_int_long,0,,,,,
player,201312220gnb,gnb,AiyeVi00,pass_defended,0,,,,,
player,201312220gnb,gnb,AiyeVi00,sacks,0.0,,,,,
player,201312220gnb,gnb,AiyeVi00,tackles_combined,2,,,,,
player,201312220gnb,gnb,AiyeVi00,tackles_solo,2,,,,,
player,201312220gnb,gnb,AiyeVi00,tackles_assists,0,,,,,
player,201312220gnb,gnb,AiyeVi00,tackles_loss,0,,,,,
player,201312220gnb,gnb,AiyeVi00,qb_hits,0,,,,,
player,201312220gnb,gnb,AiyeVi00,fumbles_rec,0,,,,,
player,201312220gnb,gnb,AiyeVi00,fumbles_rec_yds,0,,,,,
player,201312220gnb,gnb,AiyeVi00,fumbles_rec_td,0,,,,,
player,201312220gnb,gnb,AiyeVi00,fumbles_forced,0,,,,,
player,201312220gnb,gnb,BanjCh00,def_int,0,,,,,
player,201312220gnb,gnb,BanjCh00,def_int_yds,0,,,,,
player,201312220gnb,gnb,BanjCh00,def_int_td,0,,,,,
player,201312220gnb,gnb,BanjCh00,def_int_long,0,,,,,
player,201312220gnb,gnb,BanjCh00,pass_defended,0,,,,,
player,201312220gnb,gnb,BanjCh00,sacks,0.0,,,,,
player,201312220gnb,gnb,BanjCh00,tackles_combined,1,,,,,
player,201312220gnb,gnb,BanjCh00,tackles_solo,1,,,,,
player,201312220gnb,gnb,BanjCh00,tackles_assists,0,,,,,
player,201312220gnb,gnb,BanjCh00,tackles_loss,0,,,,,
player,201312220gnb,gnb,BanjCh00,qb_hits,0,,,,,
player,201312220gnb,gnb,BanjCh00,fumbles_rec,0,,,,,
player,201312220gnb,gnb,BanjCh00,fumbles_rec_yds,0,,,,,
player,201312220gnb,gnb,BanjCh00,fumbles_rec_td,0,,,,,
player,201312220gnb,gnb,BanjCh00,fumbles_forced,0,,,,,
player,201312220gnb,gnb,BushJa20,def_int,0,,,,,
player,201312220gnb,gnb,BushJa20,def_int_yds,0,,,,,
player,201312220gnb,gnb,BushJa20,def_int_td,0,,,,,
player,201312220gnb,gnb,BushJa20,def_int_long,0,,,,,
player,201312220gnb,gnb,BushJa20,pass_defended,0,,,,,
player,201312220gnb,gnb,BushJa20,sacks,0.0,,,,,
player,201312220gnb,gnb,BushJa20,tackles_combined,1,,,,,
player,201312220gnb,gnb,BushJa20,tackles_solo,1,,,,,
player,201312220gnb,gnb,BushJa20,tackles_assists,0,,,,,
player,201312220gnb,gnb,BushJa20,tackles_loss,0,,,,,
player,201312220gnb,gnb,BushJa20,qb_hits,0,,,,,
player,201312220gnb,gnb,BushJa20,fumbles_rec,0,,,,,
player,201312220gnb,gnb,BushJa20,fumbles_rec_yds,0,,,,,
player,201312220gnb,gnb,BushJa20,fumbles_rec_td,0,,,,,
player,201312220gnb,gnb,BushJa20,fumbles_forced,0,,,,,
player,201312220gnb,gnb,CrosMa20,def_int,0,,,,,
player,201312220gnb,gnb,CrosMa20,def_int_yds,0,,,,,
player,201312220gnb,gnb,CrosMa20,def_int_td,0,,,,,
player,201312220gnb,gnb,CrosMa20,def_int_long,0,,,,,
player,201312220gnb,gnb,CrosMa20,pass_defended,0,,,,,
player,201312220gnb,gnb,CrosMa20,sacks,0.0,,,,,
player,201312220gnb,gnb,CrosMa20,tackles_combined,1,,,,,
player,201312220gnb,gnb,CrosMa20,tackles_solo,0,,,,,
player,201312220gnb,gnb,CrosMa20,tackles_assists,1,,,,,
player,201312220gnb,gnb,CrosMa20,tackles_loss,0,,,,,
player,201312220gnb,gnb,CrosMa20,qb_hits,0,,,,,
player,201312220gnb,gnb,CrosMa20,fumbles_rec,0,,,,,
player,201312220gnb,gnb,CrosMa20,fumbles_rec_yds,0,,,,,
player,201312220gnb,gnb,CrosMa20,fumbles_rec_td,0,,,,,
player,201312220gnb,gnb,CrosMa20,fumbles_forced,0,,,,,
player,201312220gnb,gnb,GoodBr99,def_int,0,,,,,
player,201312220gnb,gnb,GoodBr99,def_int_yds,0,,,,,
player,201312220gnb,gnb,GoodBr99,def_int_td,0,,,,,
player,201312220gnb,gnb,GoodBr99,def_int_long,0,,,,,
player,201312220gnb,gnb,GoodBr99,pass_defended,0,,,,,
player,201312220gnb,gnb,GoodBr99,sacks,0.0,,,,,
player,201312220gnb,gnb,GoodBr99,tackles_combined,1,,,,,
player,201312220gnb,gnb,GoodBr99,tackles_solo,1,,,,,
player,201312220gnb,gnb,GoodBr99,tackles_assists,0,,,,,
player,201312220gnb,gnb,GoodBr99,tackles_loss,0,,,,,
player,201312220gnb,gnb,GoodBr99,qb_hits,0,,,,,
player,201312220gnb,gnb,GoodBr99,fumbles_rec,0,,,,,
player,201312220gnb,gnb,GoodBr99,fumbles_rec_yds,0,,,,,
player,201312220gnb,gnb,GoodBr99,fumbles_rec_td,0,,,,,
player,201312220gnb,gnb,GoodBr99,fumbles_forced,0,,,,,
player,201312220gnb,gnb,HousDa00,def_int,0,,,,,
player,201312220gnb,gnb,HousDa00,def_int_yds,0,,,,,
player,201312220gnb,gnb,HousDa00,def_int_td,0,,,,,
player,201312220gnb,gnb,HousDa00,def_int_long,0,,,,,
player,201312220gnb,gnb,HousDa00,pass_defended,0,,,,,
player,201312220gnb,gnb,HousDa00,sacks,0.0,,,,,
player,201312220gnb,gnb,HousDa00,tackles_combined,1,,,,,
player,201312220gnb,gnb,HousDa00,tackles_solo,1,,,,,
player,201312220gnb,gnb,HousDa00,tackles_assists,0,,,,,
player,201312220gnb,gnb,HousDa00,tackles_loss,0,,,,,
player,201312220gnb,gnb,HousDa00,qb_hits,0,,,,,
player,201312220gnb,gnb,HousDa00,fumbles_rec,0,,,,,
player,201312220gnb,gnb,HousDa00,fumbles_rec_yds,0,,,,,
player,201312220gnb,gnb,HousDa00,fumbles_rec_td,0,,,,,
player,201312220gnb,gnb,HousDa00,fumbles_forced,0,,,,,
player,201312220gnb,gnb,JoneBr99,def_int,0,,,,,
player,201312220gnb,gnb,JoneBr99,def_int_yds,0,,,,,
player,201312220gnb,gnb,JoneBr99,def_int_td,0,,,,,
player,201312220gnb,gnb,JoneBr99,def_int_long,0,,,,,
player,201312220gnb,gnb,JoneBr99,pass_defended,0,,,,,
player,201312220gnb,gnb,JoneBr99,sacks,0.0,,,,,
player,201312220gnb,gnb,JoneBr99,tackles_combined,1,,,,,
player,201312220gnb,gnb,JoneBr99,tackles_solo,1,,,,,
player,201312220gnb,gnb,JoneBr99,tackles_assists,0,,,,,
player,201312220gnb,gnb,JoneBr99,tackles_loss,0,,,,,
player,201312220gnb,gnb,JoneBr99,qb_hits,0,,,,,
player,201312220gnb,gnb,JoneBr99,fumbles_rec,0,,,,,
player,201312220gnb,gnb,JoneBr99,fumbles_rec_yds,0,,,,,
player,201312220gnb,gnb,JoneBr99,fumbles_rec_td,0,,,,,
player,201312220gnb,gnb,JoneBr99,fumbles_forced,0,,,,,
player,201312220gnb,gnb,DaniMi00,def_int,0,,,,,
player,201312220gnb,gnb,DaniMi00,def_int_yds,0,,,,,
player,201312220gnb,gnb,DaniMi00,def_int_td,0,,,,,
player,201312220gnb,gnb,DaniMi00,def_int_long,0,,,,,
player,201312220gnb,gnb,DaniMi00,pass_defended,0,,,,,
player,201312220gnb,gnb,DaniMi00,sacks,0.0,,,,,
player,201312220gnb,gnb,DaniMi00,tackles_combined,0,,,,,
player,201312220gnb,gnb,DaniMi00,tackles_solo,0,,,,,
player,201312220gnb,gnb,DaniMi00,tackles_assists,0,,,,,
player,201312220gnb,gnb,DaniMi00,tackles_loss,0,,,,,
player,201312220gnb,gnb,DaniMi00,qb_hits,1,,,,,
player,201312220gnb,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201312220gnb,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201312220gnb,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201312220gnb,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201312220gnb,gnb,StonJa01,def_int,0,,,,,
player,201312220gnb,gnb,StonJa01,def_int_yds,0,,,,,
player,201312220gnb,gnb,StonJa01,def_int_td,0,,,,,
player,201312220gnb,gnb,StonJa01,def_int_long,0,,,,,
player,201312220gnb,gnb,StonJa01,pass_defended,0,,,,,
player,201312220gnb,gnb,StonJa01,sacks,0.0,,,,,
player,201312220gnb,gnb,StonJa01,tackles_combined,0,,,,,
player,201312220gnb,gnb,StonJa01,tackles_solo,0,,,,,
player,201312220gnb,gnb,StonJa01,tackles_assists,0,,,,,
player,201312220gnb,gnb,StonJa01,tackles_loss,0,,,,,
player,201312220gnb,gnb,StonJa01,qb_hits,1,,,,,
player,201312220gnb,gnb,StonJa01,fumbles_rec,0,,,,,
player,201312220gnb,gnb,StonJa01,fumbles_rec_yds,0,,,,,
player,201312220gnb,gnb,StonJa01,fumbles_rec_td,0,,,,,
player,201312220gnb,gnb,StonJa01,fumbles_forced,0,,,,,
player,201312220gnb,pit,BrowAn04,kick_ret,0,,,,,
player,201312220gnb,pit,BrowAn04,kick_ret_yds,0,,,,,
player,201312220gnb,pit,BrowAn04,kick_ret_yds_per_ret,,,,,,
player,201312220gnb,pit,BrowAn04,kick_ret_td,0,,,,,
player,201312220gnb,pit,BrowAn04,kick_ret_long,0,,,,,
player,201312220gnb,pit,BrowAn04,punt_ret,2,,,,,
player,201312220gnb,pit,BrowAn04,punt_ret_yds,41,,,,,
player,201312220gnb,pit,BrowAn04,punt_ret_yds_per_ret,20.5,,,,,
player,201312220gnb,pit,BrowAn04,punt_ret_td,0,,,,,
player,201312220gnb,pit,BrowAn04,punt_ret_long,41,,,,,
player,201312220gnb,pit,JoneFe00,kick_ret,4,,,,,
player,201312220gnb,pit,JoneFe00,kick_ret_yds,63,,,,,
player,201312220gnb,pit,JoneFe00,kick_ret_yds_per_ret,15.8,,,,,
player,201312220gnb,pit,JoneFe00,kick_ret_td,0,,,,,
player,201312220gnb,pit,JoneFe00,kick_ret_long,25,,,,,
player,201312220gnb,pit,JoneFe00,punt_ret,0,,,,,
player,201312220gnb,pit,JoneFe00,punt_ret_yds,0,,,,,
player,201312220gnb,pit,JoneFe00,punt_ret_yds_per_ret,,,,,,
player,201312220gnb,pit,JoneFe00,punt_ret_td,0,,,,,
player,201312220gnb,pit,JoneFe00,punt_ret_long,0,,,,,
player,201312220gnb,pit,SandEm00,kick_ret,1,,,,,
player,201312220gnb,pit,SandEm00,kick_ret_yds,54,,,,,
player,201312220gnb,pit,SandEm00,kick_ret_yds_per_ret,54.0,,,,,
player,201312220gnb,pit,SandEm00,kick_ret_td,0,,,,,
player,201312220gnb,pit,SandEm00,kick_ret_long,46,,,,,
player,201312220gnb,pit,SandEm00,punt_ret,0,,,,,
player,201312220gnb,pit,SandEm00,punt_ret_yds,0,,,,,
player,201312220gnb,pit,SandEm00,punt_ret_yds_per_ret,,,,,,
player,201312220gnb,pit,SandEm00,punt_ret_td,0,,,,,
player,201312220gnb,pit,SandEm00,punt_ret_long,0,,,,,
player,201312220gnb,gnb,HydeMi00,kick_ret,5,,,,,
player,201312220gnb,gnb,HydeMi00,kick_ret_yds,167,,,,,
player,201312220gnb,gnb,HydeMi00,kick_ret_yds_per_ret,33.4,,,,,
player,201312220gnb,gnb,HydeMi00,kick_ret_td,0,,,,,
player,201312220gnb,gnb,HydeMi00,kick_ret_long,70,,,,,
player,201312220gnb,gnb,HydeMi00,punt_ret,2,,,,,
player,201312220gnb,gnb,HydeMi00,punt_ret_yds,16,,,,,
player,201312220gnb,gnb,HydeMi00,punt_ret_yds_per_ret,8.0,,,,,
player,201312220gnb,gnb,HydeMi00,punt_ret_td,0,,,,,
player,201312220gnb,gnb,HydeMi00,punt_ret_long,10,,,,,
player,201312220gnb,gnb,StonJa01,kick_ret,1,,,,,
player,201312220gnb,gnb,StonJa01,kick_ret_yds,0,,,,,
player,201312220gnb,gnb,StonJa01,kick_ret_yds_per_ret,0.0,,,,,
player,201312220gnb,gnb,StonJa01,kick_ret_td,0,,,,,
player,201312220gnb,gnb,StonJa01,kick_ret_long,0,,,,,
player,201312220gnb,gnb,StonJa01,punt_ret,0,,,,,
player,201312220gnb,gnb,StonJa01,punt_ret_yds,0,,,,,
player,201312220gnb,gnb,StonJa01,punt_ret_yds_per_ret,,,,,,
player,201312220gnb,gnb,StonJa01,punt_ret_td,0,,,,,
player,201312220gnb,gnb,StonJa01,punt_ret_long,0,,,,,
player,201312220gnb,pit,suishsha01,xpm,5,,,,,
player,201312220gnb,pit,suishsha01,xpa,5,,,,,
player,201312220gnb,pit,suishsha01,fgm,1,,,,,
player,201312220gnb,pit,suishsha01,fga,1,,,,,
player,201312220gnb,pit,suishsha01,punt,0,,,,,
player,201312220gnb,pit,suishsha01,punt_yds,0,,,,,
player,201312220gnb,pit,suishsha01,punt_yds_per_punt,,,,,,
player,201312220gnb,pit,suishsha01,punt_long,0,,,,,
player,201312220gnb,pit,McBrMa20,xpm,,,,,,
player,201312220gnb,pit,McBrMa20,xpa,,,,,,
player,201312220gnb,pit,McBrMa20,fgm,,,,,,
player,201312220gnb,pit,McBrMa20,fga,,,,,,
player,201312220gnb,pit,McBrMa20,punt,5,,,,,
player,201312220gnb,pit,McBrMa20,punt_yds,178,,,,,
player,201312220gnb,pit,McBrMa20,punt_yds_per_punt,35.6,,,,,
player,201312220gnb,pit,McBrMa20,punt_long,39,,,,,
player,201312220gnb,gnb,CrosMa20,xpm,4,,,,,
player,201312220gnb,gnb,CrosMa20,xpa,4,,,,,
player,201312220gnb,gnb,CrosMa20,fgm,1,,,,,
player,201312220gnb,gnb,CrosMa20,fga,1,,,,,
player,201312220gnb,gnb,CrosMa20,punt,0,,,,,
player,201312220gnb,gnb,CrosMa20,punt_yds,0,,,,,
player,201312220gnb,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201312220gnb,gnb,CrosMa20,punt_long,0,,,,,
player,201312220gnb,gnb,MastTi99,xpm,,,,,,
player,201312220gnb,gnb,MastTi99,xpa,,,,,,
player,201312220gnb,gnb,MastTi99,fgm,,,,,,
player,201312220gnb,gnb,MastTi99,fga,,,,,,
player,201312220gnb,gnb,MastTi99,punt,5,,,,,
player,201312220gnb,gnb,MastTi99,punt_yds,208,,,,,
player,201312220gnb,gnb,MastTi99,punt_yds_per_punt,41.6,,,,,
player,201312220gnb,gnb,MastTi99,punt_long,51,,,,,
player,201312220gnb,gnb,BakhDa00,pos,T,,,,,
player,201312220gnb,gnb,BakhDa00,offense,78,,,,,
player,201312220gnb,gnb,BakhDa00,off_pct,100%,,,,,
player,201312220gnb,gnb,BakhDa00,defense,0,,,,,
player,201312220gnb,gnb,BakhDa00,def_pct,0%,,,,,
player,201312220gnb,gnb,BakhDa00,special_teams,6,,,,,
player,201312220gnb,gnb,BakhDa00,st_pct,16%,,,,,
player,201312220gnb,gnb,BarcDo00,pos,T,,,,,
player,201312220gnb,gnb,BarcDo00,offense,78,,,,,
player,201312220gnb,gnb,BarcDo00,off_pct,100%,,,,,
player,201312220gnb,gnb,BarcDo00,defense,0,,,,,
player,201312220gnb,gnb,BarcDo00,def_pct,0%,,,,,
player,201312220gnb,gnb,BarcDo00,special_teams,6,,,,,
player,201312220gnb,gnb,BarcDo00,st_pct,16%,,,,,
player,201312220gnb,gnb,LangT.20,pos,G,,,,,
player,201312220gnb,gnb,LangT.20,offense,78,,,,,
player,201312220gnb,gnb,LangT.20,off_pct,100%,,,,,
player,201312220gnb,gnb,LangT.20,defense,0,,,,,
player,201312220gnb,gnb,LangT.20,def_pct,0%,,,,,
player,201312220gnb,gnb,LangT.20,special_teams,6,,,,,
player,201312220gnb,gnb,LangT.20,st_pct,16%,,,,,
player,201312220gnb,gnb,SittJo20,pos,G,,,,,
player,201312220gnb,gnb,SittJo20,offense,78,,,,,
player,201312220gnb,gnb,SittJo20,off_pct,100%,,,,,
player,201312220gnb,gnb,SittJo20,defense,0,,,,,
player,201312220gnb,gnb,SittJo20,def_pct,0%,,,,,
player,201312220gnb,gnb,SittJo20,special_teams,6,,,,,
player,201312220gnb,gnb,SittJo20,st_pct,16%,,,,,
player,201312220gnb,gnb,DietEv00,pos,C,,,,,
player,201312220gnb,gnb,DietEv00,offense,78,,,,,
player,201312220gnb,gnb,DietEv00,off_pct,100%,,,,,
player,201312220gnb,gnb,DietEv00,defense,0,,,,,
player,201312220gnb,gnb,DietEv00,def_pct,0%,,,,,
player,201312220gnb,gnb,DietEv00,special_teams,0,,,,,
player,201312220gnb,gnb,DietEv00,st_pct,0%,,,,,
player,201312220gnb,gnb,FlynMa00,pos,QB,,,,,
player,201312220gnb,gnb,FlynMa00,offense,78,,,,,
player,201312220gnb,gnb,FlynMa00,off_pct,100%,,,,,
player,201312220gnb,gnb,FlynMa00,defense,0,,,,,
player,201312220gnb,gnb,FlynMa00,def_pct,0%,,,,,
player,201312220gnb,gnb,FlynMa00,special_teams,0,,,,,
player,201312220gnb,gnb,FlynMa00,st_pct,0%,,,,,
player,201312220gnb,gnb,NelsJo00,pos,WR,,,,,
player,201312220gnb,gnb,NelsJo00,offense,76,,,,,
player,201312220gnb,gnb,NelsJo00,off_pct,97%,,,,,
player,201312220gnb,gnb,NelsJo00,defense,0,,,,,
player,201312220gnb,gnb,NelsJo00,def_pct,0%,,,,,
player,201312220gnb,gnb,NelsJo00,special_teams,0,,,,,
player,201312220gnb,gnb,NelsJo00,st_pct,0%,,,,,
player,201312220gnb,gnb,JoneJa04,pos,WR,,,,,
player,201312220gnb,gnb,JoneJa04,offense,73,,,,,
player,201312220gnb,gnb,JoneJa04,off_pct,94%,,,,,
player,201312220gnb,gnb,JoneJa04,defense,0,,,,,
player,201312220gnb,gnb,JoneJa04,def_pct,0%,,,,,
player,201312220gnb,gnb,JoneJa04,special_teams,0,,,,,
player,201312220gnb,gnb,JoneJa04,st_pct,0%,,,,,
player,201312220gnb,gnb,BoykJa00,pos,WR,,,,,
player,201312220gnb,gnb,BoykJa00,offense,70,,,,,
player,201312220gnb,gnb,BoykJa00,off_pct,90%,,,,,
player,201312220gnb,gnb,BoykJa00,defense,0,,,,,
player,201312220gnb,gnb,BoykJa00,def_pct,0%,,,,,
player,201312220gnb,gnb,BoykJa00,special_teams,0,,,,,
player,201312220gnb,gnb,BoykJa00,st_pct,0%,,,,,
player,201312220gnb,gnb,QuarAn00,pos,TE,,,,,
player,201312220gnb,gnb,QuarAn00,offense,59,,,,,
player,201312220gnb,gnb,QuarAn00,off_pct,76%,,,,,
player,201312220gnb,gnb,QuarAn00,defense,0,,,,,
player,201312220gnb,gnb,QuarAn00,def_pct,0%,,,,,
player,201312220gnb,gnb,QuarAn00,special_teams,6,,,,,
player,201312220gnb,gnb,QuarAn00,st_pct,16%,,,,,
player,201312220gnb,gnb,LacyEd00,pos,RB,,,,,
player,201312220gnb,gnb,LacyEd00,offense,38,,,,,
player,201312220gnb,gnb,LacyEd00,off_pct,49%,,,,,
player,201312220gnb,gnb,LacyEd00,defense,0,,,,,
player,201312220gnb,gnb,LacyEd00,def_pct,0%,,,,,
player,201312220gnb,gnb,LacyEd00,special_teams,0,,,,,
player,201312220gnb,gnb,LacyEd00,st_pct,0%,,,,,
player,201312220gnb,gnb,KuhnJo00,pos,FB,,,,,
player,201312220gnb,gnb,KuhnJo00,offense,25,,,,,
player,201312220gnb,gnb,KuhnJo00,off_pct,32%,,,,,
player,201312220gnb,gnb,KuhnJo00,defense,0,,,,,
player,201312220gnb,gnb,KuhnJo00,def_pct,0%,,,,,
player,201312220gnb,gnb,KuhnJo00,special_teams,17,,,,,
player,201312220gnb,gnb,KuhnJo00,st_pct,46%,,,,,
player,201312220gnb,gnb,StarJa00,pos,RB,,,,,
player,201312220gnb,gnb,StarJa00,offense,25,,,,,
player,201312220gnb,gnb,StarJa00,off_pct,32%,,,,,
player,201312220gnb,gnb,StarJa00,defense,0,,,,,
player,201312220gnb,gnb,StarJa00,def_pct,0%,,,,,
player,201312220gnb,gnb,StarJa00,special_teams,0,,,,,
player,201312220gnb,gnb,StarJa00,st_pct,0%,,,,,
player,201312220gnb,gnb,TaylRy00,pos,TE,,,,,
player,201312220gnb,gnb,TaylRy00,offense,18,,,,,
player,201312220gnb,gnb,TaylRy00,off_pct,23%,,,,,
player,201312220gnb,gnb,TaylRy00,defense,0,,,,,
player,201312220gnb,gnb,TaylRy00,def_pct,0%,,,,,
player,201312220gnb,gnb,TaylRy00,special_teams,23,,,,,
player,201312220gnb,gnb,TaylRy00,st_pct,62%,,,,,
player,201312220gnb,gnb,NewhMa20,pos,T,,,,,
player,201312220gnb,gnb,NewhMa20,offense,2,,,,,
player,201312220gnb,gnb,NewhMa20,off_pct,3%,,,,,
player,201312220gnb,gnb,NewhMa20,defense,0,,,,,
player,201312220gnb,gnb,NewhMa20,def_pct,0%,,,,,
player,201312220gnb,gnb,NewhMa20,special_teams,6,,,,,
player,201312220gnb,gnb,NewhMa20,st_pct,16%,,,,,
player,201312220gnb,gnb,RajiBJ99,pos,DT,,,,,
player,201312220gnb,gnb,RajiBJ99,offense,1,,,,,
player,201312220gnb,gnb,RajiBJ99,off_pct,1%,,,,,
player,201312220gnb,gnb,RajiBJ99,defense,33,,,,,
player,201312220gnb,gnb,RajiBJ99,def_pct,57%,,,,,
player,201312220gnb,gnb,RajiBJ99,special_teams,2,,,,,
player,201312220gnb,gnb,RajiBJ99,st_pct,5%,,,,,
player,201312220gnb,gnb,DaniMi00,pos,DE,,,,,
player,201312220gnb,gnb,DaniMi00,offense,1,,,,,
player,201312220gnb,gnb,DaniMi00,off_pct,1%,,,,,
player,201312220gnb,gnb,DaniMi00,defense,29,,,,,
player,201312220gnb,gnb,DaniMi00,def_pct,50%,,,,,
player,201312220gnb,gnb,DaniMi00,special_teams,8,,,,,
player,201312220gnb,gnb,DaniMi00,st_pct,22%,,,,,
player,201312220gnb,gnb,StonJa01,pos,TE,,,,,
player,201312220gnb,gnb,StonJa01,offense,1,,,,,
player,201312220gnb,gnb,StonJa01,off_pct,1%,,,,,
player,201312220gnb,gnb,StonJa01,defense,0,,,,,
player,201312220gnb,gnb,StonJa01,def_pct,0%,,,,,
player,201312220gnb,gnb,StonJa01,special_teams,18,,,,,
player,201312220gnb,gnb,StonJa01,st_pct,49%,,,,,
player,201312220gnb,gnb,HarpCh00,pos,WR,,,,,
player,201312220gnb,gnb,HarpCh00,offense,1,,,,,
player,201312220gnb,gnb,HarpCh00,off_pct,1%,,,,,
player,201312220gnb,gnb,HarpCh00,defense,0,,,,,
player,201312220gnb,gnb,HarpCh00,def_pct,0%,,,,,
player,201312220gnb,gnb,HarpCh00,special_teams,0,,,,,
player,201312220gnb,gnb,HarpCh00,st_pct,0%,,,,,
player,201312220gnb,gnb,BurnMo99,pos,FS,,,,,
player,201312220gnb,gnb,BurnMo99,offense,0,,,,,
player,201312220gnb,gnb,BurnMo99,off_pct,0%,,,,,
player,201312220gnb,gnb,BurnMo99,defense,58,,,,,
player,201312220gnb,gnb,BurnMo99,def_pct,100%,,,,,
player,201312220gnb,gnb,BurnMo99,special_teams,6,,,,,
player,201312220gnb,gnb,BurnMo99,st_pct,16%,,,,,
player,201312220gnb,gnb,HawkA.20,pos,LB,,,,,
player,201312220gnb,gnb,HawkA.20,offense,0,,,,,
player,201312220gnb,gnb,HawkA.20,off_pct,0%,,,,,
player,201312220gnb,gnb,HawkA.20,defense,58,,,,,
player,201312220gnb,gnb,HawkA.20,def_pct,100%,,,,,
player,201312220gnb,gnb,HawkA.20,special_teams,2,,,,,
player,201312220gnb,gnb,HawkA.20,st_pct,5%,,,,,
player,201312220gnb,gnb,WillTr99,pos,CB,,,,,
player,201312220gnb,gnb,WillTr99,offense,0,,,,,
player,201312220gnb,gnb,WillTr99,off_pct,0%,,,,,
player,201312220gnb,gnb,WillTr99,defense,57,,,,,
player,201312220gnb,gnb,WillTr99,def_pct,98%,,,,,
player,201312220gnb,gnb,WillTr99,special_teams,0,,,,,
player,201312220gnb,gnb,WillTr99,st_pct,0%,,,,,
player,201312220gnb,gnb,ShieSa00,pos,CB,,,,,
player,201312220gnb,gnb,ShieSa00,offense,0,,,,,
player,201312220gnb,gnb,ShieSa00,off_pct,0%,,,,,
player,201312220gnb,gnb,ShieSa00,defense,53,,,,,
player,201312220gnb,gnb,ShieSa00,def_pct,91%,,,,,
