game,2013,6,20131013,201310130cle,det,"Detroit Lions",31,cle,"Cleveland Browns",17
player,201310130cle,cle,YounCh02,def_pct,0%,,,,,
player,201310130cle,cle,YounCh02,special_teams,9,,,,,
player,201310130cle,cle,YounCh02,st_pct,31%,,,,,
player,201310130cle,cle,cundibil01,pos,K,,,,,
player,201310130cle,cle,cundibil01,offense,0,,,,,
player,201310130cle,cle,cundibil01,off_pct,0%,,,,,
player,201310130cle,cle,cundibil01,defense,0,,,,,
player,201310130cle,cle,cundibil01,def_pct,0%,,,,,
player,201310130cle,cle,cundibil01,special_teams,7,,,,,
player,201310130cle,cle,cundibil01,st_pct,24%,,,,,
player,201310130cle,cle,McFaLe00,pos,CB,,,,,
player,201310130cle,cle,McFaLe00,offense,0,,,,,
player,201310130cle,cle,McFaLe00,off_pct,0%,,,,,
player,201310130cle,cle,McFaLe00,defense,0,,,,,
player,201310130cle,cle,McFaLe00,def_pct,0%,,,,,
player,201310130cle,cle,McFaLe00,special_teams,6,,,,,
player,201310130cle,cle,McFaLe00,st_pct,21%,,,,,
player,201310130cle,cle,CousOn00,pos,G,,,,,
player,201310130cle,cle,CousOn00,offense,0,,,,,
player,201310130cle,cle,CousOn00,off_pct,0%,,,,,
player,201310130cle,cle,CousOn00,defense,0,,,,,
player,201310130cle,cle,CousOn00,def_pct,0%,,,,,
player,201310130cle,cle,CousOn00,special_teams,3,,,,,
player,201310130cle,cle,CousOn00,st_pct,10%,,,,,
player,201310130cle,cle,WhitFo00,pos,RB,,,,,
player,201310130cle,cle,WhitFo00,offense,0,,,,,
player,201310130cle,cle,WhitFo00,off_pct,0%,,,,,
player,201310130cle,cle,WhitFo00,defense,0,,,,,
player,201310130cle,cle,WhitFo00,def_pct,0%,,,,,
player,201310130cle,cle,WhitFo00,special_teams,1,,,,,
player,201310130cle,cle,WhitFo00,st_pct,3%,,,,,
player,201310130cle,det,RaioDo20,pos,C,,,,,
player,201310130cle,det,RaioDo20,offense,75,,,,,
player,201310130cle,det,RaioDo20,off_pct,100%,,,,,
player,201310130cle,det,RaioDo20,defense,0,,,,,
player,201310130cle,det,RaioDo20,def_pct,0%,,,,,
player,201310130cle,det,RaioDo20,special_teams,5,,,,,
player,201310130cle,det,RaioDo20,st_pct,17%,,,,,
player,201310130cle,det,ReifRi00,pos,T,,,,,
player,201310130cle,det,ReifRi00,offense,75,,,,,
player,201310130cle,det,ReifRi00,off_pct,100%,,,,,
player,201310130cle,det,ReifRi00,defense,0,,,,,
player,201310130cle,det,ReifRi00,def_pct,0%,,,,,
player,201310130cle,det,ReifRi00,special_teams,5,,,,,
player,201310130cle,det,ReifRi00,st_pct,17%,,,,,
player,201310130cle,det,SimsRo20,pos,G,,,,,
player,201310130cle,det,SimsRo20,offense,75,,,,,
player,201310130cle,det,SimsRo20,off_pct,100%,,,,,
player,201310130cle,det,SimsRo20,defense,0,,,,,
player,201310130cle,det,SimsRo20,def_pct,0%,,,,,
player,201310130cle,det,SimsRo20,special_teams,5,,,,,
player,201310130cle,det,SimsRo20,st_pct,17%,,,,,
player,201310130cle,det,HillCo21,pos,T,,,,,
player,201310130cle,det,HillCo21,offense,75,,,,,
player,201310130cle,det,HillCo21,off_pct,100%,,,,,
player,201310130cle,det,HillCo21,defense,0,,,,,
player,201310130cle,det,HillCo21,def_pct,0%,,,,,
player,201310130cle,det,HillCo21,special_teams,5,,,,,
player,201310130cle,det,HillCo21,st_pct,17%,,,,,
player,201310130cle,det,WarfLa00,pos,G,,,,,
player,201310130cle,det,WarfLa00,offense,75,,,,,
player,201310130cle,det,WarfLa00,off_pct,100%,,,,,
player,201310130cle,det,WarfLa00,defense,0,,,,,
player,201310130cle,det,WarfLa00,def_pct,0%,,,,,
player,201310130cle,det,WarfLa00,special_teams,5,,,,,
player,201310130cle,det,WarfLa00,st_pct,17%,,,,,
player,201310130cle,det,StafMa00,pos,QB,,,,,
player,201310130cle,det,StafMa00,offense,75,,,,,
player,201310130cle,det,StafMa00,off_pct,100%,,,,,
player,201310130cle,det,StafMa00,defense,0,,,,,
player,201310130cle,det,StafMa00,def_pct,0%,,,,,
player,201310130cle,det,StafMa00,special_teams,0,,,,,
player,201310130cle,det,StafMa00,st_pct,0%,,,,,
player,201310130cle,det,PettBr00,pos,TE,,,,,
player,201310130cle,det,PettBr00,offense,68,,,,,
player,201310130cle,det,PettBr00,off_pct,91%,,,,,
player,201310130cle,det,PettBr00,defense,0,,,,,
player,201310130cle,det,PettBr00,def_pct,0%,,,,,
player,201310130cle,det,PettBr00,special_teams,6,,,,,
player,201310130cle,det,PettBr00,st_pct,21%,,,,,
player,201310130cle,det,DurhKr00,pos,WR,,,,,
player,201310130cle,det,DurhKr00,offense,67,,,,,
player,201310130cle,det,DurhKr00,off_pct,89%,,,,,
player,201310130cle,det,DurhKr00,defense,0,,,,,
player,201310130cle,det,DurhKr00,def_pct,0%,,,,,
player,201310130cle,det,DurhKr00,special_teams,0,,,,,
player,201310130cle,det,DurhKr00,st_pct,0%,,,,,
player,201310130cle,det,BushRe00,pos,RB,,,,,
player,201310130cle,det,BushRe00,offense,52,,,,,
player,201310130cle,det,BushRe00,off_pct,69%,,,,,
player,201310130cle,det,BushRe00,defense,0,,,,,
player,201310130cle,det,BushRe00,def_pct,0%,,,,,
player,201310130cle,det,BushRe00,special_teams,0,,,,,
player,201310130cle,det,BushRe00,st_pct,0%,,,,,
player,201310130cle,det,BroyRy00,pos,WR,,,,,
player,201310130cle,det,BroyRy00,offense,50,,,,,
player,201310130cle,det,BroyRy00,off_pct,67%,,,,,
player,201310130cle,det,BroyRy00,defense,0,,,,,
player,201310130cle,det,BroyRy00,def_pct,0%,,,,,
player,201310130cle,det,BroyRy00,special_teams,0,,,,,
player,201310130cle,det,BroyRy00,st_pct,0%,,,,,
player,201310130cle,det,JohnCa00,pos,WR,,,,,
player,201310130cle,det,JohnCa00,offense,39,,,,,
player,201310130cle,det,JohnCa00,off_pct,52%,,,,,
player,201310130cle,det,JohnCa00,defense,0,,,,,
player,201310130cle,det,JohnCa00,def_pct,0%,,,,,
player,201310130cle,det,JohnCa00,special_teams,0,,,,,
player,201310130cle,det,JohnCa00,st_pct,0%,,,,,
player,201310130cle,det,OgleKe00,pos,WR,,,,,
player,201310130cle,det,OgleKe00,offense,29,,,,,
player,201310130cle,det,OgleKe00,off_pct,39%,,,,,
player,201310130cle,det,OgleKe00,defense,0,,,,,
player,201310130cle,det,OgleKe00,def_pct,0%,,,,,
player,201310130cle,det,OgleKe00,special_teams,0,,,,,
player,201310130cle,det,OgleKe00,st_pct,0%,,,,,
player,201310130cle,det,BellJo01,pos,RB,,,,,
player,201310130cle,det,BellJo01,offense,28,,,,,
player,201310130cle,det,BellJo01,off_pct,37%,,,,,
player,201310130cle,det,BellJo01,defense,0,,,,,
player,201310130cle,det,BellJo01,def_pct,0%,,,,,
player,201310130cle,det,BellJo01,special_teams,9,,,,,
player,201310130cle,det,BellJo01,st_pct,31%,,,,,
player,201310130cle,det,FaurJo00,pos,TE,,,,,
player,201310130cle,det,FaurJo00,offense,23,,,,,
player,201310130cle,det,FaurJo00,off_pct,31%,,,,,
player,201310130cle,det,FaurJo00,defense,0,,,,,
player,201310130cle,det,FaurJo00,def_pct,0%,,,,,
player,201310130cle,det,FaurJo00,special_teams,1,,,,,
player,201310130cle,det,FaurJo00,st_pct,3%,,,,,
player,201310130cle,det,EdwaPa00,pos,WR,,,,,
player,201310130cle,det,EdwaPa00,offense,16,,,,,
player,201310130cle,det,EdwaPa00,off_pct,21%,,,,,
player,201310130cle,det,EdwaPa00,defense,0,,,,,
player,201310130cle,det,EdwaPa00,def_pct,0%,,,,,
player,201310130cle,det,EdwaPa00,special_teams,0,,,,,
player,201310130cle,det,EdwaPa00,st_pct,0%,,,,,
player,201310130cle,det,LeshMi00,pos,RB,,,,,
player,201310130cle,det,LeshMi00,offense,2,,,,,
player,201310130cle,det,LeshMi00,off_pct,3%,,,,,
player,201310130cle,det,LeshMi00,defense,0,,,,,
player,201310130cle,det,LeshMi00,def_pct,0%,,,,,
player,201310130cle,det,LeshMi00,special_teams,13,,,,,
player,201310130cle,det,LeshMi00,st_pct,45%,,,,,
player,201310130cle,det,GandDy20,pos,G,,,,,
player,201310130cle,det,GandDy20,offense,1,,,,,
player,201310130cle,det,GandDy20,off_pct,1%,,,,,
player,201310130cle,det,GandDy20,defense,0,,,,,
player,201310130cle,det,GandDy20,def_pct,0%,,,,,
player,201310130cle,det,GandDy20,special_teams,8,,,,,
player,201310130cle,det,GandDy20,st_pct,28%,,,,,
player,201310130cle,det,LevyDe99,pos,LB,,,,,
player,201310130cle,det,LevyDe99,offense,0,,,,,
player,201310130cle,det,LevyDe99,off_pct,0%,,,,,
player,201310130cle,det,LevyDe99,defense,68,,,,,
player,201310130cle,det,LevyDe99,def_pct,100%,,,,,
player,201310130cle,det,LevyDe99,special_teams,3,,,,,
player,201310130cle,det,LevyDe99,st_pct,10%,,,,,
player,201310130cle,det,TullSt20,pos,LB,,,,,
player,201310130cle,det,TullSt20,offense,0,,,,,
player,201310130cle,det,TullSt20,off_pct,0%,,,,,
player,201310130cle,det,TullSt20,defense,68,,,,,
player,201310130cle,det,TullSt20,def_pct,100%,,,,,
player,201310130cle,det,TullSt20,special_teams,3,,,,,
player,201310130cle,det,TullSt20,st_pct,10%,,,,,
player,201310130cle,det,DelmLo99,pos,FS,,,,,
player,201310130cle,det,DelmLo99,offense,0,,,,,
player,201310130cle,det,DelmLo99,off_pct,0%,,,,,
player,201310130cle,det,DelmLo99,defense,68,,,,,
player,201310130cle,det,DelmLo99,def_pct,100%,,,,,
player,201310130cle,det,DelmLo99,special_teams,0,,,,,
player,201310130cle,det,DelmLo99,st_pct,0%,,,,,
player,201310130cle,det,HousCh99,pos,CB,,,,,
player,201310130cle,det,HousCh99,offense,0,,,,,
player,201310130cle,det,HousCh99,off_pct,0%,,,,,
player,201310130cle,det,HousCh99,defense,68,,,,,
player,201310130cle,det,HousCh99,def_pct,100%,,,,,
player,201310130cle,det,HousCh99,special_teams,0,,,,,
player,201310130cle,det,HousCh99,st_pct,0%,,,,,
player,201310130cle,det,QuinGl99,pos,SS,,,,,
player,201310130cle,det,QuinGl99,offense,0,,,,,
player,201310130cle,det,QuinGl99,off_pct,0%,,,,,
player,201310130cle,det,QuinGl99,defense,66,,,,,
player,201310130cle,det,QuinGl99,def_pct,97%,,,,,
player,201310130cle,det,QuinGl99,special_teams,0,,,,,
player,201310130cle,det,QuinGl99,st_pct,0%,,,,,
player,201310130cle,det,SuhxNd99,pos,DT,,,,,
player,201310130cle,det,SuhxNd99,offense,0,,,,,
player,201310130cle,det,SuhxNd99,off_pct,0%,,,,,
player,201310130cle,det,SuhxNd99,defense,58,,,,,
player,201310130cle,det,SuhxNd99,def_pct,85%,,,,,
player,201310130cle,det,SuhxNd99,special_teams,3,,,,,
player,201310130cle,det,SuhxNd99,st_pct,10%,,,,,
player,201310130cle,det,AnsaEz00,pos,DE,,,,,
player,201310130cle,det,AnsaEz00,offense,0,,,,,
player,201310130cle,det,AnsaEz00,off_pct,0%,,,,,
player,201310130cle,det,AnsaEz00,defense,51,,,,,
player,201310130cle,det,AnsaEz00,def_pct,75%,,,,,
player,201310130cle,det,AnsaEz00,special_teams,0,,,,,
player,201310130cle,det,AnsaEz00,st_pct,0%,,,,,
player,201310130cle,det,SlayDa00,pos,CB,,,,,
player,201310130cle,det,SlayDa00,offense,0,,,,,
player,201310130cle,det,SlayDa00,off_pct,0%,,,,,
player,201310130cle,det,SlayDa00,defense,48,,,,,
player,201310130cle,det,SlayDa00,def_pct,71%,,,,,
player,201310130cle,det,SlayDa00,special_teams,18,,,,,
player,201310130cle,det,SlayDa00,st_pct,62%,,,,,
player,201310130cle,det,YounWi99,pos,DE,,,,,
player,201310130cle,det,YounWi99,offense,0,,,,,
player,201310130cle,det,YounWi99,off_pct,0%,,,,,
player,201310130cle,det,YounWi99,defense,48,,,,,
player,201310130cle,det,YounWi99,def_pct,71%,,,,,
player,201310130cle,det,YounWi99,special_teams,3,,,,,
player,201310130cle,det,YounWi99,st_pct,10%,,,,,
player,201310130cle,det,FairNi00,pos,DT,,,,,
player,201310130cle,det,FairNi00,offense,0,,,,,
player,201310130cle,det,FairNi00,off_pct,0%,,,,,
player,201310130cle,det,FairNi00,defense,48,,,,,
player,201310130cle,det,FairNi00,def_pct,71%,,,,,
player,201310130cle,det,FairNi00,special_teams,2,,,,,
player,201310130cle,det,FairNi00,st_pct,7%,,,,,
player,201310130cle,det,BentBi00,pos,CB,,,,,
player,201310130cle,det,BentBi00,offense,0,,,,,
player,201310130cle,det,BentBi00,off_pct,0%,,,,,
player,201310130cle,det,BentBi00,defense,44,,,,,
player,201310130cle,det,BentBi00,def_pct,65%,,,,,
player,201310130cle,det,BentBi00,special_teams,9,,,,,
player,201310130cle,det,BentBi00,st_pct,31%,,,,,
player,201310130cle,det,PalmAs99,pos,LB,,,,,
player,201310130cle,det,PalmAs99,offense,0,,,,,
player,201310130cle,det,PalmAs99,off_pct,0%,,,,,
player,201310130cle,det,PalmAs99,defense,25,,,,,
player,201310130cle,det,PalmAs99,def_pct,37%,,,,,
player,201310130cle,det,PalmAs99,special_teams,11,,,,,
player,201310130cle,det,PalmAs99,st_pct,38%,,,,,
player,201310130cle,det,MoslC.20,pos,DT,,,,,
player,201310130cle,det,MoslC.20,offense,0,,,,,
player,201310130cle,det,MoslC.20,off_pct,0%,,,,,
player,201310130cle,det,MoslC.20,defense,21,,,,,
player,201310130cle,det,MoslC.20,def_pct,31%,,,,,
player,201310130cle,det,MoslC.20,special_teams,1,,,,,
player,201310130cle,det,MoslC.20,st_pct,3%,,,,,
player,201310130cle,det,IdonIs20,pos,DE,,,,,
player,201310130cle,det,IdonIs20,offense,0,,,,,
player,201310130cle,det,IdonIs20,off_pct,0%,,,,,
player,201310130cle,det,IdonIs20,defense,20,,,,,
player,201310130cle,det,IdonIs20,def_pct,29%,,,,,
player,201310130cle,det,IdonIs20,special_teams,6,,,,,
player,201310130cle,det,IdonIs20,st_pct,21%,,,,,
player,201310130cle,det,MathRa99,pos,CB,,,,,
player,201310130cle,det,MathRa99,offense,0,,,,,
player,201310130cle,det,MathRa99,off_pct,0%,,,,,
player,201310130cle,det,MathRa99,defense,19,,,,,
player,201310130cle,det,MathRa99,def_pct,28%,,,,,
player,201310130cle,det,MathRa99,special_teams,0,,,,,
player,201310130cle,det,MathRa99,st_pct,0%,,,,,
player,201310130cle,det,TaylDe00,pos,DE,,,,,
player,201310130cle,det,TaylDe00,offense,0,,,,,
player,201310130cle,det,TaylDe00,off_pct,0%,,,,,
player,201310130cle,det,TaylDe00,defense,17,,,,,
player,201310130cle,det,TaylDe00,def_pct,25%,,,,,
player,201310130cle,det,TaylDe00,special_teams,9,,,,,
player,201310130cle,det,TaylDe00,st_pct,31%,,,,,
player,201310130cle,det,FlueAn99,pos,DT,,,,,
player,201310130cle,det,FlueAn99,offense,0,,,,,
player,201310130cle,det,FlueAn99,off_pct,0%,,,,,
player,201310130cle,det,FlueAn99,defense,9,,,,,
player,201310130cle,det,FlueAn99,def_pct,13%,,,,,
player,201310130cle,det,FlueAn99,special_teams,3,,,,,
player,201310130cle,det,FlueAn99,st_pct,10%,,,,,
player,201310130cle,det,GomeDe00,pos,SS,,,,,
player,201310130cle,det,GomeDe00,offense,0,,,,,
player,201310130cle,det,GomeDe00,off_pct,0%,,,,,
player,201310130cle,det,GomeDe00,defense,2,,,,,
player,201310130cle,det,GomeDe00,def_pct,3%,,,,,
player,201310130cle,det,GomeDe00,special_teams,24,,,,,
player,201310130cle,det,GomeDe00,st_pct,83%,,,,,
player,201310130cle,det,WendJo99,pos,SS,,,,,
player,201310130cle,det,WendJo99,offense,0,,,,,
player,201310130cle,det,WendJo99,off_pct,0%,,,,,
player,201310130cle,det,WendJo99,defense,0,,,,,
player,201310130cle,det,WendJo99,def_pct,0%,,,,,
player,201310130cle,det,WendJo99,special_teams,24,,,,,
player,201310130cle,det,WendJo99,st_pct,83%,,,,,
player,201310130cle,det,McInRo20,pos,LB,,,,,
player,201310130cle,det,McInRo20,offense,0,,,,,
player,201310130cle,det,McInRo20,off_pct,0%,,,,,
player,201310130cle,det,McInRo20,defense,0,,,,,
player,201310130cle,det,McInRo20,def_pct,0%,,,,,
player,201310130cle,det,McInRo20,special_teams,21,,,,,
player,201310130cle,det,McInRo20,st_pct,72%,,,,,
player,201310130cle,det,WhitTa00,pos,LB,,,,,
player,201310130cle,det,WhitTa00,offense,0,,,,,
player,201310130cle,det,WhitTa00,off_pct,0%,,,,,
player,201310130cle,det,WhitTa00,defense,0,,,,,
player,201310130cle,det,WhitTa00,def_pct,0%,,,,,
player,201310130cle,det,WhitTa00,special_teams,21,,,,,
player,201310130cle,det,WhitTa00,st_pct,72%,,,,,
player,201310130cle,det,CareDo00,pos,FS,,,,,
player,201310130cle,det,CareDo00,offense,0,,,,,
player,201310130cle,det,CareDo00,off_pct,0%,,,,,
player,201310130cle,det,CareDo00,defense,0,,,,,
player,201310130cle,det,CareDo00,def_pct,0%,,,,,
player,201310130cle,det,CareDo00,special_teams,21,,,,,
player,201310130cle,det,CareDo00,st_pct,72%,,,,,
player,201310130cle,det,LewiTr00,pos,LB,,,,,
player,201310130cle,det,LewiTr00,offense,0,,,,,
player,201310130cle,det,LewiTr00,off_pct,0%,,,,,
player,201310130cle,det,LewiTr00,defense,0,,,,,
player,201310130cle,det,LewiTr00,def_pct,0%,,,,,
player,201310130cle,det,LewiTr00,special_teams,21,,,,,
player,201310130cle,det,LewiTr00,st_pct,72%,,,,,
player,201310130cle,det,SpurMi00,pos,WR,,,,,
player,201310130cle,det,SpurMi00,offense,0,,,,,
player,201310130cle,det,SpurMi00,off_pct,0%,,,,,
player,201310130cle,det,SpurMi00,defense,0,,,,,
player,201310130cle,det,SpurMi00,def_pct,0%,,,,,
player,201310130cle,det,SpurMi00,special_teams,18,,,,,
player,201310130cle,det,SpurMi00,st_pct,62%,,,,,
player,201310130cle,det,MartSa01,pos,P,,,,,
player,201310130cle,det,MartSa01,offense,0,,,,,
player,201310130cle,det,MartSa01,off_pct,0%,,,,,
player,201310130cle,det,MartSa01,defense,0,,,,,
player,201310130cle,det,MartSa01,def_pct,0%,,,,,
player,201310130cle,det,MartSa01,special_teams,16,,,,,
player,201310130cle,det,MartSa01,st_pct,55%,,,,,
player,201310130cle,det,MuhlDo20,pos,LS,,,,,
player,201310130cle,det,MuhlDo20,offense,0,,,,,
player,201310130cle,det,MuhlDo20,off_pct,0%,,,,,
player,201310130cle,det,MuhlDo20,defense,0,,,,,
player,201310130cle,det,MuhlDo20,def_pct,0%,,,,,
player,201310130cle,det,MuhlDo20,special_teams,10,,,,,
player,201310130cle,det,MuhlDo20,st_pct,34%,,,,,
player,201310130cle,det,WaddLa01,pos,T,,,,,
player,201310130cle,det,WaddLa01,offense,0,,,,,
player,201310130cle,det,WaddLa01,off_pct,0%,,,,,
player,201310130cle,det,WaddLa01,defense,0,,,,,
player,201310130cle,det,WaddLa01,def_pct,0%,,,,,
player,201310130cle,det,WaddLa01,special_teams,5,,,,,
player,201310130cle,det,WaddLa01,st_pct,17%,,,,,
player,201310130cle,det,akersdav01,pos,K,,,,,
player,201310130cle,det,akersdav01,offense,0,,,,,
player,201310130cle,det,akersdav01,off_pct,0%,,,,,
player,201310130cle,det,akersdav01,defense,0,,,,,
player,201310130cle,det,akersdav01,def_pct,0%,,,,,
player,201310130cle,det,akersdav01,special_teams,5,,,,,
player,201310130cle,det,akersdav01,st_pct,17%,,,,,
