game,2013,16,20131222,201312220ram,tam,"Tampa Bay Buccaneers",13,ram,"St. Louis Rams",23
player,201312220ram,ram,BarkJo00,offense,61,,,,,
player,201312220ram,ram,BarkJo00,off_pct,100%,,,,,
player,201312220ram,ram,BarkJo00,defense,0,,,,,
player,201312220ram,ram,BarkJo00,def_pct,0%,,,,,
player,201312220ram,ram,BarkJo00,special_teams,5,,,,,
player,201312220ram,ram,BarkJo00,st_pct,22%,,,,,
player,201312220ram,ram,BarnTi01,pos,C,,,,,
player,201312220ram,ram,BarnTi01,offense,61,,,,,
player,201312220ram,ram,BarnTi01,off_pct,100%,,,,,
player,201312220ram,ram,BarnTi01,defense,0,,,,,
player,201312220ram,ram,BarnTi01,def_pct,0%,,,,,
player,201312220ram,ram,BarnTi01,special_teams,5,,,,,
player,201312220ram,ram,BarnTi01,st_pct,22%,,,,,
player,201312220ram,ram,WillCh03,pos,G,,,,,
player,201312220ram,ram,WillCh03,offense,61,,,,,
player,201312220ram,ram,WillCh03,off_pct,100%,,,,,
player,201312220ram,ram,WillCh03,defense,0,,,,,
player,201312220ram,ram,WillCh03,def_pct,0%,,,,,
player,201312220ram,ram,WillCh03,special_teams,5,,,,,
player,201312220ram,ram,WillCh03,st_pct,22%,,,,,
player,201312220ram,ram,SaffRo20,pos,T,,,,,
player,201312220ram,ram,SaffRo20,offense,61,,,,,
player,201312220ram,ram,SaffRo20,off_pct,100%,,,,,
player,201312220ram,ram,SaffRo20,defense,0,,,,,
player,201312220ram,ram,SaffRo20,def_pct,0%,,,,,
player,201312220ram,ram,SaffRo20,special_teams,5,,,,,
player,201312220ram,ram,SaffRo20,st_pct,22%,,,,,
player,201312220ram,ram,ClemKe00,pos,QB,,,,,
player,201312220ram,ram,ClemKe00,offense,61,,,,,
player,201312220ram,ram,ClemKe00,off_pct,100%,,,,,
player,201312220ram,ram,ClemKe00,defense,0,,,,,
player,201312220ram,ram,ClemKe00,def_pct,0%,,,,,
player,201312220ram,ram,ClemKe00,special_teams,0,,,,,
player,201312220ram,ram,ClemKe00,st_pct,0%,,,,,
player,201312220ram,ram,SmitSh22,pos,G,,,,,
player,201312220ram,ram,SmitSh22,offense,58,,,,,
player,201312220ram,ram,SmitSh22,off_pct,95%,,,,,
player,201312220ram,ram,SmitSh22,defense,0,,,,,
player,201312220ram,ram,SmitSh22,def_pct,0%,,,,,
player,201312220ram,ram,SmitSh22,special_teams,5,,,,,
player,201312220ram,ram,SmitSh22,st_pct,22%,,,,,
player,201312220ram,ram,StacZa00,pos,RB,,,,,
player,201312220ram,ram,StacZa00,offense,54,,,,,
player,201312220ram,ram,StacZa00,off_pct,89%,,,,,
player,201312220ram,ram,StacZa00,defense,0,,,,,
player,201312220ram,ram,StacZa00,def_pct,0%,,,,,
player,201312220ram,ram,StacZa00,special_teams,0,,,,,
player,201312220ram,ram,StacZa00,st_pct,0%,,,,,
player,201312220ram,ram,GiveCh00,pos,WR,,,,,
player,201312220ram,ram,GiveCh00,offense,47,,,,,
player,201312220ram,ram,GiveCh00,off_pct,77%,,,,,
player,201312220ram,ram,GiveCh00,defense,0,,,,,
player,201312220ram,ram,GiveCh00,def_pct,0%,,,,,
player,201312220ram,ram,GiveCh00,special_teams,0,,,,,
player,201312220ram,ram,GiveCh00,st_pct,0%,,,,,
player,201312220ram,ram,KendLa00,pos,TE,,,,,
player,201312220ram,ram,KendLa00,offense,45,,,,,
player,201312220ram,ram,KendLa00,off_pct,74%,,,,,
player,201312220ram,ram,KendLa00,defense,0,,,,,
player,201312220ram,ram,KendLa00,def_pct,0%,,,,,
player,201312220ram,ram,KendLa00,special_teams,0,,,,,
player,201312220ram,ram,KendLa00,st_pct,0%,,,,,
player,201312220ram,ram,BailSt01,pos,WR,,,,,
player,201312220ram,ram,BailSt01,offense,40,,,,,
player,201312220ram,ram,BailSt01,off_pct,66%,,,,,
player,201312220ram,ram,BailSt01,defense,0,,,,,
player,201312220ram,ram,BailSt01,def_pct,0%,,,,,
player,201312220ram,ram,BailSt01,special_teams,7,,,,,
player,201312220ram,ram,BailSt01,st_pct,30%,,,,,
player,201312220ram,ram,HarkCo00,pos,TE,,,,,
player,201312220ram,ram,HarkCo00,offense,37,,,,,
player,201312220ram,ram,HarkCo00,off_pct,61%,,,,,
player,201312220ram,ram,HarkCo00,defense,0,,,,,
player,201312220ram,ram,HarkCo00,def_pct,0%,,,,,
player,201312220ram,ram,HarkCo00,special_teams,8,,,,,
player,201312220ram,ram,HarkCo00,st_pct,35%,,,,,
player,201312220ram,ram,CookJa02,pos,TE,,,,,
player,201312220ram,ram,CookJa02,offense,34,,,,,
player,201312220ram,ram,CookJa02,off_pct,56%,,,,,
player,201312220ram,ram,CookJa02,defense,0,,,,,
player,201312220ram,ram,CookJa02,def_pct,0%,,,,,
player,201312220ram,ram,CookJa02,special_teams,0,,,,,
player,201312220ram,ram,CookJa02,st_pct,0%,,,,,
player,201312220ram,ram,QuicBr00,pos,WR,,,,,
player,201312220ram,ram,QuicBr00,offense,20,,,,,
player,201312220ram,ram,QuicBr00,off_pct,33%,,,,,
player,201312220ram,ram,QuicBr00,defense,0,,,,,
player,201312220ram,ram,QuicBr00,def_pct,0%,,,,,
player,201312220ram,ram,QuicBr00,special_teams,0,,,,,
player,201312220ram,ram,QuicBr00,st_pct,0%,,,,,
player,201312220ram,ram,PettAu00,pos,WR,,,,,
player,201312220ram,ram,PettAu00,offense,16,,,,,
player,201312220ram,ram,PettAu00,off_pct,26%,,,,,
player,201312220ram,ram,PettAu00,defense,0,,,,,
player,201312220ram,ram,PettAu00,def_pct,0%,,,,,
player,201312220ram,ram,PettAu00,special_teams,0,,,,,
player,201312220ram,ram,PettAu00,st_pct,0%,,,,,
player,201312220ram,ram,CunnBe01,pos,RB,,,,,
player,201312220ram,ram,CunnBe01,offense,6,,,,,
player,201312220ram,ram,CunnBe01,off_pct,10%,,,,,
player,201312220ram,ram,CunnBe01,defense,0,,,,,
player,201312220ram,ram,CunnBe01,def_pct,0%,,,,,
player,201312220ram,ram,CunnBe01,special_teams,6,,,,,
player,201312220ram,ram,CunnBe01,st_pct,26%,,,,,
player,201312220ram,ram,McNeMi00,pos,TE,,,,,
player,201312220ram,ram,McNeMi00,offense,5,,,,,
player,201312220ram,ram,McNeMi00,off_pct,8%,,,,,
player,201312220ram,ram,McNeMi00,defense,0,,,,,
player,201312220ram,ram,McNeMi00,def_pct,0%,,,,,
player,201312220ram,ram,McNeMi00,special_teams,10,,,,,
player,201312220ram,ram,McNeMi00,st_pct,43%,,,,,
player,201312220ram,ram,LongJa20,pos,T,,,,,
player,201312220ram,ram,LongJa20,offense,3,,,,,
player,201312220ram,ram,LongJa20,off_pct,5%,,,,,
player,201312220ram,ram,LongJa20,defense,0,,,,,
player,201312220ram,ram,LongJa20,def_pct,0%,,,,,
player,201312220ram,ram,LongJa20,special_teams,0,,,,,
player,201312220ram,ram,LongJa20,st_pct,0%,,,,,
player,201312220ram,ram,PeadIs00,pos,RB,,,,,
player,201312220ram,ram,PeadIs00,offense,1,,,,,
player,201312220ram,ram,PeadIs00,off_pct,2%,,,,,
player,201312220ram,ram,PeadIs00,defense,0,,,,,
player,201312220ram,ram,PeadIs00,def_pct,0%,,,,,
player,201312220ram,ram,PeadIs00,special_teams,12,,,,,
player,201312220ram,ram,PeadIs00,st_pct,52%,,,,,
player,201312220ram,ram,McLeRo00,pos,FS,,,,,
player,201312220ram,ram,McLeRo00,offense,0,,,,,
player,201312220ram,ram,McLeRo00,off_pct,0%,,,,,
player,201312220ram,ram,McLeRo00,defense,59,,,,,
player,201312220ram,ram,McLeRo00,def_pct,100%,,,,,
player,201312220ram,ram,McLeRo00,special_teams,8,,,,,
player,201312220ram,ram,McLeRo00,st_pct,35%,,,,,
player,201312220ram,ram,McDoTJ00,pos,SS,,,,,
player,201312220ram,ram,McDoTJ00,offense,0,,,,,
player,201312220ram,ram,McDoTJ00,off_pct,0%,,,,,
player,201312220ram,ram,McDoTJ00,defense,59,,,,,
player,201312220ram,ram,McDoTJ00,def_pct,100%,,,,,
player,201312220ram,ram,McDoTJ00,special_teams,6,,,,,
player,201312220ram,ram,McDoTJ00,st_pct,26%,,,,,
player,201312220ram,ram,LaurJa99,pos,LB,,,,,
player,201312220ram,ram,LaurJa99,offense,0,,,,,
player,201312220ram,ram,LaurJa99,off_pct,0%,,,,,
player,201312220ram,ram,LaurJa99,defense,59,,,,,
player,201312220ram,ram,LaurJa99,def_pct,100%,,,,,
player,201312220ram,ram,LaurJa99,special_teams,3,,,,,
player,201312220ram,ram,LaurJa99,st_pct,13%,,,,,
player,201312220ram,ram,OgleAl00,pos,LB,,,,,
player,201312220ram,ram,OgleAl00,offense,0,,,,,
player,201312220ram,ram,OgleAl00,off_pct,0%,,,,,
player,201312220ram,ram,OgleAl00,defense,59,,,,,
player,201312220ram,ram,OgleAl00,def_pct,100%,,,,,
player,201312220ram,ram,OgleAl00,special_teams,3,,,,,
player,201312220ram,ram,OgleAl00,st_pct,13%,,,,,
player,201312220ram,ram,JohnTr05,pos,CB,,,,,
player,201312220ram,ram,JohnTr05,offense,0,,,,,
player,201312220ram,ram,JohnTr05,off_pct,0%,,,,,
player,201312220ram,ram,JohnTr05,defense,56,,,,,
player,201312220ram,ram,JohnTr05,def_pct,95%,,,,,
player,201312220ram,ram,JohnTr05,special_teams,5,,,,,
player,201312220ram,ram,JohnTr05,st_pct,22%,,,,,
player,201312220ram,ram,JenkJa03,pos,CB,,,,,
player,201312220ram,ram,JenkJa03,offense,0,,,,,
player,201312220ram,ram,JenkJa03,off_pct,0%,,,,,
player,201312220ram,ram,JenkJa03,defense,56,,,,,
player,201312220ram,ram,JenkJa03,def_pct,95%,,,,,
player,201312220ram,ram,JenkJa03,special_teams,1,,,,,
player,201312220ram,ram,JenkJa03,st_pct,4%,,,,,
player,201312220ram,ram,LongCh99,pos,DE,,,,,
player,201312220ram,ram,LongCh99,offense,0,,,,,
player,201312220ram,ram,LongCh99,off_pct,0%,,,,,
player,201312220ram,ram,LongCh99,defense,54,,,,,
player,201312220ram,ram,LongCh99,def_pct,92%,,,,,
player,201312220ram,ram,LongCh99,special_teams,4,,,,,
player,201312220ram,ram,LongCh99,st_pct,17%,,,,,
player,201312220ram,ram,BrocMi00,pos,DT,,,,,
player,201312220ram,ram,BrocMi00,offense,0,,,,,
player,201312220ram,ram,BrocMi00,off_pct,0%,,,,,
player,201312220ram,ram,BrocMi00,defense,51,,,,,
player,201312220ram,ram,BrocMi00,def_pct,86%,,,,,
player,201312220ram,ram,BrocMi00,special_teams,4,,,,,
player,201312220ram,ram,BrocMi00,st_pct,17%,,,,,
player,201312220ram,ram,LangKe98,pos,DT,,,,,
player,201312220ram,ram,LangKe98,offense,0,,,,,
player,201312220ram,ram,LangKe98,off_pct,0%,,,,,
player,201312220ram,ram,LangKe98,defense,46,,,,,
player,201312220ram,ram,LangKe98,def_pct,78%,,,,,
player,201312220ram,ram,LangKe98,special_teams,4,,,,,
player,201312220ram,ram,LangKe98,st_pct,17%,,,,,
player,201312220ram,ram,QuinRo00,pos,DE,,,,,
player,201312220ram,ram,QuinRo00,offense,0,,,,,
player,201312220ram,ram,QuinRo00,off_pct,0%,,,,,
player,201312220ram,ram,QuinRo00,defense,45,,,,,
player,201312220ram,ram,QuinRo00,def_pct,76%,,,,,
player,201312220ram,ram,QuinRo00,special_teams,4,,,,,
player,201312220ram,ram,QuinRo00,st_pct,17%,,,,,
player,201312220ram,ram,DunbJo20,pos,LB,,,,,
player,201312220ram,ram,DunbJo20,offense,0,,,,,
player,201312220ram,ram,DunbJo20,off_pct,0%,,,,,
player,201312220ram,ram,DunbJo20,defense,38,,,,,
player,201312220ram,ram,DunbJo20,def_pct,64%,,,,,
player,201312220ram,ram,DunbJo20,special_teams,0,,,,,
player,201312220ram,ram,DunbJo20,st_pct,0%,,,,,
player,201312220ram,ram,StewDa00,pos,FS,,,,,
player,201312220ram,ram,StewDa00,offense,0,,,,,
player,201312220ram,ram,StewDa00,off_pct,0%,,,,,
player,201312220ram,ram,StewDa00,defense,20,,,,,
player,201312220ram,ram,StewDa00,def_pct,34%,,,,,
player,201312220ram,ram,StewDa00,special_teams,6,,,,,
player,201312220ram,ram,StewDa00,st_pct,26%,,,,,
player,201312220ram,ram,SimsEu99,pos,DE,,,,,
player,201312220ram,ram,SimsEu99,offense,0,,,,,
player,201312220ram,ram,SimsEu99,off_pct,0%,,,,,
player,201312220ram,ram,SimsEu99,defense,20,,,,,
player,201312220ram,ram,SimsEu99,def_pct,34%,,,,,
player,201312220ram,ram,SimsEu99,special_teams,2,,,,,
player,201312220ram,ram,SimsEu99,st_pct,9%,,,,,
player,201312220ram,ram,HayeWi99,pos,DE,,,,,
player,201312220ram,ram,HayeWi99,offense,0,,,,,
player,201312220ram,ram,HayeWi99,off_pct,0%,,,,,
player,201312220ram,ram,HayeWi99,defense,16,,,,,
player,201312220ram,ram,HayeWi99,def_pct,27%,,,,,
player,201312220ram,ram,HayeWi99,special_teams,4,,,,,
player,201312220ram,ram,HayeWi99,st_pct,17%,,,,,
player,201312220ram,ram,CudjJe00,pos,DT,,,,,
player,201312220ram,ram,CudjJe00,offense,0,,,,,
player,201312220ram,ram,CudjJe00,off_pct,0%,,,,,
player,201312220ram,ram,CudjJe00,defense,11,,,,,
player,201312220ram,ram,CudjJe00,def_pct,19%,,,,,
player,201312220ram,ram,CudjJe00,special_teams,3,,,,,
player,201312220ram,ram,CudjJe00,st_pct,13%,,,,,
player,201312220ram,ram,McGeBr00,pos,CB,,,,,
player,201312220ram,ram,McGeBr00,offense,0,,,,,
player,201312220ram,ram,McGeBr00,off_pct,0%,,,,,
player,201312220ram,ram,McGeBr00,defense,0,,,,,
player,201312220ram,ram,McGeBr00,def_pct,0%,,,,,
player,201312220ram,ram,McGeBr00,special_teams,15,,,,,
player,201312220ram,ram,McGeBr00,st_pct,65%,,,,,
player,201312220ram,ram,ArmsRa01,pos,LB,,,,,
player,201312220ram,ram,ArmsRa01,offense,0,,,,,
player,201312220ram,ram,ArmsRa01,off_pct,0%,,,,,
player,201312220ram,ram,ArmsRa01,defense,0,,,,,
player,201312220ram,ram,ArmsRa01,def_pct,0%,,,,,
player,201312220ram,ram,ArmsRa01,special_teams,15,,,,,
player,201312220ram,ram,ArmsRa01,st_pct,65%,,,,,
player,201312220ram,ram,BateDa00,pos,LB,,,,,
player,201312220ram,ram,BateDa00,offense,0,,,,,
player,201312220ram,ram,BateDa00,off_pct,0%,,,,,
player,201312220ram,ram,BateDa00,defense,0,,,,,
player,201312220ram,ram,BateDa00,def_pct,0%,,,,,
player,201312220ram,ram,BateDa00,special_teams,14,,,,,
player,201312220ram,ram,BateDa00,st_pct,61%,,,,,
player,201312220ram,ram,DaviCo02,pos,DB,,,,,
player,201312220ram,ram,DaviCo02,offense,0,,,,,
player,201312220ram,ram,DaviCo02,off_pct,0%,,,,,
player,201312220ram,ram,DaviCo02,defense,0,,,,,
player,201312220ram,ram,DaviCo02,def_pct,0%,,,,,
player,201312220ram,ram,DaviCo02,special_teams,14,,,,,
player,201312220ram,ram,DaviCo02,st_pct,61%,,,,,
player,201312220ram,ram,ReynCh00,pos,RB,,,,,
player,201312220ram,ram,ReynCh00,offense,0,,,,,
player,201312220ram,ram,ReynCh00,off_pct,0%,,,,,
player,201312220ram,ram,ReynCh00,defense,0,,,,,
player,201312220ram,ram,ReynCh00,def_pct,0%,,,,,
player,201312220ram,ram,ReynCh00,special_teams,14,,,,,
player,201312220ram,ram,ReynCh00,st_pct,61%,,,,,
player,201312220ram,ram,GiorMa20,pos,SS,,,,,
player,201312220ram,ram,GiorMa20,offense,0,,,,,
player,201312220ram,ram,GiorMa20,off_pct,0%,,,,,
player,201312220ram,ram,GiorMa20,defense,0,,,,,
player,201312220ram,ram,GiorMa20,def_pct,0%,,,,,
player,201312220ram,ram,GiorMa20,special_teams,14,,,,,
player,201312220ram,ram,GiorMa20,st_pct,61%,,,,,
player,201312220ram,ram,ZuerGr00,pos,K,,,,,
player,201312220ram,ram,ZuerGr00,offense,0,,,,,
player,201312220ram,ram,ZuerGr00,off_pct,0%,,,,,
player,201312220ram,ram,ZuerGr00,defense,0,,,,,
player,201312220ram,ram,ZuerGr00,def_pct,0%,,,,,
player,201312220ram,ram,ZuerGr00,special_teams,11,,,,,
player,201312220ram,ram,ZuerGr00,st_pct,48%,,,,,
player,201312220ram,ram,WithWi20,pos,LB,,,,,
player,201312220ram,ram,WithWi20,offense,0,,,,,
player,201312220ram,ram,WithWi20,off_pct,0%,,,,,
player,201312220ram,ram,WithWi20,defense,0,,,,,
player,201312220ram,ram,WithWi20,def_pct,0%,,,,,
player,201312220ram,ram,WithWi20,special_teams,8,,,,,
player,201312220ram,ram,WithWi20,st_pct,35%,,,,,
player,201312220ram,ram,HekkJo00,pos,P,,,,,
player,201312220ram,ram,HekkJo00,offense,0,,,,,
player,201312220ram,ram,HekkJo00,off_pct,0%,,,,,
player,201312220ram,ram,HekkJo00,defense,0,,,,,
player,201312220ram,ram,HekkJo00,def_pct,0%,,,,,
player,201312220ram,ram,HekkJo00,special_teams,7,,,,,
player,201312220ram,ram,HekkJo00,st_pct,30%,,,,,
player,201312220ram,ram,McQuJa00,pos,LS,,,,,
player,201312220ram,ram,McQuJa00,offense,0,,,,,
player,201312220ram,ram,McQuJa00,off_pct,0%,,,,,
player,201312220ram,ram,McQuJa00,defense,0,,,,,
player,201312220ram,ram,McQuJa00,def_pct,0%,,,,,
player,201312220ram,ram,McQuJa00,special_teams,7,,,,,
player,201312220ram,ram,McQuJa00,st_pct,30%,,,,,
player,201312220ram,ram,JoneBa00,pos,C,,,,,
player,201312220ram,ram,JoneBa00,offense,0,,,,,
player,201312220ram,ram,JoneBa00,off_pct,0%,,,,,
player,201312220ram,ram,JoneBa00,defense,0,,,,,
player,201312220ram,ram,JoneBa00,def_pct,0%,,,,,
player,201312220ram,ram,JoneBa00,special_teams,5,,,,,
player,201312220ram,ram,JoneBa00,st_pct,22%,,,,,
player,201312220ram,ram,VeltJu00,pos,WR,,,,,
player,201312220ram,ram,VeltJu00,offense,0,,,,,
player,201312220ram,ram,VeltJu00,off_pct,0%,,,,,
player,201312220ram,ram,VeltJu00,defense,0,,,,,
player,201312220ram,ram,VeltJu00,def_pct,0%,,,,,
player,201312220ram,ram,VeltJu00,special_teams,4,,,,,
player,201312220ram,ram,VeltJu00,st_pct,17%,,,,,
player,201312220ram,tam,JoseDa20,pos,G,,,,,
player,201312220ram,tam,JoseDa20,offense,59,,,,,
player,201312220ram,tam,JoseDa20,off_pct,100%,,,,,
player,201312220ram,tam,JoseDa20,defense,0,,,,,
player,201312220ram,tam,JoseDa20,def_pct,0%,,,,,
player,201312220ram,tam,JoseDa20,special_teams,3,,,,,
player,201312220ram,tam,JoseDa20,st_pct,13%,,,,,
player,201312220ram,tam,DotsDe00,pos,T,,,,,
player,201312220ram,tam,DotsDe00,offense,59,,,,,
player,201312220ram,tam,DotsDe00,off_pct,100%,,,,,
player,201312220ram,tam,DotsDe00,defense,0,,,,,
player,201312220ram,tam,DotsDe00,def_pct,0%,,,,,
player,201312220ram,tam,DotsDe00,special_teams,3,,,,,
player,201312220ram,tam,DotsDe00,st_pct,13%,,,,,
player,201312220ram,tam,PennDo20,pos,T,,,,,
player,201312220ram,tam,PennDo20,offense,59,,,,,
player,201312220ram,tam,PennDo20,off_pct,100%,,,,,
player,201312220ram,tam,PennDo20,defense,0,,,,,
player,201312220ram,tam,PennDo20,def_pct,0%,,,,,
player,201312220ram,tam,PennDo20,special_teams,3,,,,,
player,201312220ram,tam,PennDo20,st_pct,13%,,,,,
player,201312220ram,tam,GlenMi00,pos,QB,,,,,
player,201312220ram,tam,GlenMi00,offense,59,,,,,
player,201312220ram,tam,GlenMi00,off_pct,100%,,,,,
player,201312220ram,tam,GlenMi00,defense,0,,,,,
player,201312220ram,tam,GlenMi00,def_pct,0%,,,,,
player,201312220ram,tam,GlenMi00,special_teams,0,,,,,
player,201312220ram,tam,GlenMi00,st_pct,0%,,,,,
player,201312220ram,tam,ZuttJe20,pos,C,,,,,
player,201312220ram,tam,ZuttJe20,offense,59,,,,,
player,201312220ram,tam,ZuttJe20,off_pct,100%,,,,,
player,201312220ram,tam,ZuttJe20,defense,0,,,,,
player,201312220ram,tam,ZuttJe20,def_pct,0%,,,,,
player,201312220ram,tam,ZuttJe20,special_teams,0,,,,,
player,201312220ram,tam,ZuttJe20,st_pct,0%,,,,,
player,201312220ram,tam,JackVi00,pos,WR,,,,,
player,201312220ram,tam,JackVi00,offense,56,,,,,
player,201312220ram,tam,JackVi00,off_pct,95%,,,,,
player,201312220ram,tam,JackVi00,defense,0,,,,,
player,201312220ram,tam,JackVi00,def_pct,0%,,,,,
player,201312220ram,tam,JackVi00,special_teams,0,,,,,
player,201312220ram,tam,JackVi00,st_pct,0%,,,,,
player,201312220ram,tam,WrigTi01,pos,TE,,,,,
player,201312220ram,tam,WrigTi01,offense,52,,,,,
player,201312220ram,tam,WrigTi01,off_pct,88%,,,,,
player,201312220ram,tam,WrigTi01,defense,0,,,,,
player,201312220ram,tam,WrigTi01,def_pct,0%,,,,,
player,201312220ram,tam,WrigTi01,special_teams,0,,,,,
player,201312220ram,tam,WrigTi01,st_pct,0%,,,,,
player,201312220ram,tam,RainBo00,pos,RB,,,,,
player,201312220ram,tam,RainBo00,offense,42,,,,,
player,201312220ram,tam,RainBo00,off_pct,71%,,,,,
player,201312220ram,tam,RainBo00,defense,0,,,,,
player,201312220ram,tam,RainBo00,def_pct,0%,,,,,
player,201312220ram,tam,RainBo00,special_teams,0,,,,,
player,201312220ram,tam,RainBo00,st_pct,0%,,,,,
player,201312220ram,tam,UndeTi00,pos,WR,,,,,
player,201312220ram,tam,UndeTi00,offense,41,,,,,
player,201312220ram,tam,UndeTi00,off_pct,69%,,,,,
player,201312220ram,tam,UndeTi00,defense,0,,,,,
player,201312220ram,tam,UndeTi00,def_pct,0%,,,,,
player,201312220ram,tam,UndeTi00,special_teams,0,,,,,
player,201312220ram,tam,UndeTi00,st_pct,0%,,,,,
player,201312220ram,tam,LarsTe20,pos,C,,,,,
player,201312220ram,tam,LarsTe20,offense,37,,,,,
player,201312220ram,tam,LarsTe20,off_pct,63%,,,,,
player,201312220ram,tam,LarsTe20,defense,0,,,,,
player,201312220ram,tam,LarsTe20,def_pct,0%,,,,,
player,201312220ram,tam,LarsTe20,special_teams,3,,,,,
player,201312220ram,tam,LarsTe20,st_pct,13%,,,,,
player,201312220ram,tam,LoriEr99,pos,FB,,,,,
player,201312220ram,tam,LoriEr99,offense,31,,,,,
player,201312220ram,tam,LoriEr99,off_pct,53%,,,,,
player,201312220ram,tam,LoriEr99,defense,0,,,,,
player,201312220ram,tam,LoriEr99,def_pct,0%,,,,,
player,201312220ram,tam,LoriEr99,special_teams,13,,,,,
player,201312220ram,tam,LoriEr99,st_pct,57%,,,,,
player,201312220ram,tam,OwusCh00,pos,WR,,,,,
player,201312220ram,tam,OwusCh00,offense,23,,,,,
player,201312220ram,tam,OwusCh00,off_pct,39%,,,,,
player,201312220ram,tam,OwusCh00,defense,0,,,,,
player,201312220ram,tam,OwusCh00,def_pct,0%,,,,,
player,201312220ram,tam,OwusCh00,special_teams,3,,,,,
player,201312220ram,tam,OwusCh00,st_pct,13%,,,,,
player,201312220ram,tam,MereJa20,pos,T,,,,,
player,201312220ram,tam,MereJa20,offense,22,,,,,
player,201312220ram,tam,MereJa20,off_pct,37%,,,,,
player,201312220ram,tam,MereJa20,defense,0,,,,,
player,201312220ram,tam,MereJa20,def_pct,0%,,,,,
player,201312220ram,tam,MereJa20,special_teams,3,,,,,
player,201312220ram,tam,MereJa20,st_pct,13%,,,,,
player,201312220ram,tam,LeonBr00,pos,RB,,,,,
player,201312220ram,tam,LeonBr00,offense,19,,,,,
player,201312220ram,tam,LeonBr00,off_pct,32%,,,,,
player,201312220ram,tam,LeonBr00,defense,0,,,,,
player,201312220ram,tam,LeonBr00,def_pct,0%,,,,,
player,201312220ram,tam,LeonBr00,special_teams,5,,,,,
player,201312220ram,tam,LeonBr00,st_pct,22%,,,,,
player,201312220ram,tam,AdamKy00,pos,TE,,,,,
player,201312220ram,tam,AdamKy00,offense,14,,,,,
player,201312220ram,tam,AdamKy00,off_pct,24%,,,,,
player,201312220ram,tam,AdamKy00,defense,0,,,,,
player,201312220ram,tam,AdamKy00,def_pct,0%,,,,,
player,201312220ram,tam,AdamKy00,special_teams,9,,,,,
player,201312220ram,tam,AdamKy00,st_pct,39%,,,,,
player,201312220ram,tam,CariGa00,pos,G,,,,,
player,201312220ram,tam,CariGa00,offense,8,,,,,
player,201312220ram,tam,CariGa00,off_pct,14%,,,,,
player,201312220ram,tam,CariGa00,defense,0,,,,,
player,201312220ram,tam,CariGa00,def_pct,0%,,,,,
player,201312220ram,tam,CariGa00,special_teams,3,,,,,
player,201312220ram,tam,CariGa00,st_pct,13%,,,,,
player,201312220ram,tam,LarsSp99,pos,FB,,,,,
player,201312220ram,tam,LarsSp99,offense,5,,,,,
player,201312220ram,tam,LarsSp99,off_pct,8%,,,,,
player,201312220ram,tam,LarsSp99,defense,0,,,,,
player,201312220ram,tam,LarsSp99,def_pct,0%,,,,,
player,201312220ram,tam,LarsSp99,special_teams,15,,,,,
player,201312220ram,tam,LarsSp99,st_pct,65%,,,,,
player,201312220ram,tam,PageEr00,pos,WR,,,,,
player,201312220ram,tam,PageEr00,offense,4,,,,,
player,201312220ram,tam,PageEr00,off_pct,7%,,,,,
player,201312220ram,tam,PageEr00,defense,0,,,,,
player,201312220ram,tam,PageEr00,def_pct,0%,,,,,
player,201312220ram,tam,PageEr00,special_teams,8,,,,,
player,201312220ram,tam,PageEr00,st_pct,35%,,,,,
player,201312220ram,tam,GoldDa99,pos,FS,,,,,
player,201312220ram,tam,GoldDa99,offense,0,,,,,
player,201312220ram,tam,GoldDa99,off_pct,0%,,,,,
player,201312220ram,tam,GoldDa99,defense,61,,,,,
player,201312220ram,tam,GoldDa99,def_pct,100%,,,,,
player,201312220ram,tam,GoldDa99,special_teams,9,,,,,
player,201312220ram,tam,GoldDa99,st_pct,39%,,,,,
player,201312220ram,tam,DaviLa00,pos,LB,,,,,
player,201312220ram,tam,DaviLa00,offense,0,,,,,
player,201312220ram,tam,DaviLa00,off_pct,0%,,,,,
player,201312220ram,tam,DaviLa00,defense,61,,,,,
player,201312220ram,tam,DaviLa00,def_pct,100%,,,,,
player,201312220ram,tam,DaviLa00,special_teams,9,,,,,
player,201312220ram,tam,DaviLa00,st_pct,39%,,,,,
player,201312220ram,tam,McCoGe99,pos,DT,,,,,
player,201312220ram,tam,McCoGe99,offense,0,,,,,
player,201312220ram,tam,McCoGe99,off_pct,0%,,,,,
player,201312220ram,tam,McCoGe99,defense,61,,,,,
player,201312220ram,tam,McCoGe99,def_pct,100%,,,,,
player,201312220ram,tam,McCoGe99,special_teams,5,,,,,
player,201312220ram,tam,McCoGe99,st_pct,22%,,,,,
player,201312220ram,tam,ClayAd00,pos,DE,,,,,
player,201312220ram,tam,ClayAd00,offense,0,,,,,
player,201312220ram,tam,ClayAd00,off_pct,0%,,,,,
player,201312220ram,tam,ClayAd00,defense,61,,,,,
player,201312220ram,tam,ClayAd00,def_pct,100%,,,,,
player,201312220ram,tam,ClayAd00,special_teams,5,,,,,
player,201312220ram,tam,ClayAd00,st_pct,22%,,,,,
player,201312220ram,tam,ReviDa99,pos,CB,,,,,
player,201312220ram,tam,ReviDa99,offense,0,,,,,
player,201312220ram,tam,ReviDa99,off_pct,0%,,,,,
player,201312220ram,tam,ReviDa99,defense,61,,,,,
player,201312220ram,tam,ReviDa99,def_pct,100%,,,,,
