game,2013,9,20131103,201311030nwe,pit,"Pittsburgh Steelers",31,nwe,"New England Patriots",55
player,201311030nwe,nwe,HarmDu00,def_pct,52%,,,,,
player,201311030nwe,nwe,HarmDu00,special_teams,3,,,,,
player,201311030nwe,nwe,HarmDu00,st_pct,9%,,,,,
player,201311030nwe,nwe,GregSt20,pos,FS,,,,,
player,201311030nwe,nwe,GregSt20,offense,0,,,,,
player,201311030nwe,nwe,GregSt20,off_pct,0%,,,,,
player,201311030nwe,nwe,GregSt20,defense,39,,,,,
player,201311030nwe,nwe,GregSt20,def_pct,52%,,,,,
player,201311030nwe,nwe,GregSt20,special_teams,2,,,,,
player,201311030nwe,nwe,GregSt20,st_pct,6%,,,,,
player,201311030nwe,nwe,NinkRo20,pos,DE,,,,,
player,201311030nwe,nwe,NinkRo20,offense,0,,,,,
player,201311030nwe,nwe,NinkRo20,off_pct,0%,,,,,
player,201311030nwe,nwe,NinkRo20,defense,35,,,,,
player,201311030nwe,nwe,NinkRo20,def_pct,47%,,,,,
player,201311030nwe,nwe,NinkRo20,special_teams,2,,,,,
player,201311030nwe,nwe,NinkRo20,st_pct,6%,,,,,
player,201311030nwe,nwe,ColeMa01,pos,CB,,,,,
player,201311030nwe,nwe,ColeMa01,offense,0,,,,,
player,201311030nwe,nwe,ColeMa01,off_pct,0%,,,,,
player,201311030nwe,nwe,ColeMa01,defense,29,,,,,
player,201311030nwe,nwe,ColeMa01,def_pct,39%,,,,,
player,201311030nwe,nwe,ColeMa01,special_teams,19,,,,,
player,201311030nwe,nwe,ColeMa01,st_pct,54%,,,,,
player,201311030nwe,nwe,SopoIs20,pos,NT,,,,,
player,201311030nwe,nwe,SopoIs20,offense,0,,,,,
player,201311030nwe,nwe,SopoIs20,off_pct,0%,,,,,
player,201311030nwe,nwe,SopoIs20,defense,26,,,,,
player,201311030nwe,nwe,SopoIs20,def_pct,35%,,,,,
player,201311030nwe,nwe,SopoIs20,special_teams,0,,,,,
player,201311030nwe,nwe,SopoIs20,st_pct,0%,,,,,
player,201311030nwe,nwe,FletDa00,pos,LB,,,,,
player,201311030nwe,nwe,FletDa00,offense,0,,,,,
player,201311030nwe,nwe,FletDa00,off_pct,0%,,,,,
player,201311030nwe,nwe,FletDa00,defense,17,,,,,
player,201311030nwe,nwe,FletDa00,def_pct,23%,,,,,
player,201311030nwe,nwe,FletDa00,special_teams,24,,,,,
player,201311030nwe,nwe,FletDa00,st_pct,69%,,,,,
player,201311030nwe,nwe,BuchMi00,pos,DE,,,,,
player,201311030nwe,nwe,BuchMi00,offense,0,,,,,
player,201311030nwe,nwe,BuchMi00,off_pct,0%,,,,,
player,201311030nwe,nwe,BuchMi00,defense,9,,,,,
player,201311030nwe,nwe,BuchMi00,def_pct,12%,,,,,
player,201311030nwe,nwe,BuchMi00,special_teams,15,,,,,
player,201311030nwe,nwe,BuchMi00,st_pct,43%,,,,,
player,201311030nwe,nwe,WilsTa00,pos,SS,,,,,
player,201311030nwe,nwe,WilsTa00,offense,0,,,,,
player,201311030nwe,nwe,WilsTa00,off_pct,0%,,,,,
player,201311030nwe,nwe,WilsTa00,defense,4,,,,,
player,201311030nwe,nwe,WilsTa00,def_pct,5%,,,,,
player,201311030nwe,nwe,WilsTa00,special_teams,20,,,,,
player,201311030nwe,nwe,WilsTa00,st_pct,57%,,,,,
player,201311030nwe,nwe,CollJa00,pos,LB,,,,,
player,201311030nwe,nwe,CollJa00,offense,0,,,,,
player,201311030nwe,nwe,CollJa00,off_pct,0%,,,,,
player,201311030nwe,nwe,CollJa00,defense,2,,,,,
player,201311030nwe,nwe,CollJa00,def_pct,3%,,,,,
player,201311030nwe,nwe,CollJa00,special_teams,26,,,,,
player,201311030nwe,nwe,CollJa00,st_pct,74%,,,,,
player,201311030nwe,nwe,EbneNa00,pos,SS,,,,,
player,201311030nwe,nwe,EbneNa00,offense,0,,,,,
player,201311030nwe,nwe,EbneNa00,off_pct,0%,,,,,
player,201311030nwe,nwe,EbneNa00,defense,0,,,,,
player,201311030nwe,nwe,EbneNa00,def_pct,0%,,,,,
player,201311030nwe,nwe,EbneNa00,special_teams,26,,,,,
player,201311030nwe,nwe,EbneNa00,st_pct,74%,,,,,
player,201311030nwe,nwe,WhitCh03,pos,LB,,,,,
player,201311030nwe,nwe,WhitCh03,offense,0,,,,,
player,201311030nwe,nwe,WhitCh03,off_pct,0%,,,,,
player,201311030nwe,nwe,WhitCh03,defense,0,,,,,
player,201311030nwe,nwe,WhitCh03,def_pct,0%,,,,,
player,201311030nwe,nwe,WhitCh03,special_teams,20,,,,,
player,201311030nwe,nwe,WhitCh03,st_pct,57%,,,,,
player,201311030nwe,nwe,GostSt20,pos,K,,,,,
player,201311030nwe,nwe,GostSt20,offense,0,,,,,
player,201311030nwe,nwe,GostSt20,off_pct,0%,,,,,
player,201311030nwe,nwe,GostSt20,defense,0,,,,,
player,201311030nwe,nwe,GostSt20,def_pct,0%,,,,,
player,201311030nwe,nwe,GostSt20,special_teams,19,,,,,
player,201311030nwe,nwe,GostSt20,st_pct,54%,,,,,
player,201311030nwe,nwe,AikeDa00,pos,LS,,,,,
player,201311030nwe,nwe,AikeDa00,offense,0,,,,,
player,201311030nwe,nwe,AikeDa00,off_pct,0%,,,,,
player,201311030nwe,nwe,AikeDa00,defense,0,,,,,
player,201311030nwe,nwe,AikeDa00,def_pct,0%,,,,,
player,201311030nwe,nwe,AikeDa00,special_teams,11,,,,,
player,201311030nwe,nwe,AikeDa00,st_pct,31%,,,,,
player,201311030nwe,nwe,AlleRy01,pos,P,,,,,
player,201311030nwe,nwe,AlleRy01,offense,0,,,,,
player,201311030nwe,nwe,AlleRy01,off_pct,0%,,,,,
player,201311030nwe,nwe,AlleRy01,defense,0,,,,,
player,201311030nwe,nwe,AlleRy01,def_pct,0%,,,,,
player,201311030nwe,nwe,AlleRy01,special_teams,11,,,,,
player,201311030nwe,nwe,AlleRy01,st_pct,31%,,,,,
player,201311030nwe,pit,FostRa21,pos,G,,,,,
player,201311030nwe,pit,FostRa21,offense,75,,,,,
player,201311030nwe,pit,FostRa21,off_pct,100%,,,,,
player,201311030nwe,pit,FostRa21,defense,0,,,,,
player,201311030nwe,pit,FostRa21,def_pct,0%,,,,,
player,201311030nwe,pit,FostRa21,special_teams,5,,,,,
player,201311030nwe,pit,FostRa21,st_pct,14%,,,,,
player,201311030nwe,pit,WhimGu20,pos,G,,,,,
player,201311030nwe,pit,WhimGu20,offense,75,,,,,
player,201311030nwe,pit,WhimGu20,off_pct,100%,,,,,
player,201311030nwe,pit,WhimGu20,defense,0,,,,,
player,201311030nwe,pit,WhimGu20,def_pct,0%,,,,,
player,201311030nwe,pit,WhimGu20,special_teams,5,,,,,
player,201311030nwe,pit,WhimGu20,st_pct,14%,,,,,
player,201311030nwe,pit,BeacKe00,pos,T,,,,,
player,201311030nwe,pit,BeacKe00,offense,75,,,,,
player,201311030nwe,pit,BeacKe00,off_pct,100%,,,,,
player,201311030nwe,pit,BeacKe00,defense,0,,,,,
player,201311030nwe,pit,BeacKe00,def_pct,0%,,,,,
player,201311030nwe,pit,BeacKe00,special_teams,5,,,,,
player,201311030nwe,pit,BeacKe00,st_pct,14%,,,,,
player,201311030nwe,pit,RoetBe00,pos,QB,,,,,
player,201311030nwe,pit,RoetBe00,offense,75,,,,,
player,201311030nwe,pit,RoetBe00,off_pct,100%,,,,,
player,201311030nwe,pit,RoetBe00,defense,0,,,,,
player,201311030nwe,pit,RoetBe00,def_pct,0%,,,,,
player,201311030nwe,pit,RoetBe00,special_teams,0,,,,,
player,201311030nwe,pit,RoetBe00,st_pct,0%,,,,,
player,201311030nwe,pit,VelaFe20,pos,C,,,,,
player,201311030nwe,pit,VelaFe20,offense,75,,,,,
player,201311030nwe,pit,VelaFe20,off_pct,100%,,,,,
player,201311030nwe,pit,VelaFe20,defense,0,,,,,
player,201311030nwe,pit,VelaFe20,def_pct,0%,,,,,
player,201311030nwe,pit,VelaFe20,special_teams,0,,,,,
player,201311030nwe,pit,VelaFe20,st_pct,0%,,,,,
player,201311030nwe,pit,MillHe00,pos,TE,,,,,
player,201311030nwe,pit,MillHe00,offense,74,,,,,
player,201311030nwe,pit,MillHe00,off_pct,99%,,,,,
player,201311030nwe,pit,MillHe00,defense,0,,,,,
player,201311030nwe,pit,MillHe00,def_pct,0%,,,,,
player,201311030nwe,pit,MillHe00,special_teams,0,,,,,
player,201311030nwe,pit,MillHe00,st_pct,0%,,,,,
player,201311030nwe,pit,SandEm00,pos,WR,,,,,
player,201311030nwe,pit,SandEm00,offense,71,,,,,
player,201311030nwe,pit,SandEm00,off_pct,95%,,,,,
player,201311030nwe,pit,SandEm00,defense,0,,,,,
player,201311030nwe,pit,SandEm00,def_pct,0%,,,,,
player,201311030nwe,pit,SandEm00,special_teams,1,,,,,
player,201311030nwe,pit,SandEm00,st_pct,3%,,,,,
player,201311030nwe,pit,BrowAn04,pos,WR,,,,,
player,201311030nwe,pit,BrowAn04,offense,66,,,,,
player,201311030nwe,pit,BrowAn04,off_pct,88%,,,,,
player,201311030nwe,pit,BrowAn04,defense,0,,,,,
player,201311030nwe,pit,BrowAn04,def_pct,0%,,,,,
player,201311030nwe,pit,BrowAn04,special_teams,2,,,,,
player,201311030nwe,pit,BrowAn04,st_pct,6%,,,,,
player,201311030nwe,pit,CotcJe00,pos,WR,,,,,
player,201311030nwe,pit,CotcJe00,offense,59,,,,,
player,201311030nwe,pit,CotcJe00,off_pct,79%,,,,,
player,201311030nwe,pit,CotcJe00,defense,0,,,,,
player,201311030nwe,pit,CotcJe00,def_pct,0%,,,,,
player,201311030nwe,pit,CotcJe00,special_teams,0,,,,,
player,201311030nwe,pit,CotcJe00,st_pct,0%,,,,,
player,201311030nwe,pit,GilbMa00,pos,T,,,,,
player,201311030nwe,pit,GilbMa00,offense,53,,,,,
player,201311030nwe,pit,GilbMa00,off_pct,71%,,,,,
player,201311030nwe,pit,GilbMa00,defense,0,,,,,
player,201311030nwe,pit,GilbMa00,def_pct,0%,,,,,
player,201311030nwe,pit,GilbMa00,special_teams,4,,,,,
player,201311030nwe,pit,GilbMa00,st_pct,11%,,,,,
player,201311030nwe,pit,BellLe00,pos,RB,,,,,
player,201311030nwe,pit,BellLe00,offense,51,,,,,
player,201311030nwe,pit,BellLe00,off_pct,68%,,,,,
player,201311030nwe,pit,BellLe00,defense,0,,,,,
player,201311030nwe,pit,BellLe00,def_pct,0%,,,,,
player,201311030nwe,pit,BellLe00,special_teams,0,,,,,
player,201311030nwe,pit,BellLe00,st_pct,0%,,,,,
player,201311030nwe,pit,AdamMi02,pos,T,,,,,
player,201311030nwe,pit,AdamMi02,offense,29,,,,,
player,201311030nwe,pit,AdamMi02,off_pct,39%,,,,,
player,201311030nwe,pit,AdamMi02,defense,0,,,,,
player,201311030nwe,pit,AdamMi02,def_pct,0%,,,,,
player,201311030nwe,pit,AdamMi02,special_teams,5,,,,,
player,201311030nwe,pit,AdamMi02,st_pct,14%,,,,,
player,201311030nwe,pit,JoneFe00,pos,RB,,,,,
player,201311030nwe,pit,JoneFe00,offense,13,,,,,
player,201311030nwe,pit,JoneFe00,off_pct,17%,,,,,
player,201311030nwe,pit,JoneFe00,defense,0,,,,,
player,201311030nwe,pit,JoneFe00,def_pct,0%,,,,,
player,201311030nwe,pit,JoneFe00,special_teams,9,,,,,
player,201311030nwe,pit,JoneFe00,st_pct,26%,,,,,
player,201311030nwe,pit,MoyeDe00,pos,WR,,,,,
player,201311030nwe,pit,MoyeDe00,offense,12,,,,,
player,201311030nwe,pit,MoyeDe00,off_pct,16%,,,,,
player,201311030nwe,pit,MoyeDe00,defense,0,,,,,
player,201311030nwe,pit,MoyeDe00,def_pct,0%,,,,,
player,201311030nwe,pit,MoyeDe00,special_teams,0,,,,,
player,201311030nwe,pit,MoyeDe00,st_pct,0%,,,,,
player,201311030nwe,pit,DwyeJo00,pos,RB,,,,,
player,201311030nwe,pit,DwyeJo00,offense,11,,,,,
player,201311030nwe,pit,DwyeJo00,off_pct,15%,,,,,
player,201311030nwe,pit,DwyeJo00,defense,0,,,,,
player,201311030nwe,pit,DwyeJo00,def_pct,0%,,,,,
player,201311030nwe,pit,DwyeJo00,special_teams,12,,,,,
player,201311030nwe,pit,DwyeJo00,st_pct,34%,,,,,
player,201311030nwe,pit,JohnWi00,pos,FB,,,,,
player,201311030nwe,pit,JohnWi00,offense,8,,,,,
player,201311030nwe,pit,JohnWi00,off_pct,11%,,,,,
player,201311030nwe,pit,JohnWi00,defense,0,,,,,
player,201311030nwe,pit,JohnWi00,def_pct,0%,,,,,
player,201311030nwe,pit,JohnWi00,special_teams,12,,,,,
player,201311030nwe,pit,JohnWi00,st_pct,34%,,,,,
player,201311030nwe,pit,PalmMi00,pos,TE,,,,,
player,201311030nwe,pit,PalmMi00,offense,3,,,,,
player,201311030nwe,pit,PalmMi00,off_pct,4%,,,,,
player,201311030nwe,pit,PalmMi00,defense,0,,,,,
player,201311030nwe,pit,PalmMi00,def_pct,0%,,,,,
player,201311030nwe,pit,PalmMi00,special_teams,18,,,,,
player,201311030nwe,pit,PalmMi00,st_pct,51%,,,,,
player,201311030nwe,pit,PolaTr99,pos,SS,,,,,
player,201311030nwe,pit,PolaTr99,offense,0,,,,,
player,201311030nwe,pit,PolaTr99,off_pct,0%,,,,,
player,201311030nwe,pit,PolaTr99,defense,76,,,,,
player,201311030nwe,pit,PolaTr99,def_pct,100%,,,,,
player,201311030nwe,pit,PolaTr99,special_teams,9,,,,,
player,201311030nwe,pit,PolaTr99,st_pct,26%,,,,,
player,201311030nwe,pit,TimmLa99,pos,LB,,,,,
player,201311030nwe,pit,TimmLa99,offense,0,,,,,
player,201311030nwe,pit,TimmLa99,off_pct,0%,,,,,
player,201311030nwe,pit,TimmLa99,defense,76,,,,,
player,201311030nwe,pit,TimmLa99,def_pct,100%,,,,,
player,201311030nwe,pit,TimmLa99,special_teams,9,,,,,
player,201311030nwe,pit,TimmLa99,st_pct,26%,,,,,
player,201311030nwe,pit,KeisBr20,pos,DE,,,,,
player,201311030nwe,pit,KeisBr20,offense,0,,,,,
player,201311030nwe,pit,KeisBr20,off_pct,0%,,,,,
player,201311030nwe,pit,KeisBr20,defense,75,,,,,
player,201311030nwe,pit,KeisBr20,def_pct,99%,,,,,
player,201311030nwe,pit,KeisBr20,special_teams,9,,,,,
player,201311030nwe,pit,KeisBr20,st_pct,26%,,,,,
player,201311030nwe,pit,GayxWi99,pos,CB,,,,,
player,201311030nwe,pit,GayxWi99,offense,0,,,,,
player,201311030nwe,pit,GayxWi99,off_pct,0%,,,,,
player,201311030nwe,pit,GayxWi99,defense,73,,,,,
player,201311030nwe,pit,GayxWi99,def_pct,96%,,,,,
player,201311030nwe,pit,GayxWi99,special_teams,9,,,,,
player,201311030nwe,pit,GayxWi99,st_pct,26%,,,,,
player,201311030nwe,pit,ClarRy20,pos,FS,,,,,
player,201311030nwe,pit,ClarRy20,offense,0,,,,,
player,201311030nwe,pit,ClarRy20,off_pct,0%,,,,,
player,201311030nwe,pit,ClarRy20,defense,73,,,,,
player,201311030nwe,pit,ClarRy20,def_pct,96%,,,,,
player,201311030nwe,pit,ClarRy20,special_teams,8,,,,,
player,201311030nwe,pit,ClarRy20,st_pct,23%,,,,,
player,201311030nwe,pit,TaylIk20,pos,CB,,,,,
player,201311030nwe,pit,TaylIk20,offense,0,,,,,
player,201311030nwe,pit,TaylIk20,off_pct,0%,,,,,
player,201311030nwe,pit,TaylIk20,defense,71,,,,,
player,201311030nwe,pit,TaylIk20,def_pct,93%,,,,,
player,201311030nwe,pit,TaylIk20,special_teams,9,,,,,
player,201311030nwe,pit,TaylIk20,st_pct,26%,,,,,
player,201311030nwe,pit,WoodLa99,pos,LB,,,,,
player,201311030nwe,pit,WoodLa99,offense,0,,,,,
player,201311030nwe,pit,WoodLa99,off_pct,0%,,,,,
player,201311030nwe,pit,WoodLa99,defense,68,,,,,
player,201311030nwe,pit,WoodLa99,def_pct,89%,,,,,
player,201311030nwe,pit,WoodLa99,special_teams,0,,,,,
player,201311030nwe,pit,WoodLa99,st_pct,0%,,,,,
player,201311030nwe,pit,WoriJa99,pos,LB,,,,,
player,201311030nwe,pit,WoriJa99,offense,0,,,,,
player,201311030nwe,pit,WoriJa99,off_pct,0%,,,,,
player,201311030nwe,pit,WoriJa99,defense,63,,,,,
player,201311030nwe,pit,WoriJa99,def_pct,83%,,,,,
player,201311030nwe,pit,WoriJa99,special_teams,9,,,,,
player,201311030nwe,pit,WoriJa99,st_pct,26%,,,,,
player,201311030nwe,pit,HeywCa01,pos,DE,,,,,
player,201311030nwe,pit,HeywCa01,offense,0,,,,,
player,201311030nwe,pit,HeywCa01,off_pct,0%,,,,,
player,201311030nwe,pit,HeywCa01,defense,57,,,,,
player,201311030nwe,pit,HeywCa01,def_pct,75%,,,,,
player,201311030nwe,pit,HeywCa01,special_teams,22,,,,,
player,201311030nwe,pit,HeywCa01,st_pct,63%,,,,,
player,201311030nwe,pit,WillVi01,pos,LB,,,,,
player,201311030nwe,pit,WillVi01,offense,0,,,,,
player,201311030nwe,pit,WillVi01,off_pct,0%,,,,,
player,201311030nwe,pit,WillVi01,defense,36,,,,,
player,201311030nwe,pit,WillVi01,def_pct,47%,,,,,
player,201311030nwe,pit,WillVi01,special_teams,11,,,,,
player,201311030nwe,pit,WillVi01,st_pct,31%,,,,,
player,201311030nwe,pit,AlleCo00,pos,CB,,,,,
player,201311030nwe,pit,AlleCo00,offense,0,,,,,
player,201311030nwe,pit,AlleCo00,off_pct,0%,,,,,
player,201311030nwe,pit,AlleCo00,defense,36,,,,,
player,201311030nwe,pit,AlleCo00,def_pct,47%,,,,,
player,201311030nwe,pit,AlleCo00,special_teams,9,,,,,
player,201311030nwe,pit,AlleCo00,st_pct,26%,,,,,
player,201311030nwe,pit,ThomSh00,pos,SS,,,,,
player,201311030nwe,pit,ThomSh00,offense,0,,,,,
player,201311030nwe,pit,ThomSh00,off_pct,0%,,,,,
player,201311030nwe,pit,ThomSh00,defense,34,,,,,
player,201311030nwe,pit,ThomSh00,def_pct,45%,,,,,
player,201311030nwe,pit,ThomSh00,special_teams,22,,,,,
player,201311030nwe,pit,ThomSh00,st_pct,63%,,,,,
player,201311030nwe,pit,McLeSt00,pos,NT,,,,,
player,201311030nwe,pit,McLeSt00,offense,0,,,,,
player,201311030nwe,pit,McLeSt00,off_pct,0%,,,,,
player,201311030nwe,pit,McLeSt00,defense,33,,,,,
player,201311030nwe,pit,McLeSt00,def_pct,43%,,,,,
player,201311030nwe,pit,McLeSt00,special_teams,8,,,,,
player,201311030nwe,pit,McLeSt00,st_pct,23%,,,,,
player,201311030nwe,pit,HoodEv99,pos,DE,,,,,
player,201311030nwe,pit,HoodEv99,offense,0,,,,,
player,201311030nwe,pit,HoodEv99,off_pct,0%,,,,,
player,201311030nwe,pit,HoodEv99,defense,23,,,,,
player,201311030nwe,pit,HoodEv99,def_pct,30%,,,,,
player,201311030nwe,pit,HoodEv99,special_teams,9,,,,,
player,201311030nwe,pit,HoodEv99,st_pct,26%,,,,,
player,201311030nwe,pit,JoneJa05,pos,LB,,,,,
player,201311030nwe,pit,JoneJa05,offense,0,,,,,
player,201311030nwe,pit,JoneJa05,off_pct,0%,,,,,
player,201311030nwe,pit,JoneJa05,defense,21,,,,,
player,201311030nwe,pit,JoneJa05,def_pct,28%,,,,,
player,201311030nwe,pit,JoneJa05,special_teams,9,,,,,
player,201311030nwe,pit,JoneJa05,st_pct,26%,,,,,
player,201311030nwe,pit,SylvSt99,pos,LB,,,,,
player,201311030nwe,pit,SylvSt99,offense,0,,,,,
player,201311030nwe,pit,SylvSt99,off_pct,0%,,,,,
player,201311030nwe,pit,SylvSt99,defense,13,,,,,
player,201311030nwe,pit,SylvSt99,def_pct,17%,,,,,
player,201311030nwe,pit,SylvSt99,special_teams,17,,,,,
player,201311030nwe,pit,SylvSt99,st_pct,49%,,,,,
player,201311030nwe,pit,WoodAl99,pos,DE,,,,,
player,201311030nwe,pit,WoodAl99,offense,0,,,,,
player,201311030nwe,pit,WoodAl99,off_pct,0%,,,,,
player,201311030nwe,pit,WoodAl99,defense,8,,,,,
player,201311030nwe,pit,WoodAl99,def_pct,11%,,,,,
player,201311030nwe,pit,WoodAl99,special_teams,10,,,,,
player,201311030nwe,pit,WoodAl99,st_pct,29%,,,,,
player,201311030nwe,pit,BlakAn00,pos,CB,,,,,
player,201311030nwe,pit,BlakAn00,offense,0,,,,,
player,201311030nwe,pit,BlakAn00,off_pct,0%,,,,,
player,201311030nwe,pit,BlakAn00,defense,0,,,,,
player,201311030nwe,pit,BlakAn00,def_pct,0%,,,,,
player,201311030nwe,pit,BlakAn00,special_teams,21,,,,,
player,201311030nwe,pit,BlakAn00,st_pct,60%,,,,,
player,201311030nwe,pit,GarvTe00,pos,LB,,,,,
player,201311030nwe,pit,GarvTe00,offense,0,,,,,
player,201311030nwe,pit,GarvTe00,off_pct,0%,,,,,
player,201311030nwe,pit,GarvTe00,defense,0,,,,,
player,201311030nwe,pit,GarvTe00,def_pct,0%,,,,,
player,201311030nwe,pit,GarvTe00,special_teams,21,,,,,
player,201311030nwe,pit,GarvTe00,st_pct,60%,,,,,
player,201311030nwe,pit,PaulDa01,pos,TE,,,,,
player,201311030nwe,pit,PaulDa01,offense,0,,,,,
player,201311030nwe,pit,PaulDa01,off_pct,0%,,,,,
player,201311030nwe,pit,PaulDa01,defense,0,,,,,
player,201311030nwe,pit,PaulDa01,def_pct,0%,,,,,
player,201311030nwe,pit,PaulDa01,special_teams,18,,,,,
player,201311030nwe,pit,PaulDa01,st_pct,51%,,,,,
player,201311030nwe,pit,AlleWi21,pos,SS,,,,,
player,201311030nwe,pit,AlleWi21,offense,0,,,,,
player,201311030nwe,pit,AlleWi21,off_pct,0%,,,,,
player,201311030nwe,pit,AlleWi21,defense,0,,,,,
player,201311030nwe,pit,AlleWi21,def_pct,0%,,,,,
player,201311030nwe,pit,AlleWi21,special_teams,16,,,,,
player,201311030nwe,pit,AlleWi21,st_pct,46%,,,,,
player,201311030nwe,pit,suishsha01,pos,K,,,,,
player,201311030nwe,pit,suishsha01,offense,0,,,,,
player,201311030nwe,pit,suishsha01,off_pct,0%,,,,,
player,201311030nwe,pit,suishsha01,defense,0,,,,,
player,201311030nwe,pit,suishsha01,def_pct,0%,,,,,
player,201311030nwe,pit,suishsha01,special_teams,11,,,,,
player,201311030nwe,pit,suishsha01,st_pct,31%,,,,,
player,201311030nwe,pit,GoldRo00,pos,FS,,,,,
player,201311030nwe,pit,GoldRo00,offense,0,,,,,
player,201311030nwe,pit,GoldRo00,off_pct,0%,,,,,
player,201311030nwe,pit,GoldRo00,defense,0,,,,,
player,201311030nwe,pit,GoldRo00,def_pct,0%,,,,,
player,201311030nwe,pit,GoldRo00,special_teams,11,,,,,
player,201311030nwe,pit,GoldRo00,st_pct,31%,,,,,
player,201311030nwe,pit,McBrMa20,pos,P,,,,,
player,201311030nwe,pit,McBrMa20,offense,0,,,,,
player,201311030nwe,pit,McBrMa20,off_pct,0%,,,,,
player,201311030nwe,pit,McBrMa20,defense,0,,,,,
player,201311030nwe,pit,McBrMa20,def_pct,0%,,,,,
player,201311030nwe,pit,McBrMa20,special_teams,8,,,,,
player,201311030nwe,pit,McBrMa20,st_pct,23%,,,,,
player,201311030nwe,pit,WarrGr20,pos,LS,,,,,
player,201311030nwe,pit,WarrGr20,offense,0,,,,,
player,201311030nwe,pit,WarrGr20,off_pct,0%,,,,,
player,201311030nwe,pit,WarrGr20,defense,0,,,,,
player,201311030nwe,pit,WarrGr20,def_pct,0%,,,,,
player,201311030nwe,pit,WarrGr20,special_teams,8,,,,,
player,201311030nwe,pit,WarrGr20,st_pct,23%,,,,,
player,201311030nwe,pit,GreeIs00,pos,DB,,,,,
player,201311030nwe,pit,GreeIs00,offense,0,,,,,
player,201311030nwe,pit,GreeIs00,off_pct,0%,,,,,
player,201311030nwe,pit,GreeIs00,defense,0,,,,,
player,201311030nwe,pit,GreeIs00,def_pct,0%,,,,,
player,201311030nwe,pit,GreeIs00,special_teams,7,,,,,
player,201311030nwe,pit,GreeIs00,st_pct,20%,,,,,
player,201311030nwe,pit,CartCh00,pos,LB,,,,,
player,201311030nwe,pit,CartCh00,offense,0,,,,,
player,201311030nwe,pit,CartCh00,off_pct,0%,,,,,
player,201311030nwe,pit,CartCh00,defense,0,,,,,
player,201311030nwe,pit,CartCh00,def_pct,0%,,,,,
player,201311030nwe,pit,CartCh00,special_teams,4,,,,,
player,201311030nwe,pit,CartCh00,st_pct,11%,,,,,
player,201311030nwe,pit,WallCo20,pos,C,,,,,
player,201311030nwe,pit,WallCo20,offense,0,,,,,
player,201311030nwe,pit,WallCo20,off_pct,0%,,,,,
player,201311030nwe,pit,WallCo20,defense,0,,,,,
player,201311030nwe,pit,WallCo20,def_pct,0%,,,,,
player,201311030nwe,pit,WallCo20,special_teams,2,,,,,
player,201311030nwe,pit,WallCo20,st_pct,6%,,,,,
