game,2013,5,20131006,201310060dal,den,"Denver Broncos",51,dal,"Dallas Cowboys",48
player,201310060dal,den,JackMa02,kick_ret_long,6,,,,,
player,201310060dal,den,JackMa02,punt_ret,0,,,,,
player,201310060dal,den,JackMa02,punt_ret_yds,0,,,,,
player,201310060dal,den,JackMa02,punt_ret_yds_per_ret,,,,,,
player,201310060dal,den,JackMa02,punt_ret_td,0,,,,,
player,201310060dal,den,JackMa02,punt_ret_long,0,,,,,
player,201310060dal,dal,HarrDw00,kick_ret,3,,,,,
player,201310060dal,dal,HarrDw00,kick_ret_yds,79,,,,,
player,201310060dal,dal,HarrDw00,kick_ret_yds_per_ret,26.3,,,,,
player,201310060dal,dal,HarrDw00,kick_ret_td,0,,,,,
player,201310060dal,dal,HarrDw00,kick_ret_long,28,,,,,
player,201310060dal,dal,HarrDw00,punt_ret,0,,,,,
player,201310060dal,dal,HarrDw00,punt_ret_yds,0,,,,,
player,201310060dal,dal,HarrDw00,punt_ret_yds_per_ret,,,,,,
player,201310060dal,dal,HarrDw00,punt_ret_td,0,,,,,
player,201310060dal,dal,HarrDw00,punt_ret_long,0,,,,,
player,201310060dal,dal,BoswKy00,kick_ret,1,,,,,
player,201310060dal,dal,BoswKy00,kick_ret_yds,16,,,,,
player,201310060dal,dal,BoswKy00,kick_ret_yds_per_ret,16.0,,,,,
player,201310060dal,dal,BoswKy00,kick_ret_td,0,,,,,
player,201310060dal,dal,BoswKy00,kick_ret_long,16,,,,,
player,201310060dal,dal,BoswKy00,punt_ret,0,,,,,
player,201310060dal,dal,BoswKy00,punt_ret_yds,0,,,,,
player,201310060dal,dal,BoswKy00,punt_ret_yds_per_ret,,,,,,
player,201310060dal,dal,BoswKy00,punt_ret_td,0,,,,,
player,201310060dal,dal,BoswKy00,punt_ret_long,0,,,,,
player,201310060dal,dal,DunbLa00,kick_ret,1,,,,,
player,201310060dal,dal,DunbLa00,kick_ret_yds,28,,,,,
player,201310060dal,dal,DunbLa00,kick_ret_yds_per_ret,28.0,,,,,
player,201310060dal,dal,DunbLa00,kick_ret_td,0,,,,,
player,201310060dal,dal,DunbLa00,kick_ret_long,28,,,,,
player,201310060dal,dal,DunbLa00,punt_ret,0,,,,,
player,201310060dal,dal,DunbLa00,punt_ret_yds,0,,,,,
player,201310060dal,dal,DunbLa00,punt_ret_yds_per_ret,,,,,,
player,201310060dal,dal,DunbLa00,punt_ret_td,0,,,,,
player,201310060dal,dal,DunbLa00,punt_ret_long,0,,,,,
player,201310060dal,den,PratMa20,xpm,6,,,,,
player,201310060dal,den,PratMa20,xpa,6,,,,,
player,201310060dal,den,PratMa20,fgm,3,,,,,
player,201310060dal,den,PratMa20,fga,3,,,,,
player,201310060dal,den,PratMa20,punt,0,,,,,
player,201310060dal,den,PratMa20,punt_yds,0,,,,,
player,201310060dal,den,PratMa20,punt_yds_per_punt,,,,,,
player,201310060dal,den,PratMa20,punt_long,0,,,,,
player,201310060dal,dal,BailDa00,xpm,4,,,,,
player,201310060dal,dal,BailDa00,xpa,4,,,,,
player,201310060dal,dal,BailDa00,fgm,2,,,,,
player,201310060dal,dal,BailDa00,fga,2,,,,,
player,201310060dal,dal,BailDa00,punt,0,,,,,
player,201310060dal,dal,BailDa00,punt_yds,0,,,,,
player,201310060dal,dal,BailDa00,punt_yds_per_punt,,,,,,
player,201310060dal,dal,BailDa00,punt_long,0,,,,,
player,201310060dal,dal,JoneCh02,xpm,,,,,,
player,201310060dal,dal,JoneCh02,xpa,,,,,,
player,201310060dal,dal,JoneCh02,fgm,,,,,,
player,201310060dal,dal,JoneCh02,fga,,,,,,
player,201310060dal,dal,JoneCh02,punt,1,,,,,
player,201310060dal,dal,JoneCh02,punt_yds,51,,,,,
player,201310060dal,dal,JoneCh02,punt_yds_per_punt,51.0,,,,,
player,201310060dal,dal,JoneCh02,punt_long,51,,,,,
player,201310060dal,dal,LearRo00,pos,G,,,,,
player,201310060dal,dal,LearRo00,offense,58,,,,,
player,201310060dal,dal,LearRo00,off_pct,100%,,,,,
player,201310060dal,dal,LearRo00,defense,0,,,,,
player,201310060dal,dal,LearRo00,def_pct,0%,,,,,
player,201310060dal,dal,LearRo00,special_teams,6,,,,,
player,201310060dal,dal,LearRo00,st_pct,18%,,,,,
player,201310060dal,dal,FreeDo20,pos,T,,,,,
player,201310060dal,dal,FreeDo20,offense,58,,,,,
player,201310060dal,dal,FreeDo20,off_pct,100%,,,,,
player,201310060dal,dal,FreeDo20,defense,0,,,,,
player,201310060dal,dal,FreeDo20,def_pct,0%,,,,,
player,201310060dal,dal,FreeDo20,special_teams,6,,,,,
player,201310060dal,dal,FreeDo20,st_pct,18%,,,,,
player,201310060dal,dal,SmitTy00,pos,T,,,,,
player,201310060dal,dal,SmitTy00,offense,58,,,,,
player,201310060dal,dal,SmitTy00,off_pct,100%,,,,,
player,201310060dal,dal,SmitTy00,defense,0,,,,,
player,201310060dal,dal,SmitTy00,def_pct,0%,,,,,
player,201310060dal,dal,SmitTy00,special_teams,6,,,,,
player,201310060dal,dal,SmitTy00,st_pct,18%,,,,,
player,201310060dal,dal,WateBr55,pos,G,,,,,
player,201310060dal,dal,WateBr55,offense,58,,,,,
player,201310060dal,dal,WateBr55,off_pct,100%,,,,,
player,201310060dal,dal,WateBr55,defense,0,,,,,
player,201310060dal,dal,WateBr55,def_pct,0%,,,,,
player,201310060dal,dal,WateBr55,special_teams,6,,,,,
player,201310060dal,dal,WateBr55,st_pct,18%,,,,,
player,201310060dal,dal,WittJa00,pos,TE,,,,,
player,201310060dal,dal,WittJa00,offense,58,,,,,
player,201310060dal,dal,WittJa00,off_pct,100%,,,,,
player,201310060dal,dal,WittJa00,defense,0,,,,,
player,201310060dal,dal,WittJa00,def_pct,0%,,,,,
player,201310060dal,dal,WittJa00,special_teams,6,,,,,
player,201310060dal,dal,WittJa00,st_pct,18%,,,,,
player,201310060dal,dal,FredTr00,pos,C,,,,,
player,201310060dal,dal,FredTr00,offense,58,,,,,
player,201310060dal,dal,FredTr00,off_pct,100%,,,,,
player,201310060dal,dal,FredTr00,defense,0,,,,,
player,201310060dal,dal,FredTr00,def_pct,0%,,,,,
player,201310060dal,dal,FredTr00,special_teams,1,,,,,
player,201310060dal,dal,FredTr00,st_pct,3%,,,,,
player,201310060dal,dal,RomoTo00,pos,QB,,,,,
player,201310060dal,dal,RomoTo00,offense,58,,,,,
player,201310060dal,dal,RomoTo00,off_pct,100%,,,,,
player,201310060dal,dal,RomoTo00,defense,0,,,,,
player,201310060dal,dal,RomoTo00,def_pct,0%,,,,,
player,201310060dal,dal,RomoTo00,special_teams,0,,,,,
player,201310060dal,dal,RomoTo00,st_pct,0%,,,,,
player,201310060dal,dal,BryaDe01,pos,WR,,,,,
player,201310060dal,dal,BryaDe01,offense,56,,,,,
player,201310060dal,dal,BryaDe01,off_pct,97%,,,,,
player,201310060dal,dal,BryaDe01,defense,0,,,,,
player,201310060dal,dal,BryaDe01,def_pct,0%,,,,,
player,201310060dal,dal,BryaDe01,special_teams,0,,,,,
player,201310060dal,dal,BryaDe01,st_pct,0%,,,,,
player,201310060dal,dal,WillTe01,pos,WR,,,,,
player,201310060dal,dal,WillTe01,offense,54,,,,,
player,201310060dal,dal,WillTe01,off_pct,93%,,,,,
player,201310060dal,dal,WillTe01,defense,0,,,,,
player,201310060dal,dal,WillTe01,def_pct,0%,,,,,
player,201310060dal,dal,WillTe01,special_teams,0,,,,,
player,201310060dal,dal,WillTe01,st_pct,0%,,,,,
player,201310060dal,dal,MurrDe00,pos,RB,,,,,
player,201310060dal,dal,MurrDe00,offense,42,,,,,
player,201310060dal,dal,MurrDe00,off_pct,72%,,,,,
player,201310060dal,dal,MurrDe00,defense,0,,,,,
player,201310060dal,dal,MurrDe00,def_pct,0%,,,,,
player,201310060dal,dal,MurrDe00,special_teams,0,,,,,
player,201310060dal,dal,MurrDe00,st_pct,0%,,,,,
player,201310060dal,dal,HarrDw00,pos,WR,,,,,
player,201310060dal,dal,HarrDw00,offense,27,,,,,
player,201310060dal,dal,HarrDw00,off_pct,47%,,,,,
player,201310060dal,dal,HarrDw00,defense,0,,,,,
player,201310060dal,dal,HarrDw00,def_pct,0%,,,,,
player,201310060dal,dal,HarrDw00,special_teams,7,,,,,
player,201310060dal,dal,HarrDw00,st_pct,21%,,,,,
player,201310060dal,dal,BeasCo00,pos,WR,,,,,
player,201310060dal,dal,BeasCo00,offense,22,,,,,
player,201310060dal,dal,BeasCo00,off_pct,38%,,,,,
player,201310060dal,dal,BeasCo00,defense,0,,,,,
player,201310060dal,dal,BeasCo00,def_pct,0%,,,,,
player,201310060dal,dal,BeasCo00,special_teams,0,,,,,
player,201310060dal,dal,BeasCo00,st_pct,0%,,,,,
player,201310060dal,dal,EscoGa00,pos,TE,,,,,
player,201310060dal,dal,EscoGa00,offense,17,,,,,
player,201310060dal,dal,EscoGa00,off_pct,29%,,,,,
player,201310060dal,dal,EscoGa00,defense,0,,,,,
player,201310060dal,dal,EscoGa00,def_pct,0%,,,,,
player,201310060dal,dal,EscoGa00,special_teams,9,,,,,
player,201310060dal,dal,EscoGa00,st_pct,27%,,,,,
player,201310060dal,dal,HannJa00,pos,TE,,,,,
player,201310060dal,dal,HannJa00,offense,14,,,,,
player,201310060dal,dal,HannJa00,off_pct,24%,,,,,
player,201310060dal,dal,HannJa00,defense,0,,,,,
player,201310060dal,dal,HannJa00,def_pct,0%,,,,,
player,201310060dal,dal,HannJa00,special_teams,10,,,,,
player,201310060dal,dal,HannJa00,st_pct,30%,,,,,
player,201310060dal,dal,WilcJ.00,pos,SS,,,,,
player,201310060dal,dal,WilcJ.00,offense,0,,,,,
player,201310060dal,dal,WilcJ.00,off_pct,0%,,,,,
player,201310060dal,dal,WilcJ.00,defense,79,,,,,
player,201310060dal,dal,WilcJ.00,def_pct,100%,,,,,
player,201310060dal,dal,WilcJ.00,special_teams,17,,,,,
player,201310060dal,dal,WilcJ.00,st_pct,52%,,,,,
player,201310060dal,dal,LeexSe99,pos,LB,,,,,
player,201310060dal,dal,LeexSe99,offense,0,,,,,
player,201310060dal,dal,LeexSe99,off_pct,0%,,,,,
player,201310060dal,dal,LeexSe99,defense,79,,,,,
player,201310060dal,dal,LeexSe99,def_pct,100%,,,,,
player,201310060dal,dal,LeexSe99,special_teams,9,,,,,
player,201310060dal,dal,LeexSe99,st_pct,27%,,,,,
player,201310060dal,dal,ScanOr99,pos,CB,,,,,
player,201310060dal,dal,ScanOr99,offense,0,,,,,
player,201310060dal,dal,ScanOr99,off_pct,0%,,,,,
player,201310060dal,dal,ScanOr99,defense,78,,,,,
player,201310060dal,dal,ScanOr99,def_pct,99%,,,,,
player,201310060dal,dal,ScanOr99,special_teams,11,,,,,
player,201310060dal,dal,ScanOr99,st_pct,33%,,,,,
player,201310060dal,dal,CarrBr99,pos,CB,,,,,
player,201310060dal,dal,CarrBr99,offense,0,,,,,
player,201310060dal,dal,CarrBr99,off_pct,0%,,,,,
player,201310060dal,dal,CarrBr99,defense,78,,,,,
player,201310060dal,dal,CarrBr99,def_pct,99%,,,,,
player,201310060dal,dal,CarrBr99,special_teams,9,,,,,
player,201310060dal,dal,CarrBr99,st_pct,27%,,,,,
player,201310060dal,dal,ClaiMo00,pos,CB,,,,,
player,201310060dal,dal,ClaiMo00,offense,0,,,,,
player,201310060dal,dal,ClaiMo00,off_pct,0%,,,,,
player,201310060dal,dal,ClaiMo00,defense,73,,,,,
player,201310060dal,dal,ClaiMo00,def_pct,92%,,,,,
player,201310060dal,dal,ClaiMo00,special_teams,0,,,,,
player,201310060dal,dal,ClaiMo00,st_pct,0%,,,,,
player,201310060dal,dal,ChurBa99,pos,FS,,,,,
player,201310060dal,dal,ChurBa99,offense,0,,,,,
player,201310060dal,dal,ChurBa99,off_pct,0%,,,,,
player,201310060dal,dal,ChurBa99,defense,65,,,,,
player,201310060dal,dal,ChurBa99,def_pct,82%,,,,,
player,201310060dal,dal,ChurBa99,special_teams,13,,,,,
player,201310060dal,dal,ChurBa99,st_pct,39%,,,,,
player,201310060dal,dal,HatcJa20,pos,DT,,,,,
player,201310060dal,dal,HatcJa20,offense,0,,,,,
player,201310060dal,dal,HatcJa20,off_pct,0%,,,,,
player,201310060dal,dal,HatcJa20,defense,59,,,,,
player,201310060dal,dal,HatcJa20,def_pct,75%,,,,,
player,201310060dal,dal,HatcJa20,special_teams,13,,,,,
player,201310060dal,dal,HatcJa20,st_pct,39%,,,,,
player,201310060dal,dal,SelvGe99,pos,DE,,,,,
player,201310060dal,dal,SelvGe99,offense,0,,,,,
player,201310060dal,dal,SelvGe99,off_pct,0%,,,,,
player,201310060dal,dal,SelvGe99,defense,58,,,,,
player,201310060dal,dal,SelvGe99,def_pct,73%,,,,,
player,201310060dal,dal,SelvGe99,special_teams,8,,,,,
player,201310060dal,dal,SelvGe99,st_pct,24%,,,,,
player,201310060dal,dal,HaydNi99,pos,DT,,,,,
player,201310060dal,dal,HaydNi99,offense,0,,,,,
player,201310060dal,dal,HaydNi99,off_pct,0%,,,,,
player,201310060dal,dal,HaydNi99,defense,58,,,,,
player,201310060dal,dal,HaydNi99,def_pct,73%,,,,,
player,201310060dal,dal,HaydNi99,special_teams,7,,,,,
player,201310060dal,dal,HaydNi99,st_pct,21%,,,,,
player,201310060dal,dal,WareDe99,pos,DE,,,,,
player,201310060dal,dal,WareDe99,offense,0,,,,,
player,201310060dal,dal,WareDe99,off_pct,0%,,,,,
player,201310060dal,dal,WareDe99,defense,57,,,,,
player,201310060dal,dal,WareDe99,def_pct,72%,,,,,
player,201310060dal,dal,WareDe99,special_teams,5,,,,,
player,201310060dal,dal,WareDe99,st_pct,15%,,,,,
player,201310060dal,dal,SimsEr20,pos,LB,,,,,
player,201310060dal,dal,SimsEr20,offense,0,,,,,
player,201310060dal,dal,SimsEr20,off_pct,0%,,,,,
player,201310060dal,dal,SimsEr20,defense,46,,,,,
player,201310060dal,dal,SimsEr20,def_pct,58%,,,,,
player,201310060dal,dal,SimsEr20,special_teams,9,,,,,
player,201310060dal,dal,SimsEr20,st_pct,27%,,,,,
player,201310060dal,dal,CartBr00,pos,LB,,,,,
player,201310060dal,dal,CartBr00,offense,0,,,,,
player,201310060dal,dal,CartBr00,off_pct,0%,,,,,
player,201310060dal,dal,CartBr00,defense,39,,,,,
player,201310060dal,dal,CartBr00,def_pct,49%,,,,,
player,201310060dal,dal,CartBr00,special_teams,9,,,,,
player,201310060dal,dal,CartBr00,st_pct,27%,,,,,
player,201310060dal,dal,WilbKy00,pos,DE,,,,,
player,201310060dal,dal,WilbKy00,offense,0,,,,,
player,201310060dal,dal,WilbKy00,off_pct,0%,,,,,
player,201310060dal,dal,WilbKy00,defense,22,,,,,
player,201310060dal,dal,WilbKy00,def_pct,28%,,,,,
player,201310060dal,dal,WilbKy00,special_teams,14,,,,,
player,201310060dal,dal,WilbKy00,st_pct,42%,,,,,
player,201310060dal,dal,NeviDr00,pos,DT,,,,,
player,201310060dal,dal,NeviDr00,offense,0,,,,,
player,201310060dal,dal,NeviDr00,off_pct,0%,,,,,
player,201310060dal,dal,NeviDr00,defense,22,,,,,
player,201310060dal,dal,NeviDr00,def_pct,28%,,,,,
player,201310060dal,dal,NeviDr00,special_teams,1,,,,,
player,201310060dal,dal,NeviDr00,st_pct,3%,,,,,
player,201310060dal,dal,RayfCa00,pos,DE,,,,,
player,201310060dal,dal,RayfCa00,offense,0,,,,,
player,201310060dal,dal,RayfCa00,off_pct,0%,,,,,
player,201310060dal,dal,RayfCa00,defense,21,,,,,
player,201310060dal,dal,RayfCa00,def_pct,27%,,,,,
player,201310060dal,dal,RayfCa00,special_teams,2,,,,,
player,201310060dal,dal,RayfCa00,st_pct,6%,,,,,
player,201310060dal,dal,CartDa01,pos,NT,,,,,
player,201310060dal,dal,CartDa01,offense,0,,,,,
player,201310060dal,dal,CartDa01,off_pct,0%,,,,,
player,201310060dal,dal,CartDa01,defense,20,,,,,
player,201310060dal,dal,CartDa01,def_pct,25%,,,,,
player,201310060dal,dal,CartDa01,special_teams,1,,,,,
player,201310060dal,dal,CartDa01,st_pct,3%,,,,,
player,201310060dal,dal,AlleWi21,pos,SS,,,,,
player,201310060dal,dal,AlleWi21,offense,0,,,,,
player,201310060dal,dal,AlleWi21,off_pct,0%,,,,,
player,201310060dal,dal,AlleWi21,defense,14,,,,,
player,201310060dal,dal,AlleWi21,def_pct,18%,,,,,
player,201310060dal,dal,AlleWi21,special_teams,18,,,,,
player,201310060dal,dal,AlleWi21,st_pct,55%,,,,,
player,201310060dal,dal,HollDe01,pos,LB,,,,,
player,201310060dal,dal,HollDe01,offense,0,,,,,
player,201310060dal,dal,HollDe01,off_pct,0%,,,,,
player,201310060dal,dal,HollDe01,defense,1,,,,,
player,201310060dal,dal,HollDe01,def_pct,1%,,,,,
player,201310060dal,dal,HollDe01,special_teams,18,,,,,
player,201310060dal,dal,HollDe01,st_pct,55%,,,,,
player,201310060dal,dal,WebbBW00,pos,CB,,,,,
player,201310060dal,dal,WebbBW00,offense,0,,,,,
player,201310060dal,dal,WebbBW00,off_pct,0%,,,,,
player,201310060dal,dal,WebbBW00,defense,0,,,,,
player,201310060dal,dal,WebbBW00,def_pct,0%,,,,,
player,201310060dal,dal,WebbBW00,special_teams,19,,,,,
player,201310060dal,dal,WebbBW00,st_pct,58%,,,,,
player,201310060dal,dal,BoswKy00,pos,LB,,,,,
player,201310060dal,dal,BoswKy00,offense,0,,,,,
player,201310060dal,dal,BoswKy00,off_pct,0%,,,,,
player,201310060dal,dal,BoswKy00,defense,0,,,,,
player,201310060dal,dal,BoswKy00,def_pct,0%,,,,,
player,201310060dal,dal,BoswKy00,special_teams,18,,,,,
player,201310060dal,dal,BoswKy00,st_pct,55%,,,,,
player,201310060dal,dal,HeatJe00,pos,FS,,,,,
player,201310060dal,dal,HeatJe00,offense,0,,,,,
player,201310060dal,dal,HeatJe00,off_pct,0%,,,,,
player,201310060dal,dal,HeatJe00,defense,0,,,,,
player,201310060dal,dal,HeatJe00,def_pct,0%,,,,,
player,201310060dal,dal,HeatJe00,special_teams,18,,,,,
player,201310060dal,dal,HeatJe00,st_pct,55%,,,,,
player,201310060dal,dal,McCrDa00,pos,FS,,,,,
player,201310060dal,dal,McCrDa00,offense,0,,,,,
player,201310060dal,dal,McCrDa00,off_pct,0%,,,,,
player,201310060dal,dal,McCrDa00,defense,0,,,,,
player,201310060dal,dal,McCrDa00,def_pct,0%,,,,,
player,201310060dal,dal,McCrDa00,special_teams,18,,,,,
player,201310060dal,dal,McCrDa00,st_pct,55%,,,,,
player,201310060dal,dal,TannPh00,pos,RB,,,,,
player,201310060dal,dal,TannPh00,offense,0,,,,,
player,201310060dal,dal,TannPh00,off_pct,0%,,,,,
player,201310060dal,dal,TannPh00,defense,0,,,,,
player,201310060dal,dal,TannPh00,def_pct,0%,,,,,
player,201310060dal,dal,TannPh00,special_teams,15,,,,,
player,201310060dal,dal,TannPh00,st_pct,45%,,,,,
player,201310060dal,dal,BailDa00,pos,K,,,,,
player,201310060dal,dal,BailDa00,offense,0,,,,,
player,201310060dal,dal,BailDa00,off_pct,0%,,,,,
player,201310060dal,dal,BailDa00,defense,0,,,,,
player,201310060dal,dal,BailDa00,def_pct,0%,,,,,
player,201310060dal,dal,BailDa00,special_teams,14,,,,,
player,201310060dal,dal,BailDa00,st_pct,42%,,,,,
player,201310060dal,dal,RandJo01,pos,RB,,,,,
player,201310060dal,dal,RandJo01,offense,0,,,,,
player,201310060dal,dal,RandJo01,off_pct,0%,,,,,
player,201310060dal,dal,RandJo01,defense,0,,,,,
player,201310060dal,dal,RandJo01,def_pct,0%,,,,,
player,201310060dal,dal,RandJo01,special_teams,9,,,,,
player,201310060dal,dal,RandJo01,st_pct,27%,,,,,
player,201310060dal,dal,JoneCh02,pos,P,,,,,
player,201310060dal,dal,JoneCh02,offense,0,,,,,
player,201310060dal,dal,JoneCh02,off_pct,0%,,,,,
player,201310060dal,dal,JoneCh02,defense,0,,,,,
player,201310060dal,dal,JoneCh02,def_pct,0%,,,,,
player,201310060dal,dal,JoneCh02,special_teams,7,,,,,
player,201310060dal,dal,JoneCh02,st_pct,21%,,,,,
player,201310060dal,dal,LadoL.20,pos,LS,,,,,
player,201310060dal,dal,LadoL.20,offense,0,,,,,
player,201310060dal,dal,LadoL.20,off_pct,0%,,,,,
player,201310060dal,dal,LadoL.20,defense,0,,,,,
player,201310060dal,dal,LadoL.20,def_pct,0%,,,,,
player,201310060dal,dal,LadoL.20,special_teams,7,,,,,
player,201310060dal,dal,LadoL.20,st_pct,21%,,,,,
player,201310060dal,dal,BernMa20,pos,G,,,,,
player,201310060dal,dal,BernMa20,offense,0,,,,,
player,201310060dal,dal,BernMa20,off_pct,0%,,,,,
player,201310060dal,dal,BernMa20,defense,0,,,,,
player,201310060dal,dal,BernMa20,def_pct,0%,,,,,
player,201310060dal,dal,BernMa20,special_teams,6,,,,,
player,201310060dal,dal,BernMa20,st_pct,18%,,,,,
player,201310060dal,dal,ParnJe00,pos,T,,,,,
player,201310060dal,dal,ParnJe00,offense,0,,,,,
player,201310060dal,dal,ParnJe00,off_pct,0%,,,,,
player,201310060dal,dal,ParnJe00,defense,0,,,,,
player,201310060dal,dal,ParnJe00,def_pct,0%,,,,,
player,201310060dal,dal,ParnJe00,special_teams,6,,,,,
player,201310060dal,dal,ParnJe00,st_pct,18%,,,,,
player,201310060dal,dal,DunbLa00,pos,RB,,,,,
player,201310060dal,dal,DunbLa00,offense,0,,,,,
player,201310060dal,dal,DunbLa00,off_pct,0%,,,,,
player,201310060dal,dal,DunbLa00,defense,0,,,,,
player,201310060dal,dal,DunbLa00,def_pct,0%,,,,,
player,201310060dal,dal,DunbLa00,special_teams,5,,,,,
player,201310060dal,dal,DunbLa00,st_pct,15%,,,,,
player,201310060dal,den,FranOr00,pos,T,,,,,
player,201310060dal,den,FranOr00,offense,79,,,,,
player,201310060dal,den,FranOr00,off_pct,100%,,,,,
player,201310060dal,den,FranOr00,defense,0,,,,,
player,201310060dal,den,FranOr00,def_pct,0%,,,,,
player,201310060dal,den,FranOr00,special_teams,9,,,,,
player,201310060dal,den,FranOr00,st_pct,27%,,,,,
player,201310060dal,den,ClarCh21,pos,T,,,,,
player,201310060dal,den,ClarCh21,offense,79,,,,,
player,201310060dal,den,ClarCh21,off_pct,100%,,,,,
player,201310060dal,den,ClarCh21,defense,0,,,,,
player,201310060dal,den,ClarCh21,def_pct,0%,,,,,
player,201310060dal,den,ClarCh21,special_teams,9,,,,,
player,201310060dal,den,ClarCh21,st_pct,27%,,,,,
player,201310060dal,den,VasqLo20,pos,G,,,,,
player,201310060dal,den,VasqLo20,offense,79,,,,,
player,201310060dal,den,VasqLo20,off_pct,100%,,,,,
player,201310060dal,den,VasqLo20,defense,0,,,,,
player,201310060dal,den,VasqLo20,def_pct,0%,,,,,
player,201310060dal,den,VasqLo20,special_teams,9,,,,,
player,201310060dal,den,VasqLo20,st_pct,27%,,,,,
player,201310060dal,den,BeadZa20,pos,G,,,,,
player,201310060dal,den,BeadZa20,offense,79,,,,,
player,201310060dal,den,BeadZa20,off_pct,100%,,,,,
player,201310060dal,den,BeadZa20,defense,0,,,,,
player,201310060dal,den,BeadZa20,def_pct,0%,,,,,
player,201310060dal,den,BeadZa20,special_teams,9,,,,,
player,201310060dal,den,BeadZa20,st_pct,27%,,,,,
player,201310060dal,den,MannPe00,pos,QB,,,,,
player,201310060dal,den,MannPe00,offense,79,,,,,
player,201310060dal,den,MannPe00,off_pct,100%,,,,,
player,201310060dal,den,MannPe00,defense,0,,,,,
player,201310060dal,den,MannPe00,def_pct,0%,,,,,
player,201310060dal,den,MannPe00,special_teams,0,,,,,
player,201310060dal,den,MannPe00,st_pct,0%,,,,,
player,201310060dal,den,RamiMa20,pos,C,,,,,
player,201310060dal,den,RamiMa20,offense,79,,,,,
player,201310060dal,den,RamiMa20,off_pct,100%,,,,,
player,201310060dal,den,RamiMa20,defense,0,,,,,
player,201310060dal,den,RamiMa20,def_pct,0%,,,,,
player,201310060dal,den,RamiMa20,special_teams,0,,,,,
player,201310060dal,den,RamiMa20,st_pct,0%,,,,,
player,201310060dal,den,ThomDe03,pos,WR,,,,,
player,201310060dal,den,ThomDe03,offense,76,,,,,
player,201310060dal,den,ThomDe03,off_pct,96%,,,,,
player,201310060dal,den,ThomDe03,defense,0,,,,,
player,201310060dal,den,ThomDe03,def_pct,0%,,,,,
player,201310060dal,den,ThomDe03,special_teams,0,,,,,
player,201310060dal,den,ThomDe03,st_pct,0%,,,,,
player,201310060dal,den,ThomJu00,pos,TE,,,,,
player,201310060dal,den,ThomJu00,offense,74,,,,,
player,201310060dal,den,ThomJu00,off_pct,94%,,,,,
player,201310060dal,den,ThomJu00,defense,0,,,,,
player,201310060dal,den,ThomJu00,def_pct,0%,,,,,
player,201310060dal,den,ThomJu00,special_teams,0,,,,,
player,201310060dal,den,ThomJu00,st_pct,0%,,,,,
player,201310060dal,den,DeckEr00,pos,WR,,,,,
player,201310060dal,den,DeckEr00,offense,73,,,,,
player,201310060dal,den,DeckEr00,off_pct,92%,,,,,
player,201310060dal,den,DeckEr00,defense,0,,,,,
player,201310060dal,den,DeckEr00,def_pct,0%,,,,,
player,201310060dal,den,DeckEr00,special_teams,0,,,,,
player,201310060dal,den,DeckEr00,st_pct,0%,,,,,
player,201310060dal,den,WelkWe00,pos,WR,,,,,
player,201310060dal,den,WelkWe00,offense,73,,,,,
player,201310060dal,den,WelkWe00,off_pct,92%,,,,,
player,201310060dal,den,WelkWe00,defense,0,,,,,
player,201310060dal,den,WelkWe00,def_pct,0%,,,,,
player,201310060dal,den,WelkWe00,special_teams,0,,,,,
player,201310060dal,den,WelkWe00,st_pct,0%,,,,,
player,201310060dal,den,MoreKn00,pos,RB,,,,,
player,201310060dal,den,MoreKn00,offense,51,,,,,
player,201310060dal,den,MoreKn00,off_pct,65%,,,,,
player,201310060dal,den,MoreKn00,defense,0,,,,,
player,201310060dal,den,MoreKn00,def_pct,0%,,,,,
player,201310060dal,den,MoreKn00,special_teams,0,,,,,
player,201310060dal,den,MoreKn00,st_pct,0%,,,,,
player,201310060dal,den,HillRo00,pos,RB,,,,,
player,201310060dal,den,HillRo00,offense,23,,,,,
player,201310060dal,den,HillRo00,off_pct,29%,,,,,
player,201310060dal,den,HillRo00,defense,0,,,,,
player,201310060dal,den,HillRo00,def_pct,0%,,,,,
player,201310060dal,den,HillRo00,special_teams,0,,,,,
player,201310060dal,den,HillRo00,st_pct,0%,,,,,
player,201310060dal,den,GreeVi00,pos,TE,,,,,
player,201310060dal,den,GreeVi00,offense,7,,,,,
player,201310060dal,den,GreeVi00,off_pct,9%,,,,,
player,201310060dal,den,GreeVi00,defense,0,,,,,
player,201310060dal,den,GreeVi00,def_pct,0%,,,,,
player,201310060dal,den,GreeVi00,special_teams,24,,,,,
player,201310060dal,den,GreeVi00,st_pct,73%,,,,,
player,201310060dal,den,BallMo00,pos,RB,,,,,
player,201310060dal,den,BallMo00,offense,5,,,,,
player,201310060dal,den,BallMo00,off_pct,6%,,,,,
player,201310060dal,den,BallMo00,defense,0,,,,,
player,201310060dal,den,BallMo00,def_pct,0%,,,,,
player,201310060dal,den,BallMo00,special_teams,1,,,,,
player,201310060dal,den,BallMo00,st_pct,3%,,,,,
player,201310060dal,den,TammJa00,pos,TE,,,,,
player,201310060dal,den,TammJa00,offense,4,,,,,
player,201310060dal,den,TammJa00,off_pct,5%,,,,,
player,201310060dal,den,TammJa00,defense,0,,,,,
player,201310060dal,den,TammJa00,def_pct,0%,,,,,
player,201310060dal,den,TammJa00,special_teams,18,,,,,
player,201310060dal,den,TammJa00,st_pct,55%,,,,,
