game,2013,3,20130919,201309190phi,kan,"Kansas City Chiefs",26,phi,"Philadelphia Eagles",16
player,201309190phi,phi,VandJu00,st_pct,13%,,,,,
player,201309190phi,kan,HudsRo00,pos,C,,,,,
player,201309190phi,kan,HudsRo00,offense,83,,,,,
player,201309190phi,kan,HudsRo00,off_pct,100%,,,,,
player,201309190phi,kan,HudsRo00,defense,0,,,,,
player,201309190phi,kan,HudsRo00,def_pct,0%,,,,,
player,201309190phi,kan,HudsRo00,special_teams,7,,,,,
player,201309190phi,kan,HudsRo00,st_pct,23%,,,,,
player,201309190phi,kan,AsamJo20,pos,G,,,,,
player,201309190phi,kan,AsamJo20,offense,83,,,,,
player,201309190phi,kan,AsamJo20,off_pct,100%,,,,,
player,201309190phi,kan,AsamJo20,defense,0,,,,,
player,201309190phi,kan,AsamJo20,def_pct,0%,,,,,
player,201309190phi,kan,AsamJo20,special_teams,7,,,,,
player,201309190phi,kan,AsamJo20,st_pct,23%,,,,,
player,201309190phi,kan,FishEr00,pos,T,,,,,
player,201309190phi,kan,FishEr00,offense,83,,,,,
player,201309190phi,kan,FishEr00,off_pct,100%,,,,,
player,201309190phi,kan,FishEr00,defense,0,,,,,
player,201309190phi,kan,FishEr00,def_pct,0%,,,,,
player,201309190phi,kan,FishEr00,special_teams,7,,,,,
player,201309190phi,kan,FishEr00,st_pct,23%,,,,,
player,201309190phi,kan,AlbeBr20,pos,T,,,,,
player,201309190phi,kan,AlbeBr20,offense,83,,,,,
player,201309190phi,kan,AlbeBr20,off_pct,100%,,,,,
player,201309190phi,kan,AlbeBr20,defense,0,,,,,
player,201309190phi,kan,AlbeBr20,def_pct,0%,,,,,
player,201309190phi,kan,AlbeBr20,special_teams,6,,,,,
player,201309190phi,kan,AlbeBr20,st_pct,19%,,,,,
player,201309190phi,kan,SmitAl03,pos,QB,,,,,
player,201309190phi,kan,SmitAl03,offense,83,,,,,
player,201309190phi,kan,SmitAl03,off_pct,100%,,,,,
player,201309190phi,kan,SmitAl03,defense,0,,,,,
player,201309190phi,kan,SmitAl03,def_pct,0%,,,,,
player,201309190phi,kan,SmitAl03,special_teams,0,,,,,
player,201309190phi,kan,SmitAl03,st_pct,0%,,,,,
player,201309190phi,kan,McGrSe00,pos,TE,,,,,
player,201309190phi,kan,McGrSe00,offense,72,,,,,
player,201309190phi,kan,McGrSe00,off_pct,87%,,,,,
player,201309190phi,kan,McGrSe00,defense,0,,,,,
player,201309190phi,kan,McGrSe00,def_pct,0%,,,,,
player,201309190phi,kan,McGrSe00,special_teams,0,,,,,
player,201309190phi,kan,McGrSe00,st_pct,0%,,,,,
player,201309190phi,kan,CharJa00,pos,RB,,,,,
player,201309190phi,kan,CharJa00,offense,70,,,,,
player,201309190phi,kan,CharJa00,off_pct,84%,,,,,
player,201309190phi,kan,CharJa00,defense,0,,,,,
player,201309190phi,kan,CharJa00,def_pct,0%,,,,,
player,201309190phi,kan,CharJa00,special_teams,0,,,,,
player,201309190phi,kan,CharJa00,st_pct,0%,,,,,
player,201309190phi,kan,BoweDw00,pos,WR,,,,,
player,201309190phi,kan,BoweDw00,offense,63,,,,,
player,201309190phi,kan,BoweDw00,off_pct,76%,,,,,
player,201309190phi,kan,BoweDw00,defense,0,,,,,
player,201309190phi,kan,BoweDw00,def_pct,0%,,,,,
player,201309190phi,kan,BoweDw00,special_teams,0,,,,,
player,201309190phi,kan,BoweDw00,st_pct,0%,,,,,
player,201309190phi,kan,AverDo00,pos,WR,,,,,
player,201309190phi,kan,AverDo00,offense,53,,,,,
player,201309190phi,kan,AverDo00,off_pct,64%,,,,,
player,201309190phi,kan,AverDo00,defense,0,,,,,
player,201309190phi,kan,AverDo00,def_pct,0%,,,,,
player,201309190phi,kan,AverDo00,special_teams,0,,,,,
player,201309190phi,kan,AverDo00,st_pct,0%,,,,,
player,201309190phi,kan,AlleJe01,pos,G,,,,,
player,201309190phi,kan,AlleJe01,offense,48,,,,,
player,201309190phi,kan,AlleJe01,off_pct,58%,,,,,
player,201309190phi,kan,AlleJe01,defense,0,,,,,
player,201309190phi,kan,AlleJe01,def_pct,0%,,,,,
player,201309190phi,kan,AlleJe01,special_teams,4,,,,,
player,201309190phi,kan,AlleJe01,st_pct,13%,,,,,
player,201309190phi,kan,McClDe00,pos,WR,,,,,
player,201309190phi,kan,McClDe00,offense,45,,,,,
player,201309190phi,kan,McClDe00,off_pct,54%,,,,,
player,201309190phi,kan,McClDe00,defense,0,,,,,
player,201309190phi,kan,McClDe00,def_pct,0%,,,,,
player,201309190phi,kan,McClDe00,special_teams,6,,,,,
player,201309190phi,kan,McClDe00,st_pct,19%,,,,,
player,201309190phi,kan,SherAn00,pos,FB,,,,,
player,201309190phi,kan,SherAn00,offense,35,,,,,
player,201309190phi,kan,SherAn00,off_pct,42%,,,,,
player,201309190phi,kan,SherAn00,defense,0,,,,,
player,201309190phi,kan,SherAn00,def_pct,0%,,,,,
player,201309190phi,kan,SherAn00,special_teams,19,,,,,
player,201309190phi,kan,SherAn00,st_pct,61%,,,,,
player,201309190phi,kan,SchwGe20,pos,T,,,,,
player,201309190phi,kan,SchwGe20,offense,35,,,,,
player,201309190phi,kan,SchwGe20,off_pct,42%,,,,,
player,201309190phi,kan,SchwGe20,defense,0,,,,,
player,201309190phi,kan,SchwGe20,def_pct,0%,,,,,
player,201309190phi,kan,SchwGe20,special_teams,7,,,,,
player,201309190phi,kan,SchwGe20,st_pct,23%,,,,,
player,201309190phi,kan,BrocKe00,pos,TE,,,,,
player,201309190phi,kan,BrocKe00,offense,23,,,,,
player,201309190phi,kan,BrocKe00,off_pct,28%,,,,,
player,201309190phi,kan,BrocKe00,defense,0,,,,,
player,201309190phi,kan,BrocKe00,def_pct,0%,,,,,
player,201309190phi,kan,BrocKe00,special_teams,0,,,,,
player,201309190phi,kan,BrocKe00,st_pct,0%,,,,,
player,201309190phi,kan,HemiJu00,pos,WR,,,,,
player,201309190phi,kan,HemiJu00,offense,20,,,,,
player,201309190phi,kan,HemiJu00,off_pct,24%,,,,,
player,201309190phi,kan,HemiJu00,defense,0,,,,,
player,201309190phi,kan,HemiJu00,def_pct,0%,,,,,
player,201309190phi,kan,HemiJu00,special_teams,15,,,,,
player,201309190phi,kan,HemiJu00,st_pct,48%,,,,,
player,201309190phi,kan,JenkA.00,pos,WR,,,,,
player,201309190phi,kan,JenkA.00,offense,19,,,,,
player,201309190phi,kan,JenkA.00,off_pct,23%,,,,,
player,201309190phi,kan,JenkA.00,defense,0,,,,,
player,201309190phi,kan,JenkA.00,def_pct,0%,,,,,
player,201309190phi,kan,JenkA.00,special_teams,0,,,,,
player,201309190phi,kan,JenkA.00,st_pct,0%,,,,,
player,201309190phi,kan,DaviKn00,pos,RB,,,,,
player,201309190phi,kan,DaviKn00,offense,9,,,,,
player,201309190phi,kan,DaviKn00,off_pct,11%,,,,,
player,201309190phi,kan,DaviKn00,defense,0,,,,,
player,201309190phi,kan,DaviKn00,def_pct,0%,,,,,
player,201309190phi,kan,DaviKn00,special_teams,0,,,,,
player,201309190phi,kan,DaviKn00,st_pct,0%,,,,,
player,201309190phi,kan,HallCh00,pos,WR,,,,,
player,201309190phi,kan,HallCh00,offense,4,,,,,
player,201309190phi,kan,HallCh00,off_pct,5%,,,,,
player,201309190phi,kan,HallCh00,defense,0,,,,,
player,201309190phi,kan,HallCh00,def_pct,0%,,,,,
player,201309190phi,kan,HallCh00,special_teams,0,,,,,
player,201309190phi,kan,HallCh00,st_pct,0%,,,,,
player,201309190phi,kan,GrayCy00,pos,RB,,,,,
player,201309190phi,kan,GrayCy00,offense,2,,,,,
player,201309190phi,kan,GrayCy00,off_pct,2%,,,,,
player,201309190phi,kan,GrayCy00,defense,0,,,,,
player,201309190phi,kan,GrayCy00,def_pct,0%,,,,,
player,201309190phi,kan,GrayCy00,special_teams,19,,,,,
player,201309190phi,kan,GrayCy00,st_pct,61%,,,,,
player,201309190phi,kan,JohnDe25,pos,LB,,,,,
player,201309190phi,kan,JohnDe25,offense,0,,,,,
player,201309190phi,kan,JohnDe25,off_pct,0%,,,,,
player,201309190phi,kan,JohnDe25,defense,65,,,,,
player,201309190phi,kan,JohnDe25,def_pct,100%,,,,,
player,201309190phi,kan,JohnDe25,special_teams,4,,,,,
player,201309190phi,kan,JohnDe25,st_pct,13%,,,,,
player,201309190phi,kan,HousJu00,pos,LB,,,,,
player,201309190phi,kan,HousJu00,offense,0,,,,,
player,201309190phi,kan,HousJu00,off_pct,0%,,,,,
player,201309190phi,kan,HousJu00,defense,65,,,,,
player,201309190phi,kan,HousJu00,def_pct,100%,,,,,
player,201309190phi,kan,HousJu00,special_teams,4,,,,,
player,201309190phi,kan,HousJu00,st_pct,13%,,,,,
player,201309190phi,kan,PoexDo00,pos,NT,,,,,
player,201309190phi,kan,PoexDo00,offense,0,,,,,
player,201309190phi,kan,PoexDo00,off_pct,0%,,,,,
player,201309190phi,kan,PoexDo00,defense,65,,,,,
player,201309190phi,kan,PoexDo00,def_pct,100%,,,,,
player,201309190phi,kan,PoexDo00,special_teams,4,,,,,
player,201309190phi,kan,PoexDo00,st_pct,13%,,,,,
player,201309190phi,kan,HaliTa20,pos,LB,,,,,
player,201309190phi,kan,HaliTa20,offense,0,,,,,
player,201309190phi,kan,HaliTa20,off_pct,0%,,,,,
player,201309190phi,kan,HaliTa20,defense,65,,,,,
player,201309190phi,kan,HaliTa20,def_pct,100%,,,,,
player,201309190phi,kan,HaliTa20,special_teams,4,,,,,
player,201309190phi,kan,HaliTa20,st_pct,13%,,,,,
player,201309190phi,kan,LewiKe00,pos,FS,,,,,
player,201309190phi,kan,LewiKe00,offense,0,,,,,
player,201309190phi,kan,LewiKe00,off_pct,0%,,,,,
player,201309190phi,kan,LewiKe00,defense,65,,,,,
player,201309190phi,kan,LewiKe00,def_pct,100%,,,,,
player,201309190phi,kan,LewiKe00,special_teams,0,,,,,
player,201309190phi,kan,LewiKe00,st_pct,0%,,,,,
player,201309190phi,kan,BerrEr99,pos,SS,,,,,
player,201309190phi,kan,BerrEr99,offense,0,,,,,
player,201309190phi,kan,BerrEr99,off_pct,0%,,,,,
player,201309190phi,kan,BerrEr99,defense,65,,,,,
player,201309190phi,kan,BerrEr99,def_pct,100%,,,,,
player,201309190phi,kan,BerrEr99,special_teams,0,,,,,
player,201309190phi,kan,BerrEr99,st_pct,0%,,,,,
player,201309190phi,kan,JordAk99,pos,LB,,,,,
player,201309190phi,kan,JordAk99,offense,0,,,,,
player,201309190phi,kan,JordAk99,off_pct,0%,,,,,
player,201309190phi,kan,JordAk99,defense,60,,,,,
player,201309190phi,kan,JordAk99,def_pct,92%,,,,,
player,201309190phi,kan,JordAk99,special_teams,17,,,,,
player,201309190phi,kan,JordAk99,st_pct,55%,,,,,
player,201309190phi,kan,SmitSe99,pos,CB,,,,,
player,201309190phi,kan,SmitSe99,offense,0,,,,,
player,201309190phi,kan,SmitSe99,off_pct,0%,,,,,
player,201309190phi,kan,SmitSe99,defense,59,,,,,
player,201309190phi,kan,SmitSe99,def_pct,91%,,,,,
player,201309190phi,kan,SmitSe99,special_teams,0,,,,,
player,201309190phi,kan,SmitSe99,st_pct,0%,,,,,
player,201309190phi,kan,FlowBr99,pos,CB,,,,,
player,201309190phi,kan,FlowBr99,offense,0,,,,,
player,201309190phi,kan,FlowBr99,off_pct,0%,,,,,
player,201309190phi,kan,FlowBr99,defense,54,,,,,
player,201309190phi,kan,FlowBr99,def_pct,83%,,,,,
player,201309190phi,kan,FlowBr99,special_teams,0,,,,,
player,201309190phi,kan,FlowBr99,st_pct,0%,,,,,
player,201309190phi,kan,RobiDu20,pos,CB,,,,,
player,201309190phi,kan,RobiDu20,offense,0,,,,,
player,201309190phi,kan,RobiDu20,off_pct,0%,,,,,
player,201309190phi,kan,RobiDu20,defense,42,,,,,
player,201309190phi,kan,RobiDu20,def_pct,65%,,,,,
player,201309190phi,kan,RobiDu20,special_teams,0,,,,,
player,201309190phi,kan,RobiDu20,st_pct,0%,,,,,
player,201309190phi,kan,AbduHu99,pos,FS,,,,,
player,201309190phi,kan,AbduHu99,offense,0,,,,,
player,201309190phi,kan,AbduHu99,off_pct,0%,,,,,
player,201309190phi,kan,AbduHu99,defense,39,,,,,
player,201309190phi,kan,AbduHu99,def_pct,60%,,,,,
player,201309190phi,kan,AbduHu99,special_teams,24,,,,,
player,201309190phi,kan,AbduHu99,st_pct,77%,,,,,
player,201309190phi,kan,JackTy98,pos,DE,,,,,
player,201309190phi,kan,JackTy98,offense,0,,,,,
player,201309190phi,kan,JackTy98,off_pct,0%,,,,,
player,201309190phi,kan,JackTy98,defense,34,,,,,
player,201309190phi,kan,JackTy98,def_pct,52%,,,,,
player,201309190phi,kan,JackTy98,special_teams,4,,,,,
player,201309190phi,kan,JackTy98,st_pct,13%,,,,,
player,201309190phi,kan,DeViMi99,pos,DE,,,,,
player,201309190phi,kan,DeViMi99,offense,0,,,,,
player,201309190phi,kan,DeViMi99,off_pct,0%,,,,,
player,201309190phi,kan,DeViMi99,defense,30,,,,,
player,201309190phi,kan,DeViMi99,def_pct,46%,,,,,
player,201309190phi,kan,DeViMi99,special_teams,4,,,,,
player,201309190phi,kan,DeViMi99,st_pct,13%,,,,,
player,201309190phi,kan,DempQu99,pos,SS,,,,,
player,201309190phi,kan,DempQu99,offense,0,,,,,
player,201309190phi,kan,DempQu99,off_pct,0%,,,,,
player,201309190phi,kan,DempQu99,defense,4,,,,,
player,201309190phi,kan,DempQu99,def_pct,6%,,,,,
player,201309190phi,kan,DempQu99,special_teams,18,,,,,
player,201309190phi,kan,DempQu99,st_pct,58%,,,,,
player,201309190phi,kan,BailAl00,pos,DE,,,,,
player,201309190phi,kan,BailAl00,offense,0,,,,,
player,201309190phi,kan,BailAl00,off_pct,0%,,,,,
player,201309190phi,kan,BailAl00,defense,2,,,,,
player,201309190phi,kan,BailAl00,def_pct,3%,,,,,
player,201309190phi,kan,BailAl00,special_teams,7,,,,,
player,201309190phi,kan,BailAl00,st_pct,23%,,,,,
player,201309190phi,kan,CoopMa00,pos,CB,,,,,
player,201309190phi,kan,CoopMa00,offense,0,,,,,
player,201309190phi,kan,CoopMa00,off_pct,0%,,,,,
player,201309190phi,kan,CoopMa00,defense,1,,,,,
player,201309190phi,kan,CoopMa00,def_pct,2%,,,,,
player,201309190phi,kan,CoopMa00,special_teams,23,,,,,
player,201309190phi,kan,CoopMa00,st_pct,74%,,,,,
player,201309190phi,kan,ParkRo01,pos,DB,,,,,
player,201309190phi,kan,ParkRo01,offense,0,,,,,
player,201309190phi,kan,ParkRo01,off_pct,0%,,,,,
player,201309190phi,kan,ParkRo01,defense,0,,,,,
player,201309190phi,kan,ParkRo01,def_pct,0%,,,,,
player,201309190phi,kan,ParkRo01,special_teams,21,,,,,
player,201309190phi,kan,ParkRo01,st_pct,68%,,,,,
player,201309190phi,kan,JohnJa04,pos,LB,,,,,
player,201309190phi,kan,JohnJa04,offense,0,,,,,
player,201309190phi,kan,JohnJa04,off_pct,0%,,,,,
player,201309190phi,kan,JohnJa04,defense,0,,,,,
player,201309190phi,kan,JohnJa04,def_pct,0%,,,,,
player,201309190phi,kan,JohnJa04,special_teams,20,,,,,
player,201309190phi,kan,JohnJa04,st_pct,65%,,,,,
player,201309190phi,kan,ZombFr00,pos,LB,,,,,
player,201309190phi,kan,ZombFr00,offense,0,,,,,
player,201309190phi,kan,ZombFr00,off_pct,0%,,,,,
player,201309190phi,kan,ZombFr00,defense,0,,,,,
player,201309190phi,kan,ZombFr00,def_pct,0%,,,,,
player,201309190phi,kan,ZombFr00,special_teams,20,,,,,
player,201309190phi,kan,ZombFr00,st_pct,65%,,,,,
player,201309190phi,kan,MoseDe00,pos,LB,,,,,
player,201309190phi,kan,MoseDe00,offense,0,,,,,
player,201309190phi,kan,MoseDe00,off_pct,0%,,,,,
player,201309190phi,kan,MoseDe00,defense,0,,,,,
player,201309190phi,kan,MoseDe00,def_pct,0%,,,,,
player,201309190phi,kan,MoseDe00,special_teams,20,,,,,
player,201309190phi,kan,MoseDe00,st_pct,65%,,,,,
player,201309190phi,kan,SuccRy44,pos,K,,,,,
player,201309190phi,kan,SuccRy44,offense,0,,,,,
player,201309190phi,kan,SuccRy44,off_pct,0%,,,,,
player,201309190phi,kan,SuccRy44,defense,0,,,,,
player,201309190phi,kan,SuccRy44,def_pct,0%,,,,,
player,201309190phi,kan,SuccRy44,special_teams,14,,,,,
player,201309190phi,kan,SuccRy44,st_pct,45%,,,,,
player,201309190phi,kan,ColqDu20,pos,P,,,,,
player,201309190phi,kan,ColqDu20,offense,0,,,,,
player,201309190phi,kan,ColqDu20,off_pct,0%,,,,,
player,201309190phi,kan,ColqDu20,defense,0,,,,,
player,201309190phi,kan,ColqDu20,def_pct,0%,,,,,
player,201309190phi,kan,ColqDu20,special_teams,12,,,,,
player,201309190phi,kan,ColqDu20,st_pct,39%,,,,,
player,201309190phi,kan,GaffTh20,pos,LS,,,,,
player,201309190phi,kan,GaffTh20,offense,0,,,,,
player,201309190phi,kan,GaffTh20,off_pct,0%,,,,,
player,201309190phi,kan,GaffTh20,defense,0,,,,,
player,201309190phi,kan,GaffTh20,def_pct,0%,,,,,
player,201309190phi,kan,GaffTh20,special_teams,12,,,,,
player,201309190phi,kan,GaffTh20,st_pct,39%,,,,,
player,201309190phi,kan,StepDo00,pos,T,,,,,
player,201309190phi,kan,StepDo00,offense,0,,,,,
player,201309190phi,kan,StepDo00,off_pct,0%,,,,,
player,201309190phi,kan,StepDo00,defense,0,,,,,
player,201309190phi,kan,StepDo00,def_pct,0%,,,,,
player,201309190phi,kan,StepDo00,special_teams,7,,,,,
player,201309190phi,kan,StepDo00,st_pct,23%,,,,,
player,201309190phi,kan,CataMi00,pos,DE,,,,,
player,201309190phi,kan,CataMi00,offense,0,,,,,
player,201309190phi,kan,CataMi00,off_pct,0%,,,,,
player,201309190phi,kan,CataMi00,defense,0,,,,,
player,201309190phi,kan,CataMi00,def_pct,0%,,,,,
player,201309190phi,kan,CataMi00,special_teams,5,,,,,
player,201309190phi,kan,CataMi00,st_pct,16%,,,,,
