game,2013,2,20130915,201309150nyg,den,"Denver Broncos",41,nyg,"New York Giants",23
player,201309150nyg,nyg,JenkCu20,off_pct,0%,,,,,
player,201309150nyg,nyg,JenkCu20,defense,44,,,,,
player,201309150nyg,nyg,JenkCu20,def_pct,59%,,,,,
player,201309150nyg,nyg,JenkCu20,special_teams,8,,,,,
player,201309150nyg,nyg,JenkCu20,st_pct,22%,,,,,
player,201309150nyg,nyg,JoseLi99,pos,DT,,,,,
player,201309150nyg,nyg,JoseLi99,offense,0,,,,,
player,201309150nyg,nyg,JoseLi99,off_pct,0%,,,,,
player,201309150nyg,nyg,JoseLi99,defense,44,,,,,
player,201309150nyg,nyg,JoseLi99,def_pct,59%,,,,,
player,201309150nyg,nyg,JoseLi99,special_teams,0,,,,,
player,201309150nyg,nyg,JoseLi99,st_pct,0%,,,,,
player,201309150nyg,nyg,RogeSh99,pos,DT,,,,,
player,201309150nyg,nyg,RogeSh99,offense,0,,,,,
player,201309150nyg,nyg,RogeSh99,off_pct,0%,,,,,
player,201309150nyg,nyg,RogeSh99,defense,30,,,,,
player,201309150nyg,nyg,RogeSh99,def_pct,41%,,,,,
player,201309150nyg,nyg,RogeSh99,special_teams,8,,,,,
player,201309150nyg,nyg,RogeSh99,st_pct,22%,,,,,
player,201309150nyg,nyg,PattMi20,pos,DT,,,,,
player,201309150nyg,nyg,PattMi20,offense,0,,,,,
player,201309150nyg,nyg,PattMi20,off_pct,0%,,,,,
player,201309150nyg,nyg,PattMi20,defense,28,,,,,
player,201309150nyg,nyg,PattMi20,def_pct,38%,,,,,
player,201309150nyg,nyg,PattMi20,special_teams,8,,,,,
player,201309150nyg,nyg,PattMi20,st_pct,22%,,,,,
player,201309150nyg,nyg,HerzMa00,pos,LB,,,,,
player,201309150nyg,nyg,HerzMa00,offense,0,,,,,
player,201309150nyg,nyg,HerzMa00,off_pct,0%,,,,,
player,201309150nyg,nyg,HerzMa00,defense,25,,,,,
player,201309150nyg,nyg,HerzMa00,def_pct,34%,,,,,
player,201309150nyg,nyg,HerzMa00,special_teams,31,,,,,
player,201309150nyg,nyg,HerzMa00,st_pct,86%,,,,,
player,201309150nyg,nyg,RiveKe99,pos,LB,,,,,
player,201309150nyg,nyg,RiveKe99,offense,0,,,,,
player,201309150nyg,nyg,RiveKe99,off_pct,0%,,,,,
player,201309150nyg,nyg,RiveKe99,defense,25,,,,,
player,201309150nyg,nyg,RiveKe99,def_pct,34%,,,,,
player,201309150nyg,nyg,RiveKe99,special_teams,25,,,,,
player,201309150nyg,nyg,RiveKe99,st_pct,69%,,,,,
player,201309150nyg,nyg,HoslJa00,pos,CB,,,,,
player,201309150nyg,nyg,HoslJa00,offense,0,,,,,
player,201309150nyg,nyg,HoslJa00,off_pct,0%,,,,,
player,201309150nyg,nyg,HoslJa00,defense,3,,,,,
player,201309150nyg,nyg,HoslJa00,def_pct,4%,,,,,
player,201309150nyg,nyg,HoslJa00,special_teams,18,,,,,
player,201309150nyg,nyg,HoslJa00,st_pct,50%,,,,,
player,201309150nyg,nyg,MoorDa01,pos,DE,,,,,
player,201309150nyg,nyg,MoorDa01,offense,0,,,,,
player,201309150nyg,nyg,MoorDa01,off_pct,0%,,,,,
player,201309150nyg,nyg,MoorDa01,defense,1,,,,,
player,201309150nyg,nyg,MoorDa01,def_pct,1%,,,,,
player,201309150nyg,nyg,MoorDa01,special_teams,10,,,,,
player,201309150nyg,nyg,MoorDa01,st_pct,28%,,,,,
player,201309150nyg,nyg,McBrTr99,pos,CB,,,,,
player,201309150nyg,nyg,McBrTr99,offense,0,,,,,
player,201309150nyg,nyg,McBrTr99,off_pct,0%,,,,,
player,201309150nyg,nyg,McBrTr99,defense,0,,,,,
player,201309150nyg,nyg,McBrTr99,def_pct,0%,,,,,
player,201309150nyg,nyg,McBrTr99,special_teams,30,,,,,
player,201309150nyg,nyg,McBrTr99,st_pct,83%,,,,,
player,201309150nyg,nyg,TaylCo01,pos,SS,,,,,
player,201309150nyg,nyg,TaylCo01,offense,0,,,,,
player,201309150nyg,nyg,TaylCo01,off_pct,0%,,,,,
player,201309150nyg,nyg,TaylCo01,defense,0,,,,,
player,201309150nyg,nyg,TaylCo01,def_pct,0%,,,,,
player,201309150nyg,nyg,TaylCo01,special_teams,26,,,,,
player,201309150nyg,nyg,TaylCo01,st_pct,72%,,,,,
player,201309150nyg,nyg,TratJu00,pos,DE,,,,,
player,201309150nyg,nyg,TratJu00,offense,0,,,,,
player,201309150nyg,nyg,TratJu00,off_pct,0%,,,,,
player,201309150nyg,nyg,TratJu00,defense,0,,,,,
player,201309150nyg,nyg,TratJu00,def_pct,0%,,,,,
player,201309150nyg,nyg,TratJu00,special_teams,23,,,,,
player,201309150nyg,nyg,TratJu00,st_pct,64%,,,,,
player,201309150nyg,nyg,CordJi00,pos,C,,,,,
player,201309150nyg,nyg,CordJi00,offense,0,,,,,
player,201309150nyg,nyg,CordJi00,off_pct,0%,,,,,
player,201309150nyg,nyg,CordJi00,defense,0,,,,,
player,201309150nyg,nyg,CordJi00,def_pct,0%,,,,,
player,201309150nyg,nyg,CordJi00,special_teams,13,,,,,
player,201309150nyg,nyg,CordJi00,st_pct,36%,,,,,
player,201309150nyg,nyg,brownjos01,pos,K,,,,,
player,201309150nyg,nyg,brownjos01,offense,0,,,,,
player,201309150nyg,nyg,brownjos01,off_pct,0%,,,,,
player,201309150nyg,nyg,brownjos01,defense,0,,,,,
player,201309150nyg,nyg,brownjos01,def_pct,0%,,,,,
player,201309150nyg,nyg,brownjos01,special_teams,11,,,,,
player,201309150nyg,nyg,brownjos01,st_pct,31%,,,,,
player,201309150nyg,nyg,DeOsZa99,pos,LS,,,,,
player,201309150nyg,nyg,DeOsZa99,offense,0,,,,,
player,201309150nyg,nyg,DeOsZa99,off_pct,0%,,,,,
player,201309150nyg,nyg,DeOsZa99,defense,0,,,,,
player,201309150nyg,nyg,DeOsZa99,def_pct,0%,,,,,
player,201309150nyg,nyg,DeOsZa99,special_teams,10,,,,,
player,201309150nyg,nyg,DeOsZa99,st_pct,28%,,,,,
player,201309150nyg,nyg,RossAa99,pos,CB,,,,,
player,201309150nyg,nyg,RossAa99,offense,0,,,,,
player,201309150nyg,nyg,RossAa99,off_pct,0%,,,,,
player,201309150nyg,nyg,RossAa99,defense,0,,,,,
player,201309150nyg,nyg,RossAa99,def_pct,0%,,,,,
player,201309150nyg,nyg,RossAa99,special_teams,10,,,,,
player,201309150nyg,nyg,RossAa99,st_pct,28%,,,,,
player,201309150nyg,nyg,WeatSt20,pos,P,,,,,
player,201309150nyg,nyg,WeatSt20,offense,0,,,,,
player,201309150nyg,nyg,WeatSt20,off_pct,0%,,,,,
player,201309150nyg,nyg,WeatSt20,defense,0,,,,,
player,201309150nyg,nyg,WeatSt20,def_pct,0%,,,,,
player,201309150nyg,nyg,WeatSt20,special_teams,10,,,,,
player,201309150nyg,nyg,WeatSt20,st_pct,28%,,,,,
player,201309150nyg,nyg,BrewJa00,pos,G,,,,,
player,201309150nyg,nyg,BrewJa00,offense,0,,,,,
player,201309150nyg,nyg,BrewJa00,off_pct,0%,,,,,
player,201309150nyg,nyg,BrewJa00,defense,0,,,,,
player,201309150nyg,nyg,BrewJa00,def_pct,0%,,,,,
player,201309150nyg,nyg,BrewJa00,special_teams,5,,,,,
player,201309150nyg,nyg,BrewJa00,st_pct,14%,,,,,
player,201309150nyg,den,VasqLo20,pos,G,,,,,
player,201309150nyg,den,VasqLo20,offense,74,,,,,
player,201309150nyg,den,VasqLo20,off_pct,100%,,,,,
player,201309150nyg,den,VasqLo20,defense,0,,,,,
player,201309150nyg,den,VasqLo20,def_pct,0%,,,,,
player,201309150nyg,den,VasqLo20,special_teams,7,,,,,
player,201309150nyg,den,VasqLo20,st_pct,19%,,,,,
player,201309150nyg,den,BeadZa20,pos,G,,,,,
player,201309150nyg,den,BeadZa20,offense,74,,,,,
player,201309150nyg,den,BeadZa20,off_pct,100%,,,,,
player,201309150nyg,den,BeadZa20,defense,0,,,,,
player,201309150nyg,den,BeadZa20,def_pct,0%,,,,,
player,201309150nyg,den,BeadZa20,special_teams,7,,,,,
player,201309150nyg,den,BeadZa20,st_pct,19%,,,,,
player,201309150nyg,den,FranOr00,pos,T,,,,,
player,201309150nyg,den,FranOr00,offense,74,,,,,
player,201309150nyg,den,FranOr00,off_pct,100%,,,,,
player,201309150nyg,den,FranOr00,defense,0,,,,,
player,201309150nyg,den,FranOr00,def_pct,0%,,,,,
player,201309150nyg,den,FranOr00,special_teams,7,,,,,
player,201309150nyg,den,FranOr00,st_pct,19%,,,,,
player,201309150nyg,den,ThomJu00,pos,TE,,,,,
player,201309150nyg,den,ThomJu00,offense,74,,,,,
player,201309150nyg,den,ThomJu00,off_pct,100%,,,,,
player,201309150nyg,den,ThomJu00,defense,0,,,,,
player,201309150nyg,den,ThomJu00,def_pct,0%,,,,,
player,201309150nyg,den,ThomJu00,special_teams,5,,,,,
player,201309150nyg,den,ThomJu00,st_pct,14%,,,,,
player,201309150nyg,den,RamiMa20,pos,C,,,,,
player,201309150nyg,den,RamiMa20,offense,74,,,,,
player,201309150nyg,den,RamiMa20,off_pct,100%,,,,,
player,201309150nyg,den,RamiMa20,defense,0,,,,,
player,201309150nyg,den,RamiMa20,def_pct,0%,,,,,
player,201309150nyg,den,RamiMa20,special_teams,1,,,,,
player,201309150nyg,den,RamiMa20,st_pct,3%,,,,,
player,201309150nyg,den,MannPe00,pos,QB,,,,,
player,201309150nyg,den,MannPe00,offense,74,,,,,
player,201309150nyg,den,MannPe00,off_pct,100%,,,,,
player,201309150nyg,den,MannPe00,defense,0,,,,,
player,201309150nyg,den,MannPe00,def_pct,0%,,,,,
player,201309150nyg,den,MannPe00,special_teams,0,,,,,
player,201309150nyg,den,MannPe00,st_pct,0%,,,,,
player,201309150nyg,den,CladRy20,pos,T,,,,,
player,201309150nyg,den,CladRy20,offense,70,,,,,
player,201309150nyg,den,CladRy20,off_pct,95%,,,,,
player,201309150nyg,den,CladRy20,defense,0,,,,,
player,201309150nyg,den,CladRy20,def_pct,0%,,,,,
player,201309150nyg,den,CladRy20,special_teams,6,,,,,
player,201309150nyg,den,CladRy20,st_pct,17%,,,,,
player,201309150nyg,den,ThomDe03,pos,WR,,,,,
player,201309150nyg,den,ThomDe03,offense,70,,,,,
player,201309150nyg,den,ThomDe03,off_pct,95%,,,,,
player,201309150nyg,den,ThomDe03,defense,0,,,,,
player,201309150nyg,den,ThomDe03,def_pct,0%,,,,,
player,201309150nyg,den,ThomDe03,special_teams,1,,,,,
player,201309150nyg,den,ThomDe03,st_pct,3%,,,,,
player,201309150nyg,den,DeckEr00,pos,WR,,,,,
player,201309150nyg,den,DeckEr00,offense,66,,,,,
player,201309150nyg,den,DeckEr00,off_pct,89%,,,,,
player,201309150nyg,den,DeckEr00,defense,0,,,,,
player,201309150nyg,den,DeckEr00,def_pct,0%,,,,,
player,201309150nyg,den,DeckEr00,special_teams,1,,,,,
player,201309150nyg,den,DeckEr00,st_pct,3%,,,,,
player,201309150nyg,den,WelkWe00,pos,WR,,,,,
player,201309150nyg,den,WelkWe00,offense,48,,,,,
player,201309150nyg,den,WelkWe00,off_pct,65%,,,,,
player,201309150nyg,den,WelkWe00,defense,0,,,,,
player,201309150nyg,den,WelkWe00,def_pct,0%,,,,,
player,201309150nyg,den,WelkWe00,special_teams,0,,,,,
player,201309150nyg,den,WelkWe00,st_pct,0%,,,,,
player,201309150nyg,den,MoreKn00,pos,RB,,,,,
player,201309150nyg,den,MoreKn00,offense,44,,,,,
player,201309150nyg,den,MoreKn00,off_pct,59%,,,,,
player,201309150nyg,den,MoreKn00,defense,0,,,,,
player,201309150nyg,den,MoreKn00,def_pct,0%,,,,,
player,201309150nyg,den,MoreKn00,special_teams,1,,,,,
player,201309150nyg,den,MoreKn00,st_pct,3%,,,,,
player,201309150nyg,den,BallMo00,pos,RB,,,,,
player,201309150nyg,den,BallMo00,offense,28,,,,,
player,201309150nyg,den,BallMo00,off_pct,38%,,,,,
player,201309150nyg,den,BallMo00,defense,0,,,,,
player,201309150nyg,den,BallMo00,def_pct,0%,,,,,
player,201309150nyg,den,BallMo00,special_teams,10,,,,,
player,201309150nyg,den,BallMo00,st_pct,28%,,,,,
player,201309150nyg,den,GreeVi00,pos,TE,,,,,
player,201309150nyg,den,GreeVi00,offense,26,,,,,
player,201309150nyg,den,GreeVi00,off_pct,35%,,,,,
player,201309150nyg,den,GreeVi00,defense,0,,,,,
player,201309150nyg,den,GreeVi00,def_pct,0%,,,,,
player,201309150nyg,den,GreeVi00,special_teams,18,,,,,
player,201309150nyg,den,GreeVi00,st_pct,50%,,,,,
player,201309150nyg,den,TammJa00,pos,TE,,,,,
player,201309150nyg,den,TammJa00,offense,6,,,,,
player,201309150nyg,den,TammJa00,off_pct,8%,,,,,
player,201309150nyg,den,TammJa00,defense,0,,,,,
player,201309150nyg,den,TammJa00,def_pct,0%,,,,,
player,201309150nyg,den,TammJa00,special_teams,24,,,,,
player,201309150nyg,den,TammJa00,st_pct,67%,,,,,
player,201309150nyg,den,CaldAn00,pos,WR,,,,,
player,201309150nyg,den,CaldAn00,offense,6,,,,,
player,201309150nyg,den,CaldAn00,off_pct,8%,,,,,
player,201309150nyg,den,CaldAn00,defense,0,,,,,
player,201309150nyg,den,CaldAn00,def_pct,0%,,,,,
player,201309150nyg,den,CaldAn00,special_teams,11,,,,,
player,201309150nyg,den,CaldAn00,st_pct,31%,,,,,
player,201309150nyg,den,ClarCh21,pos,T,,,,,
player,201309150nyg,den,ClarCh21,offense,4,,,,,
player,201309150nyg,den,ClarCh21,off_pct,5%,,,,,
player,201309150nyg,den,ClarCh21,defense,0,,,,,
player,201309150nyg,den,ClarCh21,def_pct,0%,,,,,
player,201309150nyg,den,ClarCh21,special_teams,7,,,,,
player,201309150nyg,den,ClarCh21,st_pct,19%,,,,,
player,201309150nyg,den,HillRo00,pos,RB,,,,,
player,201309150nyg,den,HillRo00,offense,2,,,,,
player,201309150nyg,den,HillRo00,off_pct,3%,,,,,
player,201309150nyg,den,HillRo00,defense,0,,,,,
player,201309150nyg,den,HillRo00,def_pct,0%,,,,,
player,201309150nyg,den,HillRo00,special_teams,0,,,,,
player,201309150nyg,den,HillRo00,st_pct,0%,,,,,
player,201309150nyg,den,HarrCh01,pos,CB,,,,,
player,201309150nyg,den,HarrCh01,offense,0,,,,,
player,201309150nyg,den,HarrCh01,off_pct,0%,,,,,
player,201309150nyg,den,HarrCh01,defense,79,,,,,
player,201309150nyg,den,HarrCh01,def_pct,100%,,,,,
player,201309150nyg,den,HarrCh01,special_teams,0,,,,,
player,201309150nyg,den,HarrCh01,st_pct,0%,,,,,
player,201309150nyg,den,MoorRa00,pos,FS,,,,,
player,201309150nyg,den,MoorRa00,offense,0,,,,,
player,201309150nyg,den,MoorRa00,off_pct,0%,,,,,
player,201309150nyg,den,MoorRa00,defense,77,,,,,
player,201309150nyg,den,MoorRa00,def_pct,97%,,,,,
player,201309150nyg,den,MoorRa00,special_teams,0,,,,,
player,201309150nyg,den,MoorRa00,st_pct,0%,,,,,
player,201309150nyg,den,RodgDo99,pos,CB,,,,,
player,201309150nyg,den,RodgDo99,offense,0,,,,,
player,201309150nyg,den,RodgDo99,off_pct,0%,,,,,
player,201309150nyg,den,RodgDo99,defense,71,,,,,
player,201309150nyg,den,RodgDo99,def_pct,90%,,,,,
player,201309150nyg,den,RodgDo99,special_teams,8,,,,,
player,201309150nyg,den,RodgDo99,st_pct,22%,,,,,
player,201309150nyg,den,WoodWe20,pos,LB,,,,,
player,201309150nyg,den,WoodWe20,offense,0,,,,,
player,201309150nyg,den,WoodWe20,off_pct,0%,,,,,
player,201309150nyg,den,WoodWe20,defense,71,,,,,
player,201309150nyg,den,WoodWe20,def_pct,90%,,,,,
player,201309150nyg,den,WoodWe20,special_teams,6,,,,,
player,201309150nyg,den,WoodWe20,st_pct,17%,,,,,
player,201309150nyg,den,CartTo99,pos,CB,,,,,
player,201309150nyg,den,CartTo99,offense,0,,,,,
player,201309150nyg,den,CartTo99,off_pct,0%,,,,,
player,201309150nyg,den,CartTo99,defense,63,,,,,
player,201309150nyg,den,CartTo99,def_pct,80%,,,,,
player,201309150nyg,den,CartTo99,special_teams,13,,,,,
player,201309150nyg,den,CartTo99,st_pct,36%,,,,,
player,201309150nyg,den,IhenDu00,pos,SS,,,,,
player,201309150nyg,den,IhenDu00,offense,0,,,,,
player,201309150nyg,den,IhenDu00,off_pct,0%,,,,,
player,201309150nyg,den,IhenDu00,defense,63,,,,,
player,201309150nyg,den,IhenDu00,def_pct,80%,,,,,
player,201309150nyg,den,IhenDu00,special_teams,0,,,,,
player,201309150nyg,den,IhenDu00,st_pct,0%,,,,,
player,201309150nyg,den,WolfDe00,pos,DE,,,,,
player,201309150nyg,den,WolfDe00,offense,0,,,,,
player,201309150nyg,den,WolfDe00,off_pct,0%,,,,,
player,201309150nyg,den,WolfDe00,defense,61,,,,,
player,201309150nyg,den,WolfDe00,def_pct,77%,,,,,
player,201309150nyg,den,WolfDe00,special_teams,5,,,,,
player,201309150nyg,den,WolfDe00,st_pct,14%,,,,,
player,201309150nyg,den,AyerRo99,pos,DE,,,,,
player,201309150nyg,den,AyerRo99,offense,0,,,,,
player,201309150nyg,den,AyerRo99,off_pct,0%,,,,,
player,201309150nyg,den,AyerRo99,defense,59,,,,,
player,201309150nyg,den,AyerRo99,def_pct,75%,,,,,
player,201309150nyg,den,AyerRo99,special_teams,4,,,,,
player,201309150nyg,den,AyerRo99,st_pct,11%,,,,,
player,201309150nyg,den,TrevDa00,pos,LB,,,,,
player,201309150nyg,den,TrevDa00,offense,0,,,,,
player,201309150nyg,den,TrevDa00,off_pct,0%,,,,,
player,201309150nyg,den,TrevDa00,defense,51,,,,,
player,201309150nyg,den,TrevDa00,def_pct,65%,,,,,
player,201309150nyg,den,TrevDa00,special_teams,5,,,,,
player,201309150nyg,den,TrevDa00,st_pct,14%,,,,,
player,201309150nyg,den,PhilSh20,pos,LB,,,,,
player,201309150nyg,den,PhilSh20,offense,0,,,,,
player,201309150nyg,den,PhilSh20,off_pct,0%,,,,,
player,201309150nyg,den,PhilSh20,defense,48,,,,,
player,201309150nyg,den,PhilSh20,def_pct,61%,,,,,
player,201309150nyg,den,PhilSh20,special_teams,1,,,,,
player,201309150nyg,den,PhilSh20,st_pct,3%,,,,,
player,201309150nyg,den,AdamMi21,pos,SS,,,,,
player,201309150nyg,den,AdamMi21,offense,0,,,,,
player,201309150nyg,den,AdamMi21,off_pct,0%,,,,,
player,201309150nyg,den,AdamMi21,defense,36,,,,,
player,201309150nyg,den,AdamMi21,def_pct,46%,,,,,
player,201309150nyg,den,AdamMi21,special_teams,21,,,,,
player,201309150nyg,den,AdamMi21,st_pct,58%,,,,,
player,201309150nyg,den,JackMa02,pos,DE,,,,,
player,201309150nyg,den,JackMa02,offense,0,,,,,
player,201309150nyg,den,JackMa02,off_pct,0%,,,,,
player,201309150nyg,den,JackMa02,defense,32,,,,,
player,201309150nyg,den,JackMa02,def_pct,41%,,,,,
player,201309150nyg,den,JackMa02,special_teams,10,,,,,
player,201309150nyg,den,JackMa02,st_pct,28%,,,,,
player,201309150nyg,den,VickKe99,pos,DT,,,,,
player,201309150nyg,den,VickKe99,offense,0,,,,,
player,201309150nyg,den,VickKe99,off_pct,0%,,,,,
player,201309150nyg,den,VickKe99,defense,29,,,,,
player,201309150nyg,den,VickKe99,def_pct,37%,,,,,
player,201309150nyg,den,VickKe99,special_teams,0,,,,,
player,201309150nyg,den,VickKe99,st_pct,0%,,,,,
player,201309150nyg,den,BrutDa99,pos,FS,,,,,
player,201309150nyg,den,BrutDa99,offense,0,,,,,
player,201309150nyg,den,BrutDa99,off_pct,0%,,,,,
player,201309150nyg,den,BrutDa99,defense,28,,,,,
player,201309150nyg,den,BrutDa99,def_pct,35%,,,,,
player,201309150nyg,den,BrutDa99,special_teams,29,,,,,
player,201309150nyg,den,BrutDa99,st_pct,81%,,,,,
player,201309150nyg,den,KnigTe99,pos,NT,,,,,
player,201309150nyg,den,KnigTe99,offense,0,,,,,
player,201309150nyg,den,KnigTe99,off_pct,0%,,,,,
player,201309150nyg,den,KnigTe99,defense,28,,,,,
player,201309150nyg,den,KnigTe99,def_pct,35%,,,,,
player,201309150nyg,den,KnigTe99,special_teams,7,,,,,
player,201309150nyg,den,KnigTe99,st_pct,19%,,,,,
player,201309150nyg,den,UnreMi00,pos,DT,,,,,
player,201309150nyg,den,UnreMi00,offense,0,,,,,
player,201309150nyg,den,UnreMi00,off_pct,0%,,,,,
player,201309150nyg,den,UnreMi00,defense,22,,,,,
player,201309150nyg,den,UnreMi00,def_pct,28%,,,,,
player,201309150nyg,den,UnreMi00,special_teams,10,,,,,
player,201309150nyg,den,UnreMi00,st_pct,28%,,,,,
player,201309150nyg,den,WillSy00,pos,NT,,,,,
player,201309150nyg,den,WillSy00,offense,0,,,,,
player,201309150nyg,den,WillSy00,off_pct,0%,,,,,
player,201309150nyg,den,WillSy00,defense,19,,,,,
player,201309150nyg,den,WillSy00,def_pct,24%,,,,,
player,201309150nyg,den,WillSy00,special_teams,0,,,,,
player,201309150nyg,den,WillSy00,st_pct,0%,,,,,
player,201309150nyg,den,IrviNa00,pos,LB,,,,,
player,201309150nyg,den,IrviNa00,offense,0,,,,,
player,201309150nyg,den,IrviNa00,off_pct,0%,,,,,
player,201309150nyg,den,IrviNa00,defense,16,,,,,
player,201309150nyg,den,IrviNa00,def_pct,20%,,,,,
player,201309150nyg,den,IrviNa00,special_teams,19,,,,,
player,201309150nyg,den,IrviNa00,st_pct,53%,,,,,
player,201309150nyg,den,RobiAd01,pos,LB,,,,,
player,201309150nyg,den,RobiAd01,offense,0,,,,,
player,201309150nyg,den,RobiAd01,off_pct,0%,,,,,
player,201309150nyg,den,RobiAd01,defense,8,,,,,
player,201309150nyg,den,RobiAd01,def_pct,10%,,,,,
player,201309150nyg,den,RobiAd01,special_teams,18,,,,,
player,201309150nyg,den,RobiAd01,st_pct,50%,,,,,
player,201309150nyg,den,WebsKa00,pos,CB,,,,,
player,201309150nyg,den,WebsKa00,offense,0,,,,,
player,201309150nyg,den,WebsKa00,off_pct,0%,,,,,
player,201309150nyg,den,WebsKa00,defense,6,,,,,
player,201309150nyg,den,WebsKa00,def_pct,8%,,,,,
player,201309150nyg,den,WebsKa00,special_teams,20,,,,,
player,201309150nyg,den,WebsKa00,st_pct,56%,,,,,
player,201309150nyg,den,LenoPa20,pos,LB,,,,,
player,201309150nyg,den,LenoPa20,offense,0,,,,,
player,201309150nyg,den,LenoPa20,off_pct,0%,,,,,
player,201309150nyg,den,LenoPa20,defense,2,,,,,
player,201309150nyg,den,LenoPa20,def_pct,3%,,,,,
player,201309150nyg,den,LenoPa20,special_teams,13,,,,,
player,201309150nyg,den,LenoPa20,st_pct,36%,,,,,
player,201309150nyg,den,JohnSt02,pos,LB,,,,,
player,201309150nyg,den,JohnSt02,offense,0,,,,,
player,201309150nyg,den,JohnSt02,off_pct,0%,,,,,
player,201309150nyg,den,JohnSt02,defense,0,,,,,
player,201309150nyg,den,JohnSt02,def_pct,0%,,,,,
player,201309150nyg,den,JohnSt02,special_teams,29,,,,,
player,201309150nyg,den,JohnSt02,st_pct,81%,,,,,
player,201309150nyg,den,BoldOm00,pos,FS,,,,,
player,201309150nyg,den,BoldOm00,offense,0,,,,,
player,201309150nyg,den,BoldOm00,off_pct,0%,,,,,
player,201309150nyg,den,BoldOm00,defense,0,,,,,
player,201309150nyg,den,BoldOm00,def_pct,0%,,,,,
player,201309150nyg,den,BoldOm00,special_teams,15,,,,,
player,201309150nyg,den,BoldOm00,st_pct,42%,,,,,
player,201309150nyg,den,PratMa20,pos,K,,,,,
player,201309150nyg,den,PratMa20,offense,0,,,,,
player,201309150nyg,den,PratMa20,off_pct,0%,,,,,
player,201309150nyg,den,PratMa20,defense,0,,,,,
player,201309150nyg,den,PratMa20,def_pct,0%,,,,,
player,201309150nyg,den,PratMa20,special_teams,15,,,,,
player,201309150nyg,den,PratMa20,st_pct,42%,,,,,
player,201309150nyg,den,BrewAa00,pos,LS,,,,,
player,201309150nyg,den,BrewAa00,offense,0,,,,,
player,201309150nyg,den,BrewAa00,off_pct,0%,,,,,
player,201309150nyg,den,BrewAa00,defense,0,,,,,
player,201309150nyg,den,BrewAa00,def_pct,0%,,,,,
player,201309150nyg,den,BrewAa00,special_teams,12,,,,,
player,201309150nyg,den,BrewAa00,st_pct,33%,,,,,
player,201309150nyg,den,ColqBr00,pos,P,,,,,
player,201309150nyg,den,ColqBr00,offense,0,,,,,
player,201309150nyg,den,ColqBr00,off_pct,0%,,,,,
player,201309150nyg,den,ColqBr00,defense,0,,,,,
player,201309150nyg,den,ColqBr00,def_pct,0%,,,,,
player,201309150nyg,den,ColqBr00,special_teams,12,,,,,
player,201309150nyg,den,ColqBr00,st_pct,33%,,,,,
player,201309150nyg,den,HollTr00,pos,WR,,,,,
player,201309150nyg,den,HollTr00,offense,0,,,,,
player,201309150nyg,den,HollTr00,off_pct,0%,,,,,
player,201309150nyg,den,HollTr00,defense,0,,,,,
player,201309150nyg,den,HollTr00,def_pct,0%,,,,,
player,201309150nyg,den,HollTr00,special_teams,11,,,,,
player,201309150nyg,den,HollTr00,st_pct,31%,,,,,
player,201309150nyg,den,VallSt00,pos,C,,,,,
player,201309150nyg,den,VallSt00,offense,0,,,,,
player,201309150nyg,den,VallSt00,off_pct,0%,,,,,
player,201309150nyg,den,VallSt00,defense,0,,,,,
player,201309150nyg,den,VallSt00,def_pct,0%,,,,,
player,201309150nyg,den,VallSt00,special_teams,7,,,,,
player,201309150nyg,den,VallSt00,st_pct,19%,,,,,
