game,2013,15,20131216,201312160det,rav,"Baltimore Ravens",18,det,"Detroit Lions",16
player,201312160det,det,WarfLa00,special_teams,2,,,,,
player,201312160det,det,WarfLa00,st_pct,7%,,,,,
player,201312160det,det,SimsRo20,pos,G,,,,,
player,201312160det,det,SimsRo20,offense,65,,,,,
player,201312160det,det,SimsRo20,off_pct,100%,,,,,
player,201312160det,det,SimsRo20,defense,0,,,,,
player,201312160det,det,SimsRo20,def_pct,0%,,,,,
player,201312160det,det,SimsRo20,special_teams,2,,,,,
player,201312160det,det,SimsRo20,st_pct,7%,,,,,
player,201312160det,det,WaddLa01,pos,T,,,,,
player,201312160det,det,WaddLa01,offense,65,,,,,
player,201312160det,det,WaddLa01,off_pct,100%,,,,,
player,201312160det,det,WaddLa01,defense,0,,,,,
player,201312160det,det,WaddLa01,def_pct,0%,,,,,
player,201312160det,det,WaddLa01,special_teams,2,,,,,
player,201312160det,det,WaddLa01,st_pct,7%,,,,,
player,201312160det,det,StafMa00,pos,QB,,,,,
player,201312160det,det,StafMa00,offense,65,,,,,
player,201312160det,det,StafMa00,off_pct,100%,,,,,
player,201312160det,det,StafMa00,defense,0,,,,,
player,201312160det,det,StafMa00,def_pct,0%,,,,,
player,201312160det,det,StafMa00,special_teams,0,,,,,
player,201312160det,det,StafMa00,st_pct,0%,,,,,
player,201312160det,det,DurhKr00,pos,WR,,,,,
player,201312160det,det,DurhKr00,offense,64,,,,,
player,201312160det,det,DurhKr00,off_pct,98%,,,,,
player,201312160det,det,DurhKr00,defense,0,,,,,
player,201312160det,det,DurhKr00,def_pct,0%,,,,,
player,201312160det,det,DurhKr00,special_teams,0,,,,,
player,201312160det,det,DurhKr00,st_pct,0%,,,,,
player,201312160det,det,JohnCa00,pos,WR,,,,,
player,201312160det,det,JohnCa00,offense,59,,,,,
player,201312160det,det,JohnCa00,off_pct,91%,,,,,
player,201312160det,det,JohnCa00,defense,0,,,,,
player,201312160det,det,JohnCa00,def_pct,0%,,,,,
player,201312160det,det,JohnCa00,special_teams,0,,,,,
player,201312160det,det,JohnCa00,st_pct,0%,,,,,
player,201312160det,det,PettBr00,pos,TE,,,,,
player,201312160det,det,PettBr00,offense,55,,,,,
player,201312160det,det,PettBr00,off_pct,85%,,,,,
player,201312160det,det,PettBr00,defense,0,,,,,
player,201312160det,det,PettBr00,def_pct,0%,,,,,
player,201312160det,det,PettBr00,special_teams,2,,,,,
player,201312160det,det,PettBr00,st_pct,7%,,,,,
player,201312160det,det,BurlNa00,pos,WR,,,,,
player,201312160det,det,BurlNa00,offense,51,,,,,
player,201312160det,det,BurlNa00,off_pct,78%,,,,,
player,201312160det,det,BurlNa00,defense,0,,,,,
player,201312160det,det,BurlNa00,def_pct,0%,,,,,
player,201312160det,det,BurlNa00,special_teams,0,,,,,
player,201312160det,det,BurlNa00,st_pct,0%,,,,,
player,201312160det,det,BushRe00,pos,RB,,,,,
player,201312160det,det,BushRe00,offense,37,,,,,
player,201312160det,det,BushRe00,off_pct,57%,,,,,
player,201312160det,det,BushRe00,defense,0,,,,,
player,201312160det,det,BushRe00,def_pct,0%,,,,,
player,201312160det,det,BushRe00,special_teams,0,,,,,
player,201312160det,det,BushRe00,st_pct,0%,,,,,
player,201312160det,det,BellJo01,pos,RB,,,,,
player,201312160det,det,BellJo01,offense,27,,,,,
player,201312160det,det,BellJo01,off_pct,42%,,,,,
player,201312160det,det,BellJo01,defense,0,,,,,
player,201312160det,det,BellJo01,def_pct,0%,,,,,
player,201312160det,det,BellJo01,special_teams,0,,,,,
player,201312160det,det,BellJo01,st_pct,0%,,,,,
player,201312160det,det,FaurJo00,pos,TE,,,,,
player,201312160det,det,FaurJo00,offense,13,,,,,
player,201312160det,det,FaurJo00,off_pct,20%,,,,,
player,201312160det,det,FaurJo00,defense,0,,,,,
player,201312160det,det,FaurJo00,def_pct,0%,,,,,
player,201312160det,det,FaurJo00,special_teams,0,,,,,
player,201312160det,det,FaurJo00,st_pct,0%,,,,,
player,201312160det,det,OgleKe00,pos,WR,,,,,
player,201312160det,det,OgleKe00,offense,8,,,,,
player,201312160det,det,OgleKe00,off_pct,12%,,,,,
player,201312160det,det,OgleKe00,defense,0,,,,,
player,201312160det,det,OgleKe00,def_pct,0%,,,,,
player,201312160det,det,OgleKe00,special_teams,11,,,,,
player,201312160det,det,OgleKe00,st_pct,39%,,,,,
player,201312160det,det,RossJe01,pos,WR,,,,,
player,201312160det,det,RossJe01,offense,5,,,,,
player,201312160det,det,RossJe01,off_pct,8%,,,,,
player,201312160det,det,RossJe01,defense,0,,,,,
player,201312160det,det,RossJe01,def_pct,0%,,,,,
player,201312160det,det,RossJe01,special_teams,16,,,,,
player,201312160det,det,RossJe01,st_pct,57%,,,,,
player,201312160det,det,DickDo00,pos,TE,,,,,
player,201312160det,det,DickDo00,offense,4,,,,,
player,201312160det,det,DickDo00,off_pct,6%,,,,,
player,201312160det,det,DickDo00,defense,0,,,,,
player,201312160det,det,DickDo00,def_pct,0%,,,,,
player,201312160det,det,DickDo00,special_teams,15,,,,,
player,201312160det,det,DickDo00,st_pct,54%,,,,,
player,201312160det,det,RiddTh00,pos,RB,,,,,
player,201312160det,det,RiddTh00,offense,2,,,,,
player,201312160det,det,RiddTh00,off_pct,3%,,,,,
player,201312160det,det,RiddTh00,defense,0,,,,,
player,201312160det,det,RiddTh00,def_pct,0%,,,,,
player,201312160det,det,RiddTh00,special_teams,20,,,,,
player,201312160det,det,RiddTh00,st_pct,71%,,,,,
player,201312160det,det,LevyDe99,pos,LB,,,,,
player,201312160det,det,LevyDe99,offense,0,,,,,
player,201312160det,det,LevyDe99,off_pct,0%,,,,,
player,201312160det,det,LevyDe99,defense,62,,,,,
player,201312160det,det,LevyDe99,def_pct,100%,,,,,
player,201312160det,det,LevyDe99,special_teams,6,,,,,
player,201312160det,det,LevyDe99,st_pct,21%,,,,,
player,201312160det,det,TullSt20,pos,LB,,,,,
player,201312160det,det,TullSt20,offense,0,,,,,
player,201312160det,det,TullSt20,off_pct,0%,,,,,
player,201312160det,det,TullSt20,defense,62,,,,,
player,201312160det,det,TullSt20,def_pct,100%,,,,,
player,201312160det,det,TullSt20,special_teams,6,,,,,
player,201312160det,det,TullSt20,st_pct,21%,,,,,
player,201312160det,det,DelmLo99,pos,FS,,,,,
player,201312160det,det,DelmLo99,offense,0,,,,,
player,201312160det,det,DelmLo99,off_pct,0%,,,,,
player,201312160det,det,DelmLo99,defense,62,,,,,
player,201312160det,det,DelmLo99,def_pct,100%,,,,,
player,201312160det,det,DelmLo99,special_teams,0,,,,,
player,201312160det,det,DelmLo99,st_pct,0%,,,,,
player,201312160det,det,MathRa99,pos,CB,,,,,
player,201312160det,det,MathRa99,offense,0,,,,,
player,201312160det,det,MathRa99,off_pct,0%,,,,,
player,201312160det,det,MathRa99,defense,62,,,,,
player,201312160det,det,MathRa99,def_pct,100%,,,,,
player,201312160det,det,MathRa99,special_teams,0,,,,,
player,201312160det,det,MathRa99,st_pct,0%,,,,,
player,201312160det,det,QuinGl99,pos,SS,,,,,
player,201312160det,det,QuinGl99,offense,0,,,,,
player,201312160det,det,QuinGl99,off_pct,0%,,,,,
player,201312160det,det,QuinGl99,defense,62,,,,,
player,201312160det,det,QuinGl99,def_pct,100%,,,,,
player,201312160det,det,QuinGl99,special_teams,0,,,,,
player,201312160det,det,QuinGl99,st_pct,0%,,,,,
player,201312160det,det,GreeJo03,pos,CB,,,,,
player,201312160det,det,GreeJo03,offense,0,,,,,
player,201312160det,det,GreeJo03,off_pct,0%,,,,,
player,201312160det,det,GreeJo03,defense,61,,,,,
player,201312160det,det,GreeJo03,def_pct,98%,,,,,
player,201312160det,det,GreeJo03,special_teams,0,,,,,
player,201312160det,det,GreeJo03,st_pct,0%,,,,,
player,201312160det,det,SuhxNd99,pos,DT,,,,,
player,201312160det,det,SuhxNd99,offense,0,,,,,
player,201312160det,det,SuhxNd99,off_pct,0%,,,,,
player,201312160det,det,SuhxNd99,defense,57,,,,,
player,201312160det,det,SuhxNd99,def_pct,92%,,,,,
player,201312160det,det,SuhxNd99,special_teams,4,,,,,
player,201312160det,det,SuhxNd99,st_pct,14%,,,,,
player,201312160det,det,YounWi99,pos,DE,,,,,
player,201312160det,det,YounWi99,offense,0,,,,,
player,201312160det,det,YounWi99,off_pct,0%,,,,,
player,201312160det,det,YounWi99,defense,44,,,,,
player,201312160det,det,YounWi99,def_pct,71%,,,,,
player,201312160det,det,YounWi99,special_teams,6,,,,,
player,201312160det,det,YounWi99,st_pct,21%,,,,,
player,201312160det,det,FairNi00,pos,DT,,,,,
player,201312160det,det,FairNi00,offense,0,,,,,
player,201312160det,det,FairNi00,off_pct,0%,,,,,
player,201312160det,det,FairNi00,defense,43,,,,,
player,201312160det,det,FairNi00,def_pct,69%,,,,,
player,201312160det,det,FairNi00,special_teams,6,,,,,
player,201312160det,det,FairNi00,st_pct,21%,,,,,
player,201312160det,det,AnsaEz00,pos,DE,,,,,
player,201312160det,det,AnsaEz00,offense,0,,,,,
player,201312160det,det,AnsaEz00,off_pct,0%,,,,,
player,201312160det,det,AnsaEz00,defense,39,,,,,
player,201312160det,det,AnsaEz00,def_pct,63%,,,,,
player,201312160det,det,AnsaEz00,special_teams,0,,,,,
player,201312160det,det,AnsaEz00,st_pct,0%,,,,,
player,201312160det,det,CareDo00,pos,FS,,,,,
player,201312160det,det,CareDo00,offense,0,,,,,
player,201312160det,det,CareDo00,off_pct,0%,,,,,
player,201312160det,det,CareDo00,defense,30,,,,,
player,201312160det,det,CareDo00,def_pct,48%,,,,,
player,201312160det,det,CareDo00,special_teams,18,,,,,
player,201312160det,det,CareDo00,st_pct,64%,,,,,
player,201312160det,det,BentBi00,pos,CB,,,,,
player,201312160det,det,BentBi00,offense,0,,,,,
player,201312160det,det,BentBi00,off_pct,0%,,,,,
player,201312160det,det,BentBi00,defense,30,,,,,
player,201312160det,det,BentBi00,def_pct,48%,,,,,
player,201312160det,det,BentBi00,special_teams,12,,,,,
player,201312160det,det,BentBi00,st_pct,43%,,,,,
player,201312160det,det,TaylDe00,pos,DE,,,,,
player,201312160det,det,TaylDe00,offense,0,,,,,
player,201312160det,det,TaylDe00,off_pct,0%,,,,,
player,201312160det,det,TaylDe00,defense,23,,,,,
player,201312160det,det,TaylDe00,def_pct,37%,,,,,
player,201312160det,det,TaylDe00,special_teams,0,,,,,
player,201312160det,det,TaylDe00,st_pct,0%,,,,,
player,201312160det,det,IdonIs20,pos,DE,,,,,
player,201312160det,det,IdonIs20,offense,0,,,,,
player,201312160det,det,IdonIs20,off_pct,0%,,,,,
player,201312160det,det,IdonIs20,defense,18,,,,,
player,201312160det,det,IdonIs20,def_pct,29%,,,,,
player,201312160det,det,IdonIs20,special_teams,12,,,,,
player,201312160det,det,IdonIs20,st_pct,43%,,,,,
player,201312160det,det,MoslC.20,pos,DT,,,,,
player,201312160det,det,MoslC.20,offense,0,,,,,
player,201312160det,det,MoslC.20,off_pct,0%,,,,,
player,201312160det,det,MoslC.20,defense,13,,,,,
player,201312160det,det,MoslC.20,def_pct,21%,,,,,
player,201312160det,det,MoslC.20,special_teams,2,,,,,
player,201312160det,det,MoslC.20,st_pct,7%,,,,,
player,201312160det,det,FlueAn99,pos,DT,,,,,
player,201312160det,det,FlueAn99,offense,0,,,,,
player,201312160det,det,FlueAn99,off_pct,0%,,,,,
player,201312160det,det,FlueAn99,defense,7,,,,,
player,201312160det,det,FlueAn99,def_pct,11%,,,,,
player,201312160det,det,FlueAn99,special_teams,2,,,,,
player,201312160det,det,FlueAn99,st_pct,7%,,,,,
player,201312160det,det,PalmAs99,pos,LB,,,,,
player,201312160det,det,PalmAs99,offense,0,,,,,
player,201312160det,det,PalmAs99,off_pct,0%,,,,,
player,201312160det,det,PalmAs99,defense,6,,,,,
player,201312160det,det,PalmAs99,def_pct,10%,,,,,
player,201312160det,det,PalmAs99,special_teams,15,,,,,
player,201312160det,det,PalmAs99,st_pct,54%,,,,,
player,201312160det,det,McInRo20,pos,LB,,,,,
player,201312160det,det,McInRo20,offense,0,,,,,
player,201312160det,det,McInRo20,off_pct,0%,,,,,
player,201312160det,det,McInRo20,defense,1,,,,,
player,201312160det,det,McInRo20,def_pct,2%,,,,,
player,201312160det,det,McInRo20,special_teams,20,,,,,
player,201312160det,det,McInRo20,st_pct,71%,,,,,
player,201312160det,det,GomeDe00,pos,SS,,,,,
player,201312160det,det,GomeDe00,offense,0,,,,,
player,201312160det,det,GomeDe00,off_pct,0%,,,,,
player,201312160det,det,GomeDe00,defense,0,,,,,
player,201312160det,det,GomeDe00,def_pct,0%,,,,,
player,201312160det,det,GomeDe00,special_teams,26,,,,,
player,201312160det,det,GomeDe00,st_pct,93%,,,,,
player,201312160det,det,WendJo99,pos,SS,,,,,
player,201312160det,det,WendJo99,offense,0,,,,,
player,201312160det,det,WendJo99,off_pct,0%,,,,,
player,201312160det,det,WendJo99,defense,0,,,,,
player,201312160det,det,WendJo99,def_pct,0%,,,,,
player,201312160det,det,WendJo99,special_teams,26,,,,,
player,201312160det,det,WendJo99,st_pct,93%,,,,,
player,201312160det,det,StanJu00,pos,LB,,,,,
player,201312160det,det,StanJu00,offense,0,,,,,
player,201312160det,det,StanJu00,off_pct,0%,,,,,
player,201312160det,det,StanJu00,defense,0,,,,,
player,201312160det,det,StanJu00,def_pct,0%,,,,,
player,201312160det,det,StanJu00,special_teams,20,,,,,
player,201312160det,det,StanJu00,st_pct,71%,,,,,
player,201312160det,det,WhitTa00,pos,LB,,,,,
player,201312160det,det,WhitTa00,offense,0,,,,,
player,201312160det,det,WhitTa00,off_pct,0%,,,,,
player,201312160det,det,WhitTa00,defense,0,,,,,
player,201312160det,det,WhitTa00,def_pct,0%,,,,,
player,201312160det,det,WhitTa00,special_teams,20,,,,,
player,201312160det,det,WhitTa00,st_pct,71%,,,,,
player,201312160det,det,GandDy20,pos,G,,,,,
player,201312160det,det,GandDy20,offense,0,,,,,
player,201312160det,det,GandDy20,off_pct,0%,,,,,
player,201312160det,det,GandDy20,defense,0,,,,,
player,201312160det,det,GandDy20,def_pct,0%,,,,,
player,201312160det,det,GandDy20,special_teams,8,,,,,
player,201312160det,det,GandDy20,st_pct,29%,,,,,
player,201312160det,det,MartSa01,pos,P,,,,,
player,201312160det,det,MartSa01,offense,0,,,,,
player,201312160det,det,MartSa01,off_pct,0%,,,,,
player,201312160det,det,MartSa01,defense,0,,,,,
player,201312160det,det,MartSa01,def_pct,0%,,,,,
player,201312160det,det,MartSa01,special_teams,7,,,,,
player,201312160det,det,MartSa01,st_pct,25%,,,,,
player,201312160det,det,MuhlDo20,pos,LS,,,,,
player,201312160det,det,MuhlDo20,offense,0,,,,,
player,201312160det,det,MuhlDo20,off_pct,0%,,,,,
player,201312160det,det,MuhlDo20,defense,0,,,,,
player,201312160det,det,MuhlDo20,def_pct,0%,,,,,
player,201312160det,det,MuhlDo20,special_teams,7,,,,,
player,201312160det,det,MuhlDo20,st_pct,25%,,,,,
player,201312160det,det,akersdav01,pos,K,,,,,
player,201312160det,det,akersdav01,offense,0,,,,,
player,201312160det,det,akersdav01,off_pct,0%,,,,,
player,201312160det,det,akersdav01,defense,0,,,,,
player,201312160det,det,akersdav01,def_pct,0%,,,,,
player,201312160det,det,akersdav01,special_teams,6,,,,,
player,201312160det,det,akersdav01,st_pct,21%,,,,,
player,201312160det,det,GreeCh01,pos,DB,,,,,
player,201312160det,det,GreeCh01,offense,0,,,,,
player,201312160det,det,GreeCh01,off_pct,0%,,,,,
player,201312160det,det,GreeCh01,defense,0,,,,,
player,201312160det,det,GreeCh01,def_pct,0%,,,,,
player,201312160det,det,GreeCh01,special_teams,5,,,,,
player,201312160det,det,GreeCh01,st_pct,18%,,,,,
player,201312160det,rav,MonrEu20,pos,T,,,,,
player,201312160det,rav,MonrEu20,offense,62,,,,,
player,201312160det,rav,MonrEu20,off_pct,100%,,,,,
player,201312160det,rav,MonrEu20,defense,0,,,,,
player,201312160det,rav,MonrEu20,def_pct,0%,,,,,
player,201312160det,rav,MonrEu20,special_teams,6,,,,,
player,201312160det,rav,MonrEu20,st_pct,21%,,,,,
player,201312160det,rav,OherMi20,pos,T,,,,,
player,201312160det,rav,OherMi20,offense,62,,,,,
player,201312160det,rav,OherMi20,off_pct,100%,,,,,
player,201312160det,rav,OherMi20,defense,0,,,,,
player,201312160det,rav,OherMi20,def_pct,0%,,,,,
player,201312160det,rav,OherMi20,special_teams,6,,,,,
player,201312160det,rav,OherMi20,st_pct,21%,,,,,
player,201312160det,rav,ShipA.20,pos,C,,,,,
player,201312160det,rav,ShipA.20,offense,62,,,,,
player,201312160det,rav,ShipA.20,off_pct,100%,,,,,
player,201312160det,rav,ShipA.20,defense,0,,,,,
player,201312160det,rav,ShipA.20,def_pct,0%,,,,,
player,201312160det,rav,ShipA.20,special_teams,6,,,,,
player,201312160det,rav,ShipA.20,st_pct,21%,,,,,
player,201312160det,rav,YandMa20,pos,G,,,,,
player,201312160det,rav,YandMa20,offense,62,,,,,
player,201312160det,rav,YandMa20,off_pct,100%,,,,,
player,201312160det,rav,YandMa20,defense,0,,,,,
player,201312160det,rav,YandMa20,def_pct,0%,,,,,
player,201312160det,rav,YandMa20,special_teams,6,,,,,
player,201312160det,rav,YandMa20,st_pct,21%,,,,,
player,201312160det,rav,GradGi00,pos,C,,,,,
player,201312160det,rav,GradGi00,offense,62,,,,,
player,201312160det,rav,GradGi00,off_pct,100%,,,,,
player,201312160det,rav,GradGi00,defense,0,,,,,
player,201312160det,rav,GradGi00,def_pct,0%,,,,,
player,201312160det,rav,GradGi00,special_teams,0,,,,,
player,201312160det,rav,GradGi00,st_pct,0%,,,,,
player,201312160det,rav,FlacJo00,pos,QB,,,,,
player,201312160det,rav,FlacJo00,offense,62,,,,,
player,201312160det,rav,FlacJo00,off_pct,100%,,,,,
player,201312160det,rav,FlacJo00,defense,0,,,,,
player,201312160det,rav,FlacJo00,def_pct,0%,,,,,
player,201312160det,rav,FlacJo00,special_teams,0,,,,,
player,201312160det,rav,FlacJo00,st_pct,0%,,,,,
player,201312160det,rav,SmitTo02,pos,WR,,,,,
player,201312160det,rav,SmitTo02,offense,62,,,,,
player,201312160det,rav,SmitTo02,off_pct,100%,,,,,
player,201312160det,rav,SmitTo02,defense,0,,,,,
player,201312160det,rav,SmitTo02,def_pct,0%,,,,,
player,201312160det,rav,SmitTo02,special_teams,0,,,,,
player,201312160det,rav,SmitTo02,st_pct,0%,,,,,
player,201312160det,rav,BrowMa00,pos,WR,,,,,
player,201312160det,rav,BrowMa00,offense,61,,,,,
player,201312160det,rav,BrowMa00,off_pct,98%,,,,,
player,201312160det,rav,BrowMa00,defense,0,,,,,
player,201312160det,rav,BrowMa00,def_pct,0%,,,,,
player,201312160det,rav,BrowMa00,special_teams,0,,,,,
player,201312160det,rav,BrowMa00,st_pct,0%,,,,,
player,201312160det,rav,JoneJa03,pos,WR,,,,,
player,201312160det,rav,JoneJa03,offense,53,,,,,
player,201312160det,rav,JoneJa03,off_pct,85%,,,,,
player,201312160det,rav,JoneJa03,defense,0,,,,,
player,201312160det,rav,JoneJa03,def_pct,0%,,,,,
player,201312160det,rav,JoneJa03,special_teams,8,,,,,
player,201312160det,rav,JoneJa03,st_pct,29%,,,,,
player,201312160det,rav,RiceRa00,pos,RB,,,,,
player,201312160det,rav,RiceRa00,offense,44,,,,,
player,201312160det,rav,RiceRa00,off_pct,71%,,,,,
player,201312160det,rav,RiceRa00,defense,0,,,,,
player,201312160det,rav,RiceRa00,def_pct,0%,,,,,
player,201312160det,rav,RiceRa00,special_teams,0,,,,,
player,201312160det,rav,RiceRa00,st_pct,0%,,,,,
player,201312160det,rav,DickEd00,pos,TE,,,,,
player,201312160det,rav,DickEd00,offense,33,,,,,
player,201312160det,rav,DickEd00,off_pct,53%,,,,,
player,201312160det,rav,DickEd00,defense,0,,,,,
player,201312160det,rav,DickEd00,def_pct,0%,,,,,
player,201312160det,rav,DickEd00,special_teams,15,,,,,
player,201312160det,rav,DickEd00,st_pct,54%,,,,,
player,201312160det,rav,PittDe00,pos,TE,,,,,
player,201312160det,rav,PittDe00,offense,29,,,,,
player,201312160det,rav,PittDe00,off_pct,47%,,,,,
player,201312160det,rav,PittDe00,defense,0,,,,,
player,201312160det,rav,PittDe00,def_pct,0%,,,,,
player,201312160det,rav,PittDe00,special_teams,0,,,,,
player,201312160det,rav,PittDe00,st_pct,0%,,,,,
player,201312160det,rav,PierBe00,pos,RB,,,,,
player,201312160det,rav,PierBe00,offense,17,,,,,
player,201312160det,rav,PierBe00,off_pct,27%,,,,,
player,201312160det,rav,PierBe00,defense,0,,,,,
player,201312160det,rav,PierBe00,def_pct,0%,,,,,
player,201312160det,rav,PierBe00,special_teams,0,,,,,
player,201312160det,rav,PierBe00,st_pct,0%,,,,,
player,201312160det,rav,DossTa00,pos,WR,,,,,
player,201312160det,rav,DossTa00,offense,7,,,,,
player,201312160det,rav,DossTa00,off_pct,11%,,,,,
player,201312160det,rav,DossTa00,defense,0,,,,,
player,201312160det,rav,DossTa00,def_pct,0%,,,,,
player,201312160det,rav,DossTa00,special_teams,3,,,,,
player,201312160det,rav,DossTa00,st_pct,11%,,,,,
player,201312160det,rav,LeacVo00,pos,FB,,,,,
player,201312160det,rav,LeacVo00,offense,3,,,,,
player,201312160det,rav,LeacVo00,off_pct,5%,,,,,
player,201312160det,rav,LeacVo00,defense,0,,,,,
player,201312160det,rav,LeacVo00,def_pct,0%,,,,,
player,201312160det,rav,LeacVo00,special_teams,4,,,,,
player,201312160det,rav,LeacVo00,st_pct,14%,,,,,
player,201312160det,rav,WagnRi00,pos,T,,,,,
player,201312160det,rav,WagnRi00,offense,1,,,,,
player,201312160det,rav,WagnRi00,off_pct,2%,,,,,
player,201312160det,rav,WagnRi00,defense,0,,,,,
player,201312160det,rav,WagnRi00,def_pct,0%,,,,,
player,201312160det,rav,WagnRi00,special_teams,6,,,,,
player,201312160det,rav,WagnRi00,st_pct,21%,,,,,
player,201312160det,rav,ElamMa00,pos,SS,,,,,
player,201312160det,rav,ElamMa00,offense,0,,,,,
player,201312160det,rav,ElamMa00,off_pct,0%,,,,,
player,201312160det,rav,ElamMa00,defense,65,,,,,
player,201312160det,rav,ElamMa00,def_pct,100%,,,,,
player,201312160det,rav,ElamMa00,special_teams,11,,,,,
player,201312160det,rav,ElamMa00,st_pct,39%,,,,,
player,201312160det,rav,IhedJa00,pos,SS,,,,,
player,201312160det,rav,IhedJa00,offense,0,,,,,
player,201312160det,rav,IhedJa00,off_pct,0%,,,,,
player,201312160det,rav,IhedJa00,defense,65,,,,,
player,201312160det,rav,IhedJa00,def_pct,100%,,,,,
player,201312160det,rav,IhedJa00,special_teams,5,,,,,
player,201312160det,rav,IhedJa00,st_pct,18%,,,,,
player,201312160det,rav,SmitJi03,pos,CB,,,,,
player,201312160det,rav,SmitJi03,offense,0,,,,,
player,201312160det,rav,SmitJi03,off_pct,0%,,,,,
player,201312160det,rav,SmitJi03,defense,65,,,,,
player,201312160det,rav,SmitJi03,def_pct,100%,,,,,
player,201312160det,rav,SmitJi03,special_teams,1,,,,,
player,201312160det,rav,SmitJi03,st_pct,4%,,,,,
player,201312160det,rav,WebbLa99,pos,CB,,,,,
player,201312160det,rav,WebbLa99,offense,0,,,,,
player,201312160det,rav,WebbLa99,off_pct,0%,,,,,
player,201312160det,rav,WebbLa99,defense,65,,,,,
player,201312160det,rav,WebbLa99,def_pct,100%,,,,,
player,201312160det,rav,WebbLa99,special_teams,1,,,,,
player,201312160det,rav,WebbLa99,st_pct,4%,,,,,
player,201312160det,rav,SmitDa24,pos,LB,,,,,
player,201312160det,rav,SmitDa24,offense,0,,,,,
player,201312160det,rav,SmitDa24,off_pct,0%,,,,,
player,201312160det,rav,SmitDa24,defense,65,,,,,
player,201312160det,rav,SmitDa24,def_pct,100%,,,,,
player,201312160det,rav,SmitDa24,special_teams,0,,,,,
player,201312160det,rav,SmitDa24,st_pct,0%,,,,,
player,201312160det,rav,GrahCo99,pos,CB,,,,,
player,201312160det,rav,GrahCo99,offense,0,,,,,
player,201312160det,rav,GrahCo99,off_pct,0%,,,,,
player,201312160det,rav,GrahCo99,defense,58,,,,,
player,201312160det,rav,GrahCo99,def_pct,89%,,,,,
player,201312160det,rav,GrahCo99,special_teams,13,,,,,
player,201312160det,rav,GrahCo99,st_pct,46%,,,,,
player,201312160det,rav,SuggTe99,pos,LB,,,,,
player,201312160det,rav,SuggTe99,offense,0,,,,,
player,201312160det,rav,SuggTe99,off_pct,0%,,,,,
player,201312160det,rav,SuggTe99,defense,47,,,,,
player,201312160det,rav,SuggTe99,def_pct,72%,,,,,
player,201312160det,rav,SuggTe99,special_teams,0,,,,,
player,201312160det,rav,SuggTe99,st_pct,0%,,,,,
player,201312160det,rav,UpshCo00,pos,LB,,,,,
player,201312160det,rav,UpshCo00,offense,0,,,,,
player,201312160det,rav,UpshCo00,off_pct,0%,,,,,
player,201312160det,rav,UpshCo00,defense,42,,,,,
player,201312160det,rav,UpshCo00,def_pct,65%,,,,,
player,201312160det,rav,UpshCo00,special_teams,7,,,,,
player,201312160det,rav,UpshCo00,st_pct,25%,,,,,
player,201312160det,rav,McClJa01,pos,LB,,,,,
player,201312160det,rav,McClJa01,offense,0,,,,,
player,201312160det,rav,McClJa01,off_pct,0%,,,,,
player,201312160det,rav,McClJa01,defense,42,,,,,
player,201312160det,rav,McClJa01,def_pct,65%,,,,,
player,201312160det,rav,McClJa01,special_teams,5,,,,,
player,201312160det,rav,McClJa01,st_pct,18%,,,,,
player,201312160det,rav,NgatHa20,pos,NT,,,,,
player,201312160det,rav,NgatHa20,offense,0,,,,,
player,201312160det,rav,NgatHa20,off_pct,0%,,,,,
player,201312160det,rav,NgatHa20,defense,38,,,,,
player,201312160det,rav,NgatHa20,def_pct,58%,,,,,
player,201312160det,rav,NgatHa20,special_teams,0,,,,,
player,201312160det,rav,NgatHa20,st_pct,0%,,,,,
player,201312160det,rav,DumeEl20,pos,LB,,,,,
player,201312160det,rav,DumeEl20,offense,0,,,,,
player,201312160det,rav,DumeEl20,off_pct,0%,,,,,
player,201312160det,rav,DumeEl20,defense,33,,,,,
player,201312160det,rav,DumeEl20,def_pct,51%,,,,,
player,201312160det,rav,DumeEl20,special_teams,0,,,,,
player,201312160det,rav,DumeEl20,st_pct,0%,,,,,
player,201312160det,rav,JoneAr22,pos,DT,,,,,
player,201312160det,rav,JoneAr22,offense,0,,,,,
player,201312160det,rav,JoneAr22,off_pct,0%,,,,,
player,201312160det,rav,JoneAr22,defense,32,,,,,
player,201312160det,rav,JoneAr22,def_pct,49%,,,,,
player,201312160det,rav,JoneAr22,special_teams,2,,,,,
player,201312160det,rav,JoneAr22,st_pct,7%,,,,,
player,201312160det,rav,CantCh21,pos,DE,,,,,
player,201312160det,rav,CantCh21,offense,0,,,,,
player,201312160det,rav,CantCh21,off_pct,0%,,,,,
player,201312160det,rav,CantCh21,defense,29,,,,,
player,201312160det,rav,CantCh21,def_pct,45%,,,,,
player,201312160det,rav,CantCh21,special_teams,2,,,,,
player,201312160det,rav,CantCh21,st_pct,7%,,,,,
player,201312160det,rav,McPhPe00,pos,LB,,,,,
player,201312160det,rav,McPhPe00,offense,0,,,,,
player,201312160det,rav,McPhPe00,off_pct,0%,,,,,
player,201312160det,rav,McPhPe00,defense,23,,,,,
player,201312160det,rav,McPhPe00,def_pct,35%,,,,,
player,201312160det,rav,McPhPe00,special_teams,10,,,,,
player,201312160det,rav,McPhPe00,st_pct,36%,,,,,
player,201312160det,rav,CodyTe99,pos,NT,,,,,
player,201312160det,rav,CodyTe99,offense,0,,,,,
player,201312160det,rav,CodyTe99,off_pct,0%,,,,,
