game,2013,16,20131222,201312220rav,nwe,"New England Patriots",41,rav,"Baltimore Ravens",7
player,201312220rav,rav,SimoJo01,def_pct,0%,,,,,
player,201312220rav,rav,SimoJo01,special_teams,28,,,,,
player,201312220rav,rav,SimoJo01,st_pct,88%,,,,,
player,201312220rav,rav,JuszKy00,pos,FB,,,,,
player,201312220rav,rav,JuszKy00,offense,0,,,,,
player,201312220rav,rav,JuszKy00,off_pct,0%,,,,,
player,201312220rav,rav,JuszKy00,defense,0,,,,,
player,201312220rav,rav,JuszKy00,def_pct,0%,,,,,
player,201312220rav,rav,JuszKy00,special_teams,23,,,,,
player,201312220rav,rav,JuszKy00,st_pct,72%,,,,,
player,201312220rav,rav,BrowCh05,pos,CB,,,,,
player,201312220rav,rav,BrowCh05,offense,0,,,,,
player,201312220rav,rav,BrowCh05,off_pct,0%,,,,,
player,201312220rav,rav,BrowCh05,defense,0,,,,,
player,201312220rav,rav,BrowCh05,def_pct,0%,,,,,
player,201312220rav,rav,BrowCh05,special_teams,22,,,,,
player,201312220rav,rav,BrowCh05,st_pct,69%,,,,,
player,201312220rav,rav,TrawBr00,pos,FS,,,,,
player,201312220rav,rav,TrawBr00,offense,0,,,,,
player,201312220rav,rav,TrawBr00,off_pct,0%,,,,,
player,201312220rav,rav,TrawBr00,defense,0,,,,,
player,201312220rav,rav,TrawBr00,def_pct,0%,,,,,
player,201312220rav,rav,TrawBr00,special_teams,20,,,,,
player,201312220rav,rav,TrawBr00,st_pct,62%,,,,,
player,201312220rav,rav,CoxxMo00,pos,LS,,,,,
player,201312220rav,rav,CoxxMo00,offense,0,,,,,
player,201312220rav,rav,CoxxMo00,off_pct,0%,,,,,
player,201312220rav,rav,CoxxMo00,defense,0,,,,,
player,201312220rav,rav,CoxxMo00,def_pct,0%,,,,,
player,201312220rav,rav,CoxxMo00,special_teams,7,,,,,
player,201312220rav,rav,CoxxMo00,st_pct,22%,,,,,
player,201312220rav,rav,KochSa20,pos,P,,,,,
player,201312220rav,rav,KochSa20,offense,0,,,,,
player,201312220rav,rav,KochSa20,off_pct,0%,,,,,
player,201312220rav,rav,KochSa20,defense,0,,,,,
player,201312220rav,rav,KochSa20,def_pct,0%,,,,,
player,201312220rav,rav,KochSa20,special_teams,7,,,,,
player,201312220rav,rav,KochSa20,st_pct,22%,,,,,
player,201312220rav,rav,TuckJu00,pos,K,,,,,
player,201312220rav,rav,TuckJu00,offense,0,,,,,
player,201312220rav,rav,TuckJu00,off_pct,0%,,,,,
player,201312220rav,rav,TuckJu00,defense,0,,,,,
player,201312220rav,rav,TuckJu00,def_pct,0%,,,,,
player,201312220rav,rav,TuckJu00,special_teams,4,,,,,
player,201312220rav,rav,TuckJu00,st_pct,12%,,,,,
player,201312220rav,nwe,CannMa00,pos,T,,,,,
player,201312220rav,nwe,CannMa00,offense,67,,,,,
player,201312220rav,nwe,CannMa00,off_pct,100%,,,,,
player,201312220rav,nwe,CannMa00,defense,0,,,,,
player,201312220rav,nwe,CannMa00,def_pct,0%,,,,,
player,201312220rav,nwe,CannMa00,special_teams,7,,,,,
player,201312220rav,nwe,CannMa00,st_pct,22%,,,,,
player,201312220rav,nwe,MankLo20,pos,G,,,,,
player,201312220rav,nwe,MankLo20,offense,67,,,,,
player,201312220rav,nwe,MankLo20,off_pct,100%,,,,,
player,201312220rav,nwe,MankLo20,defense,0,,,,,
player,201312220rav,nwe,MankLo20,def_pct,0%,,,,,
player,201312220rav,nwe,MankLo20,special_teams,7,,,,,
player,201312220rav,nwe,MankLo20,st_pct,22%,,,,,
player,201312220rav,nwe,ConnDa21,pos,G,,,,,
player,201312220rav,nwe,ConnDa21,offense,67,,,,,
player,201312220rav,nwe,ConnDa21,off_pct,100%,,,,,
player,201312220rav,nwe,ConnDa21,defense,0,,,,,
player,201312220rav,nwe,ConnDa21,def_pct,0%,,,,,
player,201312220rav,nwe,ConnDa21,special_teams,7,,,,,
player,201312220rav,nwe,ConnDa21,st_pct,22%,,,,,
player,201312220rav,nwe,WendRy20,pos,C,,,,,
player,201312220rav,nwe,WendRy20,offense,67,,,,,
player,201312220rav,nwe,WendRy20,off_pct,100%,,,,,
player,201312220rav,nwe,WendRy20,defense,0,,,,,
player,201312220rav,nwe,WendRy20,def_pct,0%,,,,,
player,201312220rav,nwe,WendRy20,special_teams,6,,,,,
player,201312220rav,nwe,WendRy20,st_pct,19%,,,,,
player,201312220rav,nwe,KlinJo01,pos,T,,,,,
player,201312220rav,nwe,KlinJo01,offense,67,,,,,
player,201312220rav,nwe,KlinJo01,off_pct,100%,,,,,
player,201312220rav,nwe,KlinJo01,defense,0,,,,,
player,201312220rav,nwe,KlinJo01,def_pct,0%,,,,,
player,201312220rav,nwe,KlinJo01,special_teams,1,,,,,
player,201312220rav,nwe,KlinJo01,st_pct,3%,,,,,
player,201312220rav,nwe,BradTo00,pos,QB,,,,,
player,201312220rav,nwe,BradTo00,offense,67,,,,,
player,201312220rav,nwe,BradTo00,off_pct,100%,,,,,
player,201312220rav,nwe,BradTo00,defense,0,,,,,
player,201312220rav,nwe,BradTo00,def_pct,0%,,,,,
player,201312220rav,nwe,BradTo00,special_teams,0,,,,,
player,201312220rav,nwe,BradTo00,st_pct,0%,,,,,
player,201312220rav,nwe,EdelJu00,pos,WR,,,,,
player,201312220rav,nwe,EdelJu00,offense,66,,,,,
player,201312220rav,nwe,EdelJu00,off_pct,99%,,,,,
player,201312220rav,nwe,EdelJu00,defense,0,,,,,
player,201312220rav,nwe,EdelJu00,def_pct,0%,,,,,
player,201312220rav,nwe,EdelJu00,special_teams,6,,,,,
player,201312220rav,nwe,EdelJu00,st_pct,19%,,,,,
player,201312220rav,nwe,HoomMi00,pos,TE,,,,,
player,201312220rav,nwe,HoomMi00,offense,64,,,,,
player,201312220rav,nwe,HoomMi00,off_pct,96%,,,,,
player,201312220rav,nwe,HoomMi00,defense,0,,,,,
player,201312220rav,nwe,HoomMi00,def_pct,0%,,,,,
player,201312220rav,nwe,HoomMi00,special_teams,9,,,,,
player,201312220rav,nwe,HoomMi00,st_pct,28%,,,,,
player,201312220rav,nwe,DobsAa00,pos,WR,,,,,
player,201312220rav,nwe,DobsAa00,offense,52,,,,,
player,201312220rav,nwe,DobsAa00,off_pct,78%,,,,,
player,201312220rav,nwe,DobsAa00,defense,0,,,,,
player,201312220rav,nwe,DobsAa00,def_pct,0%,,,,,
player,201312220rav,nwe,DobsAa00,special_teams,0,,,,,
player,201312220rav,nwe,DobsAa00,st_pct,0%,,,,,
player,201312220rav,nwe,MullMa00,pos,TE,,,,,
player,201312220rav,nwe,MullMa00,offense,31,,,,,
player,201312220rav,nwe,MullMa00,off_pct,46%,,,,,
player,201312220rav,nwe,MullMa00,defense,0,,,,,
player,201312220rav,nwe,MullMa00,def_pct,0%,,,,,
player,201312220rav,nwe,MullMa00,special_teams,1,,,,,
player,201312220rav,nwe,MullMa00,st_pct,3%,,,,,
player,201312220rav,nwe,AmenDa00,pos,WR,,,,,
player,201312220rav,nwe,AmenDa00,offense,30,,,,,
player,201312220rav,nwe,AmenDa00,off_pct,45%,,,,,
player,201312220rav,nwe,AmenDa00,defense,0,,,,,
player,201312220rav,nwe,AmenDa00,def_pct,0%,,,,,
player,201312220rav,nwe,AmenDa00,special_teams,1,,,,,
player,201312220rav,nwe,AmenDa00,st_pct,3%,,,,,
player,201312220rav,nwe,BlouLe00,pos,RB,,,,,
player,201312220rav,nwe,BlouLe00,offense,27,,,,,
player,201312220rav,nwe,BlouLe00,off_pct,40%,,,,,
player,201312220rav,nwe,BlouLe00,defense,0,,,,,
player,201312220rav,nwe,BlouLe00,def_pct,0%,,,,,
player,201312220rav,nwe,BlouLe00,special_teams,0,,,,,
player,201312220rav,nwe,BlouLe00,st_pct,0%,,,,,
player,201312220rav,nwe,DeveJa00,pos,RB,,,,,
player,201312220rav,nwe,DeveJa00,offense,23,,,,,
player,201312220rav,nwe,DeveJa00,off_pct,34%,,,,,
player,201312220rav,nwe,DeveJa00,defense,0,,,,,
player,201312220rav,nwe,DeveJa00,def_pct,0%,,,,,
player,201312220rav,nwe,DeveJa00,special_teams,15,,,,,
player,201312220rav,nwe,DeveJa00,st_pct,47%,,,,,
player,201312220rav,nwe,RidlSt00,pos,RB,,,,,
player,201312220rav,nwe,RidlSt00,offense,21,,,,,
player,201312220rav,nwe,RidlSt00,off_pct,31%,,,,,
player,201312220rav,nwe,RidlSt00,defense,0,,,,,
player,201312220rav,nwe,RidlSt00,def_pct,0%,,,,,
player,201312220rav,nwe,RidlSt00,special_teams,0,,,,,
player,201312220rav,nwe,RidlSt00,st_pct,0%,,,,,
player,201312220rav,nwe,BoldBr00,pos,RB,,,,,
player,201312220rav,nwe,BoldBr00,offense,12,,,,,
player,201312220rav,nwe,BoldBr00,off_pct,18%,,,,,
player,201312220rav,nwe,BoldBr00,defense,0,,,,,
player,201312220rav,nwe,BoldBr00,def_pct,0%,,,,,
player,201312220rav,nwe,BoldBr00,special_teams,23,,,,,
player,201312220rav,nwe,BoldBr00,st_pct,72%,,,,,
player,201312220rav,nwe,VereSh00,pos,RB,,,,,
player,201312220rav,nwe,VereSh00,offense,7,,,,,
player,201312220rav,nwe,VereSh00,off_pct,10%,,,,,
player,201312220rav,nwe,VereSh00,defense,0,,,,,
player,201312220rav,nwe,VereSh00,def_pct,0%,,,,,
player,201312220rav,nwe,VereSh00,special_teams,1,,,,,
player,201312220rav,nwe,VereSh00,st_pct,3%,,,,,
player,201312220rav,nwe,SlatMa00,pos,WR,,,,,
player,201312220rav,nwe,SlatMa00,offense,1,,,,,
player,201312220rav,nwe,SlatMa00,off_pct,1%,,,,,
player,201312220rav,nwe,SlatMa00,defense,0,,,,,
player,201312220rav,nwe,SlatMa00,def_pct,0%,,,,,
player,201312220rav,nwe,SlatMa00,special_teams,23,,,,,
player,201312220rav,nwe,SlatMa00,st_pct,72%,,,,,
player,201312220rav,nwe,CollAu00,pos,WR,,,,,
player,201312220rav,nwe,CollAu00,offense,1,,,,,
player,201312220rav,nwe,CollAu00,off_pct,1%,,,,,
player,201312220rav,nwe,CollAu00,defense,0,,,,,
player,201312220rav,nwe,CollAu00,def_pct,0%,,,,,
player,201312220rav,nwe,CollAu00,special_teams,0,,,,,
player,201312220rav,nwe,CollAu00,st_pct,0%,,,,,
player,201312220rav,nwe,RyanLo00,pos,CB,,,,,
player,201312220rav,nwe,RyanLo00,offense,0,,,,,
player,201312220rav,nwe,RyanLo00,off_pct,0%,,,,,
player,201312220rav,nwe,RyanLo00,defense,74,,,,,
player,201312220rav,nwe,RyanLo00,def_pct,97%,,,,,
player,201312220rav,nwe,RyanLo00,special_teams,7,,,,,
player,201312220rav,nwe,RyanLo00,st_pct,22%,,,,,
player,201312220rav,nwe,NinkRo20,pos,DE,,,,,
player,201312220rav,nwe,NinkRo20,offense,0,,,,,
player,201312220rav,nwe,NinkRo20,off_pct,0%,,,,,
player,201312220rav,nwe,NinkRo20,defense,72,,,,,
player,201312220rav,nwe,NinkRo20,def_pct,95%,,,,,
player,201312220rav,nwe,NinkRo20,special_teams,2,,,,,
player,201312220rav,nwe,NinkRo20,st_pct,6%,,,,,
player,201312220rav,nwe,HighDo01,pos,LB,,,,,
player,201312220rav,nwe,HighDo01,offense,0,,,,,
player,201312220rav,nwe,HighDo01,off_pct,0%,,,,,
player,201312220rav,nwe,HighDo01,defense,72,,,,,
player,201312220rav,nwe,HighDo01,def_pct,95%,,,,,
player,201312220rav,nwe,HighDo01,special_teams,2,,,,,
player,201312220rav,nwe,HighDo01,st_pct,6%,,,,,
player,201312220rav,nwe,TaliAq99,pos,CB,,,,,
player,201312220rav,nwe,TaliAq99,offense,0,,,,,
player,201312220rav,nwe,TaliAq99,off_pct,0%,,,,,
player,201312220rav,nwe,TaliAq99,defense,72,,,,,
player,201312220rav,nwe,TaliAq99,def_pct,95%,,,,,
player,201312220rav,nwe,TaliAq99,special_teams,1,,,,,
player,201312220rav,nwe,TaliAq99,st_pct,3%,,,,,
player,201312220rav,nwe,JoneCh03,pos,DE,,,,,
player,201312220rav,nwe,JoneCh03,offense,0,,,,,
player,201312220rav,nwe,JoneCh03,off_pct,0%,,,,,
player,201312220rav,nwe,JoneCh03,defense,69,,,,,
player,201312220rav,nwe,JoneCh03,def_pct,91%,,,,,
player,201312220rav,nwe,JoneCh03,special_teams,9,,,,,
player,201312220rav,nwe,JoneCh03,st_pct,28%,,,,,
player,201312220rav,nwe,ArriKy00,pos,CB,,,,,
player,201312220rav,nwe,ArriKy00,offense,0,,,,,
player,201312220rav,nwe,ArriKy00,off_pct,0%,,,,,
player,201312220rav,nwe,ArriKy00,defense,67,,,,,
player,201312220rav,nwe,ArriKy00,def_pct,88%,,,,,
player,201312220rav,nwe,ArriKy00,special_teams,7,,,,,
player,201312220rav,nwe,ArriKy00,st_pct,22%,,,,,
player,201312220rav,nwe,GregSt20,pos,FS,,,,,
player,201312220rav,nwe,GregSt20,offense,0,,,,,
player,201312220rav,nwe,GregSt20,off_pct,0%,,,,,
player,201312220rav,nwe,GregSt20,defense,67,,,,,
player,201312220rav,nwe,GregSt20,def_pct,88%,,,,,
player,201312220rav,nwe,GregSt20,special_teams,0,,,,,
player,201312220rav,nwe,GregSt20,st_pct,0%,,,,,
player,201312220rav,nwe,JoneCh04,pos,DT,,,,,
player,201312220rav,nwe,JoneCh04,offense,0,,,,,
player,201312220rav,nwe,JoneCh04,off_pct,0%,,,,,
player,201312220rav,nwe,JoneCh04,defense,59,,,,,
player,201312220rav,nwe,JoneCh04,def_pct,78%,,,,,
player,201312220rav,nwe,JoneCh04,special_teams,2,,,,,
player,201312220rav,nwe,JoneCh04,st_pct,6%,,,,,
player,201312220rav,nwe,SiliSe00,pos,NT,,,,,
player,201312220rav,nwe,SiliSe00,offense,0,,,,,
player,201312220rav,nwe,SiliSe00,off_pct,0%,,,,,
player,201312220rav,nwe,SiliSe00,defense,57,,,,,
player,201312220rav,nwe,SiliSe00,def_pct,75%,,,,,
player,201312220rav,nwe,SiliSe00,special_teams,0,,,,,
player,201312220rav,nwe,SiliSe00,st_pct,0%,,,,,
player,201312220rav,nwe,HarmDu00,pos,FS,,,,,
player,201312220rav,nwe,HarmDu00,offense,0,,,,,
player,201312220rav,nwe,HarmDu00,off_pct,0%,,,,,
player,201312220rav,nwe,HarmDu00,defense,49,,,,,
player,201312220rav,nwe,HarmDu00,def_pct,64%,,,,,
player,201312220rav,nwe,HarmDu00,special_teams,7,,,,,
player,201312220rav,nwe,HarmDu00,st_pct,22%,,,,,
player,201312220rav,nwe,SpikBr99,pos,LB,,,,,
player,201312220rav,nwe,SpikBr99,offense,0,,,,,
player,201312220rav,nwe,SpikBr99,off_pct,0%,,,,,
player,201312220rav,nwe,SpikBr99,defense,45,,,,,
player,201312220rav,nwe,SpikBr99,def_pct,59%,,,,,
player,201312220rav,nwe,SpikBr99,special_teams,2,,,,,
player,201312220rav,nwe,SpikBr99,st_pct,6%,,,,,
player,201312220rav,nwe,CollJa00,pos,LB,,,,,
player,201312220rav,nwe,CollJa00,offense,0,,,,,
player,201312220rav,nwe,CollJa00,off_pct,0%,,,,,
player,201312220rav,nwe,CollJa00,defense,35,,,,,
player,201312220rav,nwe,CollJa00,def_pct,46%,,,,,
player,201312220rav,nwe,CollJa00,special_teams,20,,,,,
player,201312220rav,nwe,CollJa00,st_pct,62%,,,,,
player,201312220rav,nwe,McCoDe99,pos,SS,,,,,
player,201312220rav,nwe,McCoDe99,offense,0,,,,,
player,201312220rav,nwe,McCoDe99,off_pct,0%,,,,,
player,201312220rav,nwe,McCoDe99,defense,28,,,,,
player,201312220rav,nwe,McCoDe99,def_pct,37%,,,,,
player,201312220rav,nwe,McCoDe99,special_teams,5,,,,,
player,201312220rav,nwe,McCoDe99,st_pct,16%,,,,,
player,201312220rav,nwe,CartAn20,pos,DE,,,,,
player,201312220rav,nwe,CartAn20,offense,0,,,,,
player,201312220rav,nwe,CartAn20,off_pct,0%,,,,,
player,201312220rav,nwe,CartAn20,defense,22,,,,,
player,201312220rav,nwe,CartAn20,def_pct,29%,,,,,
player,201312220rav,nwe,CartAn20,special_teams,2,,,,,
player,201312220rav,nwe,CartAn20,st_pct,6%,,,,,
player,201312220rav,nwe,VellJo00,pos,DT,,,,,
player,201312220rav,nwe,VellJo00,offense,0,,,,,
player,201312220rav,nwe,VellJo00,off_pct,0%,,,,,
player,201312220rav,nwe,VellJo00,defense,16,,,,,
player,201312220rav,nwe,VellJo00,def_pct,21%,,,,,
player,201312220rav,nwe,VellJo00,special_teams,2,,,,,
player,201312220rav,nwe,VellJo00,st_pct,6%,,,,,
player,201312220rav,nwe,BuchMi00,pos,DE,,,,,
player,201312220rav,nwe,BuchMi00,offense,0,,,,,
player,201312220rav,nwe,BuchMi00,off_pct,0%,,,,,
player,201312220rav,nwe,BuchMi00,defense,13,,,,,
player,201312220rav,nwe,BuchMi00,def_pct,17%,,,,,
player,201312220rav,nwe,BuchMi00,special_teams,21,,,,,
player,201312220rav,nwe,BuchMi00,st_pct,66%,,,,,
player,201312220rav,nwe,WilsTa00,pos,SS,,,,,
player,201312220rav,nwe,WilsTa00,offense,0,,,,,
player,201312220rav,nwe,WilsTa00,off_pct,0%,,,,,
player,201312220rav,nwe,WilsTa00,defense,11,,,,,
player,201312220rav,nwe,WilsTa00,def_pct,14%,,,,,
player,201312220rav,nwe,WilsTa00,special_teams,22,,,,,
player,201312220rav,nwe,WilsTa00,st_pct,69%,,,,,
player,201312220rav,nwe,DennAl00,pos,CB,,,,,
player,201312220rav,nwe,DennAl00,offense,0,,,,,
player,201312220rav,nwe,DennAl00,off_pct,0%,,,,,
player,201312220rav,nwe,DennAl00,defense,6,,,,,
player,201312220rav,nwe,DennAl00,def_pct,8%,,,,,
player,201312220rav,nwe,DennAl00,special_teams,0,,,,,
player,201312220rav,nwe,DennAl00,st_pct,0%,,,,,
player,201312220rav,nwe,WhitCh03,pos,LB,,,,,
player,201312220rav,nwe,WhitCh03,offense,0,,,,,
player,201312220rav,nwe,WhitCh03,off_pct,0%,,,,,
player,201312220rav,nwe,WhitCh03,defense,1,,,,,
player,201312220rav,nwe,WhitCh03,def_pct,1%,,,,,
player,201312220rav,nwe,WhitCh03,special_teams,23,,,,,
player,201312220rav,nwe,WhitCh03,st_pct,72%,,,,,
player,201312220rav,nwe,BeauSt00,pos,LB,,,,,
player,201312220rav,nwe,BeauSt00,offense,0,,,,,
player,201312220rav,nwe,BeauSt00,off_pct,0%,,,,,
player,201312220rav,nwe,BeauSt00,defense,1,,,,,
player,201312220rav,nwe,BeauSt00,def_pct,1%,,,,,
player,201312220rav,nwe,BeauSt00,special_teams,9,,,,,
player,201312220rav,nwe,BeauSt00,st_pct,28%,,,,,
player,201312220rav,nwe,EbneNa00,pos,SS,,,,,
player,201312220rav,nwe,EbneNa00,offense,0,,,,,
player,201312220rav,nwe,EbneNa00,off_pct,0%,,,,,
player,201312220rav,nwe,EbneNa00,defense,0,,,,,
player,201312220rav,nwe,EbneNa00,def_pct,0%,,,,,
player,201312220rav,nwe,EbneNa00,special_teams,25,,,,,
player,201312220rav,nwe,EbneNa00,st_pct,78%,,,,,
player,201312220rav,nwe,ColeMa01,pos,CB,,,,,
player,201312220rav,nwe,ColeMa01,offense,0,,,,,
player,201312220rav,nwe,ColeMa01,off_pct,0%,,,,,
player,201312220rav,nwe,ColeMa01,defense,0,,,,,
player,201312220rav,nwe,ColeMa01,def_pct,0%,,,,,
player,201312220rav,nwe,ColeMa01,special_teams,18,,,,,
player,201312220rav,nwe,ColeMa01,st_pct,56%,,,,,
player,201312220rav,nwe,AlleRy01,pos,P,,,,,
player,201312220rav,nwe,AlleRy01,offense,0,,,,,
player,201312220rav,nwe,AlleRy01,off_pct,0%,,,,,
player,201312220rav,nwe,AlleRy01,defense,0,,,,,
player,201312220rav,nwe,AlleRy01,def_pct,0%,,,,,
player,201312220rav,nwe,AlleRy01,special_teams,15,,,,,
player,201312220rav,nwe,AlleRy01,st_pct,47%,,,,,
player,201312220rav,nwe,GostSt20,pos,K,,,,,
player,201312220rav,nwe,GostSt20,offense,0,,,,,
player,201312220rav,nwe,GostSt20,off_pct,0%,,,,,
player,201312220rav,nwe,GostSt20,defense,0,,,,,
player,201312220rav,nwe,GostSt20,def_pct,0%,,,,,
player,201312220rav,nwe,GostSt20,special_teams,15,,,,,
player,201312220rav,nwe,GostSt20,st_pct,47%,,,,,
player,201312220rav,nwe,AikeDa00,pos,LS,,,,,
player,201312220rav,nwe,AikeDa00,offense,0,,,,,
player,201312220rav,nwe,AikeDa00,off_pct,0%,,,,,
player,201312220rav,nwe,AikeDa00,defense,0,,,,,
player,201312220rav,nwe,AikeDa00,def_pct,0%,,,,,
player,201312220rav,nwe,AikeDa00,special_teams,15,,,,,
player,201312220rav,nwe,AikeDa00,st_pct,47%,,,,,
player,201312220rav,nwe,BarkCh00,pos,G,,,,,
player,201312220rav,nwe,BarkCh00,offense,0,,,,,
player,201312220rav,nwe,BarkCh00,off_pct,0%,,,,,
player,201312220rav,nwe,BarkCh00,defense,0,,,,,
player,201312220rav,nwe,BarkCh00,def_pct,0%,,,,,
player,201312220rav,nwe,BarkCh00,special_teams,7,,,,,
player,201312220rav,nwe,BarkCh00,st_pct,22%,,,,,
player,201312220rav,nwe,SvitWi20,pos,T,,,,,
player,201312220rav,nwe,SvitWi20,offense,0,,,,,
player,201312220rav,nwe,SvitWi20,off_pct,0%,,,,,
player,201312220rav,nwe,SvitWi20,defense,0,,,,,
player,201312220rav,nwe,SvitWi20,def_pct,0%,,,,,
player,201312220rav,nwe,SvitWi20,special_teams,7,,,,,
player,201312220rav,nwe,SvitWi20,st_pct,22%,,,,,
