game,2013,4,20130929,201309290atl,nwe,"New England Patriots",30,atl,"Atlanta Falcons",23
player,201309290atl,nwe,JoneCh03,def_pct,100%,,,,,
player,201309290atl,nwe,JoneCh03,special_teams,11,,,,,
player,201309290atl,nwe,JoneCh03,st_pct,38%,,,,,
player,201309290atl,nwe,NinkRo20,pos,DE,,,,,
player,201309290atl,nwe,NinkRo20,offense,0,,,,,
player,201309290atl,nwe,NinkRo20,off_pct,0%,,,,,
player,201309290atl,nwe,NinkRo20,defense,76,,,,,
player,201309290atl,nwe,NinkRo20,def_pct,100%,,,,,
player,201309290atl,nwe,NinkRo20,special_teams,7,,,,,
player,201309290atl,nwe,NinkRo20,st_pct,24%,,,,,
player,201309290atl,nwe,MayoJe99,pos,LB,,,,,
player,201309290atl,nwe,MayoJe99,offense,0,,,,,
player,201309290atl,nwe,MayoJe99,off_pct,0%,,,,,
player,201309290atl,nwe,MayoJe99,defense,76,,,,,
player,201309290atl,nwe,MayoJe99,def_pct,100%,,,,,
player,201309290atl,nwe,MayoJe99,special_teams,7,,,,,
player,201309290atl,nwe,MayoJe99,st_pct,24%,,,,,
player,201309290atl,nwe,GregSt20,pos,FS,,,,,
player,201309290atl,nwe,GregSt20,offense,0,,,,,
player,201309290atl,nwe,GregSt20,off_pct,0%,,,,,
player,201309290atl,nwe,GregSt20,defense,76,,,,,
player,201309290atl,nwe,GregSt20,def_pct,100%,,,,,
player,201309290atl,nwe,GregSt20,special_teams,7,,,,,
player,201309290atl,nwe,GregSt20,st_pct,24%,,,,,
player,201309290atl,nwe,TaliAq99,pos,CB,,,,,
player,201309290atl,nwe,TaliAq99,offense,0,,,,,
player,201309290atl,nwe,TaliAq99,off_pct,0%,,,,,
player,201309290atl,nwe,TaliAq99,defense,76,,,,,
player,201309290atl,nwe,TaliAq99,def_pct,100%,,,,,
player,201309290atl,nwe,TaliAq99,special_teams,1,,,,,
player,201309290atl,nwe,TaliAq99,st_pct,3%,,,,,
player,201309290atl,nwe,DennAl00,pos,CB,,,,,
player,201309290atl,nwe,DennAl00,offense,0,,,,,
player,201309290atl,nwe,DennAl00,off_pct,0%,,,,,
player,201309290atl,nwe,DennAl00,defense,75,,,,,
player,201309290atl,nwe,DennAl00,def_pct,99%,,,,,
player,201309290atl,nwe,DennAl00,special_teams,0,,,,,
player,201309290atl,nwe,DennAl00,st_pct,0%,,,,,
player,201309290atl,nwe,ArriKy00,pos,CB,,,,,
player,201309290atl,nwe,ArriKy00,offense,0,,,,,
player,201309290atl,nwe,ArriKy00,off_pct,0%,,,,,
player,201309290atl,nwe,ArriKy00,defense,70,,,,,
player,201309290atl,nwe,ArriKy00,def_pct,92%,,,,,
player,201309290atl,nwe,ArriKy00,special_teams,15,,,,,
player,201309290atl,nwe,ArriKy00,st_pct,52%,,,,,
player,201309290atl,nwe,KellTo21,pos,DT,,,,,
player,201309290atl,nwe,KellTo21,offense,0,,,,,
player,201309290atl,nwe,KellTo21,off_pct,0%,,,,,
player,201309290atl,nwe,KellTo21,defense,60,,,,,
player,201309290atl,nwe,KellTo21,def_pct,79%,,,,,
player,201309290atl,nwe,KellTo21,special_teams,5,,,,,
player,201309290atl,nwe,KellTo21,st_pct,17%,,,,,
player,201309290atl,nwe,HighDo01,pos,LB,,,,,
player,201309290atl,nwe,HighDo01,offense,0,,,,,
player,201309290atl,nwe,HighDo01,off_pct,0%,,,,,
player,201309290atl,nwe,HighDo01,defense,50,,,,,
player,201309290atl,nwe,HighDo01,def_pct,66%,,,,,
player,201309290atl,nwe,HighDo01,special_teams,7,,,,,
player,201309290atl,nwe,HighDo01,st_pct,24%,,,,,
player,201309290atl,nwe,VellJo00,pos,DT,,,,,
player,201309290atl,nwe,VellJo00,offense,0,,,,,
player,201309290atl,nwe,VellJo00,off_pct,0%,,,,,
player,201309290atl,nwe,VellJo00,defense,33,,,,,
player,201309290atl,nwe,VellJo00,def_pct,43%,,,,,
player,201309290atl,nwe,VellJo00,special_teams,5,,,,,
player,201309290atl,nwe,VellJo00,st_pct,17%,,,,,
player,201309290atl,nwe,BuchMi00,pos,DE,,,,,
player,201309290atl,nwe,BuchMi00,offense,0,,,,,
player,201309290atl,nwe,BuchMi00,off_pct,0%,,,,,
player,201309290atl,nwe,BuchMi00,defense,24,,,,,
player,201309290atl,nwe,BuchMi00,def_pct,32%,,,,,
player,201309290atl,nwe,BuchMi00,special_teams,12,,,,,
player,201309290atl,nwe,BuchMi00,st_pct,41%,,,,,
player,201309290atl,nwe,RyanLo00,pos,CB,,,,,
player,201309290atl,nwe,RyanLo00,offense,0,,,,,
player,201309290atl,nwe,RyanLo00,off_pct,0%,,,,,
player,201309290atl,nwe,RyanLo00,defense,20,,,,,
player,201309290atl,nwe,RyanLo00,def_pct,26%,,,,,
player,201309290atl,nwe,RyanLo00,special_teams,3,,,,,
player,201309290atl,nwe,RyanLo00,st_pct,10%,,,,,
player,201309290atl,nwe,JoneCh04,pos,DT,,,,,
player,201309290atl,nwe,JoneCh04,offense,0,,,,,
player,201309290atl,nwe,JoneCh04,off_pct,0%,,,,,
player,201309290atl,nwe,JoneCh04,defense,19,,,,,
player,201309290atl,nwe,JoneCh04,def_pct,25%,,,,,
player,201309290atl,nwe,JoneCh04,special_teams,5,,,,,
player,201309290atl,nwe,JoneCh04,st_pct,17%,,,,,
player,201309290atl,nwe,CollJa00,pos,LB,,,,,
player,201309290atl,nwe,CollJa00,offense,0,,,,,
player,201309290atl,nwe,CollJa00,off_pct,0%,,,,,
player,201309290atl,nwe,CollJa00,defense,12,,,,,
player,201309290atl,nwe,CollJa00,def_pct,16%,,,,,
player,201309290atl,nwe,CollJa00,special_teams,23,,,,,
player,201309290atl,nwe,CollJa00,st_pct,79%,,,,,
player,201309290atl,nwe,WilfVi20,pos,DT,,,,,
player,201309290atl,nwe,WilfVi20,offense,0,,,,,
player,201309290atl,nwe,WilfVi20,off_pct,0%,,,,,
player,201309290atl,nwe,WilfVi20,defense,10,,,,,
player,201309290atl,nwe,WilfVi20,def_pct,13%,,,,,
player,201309290atl,nwe,WilfVi20,special_teams,0,,,,,
player,201309290atl,nwe,WilfVi20,st_pct,0%,,,,,
player,201309290atl,nwe,SpikBr99,pos,LB,,,,,
player,201309290atl,nwe,SpikBr99,offense,0,,,,,
player,201309290atl,nwe,SpikBr99,off_pct,0%,,,,,
player,201309290atl,nwe,SpikBr99,defense,6,,,,,
player,201309290atl,nwe,SpikBr99,def_pct,8%,,,,,
player,201309290atl,nwe,SpikBr99,special_teams,2,,,,,
player,201309290atl,nwe,SpikBr99,st_pct,7%,,,,,
player,201309290atl,nwe,HarmDu00,pos,FS,,,,,
player,201309290atl,nwe,HarmDu00,offense,0,,,,,
player,201309290atl,nwe,HarmDu00,off_pct,0%,,,,,
player,201309290atl,nwe,HarmDu00,defense,1,,,,,
player,201309290atl,nwe,HarmDu00,def_pct,1%,,,,,
player,201309290atl,nwe,HarmDu00,special_teams,9,,,,,
player,201309290atl,nwe,HarmDu00,st_pct,31%,,,,,
player,201309290atl,nwe,FletDa00,pos,LB,,,,,
player,201309290atl,nwe,FletDa00,offense,0,,,,,
player,201309290atl,nwe,FletDa00,off_pct,0%,,,,,
player,201309290atl,nwe,FletDa00,defense,0,,,,,
player,201309290atl,nwe,FletDa00,def_pct,0%,,,,,
player,201309290atl,nwe,FletDa00,special_teams,18,,,,,
player,201309290atl,nwe,FletDa00,st_pct,62%,,,,,
player,201309290atl,nwe,WhitCh03,pos,LB,,,,,
player,201309290atl,nwe,WhitCh03,offense,0,,,,,
player,201309290atl,nwe,WhitCh03,off_pct,0%,,,,,
player,201309290atl,nwe,WhitCh03,defense,0,,,,,
player,201309290atl,nwe,WhitCh03,def_pct,0%,,,,,
player,201309290atl,nwe,WhitCh03,special_teams,16,,,,,
player,201309290atl,nwe,WhitCh03,st_pct,55%,,,,,
player,201309290atl,nwe,WilsTa00,pos,SS,,,,,
player,201309290atl,nwe,WilsTa00,offense,0,,,,,
player,201309290atl,nwe,WilsTa00,off_pct,0%,,,,,
player,201309290atl,nwe,WilsTa00,defense,0,,,,,
player,201309290atl,nwe,WilsTa00,def_pct,0%,,,,,
player,201309290atl,nwe,WilsTa00,special_teams,16,,,,,
player,201309290atl,nwe,WilsTa00,st_pct,55%,,,,,
player,201309290atl,nwe,DaviKa00,pos,DB,,,,,
player,201309290atl,nwe,DaviKa00,offense,0,,,,,
player,201309290atl,nwe,DaviKa00,off_pct,0%,,,,,
player,201309290atl,nwe,DaviKa00,defense,0,,,,,
player,201309290atl,nwe,DaviKa00,def_pct,0%,,,,,
player,201309290atl,nwe,DaviKa00,special_teams,16,,,,,
player,201309290atl,nwe,DaviKa00,st_pct,55%,,,,,
player,201309290atl,nwe,EbneNa00,pos,SS,,,,,
player,201309290atl,nwe,EbneNa00,offense,0,,,,,
player,201309290atl,nwe,EbneNa00,off_pct,0%,,,,,
player,201309290atl,nwe,EbneNa00,defense,0,,,,,
player,201309290atl,nwe,EbneNa00,def_pct,0%,,,,,
player,201309290atl,nwe,EbneNa00,special_teams,16,,,,,
player,201309290atl,nwe,EbneNa00,st_pct,55%,,,,,
player,201309290atl,nwe,GostSt20,pos,K,,,,,
player,201309290atl,nwe,GostSt20,offense,0,,,,,
player,201309290atl,nwe,GostSt20,off_pct,0%,,,,,
player,201309290atl,nwe,GostSt20,defense,0,,,,,
player,201309290atl,nwe,GostSt20,def_pct,0%,,,,,
player,201309290atl,nwe,GostSt20,special_teams,13,,,,,
player,201309290atl,nwe,GostSt20,st_pct,45%,,,,,
player,201309290atl,nwe,AlleRy01,pos,P,,,,,
player,201309290atl,nwe,AlleRy01,offense,0,,,,,
player,201309290atl,nwe,AlleRy01,off_pct,0%,,,,,
player,201309290atl,nwe,AlleRy01,defense,0,,,,,
player,201309290atl,nwe,AlleRy01,def_pct,0%,,,,,
player,201309290atl,nwe,AlleRy01,special_teams,8,,,,,
player,201309290atl,nwe,AlleRy01,st_pct,28%,,,,,
player,201309290atl,nwe,AikeDa00,pos,LS,,,,,
player,201309290atl,nwe,AikeDa00,offense,0,,,,,
player,201309290atl,nwe,AikeDa00,off_pct,0%,,,,,
player,201309290atl,nwe,AikeDa00,defense,0,,,,,
player,201309290atl,nwe,AikeDa00,def_pct,0%,,,,,
player,201309290atl,nwe,AikeDa00,special_teams,8,,,,,
player,201309290atl,nwe,AikeDa00,st_pct,28%,,,,,
player,201309290atl,nwe,SvitWi20,pos,T,,,,,
player,201309290atl,nwe,SvitWi20,offense,0,,,,,
player,201309290atl,nwe,SvitWi20,off_pct,0%,,,,,
player,201309290atl,nwe,SvitWi20,defense,0,,,,,
player,201309290atl,nwe,SvitWi20,def_pct,0%,,,,,
player,201309290atl,nwe,SvitWi20,special_teams,6,,,,,
player,201309290atl,nwe,SvitWi20,st_pct,21%,,,,,
