game,2013,3,20130922,201309220dal,ram,"St. Louis Rams",7,dal,"Dallas Cowboys",31
player,201309220dal,dal,BoswKy00,special_teams,17,,,,,
player,201309220dal,dal,BoswKy00,st_pct,68%,,,,,
player,201309220dal,dal,BailDa00,pos,K,,,,,
player,201309220dal,dal,BailDa00,offense,0,,,,,
player,201309220dal,dal,BailDa00,off_pct,0%,,,,,
player,201309220dal,dal,BailDa00,defense,0,,,,,
player,201309220dal,dal,BailDa00,def_pct,0%,,,,,
player,201309220dal,dal,BailDa00,special_teams,12,,,,,
player,201309220dal,dal,BailDa00,st_pct,48%,,,,,
player,201309220dal,dal,LadoL.20,pos,LS,,,,,
player,201309220dal,dal,LadoL.20,offense,0,,,,,
player,201309220dal,dal,LadoL.20,off_pct,0%,,,,,
player,201309220dal,dal,LadoL.20,defense,0,,,,,
player,201309220dal,dal,LadoL.20,def_pct,0%,,,,,
player,201309220dal,dal,LadoL.20,special_teams,10,,,,,
player,201309220dal,dal,LadoL.20,st_pct,40%,,,,,
player,201309220dal,dal,JoneCh02,pos,P,,,,,
player,201309220dal,dal,JoneCh02,offense,0,,,,,
player,201309220dal,dal,JoneCh02,off_pct,0%,,,,,
player,201309220dal,dal,JoneCh02,defense,0,,,,,
player,201309220dal,dal,JoneCh02,def_pct,0%,,,,,
player,201309220dal,dal,JoneCh02,special_teams,10,,,,,
player,201309220dal,dal,JoneCh02,st_pct,40%,,,,,
player,201309220dal,dal,CostPh00,pos,C,,,,,
player,201309220dal,dal,CostPh00,offense,0,,,,,
player,201309220dal,dal,CostPh00,off_pct,0%,,,,,
player,201309220dal,dal,CostPh00,defense,0,,,,,
player,201309220dal,dal,CostPh00,def_pct,0%,,,,,
player,201309220dal,dal,CostPh00,special_teams,6,,,,,
player,201309220dal,dal,CostPh00,st_pct,24%,,,,,
player,201309220dal,dal,ParnJe00,pos,T,,,,,
player,201309220dal,dal,ParnJe00,offense,0,,,,,
player,201309220dal,dal,ParnJe00,off_pct,0%,,,,,
player,201309220dal,dal,ParnJe00,defense,0,,,,,
player,201309220dal,dal,ParnJe00,def_pct,0%,,,,,
player,201309220dal,dal,ParnJe00,special_teams,6,,,,,
player,201309220dal,dal,ParnJe00,st_pct,24%,,,,,
player,201309220dal,ram,DahlHa20,pos,G,,,,,
player,201309220dal,ram,DahlHa20,offense,70,,,,,
player,201309220dal,ram,DahlHa20,off_pct,100%,,,,,
player,201309220dal,ram,DahlHa20,defense,0,,,,,
player,201309220dal,ram,DahlHa20,def_pct,0%,,,,,
player,201309220dal,ram,DahlHa20,special_teams,1,,,,,
player,201309220dal,ram,DahlHa20,st_pct,4%,,,,,
player,201309220dal,ram,BarkJo00,pos,T,,,,,
player,201309220dal,ram,BarkJo00,offense,70,,,,,
player,201309220dal,ram,BarkJo00,off_pct,100%,,,,,
player,201309220dal,ram,BarkJo00,defense,0,,,,,
player,201309220dal,ram,BarkJo00,def_pct,0%,,,,,
player,201309220dal,ram,BarkJo00,special_teams,1,,,,,
player,201309220dal,ram,BarkJo00,st_pct,4%,,,,,
player,201309220dal,ram,WillCh03,pos,G,,,,,
player,201309220dal,ram,WillCh03,offense,70,,,,,
player,201309220dal,ram,WillCh03,off_pct,100%,,,,,
player,201309220dal,ram,WillCh03,defense,0,,,,,
player,201309220dal,ram,WillCh03,def_pct,0%,,,,,
player,201309220dal,ram,WillCh03,special_teams,1,,,,,
player,201309220dal,ram,WillCh03,st_pct,4%,,,,,
player,201309220dal,ram,WellSc20,pos,C,,,,,
player,201309220dal,ram,WellSc20,offense,70,,,,,
player,201309220dal,ram,WellSc20,off_pct,100%,,,,,
player,201309220dal,ram,WellSc20,defense,0,,,,,
player,201309220dal,ram,WellSc20,def_pct,0%,,,,,
player,201309220dal,ram,WellSc20,special_teams,0,,,,,
player,201309220dal,ram,WellSc20,st_pct,0%,,,,,
player,201309220dal,ram,BradSa00,pos,QB,,,,,
player,201309220dal,ram,BradSa00,offense,70,,,,,
player,201309220dal,ram,BradSa00,off_pct,100%,,,,,
player,201309220dal,ram,BradSa00,defense,0,,,,,
player,201309220dal,ram,BradSa00,def_pct,0%,,,,,
player,201309220dal,ram,BradSa00,special_teams,0,,,,,
player,201309220dal,ram,BradSa00,st_pct,0%,,,,,
player,201309220dal,ram,PettAu00,pos,WR,,,,,
player,201309220dal,ram,PettAu00,offense,66,,,,,
player,201309220dal,ram,PettAu00,off_pct,94%,,,,,
player,201309220dal,ram,PettAu00,defense,0,,,,,
player,201309220dal,ram,PettAu00,def_pct,0%,,,,,
player,201309220dal,ram,PettAu00,special_teams,0,,,,,
player,201309220dal,ram,PettAu00,st_pct,0%,,,,,
player,201309220dal,ram,LongJa20,pos,T,,,,,
player,201309220dal,ram,LongJa20,offense,63,,,,,
player,201309220dal,ram,LongJa20,off_pct,90%,,,,,
player,201309220dal,ram,LongJa20,defense,0,,,,,
player,201309220dal,ram,LongJa20,def_pct,0%,,,,,
player,201309220dal,ram,LongJa20,special_teams,0,,,,,
player,201309220dal,ram,LongJa20,st_pct,0%,,,,,
player,201309220dal,ram,GiveCh00,pos,WR,,,,,
player,201309220dal,ram,GiveCh00,offense,58,,,,,
player,201309220dal,ram,GiveCh00,off_pct,83%,,,,,
player,201309220dal,ram,GiveCh00,defense,0,,,,,
player,201309220dal,ram,GiveCh00,def_pct,0%,,,,,
player,201309220dal,ram,GiveCh00,special_teams,0,,,,,
player,201309220dal,ram,GiveCh00,st_pct,0%,,,,,
player,201309220dal,ram,CookJa02,pos,TE,,,,,
player,201309220dal,ram,CookJa02,offense,53,,,,,
player,201309220dal,ram,CookJa02,off_pct,76%,,,,,
player,201309220dal,ram,CookJa02,defense,0,,,,,
player,201309220dal,ram,CookJa02,def_pct,0%,,,,,
player,201309220dal,ram,CookJa02,special_teams,0,,,,,
player,201309220dal,ram,CookJa02,st_pct,0%,,,,,
player,201309220dal,ram,AustTa00,pos,WR,,,,,
player,201309220dal,ram,AustTa00,offense,50,,,,,
player,201309220dal,ram,AustTa00,off_pct,71%,,,,,
player,201309220dal,ram,AustTa00,defense,0,,,,,
player,201309220dal,ram,AustTa00,def_pct,0%,,,,,
player,201309220dal,ram,AustTa00,special_teams,4,,,,,
player,201309220dal,ram,AustTa00,st_pct,16%,,,,,
player,201309220dal,ram,PeadIs00,pos,RB,,,,,
player,201309220dal,ram,PeadIs00,offense,42,,,,,
player,201309220dal,ram,PeadIs00,off_pct,60%,,,,,
player,201309220dal,ram,PeadIs00,defense,0,,,,,
player,201309220dal,ram,PeadIs00,def_pct,0%,,,,,
player,201309220dal,ram,PeadIs00,special_teams,0,,,,,
player,201309220dal,ram,PeadIs00,st_pct,0%,,,,,
player,201309220dal,ram,KendLa00,pos,TE,,,,,
player,201309220dal,ram,KendLa00,offense,32,,,,,
player,201309220dal,ram,KendLa00,off_pct,46%,,,,,
player,201309220dal,ram,KendLa00,defense,0,,,,,
player,201309220dal,ram,KendLa00,def_pct,0%,,,,,
player,201309220dal,ram,KendLa00,special_teams,1,,,,,
player,201309220dal,ram,KendLa00,st_pct,4%,,,,,
player,201309220dal,ram,CunnBe01,pos,RB,,,,,
player,201309220dal,ram,CunnBe01,offense,23,,,,,
player,201309220dal,ram,CunnBe01,off_pct,33%,,,,,
player,201309220dal,ram,CunnBe01,defense,0,,,,,
player,201309220dal,ram,CunnBe01,def_pct,0%,,,,,
player,201309220dal,ram,CunnBe01,special_teams,8,,,,,
player,201309220dal,ram,CunnBe01,st_pct,32%,,,,,
player,201309220dal,ram,QuicBr00,pos,WR,,,,,
player,201309220dal,ram,QuicBr00,offense,21,,,,,
player,201309220dal,ram,QuicBr00,off_pct,30%,,,,,
player,201309220dal,ram,QuicBr00,defense,0,,,,,
player,201309220dal,ram,QuicBr00,def_pct,0%,,,,,
player,201309220dal,ram,QuicBr00,special_teams,1,,,,,
player,201309220dal,ram,QuicBr00,st_pct,4%,,,,,
player,201309220dal,ram,StarMa21,pos,T,,,,,
player,201309220dal,ram,StarMa21,offense,7,,,,,
player,201309220dal,ram,StarMa21,off_pct,10%,,,,,
player,201309220dal,ram,StarMa21,defense,0,,,,,
player,201309220dal,ram,StarMa21,def_pct,0%,,,,,
player,201309220dal,ram,StarMa21,special_teams,0,,,,,
player,201309220dal,ram,StarMa21,st_pct,0%,,,,,
player,201309220dal,ram,HarkCo00,pos,TE,,,,,
player,201309220dal,ram,HarkCo00,offense,3,,,,,
player,201309220dal,ram,HarkCo00,off_pct,4%,,,,,
player,201309220dal,ram,HarkCo00,defense,0,,,,,
player,201309220dal,ram,HarkCo00,def_pct,0%,,,,,
player,201309220dal,ram,HarkCo00,special_teams,17,,,,,
player,201309220dal,ram,HarkCo00,st_pct,68%,,,,,
player,201309220dal,ram,RichDa00,pos,RB,,,,,
player,201309220dal,ram,RichDa00,offense,2,,,,,
player,201309220dal,ram,RichDa00,off_pct,3%,,,,,
player,201309220dal,ram,RichDa00,defense,0,,,,,
player,201309220dal,ram,RichDa00,def_pct,0%,,,,,
player,201309220dal,ram,RichDa00,special_teams,0,,,,,
player,201309220dal,ram,RichDa00,st_pct,0%,,,,,
player,201309220dal,ram,JenkJa03,pos,CB,,,,,
player,201309220dal,ram,JenkJa03,offense,0,,,,,
player,201309220dal,ram,JenkJa03,off_pct,0%,,,,,
player,201309220dal,ram,JenkJa03,defense,62,,,,,
player,201309220dal,ram,JenkJa03,def_pct,100%,,,,,
player,201309220dal,ram,JenkJa03,special_teams,10,,,,,
player,201309220dal,ram,JenkJa03,st_pct,40%,,,,,
player,201309220dal,ram,McLeRo00,pos,FS,,,,,
player,201309220dal,ram,McLeRo00,offense,0,,,,,
player,201309220dal,ram,McLeRo00,off_pct,0%,,,,,
player,201309220dal,ram,McLeRo00,defense,62,,,,,
player,201309220dal,ram,McLeRo00,def_pct,100%,,,,,
player,201309220dal,ram,McLeRo00,special_teams,9,,,,,
player,201309220dal,ram,McLeRo00,st_pct,36%,,,,,
player,201309220dal,ram,LaurJa99,pos,LB,,,,,
player,201309220dal,ram,LaurJa99,offense,0,,,,,
player,201309220dal,ram,LaurJa99,off_pct,0%,,,,,
player,201309220dal,ram,LaurJa99,defense,62,,,,,
player,201309220dal,ram,LaurJa99,def_pct,100%,,,,,
player,201309220dal,ram,LaurJa99,special_teams,7,,,,,
player,201309220dal,ram,LaurJa99,st_pct,28%,,,,,
player,201309220dal,ram,FinnCo20,pos,CB,,,,,
player,201309220dal,ram,FinnCo20,offense,0,,,,,
player,201309220dal,ram,FinnCo20,off_pct,0%,,,,,
player,201309220dal,ram,FinnCo20,defense,62,,,,,
player,201309220dal,ram,FinnCo20,def_pct,100%,,,,,
player,201309220dal,ram,FinnCo20,special_teams,7,,,,,
player,201309220dal,ram,FinnCo20,st_pct,28%,,,,,
player,201309220dal,ram,McDoTJ00,pos,SS,,,,,
player,201309220dal,ram,McDoTJ00,offense,0,,,,,
player,201309220dal,ram,McDoTJ00,off_pct,0%,,,,,
player,201309220dal,ram,McDoTJ00,defense,61,,,,,
player,201309220dal,ram,McDoTJ00,def_pct,98%,,,,,
player,201309220dal,ram,McDoTJ00,special_teams,11,,,,,
player,201309220dal,ram,McDoTJ00,st_pct,44%,,,,,
player,201309220dal,ram,OgleAl00,pos,LB,,,,,
player,201309220dal,ram,OgleAl00,offense,0,,,,,
player,201309220dal,ram,OgleAl00,off_pct,0%,,,,,
player,201309220dal,ram,OgleAl00,defense,61,,,,,
player,201309220dal,ram,OgleAl00,def_pct,98%,,,,,
player,201309220dal,ram,OgleAl00,special_teams,5,,,,,
player,201309220dal,ram,OgleAl00,st_pct,20%,,,,,
player,201309220dal,ram,QuinRo00,pos,DE,,,,,
player,201309220dal,ram,QuinRo00,offense,0,,,,,
player,201309220dal,ram,QuinRo00,off_pct,0%,,,,,
player,201309220dal,ram,QuinRo00,defense,49,,,,,
player,201309220dal,ram,QuinRo00,def_pct,79%,,,,,
player,201309220dal,ram,QuinRo00,special_teams,8,,,,,
player,201309220dal,ram,QuinRo00,st_pct,32%,,,,,
player,201309220dal,ram,BrocMi00,pos,DT,,,,,
player,201309220dal,ram,BrocMi00,offense,0,,,,,
player,201309220dal,ram,BrocMi00,off_pct,0%,,,,,
player,201309220dal,ram,BrocMi00,defense,49,,,,,
player,201309220dal,ram,BrocMi00,def_pct,79%,,,,,
player,201309220dal,ram,BrocMi00,special_teams,7,,,,,
player,201309220dal,ram,BrocMi00,st_pct,28%,,,,,
player,201309220dal,ram,LongCh99,pos,DE,,,,,
player,201309220dal,ram,LongCh99,offense,0,,,,,
player,201309220dal,ram,LongCh99,off_pct,0%,,,,,
player,201309220dal,ram,LongCh99,defense,49,,,,,
player,201309220dal,ram,LongCh99,def_pct,79%,,,,,
player,201309220dal,ram,LongCh99,special_teams,7,,,,,
player,201309220dal,ram,LongCh99,st_pct,28%,,,,,
player,201309220dal,ram,LangKe98,pos,DT,,,,,
player,201309220dal,ram,LangKe98,offense,0,,,,,
player,201309220dal,ram,LangKe98,off_pct,0%,,,,,
player,201309220dal,ram,LangKe98,defense,46,,,,,
player,201309220dal,ram,LangKe98,def_pct,74%,,,,,
player,201309220dal,ram,LangKe98,special_teams,7,,,,,
player,201309220dal,ram,LangKe98,st_pct,28%,,,,,
player,201309220dal,ram,JohnTr05,pos,CB,,,,,
player,201309220dal,ram,JohnTr05,offense,0,,,,,
player,201309220dal,ram,JohnTr05,off_pct,0%,,,,,
player,201309220dal,ram,JohnTr05,defense,38,,,,,
player,201309220dal,ram,JohnTr05,def_pct,61%,,,,,
player,201309220dal,ram,JohnTr05,special_teams,10,,,,,
player,201309220dal,ram,JohnTr05,st_pct,40%,,,,,
player,201309220dal,ram,WithWi20,pos,LB,,,,,
player,201309220dal,ram,WithWi20,offense,0,,,,,
player,201309220dal,ram,WithWi20,off_pct,0%,,,,,
player,201309220dal,ram,WithWi20,defense,25,,,,,
player,201309220dal,ram,WithWi20,def_pct,40%,,,,,
player,201309220dal,ram,WithWi20,special_teams,17,,,,,
player,201309220dal,ram,WithWi20,st_pct,68%,,,,,
player,201309220dal,ram,SimsEu99,pos,DE,,,,,
player,201309220dal,ram,SimsEu99,offense,0,,,,,
player,201309220dal,ram,SimsEu99,off_pct,0%,,,,,
player,201309220dal,ram,SimsEu99,defense,20,,,,,
player,201309220dal,ram,SimsEu99,def_pct,32%,,,,,
player,201309220dal,ram,SimsEu99,special_teams,7,,,,,
player,201309220dal,ram,SimsEu99,st_pct,28%,,,,,
player,201309220dal,ram,ConrMa00,pos,DT,,,,,
player,201309220dal,ram,ConrMa00,offense,0,,,,,
player,201309220dal,ram,ConrMa00,off_pct,0%,,,,,
player,201309220dal,ram,ConrMa00,defense,14,,,,,
player,201309220dal,ram,ConrMa00,def_pct,23%,,,,,
player,201309220dal,ram,ConrMa00,special_teams,8,,,,,
player,201309220dal,ram,ConrMa00,st_pct,32%,,,,,
player,201309220dal,ram,CudjJe00,pos,DT,,,,,
player,201309220dal,ram,CudjJe00,offense,0,,,,,
player,201309220dal,ram,CudjJe00,off_pct,0%,,,,,
player,201309220dal,ram,CudjJe00,defense,12,,,,,
player,201309220dal,ram,CudjJe00,def_pct,19%,,,,,
player,201309220dal,ram,CudjJe00,special_teams,6,,,,,
player,201309220dal,ram,CudjJe00,st_pct,24%,,,,,
player,201309220dal,ram,HayeWi99,pos,DE,,,,,
player,201309220dal,ram,HayeWi99,offense,0,,,,,
player,201309220dal,ram,HayeWi99,off_pct,0%,,,,,
player,201309220dal,ram,HayeWi99,defense,7,,,,,
player,201309220dal,ram,HayeWi99,def_pct,11%,,,,,
player,201309220dal,ram,HayeWi99,special_teams,2,,,,,
player,201309220dal,ram,HayeWi99,st_pct,8%,,,,,
player,201309220dal,ram,GiorMa20,pos,SS,,,,,
player,201309220dal,ram,GiorMa20,offense,0,,,,,
player,201309220dal,ram,GiorMa20,off_pct,0%,,,,,
player,201309220dal,ram,GiorMa20,defense,3,,,,,
player,201309220dal,ram,GiorMa20,def_pct,5%,,,,,
player,201309220dal,ram,GiorMa20,special_teams,16,,,,,
player,201309220dal,ram,GiorMa20,st_pct,64%,,,,,
player,201309220dal,ram,BateDa00,pos,LB,,,,,
player,201309220dal,ram,BateDa00,offense,0,,,,,
player,201309220dal,ram,BateDa00,off_pct,0%,,,,,
player,201309220dal,ram,BateDa00,defense,0,,,,,
player,201309220dal,ram,BateDa00,def_pct,0%,,,,,
player,201309220dal,ram,BateDa00,special_teams,17,,,,,
player,201309220dal,ram,BateDa00,st_pct,68%,,,,,
player,201309220dal,ram,ReynCh00,pos,RB,,,,,
player,201309220dal,ram,ReynCh00,offense,0,,,,,
player,201309220dal,ram,ReynCh00,off_pct,0%,,,,,
player,201309220dal,ram,ReynCh00,defense,0,,,,,
player,201309220dal,ram,ReynCh00,def_pct,0%,,,,,
player,201309220dal,ram,ReynCh00,special_teams,16,,,,,
player,201309220dal,ram,ReynCh00,st_pct,64%,,,,,
player,201309220dal,ram,ArmsRa01,pos,LB,,,,,
player,201309220dal,ram,ArmsRa01,offense,0,,,,,
player,201309220dal,ram,ArmsRa01,off_pct,0%,,,,,
player,201309220dal,ram,ArmsRa01,defense,0,,,,,
player,201309220dal,ram,ArmsRa01,def_pct,0%,,,,,
player,201309220dal,ram,ArmsRa01,special_teams,16,,,,,
player,201309220dal,ram,ArmsRa01,st_pct,64%,,,,,
player,201309220dal,ram,BailSt01,pos,WR,,,,,
player,201309220dal,ram,BailSt01,offense,0,,,,,
player,201309220dal,ram,BailSt01,off_pct,0%,,,,,
player,201309220dal,ram,BailSt01,defense,0,,,,,
player,201309220dal,ram,BailSt01,def_pct,0%,,,,,
player,201309220dal,ram,BailSt01,special_teams,13,,,,,
player,201309220dal,ram,BailSt01,st_pct,52%,,,,,
player,201309220dal,ram,McGeBr00,pos,CB,,,,,
player,201309220dal,ram,McGeBr00,offense,0,,,,,
player,201309220dal,ram,McGeBr00,off_pct,0%,,,,,
player,201309220dal,ram,McGeBr00,defense,0,,,,,
player,201309220dal,ram,McGeBr00,def_pct,0%,,,,,
player,201309220dal,ram,McGeBr00,special_teams,10,,,,,
player,201309220dal,ram,McGeBr00,st_pct,40%,,,,,
player,201309220dal,ram,McQuJa00,pos,LS,,,,,
player,201309220dal,ram,McQuJa00,offense,0,,,,,
player,201309220dal,ram,McQuJa00,off_pct,0%,,,,,
player,201309220dal,ram,McQuJa00,defense,0,,,,,
player,201309220dal,ram,McQuJa00,def_pct,0%,,,,,
player,201309220dal,ram,McQuJa00,special_teams,7,,,,,
player,201309220dal,ram,McQuJa00,st_pct,28%,,,,,
player,201309220dal,ram,BarnTi01,pos,C,,,,,
player,201309220dal,ram,BarnTi01,offense,0,,,,,
player,201309220dal,ram,BarnTi01,off_pct,0%,,,,,
player,201309220dal,ram,BarnTi01,defense,0,,,,,
player,201309220dal,ram,BarnTi01,def_pct,0%,,,,,
player,201309220dal,ram,BarnTi01,special_teams,7,,,,,
player,201309220dal,ram,BarnTi01,st_pct,28%,,,,,
player,201309220dal,ram,HekkJo00,pos,P,,,,,
player,201309220dal,ram,HekkJo00,offense,0,,,,,
player,201309220dal,ram,HekkJo00,off_pct,0%,,,,,
player,201309220dal,ram,HekkJo00,defense,0,,,,,
player,201309220dal,ram,HekkJo00,def_pct,0%,,,,,
player,201309220dal,ram,HekkJo00,special_teams,7,,,,,
player,201309220dal,ram,HekkJo00,st_pct,28%,,,,,
player,201309220dal,ram,ZuerGr00,pos,K,,,,,
player,201309220dal,ram,ZuerGr00,offense,0,,,,,
player,201309220dal,ram,ZuerGr00,off_pct,0%,,,,,
player,201309220dal,ram,ZuerGr00,defense,0,,,,,
player,201309220dal,ram,ZuerGr00,def_pct,0%,,,,,
player,201309220dal,ram,ZuerGr00,special_teams,3,,,,,
player,201309220dal,ram,ZuerGr00,st_pct,12%,,,,,
player,201309220dal,ram,SmitSh22,pos,G,,,,,
player,201309220dal,ram,SmitSh22,offense,0,,,,,
player,201309220dal,ram,SmitSh22,off_pct,0%,,,,,
player,201309220dal,ram,SmitSh22,defense,0,,,,,
player,201309220dal,ram,SmitSh22,def_pct,0%,,,,,
player,201309220dal,ram,SmitSh22,special_teams,1,,,,,
player,201309220dal,ram,SmitSh22,st_pct,4%,,,,,
