game,2013,15,20131215,201312150atl,was,"Washington Redskins",26,atl,"Atlanta Falcons",27
player,201312150atl,atl,TrueJe20,offense,0,,,,,
player,201312150atl,atl,TrueJe20,off_pct,0%,,,,,
player,201312150atl,atl,TrueJe20,defense,0,,,,,
player,201312150atl,atl,TrueJe20,def_pct,0%,,,,,
player,201312150atl,atl,TrueJe20,special_teams,5,,,,,
player,201312150atl,atl,TrueJe20,st_pct,17%,,,,,
player,201312150atl,was,ChesCh21,pos,G,,,,,
player,201312150atl,was,ChesCh21,offense,68,,,,,
player,201312150atl,was,ChesCh21,off_pct,100%,,,,,
player,201312150atl,was,ChesCh21,defense,0,,,,,
player,201312150atl,was,ChesCh21,def_pct,0%,,,,,
player,201312150atl,was,ChesCh21,special_teams,4,,,,,
player,201312150atl,was,ChesCh21,st_pct,14%,,,,,
player,201312150atl,was,PoluTy20,pos,T,,,,,
player,201312150atl,was,PoluTy20,offense,68,,,,,
player,201312150atl,was,PoluTy20,off_pct,100%,,,,,
player,201312150atl,was,PoluTy20,defense,0,,,,,
player,201312150atl,was,PoluTy20,def_pct,0%,,,,,
player,201312150atl,was,PoluTy20,special_teams,4,,,,,
player,201312150atl,was,PoluTy20,st_pct,14%,,,,,
player,201312150atl,was,MontWi20,pos,C,,,,,
player,201312150atl,was,MontWi20,offense,68,,,,,
player,201312150atl,was,MontWi20,off_pct,100%,,,,,
player,201312150atl,was,MontWi20,defense,0,,,,,
player,201312150atl,was,MontWi20,def_pct,0%,,,,,
player,201312150atl,was,MontWi20,special_teams,3,,,,,
player,201312150atl,was,MontWi20,st_pct,10%,,,,,
player,201312150atl,was,LichKo20,pos,G,,,,,
player,201312150atl,was,LichKo20,offense,68,,,,,
player,201312150atl,was,LichKo20,off_pct,100%,,,,,
player,201312150atl,was,LichKo20,defense,0,,,,,
player,201312150atl,was,LichKo20,def_pct,0%,,,,,
player,201312150atl,was,LichKo20,special_teams,0,,,,,
player,201312150atl,was,LichKo20,st_pct,0%,,,,,
player,201312150atl,was,CousKi00,pos,QB,,,,,
player,201312150atl,was,CousKi00,offense,68,,,,,
player,201312150atl,was,CousKi00,off_pct,100%,,,,,
player,201312150atl,was,CousKi00,defense,0,,,,,
player,201312150atl,was,CousKi00,def_pct,0%,,,,,
player,201312150atl,was,CousKi00,special_teams,0,,,,,
player,201312150atl,was,CousKi00,st_pct,0%,,,,,
player,201312150atl,was,WillTr21,pos,T,,,,,
player,201312150atl,was,WillTr21,offense,66,,,,,
player,201312150atl,was,WillTr21,off_pct,97%,,,,,
player,201312150atl,was,WillTr21,defense,0,,,,,
player,201312150atl,was,WillTr21,def_pct,0%,,,,,
player,201312150atl,was,WillTr21,special_teams,1,,,,,
player,201312150atl,was,WillTr21,st_pct,3%,,,,,
player,201312150atl,was,PaulLo00,pos,TE,,,,,
player,201312150atl,was,PaulLo00,offense,63,,,,,
player,201312150atl,was,PaulLo00,off_pct,93%,,,,,
player,201312150atl,was,PaulLo00,defense,0,,,,,
player,201312150atl,was,PaulLo00,def_pct,0%,,,,,
player,201312150atl,was,PaulLo00,special_teams,7,,,,,
player,201312150atl,was,PaulLo00,st_pct,24%,,,,,
player,201312150atl,was,GarcPi00,pos,WR,,,,,
player,201312150atl,was,GarcPi00,offense,59,,,,,
player,201312150atl,was,GarcPi00,off_pct,87%,,,,,
player,201312150atl,was,GarcPi00,defense,0,,,,,
player,201312150atl,was,GarcPi00,def_pct,0%,,,,,
player,201312150atl,was,GarcPi00,special_teams,0,,,,,
player,201312150atl,was,GarcPi00,st_pct,0%,,,,,
player,201312150atl,was,MossSa00,pos,WR,,,,,
player,201312150atl,was,MossSa00,offense,44,,,,,
player,201312150atl,was,MossSa00,off_pct,65%,,,,,
player,201312150atl,was,MossSa00,defense,0,,,,,
player,201312150atl,was,MossSa00,def_pct,0%,,,,,
player,201312150atl,was,MossSa00,special_teams,6,,,,,
player,201312150atl,was,MossSa00,st_pct,21%,,,,,
player,201312150atl,was,MorgJo00,pos,WR,,,,,
player,201312150atl,was,MorgJo00,offense,42,,,,,
player,201312150atl,was,MorgJo00,off_pct,62%,,,,,
player,201312150atl,was,MorgJo00,defense,0,,,,,
player,201312150atl,was,MorgJo00,def_pct,0%,,,,,
player,201312150atl,was,MorgJo00,special_teams,6,,,,,
player,201312150atl,was,MorgJo00,st_pct,21%,,,,,
player,201312150atl,was,MorrAl00,pos,RB,,,,,
player,201312150atl,was,MorrAl00,offense,38,,,,,
player,201312150atl,was,MorrAl00,off_pct,56%,,,,,
player,201312150atl,was,MorrAl00,defense,0,,,,,
player,201312150atl,was,MorrAl00,def_pct,0%,,,,,
player,201312150atl,was,MorrAl00,special_teams,0,,,,,
player,201312150atl,was,MorrAl00,st_pct,0%,,,,,
player,201312150atl,was,RobiAl00,pos,WR,,,,,
player,201312150atl,was,RobiAl00,offense,34,,,,,
player,201312150atl,was,RobiAl00,off_pct,50%,,,,,
player,201312150atl,was,RobiAl00,defense,0,,,,,
player,201312150atl,was,RobiAl00,def_pct,0%,,,,,
player,201312150atl,was,RobiAl00,special_teams,0,,,,,
player,201312150atl,was,RobiAl00,st_pct,0%,,,,,
player,201312150atl,was,HeluRo00,pos,RB,,,,,
player,201312150atl,was,HeluRo00,offense,30,,,,,
player,201312150atl,was,HeluRo00,off_pct,44%,,,,,
player,201312150atl,was,HeluRo00,defense,0,,,,,
player,201312150atl,was,HeluRo00,def_pct,0%,,,,,
player,201312150atl,was,HeluRo00,special_teams,10,,,,,
player,201312150atl,was,HeluRo00,st_pct,34%,,,,,
player,201312150atl,was,DaviFr01,pos,TE,,,,,
player,201312150atl,was,DaviFr01,offense,19,,,,,
player,201312150atl,was,DaviFr01,off_pct,28%,,,,,
player,201312150atl,was,DaviFr01,defense,0,,,,,
player,201312150atl,was,DaviFr01,def_pct,0%,,,,,
player,201312150atl,was,DaviFr01,special_teams,0,,,,,
player,201312150atl,was,DaviFr01,st_pct,0%,,,,,
player,201312150atl,was,YounDa01,pos,FB,,,,,
player,201312150atl,was,YounDa01,offense,7,,,,,
player,201312150atl,was,YounDa01,off_pct,10%,,,,,
player,201312150atl,was,YounDa01,defense,0,,,,,
player,201312150atl,was,YounDa01,def_pct,0%,,,,,
player,201312150atl,was,YounDa01,special_teams,0,,,,,
player,201312150atl,was,YounDa01,st_pct,0%,,,,,
player,201312150atl,was,WillNi02,pos,WR,,,,,
player,201312150atl,was,WillNi02,offense,3,,,,,
player,201312150atl,was,WillNi02,off_pct,4%,,,,,
player,201312150atl,was,WillNi02,defense,0,,,,,
player,201312150atl,was,WillNi02,def_pct,0%,,,,,
player,201312150atl,was,WillNi02,special_teams,0,,,,,
player,201312150atl,was,WillNi02,st_pct,0%,,,,,
player,201312150atl,was,CompTo00,pos,T,,,,,
player,201312150atl,was,CompTo00,offense,2,,,,,
player,201312150atl,was,CompTo00,off_pct,3%,,,,,
player,201312150atl,was,CompTo00,defense,0,,,,,
player,201312150atl,was,CompTo00,def_pct,0%,,,,,
player,201312150atl,was,CompTo00,special_teams,4,,,,,
player,201312150atl,was,CompTo00,st_pct,14%,,,,,
player,201312150atl,was,LewiLa00,pos,WR,,,,,
player,201312150atl,was,LewiLa00,offense,1,,,,,
player,201312150atl,was,LewiLa00,off_pct,1%,,,,,
player,201312150atl,was,LewiLa00,defense,0,,,,,
player,201312150atl,was,LewiLa00,def_pct,0%,,,,,
player,201312150atl,was,LewiLa00,special_teams,10,,,,,
player,201312150atl,was,LewiLa00,st_pct,34%,,,,,
player,201312150atl,was,RilePe00,pos,LB,,,,,
player,201312150atl,was,RilePe00,offense,0,,,,,
player,201312150atl,was,RilePe00,off_pct,0%,,,,,
player,201312150atl,was,RilePe00,defense,68,,,,,
player,201312150atl,was,RilePe00,def_pct,100%,,,,,
player,201312150atl,was,RilePe00,special_teams,12,,,,,
player,201312150atl,was,RilePe00,st_pct,41%,,,,,
player,201312150atl,was,HallDe99,pos,CB,,,,,
player,201312150atl,was,HallDe99,offense,0,,,,,
player,201312150atl,was,HallDe99,off_pct,0%,,,,,
player,201312150atl,was,HallDe99,defense,68,,,,,
player,201312150atl,was,HallDe99,def_pct,100%,,,,,
player,201312150atl,was,HallDe99,special_teams,5,,,,,
player,201312150atl,was,HallDe99,st_pct,17%,,,,,
player,201312150atl,was,WilsJo99,pos,CB,,,,,
player,201312150atl,was,WilsJo99,offense,0,,,,,
player,201312150atl,was,WilsJo99,off_pct,0%,,,,,
player,201312150atl,was,WilsJo99,defense,65,,,,,
player,201312150atl,was,WilsJo99,def_pct,96%,,,,,
player,201312150atl,was,WilsJo99,special_teams,10,,,,,
player,201312150atl,was,WilsJo99,st_pct,34%,,,,,
player,201312150atl,was,MeriBr99,pos,SS,,,,,
player,201312150atl,was,MeriBr99,offense,0,,,,,
player,201312150atl,was,MeriBr99,off_pct,0%,,,,,
player,201312150atl,was,MeriBr99,defense,65,,,,,
player,201312150atl,was,MeriBr99,def_pct,96%,,,,,
player,201312150atl,was,MeriBr99,special_teams,5,,,,,
player,201312150atl,was,MeriBr99,st_pct,17%,,,,,
player,201312150atl,was,KerrRy00,pos,LB,,,,,
player,201312150atl,was,KerrRy00,offense,0,,,,,
player,201312150atl,was,KerrRy00,off_pct,0%,,,,,
player,201312150atl,was,KerrRy00,defense,64,,,,,
player,201312150atl,was,KerrRy00,def_pct,94%,,,,,
player,201312150atl,was,KerrRy00,special_teams,5,,,,,
player,201312150atl,was,KerrRy00,st_pct,17%,,,,,
player,201312150atl,was,OrakBr99,pos,LB,,,,,
player,201312150atl,was,OrakBr99,offense,0,,,,,
player,201312150atl,was,OrakBr99,off_pct,0%,,,,,
player,201312150atl,was,OrakBr99,defense,58,,,,,
player,201312150atl,was,OrakBr99,def_pct,85%,,,,,
player,201312150atl,was,OrakBr99,special_teams,0,,,,,
player,201312150atl,was,OrakBr99,st_pct,0%,,,,,
player,201312150atl,was,BakeCh99,pos,DE,,,,,
player,201312150atl,was,BakeCh99,offense,0,,,,,
player,201312150atl,was,BakeCh99,off_pct,0%,,,,,
player,201312150atl,was,BakeCh99,defense,52,,,,,
player,201312150atl,was,BakeCh99,def_pct,76%,,,,,
player,201312150atl,was,BakeCh99,special_teams,5,,,,,
player,201312150atl,was,BakeCh99,st_pct,17%,,,,,
player,201312150atl,was,CofiBa20,pos,NT,,,,,
player,201312150atl,was,CofiBa20,offense,0,,,,,
player,201312150atl,was,CofiBa20,off_pct,0%,,,,,
player,201312150atl,was,CofiBa20,defense,49,,,,,
player,201312150atl,was,CofiBa20,def_pct,72%,,,,,
player,201312150atl,was,CofiBa20,special_teams,0,,,,,
player,201312150atl,was,CofiBa20,st_pct,0%,,,,,
player,201312150atl,was,FletLo20,pos,LB,,,,,
player,201312150atl,was,FletLo20,offense,0,,,,,
player,201312150atl,was,FletLo20,off_pct,0%,,,,,
player,201312150atl,was,FletLo20,defense,45,,,,,
player,201312150atl,was,FletLo20,def_pct,66%,,,,,
player,201312150atl,was,FletLo20,special_teams,5,,,,,
player,201312150atl,was,FletLo20,st_pct,17%,,,,,
player,201312150atl,was,AmerDa00,pos,CB,,,,,
player,201312150atl,was,AmerDa00,offense,0,,,,,
player,201312150atl,was,AmerDa00,off_pct,0%,,,,,
player,201312150atl,was,AmerDa00,defense,36,,,,,
player,201312150atl,was,AmerDa00,def_pct,53%,,,,,
player,201312150atl,was,AmerDa00,special_teams,6,,,,,
player,201312150atl,was,AmerDa00,st_pct,21%,,,,,
player,201312150atl,was,BiggE.99,pos,CB,,,,,
player,201312150atl,was,BiggE.99,offense,0,,,,,
player,201312150atl,was,BiggE.99,off_pct,0%,,,,,
player,201312150atl,was,BiggE.99,defense,35,,,,,
player,201312150atl,was,BiggE.99,def_pct,51%,,,,,
player,201312150atl,was,BiggE.99,special_teams,16,,,,,
player,201312150atl,was,BiggE.99,st_pct,55%,,,,,
player,201312150atl,was,DougRe20,pos,SS,,,,,
player,201312150atl,was,DougRe20,offense,0,,,,,
player,201312150atl,was,DougRe20,off_pct,0%,,,,,
player,201312150atl,was,DougRe20,defense,32,,,,,
player,201312150atl,was,DougRe20,def_pct,47%,,,,,
player,201312150atl,was,DougRe20,special_teams,19,,,,,
player,201312150atl,was,DougRe20,st_pct,66%,,,,,
player,201312150atl,was,GolsKe20,pos,DE,,,,,
player,201312150atl,was,GolsKe20,offense,0,,,,,
player,201312150atl,was,GolsKe20,off_pct,0%,,,,,
player,201312150atl,was,GolsKe20,defense,31,,,,,
player,201312150atl,was,GolsKe20,def_pct,46%,,,,,
player,201312150atl,was,GolsKe20,special_teams,8,,,,,
player,201312150atl,was,GolsKe20,st_pct,28%,,,,,
player,201312150atl,was,JenkJa01,pos,DE,,,,,
player,201312150atl,was,JenkJa01,offense,0,,,,,
player,201312150atl,was,JenkJa01,off_pct,0%,,,,,
player,201312150atl,was,JenkJa01,defense,27,,,,,
player,201312150atl,was,JenkJa01,def_pct,40%,,,,,
player,201312150atl,was,JenkJa01,special_teams,1,,,,,
player,201312150atl,was,JenkJa01,st_pct,3%,,,,,
player,201312150atl,was,JackRo99,pos,LB,,,,,
player,201312150atl,was,JackRo99,offense,0,,,,,
player,201312150atl,was,JackRo99,off_pct,0%,,,,,
player,201312150atl,was,JackRo99,defense,17,,,,,
player,201312150atl,was,JackRo99,def_pct,25%,,,,,
player,201312150atl,was,JackRo99,special_teams,22,,,,,
player,201312150atl,was,JackRo99,st_pct,76%,,,,,
player,201312150atl,was,GumbJo00,pos,SS,,,,,
player,201312150atl,was,GumbJo00,offense,0,,,,,
player,201312150atl,was,GumbJo00,off_pct,0%,,,,,
player,201312150atl,was,GumbJo00,defense,13,,,,,
player,201312150atl,was,GumbJo00,def_pct,19%,,,,,
player,201312150atl,was,GumbJo00,special_teams,14,,,,,
player,201312150atl,was,GumbJo00,st_pct,48%,,,,,
player,201312150atl,was,NeilCh00,pos,NT,,,,,
player,201312150atl,was,NeilCh00,offense,0,,,,,
player,201312150atl,was,NeilCh00,off_pct,0%,,,,,
player,201312150atl,was,NeilCh00,defense,12,,,,,
player,201312150atl,was,NeilCh00,def_pct,18%,,,,,
player,201312150atl,was,NeilCh00,special_teams,5,,,,,
player,201312150atl,was,NeilCh00,st_pct,17%,,,,,
player,201312150atl,was,BarnNi20,pos,LB,,,,,
player,201312150atl,was,BarnNi20,offense,0,,,,,
player,201312150atl,was,BarnNi20,off_pct,0%,,,,,
player,201312150atl,was,BarnNi20,defense,10,,,,,
player,201312150atl,was,BarnNi20,def_pct,15%,,,,,
player,201312150atl,was,BarnNi20,special_teams,16,,,,,
player,201312150atl,was,BarnNi20,st_pct,55%,,,,,
player,201312150atl,was,RobiTr02,pos,DB,,,,,
player,201312150atl,was,RobiTr02,offense,0,,,,,
player,201312150atl,was,RobiTr02,off_pct,0%,,,,,
player,201312150atl,was,RobiTr02,defense,1,,,,,
player,201312150atl,was,RobiTr02,def_pct,1%,,,,,
player,201312150atl,was,RobiTr02,special_teams,20,,,,,
player,201312150atl,was,RobiTr02,st_pct,69%,,,,,
player,201312150atl,was,PaulNi00,pos,TE,,,,,
player,201312150atl,was,PaulNi00,offense,0,,,,,
player,201312150atl,was,PaulNi00,off_pct,0%,,,,,
player,201312150atl,was,PaulNi00,defense,0,,,,,
player,201312150atl,was,PaulNi00,def_pct,0%,,,,,
player,201312150atl,was,PaulNi00,special_teams,20,,,,,
player,201312150atl,was,PaulNi00,st_pct,69%,,,,,
player,201312150atl,was,HullJo99,pos,LB,,,,,
player,201312150atl,was,HullJo99,offense,0,,,,,
player,201312150atl,was,HullJo99,off_pct,0%,,,,,
player,201312150atl,was,HullJo99,defense,0,,,,,
player,201312150atl,was,HullJo99,def_pct,0%,,,,,
player,201312150atl,was,HullJo99,special_teams,20,,,,,
player,201312150atl,was,HullJo99,st_pct,69%,,,,,
player,201312150atl,was,BellJo02,pos,WR,,,,,
player,201312150atl,was,BellJo02,offense,0,,,,,
player,201312150atl,was,BellJo02,off_pct,0%,,,,,
player,201312150atl,was,BellJo02,defense,0,,,,,
player,201312150atl,was,BellJo02,def_pct,0%,,,,,
player,201312150atl,was,BellJo02,special_teams,17,,,,,
player,201312150atl,was,BellJo02,st_pct,59%,,,,,
player,201312150atl,was,GettAd00,pos,G,,,,,
player,201312150atl,was,GettAd00,offense,0,,,,,
player,201312150atl,was,GettAd00,off_pct,0%,,,,,
player,201312150atl,was,GettAd00,defense,0,,,,,
player,201312150atl,was,GettAd00,def_pct,0%,,,,,
player,201312150atl,was,GettAd00,special_teams,10,,,,,
player,201312150atl,was,GettAd00,st_pct,34%,,,,,
player,201312150atl,was,ForbKa00,pos,K,,,,,
player,201312150atl,was,ForbKa00,offense,0,,,,,
player,201312150atl,was,ForbKa00,off_pct,0%,,,,,
player,201312150atl,was,ForbKa00,defense,0,,,,,
player,201312150atl,was,ForbKa00,def_pct,0%,,,,,
player,201312150atl,was,ForbKa00,special_teams,9,,,,,
player,201312150atl,was,ForbKa00,st_pct,31%,,,,,
player,201312150atl,was,RoccSa20,pos,P,,,,,
player,201312150atl,was,RoccSa20,offense,0,,,,,
player,201312150atl,was,RoccSa20,off_pct,0%,,,,,
player,201312150atl,was,RoccSa20,defense,0,,,,,
player,201312150atl,was,RoccSa20,def_pct,0%,,,,,
player,201312150atl,was,RoccSa20,special_teams,7,,,,,
player,201312150atl,was,RoccSa20,st_pct,24%,,,,,
player,201312150atl,was,NelsKy00,pos,LS,,,,,
player,201312150atl,was,NelsKy00,offense,0,,,,,
player,201312150atl,was,NelsKy00,off_pct,0%,,,,,
player,201312150atl,was,NelsKy00,defense,0,,,,,
player,201312150atl,was,NelsKy00,def_pct,0%,,,,,
player,201312150atl,was,NelsKy00,special_teams,7,,,,,
player,201312150atl,was,NelsKy00,st_pct,24%,,,,,
