game,2013,12,20131124,201311240rai,oti,"Tennessee Titans",23,rai,"Oakland Raiders",19
player,201311240rai,rai,WalkVa99,fumbles_forced,0,,,,,
player,201311240rai,rai,YounUs99,def_int,0,,,,,
player,201311240rai,rai,YounUs99,def_int_yds,0,,,,,
player,201311240rai,rai,YounUs99,def_int_td,0,,,,,
player,201311240rai,rai,YounUs99,def_int_long,0,,,,,
player,201311240rai,rai,YounUs99,pass_defended,0,,,,,
player,201311240rai,rai,YounUs99,sacks,0.0,,,,,
player,201311240rai,rai,YounUs99,tackles_combined,3,,,,,
player,201311240rai,rai,YounUs99,tackles_solo,3,,,,,
player,201311240rai,rai,YounUs99,tackles_assists,0,,,,,
player,201311240rai,rai,YounUs99,tackles_loss,0,,,,,
player,201311240rai,rai,YounUs99,qb_hits,0,,,,,
player,201311240rai,rai,YounUs99,fumbles_rec,0,,,,,
player,201311240rai,rai,YounUs99,fumbles_rec_yds,0,,,,,
player,201311240rai,rai,YounUs99,fumbles_rec_td,0,,,,,
player,201311240rai,rai,YounUs99,fumbles_forced,0,,,,,
player,201311240rai,rai,ChekCh00,def_int,0,,,,,
player,201311240rai,rai,ChekCh00,def_int_yds,0,,,,,
player,201311240rai,rai,ChekCh00,def_int_td,0,,,,,
player,201311240rai,rai,ChekCh00,def_int_long,0,,,,,
player,201311240rai,rai,ChekCh00,pass_defended,0,,,,,
player,201311240rai,rai,ChekCh00,sacks,0.0,,,,,
player,201311240rai,rai,ChekCh00,tackles_combined,2,,,,,
player,201311240rai,rai,ChekCh00,tackles_solo,2,,,,,
player,201311240rai,rai,ChekCh00,tackles_assists,0,,,,,
player,201311240rai,rai,ChekCh00,tackles_loss,0,,,,,
player,201311240rai,rai,ChekCh00,qb_hits,0,,,,,
player,201311240rai,rai,ChekCh00,fumbles_rec,0,,,,,
player,201311240rai,rai,ChekCh00,fumbles_rec_yds,0,,,,,
player,201311240rai,rai,ChekCh00,fumbles_rec_td,0,,,,,
player,201311240rai,rai,ChekCh00,fumbles_forced,0,,,,,
player,201311240rai,rai,PortTr99,def_int,0,,,,,
player,201311240rai,rai,PortTr99,def_int_yds,0,,,,,
player,201311240rai,rai,PortTr99,def_int_td,0,,,,,
player,201311240rai,rai,PortTr99,def_int_long,0,,,,,
player,201311240rai,rai,PortTr99,pass_defended,0,,,,,
player,201311240rai,rai,PortTr99,sacks,0.0,,,,,
player,201311240rai,rai,PortTr99,tackles_combined,2,,,,,
player,201311240rai,rai,PortTr99,tackles_solo,2,,,,,
player,201311240rai,rai,PortTr99,tackles_assists,0,,,,,
player,201311240rai,rai,PortTr99,tackles_loss,0,,,,,
player,201311240rai,rai,PortTr99,qb_hits,0,,,,,
player,201311240rai,rai,PortTr99,fumbles_rec,0,,,,,
player,201311240rai,rai,PortTr99,fumbles_rec_yds,0,,,,,
player,201311240rai,rai,PortTr99,fumbles_rec_td,0,,,,,
player,201311240rai,rai,PortTr99,fumbles_forced,0,,,,,
player,201311240rai,rai,RobiRy01,def_int,0,,,,,
player,201311240rai,rai,RobiRy01,def_int_yds,0,,,,,
player,201311240rai,rai,RobiRy01,def_int_td,0,,,,,
player,201311240rai,rai,RobiRy01,def_int_long,0,,,,,
player,201311240rai,rai,RobiRy01,pass_defended,0,,,,,
player,201311240rai,rai,RobiRy01,sacks,0.0,,,,,
player,201311240rai,rai,RobiRy01,tackles_combined,2,,,,,
player,201311240rai,rai,RobiRy01,tackles_solo,2,,,,,
player,201311240rai,rai,RobiRy01,tackles_assists,0,,,,,
player,201311240rai,rai,RobiRy01,tackles_loss,0,,,,,
player,201311240rai,rai,RobiRy01,qb_hits,0,,,,,
player,201311240rai,rai,RobiRy01,fumbles_rec,0,,,,,
player,201311240rai,rai,RobiRy01,fumbles_rec_yds,0,,,,,
player,201311240rai,rai,RobiRy01,fumbles_rec_td,0,,,,,
player,201311240rai,rai,RobiRy01,fumbles_forced,0,,,,,
player,201311240rai,rai,BurrMi00,def_int,0,,,,,
player,201311240rai,rai,BurrMi00,def_int_yds,0,,,,,
player,201311240rai,rai,BurrMi00,def_int_td,0,,,,,
player,201311240rai,rai,BurrMi00,def_int_long,0,,,,,
player,201311240rai,rai,BurrMi00,pass_defended,0,,,,,
player,201311240rai,rai,BurrMi00,sacks,0.0,,,,,
player,201311240rai,rai,BurrMi00,tackles_combined,1,,,,,
player,201311240rai,rai,BurrMi00,tackles_solo,1,,,,,
player,201311240rai,rai,BurrMi00,tackles_assists,0,,,,,
player,201311240rai,rai,BurrMi00,tackles_loss,0,,,,,
player,201311240rai,rai,BurrMi00,qb_hits,0,,,,,
player,201311240rai,rai,BurrMi00,fumbles_rec,0,,,,,
player,201311240rai,rai,BurrMi00,fumbles_rec_yds,0,,,,,
player,201311240rai,rai,BurrMi00,fumbles_rec_td,0,,,,,
player,201311240rai,rai,BurrMi00,fumbles_forced,0,,,,,
player,201311240rai,rai,CrawJa00,def_int,0,,,,,
player,201311240rai,rai,CrawJa00,def_int_yds,0,,,,,
player,201311240rai,rai,CrawJa00,def_int_td,0,,,,,
player,201311240rai,rai,CrawJa00,def_int_long,0,,,,,
player,201311240rai,rai,CrawJa00,pass_defended,0,,,,,
player,201311240rai,rai,CrawJa00,sacks,0.0,,,,,
player,201311240rai,rai,CrawJa00,tackles_combined,1,,,,,
player,201311240rai,rai,CrawJa00,tackles_solo,0,,,,,
player,201311240rai,rai,CrawJa00,tackles_assists,1,,,,,
player,201311240rai,rai,CrawJa00,tackles_loss,0,,,,,
player,201311240rai,rai,CrawJa00,qb_hits,1,,,,,
player,201311240rai,rai,CrawJa00,fumbles_rec,0,,,,,
player,201311240rai,rai,CrawJa00,fumbles_rec_yds,0,,,,,
player,201311240rai,rai,CrawJa00,fumbles_rec_td,0,,,,,
player,201311240rai,rai,CrawJa00,fumbles_forced,0,,,,,
player,201311240rai,rai,JoneTa00,def_int,0,,,,,
player,201311240rai,rai,JoneTa00,def_int_yds,0,,,,,
player,201311240rai,rai,JoneTa00,def_int_td,0,,,,,
player,201311240rai,rai,JoneTa00,def_int_long,0,,,,,
player,201311240rai,rai,JoneTa00,pass_defended,0,,,,,
player,201311240rai,rai,JoneTa00,sacks,0.0,,,,,
player,201311240rai,rai,JoneTa00,tackles_combined,1,,,,,
player,201311240rai,rai,JoneTa00,tackles_solo,1,,,,,
player,201311240rai,rai,JoneTa00,tackles_assists,0,,,,,
player,201311240rai,rai,JoneTa00,tackles_loss,0,,,,,
player,201311240rai,rai,JoneTa00,qb_hits,0,,,,,
player,201311240rai,rai,JoneTa00,fumbles_rec,0,,,,,
player,201311240rai,rai,JoneTa00,fumbles_rec_yds,0,,,,,
player,201311240rai,rai,JoneTa00,fumbles_rec_td,0,,,,,
player,201311240rai,rai,JoneTa00,fumbles_forced,0,,,,,
player,201311240rai,rai,McGeSt01,def_int,0,,,,,
player,201311240rai,rai,McGeSt01,def_int_yds,0,,,,,
player,201311240rai,rai,McGeSt01,def_int_td,0,,,,,
player,201311240rai,rai,McGeSt01,def_int_long,0,,,,,
player,201311240rai,rai,McGeSt01,pass_defended,0,,,,,
player,201311240rai,rai,McGeSt01,sacks,0.0,,,,,
player,201311240rai,rai,McGeSt01,tackles_combined,1,,,,,
player,201311240rai,rai,McGeSt01,tackles_solo,1,,,,,
player,201311240rai,rai,McGeSt01,tackles_assists,0,,,,,
player,201311240rai,rai,McGeSt01,tackles_loss,0,,,,,
player,201311240rai,rai,McGeSt01,qb_hits,2,,,,,
player,201311240rai,rai,McGeSt01,fumbles_rec,0,,,,,
player,201311240rai,rai,McGeSt01,fumbles_rec_yds,0,,,,,
player,201311240rai,rai,McGeSt01,fumbles_rec_td,0,,,,,
player,201311240rai,rai,McGeSt01,fumbles_forced,0,,,,,
player,201311240rai,rai,OlawJa00,def_int,0,,,,,
player,201311240rai,rai,OlawJa00,def_int_yds,0,,,,,
player,201311240rai,rai,OlawJa00,def_int_td,0,,,,,
player,201311240rai,rai,OlawJa00,def_int_long,0,,,,,
player,201311240rai,rai,OlawJa00,pass_defended,0,,,,,
player,201311240rai,rai,OlawJa00,sacks,0.0,,,,,
player,201311240rai,rai,OlawJa00,tackles_combined,1,,,,,
player,201311240rai,rai,OlawJa00,tackles_solo,1,,,,,
player,201311240rai,rai,OlawJa00,tackles_assists,0,,,,,
player,201311240rai,rai,OlawJa00,tackles_loss,0,,,,,
player,201311240rai,rai,OlawJa00,qb_hits,0,,,,,
player,201311240rai,rai,OlawJa00,fumbles_rec,0,,,,,
player,201311240rai,rai,OlawJa00,fumbles_rec_yds,0,,,,,
player,201311240rai,rai,OlawJa00,fumbles_rec_td,0,,,,,
player,201311240rai,rai,OlawJa00,fumbles_forced,0,,,,,
player,201311240rai,rai,ButlBr00,def_int,0,,,,,
player,201311240rai,rai,ButlBr00,def_int_yds,0,,,,,
player,201311240rai,rai,ButlBr00,def_int_td,0,,,,,
player,201311240rai,rai,ButlBr00,def_int_long,0,,,,,
player,201311240rai,rai,ButlBr00,pass_defended,0,,,,,
player,201311240rai,rai,ButlBr00,sacks,0.0,,,,,
player,201311240rai,rai,ButlBr00,tackles_combined,0,,,,,
player,201311240rai,rai,ButlBr00,tackles_solo,0,,,,,
player,201311240rai,rai,ButlBr00,tackles_assists,0,,,,,
player,201311240rai,rai,ButlBr00,tackles_loss,0,,,,,
player,201311240rai,rai,ButlBr00,qb_hits,0,,,,,
player,201311240rai,rai,ButlBr00,fumbles_rec,1,,,,,
player,201311240rai,rai,ButlBr00,fumbles_rec_yds,0,,,,,
player,201311240rai,rai,ButlBr00,fumbles_rec_td,0,,,,,
player,201311240rai,rai,ButlBr00,fumbles_forced,0,,,,,
player,201311240rai,oti,WyliDe00,kick_ret,2,,,,,
player,201311240rai,oti,WyliDe00,kick_ret_yds,31,,,,,
player,201311240rai,oti,WyliDe00,kick_ret_yds_per_ret,15.5,,,,,
player,201311240rai,oti,WyliDe00,kick_ret_td,0,,,,,
player,201311240rai,oti,WyliDe00,kick_ret_long,20,,,,,
player,201311240rai,oti,WyliDe00,punt_ret,1,,,,,
player,201311240rai,oti,WyliDe00,punt_ret_yds,0,,,,,
player,201311240rai,oti,WyliDe00,punt_ret_yds_per_ret,0.0,,,,,
player,201311240rai,oti,WyliDe00,punt_ret_td,0,,,,,
player,201311240rai,oti,WyliDe00,punt_ret_long,0,,,,,
player,201311240rai,rai,FordJa01,kick_ret,0,,,,,
player,201311240rai,rai,FordJa01,kick_ret_yds,0,,,,,
player,201311240rai,rai,FordJa01,kick_ret_yds_per_ret,,,,,,
player,201311240rai,rai,FordJa01,kick_ret_td,0,,,,,
player,201311240rai,rai,FordJa01,kick_ret_long,0,,,,,
player,201311240rai,rai,FordJa01,punt_ret,2,,,,,
player,201311240rai,rai,FordJa01,punt_ret_yds,18,,,,,
player,201311240rai,rai,FordJa01,punt_ret_yds_per_ret,9.0,,,,,
player,201311240rai,rai,FordJa01,punt_ret_td,0,,,,,
player,201311240rai,rai,FordJa01,punt_ret_long,12,,,,,
player,201311240rai,rai,JoneTa00,kick_ret,3,,,,,
player,201311240rai,rai,JoneTa00,kick_ret_yds,80,,,,,
player,201311240rai,rai,JoneTa00,kick_ret_yds_per_ret,26.7,,,,,
player,201311240rai,rai,JoneTa00,kick_ret_td,0,,,,,
player,201311240rai,rai,JoneTa00,kick_ret_long,31,,,,,
player,201311240rai,rai,JoneTa00,punt_ret,0,,,,,
player,201311240rai,rai,JoneTa00,punt_ret_yds,0,,,,,
player,201311240rai,rai,JoneTa00,punt_ret_yds_per_ret,,,,,,
player,201311240rai,rai,JoneTa00,punt_ret_td,0,,,,,
player,201311240rai,rai,JoneTa00,punt_ret_long,0,,,,,
player,201311240rai,rai,StewJe00,kick_ret,2,,,,,
player,201311240rai,rai,StewJe00,kick_ret_yds,28,,,,,
player,201311240rai,rai,StewJe00,kick_ret_yds_per_ret,14.0,,,,,
player,201311240rai,rai,StewJe00,kick_ret_td,0,,,,,
player,201311240rai,rai,StewJe00,kick_ret_long,28,,,,,
player,201311240rai,rai,StewJe00,punt_ret,0,,,,,
player,201311240rai,rai,StewJe00,punt_ret_yds,0,,,,,
player,201311240rai,rai,StewJe00,punt_ret_yds_per_ret,,,,,,
player,201311240rai,rai,StewJe00,punt_ret_td,0,,,,,
player,201311240rai,rai,StewJe00,punt_ret_long,0,,,,,
player,201311240rai,oti,bironrob01,xpm,2,,,,,
player,201311240rai,oti,bironrob01,xpa,2,,,,,
player,201311240rai,oti,bironrob01,fgm,3,,,,,
player,201311240rai,oti,bironrob01,fga,3,,,,,
player,201311240rai,oti,bironrob01,punt,0,,,,,
player,201311240rai,oti,bironrob01,punt_yds,0,,,,,
player,201311240rai,oti,bironrob01,punt_yds_per_punt,,,,,,
player,201311240rai,oti,bironrob01,punt_long,0,,,,,
player,201311240rai,oti,KernBr20,xpm,,,,,,
player,201311240rai,oti,KernBr20,xpa,,,,,,
player,201311240rai,oti,KernBr20,fgm,,,,,,
player,201311240rai,oti,KernBr20,fga,,,,,,
player,201311240rai,oti,KernBr20,punt,4,,,,,
player,201311240rai,oti,KernBr20,punt_yds,163,,,,,
player,201311240rai,oti,KernBr20,punt_yds_per_punt,40.8,,,,,
player,201311240rai,oti,KernBr20,punt_long,49,,,,,
player,201311240rai,rai,janikseb01,xpm,1,,,,,
player,201311240rai,rai,janikseb01,xpa,1,,,,,
player,201311240rai,rai,janikseb01,fgm,4,,,,,
player,201311240rai,rai,janikseb01,fga,6,,,,,
player,201311240rai,rai,janikseb01,punt,0,,,,,
player,201311240rai,rai,janikseb01,punt_yds,0,,,,,
player,201311240rai,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201311240rai,rai,janikseb01,punt_long,0,,,,,
player,201311240rai,rai,KingMa00,xpm,,,,,,
player,201311240rai,rai,KingMa00,xpa,,,,,,
player,201311240rai,rai,KingMa00,fgm,,,,,,
player,201311240rai,rai,KingMa00,fga,,,,,,
player,201311240rai,rai,KingMa00,punt,2,,,,,
player,201311240rai,rai,KingMa00,punt_yds,95,,,,,
player,201311240rai,rai,KingMa00,punt_yds_per_punt,47.5,,,,,
player,201311240rai,rai,KingMa00,punt_long,54,,,,,
player,201311240rai,rai,BarnKh20,pos,T,,,,,
player,201311240rai,rai,BarnKh20,offense,57,,,,,
player,201311240rai,rai,BarnKh20,off_pct,100%,,,,,
player,201311240rai,rai,BarnKh20,defense,0,,,,,
player,201311240rai,rai,BarnKh20,def_pct,0%,,,,,
player,201311240rai,rai,BarnKh20,special_teams,7,,,,,
player,201311240rai,rai,BarnKh20,st_pct,23%,,,,,
player,201311240rai,rai,NixxLu00,pos,G,,,,,
player,201311240rai,rai,NixxLu00,offense,57,,,,,
player,201311240rai,rai,NixxLu00,off_pct,100%,,,,,
player,201311240rai,rai,NixxLu00,defense,0,,,,,
player,201311240rai,rai,NixxLu00,def_pct,0%,,,,,
player,201311240rai,rai,NixxLu00,special_teams,7,,,,,
player,201311240rai,rai,NixxLu00,st_pct,23%,,,,,
player,201311240rai,rai,PashTo20,pos,T,,,,,
player,201311240rai,rai,PashTo20,offense,57,,,,,
player,201311240rai,rai,PashTo20,off_pct,100%,,,,,
player,201311240rai,rai,PashTo20,defense,0,,,,,
player,201311240rai,rai,PashTo20,def_pct,0%,,,,,
player,201311240rai,rai,PashTo20,special_teams,7,,,,,
player,201311240rai,rai,PashTo20,st_pct,23%,,,,,
player,201311240rai,rai,WisnSt01,pos,C,,,,,
player,201311240rai,rai,WisnSt01,offense,57,,,,,
player,201311240rai,rai,WisnSt01,off_pct,100%,,,,,
player,201311240rai,rai,WisnSt01,defense,0,,,,,
player,201311240rai,rai,WisnSt01,def_pct,0%,,,,,
player,201311240rai,rai,WisnSt01,special_teams,7,,,,,
player,201311240rai,rai,WisnSt01,st_pct,23%,,,,,
player,201311240rai,rai,McGlMa01,pos,QB,,,,,
player,201311240rai,rai,McGlMa01,offense,57,,,,,
player,201311240rai,rai,McGlMa01,off_pct,100%,,,,,
player,201311240rai,rai,McGlMa01,defense,0,,,,,
player,201311240rai,rai,McGlMa01,def_pct,0%,,,,,
player,201311240rai,rai,McGlMa01,special_teams,0,,,,,
player,201311240rai,rai,McGlMa01,st_pct,0%,,,,,
player,201311240rai,rai,BrisMi20,pos,G,,,,,
player,201311240rai,rai,BrisMi20,offense,56,,,,,
player,201311240rai,rai,BrisMi20,off_pct,98%,,,,,
player,201311240rai,rai,BrisMi20,defense,0,,,,,
player,201311240rai,rai,BrisMi20,def_pct,0%,,,,,
player,201311240rai,rai,BrisMi20,special_teams,6,,,,,
player,201311240rai,rai,BrisMi20,st_pct,19%,,,,,
player,201311240rai,rai,JennRa00,pos,RB,,,,,
player,201311240rai,rai,JennRa00,offense,50,,,,,
player,201311240rai,rai,JennRa00,off_pct,88%,,,,,
player,201311240rai,rai,JennRa00,defense,0,,,,,
player,201311240rai,rai,JennRa00,def_pct,0%,,,,,
player,201311240rai,rai,JennRa00,special_teams,0,,,,,
player,201311240rai,rai,JennRa00,st_pct,0%,,,,,
player,201311240rai,rai,HolmAn00,pos,WR,,,,,
player,201311240rai,rai,HolmAn00,offense,48,,,,,
player,201311240rai,rai,HolmAn00,off_pct,84%,,,,,
player,201311240rai,rai,HolmAn00,defense,0,,,,,
player,201311240rai,rai,HolmAn00,def_pct,0%,,,,,
player,201311240rai,rai,HolmAn00,special_teams,0,,,,,
player,201311240rai,rai,HolmAn00,st_pct,0%,,,,,
player,201311240rai,rai,StreRo00,pos,WR,,,,,
player,201311240rai,rai,StreRo00,offense,41,,,,,
player,201311240rai,rai,StreRo00,off_pct,72%,,,,,
player,201311240rai,rai,StreRo00,defense,0,,,,,
player,201311240rai,rai,StreRo00,def_pct,0%,,,,,
player,201311240rai,rai,StreRo00,special_teams,0,,,,,
player,201311240rai,rai,StreRo00,st_pct,0%,,,,,
player,201311240rai,rai,ReecMa00,pos,FB,,,,,
player,201311240rai,rai,ReecMa00,offense,36,,,,,
player,201311240rai,rai,ReecMa00,off_pct,63%,,,,,
player,201311240rai,rai,ReecMa00,defense,0,,,,,
player,201311240rai,rai,ReecMa00,def_pct,0%,,,,,
player,201311240rai,rai,ReecMa00,special_teams,0,,,,,
player,201311240rai,rai,ReecMa00,st_pct,0%,,,,,
player,201311240rai,rai,MastJe20,pos,TE,,,,,
player,201311240rai,rai,MastJe20,offense,33,,,,,
player,201311240rai,rai,MastJe20,off_pct,58%,,,,,
player,201311240rai,rai,MastJe20,defense,0,,,,,
player,201311240rai,rai,MastJe20,def_pct,0%,,,,,
player,201311240rai,rai,MastJe20,special_teams,13,,,,,
player,201311240rai,rai,MastJe20,st_pct,42%,,,,,
player,201311240rai,rai,ButlBr00,pos,WR,,,,,
player,201311240rai,rai,ButlBr00,offense,17,,,,,
player,201311240rai,rai,ButlBr00,off_pct,30%,,,,,
player,201311240rai,rai,ButlBr00,defense,0,,,,,
player,201311240rai,rai,ButlBr00,def_pct,0%,,,,,
player,201311240rai,rai,ButlBr00,special_teams,8,,,,,
player,201311240rai,rai,ButlBr00,st_pct,26%,,,,,
player,201311240rai,rai,KasaNi00,pos,TE,,,,,
player,201311240rai,rai,KasaNi00,offense,17,,,,,
player,201311240rai,rai,KasaNi00,off_pct,30%,,,,,
player,201311240rai,rai,KasaNi00,defense,0,,,,,
player,201311240rai,rai,KasaNi00,def_pct,0%,,,,,
player,201311240rai,rai,KasaNi00,special_teams,6,,,,,
player,201311240rai,rai,KasaNi00,st_pct,19%,,,,,
player,201311240rai,rai,FordJa01,pos,WR,,,,,
player,201311240rai,rai,FordJa01,offense,13,,,,,
player,201311240rai,rai,FordJa01,off_pct,23%,,,,,
player,201311240rai,rai,FordJa01,defense,0,,,,,
player,201311240rai,rai,FordJa01,def_pct,0%,,,,,
player,201311240rai,rai,FordJa01,special_teams,5,,,,,
player,201311240rai,rai,FordJa01,st_pct,16%,,,,,
player,201311240rai,rai,McCaMa00,pos,T,,,,,
player,201311240rai,rai,McCaMa00,offense,13,,,,,
player,201311240rai,rai,McCaMa00,off_pct,23%,,,,,
player,201311240rai,rai,McCaMa00,defense,0,,,,,
player,201311240rai,rai,McCaMa00,def_pct,0%,,,,,
player,201311240rai,rai,McCaMa00,special_teams,1,,,,,
player,201311240rai,rai,McCaMa00,st_pct,3%,,,,,
player,201311240rai,rai,RiveMy00,pos,TE,,,,,
player,201311240rai,rai,RiveMy00,offense,10,,,,,
player,201311240rai,rai,RiveMy00,off_pct,18%,,,,,
player,201311240rai,rai,RiveMy00,defense,0,,,,,
player,201311240rai,rai,RiveMy00,def_pct,0%,,,,,
player,201311240rai,rai,RiveMy00,special_teams,4,,,,,
player,201311240rai,rai,RiveMy00,st_pct,13%,,,,,
player,201311240rai,rai,OlawJa00,pos,FB,,,,,
player,201311240rai,rai,OlawJa00,offense,7,,,,,
player,201311240rai,rai,OlawJa00,off_pct,12%,,,,,
player,201311240rai,rai,OlawJa00,defense,0,,,,,
player,201311240rai,rai,OlawJa00,def_pct,0%,,,,,
player,201311240rai,rai,OlawJa00,special_teams,19,,,,,
player,201311240rai,rai,OlawJa00,st_pct,61%,,,,,
player,201311240rai,rai,GuroAn20,pos,G,,,,,
player,201311240rai,rai,GuroAn20,offense,1,,,,,
player,201311240rai,rai,GuroAn20,off_pct,2%,,,,,
player,201311240rai,rai,GuroAn20,defense,0,,,,,
player,201311240rai,rai,GuroAn20,def_pct,0%,,,,,
player,201311240rai,rai,GuroAn20,special_teams,7,,,,,
player,201311240rai,rai,GuroAn20,st_pct,23%,,,,,
player,201311240rai,rai,RoacNi99,pos,LB,,,,,
player,201311240rai,rai,RoacNi99,offense,0,,,,,
player,201311240rai,rai,RoacNi99,off_pct,0%,,,,,
player,201311240rai,rai,RoacNi99,defense,79,,,,,
player,201311240rai,rai,RoacNi99,def_pct,100%,,,,,
player,201311240rai,rai,RoacNi99,special_teams,5,,,,,
player,201311240rai,rai,RoacNi99,st_pct,16%,,,,,
player,201311240rai,rai,HousLa99,pos,DE,,,,,
player,201311240rai,rai,HousLa99,offense,0,,,,,
player,201311240rai,rai,HousLa99,off_pct,0%,,,,,
player,201311240rai,rai,HousLa99,defense,79,,,,,
player,201311240rai,rai,HousLa99,def_pct,100%,,,,,
player,201311240rai,rai,HousLa99,special_teams,5,,,,,
player,201311240rai,rai,HousLa99,st_pct,16%,,,,,
player,201311240rai,rai,WoodCh00,pos,FS,,,,,
player,201311240rai,rai,WoodCh00,offense,0,,,,,
player,201311240rai,rai,WoodCh00,off_pct,0%,,,,,
player,201311240rai,rai,WoodCh00,defense,79,,,,,
player,201311240rai,rai,WoodCh00,def_pct,100%,,,,,
player,201311240rai,rai,WoodCh00,special_teams,5,,,,,
player,201311240rai,rai,WoodCh00,st_pct,16%,,,,,
player,201311240rai,rai,PortTr99,pos,CB,,,,,
player,201311240rai,rai,PortTr99,offense,0,,,,,
player,201311240rai,rai,PortTr99,off_pct,0%,,,,,
player,201311240rai,rai,PortTr99,defense,76,,,,,
player,201311240rai,rai,PortTr99,def_pct,96%,,,,,
player,201311240rai,rai,PortTr99,special_teams,5,,,,,
player,201311240rai,rai,PortTr99,st_pct,16%,,,,,
player,201311240rai,rai,WalkVa99,pos,DT,,,,,
player,201311240rai,rai,WalkVa99,offense,0,,,,,
player,201311240rai,rai,WalkVa99,off_pct,0%,,,,,
player,201311240rai,rai,WalkVa99,defense,67,,,,,
player,201311240rai,rai,WalkVa99,def_pct,85%,,,,,
player,201311240rai,rai,WalkVa99,special_teams,5,,,,,
player,201311240rai,rai,WalkVa99,st_pct,16%,,,,,
player,201311240rai,rai,MoorSi00,pos,LB,,,,,
player,201311240rai,rai,MoorSi00,offense,0,,,,,
player,201311240rai,rai,MoorSi00,off_pct,0%,,,,,
player,201311240rai,rai,MoorSi00,defense,66,,,,,
player,201311240rai,rai,MoorSi00,def_pct,84%,,,,,
player,201311240rai,rai,MoorSi00,special_teams,5,,,,,
player,201311240rai,rai,MoorSi00,st_pct,16%,,,,,
player,201311240rai,rai,BurnKe20,pos,LB,,,,,
player,201311240rai,rai,BurnKe20,offense,0,,,,,
player,201311240rai,rai,BurnKe20,off_pct,0%,,,,,
player,201311240rai,rai,BurnKe20,defense,65,,,,,
player,201311240rai,rai,BurnKe20,def_pct,82%,,,,,
player,201311240rai,rai,BurnKe20,special_teams,2,,,,,
player,201311240rai,rai,BurnKe20,st_pct,6%,,,,,
player,201311240rai,rai,RossBr00,pos,SS,,,,,
player,201311240rai,rai,RossBr00,offense,0,,,,,
player,201311240rai,rai,RossBr00,off_pct,0%,,,,,
player,201311240rai,rai,RossBr00,defense,58,,,,,
player,201311240rai,rai,RossBr00,def_pct,73%,,,,,
player,201311240rai,rai,RossBr00,special_teams,6,,,,,
player,201311240rai,rai,RossBr00,st_pct,19%,,,,,
player,201311240rai,rai,JenkMi99,pos,CB,,,,,
player,201311240rai,rai,JenkMi99,offense,0,,,,,
player,201311240rai,rai,JenkMi99,off_pct,0%,,,,,
player,201311240rai,rai,JenkMi99,defense,56,,,,,
player,201311240rai,rai,JenkMi99,def_pct,71%,,,,,
player,201311240rai,rai,JenkMi99,special_teams,3,,,,,
player,201311240rai,rai,JenkMi99,st_pct,10%,,,,,
player,201311240rai,rai,AdamPh00,pos,CB,,,,,
player,201311240rai,rai,AdamPh00,offense,0,,,,,
player,201311240rai,rai,AdamPh00,off_pct,0%,,,,,
player,201311240rai,rai,AdamPh00,defense,48,,,,,
player,201311240rai,rai,AdamPh00,def_pct,61%,,,,,
player,201311240rai,rai,AdamPh00,special_teams,13,,,,,
player,201311240rai,rai,AdamPh00,st_pct,42%,,,,,
player,201311240rai,rai,McGeSt01,pos,NT,,,,,
player,201311240rai,rai,McGeSt01,offense,0,,,,,
player,201311240rai,rai,McGeSt01,off_pct,0%,,,,,
player,201311240rai,rai,McGeSt01,defense,45,,,,,
player,201311240rai,rai,McGeSt01,def_pct,57%,,,,,
player,201311240rai,rai,McGeSt01,special_teams,5,,,,,
player,201311240rai,rai,McGeSt01,st_pct,16%,,,,,
player,201311240rai,rai,SimsPa99,pos,NT,,,,,
player,201311240rai,rai,SimsPa99,offense,0,,,,,
player,201311240rai,rai,SimsPa99,off_pct,0%,,,,,
player,201311240rai,rai,SimsPa99,defense,45,,,,,
player,201311240rai,rai,SimsPa99,def_pct,57%,,,,,
player,201311240rai,rai,SimsPa99,special_teams,4,,,,,
player,201311240rai,rai,SimsPa99,st_pct,13%,,,,,
player,201311240rai,rai,YounUs99,pos,FS,,,,,
player,201311240rai,rai,YounUs99,offense,0,,,,,
player,201311240rai,rai,YounUs99,off_pct,0%,,,,,
player,201311240rai,rai,YounUs99,defense,37,,,,,
player,201311240rai,rai,YounUs99,def_pct,47%,,,,,
player,201311240rai,rai,YounUs99,special_teams,20,,,,,
player,201311240rai,rai,YounUs99,st_pct,65%,,,,,
player,201311240rai,rai,MuirDa20,pos,DT,,,,,
player,201311240rai,rai,MuirDa20,offense,0,,,,,
player,201311240rai,rai,MuirDa20,off_pct,0%,,,,,
player,201311240rai,rai,MuirDa20,defense,19,,,,,
player,201311240rai,rai,MuirDa20,def_pct,24%,,,,,
player,201311240rai,rai,MuirDa20,special_teams,0,,,,,
player,201311240rai,rai,MuirDa20,st_pct,0%,,,,,
player,201311240rai,rai,BurrMi00,pos,LB,,,,,
player,201311240rai,rai,BurrMi00,offense,0,,,,,
player,201311240rai,rai,BurrMi00,off_pct,0%,,,,,
player,201311240rai,rai,BurrMi00,defense,14,,,,,
player,201311240rai,rai,BurrMi00,def_pct,18%,,,,,
player,201311240rai,rai,BurrMi00,special_teams,14,,,,,
player,201311240rai,rai,BurrMi00,st_pct,45%,,,,,
player,201311240rai,rai,RobiRy01,pos,DE,,,,,
player,201311240rai,rai,RobiRy01,offense,0,,,,,
