game,2013,14,20131208,201312080den,oti,"Tennessee Titans",28,den,"Denver Broncos",51
player,201312080den,oti,JohnQu00,off_pct,24%,,,,,
player,201312080den,oti,JohnQu00,defense,0,,,,,
player,201312080den,oti,JohnQu00,def_pct,0%,,,,,
player,201312080den,oti,JohnQu00,special_teams,3,,,,,
player,201312080den,oti,JohnQu00,st_pct,9%,,,,,
player,201312080den,oti,StevCr00,pos,TE,,,,,
player,201312080den,oti,StevCr00,offense,11,,,,,
player,201312080den,oti,StevCr00,off_pct,22%,,,,,
player,201312080den,oti,StevCr00,defense,0,,,,,
player,201312080den,oti,StevCr00,def_pct,0%,,,,,
player,201312080den,oti,StevCr00,special_teams,4,,,,,
player,201312080den,oti,StevCr00,st_pct,12%,,,,,
player,201312080den,oti,PresMi00,pos,WR,,,,,
player,201312080den,oti,PresMi00,offense,9,,,,,
player,201312080den,oti,PresMi00,off_pct,18%,,,,,
player,201312080den,oti,PresMi00,defense,0,,,,,
player,201312080den,oti,PresMi00,def_pct,0%,,,,,
player,201312080den,oti,PresMi00,special_teams,18,,,,,
player,201312080den,oti,PresMi00,st_pct,55%,,,,,
player,201312080den,oti,OttoMi20,pos,T,,,,,
player,201312080den,oti,OttoMi20,offense,2,,,,,
player,201312080den,oti,OttoMi20,off_pct,4%,,,,,
player,201312080den,oti,OttoMi20,defense,0,,,,,
player,201312080den,oti,OttoMi20,def_pct,0%,,,,,
player,201312080den,oti,OttoMi20,special_teams,4,,,,,
player,201312080den,oti,OttoMi20,st_pct,12%,,,,,
player,201312080den,oti,PollBe20,pos,SS,,,,,
player,201312080den,oti,PollBe20,offense,0,,,,,
player,201312080den,oti,PollBe20,off_pct,0%,,,,,
player,201312080den,oti,PollBe20,defense,95,,,,,
player,201312080den,oti,PollBe20,def_pct,100%,,,,,
player,201312080den,oti,PollBe20,special_teams,10,,,,,
player,201312080den,oti,PollBe20,st_pct,30%,,,,,
player,201312080den,oti,VernAl99,pos,CB,,,,,
player,201312080den,oti,VernAl99,offense,0,,,,,
player,201312080den,oti,VernAl99,off_pct,0%,,,,,
player,201312080den,oti,VernAl99,defense,93,,,,,
player,201312080den,oti,VernAl99,def_pct,98%,,,,,
player,201312080den,oti,VernAl99,special_teams,13,,,,,
player,201312080den,oti,VernAl99,st_pct,39%,,,,,
player,201312080den,oti,McCoJa99,pos,CB,,,,,
player,201312080den,oti,McCoJa99,offense,0,,,,,
player,201312080den,oti,McCoJa99,off_pct,0%,,,,,
player,201312080den,oti,McCoJa99,defense,93,,,,,
player,201312080den,oti,McCoJa99,def_pct,98%,,,,,
player,201312080den,oti,McCoJa99,special_teams,11,,,,,
player,201312080den,oti,McCoJa99,st_pct,33%,,,,,
player,201312080den,oti,GrifMi99,pos,FS,,,,,
player,201312080den,oti,GrifMi99,offense,0,,,,,
player,201312080den,oti,GrifMi99,off_pct,0%,,,,,
player,201312080den,oti,GrifMi99,defense,90,,,,,
player,201312080den,oti,GrifMi99,def_pct,95%,,,,,
player,201312080den,oti,GrifMi99,special_teams,9,,,,,
player,201312080den,oti,GrifMi99,st_pct,27%,,,,,
player,201312080den,oti,SensCo00,pos,CB,,,,,
player,201312080den,oti,SensCo00,offense,0,,,,,
player,201312080den,oti,SensCo00,off_pct,0%,,,,,
player,201312080den,oti,SensCo00,defense,77,,,,,
player,201312080den,oti,SensCo00,def_pct,81%,,,,,
player,201312080den,oti,SensCo00,special_teams,3,,,,,
player,201312080den,oti,SensCo00,st_pct,9%,,,,,
player,201312080den,oti,HillSa99,pos,DT,,,,,
player,201312080den,oti,HillSa99,offense,0,,,,,
player,201312080den,oti,HillSa99,off_pct,0%,,,,,
player,201312080den,oti,HillSa99,defense,70,,,,,
player,201312080den,oti,HillSa99,def_pct,74%,,,,,
player,201312080den,oti,HillSa99,special_teams,8,,,,,
player,201312080den,oti,HillSa99,st_pct,24%,,,,,
player,201312080den,oti,MorgDe99,pos,DE,,,,,
player,201312080den,oti,MorgDe99,offense,0,,,,,
player,201312080den,oti,MorgDe99,off_pct,0%,,,,,
player,201312080den,oti,MorgDe99,defense,69,,,,,
player,201312080den,oti,MorgDe99,def_pct,73%,,,,,
player,201312080den,oti,MorgDe99,special_teams,9,,,,,
player,201312080den,oti,MorgDe99,st_pct,27%,,,,,
player,201312080den,oti,CaseJu00,pos,DT,,,,,
player,201312080den,oti,CaseJu00,offense,0,,,,,
player,201312080den,oti,CaseJu00,off_pct,0%,,,,,
player,201312080den,oti,CaseJu00,defense,68,,,,,
player,201312080den,oti,CaseJu00,def_pct,72%,,,,,
player,201312080den,oti,CaseJu00,special_teams,9,,,,,
player,201312080den,oti,CaseJu00,st_pct,27%,,,,,
player,201312080den,oti,FokoMo99,pos,LB,,,,,
player,201312080den,oti,FokoMo99,offense,0,,,,,
player,201312080den,oti,FokoMo99,off_pct,0%,,,,,
player,201312080den,oti,FokoMo99,defense,65,,,,,
player,201312080den,oti,FokoMo99,def_pct,68%,,,,,
player,201312080den,oti,FokoMo99,special_teams,6,,,,,
player,201312080den,oti,FokoMo99,st_pct,18%,,,,,
player,201312080den,oti,WilsGe01,pos,FS,,,,,
player,201312080den,oti,WilsGe01,offense,0,,,,,
player,201312080den,oti,WilsGe01,off_pct,0%,,,,,
player,201312080den,oti,WilsGe01,defense,44,,,,,
player,201312080den,oti,WilsGe01,def_pct,46%,,,,,
player,201312080den,oti,WilsGe01,special_teams,10,,,,,
player,201312080den,oti,WilsGe01,st_pct,30%,,,,,
player,201312080den,oti,PitoRo00,pos,DE,,,,,
player,201312080den,oti,PitoRo00,offense,0,,,,,
player,201312080den,oti,PitoRo00,off_pct,0%,,,,,
player,201312080den,oti,PitoRo00,defense,40,,,,,
player,201312080den,oti,PitoRo00,def_pct,42%,,,,,
player,201312080den,oti,PitoRo00,special_teams,7,,,,,
player,201312080den,oti,PitoRo00,st_pct,21%,,,,,
player,201312080den,oti,BrowZa00,pos,LB,,,,,
player,201312080den,oti,BrowZa00,offense,0,,,,,
player,201312080den,oti,BrowZa00,off_pct,0%,,,,,
player,201312080den,oti,BrowZa00,defense,38,,,,,
player,201312080den,oti,BrowZa00,def_pct,40%,,,,,
player,201312080den,oti,BrowZa00,special_teams,7,,,,,
player,201312080den,oti,BrowZa00,st_pct,21%,,,,,
player,201312080den,oti,AyerAk00,pos,LB,,,,,
player,201312080den,oti,AyerAk00,offense,0,,,,,
player,201312080den,oti,AyerAk00,off_pct,0%,,,,,
player,201312080den,oti,AyerAk00,defense,33,,,,,
player,201312080den,oti,AyerAk00,def_pct,35%,,,,,
player,201312080den,oti,AyerAk00,special_teams,10,,,,,
player,201312080den,oti,AyerAk00,st_pct,30%,,,,,
player,201312080den,oti,GoodZa00,pos,LB,,,,,
player,201312080den,oti,GoodZa00,offense,0,,,,,
player,201312080den,oti,GoodZa00,off_pct,0%,,,,,
player,201312080den,oti,GoodZa00,defense,31,,,,,
player,201312080den,oti,GoodZa00,def_pct,33%,,,,,
player,201312080den,oti,GoodZa00,special_teams,21,,,,,
player,201312080den,oti,GoodZa00,st_pct,64%,,,,,
player,201312080den,oti,McCaCo00,pos,LB,,,,,
player,201312080den,oti,McCaCo00,offense,0,,,,,
player,201312080den,oti,McCaCo00,off_pct,0%,,,,,
player,201312080den,oti,McCaCo00,defense,30,,,,,
player,201312080den,oti,McCaCo00,def_pct,32%,,,,,
player,201312080den,oti,McCaCo00,special_teams,23,,,,,
player,201312080den,oti,McCaCo00,st_pct,70%,,,,,
player,201312080den,oti,JohnAn03,pos,DT,,,,,
player,201312080den,oti,JohnAn03,offense,0,,,,,
player,201312080den,oti,JohnAn03,off_pct,0%,,,,,
player,201312080den,oti,JohnAn03,defense,30,,,,,
player,201312080den,oti,JohnAn03,def_pct,32%,,,,,
player,201312080den,oti,JohnAn03,special_teams,3,,,,,
player,201312080den,oti,JohnAn03,st_pct,9%,,,,,
player,201312080den,oti,KlugKa00,pos,DE,,,,,
player,201312080den,oti,KlugKa00,offense,0,,,,,
player,201312080den,oti,KlugKa00,off_pct,0%,,,,,
player,201312080den,oti,KlugKa00,defense,27,,,,,
player,201312080den,oti,KlugKa00,def_pct,28%,,,,,
player,201312080den,oti,KlugKa00,special_teams,15,,,,,
player,201312080den,oti,KlugKa00,st_pct,45%,,,,,
player,201312080den,oti,WimbKa20,pos,DE,,,,,
player,201312080den,oti,WimbKa20,offense,0,,,,,
player,201312080den,oti,WimbKa20,off_pct,0%,,,,,
player,201312080den,oti,WimbKa20,defense,26,,,,,
player,201312080den,oti,WimbKa20,def_pct,27%,,,,,
player,201312080den,oti,WimbKa20,special_teams,3,,,,,
player,201312080den,oti,WimbKa20,st_pct,9%,,,,,
player,201312080den,oti,MartMi01,pos,DT,,,,,
player,201312080den,oti,MartMi01,offense,0,,,,,
player,201312080den,oti,MartMi01,off_pct,0%,,,,,
player,201312080den,oti,MartMi01,defense,21,,,,,
player,201312080den,oti,MartMi01,def_pct,22%,,,,,
player,201312080den,oti,MartMi01,special_teams,10,,,,,
player,201312080den,oti,MartMi01,st_pct,30%,,,,,
player,201312080den,oti,StafDa00,pos,SS,,,,,
player,201312080den,oti,StafDa00,offense,0,,,,,
player,201312080den,oti,StafDa00,off_pct,0%,,,,,
player,201312080den,oti,StafDa00,defense,5,,,,,
player,201312080den,oti,StafDa00,def_pct,5%,,,,,
player,201312080den,oti,StafDa00,special_teams,18,,,,,
player,201312080den,oti,StafDa00,st_pct,55%,,,,,
player,201312080den,oti,WrehBl00,pos,DB,,,,,
player,201312080den,oti,WrehBl00,offense,0,,,,,
player,201312080den,oti,WrehBl00,off_pct,0%,,,,,
player,201312080den,oti,WrehBl00,defense,0,,,,,
player,201312080den,oti,WrehBl00,def_pct,0%,,,,,
player,201312080den,oti,WrehBl00,special_teams,18,,,,,
player,201312080den,oti,WrehBl00,st_pct,55%,,,,,
player,201312080den,oti,BattJa00,pos,RB,,,,,
player,201312080den,oti,BattJa00,offense,0,,,,,
player,201312080den,oti,BattJa00,off_pct,0%,,,,,
player,201312080den,oti,BattJa00,defense,0,,,,,
player,201312080den,oti,BattJa00,def_pct,0%,,,,,
player,201312080den,oti,BattJa00,special_teams,18,,,,,
player,201312080den,oti,BattJa00,st_pct,55%,,,,,
player,201312080den,oti,BailPa99,pos,LB,,,,,
player,201312080den,oti,BailPa99,offense,0,,,,,
player,201312080den,oti,BailPa99,off_pct,0%,,,,,
player,201312080den,oti,BailPa99,defense,0,,,,,
player,201312080den,oti,BailPa99,def_pct,0%,,,,,
player,201312080den,oti,BailPa99,special_teams,17,,,,,
player,201312080den,oti,BailPa99,st_pct,52%,,,,,
player,201312080den,oti,WashLe00,pos,RB,,,,,
player,201312080den,oti,WashLe00,offense,0,,,,,
player,201312080den,oti,WashLe00,off_pct,0%,,,,,
player,201312080den,oti,WashLe00,defense,0,,,,,
player,201312080den,oti,WashLe00,def_pct,0%,,,,,
player,201312080den,oti,WashLe00,special_teams,12,,,,,
player,201312080den,oti,WashLe00,st_pct,36%,,,,,
player,201312080den,oti,bironrob01,pos,K,,,,,
player,201312080den,oti,bironrob01,offense,0,,,,,
player,201312080den,oti,bironrob01,off_pct,0%,,,,,
player,201312080den,oti,bironrob01,defense,0,,,,,
player,201312080den,oti,bironrob01,def_pct,0%,,,,,
player,201312080den,oti,bironrob01,special_teams,9,,,,,
player,201312080den,oti,bironrob01,st_pct,27%,,,,,
player,201312080den,oti,BrinBe00,pos,LS,,,,,
player,201312080den,oti,BrinBe00,offense,0,,,,,
player,201312080den,oti,BrinBe00,off_pct,0%,,,,,
player,201312080den,oti,BrinBe00,defense,0,,,,,
player,201312080den,oti,BrinBe00,def_pct,0%,,,,,
player,201312080den,oti,BrinBe00,special_teams,8,,,,,
player,201312080den,oti,BrinBe00,st_pct,24%,,,,,
player,201312080den,oti,KernBr20,pos,P,,,,,
player,201312080den,oti,KernBr20,offense,0,,,,,
player,201312080den,oti,KernBr20,off_pct,0%,,,,,
player,201312080den,oti,KernBr20,defense,0,,,,,
player,201312080den,oti,KernBr20,def_pct,0%,,,,,
player,201312080den,oti,KernBr20,special_teams,8,,,,,
player,201312080den,oti,KernBr20,st_pct,24%,,,,,
player,201312080den,oti,SpenCh21,pos,C,,,,,
player,201312080den,oti,SpenCh21,offense,0,,,,,
player,201312080den,oti,SpenCh21,off_pct,0%,,,,,
player,201312080den,oti,SpenCh21,defense,0,,,,,
player,201312080den,oti,SpenCh21,def_pct,0%,,,,,
player,201312080den,oti,SpenCh21,special_teams,4,,,,,
player,201312080den,oti,SpenCh21,st_pct,12%,,,,,
