game,2013,16,20131222,201312220kan,clt,"Indianapolis Colts",23,kan,"Kansas City Chiefs",7
player,201312220kan,kan,JordAk99,special_teams,21,,,,,
player,201312220kan,kan,JordAk99,st_pct,84%,,,,,
player,201312220kan,kan,BailAl00,pos,DE,,,,,
player,201312220kan,kan,BailAl00,offense,0,,,,,
player,201312220kan,kan,BailAl00,off_pct,0%,,,,,
player,201312220kan,kan,BailAl00,defense,29,,,,,
player,201312220kan,kan,BailAl00,def_pct,39%,,,,,
player,201312220kan,kan,BailAl00,special_teams,2,,,,,
player,201312220kan,kan,BailAl00,st_pct,8%,,,,,
player,201312220kan,kan,MartJo02,pos,LB,,,,,
player,201312220kan,kan,MartJo02,offense,0,,,,,
player,201312220kan,kan,MartJo02,off_pct,0%,,,,,
player,201312220kan,kan,MartJo02,defense,7,,,,,
player,201312220kan,kan,MartJo02,def_pct,9%,,,,,
player,201312220kan,kan,MartJo02,special_teams,17,,,,,
player,201312220kan,kan,MartJo02,st_pct,68%,,,,,
player,201312220kan,kan,CoopMa00,pos,CB,,,,,
player,201312220kan,kan,CoopMa00,offense,0,,,,,
player,201312220kan,kan,CoopMa00,off_pct,0%,,,,,
player,201312220kan,kan,CoopMa00,defense,6,,,,,
player,201312220kan,kan,CoopMa00,def_pct,8%,,,,,
player,201312220kan,kan,CoopMa00,special_teams,11,,,,,
player,201312220kan,kan,CoopMa00,st_pct,44%,,,,,
player,201312220kan,kan,AbduHu99,pos,FS,,,,,
player,201312220kan,kan,AbduHu99,offense,0,,,,,
player,201312220kan,kan,AbduHu99,off_pct,0%,,,,,
player,201312220kan,kan,AbduHu99,defense,2,,,,,
player,201312220kan,kan,AbduHu99,def_pct,3%,,,,,
player,201312220kan,kan,AbduHu99,special_teams,23,,,,,
player,201312220kan,kan,AbduHu99,st_pct,92%,,,,,
player,201312220kan,kan,PoweJe00,pos,DT,,,,,
player,201312220kan,kan,PoweJe00,offense,0,,,,,
player,201312220kan,kan,PoweJe00,off_pct,0%,,,,,
player,201312220kan,kan,PoweJe00,defense,1,,,,,
player,201312220kan,kan,PoweJe00,def_pct,1%,,,,,
player,201312220kan,kan,PoweJe00,special_teams,1,,,,,
player,201312220kan,kan,PoweJe00,st_pct,4%,,,,,
player,201312220kan,kan,ParkRo01,pos,DB,,,,,
player,201312220kan,kan,ParkRo01,offense,0,,,,,
player,201312220kan,kan,ParkRo01,off_pct,0%,,,,,
player,201312220kan,kan,ParkRo01,defense,0,,,,,
player,201312220kan,kan,ParkRo01,def_pct,0%,,,,,
player,201312220kan,kan,ParkRo01,special_teams,23,,,,,
player,201312220kan,kan,ParkRo01,st_pct,92%,,,,,
player,201312220kan,kan,JohnJa04,pos,LB,,,,,
player,201312220kan,kan,JohnJa04,offense,0,,,,,
player,201312220kan,kan,JohnJa04,off_pct,0%,,,,,
player,201312220kan,kan,JohnJa04,defense,0,,,,,
player,201312220kan,kan,JohnJa04,def_pct,0%,,,,,
player,201312220kan,kan,JohnJa04,special_teams,17,,,,,
player,201312220kan,kan,JohnJa04,st_pct,68%,,,,,
player,201312220kan,kan,CataMi00,pos,DE,,,,,
player,201312220kan,kan,CataMi00,offense,0,,,,,
player,201312220kan,kan,CataMi00,off_pct,0%,,,,,
player,201312220kan,kan,CataMi00,defense,0,,,,,
player,201312220kan,kan,CataMi00,def_pct,0%,,,,,
player,201312220kan,kan,CataMi00,special_teams,12,,,,,
player,201312220kan,kan,CataMi00,st_pct,48%,,,,,
player,201312220kan,kan,ColqDu20,pos,P,,,,,
player,201312220kan,kan,ColqDu20,offense,0,,,,,
player,201312220kan,kan,ColqDu20,off_pct,0%,,,,,
player,201312220kan,kan,ColqDu20,defense,0,,,,,
player,201312220kan,kan,ColqDu20,def_pct,0%,,,,,
player,201312220kan,kan,ColqDu20,special_teams,7,,,,,
player,201312220kan,kan,ColqDu20,st_pct,28%,,,,,
player,201312220kan,kan,GaffTh20,pos,LS,,,,,
player,201312220kan,kan,GaffTh20,offense,0,,,,,
player,201312220kan,kan,GaffTh20,off_pct,0%,,,,,
player,201312220kan,kan,GaffTh20,defense,0,,,,,
player,201312220kan,kan,GaffTh20,def_pct,0%,,,,,
player,201312220kan,kan,GaffTh20,special_teams,7,,,,,
player,201312220kan,kan,GaffTh20,st_pct,28%,,,,,
player,201312220kan,kan,MoseDe00,pos,LB,,,,,
player,201312220kan,kan,MoseDe00,offense,0,,,,,
player,201312220kan,kan,MoseDe00,off_pct,0%,,,,,
player,201312220kan,kan,MoseDe00,defense,0,,,,,
player,201312220kan,kan,MoseDe00,def_pct,0%,,,,,
player,201312220kan,kan,MoseDe00,special_teams,6,,,,,
player,201312220kan,kan,MoseDe00,st_pct,24%,,,,,
player,201312220kan,kan,SuccRy44,pos,K,,,,,
player,201312220kan,kan,SuccRy44,offense,0,,,,,
player,201312220kan,kan,SuccRy44,off_pct,0%,,,,,
player,201312220kan,kan,SuccRy44,defense,0,,,,,
player,201312220kan,kan,SuccRy44,def_pct,0%,,,,,
player,201312220kan,kan,SuccRy44,special_teams,4,,,,,
player,201312220kan,kan,SuccRy44,st_pct,16%,,,,,
player,201312220kan,kan,GordRi00,pos,TE,,,,,
player,201312220kan,kan,GordRi00,offense,0,,,,,
player,201312220kan,kan,GordRi00,off_pct,0%,,,,,
player,201312220kan,kan,GordRi00,defense,0,,,,,
player,201312220kan,kan,GordRi00,def_pct,0%,,,,,
player,201312220kan,kan,GordRi00,special_teams,3,,,,,
player,201312220kan,kan,GordRi00,st_pct,12%,,,,,
player,201312220kan,kan,AsamJo20,pos,G,,,,,
player,201312220kan,kan,AsamJo20,offense,0,,,,,
player,201312220kan,kan,AsamJo20,off_pct,0%,,,,,
player,201312220kan,kan,AsamJo20,defense,0,,,,,
player,201312220kan,kan,AsamJo20,def_pct,0%,,,,,
player,201312220kan,kan,AsamJo20,special_teams,2,,,,,
player,201312220kan,kan,AsamJo20,st_pct,8%,,,,,
player,201312220kan,clt,CastAn00,pos,T,,,,,
player,201312220kan,clt,CastAn00,offense,75,,,,,
player,201312220kan,clt,CastAn00,off_pct,100%,,,,,
player,201312220kan,clt,CastAn00,defense,0,,,,,
player,201312220kan,clt,CastAn00,def_pct,0%,,,,,
player,201312220kan,clt,CastAn00,special_teams,6,,,,,
player,201312220kan,clt,CastAn00,st_pct,24%,,,,,
player,201312220kan,clt,McGlMi20,pos,G,,,,,
player,201312220kan,clt,McGlMi20,offense,75,,,,,
player,201312220kan,clt,McGlMi20,off_pct,100%,,,,,
player,201312220kan,clt,McGlMi20,defense,0,,,,,
player,201312220kan,clt,McGlMi20,def_pct,0%,,,,,
player,201312220kan,clt,McGlMi20,special_teams,6,,,,,
player,201312220kan,clt,McGlMi20,st_pct,24%,,,,,
player,201312220kan,clt,CherGo20,pos,T,,,,,
player,201312220kan,clt,CherGo20,offense,75,,,,,
player,201312220kan,clt,CherGo20,off_pct,100%,,,,,
player,201312220kan,clt,CherGo20,defense,0,,,,,
player,201312220kan,clt,CherGo20,def_pct,0%,,,,,
player,201312220kan,clt,CherGo20,special_teams,6,,,,,
player,201312220kan,clt,CherGo20,st_pct,24%,,,,,
player,201312220kan,clt,NixoXa00,pos,T,,,,,
player,201312220kan,clt,NixoXa00,offense,75,,,,,
player,201312220kan,clt,NixoXa00,off_pct,100%,,,,,
player,201312220kan,clt,NixoXa00,defense,0,,,,,
player,201312220kan,clt,NixoXa00,def_pct,0%,,,,,
player,201312220kan,clt,NixoXa00,special_teams,6,,,,,
player,201312220kan,clt,NixoXa00,st_pct,24%,,,,,
player,201312220kan,clt,LuckAn00,pos,QB,,,,,
player,201312220kan,clt,LuckAn00,offense,75,,,,,
player,201312220kan,clt,LuckAn00,off_pct,100%,,,,,
player,201312220kan,clt,LuckAn00,defense,0,,,,,
player,201312220kan,clt,LuckAn00,def_pct,0%,,,,,
player,201312220kan,clt,LuckAn00,special_teams,0,,,,,
player,201312220kan,clt,LuckAn00,st_pct,0%,,,,,
player,201312220kan,clt,SateSa20,pos,C,,,,,
player,201312220kan,clt,SateSa20,offense,75,,,,,
player,201312220kan,clt,SateSa20,off_pct,100%,,,,,
player,201312220kan,clt,SateSa20,defense,0,,,,,
player,201312220kan,clt,SateSa20,def_pct,0%,,,,,
player,201312220kan,clt,SateSa20,special_teams,0,,,,,
player,201312220kan,clt,SateSa20,st_pct,0%,,,,,
player,201312220kan,clt,WhalGr00,pos,WR,,,,,
player,201312220kan,clt,WhalGr00,offense,56,,,,,
player,201312220kan,clt,WhalGr00,off_pct,75%,,,,,
player,201312220kan,clt,WhalGr00,defense,0,,,,,
player,201312220kan,clt,WhalGr00,def_pct,0%,,,,,
player,201312220kan,clt,WhalGr00,special_teams,6,,,,,
player,201312220kan,clt,WhalGr00,st_pct,24%,,,,,
player,201312220kan,clt,FleeCo00,pos,TE,,,,,
player,201312220kan,clt,FleeCo00,offense,53,,,,,
player,201312220kan,clt,FleeCo00,off_pct,71%,,,,,
player,201312220kan,clt,FleeCo00,defense,0,,,,,
player,201312220kan,clt,FleeCo00,def_pct,0%,,,,,
player,201312220kan,clt,FleeCo00,special_teams,0,,,,,
player,201312220kan,clt,FleeCo00,st_pct,0%,,,,,
player,201312220kan,clt,RogeDa01,pos,WR,,,,,
player,201312220kan,clt,RogeDa01,offense,51,,,,,
player,201312220kan,clt,RogeDa01,off_pct,68%,,,,,
player,201312220kan,clt,RogeDa01,defense,0,,,,,
player,201312220kan,clt,RogeDa01,def_pct,0%,,,,,
player,201312220kan,clt,RogeDa01,special_teams,0,,,,,
player,201312220kan,clt,RogeDa01,st_pct,0%,,,,,
player,201312220kan,clt,HiltT.00,pos,WR,,,,,
player,201312220kan,clt,HiltT.00,offense,51,,,,,
player,201312220kan,clt,HiltT.00,off_pct,68%,,,,,
player,201312220kan,clt,HiltT.00,defense,0,,,,,
player,201312220kan,clt,HiltT.00,def_pct,0%,,,,,
player,201312220kan,clt,HiltT.00,special_teams,0,,,,,
player,201312220kan,clt,HiltT.00,st_pct,0%,,,,,
player,201312220kan,clt,RichTr00,pos,RB,,,,,
player,201312220kan,clt,RichTr00,offense,47,,,,,
player,201312220kan,clt,RichTr00,off_pct,63%,,,,,
player,201312220kan,clt,RichTr00,defense,0,,,,,
player,201312220kan,clt,RichTr00,def_pct,0%,,,,,
player,201312220kan,clt,RichTr00,special_teams,0,,,,,
player,201312220kan,clt,RichTr00,st_pct,0%,,,,,
player,201312220kan,clt,DoylJa00,pos,TE,,,,,
player,201312220kan,clt,DoylJa00,offense,34,,,,,
player,201312220kan,clt,DoylJa00,off_pct,45%,,,,,
player,201312220kan,clt,DoylJa00,defense,0,,,,,
player,201312220kan,clt,DoylJa00,def_pct,0%,,,,,
player,201312220kan,clt,DoylJa00,special_teams,12,,,,,
player,201312220kan,clt,DoylJa00,st_pct,48%,,,,,
player,201312220kan,clt,BrowDo00,pos,RB,,,,,
player,201312220kan,clt,BrowDo00,offense,25,,,,,
player,201312220kan,clt,BrowDo00,off_pct,33%,,,,,
player,201312220kan,clt,BrowDo00,defense,0,,,,,
player,201312220kan,clt,BrowDo00,def_pct,0%,,,,,
player,201312220kan,clt,BrowDo00,special_teams,0,,,,,
player,201312220kan,clt,BrowDo00,st_pct,0%,,,,,
player,201312220kan,clt,SaunWe00,pos,TE,,,,,
player,201312220kan,clt,SaunWe00,offense,20,,,,,
player,201312220kan,clt,SaunWe00,off_pct,27%,,,,,
player,201312220kan,clt,SaunWe00,defense,0,,,,,
player,201312220kan,clt,SaunWe00,def_pct,0%,,,,,
player,201312220kan,clt,SaunWe00,special_teams,0,,,,,
player,201312220kan,clt,SaunWe00,st_pct,0%,,,,,
player,201312220kan,clt,HaviSt00,pos,FB,,,,,
player,201312220kan,clt,HaviSt00,offense,15,,,,,
player,201312220kan,clt,HaviSt00,off_pct,20%,,,,,
player,201312220kan,clt,HaviSt00,defense,0,,,,,
player,201312220kan,clt,HaviSt00,def_pct,0%,,,,,
player,201312220kan,clt,HaviSt00,special_teams,10,,,,,
player,201312220kan,clt,HaviSt00,st_pct,40%,,,,,
player,201312220kan,clt,HeywDa00,pos,WR,,,,,
player,201312220kan,clt,HeywDa00,offense,9,,,,,
player,201312220kan,clt,HeywDa00,off_pct,12%,,,,,
player,201312220kan,clt,HeywDa00,defense,0,,,,,
player,201312220kan,clt,HeywDa00,def_pct,0%,,,,,
player,201312220kan,clt,HeywDa00,special_teams,8,,,,,
player,201312220kan,clt,HeywDa00,st_pct,32%,,,,,
player,201312220kan,clt,HolmKh00,pos,C,,,,,
player,201312220kan,clt,HolmKh00,offense,6,,,,,
player,201312220kan,clt,HolmKh00,off_pct,8%,,,,,
player,201312220kan,clt,HolmKh00,defense,0,,,,,
player,201312220kan,clt,HolmKh00,def_pct,0%,,,,,
player,201312220kan,clt,HolmKh00,special_teams,6,,,,,
player,201312220kan,clt,HolmKh00,st_pct,24%,,,,,
player,201312220kan,clt,BrazLa00,pos,WR,,,,,
player,201312220kan,clt,BrazLa00,offense,4,,,,,
player,201312220kan,clt,BrazLa00,off_pct,5%,,,,,
player,201312220kan,clt,BrazLa00,defense,0,,,,,
player,201312220kan,clt,BrazLa00,def_pct,0%,,,,,
player,201312220kan,clt,BrazLa00,special_teams,14,,,,,
player,201312220kan,clt,BrazLa00,st_pct,56%,,,,,
player,201312220kan,clt,ChoiTa00,pos,RB,,,,,
player,201312220kan,clt,ChoiTa00,offense,3,,,,,
player,201312220kan,clt,ChoiTa00,off_pct,4%,,,,,
player,201312220kan,clt,ChoiTa00,defense,0,,,,,
player,201312220kan,clt,ChoiTa00,def_pct,0%,,,,,
player,201312220kan,clt,ChoiTa00,special_teams,10,,,,,
player,201312220kan,clt,ChoiTa00,st_pct,40%,,,,,
player,201312220kan,clt,MathRi99,pos,DE,,,,,
player,201312220kan,clt,MathRi99,offense,1,,,,,
player,201312220kan,clt,MathRi99,off_pct,1%,,,,,
player,201312220kan,clt,MathRi99,defense,36,,,,,
player,201312220kan,clt,MathRi99,def_pct,63%,,,,,
player,201312220kan,clt,MathRi99,special_teams,5,,,,,
player,201312220kan,clt,MathRi99,st_pct,20%,,,,,
player,201312220kan,clt,ButlDa99,pos,CB,,,,,
player,201312220kan,clt,ButlDa99,offense,0,,,,,
player,201312220kan,clt,ButlDa99,off_pct,0%,,,,,
player,201312220kan,clt,ButlDa99,defense,57,,,,,
player,201312220kan,clt,ButlDa99,def_pct,100%,,,,,
player,201312220kan,clt,ButlDa99,special_teams,4,,,,,
player,201312220kan,clt,ButlDa99,st_pct,16%,,,,,
player,201312220kan,clt,BethAn20,pos,SS,,,,,
player,201312220kan,clt,BethAn20,offense,0,,,,,
player,201312220kan,clt,BethAn20,off_pct,0%,,,,,
player,201312220kan,clt,BethAn20,defense,57,,,,,
player,201312220kan,clt,BethAn20,def_pct,100%,,,,,
player,201312220kan,clt,BethAn20,special_teams,2,,,,,
player,201312220kan,clt,BethAn20,st_pct,8%,,,,,
player,201312220kan,clt,FreeJe00,pos,LB,,,,,
player,201312220kan,clt,FreeJe00,offense,0,,,,,
player,201312220kan,clt,FreeJe00,off_pct,0%,,,,,
player,201312220kan,clt,FreeJe00,defense,57,,,,,
player,201312220kan,clt,FreeJe00,def_pct,100%,,,,,
player,201312220kan,clt,FreeJe00,special_teams,0,,,,,
player,201312220kan,clt,FreeJe00,st_pct,0%,,,,,
player,201312220kan,clt,DaviVo99,pos,CB,,,,,
player,201312220kan,clt,DaviVo99,offense,0,,,,,
player,201312220kan,clt,DaviVo99,off_pct,0%,,,,,
player,201312220kan,clt,DaviVo99,defense,57,,,,,
player,201312220kan,clt,DaviVo99,def_pct,100%,,,,,
player,201312220kan,clt,DaviVo99,special_teams,0,,,,,
player,201312220kan,clt,DaviVo99,st_pct,0%,,,,,
player,201312220kan,clt,LandLa99,pos,FS,,,,,
player,201312220kan,clt,LandLa99,offense,0,,,,,
player,201312220kan,clt,LandLa99,off_pct,0%,,,,,
player,201312220kan,clt,LandLa99,defense,51,,,,,
player,201312220kan,clt,LandLa99,def_pct,89%,,,,,
player,201312220kan,clt,LandLa99,special_teams,0,,,,,
player,201312220kan,clt,LandLa99,st_pct,0%,,,,,
player,201312220kan,clt,MathRo20,pos,LB,,,,,
player,201312220kan,clt,MathRo20,offense,0,,,,,
player,201312220kan,clt,MathRo20,off_pct,0%,,,,,
player,201312220kan,clt,MathRo20,defense,50,,,,,
player,201312220kan,clt,MathRo20,def_pct,88%,,,,,
player,201312220kan,clt,MathRo20,special_teams,0,,,,,
player,201312220kan,clt,MathRo20,st_pct,0%,,,,,
player,201312220kan,clt,MoalFi99,pos,DT,,,,,
player,201312220kan,clt,MoalFi99,offense,0,,,,,
player,201312220kan,clt,MoalFi99,off_pct,0%,,,,,
player,201312220kan,clt,MoalFi99,defense,42,,,,,
player,201312220kan,clt,MoalFi99,def_pct,74%,,,,,
player,201312220kan,clt,MoalFi99,special_teams,3,,,,,
player,201312220kan,clt,MoalFi99,st_pct,12%,,,,,
player,201312220kan,clt,GordJo01,pos,CB,,,,,
player,201312220kan,clt,GordJo01,offense,0,,,,,
player,201312220kan,clt,GordJo01,off_pct,0%,,,,,
player,201312220kan,clt,GordJo01,defense,36,,,,,
player,201312220kan,clt,GordJo01,def_pct,63%,,,,,
player,201312220kan,clt,GordJo01,special_teams,16,,,,,
player,201312220kan,clt,GordJo01,st_pct,64%,,,,,
player,201312220kan,clt,McNaJo00,pos,LB,,,,,
player,201312220kan,clt,McNaJo00,offense,0,,,,,
player,201312220kan,clt,McNaJo00,off_pct,0%,,,,,
player,201312220kan,clt,McNaJo00,defense,34,,,,,
player,201312220kan,clt,McNaJo00,def_pct,60%,,,,,
player,201312220kan,clt,McNaJo00,special_teams,16,,,,,
player,201312220kan,clt,McNaJo00,st_pct,64%,,,,,
player,201312220kan,clt,WaldEr99,pos,LB,,,,,
player,201312220kan,clt,WaldEr99,offense,0,,,,,
player,201312220kan,clt,WaldEr99,off_pct,0%,,,,,
player,201312220kan,clt,WaldEr99,defense,33,,,,,
player,201312220kan,clt,WaldEr99,def_pct,58%,,,,,
player,201312220kan,clt,WaldEr99,special_teams,0,,,,,
player,201312220kan,clt,WaldEr99,st_pct,0%,,,,,
player,201312220kan,clt,ReddCo20,pos,DE,,,,,
player,201312220kan,clt,ReddCo20,offense,0,,,,,
player,201312220kan,clt,ReddCo20,off_pct,0%,,,,,
player,201312220kan,clt,ReddCo20,defense,30,,,,,
player,201312220kan,clt,ReddCo20,def_pct,53%,,,,,
player,201312220kan,clt,ReddCo20,special_teams,2,,,,,
player,201312220kan,clt,ReddCo20,st_pct,8%,,,,,
player,201312220kan,clt,WernBj00,pos,LB,,,,,
player,201312220kan,clt,WernBj00,offense,0,,,,,
player,201312220kan,clt,WernBj00,off_pct,0%,,,,,
player,201312220kan,clt,WernBj00,defense,29,,,,,
player,201312220kan,clt,WernBj00,def_pct,51%,,,,,
player,201312220kan,clt,WernBj00,special_teams,5,,,,,
player,201312220kan,clt,WernBj00,st_pct,20%,,,,,
player,201312220kan,clt,ShepKe00,pos,LB,,,,,
player,201312220kan,clt,ShepKe00,offense,0,,,,,
player,201312220kan,clt,ShepKe00,off_pct,0%,,,,,
player,201312220kan,clt,ShepKe00,defense,15,,,,,
player,201312220kan,clt,ShepKe00,def_pct,26%,,,,,
player,201312220kan,clt,ShepKe00,special_teams,3,,,,,
player,201312220kan,clt,ShepKe00,st_pct,12%,,,,,
player,201312220kan,clt,ChapJo00,pos,NT,,,,,
player,201312220kan,clt,ChapJo00,offense,0,,,,,
player,201312220kan,clt,ChapJo00,off_pct,0%,,,,,
player,201312220kan,clt,ChapJo00,defense,14,,,,,
player,201312220kan,clt,ChapJo00,def_pct,25%,,,,,
player,201312220kan,clt,ChapJo00,special_teams,6,,,,,
player,201312220kan,clt,ChapJo00,st_pct,24%,,,,,
player,201312220kan,clt,FranAu20,pos,NT,,,,,
player,201312220kan,clt,FranAu20,offense,0,,,,,
player,201312220kan,clt,FranAu20,off_pct,0%,,,,,
player,201312220kan,clt,FranAu20,defense,11,,,,,
player,201312220kan,clt,FranAu20,def_pct,19%,,,,,
player,201312220kan,clt,FranAu20,special_teams,2,,,,,
player,201312220kan,clt,FranAu20,st_pct,8%,,,,,
player,201312220kan,clt,ToleGr99,pos,CB,,,,,
player,201312220kan,clt,ToleGr99,offense,0,,,,,
player,201312220kan,clt,ToleGr99,off_pct,0%,,,,,
player,201312220kan,clt,ToleGr99,defense,7,,,,,
player,201312220kan,clt,ToleGr99,def_pct,12%,,,,,
player,201312220kan,clt,ToleGr99,special_teams,0,,,,,
player,201312220kan,clt,ToleGr99,st_pct,0%,,,,,
player,201312220kan,clt,ConnKa99,pos,LB,,,,,
player,201312220kan,clt,ConnKa99,offense,0,,,,,
player,201312220kan,clt,ConnKa99,off_pct,0%,,,,,
player,201312220kan,clt,ConnKa99,defense,6,,,,,
player,201312220kan,clt,ConnKa99,def_pct,11%,,,,,
player,201312220kan,clt,ConnKa99,special_teams,12,,,,,
player,201312220kan,clt,ConnKa99,st_pct,48%,,,,,
player,201312220kan,clt,StudAn99,pos,LB,,,,,
player,201312220kan,clt,StudAn99,offense,0,,,,,
player,201312220kan,clt,StudAn99,off_pct,0%,,,,,
player,201312220kan,clt,StudAn99,defense,3,,,,,
player,201312220kan,clt,StudAn99,def_pct,5%,,,,,
player,201312220kan,clt,StudAn99,special_teams,19,,,,,
player,201312220kan,clt,StudAn99,st_pct,76%,,,,,
player,201312220kan,clt,LyncCo99,pos,SS,,,,,
player,201312220kan,clt,LyncCo99,offense,0,,,,,
player,201312220kan,clt,LyncCo99,off_pct,0%,,,,,
player,201312220kan,clt,LyncCo99,defense,1,,,,,
player,201312220kan,clt,LyncCo99,def_pct,2%,,,,,
player,201312220kan,clt,LyncCo99,special_teams,19,,,,,
player,201312220kan,clt,LyncCo99,st_pct,76%,,,,,
player,201312220kan,clt,VaugCa00,pos,CB,,,,,
player,201312220kan,clt,VaugCa00,offense,0,,,,,
player,201312220kan,clt,VaugCa00,off_pct,0%,,,,,
player,201312220kan,clt,VaugCa00,defense,1,,,,,
player,201312220kan,clt,VaugCa00,def_pct,2%,,,,,
player,201312220kan,clt,VaugCa00,special_teams,12,,,,,
player,201312220kan,clt,VaugCa00,st_pct,48%,,,,,
player,201312220kan,clt,JohnCa01,pos,LB,,,,,
player,201312220kan,clt,JohnCa01,offense,0,,,,,
player,201312220kan,clt,JohnCa01,off_pct,0%,,,,,
player,201312220kan,clt,JohnCa01,defense,0,,,,,
player,201312220kan,clt,JohnCa01,def_pct,0%,,,,,
player,201312220kan,clt,JohnCa01,special_teams,19,,,,,
player,201312220kan,clt,JohnCa01,st_pct,76%,,,,,
player,201312220kan,clt,McAfPa44,pos,P,,,,,
player,201312220kan,clt,McAfPa44,offense,0,,,,,
player,201312220kan,clt,McAfPa44,off_pct,0%,,,,,
player,201312220kan,clt,McAfPa44,defense,0,,,,,
player,201312220kan,clt,McAfPa44,def_pct,0%,,,,,
player,201312220kan,clt,McAfPa44,special_teams,16,,,,,
player,201312220kan,clt,McAfPa44,st_pct,64%,,,,,
player,201312220kan,clt,OverMa00,pos,LS,,,,,
player,201312220kan,clt,OverMa00,offense,0,,,,,
player,201312220kan,clt,OverMa00,off_pct,0%,,,,,
player,201312220kan,clt,OverMa00,defense,0,,,,,
player,201312220kan,clt,OverMa00,def_pct,0%,,,,,
player,201312220kan,clt,OverMa00,special_teams,10,,,,,
player,201312220kan,clt,OverMa00,st_pct,40%,,,,,
player,201312220kan,clt,AustTh00,pos,G,,,,,
player,201312220kan,clt,AustTh00,offense,0,,,,,
player,201312220kan,clt,AustTh00,off_pct,0%,,,,,
player,201312220kan,clt,AustTh00,defense,0,,,,,
player,201312220kan,clt,AustTh00,def_pct,0%,,,,,
player,201312220kan,clt,AustTh00,special_teams,8,,,,,
player,201312220kan,clt,AustTh00,st_pct,32%,,,,,
player,201312220kan,clt,vinatada01,pos,K,,,,,
player,201312220kan,clt,vinatada01,offense,0,,,,,
player,201312220kan,clt,vinatada01,off_pct,0%,,,,,
player,201312220kan,clt,vinatada01,defense,0,,,,,
player,201312220kan,clt,vinatada01,def_pct,0%,,,,,
player,201312220kan,clt,vinatada01,special_teams,6,,,,,
player,201312220kan,clt,vinatada01,st_pct,24%,,,,,
