game,2013,15,20131215,201312150dal,gnb,"Green Bay Packers",37,dal,"Dallas Cowboys",36
player,201312150dal,gnb,QuarAn00,defense,0,,,,,
player,201312150dal,gnb,QuarAn00,def_pct,0%,,,,,
player,201312150dal,gnb,QuarAn00,special_teams,5,,,,,
player,201312150dal,gnb,QuarAn00,st_pct,14%,,,,,
player,201312150dal,gnb,LacyEd00,pos,RB,,,,,
player,201312150dal,gnb,LacyEd00,offense,56,,,,,
player,201312150dal,gnb,LacyEd00,off_pct,77%,,,,,
player,201312150dal,gnb,LacyEd00,defense,0,,,,,
player,201312150dal,gnb,LacyEd00,def_pct,0%,,,,,
player,201312150dal,gnb,LacyEd00,special_teams,0,,,,,
player,201312150dal,gnb,LacyEd00,st_pct,0%,,,,,
player,201312150dal,gnb,BoykJa00,pos,WR,,,,,
player,201312150dal,gnb,BoykJa00,offense,52,,,,,
player,201312150dal,gnb,BoykJa00,off_pct,71%,,,,,
player,201312150dal,gnb,BoykJa00,defense,0,,,,,
player,201312150dal,gnb,BoykJa00,def_pct,0%,,,,,
player,201312150dal,gnb,BoykJa00,special_teams,1,,,,,
player,201312150dal,gnb,BoykJa00,st_pct,3%,,,,,
player,201312150dal,gnb,KuhnJo00,pos,FB,,,,,
player,201312150dal,gnb,KuhnJo00,offense,27,,,,,
player,201312150dal,gnb,KuhnJo00,off_pct,37%,,,,,
player,201312150dal,gnb,KuhnJo00,defense,0,,,,,
player,201312150dal,gnb,KuhnJo00,def_pct,0%,,,,,
player,201312150dal,gnb,KuhnJo00,special_teams,15,,,,,
player,201312150dal,gnb,KuhnJo00,st_pct,43%,,,,,
player,201312150dal,gnb,TaylRy00,pos,TE,,,,,
player,201312150dal,gnb,TaylRy00,offense,26,,,,,
player,201312150dal,gnb,TaylRy00,off_pct,36%,,,,,
player,201312150dal,gnb,TaylRy00,defense,0,,,,,
player,201312150dal,gnb,TaylRy00,def_pct,0%,,,,,
player,201312150dal,gnb,TaylRy00,special_teams,27,,,,,
player,201312150dal,gnb,TaylRy00,st_pct,77%,,,,,
player,201312150dal,gnb,StarJa00,pos,RB,,,,,
player,201312150dal,gnb,StarJa00,offense,7,,,,,
player,201312150dal,gnb,StarJa00,off_pct,10%,,,,,
player,201312150dal,gnb,StarJa00,defense,0,,,,,
player,201312150dal,gnb,StarJa00,def_pct,0%,,,,,
player,201312150dal,gnb,StarJa00,special_teams,0,,,,,
player,201312150dal,gnb,StarJa00,st_pct,0%,,,,,
player,201312150dal,gnb,BostBr00,pos,TE,,,,,
player,201312150dal,gnb,BostBr00,offense,3,,,,,
player,201312150dal,gnb,BostBr00,off_pct,4%,,,,,
player,201312150dal,gnb,BostBr00,defense,0,,,,,
player,201312150dal,gnb,BostBr00,def_pct,0%,,,,,
player,201312150dal,gnb,BostBr00,special_teams,15,,,,,
player,201312150dal,gnb,BostBr00,st_pct,43%,,,,,
player,201312150dal,gnb,DaniMi00,pos,DE,,,,,
player,201312150dal,gnb,DaniMi00,offense,1,,,,,
player,201312150dal,gnb,DaniMi00,off_pct,1%,,,,,
player,201312150dal,gnb,DaniMi00,defense,42,,,,,
player,201312150dal,gnb,DaniMi00,def_pct,58%,,,,,
player,201312150dal,gnb,DaniMi00,special_teams,14,,,,,
player,201312150dal,gnb,DaniMi00,st_pct,40%,,,,,
player,201312150dal,gnb,RajiBJ99,pos,DT,,,,,
player,201312150dal,gnb,RajiBJ99,offense,1,,,,,
player,201312150dal,gnb,RajiBJ99,off_pct,1%,,,,,
player,201312150dal,gnb,RajiBJ99,defense,39,,,,,
player,201312150dal,gnb,RajiBJ99,def_pct,53%,,,,,
player,201312150dal,gnb,RajiBJ99,special_teams,0,,,,,
player,201312150dal,gnb,RajiBJ99,st_pct,0%,,,,,
player,201312150dal,gnb,HarpCh00,pos,WR,,,,,
player,201312150dal,gnb,HarpCh00,offense,1,,,,,
player,201312150dal,gnb,HarpCh00,off_pct,1%,,,,,
player,201312150dal,gnb,HarpCh00,defense,0,,,,,
player,201312150dal,gnb,HarpCh00,def_pct,0%,,,,,
player,201312150dal,gnb,HarpCh00,special_teams,0,,,,,
player,201312150dal,gnb,HarpCh00,st_pct,0%,,,,,
player,201312150dal,gnb,BurnMo99,pos,FS,,,,,
player,201312150dal,gnb,BurnMo99,offense,0,,,,,
player,201312150dal,gnb,BurnMo99,off_pct,0%,,,,,
player,201312150dal,gnb,BurnMo99,defense,73,,,,,
player,201312150dal,gnb,BurnMo99,def_pct,100%,,,,,
player,201312150dal,gnb,BurnMo99,special_teams,12,,,,,
player,201312150dal,gnb,BurnMo99,st_pct,34%,,,,,
player,201312150dal,gnb,ShieSa00,pos,CB,,,,,
player,201312150dal,gnb,ShieSa00,offense,0,,,,,
player,201312150dal,gnb,ShieSa00,off_pct,0%,,,,,
player,201312150dal,gnb,ShieSa00,defense,73,,,,,
player,201312150dal,gnb,ShieSa00,def_pct,100%,,,,,
player,201312150dal,gnb,ShieSa00,special_teams,0,,,,,
player,201312150dal,gnb,ShieSa00,st_pct,0%,,,,,
player,201312150dal,gnb,WillTr99,pos,CB,,,,,
player,201312150dal,gnb,WillTr99,offense,0,,,,,
player,201312150dal,gnb,WillTr99,off_pct,0%,,,,,
player,201312150dal,gnb,WillTr99,defense,73,,,,,
player,201312150dal,gnb,WillTr99,def_pct,100%,,,,,
player,201312150dal,gnb,WillTr99,special_teams,0,,,,,
player,201312150dal,gnb,WillTr99,st_pct,0%,,,,,
player,201312150dal,gnb,HawkA.20,pos,LB,,,,,
player,201312150dal,gnb,HawkA.20,offense,0,,,,,
player,201312150dal,gnb,HawkA.20,off_pct,0%,,,,,
player,201312150dal,gnb,HawkA.20,defense,73,,,,,
player,201312150dal,gnb,HawkA.20,def_pct,100%,,,,,
player,201312150dal,gnb,HawkA.20,special_teams,0,,,,,
player,201312150dal,gnb,HawkA.20,st_pct,0%,,,,,
player,201312150dal,gnb,MattCl99,pos,LB,,,,,
player,201312150dal,gnb,MattCl99,offense,0,,,,,
player,201312150dal,gnb,MattCl99,off_pct,0%,,,,,
player,201312150dal,gnb,MattCl99,defense,68,,,,,
player,201312150dal,gnb,MattCl99,def_pct,93%,,,,,
player,201312150dal,gnb,MattCl99,special_teams,8,,,,,
player,201312150dal,gnb,MattCl99,st_pct,23%,,,,,
player,201312150dal,gnb,HydeMi00,pos,CB,,,,,
player,201312150dal,gnb,HydeMi00,offense,0,,,,,
player,201312150dal,gnb,HydeMi00,off_pct,0%,,,,,
player,201312150dal,gnb,HydeMi00,defense,47,,,,,
player,201312150dal,gnb,HydeMi00,def_pct,64%,,,,,
player,201312150dal,gnb,HydeMi00,special_teams,18,,,,,
player,201312150dal,gnb,HydeMi00,st_pct,51%,,,,,
player,201312150dal,gnb,NealMi99,pos,DE,,,,,
player,201312150dal,gnb,NealMi99,offense,0,,,,,
player,201312150dal,gnb,NealMi99,off_pct,0%,,,,,
player,201312150dal,gnb,NealMi99,defense,46,,,,,
player,201312150dal,gnb,NealMi99,def_pct,63%,,,,,
player,201312150dal,gnb,NealMi99,special_teams,8,,,,,
player,201312150dal,gnb,NealMi99,st_pct,23%,,,,,
player,201312150dal,gnb,JoneBr99,pos,LB,,,,,
player,201312150dal,gnb,JoneBr99,offense,0,,,,,
player,201312150dal,gnb,JoneBr99,off_pct,0%,,,,,
player,201312150dal,gnb,JoneBr99,defense,45,,,,,
player,201312150dal,gnb,JoneBr99,def_pct,62%,,,,,
player,201312150dal,gnb,JoneBr99,special_teams,0,,,,,
player,201312150dal,gnb,JoneBr99,st_pct,0%,,,,,
player,201312150dal,gnb,RichSe00,pos,SS,,,,,
player,201312150dal,gnb,RichSe00,offense,0,,,,,
player,201312150dal,gnb,RichSe00,off_pct,0%,,,,,
player,201312150dal,gnb,RichSe00,defense,40,,,,,
player,201312150dal,gnb,RichSe00,def_pct,55%,,,,,
player,201312150dal,gnb,RichSe00,special_teams,22,,,,,
player,201312150dal,gnb,RichSe00,st_pct,63%,,,,,
player,201312150dal,gnb,PickRy20,pos,NT,,,,,
player,201312150dal,gnb,PickRy20,offense,0,,,,,
player,201312150dal,gnb,PickRy20,off_pct,0%,,,,,
player,201312150dal,gnb,PickRy20,defense,34,,,,,
player,201312150dal,gnb,PickRy20,def_pct,47%,,,,,
player,201312150dal,gnb,PickRy20,special_teams,0,,,,,
player,201312150dal,gnb,PickRy20,st_pct,0%,,,,,
player,201312150dal,gnb,JennM.00,pos,SS,,,,,
player,201312150dal,gnb,JennM.00,offense,0,,,,,
player,201312150dal,gnb,JennM.00,off_pct,0%,,,,,
player,201312150dal,gnb,JennM.00,defense,33,,,,,
player,201312150dal,gnb,JennM.00,def_pct,45%,,,,,
player,201312150dal,gnb,JennM.00,special_teams,17,,,,,
player,201312150dal,gnb,JennM.00,st_pct,49%,,,,,
player,201312150dal,gnb,BoydJo00,pos,NT,,,,,
player,201312150dal,gnb,BoydJo00,offense,0,,,,,
player,201312150dal,gnb,BoydJo00,off_pct,0%,,,,,
player,201312150dal,gnb,BoydJo00,defense,32,,,,,
player,201312150dal,gnb,BoydJo00,def_pct,44%,,,,,
player,201312150dal,gnb,BoydJo00,special_teams,7,,,,,
player,201312150dal,gnb,BoydJo00,st_pct,20%,,,,,
player,201312150dal,gnb,PerrNi00,pos,LB,,,,,
player,201312150dal,gnb,PerrNi00,offense,0,,,,,
player,201312150dal,gnb,PerrNi00,off_pct,0%,,,,,
player,201312150dal,gnb,PerrNi00,defense,27,,,,,
player,201312150dal,gnb,PerrNi00,def_pct,37%,,,,,
player,201312150dal,gnb,PerrNi00,special_teams,7,,,,,
player,201312150dal,gnb,PerrNi00,st_pct,20%,,,,,
player,201312150dal,gnb,BushJa20,pos,CB,,,,,
player,201312150dal,gnb,BushJa20,offense,0,,,,,
player,201312150dal,gnb,BushJa20,off_pct,0%,,,,,
player,201312150dal,gnb,BushJa20,defense,19,,,,,
player,201312150dal,gnb,BushJa20,def_pct,26%,,,,,
player,201312150dal,gnb,BushJa20,special_teams,30,,,,,
player,201312150dal,gnb,BushJa20,st_pct,86%,,,,,
player,201312150dal,gnb,JoneDa03,pos,DE,,,,,
player,201312150dal,gnb,JoneDa03,offense,0,,,,,
player,201312150dal,gnb,JoneDa03,off_pct,0%,,,,,
player,201312150dal,gnb,JoneDa03,defense,17,,,,,
player,201312150dal,gnb,JoneDa03,def_pct,23%,,,,,
player,201312150dal,gnb,JoneDa03,special_teams,17,,,,,
player,201312150dal,gnb,JoneDa03,st_pct,49%,,,,,
player,201312150dal,gnb,MuluAn00,pos,LB,,,,,
player,201312150dal,gnb,MuluAn00,offense,0,,,,,
player,201312150dal,gnb,MuluAn00,off_pct,0%,,,,,
player,201312150dal,gnb,MuluAn00,defense,9,,,,,
player,201312150dal,gnb,MuluAn00,def_pct,12%,,,,,
player,201312150dal,gnb,MuluAn00,special_teams,11,,,,,
player,201312150dal,gnb,MuluAn00,st_pct,31%,,,,,
player,201312150dal,gnb,LattJa00,pos,LB,,,,,
player,201312150dal,gnb,LattJa00,offense,0,,,,,
player,201312150dal,gnb,LattJa00,off_pct,0%,,,,,
player,201312150dal,gnb,LattJa00,defense,7,,,,,
player,201312150dal,gnb,LattJa00,def_pct,10%,,,,,
player,201312150dal,gnb,LattJa00,special_teams,26,,,,,
player,201312150dal,gnb,LattJa00,st_pct,74%,,,,,
player,201312150dal,gnb,JollJo20,pos,DE,,,,,
player,201312150dal,gnb,JollJo20,offense,0,,,,,
player,201312150dal,gnb,JollJo20,off_pct,0%,,,,,
player,201312150dal,gnb,JollJo20,defense,6,,,,,
player,201312150dal,gnb,JollJo20,def_pct,8%,,,,,
player,201312150dal,gnb,JollJo20,special_teams,1,,,,,
player,201312150dal,gnb,JollJo20,st_pct,3%,,,,,
player,201312150dal,gnb,HousDa00,pos,CB,,,,,
player,201312150dal,gnb,HousDa00,offense,0,,,,,
player,201312150dal,gnb,HousDa00,off_pct,0%,,,,,
player,201312150dal,gnb,HousDa00,defense,0,,,,,
player,201312150dal,gnb,HousDa00,def_pct,0%,,,,,
player,201312150dal,gnb,HousDa00,special_teams,30,,,,,
player,201312150dal,gnb,HousDa00,st_pct,86%,,,,,
player,201312150dal,gnb,AiyeVi00,pos,LB,,,,,
player,201312150dal,gnb,AiyeVi00,offense,0,,,,,
player,201312150dal,gnb,AiyeVi00,off_pct,0%,,,,,
player,201312150dal,gnb,AiyeVi00,defense,0,,,,,
player,201312150dal,gnb,AiyeVi00,def_pct,0%,,,,,
player,201312150dal,gnb,AiyeVi00,special_teams,18,,,,,
player,201312150dal,gnb,AiyeVi00,st_pct,51%,,,,,
player,201312150dal,gnb,CrosMa20,pos,K,,,,,
player,201312150dal,gnb,CrosMa20,offense,0,,,,,
player,201312150dal,gnb,CrosMa20,off_pct,0%,,,,,
player,201312150dal,gnb,CrosMa20,defense,0,,,,,
player,201312150dal,gnb,CrosMa20,def_pct,0%,,,,,
player,201312150dal,gnb,CrosMa20,special_teams,12,,,,,
player,201312150dal,gnb,CrosMa20,st_pct,34%,,,,,
player,201312150dal,gnb,MastTi99,pos,P,,,,,
player,201312150dal,gnb,MastTi99,offense,0,,,,,
player,201312150dal,gnb,MastTi99,off_pct,0%,,,,,
player,201312150dal,gnb,MastTi99,defense,0,,,,,
player,201312150dal,gnb,MastTi99,def_pct,0%,,,,,
player,201312150dal,gnb,MastTi99,special_teams,9,,,,,
player,201312150dal,gnb,MastTi99,st_pct,26%,,,,,
player,201312150dal,gnb,BanjCh00,pos,FS,,,,,
player,201312150dal,gnb,BanjCh00,offense,0,,,,,
player,201312150dal,gnb,BanjCh00,off_pct,0%,,,,,
player,201312150dal,gnb,BanjCh00,defense,0,,,,,
player,201312150dal,gnb,BanjCh00,def_pct,0%,,,,,
player,201312150dal,gnb,BanjCh00,special_teams,9,,,,,
player,201312150dal,gnb,BanjCh00,st_pct,26%,,,,,
player,201312150dal,gnb,GoodBr99,pos,LS,,,,,
player,201312150dal,gnb,GoodBr99,offense,0,,,,,
player,201312150dal,gnb,GoodBr99,off_pct,0%,,,,,
player,201312150dal,gnb,GoodBr99,defense,0,,,,,
player,201312150dal,gnb,GoodBr99,def_pct,0%,,,,,
player,201312150dal,gnb,GoodBr99,special_teams,9,,,,,
player,201312150dal,gnb,GoodBr99,st_pct,26%,,,,,
player,201312150dal,gnb,BellKa00,pos,RB,,,,,
player,201312150dal,gnb,BellKa00,offense,0,,,,,
player,201312150dal,gnb,BellKa00,off_pct,0%,,,,,
player,201312150dal,gnb,BellKa00,defense,0,,,,,
player,201312150dal,gnb,BellKa00,def_pct,0%,,,,,
player,201312150dal,gnb,BellKa00,special_teams,6,,,,,
player,201312150dal,gnb,BellKa00,st_pct,17%,,,,,
player,201312150dal,gnb,NewhMa20,pos,T,,,,,
player,201312150dal,gnb,NewhMa20,offense,0,,,,,
player,201312150dal,gnb,NewhMa20,off_pct,0%,,,,,
player,201312150dal,gnb,NewhMa20,defense,0,,,,,
player,201312150dal,gnb,NewhMa20,def_pct,0%,,,,,
player,201312150dal,gnb,NewhMa20,special_teams,5,,,,,
player,201312150dal,gnb,NewhMa20,st_pct,14%,,,,,
player,201312150dal,gnb,SherDe00,pos,T,,,,,
player,201312150dal,gnb,SherDe00,offense,0,,,,,
player,201312150dal,gnb,SherDe00,off_pct,0%,,,,,
player,201312150dal,gnb,SherDe00,defense,0,,,,,
player,201312150dal,gnb,SherDe00,def_pct,0%,,,,,
player,201312150dal,gnb,SherDe00,special_teams,5,,,,,
player,201312150dal,gnb,SherDe00,st_pct,14%,,,,,
