game,2013,11,20131117,201311170mia,sdg,"San Diego Chargers",16,mia,"Miami Dolphins",20
player,201311170mia,mia,JordDi00,fumbles_rec_td,0,,,,,
player,201311170mia,mia,JordDi00,fumbles_forced,0,,,,,
player,201311170mia,mia,PattDi20,def_int,0,,,,,
player,201311170mia,mia,PattDi20,def_int_yds,0,,,,,
player,201311170mia,mia,PattDi20,def_int_td,0,,,,,
player,201311170mia,mia,PattDi20,def_int_long,0,,,,,
player,201311170mia,mia,PattDi20,pass_defended,0,,,,,
player,201311170mia,mia,PattDi20,sacks,0.0,,,,,
player,201311170mia,mia,PattDi20,tackles_combined,1,,,,,
player,201311170mia,mia,PattDi20,tackles_solo,1,,,,,
player,201311170mia,mia,PattDi20,tackles_assists,0,,,,,
player,201311170mia,mia,PattDi20,tackles_loss,0,,,,,
player,201311170mia,mia,PattDi20,qb_hits,0,,,,,
player,201311170mia,mia,PattDi20,fumbles_rec,0,,,,,
player,201311170mia,mia,PattDi20,fumbles_rec_yds,0,,,,,
player,201311170mia,mia,PattDi20,fumbles_rec_td,0,,,,,
player,201311170mia,mia,PattDi20,fumbles_forced,0,,,,,
player,201311170mia,mia,ShelDe00,def_int,0,,,,,
player,201311170mia,mia,ShelDe00,def_int_yds,0,,,,,
player,201311170mia,mia,ShelDe00,def_int_td,0,,,,,
player,201311170mia,mia,ShelDe00,def_int_long,0,,,,,
player,201311170mia,mia,ShelDe00,pass_defended,0,,,,,
player,201311170mia,mia,ShelDe00,sacks,0.0,,,,,
player,201311170mia,mia,ShelDe00,tackles_combined,1,,,,,
player,201311170mia,mia,ShelDe00,tackles_solo,1,,,,,
player,201311170mia,mia,ShelDe00,tackles_assists,0,,,,,
player,201311170mia,mia,ShelDe00,tackles_loss,0,,,,,
player,201311170mia,mia,ShelDe00,qb_hits,0,,,,,
player,201311170mia,mia,ShelDe00,fumbles_rec,0,,,,,
player,201311170mia,mia,ShelDe00,fumbles_rec_yds,0,,,,,
player,201311170mia,mia,ShelDe00,fumbles_rec_td,0,,,,,
player,201311170mia,mia,ShelDe00,fumbles_forced,0,,,,,
player,201311170mia,mia,TaylJa01,def_int,0,,,,,
player,201311170mia,mia,TaylJa01,def_int_yds,0,,,,,
player,201311170mia,mia,TaylJa01,def_int_td,0,,,,,
player,201311170mia,mia,TaylJa01,def_int_long,0,,,,,
player,201311170mia,mia,TaylJa01,pass_defended,0,,,,,
player,201311170mia,mia,TaylJa01,sacks,0.0,,,,,
player,201311170mia,mia,TaylJa01,tackles_combined,1,,,,,
player,201311170mia,mia,TaylJa01,tackles_solo,1,,,,,
player,201311170mia,mia,TaylJa01,tackles_assists,0,,,,,
player,201311170mia,mia,TaylJa01,tackles_loss,0,,,,,
player,201311170mia,mia,TaylJa01,qb_hits,0,,,,,
player,201311170mia,mia,TaylJa01,fumbles_rec,0,,,,,
player,201311170mia,mia,TaylJa01,fumbles_rec_yds,0,,,,,
player,201311170mia,mia,TaylJa01,fumbles_rec_td,0,,,,,
player,201311170mia,mia,TaylJa01,fumbles_forced,0,,,,,
player,201311170mia,mia,ThomDa03,def_int,0,,,,,
player,201311170mia,mia,ThomDa03,def_int_yds,0,,,,,
player,201311170mia,mia,ThomDa03,def_int_td,0,,,,,
player,201311170mia,mia,ThomDa03,def_int_long,0,,,,,
player,201311170mia,mia,ThomDa03,pass_defended,0,,,,,
player,201311170mia,mia,ThomDa03,sacks,0.0,,,,,
player,201311170mia,mia,ThomDa03,tackles_combined,1,,,,,
player,201311170mia,mia,ThomDa03,tackles_solo,1,,,,,
player,201311170mia,mia,ThomDa03,tackles_assists,0,,,,,
player,201311170mia,mia,ThomDa03,tackles_loss,0,,,,,
player,201311170mia,mia,ThomDa03,qb_hits,0,,,,,
player,201311170mia,mia,ThomDa03,fumbles_rec,0,,,,,
player,201311170mia,mia,ThomDa03,fumbles_rec_yds,0,,,,,
player,201311170mia,mia,ThomDa03,fumbles_rec_td,0,,,,,
player,201311170mia,mia,ThomDa03,fumbles_forced,0,,,,,
player,201311170mia,sdg,AlleKe00,kick_ret,0,,,,,
player,201311170mia,sdg,AlleKe00,kick_ret_yds,0,,,,,
player,201311170mia,sdg,AlleKe00,kick_ret_yds_per_ret,,,,,,
player,201311170mia,sdg,AlleKe00,kick_ret_td,0,,,,,
player,201311170mia,sdg,AlleKe00,kick_ret_long,0,,,,,
player,201311170mia,sdg,AlleKe00,punt_ret,2,,,,,
player,201311170mia,sdg,AlleKe00,punt_ret_yds,34,,,,,
player,201311170mia,sdg,AlleKe00,punt_ret_yds_per_ret,17.0,,,,,
player,201311170mia,sdg,AlleKe00,punt_ret_td,0,,,,,
player,201311170mia,sdg,AlleKe00,punt_ret_long,21,,,,,
player,201311170mia,sdg,RoyaEd00,kick_ret,0,,,,,
player,201311170mia,sdg,RoyaEd00,kick_ret_yds,0,,,,,
player,201311170mia,sdg,RoyaEd00,kick_ret_yds_per_ret,,,,,,
player,201311170mia,sdg,RoyaEd00,kick_ret_td,0,,,,,
player,201311170mia,sdg,RoyaEd00,kick_ret_long,0,,,,,
player,201311170mia,sdg,RoyaEd00,punt_ret,1,,,,,
player,201311170mia,sdg,RoyaEd00,punt_ret_yds,12,,,,,
player,201311170mia,sdg,RoyaEd00,punt_ret_yds_per_ret,12.0,,,,,
player,201311170mia,sdg,RoyaEd00,punt_ret_td,0,,,,,
player,201311170mia,sdg,RoyaEd00,punt_ret_long,12,,,,,
player,201311170mia,sdg,WoodDa02,kick_ret,2,,,,,
player,201311170mia,sdg,WoodDa02,kick_ret_yds,43,,,,,
player,201311170mia,sdg,WoodDa02,kick_ret_yds_per_ret,21.5,,,,,
player,201311170mia,sdg,WoodDa02,kick_ret_td,0,,,,,
player,201311170mia,sdg,WoodDa02,kick_ret_long,22,,,,,
player,201311170mia,sdg,WoodDa02,punt_ret,0,,,,,
player,201311170mia,sdg,WoodDa02,punt_ret_yds,0,,,,,
player,201311170mia,sdg,WoodDa02,punt_ret_yds_per_ret,,,,,,
player,201311170mia,sdg,WoodDa02,punt_ret_td,0,,,,,
player,201311170mia,sdg,WoodDa02,punt_ret_long,0,,,,,
player,201311170mia,mia,ThigMa00,kick_ret,2,,,,,
player,201311170mia,mia,ThigMa00,kick_ret_yds,48,,,,,
player,201311170mia,mia,ThigMa00,kick_ret_yds_per_ret,24.0,,,,,
player,201311170mia,mia,ThigMa00,kick_ret_td,0,,,,,
player,201311170mia,mia,ThigMa00,kick_ret_long,25,,,,,
player,201311170mia,mia,ThigMa00,punt_ret,0,,,,,
player,201311170mia,mia,ThigMa00,punt_ret_yds,0,,,,,
player,201311170mia,mia,ThigMa00,punt_ret_yds_per_ret,,,,,,
player,201311170mia,mia,ThigMa00,punt_ret_td,0,,,,,
player,201311170mia,mia,ThigMa00,punt_ret_long,0,,,,,
player,201311170mia,sdg,novaknic01,xpm,1,,,,,
player,201311170mia,sdg,novaknic01,xpa,1,,,,,
player,201311170mia,sdg,novaknic01,fgm,3,,,,,
player,201311170mia,sdg,novaknic01,fga,3,,,,,
player,201311170mia,sdg,novaknic01,punt,0,,,,,
player,201311170mia,sdg,novaknic01,punt_yds,0,,,,,
player,201311170mia,sdg,novaknic01,punt_yds_per_punt,,,,,,
player,201311170mia,sdg,novaknic01,punt_long,0,,,,,
player,201311170mia,sdg,ScifMi20,xpm,,,,,,
player,201311170mia,sdg,ScifMi20,xpa,,,,,,
player,201311170mia,sdg,ScifMi20,fgm,,,,,,
player,201311170mia,sdg,ScifMi20,fga,,,,,,
player,201311170mia,sdg,ScifMi20,punt,4,,,,,
player,201311170mia,sdg,ScifMi20,punt_yds,174,,,,,
player,201311170mia,sdg,ScifMi20,punt_yds_per_punt,43.5,,,,,
player,201311170mia,sdg,ScifMi20,punt_long,49,,,,,
player,201311170mia,mia,SturCa00,xpm,2,,,,,
player,201311170mia,mia,SturCa00,xpa,2,,,,,
player,201311170mia,mia,SturCa00,fgm,2,,,,,
player,201311170mia,mia,SturCa00,fga,2,,,,,
player,201311170mia,mia,SturCa00,punt,0,,,,,
player,201311170mia,mia,SturCa00,punt_yds,0,,,,,
player,201311170mia,mia,SturCa00,punt_yds_per_punt,,,,,,
player,201311170mia,mia,SturCa00,punt_long,0,,,,,
player,201311170mia,mia,FielBr20,xpm,,,,,,
player,201311170mia,mia,FielBr20,xpa,,,,,,
player,201311170mia,mia,FielBr20,fgm,,,,,,
player,201311170mia,mia,FielBr20,fga,,,,,,
player,201311170mia,mia,FielBr20,punt,4,,,,,
player,201311170mia,mia,FielBr20,punt_yds,209,,,,,
player,201311170mia,mia,FielBr20,punt_yds_per_punt,52.3,,,,,
player,201311170mia,mia,FielBr20,punt_long,61,,,,,
player,201311170mia,mia,McKiBr21,pos,T,,,,,
player,201311170mia,mia,McKiBr21,offense,63,,,,,
player,201311170mia,mia,McKiBr21,off_pct,100%,,,,,
player,201311170mia,mia,McKiBr21,defense,0,,,,,
player,201311170mia,mia,McKiBr21,def_pct,0%,,,,,
player,201311170mia,mia,McKiBr21,special_teams,4,,,,,
player,201311170mia,mia,McKiBr21,st_pct,15%,,,,,
player,201311170mia,mia,JerrJo20,pos,G,,,,,
player,201311170mia,mia,JerrJo20,offense,63,,,,,
player,201311170mia,mia,JerrJo20,off_pct,100%,,,,,
player,201311170mia,mia,JerrJo20,defense,0,,,,,
player,201311170mia,mia,JerrJo20,def_pct,0%,,,,,
player,201311170mia,mia,JerrJo20,special_teams,4,,,,,
player,201311170mia,mia,JerrJo20,st_pct,15%,,,,,
player,201311170mia,mia,ClabTy20,pos,T,,,,,
player,201311170mia,mia,ClabTy20,offense,63,,,,,
player,201311170mia,mia,ClabTy20,off_pct,100%,,,,,
player,201311170mia,mia,ClabTy20,defense,0,,,,,
player,201311170mia,mia,ClabTy20,def_pct,0%,,,,,
player,201311170mia,mia,ClabTy20,special_teams,4,,,,,
player,201311170mia,mia,ClabTy20,st_pct,15%,,,,,
player,201311170mia,mia,TannRy00,pos,QB,,,,,
player,201311170mia,mia,TannRy00,offense,63,,,,,
player,201311170mia,mia,TannRy00,off_pct,100%,,,,,
player,201311170mia,mia,TannRy00,defense,0,,,,,
player,201311170mia,mia,TannRy00,def_pct,0%,,,,,
player,201311170mia,mia,TannRy00,special_teams,0,,,,,
player,201311170mia,mia,TannRy00,st_pct,0%,,,,,
player,201311170mia,mia,GarnNa20,pos,T,,,,,
player,201311170mia,mia,GarnNa20,offense,62,,,,,
player,201311170mia,mia,GarnNa20,off_pct,98%,,,,,
player,201311170mia,mia,GarnNa20,defense,0,,,,,
player,201311170mia,mia,GarnNa20,def_pct,0%,,,,,
player,201311170mia,mia,GarnNa20,special_teams,4,,,,,
player,201311170mia,mia,GarnNa20,st_pct,15%,,,,,
player,201311170mia,mia,HartBr00,pos,WR,,,,,
player,201311170mia,mia,HartBr00,offense,62,,,,,
player,201311170mia,mia,HartBr00,off_pct,98%,,,,,
player,201311170mia,mia,HartBr00,defense,0,,,,,
player,201311170mia,mia,HartBr00,def_pct,0%,,,,,
player,201311170mia,mia,HartBr00,special_teams,0,,,,,
player,201311170mia,mia,HartBr00,st_pct,0%,,,,,
player,201311170mia,mia,BrenSa01,pos,C,,,,,
player,201311170mia,mia,BrenSa01,offense,58,,,,,
player,201311170mia,mia,BrenSa01,off_pct,92%,,,,,
player,201311170mia,mia,BrenSa01,defense,0,,,,,
player,201311170mia,mia,BrenSa01,def_pct,0%,,,,,
player,201311170mia,mia,BrenSa01,special_teams,0,,,,,
player,201311170mia,mia,BrenSa01,st_pct,0%,,,,,
player,201311170mia,mia,MattRi00,pos,WR,,,,,
player,201311170mia,mia,MattRi00,offense,56,,,,,
player,201311170mia,mia,MattRi00,off_pct,89%,,,,,
player,201311170mia,mia,MattRi00,defense,0,,,,,
player,201311170mia,mia,MattRi00,def_pct,0%,,,,,
player,201311170mia,mia,MattRi00,special_teams,0,,,,,
player,201311170mia,mia,MattRi00,st_pct,0%,,,,,
player,201311170mia,mia,WallMi00,pos,WR,,,,,
player,201311170mia,mia,WallMi00,offense,56,,,,,
player,201311170mia,mia,WallMi00,off_pct,89%,,,,,
player,201311170mia,mia,WallMi00,defense,0,,,,,
player,201311170mia,mia,WallMi00,def_pct,0%,,,,,
player,201311170mia,mia,WallMi00,special_teams,0,,,,,
player,201311170mia,mia,WallMi00,st_pct,0%,,,,,
player,201311170mia,mia,ClayCh00,pos,TE,,,,,
player,201311170mia,mia,ClayCh00,offense,47,,,,,
player,201311170mia,mia,ClayCh00,off_pct,75%,,,,,
player,201311170mia,mia,ClayCh00,defense,0,,,,,
player,201311170mia,mia,ClayCh00,def_pct,0%,,,,,
player,201311170mia,mia,ClayCh00,special_teams,5,,,,,
player,201311170mia,mia,ClayCh00,st_pct,19%,,,,,
player,201311170mia,mia,MillLa01,pos,RB,,,,,
player,201311170mia,mia,MillLa01,offense,38,,,,,
player,201311170mia,mia,MillLa01,off_pct,60%,,,,,
player,201311170mia,mia,MillLa01,defense,0,,,,,
player,201311170mia,mia,MillLa01,def_pct,0%,,,,,
player,201311170mia,mia,MillLa01,special_teams,0,,,,,
player,201311170mia,mia,MillLa01,st_pct,0%,,,,,
player,201311170mia,mia,ThomDa03,pos,RB,,,,,
player,201311170mia,mia,ThomDa03,offense,25,,,,,
player,201311170mia,mia,ThomDa03,off_pct,40%,,,,,
player,201311170mia,mia,ThomDa03,defense,0,,,,,
player,201311170mia,mia,ThomDa03,def_pct,0%,,,,,
player,201311170mia,mia,ThomDa03,special_teams,4,,,,,
player,201311170mia,mia,ThomDa03,st_pct,15%,,,,,
player,201311170mia,mia,EgneMi00,pos,TE,,,,,
player,201311170mia,mia,EgneMi00,offense,15,,,,,
player,201311170mia,mia,EgneMi00,off_pct,24%,,,,,
player,201311170mia,mia,EgneMi00,defense,0,,,,,
player,201311170mia,mia,EgneMi00,def_pct,0%,,,,,
player,201311170mia,mia,EgneMi00,special_teams,5,,,,,
player,201311170mia,mia,EgneMi00,st_pct,19%,,,,,
player,201311170mia,mia,SimsDi00,pos,TE,,,,,
player,201311170mia,mia,SimsDi00,offense,8,,,,,
player,201311170mia,mia,SimsDi00,off_pct,13%,,,,,
player,201311170mia,mia,SimsDi00,defense,0,,,,,
player,201311170mia,mia,SimsDi00,def_pct,0%,,,,,
player,201311170mia,mia,SimsDi00,special_teams,0,,,,,
player,201311170mia,mia,SimsDi00,st_pct,0%,,,,,
player,201311170mia,mia,MoorMa02,pos,WR,,,,,
player,201311170mia,mia,MoorMa02,offense,6,,,,,
player,201311170mia,mia,MoorMa02,off_pct,10%,,,,,
player,201311170mia,mia,MoorMa02,defense,0,,,,,
player,201311170mia,mia,MoorMa02,def_pct,0%,,,,,
player,201311170mia,mia,MoorMa02,special_teams,17,,,,,
player,201311170mia,mia,MoorMa02,st_pct,65%,,,,,
player,201311170mia,mia,WatkDa00,pos,G,,,,,
player,201311170mia,mia,WatkDa00,offense,6,,,,,
player,201311170mia,mia,WatkDa00,off_pct,10%,,,,,
player,201311170mia,mia,WatkDa00,defense,0,,,,,
player,201311170mia,mia,WatkDa00,def_pct,0%,,,,,
player,201311170mia,mia,WatkDa00,special_teams,0,,,,,
player,201311170mia,mia,WatkDa00,st_pct,0%,,,,,
player,201311170mia,mia,ThigMa00,pos,RB,,,,,
player,201311170mia,mia,ThigMa00,offense,1,,,,,
player,201311170mia,mia,ThigMa00,off_pct,2%,,,,,
player,201311170mia,mia,ThigMa00,defense,0,,,,,
player,201311170mia,mia,ThigMa00,def_pct,0%,,,,,
player,201311170mia,mia,ThigMa00,special_teams,9,,,,,
player,201311170mia,mia,ThigMa00,st_pct,35%,,,,,
player,201311170mia,mia,ThomDa04,pos,G,,,,,
player,201311170mia,mia,ThomDa04,offense,1,,,,,
player,201311170mia,mia,ThomDa04,off_pct,2%,,,,,
player,201311170mia,mia,ThomDa04,defense,0,,,,,
player,201311170mia,mia,ThomDa04,def_pct,0%,,,,,
player,201311170mia,mia,ThomDa04,special_teams,9,,,,,
player,201311170mia,mia,ThomDa04,st_pct,35%,,,,,
player,201311170mia,mia,ClemCh97,pos,FS,,,,,
player,201311170mia,mia,ClemCh97,offense,0,,,,,
player,201311170mia,mia,ClemCh97,off_pct,0%,,,,,
player,201311170mia,mia,ClemCh97,defense,65,,,,,
player,201311170mia,mia,ClemCh97,def_pct,100%,,,,,
player,201311170mia,mia,ClemCh97,special_teams,9,,,,,
player,201311170mia,mia,ClemCh97,st_pct,35%,,,,,
player,201311170mia,mia,GrimBr20,pos,CB,,,,,
player,201311170mia,mia,GrimBr20,offense,0,,,,,
player,201311170mia,mia,GrimBr20,off_pct,0%,,,,,
player,201311170mia,mia,GrimBr20,defense,65,,,,,
player,201311170mia,mia,GrimBr20,def_pct,100%,,,,,
player,201311170mia,mia,GrimBr20,special_teams,1,,,,,
player,201311170mia,mia,GrimBr20,st_pct,4%,,,,,
player,201311170mia,mia,JoneRe99,pos,FS,,,,,
player,201311170mia,mia,JoneRe99,offense,0,,,,,
player,201311170mia,mia,JoneRe99,off_pct,0%,,,,,
player,201311170mia,mia,JoneRe99,defense,65,,,,,
player,201311170mia,mia,JoneRe99,def_pct,100%,,,,,
player,201311170mia,mia,JoneRe99,special_teams,0,,,,,
player,201311170mia,mia,JoneRe99,st_pct,0%,,,,,
player,201311170mia,mia,ElleDa99,pos,LB,,,,,
player,201311170mia,mia,ElleDa99,offense,0,,,,,
player,201311170mia,mia,ElleDa99,off_pct,0%,,,,,
player,201311170mia,mia,ElleDa99,defense,63,,,,,
player,201311170mia,mia,ElleDa99,def_pct,97%,,,,,
player,201311170mia,mia,ElleDa99,special_teams,1,,,,,
player,201311170mia,mia,ElleDa99,st_pct,4%,,,,,
player,201311170mia,mia,WheePh99,pos,LB,,,,,
player,201311170mia,mia,WheePh99,offense,0,,,,,
player,201311170mia,mia,WheePh99,off_pct,0%,,,,,
player,201311170mia,mia,WheePh99,defense,56,,,,,
player,201311170mia,mia,WheePh99,def_pct,86%,,,,,
player,201311170mia,mia,WheePh99,special_teams,0,,,,,
player,201311170mia,mia,WheePh99,st_pct,0%,,,,,
player,201311170mia,mia,WilsJi00,pos,FS,,,,,
player,201311170mia,mia,WilsJi00,offense,0,,,,,
player,201311170mia,mia,WilsJi00,off_pct,0%,,,,,
player,201311170mia,mia,WilsJi00,defense,52,,,,,
player,201311170mia,mia,WilsJi00,def_pct,80%,,,,,
player,201311170mia,mia,WilsJi00,special_teams,13,,,,,
player,201311170mia,mia,WilsJi00,st_pct,50%,,,,,
player,201311170mia,mia,VernOl00,pos,DE,,,,,
player,201311170mia,mia,VernOl00,offense,0,,,,,
player,201311170mia,mia,VernOl00,off_pct,0%,,,,,
player,201311170mia,mia,VernOl00,defense,52,,,,,
player,201311170mia,mia,VernOl00,def_pct,80%,,,,,
player,201311170mia,mia,VernOl00,special_teams,5,,,,,
player,201311170mia,mia,VernOl00,st_pct,19%,,,,,
player,201311170mia,mia,WakeCa00,pos,DE,,,,,
player,201311170mia,mia,WakeCa00,offense,0,,,,,
player,201311170mia,mia,WakeCa00,off_pct,0%,,,,,
player,201311170mia,mia,WakeCa00,defense,49,,,,,
player,201311170mia,mia,WakeCa00,def_pct,75%,,,,,
player,201311170mia,mia,WakeCa00,special_teams,1,,,,,
player,201311170mia,mia,WakeCa00,st_pct,4%,,,,,
player,201311170mia,mia,StarRa20,pos,DT,,,,,
player,201311170mia,mia,StarRa20,offense,0,,,,,
player,201311170mia,mia,StarRa20,off_pct,0%,,,,,
player,201311170mia,mia,StarRa20,defense,47,,,,,
player,201311170mia,mia,StarRa20,def_pct,72%,,,,,
player,201311170mia,mia,StarRa20,special_teams,5,,,,,
player,201311170mia,mia,StarRa20,st_pct,19%,,,,,
player,201311170mia,mia,CarrNo00,pos,CB,,,,,
player,201311170mia,mia,CarrNo00,offense,0,,,,,
player,201311170mia,mia,CarrNo00,off_pct,0%,,,,,
player,201311170mia,mia,CarrNo00,defense,46,,,,,
player,201311170mia,mia,CarrNo00,def_pct,71%,,,,,
player,201311170mia,mia,CarrNo00,special_teams,10,,,,,
player,201311170mia,mia,CarrNo00,st_pct,38%,,,,,
player,201311170mia,mia,OdriJa99,pos,DT,,,,,
player,201311170mia,mia,OdriJa99,offense,0,,,,,
player,201311170mia,mia,OdriJa99,off_pct,0%,,,,,
player,201311170mia,mia,OdriJa99,defense,46,,,,,
player,201311170mia,mia,OdriJa99,def_pct,71%,,,,,
player,201311170mia,mia,OdriJa99,special_teams,5,,,,,
player,201311170mia,mia,OdriJa99,st_pct,19%,,,,,
player,201311170mia,mia,SoliPa99,pos,DT,,,,,
player,201311170mia,mia,SoliPa99,offense,0,,,,,
player,201311170mia,mia,SoliPa99,off_pct,0%,,,,,
player,201311170mia,mia,SoliPa99,defense,33,,,,,
player,201311170mia,mia,SoliPa99,def_pct,51%,,,,,
player,201311170mia,mia,SoliPa99,special_teams,8,,,,,
player,201311170mia,mia,SoliPa99,st_pct,31%,,,,,
player,201311170mia,mia,JordDi00,pos,DE,,,,,
player,201311170mia,mia,JordDi00,offense,0,,,,,
player,201311170mia,mia,JordDi00,off_pct,0%,,,,,
player,201311170mia,mia,JordDi00,defense,22,,,,,
player,201311170mia,mia,JordDi00,def_pct,34%,,,,,
player,201311170mia,mia,JordDi00,special_teams,18,,,,,
player,201311170mia,mia,JordDi00,st_pct,69%,,,,,
player,201311170mia,mia,PattDi20,pos,CB,,,,,
player,201311170mia,mia,PattDi20,offense,0,,,,,
player,201311170mia,mia,PattDi20,off_pct,0%,,,,,
player,201311170mia,mia,PattDi20,defense,19,,,,,
player,201311170mia,mia,PattDi20,def_pct,29%,,,,,
player,201311170mia,mia,PattDi20,special_teams,0,,,,,
player,201311170mia,mia,PattDi20,st_pct,0%,,,,,
player,201311170mia,mia,ShelDe00,pos,DE,,,,,
player,201311170mia,mia,ShelDe00,offense,0,,,,,
player,201311170mia,mia,ShelDe00,off_pct,0%,,,,,
player,201311170mia,mia,ShelDe00,defense,18,,,,,
player,201311170mia,mia,ShelDe00,def_pct,28%,,,,,
player,201311170mia,mia,ShelDe00,special_teams,8,,,,,
player,201311170mia,mia,ShelDe00,st_pct,31%,,,,,
player,201311170mia,mia,MisiKo99,pos,LB,,,,,
player,201311170mia,mia,MisiKo99,offense,0,,,,,
player,201311170mia,mia,MisiKo99,off_pct,0%,,,,,
player,201311170mia,mia,MisiKo99,defense,15,,,,,
player,201311170mia,mia,MisiKo99,def_pct,23%,,,,,
player,201311170mia,mia,MisiKo99,special_teams,0,,,,,
player,201311170mia,mia,MisiKo99,st_pct,0%,,,,,
player,201311170mia,mia,TrusJa99,pos,LB,,,,,
player,201311170mia,mia,TrusJa99,offense,0,,,,,
player,201311170mia,mia,TrusJa99,off_pct,0%,,,,,
player,201311170mia,mia,TrusJa99,defense,1,,,,,
player,201311170mia,mia,TrusJa99,def_pct,2%,,,,,
player,201311170mia,mia,TrusJa99,special_teams,25,,,,,
player,201311170mia,mia,TrusJa99,st_pct,96%,,,,,
player,201311170mia,mia,JenkJe00,pos,LB,,,,,
player,201311170mia,mia,JenkJe00,offense,0,,,,,
player,201311170mia,mia,JenkJe00,off_pct,0%,,,,,
player,201311170mia,mia,JenkJe00,defense,1,,,,,
player,201311170mia,mia,JenkJe00,def_pct,2%,,,,,
player,201311170mia,mia,JenkJe00,special_teams,7,,,,,
player,201311170mia,mia,JenkJe00,st_pct,27%,,,,,
player,201311170mia,mia,FreeJo01,pos,LB,,,,,
player,201311170mia,mia,FreeJo01,offense,0,,,,,
player,201311170mia,mia,FreeJo01,off_pct,0%,,,,,
player,201311170mia,mia,FreeJo01,defense,0,,,,,
player,201311170mia,mia,FreeJo01,def_pct,0%,,,,,
player,201311170mia,mia,FreeJo01,special_teams,21,,,,,
player,201311170mia,mia,FreeJo01,st_pct,81%,,,,,
player,201311170mia,mia,SpitAu99,pos,LB,,,,,
player,201311170mia,mia,SpitAu99,offense,0,,,,,
player,201311170mia,mia,SpitAu99,off_pct,0%,,,,,
player,201311170mia,mia,SpitAu99,defense,0,,,,,
player,201311170mia,mia,SpitAu99,def_pct,0%,,,,,
player,201311170mia,mia,SpitAu99,special_teams,14,,,,,
player,201311170mia,mia,SpitAu99,st_pct,54%,,,,,
player,201311170mia,mia,CampD.00,pos,SS,,,,,
player,201311170mia,mia,CampD.00,offense,0,,,,,
player,201311170mia,mia,CampD.00,off_pct,0%,,,,,
player,201311170mia,mia,CampD.00,defense,0,,,,,
player,201311170mia,mia,CampD.00,def_pct,0%,,,,,
player,201311170mia,mia,CampD.00,special_teams,14,,,,,
player,201311170mia,mia,CampD.00,st_pct,54%,,,,,
player,201311170mia,mia,JoneDo02,pos,FS,,,,,
player,201311170mia,mia,JoneDo02,offense,0,,,,,
player,201311170mia,mia,JoneDo02,off_pct,0%,,,,,
player,201311170mia,mia,JoneDo02,defense,0,,,,,
player,201311170mia,mia,JoneDo02,def_pct,0%,,,,,
player,201311170mia,mia,JoneDo02,special_teams,14,,,,,
player,201311170mia,mia,JoneDo02,st_pct,54%,,,,,
player,201311170mia,mia,StanR.00,pos,CB,,,,,
player,201311170mia,mia,StanR.00,offense,0,,,,,
player,201311170mia,mia,StanR.00,off_pct,0%,,,,,
player,201311170mia,mia,StanR.00,defense,0,,,,,
player,201311170mia,mia,StanR.00,def_pct,0%,,,,,
player,201311170mia,mia,StanR.00,special_teams,11,,,,,
player,201311170mia,mia,StanR.00,st_pct,42%,,,,,
player,201311170mia,mia,SturCa00,pos,K,,,,,
player,201311170mia,mia,SturCa00,offense,0,,,,,
player,201311170mia,mia,SturCa00,off_pct,0%,,,,,
player,201311170mia,mia,SturCa00,defense,0,,,,,
player,201311170mia,mia,SturCa00,def_pct,0%,,,,,
player,201311170mia,mia,SturCa00,special_teams,9,,,,,
player,201311170mia,mia,SturCa00,st_pct,35%,,,,,
player,201311170mia,mia,FielBr20,pos,P,,,,,
player,201311170mia,mia,FielBr20,offense,0,,,,,
player,201311170mia,mia,FielBr20,off_pct,0%,,,,,
player,201311170mia,mia,FielBr20,defense,0,,,,,
player,201311170mia,mia,FielBr20,def_pct,0%,,,,,
player,201311170mia,mia,FielBr20,special_teams,8,,,,,
player,201311170mia,mia,FielBr20,st_pct,31%,,,,,
player,201311170mia,mia,DennJo20,pos,LS,,,,,
player,201311170mia,mia,DennJo20,offense,0,,,,,
player,201311170mia,mia,DennJo20,off_pct,0%,,,,,
player,201311170mia,mia,DennJo20,defense,0,,,,,
player,201311170mia,mia,DennJo20,def_pct,0%,,,,,
player,201311170mia,mia,DennJo20,special_teams,8,,,,,
player,201311170mia,mia,DennJo20,st_pct,31%,,,,,
player,201311170mia,mia,TaylJa01,pos,CB,,,,,
player,201311170mia,mia,TaylJa01,offense,0,,,,,
player,201311170mia,mia,TaylJa01,off_pct,0%,,,,,
player,201311170mia,mia,TaylJa01,defense,0,,,,,
player,201311170mia,mia,TaylJa01,def_pct,0%,,,,,
player,201311170mia,mia,TaylJa01,special_teams,6,,,,,
player,201311170mia,mia,TaylJa01,st_pct,23%,,,,,
player,201311170mia,sdg,FlukDJ00,pos,T,,,,,
player,201311170mia,sdg,FlukDJ00,offense,65,,,,,
player,201311170mia,sdg,FlukDJ00,off_pct,100%,,,,,
player,201311170mia,sdg,FlukDJ00,defense,0,,,,,
player,201311170mia,sdg,FlukDJ00,def_pct,0%,,,,,
player,201311170mia,sdg,FlukDJ00,special_teams,4,,,,,
player,201311170mia,sdg,FlukDJ00,st_pct,15%,,,,,
player,201311170mia,sdg,RineCh20,pos,G,,,,,
player,201311170mia,sdg,RineCh20,offense,65,,,,,
player,201311170mia,sdg,RineCh20,off_pct,100%,,,,,
player,201311170mia,sdg,RineCh20,defense,0,,,,,
player,201311170mia,sdg,RineCh20,def_pct,0%,,,,,
