game,2013,3,20130922,201309220nwe,tam,"Tampa Bay Buccaneers",3,nwe,"New England Patriots",23
player,201309220nwe,nwe,EbneNa00,off_pct,0%,,,,,
player,201309220nwe,nwe,EbneNa00,defense,0,,,,,
player,201309220nwe,nwe,EbneNa00,def_pct,0%,,,,,
player,201309220nwe,nwe,EbneNa00,special_teams,10,,,,,
player,201309220nwe,nwe,EbneNa00,st_pct,50%,,,,,
player,201309220nwe,nwe,GostSt20,pos,K,,,,,
player,201309220nwe,nwe,GostSt20,offense,0,,,,,
player,201309220nwe,nwe,GostSt20,off_pct,0%,,,,,
player,201309220nwe,nwe,GostSt20,defense,0,,,,,
player,201309220nwe,nwe,GostSt20,def_pct,0%,,,,,
player,201309220nwe,nwe,GostSt20,special_teams,10,,,,,
player,201309220nwe,nwe,GostSt20,st_pct,50%,,,,,
player,201309220nwe,nwe,AlleRy01,pos,P,,,,,
player,201309220nwe,nwe,AlleRy01,offense,0,,,,,
player,201309220nwe,nwe,AlleRy01,off_pct,0%,,,,,
player,201309220nwe,nwe,AlleRy01,defense,0,,,,,
player,201309220nwe,nwe,AlleRy01,def_pct,0%,,,,,
player,201309220nwe,nwe,AlleRy01,special_teams,8,,,,,
player,201309220nwe,nwe,AlleRy01,st_pct,40%,,,,,
player,201309220nwe,nwe,AikeDa00,pos,LS,,,,,
player,201309220nwe,nwe,AikeDa00,offense,0,,,,,
player,201309220nwe,nwe,AikeDa00,off_pct,0%,,,,,
player,201309220nwe,nwe,AikeDa00,defense,0,,,,,
player,201309220nwe,nwe,AikeDa00,def_pct,0%,,,,,
player,201309220nwe,nwe,AikeDa00,special_teams,8,,,,,
player,201309220nwe,nwe,AikeDa00,st_pct,40%,,,,,
player,201309220nwe,nwe,ColeMa01,pos,CB,,,,,
player,201309220nwe,nwe,ColeMa01,offense,0,,,,,
player,201309220nwe,nwe,ColeMa01,off_pct,0%,,,,,
player,201309220nwe,nwe,ColeMa01,defense,0,,,,,
player,201309220nwe,nwe,ColeMa01,def_pct,0%,,,,,
player,201309220nwe,nwe,ColeMa01,special_teams,7,,,,,
player,201309220nwe,nwe,ColeMa01,st_pct,35%,,,,,
player,201309220nwe,nwe,BarkCh00,pos,G,,,,,
player,201309220nwe,nwe,BarkCh00,offense,0,,,,,
player,201309220nwe,nwe,BarkCh00,off_pct,0%,,,,,
player,201309220nwe,nwe,BarkCh00,defense,0,,,,,
player,201309220nwe,nwe,BarkCh00,def_pct,0%,,,,,
player,201309220nwe,nwe,BarkCh00,special_teams,2,,,,,
player,201309220nwe,nwe,BarkCh00,st_pct,10%,,,,,
player,201309220nwe,tam,DotsDe00,pos,T,,,,,
player,201309220nwe,tam,DotsDe00,offense,69,,,,,
player,201309220nwe,tam,DotsDe00,off_pct,100%,,,,,
player,201309220nwe,tam,DotsDe00,defense,0,,,,,
player,201309220nwe,tam,DotsDe00,def_pct,0%,,,,,
player,201309220nwe,tam,DotsDe00,special_teams,2,,,,,
player,201309220nwe,tam,DotsDe00,st_pct,10%,,,,,
player,201309220nwe,tam,JoseDa20,pos,G,,,,,
player,201309220nwe,tam,JoseDa20,offense,69,,,,,
player,201309220nwe,tam,JoseDa20,off_pct,100%,,,,,
player,201309220nwe,tam,JoseDa20,defense,0,,,,,
player,201309220nwe,tam,JoseDa20,def_pct,0%,,,,,
player,201309220nwe,tam,JoseDa20,special_teams,2,,,,,
player,201309220nwe,tam,JoseDa20,st_pct,10%,,,,,
player,201309220nwe,tam,PennDo20,pos,T,,,,,
player,201309220nwe,tam,PennDo20,offense,69,,,,,
player,201309220nwe,tam,PennDo20,off_pct,100%,,,,,
player,201309220nwe,tam,PennDo20,defense,0,,,,,
player,201309220nwe,tam,PennDo20,def_pct,0%,,,,,
player,201309220nwe,tam,PennDo20,special_teams,2,,,,,
player,201309220nwe,tam,PennDo20,st_pct,10%,,,,,
player,201309220nwe,tam,NickCa20,pos,G,,,,,
player,201309220nwe,tam,NickCa20,offense,69,,,,,
player,201309220nwe,tam,NickCa20,off_pct,100%,,,,,
player,201309220nwe,tam,NickCa20,defense,0,,,,,
player,201309220nwe,tam,NickCa20,def_pct,0%,,,,,
player,201309220nwe,tam,NickCa20,special_teams,2,,,,,
player,201309220nwe,tam,NickCa20,st_pct,10%,,,,,
player,201309220nwe,tam,ZuttJe20,pos,C,,,,,
player,201309220nwe,tam,ZuttJe20,offense,69,,,,,
player,201309220nwe,tam,ZuttJe20,off_pct,100%,,,,,
player,201309220nwe,tam,ZuttJe20,defense,0,,,,,
player,201309220nwe,tam,ZuttJe20,def_pct,0%,,,,,
player,201309220nwe,tam,ZuttJe20,special_teams,0,,,,,
player,201309220nwe,tam,ZuttJe20,st_pct,0%,,,,,
player,201309220nwe,tam,FreeJo00,pos,QB,,,,,
player,201309220nwe,tam,FreeJo00,offense,69,,,,,
player,201309220nwe,tam,FreeJo00,off_pct,100%,,,,,
player,201309220nwe,tam,FreeJo00,defense,0,,,,,
player,201309220nwe,tam,FreeJo00,def_pct,0%,,,,,
player,201309220nwe,tam,FreeJo00,special_teams,0,,,,,
player,201309220nwe,tam,FreeJo00,st_pct,0%,,,,,
player,201309220nwe,tam,MartDo00,pos,RB,,,,,
player,201309220nwe,tam,MartDo00,offense,58,,,,,
player,201309220nwe,tam,MartDo00,off_pct,84%,,,,,
player,201309220nwe,tam,MartDo00,defense,0,,,,,
player,201309220nwe,tam,MartDo00,def_pct,0%,,,,,
player,201309220nwe,tam,MartDo00,special_teams,0,,,,,
player,201309220nwe,tam,MartDo00,st_pct,0%,,,,,
player,201309220nwe,tam,OgleKe00,pos,WR,,,,,
player,201309220nwe,tam,OgleKe00,offense,53,,,,,
player,201309220nwe,tam,OgleKe00,off_pct,77%,,,,,
player,201309220nwe,tam,OgleKe00,defense,0,,,,,
player,201309220nwe,tam,OgleKe00,def_pct,0%,,,,,
player,201309220nwe,tam,OgleKe00,special_teams,2,,,,,
player,201309220nwe,tam,OgleKe00,st_pct,10%,,,,,
player,201309220nwe,tam,WillMi04,pos,WR,,,,,
player,201309220nwe,tam,WillMi04,offense,51,,,,,
player,201309220nwe,tam,WillMi04,off_pct,74%,,,,,
player,201309220nwe,tam,WillMi04,defense,0,,,,,
player,201309220nwe,tam,WillMi04,def_pct,0%,,,,,
player,201309220nwe,tam,WillMi04,special_teams,0,,,,,
player,201309220nwe,tam,WillMi04,st_pct,0%,,,,,
player,201309220nwe,tam,JackVi00,pos,WR,,,,,
player,201309220nwe,tam,JackVi00,offense,41,,,,,
player,201309220nwe,tam,JackVi00,off_pct,59%,,,,,
player,201309220nwe,tam,JackVi00,defense,1,,,,,
player,201309220nwe,tam,JackVi00,def_pct,1%,,,,,
player,201309220nwe,tam,JackVi00,special_teams,0,,,,,
player,201309220nwe,tam,JackVi00,st_pct,0%,,,,,
player,201309220nwe,tam,ByhaNa00,pos,TE,,,,,
player,201309220nwe,tam,ByhaNa00,offense,39,,,,,
player,201309220nwe,tam,ByhaNa00,off_pct,57%,,,,,
player,201309220nwe,tam,ByhaNa00,defense,0,,,,,
player,201309220nwe,tam,ByhaNa00,def_pct,0%,,,,,
player,201309220nwe,tam,ByhaNa00,special_teams,7,,,,,
player,201309220nwe,tam,ByhaNa00,st_pct,35%,,,,,
player,201309220nwe,tam,WrigTi01,pos,TE,,,,,
player,201309220nwe,tam,WrigTi01,offense,38,,,,,
player,201309220nwe,tam,WrigTi01,off_pct,55%,,,,,
player,201309220nwe,tam,WrigTi01,defense,0,,,,,
player,201309220nwe,tam,WrigTi01,def_pct,0%,,,,,
player,201309220nwe,tam,WrigTi01,special_teams,7,,,,,
player,201309220nwe,tam,WrigTi01,st_pct,35%,,,,,
player,201309220nwe,tam,PageEr00,pos,WR,,,,,
player,201309220nwe,tam,PageEr00,offense,26,,,,,
player,201309220nwe,tam,PageEr00,off_pct,38%,,,,,
player,201309220nwe,tam,PageEr00,defense,0,,,,,
player,201309220nwe,tam,PageEr00,def_pct,0%,,,,,
player,201309220nwe,tam,PageEr00,special_teams,8,,,,,
player,201309220nwe,tam,PageEr00,st_pct,40%,,,,,
player,201309220nwe,tam,LoriEr99,pos,FB,,,,,
player,201309220nwe,tam,LoriEr99,offense,21,,,,,
player,201309220nwe,tam,LoriEr99,off_pct,30%,,,,,
player,201309220nwe,tam,LoriEr99,defense,0,,,,,
player,201309220nwe,tam,LoriEr99,def_pct,0%,,,,,
player,201309220nwe,tam,LoriEr99,special_teams,7,,,,,
player,201309220nwe,tam,LoriEr99,st_pct,35%,,,,,
player,201309220nwe,tam,LeonBr00,pos,RB,,,,,
player,201309220nwe,tam,LeonBr00,offense,10,,,,,
player,201309220nwe,tam,LeonBr00,off_pct,14%,,,,,
player,201309220nwe,tam,LeonBr00,defense,0,,,,,
player,201309220nwe,tam,LeonBr00,def_pct,0%,,,,,
player,201309220nwe,tam,LeonBr00,special_teams,12,,,,,
player,201309220nwe,tam,LeonBr00,st_pct,60%,,,,,
player,201309220nwe,tam,MereJa20,pos,T,,,,,
player,201309220nwe,tam,MereJa20,offense,7,,,,,
player,201309220nwe,tam,MereJa20,off_pct,10%,,,,,
player,201309220nwe,tam,MereJa20,defense,0,,,,,
player,201309220nwe,tam,MereJa20,def_pct,0%,,,,,
player,201309220nwe,tam,MereJa20,special_teams,2,,,,,
player,201309220nwe,tam,MereJa20,st_pct,10%,,,,,
player,201309220nwe,tam,JameMi00,pos,RB,,,,,
player,201309220nwe,tam,JameMi00,offense,1,,,,,
player,201309220nwe,tam,JameMi00,off_pct,1%,,,,,
player,201309220nwe,tam,JameMi00,defense,0,,,,,
player,201309220nwe,tam,JameMi00,def_pct,0%,,,,,
player,201309220nwe,tam,JameMi00,special_teams,0,,,,,
player,201309220nwe,tam,JameMi00,st_pct,0%,,,,,
player,201309220nwe,tam,DaviLa00,pos,LB,,,,,
player,201309220nwe,tam,DaviLa00,offense,0,,,,,
player,201309220nwe,tam,DaviLa00,off_pct,0%,,,,,
player,201309220nwe,tam,DaviLa00,defense,71,,,,,
player,201309220nwe,tam,DaviLa00,def_pct,96%,,,,,
player,201309220nwe,tam,DaviLa00,special_teams,10,,,,,
player,201309220nwe,tam,DaviLa00,st_pct,50%,,,,,
player,201309220nwe,tam,BarrMa00,pos,SS,,,,,
player,201309220nwe,tam,BarrMa00,offense,0,,,,,
player,201309220nwe,tam,BarrMa00,off_pct,0%,,,,,
player,201309220nwe,tam,BarrMa00,defense,71,,,,,
player,201309220nwe,tam,BarrMa00,def_pct,96%,,,,,
player,201309220nwe,tam,BarrMa00,special_teams,8,,,,,
player,201309220nwe,tam,BarrMa00,st_pct,40%,,,,,
player,201309220nwe,tam,ReviDa99,pos,CB,,,,,
player,201309220nwe,tam,ReviDa99,offense,0,,,,,
player,201309220nwe,tam,ReviDa99,off_pct,0%,,,,,
player,201309220nwe,tam,ReviDa99,defense,71,,,,,
player,201309220nwe,tam,ReviDa99,def_pct,96%,,,,,
player,201309220nwe,tam,ReviDa99,special_teams,6,,,,,
player,201309220nwe,tam,ReviDa99,st_pct,30%,,,,,
player,201309220nwe,tam,ClayAd00,pos,DE,,,,,
player,201309220nwe,tam,ClayAd00,offense,0,,,,,
player,201309220nwe,tam,ClayAd00,off_pct,0%,,,,,
player,201309220nwe,tam,ClayAd00,defense,70,,,,,
player,201309220nwe,tam,ClayAd00,def_pct,95%,,,,,
player,201309220nwe,tam,ClayAd00,special_teams,6,,,,,
player,201309220nwe,tam,ClayAd00,st_pct,30%,,,,,
player,201309220nwe,tam,GoldDa99,pos,FS,,,,,
player,201309220nwe,tam,GoldDa99,offense,0,,,,,
player,201309220nwe,tam,GoldDa99,off_pct,0%,,,,,
player,201309220nwe,tam,GoldDa99,defense,69,,,,,
player,201309220nwe,tam,GoldDa99,def_pct,93%,,,,,
player,201309220nwe,tam,GoldDa99,special_teams,9,,,,,
player,201309220nwe,tam,GoldDa99,st_pct,45%,,,,,
player,201309220nwe,tam,BankJo00,pos,CB,,,,,
player,201309220nwe,tam,BankJo00,offense,0,,,,,
player,201309220nwe,tam,BankJo00,off_pct,0%,,,,,
player,201309220nwe,tam,BankJo00,defense,69,,,,,
player,201309220nwe,tam,BankJo00,def_pct,93%,,,,,
player,201309220nwe,tam,BankJo00,special_teams,3,,,,,
player,201309220nwe,tam,BankJo00,st_pct,15%,,,,,
player,201309220nwe,tam,McCoGe99,pos,DT,,,,,
player,201309220nwe,tam,McCoGe99,offense,0,,,,,
player,201309220nwe,tam,McCoGe99,off_pct,0%,,,,,
player,201309220nwe,tam,McCoGe99,defense,66,,,,,
player,201309220nwe,tam,McCoGe99,def_pct,89%,,,,,
player,201309220nwe,tam,McCoGe99,special_teams,6,,,,,
player,201309220nwe,tam,McCoGe99,st_pct,30%,,,,,
player,201309220nwe,tam,Teo-Da99,pos,DE,,,,,
player,201309220nwe,tam,Teo-Da99,offense,0,,,,,
player,201309220nwe,tam,Teo-Da99,off_pct,0%,,,,,
player,201309220nwe,tam,Teo-Da99,defense,65,,,,,
player,201309220nwe,tam,Teo-Da99,def_pct,88%,,,,,
player,201309220nwe,tam,Teo-Da99,special_teams,5,,,,,
player,201309220nwe,tam,Teo-Da99,st_pct,25%,,,,,
player,201309220nwe,tam,JohnLe03,pos,CB,,,,,
player,201309220nwe,tam,JohnLe03,offense,0,,,,,
player,201309220nwe,tam,JohnLe03,off_pct,0%,,,,,
player,201309220nwe,tam,JohnLe03,defense,60,,,,,
player,201309220nwe,tam,JohnLe03,def_pct,81%,,,,,
player,201309220nwe,tam,JohnLe03,special_teams,6,,,,,
player,201309220nwe,tam,JohnLe03,st_pct,30%,,,,,
player,201309220nwe,tam,FostMa00,pos,LB,,,,,
player,201309220nwe,tam,FostMa00,offense,0,,,,,
player,201309220nwe,tam,FostMa00,off_pct,0%,,,,,
player,201309220nwe,tam,FostMa00,defense,53,,,,,
player,201309220nwe,tam,FostMa00,def_pct,72%,,,,,
player,201309220nwe,tam,FostMa00,special_teams,6,,,,,
player,201309220nwe,tam,FostMa00,st_pct,30%,,,,,
player,201309220nwe,tam,SpenAk00,pos,DT,,,,,
player,201309220nwe,tam,SpenAk00,offense,0,,,,,
player,201309220nwe,tam,SpenAk00,off_pct,0%,,,,,
player,201309220nwe,tam,SpenAk00,defense,50,,,,,
player,201309220nwe,tam,SpenAk00,def_pct,68%,,,,,
player,201309220nwe,tam,SpenAk00,special_teams,10,,,,,
player,201309220nwe,tam,SpenAk00,st_pct,50%,,,,,
player,201309220nwe,tam,BlacAh00,pos,FS,,,,,
player,201309220nwe,tam,BlacAh00,offense,0,,,,,
player,201309220nwe,tam,BlacAh00,off_pct,0%,,,,,
player,201309220nwe,tam,BlacAh00,defense,28,,,,,
player,201309220nwe,tam,BlacAh00,def_pct,38%,,,,,
player,201309220nwe,tam,BlacAh00,special_teams,9,,,,,
player,201309220nwe,tam,BlacAh00,st_pct,45%,,,,,
player,201309220nwe,tam,WatsDe99,pos,LB,,,,,
player,201309220nwe,tam,WatsDe99,offense,0,,,,,
player,201309220nwe,tam,WatsDe99,off_pct,0%,,,,,
player,201309220nwe,tam,WatsDe99,defense,22,,,,,
player,201309220nwe,tam,WatsDe99,def_pct,30%,,,,,
player,201309220nwe,tam,WatsDe99,special_teams,17,,,,,
player,201309220nwe,tam,WatsDe99,st_pct,85%,,,,,
player,201309220nwe,tam,BoweDa00,pos,DE,,,,,
player,201309220nwe,tam,BoweDa00,offense,0,,,,,
player,201309220nwe,tam,BoweDa00,off_pct,0%,,,,,
player,201309220nwe,tam,BoweDa00,defense,18,,,,,
player,201309220nwe,tam,BoweDa00,def_pct,24%,,,,,
player,201309220nwe,tam,BoweDa00,special_teams,1,,,,,
player,201309220nwe,tam,BoweDa00,st_pct,5%,,,,,
player,201309220nwe,tam,ScotTr99,pos,DE,,,,,
player,201309220nwe,tam,ScotTr99,offense,0,,,,,
player,201309220nwe,tam,ScotTr99,off_pct,0%,,,,,
player,201309220nwe,tam,ScotTr99,defense,14,,,,,
player,201309220nwe,tam,ScotTr99,def_pct,19%,,,,,
player,201309220nwe,tam,ScotTr99,special_teams,3,,,,,
player,201309220nwe,tam,ScotTr99,st_pct,15%,,,,,
player,201309220nwe,tam,GholWi00,pos,DE,,,,,
player,201309220nwe,tam,GholWi00,offense,0,,,,,
player,201309220nwe,tam,GholWi00,off_pct,0%,,,,,
player,201309220nwe,tam,GholWi00,defense,8,,,,,
player,201309220nwe,tam,GholWi00,def_pct,11%,,,,,
player,201309220nwe,tam,GholWi00,special_teams,0,,,,,
player,201309220nwe,tam,GholWi00,st_pct,0%,,,,,
player,201309220nwe,tam,TandKe00,pos,SS,,,,,
player,201309220nwe,tam,TandKe00,offense,0,,,,,
player,201309220nwe,tam,TandKe00,off_pct,0%,,,,,
player,201309220nwe,tam,TandKe00,defense,4,,,,,
player,201309220nwe,tam,TandKe00,def_pct,5%,,,,,
player,201309220nwe,tam,TandKe00,special_teams,10,,,,,
player,201309220nwe,tam,TandKe00,st_pct,50%,,,,,
player,201309220nwe,tam,HaywAd98,pos,LB,,,,,
player,201309220nwe,tam,HaywAd98,offense,0,,,,,
player,201309220nwe,tam,HaywAd98,off_pct,0%,,,,,
player,201309220nwe,tam,HaywAd98,defense,3,,,,,
player,201309220nwe,tam,HaywAd98,def_pct,4%,,,,,
player,201309220nwe,tam,HaywAd98,special_teams,12,,,,,
player,201309220nwe,tam,HaywAd98,st_pct,60%,,,,,
player,201309220nwe,tam,GibsGa99,pos,DT,,,,,
player,201309220nwe,tam,GibsGa99,offense,0,,,,,
player,201309220nwe,tam,GibsGa99,off_pct,0%,,,,,
player,201309220nwe,tam,GibsGa99,defense,1,,,,,
player,201309220nwe,tam,GibsGa99,def_pct,1%,,,,,
player,201309220nwe,tam,GibsGa99,special_teams,0,,,,,
player,201309220nwe,tam,GibsGa99,st_pct,0%,,,,,
player,201309220nwe,tam,CasiJo99,pos,LB,,,,,
player,201309220nwe,tam,CasiJo99,offense,0,,,,,
player,201309220nwe,tam,CasiJo99,off_pct,0%,,,,,
player,201309220nwe,tam,CasiJo99,defense,0,,,,,
player,201309220nwe,tam,CasiJo99,def_pct,0%,,,,,
player,201309220nwe,tam,CasiJo99,special_teams,12,,,,,
player,201309220nwe,tam,CasiJo99,st_pct,60%,,,,,
player,201309220nwe,tam,koenemic01,pos,P,,,,,
player,201309220nwe,tam,koenemic01,offense,0,,,,,
player,201309220nwe,tam,koenemic01,off_pct,0%,,,,,
player,201309220nwe,tam,koenemic01,defense,0,,,,,
player,201309220nwe,tam,koenemic01,def_pct,0%,,,,,
player,201309220nwe,tam,koenemic01,special_teams,7,,,,,
player,201309220nwe,tam,koenemic01,st_pct,35%,,,,,
player,201309220nwe,tam,ShepRu00,pos,WR,,,,,
player,201309220nwe,tam,ShepRu00,offense,0,,,,,
player,201309220nwe,tam,ShepRu00,off_pct,0%,,,,,
player,201309220nwe,tam,ShepRu00,defense,0,,,,,
player,201309220nwe,tam,ShepRu00,def_pct,0%,,,,,
player,201309220nwe,tam,ShepRu00,special_teams,7,,,,,
player,201309220nwe,tam,ShepRu00,st_pct,35%,,,,,
player,201309220nwe,tam,CarrDe01,pos,DB,,,,,
player,201309220nwe,tam,CarrDe01,offense,0,,,,,
player,201309220nwe,tam,CarrDe01,off_pct,0%,,,,,
player,201309220nwe,tam,CarrDe01,defense,0,,,,,
player,201309220nwe,tam,CarrDe01,def_pct,0%,,,,,
player,201309220nwe,tam,CarrDe01,special_teams,5,,,,,
player,201309220nwe,tam,CarrDe01,st_pct,25%,,,,,
player,201309220nwe,tam,EconAn20,pos,LS,,,,,
player,201309220nwe,tam,EconAn20,offense,0,,,,,
player,201309220nwe,tam,EconAn20,off_pct,0%,,,,,
player,201309220nwe,tam,EconAn20,defense,0,,,,,
player,201309220nwe,tam,EconAn20,def_pct,0%,,,,,
player,201309220nwe,tam,EconAn20,special_teams,5,,,,,
player,201309220nwe,tam,EconAn20,st_pct,25%,,,,,
player,201309220nwe,tam,linderia01,pos,K,,,,,
player,201309220nwe,tam,linderia01,offense,0,,,,,
player,201309220nwe,tam,linderia01,off_pct,0%,,,,,
player,201309220nwe,tam,linderia01,defense,0,,,,,
player,201309220nwe,tam,linderia01,def_pct,0%,,,,,
player,201309220nwe,tam,linderia01,special_teams,2,,,,,
player,201309220nwe,tam,linderia01,st_pct,10%,,,,,
player,201309220nwe,tam,LarsTe20,pos,C,,,,,
player,201309220nwe,tam,LarsTe20,offense,0,,,,,
player,201309220nwe,tam,LarsTe20,off_pct,0%,,,,,
player,201309220nwe,tam,LarsTe20,defense,0,,,,,
player,201309220nwe,tam,LarsTe20,def_pct,0%,,,,,
player,201309220nwe,tam,LarsTe20,special_teams,2,,,,,
player,201309220nwe,tam,LarsTe20,st_pct,10%,,,,,
