game,2013,1,20130908,201309080clt,rai,"Oakland Raiders",17,clt,"Indianapolis Colts",21
player,201309080clt,rai,FordJa01,punt_ret,0,,,,,
player,201309080clt,rai,FordJa01,punt_ret_yds,0,,,,,
player,201309080clt,rai,FordJa01,punt_ret_yds_per_ret,,,,,,
player,201309080clt,rai,FordJa01,punt_ret_td,0,,,,,
player,201309080clt,rai,FordJa01,punt_ret_long,0,,,,,
player,201309080clt,clt,HiltT.00,kick_ret,0,,,,,
player,201309080clt,clt,HiltT.00,kick_ret_yds,0,,,,,
player,201309080clt,clt,HiltT.00,kick_ret_yds_per_ret,,,,,,
player,201309080clt,clt,HiltT.00,kick_ret_td,0,,,,,
player,201309080clt,clt,HiltT.00,kick_ret_long,0,,,,,
player,201309080clt,clt,HiltT.00,punt_ret,1,,,,,
player,201309080clt,clt,HiltT.00,punt_ret_yds,23,,,,,
player,201309080clt,clt,HiltT.00,punt_ret_yds_per_ret,23.0,,,,,
player,201309080clt,clt,HiltT.00,punt_ret_td,0,,,,,
player,201309080clt,clt,HiltT.00,punt_ret_long,23,,,,,
player,201309080clt,rai,janikseb01,xpm,2,,,,,
player,201309080clt,rai,janikseb01,xpa,2,,,,,
player,201309080clt,rai,janikseb01,fgm,1,,,,,
player,201309080clt,rai,janikseb01,fga,2,,,,,
player,201309080clt,rai,janikseb01,punt,0,,,,,
player,201309080clt,rai,janikseb01,punt_yds,0,,,,,
player,201309080clt,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201309080clt,rai,janikseb01,punt_long,0,,,,,
player,201309080clt,rai,KingMa00,xpm,,,,,,
player,201309080clt,rai,KingMa00,xpa,,,,,,
player,201309080clt,rai,KingMa00,fgm,,,,,,
player,201309080clt,rai,KingMa00,fga,,,,,,
player,201309080clt,rai,KingMa00,punt,2,,,,,
player,201309080clt,rai,KingMa00,punt_yds,101,,,,,
player,201309080clt,rai,KingMa00,punt_yds_per_punt,50.5,,,,,
player,201309080clt,rai,KingMa00,punt_long,53,,,,,
player,201309080clt,clt,vinatada01,xpm,3,,,,,
player,201309080clt,clt,vinatada01,xpa,3,,,,,
player,201309080clt,clt,vinatada01,fgm,,,,,,
player,201309080clt,clt,vinatada01,fga,,,,,,
player,201309080clt,clt,vinatada01,punt,0,,,,,
player,201309080clt,clt,vinatada01,punt_yds,0,,,,,
player,201309080clt,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201309080clt,clt,vinatada01,punt_long,0,,,,,
player,201309080clt,clt,McAfPa44,xpm,,,,,,
player,201309080clt,clt,McAfPa44,xpa,,,,,,
player,201309080clt,clt,McAfPa44,fgm,,,,,,
player,201309080clt,clt,McAfPa44,fga,,,,,,
player,201309080clt,clt,McAfPa44,punt,3,,,,,
player,201309080clt,clt,McAfPa44,punt_yds,117,,,,,
player,201309080clt,clt,McAfPa44,punt_yds_per_punt,39.0,,,,,
player,201309080clt,clt,McAfPa44,punt_long,45,,,,,
player,201309080clt,clt,CherGo20,pos,T,,,,,
player,201309080clt,clt,CherGo20,offense,55,,,,,
player,201309080clt,clt,CherGo20,off_pct,100%,,,,,
player,201309080clt,clt,CherGo20,defense,0,,,,,
player,201309080clt,clt,CherGo20,def_pct,0%,,,,,
player,201309080clt,clt,CherGo20,special_teams,3,,,,,
player,201309080clt,clt,CherGo20,st_pct,15%,,,,,
player,201309080clt,clt,McGlMi20,pos,G,,,,,
player,201309080clt,clt,McGlMi20,offense,55,,,,,
player,201309080clt,clt,McGlMi20,off_pct,100%,,,,,
player,201309080clt,clt,McGlMi20,defense,0,,,,,
player,201309080clt,clt,McGlMi20,def_pct,0%,,,,,
player,201309080clt,clt,McGlMi20,special_teams,3,,,,,
player,201309080clt,clt,McGlMi20,st_pct,15%,,,,,
player,201309080clt,clt,ThomDo26,pos,G,,,,,
player,201309080clt,clt,ThomDo26,offense,55,,,,,
player,201309080clt,clt,ThomDo26,off_pct,100%,,,,,
player,201309080clt,clt,ThomDo26,defense,0,,,,,
player,201309080clt,clt,ThomDo26,def_pct,0%,,,,,
player,201309080clt,clt,ThomDo26,special_teams,3,,,,,
player,201309080clt,clt,ThomDo26,st_pct,15%,,,,,
player,201309080clt,clt,CastAn00,pos,T,,,,,
player,201309080clt,clt,CastAn00,offense,55,,,,,
player,201309080clt,clt,CastAn00,off_pct,100%,,,,,
player,201309080clt,clt,CastAn00,defense,0,,,,,
player,201309080clt,clt,CastAn00,def_pct,0%,,,,,
player,201309080clt,clt,CastAn00,special_teams,1,,,,,
player,201309080clt,clt,CastAn00,st_pct,5%,,,,,
player,201309080clt,clt,LuckAn00,pos,QB,,,,,
player,201309080clt,clt,LuckAn00,offense,55,,,,,
player,201309080clt,clt,LuckAn00,off_pct,100%,,,,,
player,201309080clt,clt,LuckAn00,defense,0,,,,,
player,201309080clt,clt,LuckAn00,def_pct,0%,,,,,
player,201309080clt,clt,LuckAn00,special_teams,0,,,,,
player,201309080clt,clt,LuckAn00,st_pct,0%,,,,,
player,201309080clt,clt,WaynRe00,pos,WR,,,,,
player,201309080clt,clt,WaynRe00,offense,55,,,,,
player,201309080clt,clt,WaynRe00,off_pct,100%,,,,,
player,201309080clt,clt,WaynRe00,defense,0,,,,,
player,201309080clt,clt,WaynRe00,def_pct,0%,,,,,
player,201309080clt,clt,WaynRe00,special_teams,0,,,,,
player,201309080clt,clt,WaynRe00,st_pct,0%,,,,,
player,201309080clt,clt,SateSa20,pos,C,,,,,
player,201309080clt,clt,SateSa20,offense,55,,,,,
player,201309080clt,clt,SateSa20,off_pct,100%,,,,,
player,201309080clt,clt,SateSa20,defense,0,,,,,
player,201309080clt,clt,SateSa20,def_pct,0%,,,,,
player,201309080clt,clt,SateSa20,special_teams,0,,,,,
player,201309080clt,clt,SateSa20,st_pct,0%,,,,,
player,201309080clt,clt,FleeCo00,pos,TE,,,,,
player,201309080clt,clt,FleeCo00,offense,42,,,,,
player,201309080clt,clt,FleeCo00,off_pct,76%,,,,,
player,201309080clt,clt,FleeCo00,defense,0,,,,,
player,201309080clt,clt,FleeCo00,def_pct,0%,,,,,
player,201309080clt,clt,FleeCo00,special_teams,0,,,,,
player,201309080clt,clt,FleeCo00,st_pct,0%,,,,,
player,201309080clt,clt,BallVi00,pos,RB,,,,,
player,201309080clt,clt,BallVi00,offense,39,,,,,
player,201309080clt,clt,BallVi00,off_pct,71%,,,,,
player,201309080clt,clt,BallVi00,defense,0,,,,,
player,201309080clt,clt,BallVi00,def_pct,0%,,,,,
player,201309080clt,clt,BallVi00,special_teams,0,,,,,
player,201309080clt,clt,BallVi00,st_pct,0%,,,,,
player,201309080clt,clt,HeywDa00,pos,WR,,,,,
player,201309080clt,clt,HeywDa00,offense,34,,,,,
player,201309080clt,clt,HeywDa00,off_pct,62%,,,,,
player,201309080clt,clt,HeywDa00,defense,0,,,,,
player,201309080clt,clt,HeywDa00,def_pct,0%,,,,,
player,201309080clt,clt,HeywDa00,special_teams,0,,,,,
player,201309080clt,clt,HeywDa00,st_pct,0%,,,,,
player,201309080clt,clt,AlleDw00,pos,TE,,,,,
player,201309080clt,clt,AlleDw00,offense,30,,,,,
player,201309080clt,clt,AlleDw00,off_pct,55%,,,,,
player,201309080clt,clt,AlleDw00,defense,0,,,,,
player,201309080clt,clt,AlleDw00,def_pct,0%,,,,,
player,201309080clt,clt,AlleDw00,special_teams,2,,,,,
player,201309080clt,clt,AlleDw00,st_pct,10%,,,,,
player,201309080clt,clt,HaviSt00,pos,FB,,,,,
player,201309080clt,clt,HaviSt00,offense,26,,,,,
player,201309080clt,clt,HaviSt00,off_pct,47%,,,,,
player,201309080clt,clt,HaviSt00,defense,0,,,,,
player,201309080clt,clt,HaviSt00,def_pct,0%,,,,,
player,201309080clt,clt,HaviSt00,special_teams,12,,,,,
player,201309080clt,clt,HaviSt00,st_pct,60%,,,,,
player,201309080clt,clt,HiltT.00,pos,WR,,,,,
player,201309080clt,clt,HiltT.00,offense,24,,,,,
player,201309080clt,clt,HiltT.00,off_pct,44%,,,,,
player,201309080clt,clt,HiltT.00,defense,0,,,,,
player,201309080clt,clt,HiltT.00,def_pct,0%,,,,,
player,201309080clt,clt,HiltT.00,special_teams,2,,,,,
player,201309080clt,clt,HiltT.00,st_pct,10%,,,,,
player,201309080clt,clt,BradAh00,pos,RB,,,,,
player,201309080clt,clt,BradAh00,offense,15,,,,,
player,201309080clt,clt,BradAh00,off_pct,27%,,,,,
player,201309080clt,clt,BradAh00,defense,0,,,,,
player,201309080clt,clt,BradAh00,def_pct,0%,,,,,
player,201309080clt,clt,BradAh00,special_teams,0,,,,,
player,201309080clt,clt,BradAh00,st_pct,0%,,,,,
player,201309080clt,clt,JoneDo01,pos,TE,,,,,
player,201309080clt,clt,JoneDo01,offense,5,,,,,
player,201309080clt,clt,JoneDo01,off_pct,9%,,,,,
player,201309080clt,clt,JoneDo01,defense,0,,,,,
player,201309080clt,clt,JoneDo01,def_pct,0%,,,,,
player,201309080clt,clt,JoneDo01,special_teams,9,,,,,
player,201309080clt,clt,JoneDo01,st_pct,45%,,,,,
player,201309080clt,clt,ThorHu00,pos,G,,,,,
player,201309080clt,clt,ThorHu00,offense,3,,,,,
player,201309080clt,clt,ThorHu00,off_pct,5%,,,,,
player,201309080clt,clt,ThorHu00,defense,0,,,,,
player,201309080clt,clt,ThorHu00,def_pct,0%,,,,,
player,201309080clt,clt,ThorHu00,special_teams,7,,,,,
player,201309080clt,clt,ThorHu00,st_pct,35%,,,,,
player,201309080clt,clt,BrowDo00,pos,RB,,,,,
player,201309080clt,clt,BrowDo00,offense,1,,,,,
player,201309080clt,clt,BrowDo00,off_pct,2%,,,,,
player,201309080clt,clt,BrowDo00,defense,0,,,,,
player,201309080clt,clt,BrowDo00,def_pct,0%,,,,,
player,201309080clt,clt,BrowDo00,special_teams,12,,,,,
player,201309080clt,clt,BrowDo00,st_pct,60%,,,,,
player,201309080clt,clt,WhalGr00,pos,WR,,,,,
player,201309080clt,clt,WhalGr00,offense,1,,,,,
player,201309080clt,clt,WhalGr00,off_pct,2%,,,,,
player,201309080clt,clt,WhalGr00,defense,0,,,,,
player,201309080clt,clt,WhalGr00,def_pct,0%,,,,,
player,201309080clt,clt,WhalGr00,special_teams,5,,,,,
player,201309080clt,clt,WhalGr00,st_pct,25%,,,,,
player,201309080clt,clt,ToleGr99,pos,CB,,,,,
player,201309080clt,clt,ToleGr99,offense,0,,,,,
player,201309080clt,clt,ToleGr99,off_pct,0%,,,,,
player,201309080clt,clt,ToleGr99,defense,63,,,,,
player,201309080clt,clt,ToleGr99,def_pct,100%,,,,,
player,201309080clt,clt,ToleGr99,special_teams,5,,,,,
player,201309080clt,clt,ToleGr99,st_pct,25%,,,,,
player,201309080clt,clt,LandLa99,pos,FS,,,,,
player,201309080clt,clt,LandLa99,offense,0,,,,,
player,201309080clt,clt,LandLa99,off_pct,0%,,,,,
player,201309080clt,clt,LandLa99,defense,63,,,,,
player,201309080clt,clt,LandLa99,def_pct,100%,,,,,
player,201309080clt,clt,LandLa99,special_teams,1,,,,,
player,201309080clt,clt,LandLa99,st_pct,5%,,,,,
player,201309080clt,clt,BethAn20,pos,SS,,,,,
player,201309080clt,clt,BethAn20,offense,0,,,,,
player,201309080clt,clt,BethAn20,off_pct,0%,,,,,
player,201309080clt,clt,BethAn20,defense,63,,,,,
player,201309080clt,clt,BethAn20,def_pct,100%,,,,,
player,201309080clt,clt,BethAn20,special_teams,1,,,,,
player,201309080clt,clt,BethAn20,st_pct,5%,,,,,
player,201309080clt,clt,FreeJe00,pos,LB,,,,,
player,201309080clt,clt,FreeJe00,offense,0,,,,,
player,201309080clt,clt,FreeJe00,off_pct,0%,,,,,
player,201309080clt,clt,FreeJe00,defense,60,,,,,
player,201309080clt,clt,FreeJe00,def_pct,95%,,,,,
player,201309080clt,clt,FreeJe00,special_teams,5,,,,,
player,201309080clt,clt,FreeJe00,st_pct,25%,,,,,
player,201309080clt,clt,ShepKe00,pos,LB,,,,,
player,201309080clt,clt,ShepKe00,offense,0,,,,,
player,201309080clt,clt,ShepKe00,off_pct,0%,,,,,
player,201309080clt,clt,ShepKe00,defense,58,,,,,
player,201309080clt,clt,ShepKe00,def_pct,92%,,,,,
player,201309080clt,clt,ShepKe00,special_teams,8,,,,,
player,201309080clt,clt,ShepKe00,st_pct,40%,,,,,
player,201309080clt,clt,DaviVo99,pos,CB,,,,,
player,201309080clt,clt,DaviVo99,offense,0,,,,,
player,201309080clt,clt,DaviVo99,off_pct,0%,,,,,
player,201309080clt,clt,DaviVo99,defense,57,,,,,
player,201309080clt,clt,DaviVo99,def_pct,90%,,,,,
player,201309080clt,clt,DaviVo99,special_teams,0,,,,,
player,201309080clt,clt,DaviVo99,st_pct,0%,,,,,
player,201309080clt,clt,MathRo20,pos,LB,,,,,
player,201309080clt,clt,MathRo20,offense,0,,,,,
player,201309080clt,clt,MathRo20,off_pct,0%,,,,,
player,201309080clt,clt,MathRo20,defense,55,,,,,
player,201309080clt,clt,MathRo20,def_pct,87%,,,,,
player,201309080clt,clt,MathRo20,special_teams,1,,,,,
player,201309080clt,clt,MathRo20,st_pct,5%,,,,,
player,201309080clt,clt,JeanRi99,pos,DT,,,,,
player,201309080clt,clt,JeanRi99,offense,0,,,,,
player,201309080clt,clt,JeanRi99,off_pct,0%,,,,,
player,201309080clt,clt,JeanRi99,defense,49,,,,,
player,201309080clt,clt,JeanRi99,def_pct,78%,,,,,
player,201309080clt,clt,JeanRi99,special_teams,4,,,,,
player,201309080clt,clt,JeanRi99,st_pct,20%,,,,,
player,201309080clt,clt,WaldEr99,pos,LB,,,,,
player,201309080clt,clt,WaldEr99,offense,0,,,,,
player,201309080clt,clt,WaldEr99,off_pct,0%,,,,,
player,201309080clt,clt,WaldEr99,defense,48,,,,,
player,201309080clt,clt,WaldEr99,def_pct,76%,,,,,
player,201309080clt,clt,WaldEr99,special_teams,4,,,,,
player,201309080clt,clt,WaldEr99,st_pct,20%,,,,,
player,201309080clt,clt,ReddCo20,pos,DE,,,,,
player,201309080clt,clt,ReddCo20,offense,0,,,,,
player,201309080clt,clt,ReddCo20,off_pct,0%,,,,,
player,201309080clt,clt,ReddCo20,defense,47,,,,,
player,201309080clt,clt,ReddCo20,def_pct,75%,,,,,
player,201309080clt,clt,ReddCo20,special_teams,5,,,,,
player,201309080clt,clt,ReddCo20,st_pct,25%,,,,,
player,201309080clt,clt,WernBj00,pos,LB,,,,,
player,201309080clt,clt,WernBj00,offense,0,,,,,
player,201309080clt,clt,WernBj00,off_pct,0%,,,,,
player,201309080clt,clt,WernBj00,defense,28,,,,,
player,201309080clt,clt,WernBj00,def_pct,44%,,,,,
player,201309080clt,clt,WernBj00,special_teams,8,,,,,
player,201309080clt,clt,WernBj00,st_pct,40%,,,,,
player,201309080clt,clt,FranAu20,pos,NT,,,,,
player,201309080clt,clt,FranAu20,offense,0,,,,,
player,201309080clt,clt,FranAu20,off_pct,0%,,,,,
player,201309080clt,clt,FranAu20,defense,28,,,,,
player,201309080clt,clt,FranAu20,def_pct,44%,,,,,
player,201309080clt,clt,FranAu20,special_teams,0,,,,,
player,201309080clt,clt,FranAu20,st_pct,0%,,,,,
player,201309080clt,clt,ChapJo00,pos,NT,,,,,
player,201309080clt,clt,ChapJo00,offense,0,,,,,
player,201309080clt,clt,ChapJo00,off_pct,0%,,,,,
player,201309080clt,clt,ChapJo00,defense,23,,,,,
player,201309080clt,clt,ChapJo00,def_pct,37%,,,,,
player,201309080clt,clt,ChapJo00,special_teams,4,,,,,
player,201309080clt,clt,ChapJo00,st_pct,20%,,,,,
player,201309080clt,clt,ButlDa99,pos,CB,,,,,
player,201309080clt,clt,ButlDa99,offense,0,,,,,
player,201309080clt,clt,ButlDa99,off_pct,0%,,,,,
player,201309080clt,clt,ButlDa99,defense,18,,,,,
player,201309080clt,clt,ButlDa99,def_pct,29%,,,,,
player,201309080clt,clt,ButlDa99,special_teams,2,,,,,
player,201309080clt,clt,ButlDa99,st_pct,10%,,,,,
player,201309080clt,clt,MathRi99,pos,DE,,,,,
player,201309080clt,clt,MathRi99,offense,0,,,,,
player,201309080clt,clt,MathRi99,off_pct,0%,,,,,
player,201309080clt,clt,MathRi99,defense,16,,,,,
player,201309080clt,clt,MathRi99,def_pct,25%,,,,,
player,201309080clt,clt,MathRi99,special_teams,8,,,,,
player,201309080clt,clt,MathRi99,st_pct,40%,,,,,
player,201309080clt,clt,MoalFi99,pos,DT,,,,,
player,201309080clt,clt,MoalFi99,offense,0,,,,,
player,201309080clt,clt,MoalFi99,off_pct,0%,,,,,
player,201309080clt,clt,MoalFi99,defense,11,,,,,
player,201309080clt,clt,MoalFi99,def_pct,17%,,,,,
player,201309080clt,clt,MoalFi99,special_teams,0,,,,,
player,201309080clt,clt,MoalFi99,st_pct,0%,,,,,
player,201309080clt,clt,HarvMa00,pos,LB,,,,,
player,201309080clt,clt,HarvMa00,offense,0,,,,,
player,201309080clt,clt,HarvMa00,off_pct,0%,,,,,
player,201309080clt,clt,HarvMa00,defense,3,,,,,
player,201309080clt,clt,HarvMa00,def_pct,5%,,,,,
player,201309080clt,clt,HarvMa00,special_teams,16,,,,,
player,201309080clt,clt,HarvMa00,st_pct,80%,,,,,
player,201309080clt,clt,GordJo01,pos,CB,,,,,
player,201309080clt,clt,GordJo01,offense,0,,,,,
player,201309080clt,clt,GordJo01,off_pct,0%,,,,,
player,201309080clt,clt,GordJo01,defense,3,,,,,
player,201309080clt,clt,GordJo01,def_pct,5%,,,,,
player,201309080clt,clt,GordJo01,special_teams,13,,,,,
player,201309080clt,clt,GordJo01,st_pct,65%,,,,,
player,201309080clt,clt,BrowSe00,pos,FS,,,,,
player,201309080clt,clt,BrowSe00,offense,0,,,,,
player,201309080clt,clt,BrowSe00,off_pct,0%,,,,,
player,201309080clt,clt,BrowSe00,defense,0,,,,,
player,201309080clt,clt,BrowSe00,def_pct,0%,,,,,
player,201309080clt,clt,BrowSe00,special_teams,16,,,,,
player,201309080clt,clt,BrowSe00,st_pct,80%,,,,,
player,201309080clt,clt,LefeJo00,pos,SS,,,,,
player,201309080clt,clt,LefeJo00,offense,0,,,,,
player,201309080clt,clt,LefeJo00,off_pct,0%,,,,,
player,201309080clt,clt,LefeJo00,defense,0,,,,,
player,201309080clt,clt,LefeJo00,def_pct,0%,,,,,
player,201309080clt,clt,LefeJo00,special_teams,16,,,,,
player,201309080clt,clt,LefeJo00,st_pct,80%,,,,,
player,201309080clt,clt,JohnCa01,pos,LB,,,,,
player,201309080clt,clt,JohnCa01,offense,0,,,,,
player,201309080clt,clt,JohnCa01,off_pct,0%,,,,,
player,201309080clt,clt,JohnCa01,defense,0,,,,,
player,201309080clt,clt,JohnCa01,def_pct,0%,,,,,
player,201309080clt,clt,JohnCa01,special_teams,12,,,,,
player,201309080clt,clt,JohnCa01,st_pct,60%,,,,,
player,201309080clt,clt,McAfPa44,pos,P,,,,,
player,201309080clt,clt,McAfPa44,offense,0,,,,,
player,201309080clt,clt,McAfPa44,off_pct,0%,,,,,
player,201309080clt,clt,McAfPa44,defense,0,,,,,
player,201309080clt,clt,McAfPa44,def_pct,0%,,,,,
player,201309080clt,clt,McAfPa44,special_teams,10,,,,,
player,201309080clt,clt,McAfPa44,st_pct,50%,,,,,
player,201309080clt,clt,VaugCa00,pos,CB,,,,,
player,201309080clt,clt,VaugCa00,offense,0,,,,,
player,201309080clt,clt,VaugCa00,off_pct,0%,,,,,
player,201309080clt,clt,VaugCa00,defense,0,,,,,
player,201309080clt,clt,VaugCa00,def_pct,0%,,,,,
player,201309080clt,clt,VaugCa00,special_teams,7,,,,,
player,201309080clt,clt,VaugCa00,st_pct,35%,,,,,
player,201309080clt,clt,OverMa00,pos,LS,,,,,
player,201309080clt,clt,OverMa00,offense,0,,,,,
player,201309080clt,clt,OverMa00,off_pct,0%,,,,,
player,201309080clt,clt,OverMa00,defense,0,,,,,
player,201309080clt,clt,OverMa00,def_pct,0%,,,,,
player,201309080clt,clt,OverMa00,special_teams,6,,,,,
player,201309080clt,clt,OverMa00,st_pct,30%,,,,,
player,201309080clt,clt,ReitJo00,pos,G,,,,,
player,201309080clt,clt,ReitJo00,offense,0,,,,,
player,201309080clt,clt,ReitJo00,off_pct,0%,,,,,
player,201309080clt,clt,ReitJo00,defense,0,,,,,
player,201309080clt,clt,ReitJo00,def_pct,0%,,,,,
player,201309080clt,clt,ReitJo00,special_teams,3,,,,,
player,201309080clt,clt,ReitJo00,st_pct,15%,,,,,
player,201309080clt,clt,LinkJe20,pos,T,,,,,
player,201309080clt,clt,LinkJe20,offense,0,,,,,
player,201309080clt,clt,LinkJe20,off_pct,0%,,,,,
player,201309080clt,clt,LinkJe20,defense,0,,,,,
player,201309080clt,clt,LinkJe20,def_pct,0%,,,,,
player,201309080clt,clt,LinkJe20,special_teams,3,,,,,
player,201309080clt,clt,LinkJe20,st_pct,15%,,,,,
player,201309080clt,clt,vinatada01,pos,K,,,,,
player,201309080clt,clt,vinatada01,offense,0,,,,,
player,201309080clt,clt,vinatada01,off_pct,0%,,,,,
player,201309080clt,clt,vinatada01,defense,0,,,,,
player,201309080clt,clt,vinatada01,def_pct,0%,,,,,
player,201309080clt,clt,vinatada01,special_teams,3,,,,,
player,201309080clt,clt,vinatada01,st_pct,15%,,,,,
player,201309080clt,rai,BrisMi20,pos,G,,,,,
player,201309080clt,rai,BrisMi20,offense,63,,,,,
player,201309080clt,rai,BrisMi20,off_pct,100%,,,,,
player,201309080clt,rai,BrisMi20,defense,0,,,,,
player,201309080clt,rai,BrisMi20,def_pct,0%,,,,,
player,201309080clt,rai,BrisMi20,special_teams,4,,,,,
player,201309080clt,rai,BrisMi20,st_pct,20%,,,,,
player,201309080clt,rai,NixxLu00,pos,G,,,,,
player,201309080clt,rai,NixxLu00,offense,63,,,,,
player,201309080clt,rai,NixxLu00,off_pct,100%,,,,,
player,201309080clt,rai,NixxLu00,defense,0,,,,,
player,201309080clt,rai,NixxLu00,def_pct,0%,,,,,
player,201309080clt,rai,NixxLu00,special_teams,4,,,,,
player,201309080clt,rai,NixxLu00,st_pct,20%,,,,,
player,201309080clt,rai,WisnSt01,pos,C,,,,,
player,201309080clt,rai,WisnSt01,offense,63,,,,,
player,201309080clt,rai,WisnSt01,off_pct,100%,,,,,
player,201309080clt,rai,WisnSt01,defense,0,,,,,
player,201309080clt,rai,WisnSt01,def_pct,0%,,,,,
player,201309080clt,rai,WisnSt01,special_teams,4,,,,,
player,201309080clt,rai,WisnSt01,st_pct,20%,,,,,
player,201309080clt,rai,PashTo20,pos,T,,,,,
player,201309080clt,rai,PashTo20,offense,63,,,,,
player,201309080clt,rai,PashTo20,off_pct,100%,,,,,
player,201309080clt,rai,PashTo20,defense,0,,,,,
player,201309080clt,rai,PashTo20,def_pct,0%,,,,,
player,201309080clt,rai,PashTo20,special_teams,4,,,,,
player,201309080clt,rai,PashTo20,st_pct,20%,,,,,
player,201309080clt,rai,BarnKh20,pos,T,,,,,
player,201309080clt,rai,BarnKh20,offense,63,,,,,
player,201309080clt,rai,BarnKh20,off_pct,100%,,,,,
player,201309080clt,rai,BarnKh20,defense,0,,,,,
player,201309080clt,rai,BarnKh20,def_pct,0%,,,,,
player,201309080clt,rai,BarnKh20,special_teams,4,,,,,
player,201309080clt,rai,BarnKh20,st_pct,20%,,,,,
player,201309080clt,rai,PryoTe00,pos,QB,,,,,
player,201309080clt,rai,PryoTe00,offense,63,,,,,
player,201309080clt,rai,PryoTe00,off_pct,100%,,,,,
player,201309080clt,rai,PryoTe00,defense,0,,,,,
player,201309080clt,rai,PryoTe00,def_pct,0%,,,,,
player,201309080clt,rai,PryoTe00,special_teams,0,,,,,
player,201309080clt,rai,PryoTe00,st_pct,0%,,,,,
player,201309080clt,rai,McFaDa00,pos,RB,,,,,
player,201309080clt,rai,McFaDa00,offense,57,,,,,
player,201309080clt,rai,McFaDa00,off_pct,90%,,,,,
player,201309080clt,rai,McFaDa00,defense,0,,,,,
player,201309080clt,rai,McFaDa00,def_pct,0%,,,,,
player,201309080clt,rai,McFaDa00,special_teams,0,,,,,
player,201309080clt,rai,McFaDa00,st_pct,0%,,,,,
player,201309080clt,rai,MoorDe02,pos,WR,,,,,
player,201309080clt,rai,MoorDe02,offense,49,,,,,
player,201309080clt,rai,MoorDe02,off_pct,78%,,,,,
player,201309080clt,rai,MoorDe02,defense,0,,,,,
player,201309080clt,rai,MoorDe02,def_pct,0%,,,,,
player,201309080clt,rai,MoorDe02,special_teams,0,,,,,
player,201309080clt,rai,MoorDe02,st_pct,0%,,,,,
player,201309080clt,rai,StreRo00,pos,WR,,,,,
player,201309080clt,rai,StreRo00,offense,44,,,,,
player,201309080clt,rai,StreRo00,off_pct,70%,,,,,
player,201309080clt,rai,StreRo00,defense,0,,,,,
player,201309080clt,rai,StreRo00,def_pct,0%,,,,,
player,201309080clt,rai,StreRo00,special_teams,0,,,,,
player,201309080clt,rai,StreRo00,st_pct,0%,,,,,
player,201309080clt,rai,RiveMy00,pos,TE,,,,,
player,201309080clt,rai,RiveMy00,offense,42,,,,,
player,201309080clt,rai,RiveMy00,off_pct,67%,,,,,
player,201309080clt,rai,RiveMy00,defense,0,,,,,
player,201309080clt,rai,RiveMy00,def_pct,0%,,,,,
player,201309080clt,rai,RiveMy00,special_teams,13,,,,,
player,201309080clt,rai,RiveMy00,st_pct,65%,,,,,
player,201309080clt,rai,MastJe20,pos,TE,,,,,
player,201309080clt,rai,MastJe20,offense,37,,,,,
player,201309080clt,rai,MastJe20,off_pct,59%,,,,,
player,201309080clt,rai,MastJe20,defense,0,,,,,
player,201309080clt,rai,MastJe20,def_pct,0%,,,,,
player,201309080clt,rai,MastJe20,special_teams,8,,,,,
player,201309080clt,rai,MastJe20,st_pct,40%,,,,,
player,201309080clt,rai,ButlBr00,pos,WR,,,,,
player,201309080clt,rai,ButlBr00,offense,26,,,,,
player,201309080clt,rai,ButlBr00,off_pct,41%,,,,,
player,201309080clt,rai,ButlBr00,defense,0,,,,,
player,201309080clt,rai,ButlBr00,def_pct,0%,,,,,
player,201309080clt,rai,ButlBr00,special_teams,0,,,,,
player,201309080clt,rai,ButlBr00,st_pct,0%,,,,,
player,201309080clt,rai,ReecMa00,pos,FB,,,,,
player,201309080clt,rai,ReecMa00,offense,24,,,,,
player,201309080clt,rai,ReecMa00,off_pct,38%,,,,,
player,201309080clt,rai,ReecMa00,defense,0,,,,,
player,201309080clt,rai,ReecMa00,def_pct,0%,,,,,
player,201309080clt,rai,ReecMa00,special_teams,0,,,,,
player,201309080clt,rai,ReecMa00,st_pct,0%,,,,,
player,201309080clt,rai,OlawJa00,pos,FB,,,,,
player,201309080clt,rai,OlawJa00,offense,12,,,,,
player,201309080clt,rai,OlawJa00,off_pct,19%,,,,,
player,201309080clt,rai,OlawJa00,defense,0,,,,,
player,201309080clt,rai,OlawJa00,def_pct,0%,,,,,
player,201309080clt,rai,OlawJa00,special_teams,13,,,,,
player,201309080clt,rai,OlawJa00,st_pct,65%,,,,,
player,201309080clt,rai,FordJa01,pos,WR,,,,,
player,201309080clt,rai,FordJa01,offense,9,,,,,
player,201309080clt,rai,FordJa01,off_pct,14%,,,,,
player,201309080clt,rai,FordJa01,defense,0,,,,,
player,201309080clt,rai,FordJa01,def_pct,0%,,,,,
player,201309080clt,rai,FordJa01,special_teams,4,,,,,
player,201309080clt,rai,FordJa01,st_pct,20%,,,,,
player,201309080clt,rai,JennRa00,pos,RB,,,,,
player,201309080clt,rai,JennRa00,offense,6,,,,,
player,201309080clt,rai,JennRa00,off_pct,10%,,,,,
player,201309080clt,rai,JennRa00,defense,0,,,,,
player,201309080clt,rai,JennRa00,def_pct,0%,,,,,
player,201309080clt,rai,JennRa00,special_teams,12,,,,,
