game,2013,15,20131215,201312150nyg,sea,"Seattle Seahawks",23,nyg,"New York Giants",0
player,201312150nyg,nyg,TuckJu20,special_teams,7,,,,,
player,201312150nyg,nyg,TuckJu20,st_pct,26%,,,,,
player,201312150nyg,nyg,BeasJo99,pos,LB,,,,,
player,201312150nyg,nyg,BeasJo99,offense,0,,,,,
player,201312150nyg,nyg,BeasJo99,off_pct,0%,,,,,
player,201312150nyg,nyg,BeasJo99,defense,64,,,,,
player,201312150nyg,nyg,BeasJo99,def_pct,93%,,,,,
player,201312150nyg,nyg,BeasJo99,special_teams,0,,,,,
player,201312150nyg,nyg,BeasJo99,st_pct,0%,,,,,
player,201312150nyg,nyg,KiwaMa20,pos,DE,,,,,
player,201312150nyg,nyg,KiwaMa20,offense,0,,,,,
player,201312150nyg,nyg,KiwaMa20,off_pct,0%,,,,,
player,201312150nyg,nyg,KiwaMa20,defense,61,,,,,
player,201312150nyg,nyg,KiwaMa20,def_pct,88%,,,,,
player,201312150nyg,nyg,KiwaMa20,special_teams,8,,,,,
player,201312150nyg,nyg,KiwaMa20,st_pct,30%,,,,,
player,201312150nyg,nyg,McBrTr99,pos,CB,,,,,
player,201312150nyg,nyg,McBrTr99,offense,0,,,,,
player,201312150nyg,nyg,McBrTr99,off_pct,0%,,,,,
player,201312150nyg,nyg,McBrTr99,defense,57,,,,,
player,201312150nyg,nyg,McBrTr99,def_pct,83%,,,,,
player,201312150nyg,nyg,McBrTr99,special_teams,0,,,,,
player,201312150nyg,nyg,McBrTr99,st_pct,0%,,,,,
player,201312150nyg,nyg,JenkCu20,pos,DT,,,,,
player,201312150nyg,nyg,JenkCu20,offense,0,,,,,
player,201312150nyg,nyg,JenkCu20,off_pct,0%,,,,,
player,201312150nyg,nyg,JenkCu20,defense,50,,,,,
player,201312150nyg,nyg,JenkCu20,def_pct,72%,,,,,
player,201312150nyg,nyg,JenkCu20,special_teams,0,,,,,
player,201312150nyg,nyg,JenkCu20,st_pct,0%,,,,,
player,201312150nyg,nyg,PaysSp00,pos,LB,,,,,
player,201312150nyg,nyg,PaysSp00,offense,0,,,,,
player,201312150nyg,nyg,PaysSp00,off_pct,0%,,,,,
player,201312150nyg,nyg,PaysSp00,defense,48,,,,,
player,201312150nyg,nyg,PaysSp00,def_pct,70%,,,,,
player,201312150nyg,nyg,PaysSp00,special_teams,21,,,,,
player,201312150nyg,nyg,PaysSp00,st_pct,78%,,,,,
player,201312150nyg,nyg,JoseLi99,pos,DT,,,,,
player,201312150nyg,nyg,JoseLi99,offense,0,,,,,
player,201312150nyg,nyg,JoseLi99,off_pct,0%,,,,,
player,201312150nyg,nyg,JoseLi99,defense,39,,,,,
player,201312150nyg,nyg,JoseLi99,def_pct,57%,,,,,
player,201312150nyg,nyg,JoseLi99,special_teams,7,,,,,
player,201312150nyg,nyg,JoseLi99,st_pct,26%,,,,,
player,201312150nyg,nyg,MundRy00,pos,FS,,,,,
player,201312150nyg,nyg,MundRy00,offense,0,,,,,
player,201312150nyg,nyg,MundRy00,off_pct,0%,,,,,
player,201312150nyg,nyg,MundRy00,defense,37,,,,,
player,201312150nyg,nyg,MundRy00,def_pct,54%,,,,,
player,201312150nyg,nyg,MundRy00,special_teams,27,,,,,
player,201312150nyg,nyg,MundRy00,st_pct,100%,,,,,
player,201312150nyg,nyg,HankJo00,pos,DT,,,,,
player,201312150nyg,nyg,HankJo00,offense,0,,,,,
player,201312150nyg,nyg,HankJo00,off_pct,0%,,,,,
player,201312150nyg,nyg,HankJo00,defense,24,,,,,
player,201312150nyg,nyg,HankJo00,def_pct,35%,,,,,
player,201312150nyg,nyg,HankJo00,special_teams,5,,,,,
player,201312150nyg,nyg,HankJo00,st_pct,19%,,,,,
player,201312150nyg,nyg,ThomTe99,pos,CB,,,,,
player,201312150nyg,nyg,ThomTe99,offense,0,,,,,
player,201312150nyg,nyg,ThomTe99,off_pct,0%,,,,,
player,201312150nyg,nyg,ThomTe99,defense,20,,,,,
player,201312150nyg,nyg,ThomTe99,def_pct,29%,,,,,
player,201312150nyg,nyg,ThomTe99,special_teams,0,,,,,
player,201312150nyg,nyg,ThomTe99,st_pct,0%,,,,,
player,201312150nyg,nyg,MoorDa01,pos,DE,,,,,
player,201312150nyg,nyg,MoorDa01,offense,0,,,,,
player,201312150nyg,nyg,MoorDa01,off_pct,0%,,,,,
player,201312150nyg,nyg,MoorDa01,defense,19,,,,,
player,201312150nyg,nyg,MoorDa01,def_pct,28%,,,,,
player,201312150nyg,nyg,MoorDa01,special_teams,21,,,,,
player,201312150nyg,nyg,MoorDa01,st_pct,78%,,,,,
player,201312150nyg,nyg,WillJa02,pos,LB,,,,,
player,201312150nyg,nyg,WillJa02,offense,0,,,,,
player,201312150nyg,nyg,WillJa02,off_pct,0%,,,,,
player,201312150nyg,nyg,WillJa02,defense,17,,,,,
player,201312150nyg,nyg,WillJa02,def_pct,25%,,,,,
player,201312150nyg,nyg,WillJa02,special_teams,14,,,,,
player,201312150nyg,nyg,WillJa02,st_pct,52%,,,,,
player,201312150nyg,nyg,RiveKe99,pos,LB,,,,,
player,201312150nyg,nyg,RiveKe99,offense,0,,,,,
player,201312150nyg,nyg,RiveKe99,off_pct,0%,,,,,
player,201312150nyg,nyg,RiveKe99,defense,15,,,,,
player,201312150nyg,nyg,RiveKe99,def_pct,22%,,,,,
player,201312150nyg,nyg,RiveKe99,special_teams,17,,,,,
player,201312150nyg,nyg,RiveKe99,st_pct,63%,,,,,
player,201312150nyg,nyg,PattMi20,pos,DT,,,,,
player,201312150nyg,nyg,PattMi20,offense,0,,,,,
player,201312150nyg,nyg,PattMi20,off_pct,0%,,,,,
player,201312150nyg,nyg,PattMi20,defense,15,,,,,
player,201312150nyg,nyg,PattMi20,def_pct,22%,,,,,
player,201312150nyg,nyg,PattMi20,special_teams,0,,,,,
player,201312150nyg,nyg,PattMi20,st_pct,0%,,,,,
player,201312150nyg,nyg,HoslJa00,pos,CB,,,,,
player,201312150nyg,nyg,HoslJa00,offense,0,,,,,
player,201312150nyg,nyg,HoslJa00,off_pct,0%,,,,,
player,201312150nyg,nyg,HoslJa00,defense,10,,,,,
player,201312150nyg,nyg,HoslJa00,def_pct,14%,,,,,
player,201312150nyg,nyg,HoslJa00,special_teams,16,,,,,
player,201312150nyg,nyg,HoslJa00,st_pct,59%,,,,,
player,201312150nyg,nyg,KuhnMa00,pos,DT,,,,,
player,201312150nyg,nyg,KuhnMa00,offense,0,,,,,
player,201312150nyg,nyg,KuhnMa00,off_pct,0%,,,,,
player,201312150nyg,nyg,KuhnMa00,defense,10,,,,,
player,201312150nyg,nyg,KuhnMa00,def_pct,14%,,,,,
player,201312150nyg,nyg,KuhnMa00,special_teams,13,,,,,
player,201312150nyg,nyg,KuhnMa00,st_pct,48%,,,,,
player,201312150nyg,nyg,HerzMa00,pos,LB,,,,,
player,201312150nyg,nyg,HerzMa00,offense,0,,,,,
player,201312150nyg,nyg,HerzMa00,off_pct,0%,,,,,
player,201312150nyg,nyg,HerzMa00,defense,8,,,,,
player,201312150nyg,nyg,HerzMa00,def_pct,12%,,,,,
player,201312150nyg,nyg,HerzMa00,special_teams,27,,,,,
player,201312150nyg,nyg,HerzMa00,st_pct,100%,,,,,
player,201312150nyg,nyg,JameCh00,pos,DB,,,,,
player,201312150nyg,nyg,JameCh00,offense,0,,,,,
player,201312150nyg,nyg,JameCh00,off_pct,0%,,,,,
player,201312150nyg,nyg,JameCh00,defense,1,,,,,
player,201312150nyg,nyg,JameCh00,def_pct,1%,,,,,
player,201312150nyg,nyg,JameCh00,special_teams,27,,,,,
player,201312150nyg,nyg,JameCh00,st_pct,100%,,,,,
player,201312150nyg,nyg,DowtMa00,pos,LB,,,,,
player,201312150nyg,nyg,DowtMa00,offense,0,,,,,
player,201312150nyg,nyg,DowtMa00,off_pct,0%,,,,,
player,201312150nyg,nyg,DowtMa00,defense,0,,,,,
player,201312150nyg,nyg,DowtMa00,def_pct,0%,,,,,
player,201312150nyg,nyg,DowtMa00,special_teams,12,,,,,
player,201312150nyg,nyg,DowtMa00,st_pct,44%,,,,,
player,201312150nyg,nyg,CoxxMi00,pos,RB,,,,,
player,201312150nyg,nyg,CoxxMi00,offense,0,,,,,
player,201312150nyg,nyg,CoxxMi00,off_pct,0%,,,,,
player,201312150nyg,nyg,CoxxMi00,defense,0,,,,,
player,201312150nyg,nyg,CoxxMi00,def_pct,0%,,,,,
player,201312150nyg,nyg,CoxxMi00,special_teams,10,,,,,
player,201312150nyg,nyg,CoxxMi00,st_pct,37%,,,,,
player,201312150nyg,nyg,DeOsZa99,pos,LS,,,,,
player,201312150nyg,nyg,DeOsZa99,offense,0,,,,,
player,201312150nyg,nyg,DeOsZa99,off_pct,0%,,,,,
player,201312150nyg,nyg,DeOsZa99,defense,0,,,,,
player,201312150nyg,nyg,DeOsZa99,def_pct,0%,,,,,
player,201312150nyg,nyg,DeOsZa99,special_teams,8,,,,,
player,201312150nyg,nyg,DeOsZa99,st_pct,30%,,,,,
player,201312150nyg,nyg,WeatSt20,pos,P,,,,,
player,201312150nyg,nyg,WeatSt20,offense,0,,,,,
player,201312150nyg,nyg,WeatSt20,off_pct,0%,,,,,
player,201312150nyg,nyg,WeatSt20,defense,0,,,,,
player,201312150nyg,nyg,WeatSt20,def_pct,0%,,,,,
player,201312150nyg,nyg,WeatSt20,special_teams,8,,,,,
player,201312150nyg,nyg,WeatSt20,st_pct,30%,,,,,
player,201312150nyg,nyg,brownjos01,pos,K,,,,,
player,201312150nyg,nyg,brownjos01,offense,0,,,,,
player,201312150nyg,nyg,brownjos01,off_pct,0%,,,,,
player,201312150nyg,nyg,brownjos01,defense,0,,,,,
player,201312150nyg,nyg,brownjos01,def_pct,0%,,,,,
player,201312150nyg,nyg,brownjos01,special_teams,1,,,,,
player,201312150nyg,nyg,brownjos01,st_pct,4%,,,,,
player,201312150nyg,sea,SweeJ.00,pos,G,,,,,
player,201312150nyg,sea,SweeJ.00,offense,69,,,,,
player,201312150nyg,sea,SweeJ.00,off_pct,100%,,,,,
player,201312150nyg,sea,SweeJ.00,defense,0,,,,,
player,201312150nyg,sea,SweeJ.00,def_pct,0%,,,,,
player,201312150nyg,sea,SweeJ.00,special_teams,6,,,,,
player,201312150nyg,sea,SweeJ.00,st_pct,22%,,,,,
player,201312150nyg,sea,GiacBr20,pos,T,,,,,
player,201312150nyg,sea,GiacBr20,offense,69,,,,,
player,201312150nyg,sea,GiacBr20,off_pct,100%,,,,,
player,201312150nyg,sea,GiacBr20,defense,0,,,,,
player,201312150nyg,sea,GiacBr20,def_pct,0%,,,,,
player,201312150nyg,sea,GiacBr20,special_teams,0,,,,,
player,201312150nyg,sea,GiacBr20,st_pct,0%,,,,,
player,201312150nyg,sea,OkunRu20,pos,T,,,,,
player,201312150nyg,sea,OkunRu20,offense,61,,,,,
player,201312150nyg,sea,OkunRu20,off_pct,88%,,,,,
player,201312150nyg,sea,OkunRu20,defense,0,,,,,
player,201312150nyg,sea,OkunRu20,def_pct,0%,,,,,
player,201312150nyg,sea,OkunRu20,special_teams,5,,,,,
player,201312150nyg,sea,OkunRu20,st_pct,19%,,,,,
player,201312150nyg,sea,WilsRu00,pos,QB,,,,,
player,201312150nyg,sea,WilsRu00,offense,61,,,,,
player,201312150nyg,sea,WilsRu00,off_pct,88%,,,,,
player,201312150nyg,sea,WilsRu00,defense,0,,,,,
player,201312150nyg,sea,WilsRu00,def_pct,0%,,,,,
player,201312150nyg,sea,WilsRu00,special_teams,0,,,,,
player,201312150nyg,sea,WilsRu00,st_pct,0%,,,,,
player,201312150nyg,sea,UngeMa20,pos,C,,,,,
player,201312150nyg,sea,UngeMa20,offense,61,,,,,
player,201312150nyg,sea,UngeMa20,off_pct,88%,,,,,
player,201312150nyg,sea,UngeMa20,defense,0,,,,,
player,201312150nyg,sea,UngeMa20,def_pct,0%,,,,,
player,201312150nyg,sea,UngeMa20,special_teams,0,,,,,
player,201312150nyg,sea,UngeMa20,st_pct,0%,,,,,
player,201312150nyg,sea,BaldDo00,pos,WR,,,,,
player,201312150nyg,sea,BaldDo00,offense,57,,,,,
player,201312150nyg,sea,BaldDo00,off_pct,83%,,,,,
player,201312150nyg,sea,BaldDo00,defense,0,,,,,
player,201312150nyg,sea,BaldDo00,def_pct,0%,,,,,
player,201312150nyg,sea,BaldDo00,special_teams,8,,,,,
player,201312150nyg,sea,BaldDo00,st_pct,30%,,,,,
player,201312150nyg,sea,TateGo00,pos,WR,,,,,
player,201312150nyg,sea,TateGo00,offense,50,,,,,
player,201312150nyg,sea,TateGo00,off_pct,72%,,,,,
player,201312150nyg,sea,TateGo00,defense,0,,,,,
player,201312150nyg,sea,TateGo00,def_pct,0%,,,,,
player,201312150nyg,sea,TateGo00,special_teams,8,,,,,
player,201312150nyg,sea,TateGo00,st_pct,30%,,,,,
player,201312150nyg,sea,KearJe01,pos,WR,,,,,
player,201312150nyg,sea,KearJe01,offense,49,,,,,
player,201312150nyg,sea,KearJe01,off_pct,71%,,,,,
player,201312150nyg,sea,KearJe01,defense,0,,,,,
player,201312150nyg,sea,KearJe01,def_pct,0%,,,,,
player,201312150nyg,sea,KearJe01,special_teams,12,,,,,
player,201312150nyg,sea,KearJe01,st_pct,44%,,,,,
player,201312150nyg,sea,LyncMa00,pos,RB,,,,,
player,201312150nyg,sea,LyncMa00,offense,48,,,,,
player,201312150nyg,sea,LyncMa00,off_pct,70%,,,,,
player,201312150nyg,sea,LyncMa00,defense,0,,,,,
player,201312150nyg,sea,LyncMa00,def_pct,0%,,,,,
player,201312150nyg,sea,LyncMa00,special_teams,0,,,,,
player,201312150nyg,sea,LyncMa00,st_pct,0%,,,,,
player,201312150nyg,sea,MillZa01,pos,TE,,,,,
player,201312150nyg,sea,MillZa01,offense,47,,,,,
player,201312150nyg,sea,MillZa01,off_pct,68%,,,,,
player,201312150nyg,sea,MillZa01,defense,0,,,,,
player,201312150nyg,sea,MillZa01,def_pct,0%,,,,,
player,201312150nyg,sea,MillZa01,special_teams,5,,,,,
player,201312150nyg,sea,MillZa01,st_pct,19%,,,,,
player,201312150nyg,sea,CarpJa00,pos,G,,,,,
player,201312150nyg,sea,CarpJa00,offense,44,,,,,
player,201312150nyg,sea,CarpJa00,off_pct,64%,,,,,
player,201312150nyg,sea,CarpJa00,defense,0,,,,,
player,201312150nyg,sea,CarpJa00,def_pct,0%,,,,,
player,201312150nyg,sea,CarpJa00,special_teams,5,,,,,
player,201312150nyg,sea,CarpJa00,st_pct,19%,,,,,
player,201312150nyg,sea,WillLu00,pos,TE,,,,,
player,201312150nyg,sea,WillLu00,offense,36,,,,,
player,201312150nyg,sea,WillLu00,off_pct,52%,,,,,
player,201312150nyg,sea,WillLu00,defense,0,,,,,
player,201312150nyg,sea,WillLu00,def_pct,0%,,,,,
player,201312150nyg,sea,WillLu00,special_teams,0,,,,,
player,201312150nyg,sea,WillLu00,st_pct,0%,,,,,
player,201312150nyg,sea,McQuPa21,pos,G,,,,,
player,201312150nyg,sea,McQuPa21,offense,25,,,,,
player,201312150nyg,sea,McQuPa21,off_pct,36%,,,,,
player,201312150nyg,sea,McQuPa21,defense,0,,,,,
player,201312150nyg,sea,McQuPa21,def_pct,0%,,,,,
player,201312150nyg,sea,McQuPa21,special_teams,5,,,,,
player,201312150nyg,sea,McQuPa21,st_pct,19%,,,,,
player,201312150nyg,sea,TurbRo00,pos,RB,,,,,
player,201312150nyg,sea,TurbRo00,offense,18,,,,,
player,201312150nyg,sea,TurbRo00,off_pct,26%,,,,,
player,201312150nyg,sea,TurbRo00,defense,0,,,,,
player,201312150nyg,sea,TurbRo00,def_pct,0%,,,,,
player,201312150nyg,sea,TurbRo00,special_teams,1,,,,,
player,201312150nyg,sea,TurbRo00,st_pct,4%,,,,,
player,201312150nyg,sea,LockRi00,pos,WR,,,,,
player,201312150nyg,sea,LockRi00,offense,16,,,,,
player,201312150nyg,sea,LockRi00,off_pct,23%,,,,,
player,201312150nyg,sea,LockRi00,defense,0,,,,,
player,201312150nyg,sea,LockRi00,def_pct,0%,,,,,
player,201312150nyg,sea,LockRi00,special_teams,1,,,,,
player,201312150nyg,sea,LockRi00,st_pct,4%,,,,,
player,201312150nyg,sea,DaviKe01,pos,TE,,,,,
player,201312150nyg,sea,DaviKe01,offense,9,,,,,
player,201312150nyg,sea,DaviKe01,off_pct,13%,,,,,
player,201312150nyg,sea,DaviKe01,defense,0,,,,,
player,201312150nyg,sea,DaviKe01,def_pct,0%,,,,,
player,201312150nyg,sea,DaviKe01,special_teams,13,,,,,
player,201312150nyg,sea,DaviKe01,st_pct,48%,,,,,
player,201312150nyg,sea,RobiMi00,pos,FB,,,,,
player,201312150nyg,sea,RobiMi00,offense,8,,,,,
player,201312150nyg,sea,RobiMi00,off_pct,12%,,,,,
player,201312150nyg,sea,RobiMi00,defense,0,,,,,
player,201312150nyg,sea,RobiMi00,def_pct,0%,,,,,
player,201312150nyg,sea,RobiMi00,special_teams,14,,,,,
player,201312150nyg,sea,RobiMi00,st_pct,52%,,,,,
player,201312150nyg,sea,JeanLe00,pos,C,,,,,
player,201312150nyg,sea,JeanLe00,offense,8,,,,,
player,201312150nyg,sea,JeanLe00,off_pct,12%,,,,,
player,201312150nyg,sea,JeanLe00,defense,0,,,,,
player,201312150nyg,sea,JeanLe00,def_pct,0%,,,,,
player,201312150nyg,sea,JeanLe00,special_teams,6,,,,,
player,201312150nyg,sea,JeanLe00,st_pct,22%,,,,,
player,201312150nyg,sea,BailAl01,pos,T,,,,,
player,201312150nyg,sea,BailAl01,offense,8,,,,,
player,201312150nyg,sea,BailAl01,off_pct,12%,,,,,
player,201312150nyg,sea,BailAl01,defense,0,,,,,
player,201312150nyg,sea,BailAl01,def_pct,0%,,,,,
player,201312150nyg,sea,BailAl01,special_teams,5,,,,,
player,201312150nyg,sea,BailAl01,st_pct,19%,,,,,
player,201312150nyg,sea,JackTa00,pos,QB,,,,,
player,201312150nyg,sea,JackTa00,offense,8,,,,,
player,201312150nyg,sea,JackTa00,off_pct,12%,,,,,
player,201312150nyg,sea,JackTa00,defense,0,,,,,
player,201312150nyg,sea,JackTa00,def_pct,0%,,,,,
player,201312150nyg,sea,JackTa00,special_teams,0,,,,,
player,201312150nyg,sea,JackTa00,st_pct,0%,,,,,
player,201312150nyg,sea,ColeDe00,pos,FB,,,,,
player,201312150nyg,sea,ColeDe00,offense,7,,,,,
player,201312150nyg,sea,ColeDe00,off_pct,10%,,,,,
player,201312150nyg,sea,ColeDe00,defense,0,,,,,
player,201312150nyg,sea,ColeDe00,def_pct,0%,,,,,
player,201312150nyg,sea,ColeDe00,special_teams,15,,,,,
player,201312150nyg,sea,ColeDe00,st_pct,56%,,,,,
player,201312150nyg,sea,MaxwBy00,pos,CB,,,,,
player,201312150nyg,sea,MaxwBy00,offense,0,,,,,
player,201312150nyg,sea,MaxwBy00,off_pct,0%,,,,,
player,201312150nyg,sea,MaxwBy00,defense,55,,,,,
player,201312150nyg,sea,MaxwBy00,def_pct,100%,,,,,
player,201312150nyg,sea,MaxwBy00,special_teams,1,,,,,
player,201312150nyg,sea,MaxwBy00,st_pct,4%,,,,,
player,201312150nyg,sea,WagnBo00,pos,LB,,,,,
player,201312150nyg,sea,WagnBo00,offense,0,,,,,
player,201312150nyg,sea,WagnBo00,off_pct,0%,,,,,
player,201312150nyg,sea,WagnBo00,defense,50,,,,,
player,201312150nyg,sea,WagnBo00,def_pct,91%,,,,,
player,201312150nyg,sea,WagnBo00,special_teams,7,,,,,
player,201312150nyg,sea,WagnBo00,st_pct,26%,,,,,
player,201312150nyg,sea,ChanKa99,pos,SS,,,,,
player,201312150nyg,sea,ChanKa99,offense,0,,,,,
player,201312150nyg,sea,ChanKa99,off_pct,0%,,,,,
player,201312150nyg,sea,ChanKa99,defense,50,,,,,
player,201312150nyg,sea,ChanKa99,def_pct,91%,,,,,
player,201312150nyg,sea,ChanKa99,special_teams,6,,,,,
player,201312150nyg,sea,ChanKa99,st_pct,22%,,,,,
player,201312150nyg,sea,ThomEa99,pos,FS,,,,,
player,201312150nyg,sea,ThomEa99,offense,0,,,,,
player,201312150nyg,sea,ThomEa99,off_pct,0%,,,,,
player,201312150nyg,sea,ThomEa99,defense,50,,,,,
player,201312150nyg,sea,ThomEa99,def_pct,91%,,,,,
player,201312150nyg,sea,ThomEa99,special_teams,5,,,,,
player,201312150nyg,sea,ThomEa99,st_pct,19%,,,,,
player,201312150nyg,sea,SherRi00,pos,CB,,,,,
player,201312150nyg,sea,SherRi00,offense,0,,,,,
player,201312150nyg,sea,SherRi00,off_pct,0%,,,,,
player,201312150nyg,sea,SherRi00,defense,50,,,,,
player,201312150nyg,sea,SherRi00,def_pct,91%,,,,,
player,201312150nyg,sea,SherRi00,special_teams,1,,,,,
player,201312150nyg,sea,SherRi00,st_pct,4%,,,,,
player,201312150nyg,sea,SmitMa02,pos,LB,,,,,
player,201312150nyg,sea,SmitMa02,offense,0,,,,,
player,201312150nyg,sea,SmitMa02,off_pct,0%,,,,,
player,201312150nyg,sea,SmitMa02,defense,41,,,,,
player,201312150nyg,sea,SmitMa02,def_pct,75%,,,,,
player,201312150nyg,sea,SmitMa02,special_teams,7,,,,,
player,201312150nyg,sea,SmitMa02,st_pct,26%,,,,,
player,201312150nyg,sea,McDoCl99,pos,DT,,,,,
player,201312150nyg,sea,McDoCl99,offense,0,,,,,
player,201312150nyg,sea,McDoCl99,off_pct,0%,,,,,
player,201312150nyg,sea,McDoCl99,defense,41,,,,,
player,201312150nyg,sea,McDoCl99,def_pct,75%,,,,,
player,201312150nyg,sea,McDoCl99,special_teams,0,,,,,
player,201312150nyg,sea,McDoCl99,st_pct,0%,,,,,
player,201312150nyg,sea,AvriCl99,pos,DE,,,,,
player,201312150nyg,sea,AvriCl99,offense,0,,,,,
player,201312150nyg,sea,AvriCl99,off_pct,0%,,,,,
player,201312150nyg,sea,AvriCl99,defense,41,,,,,
player,201312150nyg,sea,AvriCl99,def_pct,75%,,,,,
player,201312150nyg,sea,AvriCl99,special_teams,0,,,,,
player,201312150nyg,sea,AvriCl99,st_pct,0%,,,,,
player,201312150nyg,sea,ClemCh23,pos,DE,,,,,
player,201312150nyg,sea,ClemCh23,offense,0,,,,,
player,201312150nyg,sea,ClemCh23,off_pct,0%,,,,,
player,201312150nyg,sea,ClemCh23,defense,39,,,,,
player,201312150nyg,sea,ClemCh23,def_pct,71%,,,,,
player,201312150nyg,sea,ClemCh23,special_teams,0,,,,,
player,201312150nyg,sea,ClemCh23,st_pct,0%,,,,,
player,201312150nyg,sea,LaneJe00,pos,CB,,,,,
player,201312150nyg,sea,LaneJe00,offense,0,,,,,
player,201312150nyg,sea,LaneJe00,off_pct,0%,,,,,
player,201312150nyg,sea,LaneJe00,defense,37,,,,,
player,201312150nyg,sea,LaneJe00,def_pct,67%,,,,,
player,201312150nyg,sea,LaneJe00,special_teams,20,,,,,
player,201312150nyg,sea,LaneJe00,st_pct,74%,,,,,
player,201312150nyg,sea,IrviBr00,pos,DE,,,,,
player,201312150nyg,sea,IrviBr00,offense,0,,,,,
player,201312150nyg,sea,IrviBr00,off_pct,0%,,,,,
player,201312150nyg,sea,IrviBr00,defense,36,,,,,
player,201312150nyg,sea,IrviBr00,def_pct,65%,,,,,
player,201312150nyg,sea,IrviBr00,special_teams,0,,,,,
player,201312150nyg,sea,IrviBr00,st_pct,0%,,,,,
player,201312150nyg,sea,BennMi99,pos,DE,,,,,
player,201312150nyg,sea,BennMi99,offense,0,,,,,
player,201312150nyg,sea,BennMi99,off_pct,0%,,,,,
player,201312150nyg,sea,BennMi99,defense,35,,,,,
player,201312150nyg,sea,BennMi99,def_pct,64%,,,,,
player,201312150nyg,sea,BennMi99,special_teams,0,,,,,
player,201312150nyg,sea,BennMi99,st_pct,0%,,,,,
player,201312150nyg,sea,MebaBr99,pos,DT,,,,,
player,201312150nyg,sea,MebaBr99,offense,0,,,,,
player,201312150nyg,sea,MebaBr99,off_pct,0%,,,,,
player,201312150nyg,sea,MebaBr99,defense,17,,,,,
player,201312150nyg,sea,MebaBr99,def_pct,31%,,,,,
player,201312150nyg,sea,MebaBr99,special_teams,0,,,,,
player,201312150nyg,sea,MebaBr99,st_pct,0%,,,,,
player,201312150nyg,sea,HillJo01,pos,DT,,,,,
player,201312150nyg,sea,HillJo01,offense,0,,,,,
player,201312150nyg,sea,HillJo01,off_pct,0%,,,,,
player,201312150nyg,sea,HillJo01,defense,17,,,,,
player,201312150nyg,sea,HillJo01,def_pct,31%,,,,,
player,201312150nyg,sea,HillJo01,special_teams,0,,,,,
player,201312150nyg,sea,HillJo01,st_pct,0%,,,,,
player,201312150nyg,sea,BryaRe99,pos,DE,,,,,
player,201312150nyg,sea,BryaRe99,offense,0,,,,,
player,201312150nyg,sea,BryaRe99,off_pct,0%,,,,,
player,201312150nyg,sea,BryaRe99,defense,17,,,,,
player,201312150nyg,sea,BryaRe99,def_pct,31%,,,,,
player,201312150nyg,sea,BryaRe99,special_teams,0,,,,,
player,201312150nyg,sea,BryaRe99,st_pct,0%,,,,,
player,201312150nyg,sea,MaraCh99,pos,FS,,,,,
player,201312150nyg,sea,MaraCh99,offense,0,,,,,
player,201312150nyg,sea,MaraCh99,off_pct,0%,,,,,
player,201312150nyg,sea,MaraCh99,defense,6,,,,,
player,201312150nyg,sea,MaraCh99,def_pct,11%,,,,,
player,201312150nyg,sea,MaraCh99,special_teams,22,,,,,
player,201312150nyg,sea,MaraCh99,st_pct,81%,,,,,
player,201312150nyg,sea,SchoOB99,pos,DE,,,,,
player,201312150nyg,sea,SchoOB99,offense,0,,,,,
player,201312150nyg,sea,SchoOB99,off_pct,0%,,,,,
player,201312150nyg,sea,SchoOB99,defense,6,,,,,
player,201312150nyg,sea,SchoOB99,def_pct,11%,,,,,
player,201312150nyg,sea,SchoOB99,special_teams,16,,,,,
player,201312150nyg,sea,SchoOB99,st_pct,59%,,,,,
player,201312150nyg,sea,FarwHe20,pos,LB,,,,,
player,201312150nyg,sea,FarwHe20,offense,0,,,,,
player,201312150nyg,sea,FarwHe20,off_pct,0%,,,,,
player,201312150nyg,sea,FarwHe20,defense,5,,,,,
player,201312150nyg,sea,FarwHe20,def_pct,9%,,,,,
player,201312150nyg,sea,FarwHe20,special_teams,22,,,,,
player,201312150nyg,sea,FarwHe20,st_pct,81%,,,,,
player,201312150nyg,sea,SheaDe00,pos,DB,,,,,
player,201312150nyg,sea,SheaDe00,offense,0,,,,,
player,201312150nyg,sea,SheaDe00,off_pct,0%,,,,,
player,201312150nyg,sea,SheaDe00,defense,5,,,,,
player,201312150nyg,sea,SheaDe00,def_pct,9%,,,,,
player,201312150nyg,sea,SheaDe00,special_teams,17,,,,,
player,201312150nyg,sea,SheaDe00,st_pct,63%,,,,,
player,201312150nyg,sea,CoxxPe99,pos,CB,,,,,
player,201312150nyg,sea,CoxxPe99,offense,0,,,,,
player,201312150nyg,sea,CoxxPe99,off_pct,0%,,,,,
player,201312150nyg,sea,CoxxPe99,defense,5,,,,,
player,201312150nyg,sea,CoxxPe99,def_pct,9%,,,,,
player,201312150nyg,sea,CoxxPe99,special_teams,7,,,,,
player,201312150nyg,sea,CoxxPe99,st_pct,26%,,,,,
player,201312150nyg,sea,McDaTo20,pos,DT,,,,,
player,201312150nyg,sea,McDaTo20,offense,0,,,,,
player,201312150nyg,sea,McDaTo20,off_pct,0%,,,,,
player,201312150nyg,sea,McDaTo20,defense,2,,,,,
player,201312150nyg,sea,McDaTo20,def_pct,4%,,,,,
player,201312150nyg,sea,McDaTo20,special_teams,0,,,,,
player,201312150nyg,sea,McDaTo20,st_pct,0%,,,,,
player,201312150nyg,sea,MorgMi00,pos,LB,,,,,
