game,2013,9,20131103,201311030was,sdg,"San Diego Chargers",24,was,"Washington Redskins",30
player,201311030was,was,MurpJe99,st_pct,61%,,,,,
player,201311030was,was,HullJo99,pos,LB,,,,,
player,201311030was,was,HullJo99,offense,0,,,,,
player,201311030was,was,HullJo99,off_pct,0%,,,,,
player,201311030was,was,HullJo99,defense,0,,,,,
player,201311030was,was,HullJo99,def_pct,0%,,,,,
player,201311030was,was,HullJo99,special_teams,16,,,,,
player,201311030was,was,HullJo99,st_pct,57%,,,,,
player,201311030was,was,RobiTr02,pos,DB,,,,,
player,201311030was,was,RobiTr02,offense,0,,,,,
player,201311030was,was,RobiTr02,off_pct,0%,,,,,
player,201311030was,was,RobiTr02,defense,0,,,,,
player,201311030was,was,RobiTr02,def_pct,0%,,,,,
player,201311030was,was,RobiTr02,special_teams,13,,,,,
player,201311030was,was,RobiTr02,st_pct,46%,,,,,
player,201311030was,was,ForbKa00,pos,K,,,,,
player,201311030was,was,ForbKa00,offense,0,,,,,
player,201311030was,was,ForbKa00,off_pct,0%,,,,,
player,201311030was,was,ForbKa00,defense,0,,,,,
player,201311030was,was,ForbKa00,def_pct,0%,,,,,
player,201311030was,was,ForbKa00,special_teams,11,,,,,
player,201311030was,was,ForbKa00,st_pct,39%,,,,,
player,201311030was,was,RoccSa20,pos,P,,,,,
player,201311030was,was,RoccSa20,offense,0,,,,,
player,201311030was,was,RoccSa20,off_pct,0%,,,,,
player,201311030was,was,RoccSa20,defense,0,,,,,
player,201311030was,was,RoccSa20,def_pct,0%,,,,,
player,201311030was,was,RoccSa20,special_teams,9,,,,,
player,201311030was,was,RoccSa20,st_pct,32%,,,,,
player,201311030was,was,NelsKy00,pos,LS,,,,,
player,201311030was,was,NelsKy00,offense,0,,,,,
player,201311030was,was,NelsKy00,off_pct,0%,,,,,
player,201311030was,was,NelsKy00,defense,0,,,,,
player,201311030was,was,NelsKy00,def_pct,0%,,,,,
player,201311030was,was,NelsKy00,special_teams,9,,,,,
player,201311030was,was,NelsKy00,st_pct,32%,,,,,
player,201311030was,was,RoysEv00,pos,RB,,,,,
player,201311030was,was,RoysEv00,offense,0,,,,,
player,201311030was,was,RoysEv00,off_pct,0%,,,,,
player,201311030was,was,RoysEv00,defense,0,,,,,
player,201311030was,was,RoysEv00,def_pct,0%,,,,,
player,201311030was,was,RoysEv00,special_teams,7,,,,,
player,201311030was,was,RoysEv00,st_pct,25%,,,,,
player,201311030was,was,GettAd00,pos,G,,,,,
player,201311030was,was,GettAd00,offense,0,,,,,
player,201311030was,was,GettAd00,off_pct,0%,,,,,
player,201311030was,was,GettAd00,defense,0,,,,,
player,201311030was,was,GettAd00,def_pct,0%,,,,,
player,201311030was,was,GettAd00,special_teams,6,,,,,
player,201311030was,was,GettAd00,st_pct,21%,,,,,
player,201311030was,sdg,FlukDJ00,pos,T,,,,,
player,201311030was,sdg,FlukDJ00,offense,64,,,,,
player,201311030was,sdg,FlukDJ00,off_pct,100%,,,,,
player,201311030was,sdg,FlukDJ00,defense,0,,,,,
player,201311030was,sdg,FlukDJ00,def_pct,0%,,,,,
player,201311030was,sdg,FlukDJ00,special_teams,4,,,,,
player,201311030was,sdg,FlukDJ00,st_pct,14%,,,,,
player,201311030was,sdg,DunlKi20,pos,T,,,,,
player,201311030was,sdg,DunlKi20,offense,64,,,,,
player,201311030was,sdg,DunlKi20,off_pct,100%,,,,,
player,201311030was,sdg,DunlKi20,defense,0,,,,,
player,201311030was,sdg,DunlKi20,def_pct,0%,,,,,
player,201311030was,sdg,DunlKi20,special_teams,4,,,,,
player,201311030was,sdg,DunlKi20,st_pct,14%,,,,,
player,201311030was,sdg,TrouJo00,pos,G,,,,,
player,201311030was,sdg,TrouJo00,offense,64,,,,,
player,201311030was,sdg,TrouJo00,off_pct,100%,,,,,
player,201311030was,sdg,TrouJo00,defense,0,,,,,
player,201311030was,sdg,TrouJo00,def_pct,0%,,,,,
player,201311030was,sdg,TrouJo00,special_teams,4,,,,,
player,201311030was,sdg,TrouJo00,st_pct,14%,,,,,
player,201311030was,sdg,RivePh00,pos,QB,,,,,
player,201311030was,sdg,RivePh00,offense,64,,,,,
player,201311030was,sdg,RivePh00,off_pct,100%,,,,,
player,201311030was,sdg,RivePh00,defense,0,,,,,
player,201311030was,sdg,RivePh00,def_pct,0%,,,,,
player,201311030was,sdg,RivePh00,special_teams,0,,,,,
player,201311030was,sdg,RivePh00,st_pct,0%,,,,,
player,201311030was,sdg,HardNi55,pos,C,,,,,
player,201311030was,sdg,HardNi55,offense,64,,,,,
player,201311030was,sdg,HardNi55,off_pct,100%,,,,,
player,201311030was,sdg,HardNi55,defense,0,,,,,
player,201311030was,sdg,HardNi55,def_pct,0%,,,,,
player,201311030was,sdg,HardNi55,special_teams,0,,,,,
player,201311030was,sdg,HardNi55,st_pct,0%,,,,,
player,201311030was,sdg,ClarJe20,pos,G,,,,,
player,201311030was,sdg,ClarJe20,offense,64,,,,,
player,201311030was,sdg,ClarJe20,off_pct,100%,,,,,
player,201311030was,sdg,ClarJe20,defense,0,,,,,
player,201311030was,sdg,ClarJe20,def_pct,0%,,,,,
player,201311030was,sdg,ClarJe20,special_teams,0,,,,,
player,201311030was,sdg,ClarJe20,st_pct,0%,,,,,
player,201311030was,sdg,AlleKe00,pos,WR,,,,,
player,201311030was,sdg,AlleKe00,offense,63,,,,,
player,201311030was,sdg,AlleKe00,off_pct,98%,,,,,
player,201311030was,sdg,AlleKe00,defense,0,,,,,
player,201311030was,sdg,AlleKe00,def_pct,0%,,,,,
player,201311030was,sdg,AlleKe00,special_teams,3,,,,,
player,201311030was,sdg,AlleKe00,st_pct,11%,,,,,
player,201311030was,sdg,BrowVi00,pos,WR,,,,,
player,201311030was,sdg,BrowVi00,offense,63,,,,,
player,201311030was,sdg,BrowVi00,off_pct,98%,,,,,
player,201311030was,sdg,BrowVi00,defense,0,,,,,
player,201311030was,sdg,BrowVi00,def_pct,0%,,,,,
player,201311030was,sdg,BrowVi00,special_teams,0,,,,,
player,201311030was,sdg,BrowVi00,st_pct,0%,,,,,
player,201311030was,sdg,GateAn00,pos,TE,,,,,
player,201311030was,sdg,GateAn00,offense,62,,,,,
player,201311030was,sdg,GateAn00,off_pct,97%,,,,,
player,201311030was,sdg,GateAn00,defense,0,,,,,
player,201311030was,sdg,GateAn00,def_pct,0%,,,,,
player,201311030was,sdg,GateAn00,special_teams,0,,,,,
player,201311030was,sdg,GateAn00,st_pct,0%,,,,,
player,201311030was,sdg,RoyaEd00,pos,WR,,,,,
player,201311030was,sdg,RoyaEd00,offense,55,,,,,
player,201311030was,sdg,RoyaEd00,off_pct,86%,,,,,
player,201311030was,sdg,RoyaEd00,defense,0,,,,,
player,201311030was,sdg,RoyaEd00,def_pct,0%,,,,,
player,201311030was,sdg,RoyaEd00,special_teams,0,,,,,
player,201311030was,sdg,RoyaEd00,st_pct,0%,,,,,
player,201311030was,sdg,WoodDa02,pos,RB,,,,,
player,201311030was,sdg,WoodDa02,offense,44,,,,,
player,201311030was,sdg,WoodDa02,off_pct,69%,,,,,
player,201311030was,sdg,WoodDa02,defense,0,,,,,
player,201311030was,sdg,WoodDa02,def_pct,0%,,,,,
player,201311030was,sdg,WoodDa02,special_teams,5,,,,,
player,201311030was,sdg,WoodDa02,st_pct,18%,,,,,
player,201311030was,sdg,MathRy00,pos,RB,,,,,
player,201311030was,sdg,MathRy00,offense,15,,,,,
player,201311030was,sdg,MathRy00,off_pct,23%,,,,,
player,201311030was,sdg,MathRy00,defense,0,,,,,
player,201311030was,sdg,MathRy00,def_pct,0%,,,,,
player,201311030was,sdg,MathRy00,special_teams,0,,,,,
player,201311030was,sdg,MathRy00,st_pct,0%,,,,,
player,201311030was,sdg,PhilJo00,pos,TE,,,,,
player,201311030was,sdg,PhilJo00,offense,6,,,,,
player,201311030was,sdg,PhilJo00,off_pct,9%,,,,,
player,201311030was,sdg,PhilJo00,defense,0,,,,,
player,201311030was,sdg,PhilJo00,def_pct,0%,,,,,
player,201311030was,sdg,PhilJo00,special_teams,15,,,,,
player,201311030was,sdg,PhilJo00,st_pct,54%,,,,,
player,201311030was,sdg,BrowRo05,pos,RB,,,,,
player,201311030was,sdg,BrowRo05,offense,5,,,,,
player,201311030was,sdg,BrowRo05,off_pct,8%,,,,,
player,201311030was,sdg,BrowRo05,defense,0,,,,,
player,201311030was,sdg,BrowRo05,def_pct,0%,,,,,
player,201311030was,sdg,BrowRo05,special_teams,0,,,,,
player,201311030was,sdg,BrowRo05,st_pct,0%,,,,,
player,201311030was,sdg,GreeLa00,pos,TE,,,,,
player,201311030was,sdg,GreeLa00,offense,4,,,,,
player,201311030was,sdg,GreeLa00,off_pct,6%,,,,,
player,201311030was,sdg,GreeLa00,defense,0,,,,,
player,201311030was,sdg,GreeLa00,def_pct,0%,,,,,
player,201311030was,sdg,GreeLa00,special_teams,21,,,,,
player,201311030was,sdg,GreeLa00,st_pct,75%,,,,,
player,201311030was,sdg,McClLe00,pos,FB,,,,,
player,201311030was,sdg,McClLe00,offense,3,,,,,
player,201311030was,sdg,McClLe00,off_pct,5%,,,,,
player,201311030was,sdg,McClLe00,defense,0,,,,,
player,201311030was,sdg,McClLe00,def_pct,0%,,,,,
player,201311030was,sdg,McClLe00,special_teams,9,,,,,
player,201311030was,sdg,McClLe00,st_pct,32%,,,,,
player,201311030was,sdg,WeddEr99,pos,FS,,,,,
player,201311030was,sdg,WeddEr99,offense,0,,,,,
player,201311030was,sdg,WeddEr99,off_pct,0%,,,,,
player,201311030was,sdg,WeddEr99,defense,75,,,,,
player,201311030was,sdg,WeddEr99,def_pct,100%,,,,,
player,201311030was,sdg,WeddEr99,special_teams,16,,,,,
player,201311030was,sdg,WeddEr99,st_pct,57%,,,,,
player,201311030was,sdg,GilcMa00,pos,SS,,,,,
player,201311030was,sdg,GilcMa00,offense,0,,,,,
player,201311030was,sdg,GilcMa00,off_pct,0%,,,,,
player,201311030was,sdg,GilcMa00,defense,75,,,,,
player,201311030was,sdg,GilcMa00,def_pct,100%,,,,,
player,201311030was,sdg,GilcMa00,special_teams,9,,,,,
player,201311030was,sdg,GilcMa00,st_pct,32%,,,,,
player,201311030was,sdg,WrigSh00,pos,CB,,,,,
player,201311030was,sdg,WrigSh00,offense,0,,,,,
player,201311030was,sdg,WrigSh00,off_pct,0%,,,,,
player,201311030was,sdg,WrigSh00,defense,71,,,,,
player,201311030was,sdg,WrigSh00,def_pct,95%,,,,,
player,201311030was,sdg,WrigSh00,special_teams,0,,,,,
player,201311030was,sdg,WrigSh00,st_pct,0%,,,,,
player,201311030was,sdg,EnglLa99,pos,LB,,,,,
player,201311030was,sdg,EnglLa99,offense,0,,,,,
player,201311030was,sdg,EnglLa99,off_pct,0%,,,,,
player,201311030was,sdg,EnglLa99,defense,65,,,,,
player,201311030was,sdg,EnglLa99,def_pct,87%,,,,,
player,201311030was,sdg,EnglLa99,special_teams,10,,,,,
player,201311030was,sdg,EnglLa99,st_pct,36%,,,,,
player,201311030was,sdg,ReyeKe00,pos,DE,,,,,
player,201311030was,sdg,ReyeKe00,offense,0,,,,,
player,201311030was,sdg,ReyeKe00,off_pct,0%,,,,,
player,201311030was,sdg,ReyeKe00,defense,58,,,,,
player,201311030was,sdg,ReyeKe00,def_pct,77%,,,,,
player,201311030was,sdg,ReyeKe00,special_teams,10,,,,,
player,201311030was,sdg,ReyeKe00,st_pct,36%,,,,,
player,201311030was,sdg,TeoxMa00,pos,LB,,,,,
player,201311030was,sdg,TeoxMa00,offense,0,,,,,
player,201311030was,sdg,TeoxMa00,off_pct,0%,,,,,
player,201311030was,sdg,TeoxMa00,defense,58,,,,,
player,201311030was,sdg,TeoxMa00,def_pct,77%,,,,,
player,201311030was,sdg,TeoxMa00,special_teams,9,,,,,
player,201311030was,sdg,TeoxMa00,st_pct,32%,,,,,
player,201311030was,sdg,LiugCo00,pos,DE,,,,,
player,201311030was,sdg,LiugCo00,offense,0,,,,,
player,201311030was,sdg,LiugCo00,off_pct,0%,,,,,
player,201311030was,sdg,LiugCo00,defense,58,,,,,
player,201311030was,sdg,LiugCo00,def_pct,77%,,,,,
player,201311030was,sdg,LiugCo00,special_teams,1,,,,,
player,201311030was,sdg,LiugCo00,st_pct,4%,,,,,
player,201311030was,sdg,GachAn00,pos,LB,,,,,
player,201311030was,sdg,GachAn00,offense,0,,,,,
player,201311030was,sdg,GachAn00,off_pct,0%,,,,,
player,201311030was,sdg,GachAn00,defense,57,,,,,
player,201311030was,sdg,GachAn00,def_pct,76%,,,,,
player,201311030was,sdg,GachAn00,special_teams,18,,,,,
player,201311030was,sdg,GachAn00,st_pct,64%,,,,,
player,201311030was,sdg,JohnJa23,pos,LB,,,,,
player,201311030was,sdg,JohnJa23,offense,0,,,,,
player,201311030was,sdg,JohnJa23,off_pct,0%,,,,,
player,201311030was,sdg,JohnJa23,defense,53,,,,,
player,201311030was,sdg,JohnJa23,def_pct,71%,,,,,
player,201311030was,sdg,JohnJa23,special_teams,6,,,,,
player,201311030was,sdg,JohnJa23,st_pct,21%,,,,,
player,201311030was,sdg,ThomCa99,pos,DT,,,,,
player,201311030was,sdg,ThomCa99,offense,0,,,,,
player,201311030was,sdg,ThomCa99,off_pct,0%,,,,,
player,201311030was,sdg,ThomCa99,defense,51,,,,,
player,201311030was,sdg,ThomCa99,def_pct,68%,,,,,
player,201311030was,sdg,ThomCa99,special_teams,9,,,,,
player,201311030was,sdg,ThomCa99,st_pct,32%,,,,,
player,201311030was,sdg,PatrJo00,pos,CB,,,,,
player,201311030was,sdg,PatrJo00,offense,0,,,,,
player,201311030was,sdg,PatrJo00,off_pct,0%,,,,,
player,201311030was,sdg,PatrJo00,defense,39,,,,,
player,201311030was,sdg,PatrJo00,def_pct,52%,,,,,
player,201311030was,sdg,PatrJo00,special_teams,9,,,,,
player,201311030was,sdg,PatrJo00,st_pct,32%,,,,,
player,201311030was,sdg,CoxxDe99,pos,CB,,,,,
player,201311030was,sdg,CoxxDe99,offense,0,,,,,
player,201311030was,sdg,CoxxDe99,off_pct,0%,,,,,
player,201311030was,sdg,CoxxDe99,defense,37,,,,,
player,201311030was,sdg,CoxxDe99,def_pct,49%,,,,,
player,201311030was,sdg,CoxxDe99,special_teams,6,,,,,
player,201311030was,sdg,CoxxDe99,st_pct,21%,,,,,
player,201311030was,sdg,MarsRi20,pos,CB,,,,,
player,201311030was,sdg,MarsRi20,offense,0,,,,,
player,201311030was,sdg,MarsRi20,off_pct,0%,,,,,
player,201311030was,sdg,MarsRi20,defense,29,,,,,
player,201311030was,sdg,MarsRi20,def_pct,39%,,,,,
player,201311030was,sdg,MarsRi20,special_teams,10,,,,,
player,201311030was,sdg,MarsRi20,st_pct,36%,,,,,
player,201311030was,sdg,WalkRe00,pos,LB,,,,,
player,201311030was,sdg,WalkRe00,offense,0,,,,,
player,201311030was,sdg,WalkRe00,off_pct,0%,,,,,
player,201311030was,sdg,WalkRe00,defense,19,,,,,
player,201311030was,sdg,WalkRe00,def_pct,25%,,,,,
player,201311030was,sdg,WalkRe00,special_teams,16,,,,,
player,201311030was,sdg,WalkRe00,st_pct,57%,,,,,
player,201311030was,sdg,LissSe99,pos,DE,,,,,
player,201311030was,sdg,LissSe99,offense,0,,,,,
player,201311030was,sdg,LissSe99,off_pct,0%,,,,,
player,201311030was,sdg,LissSe99,defense,19,,,,,
player,201311030was,sdg,LissSe99,def_pct,25%,,,,,
player,201311030was,sdg,LissSe99,special_teams,0,,,,,
player,201311030was,sdg,LissSe99,st_pct,0%,,,,,
player,201311030was,sdg,KeisTh00,pos,LB,,,,,
player,201311030was,sdg,KeisTh00,offense,0,,,,,
player,201311030was,sdg,KeisTh00,off_pct,0%,,,,,
player,201311030was,sdg,KeisTh00,defense,18,,,,,
player,201311030was,sdg,KeisTh00,def_pct,24%,,,,,
player,201311030was,sdg,KeisTh00,special_teams,0,,,,,
player,201311030was,sdg,KeisTh00,st_pct,0%,,,,,
player,201311030was,sdg,AddaJa00,pos,FS,,,,,
player,201311030was,sdg,AddaJa00,offense,0,,,,,
player,201311030was,sdg,AddaJa00,off_pct,0%,,,,,
player,201311030was,sdg,AddaJa00,defense,16,,,,,
player,201311030was,sdg,AddaJa00,def_pct,21%,,,,,
player,201311030was,sdg,AddaJa00,special_teams,14,,,,,
player,201311030was,sdg,AddaJa00,st_pct,50%,,,,,
player,201311030was,sdg,GuyxLa00,pos,DE,,,,,
player,201311030was,sdg,GuyxLa00,offense,0,,,,,
player,201311030was,sdg,GuyxLa00,off_pct,0%,,,,,
player,201311030was,sdg,GuyxLa00,defense,13,,,,,
player,201311030was,sdg,GuyxLa00,def_pct,17%,,,,,
player,201311030was,sdg,GuyxLa00,special_teams,6,,,,,
player,201311030was,sdg,GuyxLa00,st_pct,21%,,,,,
player,201311030was,sdg,StucDa20,pos,SS,,,,,
player,201311030was,sdg,StucDa20,offense,0,,,,,
player,201311030was,sdg,StucDa20,off_pct,0%,,,,,
player,201311030was,sdg,StucDa20,defense,8,,,,,
player,201311030was,sdg,StucDa20,def_pct,11%,,,,,
player,201311030was,sdg,StucDa20,special_teams,24,,,,,
player,201311030was,sdg,StucDa20,st_pct,86%,,,,,
player,201311030was,sdg,BirdBr00,pos,LB,,,,,
player,201311030was,sdg,BirdBr00,offense,0,,,,,
player,201311030was,sdg,BirdBr00,off_pct,0%,,,,,
player,201311030was,sdg,BirdBr00,defense,4,,,,,
player,201311030was,sdg,BirdBr00,def_pct,5%,,,,,
player,201311030was,sdg,BirdBr00,special_teams,18,,,,,
player,201311030was,sdg,BirdBr00,st_pct,64%,,,,,
player,201311030was,sdg,WillTo00,pos,LB,,,,,
player,201311030was,sdg,WillTo00,offense,0,,,,,
player,201311030was,sdg,WillTo00,off_pct,0%,,,,,
player,201311030was,sdg,WillTo00,defense,2,,,,,
player,201311030was,sdg,WillTo00,def_pct,3%,,,,,
player,201311030was,sdg,WillTo00,special_teams,4,,,,,
player,201311030was,sdg,WillTo00,st_pct,14%,,,,,
player,201311030was,sdg,AjirSe00,pos,WR,,,,,
player,201311030was,sdg,AjirSe00,offense,0,,,,,
player,201311030was,sdg,AjirSe00,off_pct,0%,,,,,
player,201311030was,sdg,AjirSe00,defense,0,,,,,
player,201311030was,sdg,AjirSe00,def_pct,0%,,,,,
player,201311030was,sdg,AjirSe00,special_teams,13,,,,,
player,201311030was,sdg,AjirSe00,st_pct,46%,,,,,
player,201311030was,sdg,novaknic01,pos,K,,,,,
player,201311030was,sdg,novaknic01,offense,0,,,,,
player,201311030was,sdg,novaknic01,off_pct,0%,,,,,
player,201311030was,sdg,novaknic01,defense,0,,,,,
player,201311030was,sdg,novaknic01,def_pct,0%,,,,,
player,201311030was,sdg,novaknic01,special_teams,10,,,,,
player,201311030was,sdg,novaknic01,st_pct,36%,,,,,
player,201311030was,sdg,WindMi00,pos,LS,,,,,
player,201311030was,sdg,WindMi00,offense,0,,,,,
player,201311030was,sdg,WindMi00,off_pct,0%,,,,,
player,201311030was,sdg,WindMi00,defense,0,,,,,
player,201311030was,sdg,WindMi00,def_pct,0%,,,,,
player,201311030was,sdg,WindMi00,special_teams,8,,,,,
player,201311030was,sdg,WindMi00,st_pct,29%,,,,,
player,201311030was,sdg,ScifMi20,pos,P,,,,,
player,201311030was,sdg,ScifMi20,offense,0,,,,,
player,201311030was,sdg,ScifMi20,off_pct,0%,,,,,
player,201311030was,sdg,ScifMi20,defense,0,,,,,
player,201311030was,sdg,ScifMi20,def_pct,0%,,,,,
player,201311030was,sdg,ScifMi20,special_teams,8,,,,,
player,201311030was,sdg,ScifMi20,st_pct,29%,,,,,
player,201311030was,sdg,HawkLa00,pos,WR,,,,,
player,201311030was,sdg,HawkLa00,offense,0,,,,,
player,201311030was,sdg,HawkLa00,off_pct,0%,,,,,
player,201311030was,sdg,HawkLa00,defense,0,,,,,
player,201311030was,sdg,HawkLa00,def_pct,0%,,,,,
player,201311030was,sdg,HawkLa00,special_teams,5,,,,,
player,201311030was,sdg,HawkLa00,st_pct,18%,,,,,
player,201311030was,sdg,SchiSt00,pos,T,,,,,
player,201311030was,sdg,SchiSt00,offense,0,,,,,
player,201311030was,sdg,SchiSt00,off_pct,0%,,,,,
player,201311030was,sdg,SchiSt00,defense,0,,,,,
player,201311030was,sdg,SchiSt00,def_pct,0%,,,,,
player,201311030was,sdg,SchiSt00,special_teams,4,,,,,
player,201311030was,sdg,SchiSt00,st_pct,14%,,,,,
