game,2013,7,20131020,201310200was,chi,"Chicago Bears",41,was,"Washington Redskins",45
player,201310200was,chi,JeffAl00,def_pct,0%,,,,,
player,201310200was,chi,JeffAl00,special_teams,0,,,,,
player,201310200was,chi,JeffAl00,st_pct,0%,,,,,
player,201310200was,chi,BennMa00,pos,TE,,,,,
player,201310200was,chi,BennMa00,offense,48,,,,,
player,201310200was,chi,BennMa00,off_pct,87%,,,,,
player,201310200was,chi,BennMa00,defense,0,,,,,
player,201310200was,chi,BennMa00,def_pct,0%,,,,,
player,201310200was,chi,BennMa00,special_teams,0,,,,,
player,201310200was,chi,BennMa00,st_pct,0%,,,,,
player,201310200was,chi,McCoJo01,pos,QB,,,,,
player,201310200was,chi,McCoJo01,offense,41,,,,,
player,201310200was,chi,McCoJo01,off_pct,75%,,,,,
player,201310200was,chi,McCoJo01,defense,0,,,,,
player,201310200was,chi,McCoJo01,def_pct,0%,,,,,
player,201310200was,chi,McCoJo01,special_teams,0,,,,,
player,201310200was,chi,McCoJo01,st_pct,0%,,,,,
player,201310200was,chi,BennEa00,pos,WR,,,,,
player,201310200was,chi,BennEa00,offense,30,,,,,
player,201310200was,chi,BennEa00,off_pct,55%,,,,,
player,201310200was,chi,BennEa00,defense,0,,,,,
player,201310200was,chi,BennEa00,def_pct,0%,,,,,
player,201310200was,chi,BennEa00,special_teams,0,,,,,
player,201310200was,chi,BennEa00,st_pct,0%,,,,,
player,201310200was,chi,CutlJa00,pos,QB,,,,,
player,201310200was,chi,CutlJa00,offense,14,,,,,
player,201310200was,chi,CutlJa00,off_pct,25%,,,,,
player,201310200was,chi,CutlJa00,defense,0,,,,,
player,201310200was,chi,CutlJa00,def_pct,0%,,,,,
player,201310200was,chi,CutlJa00,special_teams,0,,,,,
player,201310200was,chi,CutlJa00,st_pct,0%,,,,,
player,201310200was,chi,RosaDa00,pos,TE,,,,,
player,201310200was,chi,RosaDa00,offense,11,,,,,
player,201310200was,chi,RosaDa00,off_pct,20%,,,,,
player,201310200was,chi,RosaDa00,defense,0,,,,,
player,201310200was,chi,RosaDa00,def_pct,0%,,,,,
player,201310200was,chi,RosaDa00,special_teams,33,,,,,
player,201310200was,chi,RosaDa00,st_pct,82%,,,,,
player,201310200was,chi,BritEb20,pos,T,,,,,
player,201310200was,chi,BritEb20,offense,11,,,,,
player,201310200was,chi,BritEb20,off_pct,20%,,,,,
player,201310200was,chi,BritEb20,defense,0,,,,,
player,201310200was,chi,BritEb20,def_pct,0%,,,,,
player,201310200was,chi,BritEb20,special_teams,8,,,,,
player,201310200was,chi,BritEb20,st_pct,20%,,,,,
player,201310200was,chi,FiamTo00,pos,FB,,,,,
player,201310200was,chi,FiamTo00,offense,10,,,,,
player,201310200was,chi,FiamTo00,off_pct,18%,,,,,
player,201310200was,chi,FiamTo00,defense,0,,,,,
player,201310200was,chi,FiamTo00,def_pct,0%,,,,,
player,201310200was,chi,FiamTo00,special_teams,8,,,,,
player,201310200was,chi,FiamTo00,st_pct,20%,,,,,
player,201310200was,chi,WilsMa02,pos,WR,,,,,
player,201310200was,chi,WilsMa02,offense,6,,,,,
player,201310200was,chi,WilsMa02,off_pct,11%,,,,,
player,201310200was,chi,WilsMa02,defense,0,,,,,
player,201310200was,chi,WilsMa02,def_pct,0%,,,,,
player,201310200was,chi,WilsMa02,special_teams,3,,,,,
player,201310200was,chi,WilsMa02,st_pct,8%,,,,,
player,201310200was,chi,AndeJo00,pos,WR,,,,,
player,201310200was,chi,AndeJo00,offense,1,,,,,
player,201310200was,chi,AndeJo00,off_pct,2%,,,,,
player,201310200was,chi,AndeJo00,defense,0,,,,,
player,201310200was,chi,AndeJo00,def_pct,0%,,,,,
player,201310200was,chi,AndeJo00,special_teams,18,,,,,
player,201310200was,chi,AndeJo00,st_pct,45%,,,,,
player,201310200was,chi,AndeJa21,pos,LB,,,,,
player,201310200was,chi,AndeJa21,offense,0,,,,,
player,201310200was,chi,AndeJa21,off_pct,0%,,,,,
player,201310200was,chi,AndeJa21,defense,75,,,,,
player,201310200was,chi,AndeJa21,def_pct,100%,,,,,
player,201310200was,chi,AndeJa21,special_teams,7,,,,,
player,201310200was,chi,AndeJa21,st_pct,18%,,,,,
player,201310200was,chi,ContCh00,pos,FS,,,,,
player,201310200was,chi,ContCh00,offense,0,,,,,
player,201310200was,chi,ContCh00,off_pct,0%,,,,,
player,201310200was,chi,ContCh00,defense,75,,,,,
player,201310200was,chi,ContCh00,def_pct,100%,,,,,
player,201310200was,chi,ContCh00,special_teams,7,,,,,
player,201310200was,chi,ContCh00,st_pct,18%,,,,,
player,201310200was,chi,JennTi20,pos,CB,,,,,
player,201310200was,chi,JennTi20,offense,0,,,,,
player,201310200was,chi,JennTi20,off_pct,0%,,,,,
player,201310200was,chi,JennTi20,defense,75,,,,,
player,201310200was,chi,JennTi20,def_pct,100%,,,,,
player,201310200was,chi,JennTi20,special_teams,6,,,,,
player,201310200was,chi,JennTi20,st_pct,15%,,,,,
player,201310200was,chi,WrigMa99,pos,SS,,,,,
player,201310200was,chi,WrigMa99,offense,0,,,,,
player,201310200was,chi,WrigMa99,off_pct,0%,,,,,
player,201310200was,chi,WrigMa99,defense,72,,,,,
player,201310200was,chi,WrigMa99,def_pct,96%,,,,,
player,201310200was,chi,WrigMa99,special_teams,4,,,,,
player,201310200was,chi,WrigMa99,st_pct,10%,,,,,
player,201310200was,chi,BostJo00,pos,LB,,,,,
player,201310200was,chi,BostJo00,offense,0,,,,,
player,201310200was,chi,BostJo00,off_pct,0%,,,,,
player,201310200was,chi,BostJo00,defense,66,,,,,
player,201310200was,chi,BostJo00,def_pct,88%,,,,,
player,201310200was,chi,BostJo00,special_teams,9,,,,,
player,201310200was,chi,BostJo00,st_pct,22%,,,,,
player,201310200was,chi,WootCo99,pos,DE,,,,,
player,201310200was,chi,WootCo99,offense,0,,,,,
player,201310200was,chi,WootCo99,off_pct,0%,,,,,
player,201310200was,chi,WootCo99,defense,60,,,,,
player,201310200was,chi,WootCo99,def_pct,80%,,,,,
player,201310200was,chi,WootCo99,special_teams,14,,,,,
player,201310200was,chi,WootCo99,st_pct,35%,,,,,
player,201310200was,chi,PaeaSt00,pos,NT,,,,,
player,201310200was,chi,PaeaSt00,offense,0,,,,,
player,201310200was,chi,PaeaSt00,off_pct,0%,,,,,
player,201310200was,chi,PaeaSt00,defense,59,,,,,
player,201310200was,chi,PaeaSt00,def_pct,79%,,,,,
player,201310200was,chi,PaeaSt00,special_teams,5,,,,,
player,201310200was,chi,PaeaSt00,st_pct,12%,,,,,
player,201310200was,chi,PeppJu99,pos,DE,,,,,
player,201310200was,chi,PeppJu99,offense,0,,,,,
player,201310200was,chi,PeppJu99,off_pct,0%,,,,,
player,201310200was,chi,PeppJu99,defense,58,,,,,
player,201310200was,chi,PeppJu99,def_pct,77%,,,,,
player,201310200was,chi,PeppJu99,special_teams,6,,,,,
player,201310200was,chi,PeppJu99,st_pct,15%,,,,,
player,201310200was,chi,TillCh20,pos,CB,,,,,
player,201310200was,chi,TillCh20,offense,0,,,,,
player,201310200was,chi,TillCh20,off_pct,0%,,,,,
player,201310200was,chi,TillCh20,defense,56,,,,,
player,201310200was,chi,TillCh20,def_pct,75%,,,,,
player,201310200was,chi,TillCh20,special_teams,0,,,,,
player,201310200was,chi,TillCh20,st_pct,0%,,,,,
player,201310200was,chi,McClSh00,pos,DE,,,,,
player,201310200was,chi,McClSh00,offense,0,,,,,
player,201310200was,chi,McClSh00,off_pct,0%,,,,,
player,201310200was,chi,McClSh00,defense,55,,,,,
player,201310200was,chi,McClSh00,def_pct,73%,,,,,
player,201310200was,chi,McClSh00,special_teams,7,,,,,
player,201310200was,chi,McClSh00,st_pct,18%,,,,,
player,201310200was,chi,BrigLa99,pos,LB,,,,,
player,201310200was,chi,BrigLa99,offense,0,,,,,
player,201310200was,chi,BrigLa99,off_pct,0%,,,,,
player,201310200was,chi,BrigLa99,defense,48,,,,,
player,201310200was,chi,BrigLa99,def_pct,64%,,,,,
player,201310200was,chi,BrigLa99,special_teams,0,,,,,
player,201310200was,chi,BrigLa99,st_pct,0%,,,,,
player,201310200was,chi,BassDa00,pos,DE,,,,,
player,201310200was,chi,BassDa00,offense,0,,,,,
player,201310200was,chi,BassDa00,off_pct,0%,,,,,
player,201310200was,chi,BassDa00,defense,30,,,,,
player,201310200was,chi,BassDa00,def_pct,40%,,,,,
player,201310200was,chi,BassDa00,special_teams,6,,,,,
player,201310200was,chi,BassDa00,st_pct,15%,,,,,
player,201310200was,chi,CoheLa99,pos,DT,,,,,
player,201310200was,chi,CoheLa99,offense,0,,,,,
player,201310200was,chi,CoheLa99,off_pct,0%,,,,,
player,201310200was,chi,CoheLa99,defense,25,,,,,
player,201310200was,chi,CoheLa99,def_pct,33%,,,,,
player,201310200was,chi,CoheLa99,special_teams,3,,,,,
player,201310200was,chi,CoheLa99,st_pct,8%,,,,,
player,201310200was,chi,CostBl20,pos,LB,,,,,
player,201310200was,chi,CostBl20,offense,0,,,,,
player,201310200was,chi,CostBl20,off_pct,0%,,,,,
player,201310200was,chi,CostBl20,defense,18,,,,,
player,201310200was,chi,CostBl20,def_pct,24%,,,,,
player,201310200was,chi,CostBl20,special_teams,31,,,,,
player,201310200was,chi,CostBl20,st_pct,78%,,,,,
player,201310200was,chi,BowmZa20,pos,CB,,,,,
player,201310200was,chi,BowmZa20,offense,0,,,,,
player,201310200was,chi,BowmZa20,off_pct,0%,,,,,
player,201310200was,chi,BowmZa20,defense,18,,,,,
player,201310200was,chi,BowmZa20,def_pct,24%,,,,,
player,201310200was,chi,BowmZa20,special_teams,18,,,,,
player,201310200was,chi,BowmZa20,st_pct,45%,,,,,
player,201310200was,chi,FreyIs00,pos,CB,,,,,
player,201310200was,chi,FreyIs00,offense,0,,,,,
player,201310200was,chi,FreyIs00,off_pct,0%,,,,,
player,201310200was,chi,FreyIs00,defense,18,,,,,
player,201310200was,chi,FreyIs00,def_pct,24%,,,,,
player,201310200was,chi,FreyIs00,special_teams,1,,,,,
player,201310200was,chi,FreyIs00,st_pct,2%,,,,,
player,201310200was,chi,MintZa00,pos,DT,,,,,
player,201310200was,chi,MintZa00,offense,0,,,,,
player,201310200was,chi,MintZa00,off_pct,0%,,,,,
player,201310200was,chi,MintZa00,defense,13,,,,,
player,201310200was,chi,MintZa00,def_pct,17%,,,,,
player,201310200was,chi,MintZa00,special_teams,0,,,,,
player,201310200was,chi,MintZa00,st_pct,0%,,,,,
player,201310200was,chi,StelCr99,pos,FS,,,,,
player,201310200was,chi,StelCr99,offense,0,,,,,
player,201310200was,chi,StelCr99,off_pct,0%,,,,,
player,201310200was,chi,StelCr99,defense,3,,,,,
player,201310200was,chi,StelCr99,def_pct,4%,,,,,
player,201310200was,chi,StelCr99,special_teams,28,,,,,
player,201310200was,chi,StelCr99,st_pct,70%,,,,,
player,201310200was,chi,GreeKh00,pos,LB,,,,,
player,201310200was,chi,GreeKh00,offense,0,,,,,
player,201310200was,chi,GreeKh00,off_pct,0%,,,,,
player,201310200was,chi,GreeKh00,defense,1,,,,,
player,201310200was,chi,GreeKh00,def_pct,1%,,,,,
player,201310200was,chi,GreeKh00,special_teams,25,,,,,
player,201310200was,chi,GreeKh00,st_pct,62%,,,,,
player,201310200was,chi,WaltAn01,pos,SS,,,,,
player,201310200was,chi,WaltAn01,offense,0,,,,,
player,201310200was,chi,WaltAn01,off_pct,0%,,,,,
player,201310200was,chi,WaltAn01,defense,0,,,,,
player,201310200was,chi,WaltAn01,def_pct,0%,,,,,
player,201310200was,chi,WaltAn01,special_teams,25,,,,,
player,201310200was,chi,WaltAn01,st_pct,62%,,,,,
player,201310200was,chi,WeemEr00,pos,WR,,,,,
player,201310200was,chi,WeemEr00,offense,0,,,,,
player,201310200was,chi,WeemEr00,off_pct,0%,,,,,
player,201310200was,chi,WeemEr00,defense,0,,,,,
player,201310200was,chi,WeemEr00,def_pct,0%,,,,,
player,201310200was,chi,WeemEr00,special_teams,25,,,,,
player,201310200was,chi,WeemEr00,st_pct,62%,,,,,
player,201310200was,chi,FranJe00,pos,LB,,,,,
player,201310200was,chi,FranJe00,offense,0,,,,,
player,201310200was,chi,FranJe00,off_pct,0%,,,,,
player,201310200was,chi,FranJe00,defense,0,,,,,
player,201310200was,chi,FranJe00,def_pct,0%,,,,,
player,201310200was,chi,FranJe00,special_teams,22,,,,,
player,201310200was,chi,FranJe00,st_pct,55%,,,,,
player,201310200was,chi,HestDe99,pos,WR,,,,,
player,201310200was,chi,HestDe99,offense,0,,,,,
player,201310200was,chi,HestDe99,off_pct,0%,,,,,
player,201310200was,chi,HestDe99,defense,0,,,,,
player,201310200was,chi,HestDe99,def_pct,0%,,,,,
player,201310200was,chi,HestDe99,special_teams,20,,,,,
player,201310200was,chi,HestDe99,st_pct,50%,,,,,
player,201310200was,chi,McMaSh99,pos,CB,,,,,
player,201310200was,chi,McMaSh99,offense,0,,,,,
player,201310200was,chi,McMaSh99,off_pct,0%,,,,,
player,201310200was,chi,McMaSh99,defense,0,,,,,
player,201310200was,chi,McMaSh99,def_pct,0%,,,,,
player,201310200was,chi,McMaSh99,special_teams,17,,,,,
player,201310200was,chi,McMaSh99,st_pct,42%,,,,,
player,201310200was,chi,gouldrob01,pos,K,,,,,
player,201310200was,chi,gouldrob01,offense,0,,,,,
player,201310200was,chi,gouldrob01,off_pct,0%,,,,,
player,201310200was,chi,gouldrob01,defense,0,,,,,
player,201310200was,chi,gouldrob01,def_pct,0%,,,,,
player,201310200was,chi,gouldrob01,special_teams,17,,,,,
player,201310200was,chi,gouldrob01,st_pct,42%,,,,,
player,201310200was,chi,PodlAd20,pos,P,,,,,
player,201310200was,chi,PodlAd20,offense,0,,,,,
player,201310200was,chi,PodlAd20,off_pct,0%,,,,,
player,201310200was,chi,PodlAd20,defense,0,,,,,
player,201310200was,chi,PodlAd20,def_pct,0%,,,,,
player,201310200was,chi,PodlAd20,special_teams,11,,,,,
player,201310200was,chi,PodlAd20,st_pct,28%,,,,,
player,201310200was,chi,MannPa20,pos,LS,,,,,
player,201310200was,chi,MannPa20,offense,0,,,,,
player,201310200was,chi,MannPa20,off_pct,0%,,,,,
player,201310200was,chi,MannPa20,defense,0,,,,,
player,201310200was,chi,MannPa20,def_pct,0%,,,,,
player,201310200was,chi,MannPa20,special_teams,11,,,,,
player,201310200was,chi,MannPa20,st_pct,28%,,,,,
player,201310200was,chi,BoggTa00,pos,C,,,,,
player,201310200was,chi,BoggTa00,offense,0,,,,,
player,201310200was,chi,BoggTa00,off_pct,0%,,,,,
player,201310200was,chi,BoggTa00,defense,0,,,,,
player,201310200was,chi,BoggTa00,def_pct,0%,,,,,
player,201310200was,chi,BoggTa00,special_teams,5,,,,,
player,201310200was,chi,BoggTa00,st_pct,12%,,,,,
