game,2013,7,20131021,201310210nyg,min,"Minnesota Vikings",7,nyg,"New York Giants",23
player,201310210nyg,nyg,JernJe00,offense,4,,,,,
player,201310210nyg,nyg,JernJe00,off_pct,5%,,,,,
player,201310210nyg,nyg,JernJe00,defense,0,,,,,
player,201310210nyg,nyg,JernJe00,def_pct,0%,,,,,
player,201310210nyg,nyg,JernJe00,special_teams,2,,,,,
player,201310210nyg,nyg,JernJe00,st_pct,6%,,,,,
player,201310210nyg,nyg,MurpLo00,pos,WR,,,,,
player,201310210nyg,nyg,MurpLo00,offense,1,,,,,
player,201310210nyg,nyg,MurpLo00,off_pct,1%,,,,,
player,201310210nyg,nyg,MurpLo00,defense,0,,,,,
player,201310210nyg,nyg,MurpLo00,def_pct,0%,,,,,
player,201310210nyg,nyg,MurpLo00,special_teams,2,,,,,
player,201310210nyg,nyg,MurpLo00,st_pct,6%,,,,,
player,201310210nyg,nyg,AmukPr00,pos,CB,,,,,
player,201310210nyg,nyg,AmukPr00,offense,0,,,,,
player,201310210nyg,nyg,AmukPr00,off_pct,0%,,,,,
player,201310210nyg,nyg,AmukPr00,defense,71,,,,,
player,201310210nyg,nyg,AmukPr00,def_pct,100%,,,,,
player,201310210nyg,nyg,AmukPr00,special_teams,9,,,,,
player,201310210nyg,nyg,AmukPr00,st_pct,29%,,,,,
player,201310210nyg,nyg,RollAn20,pos,SS,,,,,
player,201310210nyg,nyg,RollAn20,offense,0,,,,,
player,201310210nyg,nyg,RollAn20,off_pct,0%,,,,,
player,201310210nyg,nyg,RollAn20,defense,71,,,,,
player,201310210nyg,nyg,RollAn20,def_pct,100%,,,,,
player,201310210nyg,nyg,RollAn20,special_teams,6,,,,,
player,201310210nyg,nyg,RollAn20,st_pct,19%,,,,,
player,201310210nyg,nyg,McBrTr99,pos,CB,,,,,
player,201310210nyg,nyg,McBrTr99,offense,0,,,,,
player,201310210nyg,nyg,McBrTr99,off_pct,0%,,,,,
player,201310210nyg,nyg,McBrTr99,defense,64,,,,,
player,201310210nyg,nyg,McBrTr99,def_pct,90%,,,,,
player,201310210nyg,nyg,McBrTr99,special_teams,15,,,,,
player,201310210nyg,nyg,McBrTr99,st_pct,48%,,,,,
player,201310210nyg,nyg,KiwaMa20,pos,DE,,,,,
player,201310210nyg,nyg,KiwaMa20,offense,0,,,,,
player,201310210nyg,nyg,KiwaMa20,off_pct,0%,,,,,
player,201310210nyg,nyg,KiwaMa20,defense,58,,,,,
player,201310210nyg,nyg,KiwaMa20,def_pct,82%,,,,,
player,201310210nyg,nyg,KiwaMa20,special_teams,12,,,,,
player,201310210nyg,nyg,KiwaMa20,st_pct,39%,,,,,
player,201310210nyg,nyg,PierJa99,pos,DE,,,,,
player,201310210nyg,nyg,PierJa99,offense,0,,,,,
player,201310210nyg,nyg,PierJa99,off_pct,0%,,,,,
player,201310210nyg,nyg,PierJa99,defense,56,,,,,
player,201310210nyg,nyg,PierJa99,def_pct,79%,,,,,
player,201310210nyg,nyg,PierJa99,special_teams,0,,,,,
player,201310210nyg,nyg,PierJa99,st_pct,0%,,,,,
player,201310210nyg,nyg,BeasJo99,pos,LB,,,,,
player,201310210nyg,nyg,BeasJo99,offense,0,,,,,
player,201310210nyg,nyg,BeasJo99,off_pct,0%,,,,,
player,201310210nyg,nyg,BeasJo99,defense,55,,,,,
player,201310210nyg,nyg,BeasJo99,def_pct,77%,,,,,
player,201310210nyg,nyg,BeasJo99,special_teams,0,,,,,
player,201310210nyg,nyg,BeasJo99,st_pct,0%,,,,,
player,201310210nyg,nyg,PaysSp00,pos,LB,,,,,
player,201310210nyg,nyg,PaysSp00,offense,0,,,,,
player,201310210nyg,nyg,PaysSp00,off_pct,0%,,,,,
player,201310210nyg,nyg,PaysSp00,defense,53,,,,,
player,201310210nyg,nyg,PaysSp00,def_pct,75%,,,,,
player,201310210nyg,nyg,PaysSp00,special_teams,12,,,,,
player,201310210nyg,nyg,PaysSp00,st_pct,39%,,,,,
player,201310210nyg,nyg,MundRy00,pos,FS,,,,,
player,201310210nyg,nyg,MundRy00,offense,0,,,,,
player,201310210nyg,nyg,MundRy00,off_pct,0%,,,,,
player,201310210nyg,nyg,MundRy00,defense,53,,,,,
player,201310210nyg,nyg,MundRy00,def_pct,75%,,,,,
player,201310210nyg,nyg,MundRy00,special_teams,9,,,,,
player,201310210nyg,nyg,MundRy00,st_pct,29%,,,,,
player,201310210nyg,nyg,TuckJu20,pos,DE,,,,,
player,201310210nyg,nyg,TuckJu20,offense,0,,,,,
player,201310210nyg,nyg,TuckJu20,off_pct,0%,,,,,
player,201310210nyg,nyg,TuckJu20,defense,51,,,,,
player,201310210nyg,nyg,TuckJu20,def_pct,72%,,,,,
player,201310210nyg,nyg,TuckJu20,special_teams,3,,,,,
player,201310210nyg,nyg,TuckJu20,st_pct,10%,,,,,
player,201310210nyg,nyg,HillWi01,pos,FS,,,,,
player,201310210nyg,nyg,HillWi01,offense,0,,,,,
player,201310210nyg,nyg,HillWi01,off_pct,0%,,,,,
player,201310210nyg,nyg,HillWi01,defense,46,,,,,
player,201310210nyg,nyg,HillWi01,def_pct,65%,,,,,
player,201310210nyg,nyg,HillWi01,special_teams,25,,,,,
player,201310210nyg,nyg,HillWi01,st_pct,81%,,,,,
player,201310210nyg,nyg,JenkCu20,pos,DT,,,,,
player,201310210nyg,nyg,JenkCu20,offense,0,,,,,
player,201310210nyg,nyg,JenkCu20,off_pct,0%,,,,,
player,201310210nyg,nyg,JenkCu20,defense,44,,,,,
player,201310210nyg,nyg,JenkCu20,def_pct,62%,,,,,
player,201310210nyg,nyg,JenkCu20,special_teams,0,,,,,
player,201310210nyg,nyg,JenkCu20,st_pct,0%,,,,,
player,201310210nyg,nyg,WillJa02,pos,LB,,,,,
player,201310210nyg,nyg,WillJa02,offense,0,,,,,
player,201310210nyg,nyg,WillJa02,off_pct,0%,,,,,
player,201310210nyg,nyg,WillJa02,defense,34,,,,,
player,201310210nyg,nyg,WillJa02,def_pct,48%,,,,,
player,201310210nyg,nyg,WillJa02,special_teams,24,,,,,
player,201310210nyg,nyg,WillJa02,st_pct,77%,,,,,
player,201310210nyg,nyg,RiveKe99,pos,LB,,,,,
player,201310210nyg,nyg,RiveKe99,offense,0,,,,,
player,201310210nyg,nyg,RiveKe99,off_pct,0%,,,,,
player,201310210nyg,nyg,RiveKe99,defense,25,,,,,
player,201310210nyg,nyg,RiveKe99,def_pct,35%,,,,,
player,201310210nyg,nyg,RiveKe99,special_teams,21,,,,,
player,201310210nyg,nyg,RiveKe99,st_pct,68%,,,,,
player,201310210nyg,nyg,JoseLi99,pos,DT,,,,,
player,201310210nyg,nyg,JoseLi99,offense,0,,,,,
player,201310210nyg,nyg,JoseLi99,off_pct,0%,,,,,
player,201310210nyg,nyg,JoseLi99,defense,25,,,,,
player,201310210nyg,nyg,JoseLi99,def_pct,35%,,,,,
player,201310210nyg,nyg,JoseLi99,special_teams,0,,,,,
player,201310210nyg,nyg,JoseLi99,st_pct,0%,,,,,
player,201310210nyg,nyg,RogeSh99,pos,DT,,,,,
player,201310210nyg,nyg,RogeSh99,offense,0,,,,,
player,201310210nyg,nyg,RogeSh99,off_pct,0%,,,,,
player,201310210nyg,nyg,RogeSh99,defense,24,,,,,
player,201310210nyg,nyg,RogeSh99,def_pct,34%,,,,,
player,201310210nyg,nyg,RogeSh99,special_teams,3,,,,,
player,201310210nyg,nyg,RogeSh99,st_pct,10%,,,,,
player,201310210nyg,nyg,PattMi20,pos,DT,,,,,
player,201310210nyg,nyg,PattMi20,offense,0,,,,,
player,201310210nyg,nyg,PattMi20,off_pct,0%,,,,,
player,201310210nyg,nyg,PattMi20,defense,22,,,,,
player,201310210nyg,nyg,PattMi20,def_pct,31%,,,,,
player,201310210nyg,nyg,PattMi20,special_teams,3,,,,,
player,201310210nyg,nyg,PattMi20,st_pct,10%,,,,,
player,201310210nyg,nyg,ThomTe99,pos,CB,,,,,
player,201310210nyg,nyg,ThomTe99,offense,0,,,,,
player,201310210nyg,nyg,ThomTe99,off_pct,0%,,,,,
player,201310210nyg,nyg,ThomTe99,defense,14,,,,,
player,201310210nyg,nyg,ThomTe99,def_pct,20%,,,,,
player,201310210nyg,nyg,ThomTe99,special_teams,0,,,,,
player,201310210nyg,nyg,ThomTe99,st_pct,0%,,,,,
player,201310210nyg,nyg,MoorDa01,pos,DE,,,,,
player,201310210nyg,nyg,MoorDa01,offense,0,,,,,
player,201310210nyg,nyg,MoorDa01,off_pct,0%,,,,,
player,201310210nyg,nyg,MoorDa01,defense,8,,,,,
player,201310210nyg,nyg,MoorDa01,def_pct,11%,,,,,
player,201310210nyg,nyg,MoorDa01,special_teams,15,,,,,
player,201310210nyg,nyg,MoorDa01,st_pct,48%,,,,,
player,201310210nyg,nyg,HerzMa00,pos,LB,,,,,
player,201310210nyg,nyg,HerzMa00,offense,0,,,,,
player,201310210nyg,nyg,HerzMa00,off_pct,0%,,,,,
player,201310210nyg,nyg,HerzMa00,defense,4,,,,,
player,201310210nyg,nyg,HerzMa00,def_pct,6%,,,,,
player,201310210nyg,nyg,HerzMa00,special_teams,26,,,,,
player,201310210nyg,nyg,HerzMa00,st_pct,84%,,,,,
player,201310210nyg,nyg,WebsCo20,pos,CB,,,,,
player,201310210nyg,nyg,WebsCo20,offense,0,,,,,
player,201310210nyg,nyg,WebsCo20,off_pct,0%,,,,,
player,201310210nyg,nyg,WebsCo20,defense,3,,,,,
player,201310210nyg,nyg,WebsCo20,def_pct,4%,,,,,
player,201310210nyg,nyg,WebsCo20,special_teams,1,,,,,
player,201310210nyg,nyg,WebsCo20,st_pct,3%,,,,,
player,201310210nyg,nyg,JameCh00,pos,DB,,,,,
player,201310210nyg,nyg,JameCh00,offense,0,,,,,
player,201310210nyg,nyg,JameCh00,off_pct,0%,,,,,
player,201310210nyg,nyg,JameCh00,defense,0,,,,,
player,201310210nyg,nyg,JameCh00,def_pct,0%,,,,,
player,201310210nyg,nyg,JameCh00,special_teams,26,,,,,
player,201310210nyg,nyg,JameCh00,st_pct,84%,,,,,
player,201310210nyg,nyg,BradAl00,pos,LB,,,,,
player,201310210nyg,nyg,BradAl00,offense,0,,,,,
player,201310210nyg,nyg,BradAl00,off_pct,0%,,,,,
player,201310210nyg,nyg,BradAl00,defense,0,,,,,
player,201310210nyg,nyg,BradAl00,def_pct,0%,,,,,
player,201310210nyg,nyg,BradAl00,special_teams,23,,,,,
player,201310210nyg,nyg,BradAl00,st_pct,74%,,,,,
player,201310210nyg,nyg,WeatSt20,pos,P,,,,,
player,201310210nyg,nyg,WeatSt20,offense,0,,,,,
player,201310210nyg,nyg,WeatSt20,off_pct,0%,,,,,
player,201310210nyg,nyg,WeatSt20,defense,0,,,,,
player,201310210nyg,nyg,WeatSt20,def_pct,0%,,,,,
player,201310210nyg,nyg,WeatSt20,special_teams,14,,,,,
player,201310210nyg,nyg,WeatSt20,st_pct,45%,,,,,
player,201310210nyg,nyg,DeOsZa99,pos,LS,,,,,
player,201310210nyg,nyg,DeOsZa99,offense,0,,,,,
player,201310210nyg,nyg,DeOsZa99,off_pct,0%,,,,,
player,201310210nyg,nyg,DeOsZa99,defense,0,,,,,
player,201310210nyg,nyg,DeOsZa99,def_pct,0%,,,,,
player,201310210nyg,nyg,DeOsZa99,special_teams,14,,,,,
player,201310210nyg,nyg,DeOsZa99,st_pct,45%,,,,,
player,201310210nyg,nyg,brownjos01,pos,K,,,,,
player,201310210nyg,nyg,brownjos01,offense,0,,,,,
player,201310210nyg,nyg,brownjos01,off_pct,0%,,,,,
player,201310210nyg,nyg,brownjos01,defense,0,,,,,
player,201310210nyg,nyg,brownjos01,def_pct,0%,,,,,
player,201310210nyg,nyg,brownjos01,special_teams,11,,,,,
player,201310210nyg,nyg,brownjos01,st_pct,35%,,,,,
player,201310210nyg,nyg,MoslBr00,pos,G,,,,,
player,201310210nyg,nyg,MoslBr00,offense,0,,,,,
player,201310210nyg,nyg,MoslBr00,off_pct,0%,,,,,
player,201310210nyg,nyg,MoslBr00,defense,0,,,,,
player,201310210nyg,nyg,MoslBr00,def_pct,0%,,,,,
player,201310210nyg,nyg,MoslBr00,special_teams,7,,,,,
player,201310210nyg,nyg,MoslBr00,st_pct,23%,,,,,
player,201310210nyg,min,LoadPh20,pos,T,,,,,
player,201310210nyg,min,LoadPh20,offense,71,,,,,
player,201310210nyg,min,LoadPh20,off_pct,100%,,,,,
player,201310210nyg,min,LoadPh20,defense,0,,,,,
player,201310210nyg,min,LoadPh20,def_pct,0%,,,,,
player,201310210nyg,min,LoadPh20,special_teams,2,,,,,
player,201310210nyg,min,LoadPh20,st_pct,6%,,,,,
player,201310210nyg,min,JohnCh23,pos,G,,,,,
player,201310210nyg,min,JohnCh23,offense,71,,,,,
player,201310210nyg,min,JohnCh23,off_pct,100%,,,,,
player,201310210nyg,min,JohnCh23,defense,0,,,,,
player,201310210nyg,min,JohnCh23,def_pct,0%,,,,,
player,201310210nyg,min,JohnCh23,special_teams,2,,,,,
player,201310210nyg,min,JohnCh23,st_pct,6%,,,,,
player,201310210nyg,min,FreeJo00,pos,QB,,,,,
player,201310210nyg,min,FreeJo00,offense,71,,,,,
player,201310210nyg,min,FreeJo00,off_pct,100%,,,,,
player,201310210nyg,min,FreeJo00,defense,0,,,,,
player,201310210nyg,min,FreeJo00,def_pct,0%,,,,,
player,201310210nyg,min,FreeJo00,special_teams,0,,,,,
player,201310210nyg,min,FreeJo00,st_pct,0%,,,,,
player,201310210nyg,min,KaliMa00,pos,T,,,,,
player,201310210nyg,min,KaliMa00,offense,71,,,,,
player,201310210nyg,min,KaliMa00,off_pct,100%,,,,,
player,201310210nyg,min,KaliMa00,defense,0,,,,,
player,201310210nyg,min,KaliMa00,def_pct,0%,,,,,
player,201310210nyg,min,KaliMa00,special_teams,0,,,,,
player,201310210nyg,min,KaliMa00,st_pct,0%,,,,,
player,201310210nyg,min,SullJo24,pos,C,,,,,
player,201310210nyg,min,SullJo24,offense,71,,,,,
player,201310210nyg,min,SullJo24,off_pct,100%,,,,,
player,201310210nyg,min,SullJo24,defense,0,,,,,
player,201310210nyg,min,SullJo24,def_pct,0%,,,,,
player,201310210nyg,min,SullJo24,special_teams,0,,,,,
player,201310210nyg,min,SullJo24,st_pct,0%,,,,,
player,201310210nyg,min,FuscBr00,pos,G,,,,,
player,201310210nyg,min,FuscBr00,offense,70,,,,,
player,201310210nyg,min,FuscBr00,off_pct,99%,,,,,
player,201310210nyg,min,FuscBr00,defense,0,,,,,
player,201310210nyg,min,FuscBr00,def_pct,0%,,,,,
player,201310210nyg,min,FuscBr00,special_teams,2,,,,,
player,201310210nyg,min,FuscBr00,st_pct,6%,,,,,
player,201310210nyg,min,RudoKy00,pos,TE,,,,,
player,201310210nyg,min,RudoKy00,offense,60,,,,,
player,201310210nyg,min,RudoKy00,off_pct,85%,,,,,
player,201310210nyg,min,RudoKy00,defense,0,,,,,
player,201310210nyg,min,RudoKy00,def_pct,0%,,,,,
player,201310210nyg,min,RudoKy00,special_teams,0,,,,,
player,201310210nyg,min,RudoKy00,st_pct,0%,,,,,
player,201310210nyg,min,JennGr00,pos,WR,,,,,
player,201310210nyg,min,JennGr00,offense,60,,,,,
player,201310210nyg,min,JennGr00,off_pct,85%,,,,,
player,201310210nyg,min,JennGr00,defense,0,,,,,
player,201310210nyg,min,JennGr00,def_pct,0%,,,,,
player,201310210nyg,min,JennGr00,special_teams,0,,,,,
player,201310210nyg,min,JennGr00,st_pct,0%,,,,,
player,201310210nyg,min,PeteAd01,pos,RB,,,,,
player,201310210nyg,min,PeteAd01,offense,58,,,,,
player,201310210nyg,min,PeteAd01,off_pct,82%,,,,,
player,201310210nyg,min,PeteAd01,defense,0,,,,,
player,201310210nyg,min,PeteAd01,def_pct,0%,,,,,
player,201310210nyg,min,PeteAd01,special_teams,0,,,,,
player,201310210nyg,min,PeteAd01,st_pct,0%,,,,,
player,201310210nyg,min,SimpJe00,pos,WR,,,,,
player,201310210nyg,min,SimpJe00,offense,51,,,,,
player,201310210nyg,min,SimpJe00,off_pct,72%,,,,,
player,201310210nyg,min,SimpJe00,defense,0,,,,,
player,201310210nyg,min,SimpJe00,def_pct,0%,,,,,
player,201310210nyg,min,SimpJe00,special_teams,0,,,,,
player,201310210nyg,min,SimpJe00,st_pct,0%,,,,,
player,201310210nyg,min,WrigJa02,pos,WR,,,,,
player,201310210nyg,min,WrigJa02,offense,39,,,,,
player,201310210nyg,min,WrigJa02,off_pct,55%,,,,,
player,201310210nyg,min,WrigJa02,defense,0,,,,,
player,201310210nyg,min,WrigJa02,def_pct,0%,,,,,
player,201310210nyg,min,WrigJa02,special_teams,0,,,,,
player,201310210nyg,min,WrigJa02,st_pct,0%,,,,,
player,201310210nyg,min,PattCo00,pos,WR,,,,,
player,201310210nyg,min,PattCo00,offense,22,,,,,
player,201310210nyg,min,PattCo00,off_pct,31%,,,,,
player,201310210nyg,min,PattCo00,defense,0,,,,,
player,201310210nyg,min,PattCo00,def_pct,0%,,,,,
player,201310210nyg,min,PattCo00,special_teams,6,,,,,
player,201310210nyg,min,PattCo00,st_pct,19%,,,,,
player,201310210nyg,min,CarlJo00,pos,TE,,,,,
player,201310210nyg,min,CarlJo00,offense,19,,,,,
player,201310210nyg,min,CarlJo00,off_pct,27%,,,,,
player,201310210nyg,min,CarlJo00,defense,0,,,,,
player,201310210nyg,min,CarlJo00,def_pct,0%,,,,,
player,201310210nyg,min,CarlJo00,special_teams,8,,,,,
player,201310210nyg,min,CarlJo00,st_pct,26%,,,,,
player,201310210nyg,min,FeltJe00,pos,FB,,,,,
player,201310210nyg,min,FeltJe00,offense,18,,,,,
player,201310210nyg,min,FeltJe00,off_pct,25%,,,,,
player,201310210nyg,min,FeltJe00,defense,0,,,,,
player,201310210nyg,min,FeltJe00,def_pct,0%,,,,,
player,201310210nyg,min,FeltJe00,special_teams,8,,,,,
player,201310210nyg,min,FeltJe00,st_pct,26%,,,,,
player,201310210nyg,min,GerhTo00,pos,RB,,,,,
player,201310210nyg,min,GerhTo00,offense,13,,,,,
player,201310210nyg,min,GerhTo00,off_pct,18%,,,,,
player,201310210nyg,min,GerhTo00,defense,0,,,,,
player,201310210nyg,min,GerhTo00,def_pct,0%,,,,,
player,201310210nyg,min,GerhTo00,special_teams,10,,,,,
player,201310210nyg,min,GerhTo00,st_pct,32%,,,,,
player,201310210nyg,min,ElliRh00,pos,TE,,,,,
player,201310210nyg,min,ElliRh00,offense,9,,,,,
player,201310210nyg,min,ElliRh00,off_pct,13%,,,,,
player,201310210nyg,min,ElliRh00,defense,0,,,,,
player,201310210nyg,min,ElliRh00,def_pct,0%,,,,,
player,201310210nyg,min,ElliRh00,special_teams,11,,,,,
player,201310210nyg,min,ElliRh00,st_pct,35%,,,,,
player,201310210nyg,min,WebbJo00,pos,WR,,,,,
player,201310210nyg,min,WebbJo00,offense,6,,,,,
player,201310210nyg,min,WebbJo00,off_pct,8%,,,,,
player,201310210nyg,min,WebbJo00,defense,0,,,,,
player,201310210nyg,min,WebbJo00,def_pct,0%,,,,,
player,201310210nyg,min,WebbJo00,special_teams,21,,,,,
player,201310210nyg,min,WebbJo00,st_pct,68%,,,,,
player,201310210nyg,min,BergJo20,pos,C,,,,,
player,201310210nyg,min,BergJo20,offense,1,,,,,
player,201310210nyg,min,BergJo20,off_pct,1%,,,,,
player,201310210nyg,min,BergJo20,defense,0,,,,,
player,201310210nyg,min,BergJo20,def_pct,0%,,,,,
player,201310210nyg,min,BergJo20,special_teams,8,,,,,
player,201310210nyg,min,BergJo20,st_pct,26%,,,,,
player,201310210nyg,min,CookCh99,pos,CB,,,,,
player,201310210nyg,min,CookCh99,offense,0,,,,,
player,201310210nyg,min,CookCh99,off_pct,0%,,,,,
player,201310210nyg,min,CookCh99,defense,74,,,,,
player,201310210nyg,min,CookCh99,def_pct,100%,,,,,
player,201310210nyg,min,CookCh99,special_teams,14,,,,,
player,201310210nyg,min,CookCh99,st_pct,45%,,,,,
player,201310210nyg,min,HendEr99,pos,LB,,,,,
player,201310210nyg,min,HendEr99,offense,0,,,,,
player,201310210nyg,min,HendEr99,off_pct,0%,,,,,
player,201310210nyg,min,HendEr99,defense,74,,,,,
player,201310210nyg,min,HendEr99,def_pct,100%,,,,,
player,201310210nyg,min,HendEr99,special_teams,5,,,,,
player,201310210nyg,min,HendEr99,st_pct,16%,,,,,
player,201310210nyg,min,GreeCh99,pos,LB,,,,,
player,201310210nyg,min,GreeCh99,offense,0,,,,,
player,201310210nyg,min,GreeCh99,off_pct,0%,,,,,
player,201310210nyg,min,GreeCh99,defense,74,,,,,
player,201310210nyg,min,GreeCh99,def_pct,100%,,,,,
player,201310210nyg,min,GreeCh99,special_teams,5,,,,,
player,201310210nyg,min,GreeCh99,st_pct,16%,,,,,
player,201310210nyg,min,SanfJa99,pos,SS,,,,,
player,201310210nyg,min,SanfJa99,offense,0,,,,,
player,201310210nyg,min,SanfJa99,off_pct,0%,,,,,
player,201310210nyg,min,SanfJa99,defense,73,,,,,
player,201310210nyg,min,SanfJa99,def_pct,99%,,,,,
player,201310210nyg,min,SanfJa99,special_teams,5,,,,,
player,201310210nyg,min,SanfJa99,st_pct,16%,,,,,
player,201310210nyg,min,AlleJa22,pos,DE,,,,,
player,201310210nyg,min,AlleJa22,offense,0,,,,,
player,201310210nyg,min,AlleJa22,off_pct,0%,,,,,
player,201310210nyg,min,AlleJa22,defense,70,,,,,
player,201310210nyg,min,AlleJa22,def_pct,95%,,,,,
player,201310210nyg,min,AlleJa22,special_teams,5,,,,,
player,201310210nyg,min,AlleJa22,st_pct,16%,,,,,
player,201310210nyg,min,RobiBr98,pos,DE,,,,,
player,201310210nyg,min,RobiBr98,offense,0,,,,,
player,201310210nyg,min,RobiBr98,off_pct,0%,,,,,
player,201310210nyg,min,RobiBr98,defense,65,,,,,
player,201310210nyg,min,RobiBr98,def_pct,88%,,,,,
player,201310210nyg,min,RobiBr98,special_teams,5,,,,,
player,201310210nyg,min,RobiBr98,st_pct,16%,,,,,
player,201310210nyg,min,RobiJo01,pos,CB,,,,,
player,201310210nyg,min,RobiJo01,offense,0,,,,,
player,201310210nyg,min,RobiJo01,off_pct,0%,,,,,
player,201310210nyg,min,RobiJo01,defense,61,,,,,
player,201310210nyg,min,RobiJo01,def_pct,82%,,,,,
player,201310210nyg,min,RobiJo01,special_teams,17,,,,,
player,201310210nyg,min,RobiJo01,st_pct,55%,,,,,
player,201310210nyg,min,SendAn00,pos,FS,,,,,
player,201310210nyg,min,SendAn00,offense,0,,,,,
player,201310210nyg,min,SendAn00,off_pct,0%,,,,,
player,201310210nyg,min,SendAn00,defense,51,,,,,
player,201310210nyg,min,SendAn00,def_pct,69%,,,,,
player,201310210nyg,min,SendAn00,special_teams,17,,,,,
player,201310210nyg,min,SendAn00,st_pct,55%,,,,,
player,201310210nyg,min,WillKe98,pos,DT,,,,,
player,201310210nyg,min,WillKe98,offense,0,,,,,
player,201310210nyg,min,WillKe98,off_pct,0%,,,,,
player,201310210nyg,min,WillKe98,defense,48,,,,,
player,201310210nyg,min,WillKe98,def_pct,65%,,,,,
player,201310210nyg,min,WillKe98,special_teams,5,,,,,
player,201310210nyg,min,WillKe98,st_pct,16%,,,,,
player,201310210nyg,min,MitcMa99,pos,LB,,,,,
player,201310210nyg,min,MitcMa99,offense,0,,,,,
player,201310210nyg,min,MitcMa99,off_pct,0%,,,,,
player,201310210nyg,min,MitcMa99,defense,39,,,,,
player,201310210nyg,min,MitcMa99,def_pct,53%,,,,,
player,201310210nyg,min,MitcMa99,special_teams,12,,,,,
player,201310210nyg,min,MitcMa99,st_pct,39%,,,,,
player,201310210nyg,min,GrifEv99,pos,DE,,,,,
player,201310210nyg,min,GrifEv99,offense,0,,,,,
player,201310210nyg,min,GrifEv99,off_pct,0%,,,,,
player,201310210nyg,min,GrifEv99,defense,36,,,,,
player,201310210nyg,min,GrifEv99,def_pct,49%,,,,,
player,201310210nyg,min,GrifEv99,special_teams,2,,,,,
player,201310210nyg,min,GrifEv99,st_pct,6%,,,,,
player,201310210nyg,min,RhodXa00,pos,CB,,,,,
player,201310210nyg,min,RhodXa00,offense,0,,,,,
player,201310210nyg,min,RhodXa00,off_pct,0%,,,,,
player,201310210nyg,min,RhodXa00,defense,35,,,,,
player,201310210nyg,min,RhodXa00,def_pct,47%,,,,,
player,201310210nyg,min,RhodXa00,special_teams,0,,,,,
player,201310210nyg,min,RhodXa00,st_pct,0%,,,,,
player,201310210nyg,min,EvanFr21,pos,NT,,,,,
player,201310210nyg,min,EvanFr21,offense,0,,,,,
player,201310210nyg,min,EvanFr21,off_pct,0%,,,,,
player,201310210nyg,min,EvanFr21,defense,29,,,,,
player,201310210nyg,min,EvanFr21,def_pct,39%,,,,,
player,201310210nyg,min,EvanFr21,special_teams,1,,,,,
player,201310210nyg,min,EvanFr21,st_pct,3%,,,,,
player,201310210nyg,min,FloySh00,pos,DT,,,,,
player,201310210nyg,min,FloySh00,offense,0,,,,,
player,201310210nyg,min,FloySh00,off_pct,0%,,,,,
player,201310210nyg,min,FloySh00,defense,26,,,,,
player,201310210nyg,min,FloySh00,def_pct,35%,,,,,
player,201310210nyg,min,FloySh00,special_teams,8,,,,,
player,201310210nyg,min,FloySh00,st_pct,26%,,,,,
player,201310210nyg,min,GuioLe99,pos,NT,,,,,
player,201310210nyg,min,GuioLe99,offense,0,,,,,
player,201310210nyg,min,GuioLe99,off_pct,0%,,,,,
player,201310210nyg,min,GuioLe99,defense,24,,,,,
player,201310210nyg,min,GuioLe99,def_pct,32%,,,,,
player,201310210nyg,min,GuioLe99,special_teams,4,,,,,
player,201310210nyg,min,GuioLe99,st_pct,13%,,,,,
player,201310210nyg,min,RaymMi00,pos,SS,,,,,
player,201310210nyg,min,RaymMi00,offense,0,,,,,
player,201310210nyg,min,RaymMi00,off_pct,0%,,,,,
player,201310210nyg,min,RaymMi00,defense,23,,,,,
player,201310210nyg,min,RaymMi00,def_pct,31%,,,,,
player,201310210nyg,min,RaymMi00,special_teams,18,,,,,
player,201310210nyg,min,RaymMi00,st_pct,58%,,,,,
player,201310210nyg,min,SherMa20,pos,CB,,,,,
player,201310210nyg,min,SherMa20,offense,0,,,,,
player,201310210nyg,min,SherMa20,off_pct,0%,,,,,
player,201310210nyg,min,SherMa20,defense,12,,,,,
player,201310210nyg,min,SherMa20,def_pct,16%,,,,,
player,201310210nyg,min,SherMa20,special_teams,18,,,,,
player,201310210nyg,min,SherMa20,st_pct,58%,,,,,
player,201310210nyg,min,DeanLa00,pos,LB,,,,,
player,201310210nyg,min,DeanLa00,offense,0,,,,,
player,201310210nyg,min,DeanLa00,off_pct,0%,,,,,
player,201310210nyg,min,DeanLa00,defense,0,,,,,
player,201310210nyg,min,DeanLa00,def_pct,0%,,,,,
player,201310210nyg,min,DeanLa00,special_teams,24,,,,,
player,201310210nyg,min,DeanLa00,st_pct,77%,,,,,
player,201310210nyg,min,BlanRo00,pos,SS,,,,,
player,201310210nyg,min,BlanRo00,offense,0,,,,,
player,201310210nyg,min,BlanRo00,off_pct,0%,,,,,
player,201310210nyg,min,BlanRo00,defense,0,,,,,
player,201310210nyg,min,BlanRo00,def_pct,0%,,,,,
player,201310210nyg,min,BlanRo00,special_teams,24,,,,,
player,201310210nyg,min,BlanRo00,st_pct,77%,,,,,
player,201310210nyg,min,MautMi00,pos,LB,,,,,
player,201310210nyg,min,MautMi00,offense,0,,,,,
player,201310210nyg,min,MautMi00,off_pct,0%,,,,,
player,201310210nyg,min,MautMi00,defense,0,,,,,
player,201310210nyg,min,MautMi00,def_pct,0%,,,,,
player,201310210nyg,min,MautMi00,special_teams,24,,,,,
player,201310210nyg,min,MautMi00,st_pct,77%,,,,,
