game,2013,7,20131020,201310200gnb,cle,"Cleveland Browns",13,gnb,"Green Bay Packers",31
player,201310200gnb,gnb,DaniMi00,special_teams,8,,,,,
player,201310200gnb,gnb,DaniMi00,st_pct,27%,,,,,
player,201310200gnb,gnb,PickRy20,pos,NT,,,,,
player,201310200gnb,gnb,PickRy20,offense,0,,,,,
player,201310200gnb,gnb,PickRy20,off_pct,0%,,,,,
player,201310200gnb,gnb,PickRy20,defense,27,,,,,
player,201310200gnb,gnb,PickRy20,def_pct,39%,,,,,
player,201310200gnb,gnb,PickRy20,special_teams,1,,,,,
player,201310200gnb,gnb,PickRy20,st_pct,3%,,,,,
player,201310200gnb,gnb,BanjCh00,pos,FS,,,,,
player,201310200gnb,gnb,BanjCh00,offense,0,,,,,
player,201310200gnb,gnb,BanjCh00,off_pct,0%,,,,,
player,201310200gnb,gnb,BanjCh00,defense,24,,,,,
player,201310200gnb,gnb,BanjCh00,def_pct,34%,,,,,
player,201310200gnb,gnb,BanjCh00,special_teams,22,,,,,
player,201310200gnb,gnb,BanjCh00,st_pct,73%,,,,,
player,201310200gnb,gnb,JoneDa03,pos,DE,,,,,
player,201310200gnb,gnb,JoneDa03,offense,0,,,,,
player,201310200gnb,gnb,JoneDa03,off_pct,0%,,,,,
player,201310200gnb,gnb,JoneDa03,defense,23,,,,,
player,201310200gnb,gnb,JoneDa03,def_pct,33%,,,,,
player,201310200gnb,gnb,JoneDa03,special_teams,3,,,,,
player,201310200gnb,gnb,JoneDa03,st_pct,10%,,,,,
player,201310200gnb,gnb,HydeMi00,pos,CB,,,,,
player,201310200gnb,gnb,HydeMi00,offense,0,,,,,
player,201310200gnb,gnb,HydeMi00,off_pct,0%,,,,,
player,201310200gnb,gnb,HydeMi00,defense,21,,,,,
player,201310200gnb,gnb,HydeMi00,def_pct,30%,,,,,
player,201310200gnb,gnb,HydeMi00,special_teams,12,,,,,
player,201310200gnb,gnb,HydeMi00,st_pct,40%,,,,,
player,201310200gnb,gnb,JollJo20,pos,DE,,,,,
player,201310200gnb,gnb,JollJo20,offense,0,,,,,
player,201310200gnb,gnb,JollJo20,off_pct,0%,,,,,
player,201310200gnb,gnb,JollJo20,defense,20,,,,,
player,201310200gnb,gnb,JollJo20,def_pct,29%,,,,,
player,201310200gnb,gnb,JollJo20,special_teams,5,,,,,
player,201310200gnb,gnb,JollJo20,st_pct,17%,,,,,
player,201310200gnb,gnb,WilsC.98,pos,DE,,,,,
player,201310200gnb,gnb,WilsC.98,offense,0,,,,,
player,201310200gnb,gnb,WilsC.98,off_pct,0%,,,,,
player,201310200gnb,gnb,WilsC.98,defense,9,,,,,
player,201310200gnb,gnb,WilsC.98,def_pct,13%,,,,,
player,201310200gnb,gnb,WilsC.98,special_teams,0,,,,,
player,201310200gnb,gnb,WilsC.98,st_pct,0%,,,,,
player,201310200gnb,gnb,BoydJo00,pos,NT,,,,,
player,201310200gnb,gnb,BoydJo00,offense,0,,,,,
player,201310200gnb,gnb,BoydJo00,off_pct,0%,,,,,
player,201310200gnb,gnb,BoydJo00,defense,7,,,,,
player,201310200gnb,gnb,BoydJo00,def_pct,10%,,,,,
player,201310200gnb,gnb,BoydJo00,special_teams,3,,,,,
player,201310200gnb,gnb,BoydJo00,st_pct,10%,,,,,
player,201310200gnb,gnb,BarrSa00,pos,LB,,,,,
player,201310200gnb,gnb,BarrSa00,offense,0,,,,,
player,201310200gnb,gnb,BarrSa00,off_pct,0%,,,,,
player,201310200gnb,gnb,BarrSa00,defense,0,,,,,
player,201310200gnb,gnb,BarrSa00,def_pct,0%,,,,,
player,201310200gnb,gnb,BarrSa00,special_teams,19,,,,,
player,201310200gnb,gnb,BarrSa00,st_pct,63%,,,,,
player,201310200gnb,gnb,NixoJa00,pos,DB,,,,,
player,201310200gnb,gnb,NixoJa00,offense,0,,,,,
player,201310200gnb,gnb,NixoJa00,off_pct,0%,,,,,
player,201310200gnb,gnb,NixoJa00,defense,0,,,,,
player,201310200gnb,gnb,NixoJa00,def_pct,0%,,,,,
player,201310200gnb,gnb,NixoJa00,special_teams,18,,,,,
player,201310200gnb,gnb,NixoJa00,st_pct,60%,,,,,
player,201310200gnb,gnb,MastTi99,pos,P,,,,,
player,201310200gnb,gnb,MastTi99,offense,0,,,,,
player,201310200gnb,gnb,MastTi99,off_pct,0%,,,,,
player,201310200gnb,gnb,MastTi99,defense,0,,,,,
player,201310200gnb,gnb,MastTi99,def_pct,0%,,,,,
player,201310200gnb,gnb,MastTi99,special_teams,15,,,,,
player,201310200gnb,gnb,MastTi99,st_pct,50%,,,,,
player,201310200gnb,gnb,McMiJe00,pos,SS,,,,,
player,201310200gnb,gnb,McMiJe00,offense,0,,,,,
player,201310200gnb,gnb,McMiJe00,off_pct,0%,,,,,
player,201310200gnb,gnb,McMiJe00,defense,0,,,,,
player,201310200gnb,gnb,McMiJe00,def_pct,0%,,,,,
player,201310200gnb,gnb,McMiJe00,special_teams,13,,,,,
player,201310200gnb,gnb,McMiJe00,st_pct,43%,,,,,
player,201310200gnb,gnb,GoodBr99,pos,LS,,,,,
player,201310200gnb,gnb,GoodBr99,offense,0,,,,,
player,201310200gnb,gnb,GoodBr99,off_pct,0%,,,,,
player,201310200gnb,gnb,GoodBr99,defense,0,,,,,
player,201310200gnb,gnb,GoodBr99,def_pct,0%,,,,,
player,201310200gnb,gnb,GoodBr99,special_teams,11,,,,,
player,201310200gnb,gnb,GoodBr99,st_pct,37%,,,,,
player,201310200gnb,gnb,HarpCh00,pos,WR,,,,,
player,201310200gnb,gnb,HarpCh00,offense,0,,,,,
player,201310200gnb,gnb,HarpCh00,off_pct,0%,,,,,
player,201310200gnb,gnb,HarpCh00,defense,0,,,,,
player,201310200gnb,gnb,HarpCh00,def_pct,0%,,,,,
player,201310200gnb,gnb,HarpCh00,special_teams,9,,,,,
player,201310200gnb,gnb,HarpCh00,st_pct,30%,,,,,
player,201310200gnb,gnb,CrosMa20,pos,K,,,,,
player,201310200gnb,gnb,CrosMa20,offense,0,,,,,
player,201310200gnb,gnb,CrosMa20,off_pct,0%,,,,,
player,201310200gnb,gnb,CrosMa20,defense,0,,,,,
player,201310200gnb,gnb,CrosMa20,def_pct,0%,,,,,
player,201310200gnb,gnb,CrosMa20,special_teams,8,,,,,
player,201310200gnb,gnb,CrosMa20,st_pct,27%,,,,,
player,201310200gnb,gnb,TaylLa01,pos,G,,,,,
player,201310200gnb,gnb,TaylLa01,offense,0,,,,,
player,201310200gnb,gnb,TaylLa01,off_pct,0%,,,,,
player,201310200gnb,gnb,TaylLa01,defense,0,,,,,
player,201310200gnb,gnb,TaylLa01,def_pct,0%,,,,,
player,201310200gnb,gnb,TaylLa01,special_teams,6,,,,,
player,201310200gnb,gnb,TaylLa01,st_pct,20%,,,,,
player,201310200gnb,cle,GrecJo20,pos,G,,,,,
player,201310200gnb,cle,GrecJo20,offense,70,,,,,
player,201310200gnb,cle,GrecJo20,off_pct,100%,,,,,
player,201310200gnb,cle,GrecJo20,defense,0,,,,,
player,201310200gnb,cle,GrecJo20,def_pct,0%,,,,,
player,201310200gnb,cle,GrecJo20,special_teams,4,,,,,
player,201310200gnb,cle,GrecJo20,st_pct,13%,,,,,
player,201310200gnb,cle,SchwMi00,pos,T,,,,,
player,201310200gnb,cle,SchwMi00,offense,70,,,,,
player,201310200gnb,cle,SchwMi00,off_pct,100%,,,,,
player,201310200gnb,cle,SchwMi00,defense,0,,,,,
player,201310200gnb,cle,SchwMi00,def_pct,0%,,,,,
player,201310200gnb,cle,SchwMi00,special_teams,4,,,,,
player,201310200gnb,cle,SchwMi00,st_pct,13%,,,,,
player,201310200gnb,cle,MackAl20,pos,C,,,,,
player,201310200gnb,cle,MackAl20,offense,70,,,,,
player,201310200gnb,cle,MackAl20,off_pct,100%,,,,,
player,201310200gnb,cle,MackAl20,defense,0,,,,,
player,201310200gnb,cle,MackAl20,def_pct,0%,,,,,
player,201310200gnb,cle,MackAl20,special_teams,4,,,,,
player,201310200gnb,cle,MackAl20,st_pct,13%,,,,,
player,201310200gnb,cle,LauvSh20,pos,G,,,,,
player,201310200gnb,cle,LauvSh20,offense,70,,,,,
player,201310200gnb,cle,LauvSh20,off_pct,100%,,,,,
player,201310200gnb,cle,LauvSh20,defense,0,,,,,
player,201310200gnb,cle,LauvSh20,def_pct,0%,,,,,
player,201310200gnb,cle,LauvSh20,special_teams,3,,,,,
player,201310200gnb,cle,LauvSh20,st_pct,10%,,,,,
player,201310200gnb,cle,ThomJo28,pos,T,,,,,
player,201310200gnb,cle,ThomJo28,offense,70,,,,,
player,201310200gnb,cle,ThomJo28,off_pct,100%,,,,,
player,201310200gnb,cle,ThomJo28,defense,0,,,,,
player,201310200gnb,cle,ThomJo28,def_pct,0%,,,,,
player,201310200gnb,cle,ThomJo28,special_teams,3,,,,,
player,201310200gnb,cle,ThomJo28,st_pct,10%,,,,,
player,201310200gnb,cle,WeedBr00,pos,QB,,,,,
player,201310200gnb,cle,WeedBr00,offense,70,,,,,
player,201310200gnb,cle,WeedBr00,off_pct,100%,,,,,
player,201310200gnb,cle,WeedBr00,defense,0,,,,,
player,201310200gnb,cle,WeedBr00,def_pct,0%,,,,,
player,201310200gnb,cle,WeedBr00,special_teams,0,,,,,
player,201310200gnb,cle,WeedBr00,st_pct,0%,,,,,
player,201310200gnb,cle,CameJo00,pos,TE,,,,,
player,201310200gnb,cle,CameJo00,offense,68,,,,,
player,201310200gnb,cle,CameJo00,off_pct,97%,,,,,
player,201310200gnb,cle,CameJo00,defense,0,,,,,
player,201310200gnb,cle,CameJo00,def_pct,0%,,,,,
player,201310200gnb,cle,CameJo00,special_teams,0,,,,,
player,201310200gnb,cle,CameJo00,st_pct,0%,,,,,
player,201310200gnb,cle,GordJo02,pos,WR,,,,,
player,201310200gnb,cle,GordJo02,offense,67,,,,,
player,201310200gnb,cle,GordJo02,off_pct,96%,,,,,
player,201310200gnb,cle,GordJo02,defense,0,,,,,
player,201310200gnb,cle,GordJo02,def_pct,0%,,,,,
player,201310200gnb,cle,GordJo02,special_teams,0,,,,,
player,201310200gnb,cle,GordJo02,st_pct,0%,,,,,
player,201310200gnb,cle,LittGr00,pos,WR,,,,,
player,201310200gnb,cle,LittGr00,offense,65,,,,,
player,201310200gnb,cle,LittGr00,off_pct,93%,,,,,
player,201310200gnb,cle,LittGr00,defense,0,,,,,
player,201310200gnb,cle,LittGr00,def_pct,0%,,,,,
player,201310200gnb,cle,LittGr00,special_teams,4,,,,,
player,201310200gnb,cle,LittGr00,st_pct,13%,,,,,
player,201310200gnb,cle,BessDa00,pos,WR,,,,,
player,201310200gnb,cle,BessDa00,offense,47,,,,,
player,201310200gnb,cle,BessDa00,off_pct,67%,,,,,
player,201310200gnb,cle,BessDa00,defense,0,,,,,
player,201310200gnb,cle,BessDa00,def_pct,0%,,,,,
player,201310200gnb,cle,BessDa00,special_teams,1,,,,,
player,201310200gnb,cle,BessDa00,st_pct,3%,,,,,
player,201310200gnb,cle,McGaWi00,pos,RB,,,,,
player,201310200gnb,cle,McGaWi00,offense,32,,,,,
player,201310200gnb,cle,McGaWi00,off_pct,46%,,,,,
player,201310200gnb,cle,McGaWi00,defense,0,,,,,
player,201310200gnb,cle,McGaWi00,def_pct,0%,,,,,
player,201310200gnb,cle,McGaWi00,special_teams,0,,,,,
player,201310200gnb,cle,McGaWi00,st_pct,0%,,,,,
player,201310200gnb,cle,WhitFo00,pos,RB,,,,,
player,201310200gnb,cle,WhitFo00,offense,21,,,,,
player,201310200gnb,cle,WhitFo00,off_pct,30%,,,,,
player,201310200gnb,cle,WhitFo00,defense,0,,,,,
player,201310200gnb,cle,WhitFo00,def_pct,0%,,,,,
player,201310200gnb,cle,WhitFo00,special_teams,10,,,,,
player,201310200gnb,cle,WhitFo00,st_pct,33%,,,,,
player,201310200gnb,cle,BarnGa01,pos,TE,,,,,
player,201310200gnb,cle,BarnGa01,offense,20,,,,,
player,201310200gnb,cle,BarnGa01,off_pct,29%,,,,,
player,201310200gnb,cle,BarnGa01,defense,0,,,,,
player,201310200gnb,cle,BarnGa01,def_pct,0%,,,,,
player,201310200gnb,cle,BarnGa01,special_teams,16,,,,,
player,201310200gnb,cle,BarnGa01,st_pct,53%,,,,,
player,201310200gnb,cle,OgboCh00,pos,FB,,,,,
player,201310200gnb,cle,OgboCh00,offense,18,,,,,
player,201310200gnb,cle,OgboCh00,off_pct,26%,,,,,
player,201310200gnb,cle,OgboCh00,defense,0,,,,,
player,201310200gnb,cle,OgboCh00,def_pct,0%,,,,,
player,201310200gnb,cle,OgboCh00,special_teams,16,,,,,
player,201310200gnb,cle,OgboCh00,st_pct,53%,,,,,
player,201310200gnb,cle,BenjTr00,pos,WR,,,,,
player,201310200gnb,cle,BenjTr00,offense,8,,,,,
player,201310200gnb,cle,BenjTr00,off_pct,11%,,,,,
player,201310200gnb,cle,BenjTr00,defense,0,,,,,
player,201310200gnb,cle,BenjTr00,def_pct,0%,,,,,
player,201310200gnb,cle,BenjTr00,special_teams,5,,,,,
player,201310200gnb,cle,BenjTr00,st_pct,17%,,,,,
player,201310200gnb,cle,GrayMa00,pos,TE,,,,,
player,201310200gnb,cle,GrayMa00,offense,4,,,,,
player,201310200gnb,cle,GrayMa00,off_pct,6%,,,,,
player,201310200gnb,cle,GrayMa00,defense,0,,,,,
player,201310200gnb,cle,GrayMa00,def_pct,0%,,,,,
player,201310200gnb,cle,GrayMa00,special_teams,18,,,,,
player,201310200gnb,cle,GrayMa00,st_pct,60%,,,,,
player,201310200gnb,cle,RobeCr00,pos,LB,,,,,
player,201310200gnb,cle,RobeCr00,offense,0,,,,,
player,201310200gnb,cle,RobeCr00,off_pct,0%,,,,,
player,201310200gnb,cle,RobeCr00,defense,71,,,,,
player,201310200gnb,cle,RobeCr00,def_pct,100%,,,,,
player,201310200gnb,cle,RobeCr00,special_teams,11,,,,,
player,201310200gnb,cle,RobeCr00,st_pct,37%,,,,,
player,201310200gnb,cle,JackDQ20,pos,LB,,,,,
player,201310200gnb,cle,JackDQ20,offense,0,,,,,
player,201310200gnb,cle,JackDQ20,off_pct,0%,,,,,
player,201310200gnb,cle,JackDQ20,defense,71,,,,,
player,201310200gnb,cle,JackDQ20,def_pct,100%,,,,,
player,201310200gnb,cle,JackDQ20,special_teams,7,,,,,
player,201310200gnb,cle,JackDQ20,st_pct,23%,,,,,
player,201310200gnb,cle,WardT.99,pos,SS,,,,,
player,201310200gnb,cle,WardT.99,offense,0,,,,,
player,201310200gnb,cle,WardT.99,off_pct,0%,,,,,
player,201310200gnb,cle,WardT.99,defense,71,,,,,
player,201310200gnb,cle,WardT.99,def_pct,100%,,,,,
player,201310200gnb,cle,WardT.99,special_teams,6,,,,,
player,201310200gnb,cle,WardT.99,st_pct,20%,,,,,
player,201310200gnb,cle,GipsTa00,pos,FS,,,,,
player,201310200gnb,cle,GipsTa00,offense,0,,,,,
player,201310200gnb,cle,GipsTa00,off_pct,0%,,,,,
player,201310200gnb,cle,GipsTa00,defense,70,,,,,
player,201310200gnb,cle,GipsTa00,def_pct,99%,,,,,
player,201310200gnb,cle,GipsTa00,special_teams,12,,,,,
player,201310200gnb,cle,GipsTa00,st_pct,40%,,,,,
player,201310200gnb,cle,HadeJo99,pos,CB,,,,,
player,201310200gnb,cle,HadeJo99,offense,0,,,,,
player,201310200gnb,cle,HadeJo99,off_pct,0%,,,,,
player,201310200gnb,cle,HadeJo99,defense,70,,,,,
player,201310200gnb,cle,HadeJo99,def_pct,99%,,,,,
player,201310200gnb,cle,HadeJo99,special_teams,12,,,,,
player,201310200gnb,cle,HadeJo99,st_pct,40%,,,,,
player,201310200gnb,cle,SkriBu00,pos,CB,,,,,
player,201310200gnb,cle,SkriBu00,offense,0,,,,,
player,201310200gnb,cle,SkriBu00,off_pct,0%,,,,,
player,201310200gnb,cle,SkriBu00,defense,70,,,,,
player,201310200gnb,cle,SkriBu00,def_pct,99%,,,,,
player,201310200gnb,cle,SkriBu00,special_teams,9,,,,,
player,201310200gnb,cle,SkriBu00,st_pct,30%,,,,,
player,201310200gnb,cle,OwenCh99,pos,CB,,,,,
player,201310200gnb,cle,OwenCh99,offense,0,,,,,
player,201310200gnb,cle,OwenCh99,off_pct,0%,,,,,
player,201310200gnb,cle,OwenCh99,defense,50,,,,,
player,201310200gnb,cle,OwenCh99,def_pct,70%,,,,,
player,201310200gnb,cle,OwenCh99,special_teams,7,,,,,
player,201310200gnb,cle,OwenCh99,st_pct,23%,,,,,
player,201310200gnb,cle,KrugPa99,pos,LB,,,,,
player,201310200gnb,cle,KrugPa99,offense,0,,,,,
player,201310200gnb,cle,KrugPa99,off_pct,0%,,,,,
player,201310200gnb,cle,KrugPa99,defense,50,,,,,
player,201310200gnb,cle,KrugPa99,def_pct,70%,,,,,
player,201310200gnb,cle,KrugPa99,special_teams,6,,,,,
player,201310200gnb,cle,KrugPa99,st_pct,20%,,,,,
player,201310200gnb,cle,SheaJa00,pos,LB,,,,,
player,201310200gnb,cle,SheaJa00,offense,0,,,,,
player,201310200gnb,cle,SheaJa00,off_pct,0%,,,,,
player,201310200gnb,cle,SheaJa00,defense,48,,,,,
player,201310200gnb,cle,SheaJa00,def_pct,68%,,,,,
player,201310200gnb,cle,SheaJa00,special_teams,7,,,,,
player,201310200gnb,cle,SheaJa00,st_pct,23%,,,,,
player,201310200gnb,cle,MingBa00,pos,LB,,,,,
player,201310200gnb,cle,MingBa00,offense,0,,,,,
player,201310200gnb,cle,MingBa00,off_pct,0%,,,,,
player,201310200gnb,cle,MingBa00,defense,42,,,,,
player,201310200gnb,cle,MingBa00,def_pct,59%,,,,,
player,201310200gnb,cle,MingBa00,special_teams,3,,,,,
player,201310200gnb,cle,MingBa00,st_pct,10%,,,,,
player,201310200gnb,cle,BryaDe00,pos,DT,,,,,
player,201310200gnb,cle,BryaDe00,offense,0,,,,,
player,201310200gnb,cle,BryaDe00,off_pct,0%,,,,,
player,201310200gnb,cle,BryaDe00,defense,40,,,,,
player,201310200gnb,cle,BryaDe00,def_pct,56%,,,,,
player,201310200gnb,cle,BryaDe00,special_teams,7,,,,,
player,201310200gnb,cle,BryaDe00,st_pct,23%,,,,,
player,201310200gnb,cle,RubiAh99,pos,DE,,,,,
player,201310200gnb,cle,RubiAh99,offense,0,,,,,
player,201310200gnb,cle,RubiAh99,off_pct,0%,,,,,
player,201310200gnb,cle,RubiAh99,defense,40,,,,,
player,201310200gnb,cle,RubiAh99,def_pct,56%,,,,,
player,201310200gnb,cle,RubiAh99,special_teams,6,,,,,
player,201310200gnb,cle,RubiAh99,st_pct,20%,,,,,
player,201310200gnb,cle,TaylPh00,pos,NT,,,,,
player,201310200gnb,cle,TaylPh00,offense,0,,,,,
player,201310200gnb,cle,TaylPh00,off_pct,0%,,,,,
player,201310200gnb,cle,TaylPh00,defense,34,,,,,
player,201310200gnb,cle,TaylPh00,def_pct,48%,,,,,
player,201310200gnb,cle,TaylPh00,special_teams,6,,,,,
player,201310200gnb,cle,TaylPh00,st_pct,20%,,,,,
player,201310200gnb,cle,HughJo00,pos,DE,,,,,
player,201310200gnb,cle,HughJo00,offense,0,,,,,
player,201310200gnb,cle,HughJo00,off_pct,0%,,,,,
player,201310200gnb,cle,HughJo00,defense,27,,,,,
player,201310200gnb,cle,HughJo00,def_pct,38%,,,,,
player,201310200gnb,cle,HughJo00,special_teams,0,,,,,
player,201310200gnb,cle,HughJo00,st_pct,0%,,,,,
player,201310200gnb,cle,KitcIs00,pos,NT,,,,,
player,201310200gnb,cle,KitcIs00,offense,0,,,,,
player,201310200gnb,cle,KitcIs00,off_pct,0%,,,,,
player,201310200gnb,cle,KitcIs00,defense,16,,,,,
player,201310200gnb,cle,KitcIs00,def_pct,23%,,,,,
player,201310200gnb,cle,KitcIs00,special_teams,0,,,,,
player,201310200gnb,cle,KitcIs00,st_pct,0%,,,,,
player,201310200gnb,cle,BryaAr00,pos,DE,,,,,
player,201310200gnb,cle,BryaAr00,offense,0,,,,,
player,201310200gnb,cle,BryaAr00,off_pct,0%,,,,,
player,201310200gnb,cle,BryaAr00,defense,8,,,,,
player,201310200gnb,cle,BryaAr00,def_pct,11%,,,,,
player,201310200gnb,cle,BryaAr00,special_teams,9,,,,,
player,201310200gnb,cle,BryaAr00,st_pct,30%,,,,,
player,201310200gnb,cle,GrovQu99,pos,LB,,,,,
player,201310200gnb,cle,GrovQu99,offense,0,,,,,
player,201310200gnb,cle,GrovQu99,off_pct,0%,,,,,
player,201310200gnb,cle,GrovQu99,defense,2,,,,,
player,201310200gnb,cle,GrovQu99,def_pct,3%,,,,,
player,201310200gnb,cle,GrovQu99,special_teams,5,,,,,
player,201310200gnb,cle,GrovQu99,st_pct,17%,,,,,
player,201310200gnb,cle,BadeJo00,pos,FS,,,,,
player,201310200gnb,cle,BadeJo00,offense,0,,,,,
player,201310200gnb,cle,BadeJo00,off_pct,0%,,,,,
player,201310200gnb,cle,BadeJo00,defense,1,,,,,
player,201310200gnb,cle,BadeJo00,def_pct,1%,,,,,
player,201310200gnb,cle,BadeJo00,special_teams,20,,,,,
player,201310200gnb,cle,BadeJo00,st_pct,67%,,,,,
player,201310200gnb,cle,CardTa00,pos,LB,,,,,
player,201310200gnb,cle,CardTa00,offense,0,,,,,
player,201310200gnb,cle,CardTa00,off_pct,0%,,,,,
player,201310200gnb,cle,CardTa00,defense,0,,,,,
player,201310200gnb,cle,CardTa00,def_pct,0%,,,,,
player,201310200gnb,cle,CardTa00,special_teams,19,,,,,
player,201310200gnb,cle,CardTa00,st_pct,63%,,,,,
player,201310200gnb,cle,MartEr02,pos,LB,,,,,
player,201310200gnb,cle,MartEr02,offense,0,,,,,
player,201310200gnb,cle,MartEr02,off_pct,0%,,,,,
player,201310200gnb,cle,MartEr02,defense,0,,,,,
player,201310200gnb,cle,MartEr02,def_pct,0%,,,,,
player,201310200gnb,cle,MartEr02,special_teams,15,,,,,
player,201310200gnb,cle,MartEr02,st_pct,50%,,,,,
player,201310200gnb,cle,HazePa00,pos,LB,,,,,
player,201310200gnb,cle,HazePa00,offense,0,,,,,
player,201310200gnb,cle,HazePa00,off_pct,0%,,,,,
player,201310200gnb,cle,HazePa00,defense,0,,,,,
player,201310200gnb,cle,HazePa00,def_pct,0%,,,,,
player,201310200gnb,cle,HazePa00,special_teams,13,,,,,
player,201310200gnb,cle,HazePa00,st_pct,43%,,,,,
player,201310200gnb,cle,GurlTo00,pos,WR,,,,,
player,201310200gnb,cle,GurlTo00,offense,0,,,,,
player,201310200gnb,cle,GurlTo00,off_pct,0%,,,,,
player,201310200gnb,cle,GurlTo00,defense,0,,,,,
player,201310200gnb,cle,GurlTo00,def_pct,0%,,,,,
player,201310200gnb,cle,GurlTo00,special_teams,13,,,,,
player,201310200gnb,cle,GurlTo00,st_pct,43%,,,,,
player,201310200gnb,cle,McFaLe00,pos,CB,,,,,
player,201310200gnb,cle,McFaLe00,offense,0,,,,,
player,201310200gnb,cle,McFaLe00,off_pct,0%,,,,,
player,201310200gnb,cle,McFaLe00,defense,0,,,,,
player,201310200gnb,cle,McFaLe00,def_pct,0%,,,,,
player,201310200gnb,cle,McFaLe00,special_teams,12,,,,,
player,201310200gnb,cle,McFaLe00,st_pct,40%,,,,,
player,201310200gnb,cle,cundibil01,pos,K,,,,,
player,201310200gnb,cle,cundibil01,offense,0,,,,,
player,201310200gnb,cle,cundibil01,off_pct,0%,,,,,
player,201310200gnb,cle,cundibil01,defense,0,,,,,
player,201310200gnb,cle,cundibil01,def_pct,0%,,,,,
player,201310200gnb,cle,cundibil01,special_teams,8,,,,,
player,201310200gnb,cle,cundibil01,st_pct,27%,,,,,
player,201310200gnb,cle,LannSp00,pos,P,,,,,
player,201310200gnb,cle,LannSp00,offense,0,,,,,
player,201310200gnb,cle,LannSp00,off_pct,0%,,,,,
player,201310200gnb,cle,LannSp00,defense,0,,,,,
player,201310200gnb,cle,LannSp00,def_pct,0%,,,,,
player,201310200gnb,cle,LannSp00,special_teams,8,,,,,
player,201310200gnb,cle,LannSp00,st_pct,27%,,,,,
player,201310200gnb,cle,YounCh02,pos,LS,,,,,
player,201310200gnb,cle,YounCh02,offense,0,,,,,
player,201310200gnb,cle,YounCh02,off_pct,0%,,,,,
player,201310200gnb,cle,YounCh02,defense,0,,,,,
player,201310200gnb,cle,YounCh02,def_pct,0%,,,,,
player,201310200gnb,cle,YounCh02,special_teams,8,,,,,
player,201310200gnb,cle,YounCh02,st_pct,27%,,,,,
player,201310200gnb,cle,PoseJu00,pos,DB,,,,,
player,201310200gnb,cle,PoseJu00,offense,0,,,,,
player,201310200gnb,cle,PoseJu00,off_pct,0%,,,,,
player,201310200gnb,cle,PoseJu00,defense,0,,,,,
player,201310200gnb,cle,PoseJu00,def_pct,0%,,,,,
player,201310200gnb,cle,PoseJu00,special_teams,6,,,,,
player,201310200gnb,cle,PoseJu00,st_pct,20%,,,,,
player,201310200gnb,cle,CousOn00,pos,G,,,,,
player,201310200gnb,cle,CousOn00,offense,0,,,,,
player,201310200gnb,cle,CousOn00,off_pct,0%,,,,,
player,201310200gnb,cle,CousOn00,defense,0,,,,,
player,201310200gnb,cle,CousOn00,def_pct,0%,,,,,
player,201310200gnb,cle,CousOn00,special_teams,3,,,,,
player,201310200gnb,cle,CousOn00,st_pct,10%,,,,,
player,201310200gnb,cle,ButlRa20,pos,T,,,,,
player,201310200gnb,cle,ButlRa20,offense,0,,,,,
player,201310200gnb,cle,ButlRa20,off_pct,0%,,,,,
player,201310200gnb,cle,ButlRa20,defense,0,,,,,
player,201310200gnb,cle,ButlRa20,def_pct,0%,,,,,
player,201310200gnb,cle,ButlRa20,special_teams,3,,,,,
player,201310200gnb,cle,ButlRa20,st_pct,10%,,,,,
