game,2013,14,20131208,201312080sdg,nyg,"New York Giants",14,sdg,"San Diego Chargers",37
player,201312080sdg,sdg,WeddEr99,def_pct,100%,,,,,
player,201312080sdg,sdg,WeddEr99,special_teams,11,,,,,
player,201312080sdg,sdg,WeddEr99,st_pct,44%,,,,,
player,201312080sdg,sdg,GilcMa00,pos,SS,,,,,
player,201312080sdg,sdg,GilcMa00,offense,0,,,,,
player,201312080sdg,sdg,GilcMa00,off_pct,0%,,,,,
player,201312080sdg,sdg,GilcMa00,defense,55,,,,,
player,201312080sdg,sdg,GilcMa00,def_pct,100%,,,,,
player,201312080sdg,sdg,GilcMa00,special_teams,9,,,,,
player,201312080sdg,sdg,GilcMa00,st_pct,36%,,,,,
player,201312080sdg,sdg,WrigSh00,pos,CB,,,,,
player,201312080sdg,sdg,WrigSh00,offense,0,,,,,
player,201312080sdg,sdg,WrigSh00,off_pct,0%,,,,,
player,201312080sdg,sdg,WrigSh00,defense,51,,,,,
player,201312080sdg,sdg,WrigSh00,def_pct,93%,,,,,
player,201312080sdg,sdg,WrigSh00,special_teams,0,,,,,
player,201312080sdg,sdg,WrigSh00,st_pct,0%,,,,,
player,201312080sdg,sdg,ButlDo99,pos,LB,,,,,
player,201312080sdg,sdg,ButlDo99,offense,0,,,,,
player,201312080sdg,sdg,ButlDo99,off_pct,0%,,,,,
player,201312080sdg,sdg,ButlDo99,defense,48,,,,,
player,201312080sdg,sdg,ButlDo99,def_pct,87%,,,,,
player,201312080sdg,sdg,ButlDo99,special_teams,2,,,,,
player,201312080sdg,sdg,ButlDo99,st_pct,8%,,,,,
player,201312080sdg,sdg,MarsRi20,pos,CB,,,,,
player,201312080sdg,sdg,MarsRi20,offense,0,,,,,
player,201312080sdg,sdg,MarsRi20,off_pct,0%,,,,,
player,201312080sdg,sdg,MarsRi20,defense,46,,,,,
player,201312080sdg,sdg,MarsRi20,def_pct,84%,,,,,
player,201312080sdg,sdg,MarsRi20,special_teams,11,,,,,
player,201312080sdg,sdg,MarsRi20,st_pct,44%,,,,,
player,201312080sdg,sdg,ReyeKe00,pos,DE,,,,,
player,201312080sdg,sdg,ReyeKe00,offense,0,,,,,
player,201312080sdg,sdg,ReyeKe00,off_pct,0%,,,,,
player,201312080sdg,sdg,ReyeKe00,defense,44,,,,,
player,201312080sdg,sdg,ReyeKe00,def_pct,80%,,,,,
player,201312080sdg,sdg,ReyeKe00,special_teams,10,,,,,
player,201312080sdg,sdg,ReyeKe00,st_pct,40%,,,,,
player,201312080sdg,sdg,LiugCo00,pos,DE,,,,,
player,201312080sdg,sdg,LiugCo00,offense,0,,,,,
player,201312080sdg,sdg,LiugCo00,off_pct,0%,,,,,
player,201312080sdg,sdg,LiugCo00,defense,42,,,,,
player,201312080sdg,sdg,LiugCo00,def_pct,76%,,,,,
player,201312080sdg,sdg,LiugCo00,special_teams,0,,,,,
player,201312080sdg,sdg,LiugCo00,st_pct,0%,,,,,
player,201312080sdg,sdg,PatrJo00,pos,CB,,,,,
player,201312080sdg,sdg,PatrJo00,offense,0,,,,,
player,201312080sdg,sdg,PatrJo00,off_pct,0%,,,,,
player,201312080sdg,sdg,PatrJo00,defense,38,,,,,
player,201312080sdg,sdg,PatrJo00,def_pct,69%,,,,,
player,201312080sdg,sdg,PatrJo00,special_teams,4,,,,,
player,201312080sdg,sdg,PatrJo00,st_pct,16%,,,,,
player,201312080sdg,sdg,TeoxMa00,pos,LB,,,,,
player,201312080sdg,sdg,TeoxMa00,offense,0,,,,,
player,201312080sdg,sdg,TeoxMa00,off_pct,0%,,,,,
player,201312080sdg,sdg,TeoxMa00,defense,36,,,,,
player,201312080sdg,sdg,TeoxMa00,def_pct,65%,,,,,
player,201312080sdg,sdg,TeoxMa00,special_teams,5,,,,,
player,201312080sdg,sdg,TeoxMa00,st_pct,20%,,,,,
player,201312080sdg,sdg,WalkRe00,pos,LB,,,,,
player,201312080sdg,sdg,WalkRe00,offense,0,,,,,
player,201312080sdg,sdg,WalkRe00,off_pct,0%,,,,,
player,201312080sdg,sdg,WalkRe00,defense,30,,,,,
player,201312080sdg,sdg,WalkRe00,def_pct,55%,,,,,
player,201312080sdg,sdg,WalkRe00,special_teams,4,,,,,
player,201312080sdg,sdg,WalkRe00,st_pct,16%,,,,,
player,201312080sdg,sdg,WillTo00,pos,LB,,,,,
player,201312080sdg,sdg,WillTo00,offense,0,,,,,
player,201312080sdg,sdg,WillTo00,off_pct,0%,,,,,
player,201312080sdg,sdg,WillTo00,defense,26,,,,,
player,201312080sdg,sdg,WillTo00,def_pct,47%,,,,,
player,201312080sdg,sdg,WillTo00,special_teams,2,,,,,
player,201312080sdg,sdg,WillTo00,st_pct,8%,,,,,
player,201312080sdg,sdg,JohnJa23,pos,LB,,,,,
player,201312080sdg,sdg,JohnJa23,offense,0,,,,,
player,201312080sdg,sdg,JohnJa23,off_pct,0%,,,,,
player,201312080sdg,sdg,JohnJa23,defense,21,,,,,
player,201312080sdg,sdg,JohnJa23,def_pct,38%,,,,,
player,201312080sdg,sdg,JohnJa23,special_teams,0,,,,,
player,201312080sdg,sdg,JohnJa23,st_pct,0%,,,,,
player,201312080sdg,sdg,LissSe99,pos,DE,,,,,
player,201312080sdg,sdg,LissSe99,offense,0,,,,,
player,201312080sdg,sdg,LissSe99,off_pct,0%,,,,,
player,201312080sdg,sdg,LissSe99,defense,19,,,,,
player,201312080sdg,sdg,LissSe99,def_pct,35%,,,,,
player,201312080sdg,sdg,LissSe99,special_teams,3,,,,,
player,201312080sdg,sdg,LissSe99,st_pct,12%,,,,,
player,201312080sdg,sdg,KeisTh00,pos,LB,,,,,
player,201312080sdg,sdg,KeisTh00,offense,0,,,,,
player,201312080sdg,sdg,KeisTh00,off_pct,0%,,,,,
player,201312080sdg,sdg,KeisTh00,defense,18,,,,,
player,201312080sdg,sdg,KeisTh00,def_pct,33%,,,,,
player,201312080sdg,sdg,KeisTh00,special_teams,2,,,,,
player,201312080sdg,sdg,KeisTh00,st_pct,8%,,,,,
player,201312080sdg,sdg,ThomCa99,pos,DT,,,,,
player,201312080sdg,sdg,ThomCa99,offense,0,,,,,
player,201312080sdg,sdg,ThomCa99,off_pct,0%,,,,,
player,201312080sdg,sdg,ThomCa99,defense,17,,,,,
player,201312080sdg,sdg,ThomCa99,def_pct,31%,,,,,
player,201312080sdg,sdg,ThomCa99,special_teams,10,,,,,
player,201312080sdg,sdg,ThomCa99,st_pct,40%,,,,,
player,201312080sdg,sdg,GuyxLa00,pos,DE,,,,,
player,201312080sdg,sdg,GuyxLa00,offense,0,,,,,
player,201312080sdg,sdg,GuyxLa00,off_pct,0%,,,,,
player,201312080sdg,sdg,GuyxLa00,defense,13,,,,,
player,201312080sdg,sdg,GuyxLa00,def_pct,24%,,,,,
player,201312080sdg,sdg,GuyxLa00,special_teams,2,,,,,
player,201312080sdg,sdg,GuyxLa00,st_pct,8%,,,,,
player,201312080sdg,sdg,IngrMe00,pos,LB,,,,,
player,201312080sdg,sdg,IngrMe00,offense,0,,,,,
player,201312080sdg,sdg,IngrMe00,off_pct,0%,,,,,
player,201312080sdg,sdg,IngrMe00,defense,13,,,,,
player,201312080sdg,sdg,IngrMe00,def_pct,24%,,,,,
player,201312080sdg,sdg,IngrMe00,special_teams,0,,,,,
player,201312080sdg,sdg,IngrMe00,st_pct,0%,,,,,
player,201312080sdg,sdg,AddaJa00,pos,FS,,,,,
player,201312080sdg,sdg,AddaJa00,offense,0,,,,,
player,201312080sdg,sdg,AddaJa00,off_pct,0%,,,,,
player,201312080sdg,sdg,AddaJa00,defense,12,,,,,
player,201312080sdg,sdg,AddaJa00,def_pct,22%,,,,,
player,201312080sdg,sdg,AddaJa00,special_teams,14,,,,,
player,201312080sdg,sdg,AddaJa00,st_pct,56%,,,,,
player,201312080sdg,sdg,BirdBr00,pos,LB,,,,,
player,201312080sdg,sdg,BirdBr00,offense,0,,,,,
player,201312080sdg,sdg,BirdBr00,off_pct,0%,,,,,
player,201312080sdg,sdg,BirdBr00,defense,8,,,,,
player,201312080sdg,sdg,BirdBr00,def_pct,15%,,,,,
player,201312080sdg,sdg,BirdBr00,special_teams,15,,,,,
player,201312080sdg,sdg,BirdBr00,st_pct,60%,,,,,
player,201312080sdg,sdg,GachAn00,pos,LB,,,,,
player,201312080sdg,sdg,GachAn00,offense,0,,,,,
player,201312080sdg,sdg,GachAn00,off_pct,0%,,,,,
player,201312080sdg,sdg,GachAn00,defense,7,,,,,
player,201312080sdg,sdg,GachAn00,def_pct,13%,,,,,
player,201312080sdg,sdg,GachAn00,special_teams,15,,,,,
player,201312080sdg,sdg,GachAn00,st_pct,60%,,,,,
player,201312080sdg,sdg,CoxxDe99,pos,CB,,,,,
player,201312080sdg,sdg,CoxxDe99,offense,0,,,,,
player,201312080sdg,sdg,CoxxDe99,off_pct,0%,,,,,
player,201312080sdg,sdg,CoxxDe99,defense,6,,,,,
player,201312080sdg,sdg,CoxxDe99,def_pct,11%,,,,,
player,201312080sdg,sdg,CoxxDe99,special_teams,5,,,,,
player,201312080sdg,sdg,CoxxDe99,st_pct,20%,,,,,
player,201312080sdg,sdg,StucDa20,pos,SS,,,,,
player,201312080sdg,sdg,StucDa20,offense,0,,,,,
player,201312080sdg,sdg,StucDa20,off_pct,0%,,,,,
player,201312080sdg,sdg,StucDa20,defense,0,,,,,
player,201312080sdg,sdg,StucDa20,def_pct,0%,,,,,
player,201312080sdg,sdg,StucDa20,special_teams,17,,,,,
player,201312080sdg,sdg,StucDa20,st_pct,68%,,,,,
player,201312080sdg,sdg,novaknic01,pos,K,,,,,
player,201312080sdg,sdg,novaknic01,offense,0,,,,,
player,201312080sdg,sdg,novaknic01,off_pct,0%,,,,,
player,201312080sdg,sdg,novaknic01,defense,0,,,,,
player,201312080sdg,sdg,novaknic01,def_pct,0%,,,,,
player,201312080sdg,sdg,novaknic01,special_teams,16,,,,,
player,201312080sdg,sdg,novaknic01,st_pct,64%,,,,,
player,201312080sdg,sdg,WindMi00,pos,LS,,,,,
player,201312080sdg,sdg,WindMi00,offense,0,,,,,
player,201312080sdg,sdg,WindMi00,off_pct,0%,,,,,
player,201312080sdg,sdg,WindMi00,defense,0,,,,,
player,201312080sdg,sdg,WindMi00,def_pct,0%,,,,,
player,201312080sdg,sdg,WindMi00,special_teams,9,,,,,
player,201312080sdg,sdg,WindMi00,st_pct,36%,,,,,
player,201312080sdg,sdg,ScifMi20,pos,P,,,,,
player,201312080sdg,sdg,ScifMi20,offense,0,,,,,
player,201312080sdg,sdg,ScifMi20,off_pct,0%,,,,,
player,201312080sdg,sdg,ScifMi20,defense,0,,,,,
player,201312080sdg,sdg,ScifMi20,def_pct,0%,,,,,
player,201312080sdg,sdg,ScifMi20,special_teams,9,,,,,
player,201312080sdg,sdg,ScifMi20,st_pct,36%,,,,,
player,201312080sdg,nyg,DiehDa21,pos,T,,,,,
player,201312080sdg,nyg,DiehDa21,offense,55,,,,,
player,201312080sdg,nyg,DiehDa21,off_pct,100%,,,,,
player,201312080sdg,nyg,DiehDa21,defense,0,,,,,
player,201312080sdg,nyg,DiehDa21,def_pct,0%,,,,,
player,201312080sdg,nyg,DiehDa21,special_teams,2,,,,,
player,201312080sdg,nyg,DiehDa21,st_pct,8%,,,,,
player,201312080sdg,nyg,BeatWi20,pos,T,,,,,
player,201312080sdg,nyg,BeatWi20,offense,55,,,,,
player,201312080sdg,nyg,BeatWi20,off_pct,100%,,,,,
player,201312080sdg,nyg,BeatWi20,defense,0,,,,,
player,201312080sdg,nyg,BeatWi20,def_pct,0%,,,,,
player,201312080sdg,nyg,BeatWi20,special_teams,2,,,,,
player,201312080sdg,nyg,BeatWi20,st_pct,8%,,,,,
player,201312080sdg,nyg,BootKe20,pos,G,,,,,
player,201312080sdg,nyg,BootKe20,offense,55,,,,,
player,201312080sdg,nyg,BootKe20,off_pct,100%,,,,,
player,201312080sdg,nyg,BootKe20,defense,0,,,,,
player,201312080sdg,nyg,BootKe20,def_pct,0%,,,,,
player,201312080sdg,nyg,BootKe20,special_teams,2,,,,,
player,201312080sdg,nyg,BootKe20,st_pct,8%,,,,,
player,201312080sdg,nyg,PughJu00,pos,T,,,,,
player,201312080sdg,nyg,PughJu00,offense,55,,,,,
player,201312080sdg,nyg,PughJu00,off_pct,100%,,,,,
player,201312080sdg,nyg,PughJu00,defense,0,,,,,
player,201312080sdg,nyg,PughJu00,def_pct,0%,,,,,
player,201312080sdg,nyg,PughJu00,special_teams,2,,,,,
player,201312080sdg,nyg,PughJu00,st_pct,8%,,,,,
player,201312080sdg,nyg,BrewJa00,pos,G,,,,,
player,201312080sdg,nyg,BrewJa00,offense,55,,,,,
player,201312080sdg,nyg,BrewJa00,off_pct,100%,,,,,
player,201312080sdg,nyg,BrewJa00,defense,0,,,,,
player,201312080sdg,nyg,BrewJa00,def_pct,0%,,,,,
player,201312080sdg,nyg,BrewJa00,special_teams,0,,,,,
player,201312080sdg,nyg,BrewJa00,st_pct,0%,,,,,
player,201312080sdg,nyg,MannEl00,pos,QB,,,,,
player,201312080sdg,nyg,MannEl00,offense,55,,,,,
player,201312080sdg,nyg,MannEl00,off_pct,100%,,,,,
player,201312080sdg,nyg,MannEl00,defense,0,,,,,
player,201312080sdg,nyg,MannEl00,def_pct,0%,,,,,
player,201312080sdg,nyg,MannEl00,special_teams,0,,,,,
player,201312080sdg,nyg,MannEl00,st_pct,0%,,,,,
player,201312080sdg,nyg,CruzVi00,pos,WR,,,,,
player,201312080sdg,nyg,CruzVi00,offense,52,,,,,
player,201312080sdg,nyg,CruzVi00,off_pct,95%,,,,,
player,201312080sdg,nyg,CruzVi00,defense,0,,,,,
player,201312080sdg,nyg,CruzVi00,def_pct,0%,,,,,
player,201312080sdg,nyg,CruzVi00,special_teams,0,,,,,
player,201312080sdg,nyg,CruzVi00,st_pct,0%,,,,,
player,201312080sdg,nyg,MyerBr00,pos,TE,,,,,
player,201312080sdg,nyg,MyerBr00,offense,48,,,,,
player,201312080sdg,nyg,MyerBr00,off_pct,87%,,,,,
player,201312080sdg,nyg,MyerBr00,defense,0,,,,,
player,201312080sdg,nyg,MyerBr00,def_pct,0%,,,,,
player,201312080sdg,nyg,MyerBr00,special_teams,2,,,,,
player,201312080sdg,nyg,MyerBr00,st_pct,8%,,,,,
player,201312080sdg,nyg,NickHa01,pos,WR,,,,,
player,201312080sdg,nyg,NickHa01,offense,47,,,,,
player,201312080sdg,nyg,NickHa01,off_pct,85%,,,,,
player,201312080sdg,nyg,NickHa01,defense,0,,,,,
player,201312080sdg,nyg,NickHa01,def_pct,0%,,,,,
player,201312080sdg,nyg,NickHa01,special_teams,0,,,,,
player,201312080sdg,nyg,NickHa01,st_pct,0%,,,,,
player,201312080sdg,nyg,BrowAn03,pos,RB,,,,,
player,201312080sdg,nyg,BrowAn03,offense,46,,,,,
player,201312080sdg,nyg,BrowAn03,off_pct,84%,,,,,
player,201312080sdg,nyg,BrowAn03,defense,0,,,,,
player,201312080sdg,nyg,BrowAn03,def_pct,0%,,,,,
player,201312080sdg,nyg,BrowAn03,special_teams,0,,,,,
player,201312080sdg,nyg,BrowAn03,st_pct,0%,,,,,
player,201312080sdg,nyg,RandRu00,pos,WR,,,,,
player,201312080sdg,nyg,RandRu00,offense,27,,,,,
player,201312080sdg,nyg,RandRu00,off_pct,49%,,,,,
player,201312080sdg,nyg,RandRu00,defense,0,,,,,
player,201312080sdg,nyg,RandRu00,def_pct,0%,,,,,
player,201312080sdg,nyg,RandRu00,special_teams,8,,,,,
player,201312080sdg,nyg,RandRu00,st_pct,32%,,,,,
player,201312080sdg,nyg,ConnJo00,pos,FB,,,,,
player,201312080sdg,nyg,ConnJo00,offense,15,,,,,
player,201312080sdg,nyg,ConnJo00,off_pct,27%,,,,,
player,201312080sdg,nyg,ConnJo00,defense,0,,,,,
player,201312080sdg,nyg,ConnJo00,def_pct,0%,,,,,
player,201312080sdg,nyg,ConnJo00,special_teams,1,,,,,
player,201312080sdg,nyg,ConnJo00,st_pct,4%,,,,,
player,201312080sdg,nyg,PascBe00,pos,TE,,,,,
player,201312080sdg,nyg,PascBe00,offense,13,,,,,
player,201312080sdg,nyg,PascBe00,off_pct,24%,,,,,
player,201312080sdg,nyg,PascBe00,defense,0,,,,,
player,201312080sdg,nyg,PascBe00,def_pct,0%,,,,,
player,201312080sdg,nyg,PascBe00,special_teams,10,,,,,
player,201312080sdg,nyg,PascBe00,st_pct,40%,,,,,
player,201312080sdg,nyg,MurpLo00,pos,WR,,,,,
player,201312080sdg,nyg,MurpLo00,offense,13,,,,,
player,201312080sdg,nyg,MurpLo00,off_pct,24%,,,,,
player,201312080sdg,nyg,MurpLo00,defense,0,,,,,
player,201312080sdg,nyg,MurpLo00,def_pct,0%,,,,,
player,201312080sdg,nyg,MurpLo00,special_teams,0,,,,,
player,201312080sdg,nyg,MurpLo00,st_pct,0%,,,,,
player,201312080sdg,nyg,HillPe00,pos,RB,,,,,
player,201312080sdg,nyg,HillPe00,offense,8,,,,,
player,201312080sdg,nyg,HillPe00,off_pct,15%,,,,,
player,201312080sdg,nyg,HillPe00,defense,0,,,,,
player,201312080sdg,nyg,HillPe00,def_pct,0%,,,,,
player,201312080sdg,nyg,HillPe00,special_teams,0,,,,,
player,201312080sdg,nyg,HillPe00,st_pct,0%,,,,,
player,201312080sdg,nyg,MoslBr00,pos,G,,,,,
player,201312080sdg,nyg,MoslBr00,offense,4,,,,,
player,201312080sdg,nyg,MoslBr00,off_pct,7%,,,,,
player,201312080sdg,nyg,MoslBr00,defense,0,,,,,
player,201312080sdg,nyg,MoslBr00,def_pct,0%,,,,,
player,201312080sdg,nyg,MoslBr00,special_teams,2,,,,,
player,201312080sdg,nyg,MoslBr00,st_pct,8%,,,,,
player,201312080sdg,nyg,DonnLa00,pos,TE,,,,,
player,201312080sdg,nyg,DonnLa00,offense,2,,,,,
player,201312080sdg,nyg,DonnLa00,off_pct,4%,,,,,
player,201312080sdg,nyg,DonnLa00,defense,0,,,,,
player,201312080sdg,nyg,DonnLa00,def_pct,0%,,,,,
player,201312080sdg,nyg,DonnLa00,special_teams,3,,,,,
player,201312080sdg,nyg,DonnLa00,st_pct,12%,,,,,
player,201312080sdg,nyg,BeasJo99,pos,LB,,,,,
player,201312080sdg,nyg,BeasJo99,offense,0,,,,,
player,201312080sdg,nyg,BeasJo99,off_pct,0%,,,,,
player,201312080sdg,nyg,BeasJo99,defense,72,,,,,
player,201312080sdg,nyg,BeasJo99,def_pct,100%,,,,,
player,201312080sdg,nyg,BeasJo99,special_teams,0,,,,,
player,201312080sdg,nyg,BeasJo99,st_pct,0%,,,,,
player,201312080sdg,nyg,RollAn20,pos,SS,,,,,
player,201312080sdg,nyg,RollAn20,offense,0,,,,,
player,201312080sdg,nyg,RollAn20,off_pct,0%,,,,,
player,201312080sdg,nyg,RollAn20,defense,71,,,,,
player,201312080sdg,nyg,RollAn20,def_pct,99%,,,,,
player,201312080sdg,nyg,RollAn20,special_teams,2,,,,,
player,201312080sdg,nyg,RollAn20,st_pct,8%,,,,,
player,201312080sdg,nyg,AmukPr00,pos,CB,,,,,
player,201312080sdg,nyg,AmukPr00,offense,0,,,,,
player,201312080sdg,nyg,AmukPr00,off_pct,0%,,,,,
player,201312080sdg,nyg,AmukPr00,defense,69,,,,,
player,201312080sdg,nyg,AmukPr00,def_pct,96%,,,,,
player,201312080sdg,nyg,AmukPr00,special_teams,9,,,,,
player,201312080sdg,nyg,AmukPr00,st_pct,36%,,,,,
player,201312080sdg,nyg,HillWi01,pos,FS,,,,,
player,201312080sdg,nyg,HillWi01,offense,0,,,,,
player,201312080sdg,nyg,HillWi01,off_pct,0%,,,,,
player,201312080sdg,nyg,HillWi01,defense,69,,,,,
player,201312080sdg,nyg,HillWi01,def_pct,96%,,,,,
player,201312080sdg,nyg,HillWi01,special_teams,6,,,,,
player,201312080sdg,nyg,HillWi01,st_pct,24%,,,,,
player,201312080sdg,nyg,TuckJu20,pos,DE,,,,,
player,201312080sdg,nyg,TuckJu20,offense,0,,,,,
player,201312080sdg,nyg,TuckJu20,off_pct,0%,,,,,
player,201312080sdg,nyg,TuckJu20,defense,63,,,,,
player,201312080sdg,nyg,TuckJu20,def_pct,88%,,,,,
player,201312080sdg,nyg,TuckJu20,special_teams,9,,,,,
player,201312080sdg,nyg,TuckJu20,st_pct,36%,,,,,
player,201312080sdg,nyg,KiwaMa20,pos,DE,,,,,
player,201312080sdg,nyg,KiwaMa20,offense,0,,,,,
player,201312080sdg,nyg,KiwaMa20,off_pct,0%,,,,,
player,201312080sdg,nyg,KiwaMa20,defense,63,,,,,
player,201312080sdg,nyg,KiwaMa20,def_pct,88%,,,,,
player,201312080sdg,nyg,KiwaMa20,special_teams,3,,,,,
player,201312080sdg,nyg,KiwaMa20,st_pct,12%,,,,,
player,201312080sdg,nyg,JoseLi99,pos,DT,,,,,
player,201312080sdg,nyg,JoseLi99,offense,0,,,,,
player,201312080sdg,nyg,JoseLi99,off_pct,0%,,,,,
player,201312080sdg,nyg,JoseLi99,defense,56,,,,,
player,201312080sdg,nyg,JoseLi99,def_pct,78%,,,,,
player,201312080sdg,nyg,JoseLi99,special_teams,0,,,,,
player,201312080sdg,nyg,JoseLi99,st_pct,0%,,,,,
player,201312080sdg,nyg,ThomTe99,pos,CB,,,,,
player,201312080sdg,nyg,ThomTe99,offense,0,,,,,
player,201312080sdg,nyg,ThomTe99,off_pct,0%,,,,,
player,201312080sdg,nyg,ThomTe99,defense,48,,,,,
player,201312080sdg,nyg,ThomTe99,def_pct,67%,,,,,
player,201312080sdg,nyg,ThomTe99,special_teams,0,,,,,
player,201312080sdg,nyg,ThomTe99,st_pct,0%,,,,,
player,201312080sdg,nyg,JenkCu20,pos,DT,,,,,
player,201312080sdg,nyg,JenkCu20,offense,0,,,,,
player,201312080sdg,nyg,JenkCu20,off_pct,0%,,,,,
player,201312080sdg,nyg,JenkCu20,defense,46,,,,,
player,201312080sdg,nyg,JenkCu20,def_pct,64%,,,,,
player,201312080sdg,nyg,JenkCu20,special_teams,9,,,,,
player,201312080sdg,nyg,JenkCu20,st_pct,36%,,,,,
player,201312080sdg,nyg,PaysSp00,pos,LB,,,,,
player,201312080sdg,nyg,PaysSp00,offense,0,,,,,
player,201312080sdg,nyg,PaysSp00,off_pct,0%,,,,,
player,201312080sdg,nyg,PaysSp00,defense,42,,,,,
player,201312080sdg,nyg,PaysSp00,def_pct,58%,,,,,
player,201312080sdg,nyg,PaysSp00,special_teams,23,,,,,
player,201312080sdg,nyg,PaysSp00,st_pct,92%,,,,,
player,201312080sdg,nyg,McBrTr99,pos,CB,,,,,
player,201312080sdg,nyg,McBrTr99,offense,0,,,,,
player,201312080sdg,nyg,McBrTr99,off_pct,0%,,,,,
player,201312080sdg,nyg,McBrTr99,defense,39,,,,,
player,201312080sdg,nyg,McBrTr99,def_pct,54%,,,,,
player,201312080sdg,nyg,McBrTr99,special_teams,3,,,,,
player,201312080sdg,nyg,McBrTr99,st_pct,12%,,,,,
player,201312080sdg,nyg,PattMi20,pos,DT,,,,,
player,201312080sdg,nyg,PattMi20,offense,0,,,,,
player,201312080sdg,nyg,PattMi20,off_pct,0%,,,,,
player,201312080sdg,nyg,PattMi20,defense,32,,,,,
player,201312080sdg,nyg,PattMi20,def_pct,44%,,,,,
player,201312080sdg,nyg,PattMi20,special_teams,0,,,,,
player,201312080sdg,nyg,PattMi20,st_pct,0%,,,,,
player,201312080sdg,nyg,WillJa02,pos,LB,,,,,
player,201312080sdg,nyg,WillJa02,offense,0,,,,,
player,201312080sdg,nyg,WillJa02,off_pct,0%,,,,,
player,201312080sdg,nyg,WillJa02,defense,30,,,,,
player,201312080sdg,nyg,WillJa02,def_pct,42%,,,,,
player,201312080sdg,nyg,WillJa02,special_teams,13,,,,,
player,201312080sdg,nyg,WillJa02,st_pct,52%,,,,,
player,201312080sdg,nyg,RiveKe99,pos,LB,,,,,
player,201312080sdg,nyg,RiveKe99,offense,0,,,,,
player,201312080sdg,nyg,RiveKe99,off_pct,0%,,,,,
player,201312080sdg,nyg,RiveKe99,defense,24,,,,,
player,201312080sdg,nyg,RiveKe99,def_pct,33%,,,,,
player,201312080sdg,nyg,RiveKe99,special_teams,11,,,,,
player,201312080sdg,nyg,RiveKe99,st_pct,44%,,,,,
player,201312080sdg,nyg,HoslJa00,pos,CB,,,,,
player,201312080sdg,nyg,HoslJa00,offense,0,,,,,
player,201312080sdg,nyg,HoslJa00,off_pct,0%,,,,,
player,201312080sdg,nyg,HoslJa00,defense,24,,,,,
player,201312080sdg,nyg,HoslJa00,def_pct,33%,,,,,
player,201312080sdg,nyg,HoslJa00,special_teams,4,,,,,
player,201312080sdg,nyg,HoslJa00,st_pct,16%,,,,,
player,201312080sdg,nyg,HankJo00,pos,DT,,,,,
player,201312080sdg,nyg,HankJo00,offense,0,,,,,
player,201312080sdg,nyg,HankJo00,off_pct,0%,,,,,
player,201312080sdg,nyg,HankJo00,defense,19,,,,,
player,201312080sdg,nyg,HankJo00,def_pct,26%,,,,,
player,201312080sdg,nyg,HankJo00,special_teams,0,,,,,
player,201312080sdg,nyg,HankJo00,st_pct,0%,,,,,
player,201312080sdg,nyg,MoorDa01,pos,DE,,,,,
player,201312080sdg,nyg,MoorDa01,offense,0,,,,,
player,201312080sdg,nyg,MoorDa01,off_pct,0%,,,,,
player,201312080sdg,nyg,MoorDa01,defense,15,,,,,
player,201312080sdg,nyg,MoorDa01,def_pct,21%,,,,,
player,201312080sdg,nyg,MoorDa01,special_teams,20,,,,,
player,201312080sdg,nyg,MoorDa01,st_pct,80%,,,,,
player,201312080sdg,nyg,MundRy00,pos,FS,,,,,
player,201312080sdg,nyg,MundRy00,offense,0,,,,,
player,201312080sdg,nyg,MundRy00,off_pct,0%,,,,,
player,201312080sdg,nyg,MundRy00,defense,7,,,,,
player,201312080sdg,nyg,MundRy00,def_pct,10%,,,,,
player,201312080sdg,nyg,MundRy00,special_teams,23,,,,,
player,201312080sdg,nyg,MundRy00,st_pct,92%,,,,,
player,201312080sdg,nyg,HerzMa00,pos,LB,,,,,
player,201312080sdg,nyg,HerzMa00,offense,0,,,,,
player,201312080sdg,nyg,HerzMa00,off_pct,0%,,,,,
player,201312080sdg,nyg,HerzMa00,defense,3,,,,,
player,201312080sdg,nyg,HerzMa00,def_pct,4%,,,,,
player,201312080sdg,nyg,HerzMa00,special_teams,23,,,,,
player,201312080sdg,nyg,HerzMa00,st_pct,92%,,,,,
player,201312080sdg,nyg,JameCh00,pos,DB,,,,,
player,201312080sdg,nyg,JameCh00,offense,0,,,,,
player,201312080sdg,nyg,JameCh00,off_pct,0%,,,,,
player,201312080sdg,nyg,JameCh00,defense,0,,,,,
player,201312080sdg,nyg,JameCh00,def_pct,0%,,,,,
player,201312080sdg,nyg,JameCh00,special_teams,23,,,,,
player,201312080sdg,nyg,JameCh00,st_pct,92%,,,,,
player,201312080sdg,nyg,KuhnMa00,pos,DT,,,,,
player,201312080sdg,nyg,KuhnMa00,offense,0,,,,,
player,201312080sdg,nyg,KuhnMa00,off_pct,0%,,,,,
player,201312080sdg,nyg,KuhnMa00,defense,0,,,,,
player,201312080sdg,nyg,KuhnMa00,def_pct,0%,,,,,
player,201312080sdg,nyg,KuhnMa00,special_teams,19,,,,,
player,201312080sdg,nyg,KuhnMa00,st_pct,76%,,,,,
player,201312080sdg,nyg,TaylCo01,pos,SS,,,,,
player,201312080sdg,nyg,TaylCo01,offense,0,,,,,
player,201312080sdg,nyg,TaylCo01,off_pct,0%,,,,,
player,201312080sdg,nyg,TaylCo01,defense,0,,,,,
player,201312080sdg,nyg,TaylCo01,def_pct,0%,,,,,
player,201312080sdg,nyg,TaylCo01,special_teams,15,,,,,
