game,2015,8,20151101,201511010nor,nyg,"New York Giants",49,nor,"New Orleans Saints",52
player,201511010nor,nor,WillKe98,fumbles_rec_yds,0,,,,,
player,201511010nor,nor,WillKe98,fumbles_rec_td,0,,,,,
player,201511010nor,nor,WillKe98,fumbles_forced,0,,,,,
player,201511010nor,nor,RichBo00,def_int,0,,,,,
player,201511010nor,nor,RichBo00,def_int_yds,0,,,,,
player,201511010nor,nor,RichBo00,def_int_td,0,,,,,
player,201511010nor,nor,RichBo00,def_int_long,0,,,,,
player,201511010nor,nor,RichBo00,pass_defended,0,,,,,
player,201511010nor,nor,RichBo00,sacks,0.0,,,,,
player,201511010nor,nor,RichBo00,tackles_combined,2,,,,,
player,201511010nor,nor,RichBo00,tackles_solo,1,,,,,
player,201511010nor,nor,RichBo00,tackles_assists,1,,,,,
player,201511010nor,nor,RichBo00,tackles_loss,0,,,,,
player,201511010nor,nor,RichBo00,qb_hits,0,,,,,
player,201511010nor,nor,RichBo00,fumbles_rec,0,,,,,
player,201511010nor,nor,RichBo00,fumbles_rec_yds,0,,,,,
player,201511010nor,nor,RichBo00,fumbles_rec_td,0,,,,,
player,201511010nor,nor,RichBo00,fumbles_forced,0,,,,,
player,201511010nor,nor,DaviTy01,def_int,0,,,,,
player,201511010nor,nor,DaviTy01,def_int_yds,0,,,,,
player,201511010nor,nor,DaviTy01,def_int_td,0,,,,,
player,201511010nor,nor,DaviTy01,def_int_long,0,,,,,
player,201511010nor,nor,DaviTy01,pass_defended,0,,,,,
player,201511010nor,nor,DaviTy01,sacks,0.0,,,,,
player,201511010nor,nor,DaviTy01,tackles_combined,1,,,,,
player,201511010nor,nor,DaviTy01,tackles_solo,1,,,,,
player,201511010nor,nor,DaviTy01,tackles_assists,0,,,,,
player,201511010nor,nor,DaviTy01,tackles_loss,0,,,,,
player,201511010nor,nor,DaviTy01,qb_hits,0,,,,,
player,201511010nor,nor,DaviTy01,fumbles_rec,0,,,,,
player,201511010nor,nor,DaviTy01,fumbles_rec_yds,0,,,,,
player,201511010nor,nor,DaviTy01,fumbles_rec_td,0,,,,,
player,201511010nor,nor,DaviTy01,fumbles_forced,0,,,,,
player,201511010nor,nor,DixoBr01,def_int,0,,,,,
player,201511010nor,nor,DixoBr01,def_int_yds,0,,,,,
player,201511010nor,nor,DixoBr01,def_int_td,0,,,,,
player,201511010nor,nor,DixoBr01,def_int_long,0,,,,,
player,201511010nor,nor,DixoBr01,pass_defended,0,,,,,
player,201511010nor,nor,DixoBr01,sacks,0.0,,,,,
player,201511010nor,nor,DixoBr01,tackles_combined,1,,,,,
player,201511010nor,nor,DixoBr01,tackles_solo,1,,,,,
player,201511010nor,nor,DixoBr01,tackles_assists,0,,,,,
player,201511010nor,nor,DixoBr01,tackles_loss,0,,,,,
player,201511010nor,nor,DixoBr01,qb_hits,0,,,,,
player,201511010nor,nor,DixoBr01,fumbles_rec,0,,,,,
player,201511010nor,nor,DixoBr01,fumbles_rec_yds,0,,,,,
player,201511010nor,nor,DixoBr01,fumbles_rec_td,0,,,,,
player,201511010nor,nor,DixoBr01,fumbles_forced,0,,,,,
player,201511010nor,nor,DunbJo20,def_int,0,,,,,
player,201511010nor,nor,DunbJo20,def_int_yds,0,,,,,
player,201511010nor,nor,DunbJo20,def_int_td,0,,,,,
player,201511010nor,nor,DunbJo20,def_int_long,0,,,,,
player,201511010nor,nor,DunbJo20,pass_defended,0,,,,,
player,201511010nor,nor,DunbJo20,sacks,0.0,,,,,
player,201511010nor,nor,DunbJo20,tackles_combined,1,,,,,
player,201511010nor,nor,DunbJo20,tackles_solo,0,,,,,
player,201511010nor,nor,DunbJo20,tackles_assists,1,,,,,
player,201511010nor,nor,DunbJo20,tackles_loss,0,,,,,
player,201511010nor,nor,DunbJo20,qb_hits,0,,,,,
player,201511010nor,nor,DunbJo20,fumbles_rec,0,,,,,
player,201511010nor,nor,DunbJo20,fumbles_rec_yds,0,,,,,
player,201511010nor,nor,DunbJo20,fumbles_rec_td,0,,,,,
player,201511010nor,nor,DunbJo20,fumbles_forced,0,,,,,
player,201511010nor,nor,ForbKa00,def_int,0,,,,,
player,201511010nor,nor,ForbKa00,def_int_yds,0,,,,,
player,201511010nor,nor,ForbKa00,def_int_td,0,,,,,
player,201511010nor,nor,ForbKa00,def_int_long,0,,,,,
player,201511010nor,nor,ForbKa00,pass_defended,0,,,,,
player,201511010nor,nor,ForbKa00,sacks,0.0,,,,,
player,201511010nor,nor,ForbKa00,tackles_combined,1,,,,,
player,201511010nor,nor,ForbKa00,tackles_solo,1,,,,,
player,201511010nor,nor,ForbKa00,tackles_assists,0,,,,,
player,201511010nor,nor,ForbKa00,tackles_loss,0,,,,,
player,201511010nor,nor,ForbKa00,qb_hits,0,,,,,
player,201511010nor,nor,ForbKa00,fumbles_rec,0,,,,,
player,201511010nor,nor,ForbKa00,fumbles_rec_yds,0,,,,,
player,201511010nor,nor,ForbKa00,fumbles_rec_td,0,,,,,
player,201511010nor,nor,ForbKa00,fumbles_forced,0,,,,,
player,201511010nor,nor,JordCa00,def_int,0,,,,,
player,201511010nor,nor,JordCa00,def_int_yds,0,,,,,
player,201511010nor,nor,JordCa00,def_int_td,0,,,,,
player,201511010nor,nor,JordCa00,def_int_long,0,,,,,
player,201511010nor,nor,JordCa00,pass_defended,0,,,,,
player,201511010nor,nor,JordCa00,sacks,0.0,,,,,
player,201511010nor,nor,JordCa00,tackles_combined,1,,,,,
player,201511010nor,nor,JordCa00,tackles_solo,1,,,,,
player,201511010nor,nor,JordCa00,tackles_assists,0,,,,,
player,201511010nor,nor,JordCa00,tackles_loss,1,,,,,
player,201511010nor,nor,JordCa00,qb_hits,0,,,,,
player,201511010nor,nor,JordCa00,fumbles_rec,0,,,,,
player,201511010nor,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201511010nor,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201511010nor,nor,JordCa00,fumbles_forced,0,,,,,
player,201511010nor,nor,KikaHa00,def_int,0,,,,,
player,201511010nor,nor,KikaHa00,def_int_yds,0,,,,,
player,201511010nor,nor,KikaHa00,def_int_td,0,,,,,
player,201511010nor,nor,KikaHa00,def_int_long,0,,,,,
player,201511010nor,nor,KikaHa00,pass_defended,0,,,,,
player,201511010nor,nor,KikaHa00,sacks,0.0,,,,,
player,201511010nor,nor,KikaHa00,tackles_combined,1,,,,,
player,201511010nor,nor,KikaHa00,tackles_solo,1,,,,,
player,201511010nor,nor,KikaHa00,tackles_assists,0,,,,,
player,201511010nor,nor,KikaHa00,tackles_loss,0,,,,,
player,201511010nor,nor,KikaHa00,qb_hits,0,,,,,
player,201511010nor,nor,KikaHa00,fumbles_rec,0,,,,,
player,201511010nor,nor,KikaHa00,fumbles_rec_yds,0,,,,,
player,201511010nor,nor,KikaHa00,fumbles_rec_td,0,,,,,
player,201511010nor,nor,KikaHa00,fumbles_forced,0,,,,,
player,201511010nor,nor,LewiKe96,def_int,0,,,,,
player,201511010nor,nor,LewiKe96,def_int_yds,0,,,,,
player,201511010nor,nor,LewiKe96,def_int_td,0,,,,,
player,201511010nor,nor,LewiKe96,def_int_long,0,,,,,
player,201511010nor,nor,LewiKe96,pass_defended,1,,,,,
player,201511010nor,nor,LewiKe96,sacks,0.0,,,,,
player,201511010nor,nor,LewiKe96,tackles_combined,1,,,,,
player,201511010nor,nor,LewiKe96,tackles_solo,1,,,,,
player,201511010nor,nor,LewiKe96,tackles_assists,0,,,,,
player,201511010nor,nor,LewiKe96,tackles_loss,0,,,,,
player,201511010nor,nor,LewiKe96,qb_hits,0,,,,,
player,201511010nor,nor,LewiKe96,fumbles_rec,0,,,,,
player,201511010nor,nor,LewiKe96,fumbles_rec_yds,0,,,,,
player,201511010nor,nor,LewiKe96,fumbles_rec_td,0,,,,,
player,201511010nor,nor,LewiKe96,fumbles_forced,0,,,,,
player,201511010nor,nor,SanfJa99,def_int,0,,,,,
player,201511010nor,nor,SanfJa99,def_int_yds,0,,,,,
player,201511010nor,nor,SanfJa99,def_int_td,0,,,,,
player,201511010nor,nor,SanfJa99,def_int_long,0,,,,,
player,201511010nor,nor,SanfJa99,pass_defended,0,,,,,
player,201511010nor,nor,SanfJa99,sacks,0.0,,,,,
player,201511010nor,nor,SanfJa99,tackles_combined,1,,,,,
player,201511010nor,nor,SanfJa99,tackles_solo,1,,,,,
player,201511010nor,nor,SanfJa99,tackles_assists,0,,,,,
player,201511010nor,nor,SanfJa99,tackles_loss,0,,,,,
player,201511010nor,nor,SanfJa99,qb_hits,0,,,,,
player,201511010nor,nor,SanfJa99,fumbles_rec,0,,,,,
player,201511010nor,nor,SanfJa99,fumbles_rec_yds,0,,,,,
player,201511010nor,nor,SanfJa99,fumbles_rec_td,0,,,,,
player,201511010nor,nor,SanfJa99,fumbles_forced,0,,,,,
player,201511010nor,nor,SwanDa02,def_int,0,,,,,
player,201511010nor,nor,SwanDa02,def_int_yds,0,,,,,
player,201511010nor,nor,SwanDa02,def_int_td,0,,,,,
player,201511010nor,nor,SwanDa02,def_int_long,0,,,,,
player,201511010nor,nor,SwanDa02,pass_defended,1,,,,,
player,201511010nor,nor,SwanDa02,sacks,0.0,,,,,
player,201511010nor,nor,SwanDa02,tackles_combined,1,,,,,
player,201511010nor,nor,SwanDa02,tackles_solo,1,,,,,
player,201511010nor,nor,SwanDa02,tackles_assists,0,,,,,
player,201511010nor,nor,SwanDa02,tackles_loss,0,,,,,
player,201511010nor,nor,SwanDa02,qb_hits,0,,,,,
player,201511010nor,nor,SwanDa02,fumbles_rec,0,,,,,
player,201511010nor,nor,SwanDa02,fumbles_rec_yds,0,,,,,
player,201511010nor,nor,SwanDa02,fumbles_rec_td,0,,,,,
player,201511010nor,nor,SwanDa02,fumbles_forced,0,,,,,
player,201511010nor,nor,SneaWi00,def_int,0,,,,,
player,201511010nor,nor,SneaWi00,def_int_yds,0,,,,,
player,201511010nor,nor,SneaWi00,def_int_td,0,,,,,
player,201511010nor,nor,SneaWi00,def_int_long,0,,,,,
player,201511010nor,nor,SneaWi00,pass_defended,0,,,,,
player,201511010nor,nor,SneaWi00,sacks,0.0,,,,,
player,201511010nor,nor,SneaWi00,tackles_combined,0,,,,,
player,201511010nor,nor,SneaWi00,tackles_solo,0,,,,,
player,201511010nor,nor,SneaWi00,tackles_assists,0,,,,,
player,201511010nor,nor,SneaWi00,tackles_loss,0,,,,,
player,201511010nor,nor,SneaWi00,qb_hits,0,,,,,
player,201511010nor,nor,SneaWi00,fumbles_rec,1,,,,,
player,201511010nor,nor,SneaWi00,fumbles_rec_yds,0,,,,,
player,201511010nor,nor,SneaWi00,fumbles_rec_td,0,,,,,
player,201511010nor,nor,SneaWi00,fumbles_forced,0,,,,,
player,201511010nor,nyg,HarrDw00,kick_ret,3,,,,,
player,201511010nor,nyg,HarrDw00,kick_ret_yds,87,,,,,
player,201511010nor,nyg,HarrDw00,kick_ret_yds_per_ret,29.0,,,,,
player,201511010nor,nyg,HarrDw00,kick_ret_td,0,,,,,
player,201511010nor,nyg,HarrDw00,kick_ret_long,33,,,,,
player,201511010nor,nyg,HarrDw00,punt_ret,1,,,,,
player,201511010nor,nyg,HarrDw00,punt_ret_yds,13,,,,,
player,201511010nor,nyg,HarrDw00,punt_ret_yds_per_ret,13.0,,,,,
player,201511010nor,nyg,HarrDw00,punt_ret_td,0,,,,,
player,201511010nor,nyg,HarrDw00,punt_ret_long,13,,,,,
player,201511010nor,nyg,VereSh00,kick_ret,2,,,,,
player,201511010nor,nyg,VereSh00,kick_ret_yds,82,,,,,
player,201511010nor,nyg,VereSh00,kick_ret_yds_per_ret,41.0,,,,,
player,201511010nor,nyg,VereSh00,kick_ret_td,0,,,,,
player,201511010nor,nyg,VereSh00,kick_ret_long,46,,,,,
player,201511010nor,nyg,VereSh00,punt_ret,0,,,,,
player,201511010nor,nyg,VereSh00,punt_ret_yds,0,,,,,
player,201511010nor,nyg,VereSh00,punt_ret_yds_per_ret,,,,,,
player,201511010nor,nyg,VereSh00,punt_ret_td,0,,,,,
player,201511010nor,nyg,VereSh00,punt_ret_long,0,,,,,
player,201511010nor,nor,MurpMa03,kick_ret,1,,,,,
player,201511010nor,nor,MurpMa03,kick_ret_yds,23,,,,,
player,201511010nor,nor,MurpMa03,kick_ret_yds_per_ret,23.0,,,,,
player,201511010nor,nor,MurpMa03,kick_ret_td,0,,,,,
player,201511010nor,nor,MurpMa03,kick_ret_long,23,,,,,
player,201511010nor,nor,MurpMa03,punt_ret,2,,,,,
player,201511010nor,nor,MurpMa03,punt_ret_yds,30,,,,,
player,201511010nor,nor,MurpMa03,punt_ret_yds_per_ret,15.0,,,,,
player,201511010nor,nor,MurpMa03,punt_ret_td,0,,,,,
player,201511010nor,nor,MurpMa03,punt_ret_long,24,,,,,
player,201511010nor,nor,HoomMi00,kick_ret,1,,,,,
player,201511010nor,nor,HoomMi00,kick_ret_yds,3,,,,,
player,201511010nor,nor,HoomMi00,kick_ret_yds_per_ret,3.0,,,,,
player,201511010nor,nor,HoomMi00,kick_ret_td,0,,,,,
player,201511010nor,nor,HoomMi00,kick_ret_long,3,,,,,
player,201511010nor,nor,HoomMi00,punt_ret,0,,,,,
player,201511010nor,nor,HoomMi00,punt_ret_yds,0,,,,,
player,201511010nor,nor,HoomMi00,punt_ret_yds_per_ret,,,,,,
player,201511010nor,nor,HoomMi00,punt_ret_td,0,,,,,
player,201511010nor,nor,HoomMi00,punt_ret_long,0,,,,,
player,201511010nor,nyg,brownjos01,xpm,7,,,,,
player,201511010nor,nyg,brownjos01,xpa,7,,,,,
player,201511010nor,nyg,brownjos01,fgm,,,,,,
player,201511010nor,nyg,brownjos01,fga,,,,,,
player,201511010nor,nyg,brownjos01,punt,0,,,,,
player,201511010nor,nyg,brownjos01,punt_yds,0,,,,,
player,201511010nor,nyg,brownjos01,punt_yds_per_punt,,,,,,
player,201511010nor,nyg,brownjos01,punt_long,0,,,,,
player,201511010nor,nyg,WingBr00,xpm,,,,,,
player,201511010nor,nyg,WingBr00,xpa,,,,,,
player,201511010nor,nyg,WingBr00,fgm,,,,,,
player,201511010nor,nyg,WingBr00,fga,,,,,,
player,201511010nor,nyg,WingBr00,punt,4,,,,,
player,201511010nor,nyg,WingBr00,punt_yds,212,,,,,
player,201511010nor,nyg,WingBr00,punt_yds_per_punt,53.0,,,,,
player,201511010nor,nyg,WingBr00,punt_long,62,,,,,
player,201511010nor,nor,ForbKa00,xpm,7,,,,,
player,201511010nor,nor,ForbKa00,xpa,7,,,,,
player,201511010nor,nor,ForbKa00,fgm,1,,,,,
player,201511010nor,nor,ForbKa00,fga,1,,,,,
player,201511010nor,nor,ForbKa00,punt,0,,,,,
player,201511010nor,nor,ForbKa00,punt_yds,0,,,,,
player,201511010nor,nor,ForbKa00,punt_yds_per_punt,,,,,,
player,201511010nor,nor,ForbKa00,punt_long,0,,,,,
player,201511010nor,nor,MorsTh00,xpm,,,,,,
player,201511010nor,nor,MorsTh00,xpa,,,,,,
player,201511010nor,nor,MorsTh00,fgm,,,,,,
player,201511010nor,nor,MorsTh00,fga,,,,,,
player,201511010nor,nor,MorsTh00,punt,2,,,,,
player,201511010nor,nor,MorsTh00,punt_yds,95,,,,,
player,201511010nor,nor,MorsTh00,punt_yds_per_punt,47.5,,,,,
player,201511010nor,nor,MorsTh00,punt_long,48,,,,,
player,201511010nor,nor,UngeMa20,pos,C,,,,,
player,201511010nor,nor,UngeMa20,offense,78,,,,,
player,201511010nor,nor,UngeMa20,off_pct,100%,,,,,
player,201511010nor,nor,UngeMa20,defense,0,,,,,
player,201511010nor,nor,UngeMa20,def_pct,0%,,,,,
player,201511010nor,nor,UngeMa20,special_teams,8,,,,,
player,201511010nor,nor,UngeMa20,st_pct,22%,,,,,
player,201511010nor,nor,StriZa20,pos,T,,,,,
player,201511010nor,nor,StriZa20,offense,78,,,,,
player,201511010nor,nor,StriZa20,off_pct,100%,,,,,
player,201511010nor,nor,StriZa20,defense,0,,,,,
player,201511010nor,nor,StriZa20,def_pct,0%,,,,,
player,201511010nor,nor,StriZa20,special_teams,8,,,,,
player,201511010nor,nor,StriZa20,st_pct,22%,,,,,
player,201511010nor,nor,EvanJa21,pos,G,,,,,
player,201511010nor,nor,EvanJa21,offense,78,,,,,
player,201511010nor,nor,EvanJa21,off_pct,100%,,,,,
player,201511010nor,nor,EvanJa21,defense,0,,,,,
player,201511010nor,nor,EvanJa21,def_pct,0%,,,,,
player,201511010nor,nor,EvanJa21,special_teams,8,,,,,
player,201511010nor,nor,EvanJa21,st_pct,22%,,,,,
player,201511010nor,nor,LeliTi00,pos,G,,,,,
player,201511010nor,nor,LeliTi00,offense,78,,,,,
player,201511010nor,nor,LeliTi00,off_pct,100%,,,,,
player,201511010nor,nor,LeliTi00,defense,0,,,,,
player,201511010nor,nor,LeliTi00,def_pct,0%,,,,,
player,201511010nor,nor,LeliTi00,special_teams,8,,,,,
player,201511010nor,nor,LeliTi00,st_pct,22%,,,,,
player,201511010nor,nor,BreeDr00,pos,QB,,,,,
player,201511010nor,nor,BreeDr00,offense,78,,,,,
player,201511010nor,nor,BreeDr00,off_pct,100%,,,,,
player,201511010nor,nor,BreeDr00,defense,0,,,,,
player,201511010nor,nor,BreeDr00,def_pct,0%,,,,,
player,201511010nor,nor,BreeDr00,special_teams,0,,,,,
player,201511010nor,nor,BreeDr00,st_pct,0%,,,,,
player,201511010nor,nor,ArmsTe00,pos,T,,,,,
player,201511010nor,nor,ArmsTe00,offense,78,,,,,
player,201511010nor,nor,ArmsTe00,off_pct,100%,,,,,
player,201511010nor,nor,ArmsTe00,defense,0,,,,,
player,201511010nor,nor,ArmsTe00,def_pct,0%,,,,,
player,201511010nor,nor,ArmsTe00,special_teams,0,,,,,
player,201511010nor,nor,ArmsTe00,st_pct,0%,,,,,
player,201511010nor,nor,SneaWi00,pos,WR,,,,,
player,201511010nor,nor,SneaWi00,offense,68,,,,,
player,201511010nor,nor,SneaWi00,off_pct,87%,,,,,
player,201511010nor,nor,SneaWi00,defense,0,,,,,
player,201511010nor,nor,SneaWi00,def_pct,0%,,,,,
player,201511010nor,nor,SneaWi00,special_teams,9,,,,,
player,201511010nor,nor,SneaWi00,st_pct,24%,,,,,
player,201511010nor,nor,WatsBe00,pos,TE,,,,,
player,201511010nor,nor,WatsBe00,offense,65,,,,,
player,201511010nor,nor,WatsBe00,off_pct,83%,,,,,
player,201511010nor,nor,WatsBe00,defense,0,,,,,
player,201511010nor,nor,WatsBe00,def_pct,0%,,,,,
player,201511010nor,nor,WatsBe00,special_teams,8,,,,,
player,201511010nor,nor,WatsBe00,st_pct,22%,,,,,
player,201511010nor,nor,CookBr00,pos,WR,,,,,
player,201511010nor,nor,CookBr00,offense,60,,,,,
player,201511010nor,nor,CookBr00,off_pct,77%,,,,,
player,201511010nor,nor,CookBr00,defense,0,,,,,
player,201511010nor,nor,CookBr00,def_pct,0%,,,,,
player,201511010nor,nor,CookBr00,special_teams,0,,,,,
player,201511010nor,nor,CookBr00,st_pct,0%,,,,,
player,201511010nor,nor,ColsMa00,pos,WR,,,,,
player,201511010nor,nor,ColsMa00,offense,55,,,,,
player,201511010nor,nor,ColsMa00,off_pct,71%,,,,,
player,201511010nor,nor,ColsMa00,defense,0,,,,,
player,201511010nor,nor,ColsMa00,def_pct,0%,,,,,
player,201511010nor,nor,ColsMa00,special_teams,0,,,,,
player,201511010nor,nor,ColsMa00,st_pct,0%,,,,,
player,201511010nor,nor,IngrMa01,pos,RB,,,,,
player,201511010nor,nor,IngrMa01,offense,50,,,,,
player,201511010nor,nor,IngrMa01,off_pct,64%,,,,,
player,201511010nor,nor,IngrMa01,defense,0,,,,,
player,201511010nor,nor,IngrMa01,def_pct,0%,,,,,
player,201511010nor,nor,IngrMa01,special_teams,0,,,,,
player,201511010nor,nor,IngrMa01,st_pct,0%,,,,,
player,201511010nor,nor,HoomMi00,pos,TE,,,,,
player,201511010nor,nor,HoomMi00,offense,27,,,,,
player,201511010nor,nor,HoomMi00,off_pct,35%,,,,,
player,201511010nor,nor,HoomMi00,defense,0,,,,,
player,201511010nor,nor,HoomMi00,def_pct,0%,,,,,
player,201511010nor,nor,HoomMi00,special_teams,12,,,,,
player,201511010nor,nor,HoomMi00,st_pct,32%,,,,,
player,201511010nor,nor,HillJo02,pos,TE,,,,,
player,201511010nor,nor,HillJo02,offense,21,,,,,
player,201511010nor,nor,HillJo02,off_pct,27%,,,,,
player,201511010nor,nor,HillJo02,defense,0,,,,,
player,201511010nor,nor,HillJo02,def_pct,0%,,,,,
player,201511010nor,nor,HillJo02,special_teams,30,,,,,
player,201511010nor,nor,HillJo02,st_pct,81%,,,,,
player,201511010nor,nor,SpilC.00,pos,RB,,,,,
player,201511010nor,nor,SpilC.00,offense,20,,,,,
player,201511010nor,nor,SpilC.00,off_pct,26%,,,,,
player,201511010nor,nor,SpilC.00,defense,0,,,,,
player,201511010nor,nor,SpilC.00,def_pct,0%,,,,,
player,201511010nor,nor,SpilC.00,special_teams,0,,,,,
player,201511010nor,nor,SpilC.00,st_pct,0%,,,,,
player,201511010nor,nor,ColeBr00,pos,WR,,,,,
player,201511010nor,nor,ColeBr00,offense,17,,,,,
player,201511010nor,nor,ColeBr00,off_pct,22%,,,,,
player,201511010nor,nor,ColeBr00,defense,0,,,,,
player,201511010nor,nor,ColeBr00,def_pct,0%,,,,,
player,201511010nor,nor,ColeBr00,special_teams,9,,,,,
player,201511010nor,nor,ColeBr00,st_pct,24%,,,,,
player,201511010nor,nor,RobiKh00,pos,RB,,,,,
player,201511010nor,nor,RobiKh00,offense,7,,,,,
player,201511010nor,nor,RobiKh00,off_pct,9%,,,,,
player,201511010nor,nor,RobiKh00,defense,0,,,,,
player,201511010nor,nor,RobiKh00,def_pct,0%,,,,,
player,201511010nor,nor,RobiKh00,special_teams,3,,,,,
player,201511010nor,nor,RobiKh00,st_pct,8%,,,,,
player,201511010nor,nor,AnthSt00,pos,LB,,,,,
player,201511010nor,nor,AnthSt00,offense,0,,,,,
player,201511010nor,nor,AnthSt00,off_pct,0%,,,,,
player,201511010nor,nor,AnthSt00,defense,73,,,,,
player,201511010nor,nor,AnthSt00,def_pct,100%,,,,,
player,201511010nor,nor,AnthSt00,special_teams,16,,,,,
player,201511010nor,nor,AnthSt00,st_pct,43%,,,,,
player,201511010nor,nor,VaccKe00,pos,SS,,,,,
player,201511010nor,nor,VaccKe00,offense,0,,,,,
player,201511010nor,nor,VaccKe00,off_pct,0%,,,,,
player,201511010nor,nor,VaccKe00,defense,72,,,,,
player,201511010nor,nor,VaccKe00,def_pct,99%,,,,,
player,201511010nor,nor,VaccKe00,special_teams,9,,,,,
player,201511010nor,nor,VaccKe00,st_pct,24%,,,,,
player,201511010nor,nor,BreaDe00,pos,CB,,,,,
player,201511010nor,nor,BreaDe00,offense,0,,,,,
player,201511010nor,nor,BreaDe00,off_pct,0%,,,,,
player,201511010nor,nor,BreaDe00,defense,70,,,,,
player,201511010nor,nor,BreaDe00,def_pct,96%,,,,,
player,201511010nor,nor,BreaDe00,special_teams,11,,,,,
player,201511010nor,nor,BreaDe00,st_pct,30%,,,,,
player,201511010nor,nor,BrowBr00,pos,CB,,,,,
player,201511010nor,nor,BrowBr00,offense,0,,,,,
player,201511010nor,nor,BrowBr00,off_pct,0%,,,,,
player,201511010nor,nor,BrowBr00,defense,70,,,,,
player,201511010nor,nor,BrowBr00,def_pct,96%,,,,,
player,201511010nor,nor,BrowBr00,special_teams,7,,,,,
player,201511010nor,nor,BrowBr00,st_pct,19%,,,,,
player,201511010nor,nor,JordCa00,pos,DE,,,,,
player,201511010nor,nor,JordCa00,offense,0,,,,,
player,201511010nor,nor,JordCa00,off_pct,0%,,,,,
player,201511010nor,nor,JordCa00,defense,68,,,,,
player,201511010nor,nor,JordCa00,def_pct,93%,,,,,
player,201511010nor,nor,JordCa00,special_teams,7,,,,,
player,201511010nor,nor,JordCa00,st_pct,19%,,,,,
player,201511010nor,nor,ByrdJa99,pos,FS,,,,,
player,201511010nor,nor,ByrdJa99,offense,0,,,,,
player,201511010nor,nor,ByrdJa99,off_pct,0%,,,,,
player,201511010nor,nor,ByrdJa99,defense,64,,,,,
player,201511010nor,nor,ByrdJa99,def_pct,88%,,,,,
player,201511010nor,nor,ByrdJa99,special_teams,0,,,,,
player,201511010nor,nor,ByrdJa99,st_pct,0%,,,,,
player,201511010nor,nor,SwanDa02,pos,CB,,,,,
player,201511010nor,nor,SwanDa02,offense,0,,,,,
player,201511010nor,nor,SwanDa02,off_pct,0%,,,,,
player,201511010nor,nor,SwanDa02,defense,53,,,,,
player,201511010nor,nor,SwanDa02,def_pct,73%,,,,,
player,201511010nor,nor,SwanDa02,special_teams,1,,,,,
player,201511010nor,nor,SwanDa02,st_pct,3%,,,,,
player,201511010nor,nor,RichBo00,pos,DE,,,,,
player,201511010nor,nor,RichBo00,offense,0,,,,,
player,201511010nor,nor,RichBo00,off_pct,0%,,,,,
player,201511010nor,nor,RichBo00,defense,48,,,,,
player,201511010nor,nor,RichBo00,def_pct,66%,,,,,
player,201511010nor,nor,RichBo00,special_teams,0,,,,,
player,201511010nor,nor,RichBo00,st_pct,0%,,,,,
player,201511010nor,nor,EdebKa00,pos,LB,,,,,
player,201511010nor,nor,EdebKa00,offense,0,,,,,
player,201511010nor,nor,EdebKa00,off_pct,0%,,,,,
player,201511010nor,nor,EdebKa00,defense,47,,,,,
player,201511010nor,nor,EdebKa00,def_pct,64%,,,,,
player,201511010nor,nor,EdebKa00,special_teams,29,,,,,
player,201511010nor,nor,EdebKa00,st_pct,78%,,,,,
player,201511010nor,nor,DaviTy01,pos,DT,,,,,
player,201511010nor,nor,DaviTy01,offense,0,,,,,
player,201511010nor,nor,DaviTy01,off_pct,0%,,,,,
player,201511010nor,nor,DaviTy01,defense,42,,,,,
player,201511010nor,nor,DaviTy01,def_pct,58%,,,,,
player,201511010nor,nor,DaviTy01,special_teams,15,,,,,
player,201511010nor,nor,DaviTy01,st_pct,41%,,,,,
player,201511010nor,nor,JenkJo00,pos,DT,,,,,
player,201511010nor,nor,JenkJo00,offense,0,,,,,
player,201511010nor,nor,JenkJo00,off_pct,0%,,,,,
player,201511010nor,nor,JenkJo00,defense,35,,,,,
player,201511010nor,nor,JenkJo00,def_pct,48%,,,,,
player,201511010nor,nor,JenkJo00,special_teams,7,,,,,
player,201511010nor,nor,JenkJo00,st_pct,19%,,,,,
player,201511010nor,nor,WillKe98,pos,DT,,,,,
player,201511010nor,nor,WillKe98,offense,0,,,,,
player,201511010nor,nor,WillKe98,off_pct,0%,,,,,
player,201511010nor,nor,WillKe98,defense,35,,,,,
player,201511010nor,nor,WillKe98,def_pct,48%,,,,,
player,201511010nor,nor,WillKe98,special_teams,7,,,,,
player,201511010nor,nor,WillKe98,st_pct,19%,,,,,
player,201511010nor,nor,MautMi00,pos,LB,,,,,
player,201511010nor,nor,MautMi00,offense,0,,,,,
player,201511010nor,nor,MautMi00,off_pct,0%,,,,,
player,201511010nor,nor,MautMi00,defense,34,,,,,
player,201511010nor,nor,MautMi00,def_pct,47%,,,,,
player,201511010nor,nor,MautMi00,special_teams,12,,,,,
player,201511010nor,nor,MautMi00,st_pct,32%,,,,,
player,201511010nor,nor,KikaHa00,pos,LB,,,,,
player,201511010nor,nor,KikaHa00,offense,0,,,,,
player,201511010nor,nor,KikaHa00,off_pct,0%,,,,,
player,201511010nor,nor,KikaHa00,defense,31,,,,,
player,201511010nor,nor,KikaHa00,def_pct,42%,,,,,
player,201511010nor,nor,KikaHa00,special_teams,6,,,,,
player,201511010nor,nor,KikaHa00,st_pct,16%,,,,,
player,201511010nor,nor,LewiKe96,pos,CB,,,,,
player,201511010nor,nor,LewiKe96,offense,0,,,,,
