game,2015,2,20150920,201509200chi,crd,"Arizona Cardinals",48,chi,"Chicago Bears",23
player,201509200chi,chi,SuttWi00,pass_defended,0,,,,,
player,201509200chi,chi,SuttWi00,sacks,0.0,,,,,
player,201509200chi,chi,SuttWi00,tackles_combined,2,,,,,
player,201509200chi,chi,SuttWi00,tackles_solo,1,,,,,
player,201509200chi,chi,SuttWi00,tackles_assists,1,,,,,
player,201509200chi,chi,SuttWi00,tackles_loss,0,,,,,
player,201509200chi,chi,SuttWi00,qb_hits,0,,,,,
player,201509200chi,chi,SuttWi00,fumbles_rec,0,,,,,
player,201509200chi,chi,SuttWi00,fumbles_rec_yds,0,,,,,
player,201509200chi,chi,SuttWi00,fumbles_rec_td,0,,,,,
player,201509200chi,chi,SuttWi00,fumbles_forced,0,,,,,
player,201509200chi,chi,AchoSa00,def_int,0,,,,,
player,201509200chi,chi,AchoSa00,def_int_yds,0,,,,,
player,201509200chi,chi,AchoSa00,def_int_td,0,,,,,
player,201509200chi,chi,AchoSa00,def_int_long,0,,,,,
player,201509200chi,chi,AchoSa00,pass_defended,0,,,,,
player,201509200chi,chi,AchoSa00,sacks,0.0,,,,,
player,201509200chi,chi,AchoSa00,tackles_combined,1,,,,,
player,201509200chi,chi,AchoSa00,tackles_solo,1,,,,,
player,201509200chi,chi,AchoSa00,tackles_assists,0,,,,,
player,201509200chi,chi,AchoSa00,tackles_loss,0,,,,,
player,201509200chi,chi,AchoSa00,qb_hits,0,,,,,
player,201509200chi,chi,AchoSa00,fumbles_rec,0,,,,,
player,201509200chi,chi,AchoSa00,fumbles_rec_yds,0,,,,,
player,201509200chi,chi,AchoSa00,fumbles_rec_td,0,,,,,
player,201509200chi,chi,AchoSa00,fumbles_forced,0,,,,,
player,201509200chi,chi,FullKy00,def_int,0,,,,,
player,201509200chi,chi,FullKy00,def_int_yds,0,,,,,
player,201509200chi,chi,FullKy00,def_int_td,0,,,,,
player,201509200chi,chi,FullKy00,def_int_long,0,,,,,
player,201509200chi,chi,FullKy00,pass_defended,0,,,,,
player,201509200chi,chi,FullKy00,sacks,0.0,,,,,
player,201509200chi,chi,FullKy00,tackles_combined,1,,,,,
player,201509200chi,chi,FullKy00,tackles_solo,1,,,,,
player,201509200chi,chi,FullKy00,tackles_assists,0,,,,,
player,201509200chi,chi,FullKy00,tackles_loss,0,,,,,
player,201509200chi,chi,FullKy00,qb_hits,0,,,,,
player,201509200chi,chi,FullKy00,fumbles_rec,0,,,,,
player,201509200chi,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201509200chi,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201509200chi,chi,FullKy00,fumbles_forced,0,,,,,
player,201509200chi,chi,GoldEd00,def_int,0,,,,,
player,201509200chi,chi,GoldEd00,def_int_yds,0,,,,,
player,201509200chi,chi,GoldEd00,def_int_td,0,,,,,
player,201509200chi,chi,GoldEd00,def_int_long,0,,,,,
player,201509200chi,chi,GoldEd00,pass_defended,0,,,,,
player,201509200chi,chi,GoldEd00,sacks,0.0,,,,,
player,201509200chi,chi,GoldEd00,tackles_combined,1,,,,,
player,201509200chi,chi,GoldEd00,tackles_solo,1,,,,,
player,201509200chi,chi,GoldEd00,tackles_assists,0,,,,,
player,201509200chi,chi,GoldEd00,tackles_loss,0,,,,,
player,201509200chi,chi,GoldEd00,qb_hits,0,,,,,
player,201509200chi,chi,GoldEd00,fumbles_rec,0,,,,,
player,201509200chi,chi,GoldEd00,fumbles_rec_yds,0,,,,,
player,201509200chi,chi,GoldEd00,fumbles_rec_td,0,,,,,
player,201509200chi,chi,GoldEd00,fumbles_forced,0,,,,,
player,201509200chi,chi,HousLa99,def_int,0,,,,,
player,201509200chi,chi,HousLa99,def_int_yds,0,,,,,
player,201509200chi,chi,HousLa99,def_int_td,0,,,,,
player,201509200chi,chi,HousLa99,def_int_long,0,,,,,
player,201509200chi,chi,HousLa99,pass_defended,0,,,,,
player,201509200chi,chi,HousLa99,sacks,0.0,,,,,
player,201509200chi,chi,HousLa99,tackles_combined,1,,,,,
player,201509200chi,chi,HousLa99,tackles_solo,1,,,,,
player,201509200chi,chi,HousLa99,tackles_assists,0,,,,,
player,201509200chi,chi,HousLa99,tackles_loss,0,,,,,
player,201509200chi,chi,HousLa99,qb_hits,0,,,,,
player,201509200chi,chi,HousLa99,fumbles_rec,0,,,,,
player,201509200chi,chi,HousLa99,fumbles_rec_yds,0,,,,,
player,201509200chi,chi,HousLa99,fumbles_rec_td,0,,,,,
player,201509200chi,chi,HousLa99,fumbles_forced,0,,,,,
player,201509200chi,chi,LangJe00,def_int,0,,,,,
player,201509200chi,chi,LangJe00,def_int_yds,0,,,,,
player,201509200chi,chi,LangJe00,def_int_td,0,,,,,
player,201509200chi,chi,LangJe00,def_int_long,0,,,,,
player,201509200chi,chi,LangJe00,pass_defended,0,,,,,
player,201509200chi,chi,LangJe00,sacks,0.0,,,,,
player,201509200chi,chi,LangJe00,tackles_combined,1,,,,,
player,201509200chi,chi,LangJe00,tackles_solo,1,,,,,
player,201509200chi,chi,LangJe00,tackles_assists,0,,,,,
player,201509200chi,chi,LangJe00,tackles_loss,0,,,,,
player,201509200chi,chi,LangJe00,qb_hits,0,,,,,
player,201509200chi,chi,LangJe00,fumbles_rec,0,,,,,
player,201509200chi,chi,LangJe00,fumbles_rec_yds,0,,,,,
player,201509200chi,chi,LangJe00,fumbles_rec_td,0,,,,,
player,201509200chi,chi,LangJe00,fumbles_forced,0,,,,,
player,201509200chi,chi,MitcTe00,def_int,0,,,,,
player,201509200chi,chi,MitcTe00,def_int_yds,0,,,,,
player,201509200chi,chi,MitcTe00,def_int_td,0,,,,,
player,201509200chi,chi,MitcTe00,def_int_long,0,,,,,
player,201509200chi,chi,MitcTe00,pass_defended,1,,,,,
player,201509200chi,chi,MitcTe00,sacks,0.0,,,,,
player,201509200chi,chi,MitcTe00,tackles_combined,1,,,,,
player,201509200chi,chi,MitcTe00,tackles_solo,1,,,,,
player,201509200chi,chi,MitcTe00,tackles_assists,0,,,,,
player,201509200chi,chi,MitcTe00,tackles_loss,0,,,,,
player,201509200chi,chi,MitcTe00,qb_hits,0,,,,,
player,201509200chi,chi,MitcTe00,fumbles_rec,0,,,,,
player,201509200chi,chi,MitcTe00,fumbles_rec_yds,0,,,,,
player,201509200chi,chi,MitcTe00,fumbles_rec_td,0,,,,,
player,201509200chi,chi,MitcTe00,fumbles_forced,0,,,,,
player,201509200chi,chi,YounWi99,def_int,0,,,,,
player,201509200chi,chi,YounWi99,def_int_yds,0,,,,,
player,201509200chi,chi,YounWi99,def_int_td,0,,,,,
player,201509200chi,chi,YounWi99,def_int_long,0,,,,,
player,201509200chi,chi,YounWi99,pass_defended,0,,,,,
player,201509200chi,chi,YounWi99,sacks,0.0,,,,,
player,201509200chi,chi,YounWi99,tackles_combined,1,,,,,
player,201509200chi,chi,YounWi99,tackles_solo,1,,,,,
player,201509200chi,chi,YounWi99,tackles_assists,0,,,,,
player,201509200chi,chi,YounWi99,tackles_loss,0,,,,,
player,201509200chi,chi,YounWi99,qb_hits,0,,,,,
player,201509200chi,chi,YounWi99,fumbles_rec,0,,,,,
player,201509200chi,chi,YounWi99,fumbles_rec_yds,0,,,,,
player,201509200chi,chi,YounWi99,fumbles_rec_td,0,,,,,
player,201509200chi,chi,YounWi99,fumbles_forced,0,,,,,
player,201509200chi,chi,LongKy00,def_int,0,,,,,
player,201509200chi,chi,LongKy00,def_int_yds,0,,,,,
player,201509200chi,chi,LongKy00,def_int_td,0,,,,,
player,201509200chi,chi,LongKy00,def_int_long,0,,,,,
player,201509200chi,chi,LongKy00,pass_defended,0,,,,,
player,201509200chi,chi,LongKy00,sacks,0.0,,,,,
player,201509200chi,chi,LongKy00,tackles_combined,0,,,,,
player,201509200chi,chi,LongKy00,tackles_solo,0,,,,,
player,201509200chi,chi,LongKy00,tackles_assists,0,,,,,
player,201509200chi,chi,LongKy00,tackles_loss,,,,,,
player,201509200chi,chi,LongKy00,qb_hits,,,,,,
player,201509200chi,chi,LongKy00,fumbles_rec,1,,,,,
player,201509200chi,chi,LongKy00,fumbles_rec_yds,0,,,,,
player,201509200chi,chi,LongKy00,fumbles_rec_td,0,,,,,
player,201509200chi,chi,LongKy00,fumbles_forced,0,,,,,
player,201509200chi,chi,RodgJa00,def_int,0,,,,,
player,201509200chi,chi,RodgJa00,def_int_yds,0,,,,,
player,201509200chi,chi,RodgJa00,def_int_td,0,,,,,
player,201509200chi,chi,RodgJa00,def_int_long,0,,,,,
player,201509200chi,chi,RodgJa00,pass_defended,0,,,,,
player,201509200chi,chi,RodgJa00,sacks,0.0,,,,,
player,201509200chi,chi,RodgJa00,tackles_combined,0,,,,,
player,201509200chi,chi,RodgJa00,tackles_solo,0,,,,,
player,201509200chi,chi,RodgJa00,tackles_assists,0,,,,,
player,201509200chi,chi,RodgJa00,tackles_loss,0,,,,,
player,201509200chi,chi,RodgJa00,qb_hits,0,,,,,
player,201509200chi,chi,RodgJa00,fumbles_rec,1,,,,,
player,201509200chi,chi,RodgJa00,fumbles_rec_yds,0,,,,,
player,201509200chi,chi,RodgJa00,fumbles_rec_td,0,,,,,
player,201509200chi,chi,RodgJa00,fumbles_forced,0,,,,,
player,201509200chi,crd,NelsJJ00,kick_ret,0,,,,,
player,201509200chi,crd,NelsJJ00,kick_ret_yds,0,,,,,
player,201509200chi,crd,NelsJJ00,kick_ret_yds_per_ret,,,,,,
player,201509200chi,crd,NelsJJ00,kick_ret_td,0,,,,,
player,201509200chi,crd,NelsJJ00,kick_ret_long,0,,,,,
player,201509200chi,crd,NelsJJ00,punt_ret,1,,,,,
player,201509200chi,crd,NelsJJ00,punt_ret_yds,0,,,,,
player,201509200chi,crd,NelsJJ00,punt_ret_yds_per_ret,0.0,,,,,
player,201509200chi,crd,NelsJJ00,punt_ret_td,0,,,,,
player,201509200chi,crd,NelsJJ00,punt_ret_long,0,,,,,
player,201509200chi,crd,PetePa00,kick_ret,0,,,,,
player,201509200chi,crd,PetePa00,kick_ret_yds,0,,,,,
player,201509200chi,crd,PetePa00,kick_ret_yds_per_ret,,,,,,
player,201509200chi,crd,PetePa00,kick_ret_td,0,,,,,
player,201509200chi,crd,PetePa00,kick_ret_long,0,,,,,
player,201509200chi,crd,PetePa00,punt_ret,1,,,,,
player,201509200chi,crd,PetePa00,punt_ret_yds,6,,,,,
player,201509200chi,crd,PetePa00,punt_ret_yds_per_ret,6.0,,,,,
player,201509200chi,crd,PetePa00,punt_ret_td,0,,,,,
player,201509200chi,crd,PetePa00,punt_ret_long,6,,,,,
player,201509200chi,crd,JohnDa08,kick_ret,1,,,,,
player,201509200chi,crd,JohnDa08,kick_ret_yds,108,,,,,
player,201509200chi,crd,JohnDa08,kick_ret_yds_per_ret,108.0,,,,,
player,201509200chi,crd,JohnDa08,kick_ret_td,1,,,,,
player,201509200chi,crd,JohnDa08,kick_ret_long,108,,,,,
player,201509200chi,crd,JohnDa08,punt_ret,0,,,,,
player,201509200chi,crd,JohnDa08,punt_ret_yds,0,,,,,
player,201509200chi,crd,JohnDa08,punt_ret_yds_per_ret,,,,,,
player,201509200chi,crd,JohnDa08,punt_ret_td,0,,,,,
player,201509200chi,crd,JohnDa08,punt_ret_long,0,,,,,
player,201509200chi,crd,WillKe05,kick_ret,1,,,,,
player,201509200chi,crd,WillKe05,kick_ret_yds,9,,,,,
player,201509200chi,crd,WillKe05,kick_ret_yds_per_ret,9.0,,,,,
player,201509200chi,crd,WillKe05,kick_ret_td,0,,,,,
player,201509200chi,crd,WillKe05,kick_ret_long,9,,,,,
player,201509200chi,crd,WillKe05,punt_ret,0,,,,,
player,201509200chi,crd,WillKe05,punt_ret_yds,0,,,,,
player,201509200chi,crd,WillKe05,punt_ret_yds_per_ret,,,,,,
player,201509200chi,crd,WillKe05,punt_ret_td,0,,,,,
player,201509200chi,crd,WillKe05,punt_ret_long,0,,,,,
player,201509200chi,chi,MariMa00,kick_ret,3,,,,,
player,201509200chi,chi,MariMa00,kick_ret_yds,86,,,,,
player,201509200chi,chi,MariMa00,kick_ret_yds_per_ret,28.7,,,,,
player,201509200chi,chi,MariMa00,kick_ret_td,0,,,,,
player,201509200chi,chi,MariMa00,kick_ret_long,31,,,,,
player,201509200chi,chi,MariMa00,punt_ret,1,,,,,
player,201509200chi,chi,MariMa00,punt_ret_yds,20,,,,,
player,201509200chi,chi,MariMa00,punt_ret_yds_per_ret,20.0,,,,,
player,201509200chi,chi,MariMa00,punt_ret_td,0,,,,,
player,201509200chi,chi,MariMa00,punt_ret_long,20,,,,,
player,201509200chi,crd,CataCh00,xpm,6,,,,,
player,201509200chi,crd,CataCh00,xpa,7,,,,,
player,201509200chi,crd,CataCh00,fgm,,,,,,
player,201509200chi,crd,CataCh00,fga,,,,,,
player,201509200chi,crd,CataCh00,punt,0,,,,,
player,201509200chi,crd,CataCh00,punt_yds,0,,,,,
player,201509200chi,crd,CataCh00,punt_yds_per_punt,,,,,,
player,201509200chi,crd,CataCh00,punt_long,0,,,,,
player,201509200chi,crd,ButlDr00,xpm,,,,,,
player,201509200chi,crd,ButlDr00,xpa,,,,,,
player,201509200chi,crd,ButlDr00,fgm,,,,,,
player,201509200chi,crd,ButlDr00,fga,,,,,,
player,201509200chi,crd,ButlDr00,punt,3,,,,,
player,201509200chi,crd,ButlDr00,punt_yds,121,,,,,
player,201509200chi,crd,ButlDr00,punt_yds_per_punt,40.3,,,,,
player,201509200chi,crd,ButlDr00,punt_long,43,,,,,
player,201509200chi,chi,gouldrob01,xpm,2,,,,,
player,201509200chi,chi,gouldrob01,xpa,2,,,,,
player,201509200chi,chi,gouldrob01,fgm,3,,,,,
player,201509200chi,chi,gouldrob01,fga,3,,,,,
player,201509200chi,chi,gouldrob01,punt,0,,,,,
player,201509200chi,chi,gouldrob01,punt_yds,0,,,,,
player,201509200chi,chi,gouldrob01,punt_yds_per_punt,,,,,,
player,201509200chi,chi,gouldrob01,punt_long,0,,,,,
player,201509200chi,chi,ODonPa00,xpm,,,,,,
player,201509200chi,chi,ODonPa00,xpa,,,,,,
player,201509200chi,chi,ODonPa00,fgm,,,,,,
player,201509200chi,chi,ODonPa00,fga,,,,,,
player,201509200chi,chi,ODonPa00,punt,5,,,,,
player,201509200chi,chi,ODonPa00,punt_yds,229,,,,,
player,201509200chi,chi,ODonPa00,punt_yds_per_punt,45.8,,,,,
player,201509200chi,chi,ODonPa00,punt_long,55,,,,,
player,201509200chi,chi,DucaVl20,pos,G,,,,,
player,201509200chi,chi,DucaVl20,offense,72,,,,,
player,201509200chi,chi,DucaVl20,off_pct,100%,,,,,
player,201509200chi,chi,DucaVl20,defense,0,,,,,
player,201509200chi,chi,DucaVl20,def_pct,0%,,,,,
player,201509200chi,chi,DucaVl20,special_teams,5,,,,,
player,201509200chi,chi,DucaVl20,st_pct,15%,,,,,
player,201509200chi,chi,BushJe20,pos,T,,,,,
player,201509200chi,chi,BushJe20,offense,72,,,,,
player,201509200chi,chi,BushJe20,off_pct,100%,,,,,
player,201509200chi,chi,BushJe20,defense,0,,,,,
player,201509200chi,chi,BushJe20,def_pct,0%,,,,,
player,201509200chi,chi,BushJe20,special_teams,5,,,,,
player,201509200chi,chi,BushJe20,st_pct,15%,,,,,
player,201509200chi,chi,BennMa00,pos,TE,,,,,
player,201509200chi,chi,BennMa00,offense,72,,,,,
player,201509200chi,chi,BennMa00,off_pct,100%,,,,,
player,201509200chi,chi,BennMa00,defense,0,,,,,
player,201509200chi,chi,BennMa00,def_pct,0%,,,,,
player,201509200chi,chi,BennMa00,special_teams,5,,,,,
player,201509200chi,chi,BennMa00,st_pct,15%,,,,,
player,201509200chi,chi,LongKy00,pos,G,,,,,
player,201509200chi,chi,LongKy00,offense,72,,,,,
player,201509200chi,chi,LongKy00,off_pct,100%,,,,,
player,201509200chi,chi,LongKy00,defense,0,,,,,
player,201509200chi,chi,LongKy00,def_pct,0%,,,,,
player,201509200chi,chi,LongKy00,special_teams,5,,,,,
player,201509200chi,chi,LongKy00,st_pct,15%,,,,,
player,201509200chi,chi,SlauMa20,pos,G,,,,,
player,201509200chi,chi,SlauMa20,offense,72,,,,,
player,201509200chi,chi,SlauMa20,off_pct,100%,,,,,
player,201509200chi,chi,SlauMa20,defense,0,,,,,
player,201509200chi,chi,SlauMa20,def_pct,0%,,,,,
player,201509200chi,chi,SlauMa20,special_teams,5,,,,,
player,201509200chi,chi,SlauMa20,st_pct,15%,,,,,
player,201509200chi,chi,MontWi20,pos,C,,,,,
player,201509200chi,chi,MontWi20,offense,72,,,,,
player,201509200chi,chi,MontWi20,off_pct,100%,,,,,
player,201509200chi,chi,MontWi20,defense,0,,,,,
player,201509200chi,chi,MontWi20,def_pct,0%,,,,,
player,201509200chi,chi,MontWi20,special_teams,0,,,,,
player,201509200chi,chi,MontWi20,st_pct,0%,,,,,
player,201509200chi,chi,RoyaEd00,pos,WR,,,,,
player,201509200chi,chi,RoyaEd00,offense,70,,,,,
player,201509200chi,chi,RoyaEd00,off_pct,97%,,,,,
player,201509200chi,chi,RoyaEd00,defense,0,,,,,
player,201509200chi,chi,RoyaEd00,def_pct,0%,,,,,
player,201509200chi,chi,RoyaEd00,special_teams,0,,,,,
player,201509200chi,chi,RoyaEd00,st_pct,0%,,,,,
player,201509200chi,chi,WilsMa02,pos,WR,,,,,
player,201509200chi,chi,WilsMa02,offense,69,,,,,
player,201509200chi,chi,WilsMa02,off_pct,96%,,,,,
player,201509200chi,chi,WilsMa02,defense,0,,,,,
player,201509200chi,chi,WilsMa02,def_pct,0%,,,,,
player,201509200chi,chi,WilsMa02,special_teams,0,,,,,
player,201509200chi,chi,WilsMa02,st_pct,0%,,,,,
player,201509200chi,chi,FortMa00,pos,RB,,,,,
player,201509200chi,chi,FortMa00,offense,48,,,,,
player,201509200chi,chi,FortMa00,off_pct,67%,,,,,
player,201509200chi,chi,FortMa00,defense,0,,,,,
player,201509200chi,chi,FortMa00,def_pct,0%,,,,,
player,201509200chi,chi,FortMa00,special_teams,0,,,,,
player,201509200chi,chi,FortMa00,st_pct,0%,,,,,
player,201509200chi,chi,ClauJi00,pos,QB,,,,,
player,201509200chi,chi,ClauJi00,offense,44,,,,,
player,201509200chi,chi,ClauJi00,off_pct,61%,,,,,
player,201509200chi,chi,ClauJi00,defense,0,,,,,
player,201509200chi,chi,ClauJi00,def_pct,0%,,,,,
player,201509200chi,chi,ClauJi00,special_teams,0,,,,,
player,201509200chi,chi,ClauJi00,st_pct,0%,,,,,
player,201509200chi,chi,BellJo02,pos,WR,,,,,
player,201509200chi,chi,BellJo02,offense,41,,,,,
player,201509200chi,chi,BellJo02,off_pct,57%,,,,,
player,201509200chi,chi,BellJo02,defense,0,,,,,
player,201509200chi,chi,BellJo02,def_pct,0%,,,,,
player,201509200chi,chi,BellJo02,special_teams,17,,,,,
player,201509200chi,chi,BellJo02,st_pct,50%,,,,,
player,201509200chi,chi,CutlJa00,pos,QB,,,,,
player,201509200chi,chi,CutlJa00,offense,28,,,,,
player,201509200chi,chi,CutlJa00,off_pct,39%,,,,,
player,201509200chi,chi,CutlJa00,defense,0,,,,,
player,201509200chi,chi,CutlJa00,def_pct,0%,,,,,
player,201509200chi,chi,CutlJa00,special_teams,0,,,,,
player,201509200chi,chi,CutlJa00,st_pct,0%,,,,,
player,201509200chi,chi,MereCa00,pos,WR,,,,,
player,201509200chi,chi,MereCa00,offense,18,,,,,
player,201509200chi,chi,MereCa00,off_pct,25%,,,,,
player,201509200chi,chi,MereCa00,defense,0,,,,,
player,201509200chi,chi,MereCa00,def_pct,0%,,,,,
player,201509200chi,chi,MereCa00,special_teams,1,,,,,
player,201509200chi,chi,MereCa00,st_pct,3%,,,,,
player,201509200chi,chi,MillZa02,pos,TE,,,,,
player,201509200chi,chi,MillZa02,offense,14,,,,,
player,201509200chi,chi,MillZa02,off_pct,19%,,,,,
player,201509200chi,chi,MillZa02,defense,0,,,,,
player,201509200chi,chi,MillZa02,def_pct,0%,,,,,
player,201509200chi,chi,MillZa02,special_teams,8,,,,,
player,201509200chi,chi,MillZa02,st_pct,24%,,,,,
player,201509200chi,chi,LangJe00,pos,RB,,,,,
player,201509200chi,chi,LangJe00,offense,13,,,,,
player,201509200chi,chi,LangJe00,off_pct,18%,,,,,
player,201509200chi,chi,LangJe00,defense,0,,,,,
player,201509200chi,chi,LangJe00,def_pct,0%,,,,,
player,201509200chi,chi,LangJe00,special_teams,22,,,,,
player,201509200chi,chi,LangJe00,st_pct,65%,,,,,
player,201509200chi,chi,RodgJa00,pos,RB,,,,,
player,201509200chi,chi,RodgJa00,offense,11,,,,,
player,201509200chi,chi,RodgJa00,off_pct,15%,,,,,
player,201509200chi,chi,RodgJa00,defense,0,,,,,
player,201509200chi,chi,RodgJa00,def_pct,0%,,,,,
player,201509200chi,chi,RodgJa00,special_teams,17,,,,,
player,201509200chi,chi,RodgJa00,st_pct,50%,,,,,
player,201509200chi,chi,LenoCh00,pos,T,,,,,
player,201509200chi,chi,LenoCh00,offense,2,,,,,
player,201509200chi,chi,LenoCh00,off_pct,3%,,,,,
player,201509200chi,chi,LenoCh00,defense,0,,,,,
player,201509200chi,chi,LenoCh00,def_pct,0%,,,,,
player,201509200chi,chi,LenoCh00,special_teams,13,,,,,
player,201509200chi,chi,LenoCh00,st_pct,38%,,,,,
player,201509200chi,chi,LeexKh00,pos,TE,,,,,
player,201509200chi,chi,LeexKh00,offense,2,,,,,
player,201509200chi,chi,LeexKh00,off_pct,3%,,,,,
player,201509200chi,chi,LeexKh00,defense,0,,,,,
player,201509200chi,chi,LeexKh00,def_pct,0%,,,,,
player,201509200chi,chi,LeexKh00,special_teams,13,,,,,
player,201509200chi,chi,LeexKh00,st_pct,38%,,,,,
player,201509200chi,chi,McClSh00,pos,LB,,,,,
player,201509200chi,chi,McClSh00,offense,0,,,,,
player,201509200chi,chi,McClSh00,off_pct,0%,,,,,
player,201509200chi,chi,McClSh00,defense,59,,,,,
player,201509200chi,chi,McClSh00,def_pct,100%,,,,,
player,201509200chi,chi,McClSh00,special_teams,12,,,,,
player,201509200chi,chi,McClSh00,st_pct,35%,,,,,
player,201509200chi,chi,AmosAd00,pos,DB,,,,,
player,201509200chi,chi,AmosAd00,offense,0,,,,,
player,201509200chi,chi,AmosAd00,off_pct,0%,,,,,
player,201509200chi,chi,AmosAd00,defense,59,,,,,
player,201509200chi,chi,AmosAd00,def_pct,100%,,,,,
player,201509200chi,chi,AmosAd00,special_teams,12,,,,,
player,201509200chi,chi,AmosAd00,st_pct,35%,,,,,
player,201509200chi,chi,RollAn20,pos,SS,,,,,
player,201509200chi,chi,RollAn20,offense,0,,,,,
player,201509200chi,chi,RollAn20,off_pct,0%,,,,,
player,201509200chi,chi,RollAn20,defense,59,,,,,
player,201509200chi,chi,RollAn20,def_pct,100%,,,,,
player,201509200chi,chi,RollAn20,special_teams,0,,,,,
player,201509200chi,chi,RollAn20,st_pct,0%,,,,,
player,201509200chi,chi,JoneCh05,pos,LB,,,,,
player,201509200chi,chi,JoneCh05,offense,0,,,,,
player,201509200chi,chi,JoneCh05,off_pct,0%,,,,,
player,201509200chi,chi,JoneCh05,defense,55,,,,,
player,201509200chi,chi,JoneCh05,def_pct,93%,,,,,
player,201509200chi,chi,JoneCh05,special_teams,7,,,,,
player,201509200chi,chi,JoneCh05,st_pct,21%,,,,,
player,201509200chi,chi,BallAl99,pos,CB,,,,,
player,201509200chi,chi,BallAl99,offense,0,,,,,
player,201509200chi,chi,BallAl99,off_pct,0%,,,,,
player,201509200chi,chi,BallAl99,defense,53,,,,,
player,201509200chi,chi,BallAl99,def_pct,90%,,,,,
player,201509200chi,chi,BallAl99,special_teams,5,,,,,
player,201509200chi,chi,BallAl99,st_pct,15%,,,,,
player,201509200chi,chi,FullKy00,pos,CB,,,,,
player,201509200chi,chi,FullKy00,offense,0,,,,,
player,201509200chi,chi,FullKy00,off_pct,0%,,,,,
player,201509200chi,chi,FullKy00,defense,50,,,,,
player,201509200chi,chi,FullKy00,def_pct,85%,,,,,
player,201509200chi,chi,FullKy00,special_teams,7,,,,,
player,201509200chi,chi,FullKy00,st_pct,21%,,,,,
player,201509200chi,chi,SuttWi00,pos,DE,,,,,
player,201509200chi,chi,SuttWi00,offense,0,,,,,
player,201509200chi,chi,SuttWi00,off_pct,0%,,,,,
player,201509200chi,chi,SuttWi00,defense,42,,,,,
player,201509200chi,chi,SuttWi00,def_pct,71%,,,,,
player,201509200chi,chi,SuttWi00,special_teams,7,,,,,
player,201509200chi,chi,SuttWi00,st_pct,21%,,,,,
player,201509200chi,chi,McMaSh99,pos,CB,,,,,
player,201509200chi,chi,McMaSh99,offense,0,,,,,
player,201509200chi,chi,McMaSh99,off_pct,0%,,,,,
player,201509200chi,chi,McMaSh99,defense,39,,,,,
player,201509200chi,chi,McMaSh99,def_pct,66%,,,,,
player,201509200chi,chi,McMaSh99,special_teams,11,,,,,
player,201509200chi,chi,McMaSh99,st_pct,32%,,,,,
player,201509200chi,chi,McPhPe00,pos,LB,,,,,
player,201509200chi,chi,McPhPe00,offense,0,,,,,
player,201509200chi,chi,McPhPe00,off_pct,0%,,,,,
player,201509200chi,chi,McPhPe00,defense,39,,,,,
player,201509200chi,chi,McPhPe00,def_pct,66%,,,,,
player,201509200chi,chi,McPhPe00,special_teams,0,,,,,
player,201509200chi,chi,McPhPe00,st_pct,0%,,,,,
player,201509200chi,chi,JenkJa01,pos,DE,,,,,
player,201509200chi,chi,JenkJa01,offense,0,,,,,
player,201509200chi,chi,JenkJa01,off_pct,0%,,,,,
player,201509200chi,chi,JenkJa01,defense,38,,,,,
player,201509200chi,chi,JenkJa01,def_pct,64%,,,,,
player,201509200chi,chi,JenkJa01,special_teams,6,,,,,
player,201509200chi,chi,JenkJa01,st_pct,18%,,,,,
player,201509200chi,chi,GoldEd00,pos,NT,,,,,
player,201509200chi,chi,GoldEd00,offense,0,,,,,
player,201509200chi,chi,GoldEd00,off_pct,0%,,,,,
player,201509200chi,chi,GoldEd00,defense,33,,,,,
player,201509200chi,chi,GoldEd00,def_pct,56%,,,,,
player,201509200chi,chi,GoldEd00,special_teams,7,,,,,
player,201509200chi,chi,GoldEd00,st_pct,21%,,,,,
player,201509200chi,chi,AlleJa22,pos,LB,,,,,
player,201509200chi,chi,AlleJa22,offense,0,,,,,
player,201509200chi,chi,AlleJa22,off_pct,0%,,,,,
player,201509200chi,chi,AlleJa22,defense,31,,,,,
player,201509200chi,chi,AlleJa22,def_pct,53%,,,,,
player,201509200chi,chi,AlleJa22,special_teams,0,,,,,
player,201509200chi,chi,AlleJa22,st_pct,0%,,,,,
player,201509200chi,chi,DunnBr00,pos,DT,,,,,
player,201509200chi,chi,DunnBr00,offense,0,,,,,
player,201509200chi,chi,DunnBr00,off_pct,0%,,,,,
player,201509200chi,chi,DunnBr00,defense,20,,,,,
player,201509200chi,chi,DunnBr00,def_pct,34%,,,,,
player,201509200chi,chi,DunnBr00,special_teams,1,,,,,
player,201509200chi,chi,DunnBr00,st_pct,3%,,,,,
player,201509200chi,chi,HousLa99,pos,LB,,,,,
player,201509200chi,chi,HousLa99,offense,0,,,,,
player,201509200chi,chi,HousLa99,off_pct,0%,,,,,
player,201509200chi,chi,HousLa99,defense,18,,,,,
player,201509200chi,chi,HousLa99,def_pct,31%,,,,,
player,201509200chi,chi,HousLa99,special_teams,7,,,,,
player,201509200chi,chi,HousLa99,st_pct,21%,,,,,
player,201509200chi,chi,YounWi99,pos,LB,,,,,
player,201509200chi,chi,YounWi99,offense,0,,,,,
player,201509200chi,chi,YounWi99,off_pct,0%,,,,,
player,201509200chi,chi,YounWi99,defense,18,,,,,
player,201509200chi,chi,YounWi99,def_pct,31%,,,,,
