game,2015,10,20151115,201511150rai,min,"Minnesota Vikings",30,rai,"Oakland Raiders",14
player,201511150rai,rai,ThorNe00,special_teams,14,,,,,
player,201511150rai,rai,ThorNe00,st_pct,48%,,,,,
player,201511150rai,rai,MayoBe00,pos,DE,,,,,
player,201511150rai,rai,MayoBe00,offense,0,,,,,
player,201511150rai,rai,MayoBe00,off_pct,0%,,,,,
player,201511150rai,rai,MayoBe00,defense,12,,,,,
player,201511150rai,rai,MayoBe00,def_pct,19%,,,,,
player,201511150rai,rai,MayoBe00,special_teams,9,,,,,
player,201511150rai,rai,MayoBe00,st_pct,31%,,,,,
player,201511150rai,rai,ArmsRa01,pos,LB,,,,,
player,201511150rai,rai,ArmsRa01,offense,0,,,,,
player,201511150rai,rai,ArmsRa01,off_pct,0%,,,,,
player,201511150rai,rai,ArmsRa01,defense,6,,,,,
player,201511150rai,rai,ArmsRa01,def_pct,10%,,,,,
player,201511150rai,rai,ArmsRa01,special_teams,9,,,,,
player,201511150rai,rai,ArmsRa01,st_pct,31%,,,,,
player,201511150rai,rai,HeenBe00,pos,LB,,,,,
player,201511150rai,rai,HeenBe00,offense,0,,,,,
player,201511150rai,rai,HeenBe00,off_pct,0%,,,,,
player,201511150rai,rai,HeenBe00,defense,2,,,,,
player,201511150rai,rai,HeenBe00,def_pct,3%,,,,,
player,201511150rai,rai,HeenBe00,special_teams,18,,,,,
player,201511150rai,rai,HeenBe00,st_pct,62%,,,,,
player,201511150rai,rai,AsanLa99,pos,FS,,,,,
player,201511150rai,rai,AsanLa99,offense,0,,,,,
player,201511150rai,rai,AsanLa99,off_pct,0%,,,,,
player,201511150rai,rai,AsanLa99,defense,2,,,,,
player,201511150rai,rai,AsanLa99,def_pct,3%,,,,,
player,201511150rai,rai,AsanLa99,special_teams,16,,,,,
player,201511150rai,rai,AsanLa99,st_pct,55%,,,,,
player,201511150rai,rai,AlexLo99,pos,LB,,,,,
player,201511150rai,rai,AlexLo99,offense,0,,,,,
player,201511150rai,rai,AlexLo99,off_pct,0%,,,,,
player,201511150rai,rai,AlexLo99,defense,0,,,,,
player,201511150rai,rai,AlexLo99,def_pct,0%,,,,,
player,201511150rai,rai,AlexLo99,special_teams,27,,,,,
player,201511150rai,rai,AlexLo99,st_pct,93%,,,,,
player,201511150rai,rai,McGiKe00,pos,CB,,,,,
player,201511150rai,rai,McGiKe00,offense,0,,,,,
player,201511150rai,rai,McGiKe00,off_pct,0%,,,,,
player,201511150rai,rai,McGiKe00,defense,0,,,,,
player,201511150rai,rai,McGiKe00,def_pct,0%,,,,,
player,201511150rai,rai,McGiKe00,special_teams,27,,,,,
player,201511150rai,rai,McGiKe00,st_pct,93%,,,,,
player,201511150rai,rai,JoneTa00,pos,RB,,,,,
player,201511150rai,rai,JoneTa00,offense,0,,,,,
player,201511150rai,rai,JoneTa00,off_pct,0%,,,,,
player,201511150rai,rai,JoneTa00,defense,0,,,,,
player,201511150rai,rai,JoneTa00,def_pct,0%,,,,,
player,201511150rai,rai,JoneTa00,special_teams,18,,,,,
player,201511150rai,rai,JoneTa00,st_pct,62%,,,,,
player,201511150rai,rai,ToomKo00,pos,LB,,,,,
player,201511150rai,rai,ToomKo00,offense,0,,,,,
player,201511150rai,rai,ToomKo00,off_pct,0%,,,,,
player,201511150rai,rai,ToomKo00,defense,0,,,,,
player,201511150rai,rai,ToomKo00,def_pct,0%,,,,,
player,201511150rai,rai,ToomKo00,special_teams,13,,,,,
player,201511150rai,rai,ToomKo00,st_pct,45%,,,,,
player,201511150rai,rai,CondJo20,pos,LS,,,,,
player,201511150rai,rai,CondJo20,offense,0,,,,,
player,201511150rai,rai,CondJo20,off_pct,0%,,,,,
player,201511150rai,rai,CondJo20,defense,0,,,,,
player,201511150rai,rai,CondJo20,def_pct,0%,,,,,
player,201511150rai,rai,CondJo20,special_teams,8,,,,,
player,201511150rai,rai,CondJo20,st_pct,28%,,,,,
player,201511150rai,rai,KingMa00,pos,P,,,,,
player,201511150rai,rai,KingMa00,offense,0,,,,,
player,201511150rai,rai,KingMa00,off_pct,0%,,,,,
player,201511150rai,rai,KingMa00,defense,0,,,,,
player,201511150rai,rai,KingMa00,def_pct,0%,,,,,
player,201511150rai,rai,KingMa00,special_teams,8,,,,,
player,201511150rai,rai,KingMa00,st_pct,28%,,,,,
player,201511150rai,rai,janikseb01,pos,K,,,,,
player,201511150rai,rai,janikseb01,offense,0,,,,,
player,201511150rai,rai,janikseb01,off_pct,0%,,,,,
player,201511150rai,rai,janikseb01,defense,0,,,,,
player,201511150rai,rai,janikseb01,def_pct,0%,,,,,
player,201511150rai,rai,janikseb01,special_teams,5,,,,,
player,201511150rai,rai,janikseb01,st_pct,17%,,,,,
player,201511150rai,min,ClemT.00,pos,T,,,,,
player,201511150rai,min,ClemT.00,offense,62,,,,,
player,201511150rai,min,ClemT.00,off_pct,100%,,,,,
player,201511150rai,min,ClemT.00,defense,0,,,,,
player,201511150rai,min,ClemT.00,def_pct,0%,,,,,
player,201511150rai,min,ClemT.00,special_teams,8,,,,,
player,201511150rai,min,ClemT.00,st_pct,28%,,,,,
player,201511150rai,min,KaliMa00,pos,T,,,,,
player,201511150rai,min,KaliMa00,offense,62,,,,,
player,201511150rai,min,KaliMa00,off_pct,100%,,,,,
player,201511150rai,min,KaliMa00,defense,0,,,,,
player,201511150rai,min,KaliMa00,def_pct,0%,,,,,
player,201511150rai,min,KaliMa00,special_teams,8,,,,,
player,201511150rai,min,KaliMa00,st_pct,28%,,,,,
player,201511150rai,min,HarrMi01,pos,G,,,,,
player,201511150rai,min,HarrMi01,offense,62,,,,,
player,201511150rai,min,HarrMi01,off_pct,100%,,,,,
player,201511150rai,min,HarrMi01,defense,0,,,,,
player,201511150rai,min,HarrMi01,def_pct,0%,,,,,
player,201511150rai,min,HarrMi01,special_teams,8,,,,,
player,201511150rai,min,HarrMi01,st_pct,28%,,,,,
player,201511150rai,min,FuscBr00,pos,G,,,,,
player,201511150rai,min,FuscBr00,offense,62,,,,,
player,201511150rai,min,FuscBr00,off_pct,100%,,,,,
player,201511150rai,min,FuscBr00,defense,0,,,,,
player,201511150rai,min,FuscBr00,def_pct,0%,,,,,
player,201511150rai,min,FuscBr00,special_teams,8,,,,,
player,201511150rai,min,FuscBr00,st_pct,28%,,,,,
player,201511150rai,min,BergJo20,pos,C,,,,,
player,201511150rai,min,BergJo20,offense,62,,,,,
player,201511150rai,min,BergJo20,off_pct,100%,,,,,
player,201511150rai,min,BergJo20,defense,0,,,,,
player,201511150rai,min,BergJo20,def_pct,0%,,,,,
player,201511150rai,min,BergJo20,special_teams,2,,,,,
player,201511150rai,min,BergJo20,st_pct,7%,,,,,
player,201511150rai,min,BridTe00,pos,QB,,,,,
player,201511150rai,min,BridTe00,offense,62,,,,,
player,201511150rai,min,BridTe00,off_pct,100%,,,,,
player,201511150rai,min,BridTe00,defense,0,,,,,
player,201511150rai,min,BridTe00,def_pct,0%,,,,,
player,201511150rai,min,BridTe00,special_teams,0,,,,,
player,201511150rai,min,BridTe00,st_pct,0%,,,,,
player,201511150rai,min,RudoKy00,pos,TE,,,,,
player,201511150rai,min,RudoKy00,offense,53,,,,,
player,201511150rai,min,RudoKy00,off_pct,85%,,,,,
player,201511150rai,min,RudoKy00,defense,0,,,,,
player,201511150rai,min,RudoKy00,def_pct,0%,,,,,
player,201511150rai,min,RudoKy00,special_teams,8,,,,,
player,201511150rai,min,RudoKy00,st_pct,28%,,,,,
player,201511150rai,min,DiggSt00,pos,WR,,,,,
player,201511150rai,min,DiggSt00,offense,45,,,,,
player,201511150rai,min,DiggSt00,off_pct,73%,,,,,
player,201511150rai,min,DiggSt00,defense,0,,,,,
player,201511150rai,min,DiggSt00,def_pct,0%,,,,,
player,201511150rai,min,DiggSt00,special_teams,0,,,,,
player,201511150rai,min,DiggSt00,st_pct,0%,,,,,
player,201511150rai,min,PeteAd01,pos,RB,,,,,
player,201511150rai,min,PeteAd01,offense,45,,,,,
player,201511150rai,min,PeteAd01,off_pct,73%,,,,,
player,201511150rai,min,PeteAd01,defense,0,,,,,
player,201511150rai,min,PeteAd01,def_pct,0%,,,,,
player,201511150rai,min,PeteAd01,special_teams,0,,,,,
player,201511150rai,min,PeteAd01,st_pct,0%,,,,,
player,201511150rai,min,WallMi00,pos,WR,,,,,
player,201511150rai,min,WallMi00,offense,42,,,,,
player,201511150rai,min,WallMi00,off_pct,68%,,,,,
player,201511150rai,min,WallMi00,defense,0,,,,,
player,201511150rai,min,WallMi00,def_pct,0%,,,,,
player,201511150rai,min,WallMi00,special_teams,0,,,,,
player,201511150rai,min,WallMi00,st_pct,0%,,,,,
player,201511150rai,min,ElliRh00,pos,TE,,,,,
player,201511150rai,min,ElliRh00,offense,37,,,,,
player,201511150rai,min,ElliRh00,off_pct,60%,,,,,
player,201511150rai,min,ElliRh00,defense,0,,,,,
player,201511150rai,min,ElliRh00,def_pct,0%,,,,,
player,201511150rai,min,ElliRh00,special_teams,15,,,,,
player,201511150rai,min,ElliRh00,st_pct,52%,,,,,
player,201511150rai,min,LineZa01,pos,FB,,,,,
player,201511150rai,min,LineZa01,offense,18,,,,,
player,201511150rai,min,LineZa01,off_pct,29%,,,,,
player,201511150rai,min,LineZa01,defense,0,,,,,
player,201511150rai,min,LineZa01,def_pct,0%,,,,,
player,201511150rai,min,LineZa01,special_teams,3,,,,,
player,201511150rai,min,LineZa01,st_pct,10%,,,,,
player,201511150rai,min,PruiMy00,pos,TE,,,,,
player,201511150rai,min,PruiMy00,offense,17,,,,,
player,201511150rai,min,PruiMy00,off_pct,27%,,,,,
player,201511150rai,min,PruiMy00,defense,0,,,,,
player,201511150rai,min,PruiMy00,def_pct,0%,,,,,
player,201511150rai,min,PruiMy00,special_teams,6,,,,,
player,201511150rai,min,PruiMy00,st_pct,21%,,,,,
player,201511150rai,min,WrigJa02,pos,WR,,,,,
player,201511150rai,min,WrigJa02,offense,17,,,,,
player,201511150rai,min,WrigJa02,off_pct,27%,,,,,
player,201511150rai,min,WrigJa02,defense,0,,,,,
player,201511150rai,min,WrigJa02,def_pct,0%,,,,,
player,201511150rai,min,WrigJa02,special_teams,0,,,,,
player,201511150rai,min,WrigJa02,st_pct,0%,,,,,
player,201511150rai,min,JohnCh08,pos,WR,,,,,
player,201511150rai,min,JohnCh08,offense,15,,,,,
player,201511150rai,min,JohnCh08,off_pct,24%,,,,,
player,201511150rai,min,JohnCh08,defense,0,,,,,
player,201511150rai,min,JohnCh08,def_pct,0%,,,,,
player,201511150rai,min,JohnCh08,special_teams,0,,,,,
player,201511150rai,min,JohnCh08,st_pct,0%,,,,,
player,201511150rai,min,AsiaMa00,pos,RB,,,,,
player,201511150rai,min,AsiaMa00,offense,13,,,,,
player,201511150rai,min,AsiaMa00,off_pct,21%,,,,,
player,201511150rai,min,AsiaMa00,defense,0,,,,,
player,201511150rai,min,AsiaMa00,def_pct,0%,,,,,
player,201511150rai,min,AsiaMa00,special_teams,10,,,,,
player,201511150rai,min,AsiaMa00,st_pct,34%,,,,,
player,201511150rai,min,McKiJe00,pos,RB,,,,,
player,201511150rai,min,McKiJe00,offense,4,,,,,
player,201511150rai,min,McKiJe00,off_pct,6%,,,,,
player,201511150rai,min,McKiJe00,defense,0,,,,,
player,201511150rai,min,McKiJe00,def_pct,0%,,,,,
player,201511150rai,min,McKiJe00,special_teams,16,,,,,
player,201511150rai,min,McKiJe00,st_pct,55%,,,,,
player,201511150rai,min,PattCo00,pos,WR,,,,,
player,201511150rai,min,PattCo00,offense,2,,,,,
player,201511150rai,min,PattCo00,off_pct,3%,,,,,
player,201511150rai,min,PattCo00,defense,0,,,,,
player,201511150rai,min,PattCo00,def_pct,0%,,,,,
player,201511150rai,min,PattCo00,special_teams,3,,,,,
player,201511150rai,min,PattCo00,st_pct,10%,,,,,
player,201511150rai,min,ThieAd00,pos,WR,,,,,
player,201511150rai,min,ThieAd00,offense,1,,,,,
player,201511150rai,min,ThieAd00,off_pct,2%,,,,,
player,201511150rai,min,ThieAd00,defense,0,,,,,
player,201511150rai,min,ThieAd00,def_pct,0%,,,,,
player,201511150rai,min,ThieAd00,special_teams,17,,,,,
player,201511150rai,min,ThieAd00,st_pct,59%,,,,,
player,201511150rai,min,ShepAu00,pos,G,,,,,
player,201511150rai,min,ShepAu00,offense,1,,,,,
player,201511150rai,min,ShepAu00,off_pct,2%,,,,,
player,201511150rai,min,ShepAu00,defense,0,,,,,
player,201511150rai,min,ShepAu00,def_pct,0%,,,,,
player,201511150rai,min,ShepAu00,special_teams,6,,,,,
player,201511150rai,min,ShepAu00,st_pct,21%,,,,,
player,201511150rai,min,SendAn00,pos,SS,,,,,
player,201511150rai,min,SendAn00,offense,0,,,,,
player,201511150rai,min,SendAn00,off_pct,0%,,,,,
player,201511150rai,min,SendAn00,defense,64,,,,,
player,201511150rai,min,SendAn00,def_pct,100%,,,,,
player,201511150rai,min,SendAn00,special_teams,8,,,,,
player,201511150rai,min,SendAn00,st_pct,28%,,,,,
player,201511150rai,min,SmitHa00,pos,FS,,,,,
player,201511150rai,min,SmitHa00,offense,0,,,,,
player,201511150rai,min,SmitHa00,off_pct,0%,,,,,
player,201511150rai,min,SmitHa00,defense,64,,,,,
player,201511150rai,min,SmitHa00,def_pct,100%,,,,,
player,201511150rai,min,SmitHa00,special_teams,2,,,,,
player,201511150rai,min,SmitHa00,st_pct,7%,,,,,
player,201511150rai,min,RhodXa00,pos,CB,,,,,
player,201511150rai,min,RhodXa00,offense,0,,,,,
player,201511150rai,min,RhodXa00,off_pct,0%,,,,,
player,201511150rai,min,RhodXa00,defense,64,,,,,
player,201511150rai,min,RhodXa00,def_pct,100%,,,,,
player,201511150rai,min,RhodXa00,special_teams,0,,,,,
player,201511150rai,min,RhodXa00,st_pct,0%,,,,,
player,201511150rai,min,GreeCh99,pos,LB,,,,,
player,201511150rai,min,GreeCh99,offense,0,,,,,
player,201511150rai,min,GreeCh99,off_pct,0%,,,,,
player,201511150rai,min,GreeCh99,defense,63,,,,,
player,201511150rai,min,GreeCh99,def_pct,98%,,,,,
player,201511150rai,min,GreeCh99,special_teams,2,,,,,
player,201511150rai,min,GreeCh99,st_pct,7%,,,,,
player,201511150rai,min,RobiBr98,pos,DE,,,,,
player,201511150rai,min,RobiBr98,offense,0,,,,,
player,201511150rai,min,RobiBr98,off_pct,0%,,,,,
player,201511150rai,min,RobiBr98,defense,62,,,,,
player,201511150rai,min,RobiBr98,def_pct,97%,,,,,
player,201511150rai,min,RobiBr98,special_teams,2,,,,,
player,201511150rai,min,RobiBr98,st_pct,7%,,,,,
player,201511150rai,min,GrifEv99,pos,DE,,,,,
player,201511150rai,min,GrifEv99,offense,0,,,,,
player,201511150rai,min,GrifEv99,off_pct,0%,,,,,
player,201511150rai,min,GrifEv99,defense,58,,,,,
player,201511150rai,min,GrifEv99,def_pct,91%,,,,,
player,201511150rai,min,GrifEv99,special_teams,2,,,,,
player,201511150rai,min,GrifEv99,st_pct,7%,,,,,
player,201511150rai,min,BarrAn00,pos,LB,,,,,
player,201511150rai,min,BarrAn00,offense,0,,,,,
player,201511150rai,min,BarrAn00,off_pct,0%,,,,,
player,201511150rai,min,BarrAn00,defense,57,,,,,
player,201511150rai,min,BarrAn00,def_pct,89%,,,,,
player,201511150rai,min,BarrAn00,special_teams,2,,,,,
player,201511150rai,min,BarrAn00,st_pct,7%,,,,,
player,201511150rai,min,NewmTe20,pos,CB,,,,,
player,201511150rai,min,NewmTe20,offense,0,,,,,
player,201511150rai,min,NewmTe20,off_pct,0%,,,,,
player,201511150rai,min,NewmTe20,defense,53,,,,,
player,201511150rai,min,NewmTe20,def_pct,83%,,,,,
player,201511150rai,min,NewmTe20,special_teams,0,,,,,
player,201511150rai,min,NewmTe20,st_pct,0%,,,,,
player,201511150rai,min,MunnCa99,pos,CB,,,,,
player,201511150rai,min,MunnCa99,offense,0,,,,,
player,201511150rai,min,MunnCa99,off_pct,0%,,,,,
player,201511150rai,min,MunnCa99,defense,49,,,,,
player,201511150rai,min,MunnCa99,def_pct,77%,,,,,
player,201511150rai,min,MunnCa99,special_teams,1,,,,,
player,201511150rai,min,MunnCa99,st_pct,3%,,,,,
player,201511150rai,min,JoseLi99,pos,NT,,,,,
player,201511150rai,min,JoseLi99,offense,0,,,,,
player,201511150rai,min,JoseLi99,off_pct,0%,,,,,
player,201511150rai,min,JoseLi99,defense,46,,,,,
player,201511150rai,min,JoseLi99,def_pct,72%,,,,,
player,201511150rai,min,JoseLi99,special_teams,2,,,,,
player,201511150rai,min,JoseLi99,st_pct,7%,,,,,
player,201511150rai,min,JohnTo01,pos,DT,,,,,
player,201511150rai,min,JohnTo01,offense,0,,,,,
player,201511150rai,min,JohnTo01,off_pct,0%,,,,,
player,201511150rai,min,JohnTo01,defense,44,,,,,
player,201511150rai,min,JohnTo01,def_pct,69%,,,,,
player,201511150rai,min,JohnTo01,special_teams,1,,,,,
player,201511150rai,min,JohnTo01,st_pct,3%,,,,,
player,201511150rai,min,WattBr00,pos,LB,,,,,
player,201511150rai,min,WattBr00,offense,0,,,,,
player,201511150rai,min,WattBr00,off_pct,0%,,,,,
player,201511150rai,min,WattBr00,defense,23,,,,,
player,201511150rai,min,WattBr00,def_pct,36%,,,,,
player,201511150rai,min,WattBr00,special_teams,11,,,,,
player,201511150rai,min,WattBr00,st_pct,38%,,,,,
player,201511150rai,min,FloySh00,pos,DT,,,,,
player,201511150rai,min,FloySh00,offense,0,,,,,
player,201511150rai,min,FloySh00,off_pct,0%,,,,,
player,201511150rai,min,FloySh00,defense,23,,,,,
player,201511150rai,min,FloySh00,def_pct,36%,,,,,
player,201511150rai,min,FloySh00,special_teams,1,,,,,
player,201511150rai,min,FloySh00,st_pct,3%,,,,,
player,201511150rai,min,HuntDa01,pos,DE,,,,,
player,201511150rai,min,HuntDa01,offense,0,,,,,
player,201511150rai,min,HuntDa01,off_pct,0%,,,,,
player,201511150rai,min,HuntDa01,defense,22,,,,,
player,201511150rai,min,HuntDa01,def_pct,34%,,,,,
player,201511150rai,min,HuntDa01,special_teams,6,,,,,
player,201511150rai,min,HuntDa01,st_pct,21%,,,,,
player,201511150rai,min,WaynTr00,pos,CB,,,,,
player,201511150rai,min,WaynTr00,offense,0,,,,,
player,201511150rai,min,WaynTr00,off_pct,0%,,,,,
player,201511150rai,min,WaynTr00,defense,11,,,,,
player,201511150rai,min,WaynTr00,def_pct,17%,,,,,
player,201511150rai,min,WaynTr00,special_teams,17,,,,,
player,201511150rai,min,WaynTr00,st_pct,59%,,,,,
player,201511150rai,min,BlanRo00,pos,SS,,,,,
player,201511150rai,min,BlanRo00,offense,0,,,,,
player,201511150rai,min,BlanRo00,off_pct,0%,,,,,
player,201511150rai,min,BlanRo00,defense,1,,,,,
player,201511150rai,min,BlanRo00,def_pct,2%,,,,,
player,201511150rai,min,BlanRo00,special_teams,19,,,,,
player,201511150rai,min,BlanRo00,st_pct,66%,,,,,
player,201511150rai,min,CricSc00,pos,DE,,,,,
player,201511150rai,min,CricSc00,offense,0,,,,,
player,201511150rai,min,CricSc00,off_pct,0%,,,,,
player,201511150rai,min,CricSc00,defense,0,,,,,
player,201511150rai,min,CricSc00,def_pct,0%,,,,,
player,201511150rai,min,CricSc00,special_teams,24,,,,,
player,201511150rai,min,CricSc00,st_pct,83%,,,,,
player,201511150rai,min,RobiEd00,pos,LB,,,,,
player,201511150rai,min,RobiEd00,offense,0,,,,,
player,201511150rai,min,RobiEd00,off_pct,0%,,,,,
player,201511150rai,min,RobiEd00,defense,0,,,,,
player,201511150rai,min,RobiEd00,def_pct,0%,,,,,
player,201511150rai,min,RobiEd00,special_teams,19,,,,,
player,201511150rai,min,RobiEd00,st_pct,66%,,,,,
player,201511150rai,min,SherMa20,pos,CB,,,,,
player,201511150rai,min,SherMa20,offense,0,,,,,
player,201511150rai,min,SherMa20,off_pct,0%,,,,,
player,201511150rai,min,SherMa20,defense,0,,,,,
player,201511150rai,min,SherMa20,def_pct,0%,,,,,
player,201511150rai,min,SherMa20,special_teams,18,,,,,
player,201511150rai,min,SherMa20,st_pct,62%,,,,,
player,201511150rai,min,ExumAn00,pos,FS,,,,,
player,201511150rai,min,ExumAn00,offense,0,,,,,
player,201511150rai,min,ExumAn00,off_pct,0%,,,,,
player,201511150rai,min,ExumAn00,defense,0,,,,,
player,201511150rai,min,ExumAn00,def_pct,0%,,,,,
player,201511150rai,min,ExumAn00,special_teams,16,,,,,
player,201511150rai,min,ExumAn00,st_pct,55%,,,,,
player,201511150rai,min,WalsBl00,pos,K,,,,,
player,201511150rai,min,WalsBl00,offense,0,,,,,
player,201511150rai,min,WalsBl00,off_pct,0%,,,,,
player,201511150rai,min,WalsBl00,defense,0,,,,,
player,201511150rai,min,WalsBl00,def_pct,0%,,,,,
player,201511150rai,min,WalsBl00,special_teams,15,,,,,
player,201511150rai,min,WalsBl00,st_pct,52%,,,,,
player,201511150rai,min,LockJe00,pos,P,,,,,
player,201511150rai,min,LockJe00,offense,0,,,,,
player,201511150rai,min,LockJe00,off_pct,0%,,,,,
player,201511150rai,min,LockJe00,defense,0,,,,,
player,201511150rai,min,LockJe00,def_pct,0%,,,,,
player,201511150rai,min,LockJe00,special_teams,11,,,,,
player,201511150rai,min,LockJe00,st_pct,38%,,,,,
player,201511150rai,min,McDeKe00,pos,LS,,,,,
player,201511150rai,min,McDeKe00,offense,0,,,,,
player,201511150rai,min,McDeKe00,off_pct,0%,,,,,
player,201511150rai,min,McDeKe00,defense,0,,,,,
player,201511150rai,min,McDeKe00,def_pct,0%,,,,,
player,201511150rai,min,McDeKe00,special_teams,11,,,,,
player,201511150rai,min,McDeKe00,st_pct,38%,,,,,
player,201511150rai,min,TrusJa99,pos,LB,,,,,
player,201511150rai,min,TrusJa99,offense,0,,,,,
player,201511150rai,min,TrusJa99,off_pct,0%,,,,,
player,201511150rai,min,TrusJa99,defense,0,,,,,
player,201511150rai,min,TrusJa99,def_pct,0%,,,,,
player,201511150rai,min,TrusJa99,special_teams,11,,,,,
player,201511150rai,min,TrusJa99,st_pct,38%,,,,,
