game,2015,5,20151011,201510110kan,chi,"Chicago Bears",18,kan,"Kansas City Chiefs",17
player,201510110kan,chi,BellJo02,st_pct,43%,,,,,
player,201510110kan,chi,MariMa00,pos,WR,,,,,
player,201510110kan,chi,MariMa00,offense,49,,,,,
player,201510110kan,chi,MariMa00,off_pct,62%,,,,,
player,201510110kan,chi,MariMa00,defense,0,,,,,
player,201510110kan,chi,MariMa00,def_pct,0%,,,,,
player,201510110kan,chi,MariMa00,special_teams,11,,,,,
player,201510110kan,chi,MariMa00,st_pct,39%,,,,,
player,201510110kan,chi,MillZa02,pos,TE,,,,,
player,201510110kan,chi,MillZa02,offense,34,,,,,
player,201510110kan,chi,MillZa02,off_pct,43%,,,,,
player,201510110kan,chi,MillZa02,defense,0,,,,,
player,201510110kan,chi,MillZa02,def_pct,0%,,,,,
player,201510110kan,chi,MillZa02,special_teams,5,,,,,
player,201510110kan,chi,MillZa02,st_pct,18%,,,,,
player,201510110kan,chi,MereCa00,pos,WR,,,,,
player,201510110kan,chi,MereCa00,offense,24,,,,,
player,201510110kan,chi,MereCa00,off_pct,30%,,,,,
player,201510110kan,chi,MereCa00,defense,0,,,,,
player,201510110kan,chi,MereCa00,def_pct,0%,,,,,
player,201510110kan,chi,MereCa00,special_teams,6,,,,,
player,201510110kan,chi,MereCa00,st_pct,21%,,,,,
player,201510110kan,chi,LangJe00,pos,RB,,,,,
player,201510110kan,chi,LangJe00,offense,8,,,,,
player,201510110kan,chi,LangJe00,off_pct,10%,,,,,
player,201510110kan,chi,LangJe00,defense,0,,,,,
player,201510110kan,chi,LangJe00,def_pct,0%,,,,,
player,201510110kan,chi,LangJe00,special_teams,11,,,,,
player,201510110kan,chi,LangJe00,st_pct,39%,,,,,
player,201510110kan,chi,RodgJa00,pos,RB,,,,,
player,201510110kan,chi,RodgJa00,offense,6,,,,,
player,201510110kan,chi,RodgJa00,off_pct,8%,,,,,
player,201510110kan,chi,RodgJa00,defense,0,,,,,
player,201510110kan,chi,RodgJa00,def_pct,0%,,,,,
player,201510110kan,chi,RodgJa00,special_teams,16,,,,,
player,201510110kan,chi,RodgJa00,st_pct,57%,,,,,
player,201510110kan,chi,LeexKh00,pos,TE,,,,,
player,201510110kan,chi,LeexKh00,offense,5,,,,,
player,201510110kan,chi,LeexKh00,off_pct,6%,,,,,
player,201510110kan,chi,LeexKh00,defense,0,,,,,
player,201510110kan,chi,LeexKh00,def_pct,0%,,,,,
player,201510110kan,chi,LeexKh00,special_teams,6,,,,,
player,201510110kan,chi,LeexKh00,st_pct,21%,,,,,
player,201510110kan,chi,AmosAd00,pos,S,,,,,
player,201510110kan,chi,AmosAd00,offense,0,,,,,
player,201510110kan,chi,AmosAd00,off_pct,0%,,,,,
player,201510110kan,chi,AmosAd00,defense,58,,,,,
player,201510110kan,chi,AmosAd00,def_pct,100%,,,,,
player,201510110kan,chi,AmosAd00,special_teams,11,,,,,
player,201510110kan,chi,AmosAd00,st_pct,39%,,,,,
player,201510110kan,chi,FullKy00,pos,CB,,,,,
player,201510110kan,chi,FullKy00,offense,0,,,,,
player,201510110kan,chi,FullKy00,off_pct,0%,,,,,
player,201510110kan,chi,FullKy00,defense,58,,,,,
player,201510110kan,chi,FullKy00,def_pct,100%,,,,,
player,201510110kan,chi,FullKy00,special_teams,10,,,,,
player,201510110kan,chi,FullKy00,st_pct,36%,,,,,
player,201510110kan,chi,PortTr99,pos,CB,,,,,
player,201510110kan,chi,PortTr99,offense,0,,,,,
player,201510110kan,chi,PortTr99,off_pct,0%,,,,,
player,201510110kan,chi,PortTr99,defense,58,,,,,
player,201510110kan,chi,PortTr99,def_pct,100%,,,,,
player,201510110kan,chi,PortTr99,special_teams,1,,,,,
player,201510110kan,chi,PortTr99,st_pct,4%,,,,,
player,201510110kan,chi,JoneCh05,pos,LB,,,,,
player,201510110kan,chi,JoneCh05,offense,0,,,,,
player,201510110kan,chi,JoneCh05,off_pct,0%,,,,,
player,201510110kan,chi,JoneCh05,defense,53,,,,,
player,201510110kan,chi,JoneCh05,def_pct,91%,,,,,
player,201510110kan,chi,JoneCh05,special_teams,6,,,,,
player,201510110kan,chi,JoneCh05,st_pct,21%,,,,,
player,201510110kan,chi,McPhPe00,pos,LB,,,,,
player,201510110kan,chi,McPhPe00,offense,0,,,,,
player,201510110kan,chi,McPhPe00,off_pct,0%,,,,,
player,201510110kan,chi,McPhPe00,defense,49,,,,,
player,201510110kan,chi,McPhPe00,def_pct,84%,,,,,
player,201510110kan,chi,McPhPe00,special_teams,6,,,,,
player,201510110kan,chi,McPhPe00,st_pct,21%,,,,,
player,201510110kan,chi,JenkJa01,pos,DE,,,,,
player,201510110kan,chi,JenkJa01,offense,0,,,,,
player,201510110kan,chi,JenkJa01,off_pct,0%,,,,,
player,201510110kan,chi,JenkJa01,defense,47,,,,,
player,201510110kan,chi,JenkJa01,def_pct,81%,,,,,
player,201510110kan,chi,JenkJa01,special_teams,1,,,,,
player,201510110kan,chi,JenkJa01,st_pct,4%,,,,,
player,201510110kan,chi,JoneHa02,pos,S,,,,,
player,201510110kan,chi,JoneHa02,offense,0,,,,,
player,201510110kan,chi,JoneHa02,off_pct,0%,,,,,
player,201510110kan,chi,JoneHa02,defense,41,,,,,
player,201510110kan,chi,JoneHa02,def_pct,71%,,,,,
player,201510110kan,chi,JoneHa02,special_teams,2,,,,,
player,201510110kan,chi,JoneHa02,st_pct,7%,,,,,
player,201510110kan,chi,RatlJa20,pos,NT,,,,,
player,201510110kan,chi,RatlJa20,offense,0,,,,,
player,201510110kan,chi,RatlJa20,off_pct,0%,,,,,
player,201510110kan,chi,RatlJa20,defense,37,,,,,
player,201510110kan,chi,RatlJa20,def_pct,64%,,,,,
player,201510110kan,chi,RatlJa20,special_teams,2,,,,,
player,201510110kan,chi,RatlJa20,st_pct,7%,,,,,
player,201510110kan,chi,AchoSa00,pos,LB,,,,,
player,201510110kan,chi,AchoSa00,offense,0,,,,,
player,201510110kan,chi,AchoSa00,off_pct,0%,,,,,
player,201510110kan,chi,AchoSa00,defense,35,,,,,
player,201510110kan,chi,AchoSa00,def_pct,60%,,,,,
player,201510110kan,chi,AchoSa00,special_teams,26,,,,,
player,201510110kan,chi,AchoSa00,st_pct,93%,,,,,
player,201510110kan,chi,GoldEd00,pos,NT,,,,,
player,201510110kan,chi,GoldEd00,offense,0,,,,,
player,201510110kan,chi,GoldEd00,off_pct,0%,,,,,
player,201510110kan,chi,GoldEd00,defense,33,,,,,
player,201510110kan,chi,GoldEd00,def_pct,57%,,,,,
player,201510110kan,chi,GoldEd00,special_teams,5,,,,,
player,201510110kan,chi,GoldEd00,st_pct,18%,,,,,
player,201510110kan,chi,McMaSh99,pos,CB,,,,,
player,201510110kan,chi,McMaSh99,offense,0,,,,,
player,201510110kan,chi,McMaSh99,off_pct,0%,,,,,
player,201510110kan,chi,McMaSh99,defense,33,,,,,
player,201510110kan,chi,McMaSh99,def_pct,57%,,,,,
player,201510110kan,chi,McMaSh99,special_teams,0,,,,,
player,201510110kan,chi,McMaSh99,st_pct,0%,,,,,
player,201510110kan,chi,McClSh00,pos,LB,,,,,
player,201510110kan,chi,McClSh00,offense,0,,,,,
player,201510110kan,chi,McClSh00,off_pct,0%,,,,,
player,201510110kan,chi,McClSh00,defense,31,,,,,
player,201510110kan,chi,McClSh00,def_pct,53%,,,,,
player,201510110kan,chi,McClSh00,special_teams,8,,,,,
player,201510110kan,chi,McClSh00,st_pct,29%,,,,,
player,201510110kan,chi,YounWi99,pos,LB,,,,,
player,201510110kan,chi,YounWi99,offense,0,,,,,
player,201510110kan,chi,YounWi99,off_pct,0%,,,,,
player,201510110kan,chi,YounWi99,defense,20,,,,,
player,201510110kan,chi,YounWi99,def_pct,34%,,,,,
player,201510110kan,chi,YounWi99,special_teams,0,,,,,
player,201510110kan,chi,YounWi99,st_pct,0%,,,,,
player,201510110kan,chi,MartSh99,pos,FS,,,,,
player,201510110kan,chi,MartSh99,offense,0,,,,,
player,201510110kan,chi,MartSh99,off_pct,0%,,,,,
player,201510110kan,chi,MartSh99,defense,16,,,,,
player,201510110kan,chi,MartSh99,def_pct,28%,,,,,
player,201510110kan,chi,MartSh99,special_teams,15,,,,,
player,201510110kan,chi,MartSh99,st_pct,54%,,,,,
player,201510110kan,chi,ReynLa00,pos,LB,,,,,
player,201510110kan,chi,ReynLa00,offense,0,,,,,
player,201510110kan,chi,ReynLa00,off_pct,0%,,,,,
player,201510110kan,chi,ReynLa00,defense,15,,,,,
player,201510110kan,chi,ReynLa00,def_pct,26%,,,,,
player,201510110kan,chi,ReynLa00,special_teams,22,,,,,
player,201510110kan,chi,ReynLa00,st_pct,79%,,,,,
player,201510110kan,chi,UnreMi00,pos,DT,,,,,
player,201510110kan,chi,UnreMi00,offense,0,,,,,
player,201510110kan,chi,UnreMi00,off_pct,0%,,,,,
player,201510110kan,chi,UnreMi00,defense,15,,,,,
player,201510110kan,chi,UnreMi00,def_pct,26%,,,,,
player,201510110kan,chi,UnreMi00,special_teams,9,,,,,
player,201510110kan,chi,UnreMi00,st_pct,32%,,,,,
player,201510110kan,chi,FergEg00,pos,DE,,,,,
player,201510110kan,chi,FergEg00,offense,0,,,,,
player,201510110kan,chi,FergEg00,off_pct,0%,,,,,
player,201510110kan,chi,FergEg00,defense,15,,,,,
player,201510110kan,chi,FergEg00,def_pct,26%,,,,,
player,201510110kan,chi,FergEg00,special_teams,5,,,,,
player,201510110kan,chi,FergEg00,st_pct,18%,,,,,
player,201510110kan,chi,HousLa99,pos,LB,,,,,
player,201510110kan,chi,HousLa99,offense,0,,,,,
player,201510110kan,chi,HousLa99,off_pct,0%,,,,,
player,201510110kan,chi,HousLa99,defense,14,,,,,
player,201510110kan,chi,HousLa99,def_pct,24%,,,,,
player,201510110kan,chi,HousLa99,special_teams,0,,,,,
player,201510110kan,chi,HousLa99,st_pct,0%,,,,,
player,201510110kan,chi,BallAl99,pos,CB,,,,,
player,201510110kan,chi,BallAl99,offense,0,,,,,
player,201510110kan,chi,BallAl99,off_pct,0%,,,,,
player,201510110kan,chi,BallAl99,defense,10,,,,,
player,201510110kan,chi,BallAl99,def_pct,17%,,,,,
player,201510110kan,chi,BallAl99,special_teams,5,,,,,
player,201510110kan,chi,BallAl99,st_pct,18%,,,,,
player,201510110kan,chi,ProsCh00,pos,FS,,,,,
player,201510110kan,chi,ProsCh00,offense,0,,,,,
player,201510110kan,chi,ProsCh00,off_pct,0%,,,,,
player,201510110kan,chi,ProsCh00,defense,0,,,,,
player,201510110kan,chi,ProsCh00,def_pct,0%,,,,,
player,201510110kan,chi,ProsCh00,special_teams,25,,,,,
player,201510110kan,chi,ProsCh00,st_pct,89%,,,,,
player,201510110kan,chi,HursDe00,pos,S,,,,,
player,201510110kan,chi,HursDe00,offense,0,,,,,
player,201510110kan,chi,HursDe00,off_pct,0%,,,,,
player,201510110kan,chi,HursDe00,defense,0,,,,,
player,201510110kan,chi,HursDe00,def_pct,0%,,,,,
player,201510110kan,chi,HursDe00,special_teams,20,,,,,
player,201510110kan,chi,HursDe00,st_pct,71%,,,,,
player,201510110kan,chi,BarrLa00,pos,LB,,,,,
player,201510110kan,chi,BarrLa00,offense,0,,,,,
player,201510110kan,chi,BarrLa00,off_pct,0%,,,,,
player,201510110kan,chi,BarrLa00,defense,0,,,,,
player,201510110kan,chi,BarrLa00,def_pct,0%,,,,,
player,201510110kan,chi,BarrLa00,special_teams,20,,,,,
player,201510110kan,chi,BarrLa00,st_pct,71%,,,,,
player,201510110kan,chi,ODonPa00,pos,P,,,,,
player,201510110kan,chi,ODonPa00,offense,0,,,,,
player,201510110kan,chi,ODonPa00,off_pct,0%,,,,,
player,201510110kan,chi,ODonPa00,defense,0,,,,,
player,201510110kan,chi,ODonPa00,def_pct,0%,,,,,
player,201510110kan,chi,ODonPa00,special_teams,7,,,,,
player,201510110kan,chi,ODonPa00,st_pct,25%,,,,,
player,201510110kan,chi,GaffTh20,pos,LS,,,,,
player,201510110kan,chi,GaffTh20,offense,0,,,,,
player,201510110kan,chi,GaffTh20,off_pct,0%,,,,,
player,201510110kan,chi,GaffTh20,defense,0,,,,,
player,201510110kan,chi,GaffTh20,def_pct,0%,,,,,
player,201510110kan,chi,GaffTh20,special_teams,7,,,,,
player,201510110kan,chi,GaffTh20,st_pct,25%,,,,,
player,201510110kan,chi,gouldrob01,pos,K,,,,,
player,201510110kan,chi,gouldrob01,offense,0,,,,,
player,201510110kan,chi,gouldrob01,off_pct,0%,,,,,
player,201510110kan,chi,gouldrob01,defense,0,,,,,
player,201510110kan,chi,gouldrob01,def_pct,0%,,,,,
player,201510110kan,chi,gouldrob01,special_teams,7,,,,,
player,201510110kan,chi,gouldrob01,st_pct,25%,,,,,
player,201510110kan,chi,CareKa00,pos,RB,,,,,
player,201510110kan,chi,CareKa00,offense,0,,,,,
player,201510110kan,chi,CareKa00,off_pct,0%,,,,,
player,201510110kan,chi,CareKa00,defense,0,,,,,
player,201510110kan,chi,CareKa00,def_pct,0%,,,,,
player,201510110kan,chi,CareKa00,special_teams,4,,,,,
player,201510110kan,chi,CareKa00,st_pct,14%,,,,,
player,201510110kan,chi,MitcTe00,pos,CB,,,,,
player,201510110kan,chi,MitcTe00,offense,0,,,,,
player,201510110kan,chi,MitcTe00,off_pct,0%,,,,,
player,201510110kan,chi,MitcTe00,defense,0,,,,,
player,201510110kan,chi,MitcTe00,def_pct,0%,,,,,
player,201510110kan,chi,MitcTe00,special_teams,3,,,,,
player,201510110kan,chi,MitcTe00,st_pct,11%,,,,,
player,201510110kan,chi,FabuTa00,pos,T,,,,,
player,201510110kan,chi,FabuTa00,offense,0,,,,,
player,201510110kan,chi,FabuTa00,off_pct,0%,,,,,
player,201510110kan,chi,FabuTa00,defense,0,,,,,
player,201510110kan,chi,FabuTa00,def_pct,0%,,,,,
player,201510110kan,chi,FabuTa00,special_teams,2,,,,,
player,201510110kan,chi,FabuTa00,st_pct,7%,,,,,
player,201510110kan,chi,BectNi00,pos,T,,,,,
player,201510110kan,chi,BectNi00,offense,0,,,,,
player,201510110kan,chi,BectNi00,off_pct,0%,,,,,
player,201510110kan,chi,BectNi00,defense,0,,,,,
player,201510110kan,chi,BectNi00,def_pct,0%,,,,,
player,201510110kan,chi,BectNi00,special_teams,2,,,,,
player,201510110kan,chi,BectNi00,st_pct,7%,,,,,
