game,2015,3,20150927,201509270cle,rai,"Oakland Raiders",27,cle,"Cleveland Browns",20
player,201509270cle,cle,DesiPi00,special_teams,5,,,,,
player,201509270cle,cle,DesiPi00,st_pct,17%,,,,,
player,201509270cle,cle,CoopXa00,pos,DE,,,,,
player,201509270cle,cle,CoopXa00,offense,0,,,,,
player,201509270cle,cle,CoopXa00,off_pct,0%,,,,,
player,201509270cle,cle,CoopXa00,defense,28,,,,,
player,201509270cle,cle,CoopXa00,def_pct,41%,,,,,
player,201509270cle,cle,CoopXa00,special_teams,0,,,,,
player,201509270cle,cle,CoopXa00,st_pct,0%,,,,,
player,201509270cle,cle,PoyeJo00,pos,FS,,,,,
player,201509270cle,cle,PoyeJo00,offense,0,,,,,
player,201509270cle,cle,PoyeJo00,off_pct,0%,,,,,
player,201509270cle,cle,PoyeJo00,defense,27,,,,,
player,201509270cle,cle,PoyeJo00,def_pct,40%,,,,,
player,201509270cle,cle,PoyeJo00,special_teams,24,,,,,
player,201509270cle,cle,PoyeJo00,st_pct,83%,,,,,
player,201509270cle,cle,MedeJa00,pos,NT,,,,,
player,201509270cle,cle,MedeJa00,offense,0,,,,,
player,201509270cle,cle,MedeJa00,off_pct,0%,,,,,
player,201509270cle,cle,MedeJa00,defense,26,,,,,
player,201509270cle,cle,MedeJa00,def_pct,38%,,,,,
player,201509270cle,cle,MedeJa00,special_teams,5,,,,,
player,201509270cle,cle,MedeJa00,st_pct,17%,,,,,
player,201509270cle,cle,MingBa00,pos,LB,,,,,
player,201509270cle,cle,MingBa00,offense,0,,,,,
player,201509270cle,cle,MingBa00,off_pct,0%,,,,,
player,201509270cle,cle,MingBa00,defense,23,,,,,
player,201509270cle,cle,MingBa00,def_pct,34%,,,,,
player,201509270cle,cle,MingBa00,special_teams,24,,,,,
player,201509270cle,cle,MingBa00,st_pct,83%,,,,,
player,201509270cle,cle,OrchNa00,pos,LB,,,,,
player,201509270cle,cle,OrchNa00,offense,0,,,,,
player,201509270cle,cle,OrchNa00,off_pct,0%,,,,,
player,201509270cle,cle,OrchNa00,defense,20,,,,,
player,201509270cle,cle,OrchNa00,def_pct,29%,,,,,
player,201509270cle,cle,OrchNa00,special_teams,1,,,,,
player,201509270cle,cle,OrchNa00,st_pct,3%,,,,,
player,201509270cle,cle,RobeCr00,pos,LB,,,,,
player,201509270cle,cle,RobeCr00,offense,0,,,,,
player,201509270cle,cle,RobeCr00,off_pct,0%,,,,,
player,201509270cle,cle,RobeCr00,defense,17,,,,,
player,201509270cle,cle,RobeCr00,def_pct,25%,,,,,
player,201509270cle,cle,RobeCr00,special_teams,10,,,,,
player,201509270cle,cle,RobeCr00,st_pct,34%,,,,,
player,201509270cle,cle,BadeJo00,pos,CB,,,,,
player,201509270cle,cle,BadeJo00,offense,0,,,,,
player,201509270cle,cle,BadeJo00,off_pct,0%,,,,,
player,201509270cle,cle,BadeJo00,defense,5,,,,,
player,201509270cle,cle,BadeJo00,def_pct,7%,,,,,
player,201509270cle,cle,BadeJo00,special_teams,24,,,,,
player,201509270cle,cle,BadeJo00,st_pct,83%,,,,,
player,201509270cle,cle,CardTa00,pos,LB,,,,,
player,201509270cle,cle,CardTa00,offense,0,,,,,
player,201509270cle,cle,CardTa00,off_pct,0%,,,,,
player,201509270cle,cle,CardTa00,defense,0,,,,,
player,201509270cle,cle,CardTa00,def_pct,0%,,,,,
player,201509270cle,cle,CardTa00,special_teams,24,,,,,
player,201509270cle,cle,CardTa00,st_pct,83%,,,,,
player,201509270cle,cle,CampIb00,pos,SS,,,,,
player,201509270cle,cle,CampIb00,offense,0,,,,,
player,201509270cle,cle,CampIb00,off_pct,0%,,,,,
player,201509270cle,cle,CampIb00,defense,0,,,,,
player,201509270cle,cle,CampIb00,def_pct,0%,,,,,
player,201509270cle,cle,CampIb00,special_teams,14,,,,,
player,201509270cle,cle,CampIb00,st_pct,48%,,,,,
player,201509270cle,cle,CoonTr00,pos,K,,,,,
player,201509270cle,cle,CoonTr00,offense,0,,,,,
player,201509270cle,cle,CoonTr00,off_pct,0%,,,,,
player,201509270cle,cle,CoonTr00,defense,0,,,,,
player,201509270cle,cle,CoonTr00,def_pct,0%,,,,,
player,201509270cle,cle,CoonTr00,special_teams,9,,,,,
player,201509270cle,cle,CoonTr00,st_pct,31%,,,,,
player,201509270cle,cle,LeexAn20,pos,P,,,,,
player,201509270cle,cle,LeexAn20,offense,0,,,,,
player,201509270cle,cle,LeexAn20,off_pct,0%,,,,,
player,201509270cle,cle,LeexAn20,defense,0,,,,,
player,201509270cle,cle,LeexAn20,def_pct,0%,,,,,
player,201509270cle,cle,LeexAn20,special_teams,8,,,,,
player,201509270cle,cle,LeexAn20,st_pct,28%,,,,,
player,201509270cle,cle,HughCh01,pos,LS,,,,,
player,201509270cle,cle,HughCh01,offense,0,,,,,
player,201509270cle,cle,HughCh01,off_pct,0%,,,,,
player,201509270cle,cle,HughCh01,defense,0,,,,,
player,201509270cle,cle,HughCh01,def_pct,0%,,,,,
player,201509270cle,cle,HughCh01,special_teams,8,,,,,
player,201509270cle,cle,HughCh01,st_pct,28%,,,,,
player,201509270cle,cle,PaszAu00,pos,T,,,,,
player,201509270cle,cle,PaszAu00,offense,0,,,,,
player,201509270cle,cle,PaszAu00,off_pct,0%,,,,,
player,201509270cle,cle,PaszAu00,defense,0,,,,,
player,201509270cle,cle,PaszAu00,def_pct,0%,,,,,
player,201509270cle,cle,PaszAu00,special_teams,4,,,,,
player,201509270cle,cle,PaszAu00,st_pct,14%,,,,,
player,201509270cle,cle,GilbJu00,pos,CB,,,,,
player,201509270cle,cle,GilbJu00,offense,0,,,,,
player,201509270cle,cle,GilbJu00,off_pct,0%,,,,,
player,201509270cle,cle,GilbJu00,defense,0,,,,,
player,201509270cle,cle,GilbJu00,def_pct,0%,,,,,
player,201509270cle,cle,GilbJu00,special_teams,2,,,,,
player,201509270cle,cle,GilbJu00,st_pct,7%,,,,,
player,201509270cle,rai,WebbJM20,pos,T,,,,,
player,201509270cle,rai,WebbJM20,offense,68,,,,,
player,201509270cle,rai,WebbJM20,off_pct,100%,,,,,
player,201509270cle,rai,WebbJM20,defense,0,,,,,
player,201509270cle,rai,WebbJM20,def_pct,0%,,,,,
player,201509270cle,rai,WebbJM20,special_teams,5,,,,,
player,201509270cle,rai,WebbJM20,st_pct,17%,,,,,
player,201509270cle,rai,HowaAu20,pos,T,,,,,
player,201509270cle,rai,HowaAu20,offense,68,,,,,
player,201509270cle,rai,HowaAu20,off_pct,100%,,,,,
player,201509270cle,rai,HowaAu20,defense,0,,,,,
player,201509270cle,rai,HowaAu20,def_pct,0%,,,,,
player,201509270cle,rai,HowaAu20,special_teams,5,,,,,
player,201509270cle,rai,HowaAu20,st_pct,17%,,,,,
player,201509270cle,rai,JackGa00,pos,G,,,,,
player,201509270cle,rai,JackGa00,offense,68,,,,,
player,201509270cle,rai,JackGa00,off_pct,100%,,,,,
player,201509270cle,rai,JackGa00,defense,0,,,,,
player,201509270cle,rai,JackGa00,def_pct,0%,,,,,
player,201509270cle,rai,JackGa00,special_teams,5,,,,,
player,201509270cle,rai,JackGa00,st_pct,17%,,,,,
player,201509270cle,rai,PennDo20,pos,T,,,,,
player,201509270cle,rai,PennDo20,offense,68,,,,,
player,201509270cle,rai,PennDo20,off_pct,100%,,,,,
player,201509270cle,rai,PennDo20,defense,0,,,,,
player,201509270cle,rai,PennDo20,def_pct,0%,,,,,
player,201509270cle,rai,PennDo20,special_teams,4,,,,,
player,201509270cle,rai,PennDo20,st_pct,14%,,,,,
player,201509270cle,rai,HudsRo00,pos,C,,,,,
player,201509270cle,rai,HudsRo00,offense,68,,,,,
player,201509270cle,rai,HudsRo00,off_pct,100%,,,,,
player,201509270cle,rai,HudsRo00,defense,0,,,,,
player,201509270cle,rai,HudsRo00,def_pct,0%,,,,,
player,201509270cle,rai,HudsRo00,special_teams,0,,,,,
player,201509270cle,rai,HudsRo00,st_pct,0%,,,,,
player,201509270cle,rai,CarrDe02,pos,QB,,,,,
player,201509270cle,rai,CarrDe02,offense,68,,,,,
player,201509270cle,rai,CarrDe02,off_pct,100%,,,,,
player,201509270cle,rai,CarrDe02,defense,0,,,,,
player,201509270cle,rai,CarrDe02,def_pct,0%,,,,,
player,201509270cle,rai,CarrDe02,special_teams,0,,,,,
player,201509270cle,rai,CarrDe02,st_pct,0%,,,,,
player,201509270cle,rai,CoopAm00,pos,WR,,,,,
player,201509270cle,rai,CoopAm00,offense,58,,,,,
player,201509270cle,rai,CoopAm00,off_pct,85%,,,,,
player,201509270cle,rai,CoopAm00,defense,0,,,,,
player,201509270cle,rai,CoopAm00,def_pct,0%,,,,,
player,201509270cle,rai,CoopAm00,special_teams,2,,,,,
player,201509270cle,rai,CoopAm00,st_pct,7%,,,,,
player,201509270cle,rai,MurrLa00,pos,RB,,,,,
player,201509270cle,rai,MurrLa00,offense,50,,,,,
player,201509270cle,rai,MurrLa00,off_pct,74%,,,,,
player,201509270cle,rai,MurrLa00,defense,0,,,,,
player,201509270cle,rai,MurrLa00,def_pct,0%,,,,,
player,201509270cle,rai,MurrLa00,special_teams,0,,,,,
player,201509270cle,rai,MurrLa00,st_pct,0%,,,,,
player,201509270cle,rai,SmitLe00,pos,TE,,,,,
player,201509270cle,rai,SmitLe00,offense,45,,,,,
player,201509270cle,rai,SmitLe00,off_pct,66%,,,,,
player,201509270cle,rai,SmitLe00,defense,0,,,,,
player,201509270cle,rai,SmitLe00,def_pct,0%,,,,,
player,201509270cle,rai,SmitLe00,special_teams,10,,,,,
player,201509270cle,rai,SmitLe00,st_pct,34%,,,,,
player,201509270cle,rai,CrabMi00,pos,WR,,,,,
player,201509270cle,rai,CrabMi00,offense,43,,,,,
player,201509270cle,rai,CrabMi00,off_pct,63%,,,,,
player,201509270cle,rai,CrabMi00,defense,0,,,,,
player,201509270cle,rai,CrabMi00,def_pct,0%,,,,,
player,201509270cle,rai,CrabMi00,special_teams,0,,,,,
player,201509270cle,rai,CrabMi00,st_pct,0%,,,,,
player,201509270cle,rai,RobeSe00,pos,WR,,,,,
player,201509270cle,rai,RobeSe00,offense,40,,,,,
player,201509270cle,rai,RobeSe00,off_pct,59%,,,,,
player,201509270cle,rai,RobeSe00,defense,0,,,,,
player,201509270cle,rai,RobeSe00,def_pct,0%,,,,,
player,201509270cle,rai,RobeSe00,special_teams,0,,,,,
player,201509270cle,rai,RobeSe00,st_pct,0%,,,,,
player,201509270cle,rai,RiveMy00,pos,TE,,,,,
player,201509270cle,rai,RiveMy00,offense,38,,,,,
player,201509270cle,rai,RiveMy00,off_pct,56%,,,,,
player,201509270cle,rai,RiveMy00,defense,0,,,,,
player,201509270cle,rai,RiveMy00,def_pct,0%,,,,,
player,201509270cle,rai,RiveMy00,special_teams,5,,,,,
player,201509270cle,rai,RiveMy00,st_pct,17%,,,,,
player,201509270cle,rai,HolmAn00,pos,WR,,,,,
player,201509270cle,rai,HolmAn00,offense,21,,,,,
player,201509270cle,rai,HolmAn00,off_pct,31%,,,,,
player,201509270cle,rai,HolmAn00,defense,0,,,,,
player,201509270cle,rai,HolmAn00,def_pct,0%,,,,,
player,201509270cle,rai,HolmAn00,special_teams,16,,,,,
player,201509270cle,rai,HolmAn00,st_pct,55%,,,,,
player,201509270cle,rai,WalfCl00,pos,TE,,,,,
player,201509270cle,rai,WalfCl00,offense,17,,,,,
player,201509270cle,rai,WalfCl00,off_pct,25%,,,,,
player,201509270cle,rai,WalfCl00,defense,0,,,,,
player,201509270cle,rai,WalfCl00,def_pct,0%,,,,,
player,201509270cle,rai,WalfCl00,special_teams,5,,,,,
player,201509270cle,rai,WalfCl00,st_pct,17%,,,,,
player,201509270cle,rai,ReecMa00,pos,FB,,,,,
player,201509270cle,rai,ReecMa00,offense,16,,,,,
player,201509270cle,rai,ReecMa00,off_pct,24%,,,,,
player,201509270cle,rai,ReecMa00,defense,0,,,,,
player,201509270cle,rai,ReecMa00,def_pct,0%,,,,,
player,201509270cle,rai,ReecMa00,special_teams,17,,,,,
player,201509270cle,rai,ReecMa00,st_pct,59%,,,,,
player,201509270cle,rai,HeluRo00,pos,RB,,,,,
player,201509270cle,rai,HeluRo00,offense,7,,,,,
player,201509270cle,rai,HeluRo00,off_pct,10%,,,,,
player,201509270cle,rai,HeluRo00,defense,0,,,,,
player,201509270cle,rai,HeluRo00,def_pct,0%,,,,,
player,201509270cle,rai,HeluRo00,special_teams,4,,,,,
player,201509270cle,rai,HeluRo00,st_pct,14%,,,,,
player,201509270cle,rai,JoneTa00,pos,RB,,,,,
player,201509270cle,rai,JoneTa00,offense,5,,,,,
player,201509270cle,rai,JoneTa00,off_pct,7%,,,,,
player,201509270cle,rai,JoneTa00,defense,0,,,,,
player,201509270cle,rai,JoneTa00,def_pct,0%,,,,,
player,201509270cle,rai,JoneTa00,special_teams,19,,,,,
player,201509270cle,rai,JoneTa00,st_pct,66%,,,,,
player,201509270cle,rai,LoftCu99,pos,LB,,,,,
player,201509270cle,rai,LoftCu99,offense,0,,,,,
player,201509270cle,rai,LoftCu99,off_pct,0%,,,,,
player,201509270cle,rai,LoftCu99,defense,72,,,,,
player,201509270cle,rai,LoftCu99,def_pct,100%,,,,,
player,201509270cle,rai,LoftCu99,special_teams,4,,,,,
player,201509270cle,rai,LoftCu99,st_pct,14%,,,,,
player,201509270cle,rai,SmitMa02,pos,LB,,,,,
player,201509270cle,rai,SmitMa02,offense,0,,,,,
player,201509270cle,rai,SmitMa02,off_pct,0%,,,,,
player,201509270cle,rai,SmitMa02,defense,71,,,,,
player,201509270cle,rai,SmitMa02,def_pct,99%,,,,,
player,201509270cle,rai,SmitMa02,special_teams,3,,,,,
player,201509270cle,rai,SmitMa02,st_pct,10%,,,,,
player,201509270cle,rai,CarrTr00,pos,CB,,,,,
player,201509270cle,rai,CarrTr00,offense,0,,,,,
player,201509270cle,rai,CarrTr00,off_pct,0%,,,,,
player,201509270cle,rai,CarrTr00,defense,69,,,,,
player,201509270cle,rai,CarrTr00,def_pct,96%,,,,,
player,201509270cle,rai,CarrTr00,special_teams,6,,,,,
player,201509270cle,rai,CarrTr00,st_pct,21%,,,,,
player,201509270cle,rai,WoodCh00,pos,FS,,,,,
player,201509270cle,rai,WoodCh00,offense,0,,,,,
player,201509270cle,rai,WoodCh00,off_pct,0%,,,,,
player,201509270cle,rai,WoodCh00,defense,67,,,,,
player,201509270cle,rai,WoodCh00,def_pct,93%,,,,,
player,201509270cle,rai,WoodCh00,special_teams,1,,,,,
player,201509270cle,rai,WoodCh00,st_pct,3%,,,,,
player,201509270cle,rai,HaydDJ00,pos,CB,,,,,
player,201509270cle,rai,HaydDJ00,offense,0,,,,,
player,201509270cle,rai,HaydDJ00,off_pct,0%,,,,,
player,201509270cle,rai,HaydDJ00,defense,65,,,,,
player,201509270cle,rai,HaydDJ00,def_pct,90%,,,,,
player,201509270cle,rai,HaydDJ00,special_teams,4,,,,,
player,201509270cle,rai,HaydDJ00,st_pct,14%,,,,,
player,201509270cle,rai,MackKh00,pos,DE,,,,,
player,201509270cle,rai,MackKh00,offense,0,,,,,
player,201509270cle,rai,MackKh00,off_pct,0%,,,,,
player,201509270cle,rai,MackKh00,defense,63,,,,,
player,201509270cle,rai,MackKh00,def_pct,88%,,,,,
player,201509270cle,rai,MackKh00,special_teams,5,,,,,
player,201509270cle,rai,MackKh00,st_pct,17%,,,,,
player,201509270cle,rai,SmitAl04,pos,LB,,,,,
player,201509270cle,rai,SmitAl04,offense,0,,,,,
player,201509270cle,rai,SmitAl04,off_pct,0%,,,,,
player,201509270cle,rai,SmitAl04,defense,61,,,,,
player,201509270cle,rai,SmitAl04,def_pct,85%,,,,,
player,201509270cle,rai,SmitAl04,special_teams,0,,,,,
player,201509270cle,rai,SmitAl04,st_pct,0%,,,,,
player,201509270cle,rai,ThorNe00,pos,CB,,,,,
player,201509270cle,rai,ThorNe00,offense,0,,,,,
player,201509270cle,rai,ThorNe00,off_pct,0%,,,,,
player,201509270cle,rai,ThorNe00,defense,56,,,,,
player,201509270cle,rai,ThorNe00,def_pct,78%,,,,,
player,201509270cle,rai,ThorNe00,special_teams,10,,,,,
player,201509270cle,rai,ThorNe00,st_pct,34%,,,,,
player,201509270cle,rai,AutrDe00,pos,DT,,,,,
player,201509270cle,rai,AutrDe00,offense,0,,,,,
player,201509270cle,rai,AutrDe00,off_pct,0%,,,,,
player,201509270cle,rai,AutrDe00,defense,49,,,,,
player,201509270cle,rai,AutrDe00,def_pct,68%,,,,,
player,201509270cle,rai,AutrDe00,special_teams,4,,,,,
player,201509270cle,rai,AutrDe00,st_pct,14%,,,,,
player,201509270cle,rai,TuckJu20,pos,DE,,,,,
player,201509270cle,rai,TuckJu20,offense,0,,,,,
player,201509270cle,rai,TuckJu20,off_pct,0%,,,,,
player,201509270cle,rai,TuckJu20,defense,44,,,,,
player,201509270cle,rai,TuckJu20,def_pct,61%,,,,,
player,201509270cle,rai,TuckJu20,special_teams,4,,,,,
player,201509270cle,rai,TuckJu20,st_pct,14%,,,,,
player,201509270cle,rai,WillDa99,pos,DT,,,,,
player,201509270cle,rai,WillDa99,offense,0,,,,,
player,201509270cle,rai,WillDa99,off_pct,0%,,,,,
player,201509270cle,rai,WillDa99,defense,40,,,,,
player,201509270cle,rai,WillDa99,def_pct,56%,,,,,
player,201509270cle,rai,WillDa99,special_teams,4,,,,,
player,201509270cle,rai,WillDa99,st_pct,14%,,,,,
player,201509270cle,rai,McGeSt01,pos,NT,,,,,
player,201509270cle,rai,McGeSt01,offense,0,,,,,
player,201509270cle,rai,McGeSt01,off_pct,0%,,,,,
player,201509270cle,rai,McGeSt01,defense,37,,,,,
player,201509270cle,rai,McGeSt01,def_pct,51%,,,,,
player,201509270cle,rai,McGeSt01,special_teams,3,,,,,
player,201509270cle,rai,McGeSt01,st_pct,10%,,,,,
player,201509270cle,rai,AmerDa00,pos,CB,,,,,
player,201509270cle,rai,AmerDa00,offense,0,,,,,
player,201509270cle,rai,AmerDa00,off_pct,0%,,,,,
player,201509270cle,rai,AmerDa00,defense,33,,,,,
player,201509270cle,rai,AmerDa00,def_pct,46%,,,,,
player,201509270cle,rai,AmerDa00,special_teams,0,,,,,
player,201509270cle,rai,AmerDa00,st_pct,0%,,,,,
player,201509270cle,rai,WilsC.98,pos,DE,,,,,
player,201509270cle,rai,WilsC.98,offense,0,,,,,
player,201509270cle,rai,WilsC.98,off_pct,0%,,,,,
player,201509270cle,rai,WilsC.98,defense,20,,,,,
player,201509270cle,rai,WilsC.98,def_pct,28%,,,,,
player,201509270cle,rai,WilsC.98,special_teams,1,,,,,
player,201509270cle,rai,WilsC.98,st_pct,3%,,,,,
player,201509270cle,rai,AsanLa99,pos,FS,,,,,
player,201509270cle,rai,AsanLa99,offense,0,,,,,
player,201509270cle,rai,AsanLa99,off_pct,0%,,,,,
player,201509270cle,rai,AsanLa99,defense,15,,,,,
player,201509270cle,rai,AsanLa99,def_pct,21%,,,,,
player,201509270cle,rai,AsanLa99,special_teams,19,,,,,
player,201509270cle,rai,AsanLa99,st_pct,66%,,,,,
player,201509270cle,rai,EdwaMa01,pos,DE,,,,,
player,201509270cle,rai,EdwaMa01,offense,0,,,,,
player,201509270cle,rai,EdwaMa01,off_pct,0%,,,,,
player,201509270cle,rai,EdwaMa01,defense,15,,,,,
player,201509270cle,rai,EdwaMa01,def_pct,21%,,,,,
player,201509270cle,rai,EdwaMa01,special_teams,1,,,,,
player,201509270cle,rai,EdwaMa01,st_pct,3%,,,,,
player,201509270cle,rai,ArmsRa01,pos,LB,,,,,
player,201509270cle,rai,ArmsRa01,offense,0,,,,,
player,201509270cle,rai,ArmsRa01,off_pct,0%,,,,,
player,201509270cle,rai,ArmsRa01,defense,8,,,,,
player,201509270cle,rai,ArmsRa01,def_pct,11%,,,,,
player,201509270cle,rai,ArmsRa01,special_teams,13,,,,,
player,201509270cle,rai,ArmsRa01,st_pct,45%,,,,,
player,201509270cle,rai,BallNe00,pos,LB,,,,,
player,201509270cle,rai,BallNe00,offense,0,,,,,
player,201509270cle,rai,BallNe00,off_pct,0%,,,,,
player,201509270cle,rai,BallNe00,defense,4,,,,,
player,201509270cle,rai,BallNe00,def_pct,6%,,,,,
player,201509270cle,rai,BallNe00,special_teams,20,,,,,
player,201509270cle,rai,BallNe00,st_pct,69%,,,,,
player,201509270cle,rai,HeenBe00,pos,LB,,,,,
player,201509270cle,rai,HeenBe00,offense,0,,,,,
player,201509270cle,rai,HeenBe00,off_pct,0%,,,,,
player,201509270cle,rai,HeenBe00,defense,2,,,,,
player,201509270cle,rai,HeenBe00,def_pct,3%,,,,,
player,201509270cle,rai,HeenBe00,special_teams,13,,,,,
player,201509270cle,rai,HeenBe00,st_pct,45%,,,,,
player,201509270cle,rai,AlexLo99,pos,LB,,,,,
player,201509270cle,rai,AlexLo99,offense,0,,,,,
player,201509270cle,rai,AlexLo99,off_pct,0%,,,,,
player,201509270cle,rai,AlexLo99,defense,0,,,,,
player,201509270cle,rai,AlexLo99,def_pct,0%,,,,,
player,201509270cle,rai,AlexLo99,special_teams,22,,,,,
player,201509270cle,rai,AlexLo99,st_pct,76%,,,,,
player,201509270cle,rai,McGiKe00,pos,CB,,,,,
player,201509270cle,rai,McGiKe00,offense,0,,,,,
player,201509270cle,rai,McGiKe00,off_pct,0%,,,,,
player,201509270cle,rai,McGiKe00,defense,0,,,,,
player,201509270cle,rai,McGiKe00,def_pct,0%,,,,,
player,201509270cle,rai,McGiKe00,special_teams,19,,,,,
player,201509270cle,rai,McGiKe00,st_pct,66%,,,,,
player,201509270cle,rai,janikseb01,pos,K,,,,,
player,201509270cle,rai,janikseb01,offense,0,,,,,
player,201509270cle,rai,janikseb01,off_pct,0%,,,,,
player,201509270cle,rai,janikseb01,defense,0,,,,,
player,201509270cle,rai,janikseb01,def_pct,0%,,,,,
player,201509270cle,rai,janikseb01,special_teams,11,,,,,
player,201509270cle,rai,janikseb01,st_pct,38%,,,,,
player,201509270cle,rai,MaysTa99,pos,FS,,,,,
player,201509270cle,rai,MaysTa99,offense,0,,,,,
player,201509270cle,rai,MaysTa99,off_pct,0%,,,,,
player,201509270cle,rai,MaysTa99,defense,0,,,,,
player,201509270cle,rai,MaysTa99,def_pct,0%,,,,,
player,201509270cle,rai,MaysTa99,special_teams,11,,,,,
player,201509270cle,rai,MaysTa99,st_pct,38%,,,,,
player,201509270cle,rai,BergTo00,pos,C,,,,,
player,201509270cle,rai,BergTo00,offense,0,,,,,
player,201509270cle,rai,BergTo00,off_pct,0%,,,,,
player,201509270cle,rai,BergTo00,defense,0,,,,,
player,201509270cle,rai,BergTo00,def_pct,0%,,,,,
player,201509270cle,rai,BergTo00,special_teams,10,,,,,
player,201509270cle,rai,BergTo00,st_pct,34%,,,,,
player,201509270cle,rai,CondJo20,pos,LS,,,,,
player,201509270cle,rai,CondJo20,offense,0,,,,,
player,201509270cle,rai,CondJo20,off_pct,0%,,,,,
player,201509270cle,rai,CondJo20,defense,0,,,,,
player,201509270cle,rai,CondJo20,def_pct,0%,,,,,
player,201509270cle,rai,CondJo20,special_teams,10,,,,,
player,201509270cle,rai,CondJo20,st_pct,34%,,,,,
player,201509270cle,rai,KingMa00,pos,P,,,,,
player,201509270cle,rai,KingMa00,offense,0,,,,,
player,201509270cle,rai,KingMa00,off_pct,0%,,,,,
player,201509270cle,rai,KingMa00,defense,0,,,,,
player,201509270cle,rai,KingMa00,def_pct,0%,,,,,
player,201509270cle,rai,KingMa00,special_teams,10,,,,,
player,201509270cle,rai,KingMa00,st_pct,34%,,,,,
player,201509270cle,rai,LambKe00,pos,S,,,,,
player,201509270cle,rai,LambKe00,offense,0,,,,,
player,201509270cle,rai,LambKe00,off_pct,0%,,,,,
player,201509270cle,rai,LambKe00,defense,0,,,,,
player,201509270cle,rai,LambKe00,def_pct,0%,,,,,
player,201509270cle,rai,LambKe00,special_teams,9,,,,,
player,201509270cle,rai,LambKe00,st_pct,31%,,,,,
player,201509270cle,rai,BarnKh20,pos,T,,,,,
player,201509270cle,rai,BarnKh20,offense,0,,,,,
player,201509270cle,rai,BarnKh20,off_pct,0%,,,,,
player,201509270cle,rai,BarnKh20,defense,0,,,,,
player,201509270cle,rai,BarnKh20,def_pct,0%,,,,,
player,201509270cle,rai,BarnKh20,special_teams,5,,,,,
player,201509270cle,rai,BarnKh20,st_pct,17%,,,,,
