game,2015,7,20151025,201510250ram,cle,"Cleveland Browns",6,ram,"St. Louis Rams",24
player,201510250ram,ram,McLeRo00,tackles_combined,2,,,,,
player,201510250ram,ram,McLeRo00,tackles_solo,2,,,,,
player,201510250ram,ram,McLeRo00,tackles_assists,0,,,,,
player,201510250ram,ram,McLeRo00,tackles_loss,0,,,,,
player,201510250ram,ram,McLeRo00,qb_hits,0,,,,,
player,201510250ram,ram,McLeRo00,fumbles_rec,1,,,,,
player,201510250ram,ram,McLeRo00,fumbles_rec_yds,20,,,,,
player,201510250ram,ram,McLeRo00,fumbles_rec_td,1,,,,,
player,201510250ram,ram,McLeRo00,fumbles_forced,0,,,,,
player,201510250ram,ram,HekkJo00,def_int,0,,,,,
player,201510250ram,ram,HekkJo00,def_int_yds,0,,,,,
player,201510250ram,ram,HekkJo00,def_int_td,0,,,,,
player,201510250ram,ram,HekkJo00,def_int_long,0,,,,,
player,201510250ram,ram,HekkJo00,pass_defended,0,,,,,
player,201510250ram,ram,HekkJo00,sacks,0.0,,,,,
player,201510250ram,ram,HekkJo00,tackles_combined,1,,,,,
player,201510250ram,ram,HekkJo00,tackles_solo,1,,,,,
player,201510250ram,ram,HekkJo00,tackles_assists,0,,,,,
player,201510250ram,ram,HekkJo00,tackles_loss,0,,,,,
player,201510250ram,ram,HekkJo00,qb_hits,0,,,,,
player,201510250ram,ram,HekkJo00,fumbles_rec,0,,,,,
player,201510250ram,ram,HekkJo00,fumbles_rec_yds,0,,,,,
player,201510250ram,ram,HekkJo00,fumbles_rec_td,0,,,,,
player,201510250ram,ram,HekkJo00,fumbles_forced,0,,,,,
player,201510250ram,ram,MarqBr00,def_int,0,,,,,
player,201510250ram,ram,MarqBr00,def_int_yds,0,,,,,
player,201510250ram,ram,MarqBr00,def_int_td,0,,,,,
player,201510250ram,ram,MarqBr00,def_int_long,0,,,,,
player,201510250ram,ram,MarqBr00,pass_defended,0,,,,,
player,201510250ram,ram,MarqBr00,sacks,0.0,,,,,
player,201510250ram,ram,MarqBr00,tackles_combined,1,,,,,
player,201510250ram,ram,MarqBr00,tackles_solo,1,,,,,
player,201510250ram,ram,MarqBr00,tackles_assists,0,,,,,
player,201510250ram,ram,MarqBr00,tackles_loss,0,,,,,
player,201510250ram,ram,MarqBr00,qb_hits,0,,,,,
player,201510250ram,ram,MarqBr00,fumbles_rec,0,,,,,
player,201510250ram,ram,MarqBr00,fumbles_rec_yds,0,,,,,
player,201510250ram,ram,MarqBr00,fumbles_rec_td,0,,,,,
player,201510250ram,ram,MarqBr00,fumbles_forced,0,,,,,
player,201510250ram,ram,SimsEu99,def_int,0,,,,,
player,201510250ram,ram,SimsEu99,def_int_yds,0,,,,,
player,201510250ram,ram,SimsEu99,def_int_td,0,,,,,
player,201510250ram,ram,SimsEu99,def_int_long,0,,,,,
player,201510250ram,ram,SimsEu99,pass_defended,0,,,,,
player,201510250ram,ram,SimsEu99,sacks,0.0,,,,,
player,201510250ram,ram,SimsEu99,tackles_combined,0,,,,,
player,201510250ram,ram,SimsEu99,tackles_solo,0,,,,,
player,201510250ram,ram,SimsEu99,tackles_assists,0,,,,,
player,201510250ram,ram,SimsEu99,tackles_loss,0,,,,,
player,201510250ram,ram,SimsEu99,qb_hits,0,,,,,
player,201510250ram,ram,SimsEu99,fumbles_rec,1,,,,,
player,201510250ram,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201510250ram,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201510250ram,ram,SimsEu99,fumbles_forced,0,,,,,
player,201510250ram,cle,BenjTr00,kick_ret,0,,,,,
player,201510250ram,cle,BenjTr00,kick_ret_yds,0,,,,,
player,201510250ram,cle,BenjTr00,kick_ret_yds_per_ret,,,,,,
player,201510250ram,cle,BenjTr00,kick_ret_td,0,,,,,
player,201510250ram,cle,BenjTr00,kick_ret_long,0,,,,,
player,201510250ram,cle,BenjTr00,punt_ret,2,,,,,
player,201510250ram,cle,BenjTr00,punt_ret_yds,4,,,,,
player,201510250ram,cle,BenjTr00,punt_ret_yds_per_ret,2.0,,,,,
player,201510250ram,cle,BenjTr00,punt_ret_td,0,,,,,
player,201510250ram,cle,BenjTr00,punt_ret_long,4,,,,,
player,201510250ram,cle,GilbJu00,kick_ret,1,,,,,
player,201510250ram,cle,GilbJu00,kick_ret_yds,21,,,,,
player,201510250ram,cle,GilbJu00,kick_ret_yds_per_ret,21.0,,,,,
player,201510250ram,cle,GilbJu00,kick_ret_td,0,,,,,
player,201510250ram,cle,GilbJu00,kick_ret_long,21,,,,,
player,201510250ram,cle,GilbJu00,punt_ret,0,,,,,
player,201510250ram,cle,GilbJu00,punt_ret_yds,0,,,,,
player,201510250ram,cle,GilbJu00,punt_ret_yds_per_ret,,,,,,
player,201510250ram,cle,GilbJu00,punt_ret_td,0,,,,,
player,201510250ram,cle,GilbJu00,punt_ret_long,0,,,,,
player,201510250ram,ram,AustTa00,kick_ret,0,,,,,
player,201510250ram,ram,AustTa00,kick_ret_yds,0,,,,,
player,201510250ram,ram,AustTa00,kick_ret_yds_per_ret,,,,,,
player,201510250ram,ram,AustTa00,kick_ret_td,0,,,,,
player,201510250ram,ram,AustTa00,kick_ret_long,0,,,,,
player,201510250ram,ram,AustTa00,punt_ret,2,,,,,
player,201510250ram,ram,AustTa00,punt_ret_yds,15,,,,,
player,201510250ram,ram,AustTa00,punt_ret_yds_per_ret,7.5,,,,,
player,201510250ram,ram,AustTa00,punt_ret_td,0,,,,,
player,201510250ram,ram,AustTa00,punt_ret_long,11,,,,,
player,201510250ram,ram,BailSt01,kick_ret,1,,,,,
player,201510250ram,ram,BailSt01,kick_ret_yds,28,,,,,
player,201510250ram,ram,BailSt01,kick_ret_yds_per_ret,28.0,,,,,
player,201510250ram,ram,BailSt01,kick_ret_td,0,,,,,
player,201510250ram,ram,BailSt01,kick_ret_long,28,,,,,
player,201510250ram,ram,BailSt01,punt_ret,0,,,,,
player,201510250ram,ram,BailSt01,punt_ret_yds,0,,,,,
player,201510250ram,ram,BailSt01,punt_ret_yds_per_ret,,,,,,
player,201510250ram,ram,BailSt01,punt_ret_td,0,,,,,
player,201510250ram,ram,BailSt01,punt_ret_long,0,,,,,
player,201510250ram,ram,CunnBe01,kick_ret,1,,,,,
player,201510250ram,ram,CunnBe01,kick_ret_yds,27,,,,,
player,201510250ram,ram,CunnBe01,kick_ret_yds_per_ret,27.0,,,,,
player,201510250ram,ram,CunnBe01,kick_ret_td,0,,,,,
player,201510250ram,ram,CunnBe01,kick_ret_long,21,,,,,
player,201510250ram,ram,CunnBe01,punt_ret,0,,,,,
player,201510250ram,ram,CunnBe01,punt_ret_yds,0,,,,,
player,201510250ram,ram,CunnBe01,punt_ret_yds_per_ret,,,,,,
player,201510250ram,ram,CunnBe01,punt_ret_td,0,,,,,
player,201510250ram,ram,CunnBe01,punt_ret_long,0,,,,,
player,201510250ram,cle,LeexAn20,xpm,,,,,,
player,201510250ram,cle,LeexAn20,xpa,,,,,,
player,201510250ram,cle,LeexAn20,fgm,,,,,,
player,201510250ram,cle,LeexAn20,fga,,,,,,
player,201510250ram,cle,LeexAn20,punt,5,,,,,
player,201510250ram,cle,LeexAn20,punt_yds,227,,,,,
player,201510250ram,cle,LeexAn20,punt_yds_per_punt,45.4,,,,,
player,201510250ram,cle,LeexAn20,punt_long,53,,,,,
player,201510250ram,cle,CoonTr00,xpm,,,,,,
player,201510250ram,cle,CoonTr00,xpa,,,,,,
player,201510250ram,cle,CoonTr00,fgm,2,,,,,
player,201510250ram,cle,CoonTr00,fga,2,,,,,
player,201510250ram,cle,CoonTr00,punt,0,,,,,
player,201510250ram,cle,CoonTr00,punt_yds,0,,,,,
player,201510250ram,cle,CoonTr00,punt_yds_per_punt,,,,,,
player,201510250ram,cle,CoonTr00,punt_long,0,,,,,
player,201510250ram,ram,ZuerGr00,xpm,3,,,,,
player,201510250ram,ram,ZuerGr00,xpa,3,,,,,
player,201510250ram,ram,ZuerGr00,fgm,1,,,,,
player,201510250ram,ram,ZuerGr00,fga,3,,,,,
player,201510250ram,ram,ZuerGr00,punt,0,,,,,
player,201510250ram,ram,ZuerGr00,punt_yds,0,,,,,
player,201510250ram,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201510250ram,ram,ZuerGr00,punt_long,0,,,,,
player,201510250ram,ram,HekkJo00,xpm,,,,,,
player,201510250ram,ram,HekkJo00,xpa,,,,,,
player,201510250ram,ram,HekkJo00,fgm,,,,,,
player,201510250ram,ram,HekkJo00,fga,,,,,,
player,201510250ram,ram,HekkJo00,punt,5,,,,,
player,201510250ram,ram,HekkJo00,punt_yds,244,,,,,
player,201510250ram,ram,HekkJo00,punt_yds_per_punt,48.8,,,,,
player,201510250ram,ram,HekkJo00,punt_long,56,,,,,
player,201510250ram,ram,ReynGa20,pos,G,,,,,
player,201510250ram,ram,ReynGa20,offense,53,,,,,
player,201510250ram,ram,ReynGa20,off_pct,100%,,,,,
player,201510250ram,ram,ReynGa20,defense,0,,,,,
player,201510250ram,ram,ReynGa20,def_pct,0%,,,,,
player,201510250ram,ram,ReynGa20,special_teams,6,,,,,
player,201510250ram,ram,ReynGa20,st_pct,23%,,,,,
player,201510250ram,ram,RobiGr01,pos,T,,,,,
player,201510250ram,ram,RobiGr01,offense,53,,,,,
player,201510250ram,ram,RobiGr01,off_pct,100%,,,,,
player,201510250ram,ram,RobiGr01,defense,0,,,,,
player,201510250ram,ram,RobiGr01,def_pct,0%,,,,,
player,201510250ram,ram,RobiGr01,special_teams,6,,,,,
player,201510250ram,ram,RobiGr01,st_pct,23%,,,,,
player,201510250ram,ram,HaveRo00,pos,T,,,,,
player,201510250ram,ram,HaveRo00,offense,53,,,,,
player,201510250ram,ram,HaveRo00,off_pct,100%,,,,,
player,201510250ram,ram,HaveRo00,defense,0,,,,,
player,201510250ram,ram,HaveRo00,def_pct,0%,,,,,
player,201510250ram,ram,HaveRo00,special_teams,6,,,,,
player,201510250ram,ram,HaveRo00,st_pct,23%,,,,,
player,201510250ram,ram,BrowJa04,pos,G,,,,,
player,201510250ram,ram,BrowJa04,offense,53,,,,,
player,201510250ram,ram,BrowJa04,off_pct,100%,,,,,
player,201510250ram,ram,BrowJa04,defense,0,,,,,
player,201510250ram,ram,BrowJa04,def_pct,0%,,,,,
player,201510250ram,ram,BrowJa04,special_teams,6,,,,,
player,201510250ram,ram,BrowJa04,st_pct,23%,,,,,
player,201510250ram,ram,BarnTi01,pos,C,,,,,
player,201510250ram,ram,BarnTi01,offense,53,,,,,
player,201510250ram,ram,BarnTi01,off_pct,100%,,,,,
player,201510250ram,ram,BarnTi01,defense,0,,,,,
player,201510250ram,ram,BarnTi01,def_pct,0%,,,,,
player,201510250ram,ram,BarnTi01,special_teams,0,,,,,
player,201510250ram,ram,BarnTi01,st_pct,0%,,,,,
player,201510250ram,ram,FoleNi00,pos,QB,,,,,
player,201510250ram,ram,FoleNi00,offense,53,,,,,
player,201510250ram,ram,FoleNi00,off_pct,100%,,,,,
player,201510250ram,ram,FoleNi00,defense,0,,,,,
player,201510250ram,ram,FoleNi00,def_pct,0%,,,,,
player,201510250ram,ram,FoleNi00,special_teams,0,,,,,
player,201510250ram,ram,FoleNi00,st_pct,0%,,,,,
player,201510250ram,ram,CookJa02,pos,TE,,,,,
player,201510250ram,ram,CookJa02,offense,49,,,,,
player,201510250ram,ram,CookJa02,off_pct,92%,,,,,
player,201510250ram,ram,CookJa02,defense,0,,,,,
player,201510250ram,ram,CookJa02,def_pct,0%,,,,,
player,201510250ram,ram,CookJa02,special_teams,0,,,,,
player,201510250ram,ram,CookJa02,st_pct,0%,,,,,
player,201510250ram,ram,BailSt01,pos,WR,,,,,
player,201510250ram,ram,BailSt01,offense,39,,,,,
player,201510250ram,ram,BailSt01,off_pct,74%,,,,,
player,201510250ram,ram,BailSt01,defense,0,,,,,
player,201510250ram,ram,BailSt01,def_pct,0%,,,,,
player,201510250ram,ram,BailSt01,special_teams,4,,,,,
player,201510250ram,ram,BailSt01,st_pct,15%,,,,,
player,201510250ram,ram,GurlTo01,pos,RB,,,,,
player,201510250ram,ram,GurlTo01,offense,36,,,,,
player,201510250ram,ram,GurlTo01,off_pct,68%,,,,,
player,201510250ram,ram,GurlTo01,defense,0,,,,,
player,201510250ram,ram,GurlTo01,def_pct,0%,,,,,
player,201510250ram,ram,GurlTo01,special_teams,0,,,,,
player,201510250ram,ram,GurlTo01,st_pct,0%,,,,,
player,201510250ram,ram,AustTa00,pos,WR,,,,,
player,201510250ram,ram,AustTa00,offense,34,,,,,
player,201510250ram,ram,AustTa00,off_pct,64%,,,,,
player,201510250ram,ram,AustTa00,defense,0,,,,,
player,201510250ram,ram,AustTa00,def_pct,0%,,,,,
player,201510250ram,ram,AustTa00,special_teams,5,,,,,
player,201510250ram,ram,AustTa00,st_pct,19%,,,,,
player,201510250ram,ram,BritKe00,pos,WR,,,,,
player,201510250ram,ram,BritKe00,offense,33,,,,,
player,201510250ram,ram,BritKe00,off_pct,62%,,,,,
player,201510250ram,ram,BritKe00,defense,0,,,,,
player,201510250ram,ram,BritKe00,def_pct,0%,,,,,
player,201510250ram,ram,BritKe00,special_teams,0,,,,,
player,201510250ram,ram,BritKe00,st_pct,0%,,,,,
player,201510250ram,ram,QuicBr00,pos,WR,,,,,
player,201510250ram,ram,QuicBr00,offense,26,,,,,
player,201510250ram,ram,QuicBr00,off_pct,49%,,,,,
player,201510250ram,ram,QuicBr00,defense,0,,,,,
player,201510250ram,ram,QuicBr00,def_pct,0%,,,,,
player,201510250ram,ram,QuicBr00,special_teams,0,,,,,
player,201510250ram,ram,QuicBr00,st_pct,0%,,,,,
player,201510250ram,ram,HarkCo00,pos,TE,,,,,
player,201510250ram,ram,HarkCo00,offense,19,,,,,
player,201510250ram,ram,HarkCo00,off_pct,36%,,,,,
player,201510250ram,ram,HarkCo00,defense,0,,,,,
player,201510250ram,ram,HarkCo00,def_pct,0%,,,,,
player,201510250ram,ram,HarkCo00,special_teams,14,,,,,
player,201510250ram,ram,HarkCo00,st_pct,54%,,,,,
player,201510250ram,ram,CunnBe01,pos,RB,,,,,
player,201510250ram,ram,CunnBe01,offense,17,,,,,
player,201510250ram,ram,CunnBe01,off_pct,32%,,,,,
player,201510250ram,ram,CunnBe01,defense,0,,,,,
player,201510250ram,ram,CunnBe01,def_pct,0%,,,,,
player,201510250ram,ram,CunnBe01,special_teams,7,,,,,
player,201510250ram,ram,CunnBe01,st_pct,27%,,,,,
player,201510250ram,ram,CunnJu00,pos,TE,,,,,
player,201510250ram,ram,CunnJu00,offense,11,,,,,
player,201510250ram,ram,CunnJu00,off_pct,21%,,,,,
player,201510250ram,ram,CunnJu00,defense,0,,,,,
player,201510250ram,ram,CunnJu00,def_pct,0%,,,,,
player,201510250ram,ram,CunnJu00,special_teams,2,,,,,
player,201510250ram,ram,CunnJu00,st_pct,8%,,,,,
player,201510250ram,ram,WillDa07,pos,T,,,,,
player,201510250ram,ram,WillDa07,offense,1,,,,,
player,201510250ram,ram,WillDa07,off_pct,2%,,,,,
player,201510250ram,ram,WillDa07,defense,0,,,,,
player,201510250ram,ram,WillDa07,def_pct,0%,,,,,
player,201510250ram,ram,WillDa07,special_teams,9,,,,,
player,201510250ram,ram,WillDa07,st_pct,35%,,,,,
player,201510250ram,ram,McLeRo00,pos,FS,,,,,
player,201510250ram,ram,McLeRo00,offense,0,,,,,
player,201510250ram,ram,McLeRo00,off_pct,0%,,,,,
player,201510250ram,ram,McLeRo00,defense,75,,,,,
player,201510250ram,ram,McLeRo00,def_pct,100%,,,,,
player,201510250ram,ram,McLeRo00,special_teams,7,,,,,
player,201510250ram,ram,McLeRo00,st_pct,27%,,,,,
player,201510250ram,ram,McDoTJ00,pos,SS,,,,,
player,201510250ram,ram,McDoTJ00,offense,0,,,,,
player,201510250ram,ram,McDoTJ00,off_pct,0%,,,,,
player,201510250ram,ram,McDoTJ00,defense,75,,,,,
player,201510250ram,ram,McDoTJ00,def_pct,100%,,,,,
player,201510250ram,ram,McDoTJ00,special_teams,7,,,,,
player,201510250ram,ram,McDoTJ00,st_pct,27%,,,,,
player,201510250ram,ram,JenkJa03,pos,CB,,,,,
player,201510250ram,ram,JenkJa03,offense,0,,,,,
player,201510250ram,ram,JenkJa03,off_pct,0%,,,,,
player,201510250ram,ram,JenkJa03,defense,75,,,,,
player,201510250ram,ram,JenkJa03,def_pct,100%,,,,,
player,201510250ram,ram,JenkJa03,special_teams,6,,,,,
player,201510250ram,ram,JenkJa03,st_pct,23%,,,,,
player,201510250ram,ram,BarrMa00,pos,SS,,,,,
player,201510250ram,ram,BarrMa00,offense,0,,,,,
player,201510250ram,ram,BarrMa00,off_pct,0%,,,,,
player,201510250ram,ram,BarrMa00,defense,75,,,,,
player,201510250ram,ram,BarrMa00,def_pct,100%,,,,,
player,201510250ram,ram,BarrMa00,special_teams,5,,,,,
player,201510250ram,ram,BarrMa00,st_pct,19%,,,,,
player,201510250ram,ram,LaurJa99,pos,LB,,,,,
player,201510250ram,ram,LaurJa99,offense,0,,,,,
player,201510250ram,ram,LaurJa99,off_pct,0%,,,,,
player,201510250ram,ram,LaurJa99,defense,75,,,,,
player,201510250ram,ram,LaurJa99,def_pct,100%,,,,,
player,201510250ram,ram,LaurJa99,special_teams,0,,,,,
player,201510250ram,ram,LaurJa99,st_pct,0%,,,,,
player,201510250ram,ram,JohnTr05,pos,CB,,,,,
player,201510250ram,ram,JohnTr05,offense,0,,,,,
player,201510250ram,ram,JohnTr05,off_pct,0%,,,,,
player,201510250ram,ram,JohnTr05,defense,70,,,,,
player,201510250ram,ram,JohnTr05,def_pct,93%,,,,,
player,201510250ram,ram,JohnTr05,special_teams,5,,,,,
player,201510250ram,ram,JohnTr05,st_pct,19%,,,,,
player,201510250ram,ram,DonaAa00,pos,DT,,,,,
player,201510250ram,ram,DonaAa00,offense,0,,,,,
player,201510250ram,ram,DonaAa00,off_pct,0%,,,,,
player,201510250ram,ram,DonaAa00,defense,59,,,,,
player,201510250ram,ram,DonaAa00,def_pct,79%,,,,,
player,201510250ram,ram,DonaAa00,special_teams,5,,,,,
player,201510250ram,ram,DonaAa00,st_pct,19%,,,,,
player,201510250ram,ram,SimsEu99,pos,DE,,,,,
player,201510250ram,ram,SimsEu99,offense,0,,,,,
player,201510250ram,ram,SimsEu99,off_pct,0%,,,,,
player,201510250ram,ram,SimsEu99,defense,47,,,,,
player,201510250ram,ram,SimsEu99,def_pct,63%,,,,,
player,201510250ram,ram,SimsEu99,special_teams,5,,,,,
player,201510250ram,ram,SimsEu99,st_pct,19%,,,,,
player,201510250ram,ram,BrocMi00,pos,DT,,,,,
player,201510250ram,ram,BrocMi00,offense,0,,,,,
player,201510250ram,ram,BrocMi00,off_pct,0%,,,,,
player,201510250ram,ram,BrocMi00,defense,47,,,,,
player,201510250ram,ram,BrocMi00,def_pct,63%,,,,,
player,201510250ram,ram,BrocMi00,special_teams,5,,,,,
player,201510250ram,ram,BrocMi00,st_pct,19%,,,,,
player,201510250ram,ram,JoynLa00,pos,CB,,,,,
player,201510250ram,ram,JoynLa00,offense,0,,,,,
player,201510250ram,ram,JoynLa00,off_pct,0%,,,,,
player,201510250ram,ram,JoynLa00,defense,47,,,,,
player,201510250ram,ram,JoynLa00,def_pct,63%,,,,,
player,201510250ram,ram,JoynLa00,special_teams,0,,,,,
player,201510250ram,ram,JoynLa00,st_pct,0%,,,,,
player,201510250ram,ram,AyerAk00,pos,LB,,,,,
player,201510250ram,ram,AyerAk00,offense,0,,,,,
player,201510250ram,ram,AyerAk00,off_pct,0%,,,,,
player,201510250ram,ram,AyerAk00,defense,42,,,,,
player,201510250ram,ram,AyerAk00,def_pct,56%,,,,,
player,201510250ram,ram,AyerAk00,special_teams,0,,,,,
player,201510250ram,ram,AyerAk00,st_pct,0%,,,,,
player,201510250ram,ram,HayeWi99,pos,DE,,,,,
player,201510250ram,ram,HayeWi99,offense,0,,,,,
player,201510250ram,ram,HayeWi99,off_pct,0%,,,,,
player,201510250ram,ram,HayeWi99,defense,37,,,,,
player,201510250ram,ram,HayeWi99,def_pct,49%,,,,,
player,201510250ram,ram,HayeWi99,special_teams,5,,,,,
player,201510250ram,ram,HayeWi99,st_pct,19%,,,,,
player,201510250ram,ram,WestEt00,pos,DT,,,,,
player,201510250ram,ram,WestEt00,offense,0,,,,,
player,201510250ram,ram,WestEt00,off_pct,0%,,,,,
player,201510250ram,ram,WestEt00,defense,35,,,,,
player,201510250ram,ram,WestEt00,def_pct,47%,,,,,
player,201510250ram,ram,WestEt00,special_teams,1,,,,,
player,201510250ram,ram,WestEt00,st_pct,4%,,,,,
player,201510250ram,ram,FairNi00,pos,DT,,,,,
player,201510250ram,ram,FairNi00,offense,0,,,,,
player,201510250ram,ram,FairNi00,off_pct,0%,,,,,
player,201510250ram,ram,FairNi00,defense,29,,,,,
player,201510250ram,ram,FairNi00,def_pct,39%,,,,,
player,201510250ram,ram,FairNi00,special_teams,0,,,,,
player,201510250ram,ram,FairNi00,st_pct,0%,,,,,
player,201510250ram,ram,QuinRo00,pos,DE,,,,,
player,201510250ram,ram,QuinRo00,offense,0,,,,,
player,201510250ram,ram,QuinRo00,off_pct,0%,,,,,
player,201510250ram,ram,QuinRo00,defense,28,,,,,
player,201510250ram,ram,QuinRo00,def_pct,37%,,,,,
player,201510250ram,ram,QuinRo00,special_teams,4,,,,,
player,201510250ram,ram,QuinRo00,st_pct,15%,,,,,
player,201510250ram,ram,RobeMa00,pos,CB,,,,,
player,201510250ram,ram,RobeMa00,offense,0,,,,,
player,201510250ram,ram,RobeMa00,off_pct,0%,,,,,
player,201510250ram,ram,RobeMa00,defense,5,,,,,
player,201510250ram,ram,RobeMa00,def_pct,7%,,,,,
player,201510250ram,ram,RobeMa00,special_teams,1,,,,,
player,201510250ram,ram,RobeMa00,st_pct,4%,,,,,
player,201510250ram,ram,AlexMa00,pos,SS,,,,,
player,201510250ram,ram,AlexMa00,offense,0,,,,,
player,201510250ram,ram,AlexMa00,off_pct,0%,,,,,
player,201510250ram,ram,AlexMa00,defense,4,,,,,
player,201510250ram,ram,AlexMa00,def_pct,5%,,,,,
player,201510250ram,ram,AlexMa00,special_teams,11,,,,,
player,201510250ram,ram,AlexMa00,st_pct,42%,,,,,
player,201510250ram,ram,DaviCo02,pos,FS,,,,,
player,201510250ram,ram,DaviCo02,offense,0,,,,,
player,201510250ram,ram,DaviCo02,off_pct,0%,,,,,
player,201510250ram,ram,DaviCo02,defense,0,,,,,
player,201510250ram,ram,DaviCo02,def_pct,0%,,,,,
player,201510250ram,ram,DaviCo02,special_teams,20,,,,,
player,201510250ram,ram,DaviCo02,st_pct,77%,,,,,
player,201510250ram,ram,BateDa00,pos,LB,,,,,
player,201510250ram,ram,BateDa00,offense,0,,,,,
player,201510250ram,ram,BateDa00,off_pct,0%,,,,,
player,201510250ram,ram,BateDa00,defense,0,,,,,
player,201510250ram,ram,BateDa00,def_pct,0%,,,,,
player,201510250ram,ram,BateDa00,special_teams,20,,,,,
player,201510250ram,ram,BateDa00,st_pct,77%,,,,,
player,201510250ram,ram,ReynCh00,pos,RB,,,,,
player,201510250ram,ram,ReynCh00,offense,0,,,,,
player,201510250ram,ram,ReynCh00,off_pct,0%,,,,,
player,201510250ram,ram,ReynCh00,defense,0,,,,,
player,201510250ram,ram,ReynCh00,def_pct,0%,,,,,
player,201510250ram,ram,ReynCh00,special_teams,15,,,,,
player,201510250ram,ram,ReynCh00,st_pct,58%,,,,,
player,201510250ram,ram,LyncCa00,pos,LB,,,,,
player,201510250ram,ram,LyncCa00,offense,0,,,,,
player,201510250ram,ram,LyncCa00,off_pct,0%,,,,,
player,201510250ram,ram,LyncCa00,defense,0,,,,,
player,201510250ram,ram,LyncCa00,def_pct,0%,,,,,
player,201510250ram,ram,LyncCa00,special_teams,15,,,,,
player,201510250ram,ram,LyncCa00,st_pct,58%,,,,,
player,201510250ram,ram,HageBr00,pos,LB,,,,,
player,201510250ram,ram,HageBr00,offense,0,,,,,
player,201510250ram,ram,HageBr00,off_pct,0%,,,,,
player,201510250ram,ram,HageBr00,defense,0,,,,,
player,201510250ram,ram,HageBr00,def_pct,0%,,,,,
player,201510250ram,ram,HageBr00,special_teams,15,,,,,
player,201510250ram,ram,HageBr00,st_pct,58%,,,,,
player,201510250ram,ram,MarqBr00,pos,WR,,,,,
player,201510250ram,ram,MarqBr00,offense,0,,,,,
player,201510250ram,ram,MarqBr00,off_pct,0%,,,,,
player,201510250ram,ram,MarqBr00,defense,0,,,,,
player,201510250ram,ram,MarqBr00,def_pct,0%,,,,,
player,201510250ram,ram,MarqBr00,special_teams,12,,,,,
player,201510250ram,ram,MarqBr00,st_pct,46%,,,,,
player,201510250ram,ram,McQuJa00,pos,LS,,,,,
player,201510250ram,ram,McQuJa00,offense,0,,,,,
player,201510250ram,ram,McQuJa00,off_pct,0%,,,,,
player,201510250ram,ram,McQuJa00,defense,0,,,,,
player,201510250ram,ram,McQuJa00,def_pct,0%,,,,,
player,201510250ram,ram,McQuJa00,special_teams,11,,,,,
player,201510250ram,ram,McQuJa00,st_pct,42%,,,,,
player,201510250ram,ram,HekkJo00,pos,P,,,,,
player,201510250ram,ram,HekkJo00,offense,0,,,,,
player,201510250ram,ram,HekkJo00,off_pct,0%,,,,,
player,201510250ram,ram,HekkJo00,defense,0,,,,,
player,201510250ram,ram,HekkJo00,def_pct,0%,,,,,
player,201510250ram,ram,HekkJo00,special_teams,11,,,,,
player,201510250ram,ram,HekkJo00,st_pct,42%,,,,,
player,201510250ram,ram,ZuerGr00,pos,K,,,,,
player,201510250ram,ram,ZuerGr00,offense,0,,,,,
player,201510250ram,ram,ZuerGr00,off_pct,0%,,,,,
player,201510250ram,ram,ZuerGr00,defense,0,,,,,
player,201510250ram,ram,ZuerGr00,def_pct,0%,,,,,
player,201510250ram,ram,ZuerGr00,special_teams,11,,,,,
player,201510250ram,ram,ZuerGr00,st_pct,42%,,,,,
player,201510250ram,ram,WattTr00,pos,RB,,,,,
player,201510250ram,ram,WattTr00,offense,0,,,,,
player,201510250ram,ram,WattTr00,off_pct,0%,,,,,
player,201510250ram,ram,WattTr00,defense,0,,,,,
player,201510250ram,ram,WattTr00,def_pct,0%,,,,,
player,201510250ram,ram,WattTr00,special_teams,9,,,,,
player,201510250ram,ram,WattTr00,st_pct,35%,,,,,
player,201510250ram,ram,RhanDe00,pos,C,,,,,
player,201510250ram,ram,RhanDe00,offense,0,,,,,
player,201510250ram,ram,RhanDe00,off_pct,0%,,,,,
player,201510250ram,ram,RhanDe00,defense,0,,,,,
player,201510250ram,ram,RhanDe00,def_pct,0%,,,,,
player,201510250ram,ram,RhanDe00,special_teams,8,,,,,
player,201510250ram,ram,RhanDe00,st_pct,31%,,,,,
player,201510250ram,ram,WichCo00,pos,G,,,,,
player,201510250ram,ram,WichCo00,offense,0,,,,,
player,201510250ram,ram,WichCo00,off_pct,0%,,,,,
player,201510250ram,ram,WichCo00,defense,0,,,,,
player,201510250ram,ram,WichCo00,def_pct,0%,,,,,
player,201510250ram,ram,WichCo00,special_teams,7,,,,,
player,201510250ram,ram,WichCo00,st_pct,27%,,,,,
player,201510250ram,cle,BitoJo00,pos,G,,,,,
player,201510250ram,cle,BitoJo00,offense,75,,,,,
player,201510250ram,cle,BitoJo00,off_pct,100%,,,,,
player,201510250ram,cle,BitoJo00,defense,0,,,,,
player,201510250ram,cle,BitoJo00,def_pct,0%,,,,,
player,201510250ram,cle,BitoJo00,special_teams,2,,,,,
player,201510250ram,cle,BitoJo00,st_pct,8%,,,,,
player,201510250ram,cle,SchwMi00,pos,T,,,,,
player,201510250ram,cle,SchwMi00,offense,75,,,,,
