game,2015,15,20151220,201512200rai,gnb,"Green Bay Packers",30,rai,"Oakland Raiders",20
player,201512200rai,rai,MayoBe00,special_teams,9,,,,,
player,201512200rai,rai,MayoBe00,st_pct,28%,,,,,
player,201512200rai,rai,WillDa99,pos,DT,,,,,
player,201512200rai,rai,WillDa99,offense,0,,,,,
player,201512200rai,rai,WillDa99,off_pct,0%,,,,,
player,201512200rai,rai,WillDa99,defense,53,,,,,
player,201512200rai,rai,WillDa99,def_pct,70%,,,,,
player,201512200rai,rai,WillDa99,special_teams,8,,,,,
player,201512200rai,rai,WillDa99,st_pct,25%,,,,,
player,201512200rai,rai,ElliJu01,pos,NT,,,,,
player,201512200rai,rai,ElliJu01,offense,0,,,,,
player,201512200rai,rai,ElliJu01,off_pct,0%,,,,,
player,201512200rai,rai,ElliJu01,defense,39,,,,,
player,201512200rai,rai,ElliJu01,def_pct,51%,,,,,
player,201512200rai,rai,ElliJu01,special_teams,0,,,,,
player,201512200rai,rai,ElliJu01,st_pct,0%,,,,,
player,201512200rai,rai,McGeSt01,pos,NT,,,,,
player,201512200rai,rai,McGeSt01,offense,0,,,,,
player,201512200rai,rai,McGeSt01,off_pct,0%,,,,,
player,201512200rai,rai,McGeSt01,defense,33,,,,,
player,201512200rai,rai,McGeSt01,def_pct,43%,,,,,
player,201512200rai,rai,McGeSt01,special_teams,8,,,,,
player,201512200rai,rai,McGeSt01,st_pct,25%,,,,,
player,201512200rai,rai,MaysTa99,pos,FS,,,,,
player,201512200rai,rai,MaysTa99,offense,0,,,,,
player,201512200rai,rai,MaysTa99,off_pct,0%,,,,,
player,201512200rai,rai,MaysTa99,defense,31,,,,,
player,201512200rai,rai,MaysTa99,def_pct,41%,,,,,
player,201512200rai,rai,MaysTa99,special_teams,13,,,,,
player,201512200rai,rai,MaysTa99,st_pct,41%,,,,,
player,201512200rai,rai,HarrSh00,pos,DE,,,,,
player,201512200rai,rai,HarrSh00,offense,0,,,,,
player,201512200rai,rai,HarrSh00,off_pct,0%,,,,,
player,201512200rai,rai,HarrSh00,defense,30,,,,,
player,201512200rai,rai,HarrSh00,def_pct,39%,,,,,
player,201512200rai,rai,HarrSh00,special_teams,10,,,,,
player,201512200rai,rai,HarrSh00,st_pct,31%,,,,,
player,201512200rai,rai,McDoDe02,pos,CB,,,,,
player,201512200rai,rai,McDoDe02,offense,0,,,,,
player,201512200rai,rai,McDoDe02,off_pct,0%,,,,,
player,201512200rai,rai,McDoDe02,defense,17,,,,,
player,201512200rai,rai,McDoDe02,def_pct,22%,,,,,
player,201512200rai,rai,McDoDe02,special_teams,13,,,,,
player,201512200rai,rai,McDoDe02,st_pct,41%,,,,,
player,201512200rai,rai,LoftCu99,pos,LB,,,,,
player,201512200rai,rai,LoftCu99,offense,0,,,,,
player,201512200rai,rai,LoftCu99,off_pct,0%,,,,,
player,201512200rai,rai,LoftCu99,defense,11,,,,,
player,201512200rai,rai,LoftCu99,def_pct,14%,,,,,
player,201512200rai,rai,LoftCu99,special_teams,8,,,,,
player,201512200rai,rai,LoftCu99,st_pct,25%,,,,,
player,201512200rai,rai,AlexLo99,pos,LB,,,,,
player,201512200rai,rai,AlexLo99,offense,0,,,,,
player,201512200rai,rai,AlexLo99,off_pct,0%,,,,,
player,201512200rai,rai,AlexLo99,defense,9,,,,,
player,201512200rai,rai,AlexLo99,def_pct,12%,,,,,
player,201512200rai,rai,AlexLo99,special_teams,28,,,,,
player,201512200rai,rai,AlexLo99,st_pct,88%,,,,,
player,201512200rai,rai,McGiKe00,pos,CB,,,,,
player,201512200rai,rai,McGiKe00,offense,0,,,,,
player,201512200rai,rai,McGiKe00,off_pct,0%,,,,,
player,201512200rai,rai,McGiKe00,defense,3,,,,,
player,201512200rai,rai,McGiKe00,def_pct,4%,,,,,
player,201512200rai,rai,McGiKe00,special_teams,28,,,,,
player,201512200rai,rai,McGiKe00,st_pct,88%,,,,,
player,201512200rai,rai,EdwaMa01,pos,DE,,,,,
player,201512200rai,rai,EdwaMa01,offense,0,,,,,
player,201512200rai,rai,EdwaMa01,off_pct,0%,,,,,
player,201512200rai,rai,EdwaMa01,defense,3,,,,,
player,201512200rai,rai,EdwaMa01,def_pct,4%,,,,,
player,201512200rai,rai,EdwaMa01,special_teams,0,,,,,
player,201512200rai,rai,EdwaMa01,st_pct,0%,,,,,
player,201512200rai,rai,ToomKo00,pos,LB,,,,,
player,201512200rai,rai,ToomKo00,offense,0,,,,,
player,201512200rai,rai,ToomKo00,off_pct,0%,,,,,
player,201512200rai,rai,ToomKo00,defense,0,,,,,
player,201512200rai,rai,ToomKo00,def_pct,0%,,,,,
player,201512200rai,rai,ToomKo00,special_teams,20,,,,,
player,201512200rai,rai,ToomKo00,st_pct,62%,,,,,
player,201512200rai,rai,AsanLa99,pos,FS,,,,,
player,201512200rai,rai,AsanLa99,offense,0,,,,,
player,201512200rai,rai,AsanLa99,off_pct,0%,,,,,
player,201512200rai,rai,AsanLa99,defense,0,,,,,
player,201512200rai,rai,AsanLa99,def_pct,0%,,,,,
player,201512200rai,rai,AsanLa99,special_teams,20,,,,,
player,201512200rai,rai,AsanLa99,st_pct,62%,,,,,
player,201512200rai,rai,KingMa00,pos,P,,,,,
player,201512200rai,rai,KingMa00,offense,0,,,,,
player,201512200rai,rai,KingMa00,off_pct,0%,,,,,
player,201512200rai,rai,KingMa00,defense,0,,,,,
player,201512200rai,rai,KingMa00,def_pct,0%,,,,,
player,201512200rai,rai,KingMa00,special_teams,9,,,,,
player,201512200rai,rai,KingMa00,st_pct,28%,,,,,
player,201512200rai,rai,janikseb01,pos,K,,,,,
player,201512200rai,rai,janikseb01,offense,0,,,,,
player,201512200rai,rai,janikseb01,off_pct,0%,,,,,
player,201512200rai,rai,janikseb01,defense,0,,,,,
player,201512200rai,rai,janikseb01,def_pct,0%,,,,,
player,201512200rai,rai,janikseb01,special_teams,9,,,,,
player,201512200rai,rai,janikseb01,st_pct,28%,,,,,
player,201512200rai,rai,GaffTh20,pos,LS,,,,,
player,201512200rai,rai,GaffTh20,offense,0,,,,,
player,201512200rai,rai,GaffTh20,off_pct,0%,,,,,
player,201512200rai,rai,GaffTh20,defense,0,,,,,
player,201512200rai,rai,GaffTh20,def_pct,0%,,,,,
player,201512200rai,rai,GaffTh20,special_teams,9,,,,,
player,201512200rai,rai,GaffTh20,st_pct,28%,,,,,
player,201512200rai,rai,McDoTe00,pos,FS,,,,,
player,201512200rai,rai,McDoTe00,offense,0,,,,,
player,201512200rai,rai,McDoTe00,off_pct,0%,,,,,
player,201512200rai,rai,McDoTe00,defense,0,,,,,
player,201512200rai,rai,McDoTe00,def_pct,0%,,,,,
player,201512200rai,rai,McDoTe00,special_teams,5,,,,,
player,201512200rai,rai,McDoTe00,st_pct,16%,,,,,
player,201512200rai,rai,BergTo00,pos,C,,,,,
player,201512200rai,rai,BergTo00,offense,0,,,,,
player,201512200rai,rai,BergTo00,off_pct,0%,,,,,
player,201512200rai,rai,BergTo00,defense,0,,,,,
player,201512200rai,rai,BergTo00,def_pct,0%,,,,,
player,201512200rai,rai,BergTo00,special_teams,4,,,,,
player,201512200rai,rai,BergTo00,st_pct,12%,,,,,
player,201512200rai,gnb,BulaBr20,pos,T,,,,,
player,201512200rai,gnb,BulaBr20,offense,76,,,,,
player,201512200rai,gnb,BulaBr20,off_pct,100%,,,,,
player,201512200rai,gnb,BulaBr20,defense,0,,,,,
player,201512200rai,gnb,BulaBr20,def_pct,0%,,,,,
player,201512200rai,gnb,BulaBr20,special_teams,7,,,,,
player,201512200rai,gnb,BulaBr20,st_pct,22%,,,,,
player,201512200rai,gnb,TretJC00,pos,C,,,,,
player,201512200rai,gnb,TretJC00,offense,76,,,,,
player,201512200rai,gnb,TretJC00,off_pct,100%,,,,,
player,201512200rai,gnb,TretJC00,defense,0,,,,,
player,201512200rai,gnb,TretJC00,def_pct,0%,,,,,
player,201512200rai,gnb,TretJC00,special_teams,7,,,,,
player,201512200rai,gnb,TretJC00,st_pct,22%,,,,,
player,201512200rai,gnb,SittJo20,pos,G,,,,,
player,201512200rai,gnb,SittJo20,offense,76,,,,,
player,201512200rai,gnb,SittJo20,off_pct,100%,,,,,
player,201512200rai,gnb,SittJo20,defense,0,,,,,
player,201512200rai,gnb,SittJo20,def_pct,0%,,,,,
player,201512200rai,gnb,SittJo20,special_teams,7,,,,,
player,201512200rai,gnb,SittJo20,st_pct,22%,,,,,
player,201512200rai,gnb,LangT.20,pos,G,,,,,
player,201512200rai,gnb,LangT.20,offense,76,,,,,
player,201512200rai,gnb,LangT.20,off_pct,100%,,,,,
player,201512200rai,gnb,LangT.20,defense,0,,,,,
player,201512200rai,gnb,LangT.20,def_pct,0%,,,,,
player,201512200rai,gnb,LangT.20,special_teams,2,,,,,
player,201512200rai,gnb,LangT.20,st_pct,6%,,,,,
player,201512200rai,gnb,RodgAa00,pos,QB,,,,,
player,201512200rai,gnb,RodgAa00,offense,76,,,,,
player,201512200rai,gnb,RodgAa00,off_pct,100%,,,,,
player,201512200rai,gnb,RodgAa00,defense,0,,,,,
player,201512200rai,gnb,RodgAa00,def_pct,0%,,,,,
player,201512200rai,gnb,RodgAa00,special_teams,0,,,,,
player,201512200rai,gnb,RodgAa00,st_pct,0%,,,,,
player,201512200rai,gnb,BakhDa00,pos,T,,,,,
player,201512200rai,gnb,BakhDa00,offense,67,,,,,
player,201512200rai,gnb,BakhDa00,off_pct,88%,,,,,
player,201512200rai,gnb,BakhDa00,defense,0,,,,,
player,201512200rai,gnb,BakhDa00,def_pct,0%,,,,,
player,201512200rai,gnb,BakhDa00,special_teams,5,,,,,
player,201512200rai,gnb,BakhDa00,st_pct,16%,,,,,
player,201512200rai,gnb,CobbRa00,pos,WR,,,,,
player,201512200rai,gnb,CobbRa00,offense,66,,,,,
player,201512200rai,gnb,CobbRa00,off_pct,87%,,,,,
player,201512200rai,gnb,CobbRa00,defense,0,,,,,
player,201512200rai,gnb,CobbRa00,def_pct,0%,,,,,
player,201512200rai,gnb,CobbRa00,special_teams,0,,,,,
player,201512200rai,gnb,CobbRa00,st_pct,0%,,,,,
player,201512200rai,gnb,AdamDa01,pos,WR,,,,,
player,201512200rai,gnb,AdamDa01,offense,63,,,,,
player,201512200rai,gnb,AdamDa01,off_pct,83%,,,,,
player,201512200rai,gnb,AdamDa01,defense,0,,,,,
player,201512200rai,gnb,AdamDa01,def_pct,0%,,,,,
player,201512200rai,gnb,AdamDa01,special_teams,0,,,,,
player,201512200rai,gnb,AdamDa01,st_pct,0%,,,,,
player,201512200rai,gnb,JoneJa04,pos,WR,,,,,
player,201512200rai,gnb,JoneJa04,offense,60,,,,,
player,201512200rai,gnb,JoneJa04,off_pct,79%,,,,,
player,201512200rai,gnb,JoneJa04,defense,0,,,,,
player,201512200rai,gnb,JoneJa04,def_pct,0%,,,,,
player,201512200rai,gnb,JoneJa04,special_teams,0,,,,,
player,201512200rai,gnb,JoneJa04,st_pct,0%,,,,,
player,201512200rai,gnb,KuhnJo00,pos,FB,,,,,
player,201512200rai,gnb,KuhnJo00,offense,47,,,,,
player,201512200rai,gnb,KuhnJo00,off_pct,62%,,,,,
player,201512200rai,gnb,KuhnJo00,defense,0,,,,,
player,201512200rai,gnb,KuhnJo00,def_pct,0%,,,,,
player,201512200rai,gnb,KuhnJo00,special_teams,9,,,,,
player,201512200rai,gnb,KuhnJo00,st_pct,28%,,,,,
player,201512200rai,gnb,RodgRi00,pos,TE,,,,,
player,201512200rai,gnb,RodgRi00,offense,40,,,,,
player,201512200rai,gnb,RodgRi00,off_pct,53%,,,,,
player,201512200rai,gnb,RodgRi00,defense,0,,,,,
player,201512200rai,gnb,RodgRi00,def_pct,0%,,,,,
player,201512200rai,gnb,RodgRi00,special_teams,0,,,,,
player,201512200rai,gnb,RodgRi00,st_pct,0%,,,,,
player,201512200rai,gnb,LacyEd00,pos,RB,,,,,
player,201512200rai,gnb,LacyEd00,offense,28,,,,,
player,201512200rai,gnb,LacyEd00,off_pct,37%,,,,,
player,201512200rai,gnb,LacyEd00,defense,0,,,,,
player,201512200rai,gnb,LacyEd00,def_pct,0%,,,,,
player,201512200rai,gnb,LacyEd00,special_teams,0,,,,,
player,201512200rai,gnb,LacyEd00,st_pct,0%,,,,,
player,201512200rai,gnb,AbbrJa00,pos,WR,,,,,
player,201512200rai,gnb,AbbrJa00,offense,27,,,,,
player,201512200rai,gnb,AbbrJa00,off_pct,36%,,,,,
player,201512200rai,gnb,AbbrJa00,defense,0,,,,,
player,201512200rai,gnb,AbbrJa00,def_pct,0%,,,,,
player,201512200rai,gnb,AbbrJa00,special_teams,0,,,,,
player,201512200rai,gnb,AbbrJa00,st_pct,0%,,,,,
player,201512200rai,gnb,StarJa00,pos,RB,,,,,
player,201512200rai,gnb,StarJa00,offense,21,,,,,
player,201512200rai,gnb,StarJa00,off_pct,28%,,,,,
player,201512200rai,gnb,StarJa00,defense,0,,,,,
player,201512200rai,gnb,StarJa00,def_pct,0%,,,,,
player,201512200rai,gnb,StarJa00,special_teams,0,,,,,
player,201512200rai,gnb,StarJa00,st_pct,0%,,,,,
player,201512200rai,gnb,JaniJe00,pos,WR,,,,,
player,201512200rai,gnb,JaniJe00,offense,13,,,,,
player,201512200rai,gnb,JaniJe00,off_pct,17%,,,,,
player,201512200rai,gnb,JaniJe00,defense,0,,,,,
player,201512200rai,gnb,JaniJe00,def_pct,0%,,,,,
player,201512200rai,gnb,JaniJe00,special_teams,21,,,,,
player,201512200rai,gnb,JaniJe00,st_pct,66%,,,,,
player,201512200rai,gnb,PeriJu00,pos,TE,,,,,
player,201512200rai,gnb,PeriJu00,offense,12,,,,,
player,201512200rai,gnb,PeriJu00,off_pct,16%,,,,,
player,201512200rai,gnb,PeriJu00,defense,0,,,,,
player,201512200rai,gnb,PeriJu00,def_pct,0%,,,,,
player,201512200rai,gnb,PeriJu00,special_teams,10,,,,,
player,201512200rai,gnb,PeriJu00,st_pct,31%,,,,,
player,201512200rai,gnb,BarcDo00,pos,T,,,,,
player,201512200rai,gnb,BarcDo00,offense,9,,,,,
player,201512200rai,gnb,BarcDo00,off_pct,12%,,,,,
player,201512200rai,gnb,BarcDo00,defense,0,,,,,
player,201512200rai,gnb,BarcDo00,def_pct,0%,,,,,
player,201512200rai,gnb,BarcDo00,special_teams,12,,,,,
player,201512200rai,gnb,BarcDo00,st_pct,38%,,,,,
player,201512200rai,gnb,RipkAa00,pos,FB,,,,,
player,201512200rai,gnb,RipkAa00,offense,3,,,,,
player,201512200rai,gnb,RipkAa00,off_pct,4%,,,,,
player,201512200rai,gnb,RipkAa00,defense,0,,,,,
player,201512200rai,gnb,RipkAa00,def_pct,0%,,,,,
player,201512200rai,gnb,RipkAa00,special_teams,21,,,,,
player,201512200rai,gnb,RipkAa00,st_pct,66%,,,,,
player,201512200rai,gnb,BurnMo99,pos,SS,,,,,
player,201512200rai,gnb,BurnMo99,offense,0,,,,,
player,201512200rai,gnb,BurnMo99,off_pct,0%,,,,,
player,201512200rai,gnb,BurnMo99,defense,77,,,,,
player,201512200rai,gnb,BurnMo99,def_pct,100%,,,,,
player,201512200rai,gnb,BurnMo99,special_teams,4,,,,,
player,201512200rai,gnb,BurnMo99,st_pct,12%,,,,,
player,201512200rai,gnb,ClinHa00,pos,FS,,,,,
player,201512200rai,gnb,ClinHa00,offense,0,,,,,
player,201512200rai,gnb,ClinHa00,off_pct,0%,,,,,
player,201512200rai,gnb,ClinHa00,defense,77,,,,,
player,201512200rai,gnb,ClinHa00,def_pct,100%,,,,,
player,201512200rai,gnb,ClinHa00,special_teams,4,,,,,
player,201512200rai,gnb,ClinHa00,st_pct,12%,,,,,
player,201512200rai,gnb,HaywCa00,pos,CB,,,,,
player,201512200rai,gnb,HaywCa00,offense,0,,,,,
player,201512200rai,gnb,HaywCa00,off_pct,0%,,,,,
player,201512200rai,gnb,HaywCa00,defense,75,,,,,
player,201512200rai,gnb,HaywCa00,def_pct,97%,,,,,
player,201512200rai,gnb,HaywCa00,special_teams,11,,,,,
player,201512200rai,gnb,HaywCa00,st_pct,34%,,,,,
player,201512200rai,gnb,RollQu00,pos,CB,,,,,
player,201512200rai,gnb,RollQu00,offense,0,,,,,
player,201512200rai,gnb,RollQu00,off_pct,0%,,,,,
player,201512200rai,gnb,RollQu00,defense,73,,,,,
player,201512200rai,gnb,RollQu00,def_pct,95%,,,,,
player,201512200rai,gnb,RollQu00,special_teams,16,,,,,
player,201512200rai,gnb,RollQu00,st_pct,50%,,,,,
player,201512200rai,gnb,RandDa00,pos,CB,,,,,
player,201512200rai,gnb,RandDa00,offense,0,,,,,
player,201512200rai,gnb,RandDa00,off_pct,0%,,,,,
player,201512200rai,gnb,RandDa00,defense,72,,,,,
player,201512200rai,gnb,RandDa00,def_pct,94%,,,,,
player,201512200rai,gnb,RandDa00,special_teams,8,,,,,
player,201512200rai,gnb,RandDa00,st_pct,25%,,,,,
player,201512200rai,gnb,MattCl99,pos,LB,,,,,
player,201512200rai,gnb,MattCl99,offense,0,,,,,
player,201512200rai,gnb,MattCl99,off_pct,0%,,,,,
player,201512200rai,gnb,MattCl99,defense,72,,,,,
player,201512200rai,gnb,MattCl99,def_pct,94%,,,,,
player,201512200rai,gnb,MattCl99,special_teams,4,,,,,
player,201512200rai,gnb,MattCl99,st_pct,12%,,,,,
player,201512200rai,gnb,RyanJa00,pos,LB,,,,,
player,201512200rai,gnb,RyanJa00,offense,0,,,,,
player,201512200rai,gnb,RyanJa00,off_pct,0%,,,,,
player,201512200rai,gnb,RyanJa00,defense,53,,,,,
player,201512200rai,gnb,RyanJa00,def_pct,69%,,,,,
player,201512200rai,gnb,RyanJa00,special_teams,9,,,,,
player,201512200rai,gnb,RyanJa00,st_pct,28%,,,,,
player,201512200rai,gnb,NealMi99,pos,LB,,,,,
player,201512200rai,gnb,NealMi99,offense,0,,,,,
player,201512200rai,gnb,NealMi99,off_pct,0%,,,,,
player,201512200rai,gnb,NealMi99,defense,51,,,,,
player,201512200rai,gnb,NealMi99,def_pct,66%,,,,,
player,201512200rai,gnb,NealMi99,special_teams,4,,,,,
player,201512200rai,gnb,NealMi99,st_pct,12%,,,,,
player,201512200rai,gnb,PeppJu99,pos,LB,,,,,
player,201512200rai,gnb,PeppJu99,offense,0,,,,,
player,201512200rai,gnb,PeppJu99,off_pct,0%,,,,,
player,201512200rai,gnb,PeppJu99,defense,48,,,,,
player,201512200rai,gnb,PeppJu99,def_pct,62%,,,,,
player,201512200rai,gnb,PeppJu99,special_teams,4,,,,,
player,201512200rai,gnb,PeppJu99,st_pct,12%,,,,,
player,201512200rai,gnb,DaniMi00,pos,DT,,,,,
player,201512200rai,gnb,DaniMi00,offense,0,,,,,
player,201512200rai,gnb,DaniMi00,off_pct,0%,,,,,
player,201512200rai,gnb,DaniMi00,defense,41,,,,,
player,201512200rai,gnb,DaniMi00,def_pct,53%,,,,,
player,201512200rai,gnb,DaniMi00,special_teams,4,,,,,
player,201512200rai,gnb,DaniMi00,st_pct,12%,,,,,
player,201512200rai,gnb,JoneDa03,pos,DE,,,,,
player,201512200rai,gnb,JoneDa03,offense,0,,,,,
player,201512200rai,gnb,JoneDa03,off_pct,0%,,,,,
player,201512200rai,gnb,JoneDa03,defense,39,,,,,
player,201512200rai,gnb,JoneDa03,def_pct,51%,,,,,
player,201512200rai,gnb,JoneDa03,special_teams,9,,,,,
player,201512200rai,gnb,JoneDa03,st_pct,28%,,,,,
player,201512200rai,gnb,PerrNi00,pos,LB,,,,,
player,201512200rai,gnb,PerrNi00,offense,0,,,,,
player,201512200rai,gnb,PerrNi00,off_pct,0%,,,,,
player,201512200rai,gnb,PerrNi00,defense,31,,,,,
player,201512200rai,gnb,PerrNi00,def_pct,40%,,,,,
player,201512200rai,gnb,PerrNi00,special_teams,1,,,,,
player,201512200rai,gnb,PerrNi00,st_pct,3%,,,,,
player,201512200rai,gnb,HydeMi00,pos,FS,,,,,
player,201512200rai,gnb,HydeMi00,offense,0,,,,,
player,201512200rai,gnb,HydeMi00,off_pct,0%,,,,,
player,201512200rai,gnb,HydeMi00,defense,29,,,,,
player,201512200rai,gnb,HydeMi00,def_pct,38%,,,,,
player,201512200rai,gnb,HydeMi00,special_teams,16,,,,,
player,201512200rai,gnb,HydeMi00,st_pct,50%,,,,,
player,201512200rai,gnb,ThomJo04,pos,LB,,,,,
player,201512200rai,gnb,ThomJo04,offense,0,,,,,
player,201512200rai,gnb,ThomJo04,off_pct,0%,,,,,
player,201512200rai,gnb,ThomJo04,defense,26,,,,,
player,201512200rai,gnb,ThomJo04,def_pct,34%,,,,,
player,201512200rai,gnb,ThomJo04,special_teams,21,,,,,
player,201512200rai,gnb,ThomJo04,st_pct,66%,,,,,
player,201512200rai,gnb,GuioLe99,pos,DT,,,,,
player,201512200rai,gnb,GuioLe99,offense,0,,,,,
player,201512200rai,gnb,GuioLe99,off_pct,0%,,,,,
player,201512200rai,gnb,GuioLe99,defense,23,,,,,
player,201512200rai,gnb,GuioLe99,def_pct,30%,,,,,
player,201512200rai,gnb,GuioLe99,special_teams,7,,,,,
player,201512200rai,gnb,GuioLe99,st_pct,22%,,,,,
player,201512200rai,gnb,RajiBJ99,pos,NT,,,,,
player,201512200rai,gnb,RajiBJ99,offense,0,,,,,
player,201512200rai,gnb,RajiBJ99,off_pct,0%,,,,,
player,201512200rai,gnb,RajiBJ99,defense,23,,,,,
player,201512200rai,gnb,RajiBJ99,def_pct,30%,,,,,
player,201512200rai,gnb,RajiBJ99,special_teams,0,,,,,
player,201512200rai,gnb,RajiBJ99,st_pct,0%,,,,,
player,201512200rai,gnb,PennMi00,pos,DE,,,,,
player,201512200rai,gnb,PennMi00,offense,0,,,,,
player,201512200rai,gnb,PennMi00,off_pct,0%,,,,,
player,201512200rai,gnb,PennMi00,defense,21,,,,,
player,201512200rai,gnb,PennMi00,def_pct,27%,,,,,
player,201512200rai,gnb,PennMi00,special_teams,7,,,,,
player,201512200rai,gnb,PennMi00,st_pct,22%,,,,,
player,201512200rai,gnb,ElliJa02,pos,LB,,,,,
player,201512200rai,gnb,ElliJa02,offense,0,,,,,
player,201512200rai,gnb,ElliJa02,off_pct,0%,,,,,
player,201512200rai,gnb,ElliJa02,defense,11,,,,,
player,201512200rai,gnb,ElliJa02,def_pct,14%,,,,,
player,201512200rai,gnb,ElliJa02,special_teams,14,,,,,
player,201512200rai,gnb,ElliJa02,st_pct,44%,,,,,
player,201512200rai,gnb,PalmNa01,pos,LB,,,,,
player,201512200rai,gnb,PalmNa01,offense,0,,,,,
player,201512200rai,gnb,PalmNa01,off_pct,0%,,,,,
player,201512200rai,gnb,PalmNa01,defense,4,,,,,
player,201512200rai,gnb,PalmNa01,def_pct,5%,,,,,
player,201512200rai,gnb,PalmNa01,special_teams,21,,,,,
player,201512200rai,gnb,PalmNa01,st_pct,66%,,,,,
player,201512200rai,gnb,GuntLa00,pos,CB,,,,,
player,201512200rai,gnb,GuntLa00,offense,0,,,,,
player,201512200rai,gnb,GuntLa00,off_pct,0%,,,,,
player,201512200rai,gnb,GuntLa00,defense,1,,,,,
player,201512200rai,gnb,GuntLa00,def_pct,1%,,,,,
player,201512200rai,gnb,GuntLa00,special_teams,7,,,,,
player,201512200rai,gnb,GuntLa00,st_pct,22%,,,,,
player,201512200rai,gnb,BanjCh00,pos,SS,,,,,
player,201512200rai,gnb,BanjCh00,offense,0,,,,,
player,201512200rai,gnb,BanjCh00,off_pct,0%,,,,,
player,201512200rai,gnb,BanjCh00,defense,0,,,,,
player,201512200rai,gnb,BanjCh00,def_pct,0%,,,,,
player,201512200rai,gnb,BanjCh00,special_teams,21,,,,,
player,201512200rai,gnb,BanjCh00,st_pct,66%,,,,,
player,201512200rai,gnb,GoodDe00,pos,CB,,,,,
player,201512200rai,gnb,GoodDe00,offense,0,,,,,
player,201512200rai,gnb,GoodDe00,off_pct,0%,,,,,
player,201512200rai,gnb,GoodDe00,defense,0,,,,,
player,201512200rai,gnb,GoodDe00,def_pct,0%,,,,,
player,201512200rai,gnb,GoodDe00,special_teams,16,,,,,
player,201512200rai,gnb,GoodDe00,st_pct,50%,,,,,
player,201512200rai,gnb,CrosMa20,pos,K,,,,,
player,201512200rai,gnb,CrosMa20,offense,0,,,,,
player,201512200rai,gnb,CrosMa20,off_pct,0%,,,,,
player,201512200rai,gnb,CrosMa20,defense,0,,,,,
player,201512200rai,gnb,CrosMa20,def_pct,0%,,,,,
player,201512200rai,gnb,CrosMa20,special_teams,14,,,,,
player,201512200rai,gnb,CrosMa20,st_pct,44%,,,,,
player,201512200rai,gnb,GoodBr99,pos,LS,,,,,
player,201512200rai,gnb,GoodBr99,offense,0,,,,,
player,201512200rai,gnb,GoodBr99,off_pct,0%,,,,,
player,201512200rai,gnb,GoodBr99,defense,0,,,,,
player,201512200rai,gnb,GoodBr99,def_pct,0%,,,,,
player,201512200rai,gnb,GoodBr99,special_teams,11,,,,,
player,201512200rai,gnb,GoodBr99,st_pct,34%,,,,,
player,201512200rai,gnb,MastTi99,pos,P,,,,,
player,201512200rai,gnb,MastTi99,offense,0,,,,,
player,201512200rai,gnb,MastTi99,off_pct,0%,,,,,
player,201512200rai,gnb,MastTi99,defense,0,,,,,
player,201512200rai,gnb,MastTi99,def_pct,0%,,,,,
player,201512200rai,gnb,MastTi99,special_teams,11,,,,,
player,201512200rai,gnb,MastTi99,st_pct,34%,,,,,
player,201512200rai,gnb,TaylLa01,pos,G,,,,,
player,201512200rai,gnb,TaylLa01,offense,0,,,,,
player,201512200rai,gnb,TaylLa01,off_pct,0%,,,,,
player,201512200rai,gnb,TaylLa01,defense,0,,,,,
player,201512200rai,gnb,TaylLa01,def_pct,0%,,,,,
player,201512200rai,gnb,TaylLa01,special_teams,7,,,,,
player,201512200rai,gnb,TaylLa01,st_pct,22%,,,,,
