game,2015,11,20151122,201511220det,rai,"Oakland Raiders",13,det,"Detroit Lions",18
player,201511220det,det,WhitTa00,fumbles_rec_yds,0,,,,,
player,201511220det,det,WhitTa00,fumbles_rec_td,0,,,,,
player,201511220det,det,WhitTa00,fumbles_forced,0,,,,,
player,201511220det,det,WilsC.98,def_int,0,,,,,
player,201511220det,det,WilsC.98,def_int_yds,0,,,,,
player,201511220det,det,WilsC.98,def_int_td,0,,,,,
player,201511220det,det,WilsC.98,def_int_long,0,,,,,
player,201511220det,det,WilsC.98,pass_defended,0,,,,,
player,201511220det,det,WilsC.98,sacks,0.0,,,,,
player,201511220det,det,WilsC.98,tackles_combined,2,,,,,
player,201511220det,det,WilsC.98,tackles_solo,2,,,,,
player,201511220det,det,WilsC.98,tackles_assists,0,,,,,
player,201511220det,det,WilsC.98,tackles_loss,1,,,,,
player,201511220det,det,WilsC.98,qb_hits,0,,,,,
player,201511220det,det,WilsC.98,fumbles_rec,0,,,,,
player,201511220det,det,WilsC.98,fumbles_rec_yds,0,,,,,
player,201511220det,det,WilsC.98,fumbles_rec_td,0,,,,,
player,201511220det,det,WilsC.98,fumbles_forced,0,,,,,
player,201511220det,det,CareDo00,def_int,0,,,,,
player,201511220det,det,CareDo00,def_int_yds,0,,,,,
player,201511220det,det,CareDo00,def_int_td,0,,,,,
player,201511220det,det,CareDo00,def_int_long,0,,,,,
player,201511220det,det,CareDo00,pass_defended,0,,,,,
player,201511220det,det,CareDo00,sacks,0.0,,,,,
player,201511220det,det,CareDo00,tackles_combined,1,,,,,
player,201511220det,det,CareDo00,tackles_solo,1,,,,,
player,201511220det,det,CareDo00,tackles_assists,0,,,,,
player,201511220det,det,CareDo00,tackles_loss,0,,,,,
player,201511220det,det,CareDo00,qb_hits,0,,,,,
player,201511220det,det,CareDo00,fumbles_rec,0,,,,,
player,201511220det,det,CareDo00,fumbles_rec_yds,0,,,,,
player,201511220det,det,CareDo00,fumbles_rec_td,0,,,,,
player,201511220det,det,CareDo00,fumbles_forced,0,,,,,
player,201511220det,det,IhedJa00,def_int,0,,,,,
player,201511220det,det,IhedJa00,def_int_yds,0,,,,,
player,201511220det,det,IhedJa00,def_int_td,0,,,,,
player,201511220det,det,IhedJa00,def_int_long,0,,,,,
player,201511220det,det,IhedJa00,pass_defended,0,,,,,
player,201511220det,det,IhedJa00,sacks,0.0,,,,,
player,201511220det,det,IhedJa00,tackles_combined,1,,,,,
player,201511220det,det,IhedJa00,tackles_solo,0,,,,,
player,201511220det,det,IhedJa00,tackles_assists,1,,,,,
player,201511220det,det,IhedJa00,tackles_loss,0,,,,,
player,201511220det,det,IhedJa00,qb_hits,0,,,,,
player,201511220det,det,IhedJa00,fumbles_rec,0,,,,,
player,201511220det,det,IhedJa00,fumbles_rec_yds,0,,,,,
player,201511220det,det,IhedJa00,fumbles_rec_td,0,,,,,
player,201511220det,det,IhedJa00,fumbles_forced,0,,,,,
player,201511220det,det,JoneJa99,def_int,0,,,,,
player,201511220det,det,JoneJa99,def_int_yds,0,,,,,
player,201511220det,det,JoneJa99,def_int_td,0,,,,,
player,201511220det,det,JoneJa99,def_int_long,0,,,,,
player,201511220det,det,JoneJa99,pass_defended,0,,,,,
player,201511220det,det,JoneJa99,sacks,0.0,,,,,
player,201511220det,det,JoneJa99,tackles_combined,1,,,,,
player,201511220det,det,JoneJa99,tackles_solo,1,,,,,
player,201511220det,det,JoneJa99,tackles_assists,0,,,,,
player,201511220det,det,JoneJa99,tackles_loss,1,,,,,
player,201511220det,det,JoneJa99,qb_hits,1,,,,,
player,201511220det,det,JoneJa99,fumbles_rec,0,,,,,
player,201511220det,det,JoneJa99,fumbles_rec_yds,0,,,,,
player,201511220det,det,JoneJa99,fumbles_rec_td,0,,,,,
player,201511220det,det,JoneJa99,fumbles_forced,0,,,,,
player,201511220det,det,NgatHa20,def_int,0,,,,,
player,201511220det,det,NgatHa20,def_int_yds,0,,,,,
player,201511220det,det,NgatHa20,def_int_td,0,,,,,
player,201511220det,det,NgatHa20,def_int_long,0,,,,,
player,201511220det,det,NgatHa20,pass_defended,0,,,,,
player,201511220det,det,NgatHa20,sacks,0.0,,,,,
player,201511220det,det,NgatHa20,tackles_combined,1,,,,,
player,201511220det,det,NgatHa20,tackles_solo,1,,,,,
player,201511220det,det,NgatHa20,tackles_assists,0,,,,,
player,201511220det,det,NgatHa20,tackles_loss,1,,,,,
player,201511220det,det,NgatHa20,qb_hits,0,,,,,
player,201511220det,det,NgatHa20,fumbles_rec,0,,,,,
player,201511220det,det,NgatHa20,fumbles_rec_yds,0,,,,,
player,201511220det,det,NgatHa20,fumbles_rec_td,0,,,,,
player,201511220det,det,NgatHa20,fumbles_forced,0,,,,,
player,201511220det,det,ThorKh00,def_int,0,,,,,
player,201511220det,det,ThorKh00,def_int_yds,0,,,,,
player,201511220det,det,ThorKh00,def_int_td,0,,,,,
player,201511220det,det,ThorKh00,def_int_long,0,,,,,
player,201511220det,det,ThorKh00,pass_defended,0,,,,,
player,201511220det,det,ThorKh00,sacks,0.0,,,,,
player,201511220det,det,ThorKh00,tackles_combined,1,,,,,
player,201511220det,det,ThorKh00,tackles_solo,1,,,,,
player,201511220det,det,ThorKh00,tackles_assists,0,,,,,
player,201511220det,det,ThorKh00,tackles_loss,1,,,,,
player,201511220det,det,ThorKh00,qb_hits,0,,,,,
player,201511220det,det,ThorKh00,fumbles_rec,0,,,,,
player,201511220det,det,ThorKh00,fumbles_rec_yds,0,,,,,
player,201511220det,det,ThorKh00,fumbles_rec_td,0,,,,,
player,201511220det,det,ThorKh00,fumbles_forced,0,,,,,
player,201511220det,det,TappDa20,def_int,0,,,,,
player,201511220det,det,TappDa20,def_int_yds,0,,,,,
player,201511220det,det,TappDa20,def_int_td,0,,,,,
player,201511220det,det,TappDa20,def_int_long,0,,,,,
player,201511220det,det,TappDa20,pass_defended,0,,,,,
player,201511220det,det,TappDa20,sacks,0.0,,,,,
player,201511220det,det,TappDa20,tackles_combined,0,,,,,
player,201511220det,det,TappDa20,tackles_solo,0,,,,,
player,201511220det,det,TappDa20,tackles_assists,0,,,,,
player,201511220det,det,TappDa20,tackles_loss,0,,,,,
player,201511220det,det,TappDa20,qb_hits,1,,,,,
player,201511220det,det,TappDa20,fumbles_rec,0,,,,,
player,201511220det,det,TappDa20,fumbles_rec_yds,0,,,,,
player,201511220det,det,TappDa20,fumbles_rec_td,0,,,,,
player,201511220det,det,TappDa20,fumbles_forced,0,,,,,
player,201511220det,rai,CoopAm00,kick_ret,0,,,,,
player,201511220det,rai,CoopAm00,kick_ret_yds,0,,,,,
player,201511220det,rai,CoopAm00,kick_ret_yds_per_ret,,,,,,
player,201511220det,rai,CoopAm00,kick_ret_td,0,,,,,
player,201511220det,rai,CoopAm00,kick_ret_long,0,,,,,
player,201511220det,rai,CoopAm00,punt_ret,4,,,,,
player,201511220det,rai,CoopAm00,punt_ret_yds,16,,,,,
player,201511220det,rai,CoopAm00,punt_ret_yds_per_ret,4.0,,,,,
player,201511220det,rai,CoopAm00,punt_ret_td,0,,,,,
player,201511220det,rai,CoopAm00,punt_ret_long,12,,,,,
player,201511220det,rai,RobeSe00,kick_ret,2,,,,,
player,201511220det,rai,RobeSe00,kick_ret_yds,47,,,,,
player,201511220det,rai,RobeSe00,kick_ret_yds_per_ret,23.5,,,,,
player,201511220det,rai,RobeSe00,kick_ret_td,0,,,,,
player,201511220det,rai,RobeSe00,kick_ret_long,24,,,,,
player,201511220det,rai,RobeSe00,punt_ret,0,,,,,
player,201511220det,rai,RobeSe00,punt_ret_yds,0,,,,,
player,201511220det,rai,RobeSe00,punt_ret_yds_per_ret,,,,,,
player,201511220det,rai,RobeSe00,punt_ret_td,0,,,,,
player,201511220det,rai,RobeSe00,punt_ret_long,0,,,,,
player,201511220det,rai,ReecMa00,kick_ret,1,,,,,
player,201511220det,rai,ReecMa00,kick_ret_yds,14,,,,,
player,201511220det,rai,ReecMa00,kick_ret_yds_per_ret,14.0,,,,,
player,201511220det,rai,ReecMa00,kick_ret_td,0,,,,,
player,201511220det,rai,ReecMa00,kick_ret_long,14,,,,,
player,201511220det,rai,ReecMa00,punt_ret,0,,,,,
player,201511220det,rai,ReecMa00,punt_ret_yds,0,,,,,
player,201511220det,rai,ReecMa00,punt_ret_yds_per_ret,,,,,,
player,201511220det,rai,ReecMa00,punt_ret_td,0,,,,,
player,201511220det,rai,ReecMa00,punt_ret_long,0,,,,,
player,201511220det,det,TateGo00,kick_ret,1,,,,,
player,201511220det,det,TateGo00,kick_ret_yds,26,,,,,
player,201511220det,det,TateGo00,kick_ret_yds_per_ret,26.0,,,,,
player,201511220det,det,TateGo00,kick_ret_td,0,,,,,
player,201511220det,det,TateGo00,kick_ret_long,26,,,,,
player,201511220det,det,TateGo00,punt_ret,3,,,,,
player,201511220det,det,TateGo00,punt_ret_yds,22,,,,,
player,201511220det,det,TateGo00,punt_ret_yds_per_ret,7.3,,,,,
player,201511220det,det,TateGo00,punt_ret_td,0,,,,,
player,201511220det,det,TateGo00,punt_ret_long,14,,,,,
player,201511220det,det,AbduAm00,kick_ret,2,,,,,
player,201511220det,det,AbduAm00,kick_ret_yds,54,,,,,
player,201511220det,det,AbduAm00,kick_ret_yds_per_ret,27.0,,,,,
player,201511220det,det,AbduAm00,kick_ret_td,0,,,,,
player,201511220det,det,AbduAm00,kick_ret_long,29,,,,,
player,201511220det,det,AbduAm00,punt_ret,0,,,,,
player,201511220det,det,AbduAm00,punt_ret_yds,0,,,,,
player,201511220det,det,AbduAm00,punt_ret_yds_per_ret,,,,,,
player,201511220det,det,AbduAm00,punt_ret_td,0,,,,,
player,201511220det,det,AbduAm00,punt_ret_long,0,,,,,
player,201511220det,rai,janikseb01,xpm,1,,,,,
player,201511220det,rai,janikseb01,xpa,1,,,,,
player,201511220det,rai,janikseb01,fgm,2,,,,,
player,201511220det,rai,janikseb01,fga,2,,,,,
player,201511220det,rai,janikseb01,punt,0,,,,,
player,201511220det,rai,janikseb01,punt_yds,0,,,,,
player,201511220det,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201511220det,rai,janikseb01,punt_long,0,,,,,
player,201511220det,rai,KingMa00,xpm,,,,,,
player,201511220det,rai,KingMa00,xpa,,,,,,
player,201511220det,rai,KingMa00,fgm,,,,,,
player,201511220det,rai,KingMa00,fga,,,,,,
player,201511220det,rai,KingMa00,punt,5,,,,,
player,201511220det,rai,KingMa00,punt_yds,217,,,,,
player,201511220det,rai,KingMa00,punt_yds_per_punt,43.4,,,,,
player,201511220det,rai,KingMa00,punt_long,66,,,,,
player,201511220det,det,PratMa20,xpm,1,,,,,
player,201511220det,det,PratMa20,xpa,1,,,,,
player,201511220det,det,PratMa20,fgm,3,,,,,
player,201511220det,det,PratMa20,fga,3,,,,,
player,201511220det,det,PratMa20,punt,0,,,,,
player,201511220det,det,PratMa20,punt_yds,0,,,,,
player,201511220det,det,PratMa20,punt_yds_per_punt,,,,,,
player,201511220det,det,PratMa20,punt_long,0,,,,,
player,201511220det,det,MartSa01,xpm,,,,,,
player,201511220det,det,MartSa01,xpa,,,,,,
player,201511220det,det,MartSa01,fgm,,,,,,
player,201511220det,det,MartSa01,fga,,,,,,
player,201511220det,det,MartSa01,punt,5,,,,,
player,201511220det,det,MartSa01,punt_yds,238,,,,,
player,201511220det,det,MartSa01,punt_yds_per_punt,47.6,,,,,
player,201511220det,det,MartSa01,punt_long,57,,,,,
player,201511220det,det,ReifRi00,pos,T,,,,,
player,201511220det,det,ReifRi00,offense,72,,,,,
player,201511220det,det,ReifRi00,off_pct,100%,,,,,
player,201511220det,det,ReifRi00,defense,0,,,,,
player,201511220det,det,ReifRi00,def_pct,0%,,,,,
player,201511220det,det,ReifRi00,special_teams,4,,,,,
player,201511220det,det,ReifRi00,st_pct,15%,,,,,
player,201511220det,det,TomlLa01,pos,G,,,,,
player,201511220det,det,TomlLa01,offense,72,,,,,
player,201511220det,det,TomlLa01,off_pct,100%,,,,,
player,201511220det,det,TomlLa01,defense,0,,,,,
player,201511220det,det,TomlLa01,def_pct,0%,,,,,
player,201511220det,det,TomlLa01,special_teams,4,,,,,
player,201511220det,det,TomlLa01,st_pct,15%,,,,,
player,201511220det,det,OlaxMi00,pos,T,,,,,
player,201511220det,det,OlaxMi00,offense,72,,,,,
player,201511220det,det,OlaxMi00,off_pct,100%,,,,,
player,201511220det,det,OlaxMi00,defense,0,,,,,
player,201511220det,det,OlaxMi00,def_pct,0%,,,,,
player,201511220det,det,OlaxMi00,special_teams,4,,,,,
player,201511220det,det,OlaxMi00,st_pct,15%,,,,,
player,201511220det,det,SwanTr00,pos,C,,,,,
player,201511220det,det,SwanTr00,offense,72,,,,,
player,201511220det,det,SwanTr00,off_pct,100%,,,,,
player,201511220det,det,SwanTr00,defense,0,,,,,
player,201511220det,det,SwanTr00,def_pct,0%,,,,,
player,201511220det,det,SwanTr00,special_teams,4,,,,,
player,201511220det,det,SwanTr00,st_pct,15%,,,,,
player,201511220det,det,WarfLa00,pos,G,,,,,
player,201511220det,det,WarfLa00,offense,72,,,,,
player,201511220det,det,WarfLa00,off_pct,100%,,,,,
player,201511220det,det,WarfLa00,defense,0,,,,,
player,201511220det,det,WarfLa00,def_pct,0%,,,,,
player,201511220det,det,WarfLa00,special_teams,0,,,,,
player,201511220det,det,WarfLa00,st_pct,0%,,,,,
player,201511220det,det,StafMa00,pos,QB,,,,,
player,201511220det,det,StafMa00,offense,72,,,,,
player,201511220det,det,StafMa00,off_pct,100%,,,,,
player,201511220det,det,StafMa00,defense,0,,,,,
player,201511220det,det,StafMa00,def_pct,0%,,,,,
player,201511220det,det,StafMa00,special_teams,0,,,,,
player,201511220det,det,StafMa00,st_pct,0%,,,,,
player,201511220det,det,JohnCa00,pos,WR,,,,,
player,201511220det,det,JohnCa00,offense,71,,,,,
player,201511220det,det,JohnCa00,off_pct,99%,,,,,
player,201511220det,det,JohnCa00,defense,0,,,,,
player,201511220det,det,JohnCa00,def_pct,0%,,,,,
player,201511220det,det,JohnCa00,special_teams,0,,,,,
player,201511220det,det,JohnCa00,st_pct,0%,,,,,
player,201511220det,det,TateGo00,pos,WR,,,,,
player,201511220det,det,TateGo00,offense,60,,,,,
player,201511220det,det,TateGo00,off_pct,83%,,,,,
player,201511220det,det,TateGo00,defense,0,,,,,
player,201511220det,det,TateGo00,def_pct,0%,,,,,
player,201511220det,det,TateGo00,special_teams,4,,,,,
player,201511220det,det,TateGo00,st_pct,15%,,,,,
player,201511220det,det,MoorLa00,pos,WR,,,,,
player,201511220det,det,MoorLa00,offense,44,,,,,
player,201511220det,det,MoorLa00,off_pct,61%,,,,,
player,201511220det,det,MoorLa00,defense,0,,,,,
player,201511220det,det,MoorLa00,def_pct,0%,,,,,
player,201511220det,det,MoorLa00,special_teams,2,,,,,
player,201511220det,det,MoorLa00,st_pct,7%,,,,,
player,201511220det,det,PettBr00,pos,TE,,,,,
player,201511220det,det,PettBr00,offense,43,,,,,
player,201511220det,det,PettBr00,off_pct,60%,,,,,
player,201511220det,det,PettBr00,defense,0,,,,,
player,201511220det,det,PettBr00,def_pct,0%,,,,,
player,201511220det,det,PettBr00,special_teams,1,,,,,
player,201511220det,det,PettBr00,st_pct,4%,,,,,
player,201511220det,det,EbroEr00,pos,TE,,,,,
player,201511220det,det,EbroEr00,offense,38,,,,,
player,201511220det,det,EbroEr00,off_pct,53%,,,,,
player,201511220det,det,EbroEr00,defense,0,,,,,
player,201511220det,det,EbroEr00,def_pct,0%,,,,,
player,201511220det,det,EbroEr00,special_teams,0,,,,,
player,201511220det,det,EbroEr00,st_pct,0%,,,,,
player,201511220det,det,RiddTh00,pos,RB,,,,,
player,201511220det,det,RiddTh00,offense,36,,,,,
player,201511220det,det,RiddTh00,off_pct,50%,,,,,
player,201511220det,det,RiddTh00,defense,0,,,,,
player,201511220det,det,RiddTh00,def_pct,0%,,,,,
player,201511220det,det,RiddTh00,special_teams,4,,,,,
player,201511220det,det,RiddTh00,st_pct,15%,,,,,
player,201511220det,det,AbduAm00,pos,RB,,,,,
player,201511220det,det,AbduAm00,offense,25,,,,,
player,201511220det,det,AbduAm00,off_pct,35%,,,,,
player,201511220det,det,AbduAm00,defense,0,,,,,
player,201511220det,det,AbduAm00,def_pct,0%,,,,,
player,201511220det,det,AbduAm00,special_teams,4,,,,,
player,201511220det,det,AbduAm00,st_pct,15%,,,,,
player,201511220det,det,BurtMi00,pos,FB,,,,,
player,201511220det,det,BurtMi00,offense,21,,,,,
player,201511220det,det,BurtMi00,off_pct,29%,,,,,
player,201511220det,det,BurtMi00,defense,0,,,,,
player,201511220det,det,BurtMi00,def_pct,0%,,,,,
player,201511220det,det,BurtMi00,special_teams,9,,,,,
player,201511220det,det,BurtMi00,st_pct,33%,,,,,
player,201511220det,det,BellJo01,pos,RB,,,,,
player,201511220det,det,BellJo01,offense,13,,,,,
player,201511220det,det,BellJo01,off_pct,18%,,,,,
player,201511220det,det,BellJo01,defense,0,,,,,
player,201511220det,det,BellJo01,def_pct,0%,,,,,
player,201511220det,det,BellJo01,special_teams,0,,,,,
player,201511220det,det,BellJo01,st_pct,0%,,,,,
player,201511220det,det,FullCo00,pos,WR,,,,,
player,201511220det,det,FullCo00,offense,9,,,,,
player,201511220det,det,FullCo00,off_pct,12%,,,,,
player,201511220det,det,FullCo00,defense,0,,,,,
player,201511220det,det,FullCo00,def_pct,0%,,,,,
player,201511220det,det,FullCo00,special_teams,14,,,,,
player,201511220det,det,FullCo00,st_pct,52%,,,,,
player,201511220det,det,QuinGl99,pos,FS,,,,,
player,201511220det,det,QuinGl99,offense,0,,,,,
player,201511220det,det,QuinGl99,off_pct,0%,,,,,
player,201511220det,det,QuinGl99,defense,51,,,,,
player,201511220det,det,QuinGl99,def_pct,100%,,,,,
player,201511220det,det,QuinGl99,special_teams,4,,,,,
player,201511220det,det,QuinGl99,st_pct,15%,,,,,
player,201511220det,det,SlayDa00,pos,CB,,,,,
player,201511220det,det,SlayDa00,offense,0,,,,,
player,201511220det,det,SlayDa00,off_pct,0%,,,,,
player,201511220det,det,SlayDa00,defense,50,,,,,
player,201511220det,det,SlayDa00,def_pct,98%,,,,,
player,201511220det,det,SlayDa00,special_teams,4,,,,,
player,201511220det,det,SlayDa00,st_pct,15%,,,,,
player,201511220det,det,LawsNe00,pos,CB,,,,,
player,201511220det,det,LawsNe00,offense,0,,,,,
player,201511220det,det,LawsNe00,off_pct,0%,,,,,
player,201511220det,det,LawsNe00,defense,48,,,,,
player,201511220det,det,LawsNe00,def_pct,94%,,,,,
player,201511220det,det,LawsNe00,special_teams,6,,,,,
player,201511220det,det,LawsNe00,st_pct,22%,,,,,
player,201511220det,det,WhitTa00,pos,LB,,,,,
player,201511220det,det,WhitTa00,offense,0,,,,,
player,201511220det,det,WhitTa00,off_pct,0%,,,,,
player,201511220det,det,WhitTa00,defense,44,,,,,
player,201511220det,det,WhitTa00,def_pct,86%,,,,,
player,201511220det,det,WhitTa00,special_teams,9,,,,,
player,201511220det,det,WhitTa00,st_pct,33%,,,,,
player,201511220det,det,AbduIs00,pos,FS,,,,,
player,201511220det,det,AbduIs00,offense,0,,,,,
player,201511220det,det,AbduIs00,off_pct,0%,,,,,
player,201511220det,det,AbduIs00,defense,39,,,,,
player,201511220det,det,AbduIs00,def_pct,76%,,,,,
player,201511220det,det,AbduIs00,special_teams,15,,,,,
player,201511220det,det,AbduIs00,st_pct,56%,,,,,
player,201511220det,det,DiggQu00,pos,CB,,,,,
player,201511220det,det,DiggQu00,offense,0,,,,,
player,201511220det,det,DiggQu00,off_pct,0%,,,,,
player,201511220det,det,DiggQu00,defense,39,,,,,
player,201511220det,det,DiggQu00,def_pct,76%,,,,,
player,201511220det,det,DiggQu00,special_teams,5,,,,,
player,201511220det,det,DiggQu00,st_pct,19%,,,,,
player,201511220det,det,AnsaEz00,pos,DE,,,,,
player,201511220det,det,AnsaEz00,offense,0,,,,,
player,201511220det,det,AnsaEz00,off_pct,0%,,,,,
player,201511220det,det,AnsaEz00,defense,38,,,,,
player,201511220det,det,AnsaEz00,def_pct,75%,,,,,
player,201511220det,det,AnsaEz00,special_teams,4,,,,,
player,201511220det,det,AnsaEz00,st_pct,15%,,,,,
player,201511220det,det,JoneJa99,pos,DE,,,,,
player,201511220det,det,JoneJa99,offense,0,,,,,
player,201511220det,det,JoneJa99,off_pct,0%,,,,,
player,201511220det,det,JoneJa99,defense,36,,,,,
player,201511220det,det,JoneJa99,def_pct,71%,,,,,
player,201511220det,det,JoneJa99,special_teams,3,,,,,
player,201511220det,det,JoneJa99,st_pct,11%,,,,,
player,201511220det,det,TullSt20,pos,LB,,,,,
player,201511220det,det,TullSt20,offense,0,,,,,
player,201511220det,det,TullSt20,off_pct,0%,,,,,
player,201511220det,det,TullSt20,defense,36,,,,,
player,201511220det,det,TullSt20,def_pct,71%,,,,,
player,201511220det,det,TullSt20,special_teams,1,,,,,
player,201511220det,det,TullSt20,st_pct,4%,,,,,
player,201511220det,det,NgatHa20,pos,DT,,,,,
player,201511220det,det,NgatHa20,offense,0,,,,,
player,201511220det,det,NgatHa20,off_pct,0%,,,,,
player,201511220det,det,NgatHa20,defense,35,,,,,
player,201511220det,det,NgatHa20,def_pct,69%,,,,,
player,201511220det,det,NgatHa20,special_teams,4,,,,,
player,201511220det,det,NgatHa20,st_pct,15%,,,,,
player,201511220det,det,ByneJo00,pos,LB,,,,,
player,201511220det,det,ByneJo00,offense,0,,,,,
player,201511220det,det,ByneJo00,off_pct,0%,,,,,
player,201511220det,det,ByneJo00,defense,31,,,,,
player,201511220det,det,ByneJo00,def_pct,61%,,,,,
player,201511220det,det,ByneJo00,special_teams,21,,,,,
player,201511220det,det,ByneJo00,st_pct,78%,,,,,
player,201511220det,det,TaylDe00,pos,DE,,,,,
player,201511220det,det,TaylDe00,offense,0,,,,,
player,201511220det,det,TaylDe00,off_pct,0%,,,,,
player,201511220det,det,TaylDe00,defense,26,,,,,
player,201511220det,det,TaylDe00,def_pct,51%,,,,,
player,201511220det,det,TaylDe00,special_teams,12,,,,,
player,201511220det,det,TaylDe00,st_pct,44%,,,,,
player,201511220det,det,ReidCa00,pos,DT,,,,,
player,201511220det,det,ReidCa00,offense,0,,,,,
player,201511220det,det,ReidCa00,off_pct,0%,,,,,
player,201511220det,det,ReidCa00,defense,26,,,,,
player,201511220det,det,ReidCa00,def_pct,51%,,,,,
player,201511220det,det,ReidCa00,special_teams,0,,,,,
player,201511220det,det,ReidCa00,st_pct,0%,,,,,
player,201511220det,det,ThorKh00,pos,DT,,,,,
player,201511220det,det,ThorKh00,offense,0,,,,,
player,201511220det,det,ThorKh00,off_pct,0%,,,,,
player,201511220det,det,ThorKh00,defense,16,,,,,
player,201511220det,det,ThorKh00,def_pct,31%,,,,,
player,201511220det,det,ThorKh00,special_teams,0,,,,,
player,201511220det,det,ThorKh00,st_pct,0%,,,,,
player,201511220det,det,TappDa20,pos,DE,,,,,
player,201511220det,det,TappDa20,offense,0,,,,,
player,201511220det,det,TappDa20,off_pct,0%,,,,,
player,201511220det,det,TappDa20,defense,15,,,,,
player,201511220det,det,TappDa20,def_pct,29%,,,,,
player,201511220det,det,TappDa20,special_teams,10,,,,,
player,201511220det,det,TappDa20,st_pct,37%,,,,,
player,201511220det,det,WilsC.98,pos,DE,,,,,
player,201511220det,det,WilsC.98,offense,0,,,,,
player,201511220det,det,WilsC.98,off_pct,0%,,,,,
player,201511220det,det,WilsC.98,defense,14,,,,,
player,201511220det,det,WilsC.98,def_pct,27%,,,,,
player,201511220det,det,WilsC.98,special_teams,5,,,,,
player,201511220det,det,WilsC.98,st_pct,19%,,,,,
player,201511220det,det,IhedJa00,pos,SS,,,,,
player,201511220det,det,IhedJa00,offense,0,,,,,
player,201511220det,det,IhedJa00,off_pct,0%,,,,,
player,201511220det,det,IhedJa00,defense,12,,,,,
player,201511220det,det,IhedJa00,def_pct,24%,,,,,
player,201511220det,det,IhedJa00,special_teams,0,,,,,
player,201511220det,det,IhedJa00,st_pct,0%,,,,,
player,201511220det,det,VanNKy00,pos,LB,,,,,
player,201511220det,det,VanNKy00,offense,0,,,,,
player,201511220det,det,VanNKy00,off_pct,0%,,,,,
player,201511220det,det,VanNKy00,defense,5,,,,,
player,201511220det,det,VanNKy00,def_pct,10%,,,,,
player,201511220det,det,VanNKy00,special_teams,19,,,,,
player,201511220det,det,VanNKy00,st_pct,70%,,,,,
player,201511220det,det,LewiTr00,pos,LB,,,,,
player,201511220det,det,LewiTr00,offense,0,,,,,
player,201511220det,det,LewiTr00,off_pct,0%,,,,,
player,201511220det,det,LewiTr00,defense,0,,,,,
player,201511220det,det,LewiTr00,def_pct,0%,,,,,
player,201511220det,det,LewiTr00,special_teams,22,,,,,
player,201511220det,det,LewiTr00,st_pct,81%,,,,,
player,201511220det,det,CareDo00,pos,SS,,,,,
player,201511220det,det,CareDo00,offense,0,,,,,
player,201511220det,det,CareDo00,off_pct,0%,,,,,
player,201511220det,det,CareDo00,defense,0,,,,,
player,201511220det,det,CareDo00,def_pct,0%,,,,,
player,201511220det,det,CareDo00,special_teams,22,,,,,
player,201511220det,det,CareDo00,st_pct,81%,,,,,
player,201511220det,det,WinnGe00,pos,RB,,,,,
player,201511220det,det,WinnGe00,offense,0,,,,,
player,201511220det,det,WinnGe00,off_pct,0%,,,,,
player,201511220det,det,WinnGe00,defense,0,,,,,
player,201511220det,det,WinnGe00,def_pct,0%,,,,,
player,201511220det,det,WinnGe00,special_teams,19,,,,,
player,201511220det,det,WinnGe00,st_pct,70%,,,,,
player,201511220det,det,CopeBr00,pos,LB,,,,,
player,201511220det,det,CopeBr00,offense,0,,,,,
player,201511220det,det,CopeBr00,off_pct,0%,,,,,
player,201511220det,det,CopeBr00,defense,0,,,,,
player,201511220det,det,CopeBr00,def_pct,0%,,,,,
player,201511220det,det,CopeBr00,special_teams,19,,,,,
player,201511220det,det,CopeBr00,st_pct,70%,,,,,
player,201511220det,det,MartSa01,pos,P,,,,,
player,201511220det,det,MartSa01,offense,0,,,,,
player,201511220det,det,MartSa01,off_pct,0%,,,,,
player,201511220det,det,MartSa01,defense,0,,,,,
player,201511220det,det,MartSa01,def_pct,0%,,,,,
player,201511220det,det,MartSa01,special_teams,14,,,,,
player,201511220det,det,MartSa01,st_pct,52%,,,,,
player,201511220det,det,MuhlDo20,pos,LS,,,,,
player,201511220det,det,MuhlDo20,offense,0,,,,,
player,201511220det,det,MuhlDo20,off_pct,0%,,,,,
player,201511220det,det,MuhlDo20,defense,0,,,,,
player,201511220det,det,MuhlDo20,def_pct,0%,,,,,
player,201511220det,det,MuhlDo20,special_teams,9,,,,,
player,201511220det,det,MuhlDo20,st_pct,33%,,,,,
player,201511220det,det,LucaCo01,pos,T,,,,,
player,201511220det,det,LucaCo01,offense,0,,,,,
player,201511220det,det,LucaCo01,off_pct,0%,,,,,
player,201511220det,det,LucaCo01,defense,0,,,,,
player,201511220det,det,LucaCo01,def_pct,0%,,,,,
player,201511220det,det,LucaCo01,special_teams,4,,,,,
player,201511220det,det,LucaCo01,st_pct,15%,,,,,
player,201511220det,det,PratMa20,pos,K,,,,,
player,201511220det,det,PratMa20,offense,0,,,,,
player,201511220det,det,PratMa20,off_pct,0%,,,,,
player,201511220det,det,PratMa20,defense,0,,,,,
player,201511220det,det,PratMa20,def_pct,0%,,,,,
player,201511220det,det,PratMa20,special_teams,4,,,,,
player,201511220det,det,PratMa20,st_pct,15%,,,,,
player,201511220det,det,RamiMa20,pos,G,,,,,
player,201511220det,det,RamiMa20,offense,0,,,,,
player,201511220det,det,RamiMa20,off_pct,0%,,,,,
player,201511220det,det,RamiMa20,defense,0,,,,,
player,201511220det,det,RamiMa20,def_pct,0%,,,,,
