game,2015,7,20151025,201510250clt,nor,"New Orleans Saints",27,clt,"Indianapolis Colts",21
player,201510250clt,clt,WaldEr99,fumbles_forced,0,,,,,
player,201510250clt,clt,WinnBi00,def_int,0,,,,,
player,201510250clt,clt,WinnBi00,def_int_yds,0,,,,,
player,201510250clt,clt,WinnBi00,def_int_td,0,,,,,
player,201510250clt,clt,WinnBi00,def_int_long,0,,,,,
player,201510250clt,clt,WinnBi00,pass_defended,0,,,,,
player,201510250clt,clt,WinnBi00,sacks,0.0,,,,,
player,201510250clt,clt,WinnBi00,tackles_combined,5,,,,,
player,201510250clt,clt,WinnBi00,tackles_solo,2,,,,,
player,201510250clt,clt,WinnBi00,tackles_assists,3,,,,,
player,201510250clt,clt,WinnBi00,tackles_loss,0,,,,,
player,201510250clt,clt,WinnBi00,qb_hits,0,,,,,
player,201510250clt,clt,WinnBi00,fumbles_rec,0,,,,,
player,201510250clt,clt,WinnBi00,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,WinnBi00,fumbles_rec_td,0,,,,,
player,201510250clt,clt,WinnBi00,fumbles_forced,0,,,,,
player,201510250clt,clt,MoorSi00,def_int,0,,,,,
player,201510250clt,clt,MoorSi00,def_int_yds,0,,,,,
player,201510250clt,clt,MoorSi00,def_int_td,0,,,,,
player,201510250clt,clt,MoorSi00,def_int_long,0,,,,,
player,201510250clt,clt,MoorSi00,pass_defended,0,,,,,
player,201510250clt,clt,MoorSi00,sacks,0.0,,,,,
player,201510250clt,clt,MoorSi00,tackles_combined,3,,,,,
player,201510250clt,clt,MoorSi00,tackles_solo,3,,,,,
player,201510250clt,clt,MoorSi00,tackles_assists,0,,,,,
player,201510250clt,clt,MoorSi00,tackles_loss,0,,,,,
player,201510250clt,clt,MoorSi00,qb_hits,0,,,,,
player,201510250clt,clt,MoorSi00,fumbles_rec,0,,,,,
player,201510250clt,clt,MoorSi00,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,MoorSi00,fumbles_rec_td,0,,,,,
player,201510250clt,clt,MoorSi00,fumbles_forced,0,,,,,
player,201510250clt,clt,GuyxWi00,def_int,0,,,,,
player,201510250clt,clt,GuyxWi00,def_int_yds,0,,,,,
player,201510250clt,clt,GuyxWi00,def_int_td,0,,,,,
player,201510250clt,clt,GuyxWi00,def_int_long,0,,,,,
player,201510250clt,clt,GuyxWi00,pass_defended,0,,,,,
player,201510250clt,clt,GuyxWi00,sacks,0.0,,,,,
player,201510250clt,clt,GuyxWi00,tackles_combined,2,,,,,
player,201510250clt,clt,GuyxWi00,tackles_solo,0,,,,,
player,201510250clt,clt,GuyxWi00,tackles_assists,2,,,,,
player,201510250clt,clt,GuyxWi00,tackles_loss,0,,,,,
player,201510250clt,clt,GuyxWi00,qb_hits,0,,,,,
player,201510250clt,clt,GuyxWi00,fumbles_rec,0,,,,,
player,201510250clt,clt,GuyxWi00,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,GuyxWi00,fumbles_rec_td,0,,,,,
player,201510250clt,clt,GuyxWi00,fumbles_forced,0,,,,,
player,201510250clt,clt,IrviNa00,def_int,0,,,,,
player,201510250clt,clt,IrviNa00,def_int_yds,0,,,,,
player,201510250clt,clt,IrviNa00,def_int_td,0,,,,,
player,201510250clt,clt,IrviNa00,def_int_long,0,,,,,
player,201510250clt,clt,IrviNa00,pass_defended,0,,,,,
player,201510250clt,clt,IrviNa00,sacks,0.0,,,,,
player,201510250clt,clt,IrviNa00,tackles_combined,2,,,,,
player,201510250clt,clt,IrviNa00,tackles_solo,2,,,,,
player,201510250clt,clt,IrviNa00,tackles_assists,0,,,,,
player,201510250clt,clt,IrviNa00,tackles_loss,0,,,,,
player,201510250clt,clt,IrviNa00,qb_hits,0,,,,,
player,201510250clt,clt,IrviNa00,fumbles_rec,0,,,,,
player,201510250clt,clt,IrviNa00,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,IrviNa00,fumbles_rec_td,0,,,,,
player,201510250clt,clt,IrviNa00,fumbles_forced,0,,,,,
player,201510250clt,clt,McGiT.00,def_int,0,,,,,
player,201510250clt,clt,McGiT.00,def_int_yds,0,,,,,
player,201510250clt,clt,McGiT.00,def_int_td,0,,,,,
player,201510250clt,clt,McGiT.00,def_int_long,0,,,,,
player,201510250clt,clt,McGiT.00,pass_defended,0,,,,,
player,201510250clt,clt,McGiT.00,sacks,0.0,,,,,
player,201510250clt,clt,McGiT.00,tackles_combined,2,,,,,
player,201510250clt,clt,McGiT.00,tackles_solo,0,,,,,
player,201510250clt,clt,McGiT.00,tackles_assists,2,,,,,
player,201510250clt,clt,McGiT.00,tackles_loss,0,,,,,
player,201510250clt,clt,McGiT.00,qb_hits,0,,,,,
player,201510250clt,clt,McGiT.00,fumbles_rec,0,,,,,
player,201510250clt,clt,McGiT.00,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,McGiT.00,fumbles_rec_td,0,,,,,
player,201510250clt,clt,McGiT.00,fumbles_forced,0,,,,,
player,201510250clt,clt,McNaJo00,def_int,0,,,,,
player,201510250clt,clt,McNaJo00,def_int_yds,0,,,,,
player,201510250clt,clt,McNaJo00,def_int_td,0,,,,,
player,201510250clt,clt,McNaJo00,def_int_long,0,,,,,
player,201510250clt,clt,McNaJo00,pass_defended,0,,,,,
player,201510250clt,clt,McNaJo00,sacks,0.0,,,,,
player,201510250clt,clt,McNaJo00,tackles_combined,2,,,,,
player,201510250clt,clt,McNaJo00,tackles_solo,2,,,,,
player,201510250clt,clt,McNaJo00,tackles_assists,0,,,,,
player,201510250clt,clt,McNaJo00,tackles_loss,0,,,,,
player,201510250clt,clt,McNaJo00,qb_hits,0,,,,,
player,201510250clt,clt,McNaJo00,fumbles_rec,0,,,,,
player,201510250clt,clt,McNaJo00,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,McNaJo00,fumbles_rec_td,0,,,,,
player,201510250clt,clt,McNaJo00,fumbles_forced,0,,,,,
player,201510250clt,clt,ParrDa00,def_int,0,,,,,
player,201510250clt,clt,ParrDa00,def_int_yds,0,,,,,
player,201510250clt,clt,ParrDa00,def_int_td,0,,,,,
player,201510250clt,clt,ParrDa00,def_int_long,0,,,,,
player,201510250clt,clt,ParrDa00,pass_defended,0,,,,,
player,201510250clt,clt,ParrDa00,sacks,0.0,,,,,
player,201510250clt,clt,ParrDa00,tackles_combined,2,,,,,
player,201510250clt,clt,ParrDa00,tackles_solo,0,,,,,
player,201510250clt,clt,ParrDa00,tackles_assists,2,,,,,
player,201510250clt,clt,ParrDa00,tackles_loss,0,,,,,
player,201510250clt,clt,ParrDa00,qb_hits,0,,,,,
player,201510250clt,clt,ParrDa00,fumbles_rec,0,,,,,
player,201510250clt,clt,ParrDa00,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,ParrDa00,fumbles_rec_td,0,,,,,
player,201510250clt,clt,ParrDa00,fumbles_forced,0,,,,,
player,201510250clt,clt,TiptZu01,def_int,0,,,,,
player,201510250clt,clt,TiptZu01,def_int_yds,0,,,,,
player,201510250clt,clt,TiptZu01,def_int_td,0,,,,,
player,201510250clt,clt,TiptZu01,def_int_long,0,,,,,
player,201510250clt,clt,TiptZu01,pass_defended,0,,,,,
player,201510250clt,clt,TiptZu01,sacks,0.0,,,,,
player,201510250clt,clt,TiptZu01,tackles_combined,2,,,,,
player,201510250clt,clt,TiptZu01,tackles_solo,1,,,,,
player,201510250clt,clt,TiptZu01,tackles_assists,1,,,,,
player,201510250clt,clt,TiptZu01,tackles_loss,0,,,,,
player,201510250clt,clt,TiptZu01,qb_hits,0,,,,,
player,201510250clt,clt,TiptZu01,fumbles_rec,0,,,,,
player,201510250clt,clt,TiptZu01,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,TiptZu01,fumbles_rec_td,0,,,,,
player,201510250clt,clt,TiptZu01,fumbles_forced,0,,,,,
player,201510250clt,clt,WernBj00,def_int,0,,,,,
player,201510250clt,clt,WernBj00,def_int_yds,0,,,,,
player,201510250clt,clt,WernBj00,def_int_td,0,,,,,
player,201510250clt,clt,WernBj00,def_int_long,0,,,,,
player,201510250clt,clt,WernBj00,pass_defended,0,,,,,
player,201510250clt,clt,WernBj00,sacks,0.0,,,,,
player,201510250clt,clt,WernBj00,tackles_combined,2,,,,,
player,201510250clt,clt,WernBj00,tackles_solo,0,,,,,
player,201510250clt,clt,WernBj00,tackles_assists,2,,,,,
player,201510250clt,clt,WernBj00,tackles_loss,0,,,,,
player,201510250clt,clt,WernBj00,qb_hits,0,,,,,
player,201510250clt,clt,WernBj00,fumbles_rec,0,,,,,
player,201510250clt,clt,WernBj00,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,WernBj00,fumbles_rec_td,0,,,,,
player,201510250clt,clt,WernBj00,fumbles_forced,0,,,,,
player,201510250clt,clt,AndeHe00,def_int,0,,,,,
player,201510250clt,clt,AndeHe00,def_int_yds,0,,,,,
player,201510250clt,clt,AndeHe00,def_int_td,0,,,,,
player,201510250clt,clt,AndeHe00,def_int_long,0,,,,,
player,201510250clt,clt,AndeHe00,pass_defended,0,,,,,
player,201510250clt,clt,AndeHe00,sacks,0.0,,,,,
player,201510250clt,clt,AndeHe00,tackles_combined,1,,,,,
player,201510250clt,clt,AndeHe00,tackles_solo,0,,,,,
player,201510250clt,clt,AndeHe00,tackles_assists,1,,,,,
player,201510250clt,clt,AndeHe00,tackles_loss,0,,,,,
player,201510250clt,clt,AndeHe00,qb_hits,2,,,,,
player,201510250clt,clt,AndeHe00,fumbles_rec,0,,,,,
player,201510250clt,clt,AndeHe00,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,AndeHe00,fumbles_rec_td,0,,,,,
player,201510250clt,clt,AndeHe00,fumbles_forced,0,,,,,
player,201510250clt,clt,ButlDa99,def_int,0,,,,,
player,201510250clt,clt,ButlDa99,def_int_yds,0,,,,,
player,201510250clt,clt,ButlDa99,def_int_td,0,,,,,
player,201510250clt,clt,ButlDa99,def_int_long,0,,,,,
player,201510250clt,clt,ButlDa99,pass_defended,0,,,,,
player,201510250clt,clt,ButlDa99,sacks,0.0,,,,,
player,201510250clt,clt,ButlDa99,tackles_combined,1,,,,,
player,201510250clt,clt,ButlDa99,tackles_solo,1,,,,,
player,201510250clt,clt,ButlDa99,tackles_assists,0,,,,,
player,201510250clt,clt,ButlDa99,tackles_loss,0,,,,,
player,201510250clt,clt,ButlDa99,qb_hits,0,,,,,
player,201510250clt,clt,ButlDa99,fumbles_rec,0,,,,,
player,201510250clt,clt,ButlDa99,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,ButlDa99,fumbles_rec_td,0,,,,,
player,201510250clt,clt,ButlDa99,fumbles_forced,0,,,,,
player,201510250clt,clt,McDoDe01,def_int,0,,,,,
player,201510250clt,clt,McDoDe01,def_int_yds,0,,,,,
player,201510250clt,clt,McDoDe01,def_int_td,0,,,,,
player,201510250clt,clt,McDoDe01,def_int_long,0,,,,,
player,201510250clt,clt,McDoDe01,pass_defended,0,,,,,
player,201510250clt,clt,McDoDe01,sacks,0.0,,,,,
player,201510250clt,clt,McDoDe01,tackles_combined,1,,,,,
player,201510250clt,clt,McDoDe01,tackles_solo,0,,,,,
player,201510250clt,clt,McDoDe01,tackles_assists,1,,,,,
player,201510250clt,clt,McDoDe01,tackles_loss,0,,,,,
player,201510250clt,clt,McDoDe01,qb_hits,1,,,,,
player,201510250clt,clt,McDoDe01,fumbles_rec,0,,,,,
player,201510250clt,clt,McDoDe01,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,McDoDe01,fumbles_rec_td,0,,,,,
player,201510250clt,clt,McDoDe01,fumbles_forced,0,,,,,
player,201510250clt,clt,OverMa00,def_int,0,,,,,
player,201510250clt,clt,OverMa00,def_int_yds,0,,,,,
player,201510250clt,clt,OverMa00,def_int_td,0,,,,,
player,201510250clt,clt,OverMa00,def_int_long,0,,,,,
player,201510250clt,clt,OverMa00,pass_defended,0,,,,,
player,201510250clt,clt,OverMa00,sacks,0.0,,,,,
player,201510250clt,clt,OverMa00,tackles_combined,1,,,,,
player,201510250clt,clt,OverMa00,tackles_solo,0,,,,,
player,201510250clt,clt,OverMa00,tackles_assists,1,,,,,
player,201510250clt,clt,OverMa00,tackles_loss,0,,,,,
player,201510250clt,clt,OverMa00,qb_hits,0,,,,,
player,201510250clt,clt,OverMa00,fumbles_rec,0,,,,,
player,201510250clt,clt,OverMa00,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,OverMa00,fumbles_rec_td,0,,,,,
player,201510250clt,clt,OverMa00,fumbles_forced,0,,,,,
player,201510250clt,clt,CartTo99,def_int,0,,,,,
player,201510250clt,clt,CartTo99,def_int_yds,0,,,,,
player,201510250clt,clt,CartTo99,def_int_td,0,,,,,
player,201510250clt,clt,CartTo99,def_int_long,0,,,,,
player,201510250clt,clt,CartTo99,pass_defended,0,,,,,
player,201510250clt,clt,CartTo99,sacks,0.0,,,,,
player,201510250clt,clt,CartTo99,tackles_combined,0,,,,,
player,201510250clt,clt,CartTo99,tackles_solo,0,,,,,
player,201510250clt,clt,CartTo99,tackles_assists,0,,,,,
player,201510250clt,clt,CartTo99,tackles_loss,,,,,,
player,201510250clt,clt,CartTo99,qb_hits,,,,,,
player,201510250clt,clt,CartTo99,fumbles_rec,1,,,,,
player,201510250clt,clt,CartTo99,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,CartTo99,fumbles_rec_td,0,,,,,
player,201510250clt,clt,CartTo99,fumbles_forced,0,,,,,
player,201510250clt,clt,WhalGr00,def_int,0,,,,,
player,201510250clt,clt,WhalGr00,def_int_yds,0,,,,,
player,201510250clt,clt,WhalGr00,def_int_td,0,,,,,
player,201510250clt,clt,WhalGr00,def_int_long,0,,,,,
player,201510250clt,clt,WhalGr00,pass_defended,0,,,,,
player,201510250clt,clt,WhalGr00,sacks,0.0,,,,,
player,201510250clt,clt,WhalGr00,tackles_combined,0,,,,,
player,201510250clt,clt,WhalGr00,tackles_solo,0,,,,,
player,201510250clt,clt,WhalGr00,tackles_assists,0,,,,,
player,201510250clt,clt,WhalGr00,tackles_loss,0,,,,,
player,201510250clt,clt,WhalGr00,qb_hits,0,,,,,
player,201510250clt,clt,WhalGr00,fumbles_rec,1,,,,,
player,201510250clt,clt,WhalGr00,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,WhalGr00,fumbles_rec_td,0,,,,,
player,201510250clt,clt,WhalGr00,fumbles_forced,0,,,,,
player,201510250clt,nor,MurpMa03,kick_ret,0,,,,,
player,201510250clt,nor,MurpMa03,kick_ret_yds,0,,,,,
player,201510250clt,nor,MurpMa03,kick_ret_yds_per_ret,,,,,,
player,201510250clt,nor,MurpMa03,kick_ret_td,0,,,,,
player,201510250clt,nor,MurpMa03,kick_ret_long,0,,,,,
player,201510250clt,nor,MurpMa03,punt_ret,8,,,,,
player,201510250clt,nor,MurpMa03,punt_ret_yds,44,,,,,
player,201510250clt,nor,MurpMa03,punt_ret_yds_per_ret,5.5,,,,,
player,201510250clt,nor,MurpMa03,punt_ret_td,0,,,,,
player,201510250clt,nor,MurpMa03,punt_ret_long,13,,,,,
player,201510250clt,clt,WhalGr00,kick_ret,4,,,,,
player,201510250clt,clt,WhalGr00,kick_ret_yds,91,,,,,
player,201510250clt,clt,WhalGr00,kick_ret_yds_per_ret,22.8,,,,,
player,201510250clt,clt,WhalGr00,kick_ret_td,0,,,,,
player,201510250clt,clt,WhalGr00,kick_ret_long,30,,,,,
player,201510250clt,clt,WhalGr00,punt_ret,5,,,,,
player,201510250clt,clt,WhalGr00,punt_ret_yds,38,,,,,
player,201510250clt,clt,WhalGr00,punt_ret_yds_per_ret,7.6,,,,,
player,201510250clt,clt,WhalGr00,punt_ret_td,0,,,,,
player,201510250clt,clt,WhalGr00,punt_ret_long,22,,,,,
player,201510250clt,nor,ForbKa00,xpm,3,,,,,
player,201510250clt,nor,ForbKa00,xpa,4,,,,,
player,201510250clt,nor,ForbKa00,fgm,,,,,,
player,201510250clt,nor,ForbKa00,fga,,,,,,
player,201510250clt,nor,ForbKa00,punt,0,,,,,
player,201510250clt,nor,ForbKa00,punt_yds,0,,,,,
player,201510250clt,nor,ForbKa00,punt_yds_per_punt,,,,,,
player,201510250clt,nor,ForbKa00,punt_long,0,,,,,
player,201510250clt,nor,MorsTh00,xpm,,,,,,
player,201510250clt,nor,MorsTh00,xpa,,,,,,
player,201510250clt,nor,MorsTh00,fgm,,,,,,
player,201510250clt,nor,MorsTh00,fga,,,,,,
player,201510250clt,nor,MorsTh00,punt,10,,,,,
player,201510250clt,nor,MorsTh00,punt_yds,487,,,,,
player,201510250clt,nor,MorsTh00,punt_yds_per_punt,48.7,,,,,
player,201510250clt,nor,MorsTh00,punt_long,58,,,,,
player,201510250clt,clt,vinatada01,xpm,3,,,,,
player,201510250clt,clt,vinatada01,xpa,3,,,,,
player,201510250clt,clt,vinatada01,fgm,,,,,,
player,201510250clt,clt,vinatada01,fga,,,,,,
player,201510250clt,clt,vinatada01,punt,0,,,,,
player,201510250clt,clt,vinatada01,punt_yds,0,,,,,
player,201510250clt,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201510250clt,clt,vinatada01,punt_long,0,,,,,
player,201510250clt,clt,McAfPa44,xpm,,,,,,
player,201510250clt,clt,McAfPa44,xpa,,,,,,
player,201510250clt,clt,McAfPa44,fgm,,,,,,
player,201510250clt,clt,McAfPa44,fga,,,,,,
player,201510250clt,clt,McAfPa44,punt,10,,,,,
player,201510250clt,clt,McAfPa44,punt_yds,517,,,,,
player,201510250clt,clt,McAfPa44,punt_yds_per_punt,51.7,,,,,
player,201510250clt,clt,McAfPa44,punt_long,61,,,,,
player,201510250clt,clt,MewhJa00,pos,G,,,,,
player,201510250clt,clt,MewhJa00,offense,63,,,,,
player,201510250clt,clt,MewhJa00,off_pct,100%,,,,,
player,201510250clt,clt,MewhJa00,defense,0,,,,,
player,201510250clt,clt,MewhJa00,def_pct,0%,,,,,
player,201510250clt,clt,MewhJa00,special_teams,3,,,,,
player,201510250clt,clt,MewhJa00,st_pct,8%,,,,,
player,201510250clt,clt,ReitJo00,pos,T,,,,,
player,201510250clt,clt,ReitJo00,offense,63,,,,,
player,201510250clt,clt,ReitJo00,off_pct,100%,,,,,
player,201510250clt,clt,ReitJo00,defense,0,,,,,
player,201510250clt,clt,ReitJo00,def_pct,0%,,,,,
player,201510250clt,clt,ReitJo00,special_teams,3,,,,,
player,201510250clt,clt,ReitJo00,st_pct,8%,,,,,
player,201510250clt,clt,ThorHu00,pos,G,,,,,
player,201510250clt,clt,ThorHu00,offense,63,,,,,
player,201510250clt,clt,ThorHu00,off_pct,100%,,,,,
player,201510250clt,clt,ThorHu00,defense,0,,,,,
player,201510250clt,clt,ThorHu00,def_pct,0%,,,,,
player,201510250clt,clt,ThorHu00,special_teams,3,,,,,
player,201510250clt,clt,ThorHu00,st_pct,8%,,,,,
player,201510250clt,clt,LuckAn00,pos,QB,,,,,
player,201510250clt,clt,LuckAn00,offense,63,,,,,
player,201510250clt,clt,LuckAn00,off_pct,100%,,,,,
player,201510250clt,clt,LuckAn00,defense,0,,,,,
player,201510250clt,clt,LuckAn00,def_pct,0%,,,,,
player,201510250clt,clt,LuckAn00,special_teams,0,,,,,
player,201510250clt,clt,LuckAn00,st_pct,0%,,,,,
player,201510250clt,clt,CastAn00,pos,T,,,,,
player,201510250clt,clt,CastAn00,offense,63,,,,,
player,201510250clt,clt,CastAn00,off_pct,100%,,,,,
player,201510250clt,clt,CastAn00,defense,0,,,,,
player,201510250clt,clt,CastAn00,def_pct,0%,,,,,
player,201510250clt,clt,CastAn00,special_teams,0,,,,,
player,201510250clt,clt,CastAn00,st_pct,0%,,,,,
player,201510250clt,clt,HiltT.00,pos,WR,,,,,
player,201510250clt,clt,HiltT.00,offense,61,,,,,
player,201510250clt,clt,HiltT.00,off_pct,97%,,,,,
player,201510250clt,clt,HiltT.00,defense,0,,,,,
player,201510250clt,clt,HiltT.00,def_pct,0%,,,,,
player,201510250clt,clt,HiltT.00,special_teams,0,,,,,
player,201510250clt,clt,HiltT.00,st_pct,0%,,,,,
player,201510250clt,clt,JohnAn02,pos,WR,,,,,
player,201510250clt,clt,JohnAn02,offense,58,,,,,
player,201510250clt,clt,JohnAn02,off_pct,92%,,,,,
player,201510250clt,clt,JohnAn02,defense,0,,,,,
player,201510250clt,clt,JohnAn02,def_pct,0%,,,,,
player,201510250clt,clt,JohnAn02,special_teams,0,,,,,
player,201510250clt,clt,JohnAn02,st_pct,0%,,,,,
player,201510250clt,clt,MoncDo00,pos,WR,,,,,
player,201510250clt,clt,MoncDo00,offense,57,,,,,
player,201510250clt,clt,MoncDo00,off_pct,90%,,,,,
player,201510250clt,clt,MoncDo00,defense,0,,,,,
player,201510250clt,clt,MoncDo00,def_pct,0%,,,,,
player,201510250clt,clt,MoncDo00,special_teams,1,,,,,
player,201510250clt,clt,MoncDo00,st_pct,3%,,,,,
player,201510250clt,clt,FleeCo00,pos,TE,,,,,
player,201510250clt,clt,FleeCo00,offense,43,,,,,
player,201510250clt,clt,FleeCo00,off_pct,68%,,,,,
player,201510250clt,clt,FleeCo00,defense,0,,,,,
player,201510250clt,clt,FleeCo00,def_pct,0%,,,,,
player,201510250clt,clt,FleeCo00,special_teams,0,,,,,
player,201510250clt,clt,FleeCo00,st_pct,0%,,,,,
player,201510250clt,clt,HarrJo03,pos,C,,,,,
player,201510250clt,clt,HarrJo03,offense,33,,,,,
player,201510250clt,clt,HarrJo03,off_pct,52%,,,,,
player,201510250clt,clt,HarrJo03,defense,0,,,,,
player,201510250clt,clt,HarrJo03,def_pct,0%,,,,,
player,201510250clt,clt,HarrJo03,special_teams,6,,,,,
player,201510250clt,clt,HarrJo03,st_pct,15%,,,,,
player,201510250clt,clt,GoreFr00,pos,RB,,,,,
player,201510250clt,clt,GoreFr00,offense,31,,,,,
player,201510250clt,clt,GoreFr00,off_pct,49%,,,,,
player,201510250clt,clt,GoreFr00,defense,0,,,,,
player,201510250clt,clt,GoreFr00,def_pct,0%,,,,,
player,201510250clt,clt,GoreFr00,special_teams,0,,,,,
player,201510250clt,clt,GoreFr00,st_pct,0%,,,,,
player,201510250clt,clt,HolmKh00,pos,C,,,,,
player,201510250clt,clt,HolmKh00,offense,30,,,,,
player,201510250clt,clt,HolmKh00,off_pct,48%,,,,,
player,201510250clt,clt,HolmKh00,defense,0,,,,,
player,201510250clt,clt,HolmKh00,def_pct,0%,,,,,
player,201510250clt,clt,HolmKh00,special_teams,0,,,,,
player,201510250clt,clt,HolmKh00,st_pct,0%,,,,,
player,201510250clt,clt,BradAh00,pos,RB,,,,,
player,201510250clt,clt,BradAh00,offense,29,,,,,
player,201510250clt,clt,BradAh00,off_pct,46%,,,,,
player,201510250clt,clt,BradAh00,defense,0,,,,,
player,201510250clt,clt,BradAh00,def_pct,0%,,,,,
player,201510250clt,clt,BradAh00,special_teams,0,,,,,
player,201510250clt,clt,BradAh00,st_pct,0%,,,,,
player,201510250clt,clt,AlleDw00,pos,TE,,,,,
player,201510250clt,clt,AlleDw00,offense,25,,,,,
player,201510250clt,clt,AlleDw00,off_pct,40%,,,,,
player,201510250clt,clt,AlleDw00,defense,0,,,,,
player,201510250clt,clt,AlleDw00,def_pct,0%,,,,,
player,201510250clt,clt,AlleDw00,special_teams,11,,,,,
player,201510250clt,clt,AlleDw00,st_pct,28%,,,,,
player,201510250clt,clt,DorsPh00,pos,WR,,,,,
player,201510250clt,clt,DorsPh00,offense,6,,,,,
player,201510250clt,clt,DorsPh00,off_pct,10%,,,,,
player,201510250clt,clt,DorsPh00,defense,0,,,,,
player,201510250clt,clt,DorsPh00,def_pct,0%,,,,,
player,201510250clt,clt,DorsPh00,special_teams,0,,,,,
player,201510250clt,clt,DorsPh00,st_pct,0%,,,,,
player,201510250clt,clt,DoylJa00,pos,TE,,,,,
player,201510250clt,clt,DoylJa00,offense,3,,,,,
player,201510250clt,clt,DoylJa00,off_pct,5%,,,,,
player,201510250clt,clt,DoylJa00,defense,0,,,,,
player,201510250clt,clt,DoylJa00,def_pct,0%,,,,,
player,201510250clt,clt,DoylJa00,special_teams,32,,,,,
player,201510250clt,clt,DoylJa00,st_pct,82%,,,,,
player,201510250clt,clt,WhalGr00,pos,WR,,,,,
player,201510250clt,clt,WhalGr00,offense,2,,,,,
player,201510250clt,clt,WhalGr00,off_pct,3%,,,,,
player,201510250clt,clt,WhalGr00,defense,0,,,,,
player,201510250clt,clt,WhalGr00,def_pct,0%,,,,,
player,201510250clt,clt,WhalGr00,special_teams,20,,,,,
player,201510250clt,clt,WhalGr00,st_pct,51%,,,,,
player,201510250clt,clt,JackDQ20,pos,LB,,,,,
player,201510250clt,clt,JackDQ20,offense,0,,,,,
player,201510250clt,clt,JackDQ20,off_pct,0%,,,,,
player,201510250clt,clt,JackDQ20,defense,88,,,,,
player,201510250clt,clt,JackDQ20,def_pct,100%,,,,,
player,201510250clt,clt,JackDQ20,special_teams,5,,,,,
player,201510250clt,clt,JackDQ20,st_pct,13%,,,,,
player,201510250clt,clt,LoweDw99,pos,FS,,,,,
player,201510250clt,clt,LoweDw99,offense,0,,,,,
player,201510250clt,clt,LoweDw99,off_pct,0%,,,,,
player,201510250clt,clt,LoweDw99,defense,88,,,,,
player,201510250clt,clt,LoweDw99,def_pct,100%,,,,,
player,201510250clt,clt,LoweDw99,special_teams,4,,,,,
player,201510250clt,clt,LoweDw99,st_pct,10%,,,,,
player,201510250clt,clt,DaviVo99,pos,CB,,,,,
player,201510250clt,clt,DaviVo99,offense,0,,,,,
player,201510250clt,clt,DaviVo99,off_pct,0%,,,,,
player,201510250clt,clt,DaviVo99,defense,87,,,,,
player,201510250clt,clt,DaviVo99,def_pct,99%,,,,,
player,201510250clt,clt,DaviVo99,special_teams,0,,,,,
player,201510250clt,clt,DaviVo99,st_pct,0%,,,,,
player,201510250clt,clt,AndeCo01,pos,SS,,,,,
player,201510250clt,clt,AndeCo01,offense,0,,,,,
player,201510250clt,clt,AndeCo01,off_pct,0%,,,,,
player,201510250clt,clt,AndeCo01,defense,84,,,,,
player,201510250clt,clt,AndeCo01,def_pct,95%,,,,,
player,201510250clt,clt,AndeCo01,special_teams,29,,,,,
player,201510250clt,clt,AndeCo01,st_pct,74%,,,,,
player,201510250clt,clt,ToleGr99,pos,CB,,,,,
player,201510250clt,clt,ToleGr99,offense,0,,,,,
player,201510250clt,clt,ToleGr99,off_pct,0%,,,,,
player,201510250clt,clt,ToleGr99,defense,83,,,,,
player,201510250clt,clt,ToleGr99,def_pct,94%,,,,,
player,201510250clt,clt,ToleGr99,special_teams,0,,,,,
player,201510250clt,clt,ToleGr99,st_pct,0%,,,,,
player,201510250clt,clt,LangKe98,pos,DE,,,,,
player,201510250clt,clt,LangKe98,offense,0,,,,,
player,201510250clt,clt,LangKe98,off_pct,0%,,,,,
player,201510250clt,clt,LangKe98,defense,75,,,,,
player,201510250clt,clt,LangKe98,def_pct,85%,,,,,
player,201510250clt,clt,LangKe98,special_teams,5,,,,,
player,201510250clt,clt,LangKe98,st_pct,13%,,,,,
player,201510250clt,clt,WaldEr99,pos,LB,,,,,
player,201510250clt,clt,WaldEr99,offense,0,,,,,
player,201510250clt,clt,WaldEr99,off_pct,0%,,,,,
player,201510250clt,clt,WaldEr99,defense,73,,,,,
player,201510250clt,clt,WaldEr99,def_pct,83%,,,,,
player,201510250clt,clt,WaldEr99,special_teams,0,,,,,
player,201510250clt,clt,WaldEr99,st_pct,0%,,,,,
player,201510250clt,clt,FreeJe00,pos,LB,,,,,
player,201510250clt,clt,FreeJe00,offense,0,,,,,
player,201510250clt,clt,FreeJe00,off_pct,0%,,,,,
player,201510250clt,clt,FreeJe00,defense,68,,,,,
