game,2015,4,20151005,201510050sea,det,"Detroit Lions",10,sea,"Seattle Seahawks",13
player,201510050sea,sea,BurlMa00,st_pct,17%,,,,,
player,201510050sea,sea,CoylBr00,pos,LB,,,,,
player,201510050sea,sea,CoylBr00,offense,0,,,,,
player,201510050sea,sea,CoylBr00,off_pct,0%,,,,,
player,201510050sea,sea,CoylBr00,defense,0,,,,,
player,201510050sea,sea,CoylBr00,def_pct,0%,,,,,
player,201510050sea,sea,CoylBr00,special_teams,21,,,,,
player,201510050sea,sea,CoylBr00,st_pct,88%,,,,,
player,201510050sea,sea,McCrKe00,pos,SS,,,,,
player,201510050sea,sea,McCrKe00,offense,0,,,,,
player,201510050sea,sea,McCrKe00,off_pct,0%,,,,,
player,201510050sea,sea,McCrKe00,defense,0,,,,,
player,201510050sea,sea,McCrKe00,def_pct,0%,,,,,
player,201510050sea,sea,McCrKe00,special_teams,21,,,,,
player,201510050sea,sea,McCrKe00,st_pct,88%,,,,,
player,201510050sea,sea,MorgMi00,pos,LB,,,,,
player,201510050sea,sea,MorgMi00,offense,0,,,,,
player,201510050sea,sea,MorgMi00,off_pct,0%,,,,,
player,201510050sea,sea,MorgMi00,defense,0,,,,,
player,201510050sea,sea,MorgMi00,def_pct,0%,,,,,
player,201510050sea,sea,MorgMi00,special_teams,21,,,,,
player,201510050sea,sea,MorgMi00,st_pct,88%,,,,,
player,201510050sea,sea,SmitTy01,pos,CB,,,,,
player,201510050sea,sea,SmitTy01,offense,0,,,,,
player,201510050sea,sea,SmitTy01,off_pct,0%,,,,,
player,201510050sea,sea,SmitTy01,defense,0,,,,,
player,201510050sea,sea,SmitTy01,def_pct,0%,,,,,
player,201510050sea,sea,SmitTy01,special_teams,11,,,,,
player,201510050sea,sea,SmitTy01,st_pct,46%,,,,,
player,201510050sea,sea,GresCl00,pos,LS,,,,,
player,201510050sea,sea,GresCl00,offense,0,,,,,
player,201510050sea,sea,GresCl00,off_pct,0%,,,,,
player,201510050sea,sea,GresCl00,defense,0,,,,,
player,201510050sea,sea,GresCl00,def_pct,0%,,,,,
player,201510050sea,sea,GresCl00,special_teams,7,,,,,
player,201510050sea,sea,GresCl00,st_pct,29%,,,,,
player,201510050sea,sea,HausSt00,pos,K,,,,,
player,201510050sea,sea,HausSt00,offense,0,,,,,
player,201510050sea,sea,HausSt00,off_pct,0%,,,,,
player,201510050sea,sea,HausSt00,defense,0,,,,,
player,201510050sea,sea,HausSt00,def_pct,0%,,,,,
player,201510050sea,sea,HausSt00,special_teams,7,,,,,
player,201510050sea,sea,HausSt00,st_pct,29%,,,,,
player,201510050sea,sea,RyanJo21,pos,P,,,,,
player,201510050sea,sea,RyanJo21,offense,0,,,,,
player,201510050sea,sea,RyanJo21,off_pct,0%,,,,,
player,201510050sea,sea,RyanJo21,defense,0,,,,,
player,201510050sea,sea,RyanJo21,def_pct,0%,,,,,
player,201510050sea,sea,RyanJo21,special_teams,7,,,,,
player,201510050sea,sea,RyanJo21,st_pct,29%,,,,,
player,201510050sea,sea,BailAl01,pos,T,,,,,
player,201510050sea,sea,BailAl01,offense,0,,,,,
player,201510050sea,sea,BailAl01,off_pct,0%,,,,,
player,201510050sea,sea,BailAl01,defense,0,,,,,
player,201510050sea,sea,BailAl01,def_pct,0%,,,,,
player,201510050sea,sea,BailAl01,special_teams,3,,,,,
player,201510050sea,sea,BailAl01,st_pct,12%,,,,,
player,201510050sea,det,SwanTr00,pos,C,,,,,
player,201510050sea,det,SwanTr00,offense,56,,,,,
player,201510050sea,det,SwanTr00,off_pct,100%,,,,,
player,201510050sea,det,SwanTr00,defense,0,,,,,
player,201510050sea,det,SwanTr00,def_pct,0%,,,,,
player,201510050sea,det,SwanTr00,special_teams,2,,,,,
player,201510050sea,det,SwanTr00,st_pct,8%,,,,,
player,201510050sea,det,WaddLa01,pos,T,,,,,
player,201510050sea,det,WaddLa01,offense,56,,,,,
player,201510050sea,det,WaddLa01,off_pct,100%,,,,,
player,201510050sea,det,WaddLa01,defense,0,,,,,
player,201510050sea,det,WaddLa01,def_pct,0%,,,,,
player,201510050sea,det,WaddLa01,special_teams,2,,,,,
player,201510050sea,det,WaddLa01,st_pct,8%,,,,,
player,201510050sea,det,RamiMa20,pos,G,,,,,
player,201510050sea,det,RamiMa20,offense,56,,,,,
player,201510050sea,det,RamiMa20,off_pct,100%,,,,,
player,201510050sea,det,RamiMa20,defense,0,,,,,
player,201510050sea,det,RamiMa20,def_pct,0%,,,,,
player,201510050sea,det,RamiMa20,special_teams,2,,,,,
player,201510050sea,det,RamiMa20,st_pct,8%,,,,,
player,201510050sea,det,ReifRi00,pos,T,,,,,
player,201510050sea,det,ReifRi00,offense,56,,,,,
player,201510050sea,det,ReifRi00,off_pct,100%,,,,,
player,201510050sea,det,ReifRi00,defense,0,,,,,
player,201510050sea,det,ReifRi00,def_pct,0%,,,,,
player,201510050sea,det,ReifRi00,special_teams,2,,,,,
player,201510050sea,det,ReifRi00,st_pct,8%,,,,,
player,201510050sea,det,TomlLa01,pos,G,,,,,
player,201510050sea,det,TomlLa01,offense,56,,,,,
player,201510050sea,det,TomlLa01,off_pct,100%,,,,,
player,201510050sea,det,TomlLa01,defense,0,,,,,
player,201510050sea,det,TomlLa01,def_pct,0%,,,,,
player,201510050sea,det,TomlLa01,special_teams,2,,,,,
player,201510050sea,det,TomlLa01,st_pct,8%,,,,,
player,201510050sea,det,StafMa00,pos,QB,,,,,
player,201510050sea,det,StafMa00,offense,56,,,,,
player,201510050sea,det,StafMa00,off_pct,100%,,,,,
player,201510050sea,det,StafMa00,defense,0,,,,,
player,201510050sea,det,StafMa00,def_pct,0%,,,,,
player,201510050sea,det,StafMa00,special_teams,0,,,,,
player,201510050sea,det,StafMa00,st_pct,0%,,,,,
player,201510050sea,det,JohnCa00,pos,WR,,,,,
player,201510050sea,det,JohnCa00,offense,55,,,,,
player,201510050sea,det,JohnCa00,off_pct,98%,,,,,
player,201510050sea,det,JohnCa00,defense,0,,,,,
player,201510050sea,det,JohnCa00,def_pct,0%,,,,,
player,201510050sea,det,JohnCa00,special_teams,0,,,,,
player,201510050sea,det,JohnCa00,st_pct,0%,,,,,
player,201510050sea,det,TateGo00,pos,WR,,,,,
player,201510050sea,det,TateGo00,offense,47,,,,,
player,201510050sea,det,TateGo00,off_pct,84%,,,,,
player,201510050sea,det,TateGo00,defense,0,,,,,
player,201510050sea,det,TateGo00,def_pct,0%,,,,,
player,201510050sea,det,TateGo00,special_teams,0,,,,,
player,201510050sea,det,TateGo00,st_pct,0%,,,,,
player,201510050sea,det,MoorLa00,pos,WR,,,,,
player,201510050sea,det,MoorLa00,offense,40,,,,,
player,201510050sea,det,MoorLa00,off_pct,71%,,,,,
player,201510050sea,det,MoorLa00,defense,0,,,,,
player,201510050sea,det,MoorLa00,def_pct,0%,,,,,
player,201510050sea,det,MoorLa00,special_teams,0,,,,,
player,201510050sea,det,MoorLa00,st_pct,0%,,,,,
player,201510050sea,det,WrigTi01,pos,TE,,,,,
player,201510050sea,det,WrigTi01,offense,37,,,,,
player,201510050sea,det,WrigTi01,off_pct,66%,,,,,
player,201510050sea,det,WrigTi01,defense,0,,,,,
player,201510050sea,det,WrigTi01,def_pct,0%,,,,,
player,201510050sea,det,WrigTi01,special_teams,6,,,,,
player,201510050sea,det,WrigTi01,st_pct,25%,,,,,
player,201510050sea,det,AbduAm00,pos,RB,,,,,
player,201510050sea,det,AbduAm00,offense,30,,,,,
player,201510050sea,det,AbduAm00,off_pct,54%,,,,,
player,201510050sea,det,AbduAm00,defense,0,,,,,
player,201510050sea,det,AbduAm00,def_pct,0%,,,,,
player,201510050sea,det,AbduAm00,special_teams,4,,,,,
player,201510050sea,det,AbduAm00,st_pct,17%,,,,,
player,201510050sea,det,RiddTh00,pos,RB,,,,,
player,201510050sea,det,RiddTh00,offense,21,,,,,
player,201510050sea,det,RiddTh00,off_pct,38%,,,,,
player,201510050sea,det,RiddTh00,defense,0,,,,,
player,201510050sea,det,RiddTh00,def_pct,0%,,,,,
player,201510050sea,det,RiddTh00,special_teams,13,,,,,
player,201510050sea,det,RiddTh00,st_pct,54%,,,,,
player,201510050sea,det,EbroEr00,pos,TE,,,,,
player,201510050sea,det,EbroEr00,offense,18,,,,,
player,201510050sea,det,EbroEr00,off_pct,32%,,,,,
player,201510050sea,det,EbroEr00,defense,0,,,,,
player,201510050sea,det,EbroEr00,def_pct,0%,,,,,
player,201510050sea,det,EbroEr00,special_teams,0,,,,,
player,201510050sea,det,EbroEr00,st_pct,0%,,,,,
player,201510050sea,det,BurtMi00,pos,FB,,,,,
player,201510050sea,det,BurtMi00,offense,12,,,,,
player,201510050sea,det,BurtMi00,off_pct,21%,,,,,
player,201510050sea,det,BurtMi00,defense,0,,,,,
player,201510050sea,det,BurtMi00,def_pct,0%,,,,,
player,201510050sea,det,BurtMi00,special_teams,8,,,,,
player,201510050sea,det,BurtMi00,st_pct,33%,,,,,
player,201510050sea,det,ZennZa00,pos,RB,,,,,
player,201510050sea,det,ZennZa00,offense,9,,,,,
player,201510050sea,det,ZennZa00,off_pct,16%,,,,,
player,201510050sea,det,ZennZa00,defense,0,,,,,
player,201510050sea,det,ZennZa00,def_pct,0%,,,,,
player,201510050sea,det,ZennZa00,special_teams,6,,,,,
player,201510050sea,det,ZennZa00,st_pct,25%,,,,,
player,201510050sea,det,LucaCo01,pos,T,,,,,
player,201510050sea,det,LucaCo01,offense,7,,,,,
player,201510050sea,det,LucaCo01,off_pct,12%,,,,,
player,201510050sea,det,LucaCo01,defense,0,,,,,
player,201510050sea,det,LucaCo01,def_pct,0%,,,,,
player,201510050sea,det,LucaCo01,special_teams,2,,,,,
player,201510050sea,det,LucaCo01,st_pct,8%,,,,,
player,201510050sea,det,FullCo00,pos,WR,,,,,
player,201510050sea,det,FullCo00,offense,3,,,,,
player,201510050sea,det,FullCo00,off_pct,5%,,,,,
player,201510050sea,det,FullCo00,defense,0,,,,,
player,201510050sea,det,FullCo00,def_pct,0%,,,,,
player,201510050sea,det,FullCo00,special_teams,7,,,,,
player,201510050sea,det,FullCo00,st_pct,29%,,,,,
player,201510050sea,det,JoneT.00,pos,WR,,,,,
player,201510050sea,det,JoneT.00,offense,1,,,,,
player,201510050sea,det,JoneT.00,off_pct,2%,,,,,
player,201510050sea,det,JoneT.00,defense,0,,,,,
player,201510050sea,det,JoneT.00,def_pct,0%,,,,,
player,201510050sea,det,JoneT.00,special_teams,4,,,,,
player,201510050sea,det,JoneT.00,st_pct,17%,,,,,
player,201510050sea,det,ByneJo00,pos,LB,,,,,
player,201510050sea,det,ByneJo00,offense,0,,,,,
player,201510050sea,det,ByneJo00,off_pct,0%,,,,,
player,201510050sea,det,ByneJo00,defense,65,,,,,
player,201510050sea,det,ByneJo00,def_pct,100%,,,,,
player,201510050sea,det,ByneJo00,special_teams,11,,,,,
player,201510050sea,det,ByneJo00,st_pct,46%,,,,,
player,201510050sea,det,MathRa99,pos,CB,,,,,
player,201510050sea,det,MathRa99,offense,0,,,,,
player,201510050sea,det,MathRa99,off_pct,0%,,,,,
player,201510050sea,det,MathRa99,defense,65,,,,,
player,201510050sea,det,MathRa99,def_pct,100%,,,,,
player,201510050sea,det,MathRa99,special_teams,4,,,,,
player,201510050sea,det,MathRa99,st_pct,17%,,,,,
player,201510050sea,det,QuinGl99,pos,FS,,,,,
player,201510050sea,det,QuinGl99,offense,0,,,,,
player,201510050sea,det,QuinGl99,off_pct,0%,,,,,
player,201510050sea,det,QuinGl99,defense,65,,,,,
player,201510050sea,det,QuinGl99,def_pct,100%,,,,,
player,201510050sea,det,QuinGl99,special_teams,3,,,,,
player,201510050sea,det,QuinGl99,st_pct,12%,,,,,
player,201510050sea,det,IhedJa00,pos,SS,,,,,
player,201510050sea,det,IhedJa00,offense,0,,,,,
player,201510050sea,det,IhedJa00,off_pct,0%,,,,,
player,201510050sea,det,IhedJa00,defense,65,,,,,
player,201510050sea,det,IhedJa00,def_pct,100%,,,,,
player,201510050sea,det,IhedJa00,special_teams,1,,,,,
player,201510050sea,det,IhedJa00,st_pct,4%,,,,,
player,201510050sea,det,SlayDa00,pos,CB,,,,,
player,201510050sea,det,SlayDa00,offense,0,,,,,
player,201510050sea,det,SlayDa00,off_pct,0%,,,,,
player,201510050sea,det,SlayDa00,defense,63,,,,,
player,201510050sea,det,SlayDa00,def_pct,97%,,,,,
player,201510050sea,det,SlayDa00,special_teams,1,,,,,
player,201510050sea,det,SlayDa00,st_pct,4%,,,,,
player,201510050sea,det,TullSt20,pos,LB,,,,,
player,201510050sea,det,TullSt20,offense,0,,,,,
player,201510050sea,det,TullSt20,off_pct,0%,,,,,
player,201510050sea,det,TullSt20,defense,48,,,,,
player,201510050sea,det,TullSt20,def_pct,74%,,,,,
player,201510050sea,det,TullSt20,special_teams,3,,,,,
player,201510050sea,det,TullSt20,st_pct,12%,,,,,
player,201510050sea,det,TaylDe00,pos,DE,,,,,
player,201510050sea,det,TaylDe00,offense,0,,,,,
player,201510050sea,det,TaylDe00,off_pct,0%,,,,,
player,201510050sea,det,TaylDe00,defense,45,,,,,
player,201510050sea,det,TaylDe00,def_pct,69%,,,,,
player,201510050sea,det,TaylDe00,special_teams,4,,,,,
player,201510050sea,det,TaylDe00,st_pct,17%,,,,,
player,201510050sea,det,ReidCa00,pos,DT,,,,,
player,201510050sea,det,ReidCa00,offense,0,,,,,
player,201510050sea,det,ReidCa00,off_pct,0%,,,,,
player,201510050sea,det,ReidCa00,defense,38,,,,,
player,201510050sea,det,ReidCa00,def_pct,58%,,,,,
player,201510050sea,det,ReidCa00,special_teams,0,,,,,
player,201510050sea,det,ReidCa00,st_pct,0%,,,,,
player,201510050sea,det,JoneJa99,pos,DE,,,,,
player,201510050sea,det,JoneJa99,offense,0,,,,,
player,201510050sea,det,JoneJa99,off_pct,0%,,,,,
player,201510050sea,det,JoneJa99,defense,37,,,,,
player,201510050sea,det,JoneJa99,def_pct,57%,,,,,
player,201510050sea,det,JoneJa99,special_teams,4,,,,,
player,201510050sea,det,JoneJa99,st_pct,17%,,,,,
player,201510050sea,det,WalkTy00,pos,DT,,,,,
player,201510050sea,det,WalkTy00,offense,0,,,,,
player,201510050sea,det,WalkTy00,off_pct,0%,,,,,
player,201510050sea,det,WalkTy00,defense,35,,,,,
player,201510050sea,det,WalkTy00,def_pct,54%,,,,,
player,201510050sea,det,WalkTy00,special_teams,4,,,,,
player,201510050sea,det,WalkTy00,st_pct,17%,,,,,
player,201510050sea,det,WilsJo99,pos,CB,,,,,
player,201510050sea,det,WilsJo99,offense,0,,,,,
player,201510050sea,det,WilsJo99,off_pct,0%,,,,,
player,201510050sea,det,WilsJo99,defense,35,,,,,
player,201510050sea,det,WilsJo99,def_pct,54%,,,,,
player,201510050sea,det,WilsJo99,special_teams,0,,,,,
player,201510050sea,det,WilsJo99,st_pct,0%,,,,,
player,201510050sea,det,TappDa20,pos,DE,,,,,
player,201510050sea,det,TappDa20,offense,0,,,,,
player,201510050sea,det,TappDa20,off_pct,0%,,,,,
player,201510050sea,det,TappDa20,defense,30,,,,,
player,201510050sea,det,TappDa20,def_pct,46%,,,,,
player,201510050sea,det,TappDa20,special_teams,8,,,,,
player,201510050sea,det,TappDa20,st_pct,33%,,,,,
player,201510050sea,det,WrigGa00,pos,DT,,,,,
player,201510050sea,det,WrigGa00,offense,0,,,,,
player,201510050sea,det,WrigGa00,off_pct,0%,,,,,
player,201510050sea,det,WrigGa00,defense,30,,,,,
player,201510050sea,det,WrigGa00,def_pct,46%,,,,,
player,201510050sea,det,WrigGa00,special_teams,5,,,,,
player,201510050sea,det,WrigGa00,st_pct,21%,,,,,
player,201510050sea,det,AnsaEz00,pos,DE,,,,,
player,201510050sea,det,AnsaEz00,offense,0,,,,,
player,201510050sea,det,AnsaEz00,off_pct,0%,,,,,
player,201510050sea,det,AnsaEz00,defense,25,,,,,
player,201510050sea,det,AnsaEz00,def_pct,38%,,,,,
player,201510050sea,det,AnsaEz00,special_teams,1,,,,,
player,201510050sea,det,AnsaEz00,st_pct,4%,,,,,
player,201510050sea,det,WhitTa00,pos,LB,,,,,
player,201510050sea,det,WhitTa00,offense,0,,,,,
player,201510050sea,det,WhitTa00,off_pct,0%,,,,,
player,201510050sea,det,WhitTa00,defense,20,,,,,
player,201510050sea,det,WhitTa00,def_pct,31%,,,,,
player,201510050sea,det,WhitTa00,special_teams,22,,,,,
player,201510050sea,det,WhitTa00,st_pct,92%,,,,,
player,201510050sea,det,NgatHa20,pos,DT,,,,,
player,201510050sea,det,NgatHa20,offense,0,,,,,
player,201510050sea,det,NgatHa20,off_pct,0%,,,,,
player,201510050sea,det,NgatHa20,defense,20,,,,,
player,201510050sea,det,NgatHa20,def_pct,31%,,,,,
player,201510050sea,det,NgatHa20,special_teams,2,,,,,
player,201510050sea,det,NgatHa20,st_pct,8%,,,,,
player,201510050sea,det,AbduIs00,pos,FS,,,,,
player,201510050sea,det,AbduIs00,offense,0,,,,,
player,201510050sea,det,AbduIs00,off_pct,0%,,,,,
player,201510050sea,det,AbduIs00,defense,10,,,,,
player,201510050sea,det,AbduIs00,def_pct,15%,,,,,
player,201510050sea,det,AbduIs00,special_teams,21,,,,,
player,201510050sea,det,AbduIs00,st_pct,88%,,,,,
player,201510050sea,det,LewiTr00,pos,LB,,,,,
player,201510050sea,det,LewiTr00,offense,0,,,,,
player,201510050sea,det,LewiTr00,off_pct,0%,,,,,
player,201510050sea,det,LewiTr00,defense,10,,,,,
player,201510050sea,det,LewiTr00,def_pct,15%,,,,,
player,201510050sea,det,LewiTr00,special_teams,12,,,,,
player,201510050sea,det,LewiTr00,st_pct,50%,,,,,
player,201510050sea,det,DiggQu00,pos,CB,,,,,
player,201510050sea,det,DiggQu00,offense,0,,,,,
player,201510050sea,det,DiggQu00,off_pct,0%,,,,,
player,201510050sea,det,DiggQu00,defense,8,,,,,
player,201510050sea,det,DiggQu00,def_pct,12%,,,,,
player,201510050sea,det,DiggQu00,special_teams,3,,,,,
player,201510050sea,det,DiggQu00,st_pct,12%,,,,,
player,201510050sea,det,CopeBr00,pos,LB,,,,,
player,201510050sea,det,CopeBr00,offense,0,,,,,
player,201510050sea,det,CopeBr00,off_pct,0%,,,,,
player,201510050sea,det,CopeBr00,defense,1,,,,,
player,201510050sea,det,CopeBr00,def_pct,2%,,,,,
player,201510050sea,det,CopeBr00,special_teams,18,,,,,
player,201510050sea,det,CopeBr00,st_pct,75%,,,,,
player,201510050sea,det,CareDo00,pos,SS,,,,,
player,201510050sea,det,CareDo00,offense,0,,,,,
player,201510050sea,det,CareDo00,off_pct,0%,,,,,
player,201510050sea,det,CareDo00,defense,0,,,,,
player,201510050sea,det,CareDo00,def_pct,0%,,,,,
player,201510050sea,det,CareDo00,special_teams,21,,,,,
player,201510050sea,det,CareDo00,st_pct,88%,,,,,
player,201510050sea,det,VanNKy00,pos,LB,,,,,
player,201510050sea,det,VanNKy00,offense,0,,,,,
player,201510050sea,det,VanNKy00,off_pct,0%,,,,,
player,201510050sea,det,VanNKy00,defense,0,,,,,
player,201510050sea,det,VanNKy00,def_pct,0%,,,,,
player,201510050sea,det,VanNKy00,special_teams,17,,,,,
player,201510050sea,det,VanNKy00,st_pct,71%,,,,,
player,201510050sea,det,LawsNe00,pos,CB,,,,,
player,201510050sea,det,LawsNe00,offense,0,,,,,
player,201510050sea,det,LawsNe00,off_pct,0%,,,,,
player,201510050sea,det,LawsNe00,defense,0,,,,,
player,201510050sea,det,LawsNe00,def_pct,0%,,,,,
player,201510050sea,det,LawsNe00,special_teams,14,,,,,
player,201510050sea,det,LawsNe00,st_pct,58%,,,,,
player,201510050sea,det,MartSa01,pos,P,,,,,
player,201510050sea,det,MartSa01,offense,0,,,,,
player,201510050sea,det,MartSa01,off_pct,0%,,,,,
player,201510050sea,det,MartSa01,defense,0,,,,,
player,201510050sea,det,MartSa01,def_pct,0%,,,,,
player,201510050sea,det,MartSa01,special_teams,11,,,,,
player,201510050sea,det,MartSa01,st_pct,46%,,,,,
player,201510050sea,det,MuhlDo20,pos,LS,,,,,
player,201510050sea,det,MuhlDo20,offense,0,,,,,
player,201510050sea,det,MuhlDo20,off_pct,0%,,,,,
player,201510050sea,det,MuhlDo20,defense,0,,,,,
player,201510050sea,det,MuhlDo20,def_pct,0%,,,,,
player,201510050sea,det,MuhlDo20,special_teams,10,,,,,
player,201510050sea,det,MuhlDo20,st_pct,42%,,,,,
player,201510050sea,det,PratMa20,pos,K,,,,,
player,201510050sea,det,PratMa20,offense,0,,,,,
player,201510050sea,det,PratMa20,off_pct,0%,,,,,
player,201510050sea,det,PratMa20,defense,0,,,,,
player,201510050sea,det,PratMa20,def_pct,0%,,,,,
player,201510050sea,det,PratMa20,special_teams,4,,,,,
player,201510050sea,det,PratMa20,st_pct,17%,,,,,
