game,2015,6,20151018,201510180clt,nwe,"New England Patriots",34,clt,"Indianapolis Colts",27
player,201510180clt,clt,GeatCl00,st_pct,24%,,,,,
player,201510180clt,clt,GuyxWi00,pos,FS,,,,,
player,201510180clt,clt,GuyxWi00,offense,0,,,,,
player,201510180clt,clt,GuyxWi00,off_pct,0%,,,,,
player,201510180clt,clt,GuyxWi00,defense,2,,,,,
player,201510180clt,clt,GuyxWi00,def_pct,3%,,,,,
player,201510180clt,clt,GuyxWi00,special_teams,24,,,,,
player,201510180clt,clt,GuyxWi00,st_pct,71%,,,,,
player,201510180clt,clt,ThomJo01,pos,CB,,,,,
player,201510180clt,clt,ThomJo01,offense,0,,,,,
player,201510180clt,clt,ThomJo01,off_pct,0%,,,,,
player,201510180clt,clt,ThomJo01,defense,1,,,,,
player,201510180clt,clt,ThomJo01,def_pct,1%,,,,,
player,201510180clt,clt,ThomJo01,special_teams,16,,,,,
player,201510180clt,clt,ThomJo01,st_pct,47%,,,,,
player,201510180clt,clt,HerrAm00,pos,LB,,,,,
player,201510180clt,clt,HerrAm00,offense,0,,,,,
player,201510180clt,clt,HerrAm00,off_pct,0%,,,,,
player,201510180clt,clt,HerrAm00,defense,0,,,,,
player,201510180clt,clt,HerrAm00,def_pct,0%,,,,,
player,201510180clt,clt,HerrAm00,special_teams,22,,,,,
player,201510180clt,clt,HerrAm00,st_pct,65%,,,,,
player,201510180clt,clt,McAfPa44,pos,P,,,,,
player,201510180clt,clt,McAfPa44,offense,0,,,,,
player,201510180clt,clt,McAfPa44,off_pct,0%,,,,,
player,201510180clt,clt,McAfPa44,defense,0,,,,,
player,201510180clt,clt,McAfPa44,def_pct,0%,,,,,
player,201510180clt,clt,McAfPa44,special_teams,16,,,,,
player,201510180clt,clt,McAfPa44,st_pct,47%,,,,,
player,201510180clt,clt,OverMa00,pos,LS,,,,,
player,201510180clt,clt,OverMa00,offense,0,,,,,
player,201510180clt,clt,OverMa00,off_pct,0%,,,,,
player,201510180clt,clt,OverMa00,defense,0,,,,,
player,201510180clt,clt,OverMa00,def_pct,0%,,,,,
player,201510180clt,clt,OverMa00,special_teams,11,,,,,
player,201510180clt,clt,OverMa00,st_pct,32%,,,,,
player,201510180clt,clt,HarrJo03,pos,C,,,,,
player,201510180clt,clt,HarrJo03,offense,0,,,,,
player,201510180clt,clt,HarrJo03,off_pct,0%,,,,,
player,201510180clt,clt,HarrJo03,defense,0,,,,,
player,201510180clt,clt,HarrJo03,def_pct,0%,,,,,
player,201510180clt,clt,HarrJo03,special_teams,10,,,,,
player,201510180clt,clt,HarrJo03,st_pct,29%,,,,,
player,201510180clt,clt,vinatada01,pos,K,,,,,
player,201510180clt,clt,vinatada01,offense,0,,,,,
player,201510180clt,clt,vinatada01,off_pct,0%,,,,,
player,201510180clt,clt,vinatada01,defense,0,,,,,
player,201510180clt,clt,vinatada01,def_pct,0%,,,,,
player,201510180clt,clt,vinatada01,special_teams,4,,,,,
player,201510180clt,clt,vinatada01,st_pct,12%,,,,,
player,201510180clt,clt,HerrTo20,pos,G,,,,,
player,201510180clt,clt,HerrTo20,offense,0,,,,,
player,201510180clt,clt,HerrTo20,off_pct,0%,,,,,
player,201510180clt,clt,HerrTo20,defense,0,,,,,
player,201510180clt,clt,HerrTo20,def_pct,0%,,,,,
player,201510180clt,clt,HerrTo20,special_teams,4,,,,,
player,201510180clt,clt,HerrTo20,st_pct,12%,,,,,
player,201510180clt,nwe,VollSe20,pos,T,,,,,
player,201510180clt,nwe,VollSe20,offense,68,,,,,
player,201510180clt,nwe,VollSe20,off_pct,100%,,,,,
player,201510180clt,nwe,VollSe20,defense,0,,,,,
player,201510180clt,nwe,VollSe20,def_pct,0%,,,,,
player,201510180clt,nwe,VollSe20,special_teams,6,,,,,
player,201510180clt,nwe,VollSe20,st_pct,18%,,,,,
player,201510180clt,nwe,AndrDa00,pos,C,,,,,
player,201510180clt,nwe,AndrDa00,offense,68,,,,,
player,201510180clt,nwe,AndrDa00,off_pct,100%,,,,,
player,201510180clt,nwe,AndrDa00,defense,0,,,,,
player,201510180clt,nwe,AndrDa00,def_pct,0%,,,,,
player,201510180clt,nwe,AndrDa00,special_teams,0,,,,,
player,201510180clt,nwe,AndrDa00,st_pct,0%,,,,,
player,201510180clt,nwe,BradTo00,pos,QB,,,,,
player,201510180clt,nwe,BradTo00,offense,68,,,,,
player,201510180clt,nwe,BradTo00,off_pct,100%,,,,,
player,201510180clt,nwe,BradTo00,defense,0,,,,,
player,201510180clt,nwe,BradTo00,def_pct,0%,,,,,
player,201510180clt,nwe,BradTo00,special_teams,0,,,,,
player,201510180clt,nwe,BradTo00,st_pct,0%,,,,,
player,201510180clt,nwe,GronRo00,pos,TE,,,,,
player,201510180clt,nwe,GronRo00,offense,66,,,,,
player,201510180clt,nwe,GronRo00,off_pct,97%,,,,,
player,201510180clt,nwe,GronRo00,defense,0,,,,,
player,201510180clt,nwe,GronRo00,def_pct,0%,,,,,
player,201510180clt,nwe,GronRo00,special_teams,1,,,,,
player,201510180clt,nwe,GronRo00,st_pct,3%,,,,,
player,201510180clt,nwe,EdelJu00,pos,WR,,,,,
player,201510180clt,nwe,EdelJu00,offense,65,,,,,
player,201510180clt,nwe,EdelJu00,off_pct,96%,,,,,
player,201510180clt,nwe,EdelJu00,defense,0,,,,,
player,201510180clt,nwe,EdelJu00,def_pct,0%,,,,,
player,201510180clt,nwe,EdelJu00,special_teams,7,,,,,
player,201510180clt,nwe,EdelJu00,st_pct,21%,,,,,
player,201510180clt,nwe,KlinJo01,pos,G,,,,,
player,201510180clt,nwe,KlinJo01,offense,59,,,,,
player,201510180clt,nwe,KlinJo01,off_pct,87%,,,,,
player,201510180clt,nwe,KlinJo01,defense,0,,,,,
player,201510180clt,nwe,KlinJo01,def_pct,0%,,,,,
player,201510180clt,nwe,KlinJo01,special_teams,8,,,,,
player,201510180clt,nwe,KlinJo01,st_pct,24%,,,,,
player,201510180clt,nwe,FlemCa00,pos,T,,,,,
player,201510180clt,nwe,FlemCa00,offense,57,,,,,
player,201510180clt,nwe,FlemCa00,off_pct,84%,,,,,
player,201510180clt,nwe,FlemCa00,defense,0,,,,,
player,201510180clt,nwe,FlemCa00,def_pct,0%,,,,,
player,201510180clt,nwe,FlemCa00,special_teams,5,,,,,
player,201510180clt,nwe,FlemCa00,st_pct,15%,,,,,
player,201510180clt,nwe,MasoSh01,pos,G,,,,,
player,201510180clt,nwe,MasoSh01,offense,55,,,,,
player,201510180clt,nwe,MasoSh01,off_pct,81%,,,,,
player,201510180clt,nwe,MasoSh01,defense,0,,,,,
player,201510180clt,nwe,MasoSh01,def_pct,0%,,,,,
player,201510180clt,nwe,MasoSh01,special_teams,6,,,,,
player,201510180clt,nwe,MasoSh01,st_pct,18%,,,,,
player,201510180clt,nwe,AmenDa00,pos,WR,,,,,
player,201510180clt,nwe,AmenDa00,offense,41,,,,,
player,201510180clt,nwe,AmenDa00,off_pct,60%,,,,,
player,201510180clt,nwe,AmenDa00,defense,0,,,,,
player,201510180clt,nwe,AmenDa00,def_pct,0%,,,,,
player,201510180clt,nwe,AmenDa00,special_teams,8,,,,,
player,201510180clt,nwe,AmenDa00,st_pct,24%,,,,,
player,201510180clt,nwe,WillMi06,pos,TE,,,,,
player,201510180clt,nwe,WillMi06,offense,39,,,,,
player,201510180clt,nwe,WillMi06,off_pct,57%,,,,,
player,201510180clt,nwe,WillMi06,defense,0,,,,,
player,201510180clt,nwe,WillMi06,def_pct,0%,,,,,
player,201510180clt,nwe,WillMi06,special_teams,12,,,,,
player,201510180clt,nwe,WillMi06,st_pct,35%,,,,,
player,201510180clt,nwe,LewiDi00,pos,RB,,,,,
player,201510180clt,nwe,LewiDi00,offense,39,,,,,
player,201510180clt,nwe,LewiDi00,off_pct,57%,,,,,
player,201510180clt,nwe,LewiDi00,defense,0,,,,,
player,201510180clt,nwe,LewiDi00,def_pct,0%,,,,,
player,201510180clt,nwe,LewiDi00,special_teams,0,,,,,
player,201510180clt,nwe,LewiDi00,st_pct,0%,,,,,
player,201510180clt,nwe,MartKe01,pos,WR,,,,,
player,201510180clt,nwe,MartKe01,offense,37,,,,,
player,201510180clt,nwe,MartKe01,off_pct,54%,,,,,
player,201510180clt,nwe,MartKe01,defense,0,,,,,
player,201510180clt,nwe,MartKe01,def_pct,0%,,,,,
player,201510180clt,nwe,MartKe01,special_teams,0,,,,,
player,201510180clt,nwe,MartKe01,st_pct,0%,,,,,
player,201510180clt,nwe,BlouLe00,pos,RB,,,,,
player,201510180clt,nwe,BlouLe00,offense,28,,,,,
player,201510180clt,nwe,BlouLe00,off_pct,41%,,,,,
player,201510180clt,nwe,BlouLe00,defense,0,,,,,
player,201510180clt,nwe,BlouLe00,def_pct,0%,,,,,
player,201510180clt,nwe,BlouLe00,special_teams,0,,,,,
player,201510180clt,nwe,BlouLe00,st_pct,0%,,,,,
player,201510180clt,nwe,JackTr00,pos,G,,,,,
player,201510180clt,nwe,JackTr00,offense,23,,,,,
player,201510180clt,nwe,JackTr00,off_pct,34%,,,,,
player,201510180clt,nwe,JackTr00,defense,0,,,,,
player,201510180clt,nwe,JackTr00,def_pct,0%,,,,,
player,201510180clt,nwe,JackTr00,special_teams,6,,,,,
player,201510180clt,nwe,JackTr00,st_pct,18%,,,,,
player,201510180clt,nwe,ChanSc00,pos,TE,,,,,
player,201510180clt,nwe,ChanSc00,offense,21,,,,,
player,201510180clt,nwe,ChanSc00,off_pct,31%,,,,,
player,201510180clt,nwe,ChanSc00,defense,0,,,,,
player,201510180clt,nwe,ChanSc00,def_pct,0%,,,,,
player,201510180clt,nwe,ChanSc00,special_teams,6,,,,,
player,201510180clt,nwe,ChanSc00,st_pct,18%,,,,,
player,201510180clt,nwe,CannMa00,pos,T,,,,,
player,201510180clt,nwe,CannMa00,offense,11,,,,,
player,201510180clt,nwe,CannMa00,off_pct,16%,,,,,
player,201510180clt,nwe,CannMa00,defense,0,,,,,
player,201510180clt,nwe,CannMa00,def_pct,0%,,,,,
player,201510180clt,nwe,CannMa00,special_teams,1,,,,,
player,201510180clt,nwe,CannMa00,st_pct,3%,,,,,
player,201510180clt,nwe,WhitJa02,pos,RB,,,,,
player,201510180clt,nwe,WhitJa02,offense,3,,,,,
player,201510180clt,nwe,WhitJa02,off_pct,4%,,,,,
player,201510180clt,nwe,WhitJa02,defense,0,,,,,
player,201510180clt,nwe,WhitJa02,def_pct,0%,,,,,
player,201510180clt,nwe,WhitJa02,special_teams,0,,,,,
player,201510180clt,nwe,WhitJa02,st_pct,0%,,,,,
player,201510180clt,nwe,McCoDe99,pos,SS,,,,,
player,201510180clt,nwe,McCoDe99,offense,0,,,,,
player,201510180clt,nwe,McCoDe99,off_pct,0%,,,,,
player,201510180clt,nwe,McCoDe99,defense,78,,,,,
player,201510180clt,nwe,McCoDe99,def_pct,100%,,,,,
player,201510180clt,nwe,McCoDe99,special_teams,17,,,,,
player,201510180clt,nwe,McCoDe99,st_pct,50%,,,,,
player,201510180clt,nwe,ButlMa01,pos,CB,,,,,
player,201510180clt,nwe,ButlMa01,offense,0,,,,,
player,201510180clt,nwe,ButlMa01,off_pct,0%,,,,,
player,201510180clt,nwe,ButlMa01,defense,78,,,,,
player,201510180clt,nwe,ButlMa01,def_pct,100%,,,,,
player,201510180clt,nwe,ButlMa01,special_teams,7,,,,,
player,201510180clt,nwe,ButlMa01,st_pct,21%,,,,,
player,201510180clt,nwe,CollJa00,pos,LB,,,,,
player,201510180clt,nwe,CollJa00,offense,0,,,,,
player,201510180clt,nwe,CollJa00,off_pct,0%,,,,,
player,201510180clt,nwe,CollJa00,defense,78,,,,,
player,201510180clt,nwe,CollJa00,def_pct,100%,,,,,
player,201510180clt,nwe,CollJa00,special_teams,5,,,,,
player,201510180clt,nwe,CollJa00,st_pct,15%,,,,,
player,201510180clt,nwe,RyanLo00,pos,CB,,,,,
player,201510180clt,nwe,RyanLo00,offense,0,,,,,
player,201510180clt,nwe,RyanLo00,off_pct,0%,,,,,
player,201510180clt,nwe,RyanLo00,defense,78,,,,,
player,201510180clt,nwe,RyanLo00,def_pct,100%,,,,,
player,201510180clt,nwe,RyanLo00,special_teams,2,,,,,
player,201510180clt,nwe,RyanLo00,st_pct,6%,,,,,
player,201510180clt,nwe,JoneCh03,pos,DE,,,,,
player,201510180clt,nwe,JoneCh03,offense,0,,,,,
player,201510180clt,nwe,JoneCh03,off_pct,0%,,,,,
player,201510180clt,nwe,JoneCh03,defense,72,,,,,
player,201510180clt,nwe,JoneCh03,def_pct,92%,,,,,
player,201510180clt,nwe,JoneCh03,special_teams,8,,,,,
player,201510180clt,nwe,JoneCh03,st_pct,24%,,,,,
player,201510180clt,nwe,HarmDu00,pos,FS,,,,,
player,201510180clt,nwe,HarmDu00,offense,0,,,,,
player,201510180clt,nwe,HarmDu00,off_pct,0%,,,,,
player,201510180clt,nwe,HarmDu00,defense,69,,,,,
player,201510180clt,nwe,HarmDu00,def_pct,88%,,,,,
player,201510180clt,nwe,HarmDu00,special_teams,9,,,,,
player,201510180clt,nwe,HarmDu00,st_pct,26%,,,,,
player,201510180clt,nwe,ChunPa99,pos,SS,,,,,
player,201510180clt,nwe,ChunPa99,offense,0,,,,,
player,201510180clt,nwe,ChunPa99,off_pct,0%,,,,,
player,201510180clt,nwe,ChunPa99,defense,68,,,,,
player,201510180clt,nwe,ChunPa99,def_pct,87%,,,,,
player,201510180clt,nwe,ChunPa99,special_teams,22,,,,,
player,201510180clt,nwe,ChunPa99,st_pct,65%,,,,,
player,201510180clt,nwe,NinkRo20,pos,DE,,,,,
player,201510180clt,nwe,NinkRo20,offense,0,,,,,
player,201510180clt,nwe,NinkRo20,off_pct,0%,,,,,
player,201510180clt,nwe,NinkRo20,defense,67,,,,,
player,201510180clt,nwe,NinkRo20,def_pct,86%,,,,,
player,201510180clt,nwe,NinkRo20,special_teams,12,,,,,
player,201510180clt,nwe,NinkRo20,st_pct,35%,,,,,
player,201510180clt,nwe,FreeJo01,pos,LB,,,,,
player,201510180clt,nwe,FreeJo01,offense,0,,,,,
player,201510180clt,nwe,FreeJo01,off_pct,0%,,,,,
player,201510180clt,nwe,FreeJo01,defense,46,,,,,
player,201510180clt,nwe,FreeJo01,def_pct,59%,,,,,
player,201510180clt,nwe,FreeJo01,special_teams,21,,,,,
player,201510180clt,nwe,FreeJo01,st_pct,62%,,,,,
player,201510180clt,nwe,SiliSe00,pos,DT,,,,,
player,201510180clt,nwe,SiliSe00,offense,0,,,,,
player,201510180clt,nwe,SiliSe00,off_pct,0%,,,,,
player,201510180clt,nwe,SiliSe00,defense,34,,,,,
player,201510180clt,nwe,SiliSe00,def_pct,44%,,,,,
player,201510180clt,nwe,SiliSe00,special_teams,4,,,,,
player,201510180clt,nwe,SiliSe00,st_pct,12%,,,,,
player,201510180clt,nwe,RichJo00,pos,DB,,,,,
player,201510180clt,nwe,RichJo00,offense,0,,,,,
player,201510180clt,nwe,RichJo00,off_pct,0%,,,,,
player,201510180clt,nwe,RichJo00,defense,32,,,,,
player,201510180clt,nwe,RichJo00,def_pct,41%,,,,,
player,201510180clt,nwe,RichJo00,special_teams,21,,,,,
player,201510180clt,nwe,RichJo00,st_pct,62%,,,,,
player,201510180clt,nwe,EaslDo00,pos,DT,,,,,
player,201510180clt,nwe,EaslDo00,offense,0,,,,,
player,201510180clt,nwe,EaslDo00,off_pct,0%,,,,,
player,201510180clt,nwe,EaslDo00,defense,28,,,,,
player,201510180clt,nwe,EaslDo00,def_pct,36%,,,,,
player,201510180clt,nwe,EaslDo00,special_teams,4,,,,,
player,201510180clt,nwe,EaslDo00,st_pct,12%,,,,,
player,201510180clt,nwe,BranAl99,pos,DT,,,,,
player,201510180clt,nwe,BranAl99,offense,0,,,,,
player,201510180clt,nwe,BranAl99,off_pct,0%,,,,,
player,201510180clt,nwe,BranAl99,defense,27,,,,,
player,201510180clt,nwe,BranAl99,def_pct,35%,,,,,
player,201510180clt,nwe,BranAl99,special_teams,4,,,,,
player,201510180clt,nwe,BranAl99,st_pct,12%,,,,,
player,201510180clt,nwe,BrowMa01,pos,DT,,,,,
player,201510180clt,nwe,BrowMa01,offense,0,,,,,
player,201510180clt,nwe,BrowMa01,off_pct,0%,,,,,
player,201510180clt,nwe,BrowMa01,defense,24,,,,,
player,201510180clt,nwe,BrowMa01,def_pct,31%,,,,,
player,201510180clt,nwe,BrowMa01,special_teams,0,,,,,
player,201510180clt,nwe,BrowMa01,st_pct,0%,,,,,
player,201510180clt,nwe,MayoJe99,pos,LB,,,,,
player,201510180clt,nwe,MayoJe99,offense,0,,,,,
player,201510180clt,nwe,MayoJe99,off_pct,0%,,,,,
player,201510180clt,nwe,MayoJe99,defense,23,,,,,
player,201510180clt,nwe,MayoJe99,def_pct,29%,,,,,
player,201510180clt,nwe,MayoJe99,special_teams,1,,,,,
player,201510180clt,nwe,MayoJe99,st_pct,3%,,,,,
player,201510180clt,nwe,ColeJu01,pos,DB,,,,,
player,201510180clt,nwe,ColeJu01,offense,0,,,,,
player,201510180clt,nwe,ColeJu01,off_pct,0%,,,,,
player,201510180clt,nwe,ColeJu01,defense,19,,,,,
player,201510180clt,nwe,ColeJu01,def_pct,24%,,,,,
player,201510180clt,nwe,ColeJu01,special_teams,0,,,,,
player,201510180clt,nwe,ColeJu01,st_pct,0%,,,,,
player,201510180clt,nwe,HickAk00,pos,DE,,,,,
player,201510180clt,nwe,HickAk00,offense,0,,,,,
player,201510180clt,nwe,HickAk00,off_pct,0%,,,,,
player,201510180clt,nwe,HickAk00,defense,15,,,,,
player,201510180clt,nwe,HickAk00,def_pct,19%,,,,,
player,201510180clt,nwe,HickAk00,special_teams,0,,,,,
player,201510180clt,nwe,HickAk00,st_pct,0%,,,,,
player,201510180clt,nwe,SheaJa00,pos,DE,,,,,
player,201510180clt,nwe,SheaJa00,offense,0,,,,,
player,201510180clt,nwe,SheaJa00,off_pct,0%,,,,,
player,201510180clt,nwe,SheaJa00,defense,14,,,,,
player,201510180clt,nwe,SheaJa00,def_pct,18%,,,,,
player,201510180clt,nwe,SheaJa00,special_teams,2,,,,,
player,201510180clt,nwe,SheaJa00,st_pct,6%,,,,,
player,201510180clt,nwe,WilsTa00,pos,SS,,,,,
player,201510180clt,nwe,WilsTa00,offense,0,,,,,
player,201510180clt,nwe,WilsTa00,off_pct,0%,,,,,
player,201510180clt,nwe,WilsTa00,defense,8,,,,,
player,201510180clt,nwe,WilsTa00,def_pct,10%,,,,,
player,201510180clt,nwe,WilsTa00,special_teams,11,,,,,
player,201510180clt,nwe,WilsTa00,st_pct,32%,,,,,
player,201510180clt,nwe,EbneNa00,pos,FS,,,,,
player,201510180clt,nwe,EbneNa00,offense,0,,,,,
player,201510180clt,nwe,EbneNa00,off_pct,0%,,,,,
player,201510180clt,nwe,EbneNa00,defense,0,,,,,
player,201510180clt,nwe,EbneNa00,def_pct,0%,,,,,
player,201510180clt,nwe,EbneNa00,special_teams,28,,,,,
player,201510180clt,nwe,EbneNa00,st_pct,82%,,,,,
player,201510180clt,nwe,BoldBr00,pos,RB,,,,,
player,201510180clt,nwe,BoldBr00,offense,0,,,,,
player,201510180clt,nwe,BoldBr00,off_pct,0%,,,,,
player,201510180clt,nwe,BoldBr00,defense,0,,,,,
player,201510180clt,nwe,BoldBr00,def_pct,0%,,,,,
player,201510180clt,nwe,BoldBr00,special_teams,24,,,,,
player,201510180clt,nwe,BoldBr00,st_pct,71%,,,,,
player,201510180clt,nwe,BostJo00,pos,LB,,,,,
player,201510180clt,nwe,BostJo00,offense,0,,,,,
player,201510180clt,nwe,BostJo00,off_pct,0%,,,,,
player,201510180clt,nwe,BostJo00,defense,0,,,,,
player,201510180clt,nwe,BostJo00,def_pct,0%,,,,,
player,201510180clt,nwe,BostJo00,special_teams,23,,,,,
player,201510180clt,nwe,BostJo00,st_pct,68%,,,,,
player,201510180clt,nwe,SlatMa00,pos,WR,,,,,
player,201510180clt,nwe,SlatMa00,offense,0,,,,,
player,201510180clt,nwe,SlatMa00,off_pct,0%,,,,,
player,201510180clt,nwe,SlatMa00,defense,0,,,,,
player,201510180clt,nwe,SlatMa00,def_pct,0%,,,,,
player,201510180clt,nwe,SlatMa00,special_teams,23,,,,,
player,201510180clt,nwe,SlatMa00,st_pct,68%,,,,,
player,201510180clt,nwe,KingBr02,pos,LB,,,,,
player,201510180clt,nwe,KingBr02,offense,0,,,,,
player,201510180clt,nwe,KingBr02,off_pct,0%,,,,,
player,201510180clt,nwe,KingBr02,defense,0,,,,,
player,201510180clt,nwe,KingBr02,def_pct,0%,,,,,
player,201510180clt,nwe,KingBr02,special_teams,21,,,,,
player,201510180clt,nwe,KingBr02,st_pct,62%,,,,,
player,201510180clt,nwe,GostSt20,pos,K,,,,,
player,201510180clt,nwe,GostSt20,offense,0,,,,,
player,201510180clt,nwe,GostSt20,off_pct,0%,,,,,
player,201510180clt,nwe,GostSt20,defense,0,,,,,
player,201510180clt,nwe,GostSt20,def_pct,0%,,,,,
player,201510180clt,nwe,GostSt20,special_teams,13,,,,,
player,201510180clt,nwe,GostSt20,st_pct,38%,,,,,
player,201510180clt,nwe,CardJo00,pos,LS,,,,,
player,201510180clt,nwe,CardJo00,offense,0,,,,,
player,201510180clt,nwe,CardJo00,off_pct,0%,,,,,
player,201510180clt,nwe,CardJo00,defense,0,,,,,
player,201510180clt,nwe,CardJo00,def_pct,0%,,,,,
player,201510180clt,nwe,CardJo00,special_teams,11,,,,,
player,201510180clt,nwe,CardJo00,st_pct,32%,,,,,
player,201510180clt,nwe,AlleRy01,pos,P,,,,,
player,201510180clt,nwe,AlleRy01,offense,0,,,,,
player,201510180clt,nwe,AlleRy01,off_pct,0%,,,,,
player,201510180clt,nwe,AlleRy01,defense,0,,,,,
player,201510180clt,nwe,AlleRy01,def_pct,0%,,,,,
player,201510180clt,nwe,AlleRy01,special_teams,11,,,,,
player,201510180clt,nwe,AlleRy01,st_pct,32%,,,,,
player,201510180clt,nwe,MelvRa00,pos,CB,,,,,
player,201510180clt,nwe,MelvRa00,offense,0,,,,,
player,201510180clt,nwe,MelvRa00,off_pct,0%,,,,,
player,201510180clt,nwe,MelvRa00,defense,0,,,,,
player,201510180clt,nwe,MelvRa00,def_pct,0%,,,,,
player,201510180clt,nwe,MelvRa00,special_teams,4,,,,,
player,201510180clt,nwe,MelvRa00,st_pct,12%,,,,,
